Tamil,Bengali
தீர்மானிப்பவர்,নির্ধারক
மதிப்பிழப்பு,অবমূল্যায়ন
தாவரங்களை நீக்கும்,উদ্ভিজ্জ
விலகல்,বিচ্যুতি
இரட்டை,দ্বিগুণ
நோய் கண்டறிதல்,রোগ নির্ণয়
வெவ்வேறு முதிர்ச்சி,বিভিন্ন পরিপক্কতা
பிளவு,বিভাজন
1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை),1. ডাইকোটাইলেডন 2. ডাইকোটাইলেডন (বীজ)
முதுகு நோய்,পিঠের রোগ
1. பரவல் 2. பரவல்,1. ডিফিউশন 2. ডিফিউশন
செரிமானம்,হজম ক্ষমতা
இருகலப்பின,ডাইহাইব্রিড
1. அணை 2. வாய்க்கால் 3. குடும்பம்,1. বাঁধ 2. ড্রেন 3. পরিবার
அற்ப,সামান্য
1. தனிக்குடித்தனம் 2. ஒருதார மணம்,1. একগামী 2. একগামী
டிப்ளாய்டு,ডিপ্লয়েড
1. டிப்ளாய்டு 2. டிப்ளாய்டு,1. ডিপ্লয়েড 2. ডিপ্লয়েড
இருமுனை,ডাইপোল
1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்,1. নিষ্কাশন 2. কুঁড়ি অপসারণ
1. கலப்பை உழுதல் 2. நூற்பு,1. লাঙ্গল চাষ 2. স্পিনিং
தள்ளுபடி,ছাড়
கிருமி நீக்கம்,জীবাণুমুক্তকরণ
1. சிதறல் 2. சிதறல்,1. বিচ্ছুরণ 2. বিক্ষিপ্তকরণ
1. சிதறல் 2. மாறுபாடு,1. বিক্ষিপ্তকরণ 2. ভিন্নতা
பல்வகைப்படுத்தல்,বৈচিত্রতা
பல்வகைப்பட்ட விவசாயம்,বৈচিত্র্যময় কৃষি
டிஎன்ஏ படி,ডিএনএ পদক্ষেপ
டிஎன்ஏ பெறுபவர்,ডিএনএ রিসিভার
கப்பல்துறை வாடகை,ডক ভাড়া
பயனுள்ள,কার্যকর
செயலற்ற நிலை,সুপ্ততা
1. அளவு 2. அளவு 3. அளவு,1. পরিমাণ 2. ডোজ 3. ডোজ
இரட்டை சிக்மாய்டு வளைவு,ডবল সিগমায়েড বক্ররেখা
1. புயல் 2. நீட்சி,1. দমকা 2. প্রসারিত
1. வெளியேற்ற வடிகால் 2. கழிவுநீர்,1. নিষ্কাশন ড্রেন 2. বর্জ্য
வடிகால்,নিষ্কাশন
இழுவை,আকর্ষণ
1. மருந்து கொடு 2. நனை,1. ওষুধ দিন 2. ভিজিয়ে দিন
அழகுசாதனப் பொருட்கள் (விதைகள்),প্রসাধনী (বীজ)
1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு,1. auger 2. অগভীর ফল্ট 3. ড্রিল 4. auger
1. துளை 2. துளை 3. துளை,1. গর্ত 2. ড্রিল 3. ড্রিল
1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்,1. ড্রিলিং 2. একটি ড্রিল দিয়ে বপন করা 3. একটি ড্রিল দিয়ে ঢালা
சொட்டு நீர் பாசனம்,ড্রিপ সেচ
உலர் விவசாயம்,শুকনো চাষ
1.தூசி 2.புக்னி,1.ধুলো 2.বুকনি
1. டஸ்டர் 2. சிதறல்,1. ডাস্টার 2. বিক্ষিপ্তকারী
தெளிக்க,ছিটানো
1. குள்ளன் 2. வாமனன்,1. বামন 2. বামন
வாமன பிரமிட்,বামন পিরামিড
வாமினி பவன்,ভামিনী ভবন
சூழலியல்,বাস্তুশাস্ত্র
பொருளாதார அளவியல்,অর্থনীতি
பொருளாதார திறன்,অর্থনৈতিক দক্ষতা
சூழ்நிலை வகை,পরিস্থিতিগত প্রকার
கூடுதல் அடுக்கு,অতিরিক্ত স্তরিত
மென்மையான,নরম
மண் அறிவியல்,মৃত্তিকা বিজ্ঞান
1. பாலம் 2. விளிம்பு 3. இழை மூடல்,1. ব্রিজিং 2. এজিং 3. স্ট্র্যান্ড ক্লোজার
உணவு பகுதி,খাদ্য অংশ
தேவை நெகிழ்ச்சி,চাহিদার স্থিতিস্থাপকতা
உற்பத்தி நெகிழ்ச்சி,উত্পাদন স্থিতিস্থাপকতা
மின்னாற்பகுப்பு,তড়িৎ বিশ্লেষণ
எலக்ட்ரோபோரேசிஸ்,ইলেক্ট্রোফোরেসিস
ஆவியாதல்,বাষ্পীভবন
1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்,1. শিরশ্ছেদ 2. বন্দী 3. শিরশ্ছেদ 4. জীবাণুমুক্ত
1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி,1. উইয়ার বান্দি 2. স্ট্রবান্ডি
கரு,ভ্রূণ
1. கருவியல் 2. இயற்பியல்,1. ভ্রূণবিদ্যা 2. পদার্থবিদ্যা
1. வெளியேறு 2. வெளியேறு,1. প্রস্থান 2. প্রস্থান
குழம்பாக்கி,ইমালসিফায়ার
உட்புறம்,অন্তঃসত্ত্বা
உள்-புள்ளி பிரிவு,আন্তঃবিন্দু বিভাগ
உள் ஒட்டுண்ணி,অন্তঃপরজীবী
எண்டோஸ்பெர்ம்,এন্ডোস্পার্ম
நிறுவன,এন্টারপ্রাইজ
பூச்சியியல்,কীটতত্ত্ব
சூழல்,পরিবেশ
1. என்சைம் 2. என்சைம்,1. এনজাইম 2. এনজাইম
கொத்து ஒட்டுதல்,ক্লাস্টার গ্রাফটিং
1. எபிஃபைட் 2. எபிஃபைட்,1. এপিফাইট 2. এপিফাইট
பங்கு,ইক্যুইটি
நீக்குதல்,নির্মূল
அத்தியாவசிய ஊட்டச்சத்துக்கள்,অত্যাবশ্যক পুষ্টি
1. அளவீடு 2. தாவி 3. மதிப்பீடு,1. পরিমাপ 2. জাম্প 3. মূল্যায়ন
நேர்த்தியான,সূক্ষ্মতা
சுஜன்னிக்,সুজনিক
மதிப்பீடு,মূল্যায়ন
நீராவி மானி,বাষ্প গেজ
ஆவியாதல்,বাষ্পীভবন
நித்திய புரட்சி,চিরন্তন বিপ্লব
1. evergreen 2. evergreen,1. চিরসবুজ 2. চিরসবুজ
வளர்ச்சி,উন্নয়ন
துண்டிக்கப்பட்டது,বিছিন্ন করা
பரீக்ஷய் (கருவுறுதல்),পরিক্ষয় (উর্বরতা)
சுரண்டல்,শোষণ
1. ஆய்வு 2. ஆய்வு,1. অন্বেষণ 2. অন্বেষণ
1. வெளியேற்றம் 2. உமிழ்வு,1. এক্সট্রুশন 2. নির্গমন
கண்,আই
1. காரணி 2. கூறு 3. காரணி 4. வளம்,1. ফ্যাক্টর 2. কম্পোনেন্ট 3. ফ্যাক্টর 4. রিসোর্স
காரணி உற்பத்தித்திறன்,ফ্যাক্টর উত্পাদনশীলতা
வர்த்தகர் தள்ளுபடி,ব্যবসায়ীদের ডিসকাউন্ট
காரணி தொகுதி வடிவமைப்பு,ফ্যাক্টরিয়াল ব্লক ডিজাইন
மாற்று,বিকল্প
1. பட்டி 2. பலிஹார்,1. পট্টি 2. পালিহার
மொத்த,স্থূল
கள மதிப்பீடு,ক্ষেত্রের মূল্যায়ন
பண்ணை பட்ஜெட்,খামার বাজেট
விவசாய வணிகம்,কৃষি ব্যবসা
கள திட்டமிடல்,ক্ষেত্রের পরিকল্পনা
1. விவசாயி 2. விவசாயி,1. কৃষক 2. কৃষক
1. விவசாயம் 2. விவசாயம்,1. কৃষি 2. কৃষিকাজ
மோதல்,সংঘর্ষ
பல இனப்பெருக்கம்,একাধিক প্রজনন
நொதித்தல்,গাঁজন
கருவுறுதல்,উর্বরতা
உரம்,সার
உர பயன்பாடு திறன்,সার ব্যবহারের দক্ষতা
நார்ச்சத்து,তন্তুযুক্ত
1. பண்ணை 2. பகுதி 3. இடம்,1. খামার 2. এলাকা 3. অবস্থান
மண் நீர் பிடித்து,মাটির জল ধরে রাখা
கள ஆர்ப்பாட்டம்,ক্ষেত্র প্রদর্শন
1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்,1. ইমোবিলাইজেশন 2. ফিক্সেশন 3. ফিক্সেশন
1. ஊடுருவல் 2. செறிவூட்டல்,1. প্লাবন 2. গর্ভধারণ
ஓட்ட வரைபடம்,প্রবাহ চিত্র
உணவு மதிப்பு,খাদ্য মূল্য
தீவனம்,পশুখাদ্য
முன்னறிவிப்பு,পূর্বাভাস
காடு,বন। জংগল
காடு வளர்ப்பு,বনায়ন
1. டாட்பார்ன் 2. படிவம்,1. তাদপার্ন 2. ফর্ম
உறைபனி எதிர்ப்பு,হিম প্রতিরোধী
1. பாலா 2. ப்ளைட்,1. পাল 2. ব্লাইট
1. உறைந்த 2. உறைந்த,1. হিমায়িত 2. হিমায়িত
செயல்பாடு,ফাংশন
1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி,1. ফল পতন 2. ফল পতন
பழங்கள் ஆக,ফল হত্তয়া
1. புகைத்தல் 2. புகைத்தல்,1. ফিউমিগেশন 2. ফিউমিগেশন
பூஞ்சைக் கொல்லி,ছত্রাকনাশক
பூஞ்சை எதிர்ப்பு,অ্যান্টিফাঙ্গাল
பூஞ்சை,ছত্রাক
1. குத் 2. சீதா,1. খুদ 2. সীতা
1. இணைவு 2. இணைவு,1. ফিউশন 2. ফিউশন
பருத்தி கம்பளி,সুতি পশম
முடிகள் நிறைந்த,লোমশ
1. மரப்புண் 2. பிடிகா,1. গাছের আলসার 2. পিটিকা
1. கேமட்கள் 2. கேமட்கள்,1. গ্যামেট 2. গেমেট
1. தோட்டம் 2. தோட்டம்,1. বাগান 2. বাগান
1. பான்சால் 2. ஹைட்ரோமீட்டர்,1. পানসাল 2. হাইড্রোমিটার
மரபணு சேகரிப்பு,জিন সংগ্রহ
ஜீன் டேகன்,জিন ট্যাগন
பரம்பரை,বংশতালিকা
மரபணு வரைபடம்,জিন মানচিত্র
மரபியல்,জেনেটিক্স
1. ஜீனோம் 2. சங்கீன்,1. জিনোম 2. সংগেন
சஞ்சினி சேகரிப்பு,সঞ্জিনী কালেকশন
மரபியல்,জিনোমিক্স
மரபணு வகை,জিনোটাইপ
1. மரபணு அமைப்பு 2. மரபணு வகை,1. জিনের গঠন 2. জিনের ধরন
பரம்பரை,লিনেজ
1. பேரினம் 2. பரம்பரை,1. বংশ 2. বংশ
1. கிருமி 2. கிருமி,1. জীবাণু 2. জীবাণু
கிருமி நாசினி,জীবাণু নাশক
முளைத்தல்,অঙ্কুরোদগম
1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்,1. জার্মপ্লাজম 2. জার্মপ্লাজম
ஜிபெரெலிக் அமிலம்,জিবেরেলিক অ্যাসিড
பொறுக்கி,কুড়ানো
துஷ்,টুশ
1. பசையம் 2. பெருந்தீனி,1. গ্লুটেন 2. পেটুক
கிளைகோலிசிஸ்,গ্লাইকোলাইসিস
நைஸ்,চমৎকার
பொன் புரட்சி,সোনালী বিপ্লব
1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்,1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস
1. ஒட்டு செடி 2. பெனும்பிரல் செடி,1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ
பேனா சீரற்ற,কলম অসামঞ্জস্যপূর্ণ
கிரானா,গ্রানা
குருணையாக்கம்,দানাদার
பச்சை உரம்,সবুজ সার
பசுமைப் புரட்சி,সবুজ বিপ্লব
வளர்ச்சி மற்றும் வளர்ச்சி,বৃদ্ধি এবং উন্নয়ন
1. ஈறு நோய்,1. মাড়ির রোগ
வேற்றுபாலின,বিষমকামী
1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்,1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা
1. ஓலா 2. கர்கபட் 3. கர்கா,1. ওলা 2. কারকাপাত 3. কারকা
ரோமில்வாட்ச்,রোমিলওয়াচ
உப்பு நீர்க்கட்டி,লবণাক্ত সিস্ট
ஹாரோ,হ্যারো
1. அறுவடை குறியீடு 2. அறுவடை குறியீடு,1. ফসল কাটার সূচক 2. ফসল কাটার সূচক
1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்,1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন
1. பறித்தல் 2. அறுவடை 3. பறித்தல்,1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং
1. முட்டை இடுதல் 2. முட்டை படை,1. ডিম পাড়া 2. ডিম ফোর্স
உலர்ந்த புல்,শুষ্ক ঘাস
உலர் தீவனம்,শুকনো ফিড
கஞ்சி,গেঞ্জি
மூடுபனி,কুয়াশা
மங்கலான,ঝাপসা
1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா,1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা
பள்ளத்தின் முடிவு,খাঁজ শেষ
மேல் கத்தரித்து,শীর্ষ ছাঁটাই
வேலி,বেড়া
காவலில்,হেফাজত
குண்டலினி,কুন্ডলিনী
ஹெமாடைட்,হেমাটাইট
1. மூலிகை 2. மூலிகை,1. ভেষজ 2. ভেষজ
1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்,1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম
களைக்கொல்லி,হার্বিসাইড
பரம்பரை,বংশগতি
பரம்பரை,বংশগতি
இருபாலினம்,উভকামী
ஹீட்டோரோக்ரோமடிக்,heterochromatic
பன்முக கருத்தரித்தல்,heterofertilization
1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்,1. হাইব্রিডোজ 2. হেটেরোসিস
செக்ஸ்க்ரோமோசோம்கள்,সেক্সক্রোমোজোম
பராமரிக்கவில்லை,লালনপালন
பதினாறுமாதம்,হেক্সাডেসিমেল
குளிர் உறக்கம்,ঠান্ডা সুপ্ততা
அதிக அடர்த்தி நடவு,উচ্চ ঘনত্ব রোপণ
1. பிண்டலாக் 2. மலை (நெல்),1. পিন্ডলক 2. পাহাড় (ধান)
ஹிஸ்டோகிராம்,হিস্টোগ্রাম
உயர் தொழில்நுட்ப தோட்டக்கலை,উচ্চ প্রযুক্তির উদ্যানপালন
1.தயிர் 2. ஹைவ்,1. দই 2. মৌচাক
1. களையெடுத்தல் 2. களையெடுத்தல்,1. আগাছা 2. আগাছা
வைத்திருக்கும்,ধারণ
தனியார் பண்ணை,ব্যক্তিগত খামার
ஹோமியோஸ்டாஸிஸ்,হোমিওস্টেসিস
தாயகம்,স্বদেশ
ஒருமைப்பாடு,একজাতীয়তা
1. ஒரே மாதிரியான 2. ஒரே மாதிரியான,1. সমজাতীয় 2. সমজাতীয়
அனுதாபம்,সহানুভূতিশীল
ஓரினச்சேர்க்கை,সমজাতীয়
1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்,1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার
1. அடுக்கு 2. அடிவானம்,1. স্তর 2. দিগন্ত
தோட்டக்கலை பயிர்கள்,উদ্যান ফসল
1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை,1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার
