Punjabi,Malayalam
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,റെപ്ലിക്ക റിസീവർ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰਕ,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,പകർപ്പ്
ਨਕਲ ਸਿਗਨਲ,റെപ്ലിക്കേഷൻ സിഗ്നൽ
ਤਿੱਖੀ ਕੋਰ,മൂർച്ചയുള്ള കാമ്പ്
ਤੇਜ਼ ਫੋਰੀਅਰ ਪਰਿਵਰਤਨ,ദ്രുത ഫോറിയർ പരിവർത്തനം
ਜਹਾਜ ਰਸੀਦ ਦਿਨਕਾਰੀ,കപ്പൽ രസീത് ഡിങ്കരി
ਫਾਈਲ ਵੰਡ ਅਨੁਸੂਚੀ,ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
ਘਾਤਕ ਗਲਤੀ,മാരകമായ തെറ്റ്
ਮੂਲ ਫਾਇਲ,പാരന്റ് ഫയൽ
ਇੰਪੁੱਟ,ഇൻപുട്ട്
"ਨੁਕਸ, ਨੁਕਸ","തെറ്റ്, തെറ്റ്"
ਨੁਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,തെറ്റ് വിശകലനം
ਨੁਕਸ ਰੇਟਿੰਗ,തെറ്റ് റേറ്റിംഗ്
ਨੁਕਸ ਸਥਾਨਕਕਰਨ,തെറ്റായ പ്രാദേശികവൽക്കരണം
ਨੁਕਸ ਸਥਾਨਕ ਪੁਲ,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
ਫਾਲਟ ਫਿਲਟਰ ਟੌਗਲ,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ,വീഴ്ച സഹിഷ്ണുത
Fano ਦਾ ਐਲਗੋਰਿਦਮ,ഫാനോയുടെ അൽഗോരിതം
ਜਾਰੀ ਨੰਬਰ,ഇഷ്യൂ നമ്പർ
ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ,ഇഷ്യൂ നമ്പർ ട്രീ
ਫੈਕਸ,ഫാക്സ്
ਫਾਇਲ ਸੁਮੇਲ,ഫയൽ കോമ്പിനേഷൻ
F ਕਨੈਕਟਰ,എഫ് കണക്റ്റർ
ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ,ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സർ
FEC ਕੋਡ,FEC കോഡ്
ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ,ഫെഡറൽ കമ്മ്യൂണിക്കേഷൻസ് കമ്മീഷൻ
ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ,പുനർനിക്ഷേപ ലൂപ്പ് നേട്ടം
ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ,ക്ഷയിച്ച കാന്തിക പദാർത്ഥം
ਇੰਪੁੱਟ,ഇൻപുട്ട്
ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ,പുനർനിക്ഷേപ വിളവ്
ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ,ഉപജീവന നഷ്ടം
ਮੁੜ ਨਿਵੇਸ਼,പുനർനിക്ഷേപം
ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,പുനർനിക്ഷേപ ആംപ്ലിഫയർ
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ,പുനരവതരണം വക്രീകരണം
ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ,റീഇൻവെസ്റ്റ്മെന്റ് ബ്ലോക്ക് ഡയഗ്രം
ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ,പുനർനിക്ഷേപ സ്ട്രീം ഡയഗ്രം
ਬਹਾਲੀ ਲੂਪ,പുനഃസ്ഥാപിക്കൽ ലൂപ്പ്
ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ,പുനർനിക്ഷേപ ഓസിലേറ്റർ
ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ,പുനർനിക്ഷേപ ഓട്ടം
ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,റീഇൻവെസ്റ്റ്മെന്റ് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ,പുനർനിക്ഷേപ തത്വ ഡയഗ്രം
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ,വീണ്ടും പരിചയപ്പെടുത്തൽ വോൾട്ടേജ് ഡയഗ്രം
ਫਰਮੀ ਪੱਧਰ,ഫെർമി ലെവൽ
ਫੇਰਿਕ ਇੰਡਕਟਰ,ഫെറിക് ഇൻഡക്റ്റർ
ਫੇਰਾਈਟ,ഫെറൈറ്റ്
ferrite antenna,ഫെറൈറ്റ് ആന്റിന
ferrite ਬੂਟੀ,ഫെറൈറ്റ് കള
ferrite ਸਪਿਨਰ,ഫെറൈറ്റ് സ്പിന്നർ
ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ,ഫെറൈറ്റ് സെപ്പറേറ്റർ
ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ,ഫെറൈറ്റ് ലൈൻ വിപുലീകരണം
ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ,ഫെറൈറ്റ്-കോർ ട്രാൻസ്ഫോർമർ
ਫੇਰੋ ਕਰੋਮ ਟੇਪ,ഫെറോ ക്രോം ടേപ്പ്
ferromagnetism,ഫെറോകാന്തികത
ਕਿਸਮਤ,വിധി
ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET),ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ (FET)
ਚਰਬੀ ਬੂਸਟਰ,കൊഴുപ്പ് ബൂസ്റ്റർ
fret ਪੂਰਕ ਸਮਰੂਪਤਾ,fret complement symmetry
ਚਰਬੀ ਘਟਾਓ ਮੋਡ,കൊഴുപ്പ് കുറയ്ക്കൽ മോഡ്
"ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ","വിധി ദ്വൈത കവാടം, ദ്വിത്വ ഗേറ്റ്"
ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ,കൊഴുപ്പ് വളർച്ച മോഡ്
fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,fret ഫ്രീക്വൻസി പ്രതികരണം
ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,കൊഴുപ്പ് ഗ്രാഫിക് വിശകലനം
ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ,ഫേറ്റ് ഇൻവെസ്റ്റ്‌മെന്റ് സേഫ്റ്റി
ਚਰਬੀ ਉਲਟ,കൊഴുപ്പ് വിപരീതം
ਕਿਸਮਤ ਸਮਝੌਤਾ,വിധി ഉടമ്പടി
ਚਰਬੀ mosfet,കൊഴുപ്പ് മോസ്ഫെറ്റ്
ਚਰਬੀ ਚਾਲਕਤਾ,കൊഴുപ്പ് ചാലകത
ਸੌਣ ਦਾ ਸਮਾਂ,ഉറക്കം സമയം
ਫਾਇਲ ਆਯਾਤ,ഫയൽ ഇറക്കുമതി
ਫਾਈਬਰ,നാര്
ਫਾਈਬਰ ਕੁਨੈਕਟਰ,ഫൈബർ കണക്റ്റർ
ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ,ഫൈബർ വിതരണം ചെയ്ത ഡാറ്റാ ഇന്റർഫേസ്
ਫਾਈਬਰ ਗਲਾਸ,ഫൈബർ ഗ്ലാസ്
ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ,ഫൈബർ ഒപ്റ്റിക് ലിങ്ക്
ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,ഫൈബർ ഒപ്റ്റിക്സ് ട്രാൻസ്മിഷൻ വിൻഡോ
ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ,ഫൈബർ ലൈറ്റ് ഡിറ്റക്ടർ
ਫਾਈਬਰ ਬੰਧਨ,ഫൈബർ ബോണ്ടിംഗ്
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,ഫിബൊനാച്ചി നമ്പറുകൾ
ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ,വെർച്വൽ നോയ്സ് ജനറേറ്റർ
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ,സ്വീകർത്താവിന്റെ വിശ്വസ്തത
ਧੋਖਾਧੜੀ,വ്യാജം
ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ,ഏരിയ എയ്ഡഡ്
ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ,ഫീൽഡ് ഇഫക്റ്റ് ഉപകരണം
ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ,ഫീൽഡ് ഇഫക്റ്റ് സ്വിച്ച്
ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ,ഫീൽഡ് ഫലപ്രദമായ ട്രാൻസിസ്റ്റർ
ਖੇਤਰ ਨਿਕਾਸ,ഫീൽഡ് എമിഷൻ
ਲੀਡ ਸਰੀਰ,ഈയം ശരീരം
ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,ഫീൽഡ് ഫ്രീക്വൻസി
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,ഫീൽഡ് തീവ്രത
ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ,ഫീൽഡ് പ്രോഗ്രാം ലോജിക് അറേ
ਖੇਤਰ ਟੈਸਟ,ഫീൽഡ് ടെസ്റ്റ്
ਖੇਤਰ ਰੱਦ,ഫീൽഡ് റദ്ദാക്കൽ
FIFO ਮੈਮੋਰੀ,FIFO മെമ്മറി
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,കാര്യക്ഷമത സൂചിക
ਫਾਈਲ,ഫയൽ
ਫਾਈਲ ਫਿਲਰ,ഫയൽ ഫില്ലർ
ਫਾਈਲ ਕਮਾਂਡ,ഫയൽ കമാൻഡ്
ਫਾਇਲ ਸਰਵਰ,ഫയൽ സെർവർ
ਪਰਤ ਕੈਪਸੀਟਰ,പാളി കപ്പാസിറ്റർ
ਪਰਤ ਰੋਧਕ,പാളി റെസിസ്റ്റർ
ਫਿਲਟਰ,ഫിൽട്ടർ
ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ഫിൽട്ടർ സവിശേഷതകൾ
ਫਿਲਟਰ ਸਰਕਟ,ഫിൽട്ടർ സർക്യൂട്ട്
ਸੰਗ੍ਰਹਿ,സമാഹാരം
ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ,ഫിൽട്ടർ ഡിസൈൻ
ਸੰਚਾਰ ਡਾਟਾ,ആശയവിനിമയ ഡാറ്റ
ਫਿਲਟਰ ਵਿਧੀ,ഫിൽട്ടർ രീതി
ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ,ഫിൽട്ടർ പുനർനിർമ്മാണം
ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ,അന്തിമ അസംബ്ലിംഗ്
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,വിരലടയാളം
ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ,പരിമിതമായ ആവേശകരമായ റിപ്പോർട്ടിംഗ് ഫിൽട്ടർ
ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ,പരിമിത പരാമീറ്റർ
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,പരിമിത സംസ്ഥാന യന്ത്രം
ਗੋਲੀਬਾਰੀ ਕੋਣ,ഫയറിംഗ് ആംഗിൾ
ਫਰਮਵੇਅਰ,ഫേംവെയർ
ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ,ആദ്യത്തെ കണക്ക് വാക്ക്
ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼,ആദ്യ ഓർഡർ പ്രാഷ്
ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ,ഫിഷർ ലൂപ്പ് ടെസ്റ്റ്
ਸਥਿਰ,സ്ഥിരമായ
ਸਥਿਰ attenuator,നിശ്ചിത അറ്റൻവേറ്റർ
ਸਥਿਰ ਸਥਿਤੀ,നിശ്ചിത ഓറിയന്റേഷൻ
ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ,നിശ്ചിത കാൽക്കുലേറ്റർ
ਸਥਿਰ ਖੇਤਰ,നിശ്ചിത പ്രദേശം
ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ,അസൈൻമെന്റ് മെഷീൻ
ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ,നിശ്ചിത സമയ കൺട്രോളർ
ਝੰਡਾ,പതാക
flange,ഫ്ലേഞ്ച്
ਫਲੈਪ attenuator,ഫ്ലാപ്പ് അറ്റൻവേറ്റർ
ਚਮਕਦਾਰ,തിളക്കം
ਚਮਕ ਕਨਵਰਟਰ,തെളിച്ചം കൺവെർട്ടർ
ਗਲੋ,തിളക്കം
ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ,ഫ്ലാറ്റ് ഫ്ലോർ സ്കാനിംഗ്
ਫਲੈਟ ਕੋਇਲ,ഫ്ലാറ്റ് കോയിൽ
ਫਲੈਟ ਫਾਇਲ,ഫ്ലാറ്റ് ഫയൽ
ਫਲੈਟ ਫਿਲਟਰ,ഫ്ലാറ്റ് ഫിൽട്ടർ
ਫਲੈਟ ਪੈਕ,ഫ്ലാറ്റ് പായ്ക്ക്
ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ,ഫ്ലാറ്റ് റിബൺ കേബിൾ
ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ,ഫ്ലാറ്റ് ടോപ്പ് സാമ്പിൾ
F-ਪਰਤ,എഫ്-ലെയർ
F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ,എഫ്-പാളി അയണോസ്ഫിയർ
ਫਲੇਮਿੰਗ,ഫ്ലെമിംഗ്
ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ,ഫ്ലെമിംഗും ക്ലിന്റൺ വ്യതിചലന രീതിയും
ਉੱਡਣਾ,ഫ്ലട്ടർ
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,ഫ്ലട്ടർ ശബ്ദം
ਫਲਟਰ ਫੋਟੋਮੀਟਰ,ഫ്ലട്ടർ ഫോട്ടോമീറ്റർ
ਫਲਿਪ ਫਲਾਪ,ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼,ഫ്ലിപ്പ് ഫ്ലോപ്പ് അസിൻക്രണസ് നിക്ഷേപം
ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്വഭാവസവിശേഷതകൾ
ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോൾ സിഗ്നൽ
ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ടൈംലൈൻ
ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോർ-ട്രിഗർ ചെയ്തു
ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് jK ട്രിഗർ
ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ലാച്ച്
ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ,ഫ്ലിപ്പ് ഫ്ലോപ്പ് മാസ്റ്റർ-സ്ലേവ്
ਫਲਿੱਪ ਫਲਾਪ RS,ഫ്ലിപ്പ് ഫ്ലോപ്പ് RS
ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR),ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്റ്റാർട്ടപ്പ് റീസ്റ്റാർട്ട് സെറ്റ് റീസെറ്റ് (SR)
ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼,ഫ്ലിപ്പ് ഫ്ലോപ്പ് സിൻക്രണസ് നിക്ഷേപം
ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ,ഫ്ലോട്ടേഷൻ ചാർജ്
ਫਲੋਟ ਗਠਨ,ഫ്ലോട്ട് രൂപീകരണം
ਫਲੋਟਿੰਗ ਗੇਟ,ഫ്ലോട്ടിംഗ് ഗേറ്റ്
ਵੰਡਣਾ,വിഭജനം
ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ,ബന്ധമില്ലാത്ത ലോഡ്
ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ,ബന്ധമില്ലാത്ത ഉറവിടം
ਪੂਰੀ ਰੋਸ਼ਨੀ,പൂർണ്ണ പ്രകാശം
ਫਲਾਪੀ,ഫ്ലോപ്പി
ਫਲਾਪੀ ਡਿਸਕ,ഫ്ലോപ്പി ഡിസ്ക്
ਵਹਾਅ,ഒഴുക്ക്
ਵਹਾਅ ਚਾਰਟ,ഫ്ലോ ചാർട്ട്
ਗਰੇਡੀਐਂਟ ਚਿੱਤਰ,ഗ്രേഡിയന്റ് ഡയഗ്രം
ਵਹਾਅ ਦੀ ਦਿਸ਼ਾ,ഒഴുക്ക് ദിശ
ਵਹਾਅ ਲਾਈਨ,ഒഴുക്ക് ലൈൻ
ਫਲੋਮੀਟਰ,ഫ്ലോമീറ്റർ
FLT U2 ਫਿਲਟਰ,FLT U2 ഫിൽട്ടർ
ਬਹੁਵਚਨ ਡਿਕੈ ਥਿਊਰਮ,ബഹുവചന ശോഷണ സിദ്ധാന്തം
ਤਰਲ ਰਗੜ damping,ദ്രാവക ഘർഷണം damping
ਤਰਲ ਮੰਜ਼ਿਲ,ദ്രാവക തറ
ਫਲੋਰੋਸੈਂਸ ਪ੍ਰਭਾਵ ਟਿਊਬ,ഫ്ലൂറസെൻസ് ഇഫക്റ്റ് ട്യൂബ്
ਫਲੋਰੋਸੈਂਟ,ഫ്ലൂറസെന്റ്
ਉੱਡਣਾ,ഫ്ലട്ടർ
ਵਹਾਅ ਦੀ ਘਣਤਾ,ഫ്ലക്സ് സാന്ദ്രത
ਪ੍ਰਵਾਹ ਦਰਵਾਜ਼ਾ ਮੈਗਨੇਟੋਮੀਟਰ,ഫ്ലക്സ് വാതിൽ മാഗ്നെറ്റോമീറ്റർ
ਵਹਾਅ ਬਾਈਡਿੰਗ,ഫ്ലക്സ് ബൈൻഡിംഗ്
"ਫਲਾਕਸ ਮੀਟਰ, ਫਲੈਕਸ ਮੀਟਰ","ഫ്ലക്സ് മീറ്റർ, ഫ്ലക്സ് മീറ്റർ"
ਵਹਾਅ ਸੋਲਡਰ,ഫ്ലക്സ് സോൾഡർ
ਵਿਰੋਧੀ ਸੱਟ,കൌണ്ടർ പരിക്ക്
ਪ੍ਰਤੀਕਰਮ ਉੱਚ ਵੋਲਟੇਜ,പ്രതിപ്രവർത്തനം ഉയർന്ന വോൾട്ടേജ്
ਉਲਟ ਕਰੰਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,എതിർ കറന്റ് ട്രാൻസ്ഫോർമർ
ਸੰਚਵ ਪ੍ਰਭਾਵ,സഞ്ചിത പ്രഭാവം
ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਡਿਜੀਟਲ ਡਿਟੈਕਟਰ,ഫ്രീക്വൻസി മോഡുലേഷൻ ഡിജിറ്റൽ ഡിറ്റക്ടർ
ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ ਪੀਕ ਡਿਟੈਕਟਰ,ഫ്രീക്വൻസി മോഡുലേഷൻ പീക്ക് ഡിറ്റക്ടർ
ਲਿਫਾਫੇ ਵਾਲੀ ਮੋਡੂਲੇਸ਼ਨ ਆਰਟ ਐਡਿਡ ਲੂਪ ਡਿਟੈਕਟਰ,പൊതിഞ്ഞ മോഡുലേഷൻ ആർട്ട് ചേർത്ത ലൂപ്പ് ഡിറ്റക്ടർ
ਐੱਫ.ਐੱਮ ਆਵਾਜ਼ ਦੀ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ,എഫ്.എം വോയ്സ് ഫ്രീക്വൻസി ടെലിഗ്രാഫ്
ਫੋਕਲ,ഫോക്കൽ
ਫੋਕਸ,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
ਫੋਕਸ ਕੈਮਰਾ,ഫോക്കസ് ക്യാമറ
ਫੋਕਸ ਐਰਰ ਐਂਪਲੀਫਾਇਰ,ഫോക്കസ് പിശക് ആംപ്ലിഫയർ
ਫੋਕਸ ਤਸਵੀਰ ਟਿਊਬ,ഫോക്കസ് പിക്ചർ ട്യൂബ്
ਫੋਕਸ ਸਰਵੋ,ഫോക്കസ് സെർവോ
ਫੋਕਸ ਅਤੇ ਫਾਲੋ-ਅੱਪ,ഫോക്കസും ഫോളോ-അപ്പും
ਫੋਕਸ ਕਰੋ ਅਤੇ ਸਰੀਰ ਦੀ ਪਾਲਣਾ ਕਰੋ,ഫോക്കസ് ചെയ്ത് ഫോളോ അപ്പ് ബോഡി
ਫੁਆਇਲ-ਕਿਸਮ ਗੇਜ,ഫോയിൽ-ടൈപ്പ് ഗേജ്
ਪਹਿਲੀ ਦਰਾੜ,ആദ്യത്തെ വിള്ളൽ
ਫੋਲਡ ਬੈਕ ਵੋਲਟੇਜ ਲਿਮਿਟਰ,ഫോൾഡ് ബാക്ക് വോൾട്ടേജ് ലിമിറ്റർ
ਸਫੈਦ ਲਾਈਨ ਮੁੱਲ,വെളുത്ത വര മൂല്യം
ਮੌਜੂਦਾ ਲਿਮਿਟਰ ਨੂੰ ਪਿੱਛੇ ਮੋੜੋ,കറന്റ് ലിമിറ്റർ മടക്കിക്കളയുക
ਫੋਲਡ ਆਰਕੀਟੈਕਚਰ,മടക്കിയ വാസ്തുവിദ്യ
ਫੋਲਡਡ ਡਾਈਪੋਲ,മടക്കിയ ദ്വിധ്രുവം
ਫੋਲਡ ਡੋਪੋਲ,ദ്വിധ്രുവം മടക്കുക
ਫੋਲਡ ਐਲੀਮੈਂਟ,മടക്കിയ ഘടകം
ਪਿੱਛੇ,പിന്നിലായി
ਫੌਂਟ ਡਿਸਪਲੇਅ,ഫോണ്ട് ഡിസ്പ്ലേ
ਭੋਜਨ ਪ੍ਰਿੰਟ,ഭക്ഷണം പ്രിന്റ്
ਵਰਜਿਤ ਪਹਿਰੇਦਾਰ,ടാബൂ ബാൻഡ്
ਵਰਜਿਤ ਊਰਜਾ ਪਾੜਾ,വിലക്കപ്പെട്ട ഊർജ്ജ വിടവ്
ਰੋਕਿਆ ਜ਼ੋਨ,തടയപ്പെട്ട മേഖല
ਫੋਰਸ,ശക്തിയാണ്
propulsive ਪਰਿਵਰਤਕ,പ്രൊപ്പൽസീവ് കൺവെർട്ടർ
ਵਿਦੇਸ਼ੀ ਵਸਤੂ,വിദേശ വസ്തു
ਫਾਰਮ ਫੈਕਟਰ,ഫോം ഘടകം
ਪੰਨਾ ਭਰੋ,പേജ് പൂരിപ്പിക്കുക
ਰਸਮੀ ਤਰਕ,ഔപചാരിക യുക്തി
ਫਾਰਮੈਟ ਨੰਬਰ,ഫോർമാറ്റ് നമ്പർ
fortran,ഫോർട്രാൻ
ਅਚਾਨਕ ਵਿਗਾੜ,ആകസ്മികമായ രൂപഭേദം
ਅੱਗੇ ਪੱਖਪਾਤ,മുന്നോട്ടുള്ള പക്ഷപാതം
ਅੱਗੇ ਪੱਖਪਾਤ,മുന്നോട്ടുള്ള പക്ഷപാതം
ਅੱਗੇ ਪੱਖਪਾਤ ਸੰਯੁਕਤ,ഫോർവേഡ് ബയസ് ജോയിന്റ്
ਅੱਗੇ ਬਲਾਕਿੰਗ ਰਾਜ,മുന്നോട്ട് തടയുന്ന അവസ്ഥ
ਅੱਗੇ ਬਰੇਕ ਵੋਲਟੇਜ,ഫോർവേഡ് ബ്രേക്ക് വോൾട്ടേജ്
ਅੱਗੇ ਗਲਤੀ ਸੁਧਾਰ,മുന്നോട്ട് പിശക് തിരുത്തൽ
ਸਾਹਮਣੇ ਲੂਪ ਲਾਭ,ഫ്രണ്ട് ലൂപ്പ് നേട്ടം
ਸਾਹਮਣੇ ਸੜਕ ਲਾਭ,ഫ്രണ്ട് റോഡ് നേട്ടം
ਅੱਗੇ ਧਰੁਵੀਤਾ,ഫോർവേഡ് പോളാരിറ്റി
ਅੱਗੇ ਚਾਲਕਤਾ,മുന്നോട്ട് ചാലകത
ਅੱਗੇ ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,ഫോർവേഡ് ട്രാൻസിറ്റ് സമയം
ਫੋਸਟਰ ਸਿਲੀ ਵਿਵੇਕਰ,ഫോസ്റ്റർ സില്ലി വിവേകർ
ਚੌਗੁਣਾ ਇੰਕੋਡਿੰਗ,ക്വാഡ്രപ്പിൾ എൻകോഡിംഗ്
quadrupole,ചതുർഭുജം
ਚਤੁਰਭੁਜ ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ,ക്വാഡ്രേച്ചർ ഡിജിറ്റൽ ട്രാൻസ്മിഷൻ
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,ചതുർഭുജ ശൃംഖല
ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ,ക്വാട്ടർനറി നെറ്റ്വർക്ക്
ਕਵਾਡ ਟਿਊਬ ਕੈਮਰਾ,ക്വാഡ് ട്യൂബ് ക്യാമറ
ਫੁਰੀਅਰ ਗੁਣਾਂਕ,ഫ്യൂറിയർ ഗുണകം
ਫੁਰੀਅਰ ਏਕੀਕਰਣ,ഫ്യൂറിയർ ഇന്റഗ്രേഷൻ
ਫੁਰੀਅਰ ਉਲਟ,ഫ്യൂറിയർ വിപരീതം
ਚਾਰੀਅਰ ਲੜੀ,നാല് സീരീസ്
ਸੰਚਾਰ,പകർച്ച
