Kannada,Odiya
ಚಕ್ರ,ଚକ୍ର
ದೈನಂದಿನ,ପ୍ରତିଦିନ |
ದೈನಂದಿನ ಭತ್ಯೆ,ଦ Daily ନିକ ଭତ୍ତା
ದೈನಂದಿನ ದಿನಚರಿ,ଦ Daily ନିକ ଡାଏରୀ |
ದೈನಂದಿನ ನೋಂದಣಿ,ଦ Daily ନିକ ରେଜିଷ୍ଟର |
ದೈನಂದಿನ ವರದಿ,ଦ Daily ନିକ ରିପୋର୍ଟ
ದಿನಚರಿ,ଦ Daily ନିକ ରୁଟିନ୍ |
ದೈನಂದಿನ ವೇತನ,ଦ daily ନିକ ବେତନ
ಡಾಕ್ ಹಂತ,DAK ପର୍ଯ୍ୟାୟ |
ಬಿರಡೆ,ଧର
ಹಾನಿ,କ୍ଷତି
ಹಾನಿ,କ୍ଷତି
ಅಪಾಯಕರ,ବିପଜ୍ଜନକ |
ಧೈರ್ಯ,ସାହସୀ
ದತ್ತ,ତଥ୍ୟ
ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್,ଡାଟା ବ୍ୟାଙ୍କ |
ದತ್ತಾಂಶಗಳು,ତଥ୍ୟ ବେସ
ಮಾಹಿತಿ ಸಂಗ್ರಹ,ତଥ୍ୟ ସଂଗ୍ରହ
ದತ್ತಾಂಶ ಪೋಷಣೆ,ତଥ୍ୟ ଖାଇବାକୁ
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
ದಿನಾಂಕ,ତାରିଖ
ಆಗಮನದ ದಿನಾಂಕ,ଆସିବାର ତାରିଖ
ಹುಟ್ತಿದ ದಿನ,ଜନ୍ମଦିନ
ನಿರ್ಗಮನ ದಿನಾಂಕ,ପ୍ରସ୍ଥାନ ତାରିଖ
ವಿಸರ್ಜನೆಯ ದಿನಾಂಕ,ଡିସଚାର୍ଜ ତାରିଖ |
ಪಕ್ವತೆಯ ದಿನಾಂಕ,ପରିପକ୍ୱତା ତାରିଖ
ರಶೀದಿ ದಿನಾಂಕ,ରସିଦ ତାରିଖ
ದಿನಾಂಕದ ಅಂಚೆಚೀಟಿ,ତାରିଖ ଷ୍ଟାମ୍ପ |
ದಿನದ ವಿದ್ವಾಂಸ,ଦିନ ସ୍କୋଲାର୍ |
ಹಗಲನ,ଦିନ ଶିଫ୍ଟ |
ಅನುಗ್ರಹದ ದಿನಗಳು,ଅନୁଗ୍ରହର ଦିନ |
ದಿನನಿತ್ಯದ ಕೆಲಸ,ଦିନ କାମକୁ ଦିନ |
ಜರಡಿ ಖಾತೆ,ମୃତ ଖାତା
ಜಡ ರೇಖೆ,ସମୟସୀମା
ಅಸ್ತವ್ಯಸ್ತತೆ,ଜଳଖିଆ
ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್,ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |
ತೂಕ,ମୃତ ଓଜନ
ಒಪ್ಪಂದ,କାରବାର
ವ್ಯವಹಾರ ಸಹಾಯಕ,ସହାୟକ କାରବାର |
ವ್ಯವಹಾರ,କାରବାର
ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ,ମୃତ୍ୟୁ ବାର୍ଷିକୀ |
ತುಟ್ಟಿ ಭತ್ಯ,ପ୍ରିୟତା ଭତ୍ତା |
ಸಾವಿನ ಲಾಭ,ମୃତ୍ୟୁ ଲାଭ
ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ,ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |
ಸೇವೆಯಲ್ಲಿ ಸಾವು,ସେବାରେ ମୃତ୍ୟୁ
ಡೌಥೊರಿಜಾಟಿಯೊ,ଡାଉଟରଜୋଜାଓନିନ୍ |
ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,ଦେବର
ಡೆಬಿಟ್,ଡେବିଟ୍
ಡೆಬಿಟ್ ಸಲಹೆ,ଡେବିଟ୍ ପରାମର୍ଶ |
ಸಾಲ,ରୂଣ
ಸಾಲದ ನಿರ್ವಹಣೆ,Debt ଣ ପରିଚାଳନା
ಸಾಲದವನು,Deb ଣଦାତା
ಮರಣಹೊಂದಿದ,ମୃତ
ಸಭ್ಯತೆ,ଶାସନ
ವಿಕೇಂದ್ರೀಕರಣ,ବିକେନ୍ଦ୍ରୀକରଣ
ನಿರ್ಧರಿಸುವ ಅಂಶ,ନିଷ୍ପତ୍ତି ନେବେ
ನಿರ್ಧಾರ,ନିଷ୍ପତ୍ତି
ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ,ନିର୍ଣ୍ଣୟ ନେବା
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |
ಪ್ರಕಟಿಸುವುದು,ଘୋଷଣା
ಆದಾಯದ ಘೋಷಣೆ,ଆୟର ଘୋଷଣା |
ಘೋಷಿಸಿದ ಮೌಲ್ಯ,ଘୋଷିତ ମୂଲ୍ୟ |
ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ,ଶପଥ କର
ಹಗಲು,ଡିକୋଡ୍ କରନ୍ତୁ |
ಹತೋಟಿ ಮಾಡು,ଡେକଣ୍ଟ୍ରୋଲ୍ |
ಅಲಂಕಾರ,ବିଗାମୀ
ಇಳಿಸು,କମିବା
ಸುಗಂಧ,ଏହି ପରିସେଇ
ಸಮರ್ಪಣೆ,ସମର୍ପଣ
ಕಳೆಯಬಹುದಾದ,ରିହାତି
ಕಡಿತ,ରିହାତି
ಮೂಲದಲ್ಲಿ ಕಡಿತ,ଉତ୍ସରେ ରିହାତି
ಸಂಬಳದಿಂದ ಕಡಿತ,ଦରମାରୁ ରିହାତି
ಪತ್ರ,କାର୍ଯ୍ୟ
ಅಡಮಾನದ ಪತ್ರ,ବନ୍ଧକ କାର୍ଯ୍ୟ
ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ,ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |
ಅಪಹರಿಸು,ବଦନାମ
ವಸ್ತುತಃ,ଦେ ଫ୍ୟାକ୍ଟୋ
ಅಪಹರಣ,ନକଲ
ಮಾನನಷ್ಟತೆ,ବଦନାମ
ಗಡಿಬಿಡಿ,ଡିଫଲ୍ଟ |
ಕಾಲ್ಚೀಲ,ଡିଫଲ୍ଟର |
ದೋಷಯುಕ್ತ,ତ୍ରୁଟିଯୁକ୍ତ
ರಕ್ಷಣೆ,ପ୍ରତିରକ୍ଷା
ರಕ್ಷಣಾ ಸಲಹೆಗಾರ,ପ୍ରତିରକ୍ଷା ଉପଦେଶ
ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |
ಪ್ರತಿವಾದಿ,ଅଭିଯୁକ୍ତ
ಮುಂದೂಡಿಕೆ,ସ୍ଥଗିତ ରଖ |
ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು,ସ୍ଥଗିତ ଖର୍ଚ୍ଚ
ಧಿಕ್ಕಾರ,ଅବମାନନା
ಕೊರತೆ,ନିଅଣ୍ଟ
ಕೊರತೆ ಬಜೆಟ್,ନିଅଣ୍ଟ ବଜେଟ୍ |
ವಿವರಿಸು,ପରିଭାଷିତ କରନ୍ତୁ
ಧಿಕ್ಕರಿಸು,ଅଟୋ
ಅವನತಿ,ଭିକେସନ୍
ಪದ,ଡିଗ୍ରୀ
ಕೈದಿಸು,ନିର୍ବନ୍ଧ
ವಿಳಂಬ,ବିଳମ୍ବ
ನಿಯೋಗಿ,ପ୍ରତିନିଧୀ |
ನಿಯೋಜಿತ ಅಧಿಕಾರ,ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |
ನಿಯೋಗ,ପ୍ରତିନିଧୀ
ಅಧಿಕಾರಗಳ ನಿಯೋಗ,ଶକ୍ତିର ପ୍ରତିନିଧୀ |
ಅಳಿಸು,ବିଲୋପ କରନ୍ତୁ |
ಅಳಿಸುವುದು,ବିଲୋପାଘ
ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,ଜାଣିଶୁଣି |
ವಿವೇಚನೆ,ବିଚାରପତି
ಭವ್ಯತೆ,ଦେଦକାର କରିବା |
ಗೋಪುರ,ପ୍ରତାରଣା
ತಲುಪಿಸು,ବିତରଣ କର |
ವಿತರಣೆ,ବିତରଣ
ಬೇಡಿಕೆ,ଚାହିଦା
ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ,ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |
ಗಡಸು,ଛକ
ಅರ್ಧಾಧಿಕಾರದ,Demi-garieruler
ಪ್ರಜಾಪ್ರಭುತ್ವ,ଗଣତନ୍ତ୍ର
ಪ್ರದರ್ಶನ,ପ୍ରଦର୍ଶନ
ನಿಡೂ,ଗଣନିରୋଗରକରଣ
ತುತ್ತಾಗಿಸು,ଡେମୁରିଜ୍ |
ನಿರಾಕರಣೆ,ଅସ୍ୱୀକାର
ಪಂಗಡ,ନାମ
ದಾವೆ,ଦେ ନୋଭୋ |
ನಿರಾಕರಿಸು,ଅସ୍ୱୀକାର କର |
ಹೊರಟು ಹೋಗು,ବିଦାୟ
ವಿಭಾಗ,ବିଭାଗ
ಇಲಾಖೆಯ,ବିଭାଗୀୟ
ಇಲಾಖಾ ಕ್ರಿಯೆ,ବିଭାଗୀୟ କାର୍ଯ୍ୟ
ಇಲಾಖಾ ವಿಚಾರಣೆ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |
ಇಲಾಖಾ ತನಿಖೆ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ
ಇಲಾಖೆಯ ಅಕ್ರಮ,ବିଭାଗୀୟ ଅନିୟମିତତା |
ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ,ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |
ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ,ବିଭାଗୀୟ ଅବହେଳା |
ಇಲಾಖೆಯ ಅನುಮತಿ,ବିଭାଗୀୟ ଅନୁମତି
ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |
ನಿರ್ಗಮನ,ପ୍ରସ୍ଥାନ
ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ,ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର
ಅವಲಂಬಿತ,ନିର୍ଭରଶୀଳ |
ಅವಲಂಬಿತ ಮಕ್ಕಳು,ନିର୍ଭରଶୀଳ ପିଲାମାନେ |
ನಿಯೋಜಿಸು,ନିୟୋଜନ କରନ୍ତୁ |
ದೊಡ್ಡ ವ್ಯಕ್ತಿ,ଭିକ୍ଟର |
ಗಡೀಪಾರು,ନିର୍ବାସନ
ಶೋಧಿಸು,କ୍ଷତିପୂରଣ
ಠೇವಣಿ,ଜମା
ಡಿಪೊ,ଡିପୋ
ಸವಕಳಿ,ଅବିଶ୍ୱାସନୀୟ
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ,ଉଦାସୀନ ଶ୍ରେଣୀ |
ನೀಚಿಸು,ବଞ୍ଚିତ
ತತ್ತ್ವ,ପ୍ରତିନିଧିତ୍
ಕಪಾಟಿ ಭತ್ಯೆ,ଡେପୁଟେସନ୍ ଭତ୍ତା
ಉಪ,ଡେପୁଟି
ಪದದ,ପଞ୍ଜୀକୃତ |
ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ,ଡ୍ୟୁଟିର ଦି
ಸೋಗು,ନିର୍ଯ୍ୟାତନା
ಅವಹೇಳನ,ପୁନରୁତ୍ଥାନ
ಅಪಹರಣಕಾರಕ,ଅପମାନଜନକ
ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ,ଅପମାନଜନକ ଟିପ୍ପଣୀ |
ವಾಣಿಜ್ಯ,ବଂଶଧର
ವಿವರಣೆ,ବର୍ଣ୍ଣନା
ಅರ್ಹ,ଯୋଗ୍ୟ
ವಿನ್ಯಾಸ,ଡିଜାଇନ୍
ಗೊತ್ತುಮಾಡು,ନିଯୁକ୍ତ କରନ୍ତୁ |
ಹುದ್ದೆ,ନିଯୁକ୍ତ
ರವಾನಿಸು,ପଠନ
ರವಾನೆ ಟಿಪ್ಪಣಿ,ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |
ರವಾನೆ,ପଠନ ରେଜିଷ୍ଟର |
ತಲುಪುವ ದಾರಿ,ଗନ୍ତବ୍ୟସ୍ଥଳ
ನಿರ್ದಯವಾಗಿ,ଦରିଦ୍ର
ವಿವರ,ସବିଶେଷ
ವಿವರವಾದ,ବିସ୍ତୃତ
ಪತ್ತೆ ಮಾಡು,ଚିହ୍ନଟ କର |
ಬಂಧನ,ବନ୍ଦନା
ಬಂಧನ,ଡିସେନୁ |
ನಿರ್ಣಯ,ନିଷ୍ଠା
ತಡೆಯುವಿಕೆ,ନିବେଦନ
ಹಾನಿ,କ୍ଷତିକାରକ
ಹಾನಿಕಾರಕ,କ୍ଷତିକାରକ |
ಅಪಮೌಲ್ಯೀಕರಣ,ମୂଲ୍ୟ ହ୍ରାସ
ವಿನಯ,ବିନାଶ
ಅಭಿವೃದ್ಧಿ,ବିକାଶ
ತಿರುಗು,ବିଚ୍ୟୁତ
ಸಾಧನ,ଉପକରଣ
ಭಕ್ತಿ,ଭକ୍ତି
ರೋಗ ನಿರ್ಣಯಿಸು,ନିରାକରଣ
ರೇಖಾಚಿತ್ರ,ଚିତ୍ର
ಡೈರಿ,ଡାଏରୀ
ನಿರ್ದೇಶನ,ନିର୍ଦ୍ଦେଶ
ಅಲ್ಲ,ଅଣ ମୁସ୍ କରେ |
ಆಹಾರ,ଡାଏଟ୍
ಜಿಗಿಲು,ହଜମ କରନ୍ତୁ |
ಘನತೆಯ,ସମ୍ମାନିତ
ಘನತೆ,ସମ୍ମାନ
ವ್ಯಭಿಚಾರ,ଖୋଳା
ಹಿಗ್ಗಿಸುವ,ଦିଲାଟନକାରୀ
ಉಭಯಸಂಕಟ,ଦ୍ୱନ୍ଦ୍ୱ
ಪರಿಶ್ರಮದ,ପରିଶ୍ରମୀ
ಆಯಾಮ,ପରିମାପ
ಡಿಪ್ಲೋಮ,ଡିପ୍ଲୋମା
ರಾಜತಾಂತ್ರಿಕತೆ,କୂଟନୀତି |
ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ,କୂଟନ omatic ତିକ ରୋଗୀତା |
ನೇರ,ସିଧାସଳଖ |
ನೇರ ಸ್ಪರ್ಧೆ,ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |
ನೇರ ಸಂದರ್ಶನ,ସିଧାସଳଖ ସାକ୍ଷାତକାର |
ನಾಜೂಕಾದ,ଦିଗ
ನಿರ್ದೇಶಕ,ଡିରେକ୍ଟୋରୀ
ನೇರ ನೇಮಕಾತಿ,ସିଧାସଳଖ ନିଯୁକ୍ତି |
ತಪ್ಪಿಸು,ଅନୁମୋଦିତ
ಅಂಗವೇಕ್ಷಣೀಯ,ଅକ୍ଷମତା
ಅಂಗವಿಕಲ,ଅକ୍ଷମ ବ୍ୟକ୍ତି
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ,ଅକ୍ଷମତା ଲାଭ
ಅನನುಕೂಲ,ଅସୁବିଧା
ಒಪ್ಪಿಸು,ସହମତ ନୁହେଁ
ಅಂಗೀಕರಿಸದ,ଅନୁମୋଦିତ |
ಅಸಮ್ಮತಿ,ନାପସନ୍ଦ
ದುರಂತದ,ବିପର୍ଯ୍ୟୟ |
ವಿಪತ್ತು ನಿರ್ವಹಣೆ,ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା
ವಿಸರ್ಜಿಸು,ବିଚ୍ଛିନ୍ନ କର |
ವಿತರಣೆ,ବିବାଦ
ತರಿಸು,ପରିତ୍ୟାଗ କରନ୍ତୁ |
ವಿಸರ್ಜನೆ,ମୁକ୍ତି
ವಿಸರ್ಜನೆ,ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |
ಶಿಸ್ತು ಕ್ರಮ,ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ
ಶಿಸ್ತು ವಿಧಾನ,ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |
ಶಿಸ್ತು,ଅନୁଶାସନ
ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ,ପ୍ରତ୍ୟାଖ୍ୟାନ |
ಪ್ರಕಟಿಸು,ପ୍ରକାଶ
ಅಸಮಾಧಾನ,ଅସମ୍ମାନ
ನಿಲ್ಲಿಸುವಿಕೆ,ବନ୍ଦ
ನಿಲ್ಲಿಸು,ବନ୍ଦ କରନ୍ତୁ
ಅಸಮಾಧಾನ,ମୁକ୍ତି
ರಿಯಾಯಿತಿ,ରିହାତି
ಪತ್ತೆ,ଆବିଷ୍କାର କରନ୍ତୁ |
ಅಪಖ್ಯಾತಿ,ଅସମ୍ମାନ
ವ್ಯತ್ಯಾಸ,ଅସଙ୍ଗତି
ವಿವೇಚನೆ,ବିବେକ
ವಿವೇಚನಾ ಅನುದಾನ,ବିବେକ ଅନୁଦାନ
ವಿವೇಚನೆ ಶಕ್ತಿ,ବିଚକ୍ଷଣ ଶକ୍ତି
ತಾರತಮ್ಯ,ଭେଦଭାବ
ಚರ್ಚೆ,ଆଲୋଚନା
ವಂಚಕ,ଅସାଧୁ
ಅವಮರ್ಯಾದೆ,ଅପମାନ
ವಿಘಟನೆ,ବିଚ୍ଛିନ୍ନତା
ಕೊರೆ,ଡିସ୍କ
ಸ್ಥಳಾಂತರಿಸುವುದು,ସ୍ଥାନାନ୍ତର
ವಿಶ್ವಾಸದ್ರೋಹದ,ଅବିଶ୍ୱାସ
ವಜಾಮಾಡಿಸು,ବରଖାସ୍ତ
ವಜಾಮಾಡುವುದು,ବରଖାସ୍ତ
ವಜಾಮಾಡುವ ವಿಧಾನ,ବରଖାସ୍ତ ପଦ୍ଧତି |
ಸೇರಿಸು,ଅବମାନନା
ಅಣಿಕೆ,ବିଶୃଙ୍ଖଳା |
ಅಸ್ವಸ್ಥಗೊಳಿಸು,ଅବସାନିଜଜ୍
ಅಸಮಾನತೆಗೆ,ପାର୍ଥକ୍ୟ
ರವಾನೆ ವಿಭಾಗ,ପଠାଇବା ବିଭାଗ |
ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ,ବିତରଣ ଯୋଗ୍ୟ
ಹರಡು,ବିସର୍ଜନ କର |
ಸ್ಥಳಾಂತರಗೊಂಡ,ବିସ୍ଥାପିତ |
ಪ್ರದರ್ಶನ,ପ୍ରଦର୍ଶନ
ಅಸಮಾಧಾನ,ଅସଦାଚରଣ
ವಿಲೇವಾರಿ,ଚିହ୍ନ
ವಿಲೇವಾರಿ,ବିସର୍ଜନ କରନ୍ତୁ |
ಇನಚಾತುರ್ಯ,ମାନ୍ୟତା
ಹೊರಹೊಮ್ಮಿಸು,ଅବସାଦ
ವಿವಾದಿಸು,ବିବାଦ
ಅನರ್ಹತೆ,ଅଯୋଗ୍ୟତା
ಕಡೆಗಣಿಸು,ଅବମାନନା
ಅಡ್ಡಿ,ବ୍ୟାଘାତ
ಅಸಮಾಧಾನ,ଅସନ୍ତୋଷ
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ଅସଂଗୁଣିତ
ಅಪಚಾರ ಮಾಡು,ବିକଶିତ
ವಿಘಟಿಸು,ବିସୟରେ
ವಿಸರ್ಜನೆ,ବିସର୍ଜନ
ವಿಸರ್ಜಿಸು,ଦ୍ରବଣ
ದೂರ ಶಿಕ್ಷಣ,ଦୂରତା ଶିକ୍ଷା
ಬಂಡಿಲೆ ಮಾಡುವವಳು,ଡିଷ୍ଟିଲାରୀ |
ವಿಶಿಷ್ಟ,ଭିନ୍ନ
ಪ್ರತ್ಯೇಕಿಸು,ପୃଥକ କର |
ಅಸ್ಪಷ್ಟತೆ,ବିକୃତି
ಯಾತನೆ,ଦୁ distress ଖ
ವಿತರಣೆ ಮಾಡು,ବଣ୍ଟନ କର |
ವಿತರಣೆ,ବଣ୍ଟନ
ಜಿಲ್ಲೆ,ଜିଲ୍ଲା
ಜಿಲ್ಲಾ ಕೇಂದ್ರ,ଜିଲ୍ଲା କେନ୍ଦ୍ର
ಅಡ್ಡಿ,ବିଶୃଙ୍ଖଳା
ನಲಿದಾರ,ଡିଟ୍ଟୋ |
ತಿರುವು,ଡାଇଭର୍ସନ
ಲಾಭ,ଡିଭିଡେଣ୍ଡ
ವಿಭಾಗ,ବିଭାଜନ
ವಿಚ್ or ೇದನ,ଛାଡପତ୍ର
ಕಪ್ಪೆ,ଡକେଟ୍
ವೈದ್ಯ,ଡାକ୍ତର
ದಾಖಲೆಗಳು,ଡକ୍ୟୁମେଣ୍ଟ୍
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |
ದಸ್ತಾವತಿ,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ನಿವಾಸ,ବାସସ୍ଥାନ
ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ,ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |
ಪ್ರಬಲ,ପ୍ରାଧାନ୍ୟ
ದಾನ,ଦାନ
ತಿಕ್ಕಲ,ସ୍ଥାନ
ಅನುಮಾನಾಸ್ಪದ,ସନ୍ଦେହଜନକ |
ಪಾರಿವಾಳ,କପୋତ ଲାଙ୍ଗୁଳ |
ಕೆಳಗಡೆ,ତଳକୁ ଗ୍ରେଡ୍
ಕರಡು,ଡ୍ରଫ୍ଟ
ಕರಡು ಪ್ರತ್ಯುತ್ತರ,ଡ୍ରାଫ୍ଟ ଉତ୍ତର |
ತೀವ್ರವಾದ ಅಳತೆ,କଠୋର ପରିମାପ |
ಸೆರೆ,ଡ୍ର
ಡ್ರಾಯರ್,ଡ୍ରୟର
ಚಿತ್ರ,ଚିତ୍ରାଙ୍କନ
ಬರಗಾಲ,ମରୁଡ଼ି
ಶುಷ್ಕ ಪ್ರಚಾರ,ଶୁଖିଲା ପଦୋନ୍ନତି |
ಉಭಯಪಥ,ଦ୍ୱ ual ତା
ದ್ವಿ ಪೌರತ್ವ,ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |
ಕಾರಣವಾದ,ଧାର୍ଯ୍ୟାର କାରଣ |
ಸರಿಯಾದ ಪರಿಶ್ರಮ,ଧ୍ୟାନର ସହ
ಬಾಕಿ,ଦେୟ
ಸರಿಯಾಗಿ,ଯଥାର୍ଥ
ನಕಲು,ନକଲ
ಅವಧಿ,ଅବଧି
ಬಿದ್ದು,Dueves
ಕರ್ತವ್ಯ,କର୍ତ୍ତବ୍ୟ
ಕರ್ತವ್ಯ ಭತ್ಯೆ,କର୍ତ୍ତବ୍ୟ ଭତ୍ତା
ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ,ଡ୍ୟୁଟି ଚାର୍ଟ |
ಕರ್ತವ್ಯ ರಜೆ,କର୍ତ୍ତବ୍ୟ ଛୁଟି
ಕರ್ತವ್ಯ ಕೊಠಡಿ,ଡ୍ୟୁଟି ରୁମ୍ |
ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ,ମରିବା ଘୋଷଣା
ಚಲನಶಾಸ್ತ್ರ,ଗତିଶୀଳତା
ಮೊಣಕಾಲ,ପ୍ରମାଣିତ |
ಗಳಿಸಿದ ರಜೆ,ରୋଜଗାର
ಗಳಿಕೆ,ରୋଜଗାର
ಪರಿಸರ ಸ್ನೇಹಿ,ଇକୋ-ଫ୍ରେଣ୍ଡଲି |
ಪರಿಸರ ವಿಜ್ಞಾನ,ପରିବେଶ
ಆರ್ಥಿಕ,ଅର୍ଥନ .ତିକ |
ಆರ್ಥಿಕ ಶೋಷಣೆ,ଅର୍ଥନ ଶତକ୍ୱିକତା |
ಆರ್ಥಿಕತೆ,ଅର୍ଥନୀତି
ಆರ್ಥಿಕ ವರ್ಗ,ଅର୍ଥନୀତି ଶ୍ରେଣୀ
ಸಂಪಾದನೆ,ସମ୍ପାଦନା
ಆವೃತ್ತಿ,ସଂସ୍କରଣ
ಸಂಪಾದಕೀಯ,ସମ୍ପାଦନା
ಶಿಕ್ಷಣ,ଶିକ୍ଷା
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |
ಪರಿಣಾಮ,ପ୍ରଭାବ
ಪರಿಣಾಮಕಾರಿ,ପ୍ରଭାବଶାଳୀ |
ಹಿತ,ପ୍ରଭାବଶାଳୀ ତାରିଖ
ಪರಿಣಾಮ,ପ୍ରଭାବ
ಕಾರ್ಯಕಾರಿತ್ವ,ଦକ୍ଷତା
ಅಖಂಡತೆ,ଦକ୍ଷତା
ದಕ್ಷ,ଦକ୍ଷ
ಹೊರಹಾಕುವಿಕೆ,ନିର୍ବାଚନ
ವಿಸ್ತಾರವಾದ,ବିସ୍ତୃତ
ತಪ್ಪಿಹೋಗು,Elapse
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,ମନୋନୀତ ପ୍ରତିନିଧୀ |
ಚುನಾವಣೆ,ନିର୍ବାଚନ
ಚುನಾವಣಾ ಕಾಲೇಜು,ନିର୍ବାଚନ କଲେଜ |
ಮತದಾರಿಕೆ,ନିର୍ବାହୀ
ವಿದ್ಯುದೀಕರಣ,ବିକାଶ
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |
ಪ್ರಾಥಮಿಕವಾಗಿ,ପ୍ରାଥମିକ
ಅರ್ಹತೆ,ଯୋଗ୍ୟତା |
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
ತೊಡೆದುಹಾಕುವಿಕೆ,ବିଲୋପ
ವಜಭಸ,Eloquent
ಮುಜುಗರ,ଲଜ୍ଜାଜନକ |
ದುಡುಕು,ନିର୍ବୋଧ
ಲಾಂblemನ,ପ୍ରତୀକ
ಉಬ್ಬು ಮುದ್ರೆ,ସିଲ୍ ସିଲ୍ |
ತುರ್ತುಸ್ಥಿತಿ,ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
ತುರ್ತು ಪರಿಹಾರ,ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |
ಹೊರಹೊಮ್ಮುವ,ଅସମର୍ଥ
ವಲಸೆ,ସ୍ଥାନାନ୍ତରଣ
ಸ ೦ ಚಾರಿಗಳು,ଇମେଲମେଣ୍ଟଗୁଡିକ |
ಸಾಮರಸ್ಯ,ନମୁନା
ಪರಾನುಭೂತಿ,ସହାନୁଭୂତି
ಉದ್ಯೋಗ,ନିଯୁକ୍ତି
ಉದ್ಯೋಗಿ,କର୍ମଚାରୀ
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ
