Bengali,English
গণনা করা দূরত্ব,Computed distance
গণনা করা সমীকরণ,Computed equation
গণনা করা মান,Computed value
"কম্পিউটার, কম্পিউটার (মেশিন), কম্পিউটার (ব্যক্তি)",Computer
গণনা করা অ্যালগরিদম,Computer algorithm
কম্পিউটারের নিষ্ক্রিয়তা,Computer failure
কম্পিউটার সংস্থা,Computer organisation
কম্পিউটার প্রোগ্রাম,Computer programme
কম্পিউটার প্রোগ্রামিং,Computer programming
কম্পিউটার পুনরায় সাজানো কী,Computer reset key
কম্পিউটার সিমুলেশন,Computer simulation
কম্পিউটার সিমুলেটর,Computer simulator
কম্পিউটার লিমিটেড,Computer-limited
গণনা ইউটিলিটি,Computere utillity
কম্পিউটার ফিট করা,Computerize
গণনা,Computing
গণনার সূত্র,Computing formula
গণনা করা বাঁধাই,Computing linkage
কম্পিউটিং পদ্ধতি,Computing mechanism
কম্পিউটিং স্কেল,Computing scale
অবতল,Concave
অবতল ঝাঁঝরি,Concave grating
অবতল লেন্স,Concave lens
অবতল মেনিস্কাস,Concave meniscus
অবতল আয়না,Concave mirror
ওরিয়েন্টেড প্রোগ্রামিং,Concave programming
অবতল,Concavity
দ্বিকনভেক্স,Concavo-concave
অবতল,Concavo-convex (lens)
"মনোনিবেশ করা, মনোনিবেশ করা, মনোনিবেশ করা (ver, ), মনোনিবেশ করা (না, )",Concentrate
"কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত",Concentrated
কেন্দ্রীভূত চাপ,Concentrated arc
কেন্দ্রীভূত শক্তি,Concentrated force
ঘনীভূত তাত্ক্ষণিক উত্স,Concentrated instantaneous source
ঘনীভূত স্ফীতি,Concentrated load
কেন্দ্রীভূত বিভ্রান্তিকর,Concentrated vortices
"একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা",Concentration
ঘনত্ব overvoltage,Concentration overvoltage
ঘনত্বের মেরুতা,Concentration polarisation
এককেন্দ্রিক বৃত্তাকার রিং,Concentric coils
কেন্দ্রীভূত বিতরণ,Concentric distribution
"কেন্দ্রীভূত স্লট, আবদ্ধ স্লট",Concentric groove (=locked groove)
কেন্দ্রীভূত লেন্স,Concentric lens
কেন্দ্রীভূত রিং,Concentric rings
এককেন্দ্রিক আলিঙ্গন,Concentric winding
"গর্ভধারণ, গর্ভাবস্থা",Conception
ধারণাগত,Conceptual
ধারণাগত আদর্শ,Conceptual model
কনসার্ট,Concert
কনসার্টিনা,Concertina
"সামঞ্জস্য, সুস্থতা",Concord
"অন্তরঙ্গতা, যোগাযোগ",Concordance
"সুরেলা, সুর করা, চাপমুক্ত",Concordant
সমবর্তী,Concurrent
সমবর্তী বল,Concurrent forces
সমসাময়িক গরম,Concurrent heating
সমসাময়িক অপারেশন,Concurrent operation
অনুগামী অপটিক্যাল সিস্টেম,Concurrent optical system
সমবর্তী সম্পদ,Concurrent processing
সমসাময়িক প্রতিক্রিয়া,Concurrent reactions
পরিচালনা,Condction
তরল,Condensant
"ঘনীভবন, তরলীকরণ",Condensation
তরলীকরণ সহগ,Condensation coefficient
তরল বক্ররেখা,Condensation curve
কম্প্যাকশন বক্ররেখা,Condensation line
তরল নিউক্লিয়াস,Condensation nuclei
কম্প্যাকশন পয়েন্ট,Condensation point
তরল পাম্প,Condensation pump
সংমিশ্রণবাদ,Condensation theory
"to condense, to liquefy, to liquefy",Condense
"ঘনীভূত, তরলীকৃত, সংকুচিত",Condensed
ঘনীভূত ফিল্ম,Condensed film
কম্প্যাক্ট প্রবাহ গঠন,Condensed flow structure
ঘনীভূত নির্দেশ DAC,Condensed instruction deck
ঘনীভূত আইসোথার্ম,Condensed isotherm
ঘনীভূত পর্যায়,Condensed phase
ঘনীভূত স্পার্ক,Condensed spark
ঘনীভূত অবস্থা,Condensed state
ঘনীভূত সিস্টেম,Condensed system
"কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক",Condenser
ক্যাপাসিটর স্টোরেজ,Condenser bank
ক্যাপাসিটর ionization চেম্বার,Condenser ionizaiton chamber
লেন্স সংগ্রহ,Condenser lens
ক্যাপাসিটর মাইক্রোফোন,Condenser microphone
ক্যাপাসিটর কাগজ,Condenser paper
"ঘনীভূত উপাদান, ঘনীভূতকরণ",Condensing agent
লিকুইফেকশন চেম্বার,Condensing chamber
ক্যাপাসিটর ইলেক্ট্রোস্কোপ,Condensing electroscope
লেন্স সংগ্রহ,Condensing lens (=condenser)
"একরঙা সংগ্রহ, একরঙা সংগ্রহ",Condensing monochromator
তরলীকৃত বাষ্প ইঞ্জিন,Condensing steam engine
ধারণ প্রতিক্রিয়া,Condensive reactance
"শর্ত, শর্ত, শর্ত, শর্ত, শর্ত",Condition
হস্তক্ষেপের সীমাবদ্ধতা,Condition for interference
সীমা সংখ্যা,Condition number
প্রান্তিককরণ সীমাবদ্ধতা,Condition of collinearity
সামঞ্জস্য সীমাবদ্ধতা,Condition of compatibility
ধারাবাহিকতা সীমাবদ্ধতা,Condition of consistency
শক্তি ভারসাম্য-সীমাবদ্ধতা,Condition of energy equilibrium
ভারসাম্য সীমাবদ্ধতা,Condition of equilibrium
incompressibility- সীমাবদ্ধতা,Condition of incompressibility
অনুরণন সীমাবদ্ধতা,Condition of resonance
সীমাবদ্ধ যুক্তি,Conditional branch (=conditional discrimination)
নিষেধাজ্ঞা শাখা,Conditional branching
"ব্রেক-ইন ইন্সট্রাকশন, ব্রেক-ইন ইন্সট্রাকশন",Conditional break point instruction
সীমাবদ্ধ অভিসরণ,Conditional convergence
শর্তসাপেক্ষ তদন্ত,Conditional diserimination
শর্তসাপেক্ষ এনট্রপি,Conditional entropy
সীমাবদ্ধ অস্থিরতা,Conditional instability
সীমাবদ্ধ যুক্তি,Conditional jump (=conditional discrimination)
শর্তাধীন অপারেশন,Conditional operation
সীমা পরিমাণ,Conditional quantity
"সীমাবদ্ধ স্থায়ীত্ব, সীমাবদ্ধ স্থায়ীত্ব",Conditional stability
"Condon Parabola, Condon Parabola",Condon parabola
কনডর,Condor
পরিবাহিতা,Conductance
পরিবাহিতা অনুপাত,Conductance ratio
ড্রাইভার উপবৃত্তাকার,Conducting ellipsoid
ড্রাইভার তরল,Conducting fluid
পরিবাহী তার,Conducting leads
ড্রাইভিং মাধ্যম,Conducting medium
সময় চলমান,Conducting period
ড্রাইভার বল,Conducting sphere
ড্রাইভার ক্ষেত্র,Conducting tensor
পরিবহন ব্যান্ড,Conduction band
পরিবাহী বর্তমান,Conduction current
পরিবাহী বর্তমান ঘনত্ব,Conduction current density
"পরিবাহী ইলেকট্রন, ভ্যালেন্স ইলেকট্রন",Conduction electron (=valence electron)
পরিবাহী পাম্প,Conduction pump
ড্রাইভার আবরণ,Conductive coating
পরিবাহী কাপলিং,Conductive coupling
পরিবাহী বধিরতা,Conductive deafness
পরিবাহী নিমজ্জন,Conductive discharge
পরিবাহিতা,Conductivity
"পরিবাহিতা-সেতু, পরিবাহিতা-সেতু",Conductivity bridge
পরিবাহিতা কোষ,Conductivity cell
পরিবাহিতা সহগ,Conductivity coeffieient
পরিবাহিতা মডুলেশন ট্রানজিস্টর,Conductivity m odulation transistor
পরিবাহিতা মড্যুলেশন,Conductivity modulation
পরিবাহিতা অনুপাত,Conductivity quotient
পরিবাহিতা বর্ণালী,Conductivity tensor
পরিবাহকত্ব মাপার যন্ত্র,Conductomerter
পরিবাহিতা বিশ্লেষণ,Conductometric analysis
ড্রাইভার,Conductor
শঙ্কু অ্যান্টেনা,Cone aerial )=cone antenna)
শঙ্কু লাউডস্পিকার,Cone loudspeaker
ঘর্ষণ শঙ্কু,Cone of friction
নীরবতা শঙ্কু,Cone of silence
z-মার্কার বীকন,Cone of silence marker beacon (=Z marker beacon)
শঙ্কু শীট,Cone sheet
আত্মবিশ্বাস বক্ররেখা,Conficdence curve
আত্মবিশ্বাস সহগ,Conficence coefficient
বিশ্বস্ততা,Confidence
বিশ্বাস বার,Confidence band
বিশ্বস্ততা মেখেল,Confidence belt
আস্থা ব্যবধান,Confidence interval
আত্মবিশ্বাসের ব্যবধান অনুমান,Confidence interval estimat
বিশ্বস্ততার সীমা,Confidence limits
"কনফিগারেশন, কনফিগারেশন",Configuration
"কনফিগারেশন নিয়ন্ত্রণ, অবস্থান নিয়ন্ত্রণ",Configuration control
কনফিগারেশন-মিথস্ক্রিয়া,Configuration-inter action
কনফিগারেশন,Configurational
কনফিগারেশন স্থানাঙ্ক,Configurational co-ordinates
কনফিগারেশনাল তাপ ক্ষমতা,Configurational heat capacity
দৃশ্যত উত্তেজিত অবস্থা,Configurationally excited state
নিশ্চিতকরণ প্রমাণ,Confirmatory evidence
কনফোকাল,Confocal
কনফোকাল স্থানাঙ্ক,Confocal coordinates
কনফোকাল রেজোনেটর,Confocal resonator
কনফোকাল পৃষ্ঠা,Confocal surface
মেনে চলা,Conformaer
কনফিগারেশন,Conformation
"গঠনমূলক বিশ্লেষণ, গঠনমূলক বিশ্লেষণ",Conformational analysis
"প্রতারক প্রতিফলক, বিভ্রম",Confusion reflector
অস্বচ্ছতা এলাকা,Confusion region
সঙ্গতি,Congruence
সঙ্গতিপূর্ণ,Congruent
কনিক স্থানাঙ্ক,Conical coordinates
কনিক প্রবাহ,Conical flow
শঙ্কুযুক্ত কুন্ডলিনী,Conical helix
শঙ্কু-শিং,Conical horn
শঙ্কুযুক্ত অ্যান্টেনা,Conical horn antenna
শঙ্কুযুক্ত মিশুক,Conical mixer
পেন্ডুলাম,Conical pendulum
শঙ্কু প্রতিসরণ,Conical refraction
কনিক স্ক্যানিং,Conical scanning
"conjugate (v.), to be conjugated (v.)",Conjugate
সংযুক্ত অস্ত্র,Conjugate arms
সংযোজিত অক্ষীয় বিন্দু,Conjugate axial point
সংযোজিত অক্ষ,Conjugate axis
সংযোজিত বাক্য,Conjugate beam
সংযোজিত জটিল গঠন,Conjugate complex structure
সংযোজিত ব্যাস,Conjugate diameters
সংযোজিত দিক,Conjugate direction
সংযোজিত ফোকাস পার্থক্য,Conjugate focal length
সংযোজিত ফোকাস,Conjugate foci
সংযোজিত বল,Conjugate forces
কনজুগেট প্রতিবন্ধকতা,Conjugate impedance
কনজুগেট জাল,Conjugate network
কনজুগেট নিউক্লিয়াস,Conjugate nucleus
সংযোজিত প্রতিসাম্য,Conjugate symmetry
সংযোজিত ভেক্টর,Conjugate vectors
কনজুগেট পলিমার বন্ড,Conjugated multiple bond
কনজুগেট প্যারামিটার,Conjugated parameter
কনজুগেট-প্রতিস্থাপিত নীল গঠন,Conjugative-substituent blue shift
সংযোজিত গতি,Conjunct motion
কাকতালীয় অপারেশন,Conjunction
ফ্যাক্টর ফাইন্ডিং,Conjunctive search
লেটারাল অ্যাসোসিয়েটেড,Connected in parallel
"চেইন সম্পর্কিত, বিভাগ সম্পর্কিত",Connected in series
সংশ্লিষ্ট লোড,Connected load
যুক্ত সরল পেন্ডুলাম,Connected simple pendulum
সংযোগকারী লাইন,Connecting line
খুচরা যন্ত্রাংশ,Connecting piece
সংযোগ,Connection
বন্ধন সহগ,Connection coefficient
পার্শ্ব সংযোগ,Connection in parallel
শ্রেণীর অধিভুক্তি,Connection in series
"সংযোগকারী, সংযোগকারী",Connector
ধারাবাহিক প্রতিক্রিয়া,Consecutive reactions
প্রতিরক্ষামূলক শক্তি,Conseervative force
subdhruv,Consequent poles
সুরক্ষা,Conservation
কৌণিক ভরবেগ সংরক্ষণ,Conservation of angular momentum
চার্জ সংরক্ষণ,Conservation of charge
শক্তি সংরক্ষণ,Conservation of energy
রৈখিক ভরবেগ সংরক্ষণ,Conservation of liner momentum
ভর সংরক্ষণ,Conservation of mass
সমতা-সংরক্ষণ,Conservation of parity
পৃষ্ঠপোষক,Conservative
প্রতিরক্ষামূলক শোষণ,Conservative absorption
প্রতিরক্ষামূলক উপাদান,Conservative element
সুরক্ষিত এলাকা,Conservative field
প্রতিরক্ষামূলক পথ,Conservative paths
প্রতিরক্ষামূলক প্রক্রিয়া,Conservative process
প্রতিরক্ষামূলক বৈশিষ্ট্য,Conservative property
অভিভাবক সংস্থা,Conservative system
"ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা",Consistency
"সামঞ্জস্যপূর্ণ, বিপরীত",Consistent
বিরোধপূর্ণ শরীর,Consistent system
কনসোল,Consol
কনসোল বীকন সিস্টেম,Consol beacon system
কনসোলন,Consolan
কনসোল,Console (=display unit)
কনসোল রিসিভার,Console receiver
দ্রবণীয়,Consolute
অভিসারী বক্ররেখা,Consolute curve
"ফিউশন তাপমাত্রা, ফিউশন তাপমাত্রা",Consolute temperature
কথোপকথন,Consonance
কথোপকথন,Consonant (note)
ব্যঞ্জনবর্ণ শব্দ,Consonant sound
স্পিন সুরক্ষা,Consrvation of spin
পরিবর্তনশীল ভোল্টেজ জেনারেটর,Consstant voltage generator
স্থিতিশীলতা,Constancy
বেগ স্থিতিশীলতা,Constancy of velocity
"স্থির, স্থির, ধ্রুবক, স্থাবর, অপরিবর্তনীয়, অভিন্ন",Constant
অভিন্ন ত্বরণ,Constant acceleration
ধ্রুবক কোণ,Constant amplitude
পরিবর্তনশীল মাত্রা রেকর্ডিং,Constant amplitude recording
ধ্রুবক গড় ঘর্ষণ,Constant average friction
ধ্রুবক ফুটন্ত বিন্দু,Constant boililng point
পরিবর্তনশীল বর্তমান জেনারেটর,Constant current generator
অপরিবর্তনীয় মড্যুলেশন,Constant current modulation (=Heising modulation)
স্থির বিচ্যুতি প্রিজম,Constant deviation prism
ধারাবাহিক প্রবাহ,Constant drift
স্থির ত্রুটি,Constant error
ক্রমাগত ব্যর্থতার হার,Constant failure rate
ধ্রুবক প্রবাহ ক্যালরিমিটার,Constant flow calorimeter
ধ্রুবক ফাংশন,Constant function
স্থির শীর্ষ ট্যাঙ্ক,Constant head tank
স্ট্যাটিক তাপ সঞ্চয়স্থান,Constant heat summation
ধ্রুবক হাইড্রোস্ট্যাটিক চাপ,Constant hydrostatic pressure
স্থিতিশীল সরঞ্জাম,Constant level apparatus
ধ্রুব উত্তোলন সহগ,Constant life conefficient
ক্রমাগত উত্তোলন বিতরণ,Constant lift distribution
ধ্রুবক লোড সহগ,Constant load factor
অপরিবর্তনীয় আলোকসজ্জা ব্যবস্থা,Constant luminance system
কোভারিয়েট সংখ্যা,Constant of aberration
কর্মক,Constant of action
গ্যালভানোমিটার সংবেদনশীলতা,Constant of galvanometer
মাধ্যাকর্ষণ বিন্দু,Constant of gravity
যন্ত্র ধ্রুবক,Constant of instrument
সমানুপাতিক ধ্রুবক,Constant of proportionallity
ধ্রুবক পরামিতি,Constant parameter
ধ্রুব সমতা কোড,Constant parity code
স্থির চাপ অ্যাসপিরেটর,Constant pressure aspirator
ধ্রুবক চাপ গ্যাস থার্মোমিটার,Constant pressure gas thermometer
"ধ্রুব চাপ থার্মোমিটার, ধ্রুব চাপ থার্মোমিটার",Constant pressure thermometer
নির্দিষ্ট অনুপাত,Constant proportion
অপরিবর্তনীয় প্রতিরোধের কাঠামো,Constant resistance structure
ক্রমাগত উদ্দীপনা পদ্ধতি,Constant stimuli method
ফিক্সচার পুল,Constant temperature bath
স্থিতিশীল নিয়ন্ত্রক,Constant temperature regulator
ধ্রুব মেয়াদ,Constant term
অভিন্ন বেগ,Constant velocity
ধ্রুবক ভলিউম গ্যাস-থার্মোমিটার,Constant volume gas thermometer
কনস্ট্যান্টান,Constantan
সার্কিটের বৈশিষ্ট্য,Constants of circuit
নক্ষত্রপুঞ্জ,Constellation
"রচনা, রচনা, গঠন",Constitution
পদার্থের গঠন,Constitution of matter
সীমাবদ্ধ গতি,Constrained motion
বাধা,Constraint
সংকীর্ণ,Constriction
নিমজ্জন সংকীর্ণ,Constriction of discharge
"তৈরি করা, নির্মাণ করা",Construct
গঠন,Construction
টেকসই হস্তক্ষেপ,Constructive interference
শক্তি খরচ হয়,Consumed energy
"খরচ, খরচ, খরচ",Consumption
"স্পর্শ, স্পর্শ, স্পর্শ",Contact
যোগাযোগ,Contact action
স্পর্শক কোণ,Contact angle
যোগাযোগ ব্রেকার,Contact breaker
যোগাযোগ এলাকা,Contact cross section
স্পর্শকাতর ডবল লেন্স,Contact doublet
যোগাযোগ সম্ভাব্য ড্রপ,Contact drop
যোগাযোগ লেন্স,Contact lens
যোগাযোগের লাইন,Contact line
"liaison, liaison",Contact maker
যোগাযোগ ভর,Contact mass
স্পর্শ মাইক্রোফোন,Contact microphone
যোগাযোগের শব্দ,Contact noise
প্রথম ডিগ্রী স্পর্শ,Contact of the first order
যোগাযোগ পিন,Contact pin
যোগাযোগ বিন্দু,Contact point
যোগাযোগের সম্ভাবনা,Contact potencial difference
যোগাযোগের সম্ভাবনা,Contact potential
সম্ভাব্য প্রতিরোধকের সাথে যোগাযোগ করুন,Contact potential barrier
যোগাযোগের চাপ,Contact pressure
যোগাযোগ মুদ্রণ যোগাযোগ মুদ্রণ,Contact print
স্পর্শ মুদ্রণ,Contact printing
যোগাযোগের সমস্যা,Contact problem
স্পর্শ রিসিভার,Contact receptor
ধাতব সংশোধনকারী,Contact rectifier (dry disc rectifier=metallilc rectifier)
যোগাযোগ প্রতিরোধের,Contact resistance
যোগাযোগ বিভাগ,Contact series
যোগাযোগের চাপ,Contact stress
স্পর্শ পাতা,Contact surface
যোগাযোগ টিউব,Contact tube
স্পর্শ বৃত্ত,Contact wheel
"যোগাযোগ, যোগাযোগ",Contactor
গর্ভনিরোধ,Containment
পৃথকীকরণ সময়কাল,Containment time
দূষণ,Contamination
কনট্রাস্ট ডেভেলপার,Contast developer
"বিষয়বস্তু, অংশ, অর্ধেক",Content
"continuum, continuum",Continuity
ধারাবাহিক নিয়ামক,Continuity control
রাষ্ট্রীয় ধারাবাহিকতা,Continuity of state
ধারাবাহিক পরীক্ষা,Continuity test
ধারাবাহিক উপপাদ্য,Continuity theorem
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন",Continuous
ক্রমাগত শোষণ,Continuous absorption
ক্রমাগত শাস্তি,Continuous beam
ক্রমাগত সিস্টেম,Continuous channel
ক্রমাগত অভিসরণ,Continuous convergence
অবিচ্ছিন্ন প্রবাহ,Continuous current
একটানা মেশিন,Continuous duty machine
ক্রমাগত সীমানা,Continuous duty rating
ক্রমাগত ইলেক্ট্রোড,Continuous electrode
ক্রমাগত নির্গমন সহগ,Continuous emission coefficient
ক্রমাগত সম্প্রসারণ,Continuous expansion
ক্রমাগত ফাইবার,Continuous filament
ক্রমাগত প্রবাহ থার্মোমিটার ক্রমাগত প্রবাহ ক্যালরিমিটার,Continuous flow calorimeter
ক্রমাগত ফাংশন,Continuous function
ক্রমাগত লিনিয়ার অ্যান্টেনা অ্যারে,Continuous linear antenna array
ক্রমাগত লোড,Continuous loading
ক্রমাগত ব্যাপার,Continuous material
ক্রমাগত ব্যাপার,Continuous matter
ক্রমাগত মিডিয়া,Continuous medium
ক্রমাগত দোলন,Continuous oscillation
ক্রমাগত পুনরাবৃত্ত ফাংশন,Continuous periodic function
ক্রমাগত এলোমেলো পরিবর্তনশীল,Continuous random variable
ধারাবাহিক সীমা,Continuous ratings
ক্রমাগত কাউন্টারভোল্টেজ,Continuous reverse voltage
"একটানা বর্ণালী, একটানা স্কেল",Continuous spectrum
অব্যাহত পর্যায়,Continuous state
একটানা-ফালা বায়বীয় ক্যামেরা,Continuous strip aerial camera
একটানা টার্ম স্পেকট্রাম,Continuous term spectrum
ক্রমাগত সময় সিস্টেম,Continuous time systems
ক্রমাগত বাস্তব শোষণ,Continuous true absorption
ক্রমাগত ভ্যালেন্সি নিয়ম,Continuous valency rule
ক্রমাগত পরিবর্তনশীল,Continuous variable
একটানা তরঙ্গ ম্যাগনেট্রন,Continuous wave magnetron
ক্রমাগত তরঙ্গ রাডার,Continuous wave radar (C.W radar)
ক্রমাগত বিতরণ করা লোড,Continuously distributed load
ক্রমাগত লোড তারের,Continuously loaded cable
"continuum, continuum",Continuum
"কনট্যুর, কনট্যুর, রূপরেখা, রূপরেখা, আকৃতি",Contour
(কনট্যুর) শার্পনিং,Contour accentuation (=crispening)
কনট্যুর-ঘনত্ব সূচক,Contour density indicator
পাল্টা ইনজেকশন,Contra-injection
"চুক্তি করা, চুক্তি করা (ver.), চুক্তি করা, চুক্তি করা (n.)",Contract
সঙ্কুচিত,Contracted
সংকোচন,Contraction
সংকোচন শক্তি,Contraction energy
সংকোচন অনুমান,Contraction hypothesis
ইলেকট্রন সংকোচন,Contraction of electron
দৈর্ঘ্য সংকোচন,Contraction of length
সংকোচন সময় স্কেল,Contraction time scale
বক্তৃতা নিয়ন্ত্রণ,Contralto voice
কাউন্টার-অরবিটাল দিক,Contraorbital direction
আপেক্ষিক শরীর,Contrarelated body
"বিপরীত, বিপরীত",Contrast
"বৈপরীত্য নিয়ন্ত্রণ, বিপরীত নিয়ন্ত্রণ",Contrast control
বিপরীত প্রভাব,Contrast effect
বৈপরীত্য বিস্তার,Contrast expansion
বিপরীত ফ্যাক্টর,Contrast factor
বিপরীত গ্রেডিয়েন্ট,Contrast gradient
বিপরীত,Contrast of colour
বিপরীত প্রাঙ্গনে,Contrast range
বৈপরীত্য অনুপাত,Contrast ratio
বৈসাদৃশ্য হ্রাস,Contrast rreduction
বিপরীত সংবেদনশীলতা,Contrast sensitivity
বিপরীত অক্ষর,Contrasting colour
কন্ট্রাভ,Contraves
নিয়ন্ত্রণ,Control
"ব্যাং-ব্যাং টাইপ কন্ট্রোল, পূর্ণ সার্ভো কন্ট্রোল","Control ""bang-bang"""
নিয়ন্ত্রণ হাত,Control arm
নিয়ন্ত্রণ কার্ড,Control card
নিয়ন্ত্রণ বৈশিষ্ট্য,Control characteristic
নিয়ন্ত্রণ বর্তনী,Control circuit
টিক চেঞ্জার নিয়ন্ত্রণ করুন,Control commutator
নিয়ন্ত্রণ প্যানেল,Control counter
নিয়ন্ত্রণ ডেস্ক,Control desk (=director's consols)
কন্ট্রোল ডিভাইস,Control device
নিয়ন্ত্রণ ইলেক্ট্রোড,Control electrode
নিয়ন্ত্রণ পরীক্ষা,Control experiment
নিয়ন্ত্রণ পয়েন্ট,Control field
কন্ট্রোলার গ্রিড,Control grid
অ্যাফেসিয়া নিয়ন্ত্রণ,Control hysteresis
নিয়ন্ত্রণ নির্দেশাবলী,Control instruction
লাউডস্পিকার নিয়ন্ত্রণ করুন,Control ioud speaker
নিয়ন্ত্রণ উপাদান,Control member (=control element)
নিয়ন্ত্রণ পরামিতি,Control parameter
নিয়ন্ত্রণ মান,Control point
নিয়ন্ত্রণ প্রোগ্রাম,Control program
"কন্ট্রোল রেজিস্টার, কন্ট্রোল রেজিস্টার",Control register (=programme counter)
নিয়ন্ত্রণ শাস্তি,Control rod (=power control rod)
নিয়ন্ত্রণ বিভাগ,Control section
নিয়ন্ত্রণ কেন্দ্র,Control station
নিয়ন্ত্রণ ব্যবস্থা,Control system
নিয়ন্ত্রণ তত্ত্বাবধান,Control test
ঘূর্ণন সঁচারক বল নিয়ন্ত্রণ,Control torque
শব্দ পথ নিয়ন্ত্রণ,Control track
নিয়ন্ত্রণ ইউনিট,Control unit
নিয়ন্ত্রণ ভেরিয়েবল,Control variable
শব্দ নিয়ন্ত্রণ,Control word
নিয়ন্ত্রণযোগ্যতা,Controllability
নিয়ন্ত্রণযোগ্য পরিবর্তনশীল,Controllable variable
নিয়ন্ত্রিত এলাকা,Controlled area
নিয়ন্ত্রিত ক্যারিয়ার,Controlled carrier (=floating carrier)
নিয়ন্ত্রিত পরীক্ষা,Controlled experiment
নিয়ন্ত্রণ স্ক্যানিং,Controlled scan
নিয়ন্ত্রিত সংযোগ,Controlled valency
নিয়ামক,Controller
নিয়ন্ত্রণ শক্তি,Controlling force
চৌম্বক ক্ষেত্র নিয়ন্ত্রণ,Controlling magnetic field
নিয়ন্ত্রণ পয়েন্ট,Controlling point
পরিবাহী চাপ এলাকা,Convected pressure field
পরিবহন ব্যবস্থা,Convecting system
পরিচলন,Convection
প্রচার পোস্ট,Convection term
ভাস্কুলার আরোহন,Convectional ascent
ভাস্কুলার কোষ,Convectional cell
ভাস্কুলার তরল স্তর,Convectional condensation level
ভাস্কুলার কোর,Convective core
ভাস্কুলার নির্গমন,Convective discharge
ভাস্কুলার অস্থিরতা,Convective instability
ভাস্কুলার এলাকা,Convective region
নিয়মিত পারমাণবিক ওজন,Conventional atomic weight
কাস্টম স্পিনিং,Conventional spinning
"to converge, to converge",Converge
"convergence, convergence",Convergence
অভিসারী রাশিফল,Convergence coil
কনভারজেন্স কন্ট্রোলার,Convergence control
অভিসারী ইলেক্ট্রোড,Convergence electrode
কনভারজেন্স ফ্যাক্টর,Convergence factor
অভিসার সীমা,Convergence limit
অভিসারী লাইন,Convergence line
রূপান্তরকারী চুম্বক,Convergence magnet
কনভারজেন্স পয়েন্ট,Convergence point
অভিসারী পৃষ্ঠা,Convergence surface
"একত্রিত হওয়া (ভার.), একত্রিত হওয়া (n.)",Convergent
অভিসারী সিস্টেম,Convergent channel
অভিসারী ভিন্ন ভর,Convergent divergent nozzle
অভিসারী প্রবাহ,Convergent flow
অভিসারী আলো,Convergent light
অভিসারী ভর,Convergent nozzle
অভিসারী রশ্মি,Convergent rays
কনভারজিং লেন্স,Convergents lens
অভিসারী লেন্স,Converging lens
অভিসারী আলো,Converging light
অভিসারী লাইন,Converging line
"বিপরীত, বিপরীত",Converse
বিকৃতি চুম্বককরণ প্রভাব,Converse magnetostrictie effect
বিপরীত ইলেক্ট্রোস্ট্যাটিক প্রভাব,Converse piezoelectric effect
বিপরীতভাবে,Conversely
রূপান্তর,Conversion
রূপান্তর সহগ,Conversion coefficient
রূপান্তর পরিবাহিতা,Conversion conductance (=conversion transconductance)
কথোপকথনের দক্ষতা,Conversion efficiency
রূপান্তর ইলেকট্রন,Conversion electron
রূপান্তর ইলেকট্রন লাইন,Conversion electron line (=conversion line)
রূপান্তর ফ্যাক্টর,Conversion factor
রূপান্তর ভগ্নাংশ,Conversion fraction
রূপান্তর লাভ,Conversion gain
রূপান্তর ক্ষতি,Conversion loss
শক্তির রূপান্তর,Conversion of energy
সূত্র রূপান্তর,Conversion of formulas
ইউনিট রূপান্তর,Conversion of units
সন্ধিক্ষণ,Conversion point
রূপান্তর টেবিল,Conversion table
রূপান্তর পরিবাহিতা,Conversion transconductance
রূপান্তর ট্রান্সডুসার,Conversion transducer
রূপান্তর,Convert
রূপান্তরিত মান,Converted value
রূপান্তরকারী,Converter
রূপান্তরকারী চুল্লি,Converter reactor
চেঞ্জার ভালভ,Converter valve
রূপান্তরযোগ্য লেন্স,Convertible lens
উত্তল,Convex
উত্তল ভিত্তি,Convex base
উত্তল লেন্স,Convex lens
উত্তল কঠিন কোণ,Convex-solid angle
উত্তল,Convexity
উত্তল লেন্স,Convexo-concave lens
দ্বিকনভেক্স,Convexo-convex
তীব্র ইনজেশন,Cookie-cutter intake
কুল্যান্ট,Coolant
কুল্যান্ট তাপমাত্রা পরামিতি,Coolant temperature parameter
"কুল্যান্ট, শীতল",Cooler
কুলিজ টিউব,Coolidge tube
শীতল প্রভাব,Coolilng effect
শীতল,Cooling
কুল্যান্ট,Cooling agent
শীতল উদ্ভিদ,Cooling plant
শীতল সর্পিল,Cooling worm
"তামার ধাতুপট্টাবৃত তার, তামার ধাতুপট্টাবৃত তার",Cooper-clad wire
সমবায় সম্প্রদায়,Cooperative assemble
সহযোগিতামূলক ঘটনা,Cooperative phenomenon
সমবায় ব্যবস্থা,Cooperative system (instrumentation)
"স্থানাঙ্ক, স্থানাঙ্ক, স্থানাঙ্ক",Coordinate
পরিচালক অক্ষ,Coordinate axis
পরিচালক সেট,Coordinate set
