Tamil,Gujarati
கிலோகிராம் விசை மீட்டர்,કિલોગ્રામ ફોર્સ મીટર
கிலோவாட் மணி,કિલોવોટ કલાક
கிங் மூடல்,રાજા બંધ
சமையலறை,રસોડું
லேஸ்டு நெடுவரிசை,લેસ્ડ કૉલમ
பின்னடைவு,લેગીંગ
லமெல்லா வேர்,લેમેલા મૂળ
லேமினார் ஓட்டம்,લેમિનર પ્રવાહ
விளக்கு துளை,દીવો છિદ્ર
நிலப் பெருக்கம்,જમીન સંવર્ધન
நில சறுக்கல்,લેન્ડ સ્લાઇડિંગ
லேட்டரைட்,લેટેરાઇટ
லேட்டரைட் மண்,લેટેરાઇટ માટી
பெரிய எண்களின் சட்டம்,મોટી સંખ્યાનો કાયદો
தளவமைப்பு திட்டம்,લેઆઉટ યોજના
பேரேடு,ખાતાવહી
சுண்ணாம்பு பான்,ચૂનો પાન
லிண்டல்,લિંટેલ
திரவ வரம்பு,પ્રવાહી મર્યાદા
நேரடி சுமை,લાઈવ લોડ
களிமண்,લોમ
உள்ளூர் வெளியேற்ற காற்றோட்டம்,સ્થાનિક એક્ઝોસ્ટ વેન્ટિલેશન
லோகோ முற்றம்,લોકો યાર્ડ
லூஸ்,લોસ
குறைந்த பிளாஸ்டிக் வரம்பு,ઓછી પ્લાસ્ટિક મર્યાદા
குறைந்த வெப்ப சிமெண்ட்,ઓછી ગરમી સિમેન્ટ
இயந்திர மோல்டிங்,મશીન મોલ્ડિંગ
மேக்ரோஸ்ட்ரக்சர்,મેક્રોસ્ટ્રક્ચર
முக்கிய தலைமை சீராக்கி,મુખ્ય હેડ રેગ્યુલેટર
முக்கிய துறைமுகம்,મુખ્ય બંદર
ஒப்பனை காற்று,મેકઅપ એર
மான்சார்ட்,મૅનસાર્ડ
மார்ஷலிங் முற்றம்,માર્શલિંગ યાર્ડ
கொத்து,ચણતર
முதிர்ச்சியடைந்த வெப்பநிலை,પરિપક્વતા તાપમાન
இடைமட்ட மாடி,મેઝેનાઇન ફ્લોર
இயந்திர பகுப்பாய்வு,યાંત્રિક વિશ્લેષણ
இயந்திர காற்றோட்டம்,યાંત્રિક વેન્ટિલેશન
மெட்ரிக் அமைப்பு,મેટ્રિક સિસ્ટમ
நுண் கட்டமைப்பு,માઇક્રોસ્ટ્રક્ચર
மில்லிக்கு சமம்,મિલી સમકક્ષ
ஒரு லிட்டருக்கு மில்லி சமம்,મિલી સમકક્ષ પ્રતિ લિટર
கனிம,ખનિજ
கனிம மண்,ખનિજ માટી
சிறிய துறைமுகம்,નાના બંદર
மிட்ரெட் மூடல்,Mitred બંધ
நடமாடும் மண் கொலாய்டு,મોબાઇલ સોઇલ કોલોઇડ
ஈரப்பதம்,ભેજનું પ્રમાણ
ஈரப்பதம் சாய்வு,ભેજ ઢાળ
ஒற்றைக்கல்,મોનોલિથ
மோனோரயில்,મોનોરેલ
தேசிய துறைமுக சபை,નેશનલ હાર્બર કાઉન્સિલ
இயற்கை படுக்கை,કુદરતી પથારી
இயற்கையான பூச்சு,કુદરતી પૂર્ણાહુતિ
இயற்கை துறைமுகம்,કુદરતી બંદર
இயற்கை காற்றோட்டம்,કુદરતી વેન્ટિલેશન
கடற்படை துறைமுகம்,નેવલ બંદર
நியூட்டன்,ન્યુટન
சீரற்ற ஓட்டம்,બિન-સમાન પ્રવાહ
நீர் வீதத்தை ஆக்கிரமித்துள்ளது,પાણીનો દર રોકે છે
எண்ணெய் வண்ணப்பூச்சு,ઓઇલ પેઇન્ટ
எண்ணெய் கிணறு சிமெண்ட்,તેલનો કૂવો સિમેન્ટ
திறந்த சேனல் ஓட்டம்,ચેનલ ફ્લો ખોલો
உகந்த ஈரப்பதம்,મહત્તમ ભેજ
கரிம மண்,ઓર્ગેનિક માટી
நோக்குநிலை,ઓરિએન્ટેશન
ஆர்த்தோகனல்,ઓર્થોગોનલ
ஆர்ட்ஸ்டீன்,ઓર્ટસ્ટેઇન
வெளிப்புற சமிக்ஞை,બાહ્ય સંકેત
ஆக்சிஜனேற்றம்,ઓક્સિડેશન
சரக்கறை,પેન્ટ્રી
பாரபெட்,પેરાપેટ
பாரபெட் சுவர்,પેરાપેટ દિવાલ
பெற்றோர் பொருள்,પિતૃ સામગ્રી
கூழாங்கல் வார்ப்பு பிளாஸ்டர்,પેબલ કાસ્ટ પ્લાસ્ટર
பெடல்பர்,પેડલફર
பெடோகல்,પેડોકલ
பெடோஜெனெசிஸ்,પેડોજેનેસિસ
பெடாலஜி,પેડોલોજી
பெடோஸ்பியர்,પીડોસ્ફિયર
பெனெட்ரோமீட்டர்,પેનેટ્રોમીટર
பென்ட் கூரை,પેન્ટ છત
பெப்டிசிங் முகவர்,પેપ્ટાઇઝિંગ એજન્ટ
பகுப்பாய்வு காலம்,વિશ્લેષણનો સમયગાળો
பெர்பென்ட்,પેપેન્ડ
பெர்ஸர்ப்ஷன்,શોષણ
பையர்,પિયર
பிலாஸ்டர்,પિલાસ્ટર
பிட்ச்,પીચ
பிட்ச் கூரை,ખાડાવાળી છત
வெற்று கான்கிரீட்,સાદો કોંક્રિટ
விமான கோணம்,પ્લેન કોણ
சமவெளி முற்றம்,સાદો યાર્ડ
பிளான்சோல்,પ્લાન્સોલ
பிளாஸ்டிக் நிலைத்தன்மை,પ્લાસ્ટિક સુસંગતતા
பிளாஸ்டிசிட்டி,પ્લાસ્ટીસીટી
பிளாஸ்டிசிட்டி இன்டெக்ஸ்,પ્લાસ્ટિસિટી ઇન્ડેક્સ
பிளாஸ்டிசிட்டி வரம்பு,પ્લાસ્ટિસિટી મર્યાદા
பிளாஸ்டிசிட்டி வரம்பு,પ્લાસ્ટિસિટી શ્રેણી
பிளாட்டி அமைப்பு,પ્લેટી માળખું
பீடம்,પ્લિન્થ
உழவு மண்,ખેડાણની માટી
பிளம் கல்,આલુ પથ્થર
போட்ஸோல்,પોડઝોલ
சுட்டி,નિર્દેશ
பலகோண சுவர்,બહુકોણીય દિવાલ
துளை இடம்,છિદ્ર જગ્યા
துறைமுகம்,બંદર
நேர்மறை காற்றோட்டம்,હકારાત્મક વેન્ટિલેશન
புல்வெளி மண்,પ્રેરી માટી
துல்லியம்,ચોકસાઇ
முதன்மை துகள்,પ્રાથમિક કણ
பிரிஸ்மாடிக் அமைப்பு,પ્રિઝમેટિક માળખું
உற்பத்தி வேலை,ઉત્પાદક કાર્ય
திட்ட நியாயப்படுத்தல்,પ્રોજેક્ટનું સમર્થન
பாதுகாப்பு வேலை,રક્ષણાત્મક કાર્ય
போலி-மைசீலியம்,સ્યુડો-માયસેલિયમ
குட்டை,ખાબોચિયું
புக்கிங்,પગીંગ
பியூமிஸ்,પ્યુમિસ
குத்து,પંચોન
பொம்மை,કઠપૂતળી
புட்லாக்,પુટલોગ
புட்லாக் சாரக்கட்டு,પુટલોગ સ્કેફોલ્ડ
அளவு சர்வேயர்,જથ્થો સર્વેયર
குவாரி சாறு,ખાણનો રસ
குவே,ક્વે
ராணி மூடல்,રાણી બંધ
குவோயின்,ક્વોઈન
ராஃப்ட் அடித்தளம்,રાફ્ટ ફાઉન્ડેશન
ரேக்கர்,રેકર
ரேக்கிங்,રેકિંગ
ரேக்கிங் பத்திரம்,રેકિંગ બોન્ડ
ரேக்கிங் ஒளிரும்,Raking ફ્લેશિંગ
வேகமாக மாறுபடும் ஓட்டம்,ઝડપથી બદલાતો પ્રવાહ
திரும்பப் பெறக்கூடிய கட்டணம்,વસૂલપાત્ર ચુકવણી
சிவப்பு பூமி,લાલ પૃથ્વી
சிவப்பு களிமண்,લાલ લોમ
சீராக்கி,રેગ્યુલેટર
ரெகர் அல்லது கருப்பு பருத்தி மண்,રેગુર અથવા કાળી કપાસની માટી
திருப்பிச் செலுத்தும் ஒப்பந்தம்,ચુકવણી કરાર
எஞ்சிய சுருக்கம்,શેષ સંકોચન
எஞ்சிய மண்,શેષ માટી
வெளிப்படுத்து,ઉઘાડી
பின்னை வெளிப்படுத்து,પીન જણાવો
டை வெளிப்படுத்து,ટાઈ જાહેર કરો
ரிட்ஜ்,રિજ
ரிட்ஜ் கேப்பிங்,રિજ કેપિંગ
நதி,નદી
சாலை நிலை,રોડ સ્ટેડ
கரடுமுரடான பிளாஸ்டர்,રફ પ્લાસ્ટર
இடிபாடுகள்,રોડાં
இடிந்த கொத்து,રોડાં ચણતર
இடிந்த சுவர்,રોડાંની દિવાલ
இயங்கும் அளவீடு,ચાલી રહેલ માપન
பாதுகாப்பான தாங்கும் திறன்,સલામત બેરિંગ ક્ષમતા
உப்பு படிந்து,મીઠું ગ્લેઝ
மாதிரி அளவு,નમૂનાનું કદ
மாதிரி விநியோகம்,નમૂના વિતરણ
மாதிரி பிழை,સેમ્પલિંગ ભૂલ
மணல்,રેતી
மணல் பூச்சு,રેતી પૂર્ણાહુતિ
மணல் கை மோல்டிங்,રેતી હાથ મોલ્ડિંગ
மணல் அள்ளுதல்,સેન્ડિંગ
நிறைவுற்ற மண்,સંતૃપ્ત માટી
நிறைவுற்ற மண் பேஸ்ட்,સંતૃપ્ત માટી પેસ્ટ
செறிவூட்டல் சாறு,સંતૃપ્તિ અર્ક
செறிவூட்டல் சதவீதம்,સંતૃપ્તિ ટકાવારી
சாசர் குவிமாடம்,રકાબી ગુંબજ
சாரக்கட்டு,પાલખ
ஷிஸ்ட்,શિસ્ટ
கடல் துறைமுகம்,સમુદ્ર બંદર
ரகசிய சாக்கடை,ગુપ્ત ગટર
இரண்டாவது,બીજું
வண்டல் பகுப்பாய்வு,સેડિમેન્ટેશન વિશ્લેષણ
அரை செயற்கை துறைமுகம்,અર્ધ-કૃત્રિમ બંદર
அரை அலை கப்பல்,અર્ધ ભરતી ડોક
முதுமை,સેનાઇલ
ஷேல்,શેલ
தாள் குவியல்,શીટનો ખૂંટો
சுருக்க வரம்பு,સંકોચન મર્યાદા
ஷட்டரிங்,શટરીંગ
சியாலிடிக் மண்,સિઆલિટિક માટી
சிரோஜெம்,સિરોઝેમ
சில்லு,સીલ
வண்டல் மண்,કાંપ
ஒற்றை சதை இரத்தம்,સિંગલ ફ્લેમિશ લોહી
ஒற்றை தானிய அமைப்பு,એક દાણાદાર માળખું
எலும்பு மண்,હાડપિંજરની માટી
பாவாடை,સ્કર્ટિંગ
ஸ்லீப்பர் சுவர்,સ્લીપર દિવાલ
பக்கவாட்டு சாக்கடை,બાજુની ગટર
ஸ்லைடு விதி,સ્લાઇડ નિયમ
ஸ்லிப் டாக்,સ્લિપ ડોક
ஸ்மோனிசா,સ્મોનીઝા
ஊறவைத்தல்,પલાળીને
மண் சங்கம்,માટીનું જોડાણ
மண் வகுப்பு,માટી વર્ગ
மண் வளாகம்,માટી સંકુલ
மண் நிலைத்தன்மை,જમીનની સુસંગતતા
மண் குடும்பம்,માટી કુટુંબ
மண் சட்ட வேலை,માટી ફ્રેમ વર્ક
மண்ணின் ஈரப்பதம்,જમીનની ભેજ
மண்ணின் ஈரப்பதம் பெருக்கம்,જમીનમાં ભેજનું સંવર્ધન
மண்ணின் ஈரப்பதம் குறைபாடு,જમીનમાં ભેજની ઉણપ
மண் உருவவியல்,માટી મોર્ફોલોજી
மண் துகள்,માટીનો કણ
மண் கட்டம்,માટીનો તબક્કો
மண் விவரக்குறிப்பு,માટી પ્રોફાઇલ
மண் எதிர்வினை,માટીની પ્રતિક્રિયા
மண் பிரிகிறது,માટી અલગ પડે છે
மண் தொடர்,માટી શ્રેણી
மண் தீர்வு,માટી ઉકેલ
மண் அமைப்பு,માટીનું માળખું
மண் அமைப்பு,માટીની રચના
மண் வகை,માટીનો પ્રકાર
சோலம்,સોલમ
சோர்ப்ஷன்,સોર્પ્શન
ஸ்பால்கள்,spalls
குறிப்பிட்ட அயனி விளைவு,ચોક્કસ આયન અસર
சதுர வடிவ இடிபாடுகள்,ચોરસ કોર્સ્ડ રોડાં ચણતર
ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து,ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર
நிலையான ஓட்டம்,સ્થિર પ્રવાહ
மிளிரும் படி,સ્ટેપ્ડ ફ્લેશિંગ
ஒட்டும் தன்மை,સ્ટીકીનેસ
ஒட்டும் புள்ளி,સ્ટિકિંગ પોઈન્ટ
கல்,પથ્થર
ஸ்லோப் கை மோல்டிங்,સ્લોપ હેન્ડ મોલ્ડિંગ
பட்டா கீல்,પટ્ટા મિજાગરું
வைக்கோல் பலகை,સ્ટ્રો બોર્ડ
ஸ்ட்ரீம்,પ્રવાહ
மன அழுத்தம்,તણાવ
நீட்டுபவர்,સ્ટ્રેચર
ஸ்ட்ரெச்சர் பிணைப்பு,સ્ટ્રેચર બોન્ડ
ஸ்ட்ரெச்சர் படிப்பு,સ્ટ્રેચર કોર્સ
லேசான கயிறு,તાર
சரம் பாடநெறி,શબ્દમાળા કોર્સ
கட்டமைப்பு காரணி,માળખું પરિબળ
கட்டமைப்பு குறியீடு,સ્ટ્રક્ચર ઇન્ડેક્સ
ஸ்டக்கோ,સાગોળ
வீரியமான,સંવર્ધન
ஸ்டைலோபேட்,સ્ટાયલોબેટ
துணை மண்,સબ માટી
துணை அமைப்பு,પેટા માળખું
கூட்டுத்தொகை வளைவு,સમીકરણ વળાંક
சன் மைக்கா,સૂર્ય અભ્રક
சூப்பர் கட்டமைப்பு,સુપર સ્ટ્રક્ચર
நிலமளப்போர்,સર્વેયર
எஸ்-மதிப்பு,એસ-મૂલ્ય
அங்கும் இங்கும் அசை,સ્વેગ
ஸ்வான் கழுத்து,હંસની ગરદન
கூடாரம்,ટેબરનેકલ
மேஜை கை மோல்டிங்,ટેબલ હેન્ડ મોલ્ડિંગ
டேங்கிங்,ટેન્કીંગ
டெம்பீட்டோ,ટેમ્પીએટ્ટો
வெப்பநிலை மாற்றம்,ટેમ્પરિંગ
டெம்ப்ளேட்,ઢાંચો
டெம்ப்ளேட்,ઢાંચો
டெபிடேரியம்,ટેપિડેરિયમ
டெரகோட்டா,ટેરાકોટા
டெர்ரா ரோசா,ટેરા રોઝા
டெர்ராஸோ,ટેરાઝો
டெட்ரா பாணி,ટેટ્રા શૈલી
வரம்பு வரம்பு மதிப்பு,થ્રેશોલ્ડ મર્યાદા મૂલ્ય
தொண்டை,ગળું
கல் மூலம்,પથ્થર દ્વારા
டைடல் பேசின்,ભરતી બેસિન
டை பார்,ટાઈ બાર
கற்றை கட்டவும்,ટાઈ બીમ
டை ராட்,સળિયો બાંધો
Tirs,તિર્સ
சகிப்புத்தன்மை,સહનશીલતા
பல்வலி,ટૂથિંગ
மேல் மண் அல்லது மேற்பரப்பு மண்,ટોચની માટી અથવા સપાટીની માટી
மொத்த போரோசிட்டி,કુલ છિદ્રાળુતા
டிரேசரி,ટ્રેસરી
ரயில் எதிர்ப்பு,ટ્રેન પ્રતિકાર
இடமாற்றம்,ટ્રાન્સેપ્ટ
இடைநிலை மண்,ટ્રાન્ઝિશનલ માટી
டிரான்ஸ்சம்,ટ્રાન્સમ
போக்குவரத்து மண்,પરિવહન માટી
துணை நதி,ઉપનદી
டிரிஃபோரியம்,ટ્રાઇફોરિયમ
ட்ரைகிளிஃப்,ટ્રાઇગ્લિફ
துண்டிக்கப்பட்ட மண்,કાપેલી માટી
கொந்தளிப்பான ஓட்டம்,તોફાની પ્રવાહ
சிறு கோபுரம்,સંઘાડો
டைம்பார் எண்,ટાઇમ્પર નંબર
இறுதி தாங்கும் திறன்,અંતિમ બેરિંગ ક્ષમતા
அல்டிமேட் பிஎச்,અલ્ટીમેટ પીએચ
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,અનકોર્સ્ડ ચોરસ રોડાં ચણતર
அண்டர்கிராஃப்ட்,અન્ડરક્રોફ્ટ
நிரப்பப்படாத போரோசிட்டி,અપૂર્ણ છિદ્રાળુતા
சீரான ஓட்டம்,સમાન પ્રવાહ
அலகு சட்ட வகை சாரக்கட்டு,એકમ ફ્રેમ પ્રકાર પાલખ
பயனற்ற வேலை,બિનઉત્પાદક કાર્ય
நிறைவுறா மண்,અસંતૃપ્ત માટી
நிலையற்ற ஓட்டம்,અસ્થિર પ્રવાહ
மேல் பிளாஸ்டிக் வரம்பு,ઉચ્ચ પ્લાસ્ટિક મર્યાદા
பள்ளத்தாக்கு சாக்கடை,ખીણ ગટર
வால்ட்,વૉલ્ટ
வெட்டாரியம்,વેટેરિયમ
காற்றோட்டம்,વેન્ટિલેશન
மறுபடியும்,વેન્ટિલેટર
வெரம்தா,વેરામદાહ
வேஸ்டிபுல்,વેસ્ટિબ્યુલ
வில்லா,વિલા
