Hindi,Marathi
फ्रांसीसी क्रांति,फ्रेंच क्रांती
भिक्षु,तपस्वी
फ्रिजी भृतक सैनिक,फ्रियाशियन भाडोत्री
सीमांतवासी व्यक्ति,सीमावर्ती माणूस
"दीर्घ नौपोत, दीर्घ नौका",गॅलिओन
"फ्राँसीसी, गॉलीय व्यक्ति",गॅलिकन (=गॅलिकनिस्ट)
गैलीयवाद,गॅलिकनिझम
"दुर्ग सेना, गैरिसन",गॅरिसन
गॉल,गॉल
"() लौह हस्तक, धातु का दस्ताना",गॉन्टलेट
(2) हस्त-कवच,गॉन्टलेट
() सावन-भादों,गॅझेबो
(2) धारागृह,गॅझेबो
(3) झरोखा,गॅझेबो
वंशावली-इतिहास,वंशावळीचा इतिहास
"वंशावली-इतिहास, वंशावली अभिलेख",वंशावळी रेकॉर्ड
"वंशसारणी, वंशावली",वंशावळी सारणी
वंश-वृक्ष,वंशावळीचे झाड
"वंशावली, वंश-वृक्ष",वंशावळी
2. वंशिकी,वंशावळी
पीढ़ी,पिढी
"जन-संहार, जाति-संहार",नरसंहार
() सामान्य जन,परराष्ट्रीय
(2) गैर यहूदी,परराष्ट्रीय
(3) ईसाई,परराष्ट्रीय
(4) मूर्त‍ि पूजक,परराष्ट्रीय
"() घेटो, यहूदी बस्ती",वस्ती
(2) पृथक बस्ती,वस्ती
"टिकटी, फाँसी का तख्ता",गिबेट
श्रेणी,गिल्ड (=गिल्ड)
"खड्गमल्ल, असिक्रीड़क",ग्लॅडिएटर
गौरवमय क्रांति,गौरवशाली क्रांती
तातारी महासंघ,गोल्डन हॉर्डे
"यूरोपीय सहबंध, यूरोपीय संश्रय",महाआघाडी
अमीर,ग्रँडी
() तुर्की का सुल्तान,ग्रँड सिग्नर
(2) महासामंत,ग्रँड सिग्नर
महा गृहयुद्ध,महान गृहयुद्ध
(महात्मा बुद्ध का) महाभिनिष्क्रमण,महान प्रस्थान (बुद्धाचे)
बृहत्तर भारत,ग्रेटर इंडिया
बृहत यूनान,ग्रेट हेलास
ग्रेट होर्ड,ग्रेट होर्डे
महाभिनिष्क्रमण,महान त्याग (=महान प्रस्थान)
"राज-मुद्रा, राजा की मुहर",ग्रेट सील
महाप्रवासन,ग्रेट ट्रॅक
महायान,उत्तम वाहन
"चीन की महाप्राचीर, चीन की विशाल दीवार",चीनची महान भिंत
"पिंडलीत्राण, पिंडलीकवच",ग्रीव्ह
() रक्षक कक्ष,गार्ड-चेंबर
(2) रक्षक चौकी,गार्ड-चेंबर
(3) अस्थायी कारावास,गार्ड-चेंबर
गुप्त वंश,गुप्ता
() संत चरित संग्रह,हॅगिओग्राफी
(2) संत चरित लेखन,हॅगिओग्राफी
() संत चरित,हॅगिओलॉजी
(2) संत साहित्य,हॅगिओलॉजी
दीवाने ख़ास,खाजगी प्रेक्षकांचा हॉल
"दीवाने आम, आम दरबार",सार्वजनिक प्रेक्षकांचा हॉल
"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका",हॅचमेंट
() अवधर्मी,हिथन
"(2) क़ाफिर, बुतपरस्त",हिथन
देव-पूजा,हिथिनिझम
हिज़र,हेगिरा (हेजेरा)
यूनानी संस्कृति,हेलेनिझम
"भूमिदास, दास",हेलोट
कुल-चिह्रांकन कला,हेरलड्री
विरासत,वारसा
चित्रात्मक रेखीय अक्षर या प्रतीक,चित्रलिपी रेखीय वर्ण
चित्रात्मक लिपि,चित्रलिपी लिपी
हाई चर्च,उच्च चर्च
हाई लैन्डर,उंच लँडर
हिंदू धर्म,हिंदू धर्म
() इतिहासज्ञ,इतिहासकार
(2) इतिहासकार,इतिहासकार
ऐतिहासिक भौतिकवाद,ऐतिहासिक भौतिकवाद
ऐतिहासिक युग ऐतिहासिक काल,ऐतिहासिक युग
ऐतिहासिक सीमांत,ऐतिहासिक सीमा
इतिहास-लेखक,इतिहासकार
2. इतिवृत्त लेखक,इतिहासकार
इतिहास-लेखनकला,इतिहासलेखन
2. इतिहास-लेखन,इतिहासलेखन
इतिहास,इतिहास
हित्ती साम्राज्य,हिटाइट साम्राज्य
"पवित्र मैत्री, पवित्र सहबंध",पवित्र युती
"() पुण्य पुरी, पवित्र नगर",पवित्र शहर
(2) होली सिटी,पवित्र शहर
() पुण्य भूमि,पवित्र भूमी
(2) होली लैंड,पवित्र भूमी
"() होली लीग, पवित्र संघ",होली लीग
"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।",होली लीग
"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य",पवित्र रोमन साम्राज्य (=द एम्पायर)
() पोप का अधिकार-क्षेत्र,पवित्र समुद्र
(2) धर्ममंडल,पवित्र समुद्र
जिहाद,पवित्र युद्ध
2. धर्म-युद्ध,पवित्र युद्ध
बर्तानिया सरकार,गृह सरकार
"होम गार्ड, गृह रक्षक दल",होमगार्ड
स्वदेश,जन्मभुमी
स्वशासन,घरचा नियम
होम रूल,होम रूल
ओर्दु,होर्डे
2. झुंड,होर्डे
विरोधी देश,शत्रु देश
शत्रु-प्रदेश,प्रतिकूल जमीन
"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना",गरम पाठलाग
सदन,घर
2. घराना,घर
हाउस ऑफ कॉमन्स,हाऊस ऑफ कॉमन्स
हाउस ऑफ लॉर्डस,हाऊस ऑफ लॉर्ड्स
हाउस ऑफ रिप्रेजेन्टेटिव्स,प्रतिनिधीगृह
"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट",Huguenots
"मानवतावाद, मानवता",मानवतावाद
मानव (ता) वादी,मानवतावादी
शतवर्षीय युद्ध,शंभर येसर्स युद्ध
"हंकर, अनुदारदली (य)",हुंकार
"इबादतखाना, उपासना-गृह",इबादत खाना (पूजागृह)
"मूर्ति भंजक, बुतशिकन",आयकॉनोक्लास्ट
मूर्त्तिपूजक,मूर्तिपूजक
"इलाही संवत्, इलाही काल",इलाही युग
अवैध युद्ध,बेकायदेशीर युद्ध
"अलंकृत पांडुलिपि, चमकदार पांडुलिपि",प्रकाशित हस्तलिखित
सचित्र पांडुलिपि,सचित्र हस्तलिखित
2. सचित्र हस्तलेख,सचित्र हस्तलिखित
इमाम,इमाम (इम्माम)
इमाम-राज्य,इमामते
2. इमाम पद,इमामते
इमामबाड़ा,इमामबारा
"साम्राज्यिक, साम्राज्य संबंधी",शाही
साम्राज्यिक नगर,शाही शहर
साम्राज्यवाद,साम्राज्यवाद
साम्राज्यिक अधिमानात्मकता,शाही प्राधान्य
दुःनीति,बेधडकपणा
झूठा दावेदार; प्रतारक,ढोंगी
कैद,तुरुंगवास
2. कारावास,तुरुंगवास
"क्षिप्र आक्रमण, अचानक हमला",घुसखोरी
"आक्रमणकारी, धावामार",घुसखोर
स्वाधीनता,स्वातंत्र्य
स्वाधीनता-दिवस,स्वातंत्र्यदिन
इंडिपेन्डेंस हाल,इंडिपेंडन्स हॉल
अमरीकी इंडियन,भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
"भारतीय होम रूल लीग, इंडियन होम रूल लीग",इंडियन होम रूल लीग
औद्योगिक क्रांति,औद्योगिक क्रांती
"क़ाफिर, अविश्वासी",काफिर
"2. क़ाफिर, विधर्मी",काफिर
घुसपैठ,घुसखोरी
घुसपैठिया,घुसखोर
ज्ञापक,माहिती देणारा
2. भेदिया,माहिती देणारा
सूचनादाता,माहिती देणारा
2. मुखबिर,माहिती देणारा
प्रवेश,प्रवेश
2. अंतः प्रवेश,प्रवेश
3. प्रवेशाधिकार,प्रवेश
निवास,वस्ती
निवासी,रहिवासी
वंशागति,वारसा
2. उत्तराधिकार,वारसा
3. दाय,वारसा
"उत्कीर्ण लेख, अभिलेख",शिलालेख
लक्षण,बोधचिन्ह
अधिमिलन-पत्र,प्रवेशाचे साधन
इन्स्ट्रूमेंट ऑफ गवर्नमेंट,शासनाचे साधन
उपप्लव,बंड (बंड)
उपप्लवी,बंडखोर
विप्लव,बंड
2. परिद्रोह,बंड
"एकीकरण, समेकीकरण",एकत्रीकरण
अभिलेखों (रिकार्डों) की अविकलता,रेकॉर्डची अखंडता
राज्यों की अखंडता,राज्यांची अखंडता
बुद्धिजीवी वर्ग,बुद्धिमत्ता (बुद्धिमान)
"अंतःस्थता, बीच-बचाव",मध्यस्थी
अंतःस्थ,मध्यस्थी करणारा
मध्यस्थ,मध्यस्थ
अंतर्राष्ट्रीयता,आंतरराष्ट्रीयवाद
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",आंतरराष्ट्रीयवाद
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",आंतरराष्ट्रीयवादी
अन्यान्यध्वंसी युद्ध,परस्पर युद्ध
नज़रबंद व्यक्ति,इंटर्नी
2. स्थानबद्ध व्यक्ति,इंटर्नी
युद्धबंदी शिविर,इंटर्नी कॅम्प
नज़रबंदी,नजरबंदी
2. स्थानबद्धता,नजरबंदी
3. नज़रबंदी का दंड,नजरबंदी
अंतरनंसियों,Internuncio
दुभाषिया,दुभाषी
2. भाषान्तरकार,दुभाषी
3. व्याख्याकार,दुभाषी
"अंतः क्षेप, हस्तक्षेप",हस्तक्षेप
निर्वसीयता,Intestacy
"निर्वसीयती, इच्छा-पत्र रहित",Intestate
"साजिश, षड़यंत्र",कारस्थान
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",घुसखोर
2. अतिक्रमी,घुसखोर
बल-प्रवेश,घुसखोरी
आक्रमण,आक्रमण
2. चढ़ाई,आक्रमण
घेर लेना,गुंतवणूक करा
2. खिलअत देना,गुंतवणूक करा
3. मान प्रदान करना,गुंतवणूक करा
4. पद प्रदान करना,गुंतवणूक करा
खिलअत देना,गुंतवणूक
2. पद-स्थापन,गुंतवणूक
3. मान-प्रदान,गुंतवणूक
मान-प्रदान समारोह,गुंतवणूक समारंभ
राष्ट्रीयता प्रदान करना,राष्ट्रीयत्वासह गुंतवणूक करा
अजेय आर्मेडा,अजिंक्य आरमार
राज्य की अनुल्लंघनीयता,उल्लंघन (राज्याचे)
अभेद्य राज्य,उल्लंघन स्थिती
अभेद्य दुर्ग,अभेद्य किल्ला
लौह युग,लोह वय
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",लोखंडी पडदा
"आयरन गार्ड, लौहरक्षक दल",लोखंडी रक्षक
"आपाती राशन, आपाती रसद",लोखंडी शिधा
आयरन साइड्स,लोखंडी बाजू
लोहाग्रयुक्त बाण,लोखंडी टिपलेला बाण
इस्थिमियायी खेल,इस्थमियन खेळ
"जांनिसार, तुर्की पैदल सैनिक",जॅनिसरी
द्वारपाल,रखवालदार
2. फर्राश,रखवालदार
"बरछी, बरछा",भाला
"जिम क्रो लॉ, जिम क्रो क़ानून",जिम क्रो कायदे
उद्धत राष्ट्रवादी,जिंगो
2. जिंगो,जिंगो
"3. युयुत्सु, युद्धप्रिय",जिंगो
युयुत्सुवाद,जिंगोइझम
संयुक्त कार्यवाही,संयुक्त कारवाई
संयुक्त नियंत्रण,संयुक्त नियंत्रण
"संयुक्त संधारण, संयुक्त दख़ल",संयुक्त वहिवाट
जूरी,ज्युरी
न्यायोचित उद्देश्य,फक्त कारण
अंतः कोट,ठेवा
पुरालेखपाल,अभिलेखागाराचा रक्षक
"नगाड़ा, नक्कारा",केटल-ड्रम
संकेत शब्द,मुख्य शब्द
राजा,राजा
"राज्य, राजा",राज्य
क्षुद्र राज,किंगलेट
"भूपकर्त्ता, राजविधाता",किंग मेकर
राजपद,राजेशाही
2. राजतंत्र,राजेशाही
गुप्त सलाहकार,किचन कॅबिनेट
नाइट,नाइट
नाइट पद,राजत्व
नाइट्स हॉसपिटेलर्स,Kinghts हॉस्पिटलर्स
नाइट्स ऑफ सेन्ट जॉन,सेंट जॉनचे शूरवीर
नाइट टेम्पलर,नाइट टेम्पलर
कू क्लक्स क्लान,कु क्लक्स क्लान (KKK)
"कोमिंतांग, कूमिंतांग",कुमिंतंग
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",सामान्य
"भाला, कुंत",लान्स
"भालाधारी, भालासवार, कुंतधारी",लान्सर
उत्तर गुप्तवंश,नंतर गुप्ता
वैधा उत्तराधिकारी,कायदेशीर वारस
अव्यवस्था,अराजकता (=विकार)
2. अराजकता,अराजकता (=विकार)
लॉ लॉर्डस,कायद्याचे प्रभू
(अशोक द्वार प्रवर्तित) धर्म,धार्मिकतेचा कायदा
राष्ट्र संघ,लीग ऑफ नेशन्स
() रिक्थ,वारसा (= मृत्युपत्र)
(2) वसीयत संपदा,वारसा (= मृत्युपत्र)
"वैध उत्तराधिकारी, कानूनी वारिस",कायदेशीर वारस
पोपदूत,लेगेट
2. लीगेट,लेगेट
"3. प्रणिधि, मितार्थ दूत",लेगेट
आख्यान,दंतकथा
2. लेख,दंतकथा
लीजन,फौज
2. सैन्य दल,फौज
लीजन ऑफ ऑनर,लीजन ऑफ ऑनर
राजद्रोह,Lese majeste (=lese majeste)
लघु राज्य,कमी राज्ये
प्रत्यय-पत्र,विश्वासपत्रे
सीमांत स्वामी,लीज-स्वामी
() सेवाबद्ध सामंत,लीग माणूस
"(2) परिचर, खिदमतगार",लीग माणूस
आजीवन कारावास,जन्मठेप
वंश परम्परा,वंश
लिटिल इंग्लैंडर,लिटल इंग्‍लंडर
हीनयान,लहान वाहन (= कमी वाहन)
समुद्र तटवर्त्ती राज्य,किनारी राज्य
प्रार्थना-विधि,धार्मिक विधी
प्रार्थना विधि,पूजाविधी
स्थानीय निष्ठा,स्थानिक निष्ठा
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",स्थानिक स्वराज्य संस्था
लौंग पार्लियामैंट,लांब संसद
"लो कंट्रीज़, निम्नतल देश",कमी देश
निष्ठावान,निष्ठावंत
निष्ठा,निष्ठा
मैकियाविली नीति,मॅकियाव्हेलियन धोरण
मेग्ना कार्टा,मॅग्ना कार्टा
"मैगनम कान्सिलियम, उच्च परिषद्",मॅग्नम कॉन्सिलियम
राज्यवर्जित कृत्य,मलम निषेध
परमाधिदेश,मंदामस
अधिदेश,आज्ञापत्र
अधिदेश वर्ग 'क',"आदेश, वर्ग &#39;अ&#39;"
अधिदेश वर्ग 'ख',"आदेश, वर्ग &#39;ब&#39;"
अधिदेश वर्ग 'ग',"आदेश, वर्ग &#39;क&#39;"
अधिदेश पद्धति,आदेश प्रणाली
अधिदेश प्राप्त राज्य,अनिवार्य राज्य
"मेंगोनेल, प्रक्षेपास्त्र",मँगोनेल
घोषणा-पत्र,जाहीरनामा
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",युक्ती
"युद्धपोत, जंगी जहाज",मॅन ऑफ वॉर
"मेनर, सामंत-भूमि",मनोर
2. सामंत गढ़ी,मनोर
"जनशक्ति, जन बल",मनुष्य-शक्ती
2. श्रमिक शक्ति,मनुष्य-शक्ती
दासत्वमुक्ति,मॅन्युमिशन
दासत्व से मुक्ति,मनुमित
हस्तलेख ग्रथ,हस्तलिखित
2. पांडुलिपि,हस्तलिखित
3. हस्तलिखित ग्रंथ,हस्तलिखित
लुटेरा,लुटारू
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",सागरी पट्टा
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",सागरी सभ्यता
"समुद्री ध्वज, समुद्री पताका",सागरी ध्वज
समुद्री शक्तियाँ,सागरी शक्ती
समुद्री प्रभुसत्ता,सागरी सार्वभौमत्व
समुद्री युद्ध,सागरी युद्ध
मार्क्विस,मार्क्विस
मार्क्विस का पद,Marquisate
"मार्शल लॉ, फौजी शासन",मार्शल लॉ
लड़ाकू जातियाँ,मार्शल रेस
शहीद,हुतात्मा
"हत्याकांड, जनसंहार",नरसंहार
सैन्य पुंज,युक्तीचा वस्तुमान
मास्टर एट आर्म्स,मास्टर-एट-आर्म्स
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",समारंभांचा गुरु
राजभवन प्रबन्धक,गृहस्थ
मास्टर ऑफ हॉर्स,घोड्याचा मास्टर
मास्टर ऑफ द रोल्स,मास्टर ऑफ द रोल्स
"तोड़ा, टोटा",जुळवा
2. पलीता,जुळवा
तोड़ेदार बंदूक,मॅचलॉक
"वैवाहिक संबंध, विवाह द्वारा मैत्री",वैवाहिक युती
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",भूमध्य शक्ती
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",मेन्शेविक
भृतक सेना,भाडोत्री सैन्य
"भृतक सैनिक, भाड़े का सिपाही",भाडोत्री सैनिक
व्यापारी जहाज़,व्यापारी
"मध्य युग, मध्य काल",मध्यम वयोगटातील
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",मध्य पूर्व
मध्य समुद्री मार्ग,मधला रस्ता
मध्यम मार्ग,मधला मार्ग
"मध्य मार्ग, बीच का रास्ता",मध्यम मार्ग (=मध्यम मार्ग)
प्रवासी,स्थलांतरित
प्रवास,स्थलांतर
2. स्थानांतर गमन,स्थलांतर
3. देशांतर गमन,स्थलांतर
सैन्यवाद,सैन्यवाद
2. फ़ौजी शासन व्यवस्था,सैन्यवाद
3. सैन्य युद्धवाद,सैन्यवाद
4. युद्ध प्रियता,सैन्यवाद
सैन्यवादी,सैन्यवादी
2. युद्धवादी,सैन्यवादी
सैन्यीकरण,सैन्यीकरण
2. सैनिकीकरण,सैन्यीकरण
3. फ़ौजी शासन,सैन्यीकरण
समरतंत्री,लष्करी रणनीतीकार (=रणनीती)
2. व्यूह कुशन,लष्करी रणनीतीकार (=रणनीती)
"समरतंत्र, समर विद्या, युद्ध विद्या",लष्करी डावपेच (=रणनीती)
"नागरिक सेना, सिंहबंदी",मिलिशिया
2. मिलिशिया,मिलिशिया
कुशासन,कुशासन
लुप्त कड़ी,गहाळ लिंक
"दूतमंडल, मिशन",मिशन
2. सेवादल गठित मंडल,मिशन
3. दौत्यकर्म,मिशन
मिश्र प्रजाति,मिश्र शर्यत
आधुनिक इतिहास,आधुनिक इतिहास
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",मोडस विवेंडी
मठवास,एकतावाद
एकराष्ट्र,सम्राट
2. राजा,सम्राट
राजतंत्रवाद,राजेशाही
2. राजतंत्र से सिद्धान्त,राजेशाही
राजतंत्रवादी,राजसत्तावादी
"राजतंत्र, एकराट्तंत्र",राजेशाही
मठ,मठ
2. बिहार,मठ
3. संधाराम,मठ
मठजीवन,संन्यासी
2. मठतंत्र,संन्यासी
भिक्षु,संन्यासी
"मूल देश, मातृदेश",मातृ देश
मातृभूमि,मातृभूमी
संसद जननी,संसदेची जननी
"मकरेकर, कीचड़ उछालने वाला",मुक्रकर्स
"ममी, चिरशव",मम्मी
"संग्रहालय, अजायबघर",संग्रहालय
"तुपक, लंबी बंदूक, तुफंग",मस्केट
"बंदकूची, बरकंदाज़",मस्केटियर
बरकंदाज़ों का दस्ता,कस्तुरी
2. बरकंदाज़ी,कस्तुरी
सैनिक उपस्थिति अधिकारी,मस्टर मास्टर
सैनिक नामावली,मस्टर-रोल
2. उपस्थिति नामावली,मस्टर-रोल
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",विद्रोह
"विद्रोह विधि, म्यूटिनी एक्ट",विद्रोह कायदा
रहस्यपूर्ण जहाज,गूढ जहाज
वर्णन,आख्यान
राष्ट्र,राष्ट्र
"दैशवासी, देशीय व्यक्ति",मुळ
रजवाड़ा,मूळ राज्य
प्रकृतिवाद,निसर्गवाद
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",नैसर्गिक हक्क
"नात्सी, नाज़ी",नाझी
"नात्सी क्रांति, नाज़ी क्रांति",नाझी क्रांती
"नाज़ीवाद, नात्सीवाद",नाझीवाद
निकट पूर्व,पूर्वे जवळ
नीग्रो,निग्रो
नीग्रो समर्थक,निग्रोफिल
नीग्रो प्रेम,निग्रोफिलिझम
नीग्रो भय,नेग्रोफोबिया
तटस्थ,तटस्थ
तटस्थ देश,तटस्थ देश
"न्यूडील, नई नीति, नई व्यवस्था",नवीन करार
नूतन विश्व,नवीन जग
"अभिजात वर्ग, अमीर वर्ग",कुलीनता
"अभिजात, अमीर",नोबल
2. मोहर,नोबल
"खानाबदोश, यायावर",भटक्या
यायावर दल,भटक्यांचा जमाव
खानाबदोशी जिंदगी,भटक्या
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",गैर-आक्रमकता करार
अनाक्रमण संधि,गैर-आक्रमकता करार
अयोधी राष्ट्र,युद्धविरहित राज्य
असहयोग,असहकार
असहयोग आंदोलन,असहकार चळवळ
(सिक्के का) मुख्य भाग,उलट
2. परिपूरक भाग,उलट
भीड़शाही,ऑक्लोक्रसी (=मोबोक्रसी)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",ऑक्लोक्रॅट
"सरकारी दस्ताबेज़, सरकारी प्रलेख",अधिकृत दस्तऐवज
पुरानी दुनिया,जुने जग
"गुटतंत्र, स्वल्पतंत्र",कुलीन वर्ग
"धातक आक्रमण, जबरदस्त मारकाट",हल्ला
प्रकट संधिवार्त्ता,ओपन वाटाघाटी
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",खुला प्रश्न
अप्रतिबद्ध अभिलेख,रेकॉर्ड उघडा
प्राच्य,ओरिएंट
प्राच्यवाद,प्राच्यविद्या
2. पूर्व देशीयता,प्राच्यविद्या
प्राच्यविद्,ओरिएंटलिस्ट
उद्भव,मूळ
"2. उद्गम, उत्पत्ति",मूळ
शुद्ध लेखन,ऑर्थोग्राफी
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",शत्रुत्वाचा उद्रेक
"सीमा चौकी, चौकी",आउट-पोस्ट
अधिपति,अतिप्रभु
"चढ़ आना, कुचलना",ओव्हर-राईड
2. प्रत्यादेश करना,ओव्हर-राईड
"देवपूजक, पैगन",मूर्तिपूजक
पैगन,मूर्तिपूजक
"देवपूजन, मूर्तिपूजा",मूर्तिपूजक
2. देवपूजावाद,मूर्तिपूजक
स्तूप,पॅगोडा
2. बौद्ध मंदिर,पॅगोडा
3. पैगोडा,पॅगोडा
राजप्रासाद षड़यंत्र,राजवाड्याचे कारस्थान
जागीर,पॅलेटिनेट
"ताल, ताड़-पत्र",ताडपत्री
खजूरी रविवार,पाम रविवार
"प्रशस्तिकार, विरुदकार",Panegyrist
आतंक,घबराट
2. तहलका,घबराट
आतंककारक,घाबरणारा
पोपतंत्र,पोपपद
2. पोप पद,पोपपद
3. पोप अवधि,पोपपद
"4. पोप-परंपरा, पोपीय उत्तराधिकार",पोपपद
पोप का आदेश-पत्र,पोपचा बैल
पोपवाद,पोपवाद
2. पोपतंत्रीय व्यवस्था,पोपवाद
पोपवादी,पोपवादी
पोप-राज्य,पोप राज्य
पोपवाद,पापवाद (=पॅपिस्ट्री)
पोपवादी,पापिस्ट
पेपाइरस,पॅपिरस
दृष्टांत कथा,बोधकथा
परमोच्च,परम
परमोच्च शक्ति,सर्वोच्चता (=सर्वोच्च शक्ती)
सम्राज्ञी,सर्वोत्कृष्ट महिला
सम्राट्,परम स्वामी
चर्मपत्र,चर्मपत्र
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",चर्मपत्र
3. पत्र,चर्मपत्र
क्षमा,क्षमा करा
"संधिवार्ता, सुलह की बातचीत",पारले
2. विमर्श,पारले
"पार्लियामेंट, पार्लेमैन",संसद (=संसद)
पार्लियामेंट,संसद
2. संसद,संसद
3. पार्लियामेंट,संसद
पार्लियामेंट अधिनियम,संसद कायदा
"सांसदिक, संसदविज्ञ",संसदपटू
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",संसदपटू
संसदीय प्रतिनिधि,संसदीय प्रतिनिधी
पारनेलवाद,पारनेलिझम
पैरोल,पॅरोल
2. संबंध मुक्ति,पॅरोल
पितृहंता,पॅरिसाइड
2. गुरुजनंहंता,पॅरिसाइड
"पक्षपाती, पक्षधर",पक्षपाती
2. लड़ाका,पक्षपाती
3. गुरिल्ला,पक्षपाती
"दर्रा, गिरी-द्वार",पास
संकेत शब्द,पास शब्द (=वॉच शब्द)
कुल-पिता,कुलपिता
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",कुलपिता
कुलीन,पॅट्रिशियन
पैतृकी,घराणेशाही
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,पॅक्स ब्रिटानिका
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",पॅक्स रोमाना
वंशानुक्रम,वंशावळ
2. वंश-वृक्ष,वंशावळ
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",वंशानुगत व्यक्ती
पियर,समवयस्क
2. समपदस्थ,समवयस्क
पियर पद,पिरेज
2. पियर वर्ग,पिरेज
3. पियरेज,पिरेज
आयरलैंड के पियर,आयर्लंडचे समवयस्क
स्कॉटलैंड के पियर,स्कॉटलंडचे समवयस्क
प्रायद्वीपीय अभियान,द्वीपकल्प मोहीम
प्रायद्वीपीय युद्ध,द्वीपकल्पीय युद्ध
पताका,पेनंट
"लोक माँग पत्र, पीपुल्स चार्टर",लोकांची सनद (=राष्ट्रीय सनद)
जन मोर्चा,लोकांचा मोर्चा (=लोकप्रिय आघाडी)
विश्वासघात,लबाडी
अवधि,कालावधी
2. काल,कालावधी
परिधि,परिघ
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",कायमस्वरूपी तोडगा
स्थायी जागीर,शाश्वत जागीर
सैन्य व्यूह,फॅलान्क्स
2. फैलेक्स,फॅलान्क्स
"फेरो, फ़राऊन, फेरोन",फारो
चित्राक्षर,चित्रचित्र
चित्रलेख,चित्रचित्र
2. चित्रमय ग्राफ,चित्रचित्र
तीर्थ यात्री,यात्रेकरू
पिलग्रिम फादर्स,यात्रेकरू पिता
लूट,लुटणे
2. लूट का माल,लुटणे
स्तंभ,खांब
अशोक के स्तंभ लेख,स्तंभलेख (अशोकाचे)
स्तंभ लेख,स्तंभलेख (अशोकाचे)
2. लघु स्तंभ लेख,स्तंभलेख (अशोकाचे)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",समुद्री डाकू
2. दस्युपोत,समुद्री डाकू
घमासान युद्ध,खडबडीत लढाई
षड़यंत्र,प्लॉट
नगर,पोलिस
2. नगर राज्य,पोलिस
पुर-शासक,पोलिटार्क
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",पोलिटिकल एजंट
राजनीतिक शरण,राजकीय आश्रय
राजनीतिक राज्य प्रतिनिधि,राजकीय निवासी
राजनैतिक आतंकवाद,राजकीय दहशतवाद
व्यक्ति कर,मतदान कर
"नौका सेतु, नाव पुल",पोंटून
प्रधान,प्रीमियर
2. प्रधान मंत्री,प्रीमियर
प्रधान मंत्री-पद,प्रीमियरशिप
प्रदेश,अध्यक्षपद
2. प्रेसीडेन्सी,अध्यक्षपद
"प्रधान, अध्यक्ष",राष्ट्रपती
2. राष्ट्रपति,राष्ट्रपती
