Odiya,Kannada
ଜ ological ବିକ ସୃଷ୍ଟି |,ಜೈವಿಕ ಪ್ರಭೇದಗಳ ಪರಿಕಲ್ಪನೆ
ଜ bi ବିକ ବ୍ୟବସ୍ଥା |,ಜೈವಿಕ ವ್ಯವಸ್ಥೆಯ
ଜ bi ବିକ ଯୁଦ୍ଧ (ବାୟୋ-ଯୁଦ୍ଧ),ಜೈವಿಕ ಯುದ್ಧ (ಜೈವಿಕ ಯುದ್ಧ)
ଜ bi ବିକ ଅସ୍ତ୍ର (ବାୟୋ-ଅସ୍ତ୍ର),ಜೈವಿಕ ಆಯುಧ (ಜೈವಿಕ ಶಸ್ತ್ರಾಸ್ತ್ರ)
ଜ ological ଖିକତା |,ಜೈವಿಕ ವಿಜ್ಞಾನ
ଜୀବବିଜ୍ଞାନୀ |,ಜೀವಶಾಸ್ತ್ರಜ್ಞ
ଜୀବବିଜ୍ଞାନ |,ಜೀವಶಾಸ್ತ್ರ
ବାୟୋଲୁମିନ୍ସେନ୍ସ |,ಜೈವಿಕ ಇಂಧನ
ବାୟୋମାସ୍ |,ಜೀವರಾಶಿ
ବାୟୋମାସ୍ ଇନ୍ଧନ |,ಜೀವರಾಶಿ ಇಂಧನ
ବାୟୋମୋ |,ಬಯೋಮ್
ବାୟୋମେଡିଆିକାଲ୍ ଇଞ୍ଜିନିୟରିଂ |,ಬಯೋಮೆಡಿಕಲ್ ಎಂಜಿನಿಯರಿಂಗ್
ବାୟୋମେଡିଆଲ୍ ଟେକ୍ନୋଲୋଜି |,ಬಯೋಮೆಡಿಕಲ್ ತಂತ್ರಜ್ಞಾನ
ବାୟୋମୋଲେକ୍ |,ಜೈವಿಕ ಅಣುಗಳು
ବାୟୋପୋଟେଣ୍ଟ୍ |,ಜೀವಕೋಶದ
ବାୟଫୋଫର୍ମ୍ୟୁଟ୍ୟୁଟିକାଲ୍ |,ಜೈವಿಕ ಭೌತಚಿಕಿತ್ಸೆಯ
ବାୟୋଫାଇଜିକାଲ୍ |,ಜೈವಿಕ ಭೌತಿಕ
ବାୟୋଫାଇନ୍ସିକ୍ସ |,ಬಯೋಫಿಸಿಕ್ಸ್
Bipifracy,ಜೀವಾನಾವಳಿ
ବାୟୋପୋଟେରାଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಜೀವವ್ಯಾವಧಿ ಆಂಪ್ಲಿಫೈಯರ್
ବାୟୋରାକ୍ଟର,ಜೈವಿಕ ರಿಯಾಯಿತಿ
ବାୟୋଡମେଡେସନ୍,ದ್ವಿಮುಖತೆ
ବାୟୋସାଇଡ୍ |,ಬಯುಸೋಲಿಡ್
ବାୟୋସଫିସର ଉତ୍ସ |,ಜೀವಗೋಳ ಸಂಪನ್ಮೂಲಗಳು
ବାୟୋସଫିର୍,ಜೀವಗೋಳ
ବାୟୋସିନ୍ ପଥ,ಜೈವಿಕ ಸಂಶ್ಲೇಷಿತ ಮಾರ್ಗ
ବାୟୋସିନ୍ ପର୍ଯ୍ୟାୟ |,ಜೈವಿಕ ಸಂಶ್ಲೇಷಿತ ಹಂತ
ବାୟୋସମେଣ୍ଟାଟିକ୍ସ |,ಜೈವಿಕ ವ್ಯವಸ್ಥೆಗಳ
ବାୟୋଟେକ୍ନୋଲୋଜି |,ಜೈವಿಕ ತಂತ್ರಜ್ಞಾನ
ବାୟୋରେଟ୍ରୋରିଜିମ୍ |,ಜೈವಿಕ ಭಯಂಕರತೆ
ବାୟୋଟିକ୍ |,ಜೈವಿಕ
ବାୟୋଟିକ୍ ସମ୍ପ୍ରଦାୟ |,ಜೈವಿಕ ಸಮುದಾಯ
ବାୟୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |,ಜೈವಿಕ ಅಂಶ
ବାୟୱାର,ಜೈವಿಕಾರ್
ବାୟୋୱାପନ୍ ଏଜେଣ୍ଟ |,ಬಯೋವಾಪನ್ ದಳ್ಳಾಲಿ
ବିପୁଳ,ಎರಡು
Bhphoshoglycele ରେଟ୍ |,ಬೈಫಾಸ್ಫಾಸ್ಫ್ಲೈಸೆರೇಟ್ ಮಾಡು
ବିପୁଣ୍ଟେଟ୍ |,ದ್ವಿಗೀನ
ଦ୍ୱିପାକ୍ଷିକ ସ୍ନାୟୁ ସେଲ୍ |,ಬೈಪೋಲಾರ್ ನರ ಕೋಶ
ଦ୍ୱିପାକ୍ଷିକ ନ୍ୟୁରନ୍ |,ಬೈಪೋಲಾರ್ ನರಕೋಶ
ପକ୍ଷୀ,ಪಕ್ಷಿ
ପକ୍ଷୀ ଫ୍ଲୁ ଜୀବାଣୁ |,ಪಕ್ಷಿ
ବିସେକ୍ସୁଆଲ୍,ದ್ವಿಲಿಂಗಿ
ବିସେକ୍ସୁଆଲ୍ ଫୁଲ |,ದ್ವಿಲಿಂಗದ ಹೂವು
କାମୁଡ଼ିବା ଏବଂ ଚୁଇଙ୍ଗ ପ୍ରକାର |,ಕಚ್ಚುವ ಮತ್ತು ಚೂಯಿಂಗ್ ಪ್ರಕಾರ
ବିବାଦ,ಜೈಲು
Bizarre ଆଚରଣ |,ವಿಲಕ್ಷಣ ವರ್ತನೆ
କଳା ବିରି,ಕಪ್ಪು ಬೆರ್ರಿ
କଳା ପାଦ ରୋଗ,ಕಪ್ಪು ಕಾಲು ರೋಗ
କ୍ରୁସଫରର କଳା ପୋକ |,ಕ್ರೂಸಿಫರ್ನ ಕಪ್ಪು ಕೊಳೆತ
ବ୍ଲେଡର୍ ୱର୍ଟ |,ಗಾಳಿಗೊಡು
ବ୍ଲେଡର,ಮೂತ್ರ ಕೋಶ
ବ୍ଲେଡର୍ୱର୍ଟ |,ಗಾಳಿಯ
ବ୍ଲାଡର୍ କୀଟ |,ಗಾಳಿಯ ಹುಳು
ବ୍ଲେଷ୍ଟୋକଲ୍ |,ಚಿರತೆ
ବ୍ଲେଷ୍ଟୋସିଷ୍ଟ |,ಚಾಚು
ବ୍ଲେଷ୍ଟୋମେରେ |,ರಭಸ
ବ୍ଲାଷ୍ଟୁଲା,ಬಂಡಿಲೆ
ରକ୍ତସ୍ରାବ,ಮಿಶ್ರಣವಾದ
ଅନ୍ଧ ଥଳ,ಕುರುಡು ಚೀಲ
ଅନ୍ଧ ସ୍ଥାନ,ಕುರುಡುತನ
ରକ୍ତ ଜମାଟ କାରକ |,ರಕ್ತ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆಯ ಅಂಶ
ରକ୍ତ କରପ୍ୟୁସଲ୍ |,ರಕ್ತದ ಕಾರ್ಪಸ್ಕಲ್
ରକ୍ତ ପ୍ରବାହ,ರಕ್ತದ ಹರಿವು
ରକ୍ତ ଗୋଷ୍ଠୀ,ರಕ್ತದ ಗುಂಪು
ରକ୍ତ ଶର୍ମକ,ರಕ್ತದ ಸೀರಂ
ରକ୍ତବସ୍ଥ,ರಕ್ತ ನಾಳ
ରକ୍ତ ପ୍ରବାହ,ರಕ್ತಪ್ರವಾಹ
ସ୍ୱଳ୍ପ ବ୍ଲୋପିଂ,ಚಿರತೆ
ନୀଳ ଶିଶୁ ସିଣ୍ଡ୍ରୋମ |,ನೀಲಿ ಬೇಬಿ ಸಿಂಡ್ರೋಮ್
ନୀଳ ବିରି,ಬೆರಿಹಣ್ಣಿನ
ନୀଳ ସବୁଜ ଆଲଗା |,ನೀಲಿ ಹಸಿರು ಪಾಚಿಗಳು
ବ୍ଲୁ ବିପ୍ଳବ,ನೀಲಿ ಕ್ರಾಂತಿ
ନୀଳ ବାଘ,ನೀಲಿ ತಿಮಿಂಗಿಲ
ନୀଳ ଶେଷ ଲିଗେସନ୍ |,ನೀಲಿ ಕೊನೆಯ ಬಂಧನ
ଦର୍ଶନର ଅସ୍ପଷ୍ଟ |,ದೃಷ್ಟಿಯನ್ನು ಮಸುಕಾಗಿಸುವುದು
ବବକାଟ |,ಬೋಳು
ଶରୀର,ದೇಹ
ଶରୀର (ସୋମାଟିକ୍) ସେଲ୍ |,ದೇಹ (ದೈಹಿಕ) ಕೋಶ
ଶରୀରର ତରଳ ପଦାର୍ଥ |,ದೇಹದ ದ್ರವ
Beerhaavia,ಬೋಯರ್ಹಾವಿಯ
ବଗ୍,ಚಿಮ್ಮು
ବୋଲ୍ ପୋକ,ಬಾಲ್ ಹುಳು
ବ୍ଲାସ୍ |,ಕಸಾಯಿಖಾನೆ
ବୋମା କ୍ୟାରିଓନୋମିଟର |,ಬಾಂಬ್ ಕ್ಯಾಲೋರಿಯೊಮೀಟರ್
ବମ୍ବେ ଡକ୍ |,ಬಾಂಬೆ ಬಾತುಕೋಳಿ
Bombyx,ಗಂಡುಬೀರಿ
ଅସ୍ଥି ମଜ୍ଜ,ಮೂಳೆ ಮಜ್ಜೆಯ
ବୋନେଲିଆ |,ಬೋನೆಲಿಯಾ
ବାଇନ୍ ଲାବିରିନ୍ଥ |,ಎಲುಬಿನ
ବଣିକଣ ଗଠନ |,ಎಲುಬಿನ ರಚನೆ
ବୁକ୍ ଗିଲ୍ |,ಪುಸ್ತಕ ಗಿಲ್
ବୁଣାଯାଇଥିବା ଗର୍ତ୍ତ,ಗಡಿರೇಖೆಯ ಹಳ್ಳ
ଉଦ୍ଭିଦ ବିଜ୍ଞାନ,ಸಸ್ಯಶಾಸ್ತ್ರೀಯ
ବଟାନିକାଲ୍ ଗାର୍ଡେନ୍ |,ಬೊಟಾನಿಕಲ್ ತೋಟ
ଉଦ୍ଭିଦୀୟ ନାମକ |,ಬೊಟಾನಿಕಲ್ ನಾಮಕರಣ
ଉଦ୍ଭିଦଦାତା,ಸಸ್ಯಶಾಸ್ತ್ರಜ್ಞ
ଉଦ୍ଭିଦ,ಸಸ್ಯಶಾಸ್ತ್ರ
ବୋତଲଗୁଡିକ ପ୍ରଭାବ |,ಅಡಚಣೆ
ତଳ ବାସିନ୍ଦା |,ತಳಹದಕ
ତଳ ବାସସ୍ଥାନ,ತಳಹದಿ
ବଗିନିଭିଆ |,ಬಾಗ್‌ನ್ವಿಲ್ಲಾ
ବୋମାନ କ୍ୟାପସୁଲ୍ |,ಎದೆಗುಂದಿದ ಕ್ಯಾಪ್ಸುಲ್
ବୋମାନର ଗ୍ରନ୍ଥି |,ಬೌಮನ್ ಗ್ರಂಥಿ
ବ୍ରାକେଟ୍ ଫଙ୍ଗି |,ಬ್ರಾಕೆಟ್ ಶಿಲೀಂಧ್ರಗಳು
ବ୍ରାଣ୍ଡ,ಚೂರು
ବ୍ରାକ୍ଟେଟ୍ |,ಬಂಡಿ
ବ୍ରାକ୍ଟିଲେଟ୍ |,ಚೂರುಪಾರು
ବ୍ରାକ୍ଟୋଲ,ಕಸಾಯಿಖಾನೆ
ମସ୍ତିଷ୍କ,ಮೆದುಳು
ମସ୍ତିଷ୍କ ବାକ୍ସ,ಮಿದುಳು ಪೆಟ್ಟಿಗೆ
ମସ୍ତିଷ୍କ ମୃତ,ಮಿದುಳು ಸತ್ತ
ମସ୍ତିଷ୍କ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,ಮೆದುಳಿನ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ମସ୍ତିଷ୍କ ଷ୍ଟେମ୍ |,ಮೆದುಳು ಕಾಂಡ
ଶାଖା,ಕವಲೊಡೆ
ଶାଖାସୀମା,ಕವಲೊಡೆಯ
ବ୍ରାଜ୍କେ,ಹಳ್ಳ
ରୁଟି ଛାଞ୍ଚ |,ಬ್ರೆಡ್ ಅಚ್ಚು
ସ୍ତନ୍ୟପାନ |,ಎದೆ ಹಾಲು
ପ୍ରଜନକ,ತಳಿಗಾರ
ଜୀବବିଜ୍ଞାନ ପ୍ରଜନନ |,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ಜೀವಶಾಸ್ತ್ರ
ବ୍ଲେର୍ ଖମୀର |,ಬ್ರೂವರ್ಸ್ ಯೀಸ್ಟ್
ସେତୁ,ಸೇತುವೆ
ଉଜ୍ଜ୍ୱଳ କ୍ଷେତ୍ର ମାଇକ୍ରୋସ୍କୋପ୍ |,ಪ್ರಕಾಶಮಾನವಾದ ಕ್ಷೇತ್ರ ಸೂಕ್ಷ್ಮದರ್ಶಕ
ଭଗ୍ନ ଷ୍ଟାର,ಸುಲಭವಾಗಿ ನಕ್ಷತ್ರ
ବ୍ରଡ୍ ବିନ୍ |,ವಿಶಾಲ ಹುರುಳಿ
ବ୍ରୋକୋଲି,ಕೋಸುಗಡ್ಡೆ
ବ୍ରୋଙ୍କିଅଲ,ಶ್ವಾಸನಾಳದ
ବ୍ରୋଙ୍କାଇଟିସ୍,ಶ್ವಾಸನಾಳದ ಉರಿಯೂತ
ବ୍ରୋସମ୍ବଲାଟୋର drug ଷଧ |,ಬ್ರಾಂಕೋಡೈಲೇಟರ್ .ಷಧ
Etod,ಸಂಸಾರ
Etod,ಸಂಸಾರ
ବ୍ରୁଡ୍ ପାରିତିମତା |,ಸಂಸಾರದ ಪರಾವಲಂಬಿತ್ವ
ବ୍ରୋଡ୍ ଥଳି,ಸಂಸಾರದ ಚೀಲ
ବ୍ରଥ,ಸಾರು
ବାଦାମୀ ଭାଲୁ,ಕಂದು ಕರಡಿ
ବ୍ରାଉନ୍ କଳଙ୍କିତ |,ಕಂದು ತುಕ್ಕು
ବ୍ରାଉଜର୍,ಬ್ರೌಸರ್
ବ୍ରଶ୍-ସୀମା ସିଲିଟ୍ ଏପିଥେଲିୟମ୍ |,ಬ್ರಷ್-ಗಡಿ ಸಿಲಿಯೇಟೆಡ್ ಎಪಿಥೀಲಿಯಂ
ବ୍ରୁସେଲ୍ସ ସ୍ପ୍ରୁଟ୍ |,ಬ್ರಸೆಲ್ಸ್ ಮೊಳಕೆ
ବ୍ରାଇୋଫିଲମ୍,ಕಸಾಯಿಖಾನೆ
ବ୍ରାଇଓଫାଇଟା |,ಕಸಚೂರಿ
ବ୍ରାଇଓଫାଇଟ୍ |,ಕಸಚೂಲೆ
Brypsida,ಕಸ
ବୁବୋ |,ಗದ್ದಲ
ବୁକାଲ ଗୁହାଳ,ಬಕಲ್ ಕುಹರ
ବୁକ୍କୋ-ଫିରାଙ୍ଗିଆଲ୍ ଗୁହାଳ |,ಬುಕೋ-ಫಾರಿಂಜಿಯಲ್ ಕುಹರ
ବଡିଙ୍ଗ,ಮೊಳಕೆಯ
ବଫର୍ ବାଇକାର୍ବୋନେଟ୍ |,ಬಫರ್ ಬೈಕಾರ್ಬನೇಟ್
ବଫର୍,ಬಫಲು
ବଫର୍ ଜୋନ୍,ಬಫುರ್ ವಲಯ
ବଫର କାର୍ଯ୍ୟ,ಬಫರಿಂಗ್ ಕ್ರಿಯೆ
ବୁଫୋ |,ಜಂಬದ
ବଲ୍ବ,ಬಿಲ್ಲುಗಾರ
ବଲ୍ବିଲ୍ |,ಬಿರಡೆ
ବଲବୋ ୟୁରେଥ୍ରାଲ୍ ଗ୍ରନ୍ଥି |,ಬಲ್ಬೊ ಮೂತ್ರನಾಳದ ಗ್ರಂಥಿ
ବହୁଳ ପ୍ରବାହ |,ಬೃಹತ್ ಹರಿ
ଷଣ୍ .ର କକ୍ଷ |,ಬುಲ್ಲಿಂಗ ಕೋಶ
ବମ୍ବେ ମହୁମାଛି,ಜೇನುನೊಣ
ବଣ୍ଡଲ୍ ଶାଖା |,ಗಗಟ್ಟು
ବଣ୍ଡଲ୍ ଶୋଥ୍ |,ಗಂಡು ಪೊರೆ
ବଣ୍ଡଲ୍ ଖଣ୍ଡ କକ୍ଷ |,ಬಂಡಲ್ ಪೊರೆ ಕೋಶ
ବୁଏନସି,ತೇಲುವಿಕೆ
ବୁଏଟିଆଣ୍ଟ୍ ବନ୍ସିଟି ସେଣ୍ଟ୍ରିଫୁଗେସନ୍ |,ತೇಲುವ ಸಾಂದ್ರತೆಯ ಕೇಂದ್ರೀಕರಣ
ବୁୟାଣ୍ଟ ଘନତା |,ತೇಲುವ ಸಾಂದ್ರತೆ
ବରଗନ୍,ಚಾಚು
ପୁରା ବୁଲିବା,ಬಿಲ ಮಾಡುವ
ବୁଦା,ಪೊದೆ
Butea monosterma |,ಬುಟಿಯಾ ಮೊನೊಸ್ಪೆರ್ಮಾ
Buthuss,ಬೆಟ್ಹಸ್
ବଟ୍ରେସ୍ (ଫୁଲିଯାଇଥିବା ଷ୍ଟେମ୍ ବେସ୍),ಬಟ್ರೆಸ್ (sten ದಿಕೊಂಡ ಕಾಂಡದ ಬೇಸ್)
ଉତ୍ପାଦ ଦ୍ୱାରା,ಉಪ-ಉತ್ಪನ್ನ
ସି-ପେପ୍ଟାଇଡ୍ |,ಸಿ ಪೆಪ್ಟೈಡ್
କାକଟସ୍ |,ಕಳ್ಳಿ
କ୍ୟାଡମିୟମ୍ ପ୍ରଦୂଷଣ |,ಕ್ಯಾಡ್ಮಿಯಮ್ ಮಾಲಿನ್ಯ
କ୍ୟାଡୁକସ୍ |,ಗದ್ದಲದ
ଗାଁ,ಒಂದು ಬಗೆಯ ಸಣ್ಣ
କେନୋରଥବାଇଟିସ୍ ଏଲେନ୍ମାନେ |,ಕೈನೊರ್ಹಬ್ಬೈಟಿಸ್
ସେସିୟମ୍,ಸೀಸಿಯಂ
କଫିନ୍,ಕೆಫೀನ್
କଲାକେଡ୍ ସ୍ପିକୁଲ୍ |,ಕಲಬೆರಕೆ
କାଲାଗାରିଓଲ୍ ସେଲ୍ |,ಕಲಬೆರಕೆಯ ಚಿಪ್ಪು
କାଲ୍କୁଲିସିଅର୍ ଗ୍ରନ୍ଥି |,ಕ್ಯಾಲ್ಸಿಫರ್ ಗ್ರಂಥಿ
କାଲସିଫିକେସନ୍ |,ಲೆಕ್ಕಪರಿಶೋಧನೆ
କାଲ୍କଟୋନିନ୍ |,ಕ್ಯಾಲ್ಸಿಟಿನ್
କ୍ୟାଲସିୟମ୍,ಚಿರತೆ
ଚିକାୟଣ ବ୍ରିଜ୍,ಸೇತುವೆ
କ୍ୟାଲସିୟମ୍ କାର୍ବୋନେଟ୍ |,ಕ್ಯಾಲ್ಸಿಯಂ ಕಾರ್ಬೋನೇಟ್
କ୍ୟାଲେଣ୍ଡୋୁଲା |,ಕ್ಯಾಲೆರುಲಾ
କଲିଫୁସ୍,ಒಂದು ಬಗೆಯ ಇಸ್ಟಿಂಗಳೆ
କୁଲସ୍,ನಮ್ಮನ್ನು ಕರೆ ಮಾಡಿ
କଲମ ସଂସ୍କୃତି,ಕ್ಯಾಲಸ್ ಸಂಸ್ಕೃತಿ
କଲକାକାସିଆ,ಕೊಲಕಾಸಿಯಾ
କ୍ୟାଲୋଟ୍ସ,ಕಾಲ್ಬೆರಳು
କେବ୍ଲୋପିସିସ୍,ಕ್ಯಾಲೋಟ್ರೋಪಿಸ್
କ୍ୟାଟେଲ୍ରୋପିସ୍ ପ୍ରୋକେରା |,ಕಾಲ್ಚರ್ತನ
କଲଭିନ ଚକ୍ର,ಕ್ಯಾಲ್ವಿನ್ ಚಕ್ರ
କାଲାଇକେଲୀ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
କାଲିକ୍ସ,ಕಣಿವೆ
କାଲିକ୍ସ,ಕಣಿವೆ
କାମ୍ରିଆନ୍ ଅବଧି |,ಕ್ಯಾಂಬ್ರಿಯನ್ ಅವಧಿ
ଓଲସ୍,ಒಂಟೆ
କାମୁଫ୍ଲେଜ୍ |,ಮರೆಮಾಚುವುದು
କ୍ୟାମ୍ପାନେଲ୍ସ |,ದಳ
କାନାବିଏଡ୍ |,ಹಳ್ಳದವ
କେନାଲିକୁଲସ୍ |,ಮೆರುಗಿಕೆ
କର୍କଟ,ಕ್ಯಾನ್ಸರ್
କର୍କଟ (ସାଧାରଣ କ୍ରାବ),ಕ್ಯಾನ್ಸರ್ (ಸಾಮಾನ್ಯ ಏಡಿ)
କ୍ୟାଣ୍ଡାଇଟ୍ୟୁଫ୍ଟ |,ಕ್ಯಾಂಡಿಟಫ್ಟ್
ବାଡ଼ି ଚିନି |,ಕಬ್ಬಿನ ಸಕ್ಕರೆ
Kaniida,ಒಂದು ಬಗೆಯ ಕ್ಯಾನಿಡೆ
କଏନ୍ (ଦାନ୍ତ),ದವಡೆ (ಹಲ್ಲುಗಳು)
CANIS FirsiRis,ಕ್ಯಾನಿಸ್ ಪರಿಚಿತ
କାନନା |,ಚಾಚು
କାନନିସ୍ ସତିଭା |,ಗಾಂಜಾ ಸಟಿವಾ
ଛାତ,ಮೇಲಾವರಣ
କ୍ୟାପିଲିଟେସନ୍,ಕೆನ್ನೆಸುಳುವಿಕೆ
କାପେଲର,ಚಿರತೆ
କ୍ୟାପିଟାରି,ಚಿರತೆ
କ୍ୟାପିଲାରୀ ପ୍ରଚାର,ಕ್ಯಾಪಿಲ್ಲರಿ ಪರಿಚಲನೆ
କ୍ୟାପିଟଲମ୍ |,ತತ್ತ್ವ
କ୍ୟାପିଟିସ୍,ಗಾಡಿ
କ୍ୟାପିଂ,ಬಿರಡೆ
କ୍ୟାପ୍ସାଇଡ୍,ಬಿಲ್ಲೆ
Sposomere,ಮುಸುಕು
Capsule,ಬಿರಡೆ
କାର୍ବାମିନୋହୋବୋଗୋଲୋବିନ |,ಕಾರ್ಬಮಿನೋಹೆಮೊಗ್ಲೋಬಿನ್
କାର୍ବୋହାଇଡ୍ରେଟ୍ |,ಕಾರ್ಬೋಹೈಡ್ರೇಟ್
ଅଙ୍ଗାରକାମ୍ଳ,ಇಂಗಾಲದ ಡೈಆಕ್ಸೈಡ್
କାର୍ବନ ବିବିଧତା |,ಇಂಗಾಲದ ಕಾದಂಬರ
କାର୍ବନ ମଲକ୍ୟୁ |,ಇಂಗಾಲದ ಅಣು
କାର୍ବନେଟ |,ಕಾರ್ಬೋನೇಟ್
କାର୍ବନିକ୍ ଏସିଡ୍ |,ಕಾರ್ಬಾನಿಕ್ ಆಮ್ಲ
କାର୍ବୋନିକ୍ ଆନିହୁଡି |,ಕಾರ್ಬೋನಿಕ್ ಅನ್ಹೈಡ್ರೇಸ್
କାର୍ବନିଷ୍ଠର ଅବଧି,ಕಾರ್ಬೋನಿಫರ್ ಅವಧಿ
କାର ବକ୍ସଲାଇଟ୍ |,ಕಾರ್ಬಾಕ್ಸಿಲ್
କାର ବକ୍ସଲିଲ ଗୋଷ୍ଠୀ |,ಕಾರ್ಬಾಕ್ಸಿಲ್ ಗುಂಪು
କାର ବକ୍ସଲାଇଜ୍ |,ಕಾರ್ಬಾಕ್ಸಿಲೇಸ್
କାର ବକ୍ସଲେସନ୍ |,ಕಾರ್ಬಾಕ್ಸಿಲೀಕರಣ
କାରକାରୋଡନ୍ |,ಸಾಚರೋಡಾನ್
କାର୍କିନୋ ଗୋଜେନ୍ସ,ಕ್ಯಾನ್ಸರ್ ಜನನ
କାର୍କିନୋଜେନିକ୍ |,ನುಗ್ಗುವ
କର୍କିନୋମା,ನಾಲಿಗೆ
ହ୍ୟାଣ୍ଡିଆକ୍ ଚକ୍ର,ಹೃದಯ ಚಕ್ರ
କାର୍ସିଆକ୍ ଗ୍ଲାଇକାଇଡ୍ |,ಹೃದಯ ಗ್ಲೈಕೋಸೈಡ್
ହୃଦ୍ ମାସିକ ମାଂସପେଶୀ |,ಹೃದಯ ಸ್ನಾಯು
କାର୍ସିଆକ୍ ପେସମେକର୍ |,ಹೃದಯದ ಗೋಪುರ
କୃତଜ୍ଞତା,ಕಾರ್ಡಿಯರ್ಶಕ
କାର୍ନିଭୋରା |,ಮಾಂಸಾಹಾರಿ
କାର୍ନିଭୋର,ಮಾಂಸಾಹಾರಿ
କାର୍ନିଭୋରସ୍ |,ಮಾಂಸಾಹಾರಿ
କାର୍ନିଭୋରସ୍ ବିମାନ |,ಮಾಂಸಾಹಾರಿ
କାର୍ନିଭୋରସ୍ ଚତୁର୍ଭୁଜ |,ಮಾಂಸಾಹಾರಿ ನಾಲ್ಕು ಪಟ್ಟು
କାରୋଟୋନେନ,ಕ್ಯಾರೋಟಿನ್
କାରୋଟିନୋଏଡ୍,ಕ್ಯಾರಟನಾಯಿ
କାର୍ପାଲ |,ಪಟಲ
କାର୍ପେଲ,ಗಡಿ
କାର୍ପସ୍ |,ಗಾಡಿ
କାର୍ଗେନ୍,ಕೊಕ್ಕರೆ
ବାହକ ଯାନ୍ତ୍ରିକତା |,ವಾಹಕ ಕಾರ್ಯವಿಧಾನ
କ୍ଷମତା ବହନ କରିବା |,ಒಯ್ಯುವ ಸಾಮರ್ಥ್ಯ
କାର୍ଟିଲାଜେନସ୍ ମାଛ |,ಕಾರ್ಟಿಲಾಜನಸ್ ಮೀನು
କାର୍ଟିଲାଗମସ୍,ಬಟಾಣಿಯ
କ୍ଲିନବି,ಒಂದು ಬಗೆಯ ಶವ
କ୍ୟାରିଗାମି |,ಬಾವೆ
କାର୍ୟାବିନ୍ଲେଣ୍ଟ୍ସ |,ಕ್ಯಾರಿಯೋಫಿಲೇಸಿ
କାରୋଫିଲସ୍,ಕ್ಯಾರಿಯೋಫಿಲಿಯಸ್
କାରୋପ୍ସିସ୍ |,ಕರ್ಯೋಪ್ಸಿಸ್
କେନ୍,ದಾಸ್ಯ
କାସପର୍ିଆନ୍ ଷ୍ଟ୍ରିପ୍ |,ಕ್ಯಾಸ್ಪರಿಯನ್ ಸ್ಟ್ರಿಪ್
କ୍ୟାସିୟା,ಕಸ
କାଜରୋଗରୀ,ಪೃಷ್ಠದ
କାଷ୍ଟର |,ಕಾಸ್ಟಾರಿ
କାସୁରିନା |,ಕಸಬಲೆ
କାସୁଆରିନା ଆଲସ୍ |,ಕಾಸುರಿನಾ ಅಲ್ನಸ್
କାଟାବୋଲିଜିମ୍ |,ಕಟಾಬೋಲಿಸಂ
କାଟାଲାସ୍,ವೇಗಸ್ಥ
କାଟାଲଗ୍ |,ಪಟ್ಟಿ
କାଟାଲିସିସ୍ |,ವೇಗವರ್ಧನೆ
କାଟାଲାଇଷ୍ଟ |,ವೇಗವರ್ಧಕ
କାଟାଲାଇଟିକ୍ କନଭର୍ଟର୍ |,ವೇಗವರ್ಧಕ ವರ್ಗಾವಣೆ
ମୋତିଆବିନ୍ଦୁ,ಕಣ್ಣಿನ ಪೊರೆ
ବିପର୍ଯ୍ୟୟ |,ವಿಪತ್ತು
କ୍ୟାଟେନେକ୍ଲାମାଇନ୍,ಚಾಚು
Catecomine Hormon,ಕಟಾವು
କାଟୀଟିଅନ୍ସ |,ಕ್ಯಾಥರೀಕರಣ
ଯୋଡ,ಚಾಚು
କ୍ୟାଟେକିନ୍ |,ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗೀತೆ
କ୍ୟାଲାଲା |,ಕಸ
ବିଲେଇର ନଖ (ଦ୍ୱନ୍ଦ୍ୱ-ଅନଗୁଏସ୍ କ୍ୟାଟି),ಬೆಕ್ಕಿನ ಉಗುರು (ಬಿಗ್ನೋನಿಯಾ-ಉಂಗುಯಿಸ್ ಕ್ಯಾಟಿ)
ଗୋରୁ ଚରିବା |,ಜಾನುವಾರು ಮೇಯಿಸುವಿಕೆ
ଗୋରୁ ରାଞ୍ଚି |,ದನಕರಿನ ಜಾನುವಾರು
ଗୋରୁର ଶାସକ |,ಜಾನುವಾರುಗಳ ರುಮೆನ್
ଗୋରୁର ଶ style ଳୀ,ಜಾನುವಾರುಗಳ ಶೈಲಿ
କାଉଡାଲ୍ ମେରୁବ୍ରା |,ಕಾಡಿನ ಕಶೇರುಖಂಡ
ପୁଶୂୟ,ಕಬ್ಬಿಣದ
କାରଣ ଏଜେଣ୍ଟ,ಕಾರಣ
Cedrus delodara (cedar),ಸೆಡ್ರಸ್ ಡಿಯೋಡಾರಾ (ಸೀಡರ್)
ସେଲାଷ୍ଟ୍ରାଲେସ୍,ಸೆಲ್ಯಾಸ್ಟ್ರೇಲ್ಸ್
