Assamese,Malayalam
যৌগিক সম্ভাৱনা,സംയുക്ത സംഭാവ്യത
সংকোচনযোগ্য প্ৰবাহ,കംപ്രസ്സബിൾ ഒഴുക്ക്
সংকোচন,കംപ്രഷൻ
গণনা,കണക്കുകൂട്ടൽ
গণনামূলক সূত্ৰ,കമ്പ്യൂട്ടേഷണൽ ഫോർമുല
গণনা কৰা মান,കണക്കാക്കിയ മൂല്യം
কম্পিউটাৰ,കമ്പ്യൂട്ടർ
কম্পিউটাৰ এলগৰিদম,കമ്പ്യൂട്ടർ അൽഗോരിതം
কম্পিউটাৰ প্ৰগ্ৰেম,കമ്പ്യൂട്ടർ പ്രോഗ്രാം
কম্পিউটাৰ প্ৰগ্ৰেমিং,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
কম্পিউটাৰ চিমুলেচন,കമ്പ്യൂട്ടർ സിമുലേഷൻ
কম্পিউটিং,കമ്പ്യൂട്ടിംഗ്
অৱতল ফলন,കോൺകേവ് ഫംഗ്ഷൻ
অৱতল বহুভুজ,കോൺകേവ് ബഹുഭുജം
অৱতল প্ৰগ্ৰেমিং,കോൺകേവ് പ്രോഗ്രാമിംഗ്
সমকেন্দ্ৰিক বৃত্ত,കേന്ദ്രീകൃത വൃത്തങ്ങൾ
সমকেন্দ্ৰিক বক্ৰ,കേന്ദ്രീകൃത വളവുകൾ
কংক্ৰিটৰ ৰূপ,കോൺക്രീറ്റ് ഫോം
ৰেখাৰ সমকালীনতা,വരികളുടെ സമന്വയം
সমকালীন,ഒരേസമയം
সমকালীন বল,ഒരേസമയം ശക്തികൾ
চৰ্তসাপেক্ষ ঘনত্ব ফলন,സോപാധിക സാന്ദ്രത പ്രവർത്തനം
চৰ্তসাপেক্ষ বিতৰণ,സോപാധിക വിതരണം
চৰ্তসাপেক্ষ প্ৰত্যাশা,സോപാധിക പ്രതീക്ഷ
চৰ্তসাপেক্ষ গড়,സോപാധിക അർത്ഥം
চৰ্তসাপেক্ষ সম্ভাৱনা,സോപാധിക സംഭാവ്യത
ৰৈখিকতাৰ অৱস্থা,കോളിനിയറിറ്റിയുടെ അവസ്ഥ
সামঞ্জস্যৰ অৱস্থা,സ്ഥിരതയുടെ അവസ്ഥ
সংহতিযোগ্যতাৰ অৱস্থা,സമഗ്രതയുടെ അവസ്ഥ
স্পৰ্শকাতৰ অৱস্থা,ടാൻജൻസി അവസ്ഥ
শঙ্কু,കോൺ
আত্মবিশ্বাসৰ ব্যৱধান,ആത്മവിശ്വാസമുള്ള ഇടവേള
আস্থাৰ ব্যৱধানৰ অনুমান,ആത്മവിശ്വാസ ഇടവേള എസ്റ്റിമേറ്റ്
আত্মবিশ্বাসৰ সীমা,ആത്മവിശ്വാസ പരിധികൾ
আত্মবিশ্বাস অঞ্চল,ആത്മവിശ്വാസ മേഖല
সংঘাতৰ পৰিস্থিতি,സംഘർഷാവസ്ഥ
কনফ&#39;কেল কনিক্স,confocal conics
কনফ&#39;কেল উপবৃত্তাকাৰ,കോൺഫോക്കൽ ദീർഘവൃത്തങ്ങൾ
কনফ&#39;কেল জ্যামিতি,കോൺഫോക്കൽ ജ്യാമിതി
কনফ&#39;কেল হাইপাৰব&#39;লা,കൺഫോക്കൽ ഹൈപ്പർബോളേ
কনফ&#39;কেল হাইপাৰব&#39;ল&#39;ইড,കൺഫോക്കൽ ഹൈപ്പർബോളോയിഡുകൾ
কনফ&#39;কেল পেৰাব&#39;লা,കൺഫോക്കൽ പരവലയം
কনফ&#39;কেল পেৰাব&#39;ল&#39;ইডাল কৰ্ডিনেট,confocal paraboloidal cordinates
কনফৰ্মেল,അനുരൂപമായ
কনফৰ্মেল মেপিং,അനുരൂപമായ മാപ്പിംഗ്
সমন্বয়,പൊരുത്തം
বৃত্তৰ সমন্বয়,സർക്കിളുകളുടെ പൊരുത്തം
সমন্বিত,യോജിച്ച
সমন্বিত মেট্ৰিক্স,യോജിച്ച മെട്രിക്സ്
কনিক,കോണിക
শংকু আকৃতিৰ ফ্ৰষ্টাম,കോണാകൃതിയിലുള്ള നിരാശ
শংকু আকৃতিৰ হেলিক্স,കോണാകൃതിയിലുള്ള ഹെലിക്സ്
শংকু আকৃতিৰ অংশ,കോണാകൃതിയിലുള്ള ഭാഗം
কনিক্স,കോണികകൾ
শংকুযুক্ত অংশ,കോണിക വിഭാഗം
সংযুক্ত,സംയോജിപ്പിക്കുക
সংযুক্ত কোণ,സംയോജിത കോണുകൾ
সংযুক্ত অক্ষ,സംയോജിത അക്ഷം
সংযুক্ত জটিল সংখ্যা,സങ്കീർണ്ണ സംഖ്യകൾ സംയോജിപ്പിക്കുക
সংযোজিত দিশ,സംയോജിത ദിശകൾ
সংযুক্ত ফলন,സംയോജിത പ്രവർത്തനങ്ങൾ
মেট্ৰিক্সৰ সংযুক্ত,മാട്രിക്സിന്റെ സംയോജനം
কনজুগেট পাৰ্মিউটেচন,സംയോജിത ക്രമമാറ്റം
কনজুগেট ট্ৰেন্সপ&#39;জ,സംയോജിത ട്രാൻസ്പോസ്
conjuction,സംയോജനം
একেৰাহে,തുടർച്ചയായി
একেৰাহে সংখ্যা,തുടർച്ചയായ സംഖ്യകൾ
শক্তিৰ সংৰক্ষণ,ഊർജ്ജ സംരക്ഷണം
ভৰ সংৰক্ষণ,പിണ്ഡത്തിന്റെ സംരക്ഷണം
ৰক্ষণশীল,യാഥാസ്ഥിതിക
স্থিৰতা,സ്ഥിരത
স্থায়িত্বৰ অৱস্থা,സ്ഥിരത അവസ്ഥ
সামঞ্জস্যপূৰ্ণ অনুমান,സ്ഥിരമായ കണക്ക്
সামঞ্জস্যপূৰ্ণ অনুমানক,സ്ഥിരമായ എസ്റ്റിമേറ്റർ
সামঞ্জস্যপূৰ্ণ পৰিসংখ্যা,സ്ഥിരമായ സ്ഥിതിവിവരക്കണക്ക്
সামঞ্জস্যপূৰ্ণ ব্যৱস্থা,സ്ഥിരമായ സംവിധാനം
কনছল,കൺസോൾ
নেৰানেপেৰা,സ്ഥിരമായ
স্থিৰ ত্বৰণ,നിരന്തരമായ ത്വരണം
ধ্ৰুৱক ফলন,സ്ഥിരമായ പ്രവർത്തനം
মাধ্যাকৰ্ষণৰ ধ্ৰুৱক,ഗുരുത്വാകർഷണത്തിന്റെ സ്ഥിരാങ്കം
সংহতিৰ ধ্ৰুৱক,സംയോജനത്തിന്റെ സ്ഥിരം
সমানুপাতিকতাৰ ধ্ৰুৱক,ആനുപാതികതയുടെ സ്ഥിരാങ്കം
ধ্ৰুৱক প্ৰাচল,സ്ഥിരമായ പരാമീറ്റർ
ধ্ৰুৱক বহুপদ,സ്ഥിരമായ ബഹുപദം
ধ্ৰুৱক অনুপাত,സ്ഥിരമായ അനുപാതം
স্থিৰ গতি,സ്ഥിരമായ വേഗത
ধ্ৰুৱক পদ,സ്ഥിരമായ കാലാവധി
ধ্ৰুৱক বেগ,സ്ഥിരമായ വേഗത
গঠনমূলক সমীকৰণ,ഘടനാപരമായ സമവാക്യം
বাধা,പരിമിതി
construct,നിർമ്മിക്കുക
নিৰ্মাণ,നിർമ്മാണം
গ্ৰাহকৰ পছন্দ,ഉപഭോക്തൃ മുൻഗണന
খৰচ কাৰ্য্য,ഉപഭോഗ പ്രവർത്തനം
সংস্পৰ্শ কোণ,കോൺടാക്റ്റ് കോൺ
যোগাযোগ বিন্দু,കോൺടാക്റ്റ് പോയിന്റ്
contained in,അടങ്ങിയിരിക്കുന്നു
আকস্মিকতা টেবুল,ആകസ്മിക പട്ടിക
কন্টিনিউম মেকানিক্স,തുടർച്ചയായ മെക്കാനിക്സ്
অব্যাহত ভগ্নাংশ,തുടർച്ചയായ അംശം
অব্যাহত থকা পণ্য,തുടർന്നുള്ള ഉൽപ്പന്നം
ধাৰাবাহিকতা,തുടർച്ച
কাৰ্য্যৰ ধাৰাবাহিকতা,പ്രവർത്തനത്തിന്റെ തുടർച്ച
ধাৰাবাহিকতা পৰীক্ষা,തുടർച്ചയായ പരിശോധന
অবিৰত,തുടർച്ചയായ
অবিৰত ব্যুৎপত্তি,തുടർച്ചയായ ഡെറിവേറ്റീവ്
অবিৰত বিতৰণ,തുടർച്ചയായ വിതരണം
ওপৰৰ পৰা অবিৰত,മുകളിൽ നിന്ന് തുടർച്ചയായി
অবিৰত কাৰ্য্য,തുടർച്ചയായ പ്രവർത്തനം
অবিৰতভাৱে পাৰ্থক্যযোগ্য,തുടർച്ചയായി വ്യത്യാസപ്പെട്ടിരിക്കുന്നു
অবিৰত মানচিত্ৰ,തുടർച്ചയായ ഭൂപടം
অবিৰত মেপিং,തുടർച്ചയായ മാപ്പിംഗ്
অবিৰত সম্ভাৱনা ঘনত্ব ফলন,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ
অবিৰত সম্ভাৱনা বিতৰণ,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
অবিৰত যাদৃচ্ছিক চলক,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
অবিৰত নমুনা স্থান,തുടർച്ചയായ സാമ്പിൾ സ്ഥലം
অবিৰত চলক,തുടർച്ചയായ വേരിയബിൾ
অবিৰত তৰংগ,തുടർച്ചയായ തരംഗം
ধাৰাবাহিকতা,തുടർച്ച
ধাৰাবাহিকতা অনুমান (= ধাৰাবাহিক স্বতন্ত্ৰতা),തുടർച്ചയായ സിദ്ധാന്തം (= തുടർച്ചയായ സിദ്ധാന്തം)
বাস্তৱ সংখ্যাৰ ধাৰাবাহিকতা (= বাস্তৱ সংখ্যাৰ গোট),യഥാർത്ഥ സംഖ്യകളുടെ തുടർച്ച (= യഥാർത്ഥ സംഖ്യകളുടെ കൂട്ടം)
ধাৰাবাহিকতা তত্ত্ব,തുടർച്ചയായ സിദ്ധാന്തം
কনট্যুৰ সংহতি,കോണ്ടൂർ ഇന്റഗ്രേഷൻ
সংকোচন মেপিং,സങ്കോച മാപ്പിംഗ്
বৈপৰীত্য,വൈരുദ്ധ്യം
বিপৰীতমুখী,വിരുദ്ധമായ
নিয়ন্ত্ৰণ,നിയന്ത്രണം
নিয়ন্ত্ৰণ লেখচিত্ৰ,നിയന്ത്രണ ചാർട്ട്
গড়ৰ বাবে নিয়ন্ত্ৰণ চাৰ্ট,ശരാശരിക്കുള്ള നിയന്ത്രണ ചാർട്ട്
দোষৰ বাবে নিয়ন্ত্ৰণ চাৰ্ট,വൈകല്യങ്ങൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്
পৰিসীমাৰ বাবে নিয়ন্ত্ৰণ লেখচিত্ৰ,ശ്രേണികൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്
চলকৰ বাবে নিয়ন্ত্ৰণ লেখচিত্ৰ,വേരിയബിളുകൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്
converge,ഒത്തുചേരുന്നു
গড়ত অভিসৰণ,അർത്ഥത്തിൽ ഒത്തുചേരൽ
গড় বৰ্গত অভিসৰণ,ശരാശരി ചതുരത്തിൽ കൂടിച്ചേരൽ
সম্ভাৱনাত অভিসৰণ,സംഭാവ്യതയിൽ ഒത്തുചേരൽ
অভিসৰণ সীমা,ഒത്തുചേരൽ പരിധി
অভিসৰণ ব্যাসাৰ্ধ,ഒത്തുചേരൽ ആരം
অভিসৰণ অঞ্চল,ഒത്തുചേരൽ മേഖല
অভিসৰণকাৰী,ഒത്തുചേരുന്ന
অভিসৰণকাৰী ক্ৰম,ഒത്തുചേരൽ ക്രമം
অভিসৰণকাৰী শৃংখলা,ഒത്തുചേരൽ പരമ്പര
converse,സംസാരിക്കുക
ইয়াৰ বিপৰীতে,തിരിച്ചും
ৰূপান্তৰ ভগ্নাংশ,പരിവർത്തന അംശം
ৰূপান্তৰ টেবুল,പരിവർത്തന പട്ടിക
উত্তল,കുത്തനെയുള്ള
উত্তল শৰীৰ,കുത്തനെയുള്ള ശരീരം
উত্তল সংমিশ্ৰণ,കോൺവെക്സ് കോമ്പിനേഷൻ
উত্তল আৱৰণ (=উত্তল ঢাল),കുത്തനെയുള്ള കവർ (=കോൺവെക്സ് ഹൾ)
উত্তল ফলন,കോൺവെക്സ് ഫംഗ്ഷൻ
উত্তল ৰৈখিক সংমিশ্ৰণ,കോൺവെക്സ് ലീനിയർ കോമ്പിനേഷനുകൾ
উত্তল ৰৈখিক প্ৰগ্ৰেমিং,കോൺവെക്സ് ലീനിയർ പ്രോഗ്രാമിംഗ്
উত্তল মেট্ৰিক স্থান,കോൺവെക്സ് മെട്രിക് സ്പേസ്
উত্তল বহুভুজ,കുത്തനെയുള്ള ബഹുമുഖം
উত্তল প্ৰগ্ৰেমিং,കോൺവെക്സ് പ്രോഗ്രാമിംഗ്
উত্তল অঞ্চল,കുത്തനെയുള്ള പ്രദേശം
উত্তল গোট,കുത്തനെയുള്ള സെറ്റ്
কনভল্যুচন,കൺവ്യൂഷൻ
কনভল্যুচন integral,convolution integral
কনভল্যুচন উপপাদ্য (= faltung উপপাদ্য),കൺവ്യൂഷൻ സിദ്ധാന്തം (= ഫാൾട്ടംഗ് സിദ്ധാന്തം)
স্থানাংক,ഏകോപിപ്പിക്കുക
স্থানাংক অক্ষ,കോർഡിനേറ്റ് അക്ഷം
স্থানাংক জ্যামিতি,കോർഡിനേറ്റ് ജ്യാമിതി
স্থানাংক সমতল,കോർഡിനേറ്റ് വിമാനം
স্থানাংক,കോർഡിനേറ്റുകൾ
স্থানাংক ব্যৱস্থা,കോർഡിനേറ്റ് സിസ്റ്റം
কপাৰনিকান ব্যৱস্থা,കോപ്പർനിക്കൻ സിസ്റ്റം
কোপ্লেনাৰ,കോപ്ലനാർ
কোপ্লেনাৰ বল,കോപ്ലനാർ ശക്തികൾ
সহযোগীতা,കോപ്ലനാരിറ്റി
ক&#39;প্ৰাইম সংখ্যা,കോപ്രൈം നമ്പറുകൾ
সংশোধন কাৰক,തിരുത്തൽ ഘടകം
শুদ্ধ সমাধান,ശരിയായ പരിഹാരം
সম্পৰ্ক,പരസ്പരബന്ധം
সম্পৰ্ক সহগ,പരസ്പരബന്ധം ഗുണകം
সম্পৰ্কীয় ডায়েগ্ৰাম,പരസ്പരബന്ധം ഡയഗ്രം
সম্পৰ্কীয় ফলন,പരസ്പരബന്ധം പ്രവർത്തനം
সম্পৰ্কীয় মেট্ৰিক্স,പരസ്പരബന്ധം മാട്രിക്സ്
সম্পৰ্কীয় অনুপাত,പരസ്പര ബന്ധ അനുപാതം
ক&#39;ৰেলোগ্ৰাম,കോറെലോഗ്രാം
ক&#39;ৰেলোগ্ৰাম বিশ্লেষণ,കോറലോഗ്രാം വിശകലനം
অনুৰূপ,പൊരുത്തപ്പെടുത്തുക
চিঠিপত্ৰ নীতি,കത്തിടപാടുകളുടെ തത്വം
সংশ্লিষ্ট কোণ,അനുബന്ധ കോൺ
সংশ্লিষ্ট পক্ষ,അനുബന്ധ വശം
coset,കോസെറ്റ്
কোচাইন,കോസൈൻ
কোচাইন নিয়ম,കോസൈൻ നിയമം
খৰচ বিশ্লেষণ,ചെലവ് വിശകലനം
খৰচ সৰ্বাধিক কৰা,ചെലവ് പരമാവധിയാക്കൽ
গণনাযোগ্যতা স্বতন্ত্ৰতা,എണ്ണൽ സിദ്ധാന്തം
গণনাযোগ্য,എണ്ണാവുന്ന
গণনাযোগ্য যোগকৰণ,കണക്കാക്കാവുന്ന അഡിറ്റിവിറ്റി
গণনাযোগ্য ভিত্তি,എണ്ണാവുന്ന അടിസ്ഥാനം
গণনাযোগ্য ভিত্তি,എണ്ണാവുന്ന അടിസ്ഥാനം
গণনাযোগ্য ছেট,എണ്ണാവുന്ന സെറ്റ്
গণনাযোগ্যভাৱে অসীম,എണ്ണിയാലൊടുങ്ങാത്തത്
বিৰোধ,കൗണ്ടർ
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,എതിർ ഘടികാരദിശയിൽ
কাউণ্টাৰ উদাহৰণ,എതിർ ഉദാഹരണം
সহাৱস্থান,സഹവർത്തിത്വം
সহাৱস্থান আইন,സഹവർത്തിത്വ നിയമം
সহাৱস্থান মেট্ৰিক্স,കോവേരിയൻസ് മാട്രിക്സ്
সহাৱস্থান পদ্ধতি,സഹവർത്തിത്വ രീതി
সহাৱস্থান কৌশল,സഹവർത്തിത്വ സാങ്കേതികത
ক্ৰেমাৰৰ নিয়ম,ക്രാമർ ഭരണം
ক্ৰেমাৰ-ৰাওৰ বৈষম্য,ക്രാമർ-റാവു അസമത്വം
মাপকাঠী ফলন (=উদ্দেশ্যমূলক ফলন),മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ)
জটিল কোণ,നിർണായക ആംഗിൾ
জটিল বিন্দু,നിര്ണ്ണായക ബിന്ദു
কাৰ্য্যৰ জটিল বিন্দু,പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്
জটিল মূল্য,നിർണായക മൂല്യം
জটিল বেগ,നിർണായക വേഗത
ক্ৰছ কোৰিলেচন ফাংচন,ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ
ক্ৰছ প্ৰডাক্ট,ക്രോസ് ഉൽപ്പന്നം
ক্ৰছ ৰেচিঅ&#39;,ക്രോസ് റേഷ്യോ
ক্ৰছ ছেকচনিং,ക്രോസ് സെക്ഷനിംഗ്
crypt,ക്രിപ്റ്റ്
ঘনক,ക്യൂബ്
ঘনক সংখ্যা,ക്യൂബ് നമ്പർ
ঘনক মূল,ക്യൂബ് റൂട്ട്
ঘন,ക്യൂബിക്
ঘনকীয়,ക്യൂബിക്കൽ
ঘন সমীকৰণ,ക്യൂബിക് സമവാക്യം
ঘন ইঞ্চি,ക്യൂബിക് ഇഞ്ച്
ঘন মিটাৰ,ക്യുബിക് മീറ്റർ
ঘন প্যাৰাবোলা,ക്യൂബിക് പരവലയം
ঘনমূল,ക്യൂബിക് റൂട്ട്
ঘন পদ,ക്യൂബിക് കാലാവധി
ঘনকীয়,ക്യൂബോയിഡ്
ক্ৰমবৰ্ধমান,സഞ്ചിത
ক্ৰমবৰ্ধমান বক্ৰ,ക്യുമുലേറ്റീവ് കർവ്
ক্ৰমবৰ্ধমান বিতৰণ ফলন,സഞ്ചിത വിതരണ പ്രവർത്തനം
ক্ৰমবৰ্ধমান কম্পাঙ্ক,സഞ്ചിത ആവൃത്തി
ক্ৰমবৰ্ধমান কম্পাঙ্ক ফলন,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ
ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്
ক্ৰমবৰ্ধমান সম্ভাৱনা ফলন,ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
curl,ചുരുളൻ
কাৰ্ল অৱ দ্য কংগ্ৰুৱেন্স,പൊരുത്തം
ভেক্টৰৰ কাৰ্ল,വെക്റ്ററിന്റെ ചുരുളൻ
কোঁচা বন্ধনী,ചുരുണ്ട ബ്രാക്കറ്റ്
সোঁত,നിലവിലെ
বৰ্তমান বিন্দু,നിലവിലെ പോയിന്റ്
বক্ৰতা,വക്രത
বক্ৰতা প্ৰভাৱ,വക്രത പ്രഭാവം
বক্ৰ,വളവ്
বক্ৰ ৰেখা,വളഞ്ഞ രേഖ
বক্ৰ ট্ৰেচিং,കർവ് ട്രേസിംഗ്
বক্ৰৰেখাৰ এছিম্পটট,വളഞ്ഞ അസിംപ്റ്റോട്ട്
বক্ৰৰেখা স্থানাংক,curvilinear കോർഡിനേറ്റുകൾ
বক্ৰৰেখাৰ ৰিগ্ৰেছন,കർവിലീനിയർ റിഗ്രഷൻ
cusp,കൂമ്പാരം
চক্ৰ,ചക്രം
চক্ৰীয় তাৰতম্য,ചാക്രിക വ്യതിയാനം
চক্ৰীয় ক্ৰছ উৎপাদন,സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം
চক্ৰীয় চাহিদা,ചാക്രിക ആവശ്യം
চক্ৰীয় প্ৰকাশ,ചാക്രിക പദപ്രയോഗം
চক্ৰীয় গোট,ചാക്രിക ഗ്രൂപ്പ്
চক্ৰীয় ক্ৰমবিন্যাস,ചാക്രിക ക്രമമാറ്റം
চাইক্ল&#39;ইড,സൈക്ലോയ്ഡ്
চিলিণ্ডাৰ,സിലിണ്ടർ
নলাকাৰ,സിലിണ്ടർ
নলাকাৰ পৃষ্ঠ,സിലിണ്ടർ ഉപരിതലം
চাইফাৰ,സൈഫർ
D&#39;alembert ৰ নীতি,ഡി അലംബെർട്ടിന്റെ തത്വം
ডেম্পড হাৰমনিক ফাংচন,നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം
ডেম্পিং ধ্ৰুৱক,സ്ഥിരമായ ഈർപ്പം
তথ্য,ഡാറ്റ
তথ্যৰ উৎপত্তি,ഡാറ്റ ഉത്ഭവം
তথ্য প্ৰক্ৰিয়াকৰণ ব্যৱস্থা,ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം
ডাটা প্ৰচেছৰ,ഡാറ്റ പ്രോസസ്സർ
ডাটা শ্বীট,ഡാറ്റ ഷീറ്റ്
decagon,ദശാഭുജം
ডেকাগ্ৰাম,ദശാഗ്രാം
ডেকামিটাৰ,ദശാമീറ്റർ
ক্ষয় ধ্ৰুৱক,സ്ഥിരമായ ക്ഷയം
ক্ষয় বক্ৰ,ശോഷണ വക്രം
ডিচেন্ট ফাংচন,മാന്യമായ പ്രവർത്തനം
ডেচিগ্ৰাম,ഡെസിഗ്രാം
ডেচিল,ദശാംശം
দশমিক,ദശാംശം
দশমিক ক&#39;ড,ദശാംശ കോഡ്
দশমিক ক&#39;ডযুক্ত অংক,ദശാംശ കോഡ് ചെയ്ത അക്കം
দশমিক প্ৰসাৰণ,ദശാംശ വികാസം
দশমিক ভগ্নাংশ,ദശാംശ അംശം
দশমিক সংকেত,ദശാംശ നൊട്ടേഷൻ
দশমিক সংখ্যাকৰণ ব্যৱস্থা,ദശാംശ സംഖ്യാ സംവിധാനം
দশমিক বিন্দু,ദശാംശ
দশমিক স্কেল,ദശാംശ സ്കെയിൽ
দশমিক ব্যৱস্থা,ദശാംശ വ്യവസ്ഥ
ডেচিমিটাৰ,ഡെസിമീറ്റർ
ডিচিফাৰ কৰা,മനസ്സിലാക്കുന്നു
সিদ্ধান্তৰ আৰ্হি,തീരുമാന മാതൃക
সিদ্ধান্ত তত্ত্ব,തീരുമാന സിദ്ധാന്തം
সিদ্ধান্ত চলক,തീരുമാനം വേരിയബിൾ
ডিকোডাৰ,ഡീകോഡർ
ডিকোডিং,ഡീകോഡിംഗ്
পচনযোগ্য ছেট,വിഘടിപ്പിക്കാവുന്ന സെറ്റ്
হ্ৰাস পাইছে,കുറയുന്നു
হ্ৰাস পোৱা কাৰ্য্য,പ്രവർത്തനം കുറയുന്നു
ডেডেকিণ্ডৰ কাট,Dedekind ന്റെ കട്ട്
ডেডেকাইণ্ডৰ উপপাদ্য,ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം
deduce,അനുമാനിക്കുക
ডিডক্টিভ পদ্ধতি,കിഴിവ് രീതി
ত্ৰুটিপূৰ্ণ,വികലമായ
সমীকৰণ সংজ্ঞায়িত কৰা,സമവാക്യം നിർവചിക്കുന്നു
নিৰ্দিষ্ট অখণ্ড,നിശ്ചിത അവിഭാജ്യ
নিৰ্দিষ্ট মেট্ৰিক্স,നിശ്ചിത മാട്രിക്സ്
সংজ্ঞা,നിർവചനം
বিকৃতি বক্ৰ,രൂപഭേദം വക്രം
বিকৃত পৃষ্ঠ,രൂപഭേദം വരുത്തിയ ഉപരിതലം
অৱক্ষয়,അപചയം
ট্ৰেন্সপ&#39;ৰেচন সমস্যাত অৱক্ষয়,ഗതാഗത പ്രശ്‌നങ്ങളിലെ അപചയം
ডিগ্ৰী,ഡിഗ്രി
অৱভেদ্য সমীকৰণৰ ডিগ্ৰী,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ബിരുദം
স্বাধীনতাৰ মাত্ৰা,സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം
বহুপদৰ ডিগ্ৰী,ബഹുപദത്തിന്റെ ബിരുദം
মচি পেলোৱা চুবুৰী,ഇല്ലാതാക്കിയ അയൽപക്കം
ডেল্টা ফাংচন,ഡെൽറ്റ പ്രവർത്തനം
চাহিদা আৰু উপযোগিতা বক্ৰ,ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും
চাহিদা সমীকৰণ,ഡിമാൻഡ് സമവാക്യം
চাহিদা কাৰ্য্য,ഡിമാൻഡ് ഫംഗ്ഷൻ
জনগাঁথনিগত অধ্যয়ন,ജനസംഖ്യാ പഠനം
ডেম&#39;গ্ৰাফী,ജനസംഖ്യാശാസ്ത്രം
ডি মইভ্ৰেৰ উপপাদ্য,ഡി മോവ്രെയുടെ സിദ്ധാന്തം
প্ৰদৰ্শন,പ്രകടിപ്പിക്കുക
প্ৰদৰ্শন,പ്രകടനം
প্ৰদৰ্শনমূলক জ্যামিতি,പ്രദർശന ജ്യാമിതി
হৰ,ഡിനോമിനേറ്റർ
ঘন গোট,ഇടതൂർന്ന സെറ്റ്
ঘনত্ব,സാന്ദ്രത
denumerable set,എണ്ണമറ്റ സെറ്റ്
প্ৰস্থানকাৰী চলকসমূহ,പുറപ്പെടുന്ന വേരിയബിളുകൾ
নিৰ্ভৰশীল ইভেন্ট,ആശ്രിത സംഭവം
নিৰ্ভৰশীল যাদৃচ্ছিক চলক,ആശ്രിത റാൻഡം വേരിയബിൾ
নিৰ্ভৰশীল চলক,ആശ്രിത വേരിയബിൾ
নিৰ্ভৰশীল ভিন্নতা,ആശ്രിത വേരിയേറ്റ്
ডিপ্ৰেছন এংগেল,വിഷാദം ആംഗിൾ
ব্যুৎপত্তি,വ്യുൽപ്പന്നം
ডেৰাইভেটিভ,ഡെറിവേറ്റീവ്
ব্যুৎপন্ন শৃংখলা,ഉരുത്തിരിഞ്ഞ പരമ്പര
ব্যুৎপত্তি কৰা গোট,ഉരുത്തിരിഞ്ഞ സെറ്റ്
অৱতৰণ কৰা,അവരോഹണം
অৱনমিত ক্ৰম,അവരോഹണ ക്രമം
অৱনমিত শৃংখলা,അവരോഹണ പരമ്പര
বৰ্ণনাত্মক জ্যামিতি,വിവരണാത്മക ജ്യാമിതി
বৰ্ণনাত্মক আৰ্হি,വിവരണാത്മക മാതൃക
বৰ্ণনাত্মক পৰিসংখ্যা,വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ
ডিজাইন,ഡിസൈൻ
পৰীক্ষাৰ ডিজাইন,പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന
ডেস্ক কেলকুলেটৰ,ഡെസ്ക് കാൽക്കുലേറ്റർ
ধৰা পেলোৱা,കണ്ടെത്തൽ
নিৰ্ণায়ক,ഡിറ്റർമിനന്റ്
নিৰ্ণায়ক ৰেংক,ഡിറ്റർമിനന്റ് റാങ്ക്
নিৰ্দ্ধাৰণ কৰা,നിർണ്ണയിക്കുക
নিৰ্ধাৰিত আৰ্হি,നിർണ്ണായക മാതൃക
নিৰ্ধাৰিত সমস্যা,നിർണ്ണായക പ്രശ്നം
বিচ্যুতি,വ്യതിയാനം
বিচ্যুতি সহগ,വ്യതിയാനം ഗുണകം
ডায়েডিক ব্যৱস্থা,ഡയാഡിക് സിസ്റ്റം
তিৰ্যক,ഡയഗണൽ
এটা মেট্ৰিক্সৰ তিৰ্যকীকৰণ,ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ
তিৰ্যক মেট্ৰিক্স,ഡയഗണൽ മാട്രിക്സ്
