Tamil,Marathi
அணு தூண்டுதல் செயல்பாடு,अणु उत्तेजित कार्य
அணுசக்தி புலம்,आण्विक क्षेत्र
அணு ஒளிர்வு,परमाणु प्रतिदीप्ति
அணு கட்டமைப்பு காரணி,अणु संरचना घटक
அணு அதிர்வெண்,अणु वारंवारता
அணு வெப்பம்,आण्विक उष्णता
அணு ஆற்றல் வெப்பம்,अणु संभाव्य उष्णता
அணு ஹைட்ரஜன்,अणु हायड्रोजन
அணு ஹைட்ரஜன் மேசர்,अणु हायड्रोजन मेसर
அணு கருதுகோள்,अणु गृहीतक
அணு சாம்பல்,अणू
அணு ஆற்றல் நிலை,अणुऊर्जा पातळी
அணுக் கோடு வலிமை,अणुरेषेची ताकद
அணுக்கரு நிறை,आण्विक वस्तुमान
அணு நிறை மாற்றப் பெருக்கி,अणु वस्तुमान रूपांतरण गुणक
அணு நிறை அலகு,अणु वस्तुमान एकक
"அணு மாதிரி, அணு மாதிரி","अणु मॉडेल, अणु मॉडेल"
அணு மூலக்கூறு,अणू रेणू
அணு கணம்,अणु क्षण
அணுக்கரு,आण्विक केंद्रक
அணு எண்,अणुक्रमांक
அணு அறை,अणु कक्ष
அணு-சுற்றுப்பாதை,अणु कक्षा
அணு ஆக்ஸிஜன்,अणु ऑक्सिजन
அணு அளவுரு,अणु पॅरामीटर
அணு இயற்பியல்,आण्विक भौतिकशास्त्र
"அணு-குவியல், அணு உலை","आण्विक-पाइल, अणुभट्टी"
அணு விமானம்,अणु विमान
அணு சக்தி,अणूशक्ती
அணு ஆரம்,अणु त्रिज्या
அணு விகிதம்,अणु गुणोत्तर
"அணு உலை, அணுக் குவியல்","आण्विक अणुभट्टी, आण्विक ढीग"
அணு ஒளிவிலகல்,अणु अपवर्तन
அணு ராக்கெட்,आण्विक रॉकेट
அணு சிதறல் காரணி,अणु विखुरणारा घटक
அணு இனம்,आण्विक शर्यत
அணு ஸ்பெக்ட்ரம்,आण्विक स्पेक्ट्रम
அணு உறுதிப்பாடு,आण्विक स्थिरता
அணு நிலை,अणु स्थिती
அணுசக்தி தடுப்பு திறன்,आण्विक प्रतिबंध
அணு அமைப்பு,अणु रचना
அணு கட்டமைப்பு காரணி,अणु संरचना घटक
கிராம் அணு காந்தப் போக்கு,ग्राम आण्विक चुंबकीय प्रवृत्ती
அணு பதவி சின்னம்,अणु पदनाम चिन्ह
அணு கோட்பாடு,अणु सिद्धांत
அணு ஹைட்ரஜன் ஜோதி,अणु हायड्रोजन टॉर्च
அணு அலகு,अणु एकक
அணு அதிர்வு,अणु कंपन
அணு அளவு,अणू खंड
அணு கழிவு,आण्विक कचरा
அணு ஆயுதங்கள்,आण्विक शस्त्रे
அணு நிறை,अणु वस्तुमान
அணு நிறை அளவு,अणु वस्तुमान स्केल
அணு நிறை அலகு,अणु वस्तुमान एकक
அணுசக்தி,आण्विकता
அணு,अणू
நுண்துகள் சஸ்பென்ஷன் தொழில்நுட்பம்,पार्टिक्युलेट सस्पेंशन तंत्रज्ञान
அணு,अणू
அணு,अणू
துகள்,कण
சிறுமணி,दाणेदार
கிரானுலேட்டட்,दाणेदार
துகள்,कण
துகள்,कण
குறிப்பிட்ட காாியம்,कण बंडल
அடோனி,atony
atony இடைவெளி,atony मध्यांतर
இணைப்பு குணகம்,संलग्नक गुणांक
"பலவீனமான, மெல்லிய","कमकुवत, पातळ"
குறைந்த மொத்த பிரதிபலிப்பு,खराब संपूर्ण परावर्तकता
"குறைதல், குறைதல், குறுகுதல், குறுகுதல்","क्षीण करणे, कमी करणे, अरुंद करणे, अरुंद करणे"
தணிப்பு இசைக்குழு,क्षीणन बँड
குறைப்பு குணகம்,क्षीणन गुणांक
தணிந்தது,मंद
குறுக்கு வெட்டு,अरुंद क्रॉस कट
தணிவு சமநிலை,क्षीणन समीकरण
குறைப்பு காரணி,क्षीणता घटक
குறைப்பு அதிர்வெண் சிதைவு,क्षीणन वारंवारता विकृती
ஒலி அலைகளின் குறைப்பு,ध्वनी लहरींचे क्षीणन
தணியும்,कमी करणे
மனோபாவம்,वृत्ती
அணுகுமுறை கட்டுப்பாடு,वृत्ती नियंत्रण
அணுகுமுறை கட்டுப்பாடு கைரோ,वृत्ती नियंत्रण गायरो
அணுகுமுறை கட்டுப்பாட்டு ஜெட்,वृत्ती नियंत्रण जेट
அணுகுமுறை குறிப்பான்,वृत्ती मार्कर
மின்காந்தமானி,इलेक्ट्रोमॅग्नेटोमीटर
வசீகரம்,मोहिनी
ஈர்ப்புவாதம்,आकर्षणवाद
ஈர்ப்பு சக்தி,आकर्षण शक्ती
கவர்ச்சியான வால்,आकर्षक शेपूट
மோதல்,टक्कर
தர சோதனை,गुणवत्ता चाचणी
தானியங்கு சமநிலை,स्वयं शिल्लक
அட்வுட் இயந்திரம்,atwood चे मशीन
கேட்கக்கூடிய தன்மை,ऐकण्याची क्षमता
ஒலிமானி,ऑडिओमीटर
கேட்கக்கூடிய வாசல்,श्रवणक्षमता उंबरठा
கேட்கக்கூடிய,ऐकण्यायोग्य
ஆடியோ டாப்ளர் பெருக்கி,ऑडिओ डॉपलर अॅम्प्लीफायर
ஒலி அதிர்வெண்,ऑडिओ वारंवारता
ஆடியோ ஸ்பெக்ட்ரம்,ऑडिओ स्पेक्ट्रम
பார்வையாளர்களின் உறிஞ்சுதல் குணகம்,प्रेक्षक शोषण गुणांक
கேட்கக்கூடிய அதிர்வெண்,ऐकण्यायोग्य वारंवारता
கேட்கக்கூடிய அதிர்வெண் பெருக்கி,ऐकण्यायोग्य वारंवारता अॅम्प्लिफायर
கேட்கக்கூடிய அதிர்வெண் ஹார்மோனிக் சிதைவு,ऐकण्यायोग्य वारंवारता हार्मोनिक विरूपण
ஒலி அதிர்வெண் அளவிடுபவர்,ऑडिओ वारंवारता स्केलर
கேட்கக்கூடிய அதிர்வெண் சமிக்ஞை,ऐकण्यायोग्य वारंवारता सिग्नल
ஆடியோ ஜெனரேட்டர்,ऑडिओ जनरेटर
ஆடியோ மேல்,ऑडिओ शीर्ष
ஒலி அதிர்வெண் கலவை,ऑडिओ वारंवारता मिक्सर
கேட்கக்கூடிய அதிர்வெண் ஆஸிலேட்டர்,ऐकण्यायोग्य वारंवारता ऑसिलेटर
ஆடியோ அதிர்வெண் வெளியீடு,ऑडिओ वारंवारता आउटपुट
ஒலி சமிக்ஞை,ध्वनी सिग्नल
கேட்கக்கூடிய அதிர்வெண் கேரியர்,ऐकण्यायोग्य वारंवारता वाहक
கேட்கக்கூடிய அதிர்வெண் டேப்பர்,ऐकण्यायोग्य वारंवारता टेपर
கேட்கக்கூடிய அதிர்வெண்-மின்மாற்றி,ऐकण्यायोग्य वारंवारता-ट्रान्सफॉर्मर
கேட்கக்கூடிய வரைபடம்,श्रवणक्षमता आलेख
கேட்கக்கூடிய வரைபட அட்டை,श्रवणक्षमता आलेख कव्हर
ஆடியோ ஊட்டம்,ऑडिओ फीड
கேட்கும் அறிவியல்,श्रवण विज्ञान
ஒலிமானி,ऑडिओमीटर
ஆடியோமெட்ரி,ऑडिओमेट्री
ஆடியோமெட்ரிக் கவரேஜ்,ऑडिओमेट्रिक कव्हरेज
ஆடியோ,ऑडिओ
ஆடியோ கேஜ்,ऑडिओ गेज
கேட்கும் ராகி,ऐकत आहे रागी
கேட்கக்கூடிய அதிர்வெண் கடத்தப்படுகிறது,ऐकण्यायोग्य वारंवारता प्रसारित
ஆடியோவிஷுவல் உதவியாளர்,दृकश्राव्य सहाय्यक
ஆடியோ காட்சி ஒலி சோதனை,दृकश्राव्य ध्वनी चाचणी
"ஆடிட்டோரியம், ஆடிட்டோரியம்","सभागृह, सभागृह"
ஆடிட்டோரியம் ஒலியியல்,ऑडिटोरियम ध्वनीशास्त्र
ஆடிட்டோரியம் சத்தம்,सभागृहाचा आवाज
கேள்விச்சாதனம்,श्रवण यंत्र
கேட்கக்கூடிய பார்வை,श्रवणीय दृष्टीकोन
செவித்திறன் பயிற்சி (காதுகேளாதவர்களுக்கு),श्रवण प्रशिक्षण (बधिरांसाठी)
கட்டுமான விதிகள்,बांधकाम नियम
ஆகர்-பர்மிஸ்,auger-बर्मीज
OZ குணகம்,oz गुणांक
oz விளைவு,oz प्रभाव
oz எலக்ட்ரான்,oz इलेक्ट्रॉन
oze செயல்முறை,oz प्रक्रिया
கசிவு மழை,वाहणे
பதவி உயர்வு,जाहिरात
செறிவூட்டல் திருத்தம்,संवर्धन सुधारणा
எக்ஸ்ட்ராபோலேஷன் தூரம்,एक्सट्रापोलेशन अंतर
பக்க விளம்பரம்,पृष्ठ जाहिरात
அதிகரித்த உந்துதல் விகிதம்,वाढलेले थ्रस्ट रेशो
அதிகரித்த வேகம்,वाढलेला वेग
பதவி உயர்வு காரணி,प्रोत्साहन घटक
மேம்படுத்துபவர்,वर्धक
செவிப்பறை,श्रवण आवरण
ஒலி வெற்றிடம்,आवाज शून्य
இரைச்சல் வெற்றிடத்தை தீர்மானிப்பான்,आवाज शून्य निर्धारक
"ஒலி விளக்கு, வானொலி ஒலி வரம்பு","ध्वनिक बीकन, रेडिओ ध्वनी श्रेणी"
செவிவழி வரவேற்பு,श्रवण रिसेप्शन
"ஒலி சமிக்ஞை, ஒலி சமிக்ஞை","ऑडिओ सिग्नल, ध्वनी सिग्नल"
ஒலி கடத்தப்பட்டது,आवाज प्रसारित
கர்ணஜா சன்னதி,कर्णजा सन्नाडी
துருவ சுடர்,ध्रुवीय ज्योत
தென் துருவ சுடர்,दक्षिण ध्रुवीय ज्योत
வட துருவ ஒளி,उत्तर ध्रुवीय प्रकाश
துருவ சுடர் செயல்படுத்தல்,ध्रुवीय ज्योत सक्रियकरण
துருவ சுடர் உற்சாகம்,ध्रुवीय ज्योत उत्तेजना
துருவ சுடர் தொடர்பு,ध्रुवीय ज्योत परस्परसंवाद
துருவ ஒளிக் கோடு,ध्रुवीय प्रकाश रेषा
துருவ பிரதிபலிப்பு,ध्रुवीय प्रतिबिंब
"போலார் லைட் ஸ்பெக்ட்ரம், அரோரி ஸ்பெக்ட்ரம்","ध्रुवीय प्रकाश स्पेक्ट्रम, अरोरी स्पेक्ट्रम"
துருவ சுடர் புயல் (அயனோஸ்பிரிக் புயல்),ध्रुवीय ज्वाला वादळ (आयनोस्फेरिक वादळ)
துருவ ஒளி மண்டலம்,ध्रुवीय प्रकाश क्षेत्र
ஆஸ்கல்டேஷன்,श्रवण
அழிவு,नामशेष
பரிமாற்ற குணகம்,विनिमय गुणांक
பரிமாற்ற விதிகள்,विनिमय नियम
அங்கீகரிக்கப்பட்ட கேரியர் அதிர்வெண்,अधिकृत वाहक वारंवारता
ஒலி அதிர்வெண் பெருக்கி,ऑडिओ वारंवारता अॅम्प्लिफायर
செவிவழி சமநிலை,श्रवण संतुलन
வரைபட ஒப்பீட்டாளர்,नकाशा तुलनाकर्ता
தானியங்கு பதிவு,ऑटो रजिस्टर
தானாக இணை நிறமாலை,स्वयं समांतर स्पेक्ट्रोमीटर
selfheterodyne,सेल्फहेटरोडाइन
தானாக அயனியாக்கம்,स्वयं आयनीकरण
தானியங்கி எச்சரிக்கை,स्वयंचलित सूचना
கொள்ளளவு இணைப்பு,कॅपेसिटन्स कपलिंग
"swakoot, swakoot","swakoot, swakoot"
சுய இணையான தொலைநோக்கி,स्व-समांतर दुर्बिणी
தானாக இணை,स्वयं-समांतर
தானாக இணையாக,स्वयं समांतर
தன்னியக்க தொடர்பு வரைபடம்,स्वयंसंबंध आकृती
ஆட்டோடின்,ऑटोडिन
ஆட்டோடைன் சுற்று,ऑटोडाइन सर्किट
"தானியங்கி குறியீட்டு முறை, தானியங்கு குறியீட்டு முறை","ऑटो कोडिंग, ऑटो कोडिंग"
ஆட்டோஃப்ளோரசன்ஸ்,ऑटोफ्लोरेसेन्स
தானியங்கி கண்காணிப்பு,ऑटो ट्रॅकिंग
ஆட்டோகைரோ,autogyro
சுய பற்றவைப்பு,स्वत: प्रज्वलन
சுய உந்துசக்தி,स्वयं प्रणोदक
சுய பற்றவைப்பு வெப்பமாக்கல்,सेल्फ इग्निशन हीटिंग
தன்னியக்க இணைப்பு,ऑटोइंडक्टिव कपलिंग
"தானியங்கி, தானியங்கி, தானியங்கி","स्वयंचलित, स्वयंचलित, स्वयंचलित"
தானாக திருத்தம்,स्वयंसुधारणा
தானியங்கி அணுகுமுறை மற்றும் தரையிறக்கம்,स्वयंचलित दृष्टीकोन आणि लँडिंग
சுய உள்ளீடு மீண்டும் சார்பு,सेल्फ इनपुट बॅक बायस
தானியங்கி கற்றை நோக்குநிலை,स्वयंचलित बीम अभिमुखता
தானியங்கி சார்பு,स्वयंचलित पूर्वाग्रह
தானியங்கி சார்பு இழப்பீடு,स्वयंचलित पूर्वाग्रह भरपाई
தானியங்கி பிழை திருத்தம்,स्वयंचलित त्रुटी सुधारणा
சுய கணக்கீடு,स्वत: ची गणना
தானியங்கி கணினி,स्वयंचलित संगणक
தானியங்கி டிமேக்னடைசர்,स्वयंचलित डिमॅग्नेटायझर
தானியங்கி டேகோமீட்டர்,स्वयंचलित टॅकोमीटर
தானியங்கி வழிகாட்டி,स्वयंचलित मार्गदर्शक
தானியங்கி மேம்படுத்தல் அளவீடு,स्वयं अपग्रेड मापन
தானியங்கி தொலைபேசி மையம்,स्वयंचलित टेलिफोन केंद्र
தானியங்கி நிரப்புதல் சாதனம்,स्वयंचलित भरण्याचे साधन
தானியங்கி கண்காணிப்பு,ऑटो ट्रॅकिंग
"தானியங்கி தட்டி, தானியங்கி ரெட்டிகல்","स्वयंचलित शेगडी, स्वयंचलित जाळीदार"
தானாக அறிவிப்பை அகற்றுதல்,स्वयं सूचना काढणे
தானியங்கி வரம்பு,स्वयंचलित मर्यादा
தானியங்கி மேற்கோள்,स्वयंचलित कोट
சுய ஒலிப்பு வகைப்பாடு,स्व फोनेम वर्गीकरण
தானியங்கி புகைப்பட பரிமாற்றம்,स्वयंचलित फोटो ट्रान्समिशन
தானியங்கி திட்டமிடுபவர்,स्वयंचलित प्लॉटर
தானியங்கி நிரலாக்க,स्वयंचलित प्रोग्रामिंग
தானியங்கி தூர அளவீடு,स्वयंचलित अंतर मोजमाप
தானியங்கி பதிவு மாற்றி,ऑटो रेकॉर्ड कनवर्टर
கார் காப்பாளர்,ऑटो आर्काइव्हर
தானியங்கி பதிவு,स्वयं रेकॉर्डिंग
சுய பதிவு துருவமானி,सेल्फ रेकॉर्डिंग पोलारिमीटर
தானியங்கு மீட்டமைப்பு திட்டம்,स्वयंचलित रीसेट प्रोग्राम
தானியங்கி மீட்டமைப்பு,स्वयंचलित रीसेट
தானியங்கி வழக்கம்,स्वयंचलित दिनचर्या
தானியங்கி ஆவியாக்கி,स्वयंचलित बाष्पीभवक
தானியங்கி ஆய்வு இணைப்பு,स्वयंचलित प्रोब कनेक्टर
தானியங்கி வால்வு,स्वयंचलित झडप
தன்னியக்க பேச்சு,स्वयं-भाषण
தானாக ஒத்திசைவு,स्वयं सिंक्रोनाइझेशन
தானியங்கி தொலைபேசி,स्वयंचलित टेलिफोन
தானியங்கி வெப்பநிலை கட்டுப்பாடு,स्वयंचलित तापमान नियंत्रण
தானியங்கு இழப்பீடு,स्वयं भरपाई देणारा
தானாக பின்தொடர்தல்,स्वयं पाठपुरावा
தானியங்கி மின்னழுத்த சீராக்கி,स्वयंचलित व्होल्टेज रेग्युलेटर
தானியங்கி ஒலி அமுக்கி,स्वयंचलित लाउडनेस कंप्रेसर
தானியங்கி ஒலி விரிவாக்கி,स्वयंचलित लाउडनेस विस्तारक
"ஆட்டோமேஷன், ஆட்டோமேஷன்","ऑटोमेशन, ऑटोमेशन"
"ஆட்டோரேடியோகிராஃப், ஆட்டோரேடியோகிராஃப்","ऑटोरेडिओग्राफ, ऑटोरेडिओग्राफ"
ஆட்டோரேடியோகிராஃப் வெளிப்பாடு,ऑटोरेडिओग्राफ एक्सपोजर
ஆட்டோரேடியோகிராஃப் பொறிமுறை,ऑटोरेडिओग्राफ यंत्रणा
ஆட்டோரேடியோகிராஃப் முறை,ऑटोरेडिओग्राफ नमुना
தன்னியக்க கதிர்வீச்சு விளக்கம்,ऑटोरेडिएशन चित्रण
தானியங்கி பின்னடைவு,स्वयं मंदता
ஆட்டோ செவ்காம்,स्वयं सेवाकॉम
தானாக இணை நிறமாலை நிபுணர்,स्वयं समांतर स्पेक्ट्रोग्राफर
"autotransformer, autotransformer","autotransformer, autotransformer"
"உதவியாளர், கூட்டுறவு, கூடுதல்","सहाय्यक, सहकारी, अतिरिक्त"
துணை அச்சு,सहाय्यक अक्ष
பாகங்கள்,उपकरणे
கூடுதல் உயிர்,अतिरिक्त स्वर
துணை இனப்பெருக்கம் தலை,सहायक पुनरुत्पादन डोके
உதவி திரட்டி,सहाय्यक संचयक
துணை அலகு,सहायक युनिट
துணை மின்முனை,सहायक इलेक्ट्रोड
துணை நதி பிரிவு,उपनदी विभाग
துணை வழக்கம்,सहाय्यक दिनचर्या
பயனுள்ள வரி,उपयुक्त ओळ
கிடைக்கும் ஆற்றல்,ऊर्जा उपलब्ध
அணுகல் பக்கம்,प्रवेश पृष्ठ
கவனிக்கக்கூடிய அவதானிப்புகள்,निरीक्षण करण्यायोग्य निरीक्षणे
அடையக்கூடிய ஆற்றல்,प्राप्य संभाव्य ऊर्जा
கிடைக்கும் சக்தி,वीज उपलब्ध
அடையக்கூடிய ஆற்றல் திறன்,प्राप्य शक्ती कार्यक्षमता
பெறத்தக்க சக்தி பதில்,प्राप्त करण्यायोग्य शक्ती प्रतिसाद
அடையக்கூடிய வெப்பம்,प्राप्य उष्णता
பயன்பாட்டு நேரம்,वापर वेळ
"அவடவா, பனிச்சரிவு, பனிப்பொழிவு","अवडावा, हिमस्खलन, हिमवर्षाव"
ஓய்வுநிலை மீறல்,सेवानिवृत्तीचे उल्लंघन
வேகம் முறிவு மின்னழுத்தம்,वेग ब्रेक व्होल्टेज
குறுக்கீடு விளைவு,व्यत्यय प्रभाव
"சராசரி, சராசரி*","अर्थ, अर्थ*"
ஆண்டெனா உயரம் சராசரி-தரை மட்டத்திற்கு மேல்,अँटेनाची उंची सरासरी-जमिनीच्या पातळीपेक्षा जास्त आहे
"சராசரி உராய்வு குணகம், சராசரி உராய்வு குணகம்","सरासरी घर्षण गुणांक, सरासरी घर्षण गुणांक"
சராசரி கணக்கீடு,सरासरी गणना
சராசரி தூண்டுதல் திறன்,सरासरी उत्तेजना क्षमता
சராசரி முன்னோக்கி மின்னோட்டம்,सरासरी फॉरवर्ड करंट
சராசரி உயரம்,सरासरी उंची
"சராசரி வயது, சராசரி வயது","सरासरी वय, सरासरी वय"
"சராசரி அழுத்தம், சராசரி அழுத்தம்","सरासरी दाब, सरासरी दाब"
சராசரி மழை,सरासरी पाऊस
மின்னழுத்தத்திற்கு சராசரி,सरासरी प्रति व्होल्टेज
"சராசரி அறை நிலைமைகள், சராசரி அறை நிலைமைகள்","सरासरी खोलीची परिस्थिती, सरासरी खोलीची परिस्थिती"
சராசரி பேச்சு சக்தி,सरासरी भाषण शक्ती
"சராசரி வேகம், சராசரி வேகம்","सरासरी वेग, सरासरी वेग"
அதாவது மன அழுத்தம்,म्हणजे ताण
சராசரி வெப்பநிலை,सरासरी तापमान
சராசரி காத்திருப்பு நேரம்,सरासरी प्रतीक्षा वेळ
சராசரி அடர்த்தி,सरासरी घनता
"சராசரி-கணக்கீடு, சராசரி","सरासरी-गणना, सरासरी"
சராசரி கணக்கீட்டு முறை,सरासरी गणना पद्धत
மத்தியஸ்த நிகர,मध्यस्थी नेट
பரிவாரன்,परिवार
தொலைநோக்கி அச்சு,दुर्बिणीसंबंधीचा अक्ष
அச்சு,अक्षीय
அச்சு பிறழ்வு,अक्षीय विकृती
அச்சு பிணைப்பு,अक्षीय बंध
அச்சு பிளவு,अक्षीय फाटणे
அச்சு இருமுனை புலம்,अक्षीय द्विध्रुवीय क्षेत्र
"அச்சு நூல், அச்சு இழை","अक्षीय धागा, अक्षीय फायबर"
அச்சு ஓட்டம்,अक्षीय प्रवाह
அச்சு ஓட்டம்-பம்ப்,अक्षीय प्रवाह-पंप
அச்சு சுமை,अक्षीय भार
அச்சு உருப்பெருக்கம்,अक्षीय विस्तार
தூய நீளமான நெகிழ்ச்சி,शुद्ध रेखांशाचा लवचिकता
அச்சு விமானம்,अक्षीय विमान
அச்சு விமானம் பிளவு,अक्षीय प्लेन क्लीवेज
அச்சு புள்ளி,अक्षीय बिंदू
அச்சு அழுத்தம் சாய்வு,अक्षीय दाब ग्रेडियंट
விகித விகிதம்,गुणोत्तर प्रमाण
அச்சு கற்றை,अक्षीय तुळई
அச்சு வரி,अक्षीय रेषा
அச்சு உணர்திறன்,अक्षीय संवेदनशीलता
அச்சு அழுத்தம்,अक्षीय ताण
அச்சு பக்கம்,अक्षीय पृष्ठ
அச்சு சமச்சீர்,अक्षीय सममिती
அச்சு உந்துதல்,अक्षीय जोर
அச்சு வேகம்,अक्षीय वेग
அச்சு ஓட்டம் அமுக்கி,अक्षीय प्रवाह कंप्रेसर
செங்குத்தாக சமச்சீர் ஓட்டம்,अनुलंब सममितीय प्रवाह
கிட்டத்தட்ட சமச்சீர் தலை கலவை,अक्षरशः सममितीय हेड मिक्सिंग
செங்குத்தாக சமச்சீர் தண்டு,अनुलंब सममित ट्रंक
செங்குத்தாக சமச்சீர் திறன்,अनुलंब सममितीय क्षमता
செங்குத்து சமச்சீர் பிரச்சனை,अनुलंब सममित समस्या
செங்குத்தாக சமச்சீர் அழுத்த விநியோகம்,अनुलंब सममितीय ताण वितरण
செங்குத்தாக சமச்சீர் சூப்பர்சோனிக் ஓட்டம்,अनुलंब सममितीय सुपरसोनिक प्रवाह
செங்குத்தாக சமச்சீர் குழப்பம்,अनुलंब सममितीय गोंधळ
அச்சு,axicon
ஆக்ஸியோட்ரான்,ऍक्सिओट्रॉन
அச்சு,अक्ष
சமச்சீரற்ற அச்சு,असममित अक्ष
பூமி அச்சு,पृथ्वीचा अक्ष
செயலற்ற அச்சு,जडत्व अक्ष
இயந்திர அச்சு,मशीन अक्ष
சுற்றுப்பாதை அச்சு,कक्षा अक्ष
ஊசலாடும் அச்சு,oscillating अक्ष
உந்துவிசை அச்சு,प्रणोदन अक्ष
திட்ட அச்சு,प्रक्षेपण अक्ष
சுழற்சி அச்சு,रोटेशन अक्ष
சுழல் அச்சு,फिरकी अक्ष
வணக்கம் அச்சு,अभिवादन अक्ष
வணக்கம் அச்சு,अभिवादन अक्ष
முறுக்கு அச்சு,टॉर्कचा अक्ष
போக்குவரத்து அச்சு,संक्रमण अक्ष
சுழற்சி அச்சு,वळवण्याची अक्ष
அச்சு விலகல்,अक्ष विक्षेपण
எஸ்ராஃப் ஒருங்கிணைப்பு சாதனம்,ezraph एकत्रीकरण साधन
அஜிமுத் பார்வையாளர்,अजिमथ दर्शक
அஜிமுத்,दिगंश
அஜிமுத் வட்டம்,अजिमथ वर्तुळ
"அசிமுத் டயாபிராம், அசிமுத் டயாபிராம்","अजिमुथ डायाफ्राम, अजिमुथ डायाफ्राम"
அஜிமுத் விளைவு,अजिमथ प्रभाव
அஜிமுத் பிழை,दिग्गज त्रुटी
அசிமுத் டால்க்,अजिमुथ तालक
அஜிமுத் கண்ணாடி,अजिमथ आरसा
அஜிமுத்,दिगंश
நிலையான அசிமுத்,निश्चित दिगंश
அஜிமுத்,दिगंश
திசை சுட்டி,दिशात्मक सूचक
அசிமுத் குவாண்டம் எண்,अजिमथ क्वांटम संख्या
சுழற்சி அச்சு,रोटेशन अक्ष
aizen,आयझेन
"ezren, அஜிமுத் பாராஸ்","ezren, azimuth paras"
ஐசுசா,aizusa
"பி-வகுப்பு பெருக்கி, பி-வகுப்பு பெருக்கி","बी-क्लास अॅम्प्लिफायर, ब-क्लास अॅम्प्लिफायर"
பி-கண்காட்சி,बी-प्रदर्शन
BH வளைவு,BH वक्र
மேக்ரோ எதிர்மறை கடத்துத்திறன்,मॅक्रो नकारात्मक चालकता
பி-ஸ்கிரீனிங் விளக்கக்காட்சி,बी-स्क्रीनिंग प्रेझेंटेशन
இரு பார்வையாளர்,बी दर्शक
பி-வியூ ரேடார்,बी-दृश्य रडार
பேபல்,बाबेल
பேபினின் பதிலடி கொடுப்பவர்,बाबीनचा बदला घेणारा
பாப்ஸ் (பிளைண்ட் அப்ரோச் பெக்கான் சிஸ்டம்),बॅब्स (ब्लाइंड ऍप्रोच बीकन सिस्टम)
பின் உறுப்பு,मागील घटक
பின் கடத்துத்திறன்,परत चालकता
பின்புற பரவல்,मागील प्रसार
பின் டையோடு,बॅक डायोड
எதிரணி vs. பி. (எலக்ட்ரோமோட்டிவ் எதிர்ப்பு சக்தி),विरोधक वि. बी. (विद्युतविरोधी शक्ती)
மீண்டும் எதிரொலி,परत प्रतिध्वनी
மீண்டும் தீ,परत आग
பின் ஓட்டம்,परत प्रवाह
பின்புற கவனம் தூரம்,मागील फोकस अंतर
தவம்,पश्चात्ताप
பின்புற மடல்,पोस्टरियर लोब
"பின் படம், பின் இடைவெளி","मागील चित्र, परत मध्यांतर"
"விளைவுக்குப் பின் படம், பின் பின்னடைவு விளைவு","प्रभावानंतरचे चित्र, बॅक लॅग इफेक्ट"
தாமதமான காலம்,उशीरा कालावधी
பின்புற நிப்பிட்,पोस्टरियर nipped
பின் பிரதிபலிப்பு,परत प्रतिबिंब
முதுகு எதிர்ப்பு,परत प्रतिकार
பின்புற இடப்பெயர்ச்சி மாற்றம்,मागील विस्थापन सुधारणा
பின் சண்ட் கீயிங்,बॅक शंट कीिंग
பின்புற வேக வரம்பு,मागील गती मर्यादा
பிந்தைய உறவு,पोस्ट-रिलेशनशिप
எதிர் அடைப்பு ஜோடி,विरुद्ध कंस जोडी
மீண்டும் மீண்டும் மீண்டும்,बॅक-रिपीटर
கொடுக்கப்படுவதுடன்,प्रतिपूर्ती
எதிர்ப்பு மின்னழுத்தம்,अँटी व्होल्टेज
இடைநிலை அலை,इंटरस्टिशियल लाट
பின்புற பிரதிபலிப்பு எக்ஸ்ரே கேமரா,मागील परावर्तन क्ष-किरण कॅमेरा
மீண்டும் சிதறல் காரணி,बॅक स्कॅटर फॅक्टर
மீண்டும் சிதறல்,परत स्कॅटर
பின்தங்கிய முடுக்கம்,मागास प्रवेग
நேசத்துக்குரிய அச்சுப்பொறி,cherished प्रिंटर
எதிர் வளைவு,विरुद्ध कमान
பின்னணி படம்,पार्श्वभूमी चित्रपट
பின்னணி படங்கள்,पार्श्वभूमी चित्रे
"பின்னணி, பின்னணி","पार्श्वभूमी, पार्श्वभूमी"
பின்னணி எண்ணிக்கை,पार्श्वभूमी संख्या
பின்னணி ஸ்ட்ரீம்,पार्श्वभूमी प्रवाह
"பின்னணி கவர், பின்னணி கவர்","पार्श्वभूमी कव्हर, पार्श्वभूमी कव्हर"
பின்னணி ஒலிபெருக்கி,पार्श्वभूमी लाउडस्पीकर
பின்னணி மானிட்டர்,पार्श्वभूमी मॉनिटर
மேற்பரப்பு கணிப்பு,पृष्ठभाग प्रक्षेपण
பின்னணி கதிர்வீச்சு,पार्श्वभूमी विकिरण
"பின்தங்கிய, பின்தங்கிய","मागासलेला, मागासलेला"
திருப்புமுனை,टर्नअराउंड
பின் மின்னழுத்த துடிப்பு,बॅक व्होल्टेज पल्सर
பின்புற உச்சி மாநாடு,मागील शिखर
பின்தங்கிய வெர்னியர்,मागास व्हर्नियर
பின்புற சிதறல்,पोस्टरियर स्कॅटरिंग
பின்தங்கிய அலை மேக்னட்ரான்,बॅकवर्ड वेव्ह मॅग्नेट्रॉन
பின்னோக்கி அலை ஆஸிலேட்டர்,बॅकवर्ड वेव्ह ऑसिलेटर
பின்தங்கிய அலை குழாய்,बॅकवर्ड वेव्ह ट्यूब
