Bengali,Odiya
অস্বীকার,ଅସ୍ୱୀକାର
ডিনোমিনেশন,ନାମ
ডি নভো,ଦେ ନୋଭୋ |
অস্বীকার,ଅସ୍ୱୀକାର କର |
প্রস্থান,ବିଦାୟ
বিভাগ,ବିଭାଗ
বিভাগীয়,ବିଭାଗୀୟ
বিভাগীয় ক্রিয়া,ବିଭାଗୀୟ କାର୍ଯ୍ୟ
বিভাগীয় তদন্ত,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |
বিভাগীয় তদন্ত,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ
বিভাগীয় অনিয়ম,ବିଭାଗୀୟ ଅନିୟମିତତା |
বিভাগীয় গ্রন্থাগার,ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |
বিভাগীয় অবহেলা,ବିଭାଗୀୟ ଅବହେଳା |
বিভাগীয় অনুমতি,ବିଭାଗୀୟ ଅନୁମତି
বিভাগীয় যোগ্যতা পরীক্ষা,ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |
প্রস্থান,ପ୍ରସ୍ଥାନ
নির্ভরতা শংসাপত্র,ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର
নির্ভরশীল,ନିର୍ଭରଶୀଳ |
নির্ভরযোগ্য শিশু,ନିର୍ଭରଶୀଳ ପିଲାମାନେ |
মোতায়েন,ନିୟୋଜନ କରନ୍ତୁ |
ডিপেন্টেন্ট,ଭିକ୍ଟର |
নির্বাসন,ନିର୍ବାସନ
ডিপোজ,କ୍ଷତିପୂରଣ
আমানত,ଜମା
ডিপো,ଡିପୋ
অবচয়,ଅବିଶ୍ୱାସନୀୟ
হতাশ শ্রেণি,ଉଦାସୀନ ଶ୍ରେଣୀ |
বঞ্চিত,ବଞ୍ଚିତ
ডেপুটেশন,ପ୍ରତିନିଧିତ୍
ডেপুটেশন ভাতা,ଡେପୁଟେସନ୍ ଭତ୍ତା
সহকারী,ଡେପୁଟି
নিয়ন্ত্রিত,ପଞ୍ଜୀକୃତ |
দায়িত্ব পালনে অবহেলা,ଡ୍ୟୁଟିର ଦି
Ereveration,ନିର୍ଯ୍ୟାତନା
অবমাননা,ପୁନରୁତ୍ଥାନ
অবমাননাকর,ଅପମାନଜନକ
অবমাননাকর মন্তব্য,ଅପମାନଜନକ ଟିପ୍ପଣୀ |
বংশোদ্ভূত,ବଂଶଧର
বর্ণনা,ବର୍ଣ୍ଣନା
যোগ্য,ଯୋଗ୍ୟ
নকশা,ଡିଜାଇନ୍
মনোনীত,ନିଯୁକ୍ତ କରନ୍ତୁ |
উপাধি,ନିଯୁକ୍ତ
প্রেরণ,ପଠନ
প্রাণবধ নোট,ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |
প্রেরণ নিবন্ধ,ପଠନ ରେଜିଷ୍ଟର |
গন্তব্য,ଗନ୍ତବ୍ୟସ୍ଥଳ
নিঃস্ব,ଦରିଦ୍ର
বিশদ,ସବିଶେଷ
বিশদ,ବିସ୍ତୃତ
সনাক্ত করুন,ଚିହ୍ନଟ କର |
আটক,ବନ୍ଦନା
ডিটেনু,ଡିସେନୁ |
সংকল্প,ନିଷ୍ଠା
বাধা,ନିବେଦନ
ক্ষতি,କ୍ଷତିକାରକ
ক্ষতিকারক,କ୍ଷତିକାରକ |
অবমূল্যায়ন,ମୂଲ୍ୟ ହ୍ରାସ
ধ্বংস,ବିନାଶ
উন্নয়ন,ବିକାଶ
বিচ্যুত,ବିଚ୍ୟୁତ
যন্ত্র,ଉପକରଣ
ভক্তি,ଭକ୍ତି
নির্ণয়,ନିରାକରଣ
চিত্র,ଚିତ୍ର
ডায়েরি,ଡାଏରୀ
ডিক্টেশন,ନିର୍ଦ୍ଦେଶ
মারা যায় না,ଅଣ ମୁସ୍ କରେ |
ডায়েট,ଡାଏଟ୍
পরিপাক করা,ହଜମ କରନ୍ତୁ |
মর্যাদাপূর্ণ,ସମ୍ମାନିତ
মর্যাদা,ସମ୍ମାନ
ডিগ্রেশন,ଖୋଳା
Dilatory,ଦିଲାଟନକାରୀ
দ্বিধা,ଦ୍ୱନ୍ଦ୍ୱ
পরিশ্রমী,ପରିଶ୍ରମୀ
মাত্রা,ପରିମାପ
ডিপ্লোমা,ଡିପ୍ଲୋମା
কূটনীতি,କୂଟନୀତି |
কূটনৈতিক অনাক্রম্যতা,କୂଟନ omatic ତିକ ରୋଗୀତା |
সরাসরি,ସିଧାସଳଖ |
সরাসরি প্রতিযোগিতা,ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |
সরাসরি সাক্ষাত্কার,ସିଧାସଳଖ ସାକ୍ଷାତକାର |
অভিমুখ,ଦିଗ
ডিরেক্টরি,ଡିରେକ୍ଟୋରୀ
সরাসরি নিয়োগ,ସିଧାସଳଖ ନିଯୁକ୍ତି |
অস্বীকার করুন,ଅନୁମୋଦିତ
অক্ষমতা,ଅକ୍ଷମତା
প্রতিবন্ধী ব্যক্তি,ଅକ୍ଷମ ବ୍ୟକ୍ତି
অক্ষম সুবিধা,ଅକ୍ଷମତା ଲାଭ
অসুবিধা,ଅସୁବିଧା
একমত,ସହମତ ନୁହେଁ
অস্বীকার করা,ଅନୁମୋଦିତ |
অস্বীকৃতি,ନାପସନ୍ଦ
বিপর্যয়,ବିପର୍ଯ୍ୟୟ |
দুর্যোগ ব্যবস্থাপনা,ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା
ডিসব্যান্ড,ବିଚ୍ଛିନ୍ନ କର |
বিতরণ,ବିବାଦ
বাতিল করা,ପରିତ୍ୟାଗ କରନ୍ତୁ |
স্রাব,ମୁକ୍ତି
স্রাব স্লিপ,ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |
শাস্তিমূলক ব্যবস্থা,ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ
শৃঙ্খলাবদ্ধ পদ্ধতি,ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |
শৃঙ্খলা,ଅନୁଶାସନ
অস্বীকার করুন,ପ୍ରତ୍ୟାଖ୍ୟାନ |
প্রকাশ,ପ୍ରକାଶ
অসন্তুষ্টি,ଅସମ୍ମାନ
বিচ্ছিন্নতা,ବନ୍ଦ
বন্ধ করুন,ବନ୍ଦ କରନ୍ତୁ
মতবিরোধ,ମୁକ୍ତି
ছাড়,ରିହାତି
আবিষ্কার,ଆବିଷ୍କାର କରନ୍ତୁ |
কুখ্যাত,ଅସମ୍ମାନ
তাত্পর্য,ଅସଙ୍ଗତି
বিচক্ষণতা,ବିବେକ
বিচক্ষণ অনুদান,ବିବେକ ଅନୁଦାନ
বিবেচনামূলক ক্ষমতা,ବିଚକ୍ଷଣ ଶକ୍ତି
বৈষম্য,ଭେଦଭାବ
আলোচনা,ଆଲୋଚନା
অসাধু,ଅସାଧୁ
অসম্মান,ଅପମାନ
বিভাজন,ବିଚ୍ଛିନ୍ନତା
ডিস্ক,ଡିସ୍କ
স্থানচ্যুতি,ସ୍ଥାନାନ୍ତର
অসাধু,ଅବିଶ୍ୱାସ
বরখাস্ত,ବରଖାସ୍ତ
বরখাস্ত,ବରଖାସ୍ତ
বরখাস্ত পদ্ধতি,ବରଖାସ୍ତ ପଦ୍ଧତି |
অমান্য,ଅବମାନନା
ব্যাধি,ବିଶୃଙ୍ଖଳା |
বিশৃঙ্খলা,ଅବସାନିଜଜ୍
বৈষম্য,ପାର୍ଥକ୍ୟ
প্রেরণ বিভাগ,ପଠାଇବା ବିଭାଗ |
বিতরণযোগ্য,ବିତରଣ ଯୋଗ୍ୟ
ছড়িয়ে ছিটিয়ে,ବିସର୍ଜନ କର |
বাস্তুচ্যুত,ବିସ୍ଥାପିତ |
প্রদর্শন,ପ୍ରଦର୍ଶନ
অসন্তুষ্টি,ଅସଦାଚରଣ
নিষ্পত্তি,ଚିହ୍ନ
নিষ্পত্তি,ବିସର୍ଜନ କରନ୍ତୁ |
স্বভাব,ମାନ୍ୟତା
নিষ্পত্তি,ଅବସାଦ
বিতর্ক,ବିବାଦ
অযোগ্যতা,ଅଯୋଗ୍ୟତା
উপেক্ষা,ଅବମାନନା
ভাঙ্গন,ବ୍ୟାଘାତ
অসন্তুষ্টি,ଅସନ୍ତୋଷ
মতবিরোধ,ଅସଂଗୁଣିତ
বিপর্যয়,ବିକଶିତ
বিচ্ছিন্ন,ବିସୟରେ
দ্রবীভূত,ବିସର୍ଜନ
দ্রবীভূত,ଦ୍ରବଣ
দূর শিক্ষন,ଦୂରତା ଶିକ୍ଷା
ডিস্টিলি,ଡିଷ୍ଟିଲାରୀ |
স্বতন্ত্র,ଭିନ୍ନ
পার্থক্য,ପୃଥକ କର |
বিকৃতি,ବିକୃତି
সঙ্কট,ଦୁ distress ଖ
বিতরণ,ବଣ୍ଟନ କର |
বিতরণ,ବଣ୍ଟନ
জেলা,ଜିଲ୍ଲା
জেলা কেন্দ্র,ଜିଲ୍ଲା କେନ୍ଦ୍ର
ঝামেলা,ବିଶୃଙ୍ଖଳା
ডিট্টো,ଡିଟ୍ଟୋ |
ডাইভার্সন,ଡାଇଭର୍ସନ
লভ্যাংশ,ଡିଭିଡେଣ୍ଡ
বিভাগ,ବିଭାଜନ
বিবাহবিচ্ছেদ,ଛାଡପତ୍ର
ডকেট,ଡକେଟ୍
ডাক্তার,ଡାକ୍ତର
নথি,ଡକ୍ୟୁମେଣ୍ଟ୍
দালিলিক প্রমাণ,ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |
ডকুমেন্টেশন,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
আবাস,ବାସସ୍ଥାନ
আবাসিক শংসাপত্র,ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |
প্রভাবশালী,ପ୍ରାଧାନ୍ୟ
অনুদান,ଦାନ
ডসিয়ার,ସ୍ଥାନ
সন্দেহজনক,ସନ୍ଦେହଜନକ |
ডোভ টেলিং,କପୋତ ଲାଙ୍ଗୁଳ |
ডাউন গ্রেড,ତଳକୁ ଗ୍ରେଡ୍
খসড়া,ଡ୍ରଫ୍ଟ
খসড়া উত্তর,ଡ୍ରାଫ୍ଟ ଉତ୍ତର |
কঠোর পরিমাপ,କଠୋର ପରିମାପ |
অঙ্কন,ଡ୍ର
ড্রয়ার,ଡ୍ରୟର
অঙ্কন,ଚିତ୍ରାଙ୍କନ
খরা,ମରୁଡ଼ି
শুকনো প্রচার,ଶୁଖିଲା ପଦୋନ୍ନତି |
দ্বৈত চার্জ,ଦ୍ୱ ual ତା
দ্বৈত নাগরিকত্ব,ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |
বাকি,ଧାର୍ଯ୍ୟାର କାରଣ |
যথাযথ পরিশ্রম,ଧ୍ୟାନର ସହ
বকেয়া,ଦେୟ
যথাযথভাবে,ଯଥାର୍ଥ
নকল,ନକଲ
সময়কাল,ଅବଧି
ডুরেস,Dueves
ডিউটি,କର୍ତ୍ତବ୍ୟ
শুল্ক ভাতা,କର୍ତ୍ତବ୍ୟ ଭତ୍ତା
ডিউটি ​​চার্ট,ଡ୍ୟୁଟି ଚାର୍ଟ |
শুল্ক ছুটি,କର୍ତ୍ତବ୍ୟ ଛୁଟି
ডিউটি ​​রুম,ଡ୍ୟୁଟି ରୁମ୍ |
মারা যাওয়ার ঘোষণা,ମରିବା ଘୋଷଣା
গতিশীলতা,ଗତିଶୀଳତା
ইয়ারমার্ক,ପ୍ରମାଣିତ |
অর্জিত ছুটি,ରୋଜଗାର
উপার্জন,ରୋଜଗାର
পরিবেশ বান্ধব,ଇକୋ-ଫ୍ରେଣ୍ଡଲି |
বাস্তুশাস্ত্র,ପରିବେଶ
অর্থনৈতিক,ଅର୍ଥନ .ତିକ |
অর্থনৈতিক শোষণ,ଅର୍ଥନ ଶତକ୍ୱିକତା |
অর্থনীতি,ଅର୍ଥନୀତି
অর্থনীতি শ্রেণি,ଅର୍ଥନୀତି ଶ୍ରେଣୀ
সম্পাদনা,ସମ୍ପାଦନା
সংস্করণ,ସଂସ୍କରଣ
সম্পাদকীয়,ସମ୍ପାଦନା
শিক্ষা,ଶିକ୍ଷା
শিক্ষামূলক ক্যারিয়ার,ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |
শিক্ষা প্রতিষ্ঠান,ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ
শিক্ষাগত যোগ্যতা,ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |
প্রভাব,ପ୍ରଭାବ
কার্যকর,ପ୍ରଭାବଶାଳୀ |
কার্যকর দিন,ପ୍ରଭାବଶାଳୀ ତାରିଖ
প্রভাব,ପ୍ରଭାବ
কার্যকারিতা,ଦକ୍ଷତା
দক্ষতা,ଦକ୍ଷତା
দক্ষ,ଦକ୍ଷ
বহিষ্কার,ନିର୍ବାଚନ
বিস্তৃত,ବିସ୍ତୃତ
Elapse,Elapse
নির্বাচিত প্রতিনিধি,ମନୋନୀତ ପ୍ରତିନିଧୀ |
নির্বাচন,ନିର୍ବାଚନ
নির্বাচনী কলেজ,ନିର୍ବାଚନ କଲେଜ |
ভোটার,ନିର୍ବାହୀ
বিদ্যুতায়ন,ବିକାଶ
ইলেকট্রনিক মিডিয়া,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |
প্রাথমিক,ପ୍ରାଥମିକ
যোগ্যতা,ଯୋଗ୍ୟତା |
যোগ্যতা পরীক্ষা,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
নির্মূল,ବିଲୋପ
স্পষ্টতা,Eloquent
বিব্রত করা,ଲଜ୍ଜାଜନକ |
আত্মসাৎ,ନିର୍ବୋଧ
প্রতীক,ପ୍ରତୀକ
এমবসিং সিল,ସିଲ୍ ସିଲ୍ |
জরুরী,ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
জরুরী ত্রাণ,ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |
জরুরী,ଅସମର୍ଥ
অভিবাসন,ସ୍ଥାନାନ୍ତରଣ
ইমোলমেন্টস,ଇମେଲମେଣ୍ଟଗୁଡିକ |
এম্প্যানেলমেন্ট,ନମୁନା
সহমর্মিতা,ସହାନୁଭୂତି
নিয়োগ,ନିଯୁକ୍ତି
কর্মচারী,କର୍ମଚାରୀ
কর্মচারী অংশগ্রহণ,କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ
কর্মচারীর অবদান,କର୍ମଚାରୀଙ୍କ ଅବଦାନ |
কর্মচারীর প্রভিডেন্ট ফান্ড,କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |
নিয়োগকর্তা,ନିଯୁକ୍ତିଦାତା |
কর্মসংস্থান,ରୋଜଗାର
কর্মসংস্থান বিনিময়,ରୋଜଗାର ବିନିମୟ
কর্মসংস্থান বিজ্ঞপ্তি,ରୋଜଗାର ବିଜ୍ଞପ୍ତି |
কর্মসংস্থান অফিস,ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ
ক্ষমতায়ন,ସଶକ୍ତିକରଣ
ক্ষমতায়ন,ସଶକ୍ତିକରଣ
আইন,ଆରମ୍ଭ କରନ୍ତୁ |
আইন,ସଂସ୍ଥାର
সব একসাথে,En ବ୍ଲକ୍ |
এনক্যাশ,ଏନକାଉଣ୍ଟର କର |
ঘিরা,ଆବଦ୍ଧ
উত্সাহ,ଉତ୍ସାହ
সীমালঙ্ঘন,ଏନକାଉଣ୍ଟର
Encumbrance,ଏନକୁମ୍ବନ |
অনুমোদন করা,ସମର୍ଥନ କରନ୍ତୁ
এন্ডোমেন্ট,ଅନୁଦାନ
শেষ পণ্য,ଶେଷ ଉତ୍ପାଦ |
শক্তি,ଶକ୍ତି
প্রয়োগ,ବାଧ୍ୟତାମୂଳକ କର |
জড়িত,Jective
বর্ধন,ଉନ୍ନତି
নির্দেশ দিন,ତା ଦିଅ
En মাস,ମେସ୍
অনুসন্ধান,ଅନୁସନ୍ଧାନ
তালিকাভুক্ত,ନାମ ଲେଖାନ୍ତୁ |
তালিকাভুক্তি (= তালিকাভুক্তি),ନାମଲେଖା (= ନାମଲେଖା)
তালিকাভুক্তি নম্বর,ନାମଲେଖା ସଂଖ୍ୟା |
Enroute,ରାସ୍ତା ରେ
আগত,ଭବିଷ୍ୟବାଣୀ
নিশ্চিত করা,ନିଶ୍ଚିତ କରନ୍ତୁ |
প্রবেশ করুন,ପ୍ରବେଶ କର
এন্টারপ্রাইজ,ଉଦ୍ୟମ୍
বিনোদন,ଚିତ୍ତାକର୍ଷକ |
বিনোদন,ମନୋରଞ୍ଜନ
এনটাইটেল,ଅଧିକାର
অধিকারী,ଅଧିକାର
এনটাইটেলমেন্ট,ଅଧିକାର
প্রবেশদ্বার,ପ୍ରବେଶ
প্রবেশকারী,ପ୍ରବେଶ
প্রবেশ,ପ୍ରବେଶ
অনভিজ্ঞ স্তরের চাকরি,ପ୍ରବେଶ ସ୍ତର କାର୍ଯ୍ୟ
গণনা,ଗଣିତ
পরিবেশ,ପରିବେଶ
দূত,ଏନଭୋଇ |
মহামারী,ମହାମାରୀ
এপিটোম,Esitomen
সমতা,ସମାନତା
ভারসাম্য,ସନ୍ତୁଳନ
সরঞ্জাম,ଉପକରଣ
ইক্যুইটি,ଇକ୍ୱିଟି |
সমতুল্য,ସମାନ
সমতুল্য,ସମକକ୍ଷ
নির্মূল,ବିଲାତି
এরতা,ଏରାଟା
ত্রুটি,ତ୍ରୁଟି
ক্রমবর্ধমান,ବୃଦ୍ଧି ପାଇଲା |
এসকর্ট,ଏସକର୍ଟ
অপরিহার্য,ଜରୁରୀ |
প্রতিষ্ঠা,ସ୍ଥାପନା
অনুমান,ଆକଳନ
আনুমানিক খরচ,ଆନୁମାନିକ ମୂଲ୍ୟ
নীতিশাস্ত্র,ନ ics ତିକତା
শিষ্টাচার,ଶ iqu ଳୀ
অপসারণ,ସ୍ଥାନାନ୍ତର
এড়ানো,ପଳାୟନ କର |
মূল্যায়ন,ମୂଲ୍ୟାଙ୍କନ
জোড় সংখ্যা,ଯୁଗ୍ମ ସଂଖ୍ୟା
শেষ,ପରିଶେଷରେ
উচ্ছেদ,ବହିଷ୍କାର
প্রমান,ପ୍ରମାଣ
বিবর্তিত,ବିକାଶ
ঠিক,ସଠିକ୍
পরীক্ষা,ପରୀକ୍ଷା
পরীক্ষা,ପରୀକ୍ଷା କର
পরীক্ষক,ପରୀକ୍ଷକ
উদাহরণ,ଉଦାହରଣ |
খনন,ଖନନ
দুর্দান্ত,ଉତ୍କୃଷ୍ଟ
ব্যতিক্রম,ବ୍ୟତିକ୍ରମ |
ব্যতিক্রমী,ବ୍ୟତିକ୍ରମ |
অতিরিক্ত,ଅତ୍ୟଧିକ
বিনিময়,ବିନିମୟ
এক্সিকিউয়ার,ବଂଶଧର
আবগারি (= আবগারি শুল্ক),ଏକ୍ସାଇଜ୍ (= ଏକ୍ସାଇଜ୍ ଡ୍ୟୁଟି)
বাদ দিন,ବାଦ ଦିଅନ୍ତୁ
এক্সক্লুসিভ,ସ୍ୱତନ୍ତ୍ର
ক্ষমা,ବାହାନା
এক্সিকিউট,ଏକଜେକ୍ୟୁଟ୍ କର
কার্যনির্বাহী,କାର୍ଯ୍ୟନିର୍ବାହୀ
কার্যনির্বাহী কমিটি,କାର୍ଯ୍ୟନିର୍ବାହୀ କମିଟି |
নির্বাহী ক্ষমতা,କାର୍ଯ୍ୟନିର୍ବାହୀ ଶକ୍ତି |
এক্সিকিউটিভস,ନିର୍ବାହର
এক্সিকিউটিভ স্টাফ,କାର୍ଯ୍ୟନିର୍ବାହୀ କର୍ମଚାରୀ |
ছাড়,ମୁକ୍ତ
ছাড়,ଛାଡ
অনুশীলন,ବ୍ୟାୟାମ
প্রাক্তন গ্র্যাটিয়া,ପୂର୍ବ-ଗ୍ରାଟିସିଆ |
প্রাক্তন গ্রেটিয়া পেমেন্ট,ପୂର୍ବ-ଗ୍ରାଟିଆ ଦେୟ |
নিষ্কাশন,ନିଷ୍କାସନ
সম্পূর্ণ,ସମ୍ପ୍ରସାରିତ |
প্রদর্শন,ପ୍ରଦର୍ଶନ
এক্সিজেন্সি,ଅବସିଜୀ
এক্সিম নীতি,ନିର୍ବୋଧ ନୀତି
প্রস্থান,ପ୍ରସ୍ଥାନ
প্রস্থান সাক্ষাত্কার,ସାକ୍ଷାତକାର ଛାଡନ୍ତୁ
প্রস্থান নীতি,ପୁରଣ କରନ୍ତୁ ନୀତି
প্রস্থান জরিপ,ପୋଲରୁ ବାହାରକୁ ଯାଆନ୍ତୁ |
পদাধিকারবলে,ପୂର୍ବ-ଅଧିକାରୀ |
বহিষ্কার,ଉତ୍ତେଜିତ
সম্প্রসারণ,ବିସ୍ତାର
প্রাক্তন অংশ,ପୂର୍ବ ଭାଗ
প্রবাসী,ବାହୁବଳୀ
সমীচীন,ଉତ୍ତମ
ত্বরান্বিত করা,ତ୍ୱରାନ୍ୱିତ କର |
বহিষ্কার করা,ବହିଷ୍କାର
ব্যয়,ଖର୍ଚ୍ଚ
অভিজ্ঞতা,ଅଭିଜ୍ଞତା
পরীক্ষা,ପରୀକ୍ଷଣ |
বিশেষজ্ঞ,ବିଶେଷଜ୍ଞ
মেয়াদোত্তীর্ণ,ସମାପ୍ତି
মেয়াদোত্তীর্ণ তারিখ,ସମାପ୍ତି ତାରିଖ
ব্যাখ্যা,ବ୍ୟାଖ୍ୟା
স্পষ্ট,ସ୍ପଷ୍ଟ ଭାବରେ
শোষণ,ଶୋଷଣ
অন্বেষণ,ଅନୁସନ୍ଧାନ କର |
বিস্ফোরণ,ବିସ୍ଫୋରଣ
রফতানি,ରପ୍ତାନି
প্রাক্তন পোস্ট ফ্যাক্টো,ପୂର୍ବ-ପୋଷ୍ଟ ଫ୍ୟାକ୍ଟୋ |
প্রকাশ করা,ଏକ୍ସପ୍ରେସ
অভিব্যক্তি,ଅଭିବ୍ୟକ୍ତି
তাড়ানো,ବହିଷ୍କାର
প্রসারণ,ବହିଷ୍କାର
প্রসারিত করা,ବିସ୍ତାର କର |
ব্যাপ্তি,ସୀମା
বাহ্যিক,ବାହ୍ୟ
চাঁদাবাজি,ଚୋରୀ
অতিরিক্ত,ଅତିରିକ୍ତ
নির্যাস,ବାହାର
অসাধারণ,ଅସାଧାରଣ
অসংযত,ଅତ୍ୟଧିକ
চরমপন্থী,ଉଗ୍ରବାଦୀ
এক্সট্রোভার্ট,ଅତିରିକ୍ତ
চোখের সাক্ষী,ଆଖି ସାକ୍ଷୀ
বানোয়াট,କପଡା |
পরিচিতি,ମୁହଁ ମୂଲ୍ୟ
সহজতর করা,ସୁବିଧା
সুবিধা,ସୁବିଧା
ফ্যাসিমাইল,କାରସିମ୍
সত্য,ସତ୍ୟ
দলীয়তা,କ୍ଷେତ୍ରଗୁଡିକ
ফ্যাক্টর,କାରକ
কারখানা,କାରଖାନା
সত্য,ବାସ୍ତବରେ ବାସ୍ତବ
অনুষদ,ଅଧ୍ୟାପିକା
ব্যর্থ,ବିଫଳ
মেলা,ମେଳା
বিশ্বাস,ବିଶ୍ୱାସ
নকল,ନକଲି
পরিবার,ପରିବାର
দুর্ভিক্ষ,ଦୁର୍ଭିକ୍ଷ
ভাড়া,ଭଡା
বিদায়কালীন অনুষ্ঠান,ବିଦାୟ
কৃষিকাজ,ଚାଷ
ক্লান্তি,ଥକା
দোষ,ଦୋଷ
আনুকূল্য,ଅନୁଗ୍ରହ
সম্ভাব্যতা,ପ୍ରଭାବସନ୍ତତା |
ফেডারেশন,ଫେଡେରେସନ୍
ফি,ଦେୟ
ফিরে ফিড,ଫେରିବା
অনুভূতি,ଅନୁଭବ
ফেলিসিট,ଫଲିକାଇଟ୍
ফেলো,ସାଥୀ
ফেলোশিপ,ସହଭାଗୀତା |
মহিলা,ମହିଳା
উর্বর,ଉର୍ବର
কল্পিত,କାଳ୍ପନିକ |
বিশ্বস্ততা,ବିଶ୍ୱସ୍ତତା
ক্ষেত্র,କ୍ଷେତ୍ର
চিত্র,ଚିତ୍ର
ফাইল,ଫାଇଲ୍ |
ফাইলিং,ଚିକିତ୍ସା
ফিল্ম,ଚଳଚ୍ଚିତ୍ର
চূড়ান্ত,ଚୂଡ଼ାନ୍ତ
অর্থায়ন,ଅର୍ଥ
আর্থিক,ଆର୍ଥିକ
ফিনান্সার,ଆର୍ଥିକ
অনুসন্ধান,ଅନୁସନ୍ଧାନ
ভাল,ଭଲ ଅଛି
চারুকলা,ସୂକ୍ଷ୍ମ କଳା
আঙুলের মুদ্রণ,ଆଙ୍ଗୁଠି ମୁଦ୍ରଣ
সমাপ্ত পণ্য,ସମାପ୍ତ ସାମଗ୍ରୀ |
আগুন,ଅଗ୍ନି
গুলি চালানো,ଗୁଣ୍ଡ
দৃঢ়,ଦୃ firm
প্রাথমিক চিকিৎসা,ପ୍ରଥାମିକ୍ ଚିକିତ୍ସା
প্রথম শ্রেণি,ପ୍ରଥମ ଶ୍ରେଣୀ
প্রথম বিভাগ,ପ୍ରଥମ ବିଭାଗ
প্রথম তথ্য প্রতিবেদন,ପ୍ରଥମ ସୂଚନା ରିପୋର୍ଟ
রাজকোষ,ଆର୍ଥିକ |
ফিশারি,ମତ୍ସ୍ୟଚାଷ
ফিট,ଫିଟ୍
ফিটনেস,ଫିଟନେସ୍
ঠিক আছে,ଠିକ୍ କର |
স্থিরকরণ,ଫିକ୍ସସନ୍
স্থির,ସ୍ଥିର
পতাকা,ପତାକା
ফ্ল্যাপ,ଫ୍ଲାପ୍
সমান,ଫ୍ଲାଟ
বহর,ଜାହାଜ
নমনীয়তা,ନମନୀୟତା |
ফ্লাইট,ଉଡ଼ାଣ
বন্যা ত্রাণ,ବନ୍ୟା ପରିସ୍ଥିତି
মেঝে,ଚଟାଣ
প্রবাহ,ପ୍ରବାହ
ওঠানামা,ଉତ୍ତୋଳନ
ভ্রূণের,ଫେଟିକାଇଡ୍ |
ফোল্ডার,ଫୋଲ୍ଡର
ফোলিও,ଫୋଲିଓ
অনুসরণ করুন,ଅନୁସରଣ କର
অনুসরণ,ନିମ୍ନଲିଖିତ
অনুগামী,ନିମ୍ନଲିଖିତ
Foment,ଫଣ୍ଟ
পা নোট,ପାଦ ଟିପ୍ପଣୀ
জোরকৃত দিনমজুর,ବାଧ୍ୟ କରାଯାଇଥିବା ଶ୍ରମ
পূর্বাভাস,ପୂର୍ବାନୁମାନ
পুর্বসিদ্ধান্ত,ଅଗ୍ରଗାମୀ ସିଦ୍ଧାନ୍ତ |
বিদেশী,ବିଦେଶୀ
ফোরম্যান,ଫ୍ରୋସମାନ
ফরেনুন,ପୂର୍ବାନୁମାନ |
দূরদর্শিতা,ଦୂରଦୃଷ୍ଟି |
ফোরওয়ার্ড,ଅଗ୍ରଗାମୀ
জালিয়াতি,ବିବାଦ
জাল,ଜାଲ୍
জালিয়াতি,ଜାଲିଆତି
ফর্ম,ଫର୍ମ
আনুষ্ঠানিক,ଔପଚାରିକ
ফর্ম্যাট,ଫର୍ମାଟ୍
প্রাক্তন,ପୂର୍ବ
সূত্র,ସୂତ୍ର
অবিলম্বে,ନବାହଖ ତାର
ফরোয়ার্ড,ଆଗକୁ
ফরোয়ার্ডিং লেটার,ଅଗ୍ରଗାମୀ ଚିଠି
ভিত্তি,ଭିତ୍ତିପ୍ରସ୍ତର
ভগ্নাংশ,ଭଗ୍ନାଂଶ
ফ্র্যাঞ্চাইজি,ଫ୍ରାଞ୍ଚାଇଜ୍
জালিয়াতি,ଠକେଇ |
বিনামূল্যে,ମାଗଣା |
বরফে পরিণত করা,ଫ୍ରିଜ୍
ফ্রেইট,ମାଲ ପରିବହନ
