Gujarati,Malayalam
દિવસ પાળી,ഡേ ഷിഫ്റ്റ്
દિવસ,കൃപയുടെ ദിവസങ്ങൾ
રોજિંદા કામ,ദൈനംദിന ജോലി
મૃત હિસાબ,മരിച്ച അക്കൗണ്ട്
અન્તિમ રેખા,ഡെഡ്ലൈൻ
મડાગાંઠ,ഡെഡ്ലോക്ക്
ડેડ સ્ટ stockક રજિસ્ટર,ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ
મરણું,ചത്ത ഭാരം
વ્યવહાર,കരാര്
વ્યવહાર મદદનીશ,ഡീലിംഗ് അസിസ്റ്റന്റ്
ધન,ഇടപെടുക
વર્ષગાંઠ,മരണ വാർഷികം
અણગમો ભથ્થું,പ്രിയ അലവൻസ്
મૃત્યુ લાભ,മരണ ആനുകൂല്യം
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി
નોકરીમાં મૃત્યુ,സേവനത്തിൽ മരണം
અધોગતિ,ഡീയോത്തോരിസാറ്റിയോയിൻ
મક્કમ,ദെബര്ട്ട്
ઉધાર,അപരാതം
ઉધાર,ഉപദേശം
દેવું,കടം
દેવા વ્યવસ્થા,ഡെറ്റ് മാനേജുമെന്റ്
દેવાદાર,കടക്കാരൻ
મૃત,മരിച്ച
શિષ્ટતા,അന്തസ്സ്
વિકેન્દ્રીકરણ,വികേന്ദ്രീകരണം
નિર્ણાયક પરિબળ,തീരുമാനിക്കുന്ന ഘടകം
નિર્ણય,തീരുമാനം
નિર્ણય લેવો,തീരുമാനമെടുക്കൽ
નિર્ણય લેવાની પ્રક્રિયા,തീരുമാനമെടുക്കൽ പ്രക്രിയ
જાહેરાત,പഖാപനം
આવકની ઘોષણા,വരുമാന പ്രഖ്യാപനം
ઘોષિત મૂલ્ય,പ്രഖ്യാപിത മൂല്യം
શપથ પર જાહેર કરવું,സത്യപ്രതിജ്ഞ ചെയ്യുക
ક decંગ કરવું,വിസങ്കേതനം
અંકુશ,ഡീകോൺട്രോൾ
શિષ્ટાચાર,ആവര്ച്ച
ઘટાડો,കുറയുക
હુકમનામું,കൽപന
સમર્પણ,സമര്പ്പണം
કપાતપાત્ર,കിഴിവ്
બાદબાકી,കുറയ്ക്കല്
મૂળમાં કપાત,ഉറവിടത്തിൽ കിഴിവ്
પગારમાંથી કપાત,ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്
Deedણ,പമാണം
ગીરો -ખત,പണയത്തിന്റെ കരാർ
માનવામાં આવતી યુનિવર્સિટી,കരുതലർ യൂണിവേഴ്സിറ്റി
ઠપકો,വികൃതമാക്കുക
વાસ્તવિક,മാനസികം
પરાકાષ્ઠા,മലിനീകരണം
બદનામી,വിസമ്മതം
ચૂક,കുറ്റം
ચુકવણી કરનાર,തകർച്ച
ખામીયુક્ત,കുറവുള്ള
બચાવ,രാജരക്ഷ
સંરક્ષણ સલાહ,പ്രതിരോധ ഉപദേശം
સંરક્ષણ ઉત્પાદન,പ്രതിരോധ നിർമ്മാണം
પ્રતિવાદી,എതൃകക്ഷി
વિલંબ કરવો,മാറ്റിവയ്ക്കുക
વિલંબિત ખર્ચ,മാറ്റിവച്ച ചെലവ്
અવજ્ defા,എതിര്പ്പ്
ક્ષતિ,കമ്മി
ખાધ બજેટ,കമ്മി ബജറ്റ്
વ્યાખ્યા કરવી,നിര്വചിക്കുക
બદનામી કરવી,വിസമ്മതിക്കുക
અધોગતિ,അധalal അപലതം
પ્રમાણ,ഡിഗ്രി
નિશ્ચય કરવો,ദമ്പര്നം
વિલંબ,താമസിക്കുക
પ્રતિનિધિ,പതിനിധി
સોંપાયેલ સત્તાધિકારી,ഏറ്റെടുത്ത അതോറിറ്റി
પ્રતિનિધિમંડળ,പതിനിധിസംഘം
સત્તાઓનું પ્રતિનિધિમંડર,അധികാരങ്ങളുടെ പ്രതിനിധി
કા delી નાખવું,ഇല്ലാതാക്കുക
કા delી નાખવું તે,ദീപീകരണം
જાણી જોઈને,കരുതിക്കൂട്ടി
વિચાર -વિમર્શ,അപലപിക്കല്
દખલ,വിശദീകരിക്കുന്നു
સીમત્તિ,പവൃത്തി
પહોંચાડવું,മോചിപ്പിക്കുക
ડિલિવરી,പസവം
માંગ,അവകാശം
માંગ -નોંધ,ആവശ്വാസ കുറിപ്പ്
સીમાંકન,നിര്മതി
કમી-સરકારી,ഡെമി-ഉദ്യോഗസ്ഥൻ
લોકશાહી,ജനാധിപത്യം
નિદર્શન,വിശദീകരണം
વિપુલતા,നാശ്ചരം
દુરાગ્રહી,കലഹം
અસ્વીકાર,നിഷേധിക്കല്
સંપ્રદાય,വിഭാഗത്തെ
નવેસર,ഡി നോവോ
નામંજૂર કરવું,നിഷേധിക്കുക
રવાના થવું,വേര്പിരിയുക
વિભાગ,വകുപ്പ്
વિભાગ સંબંધી,വകുപകമായ
ખાતાકીય કાર્યવાહી,വകുപ്പുതല പ്രവർത്തനം
ખાતાકીય તપાસ,വകുപ്പുതല അന്വേഷണം
વિભાગીય તપાસ,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
વિભાગીય અનિયમિતતા,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
વિભાગીય ગ્રંથાલય,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
ખાતાકીય બેદરકારી,വകുപ്പുതല അശ്രദ്ധ
ખાતાકીય પરવાનગી,വകുപ്പുതല അനുമതി
વિભાગીય લાયકાત પરીક્ષા,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
વિદાય,വേര്പാട്
પર આધારીત પ્રમાણપત્ર,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
આશ્રિત,ആശയിക്കുന്ന
આશ્રિત બાળકોને,ആശ്രിതരായ കുട്ടികൾ
તંગ,വിനസിക്കുക
શાપર,പപ്പോന്ദ്ദം
દેશવટો,നാടുകടത്തല്
ચોકી કરવી,ഉദാത്തൊരു
થાપણ,നിക്ഷേപം
ડિપો,ഡിപ്പോ
અવમૂલ્યન,മൂല്യത്തകർച്ച
હતાશ વર્ગ,വിഷാദമുള്ള ക്ലാസ്
વંચિત કરવું,കവരുക
પ્રતિનિધિમંડળ,ആവരണം
પ્રતિનિયુક્તિ ભથ્થું,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
નાયબ,ഡെപ്യൂട്ടി
નિકાલ કરેલું,ധൈര്യമുള്ളവർ
કર્તવ્યન,ഡ്യൂട്ടിയുടെ ഡെറൽ
વિલંબ,ഉറിപ്പ്
અપમાન,ദുരന്തം
અપમાનજનક,അവശിഷ്ടപരമായ
અપમાનજનક નોંધ,അവഹേളനപരമായ പരാമർശം
વંશજ,പിന്ഗാമി
વર્ણન,വിവരണം
લાયક,അര്ഹത
આચાર,ചിതണം
હોદ્દો,പഖാപിക്കുക
હોદ્દો,പദവി
રવાનગી,അയക്കുക
રવાનગી નોંધ,അയണി കുറിപ്പ്
રવાનગી રજિસ્ટર,പാസ്ചാർച്ച് രജിസ്റ്റർ
ગંતવ્ય,ഉദ്ദിഷ്ടസ്ഥലം
નિરાધાર,നിര്ഗതിയായ
વિગત,പതേകവിവരം
વિગતવાર,വിശദമായ
શોધી કાectવું,കണ്ടുപിടിക്കുക
અટકાયત,തടങ്കല്
અટકાયત,ഡിറ്റനോ
નિશ્ચય,നിശ്ചയം
વિસ્ફોટ,തടയല്
હાનિ,ദോഷം
હાનિકારક,ദോഷകരമായ
અવમૂલ્યન,വിലകുറയ്ക്കല്
બરછટ,നാശക്കേട്
વિકાસ,വികസനം
વિચલિત થવું,വതിചലിക്കുക
સાધન,ഉപായം
ભક્તિ,ഭക്തി
નિદાન કરવું,രോഗംനിര്ണയിക്കുക
ચિત્ર,രേഖാലേഖം
ડાયરી,ഡയറി
શરતી,ശാസന
મૃત્યુ ન,ഇതര മരിക്കുന്നു
આહાર,പഥാഹാരകമം
પટા,ദഹിപ്പിക്കുക
ગૌરવપૂર્ણ,അന്തസ്സോടെ
ગૌરવ,പതാപം
ભિન્નતા,വ്യതിരിക്ത
પાતળું,ഹിച്ചഹം
મૂંઝવણ,വൈഷമം
મહેનતુ,അധാനശീലനായ
પરિમાણ,പരിമാണം
ડિપ્લોમા,ബിരുദപതം
રાજનીતિ,നയതന്ത്ര്യം
રાજનીતિની પ્રતિરક્ષા,നയതന്ത്ര പ്രതിരോധശേഷി
સીધું કરવું,നേരിട്ട്
સીધી હરીફાઈ,നേരിട്ടുള്ള മത്സരം
પ્રત્યક્ષ મુલાકાત,നേരിട്ടുള്ള അഭിമുഖം
દિશા,സംവിധാനം
ડિરેક્ટરી,മേല്വിലാസപ്പട്ടിക
સીધી ભરતી,നേരിട്ടുള്ള റിക്രൂട്ട്
નકારી કાallવું,അനുവദിക്കരുത്
અપંગતા,വികലത
અપંગ વ્યક્તિ,വികലാംഗ വ്യക്തി
અપંગ લાભ,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
ગેરફાયદા,അസൗകരം
અસંમત થવું,വിസമ്മതിക്കുക
અસ્વીકાર,അനുവദനീയമല്ല
અસ્વીકાર,വിസമ്മതം
આપત્તિ,അതാഹിതം
આપત્તિનું સંચાલન,ദുരന്ത നിവാരണം
વિખેરી નાખવું,പിരിച്ചുവിടുക
વિતરણ,അസംബ്ലി
કા discી નાખવા,ഉപേക്ഷിക്കുക
રજા,ഒഴിവാക്കുക
-નાગરી કાપલી,ഡിസ്ചാർജ് സ്ലിപ്പ്
શિસ્તબદ્ધ પગલાં,അച്ചടക്ക നടപടി
શિસ્તબદ્ધ કાર્યપદ્ધતિ,അച്ചടക്ക നടപടിക്രമം
શિસ્ત,അച്ചടക്കം
રાજદ્રોહ,വിവേകം
જાહેર કરવું,പകാശനം
અણબનાવ,അസംതൃപ്തിയുള്ള
અસંગત,നിർണ്ണയിക്കുക
બંધ કરવું,നിറുത്തുക
અસંગત,തരുക
છૂટ,കിഴിവ്
શોધવું,കണ്ടെത്തുക
અણીદાર,അപമാനിക്കുക
અસંગતિ,പൊരുത്തക്കേട്
વિવેક,വിവേകം
વિવેકાધીન,വിവേചനാധികാര ഗ്രാന്റ്
વિવેકાધિકાર,വിവേചനാധികാരശക്തി
ભેદભાવ,വിവേചനം
ચર્ચા,സംവാദം
અપ્રમાણિક,ആത്മാര്ഥതയില്ലാത്ത
અપરાધ,അപമാനം
વિઘટન,ശിഥിലത
ઝૂંપડી,ചകം
વિઘટન,സ്ഥാനഭാവം
બેભાન,അവിശ്വസ്ത
નાબૂદ કરવું,പുറംതള്ളുക
બરતરફ,പുറംതള്ളല്
રોકી કાર્યવાહી,പിരിച്ചുവിടൽ നടപടിക്രമം
અનાદર કરવો,ധിക്കരിക്കുക
અવ્યવસ્થા,അവവസ്ഥ
ગોટાળો,അചന്തരമായ
તફાવત,അസമതം
રવાનગી અનુભાગ,ഡിസ്പാച്ച് വിഭാഗം
વિઘટનક્ષમ,വിശദീകരിക്കാനാകും
વિખેરી નાખવું,ചിതറുക
અપશુકવિક,സ്ഥലംമാറ്റി
પ્રદર્શન,പദര്ശനം
નારાજી,അനിഷ്ടം
નિકાલ,പങ്കുമാറ്റം
નિકાલ,പുറന്തള്ളുന്നു
સ્વભાવ,സ്ഥാനം
નિકાલ,പുറംതൊലി
વિવાદ,തര്ക്കം
ગેરલાયકાત,അഭാവം
ઉપેક્ષા,അവഗണിക്കുക
ભંગાણ,വേര്പിരിയല്
અસંતોષ,അസംതൃപ്തി
જુલમ કરવું,വിയോജിപ്പ്
વિધ્વંસ,അപമാനകരമായ
વિખેરી નાખવું,പിത്തരുത്
વિચ્છેદ,പിരിച്ചുവിടുക
વિસર્જન કરવું,അലിയിക്കുക
અંતર શિક્ષણ,വിദൂര പഠനം
નિસ્યંદન,ദൈർഘ്യമേറിയ
અલગ,വ്യത്യസ്തരായ
ભેદ પાડવો,വിവേചിക്കുക
વિકૃતિ,വളച്ചൊടിക്കൽ
તક,ദുരിതം
વહેચણી,വിതരണം ചെയ്യുക
વિતરણ,വിതരണ
જિલ્લો,ജില്ല
જિલ્લા કેન્દ્ર,ജില്ലാ കേന്ദ്രം
ખલેલ,ശലം
બેવકૂફ,ഡിറ്റോ
માર્ગાન્તર,വതിചലനം
ડિવિડન્ડ,ലാഭിക്കുക
ભાગ,ഡിവിഷൻ
છૂટાછેડા,വിവാഹമോചനം
ડોકેટ,ഡോക്കറ്റ്
ડોક્ટર,ഡോക്ടര്
દસ્તાવેજ,രേഖ
દસ્તાવેજી પુરાવો,ഡോക്യുമെന്ററി തെളിവുകൾ
દસ્તાવેજીકરણ,പ്രമാണീകരണം
વસાહત,വാസസ്ഥലം
વસવાટી પ્રમાણપત્ર,ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്
પ્રભુત્વપૂર્ણ,പബലമായ
દાન,സംഭാവന
ડોળ,ഡോസിയർ
શંકાસ્પદ,സംശയകരമായ
કબૂતર,ഡ ove ടെയ്ലിംഗ്
ગાળો,താഴേക്ക്
મુસદ્દો,കരട്
મુસદ્દો,ഡ്രാഫ്റ്റ് മറുപടി
સખત માપ,കടുത്ത നടപടി
ખેંચાણ,വര്ണിക്കുക
દોરડું,ഡ്രോക്കർ
ચિત્ર,ഡ്രോയിംഗ്
દુકાળ,വരള്ച്ച
ભાંગી બ promotionતી,വരണ്ട പ്രമോഷൻ
બેવડી ખર્ચ,ഇരട്ട ചാർജ്
દ્વિ નાગરિકતા,ഇരട്ട പൗരത്വം
યોગ્ય,കുടിശ്ശിക
કારણે ખંત,കൃത്യമായ ശ്രദ്ധ
લેણું,കുടിശ്ശിക
યથાર્થ,ശരിക്കൊണ്ടാക്കുക
નકલ કરવી,പകര്പ്പെടുക്കുക
સમયગાળો,കാലയളവ്
બળજબરી,ദരക്ഷകർ
ફરજ,കടമ
ફરજિયાત ભથ્થું,ഡ്യൂട്ടി അലവൻസ്
ફરજ -ચાર્ટ,ഡ്യൂട്ടി ചാർട്ട്
ફરજની રજા,നികുതി അവധി
ફરજ -ખંડ,കടപ്പാട്
મરણ,മരിക്കുന്ന പ്രഖ്യാപനം
ગતિશાસ્ત્ર,ചലനാത്മകത
નિર્ધારિત કરવું,പകാശിത
મળેલ રજા,സമ്പാദിച്ച അവധി
કમાણી,വരുമാനം
પર્યાવરણમિત્ર એવી,പരിസ്ഥിതി സൗഹൃദ
પરિસ્થિતિવિજ્ologyાન,പരിസ്ഥിതിവിജ്ഞാനം
આર્થિક,സാന്വത്തികമായ
આર્થિક શોષણ,സാമ്പത്തിക ചൂഷണം
અર્થતંત્ર,സമ്പദ്
ઈકોનોમી વર્ગ,ഇക്കണോമി ക്ലാസ്
સંપાદન,എഡിറ്റിംഗ്
આવૃત્તિ,പതിപ്പ്
સંપાદકીય,എഡിറ്റോറിയൽ
શિક્ષણ,പഠനം
શૈક્ષણિક કારકિર્દી,വിദ്യാഭ്യാസ ജീവിതം
શૈક્ષણિક સંસ્થા,വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്
શૈક્ષણિક લાયકાત,വിദ്യാഭ്യാസ യോഗ്യത
અસર,ഫലം
યોગ્ય,സഫലമായ
અસરકારક તારીખ,ഫലപ്രദമായ തീയതി
અસુપ્રતિરોધ,ഇഫക്റ്റുകൾ
કાર્યપ્રધાન,ഫലപ്ലയം
કાર્યક્ષમતા,കാര്യക്ഷമത
કાર્યદક્ષ,കഴിവുള്ള
હદ,പുറത്താക്കൽ
વિસ્તૃત,വിപുലീകരിക്കുക
સમય,ഭീഷണിപ്പെടുത്തുക
ચૂંટાયેલા પ્રતિનિધિ,തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി
ચૂંટણી,തിരഞ്ഞെടുപ്പ്
મતદાર કોલેજ,ഇലക്ടറൽ കോളേജ്
મતદાર,വചയിതാവ്
વીજળીકરણ,വൈദ്യുതീകരണം
વીજ માધ્યમ,ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ
પ્રારંભિક,മൂലകം
પાત્રતા,യോഗം
યોગ્યતા કસોટી,യോഗ്യതാ പരീക്ഷ
દૂર કરવું તે,ഉന്മേഷം
છટણી,വാചാലത
શરમજનક,ശലപ്പെടുത്തുക
ઉચાપત,വഞ്ചന
મુદ્રા,മുദ
એમ્બ os સિંગ સીલ,എംബോസിംഗ് മുദ്ര
કટોકટી,അടിയന്തരാവസ്ഥ
કટોકટી રાહત,അടിയന്തര ആശ്വാസം
ઉત્તરાધિકાર,വേര്പെട്ടു
વિવાદ,കുടിയേറിപാര്പ്പ്
મળતકામ,നീളമുള്ള
દાન,എംപാനൽമെന്റ്
સહાનુભૂતિ,സമാനുഭാവം
નોકરીમાં રાખવું,നിയമിക്കുക
કર્મચારી,തൊഴിലാളി
કર્મચારીની સહભાગિતા,ജീവനക്കാരുടെ പങ്കാളിത്തം
કર્મચારી ફાળો,ജീവനക്കാരന്റെ സംഭാവന
કર્મચારીનું પ્રોવિડન્ટ ફંડ,ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്
નિયોક્તા,തൊഴിലുടമ
રોજગાર,തൊഴില്
રોજગાર,തൊഴിൽ കൈമാറ്റം
રોજગાર -નોટિસ,തൊഴിൽ അറിയിപ്പ്
રોજગાર કચેરી,തൊഴിൽ ഓഫീസ്
સત્તા આપવી,ശക്തിപ്പെടുത്തുന്ന
શક્તિ,ശാക്തീകരണ
કાયદો ઘડવો,നടക്കുക
કાયદા,നടന്നാൽ
Bloc,En ബ്ലോക്ക്
બંધ કરવું,ഇകാഷ്
બંધ કરવું,അടക്കംചെയ്യുക
પ્રોત્સાહન,ധൈരം
અતિક્રમણ,കയ്യേറു
સસલા,ല്യൂബ്രൻസ്
શેરો,മേലൊപ്പുവയ്ക്കുക
દેણગી,നിരോധനം
અંતનું ઉત્પાદન,അവസാന ഉൽപ്പന്നം
શક્તિ,ഊര്ജം
દબાણ,നിര്ബന്ധിക്കുക
સંલગ્ન કરવું,ഇടപഴകുക
વૃદ્ધિ,മെച്ചപ്പെടുത്തൽ
આદેશ આપવો,പഴുതുക
અહંકાર,En മാസിൽ
તપાસ,അനേഷണം
નોંધણી કરવી,പേരെഴുതുക
નોંધણી (= નોંધણી),എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്)
પ્રવેશ -નંબર,എൻറോൾമെന്റ് നമ്പർ
Enrંચું કરવું,വഴിയിൽ
આગામી,ഉറപ്പാക്കുന്നത്
ખાતરી કરવી,ഉറപ്പാക്കുക
પ્રવેશ,പവേശിക്കുക
સાહસ,എന്റർപ്രൈസ്
મનોરંજન કરવું,വിനോദിപ്പിക്കുക
મનોરંજન,വിനോദം
હકદાર બનાવવું,സ്ഥാപകരം
હકદાર,അർഹതയുണ്ട്
હકદાર,അധികാരാവകാശം
પ્રવેશદ્વાર,പ്രവേശനം
પ્રવેશદ્વાર,ചതിക്കുന്ന
પ્રવેશ,പവേശം
પ્રવેશ સ્તરનું કામ,എൻട്രി ലെവൽ ജോലി
ગણવું તે,എണ്ണക്കല്ല്
વાતાવરણ,പരിസ്ഥിതി
દૂત,പ്രതിനിധി
મહામારી,സാംക്രമികരോഗം
સાર,ശീതനം
સમાનતા,സമതം
સંતુલન,സന്തുലിതാവസ്ഥ
સામાન,സജ്ജീകരണം
સમાનતા,ഇക്വിറ്റി
સમાન,തുലതയുള്ള
સમૃદ્ધ,വക്രത
નાબૂદ કરવું,ഉന്ബങ്ങുക
ભંડાર,എറാറ്റ
ભૂલ,പിശക്
વધારાનું કામ,വർദ്ധനവ്
ક escંગર,അകന്വടി
આવશ્યક,സത്തായ
સ્થાપના,സ്ഥാപനം
અંદાજ,വിലമതിക്കുക
અંદાજિત ખર્ચ,കണക്കാക്കിയ ചെലവ്
શિશ્મિક,നീതിശാസ്ത്രം
શિષ્ટાચાર,മരാദ
ખાલી કરાવવું તે,ഒഴിപ്പിക്കല്
ટકી રહેવું,ഒഴിഞ്ഞുമാറുക
મૂલ્યાંકન,മൂല്യനിർണ്ണയം
બેકી સંખ્યા,ഇരട്ട സംഖ്യ
સંભવિત,അന്തിമമായ
હદ,കുടിയിറക്കല്
પુરાવો,തെളിവ്
વિકસિત થવું,വികസിക്കുക
ચોક્કસ,സൂക്ഷ്മമായ
પરીક્ષા,പരീക്ഷ
પરીક્ષક,പരീക്ഷണി
પરીક્ષક,പരീക്ഷകന്
ઉદાહરણ,ഉദാഹരണം
ખોદકામ,ഖനനം
ઉત્તમ,ഉല്കൃഷ്ടമയ
અપવાદ,ഒഴിവാക്കല്
અસાધારણ,അസാധാരണമായ
વધારાની,ആധികം
વિનિમય,കൈമാറുക
સરકારી ખજાનો,Icequer
આબકારી (= આબકારી ફરજ),എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി)
બાકાત રાખવું,പെടുത്തിയിട്ടില്ല
વિશિષ્ટ,ഒഴികെയുള്ള
માફી,ക്ഷമ
અમલમાં મૂકવું,കൊല്ലുക
કારોબારી,എക്സിക്യൂട്ടീവ്
કારોબારી સમિતિ,പ്രവർത്തക സമിതി
કારોબારી સત્તા,എക്സിക്യൂട്ടീവ് പവർ
અધિકારીઓ,എക്സിക്യൂട്ടീവുകൾ
કારોબારી કર્મચારી,എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്
મુક્તિ,ഒഴിവാക്കപ്പെട്ട
મુક્તિ,ഒഴിവാക്കല്
કસરત,ശീലിക്കുക
ભૂતપૂર્વ ગ્રેટિયા,മുൻ ഗ്രാറ്റേ
પૂર્વ-ગ્રેટિયા ચુકવણી,മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്
અઘોષ,ഉപയോഗിച്ചുതീരുക
નિષ્ઠુર,സമരഹിതം
પ્રદર્શિત કરવું,പദര്ശിപ്പിക്കുക
ઉગાડવી,വിശിപ
એકમંત્રી નીતિ,എക്സിം നയം
બહાર નીકળવું,പുറത്ത്
બહાર નીકળતા મુલાકાત,അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക
બહાર નીકળો નીતિ,പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക
એક્ઝિટ પોલ,വോട്ടെടുപ്പ് പുറത്തുകടക്കുക
અપરિપક્વ,മുൻ ഓഫീസിയോ
નિર્દોષ કહેવું,രാജകീയത
વિસ્તરણ,വികസനം
એકપક્ષી,മുൻ ഭാഗം
દેશનિકાલ,പ്രവാസി
યોગ્ય,ഉചിതമായ
જલદી કરવી,വേഗത്തിലാക്കുക
હાંકી કાelવું,പുറത്താക്കുക
ખર્ચ,ചെലവ്
અનુભવ,പരിചയം
પ્રયોગ,പരീക്ഷണം
નિષ્ણાત,വിദഗ്ധന്
સમાપ્તિ,കാലഹരണപ്പെടൽ
અંતિમ તારીખ,കാലഹരണപ്പെടുന്ന തീയതി
સમજૂતી,വിശദീകരണം
સ્પષ્ટ,സ്പഷ്ടമായ
શોષણ,ചൂഷണം
અન્વેષણ કરવું,ആരായുക
વિસ્ફોટ,സ്ഫോടനം
નિકાસ,കയറ്റുമതി
ભૂતપૂર્વ,മുൻഗാമിയുടെ ഭാഗമോ
સ્પષ્ટ,പകടിപ്പിക്കുക
અભિમાન,മുഖഭാവം
હાંકી કાulsionવું,പുറത്താക്കൽ
કા expી નાખવું,പുറന്തള്ളുക
વધારવું,നീട്ടുക
હદ,പരിധിവരെ
બાહ્ય,പുറമേയുള്ള
મુકાબલો,കൊള്ളയുള്ള
વધારે,അധികമായ
અર્ક,എക്സ്ട്രാക്ട് ചെയ്യുക
અસાધારણ,അസാധാരണമായ
ઉડાઉ,അതിരുകടന്ന
ઉગ્રતાવાદી,തീവ്രവാദി
બહિર્મુખ,പുറംതള്ളമുള്ള
ચોખ્ખા સાક્ષી,നേത്ര സാക്ഷ്യം
રચના કરવી,കെട്ടിച്ചമയ്ക്കുക
ફેસ વેલ્યુ,മുഖവില
સરળતા કરવી,സുഗമമാക്കുക
સગવડ,സൗകര്യം
પ્રેક્ષય,ഫേസിമൈലി
હકીકત,വസ്തുത
જૂથબંધી,ഭക്താത്മകത
પરિબળ,ഘടകം
કારખાનું,തൊഴില്ശാല
વાસ્તવિક,തൊഴില്പരമായ
શક્તિ,ശേഷി
નિષ્ફળ થવું,പരാജയപ്പെടുക
ન્યાયી,മേള
વિશ્વાસ,വിശാസത
બનાવટી,വ്യാജ
કુટુંબ,കുടുംബം
દુકાળ,ക്ഷാമം
ભાડું,കൂലി
વિદાય,വിടവാങ്ങല്
ખેતી,കൃഷി
થાક,തളര്ച്ച
દોષ,കുറ്റം
તરફેણ,പീതി
શક્યતા,സാദ്ധാച്ഛകക്ഷണം
સંઘ,സംയുക്തഭരണം
ફી,പതിഫലം
ફીડ પાછું ખવડાવવું,തിരികെ കൊടുക്കുക
લાગણી,വികാരം
બલિદાન,അനുമോദിക്കല്
સાથી,ദീപ
ધર્મનત્વ,സൗഹൃദം
સ્ત્રી,സ്തൈണമായ
ફળદ્રુપ,സമൃദ്ധമായ
બનાવટી,കെട്ടുകഥയായ
વફાદારી,വിശാസത
ક્ષેત્ર,വയല്
આંકડો,ആകൃതി
ફાઈલ,ഫയല്
ફાઈલિંગ,ഫയലിംഗ്
ફિલ્મ,ചലച്ചിതം
અંતિમ,അന്തിമം
ફાઇનાન્સ,ധനകാരം
નાણાકીય,ധനസംബന്ധമായ
નાણાંકીય,ധനപാനി
તારણ,കണ്ടെത്തലുകൾ
દંડ,പിഴ
કલાક્ષેત્ર,ഫൈൻ ആർട്സ്
આંગળીની છાપ,വിരൽ പ്രിന്റ്
તૈયાર માલ,പൂർത്തിയായ സാധനങ്ങൾ
આગ,തീ
ફાયરિંગ,വെടിവയ്പ്പ്
મક્કમ,ഉറപ്പായ
પ્રાથમિક સારવાર,പ്രഥമ ശ്രുശ്രൂഷ
પ્રથમ વર્ગ,ഒന്നാം തരം
પ્રથમ વિભાગ,ആദ്യ ഡിവിഷൻ
પ્રથમ માહિતી અહેવાલ,ആദ്യ വിവര റിപ്പോർട്ട്
નાણાકીય,സാമ്പത്തിക വർഷങ്ങൾ
મત્સ્યઉદ્યોગ,ഫിഷറീസ്
યોગ્ય,യോജമാക്കുക
યોગ્યતા,ക്ഷമത
સ્થિર કરવું,ഉറപ്പിക്കുക
નિર્ધારણ,പരിഹാരം
નિશ્ચિત,നിശ്ചിത
ધ્વજ,കൊടി
ફફડાટ,പുറംപാളി
ફ્લેટ,പരന്ന
કાફલો,വിമാനനിര
લવચીકતા,സ lexവിശരിക്കുക
ઉડ્ડયન,പറക്കല്
પૂરથી રાહત,വെള്ളപ്പൊക്കം
માળા,തറ
પ્રવાહ,ഒഴുകുക
વધઘટ,ചാഞ്ചലം
ગર્ભપાત,ഭ്രൂണരക്ഷ
ફોલ્ડર,മടക്കിയകടലാസ്
ફોલિયો,ഫോളിയോ
અનુસરવું,പിന്തുടരുക
અનુયાયી,പിന്തുടരുന്ന
અનુયાયી,അനുയായി
ઉશ્કેરવું,അസംതൃപ്തി
પગની નોંધ,കാൽ കുറിപ്പ്
જાડુ મજૂર,നിർബന്ധിത തൊഴിൽ
આગાહી,പവചിക്കുക
પૂરેપૂરી નિષ્કર્ષ,മുൻകൂട്ടി ചിന്തിക്കുക
વિદેશી,അനമായ
ફોરમેન,കെയ്മാന്
પૂર્વવ્યાપી,മുൻപന്
અગમચેતી,ദീര്ഘദൃഷ്ടി
પૂર્વાધિકાર,ടൈപ്രർഡ്
જપ્ત કરવું,നഷ്ടപ്പെടുന്നു
બનાવટી,കെട്ടിച്ചമയല്
બનાવટી,കള്ളപമാണമുണ്ടാക്കല്
ફોર્મ,രൂപം
વિધિસર,Formപചാരികമായ
અનુરોધ,രൂപകല്പന
