Gujarati,Marathi
સાન્ત્વન,कॉम्पॅन्डर
સરખામણી,कंपँडिंग
સુસંગતતા,सुसंगतता
સુસંગત,सुसंगत
સંકલન કરનાર,कंपाईलर
પૂરક,पूरक
પૂરક ટ્રાંસિસ્ટર,पूरक ट्रान्झिस्टर
સંકુલ,कॉम्प्लेक्स वेव्ह
ઘટક,घटक
સંયુક્ત,संमिश्र
સંયુક્ત,संमिश्र सर्किट
સંયુક્ત ડિજિટલ,संमिश्र डिजिटल
સંયુક્ત રેડિયો આવર્તન સંકેત,संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल
સંયુક્ત સંકેત,संमिश्र सिग्नल
સંયુક્ત વિડિઓ,संमिश्र व्हिडिओ
સંયુક્ત વિડિઓ સિગ્નલ,संमिश्र व्हिडिओ सिग्नल
-નું જોડાણ,रचना
સંકુચિત ડેટા,संकुचित डेटा
સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ,संकुचित डिजिटलाइज्ड व्हिडिओ
સંકુચિત વિડિઓ,संकुचित व्हिडिओ
સંકોચન,कम्प्रेशन
સંકોચન કલા,कॉम्प्रेशन आर्टिफॅक्ट
સંકોચન,कॉम्प्रेशन धोका
સંકોચનની તકનીક,कॉम्प्रेशन तंत्र
સંકુચિત,कंप्रेसर
ગણતરી,गणना
કોમ્પ્યુટર,संगणक
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,संगणक आधारित मल्टीमीडिया
કોમ્પ્યુટર પ્રોગ્રામીંગ,संगणक प्रोग्रामिंग
કમ્પ્યુટર પ્રૌદ્યોગિકી,संगणक तंत्रज्ञान
અંતરાલ,अवतल लेन्स
અંતરીલ અરીસો,अवतल आरसा
છુપાવવું તે,लपवून ठेवणे
કેન્દ્રિત,एकाग्र
એકાગ્રતા,एकाग्रता
કેન્દ્રિત લેન્સ,कॉन्सेन्ट्रिक लेन्स
કન્ડેન્સર માઇક્રોફોન,कंडेन्सर मायक्रोफोन
સંતુલનની શરત,समतोल स्थिती
ઉધાર,वाहक
વહન પ્રવાહ,वाहक चालू
વાહકતા,वाहकता
વ્યવસ્થાપક,कंडक्टर
ગોઠવણી,कॉन्फिगरेशन
જોડાણ,कनेक्शन
જોડાણ,कनेक्टिव्हिटी
સંલગ્ન,कनेक्टर
સુસંગતતા,सुसंगतता
એક સ્થિરતાપૂર્વક,सातत्याने
ને આશ્વાસન આપવું,कन्सोल
સતત,स्थिर
સતત કંપનવિસ્તાર,सतत मोठेपणा
માઇક્રોફોનનો સંપર્ક કરો,मायक्रोफोनशी संपर्क साधा
કન્ટેન ફોર્મેટ,कंटेनर स्वरूप
દૂષણ,दूषित
સંતુષ્ટ,सामग्री
સંલગ્ન,संमिश्र
સતતપણું,सातत्य
સાતત્ય કેન્દ્ર,सातत्य बूथ
સાતત્ય knાંકણ,सातत्य नॉब
સતત,सतत
સતત ચાપ,सतत कंस
સતત તરંગ,सतत लाट
સમોચ્ચ રેખા,समोच्च ओळ
સમોચ્ચ યોજના,समोच्च योजना
કરાર,करार
સંકોચન,आकुंचन
વિપરીત ગુણોત્તર,कॉन्ट्रास्ट गुणोत्तर
નિયંત્રણ વર્તુળ,नियंत्रण सर्किट
નિયંત્રણ વીજળી,इलेक्ट्रोड नियंत्रित करा
અંકુશ,नियंत्रण उपकरणे
નિયંત્રણ ગ્રીસ,नियंत्रण ग्रीड
નિયંત્રણ રેખા,नियंत्रण ओळ
કંટ્રોલ પેનલ,नियंत्रण पॅनेल
નિયંત્રણ કક્ષ,नियंत्रण कक्ष
અંકુશ,नियंत्रण सारणी
નિયંત્રણ ટાવર,नियंत्रण टॉवर
નિયંત્રક,नियंत्रक
એકતરફી,अभिसरण
એકતરતી લેન્સ,कन्व्हर्जंट लेन्स
રૂપાંતર કરનાર,कन्व्हर्टर
બહિર્મુખ લેન્સ,बहिर्गोल लेन्स
માર્ગ,कन्व्होल्यूशन
સંકટ,कन्व्होल्यूशन कोड
મરણોત્તર,कॉन्व्होल्यूशनल इंटरलीव्ह
મંતવ્ય,कॉन्व्होल्यूशनल इंटरलीव्हिंग
કૂકી,कुकी
કૂકીટર,कुकीयर
કોપરો,कॉप्रोसेसर
દોરી,दोरखंड
કોથળી,कोरोना
કોરોના -વિસર્જન,कोरोना डिस्चार्ज
સંબંધ,परस्परसंबंध
કોસિન ઘટક,कोसाइन घटक
કોસિન તરંગ,कोसाइन वेव्ह
બ્રહ્માંડિક અવાજ,वैश्विक आवाज
કાઉન્ટર,काउंटर
પ્રતિવિશેષ,घड्याळाच्या दिशेने काउंटर
જોડીદાર,कपलर
જોડાણ,जोड्या
જોડાણ કરનાર,कपलिंग कंडेन्सर
જોડાણ નેટવર્ક,कपलिंग नेटवर्क
સંલગ્ન પ્રતિકાર,कपलिंग प्रतिकार
સહ સંયોજક બંધન,सहसंयोजक बंध
કવરેજ,कव्हरेज
ભડકો,आपटी
વિવેચક,गंभीर बँड
નિર્ણાયક શરત,चिंताजनक स्थिती
વિવેચક,गंभीर जोड्या
વિવેચક આવર્તન,गंभीर वारंवारता
નિર્ણાયક પરિમાણ,गंभीर मापदंड
મગરો,मगर क्लिप
ફાલ,क्रॉस फिकट
Crossલટ -મોડ્યુલેશન,क्रॉस मॉड्यूलेशन
આતુરતા,क्रॉस टॉक
ક્રોસફેક,क्रॉसफेड
ભંડાર,क्रिप्टोग्राफी
ક્રિસ્ટલ,क्रिस्टल
ક્રિસ્ટલ ફિલ્ટર,क्रिस्टल फिल्टर
સંકેત,क्यू
કયડ -નિશાન,क्यू मार्क्स
ક્વોરી ઉપકરણ,क्यूइंग डिव्हाइस
પ્રવાહ,चालू नाले
વર્તમાન મીટર,चालू मीटर
વર્તમાન ટ્રાન્સફોર્મર,वर्तमान ट्रान्सफॉर्मर
શબ,कर्सर
વળાંક,वक्र
આવર્તન બંધ કરવું,वारंवारता कट करा
કટર,कटर
કોયરો,सायबर कॅफे
સાયબર સુરક્ષા,सायबर सुरक्षा
કોયરાની જગ્યા,सायबर स्पेस
ચક્ર,चक्र
સાધનસંપત્તિ,चक्रीय
ડીસી. ઘટક,डी.सी. घटक
ડીસી. પ્લેટની વીજળી,डी.सी. प्लेट पॉवर
ડીસી. પુન: સ્થાપન,डी.सी. जीर्णोद्धार
વિધ્વંસ,डॅम्पर डायोड
ભીનાશ,ओलसर
અંધારું,गडद
માહિતી,डेटा
માહિતી પ્રસારણ,डेटा प्रसारण
આધારપ્રણી,डेटा कॉम्प्रेशन
માહિતી શારકામ,डेटा ड्रिलिंग
આધાર -એન્ક્રિપ્શન,डेटा कूटबद्धीकरण
આધારપત્રક,डेटा फाइल
આધાર -નિયંત્રણ,डेटा हाताळणी
માહિતી ખાણકામ,डेटा खाण
આંકડા,डेटा प्रक्रिया
ડેટા પ્રોસેસર,डेटा प्रोसेसर
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,डेटा कमी बिट सिस्टम
માહિતી સેવા,डेटा सेवा
આધાર સામગ્રી,माहिती पत्रक
માહિતી સંગ્રાહક,डेटा संचयन
આંકડા,डेटा प्रवाह
આંકડાકીય પરિવર્તન,डेटा परिवर्तन
આંકડા,डेटा ट्रान्समिशन
ડેટાબેઝ,डेटाबेस
ઓળખપત્ર,डेटाकास्टिंग
ડબ્બા,डेटाग्राम
ડી.બી. મીટર,डीबी मीटर
મડાગાંઠ,मृत हवा
મૃત શોર્ટ સર્કિટ,मृत शॉर्ट सर्किट
મૃત સ્થળ,मृत जागा
મડાગાંઠ,डेडलॉक
ડીબગ કાર્યક્રમ,डीबग प्रोग्राम
ઉઘાડું,डीबगिंग
અવાજનો સડો,आवाजाचा क्षय
ડેસિબેલ (ડીબી),डेसिबल (डीबी)
દશાંશ,दशांश
દશાંશ સંહિતા,दशांश कोड
દશાંશ,दशांश अंक
સ્પષ્ટીકરણ,उलगडा
ડીકોડર,डीकोडर
ડીકોડિંગ,डीकोडिंग
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,डिजिटल ट्रान्समिशनमध्ये डीकोडिंग
વિઘટન,विघटन
શોક,डीकोपलिंग
ડિક્યુપલિંગ સર્કિટ,डिकॉपलिंग सर्किट
ડિક્યુપલિંગ નેટવર્ક,डिकॉपलिंग नेटवर्क
ડિક્રિપેશન,डिक्रिप्शन
સમર્પિત રેખા,समर्पित ओळ
દાદર,डी-एम्बेडिंग
દહન,डी-जोर
ચૂક,डीफॉल्ट
ગુણવત્તામાં ખામી,गुणवत्तेत दोष
ખામીયુક્ત,सदोष
ખામીયુક્ત એકમ,सदोष युनिट
વ્યાખ્યા,व्याख्या
સુશોભન,विक्षेप
શૃય,विकृती
અવકાશ,डीफ्रॅगमेंटेशन
કોઇલ,डी-गॉसिंग कॉइल
પ્રમાણ,पदवी
દખલ,डी-इंटरलीव्हर
વિલંબ -રેખા,विलंब ओळ
વિલંબ સમય,विलंब वेळ
વિલંબિત ફ્રેમ મેમરી,विलंब फ्रेम मेमरी
વિલંબિત સ્કેનીંગ,विलंब स्कॅनिंग
વિલંબિત સુમેળ સંકેત,विलंब सिंक्रोनाइझेशन सिग्नल
ડિલિવરી,वितरण
વિતરણ પદ્ધતિ,वितरण प्रणाली
નશાખોરી,डिमोड्युलेशन
નામંજૂર કરનાર કાર્ડ,डेमोड्युलेटर कार्ड
બેભાન વ્યક્તિ,डेमल्टिप्लेक्सर
ક્ષેત્રની .ંડાઈ,फील्डची खोली
ઉતરતું,उतरत्या
નિયમાની વિશિષ્ટતા,डिझाइन तपशील
ડેસ્કટ .પ,डेस्कटॉप
તપાસ -ઉત્પાદન,डिटेक्टर आउटपुट
વિચલનો,विचलन
સાધન,साधन
ઉપકારની ચાલક,डिव्हाइस ड्राइव्हर
રોગનિવાર,डायग्नोस्टिक्स
ચિત્ર,आकृती
સંવાદ ટ્રેક,संवाद ट्रॅक
વ્યતાના,व्यासाचा मोड
હીરાની સ્ટાઇલસ,डायमंड स्टाईलस
પાટા,डायाफ्राम
ડાયફ્ર ra મેટિક શોષક,डायाफ्रामॅटिक शोषक
અલગ -અલગ વાત,डायकोटिक ऐकणे
શિખાઉ,डायलेक्ट्रिक
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,डायलेक्ट्रिक ब्रेक- डाउन
ડાઇલેક્ટ્રિક નુકસાન,डायलेक्ट्रिक तोटा
તફાવત આવર્તન,फरक वारंवारता
તફાવત આવર્તન વિકૃતિ (ડીએફડી),फरक वारंवारता विकृती (डीएफडी)
ફરક,फरक टोन
વિભેદક એમ્પ્લીફાયર,विभेदक एम्पलीफायर
પરિબળ,विवर्तन
વિસારક,डिफ्यूझर
અંક,अंक
ડિજિટલ,डिजिटल
ડિજિટલ આર્ટિફેક્ટ,डिजिटल कलाकृती
ડિજિટલ audio ડિઓ,डिजिटल ऑडिओ
ડિજિટલ audio ડિઓ ફિલ્ટર,डिजिटल ऑडिओ फिल्टर
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,डिजिटल ऑडिओ वर्क स्टेशन
ડીજીટલ કેમેરા,डिजिटल कॅमेरा
ડિજિટલ કમ્પ્યુટર,डिजिटल संगणक
ડિજિટલ ડેટા,डिजिटल डेटा
ડિજિટલ સંપાદન,डिजिटल संपादन
ડિજિટિહાઇટર,डिजिटल एक्झिटर
ડિજિટલ ફિલ્ટર,डिजिटल फिल्टर
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,डिजिटल फ्रेम सिंक्रोनाइझर
ડિજિટલ હેરિટેજ,डिजिटल वारसा
ડિજિટલ છબી,डिजिटल प्रतिमा
ડિજિટલ ગ્રંથાલય,डिजिटल लायब्ररी
ડિજિટલ મીટર,डिजिटल मीटर
ડિજિટલ મોડ્યુલેશન,डिजिटल मॉड्यूलेशन
ડિજિટલ મલ્ટીપ્લેક્સ,डिजिटल मल्टिप्लेक्स
ડિજિટલ નેટવર્ક,डिजिटल नेटवर्क
Digitalપચારિક outputપટી,डिजिटल आउटपुट
ડિજિટલ પ્લેબેક,डिजिटल प्लेबॅक
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),डिजिटल रेडिओ मोंडिएल (डीआरएम)
ડિજિટલ રેકોર્ડિંગ,डिजिटल रेकॉर्डिंग
ડિજિટલ ક્રાંતિ,डिजिटल क्रांती
ડિજિટલ સંકેત,डिजिटल सिग्नल
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),डिजिटल सिग्नल प्रक्रिया (डीएसपी)
ડિજિટલ સહી,डिजिटल स्वाक्षरी
ડિજિટલ પ્રૌદ્યોગિકી,डिजिटल तंत्रज्ञान
ડિજિટલથી એનાલોગ કન્વર્ટર,डिजिटल टू एनालॉग कन्व्हर्टर
ડિજિટલ વિડિઓ,डिजिटल व्हिडिओ
ડિજિટલ વોલ્ટમીટર,डिजिटल व्होल्टमीटर
વિભાજન,डिजिटलायझेशन
અંશે,डिजिटलायझेशन
ડિજિટાઇઝ્ડ વિડિઓ,डिजिटलाइज्ड व्हिडिओ
સિધ્ધાંત,डिजिटायझर
ઝાંખું,अंधुक
પરિમાણ,परिमाण
ઝાંખું,डिमर
પશુ -વ્યવસ્થા,डायोड
ડૂબકી મારવી,बुडविणे
દ્વિપક્ષી,डिप्लेक्सर
દ્વિધ્રુવ,द्विध्रुवीय अँटेना
પ્રત્યક્ષ પ્રસારણ,थेट प्रसारण
ડાયરેક્ટ વર્તમાન (ડી સી),थेट करंट (डी सी)
સીધું પસંદ કરવું,डायरेक्ट पिक अप
પ્રત્યક્ષ વાંચન સાધન,थेट वाचन साधन
પ્રત્યક્ષ રેકોર્ડિંગ,थेट रेकॉर्डिंग
દિશાત્મક એન્ટેના,दिशात्मक ten न्टीना
દિશાત્મક દંપતી,दिशात्मक कपलर
દિશાત્મક માઇક્રોફોન,दिशात्मक मायक्रोफोन
ઉદ્ધતા,निर्देश
ડિરેક્ટરી,निर्देशिका
અપંગ કરવું,अक्षम करा
છટણી,डिस्क अँटेना
ડિસ્ક આધારિત સંગ્રહ,डिस्क आधारित स्टोरेज
અંધકારમય,वेगळा
ઝૂંપડી,डिस्क
ડિસ્ક ડ્રાઇવ,डिस्क ड्राइव्ह
છળ,डिस्क कोटा
વિઘટન,डिस्केट
વિઘટન,विस्थापन
વિક્ષેપ,फैलाव
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्शन
પ્રદર્શન એકમ (કન્સોલ),प्रदर्शन युनिट (कन्सोल)
અપરાધ,अपव्यय
જુસ્સો,असंतोष
નિસ્યંદિત પાણી,डिस्टिल्ड वॉटर
વિકૃતિ,विकृती
વિતરણ,वितरण
વિતરણ એમ્પંતક,वितरण एम्पलीफायर
ભાગ,विभागणी
ભાજક,विभाजक
દસ્તાવેજ,दस्तऐवज
ડોલ્બી,डॉल्बी डिजिटल
ક્ષેત્ર,डोमेन
ક્ષેત્રમાં,डोमेन नियंत्रक
ધૂમ્રપાનની અસર,डॉपलर प्रभाव
ડબલ ધ્રુવ (દ્વિધ્રુવી),डबल पोल (द्विध्रुवीय)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,डबल पोल सिंगल थ्रो स्विच
બે બાજુવાળી ડિસ્ક,डबल साइड डिस्क
બેવડું,दुहेरी
નીચે આવવાનું તરંગ,खाली येणारी लाट
નીચેનો પ્રવાહ,खाली प्रवाह
ડાઉનલિંક,डाउनलिंक
ડાઉનલોડ કરવું,डाउनलोड करा
ડાઉનલોડનું,डाउनलोड करीत आहे
ચિત્ર,रेखांकन
ડ્રોલીંગ બીટ,ड्रिलिंग बिट
શારકામ યંત્ર,ड्रिलिंग मशीन
ઝુંબેશ,चालवा
ડ્રમ,ड्रम
સુકા બલ્બનું તાપમાન,कोरडे बल्ब तापमान
સૂકકો,कोरडे सेल
સૂકા સોલ્ડર,कोरडे सोल्डर
ડ્યુઅલ ચેનલ મોડ,ड्युअल चॅनेल मोड
ડબ,डबिंग
નાવિક,डड
ફેંકડી,डंप
બેવડી,दुहेरी
સમયગાળો,कालावधी
ધૂળ,धूळ
ક dustંગ,धूळ बग
ધૂળની સાબિતી,धूळ पुरावा
ડસ્ટર,डस्टर
ગતિશીલ,डायनॅमिक
ગતિશીલ બીટ ફાળવણી,डायनॅमिक बिट वाटप
ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ),डायनॅमिक इंटरमोडुलेशन विकृती (डीआयएम)
ગતિશીલ જથ્થો,डायनॅमिक क्वांटिझेशन
ગતિશીલ શ્રેણી,डायनॅमिक श्रेणी
ગતિશીલ શ્રેણી નિયંત્રણ,डायनॅमिक श्रेणी नियंत्रण
પર્યટક,डायनामो
કાનનો ફોન,कान फोन
પૃથ્વી,पृथ्वी
પૃથ્વીના મણકા,पृथ्वी बल्ज
પૃથ્વીનો પ્રતિકાર,पृथ्वी प्रतिकार
માટીનો લાકડી,पृथ्वी रॉड
પૃથ્વી ઉપગ્રહ,पृथ्वी उपग्रह
ભૂસ્તર,पृथ्वी स्टेशन
માટીનું,पृथ्वी टर्मिनल
વસ્તુ,अर्थिंग
પડઘો,प्रतिध्वनी
ગુંજ,इको चेंबर
પ્રક્ષેપો,एडी करंट
એડી વર્તમાન ખોટ,एडी चालू तोटा
ધારદાર મીટર,एजवाइज मीटर
સંપાદન,संपादन
અસરકારક એન્ટેના height ંચાઇ,प्रभावी अँटेना उंची
અસરકારક એન્ટેના લંબાઈ,प्रभावी अँटेना लांबी
અસરકારક વોલ્ટેજ,प्रभावी व्होल्टेज
કાર્યક્ષમતા,कार्यक्षमता
સ્થિતિસ્થાપકતા,लवचिकता
વિદ્યુત સ્રાવ,इलेक्ट्रिक डिस्चार्ज
વિદ્યુત ક્ષેત્ર,विद्युत क्षेत्र
વિદ્યુત ફ્લેશ,इलेक्ट्रिक फ्लॅश
વીજળી,विद्युत उष्मक
વિદ્યુત -મીટર,इलेक्ट्रिक मीटर
વિદ્યુત મોટર,विद्युत मोटर
વીજળી આંચકો,विजेचा धक्का
વીજળી ફેલાવી,इलेक्ट्रिक स्पार्क
વિદ્યુત -સાધન,विद्युत उपकरण
વિદ્યુત અવાજ,विद्युत आवाज
વિદ્યુત -તોફાન,विद्युत वादळ
વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન,इलेक्ट्रिकली ऑपरेट केलेले संगीत वाद्य
વીજળી,वीज
વીજળી પુરવઠો,वीजपुरवठा
વિદ્યુત -વિસ્ફોટ સંબંધી,इलेक्ट्रोडायनामिक
વિદ્યુતપ્રવાહ,इलेक्ट्रोलाइटिक कॅपेसिटर
વીજળીનું,इलेक्ट्रोमॅग्नेटिक
વિદ્યુત વિક્ષેપ,इलेक्ट्रोमॅग्नेटिक त्रास
વીજળીકાત,इलेक्ट्रोमॅग्नेटिक इंटरफेरेन्स
વિદ્યુત -વર્ણપટ,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
વિદ્યુત -તરંગ,इलेक्ट्रोमॅग्नेटिक वेव्ह
વિદ્યુત -પ્રચાર,इलेक्ट्रोमॅग्नेटिक वेव्ह प्रसार
ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ,इलेक्ट्रॉन एकाधिक फोटोट्यूब
વિદ્યુત -ગણતરી,इलेक्ट्रॉनिक कॅल्क्युलेटर
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી),इलेक्ट्रॉनिक डेटा प्रक्रिया (ईडीपी)
ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ),इलेक्ट्रॉनिक मेल (ई-मेल)
વિદ્યુત -ફેરબદલ પદ્ધતિ,इलेक्ट्रॉनिक स्विचिंग सिस्टम
વિદ્યુત -વિચ્છેદન,इलेक्ट्रॉनिक्स
વીજળીકરણ,इलेक्ट्रोप्लेटिंग
વિદ્યુત -વિસ્ફોટ વિષયક,इलेक्ट्रोस्टेटिक
Elevંચું,उत्थान
જડિત,एम्बेड केलेले
એમ્બેડ કરેલું audio ડિઓ,एम्बेड केलेले ऑडिओ
જડિત પદ્ધતિ,एम्बेडेड प्रणाली
મુદ્રા,प्रतीक
Ingંચી રહેલા વલણો,उदयोन्मुख ट्रेंड
ઉત્સર્જન,उत्सर्जन
ખ્યાતિ,एमिटर
ઉત્સુક અનુયાયી,एमिटर अनुयायी
ઉત્સર્જક,एमिटर टर्मिनल
ઉત્સર્જક-જંકશન,एमिटर-बेस-जंक्शन
સક્ષમ કરવું,सक्षम करा
દંડ,Enamelled वायर
અકસ્માત,एन्किफर
વાડો,संलग्न
વિકૃતિ,एन्कोड
એન્કોડર,एन्कोडर
ઉન્માદ,एन्कोडिंग
એન્ક્રિપ્શન,कूटबद्धीकरण
અંત,शेवटचा चिन्ह
અંતિમ વપરાશકર્તા,अंतिम वापरकर्ता
શક્તિ,ऊर्जा
Energyર્જા વિખેરી,उर्जा विखुरलेले
E ર્જા વિતરણ,उर्जा वितरण
અમલ,अंमलबजावणी
એન્જિન,इंजिन
ઇજનેર,अभियंता
ઈજનેરી,अभियांत्रिकी
ઈજનેર ભંડાર,अभियांत्रिकी स्टोअर
કોતરણી,खोदकाम
વધારવું,वाढविण्यासाठी
દાણ,एकत्रित
દાખલ કરો કી,की प्रविष्ट करा
સાહસિક આર્કિટેક્ચર,एंटरप्राइझ आर्किटेक्चर
Enthંચું,एन्थॅल्पी
પ્રાણ,एन्ट्रोपी
કોડી,एन्ट्रोपी कोडिंग
પ્રક્ષેપણ,एन्ट्रोपी रिडंडंसी
સરખું,समतुल्य
એકરૂપ કરવું તે,समानता
એકરૂપ વ્યક્તિ,इक्वेलायझर
સામાન,उपकरणे
સાધનસામગ્રીનો coverાંકણ,उपकरणे कव्हर
સમાન,समतुल्य
ભુસવું,मिटवा
માથું કાaseવું,डोके मिटवा
ધોવાણ,इरोशन
અનિયમિત,अनियमित
ભૂલ,त्रुटी
ભૂલ નિયંત્રણ કોડિંગ,त्रुटी नियंत्रण कोडिंग
ભૂલ સુધારણા,त्रुटी सुधारणे
ભૂલ તપાસ,त्रुटी शोध
ભૂલ,त्रुटी हाताळणी
ભૂલ સંભાવના,त्रुटी संभाव्यता
અલંકાર,इथरनेट
અશિષ્ટ કેબલ,इथरनेट केबल
જ્ eાનવિજ્icsાન,युजेनिक्स
ખાલી કરાવું છું,खाली करा
વિનિમય,एक्सचेंज
બહાર નીકળવું,एक्झिटर
અમલમાં મૂકવું,अंमलबजावणी
અમલનો સમય,अंमलबजावणीची वेळ
અઘોષ,दमट
બહાર નીકળવું,बाहेर पडा
વિસ્તૃત,विस्तारित
વિસ્તરણ વાલ્વ,विस्तार वाल्व
પ્રયોગ,प्रयोग
નિષ્ણાત પદ્ધતિ,तज्ञ प्रणाली
અન્વેષણ કરવું,अन्वेषण
સંશોધન કરનાર,एक्सप्लोरर
એક્સ્પો (પ્રદર્શન),एक्सपो (प्रदर्शन)
વીજ પુરવઠો વધારવો,वीजपुरवठा वाढवणे
બાહ્ય નિયંત્રણ,बाह्य नियंत्रण
બાહ્ય સ્મૃતિ,बाह्य मेमरी
બાહ્ય સંગ્રહ,बाह्य संचय
બાહ્ય થ્રેડ,बाह्य धागा
અર્ક,काढा
વધારા,बाह्य
રચના કરવી,बनावट
પાસું,पैलू
પ્રેક્ષય,फॅसिमिले
પરિબળ,घटक
ઝાંખર કરવું,फिकट
પથરવું,ठळक होत जाणे
ફાળવું,फिकट बाहेर
નિસ્તેજ,फॅडर
નિસ્તેજ,लुप्त होत आहे
ઝાંખું ક્ષેત્ર,फिकट झोन
ફ ant ન્ટમ (= ફેન્ટમ),फॅन्टॉम (= फॅंटम)
ફાસ્ટ ફ્યુરિયર ટ્રાન્સફોર્મ (એફએફટી) એલ્ગોરિધમનો,फास्ट फुरियर ट्रान्सफॉर्म (एफएफटी) अल्गोरिदम
જીવલેણ ભૂલ,गंभीर त्रुटी
દોષ,दोष
લક્ષણ,वैशिष्ट्य
ખવડાવવું,अन्न देणे
પ્રતિસાદ,अभिप्राय
પ્રતિસાદ એમ્પ્લીફાયર,अभिप्राय एम्पलीफायर
પ્રતિસાદ,अभिप्राय सर्किट
પ્રતિસાદ વોલ્ટેજ,अभिप्राय व्होल्टेज
ફીડર,फीडर
ફીડર કેબલ,फीडर केबल
ફીડર ઝૂંપડી,फीडर झोपडी
ફીણ -રેખા,फीडर लाइन
ફીડર પદ્ધતિ,फीडर सिस्टम
ફીડર વાયર,फीडर वायर
રેસા,फायबर
રેસા -ઓપવિજ્icsાન,फायबर ऑप्टिक्स
વફાદારી,निष्ठा
વફાદારી શ્રેણીના વિસ્તરણ,निष्ठा श्रेणी विस्तार
ક્ષેત્ર,फील्ड
મેદાન,फील्ड ड्राइव्ह
ક્ષેત્ર -અસર ટ્રાંઝિસ્ટર,फील्ड इफेक्ट ट्रान्झिस्टर
ક્ષેત્ર શક્તિ,फील्ड सामर्थ्य
ક્ષેત્ર શક્તિ શક્તિ મીટર,फील्ड सामर्थ्य मीटर
ક્ષેત્ર તાકાત મોજણી,फील्ड सामर्थ्य सर्वेक्षण
આંકડો,आकृती
યોગ્યતા,गुणवत्तेची आकृती
ફિલામેન્ટ,फिलामेंट
ફાઈલ,फाईल
ફાઈલ સર્જક,फाइल सर्व्हर
ફાઇલ સિસ્ટમ,फाईल सिस्टम
રોપનાર,फिलर
ફિલ્મ રેકોર્ડર,फिल्म रेकॉर्डर
ફિલ્મ -ગતિ,चित्रपटाचा वेग
ફિલ્ટર કરવું,फिल्टर
ફિલ્ટર ગૂંગળામણ,फिल्टर चोक
ફિલ્ટર સર્કિટ,फिल्टर सर्किट
ગડબડ,फिल्टरिंग
સરસ ટ્યુનિંગ નિયંત્રણ,ललित ट्यूनिंग नियंत्रण
મર્યાદિત ક્ષેત્ર,मर्यादित फील्ड
અગ્નિશામક,अग्नीची भिंत
અગ્નિશામક,फायरफॉक्स
ફાયરિંગ ખૂણો,फायरिंग कोन
હદા,फर्मवेअर
ફિટિંગ,फिटिंग्ज
નિયત બિંદુ ચાર્ટ,निश्चित बिंदू चार्ट
નિયત બિંદુ વસ્તુ,निश्चित बिंदू आयटम
ફ્લેશ,फ्लॅश
ફ્લેટ,फ्लॅट
ફ્લિકર,फ्लिकर
ફલીપ ફલોપ,फ्लिप फ्लॉप
તરતી વાલ્વ,फ्लोट वाल्व्ह
તરતું,तरंगत
અસ્થાયી બ batteryતી,फ्लोटिंग बॅटरी
ફ્લોટિંગ પોઇન્ટ,फ्लोटिंग पॉईंट
અસ્થાયી,फ्लोटिंग पोर्ट
પૂર,पूर प्रकाश
પૂરની પ્રકાશ,पूर प्रकाश
માળા,मजला
ફ્લોપી,फ्लॉपी
પ્રવાહ ચાર્ટ,प्रवाह चार्ट
વધઘટ,चढ - उतार
પ્રવાહી,द्रवपदार्थ
ફ્લોરોસન્ટ દીવો,फ्लोरोसेंट दिवा
ફ્લોરોસન્ટ નળી,फ्लोरोसेंट ट्यूब
ફફડાટ,फडफड
પ્રવાહ,प्रवाह
પ્રવાહ જોડાણ,फ्लक्स लिंकेज
એફએમ નેટવર્ક,एफएम नेटवर्क
એફ.એમ. ટાવર,एफएम टॉवर
ફોકસ,फोकस
ફોકસ નિયંત્રણ,फोकस नियंत्रण
ધ્યાન કેન્દ્રિત,फोकसिंग
કેન્દ્રિત ચુંબક,फोकसिंग मॅग्नेट
ધુમ્મસ,धुके
વરખ,फॉइल
પાછી ખેંચી લેવી,परत फोल्ड करा
ગડી દીપડો,दुमडलेला द्विध्रुवीय
ફોલ્ડર,फोल्डर
ફૂટેજ,फुटेज
પગરખાં,तळटीप
ફરજ પડી ઓસિલેશન,सक्तीने दोलन
બળજબરી વેન્ટિલેશન,सक्तीने वायुवीजन
ફરજ પડી કંપન,सक्तीने कंप
બનાવટ,बनावट
અનુરોધ,स्वरूप
