Tamil,Gujarati
எண்டோஜெனஸ்,અંતર્ગત
எண்டோமிடோசிஸ்,અંતર્જ્ endાન
எண்டோபராசைட்,એન્ડોપારસાઇટ
எண்டோஸ்பெர்ம்,એંજીવ
நிறுவனம்,સાહસ
பூச்சியியல்,પરિશિષ્ટ
சூழல்,વાતાવરણ
நொதி,મનાઈ
எபிகோடைல் ஒட்டுதல்,મહાકાવ્ય
எபிபைட்,ઉપદ્રવ
பங்கு,સમાનતા
ஒழிப்பு,નાબૂદી
அத்தியாவசிய ஊட்டச்சத்துக்கள்,આવશ્યક પોષક તત્ત્વો
மதிப்பீடு,અંદાજ
Etiolation,નિષ્ઠા
யூஜெனிக்,સુશોભિત
மதிப்பீடு,મૂલ્યાંકન
ஆவியாதல்,વરાળ
ஆவி-டிரான்ஸ்பிரேஷன்,સ્થાવર સંક્રમણ
பசுமையான புரட்சி,સદાબહાર ક્રાંતિ
பசுமையான,શાશ્વત
பரிணாமம்,વિકસિત થવું
கலால்,આબકારી
சோர்வு (கருவுறுதல்),થાક (ફળદ્રુપતા)
சுரண்டல்,શોષણ
ஆய்வு,સંશોધન
வெளியேற்றம்,ઉત્તેજના
கண் (சுகர்கேன்/உருளைக்கிழங்கு),આંખ (સુગરકેન/બટાકાની)
உண்ணக்கூடிய பைன்,ખાદ્ય પાઇન
"யானை கால், யாம்","હાથી પગ, યમ"
யூகலிப்டஸ்,નીરોગીત
மண்புழு,ધામ ખળો
பூச்சியியல் நிபுணர்,એન્ટોમોલોગ્ધાર વિજ્ologistાની
சுற்றுச்சூழல் ஆய்வாளர்,પર્યાવરણવાદક
காரணி,પરિબળ
காரணி உற்பத்தித்திறன்,પરિબળ ઉત્પાદકતા
காரணி,પરિબળ
காரணி தொகுதி வடிவமைப்பு,કાલ્પનિક અવરોધ રચના
முகநூல்,વિદ્યાશાખા
தரிசு நிலம்,પડતર
குடும்பம்,કુટુંબ
பண்ணை மதிப்பீடு,ખેતર -મૂલ્યાંકન
பண்ணை பட்ஜெட்,ખેતી અંદાજપત્ર
பண்ணை வணிகம்,ખેત વ્યવસાય
பண்ணை திட்டமிடல்,ખેતી આયોજન
உழவர்,ખેડૂત
விவசாயம்,ખેતી
திசைதிருப்பல்,ફાંસી
மலம் கழித்தல்,ઉશ્કેરાટ
நொதித்தல்,આથો
கருவுறுதல்,ફળદ્રુપતા
உரம்,ખાતર
உரம் பயன்பாடு செயல்திறன்,ખાતરનો ઉપયોગ કાર્યક્ષમતા
ஃபைப்ரஸ்,રેસાવાળું
புலம்,ક્ષેત્ર
புல திறன்,ક્ષેત્ર -ક્ષમતા
புலம் ஆர்ப்பாட்டம்,ક્ષેત્ર પ્રદર્શન
சரிசெய்தல்,નિર્ધારણ
வெள்ளம்,ફાટ
ஓட்ட வரைபடம்,પ્રવાહ વિધિ
உணவு மதிப்பு,ખાદ્ય મૂલ્ય
தீவனம் (தீவனம்),ઘાસચારો (ઘાસચારો)
முன்னறிவிப்பு,આગાહી
காடு,વન
ஃபேஸ்டேஷன்,વનનિવારણ
ஃப்ராண்ட்,ક frંગું
உறைபனி எதிர்ப்பு,હિમનો પ્રતિરોધક
பனி,હિમ
உறைந்த (பழம் & காய்கறி),સ્થિર (ફળ અને શાકભાજી)
Pructification,ફળ
பழ வீழ்ச்சி,ફળ ટીપાં
பழம்-தொகுப்பு (பழ அமைப்பு),ફળ-સેટ (ફળની ગોઠવણી)
உமிழ்வு,ધૂણી
பூஞ்சைக் கொல்லி,ફૂગનાશક
பூஞ்சை,ફૂગવાદી
பூஞ்சை,ફૂગ
ஃபுரோ,Furીલું કરવું
இணைவு,મિશ્રણ
குழப்பம்,ઝઘડો
தெளிவில்லாமல்,ઝાંખું
"பெருஞ்சீரகம், சோம்பு","વરિયાળી, વરિયાળી"
வெந்தயம்,મેથી
படம்,અંજીર
விரல் தினை,આંગળીથી બાજરી
தீ-துடிப்பு புஷ்,અગ્નિશામક ઝાડવું
காடுகளின் சுடர்,વન ની જ્યોત
பிரஞ்சு பீன்,ફ્રેન્ચ બીન
பிளே,ચાંચડ
நரி,શિયાળ
பழ ஈ,ફળ
பித்தப்பை (ஹார்ட்),પિત્ત (હોર્ટ)
கேமட்,જુગાર
தோட்டம்,ખાદ્ય
அளவை (நீர்),ગેજ (પાણી)
மரபணு வங்கி,પશુ બેંક
மரபணு குறிச்சொல்,જીન ટેગિંગ
மரபணு,જિનોલોજી
மரபணு வரைபடம்,આનુવંશિક નકશો
மரபியல்,આનુવંશિકતા
மரபணு,જિનોમ
மரபணு நூலகம்,જિનોમિક ગ્રંથાલય
மரபணு,જર્નીશ
மரபணு வகை,વિનોટાઇપ
மரபணு வகை,વિનોટાઇપ
வகை,જાતિ
வகை,જાતિ
கிருமி,જીવાણુ
கிருமி கொல்லி,જીવાણુનાશક
முளைப்பு,અંકુર
ஜெர்ம்ப்ளாஸ்,જંતુરહિત
கிபெரெல்லிக் அமிலம்,જિબ્રેલિલીક એસિડ
ஜின்னிங்,ગિનિંગ
பளபளப்பு,ધાંધલ
குளுட்டினஸ்,ખાઉધરું
கிளைகோலிசிஸ்,ગ્લાયકોલિસીસ
கெய்ஸ்,ગુંડાગીરી
தங்க புரட்சி,સુવર્ણ ક્રાંતિ
தரப்படுத்தல்,ક્રમ
ஒட்டுதல் ஆலை,કલમી છોડ
ஒட்டு-இணக்கமானது,કલમ
கிரன்னா,માંદગી
குருணையாக்கம்,દાણાદાર
பச்சை உரம்,લીલો રંગ
பசுமை புரட்சி,લીલો ક્રાંતિ
வளர்ச்சி மற்றும் வளர்ச்சி,વિકાસ અને વિકાસ
கம்மோசிஸ்,ગુંડો
கினோடியோசியஸ்,સંયુક્ત
கால் நட்டு,બાપ
பூண்டு,લસણ
ஜெர்பெரா,જર્થી ઘડતર
கெர்கின்,ગિરિન
இஞ்சி,આદુ
கிளாடியோலஸ்,ગંધયંત્ર
ஆடு களை (ஏஜெரட்டம்),બકરી નીંદણ (એગરાટમ)
திராட்சைப்பழம்,દ્રાક્ષ
திராட்சை,દ્રાક્ષ
பச்சை கிராம்,લીલો ગ્રામ
க்ரூவியா,ગ્રોઇયા
நிலக்கடலை,મગફળી
கொய்யா,જામફળ
கினியா புல்,ગિની ઘાસ
பித்தப்பை மிட்ஜ்,પિત્તાશય
புல் ஹாப்பர்,ઘાસના ઘેરા
குந்தி பிழை,ગુંડિ
பழக்கம்,આદત
ஆலங்கட்டி,કરચરો
ஹேரிவெட்ச்,વાળ
ஹாலோபைட்,હાર્વેગેટ
ஹாரோ,દલાલ
அறுவடை அட்டவணை,લણણી અનુક્રમણિકા
அறுவடை,લણણી
அறுவடை,લણણી
ஹட்ச்,ક hંગું
வைக்கோல்,ઘાસની
ஹேலேஜ்,દાદાગીરી
வைக்கோல்,ઘાસ
மூடுபனி,ઝાકળ
மங்கலான,ધૂંધળું
தலை (வேளாண்),વડા (કૃષિ)
தலை (சேனலின்),વડા (ચેનલનું)
பின்னோக்கி செல்வது,પાછા મથાળા
ஹெட்ஜ்,હેજ
ஹெட்ஜிங்,હેજ
ஹெலிக்ஸ்,રખડુ
ஹெமாடைட்,હિમેટાઇટ
மூலிகை,વનસ્પતિ
ஹெர்பேரியம்,વનસ્પતિ
களைக்கொல்லி,વનસ્પતિનાશક
பரம்பரை,આનુવંશિકતા
ஹெர்டிலேஷன்,વિપુલતા
ஹெர்மாஃப்ரோடைட்,હર્મેફ્રોડાઇટ
ஹீட்டோரோக்ரோமாடிக்,વિજાત્ય
ஹீட்டோரோஃபெர்டைமயமாக்கல்,હેટરફેરિલાઇઝેશન
ஹீட்டோரோசிஸ்,તકરારી
ஹீட்டோரோசோம்,વિજાતીય
ஹீட்டோரோட்ஃப்,વિજાત્ય
ஹெக்ஸாபிளாய்டு,હેકસપ્લોઇડ
ஹைபர்னேட்,સ્તુતિ
அதிக அடர்த்தி நடவு,ઉચ્ચ ઘનતા વાવેતર
மலை (அரிசி),હિલ (ચોખા)
ஹிஸ்டோகிராம்,Histંચર
ஹிட்டெக் தோட்டக்கலை,હિટેક બાગાયતી
ஹைவ்,મધપૂડો
HOEING,ઉશ્કેરણી
வைத்திருத்தல்,યજમાન
வீட்டு பண்ணை,દેશી ખેતર
ஹோமியோஸ்டாஸிஸ்,હોમિયોસ્ટેસિસ
ஹோம்ஸ்டெட்,ઘર
ஒருமைப்பாடு,એકરૂપતા
ஒரே மாதிரியான,એકરૂપ
ஹோமோலாஜஸ்,સમલૈંગિક
ஹோமோசைகோட்,સજાવટ
ஹாப்பர்,ઘૂંટણ
அடிவானம்,ક્ષિતિજ
தோட்டக்கலை பயிர்கள்,બાગાયતી પાક
தோட்டக்கலை,બાગાયત
ஹார்டி-சில்வி ஆயர் விவசாயம்,હોર્ટી-સિલ્વી પશુપાલન ખેતી
தொகுப்பாளர்,યજમાન
சூடான நீர் சுத்திகரிப்பு,ગરમ પાણીની સારવાર
ஹல்,હલકું
ஈரப்பதம்,ભેજ
இயற்கையானது,ફર્સ્ટ
உமி,ક husંગું
ஹஸ்கர்,ક husંગર
உமி,ભૂખ
கலப்பின,સંકર
கலப்பினமாக்கல்,સંકર
நீரேற்றம்,હાઇડ્રેશન
நீர்நிலை,જળવિજ્ologyાન
நீராற்பகுப்பு,જળશાસ્ત્ર
ஹைட்ரோமீட்டர்,જળમાર્ગ
ஹைட்ரோபிலஸ்,જળચુક્ત
ஹைட்ரோபோனிக்ஸ்,જળવિજ્icsાન
ஹைட்ரோஸ்பியர்,જળશાસ્ત્ર
ஹைட்ரோஸ்கோபாரிட்டி,જળચોર
ஹைபராசைட்,અતિથિ
ஹைப்பர் பிளேசியா,આત્યંતિક
ஹைபா,કોઇ
ஹைபோகோடைல்,પમાટ
கருதுகோள்,અનુમાન
கருப்பை ஒடுக்கி,હિસ્ટ્રેસિસ (પાણી)
ஹேசல் நட்டு,હેઝલ અખરોટ
சணல்,શણ
ஹென்பேன்,હેનબેન
மருதாணி,મેંદી
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,શિષ્ટાચાર
ஹாப்,ઠોક
குதிரை கிராம்,ઘોડાનો ગ્રામ
குதிரை-கண்-பீன்,ઘોડાગાડી
தேனீ,મધમાખી
ஹாப்பர்,ઘૂંટણ
தோட்டக்கலை நிபுணர்,બાગાયતી
நீர்நிலை நிபுணர்,જળ -વિજ્ologistાની
சிட்டு ஒட்டுதலில்,સીમિત
ஆய்வுக்கூட சோதனை முறையில்,વિટ્રોમાં
உயிருள்ள,વિવો
கண்மூடித்தனமான,આડેધડ
பூச்சி,જંતુ
பூச்சி பூச்சி,જંતુનાશક જીવાડો
பூச்சி,જંતુ
பூச்சிக்கொல்லி,જંતુનાશક
பூச்சிக்கொல்லி,જંતુનાશક
இன்சோலேஷன்,તાલ
கரையாத,ઉઘાડાવાળું
இன்ஸ்டார் (பூச்சி),ઇન્સ્ટાર (જંતુ)
இன்சுலேட்டர்,અલગ પાડનાર
ஒருங்கிணைந்த நோய் மேலாண்மை,સંકલિત રોગ વ્યવસ્થાપન
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,એકીકૃત પોષક સંચાલન
ஒருங்கிணைந்த பூச்சி மேலாண்மை,એકીકૃત જંતુ સંચાલન
தீவிரம்,તીવ્રતા
தீவிர,સઘન
இடைக்கால,એકાંગાળ
இடைக்கணிப்பு (இடைக்கால),આંતરસંબંધ (ઇન્ટરકલ્ચર)
ஆர்வம்,હિત
இன்டர்னோட்,ઇંટનો કરવો
இடைமுகம் (செல் பிரிவு),ઇન્ટરફેસ (સેલ વિભાગ)
இடைக்கணிப்பு,પ્રક્ષેપણ
இடை-மாடி,આંતરડા
சரக்கு,સૂચિ
தலைகீழ்,ઉલ્લંઘન
ஈடுபாடு,અનુચિત
அயன்,આયન
கதிர்வீச்சு,ઝળહળાટ
நீர்ப்பாசனம்,સિંચાઈ
ஐசோ அல்லீல்கள்,આઇએસઓ એલીલ્સ
ஐஎஸ்ஓ தயாரிப்பு வளைவு,આઇએસઓ ઉત્પાદન વળાંક
ஐசோபார்,ઇસોબર
ஐசோகாமி,અલગતા
தனிமைப்படுத்தும் தூரம்,અલગ અંતર
ஐசோப்ளாய்டு,આઇસોપ્લાઇડ
ஐசோகண்ட்,અનહદ
ஐசோடோப்,આઇસોટોપ
இந்திய பிர்ச்,ભારતીય બિર્ચ
இந்திய நீல பைன்,ભારતીય વાદળી પાઇન
இந்திய செர்ரி,ભારતીય ચેરી
இந்திய ஜூனிபர்,ભારતીય જ્યુનિપર
இந்திய கினோ மரம்,ભારતીય કિનો વૃક્ષ
இந்திய லாரல் மரம்,ભારતીય લૌરલ વૃક્ષ
இந்திய மேட்,ભારતીય પાગલ
இந்திய மேட்லர்,ભારતીય પાગલ
இந்திய போடோ பைலம்,ભારતીય પોડો ફિલમ
இண்டிகோ,અતિશય
இத்தாலிய தினை,ઇટાલિયન બાજરી
தந்தம் மரம்,હાનિત વૃક્ષ
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,આઇવિ લોર્ડ/લિટલ લોર્ડ
வெல்லம்,ગોળ
ஜபோனிகா அரிசி,જાપોનીકા
ஜாசிட்,જાસૂસ
ஜவானிகா ரைஸ்,જાવાનિકા ચોખા
கூச்சலிடுதல்,ધક્કો
ஜம் சாகுபடி,દિવાહિની ખેતી
ஜம்பிங் மரபணு,જનન
குப்பை டி.என்.ஏ,જંક ડીએનએ
சிறார் கட்டம்,કિશોર તબક્કો
ஜகரந்தா,જકારાંડા
ஜாக்ஃப்ரூட்,જેકફ્રૂટ
ஜமுன்,જામન
மல்லிகை,ચપળ
ஜட்டி கட்டி,જત્તી ખત્તી
ஜட்ரோஃபா,એક જાતની કળા
சணல்,શણ
ஜாசிட்ஸ்,જાસૂસ
கயோலின்,કારોલિન
கயோலினைட்,Kાળ
கயோலினைட்,Kાળ
கரியென்சிமா,Kષધ
Karyodesma,ક ry રેઓડેસ્મા
கரியோகாமி,કર્કશમી
கரியோகிராம் (இடைஜியோகிராம்),કેરીગ્રામ (ઇડિગ્રામ)
காரியோகினேசிஸ்,કર્કશિનેસ
கரியாலஜி,કર્કશવિજ્ologyાન
காரியோலிசிஸ்,કર્કશ
காரியோன்,ક ry રેઓન
காரியோடைப்,કાર્યોયોટાઇપ
கெல்ப் (ஆல்கா),કેલ્પ (શેવાળ)
கெல்வின் சுழற்சி,કેલ્વિન ચક્ર
கெராடின்,કેરાટિન
கர்னல்,કર્કશ
கைரா நோய்,ખૈરા રોગ
கரிப்,ખરીફ
விளையாடினேன்,મજાક
கினெடோகோர்,કિનેટોચોર
சமையலறை தோட்டம்,રસોડું
க்ளீன்ஃபில்டர் நோய்க்குறி,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
க்ளெனோ துண்டு,ક્લેનો ટુકડો
முடிச்சு,ઘડતર
கோச்சின் போஸ்டுலேட்,કોચની પોસ્ટ્યુલેટ
கோபனின் வகைப்பாடு (காலநிலை),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
கிரெப்ஸ் சுழற்சி,ક્રેબ્સ ચક્ર
கர்டோசிஸ்,ક્ટોસિસ
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
கதம்,કડમ
காலே,કાલે
கன்ஸ் புல்,કેન્સ ઘાસ
கரோண்டா,કર્કશ
"சிறுநீரக பீன், ராஜ்மா","કિડની બીન, રાજમહ"
கிவிஃப்ரியட்,Kાંકીપ
KNOL கோல்,નોલ ખોલ
கோடம்புலி,કોડમપુલી
கோடோ தினை,કોડો બાજરી
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),કોકમ બટર ટ્રી (મંગોસ્ટીન)
கப்ரா வண்டு,ખપ્રા ભમરો
L.D.50 (மரணம் டோஸ் 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
தரையிறக்க ஆய்வகம்,જમીન પર
லேபிள்,સંદિગ્ધ કરવું
தொழிலாளர்,મજૂર
லாக் ஓபரான் மாதிரி,લક્ષ પરાક્રમ
பாலூட்டுதல்,દૂધમારો
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
லாக்டோஸ்,લેક્ટોઝ
பின்தங்கிய இழை,પાછળની બાજુ
லாம்ப்டா குளோனிங் திசையன்,લેમ્બડા ક્લોનીંગ વેક્ટર
லேமினார் காற்று ஓட்டம்,લેમિનર હવા પ્રવાહ
விளக்கு தூரிகை குரோமோசோம்,દીવો બ્રશ રંગસૂત્ર
நில,જમીન
நில திறன் வகைப்பாடு,જમીન ક્ષમતા વર્ગીકરણ
நில திறன் வரைபடம்,જમીન ક્ષમતા
நில சீரழிவு,જમીન -અધોગતિ
நில சமமான விகிதம்,જમીન સમકક્ષ ગુણોત્તર
நில சமநிலை,જમીન સ્તરીકરણ
நில மீட்பு,જમીનની શોધ
இயற்கையை ரசித்தல்,ઉતર
நில பொருந்தக்கூடிய தன்மை,જમીન યોગ્યતા
நில பயன்பாட்டு முறை,જમીન ઉપયોગ -પદ્ધતિ
லாங்கர்ஹான்ஸ் செல்கள்,લેંગરહન્સ સેલ્સ
குறைவு வீதம்,રદિયો દર
லார்வா,લાર્વા
தாமதம்,સુશોભન
உள்ளுறை,સુવ્યવસ્થિત
மறைந்திருக்கும் தொற்று,ચેપગ્રસ્ત ચેપ
பக்கவாட்டு,બાજુનું
லேட்டரைட் மண்,વારસામાં માટી
லேடெக்ஸ்,Xtex
லாடிரிசம்,શિરદર્શક
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
நட்டு,જાળી
முக்கிய நன்மை சட்டம்,સુસંગત લાભ
நிலையான வருமானத்தின் சட்டம்,સતત વળતરનો કાયદો
வருவாயைக் குறைக்கும் சட்டம்,ઘટતા વળતરનો કાયદો
மீண்டும் அதிகரிக்கும் சட்டம்,વધારો
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,મર્યાદિત પરિબળોનો કાયદો
குறைந்தபட்ச சட்டம்,ન્યૂનતમ કાયદો
மாற்று சட்டம்,અવેજીનો કાયદો
மாறி விகிதாச்சாரத்தின் சட்டம்,ચલ પ્રમાણનો કાયદો
அடுக்கு,સ્તર
தளவமைப்பு,બાંધકામ
லீகேட்,ઉદ્ધત
கசிவு திறன்,Effંચે ચાલતી કાર્યક્ષમતા
வெளியேறும் தேவை,ઠપકો
முன்னணி ஸ்ட்ராண்ட்,અગ્રણી સેર
இலை பரப்பளவு காலம்,પાંદડાની વિસ્તારનો સમયગાળો
இலை பகுதி அட்டவணை,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
இலை பரப்பளவு விகிதம்,પાંદડાની વિસ્તાર ગુણોત્તર
இலை சுரங்கத் தொழிலாளர்,પર્ણ ખાણિયો
இலை சோதனை,પાંદડાની પરીક્ષણ
இலை,પર્ણ
துண்டுப்பிரசுரம்,પત્રિકા
குத்தகை,પટા
பருப்பு,ક legંગું
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
Lenticel,ભાંગફોડ
லென்டோ கேபிலரி புள்ளி,દાપલ કેશિકા બિંદુ
லெப்டோனெமா,લેપટોનમા
லெப்டோஸ்பிரோசிஸ்,લેપ્ટોસ્પાયરોસિસ
லீரோ-மோர்பிக்,અંધશ્રદ્ધાળુ
புண்,જખમ
மரணம் பிறழ்வு,ઘાતક પરિવર્તન
லுகோபிளாஸ்ட்,લિંગકોપ્લાસ્ટ
நிலை மொட்டை மாடி,ક levelપિક ભાડૂતી
சமநிலையாளர் (லெவியர்),લેવલર (લેવલર)
சமன் செய்தல் (நிலத்தின்),લેવલિંગ (જમીનની)
லே விவசாயம்,રખડુ
லிபிக்கின் குறைந்தபட்ச சட்டம்,લિબિગનો ન્યૂનતમ કાયદો
லிகேஷன்,બંધ
ஒளி இழப்பீட்டு புள்ளி,પ્રકાશ વળતર બિંદુ
ஒளி செறிவு தீவிரம்,પ્રકાશ સંતૃપ્તિની તીવ્રતા
ஒளி பரிமாற்ற விகிதம்,પ્રકાશ પ્રસારણ ગુણોત્તર
ஒளி பொறி,પ્રકાશ જાળ
லிமிங்,મર્યાદિત
வரம்பு,સીમા
கட்டுப்படுத்தும் காரணி,મર્યાદિત પરિબળ
லிமோனைட்,સિધ્ધાંત
வரி,પંક્તિ
நேரியல் பதில்,રેખીય પ્રતિભાવ
இணைப்பு,જોડાણ
இணைப்புக் குழு,જોડાણ જૂથ
இணைப்பான்,કોરી
லின்ட் இன்டெக்ஸ்,ઉંચકવાર સૂચન
லின்டர்ஸ்,કોઠાર
கொழுமியம்,લિપિડ
லிபோலிசிஸ்,લિપોલીસિસ
கலைப்பு,પતાવટ
லிஸ்டர்,શણગારવું
லிஸ்டர்,શણગારવું
பட்டியல்,સૂચિ
லித்தோஸ்பியர்,શિષ્ટાચાર
குப்பை,કચરો
நேரடி தழைக்கூளம்,જીવંત લીલા ઘાસ
லிவர்வார்ட்,મણિ
கால்நடைகள்,પશુધન
உள்ளூர் கட்டுப்பாடு,સ્થાનિક નિયંત્રણ
இடம்,સ્થાન
வெட்டுக்கிளி,તીડ
தங்குமிடம் (பயிர் உறைவிடம்),રહેઠાણ (પાક લોજિંગ)
லோடிகுல்,લોડિક્યુલ
Lodess,ભ્રમણ
மடக்கை மாற்றம்,લોગાર્શા -પરિવર્તન
நீண்ட - நாள் ஆலை,લાંબી - દિવસનો છોડ
நீண்ட அலை கதிர்வீச்சு,લાંબી તરંગ કિરણોત્સર્ગ
லூப்,ફટકો
லோப்பிங்,Pingંચે કામ કરવું
மரம் வெட்டுதல்,લાકડું
லக்ஸ்,એક જાતની એક વસ્તુ
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),લક્ઝરી વપરાશ (પોષક તત્વો)
சொகுசு மரபணுக்கள்,લકકાર જનીનો
லைகோபீன்,લીકોપીન
நிணநீர்,લિમણું
லைசிமீட்டர்,લિઝિમીટર
கலத்தின் லிசிஸ்,કોષ -ચિત્તભ્રમણા
லைசோஜெனி,લાઇઝજેનિસ
லைசோசோம்,લિસોઝomeમ
லைசோசைம்,સુવાક્ય
லாக் மரம்,લાખ વૃક્ષ
லாக்,લાખ
"லேடிஸ் விரல், ஓக்ரா","લેડીની આંગળી, ઓકરા"
லேண்ட் கால்ட்ரோப்ஸ்,જમીન કેલ્ટ્રોપ્સ
லந்தானா,મણિ
லாதிரஸ்,શણગારવું
லீக்,ગલનનું
எலுமிச்சை புல்,લીંબુનો ઘાસ
எலுமிச்சை,લીંબુ
பயறு,મસૂર
லெக்வோர்ஸ்,મસ્ત
கீரை,કોઇ
லில்லி,લીલી
சுண்ணாம்பு,ચૂનો
ஆளி விதை,અળસીનું
லிச்சி,ઉદ્ધતાઈ
சிறிய தினை,થોડી બાજરી
நீண்ட முலாம்பழம்,લાંબા તરબૂચ
நீண்ட மிளகு,લાંબી મરી
லோகாட்,ડોકલા
தாமரை,કમળ
லுர்சர்ன்,લસ
லாக் பூச்சி,લાખ જંતુ
லேடி பேர்ட் வண்டு,સ્ત્રી -પક્ષી ભમરો
இலை சுரங்கத் தொழிலாளர்,પર્ણ ખાણિયો
இலை ரோலர்,પાંદડાની રોલર
இலை வெபர்,પાંદડા
வெட்டுக்கிளி,તીડ
மைக்ரோ பரிணாமம்,લૌકિક ઉત્ક્રાંતિ
மேக்ரோக்ளைமேட்,કરચલી
மேக்ரோமிகுலூல்,મ mac્રોમ્યુલેક્યુલ
மேக்ரோனேஷன்,ઉદ્ધતતા
மேக்ரோனூட்ரியண்ட்,ઉન્માદ
மேக்ரோபோர்கள்,ચંચળ
மாகோட்,માગગોટ
மாக்மா,મેઘ
மெக்னீசியா,મેગ્નેશિયા
வெளிமம்,મેગ્નેશિયમ
காந்த அசை,ચુંબકીય હલાવનાર
அளவு,પરિમાણ
மஹுவா கேக்,માહુઆ કેક
பராமரிப்பாளர் வரி,જાળવણીકાર રેખા
பராமரிப்பு,જાળવણી
மக்காச்சோளம் ஷெல்லர்,મકાઈ શેલર
ஆண் மலட்டு,પુરુષ જંતુરહિત
செயலிழப்பு,ખોડખાંપણ
வீரியம்,રોગ
ஊட்டச்சத்து குறைபாடு,પોષણ
முறைகேடு,ગેરરીતિ
மால்டிங்,દૂષિત
மேலாளர்,ગમાણ
சதுப்புநிலங்கள்,મેલગ્રોવ
மனோமீட்டர்,માનવશલના માપક
மனோமீட்டர்,માનવશલના માપક
மன்டிசா (மடக்கை),મન્ટિસા (લોગરીધમનો)
உரம்,ખાતર
உரமாக்குதல்,ખાતર
ஓரளவு,સીમાંત
விளிம்பு செலவு,સીમાંત ખર્ચ
விளிம்பு நிலம்,સીમાંત જમીન
விளிம்பு தயாரிப்பு,સીમાંત ઉત્પાદન
விளிம்பு வருவாய்,સીમાંત વળતર
மரைன்,દરિયાઇ
குறிப்பாக்கி (மரபணு),માર્કર (આનુવંશિક)
சந்தை,બજાર
சந்தைப்படுத்தக்கூடியது,વેચાણક્ષમ
சந்தைப்படுத்தக்கூடிய உபரி,વેચાણપાત્ર અધિકૃતતા
சந்தைப்படுத்தப்பட்ட உபரி,બજારમાં મેળવણી
சந்தைப்படுத்தல்,બજાર
சதுப்பு நிலம்,માર્શ
வெகுஜன ஓட்டம்,સામૂહિક પ્રવાહ
வெகுஜன தேர்வு,સામૂહિક પસંદગી
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,સામૂહિક-સંકટપ્રમનોમાક્ષ
மாஸ்ட்,મસ્ત
தாய்வழி பரம்பரை,મામાનો વારસો
இனச்சேர்க்கை,સમાગમ
மெட்ரிக் ஆற்றல்,મેટ્રિક સંભવિત
முதிர்வு,પરિપક્વતા
முதிர்ச்சி (பயிர்),પરિપક્વતા (પાક)
கிடைக்கும் அதிகபட்ச நீர்,મહત્તમ ઉપલબ્ધ પાણી
அதிகபட்ச பயிர்,મહત્તમ પાક
அதிகபட்ச எச்ச வரம்பு,મહત્તમ અવશેષ મર્યાદા
அதிகபட்ச நிலையான மகசூல்,મહત્તમ ટકાઉ ઉપજ
அதிகபட்ச வெப்பமானி,મહત્તમ થર્મોમાપક
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,મહત્તમ પાણી -ધારણ ક્ષમતા
புல்வெளி பழத்தோட்டம்,ઘાસનો ઓર્કાર્ડિંગ
மீலி,ભ્રામક
சராசரி விலகல்,સરેરાશ વિચલન
சராசரி வாழ்க்கை (அணு),મીન લાઇફ (પરમાણુ)
சராசரி கடல் மட்டம்,દરિયાઇ સપાટી
சராசரி சதுரம்,સરેરાશ ચોરસ
அளவீடு,માપ
அளவீட்டு,માપ
இயந்திர,યાંત્રિક
இயந்திர பகுப்பாய்வு (மண்),યાંત્રિક વિશ્લેષણ (માટી)
இயந்திர தடுப்பு,યાંત્રિક અવરોધ
இயந்திரமயமாக்கப்பட்ட விவசாயம்,યંત્ર -ખેતી
சராசரி,મધ્યમ
மருத்துவ ஆலை,Inalષધ
மத்திய தரைக்கடல் காலநிலை,ભૂમધ્ય આબોહવા
மெகாகமெடோஜெனெஸிஸ்,મેગાગામેટોજેનેસિસ
மெகாஸ்போரங்கியா,મેગાસ્પોરંગિયા
மெகாஸ்போர் (மேக்ரோஸ்போர்),મેગાસ્પોર (મેક્રોસ્પોર)
மெகாஸ்போரோஜெனெஸிஸ்,મેગાસ્પોજેનેનેતિયો
ஒடுக்கற்பிரிவு,મેયોસિસ
மூத்த மண்,ખુશામત
டி.என்.ஏ உருகுதல்,ડીએનએ
சவ்வு வடிகட்டி,પટલ ફિલ્ટર
