Gujarati,Hindi
અધ્યક્ષ/અધ્યક્ષ,"अध्यक्ष, सभापति"
ચલણ,चालान
પડકાર,"चुनौती, आक्षेप"
ચેમ્બર,"चेम्बर, कक्ष, सदन"
વાણિજ્ય,वाणिज्य मंडल
પરિવર્તન,"परिवर्तन, बदलाव, बदलना"
અંધાધૂંધી,अव्यवस्था
અધ્યાય,"अध्याय, शाखा, चैप्टर"
ચારિત્ર્યની હત્યા,चरित्र हनन
ચારિત્ર્યનું પ્રમાણપત્ર,चरित्र प्रमाणपत्र
ખર્ચ,"कार्य-भार, प्रभारख़र्च, आरोप"
મિલકત ઉપર ખર્ચ,संपत्‍ति पर प्रभार
ચાર્જ -પત્ર,आरोप पत्र
સખાવતી,"धर्मार्थ, ख़ैराती, पूर्त"
ધર્માદા,"पूर्तकाय;दान, खैरात, उदारता"
ચાર્ટ,"चार्ट, संचित्र"
ચાર્ટર,"भाड़े पर लेना, चार्टर"
સંખ્યા,"चैसिस नंबर, चैसिस संख्या"
છેતરપિંડી,"छल, छल करना"
તપાસ,"पड़ताल, जांच, रोक, मिलान करना"
તપાસની યાદી,जांच सूची
તપાસ,"जांच चौकी, जांच नाका"
રસાયણશાસ્ત્રી,"रसायनज्ञ, कैमिस्ट, दवा-विक्रता, औषध व्यवसायी"
તપાસ,चैक
તપાસ દો,चैक पत्रक
મુખ્ય,"प्रमुख, मुख्य"
બાળકો શિક્ષણ ભથ્થું,संतान शिक्षा भत्ता
બાળ શોષણ,बाल शोषण
બાળ મજુર,बाल श्रम;बाल मज़दूर
બાળ -કલ્યાણ,बाल कल्याण
કાયમી,"जीर्ण, पुराना;चिरकालिक"
કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ),कालक्रम
સર્કલ,"परिमंडल, सर्कल, हलक़ा"
સરકીટ -ગૃહ,सर्किट हाउस
પરિપત્ર (= પરિપત્ર અક્ષર),परिपत्र
પરિભ્રમણ,परिचालन
સજાવટ,परिस्थिति
સંકલ્પાત્મક પુરાવો,पारिस्थितिक साक्ष्य
પ્રશંસાપત્ર,"उद्‌धरण, कथन, प्रशस्ति"
નાગરિકત્વ,नागरिकता
શહેરના વળતર ભથ્થું,नगर प्रतिकर भत्‍ता
નાગરિક સુવિધા,नागरिक सुविधाएं
નાગરિક,"सिविल, नागरिक, दीवानी, असैनिक"
મુલકી સંહિતા,"सिविल संहिता, नागरिक संहिता"
દીવાની સંરક્ષણ,नागरिक सुरक्षा
દીવાની સૂચિ,सिविल सूची
દીવાની લગ્ન,"अदालती विवाह, सिविल विवाह"
દીવાની કાર્યરીતિ સંહિતા,सिविल प्रक्रिया संहिता
મુલકી સેવા,सिविल सेवा
દીવાની દાવો,"सिविल वाद, दीवानी मुकदमा"
મુલકી પુરવઠો,नागरिक पूर्ति
નાગરિક યુદ્ધ,गृह युद्‌ध
દાવા,"दावा, दावा करना"
દાવો કરનાર,दावेदार
દાવા પત્રક,दावा फ़ार्म
રિફંડ માટે દાવો,धन-वापसी का दावा
સ્પષ્ટીકરણ,स्पष्‍टीकरण
વર્ગ,"वर्ग, दर्जा, कक्षा, श्रेणी"
જાહેરખબર,वर्गीकृत विज्ञापन
વર્ગીકૃત દસ્તાવેજો,"वर्गीकृत प्रलेख, गुप्‍त दस्तावेज"
વર્ગીકૃત માહિતી,"वर्गीकृत सूचना, गुप्‍त सूचना"
વર્ગીકરણ કરવું,वर्गीकरण करना
રાજ્યસંભાળ,"वर्गवार, श्रेणीवार"
કલમ,खंड
નિશાન,"निर्बाधता, निकासी, अनापत्‍ति, समाशोधन"
સ્પષ્ટ ખાલી જગ્યા,स्पष्‍ट रिक्‍ति
કારકુનીને લગતું,"लिपिकीय, लेखन संबंधी"
કારકુની,लिपिक संवर्ग
કારકુની ભૂલ,"लेखन त्रुटि, लिखाई की भूल"
કારકુની કર્મચારી,लिपिक वर्ग
કારકુની કૃતિ,लिपिकीय कार्य
ગ્રાહક,"ग्राहक, सेवार्थी"
છૂપી જગ્યા,"क्लोक रूम, अमानती सामानघर"
વર્ષ બંધ,वर्ष की समाप्‍ति
બંધ થતા સિલક,अंत शेष
છેલ્લી તારીખ,अंतिम तिथि
સમાપન,"समापन, समाप्‍ति"
ચાવી,"सूत्र, संकेत"
કો ('સહ-અધ્યક્ષ' ની જેમ),सह
સહ-આરોપી,सह-अभियुक्‍त
ઉધરસ,अनुशिक्षण
સામી સરકાર,गठबंधन सरकार
સંહિતા,"संहिता, कूट, कोड"
સંકેત,कूट संख्या
આચાર,आचार संहिता
સંકેત -શબ્દ,कूट शब्द
સંજ્ codા,कूट लेखन
જબરદસ્તી,"ज़ोर-जबरदस्ती, प्रपीड़न"
સહ-અસ્તિત્વ,सह-अस्तित्व
જાણકારી,संज्ञेय
જાણકારી ગુનો,संज्ञेय अपराध
જ્ cognાન,"संज्ञान, ध्यान"
સંયોગ,संयोग
સહયોગ,सहयोग
સમસર જામીનગીરી,संपार्श्‍विक प्रतिभूति
સાથીદાર,सहकर्मी;सहयोगी
સામૂહિક,"सामूहिक, समूह"
સામૂહિક જવાબદારી,सामूहिक उत्‍तरदायित्व
કલેક્ટર -સંગ્રહ,"कलक्टरी, समाहर्तालय, समाहरणालय"
સહાનુભૂતિ,दुरभिसंधि
વસાહત,"बस्ती, कॉलोनी, उपनिवेश"
રંગબેરંગીતા,वर्णांधता
કોલમ,"स्तंभ, ख़ाना"
આવરણ,"चप्पा-चप्पा खोज, सघन खोज अभियान"
આદેશ આપવો,"कमान, समादेश"
સ્મારક,"स्मृति, स्मरणोत्सव"
પ્રશંસનીય,"प्रशंसनीय, सराहनीय"
અનુરૂપ,अनुरूप
પત્રવ્યવહાર,"व्याख्या, टीका, आंखों देखा हाल"
ટિપ્પણી,टिप्पणी
વાણિજ્ય,वाणिज्य
વાણિજ્યિક વિરામ,विज्ञापन अंतराल
કમિશન,"आयोग, कमीशन, आढ़त"
કાર્યપદ,"प्रवर्तन में लाना, चालू करना"
કરવું,"वचनबद्‌ध होना, करना, सुपुर्द करना"
પ્રતિબદ્ધતા,"वचनबद्‌धता, प्रतिबद्‌धता, सुपुर्दगी"
કોડ્યુ,"वस्तु, पण्य"
સામાન્ય,सामान्य
સાંપ્રદાયિક,"सांप्रदायिक, सामुदायिक"
સાંપ્રદાયિક સુમેળ,सांप्रदायिक सद्‍भाव
વાતચીત કરવી,"संदेश पहुंचाना, बताना, संचारित करना, बातचीत करना, संपर्क करना"
વાતચીત,"संचार, संदेश, पत्र व्यवहार, संप्रेषण"
સંચાર અંતર,संप्रेषण का अभाव
સંવાદ,विज्ञप्‍ति
સમુદાય,"समुदाय, समाज"
સમુદાય કેન્દ્ર,सामुदायिक केंद्र
સમુદાય વિકાસ પરિયોજના,सामुदायिक विकास परियोजना
સામાજિક સેવા,सामुदायिक सेवा
ફેરફાર,"परिवर्तन, संराशीकरण, लघूकरण"
રૂપાંતરિત રજા,परिवर्तित छुट्टी
રૂપાંતરિત મૂલ્ય,संराशीकृत मूल्य
તુલના,"तुलना, मिलान"
કરુણા,अनुकंपा
કરુણ,अनुकंपा आधार
સહાનુભૂતિપૂર્ણ રજા,अनुकंपा छुट्‌टी
સુસંગત,"संगत, अनुकूल"
ફરજ પાડવી,विवश करना
સારાંશ,सार-संग्रह
વળતર,"प्रतिपूर्ति, प्रतिकार;मुआवज़ा"
વળતર -ભથ્થું,प्रतिकर भत्‍ता
ભરપાઈ રજા,प्रतिपूरक छुट्टी
યોગ્યતા,सक्षमता
સક્ષમ,सक्षम
સક્ષમ સત્તા,सक्षम प्राधिकारी
હરીફાઈ,प्रतियोगिता
સ્પર્ધાત્મક પરીક્ષા,प्रतियोगिता परीक्षा
સંકલન,संकलन
ફરિયાદ,"शिकायत, परिवाद"
ફરિયાદ,शिकायत पुस्तिका
પૂરક બનાવવું,पूरक
પૂરક,पूरक
પૂર્ણ,"पूर्ण;पूरा करना, समाप्‍त करना"
પૂર્ણતા પ્રમાણપત્ર,समापन प्रमाण-पत्र
પાલન,"अनुपालन, पालन"
જટિલ,जटिल
ખુશામત કરવી,"अभिनंदन, प्रशंसा, सम्मान"
સાદાપણી નકલ,मानार्थ प्रति
પાલન કરવું,अनुपालन करना
સંયુક્ત સંસ્કૃતિ,सामासिक संस्कृति
-નું જોડાણ,"रचना, संघटन, गठन, प्रशमन"
સર્વગ્રાહી,व्यापक;बृहत्
સર્વગ્રાહી વીમો,व्यापक बीमा
સમાધાન કરવું,समझौता;समझौता करना
ફરજિયાત,अनिवार्य
ફરજિયાત નિવૃત્તિ,अनिवार्य सेवा-निवृत्‍ति
કોમ્પ્યુટર,"कंप्यूटर, अभिकलित्र"
કમ્પ્યુટર કેન્દ્ર,"कंप्यूटर केंद्र, अभिकलित्र केंद्र"
કમ્પ્યુટર મૈત્રીપૂર્ણ,कंप्यूटर अनुकूल
કોમ્પ્યુટમાઇઝેશન,कंप्यूटरीकरण
કમ્પ્યુટર -ભાષા,कंप्यूटर भाषा
કોમ્પ્યુટર સાક્ષરતા,कंप्यूटर साक्षरता
ખ્યાલ,संकल्पना
ચિંતા,"समुद्‌यम, सरोकार, चिंता"
છૂટછાટ,रियायत
છૂટના દર,रियायती दर
રાહત -પ્રમાણપત્ર,रियायत प्रमाणपत्र
સમાધાન,सुलह
"સમાપન નોંધ, ઉપસંહાર",समापन टिप्पणी
અંત,"निष्कर्ष, समाप्ति"
નિર્ણાયક,"निश्‍चयात्मक, निश्‍चायक"
સહમત થવું,सहमत होना
એક સાથે,सहमति
નકામું કરવું,"अनुपयोगी घोषित करना, दंडनीय घोषित करना, निन्दा करना"
શરત,"शर्त, प्रतिबंध, दशा, स्थिति"
શરતી,सशर्त
શરતી સ્વીકૃતિ,सशर्त स्वीकृति
કરારની શરતો,"ठेके की शर्तें, संविदा की शर्तें"
નોકરીની શરતો,"नौकरी की शर्तें, सेवा शर्तें"
શોક,"संवेदना, शोक"
સંમતિ આપવી,माफ़ करना
આચાર,"आचरण, संचालित करना"
ચલચ,आचरण नियमावली
સંમેલન,सम्मेलन
પરિષદ -ખંડ,सम्मेलन कक्ष
પરિપૂર્ણ સુવિધા,बहु-संलाप सुविधा
બક્ષિસ કરવી,प्रदान करना
ગુપ્ત,गोपनीय
બંધન,"परिरोध, प्रसूति"
પુષ્ટિ આપવી,पुष्‍टि करना
સમર્થન,"पुष्‍टि, स्थायीकरण"
સેવા -પુષ્ટિ,सेवा का स्थायीकरण
પુષ્ટિ હુકમ,स्थायीकरण आदेश
જપ્તી,"अधिहरण, ज़ब्ती"
સંઘર્ષ,"संघर्ष;विरोध, विरोधिता"
વિરોધાભાસી મંતવ્યો,परस्पर विरोधी विचार
સુસંગતતા,अनुरूपता
અભિનંદન,"बधाई, अभिनंदन"
જોડાણ,"संबंध, संयोजन, कनेक्शन, जोड़ना"
સંલગ્નતા,"मौन सहमति, मौनानुकूलता"
અંત: કરણ,अंत:करण
સર્વસંમતિ,मतैक्य
સંમતિ,सहमति
પરિણામ,"परिणाम, फल"
પરિણામ રૂપે,"अनुवर्ती, परिणामी"
સંરક્ષણ,संरक्षण
વિચારણા ક્ષેત્ર,विचार क्षेत्र
માલ,परेषिती
માલ,परेषण
માલ નોંધ,परेषण नोट
સુસંગત,"एकरूप, संगत"
એકત્રિત નિધિ,"संचित निधि, समेकित निधि"
એકત્રિત પગાર,समेकित वेतन
એકત્રિત પત્રક,समेकित विवरण
એકીકરણ,"चकबंदी, समेकन, सुदृढ़ीकरण"
સુસ્પષ્ટ,"सुस्पष्‍ट, सहज दृश्य, ध्यानाकर्षी"
કાવતરું,षड्यंत्र
સતત,स्थिर;नियत;सतत
મતદાર,निर्वाचन क्षेत्र
અંગ,संघटक
બંધારણ,"संघटन, गठन, संविधान"
પ્રતિબંધ,मजबूरी
નિર્માણ,"निर्माण, रचना"
સલાહકાર,परामर्शदाता
પરામર્શ,परामर्श
સલાહ સમિતિ,परामर्शदात्री समिति
વપરાશપાત્ર વસ્તુ,उपभोग्य वस्तु
વપરાશ,उपभोग करना;खपाना
ઉપભોક્તા માલ,उपभोक्‍ता वस्तुएँ
ઉપભોક્તા મંચ,उपभोक्ता मंच परिषद्
ઉપભોક્તા -અભિગમ,उपभोक्ता अभिमुखीकरण
વપરાશ,"उपभोग, खपत"
સંપર્ક,संपर्क
સંપર્ક કાર્યક્રમ,संपर्क कार्यक्रम
ચેપી રોગ,सांसर्गिक रोग
સમાવવું,"समाविष्‍ट करना, रोकना"
ચિંતન કરવું,"ध्यानपूर्वक विचार करना, अनुध्यान करना"
સમકાલીન,"समसामयिक, समकालीन"
અદાલતનો અનાદર,न्यायालय की अवमानना
તકરાર,"विवाद, दावा, प्रतिविरोध"
વિષયવસ્તુ,"विषय सूची, अंतर्वस्तु, अंश"
સ્પર્ધા,"विवाद, प्रतियोगिता, लड़ना"
સંદર્ભ,"प्रसंग, संदर्भ"
આકસ્મિક ખર્ચ,आकस्मिक व्यय
આકસ્મિકતા,"संभाव्य स्थिति, आकस्मिकता, प्रासंगिकता"
આકસ્મિક ભથ્થું,आकस्मिकता भत्‍ता
આકસ્મિકતા નિધિ,आकस्मिकता निधि
આકસ્મિક અનુદાન,प्रांसगिक अनुदान
આકસ્મિક યોજના,आपात-निर्वाह योजना
પ્રાસંગિક ખર્ચ,"आकस्मिक प्रभार, फुटकर ख़र्च"
સતત નિમણૂક,सतत नियुक्‍ति
સતત વિકાસ,सतत विकास
સળંગ પ્રક્રિયા,सतत प्रक्रिया
સતત સેવા,सतत सेवा
પ્રતિબંધ,विनिषिद्‌ध
કરાર,"ठेका, संविदा"
કોન્ટ્રેક્ટ -ખત,संविदा विलेख
રોજગાર કરાર,नियोजन संविदा
કોન્ટ્રેક્ટ ગાળો,"संविदा की अवधि, ठेके की अवधि"
કરાર દસ્તાવેજ,"ठेका प्रलेख, संविदा प्रलेख"
કરાર -જવાબદારી,संविदागत देयता
કરાર -સેવા,संविदा सेवा
વિરોધાભાસ,"खंडन, परस्पर-विरोध"
વિરોધાભાસી નિવેદન,विरोधात्मक कथन
વિપરીત,"प्रतिकूल, विपरीत"
ઉલ્લંઘન,उल्लंघन
ફાળો,"योगदान, अंशदान, चंदा"
સહાયક પેન્શન યોજના,अंशदायी पेन्शन योजना
સહાયક પ્રોવિડન્ટ ફંડ,अंशदायी भविष्य निधि
નિયંત્રણ,नियंत्रण
નિયંત્રણ અધિકારી,नियंत्रण अधिकारी
વિવાદાસ્પદ,विवादास्पद
વિવાદાસ્પદ બાબત,विवादास्पद मामला
વિવાદ,विवाद
સગવડ,सुविधा
પરંપરાગત,"परिपाटी, रूढि, समागम"
પરંપરાગત,"रूढ़, रूढिगत"
વાકેફ,"अवगत, परिचित"
રૂપાંતર કરવું,"परिवर्तित करना, संपरिवर्तित"
રૂપાંતરિત રજા,संपरिवर्तित छुट्टी
વાહન,"वाहन, सवारी, हस्तांतरण"
વાહન ભથ્થું,वाहन भत्‍ता
વાહન -ખત,हस्तांतरण विलेख
વાહન ખર્ચ,"वाहन व्यय, सवारी खर्च"
ગુનેગાર,"सिद्‌धदोष, सिद्‌धदोष ठहराना, दोष सिद्‌ध करना"
માન્યતા,"दोषसिद्‌धि, दृढ़विश्‍वास"
હસ્તેશન,दीक्षांत समारोह
ઠંડક બંધ અવધિ,उपशमन अवधि
સહકાર,"सहयोग, सहकारिता"
સહકારી,"सहकारी, सहयोगशील"
સહકારી મંડળી,सहकारी समिति
સહકાર,सहयोजित करना
સહ-ઉપસ્થિત સભ્ય,सहयोजित सदस्य
સંકલન,"समन्वय, तालमेल, समन्वयन"
સહ-માલિક,सहस्वामी
ભાગીદાર,सहभागीदार
નકલ,"प्रतिलिपि, नक़ल, प्रति, कॉपी"
નકલ કરવી,"प्रतिलिपिकरण, प्रतियाँ बनाना"
ક copપિરાઇટ,"स्वत्वाधिकार, प्रतिलिप्याधिकार, कॉपीराइट"
ઉત્તેજક,सौहार्दपूर्ण
રાજ્યાભિષેક,मृत्यु समीक्षक
સંસ્થાપિત મંડળ,निगमित निकाय
ક corporate ક corpate ર્ગેંટ આયોજન,कंपनी आयोजना
નિગમ,निगम
નિગમ કર,निगम कर
સુધારણા,"शुद्‌धि, शोधन, सुधार"
સુધારાત્મક પગલાં (= સુધારણા),सुधारक उपाय
પત્રવ્યવહાર,"पत्राचार, पत्रव्यवहार"
પત્રવ્યવહાર અભ્યાસક્રમ,पत्राचार पाठ्यक्रम
પત્રવ્યવહાર ભાગ,पत्राचार भाग
સંવાદદાતા,संवाददाता
સમાન,"तदनुरूप, तदनुसार, तत्समान"
ઉશ્કેરાટ,शुद्‌धि-पत्र;भूल सुधार
સમર્થન કરવું,संपुष्‍टि करना
સમર્થન,संपुष्‍टि
ભ્રષ્ટ,"भ्रष्‍ट, भ्रष्‍ट करना"
ભ્રષ્ટાચાર,भ्रष्‍टाचार
ભ્રષ્ટ વ્યવહાર,भ्रष्‍ट आचरण
વિશ્વવ્યાપક શહેર,विश्‍वनगर
ખર્ચ,लागत
પડતર હિસાબનીસ,लागत लेखाकार
પડતર,लागत विश्‍लेषण
પડતર ખર્ચ,लागत सीमा
ખર્ચ અસરકારક,"लागत की किफायत, लागत प्रभाविता"
જીવન ખર્ચ,निर्वाह व्यय
પડછાયા,लागत अतिक्रमण
કુટિર ઉદ્યોગ,कुटीर उद्‌योग
પરિષદ,परिषद्
મંત્રી -પરિષદ,"मंत्री परिषद्, मंत्रिपरिषद्"
રાજનીતિ પરિષદ,राज्य सभा
સલાહ,"काउंसेल, परामर्श देना, मंत्रणा देना"
સલાહ,"परामर्श, परामर्श सेवा, उपबोधन"
કાઉન્ટર,"काउंटर, पटल, प्रति, जवाबी, गणित्र"
પ્રતિકૂળ કાર્યવાહી,जवाबी कार्रवाई
પ્રતિ -સોગંદ,"प्रति-शपथपत्र, जवाबी हलफ़नामा"
પ્રતિ -ખર્ચ,प्रत्यारोप
પ્રતિ -દાવા,प्रतिदावा
નકલી ચલણ,"जाली मुद्रा, जाली करेंसी"
બનાવટી,"जालसाजी, कूटकरण"
પ્રતિરો,"प्रतिपर्ण, अधपन्ना"
કાઉન્ટર ઓફર,प्रतिप्रस्ताव
મુકદ્દમા,प्रतिहस्ताक्षर करना
ફટકો,"बलात् राजपरिवर्तन, तख्ता-पलट"
કૂપન,कूपन
કુરીય,"वार्ताहर, कूरियर"
કુરિયર સેવા,कूरियर सेवा
અભ્યાસક્રમ,"मार्ग, दिशा, क्रम, प्रक्रिया, पाठ्यक्रम"
અભ્યાસ અભ્યાસક્રમો,पाठ़्यक्रम
કોર્ટનો કેસ,"अदालती मामला, न्यायालयी प्रकरण"
સૌજન્ય,"सौजन्य, शिष्‍टाचार"
કોર્ટ,लघुवाद न्यायालय
કરારબદ્ધ,प्रसंविदा
આવરણ,"आवरण, लिफ़ाफ़ा, संरक्षण"
કવરેજ,"व्याप्ति, संरक्षण, समावेशन, कवरेज"
સામેલ પત્ર,सहपत्र
આવરણ,"सहज्ञापन, सहमेमो"
Coverાંકવાની નોંધ,सह टिप्पणी
પેશ,द्रुत कार्यक्रम
ક્રીમી સ્તર,नवोन्नत वर्ग
નિર્માણ,"सर्जन, रचना, निर्माण"
સર્જનાત્મક,सर्जनात्मक
રચનાત્મકતા,"सर्जनशीलता, सर्जनात्मकता"
ક crંગું,"शिशु सदन, बालवाड़ी"
ઓળખપત્ર સમિતિ,प्रत्ययपत्र समिति
વિશ્વસનીયતા,"विश्‍वसनीयता, साख"
જમા,"ऋण, उधार, साख, जमा"
શાશ્વત,"प्रशंसनीय, सराहनीय"
જમા સલાહ,जमा संज्ञापन
ધિરાણ અને કરકસર સમાજ,बचत और उधार समिति
ક્રેડીટ કાર્ડ,क्रेडिट कार्ड
શાખ સુવિધા,"उधार सुविधाएं, ऋण सुविधाएं"
ધિરાણ નોંધ,जमा प्रविष्‍टि
ઉધાર નોધ,जमा पत्र
લેણદાર,"लेनदार, ऋणदाता"
અંતિમ પરિશ્રમ,दाह संस्कार
પરીક્ષાનું મેદાન,"श्‍मशान भूमि, शवदाहगृह"
ક્રૂર,कर्मीदल
અપરાધ,अपराध
ગુનાહિત વિશ્વાસનો ભંગ,आपराधिक विश्‍वास भंग
ફોજદારી અદાલત,"दंड न्यायालय, फ़ौजदारी अदालत"
ફોજદારી બેદરકારી,"आपराधिक उपेक्षा, घोर उपेक्षा"
ગુનાખોરી,"दंडनीय अपराध, दांडिक अपराध"
ફોજદારી કાર્યપદ્ધતિ સંહિતા,दंड प्रक्रिया संहिता
સંકટ,संकट
કટોકટી વ્યવસ્થાપન,संकट प्रबंधन
માપદંડ,"मानदंड, कसौटी"
ટીકા,आलोचना
આગળના ભાગમાં,"क्रॉस लगाना;काट देना, संकर"
પ્રકૃતિ,संकर नस्ल
ઉપરથી તપાસ કરવી,दुतरफ़ा पड़ताल
ક્રોસ ચેક,"क्रॉस चैक, रेखित चैक"
Crossલટ પરીક્ષા,प्रतिपरीक्षा;जिरह
Crossલટ સંદર્ભ,परस्पर संदर्भ
Crossલટ મતદાન,पक्षांतर मतदान
નિર્ણાયક તારીખ,निर्णायक तिथि
ક્રૂડ,"कच्चा;अपरिष्कृत, अशोधित, अशिष्‍ट"
અપરિચિત હત્યાકાંડ,आपराधिक मानव वध
ગુનેગાર,"अपराधी, दोषी, अभियुक्‍त"
ખેતી,"खेती, कृषि, संवर्धन"
સાંસ્કૃતિક વિનિમય કાર્યક્રમ,सांस्कृतिक विनिमय कार्यक्रम
સંચિત,संचयी
ચલણ,"मुद्रा, करेंसी"
ચલણ વિનિમય,मुद्रा विनिमय
ચલણી નોંધ,करेंसी नोट
વર્તમાન,"चालू, प्रचलित, वर्तमान"
ચાલુ ખાતાની,चालू खाता
વર્તમાન ફરતે,वर्तमान कर्तव्यभार
વર્તમાન સત્ર,"चालू सत्र, चालू अधिवेशन"
અભ્યાસક્રમ,जीवनवृत्‍त
ઘટાડવું,कम करना
યજમાનુસાર,अभिरक्षक
કસ્ટડીમાં,"अभिरक्षा, हिरासत"
રિવાજ,"रूढ़ि, प्रथा"
રિવાજ,सीमा शुल्क
રૂ custom,"रूढिगत, प्रथागत"
રૂ customિવારક કાર્યપદ્ધતિ,प्रथागत प्रक्रिया
કસ્ટમ ફરજ,सीमा शुल्क
ગ્રાહક,"ग्राहक, गाहक"
ગ્રાહક મૈત્રીપૂર્ણ,ग्राहक हितैषी
પરાકાષ્ઠા,सीमा-शुल्क जाँच
કાપવું,कम करना
ઘાટા દરખાસ્ત,कटौती-प्रस्ताव
છેલ્લી તારીખ,विभेदक तिथि
ચક્ર,चक्र
દૈનિક,दैनिक
દૈનિક ભથ્થું,दैनिक भत्‍ता
રોજિંદી ડાયરી,"दैनिक डायरी, दैनिकी, दैनंदिनी, रोजनामचा"
દૈનિક રજિસ્ટર,दैनिक रजिस्टर
રોજના અહેવાલ,दैनिक रिपोर्ट
રોજિંદુ કામ,"दैनिक कार्य, रोज़ का काम"
દૈનિક વેતન,"दैनिक मज़दूरी, दिहाड़ी"
ડેક સ્ટેજ,डाक स्तर
ડેક ટ્રે,डाक ट्रे
નુકસાન,"क्षति, हानि, नुकसान"
નુકસાન,"नुक़सानी, हर्जाना"
જોખમી,खतरनाक
હિંમત,"साहसी, साहसिक, निर्भीक"
માહિતી,"आधार सामग्री;आंकड़े, डाटा"
આંકડા -બેંક,आकंडा बैंक
આંકડાકીય આધાર,आंकड़ा संचय
માહિતી સંગ્રહ,"आंकड़ा संग्रहण, आधार-सामग्री संग्रहण"
આધાર સામગ્રી,आंकडा भरण
આંકડા,आंकड़ा संसाधन
તારીખ,"दिनांक, तारीख़, तिथि"
આગમનની તારીખ,"आगमन तिथि, आने की तारीख़"
જન્મ તારીખ,जन्म तिथि
વિદાય થયાની તારીખ,"प्रस्थान तारीख, जाने की तारीख़"
વિસારની તારીખ,"कार्यमुक्‍ति तारीख, छुट्टी की तारीख"
પરિપક્વતાની તારીખ,परिपक्वता तारीख
પહોંચ તારીખ,"प्राप्ति तारीख, प्राप्ति तिथि"
તારીખનો સિક્કો,"तारीख़ मोहर, दिनांकन"
દિવસના વિદ્વાન,अनावासी छात्र
દિવસ પાળી,दिन की पारी
દિવસ,रियायती दिन
રોજિંદા કામ,"दैनंदिन कार्य, रोजमर्रा का काम"
મૃત હિસાબ,निष्क्रिय खाता
અન્તિમ રેખા,समय सीमा
મડાગાંઠ,गतिरोध
ડેડ સ્ટ stockક રજિસ્ટર,जड़ स्टॉक रजिस्टर
મરણું,कुल भार
વ્યવહાર,"सौदा, व्यवहार करना"
વ્યવહાર મદદનીશ,संबंधित सहायक
ધન,"व्यवहार, लेनदेन"
વર્ષગાંઠ,पुण्यतिथि
અણગમો ભથ્થું,महंगाई भत्‍ता
મૃત્યુ લાભ,मृत्यु हितलाभ
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,मृत्यु-सह-निवृत्‍ति उपदान
નોકરીમાં મૃત્યુ,सेवा के दौरान मृत्यु
અધોગતિ,प्राधिकार निरसन
મક્કમ,"रोकना, विवर्जित करना"
ઉધાર,"नामे, नामे डालना"
ઉધાર,नामे संज्ञापन
દેવું,ऋण
દેવા વ્યવસ્થા,ऋण प्रबंधन
દેવાદાર,"ऋणी, देनदार"
મૃત,"मृत, मृतक, दिवंगत"
શિષ્ટતા,शिष्‍टता
વિકેન્દ્રીકરણ,विकेंद्रीकरण
નિર્ણાયક પરિબળ,निर्णायक कारक
નિર્ણય,"निर्णय, फैसला;विनिश्‍चय"
નિર્ણય લેવો,निर्णयन
નિર્ણય લેવાની પ્રક્રિયા,निर्णयन प्रक्रिया
જાહેરાત,घोषणा
આવકની ઘોષણા,आय की घोषणा
ઘોષિત મૂલ્ય,घोषित मूल्य
શપથ પર જાહેર કરવું,"सशपथ घोषित करना, शपथपूर्वक घोषणा करना"
ક decંગ કરવું,कूट वाचन
અંકુશ,"विनियंत्रण, नियंत्रण हटाना"
શિષ્ટાચાર,शिष्‍टता;शालीनता;मर्यादा
ઘટાડો,"घटत, कमी"
હુકમનામું,"डिगरी, डिक्री"
સમર્પણ,समर्पण
કપાતપાત્ર,कटौती-योग्य
બાદબાકી,"कटौती, घटाव"
મૂળમાં કપાત,स्रोत पर कटौती
પગારમાંથી કપાત,वेतन से कटौती
Deedણ,विलेख
ગીરો -ખત,बंधक विलेख
માનવામાં આવતી યુનિવર્સિટી,मानित विश्‍वविद्‌यालय
ઠપકો,"विरूपित करना, विकृत करना"
વાસ્તવિક,वस्तुतः
પરાકાષ્ઠા,ग़बन
બદનામી,मानहानि
ચૂક,"चूक, व्यतिक्रम, बक़ाया"
ચુકવણી કરનાર,"चूक करने वाला, बक़ायादार, बाक़ीदार"
ખામીયુક્ત,"सदोष, त्रुटिपूर्ण"
બચાવ,"रक्षा, बचाव, प्रतिवाद"
સંરક્ષણ સલાહ,बचाव काउंसेल
સંરક્ષણ ઉત્પાદન,रक्षा-उत्पादन
પ્રતિવાદી,प्रतिवादी
વિલંબ કરવો,आस्थगित करना
વિલંબિત ખર્ચ,आस्थगित व्यय
અવજ્ defા,अवज्ञा
ક્ષતિ,"घाटा, कमी"
ખાધ બજેટ,घाटे का बजट
વ્યાખ્યા કરવી,"निश्‍चित करना, परिभाषा देना"
બદનામી કરવી,अवज्ञा करना
અધોગતિ,"पद घटाना, ग्रेड घटाना, निम्नीकरण"
પ્રમાણ,"डिग्री, उपाधि, उपाधिपत्र, मात्रा, अंश, कोटि, घात"
નિશ્ચય કરવો,विधितः
વિલંબ,विलंब
પ્રતિનિધિ,"प्रतिनिधि, प्रत्यायोजित करना"
સોંપાયેલ સત્તાધિકારી,प्रत्यायोजित प्राधिकार
પ્રતિનિધિમંડળ,"प्रतिनिधि मंडल, शिष्‍टमंडल, प्रत्यायोजन"
