Malayalam,Bengali
ബുക്കോ-കൊറിംഗീൽ അറ,বুকো-ফ্যারেঞ্জিয়াল গহ্বর
വളർന്നുകാരി,উদীয়মান
ബഫർ ബൈകാർബണേറ്റ്,বাফার বাইকার্বোনেট
ബഫർ,বাফার
ബഫർ സോൺ,নিরাপদ অঞ্চলে
ബഫറിംഗ് പ്രവർത്തനം,বাফারিং অ্যাকশন
ബുഫ്ലോ,বুফো
ബൾബ്,বাল্ব
ബൾബള്,বুলবিল
ബൾബോ മൂത്രബുദ്ധി ഗ്രന്ഥി,Bulbourethral গ্রন্থি
ബൾക്ക് ഒഴുക്ക്,বাল্ক প্রবাহ
ബുള്ളിഫോം സെൽ,বুলিফর্ম সেল
ബംബിൾ ബീ,বাম্বল মৌমাছি
ബ്രാക്ക് ബുക്ക് ബ്രാഞ്ച്,বান্ডিল শাখা
ബണ്ടിൽ കവചം,আটির খাপ
ബണ്ടിൽ ഷീത്ത് സെൽ,বান্ডিল শিথ সেল
കുട്ടികൾ,বুয়েন্সি
ബ്യൂമന്റ് ഡെൻസിറ്റി സെൻട്രിഫ്യൂഗേഷൻ,বুয়্যান্ট ঘনত্ব কেন্দ্রীভূতকরণ
ബ്യൂമന്റ് സാന്ദ്രത,বুয়্যান্ট ঘনত্ব
കെട്ടിജജായി,বার্জন
മാള,বুড়ো
കുറ്റിക്കാട്,বুশ
ബ്യൂട്ടയോ മോണ്ടോസ്മ,বুটিয়া মনোস্পার্মা
ബ്യൂട്ടസ്,বুহাস
നിസ്സാരത (വീർത്ത തണ്ടു അടിസ്ഥാനം),বাট্রেস (ফোলা স্টেম বেস)
ഉപോൽപ്പന്നം,উপজাত
സി-പെപ്റ്റൈഡ്,সি-পেপটাইড
കള്ളിച്ചെടി,ক্যাকটাস
കാഡ്മിയം മലിനീകരണം,ক্যাডমিয়াম দূষণ
കാഡിക്കസ്,ক্যাডুকাস
കൈകം,Caecum
കൈനോറൽബ്ഡിറ്റിസ് ഇൻഹാൻസ്,Caenorhabditis এলিগানস
സസിയം,সিসিয়াম
കാപ്പിയിലെ ഉത്തേജകവസ്തു,ক্যাফিন
കാൽക്കറിയസ് സ്പിക്കുലേറ്റ്,ক্যালকেরিয়াস স্পাইকুল
കണക്കാക്കുന്ന ഷെൽ,ক্যালারিয়াস শেল
അവയുടെ ഗ്രന്ഥി,ক্যালসিফেরাস গ্রন্থি
കണക്കുകഷ്ടം,ক্যালিফিকেশন
കാൽസിറ്റോണിൻ,ক্যালসিটোনিন
ചുണ്ണാന്വ്,ক্যালসিয়াম
കാൽസ്യം പാലം,ক্যালসিয়াম ব্রিজ
കാൽസ്യം കാർബണേറ്റ്,চুনাপাথর
കലണ്ടുല,ক্যালেন্ডুলা
കാലിപസ്,কলিপাস
ഞങ്ങളെ വിളിക്കൂ,কলাস
കാലസ് സംസ്കാരം,কলাস সংস্কৃতি
കൊളോകാസിയ,কলোকাসিয়া
കലോട്ടുകൾ,ক্যালোটেস
കലട്രോപിസ്,ক্যালোট্রপিস
കലട്രോപിസ് പ്രോസറ,ক্যালোট্রপিস প্রোকেরা
കാൽവിൻ സൈക്കിൾ,ক্যালভিন চক্র
കാലിസിനി,ক্যালিসিনিয়া
കാലിക്സ്,ক্যালিক্স
കാലിക്സ്,ক্যালিক্স
കേംബ്രിയൻ കാലയളവ്,ক্যামব্রিয়ান পিরিয়ড
കാമിലസ്,উট
പച്ഛന്ന വേഷം,ক্যামোফ্লেজ
കാമ്പനേയ്സ്,ক্যাম্পানেলস
Canabinoid,কানাবিনয়েড
കനാലിക്ലസ്,ক্যানালিকুলাস
അര്ബ്ബുദം,ক্যান্সার
കാൻസർ (കോമൺ ക്രാബ്),ক্যান্সার (সাধারণ কাঁকড়া)
കാൻഡിറ്റൂഫ്റ്റ്,ক্যান্ডিটুফ্ট
ചൂരൽ പഞ്ചസാര,আখ
കാനിഡ,ক্যানিডে
കാനൻ (പല്ലുകൾ),কাইনিন (দাঁত)
കാനിസ് പരിചിതത,ক্যানিস পরিচিত
കാന,ক্যানা
കഞ്ചാവ് സാറ്റിവ,গাঁজা স্যাটিভা
മേലാപ്പ്,ক্যানোপি
പാപസേല,ক্যাপাসিটেশন
കാപിലറിറ്റി,কৈশিক
കാലിലറി,কৈশিক
കാപ്പിലറി രക്തചംക്രമണം,কৈশিক সঞ্চালন
കാപ്പിറ്റുലം,ক্যাপিটুলাম
കപ്പരിസ്,ক্যাপারি
ടാപ്പിംഗ്,ক্যাপিং
കാപ്സൈഡ്,ক্যাপসিড
കാപ്സോമെറെ,ক্যাপসোমির
കാപ്സ്യൂൾ,ক্যাপসুল
കാർബാനോഹെമോഗ്ലോബിൻ,কার্বামিনোহেমোগ্লোবিন
കാർബോഹൈഡ്രേറ്റ്,কার্বোহাইড্রেট
കാർബൺ ഡൈ ഓക്സൈഡ്,কার্বন - ডাই - অক্সাইড
കാർബൺ അസുൽഫിഡ്,কার্বন ডিসলফাইড
കാർബൺ തന്മാത്ര,কার্বন অণু
കാർബണേറ്റ്,কার্বনেট
കാർബോണിക് ആസിഡ്,কার্বনিক এসিড
കാർബോണിക് ആൻഹൈഡ്രാസ്,কার্বনিক এনহাইড্রাস
കാർബോണിഫ്യൂസസ് കാലയളവ്,কার্বনিফেরাস সময়কাল
കാർ സോക്കിലെ,কার্বক্সাইল
കാർബോക്സിൻ ഗ്രൂപ്പ്,কার্বক্সাইল গ্রুপ
കാർബോക്സിലെസ്,কার্বোক্সিলেস
കാർബോക്സിലേഷൻ,কার্বোক্সিলেশন
കൊച്ചാരോഡോൺ,কারচারোডন
കാർസിനോജെനിസിസ്,কার্সিনোজেনেসিস
അർബുദം,কার্সিনোজেনিক
കാല്സിനോമ,কার্সিনোমা
കാർഡിയാക് സൈക്കിൾ,কার্ডিয়াক চক্র
കാർഡിയാക് ഗ്ലൈക്കോസൈഡ്,কার্ডিয়াক গ্লাইকোসাইড
ഹൃദയ പേശി,কার্ডিয়াক পেশী
കാർഡിയാക് പേസ്മേക്കർ,কার্ডিয়াক পেসমেকার
കാർഡിയോസ്കോപ്പ്,কার্ডিওস্কোপ
മാംസഭോജനം,কার্নিভোরা
മാംസഭോവി,কার্নিভোর
മാംസഭോഗം,মাংসাশী
മാംസഭോജിയായ വിമാനം,মাংসাশী বিমান
മാംസഭോജികൾ,মাংসাশী চতুর্ভুজ
കരോട്ടിൻ,ক্যারোটিন
കരോട്ടിനോയിഡ്,ক্যারোটিনয়েড
കാർപാവൽ,কার্পাল
പരല്പം,কার্পেল
കാർപസ്,কার্পাস
വണ്ടി,ক্যারেজেন
കാരിയർ സംവിധാനം,ক্যারিয়ার প্রক্রিয়া
ശേഷി നിലനിർത്തുന്നു,বহন ক্ষমতা
കാർട്ടീലാഗനസ് മത്സ്യം,কার্টিলজেনাস ফিশ
തരുണാസ്ഥി,কার্টিলাজিনাস
കൊളം,কারঙ্কেল
കാരിയാകം,ক্যারিওগামি
കാരിയോഫില്ലേസി,ক্যারিওফিলেসি
കാരിയോളിസ്ലി,ক্যারিওফিলাসিয়াস
കരീസിസ്,ক্যারিওপিসিস
കേസിൻ,কেসিন
കാസ്പാരിയൻ സ്ട്രിപ്പ്,ক্যাস্পারিয়ান স্ট্রিপ
കാസിയ,ক্যাসিয়া
കാസോവറി,ক্যাসোয়ারি
നായക,ক্যাস্টর
കാസുവാരിന,ক্যাসুয়ারিনা
കാസുവാരിന അൽനസ്,ক্যাসুয়ারিনা অ্যালনাস
കാറ്റബോളിസം,ক্যাটাবোলিজম
കാറ്റലേസ്,ক্যাটালাস
നാമാവലി,ক্যাটালগ
കവചലിസ്,ক্যাটালাইসিস
ഉത്തേജാതി,প্রভাবক
കാറ്റലിറ്റിക് കൺവെർട്ടർ,অনুঘটক রূপান্তরকারী
തിമിര,ছানি
ദാരുണസംഭവം,বিপর্যয়
കാറ്റെക്കോലാമൈൻ,কেটোলামাইন
കാറ്റെക്കോനോമിൻ ഹോർമോൺ,কেটেকলোমাইন হরমোন
കട്രൂരേഷന്,ক্যাথেট্রাইজেশন
നിലവറ,কেশন
ചൂടാക്കല്,ক্যাটকিন
കാറ്റ്ല,ক্যাটলা
പൂച്ചയുടെ നഖം (ബിഗ്നോണിയ-ഉൻഗുയിസ് കാറ്റി),বিড়ালের পেরেক (বিগনোনিয়া-আওগুইস ক্যাটি)
കന്നുകാലി മേച്ചിൽ,গবাদি পশু চারণ
കന്നുകാലി റാഞ്ച്,গবাদি পশু পাল
കന്നുകാലിയുടെ റുമിംഗ്,গবাদি পশুদের রুমেন
കന്നുകാലികളുടെ ശൈലി,গবাদি পশুদের স্টাইল
കോഡൽ കശേരു,শৈশব ভার্টেব্রা
കുഡെക്സ്,Chudex
കാര്യകാരണ ഏജന്റ്,কার্যকারণ এজেন্ট
സെഡ്രസ് ദിയോദര (ദേവദാർ),সিড্রাস দেওদার (সিডার)
സെലാസ്ട്രേലുകൾ,সেলাস্ট্রেলস
സെൽ ബയോളജിസ്റ്റ്,সেল জীববিজ্ঞানী
സെൽ ബയോളജി,কোষ বিদ্যা
സെൽ സൈക്കിൾ,কোষ চক্র
സെൽ വർക്ക്മെന്റ്,সেল বৃদ্ধি
സെൽ എൻവലോപ്പ്,সেল খাম
സെൽ ഭിതാവസ്ഥ,সেল ভগ্নাংশ
സെൽ ഹോമോജെനേറ്റ്,সেল হোমোজেনেট
സെൽ മെഡിറ്ററേറ്റഡ് പ്രതിരോധശേഷി,সেল মধ্যস্থতা অনাক্রম্যতা
സെൽ മെംബ്രൺ,কোষের ঝিল্লি
സെൽ വ്യാപനം,কোষের বিস্তার
സെൽ ഘടന,সেল গঠন
സെൽ സിദ്ധാന്തം,কোষ তত্ত্ব
കോശ ഭിത്തി,কোষ প্রাচীর
സെലോഫെയ്ൻ മെംബ്രൺ,সেলোফেন ঝিল্লি
സെല്ലുല,সেলুলি
സെല്ലുലാർ ഡിഫൻസ്,সেলুলার প্রতিরক্ষা
സെല്ലുലാർ എനർജി ട്രാൻസ്ഫർ-സിസ്റ്റം,সেলুলার শক্তি স্থানান্তর-সিস্টেম
സെല്ലുലാർ എൻസൈം,সেলুলার এনজাইম
സെല്ലുലാർ ലെവൽ,কোষ স্তরে
സെല്ലുലാർ ഓക്സീകരണം,সেলুলার জারণ
സെല്ലുലാർ പൂൾ,সেলুলার পুল
സെല്ലുലോസ്,সেলুলোজ
സെല്ലുലോസ് മൈക്രോഫിബ്രിൽ,সেলুলোজ মাইক্রোফাইব্রিল
രോഗശക്തി,সিমেন্টাম
സിൻചെര്ട്രസ്,সেনাগ্রাস
സെനോസോയിക് കാലഘട്ടം,Cenozoic যুগ
കാനേഷുമാരി,জনগণনা
കാനേഷുമാരി,জনগণনা
സെന്റിമോർഗൻ,সেন্টিমোরগান
സെന്റിപീഡ ഓർബിക്ലലാരിസ്,সেন্টিপিডা অরবিকুলারিস
സെൻട്രൽ അക്ഷം,কেন্দ্রীয় অক্ষ
മധ്യ സെൽ,কেন্দ্রীয় সেল
സെൻട്രൽ കോർ,ভিতরের গুরুত্বপূর্ণ অংশ
സെൻട്രൽ ഡോമ,কেন্দ্রীয় মতবাদ
സെൻട്രൽ മയക്കുമരുന്ന് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്,কেন্দ্রীয় ওষুধ গবেষণা ইনস্টিটিউট
മധ്യ ഫീൽഡ്,কেন্দ্রীয় ক্ষেত্র
സെൻട്രൽ ലീഷ്യൽ,কেন্দ্রীয় ল্যাকটিয়াল
കേന്ദ്ര നാഡീവ്യവസ്ഥ,কেন্দ্রীয় স্নায়ুতন্ত্র
സെൻട്രൽ സുൽക്കസ്,কেন্দ্রীয় খাঁজ
സെൻറ്ഫ്യൂഗേഷൻ,সেন্ট্রিফিউগেশন
സെൻട്രിയോൾ,সেন্ট্রিওল
സെൻട്രോമേരെ,সেন্ট্রোমিয়ার
നൂറ്റാണ്ട്,সেন্ট্রোসোম
സെന്റോസ്ഫിയർ,সেন্ট্রোস্ফিয়ার
Cefalochardate,সিফালোকর্ডেট
Cefalochardates,সিফালোকর্ডেটস
സെഫാലോസ്പോരിൻ,সিফালোস্পোরিন
സെഫലോത്തോറാക്സ്,সিফালোথোরাক্স
സെറാറ്റോഫില്ലേസി,সেরাটোফিলেসি
ധാന്യ ധാന്യം,শস্য দানা
സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്,সেরিবিলার পেডুনল
സെറെബെല്ലം,সেরিবেলাম
സെറിബ്രൽ അക്വാദ്യ,সেরিব্রাল অ্যাকুয়েডাক্ট
മസ്തിഷ്കാവരണം,সেরিব্রাল কর্টেক্স
സെറിബ്രൽ അർദ്ധഗോളത്തിൽ,সেরিব্রাল গোলার্ধের
സെറിബ്രൽ വെൻട്രിക്കിൾ,সেরিব্রাল ভেন্ট্রিকল
സെറെബ്രോസ്പൈനൽ ദ്രാവകം (സിഎസ്എഫ്),সেরিব্রোস্পাইনাল তরল (সিএসএফ)
സെറിബ്രം,সেরিব্রাম
സാക്ഷ്യപ്പെടുത്തിയ വിത്ത്,প্রত্যয়িত বীজ
സെറമ്പനുസരിച്ച് ഗ്രന്ഥി,সারুমিনাস গ্রন্থি
ഗർഭാശയം,জরায়ু
സെർവിക്കൽ തൊപ്പി,সার্ভিকাল ক্যাপ
സെർവിക്കൽ കശേരു,সার্ভিকাল ভার্টিব্রা
സെർവിക്സ്,জরায়ু
സിസിയം ക്ലോറൈഡ്,সিসিয়াম ক্লোরাইড
സെസ്പൂൾ,সেসপুল
സെറ്റസിൻസ്,Cetaceans
ചാറ്റോപ്റ്ററസ്,চেটোপটারাস
ചാലസ,চালাজা
ചാലസ,চালাজা
ചാലസൽ അവസാനം,চালাজাল শেষ
ചാലിയന,চালিনা
ചാമെലിയൻ (ചാമലീൻ),গিরগিটি (চামেলিয়ন)
ചാൻക്രോയിഡ്,চ্যানক্রোড
ചാനല്,চ্যানেল
ചാനല്,চ্যানেল
ചേരപോൺ,চ্যাপারন
ചാര,চর
സ്വഭാവ സസ്യങ്ങൾ,বৈশিষ্ট্যযুক্ত উদ্ভিদ
കരി,কাঠকয়লা
ചാർജാഫിന്റെ ഭരണം,চারগ্যাফের নিয়ম
ചാർജ് ചെയ്ത ഉപകരണം (സിസിഡി),চার্জ কাপলড ডিভাইস (সিসিডি)
ചാർജ്ജുചെയ്യല്,চার্জিং
ഗാസ്മോകാഹാസസ്,চ্যাসমোগামাস
ചത്തമലസ്,চ্যাথামালাস
ചെലോൺ,চেলোন
കെമിക്കൽ വിശകലനം,রাসায়নিক বিশ্লেষক
രാസബന്ധം,রাসায়নিক বন্ড
കെമിക്കൽ തകരാര്,রাসায়নিক ব্রেকডাউন
കെമിക്കൽ സങ്കീർണ്ണത,রাসায়নিক জটিলতা
കെമിക്കൽ എൻവയോൺ,রাসায়নিক পরিবেশ
രാസ പരിണാമം,রাসায়নিক বিবর্তন
രാസ രീതി,রাসায়নিক পদ্ধতি
കെമിക്കൽ മ്യൂട്ടേഗൻ,রাসায়নিক মিউটেজেন
രാസ ഉത്ഭവിച്ച,রাসায়নিক উত্স
കെമിക്കൽ ഓക്സിജൻ ആവശ്യം,রাসায়নিক অক্সিজেন চাহিদা
രാസവസ്തു,রাসায়নিক সম্ভাবনা
കെമിക്കൽ സ്കാൽപൽ,রাসায়নিক স্ক্যাল্পেল
കെമിക്കൽ സിഗ്നൽ,রাসায়নিক সংকেত
രാസ സിനാപ്സ്,রাসায়নিক সিনপাস
കീമിയോസ്മോട്ടിക് സിദ്ധാന്തം,কেমিওসমোটিক হাইপোথিসিস
രസതന്തശാസ്തജ്ഞന്,রসায়নবিদ
രസതന്ത്രം,রসায়ন
കീമോസിന്തസിസ്,কেমোসিন্থেসিস
കീമോ-ഓട്ടോറോഫിക് ബാക്ടീരിയ,কেমো-অটোরোফিক ব্যাকটিরিয়া
കീമുഷത്യം,কেমোনস্টি
കീമോസിന്തസിസ്,কেমোসিন্থেসিস
കീമോസിന്തറ്റിക് ഓട്ടോട്രോഫ്,কেমোসিন্থেটিক অটোট্রফ
കീമോസിന്തറ്റിക് ബാക്ടീരിയ,কেমোসিন্থেটিক ব্যাকটিরিয়া
മാനോടാക്സിക്സി,কেমোট্যাক্সিস
മാനോടാക്പോത്ത്,কেমোট্যাক্সোনমি
കീമോതെറാപ്പി,কেমোথেরাপি
ചെനോപോഡിയയേ,চেনোপোডিয়াসি
ചിയാസ്മാത,চিয়াসমাটা
ചിയാസ്മ്ന തരം സിദ്ധാന്തം,চিয়াস্মনা টাইপ হাইপোথিসিস
കോക്കിംഗുനി,চিকুনগুনিয়া
Chicory,চিকোরি
കുട്ടിക്കാലം,শৈশব
മുക്കി മൊസൈക് വൈറസ്,মরিচ মোজাইক ভাইরাস
സിൻകോണ അഫീഡിനാനിസ്,সিনচোনা অফিসিনালিস
ചിറോപ്രോഫിലി,চিরোপটারফিলি
ചിറ്റിൻ,চিটিন
Chitiness,চিটিনাস
ക്ലമീഡിയ ട്രാക്കോറ്റോമാറ്റിസ്,ক্ল্যামিডিয়া ট্র্যাচোমেটিস
ക്ലമീസിയാസിസ്,ক্ল্যামিডিয়াসিস
Chlamymoonas,ক্ল্যামিডোমোনাস
ക്ലോറാംഫെനിക്കോൾ,ক্লোরামফেনিকোল
ക്ലോറെല്ല,ক্লোরেলা
ക്ലോറെഞ്ചമ,ক্লোরেনচাইমা
ക്ലോറൈഡ് സെൽ,ক্লোরাইড সেল
ക്ലോറിൻ,ক্লোরিন
ക്ലോറോഫ്ലൂറോ കാർബൺ (സിഎഫ്സി),ক্লোরোফ্লুওরো কার্বন (সিএফসিএস)
ക്ലോറോഫോം,ক্লোরোফর্ম
ക്ലോറോഫിസിസി,ক্লোরোফাইসি
ക്ലോറോഫൈറ്റ് പൂർവ്വികൻ,ক্লোরোফাইট পূর্বপুরুষ
ക്ലോറോസിസ്,ক্লোরোসিস
ക്ലോറോസിസ്,ক্লোরোসিস
Chocanocyte,কোওনোসাইট
കോളസിസ്റ്റോക്കിനിസ്,Cholecystokinesis
കോളസിസ്റ്റോക്കിനിൻ,কোলেসিস্টোকিনিন
കൊളസ്ട്രോൾ,কোলেস্টেরল
കോളിനെർജിക്,কোলিনার্জিক
Chondrichhies,Chondrichthyes
ചണ്ട്രിൻ,কনড্রিন
Chondrocyte,কনড্রোসাইট
ശ്ശോ,কর্ডে টেন্ডিনা
ചോർഡാറ്റ,কর্ডাটা
Chorioalantantoic മറുപിള്ള,Chorioallantoic প্ল্যাসেন্টা
ചോറൽ,কোরিওন
കോറിയോണിക് കോർട്ടികോട്രോപിൻ,কোরিওনিক কর্টিকোট্রপিন
കോറിയോണിക് ഗോണഡോട്രോപിൻ,কোরিওনিক গোনাডোট্রপিন
കോറിയോണിക് തൈറോപിൻ,কোরিওনিক থাইরোট্রপিন
കോറോയിഡ്,কোরয়েড
ക്രോമാറ്റിഡ്,ক্রোমাটিড
ക്രോമാറ്റിൻ ഫൈബർ,ক্রোমাটিন ফাইবার
ക്രോമാറ്റിൻ,ক্রোমাটিন
ക്രോമാറ്റോഗ്രാഫിക് സാങ്കേതികത,ক্রোমাটোগ্রাফিক কৌশল
ക്രോമാറ്റോഗ്രാഫി,ক্রোমাটোগ্রাফি
ക്രോമാറ്റോഫോർ,ক্রোমাটোফোর
ക്രോമോജെനിക് കെ.ഇ.,ক্রোমোজেনিক সাবস্ট্রেট
ക്രോമനെമ,ক্রোমোনেমা
ക്രോമോഫോർ,ক্রোমোফোর
ക്രോമപ്ലാസ്റ്റ്,ক্রোমোপ্লাস্ট
ക്രോമസോമാൽ വ്യതിചലനം,ক্রোমোসোমাল ক্ষয়
ക്രോമസോമാൽ തകരാറ്,ক্রোমোসোমাল ত্রুটি
ക്രോമസോം മാപ്പിംഗ്,ক্রোমোজোম ম্যাপিং
ക്രോമസോം ഹെർമിറ്റിയുടെ സിദ്ധാന്തം,বংশের ক্রোমোজোম তত্ত্ব
ക്രോമസോം അവകാശത്തിന്റെ സിദ്ധാന്തം,উত্তরাধিকার ক্রোমোজোম তত্ত্ব
വിട്ടുമാറാത്ത ബ്രോങ്കൈറ്റിസ്,দুরারোগ্য ব্রংকাইটিস
വിട്ടുമാറാത്ത മൈക്ക് രക്താർബുദം,দীর্ঘস্থায়ী মাইয়েড লিউকেমিয়া
പുരാവൃത്തം,ক্রনিকল
കാലക്രമത്തിൽ,কালানুক্রমিকভাবে
ക്രിസന്തം സിനിറേരിയൽഫോളിയം,ক্রিস্যান্থেমাম সিনেরিয়ালফোলিয়াম
ക്രിസന്തമം ഇൻഡിക്കം,ক্রিস্যান্থেমাম সূচক
ക്രിയാന്തമം റോമൻ,ক্রাইথেমাম রোজাম
ക്രിസോഫിറ്റ,ক্রিসোফাইটা
ക്രിസോഫൈറ്റ്,ক্রিসোফাইট
സൈലോമിക്രോൺ,চিলোমিক্রন
ചിം,চিম
CHYMOTHRYPIN,Chymotrypsin
സിക്കാഡ,সিকদা
CICER ARITINUM,সিসার অ্যারিটিনাম
സിച്ലിഡ് മത്സ്യം,সিচলিড ফিশ
സി-ഹൊറൈൻ,সি-হরিজোন
സിലിയ,সিলিয়া
സിലിയറി ബോഡി,Ciliary শরীর
സിലിയറി ഗാംഗ്ലിയൻ,সিলারি গ্যাংলিওন
സിലിയറി പ്രസ്ഥാനം,সিলারি মুভমেন্ট
സിലിയറി,সিলারি
സിലിയേറ്റ്,সিলিয়েট
സിലിയം (സിലിയ),সিলিয়াম (সিলিয়া)
ചൃതാന,সিনচোনা
സിയോണ,সিওনা
Ciprofloxacin,সিপ্রোফ্লোকসাকিন
പദക്ഷിണം,প্রচলন
രക്തചംക്രമണവ്യൂഹം,সংবহনতন্ত্র
അനുരത്ത കമാൻഡ്,সারসোমোফেজিয়াল কমিসার
സിറോഹോസ്,সিরহোজ
സിറോസിസ്,সিরোসিস
Cirhous,সিরহৌস
സിത്തക,সিস্টারনা
സിയന്റോൺ,সিস্ট্রন
സിട്രുലിൻ,সিট্রুলাইন
സിട്രസ് ഫലം,লেবু জাতীয় ফল
Chratistity -,দখল
പചാരു,ক্লেডোড
ക്ലോഡോഫോറ,ক্লাডোফোরা
ക്ലാരിയസ് ഗാരിനിനസ്,ক্লারিয়াস গ্যারিপিনাস
പകുക്കുക,ক্লাস
പകുക്കുക,ক্লাস
വര്ഗീകരണം,শ্রেণিবদ্ধকরণ
ക്ലാവിസ്പ്സ്,Clavicesps
ക്ലാവിക്കിൾ,হাতল
ക്ലാൻലെസ് ഡിജിറ്റ്,নখর অঙ্ক
കളിമണ്ണ്,ক্লে
പിളർപ്പ് രോമ,বিদারণ খাঁজ কাটা
ക്ലിയസ്റ്റോഗസ്,ক্লিস্টোগ্যামাস
ക്ലെമറ്റിസ്,ক্লেমেটিস
കാലാവസ്ഥ,জলবায়ু
കാലാവസ്ഥാ മേഖല,জলবায়ু অঞ্চল
കാലാവസ്ഥാ പാരാമീറ്റർ,জলবায়ু পরামিতি
ക്ലൈമാക്സ് കമ്മ്യൂണിറ്റി,ক্লাইম্যাক্স সম্প্রদায়
കയറുന്നവന്,লতা
കയറ്റം,আরোহণ
ക്ലിനിക്കൽ കാലയളവ്,ক্লিনিকাল পিরিয়ড
ക്ലിറ്റലാർ,ক্লিটেলার
ധാരണയല്,ক্লিটেলাম
ക്ലിറ്റോറിയ,ভগাঙ্কুর
ക്ലിറ്റോറിസ്,ভগাঙ্কুর
വലോക്ക,ক্লোচা
ക്ലോണൽ തവള,ক্লোনাল ব্যাঙ
ക്ലോണൽ പ്രചരണം,ক্লোনাল প্রচার
ക്ലോണൽ തിരഞ്ഞെടുക്കൽ,ক্লোনাল নির্বাচন
ക്ലോൺ,ক্লোন
ക്ലോണിംഗ്,ক্লোনিং
അടുത്ത വിവാഹം,বিবাহ বন্ধ করুন
അടച്ച സിസ്റ്റം,বন্ধ সিস্টেম
ക്ലോസ്ട്രിഡിയം,ক্লোস্ট্রিডিয়াম
ക്ലോസ്ട്രിഡിയം ബ്യൂട്ടലിസിയം,ক্লোস্ট্রিডিয়াম বুটিলিসিয়াম
കട്ട്ട്ട് ബസ്റ്റർ,ক্লট বাস্টার
രക്തത്തിന്റെ കട്ടപിടിക്കുന്നത്,রক্ত জমাট বাঁধা
ക്ലോവർ ബീൻ,ক্লোভার বিন
ക്ലോവർ-ഇല മോഡൽ,ক্লোভার-পাতা মডেল
കോമാളി മത്സ്യം,ক্লাউন ফিশ
സിനിദാരിയൻമാർ,Cnidarians
Cnidoblatst,Cnidoblast
കൂടെതാരം,Coaservate
നാടൻ ക്രമീകരണ നോബ്,মোটা সমন্বয় গিঁট
നാടൻ മണൽ,মোটা বালি
തീരദേശ ചരട്,উপকূলীয় une
തീരദേശ ചെമ്മൻ കൾച്ചർ ഫാം,উপকূলীয় চিংড়ি সংস্কৃতি খামার
കോബാൾട്ട്,কোবাল্ট
കൊക്കെയ്ൻ,কোকেন
കോസിഡിയോസിസ്,কোক্সিডিওসিস
കോക്കണ,কোকাস
കോകെസിക്സ്,কোকসেক্স
കോക്ലിയ,কোচলিয়া
കോക്ലിയ,কোচলিয়া
കീടകോശം,কোকুন
കോഡ് ചെയ്ത ജനിതക പ്രോഗ്രാം,কোডেড জেনেটিক প্রোগ্রাম
കോഡിൻ,কোডাইন
കോഡിംഗ്,কোডিং
കോഡിംഗ്,কোডিং
കോഡിംഗ്,কোডিং
കോഡിംഗ് സ്ട്രാന്റ്,কোডিং স্ট্র্যান্ড
കോഡിമിനൻസ്,কোডমিনেন্স
കോഡൺ,কোডন
കോളറേറ്റ്,Colenterate
കോലെൻഡെറോൺ,কোয়েলেন্টারন
സീലിയാക് ഗാംഗ്ലിയൻ,সিলিয়াক গ্যাংলিওন
കോളമറ്റ്,কোয়েলোমেট
വസനാഥൻ,কোয়েলোম
കോലോമിക് എപിത്തീലിയം,কোয়েলোমিক এপিথেলিয়াম
കോലോമിക് ദ്രാവകം,কোয়েলমিক তরল
കോലോമോ സാക്,কোয়েলোমো স্যাক
Coinocytic,কোয়েনোসাইটিক
Coenopodiayeae,Coenopodeaceae
Coenzyme,কোএনজাইম
സഹ-പരിണാമം,সহ-বিবর্তন
കോ-വംശനാശം,সহ-বিলুপ্তি
സഹ-ഘടകം,সহ-গুণক
ഏകീകരണം,সংহতি
ഏകീകൃത ശക്തി,সংহতি শক্তি
കോഹെസിയ സിദ്ധാന്തം,সংহতি তত্ত্ব
കോഹെഷൻ-ടെൻഷൻ-ട്രാൻസ്പിറേഷൻ,সংহতি-টান-ট্রান্সপায়ারেশন
കൂഓട്ട്,সহযোগিতা
സർപ്പികളായി അല്ലെങ്കിൽ ഹെയ്ലിലായി,সর্পিল বা হেলিক্যালি কয়েলড
കോയിഡ് ചെയ്തു,কয়েলড
കോത്തീസ്,কোয়েটস
COITUS ഇന്ററമ്പസ് (പിൻവലിക്കൽ),কোয়েটস ইন্টারপ্রেটাস (প্রত্যাহার)
കോൾചിക്കൈൻ,কোলচিসিন
കോൾകികം ശരത്നം,কোলচিকাম শারদীয়
കഠിനഹൃദയനായ,ঠান্ডা মাথায়
തണുത്ത മരുഭൂമി,ঠান্ডা মরুভূমি
തണുത്ത റിസപ്റ്റർ,কোল্ড রিসেপ্টর
കോൾഫോപ്റ്റർ,কোলিওপটারান
കൊലിപ്റ്റൈൽ,কোলিওপটাইল
കൊലോഹിസ,কোলিওরহিজা
കൊളാസ്,কোলিয়াস
കൊളാജൻ,কোলাজেন
കൊളാജൻ ഫൈബർ,কোলাজেন ফাইবার
കുപ്പായക്കഴുത്ത്,কলার
കൊളാറ്ററൽ ഗ്രന്ഥി,জামানত গ্রন্থি
സ്ക്യൂബുൾ ശേഖരിക്കുന്നു,টিউবুল সংগ্রহ করা
