Malayalam,Bengali
ഒത്തുചേരുന്ന,অভিসারী
ഒത്തുചേരൽ ക്രമം,অভিসারী ক্রম
ഒത്തുചേരൽ പരമ്പര,অভিসারী সিরিজ
സംസാരിക്കുക,কথোপকথন
തിരിച്ചും,বিপরীতভাবে
പരിവർത്തന അംശം,রূপান্তর ভগ্নাংশ
പരിവർത്തന പട്ടിക,রূপান্তর টেবিল
കുത്തനെയുള്ള,উত্তল
കുത്തനെയുള്ള ശരീരം,উত্তল শরীর
കോൺവെക്സ് കോമ്പിനേഷൻ,উত্তল সংমিশ্রণ
കുത്തനെയുള്ള കവർ (=കോൺവെക്സ് ഹൾ),উত্তল আবরণ (=উত্তল হুল)
കോൺവെക്സ് ഫംഗ്ഷൻ,উত্তল ফাংশন
കോൺവെക്സ് ലീനിയർ കോമ്പിനേഷനുകൾ,উত্তল রৈখিক সমন্বয়
കോൺവെക്സ് ലീനിയർ പ്രോഗ്രാമിംഗ്,উত্তল রৈখিক প্রোগ্রামিং
കോൺവെക്സ് മെട്രിക് സ്പേസ്,উত্তল মেট্রিক স্থান
കുത്തനെയുള്ള ബഹുമുഖം,উত্তল পলিহেড্রন
കോൺവെക്സ് പ്രോഗ്രാമിംഗ്,উত্তল প্রোগ্রামিং
കുത്തനെയുള്ള പ്രദേശം,উত্তল অঞ্চল
കുത്തനെയുള്ള സെറ്റ്,উত্তল সেট
കൺവ്യൂഷൻ,আবর্তন
convolution integral,অবিচ্ছেদ্য convolution
കൺവ്യൂഷൻ സിദ്ധാന്തം (= ഫാൾട്ടംഗ് സിദ്ധാന്തം),আবর্তন উপপাদ্য (= ফাল্টুং উপপাদ্য)
ഏകോപിപ്പിക്കുക,সমন্বয়
കോർഡിനേറ്റ് അക്ഷം,সমন্বয় অক্ষ
കോർഡിനേറ്റ് ജ്യാമിതി,স্থানাঙ্ক জ্যামিতি
കോർഡിനേറ്റ് വിമാനം,সমতল তুল্য
കോർഡിനേറ്റുകൾ,স্থানাঙ্ক
കോർഡിനേറ്റ് സിസ്റ്റം,তুল্য সিস্টেম
കോപ്പർനിക്കൻ സിസ്റ്റം,কোপারনিকান সিস্টেম
കോപ്ലനാർ,কপ্ল্যানার
കോപ്ലനാർ ശക്തികൾ,সমতলীয় বাহিনী
കോപ്ലനാരിറ്റി,সমপ্ল্যানারিটি
കോപ്രൈം നമ്പറുകൾ,কপ্রাইম সংখ্যা
തിരുത്തൽ ഘടകം,সংশোধনের ব্যাপার
ശരിയായ പരിഹാരം,সঠিক সমাধান
പരസ്പരബന്ധം,পারস্পরিক সম্পর্ক
പരസ്പരബന്ധം ഗുണകം,পারস্পরিক সম্পর্ক সহগ
പരസ്പരബന്ധം ഡയഗ്രം,পারস্পরিক সম্পর্ক চিত্র
പരസ്പരബന്ധം പ്രവർത്തനം,পারস্পরিক সম্পর্ক ফাংশন
പരസ്പരബന്ധം മാട്രിക്സ്,পারস্পরিক সম্পর্ক ম্যাট্রিক্স
പരസ്പര ബന്ധ അനുപാതം,পারস্পরিক সম্পর্ক অনুপাত
കോറെലോഗ്രാം,কোরিলোগ্রাম
കോറലോഗ്രാം വിശകലനം,কোরিলোগ্রাম বিশ্লেষণ
പൊരുത്തപ്പെടുത്തുക,অনুরূপ
കത്തിടപാടുകളുടെ തത്വം,চিঠিপত্র নীতি
അനുബന്ധ കോൺ,সংশ্লিষ্ট কোণ
അനുബന്ധ വശം,সংশ্লিষ্ট পক্ষ
കോസെറ്റ്,coset
കോസൈൻ,কোসাইন
കോസൈൻ നിയമം,কোসাইন আইন
ചെലവ് വിശകലനം,খরচ বিশ্লেষণ
ചെലവ് പരമാവധിയാക്കൽ,খরচ সর্বোচ্চকরণ
എണ്ണൽ സിദ്ധാന്തം,গণনাযোগ্যতা স্বতঃসিদ্ধ
എണ്ണാവുന്ന,গণনার যোগ্য
കണക്കാക്കാവുന്ന അഡിറ്റിവിറ്റി,গণনাযোগ্য সংযোজন
എണ്ണാവുന്ന അടിസ്ഥാനം,গণনাযোগ্য ভিত্তি
എണ്ണാവുന്ന അടിസ്ഥാനം,গণনাযোগ্য ভিত্তি
എണ്ണാവുന്ന സെറ്റ്,গণনাযোগ্য সেট
എണ്ണിയാലൊടുങ്ങാത്തത്,গণনাযোগ্যভাবে অসীম
കൗണ്ടർ,পাল্টা
എതിർ ഘടികാരദിശയിൽ,ঘড়ির কাঁটার বিপরীত দিকে
എതിർ ഉദാഹരണം,পাল্টা উদাহরণ
സഹവർത്തിത്വം,সহবাস
സഹവർത്തിത്വ നിയമം,সহবাস আইন
കോവേരിയൻസ് മാട്രിക്സ്,সহভেদাংক ম্যাট্রিক্স
സഹവർത്തിത്വ രീതി,সহবাস পদ্ধতি
സഹവർത്തിത്വ സാങ്കേതികത,সহবাস কৌশল
ക്രാമർ ഭരണം,ক্রেমারের নিয়ম
ക്രാമർ-റാവു അസമത്വം,ক্রেমার-রাও অসমতা
മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ),মানদণ্ড ফাংশন (=উদ্দেশ্য ফাংশন)
നിർണായക ആംഗിൾ,সংকটপূর্ণ কোণ
നിര്ണ്ണായക ബിന്ദു,সমালোচনামূলক পয়েন্ট
പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്,ফাংশনের সমালোচনামূলক পয়েন্ট
നിർണായക മൂല്യം,সমালোচনামূলক মান
നിർണായക വേഗത,সমালোচনামূলক বেগ
ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ,ক্রস পারস্পরিক সম্পর্ক ফাংশন
ക്രോസ് ഉൽപ്പന്നം,ক্রস পণ্য
ക്രോസ് റേഷ്യോ,ক্রস অনুপাত
ക്രോസ് സെക്ഷനിംഗ്,ক্রস সেকশনিং
ക്രിപ്റ്റ്,ক্রিপ্ট
ക്യൂബ്,ঘনক্ষেত্র
ക്യൂബ് നമ്പർ,ঘনক সংখ্যা
ക്യൂബ് റൂട്ട്,ঘনমূল
ക്യൂബിക്,ঘন
ക്യൂബിക്കൽ,ঘনক্ষেত্র
ക്യൂബിക് സമവാക്യം,ঘন সমীকরণ
ക്യൂബിക് ഇഞ്ച്,ঘন ইঞ্চি
ക്യുബിക് മീറ്റർ,ঘন মিটার
ക്യൂബിക് പരവലയം,কিউবিক প্যারাবোলা
ക്യൂബിക് റൂട്ട്,ঘনমূল
ക്യൂബിക് കാലാവധി,ঘন শব্দ
ക്യൂബോയിഡ്,ঘনক্ষেত্র
സഞ്ചിത,ক্রমবর্ধমান
ക്യുമുലേറ്റീവ് കർവ്,ক্রমবর্ধমান বক্ররেখা
സഞ്ചിത വിതരണ പ്രവർത്തനം,ক্রমবর্ধমান বিতরণ ফাংশন
സഞ്ചിത ആവൃത്തി,ক্রমোযোজিত গনসংখ্যা
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ,ক্রমবর্ধমান ফ্রিকোয়েন্সি ফাংশন
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്,ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ
ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,ক্রমবর্ধমান সম্ভাব্যতা ফাংশন
ചുരുളൻ,কার্ল
പൊരുത്തം,সঙ্গতি কার্ল
വെക്റ്ററിന്റെ ചുരുളൻ,ভেক্টরের কার্ল
ചുരുണ്ട ബ്രാക്കറ്റ്,কোঁকড়া বন্ধনী
നിലവിലെ,বর্তমান
നിലവിലെ പോയിന്റ്,বর্তমান বিন্দু
വക്രത,বক্রতা
വക്രത പ്രഭാവം,বক্রতা প্রভাব
വളവ്,বক্ররেখা
വളഞ്ഞ രേഖ,বক্র রেখা
കർവ് ട്രേസിംഗ്,বক্ররেখা ট্রেসিং
വളഞ്ഞ അസിംപ്റ്റോട്ട്,কার্ভিলিনিয়ার অ্যাসিম্পটোট
curvilinear കോർഡിനേറ്റുകൾ,বক্ররেখা স্থানাঙ্ক
കർവിലീനിയർ റിഗ്രഷൻ,বক্ররেখার রিগ্রেশন
കൂമ്പാരം,cusp
ചക്രം,সাইকেল
ചാക്രിക വ്യതിയാനം,চক্রীয় প্রকরণ
സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം,চক্রীয় ক্রস পণ্য
ചാക്രിക ആവശ്യം,চক্রাকার চাহিদা
ചാക്രിക പദപ്രയോഗം,চক্রীয় অভিব্যক্তি
ചാക്രിക ഗ്രൂപ്പ്,চক্রাকার গ্রুপ
ചാക്രിക ക്രമമാറ്റം,চক্রীয় স্থানচ্যুতি
സൈക്ലോയ്ഡ്,সাইক্লয়েড
സിലിണ്ടർ,সিলিন্ডার
സിലിണ്ടർ,নলাকার
സിലിണ്ടർ ഉപരിതലം,নলাকার পৃষ্ঠ
സൈഫർ,সাইফার
ഡി അലംബെർട്ടിന്റെ തത്വം,ডি&#39;আলেমবার্টের নীতি
നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം,স্যাঁতসেঁতে সুরেলা ফাংশন
സ്ഥിരമായ ഈർപ്പം,স্যাঁতসেঁতে ধ্রুবক
ഡാറ്റ,তথ্য
ഡാറ്റ ഉത്ഭവം,তথ্য উৎপত্তি
ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം,ডেটা প্রসেসিং সিস্টেম
ഡാറ്റ പ്രോസസ്സർ,ডাটা প্রসেসর
ഡാറ്റ ഷീറ്റ്,তথ্য তালিকা
ദശാഭുജം,দশভুজ
ദശാഗ്രാം,ডেকাগ্রাম
ദശാമീറ്റർ,ডেকামিটার
സ്ഥിരമായ ക്ഷയം,ক্ষয় ধ্রুবক
ശോഷണ വക്രം,ক্ষয় বক্ররেখা
മാന്യമായ പ്രവർത്തനം,শালীন ফাংশন
ഡെസിഗ്രാം,ডেসিগ্রাম
ദശാംശം,decile
ദശാംശം,দশমিক
ദശാംശ കോഡ്,দশমিক কোড
ദശാംശ കോഡ് ചെയ്ത അക്കം,দশমিক কোডেড সংখ্যা
ദശാംശ വികാസം,দশমিক সম্প্রসারণ
ദശാംശ അംശം,দশমিক ভগ্নাংশ
ദശാംശ നൊട്ടേഷൻ,দশমিক স্বরলিপি
ദശാംശ സംഖ്യാ സംവിധാനം,দশমিক সংখ্যা পদ্ধতি
ദശാംശ,দশমিক বিন্দু
ദശാംശ സ്കെയിൽ,দশমিক স্কেল
ദശാംശ വ്യവസ്ഥ,দশমিক সিস্টেম
ഡെസിമീറ്റർ,ডেসিমিটার
മനസ്സിലാക്കുന്നു,পাঠোদ্ধার
തീരുമാന മാതൃക,সিদ্ধান্ত মডেল
തീരുമാന സിദ്ധാന്തം,সিদ্ধান্ত তত্ত্ব
തീരുമാനം വേരിയബിൾ,সিদ্ধান্ত পরিবর্তনশীল
ഡീകോഡർ,ডিকোডার
ഡീകോഡിംഗ്,ডিকোডিং
വിഘടിപ്പിക്കാവുന്ന സെറ്റ്,পচনযোগ্য সেট
കുറയുന്നു,হ্রাস
പ്രവർത്തനം കുറയുന്നു,ফাংশন হ্রাস
Dedekind ന്റെ കട്ട്,Dedekind এর কাটা
ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം,ডেডেকাইন্ডের উপপাদ্য
അനുമാനിക്കുക,অনুমান করা
കിഴിവ് രീതി,ডিডাক্টিভ পদ্ধতি
വികലമായ,ত্রুটিপূর্ণ
സമവാക്യം നിർവചിക്കുന്നു,সংজ্ঞায়িত সমীকরণ
നിശ്ചിത അവിഭാജ്യ,নির্দিষ্ট অবিচ্ছেদ্য
നിശ്ചിത മാട്രിക്സ്,নির্দিষ্ট ম্যাট্রিক্স
നിർവചനം,সংজ্ঞা
രൂപഭേദം വക്രം,বিকৃতি বক্ররেখা
രൂപഭേദം വരുത്തിയ ഉപരിതലം,বিকৃত পৃষ্ঠ
അപചയം,অধঃপতন
ഗതാഗത പ്രശ്‌നങ്ങളിലെ അപചയം,পরিবহন সমস্যায় অধঃপতন
ഡിഗ്രി,ডিগ্রী
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ബിരുദം,ডিফারেনশিয়াল সমীকরণ ডিগ্রী
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,স্বাধীনতা ডিগ্রী
ബഹുപദത്തിന്റെ ബിരുദം,বহুপদ ডিগ্রী
ഇല്ലാതാക്കിയ അയൽപക്കം,মুছে ফেলা পাড়া
ഡെൽറ്റ പ്രവർത്തനം,ডেল্টা ফাংশন
ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും,চাহিদা এবং ইউটিলিটি বক্ররেখা
ഡിമാൻഡ് സമവാക്യം,চাহিদা সমীকরণ
ഡിമാൻഡ് ഫംഗ്ഷൻ,চাহিদা ফাংশন
ജനസംഖ്യാ പഠനം,ডেমোগ্রাফিক অধ্যয়ন
ജനസംഖ്യാശാസ്ത്രം,জনসংখ্যা
ഡി മോവ്രെയുടെ സിദ്ധാന്തം,De Moivre এর উপপাদ্য
പ്രകടിപ്പിക്കുക,প্রদর্শন
പ്രകടനം,প্রদর্শন
പ്രദർശന ജ്യാമിതി,প্রদর্শনমূলক জ্যামিতি
ഡിനോമിനേറ്റർ,হর
ഇടതൂർന്ന സെറ്റ്,ঘন সেট
സാന്ദ്രത,ঘনত্ব
എണ്ണമറ്റ സെറ്റ്,গণনাযোগ্য সেট
പുറപ്പെടുന്ന വേരിയബിളുകൾ,প্রস্থান ভেরিয়েবল
ആശ്രിത സംഭവം,নির্ভরশীল ঘটনা
ആശ്രിത റാൻഡം വേരിയബിൾ,নির্ভরশীল র্যান্ডম পরিবর্তনশীল
ആശ്രിത വേരിയബിൾ,নির্ভরশীল পরিবর্তনশীল
ആശ്രിത വേരിയേറ്റ്,নির্ভরশীল বৈচিত্র
വിഷാദം ആംഗിൾ,বিষণ্নতা কোণ
വ്യുൽപ്പന്നം,ডেরিভেশন
ഡെറിവേറ്റീവ്,অমৌলিক
ഉരുത്തിരിഞ്ഞ പരമ്പര,প্রাপ্ত সিরিজ
ഉരുത്തിരിഞ്ഞ സെറ്റ്,প্রাপ্ত সেট
അവരോഹണം,অবরোহী
അവരോഹണ ക്രമം,অবরোহী ক্রম
അവരോഹണ പരമ്പര,অবরোহী সিরিজ
വിവരണാത്മക ജ്യാമിതി,বর্ণনামূলক জ্যামিতি
വിവരണാത്മക മാതൃക,বর্ণনামূলক মডেল
വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ,বর্ণনামূলক পরিসংখ্যান
ഡിസൈൻ,নকশা
പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന,পরীক্ষার নকশা
ഡെസ്ക് കാൽക്കുലേറ്റർ,ডেস্ক ক্যালকুলেটর
കണ്ടെത്തൽ,সনাক্তকরণ
ഡിറ്റർമിനന്റ്,নির্ধারক
ഡിറ്റർമിനന്റ് റാങ്ക്,নির্ধারক পদমর্যাদা
നിർണ്ണയിക്കുക,নির্ধারণ
നിർണ്ണായക മാതൃക,নির্ধারক মডেল
നിർണ്ണായക പ്രശ്നം,নির্ধারক সমস্যা
വ്യതിയാനം,বিচ্যুতি
വ്യതിയാനം ഗുണകം,বিচ্যুতি সহগ
ഡയാഡിക് സിസ്റ്റം,ডায়াডিক সিস্টেম
ഡയഗണൽ,তির্যক
ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ,একটি ম্যাট্রিক্সের তির্যককরণ
ഡയഗണൽ മാട്രിക്സ്,তির্যক ম্যাট্রিক্স
ഡയഗണൽ സമാനത,তির্যক সাদৃশ্য
ഡയഗ്രം,চিত্র
ഡയഗ്രമാറ്റിക് രീതി,ডায়াগ্রামেটিক পদ্ধতি
ഡയഗ്രമാറ്റിക് അവതരണം,ডায়াগ্রামেটিক উপস্থাপনা
വ്യാസം,ব্যাস
ഒരു സെറ്റിന്റെ വ്യാസം,একটি সেটের ব্যাস
വിപരീതമായി,diametrically বিপরীত
പകിട എറിയുക,পাশা নিক্ষেপ
ദ്വിമുഖ വർഗ്ഗീകരണം,দ্বিমুখী শ্রেণীবিভাগ
ദ്വിമുഖം,দ্বিধাবিভক্তি
നിഘണ്ടു ക്രമം,অভিধান আদেশ
വ്യത്യാസം കണക്കുകൂട്ടൽ,পার্থক্য ক্যালকুলাস
വ്യത്യാസ സമവാക്യം,পার্থক্য সমীকরণ
വ്യത്യാസം ഫോർമുല,পার্থক্য সূত্র
വ്യത്യാസം രീതി,পার্থক্য পদ্ধতি
സെറ്റുകളുടെ വ്യത്യാസം,সেটের পার্থক্য
വ്യത്യസ്തമായ,পার্থক্যযোগ্য
വ്യത്യസ്തമായ വക്രം,পার্থক্যযোগ্য বক্ররেখা
വ്യത്യസ്തമായ പ്രവർത്തനം,পার্থক্যযোগ্য ফাংশন
വ്യത്യസ്തമായ,ডিফারেনশিয়াল
ഡിഫറൻഷ്യൽ കാൽക്കുലസ്,অন্তরীকরণ ক্যালকুলাস
ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്,ডিফারেনশিয়াল সহগ
ഡിഫറൻഷ്യൽ സമവാക്യം,আঙ্গক
ഡിഫറൻഷ്യൽ ഫോം,ডিফারেনশিয়াল ফর্ম
ഡിഫറൻഷ്യൽ ഫോർമുല,ডিফারেনশিয়াল সূত্র
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,ডিফারেনশিয়াল ফাংশন
ഡിഫറൻഷ്യൽ ജ്യാമിതി,ডিফারেনশিয়াল জ্যামিতি
ഉയർന്ന ക്രമത്തിന്റെ വ്യത്യാസം,উচ্চ ক্রম ডিফারেনশিয়াল
ഡിഫറൻഷ്യൽ ഘടകം,ডিফারেনশিয়াল ভাগফল
വേർതിരിക്കുക,পার্থক্য করা
വ്യത്യാസം,পৃথকীকরণ
ഡിഫറൻഷ്യേഷൻ ഫോർമുല,পার্থক্য সূত্র
വെക്റ്ററിന്റെ വ്യത്യാസം,ভেক্টরের পার্থক্য
വ്യാപനം,বিস্তার
അക്കം,অঙ্ক
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ডিজিটাল কম্পিউটার
ഡിജിറ്റൽ ഡാറ്റ,ডিজিটাল তথ্য
മാനം,মাত্রা
മാനം,মাত্রিকতা
അളവില്ലാത്ത,মাত্রাহীন
ഒരു സമവാക്യത്തിന്റെ അളവ്,একটি সমীকরণের মাত্রা
diophantine സമവാക്യം,ডায়োফ্যান্টাইন সমীকরণ
മുക്കി കോൺ,ডুব কোণ
ഡിപോളാർ കോർഡിനേറ്റുകൾ,দ্বিপোলার স্থানাঙ্ক
ദ്വിധ്രുവം,ডাইপোল
ഡിപിരമിഡ് (ബൈപിരമിഡ്),ডিপিরামিড (বাইপিরামিড)
ഡിറാക് ഡെൽറ്റ ഫംഗ്‌ഷൻ,ডিরাক ডেল্টা ফাংশন
നേരിട്ടുള്ള പൊതു ടാൻജെന്റ്,সরাসরি সাধারণ স্পর্শক
സംവിധാനം ആംഗിൾ,নির্দেশিত কোণ
സംവിധാനം ചെയ്ത ലൈൻ,নির্দেশিত লাইন
ദിശാസൂചന ഡെറിവേറ്റീവ്,নির্দেশমূলক ডেরিভেটিভ
ദിശ കോസൈൻ,দিক কোসাইন
മാക്സിമയുടെ ദിശ,ম্যাক্সিমা এর দিক
പ്രൊജക്ഷന്റെ ദിശ,অভিক্ষেপের দিক
ദിശ അനുപാതം,দিক অনুপাত
ഡയറക്ടർ സർക്കിൾ,পরিচালক চক্র
ഡയറക്ടർ മണ്ഡലം,পরিচালক ক্ষেত্র
നേരിട്ടുള്ള ഉൽപ്പന്നം,সরাসরি পণ্য
നേരിട്ടുള്ള തെളിവ്,সরাসরি প্রমাণ
നേരിട്ടുള്ള അനുപാതം,সরাসরি সমানুপাত
ഡയറക്‌ട്രിക്സ്,directrix
നേരിട്ടുള്ള തുക,সরাসরি যোগফল
വിച്ഛേദിച്ച സെറ്റുകൾ,সংযোগ বিচ্ছিন্ন সেট
നിർത്തലാക്കൽ,বিরতি
ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ,ডেরিভেটিভের বিচ্ছিন্নতা
ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ,প্রথম ধরনের বিচ্ছিন্নতা
രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ,দ্বিতীয় ধরনের বিচ্ছিন্নতা
തുടർച്ചയായ വിതരണം,অবিচ্ছিন্ন বিতরণ
തുടർച്ചയായ പ്രവർത്തനം,অবিচ্ছিন্ন ফাংশন
തുടർച്ചയായ വേരിയേറ്റ്,অবিচ্ছিন্ন বৈচিত্র্য
വ്യതിരിക്തമായ,বিযুক্ত
വ്യതിരിക്തമായ വിതരണം,বিচ্ছিন্ন বন্টন
ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,বিচ্ছিন্ন সম্ভাব্যতা বন্টন
ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ,বিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം,বিচ্ছিন্ন নমুনা স্থান
വ്യതിരിക്തമായ സെറ്റ്,বিযুক্ত সেট
വ്യതിരിക്ത സ്ഥലം,পৃথক স্থান
വ്യതിരിക്ത ടോപ്പോളജി,বিচ্ছিন্ন টপোলজি
വ്യതിരിക്തമായ വ്യതിയാനം,বিযুক্ত বৈচিত্র
വിവേചനം,বৈষম্যমূলক
വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം),বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ)
വേർപിരിയുക,বিচ্ছিন্ন করা
പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ,বিচ্ছিন্ন ঘটনা
വിഭജന സെറ്റുകൾ,বিচ্ছিন্ন সেট
അവ്യക്തമായ യൂണിയൻ,বিচ্ছিন্ন ইউনিয়ন
വിച്ഛേദനം,বিচ্ছিন্নতা
വിസരണം,বিচ্ছুরণ
ഡിസ്പേർഷൻ ചാർട്ട്,বিচ্ছুরণ চার্ট
വിസരണം സ്ഥിരമായ,বিচ্ছুরণ ধ্রুবক
ഡിസ്പർഷൻ ഡയഗ്രം,বিচ্ছুরণ চিত্র
ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്),বিচ্ছুরণ ম্যাট্রিক্স (=কোভারিয়েন্স ম্যাট্রিক্স)
സ്ഥാനമാറ്റാം,উত্পাটন
ഡിസ്പ്ലേ,প্রদর্শন
ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ),প্রদর্শন ইউনিট (= কনসোল)
സമാനതകളില്ലാത്ത,ভিন্ন
വിഘടിപ്പിക്കുന്ന ശക്തികൾ,অপব্যয়কারী শক্তি
ദൂരം പ്രവർത്തനം,দূরত্ব ফাংশন
ദൂരം മോഡുലസ്,দূরত্ব মডুলাস
വിതരണ രഹിത രീതി,বিতরণ-মুক্ত পদ্ধতি
വിതരണ നിയമം,বন্টনমূলক আইন
വ്യതിചലിക്കുക,বিচ্যুত
വ്യതിചലനം,বিচ্যুতি
വ്യതിചലന സിദ്ധാന്തം,ভিন্নতা উপপাদ্য
വ്യത്യസ്തമായ,divergent
വ്യത്യസ്‌ത പരമ്പര,ভিন্ন সিরিজ
വിഭജിച്ച വ്യത്യാസം,বিভক্ত পার্থক্য
വിഭജനം,বিভাজ্যতা
ഹരിക്കാവുന്ന,বিভাজ্য
ഡിവിഷൻ,বিভাগ
ഡിവിഷൻ അൽഗോരിതം,বিভাগ অ্যালগরিদম
ഡിവിഷൻ റിംഗ്,বিভাগ রিং
ഡോഡെകഗൺ,ডোডেকাগন
ഡോഡെകാഹെഡ്രോൺ,dodecahedron
ഡൊമെയ്ൻ,ডোমেইন
ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ,একটি ফাংশনের ডোমেইন
നിർവചനത്തിന്റെ ഡൊമെയ്ൻ,সংজ্ঞার ডোমেইন
അസ്തിത്വത്തിന്റെ ഡൊമെയ്ൻ,অস্তিত্বের ডোমেইন
പ്രബലമായ തന്ത്രം,প্রভাবশালী কৌশল
ഡോപ്ലർ പ്രഭാവം,ডপলার এফেক্ট
ഡോട്ട് ഉൽപ്പന്നം,বিন্দু পণ্য
കുത്തുകളുള്ള വക്രം,বিন্দুযুক্ত বক্ররেখা
ഇരട്ട വ്യത്യാസം,ডবল পার্থক্য
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,ডবল সূচকীয় বন্টন
ഇരട്ട ഹെലിക്സ്,ডবল হেলিক্স
ഇരട്ട ഇന്റഗ്രൽ,ডবল অবিচ্ছেদ্য
ഇരട്ട സംയോജനം,ডবল ইন্টিগ্রেশন
ഇരട്ട പരിധി,দ্বিগুণ সীমা
ഇരട്ട സാമ്പിൾ പ്ലാൻ,ডবল নমুনা পরিকল্পনা
ഇരട്ട ക്രമം,ডবল ক্রম
ഇരട്ട പരമ്പര,ডবল সিরিজ
ഇരട്ട പ്രത്യയ നൊട്ടേഷൻ,ডবল প্রত্যয় স্বরলিপি
ഇരട്ട സംഗ്രഹം,ডবল সমষ্টি
താഴേക്കുള്ള ത്വരണം,নিম্নগামী ত্বরণ
താഴേക്കുള്ള സ്ഥാനചലനം,নিম্নগামী স্থানচ্যুতি
താഴേക്കുള്ള ചലനം,নিম্নগামী গতি
താഴേക്കുള്ള വേഗത,নিম্নগামী বেগ
വലിച്ചിടുക,টানুন
ഡ്രാഗ് ഫോഴ്സ്,ড্র্যাগ বল
ഇരട്ട,দ্বৈত
ഇരട്ട അടിസ്ഥാനം,দ্বৈত ভিত্তি
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,দ্বৈত অভ্যন্তরীণ পণ্য
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
ഇരട്ട പ്രവർത്തനം,দ্বৈত অপারেশন
ഇരട്ട പ്രശ്നം,দ্বৈত সমস্যা
ഡ്യുവൽ സിംപ്ലക്സ് അൽഗോരിതം,ডুয়াল সিমপ্লেক্স অ্যালগরিদম
ഡ്യുവൽ സിംപ്ലക്സ് ടെക്നിക്,ডুয়াল সিমপ্লেক্স কৌশল
ഡ്യുവൽ സ്പേസ്,দ্বৈত স্থান
ഡ്യുവൽ വേരിയബിൾ,দ্বৈত পরিবর্তনশীল
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,দ্বৈত ভেক্টর স্থান
ഡമ്മി സൂചിക,ডামি সূচক
ഡമ്മി സബ്സ്ക്രിപ്റ്റ്,ডামি সাবস্ক্রিপ্ট
ഡമ്മി പ്രത്യയം,ডামি প্রত্যয়
ഡമ്മി വേരിയബിൾ,ডামি পরিবর্তনশীল
ഡ്യൂപ്ലിക്കേറ്റർ പ്രക്രിയ,সদৃশ প্রক্রিয়া
ചലനാത്മകം,গতিশীল
ചലനാത്മക സംവിധാനം,গতিশীল সিস্টেম
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,গতিশীল চাহিদা ফাংশন
ഡൈനാമിക് മോഡൽ,গতিশীল মডেল
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,গতিশীল প্রোগ্রামিং
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,গতিশীল প্রোগ্রামিং পদ্ধতি
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്,গতিশীল প্রোগ্রামিং কৌশল
ചലനാത്മകത,গতিবিদ্যা
