Hindi,Marathi
संचार जालक्रम,संप्रेषण नेटवर्क
संचार केन्द्र,संप्रेषण केंद्र
संचार अभिकलित्र,संप्रेषण संगणक
संचार नियंत्रक,संप्रेषण नियंत्रक
संचार उपग्रह,संप्रेषण उपग्रह
संचार सुरक्षा उपकरण,संप्रेषण सुरक्षा उपकरणे
संचार प्रक्रिया सामग्री,संप्रेषण सॉफ्टवेअर
संचार उपतन्त्र,संप्रेषण उपप्रणाली
संचार अंतक,संप्रेषण टर्मिनल
संचार सिद्धांत,संप्रेषण सिद्धांत
समुदाय स्वचालित केन्द्र,समुदाय स्वयंचलित विनिमय
समुदाय डायल कार्यालय,समुदाय डायल कार्यालय
क्रम विनिमयक स्पंद,कम्युटेटर नाडी
संहनन कलन-विधि,कॉम्पॅक्शन अल्गोरिदम
संपीडन प्रसारण,कंपँडिंग
संपीडन प्रसारित्र,कंपॅन्डोर
संपीडन प्रसारित्र पथभ्रंशन,कॉम्पॅन्डोर गैरवर्तन
सहचर भंडार पूर्तिकर,"कंपेनियन स्टोअर
 बॅकअप"
"तुलनित्र, तुलनक",तुलनात्मक
तुलनक अन्वेषिका,तुलनात्मक तपासणी
तुलनित्र,"युनिटची तुलना
 (= तुलनात्मक)"
तुलना संक्रिया,"तुलना
 ऑपरेशन"
तुलना संकारक,"तुलना
 ऑपरेटर"
तुलना परीक्षण,तुलना चाचणी
"सुसंगति, संगतता",सुसंगतता
सुसंगति परीक्षण,सुसंगतता चाचणी
सुसंगत,सुसंगत
सुसंगत कालभागी तंत्र,"सुसंगत वेळ
 सामायिकरण प्रणाली"
अनुभाषण,संकलन
अनुभाषण सहाय,संकलन मदत
अनुभाषण,संकलित
अनुभाषण अवधि,संकलन कालावधी
अनुभआषण प्रावस्था,संकलन टप्पा
अनुभाषक,कंपाईलर
अनुभाषक-अनुभाषक,कंपाईलर-कंपीलर
अनुभाषक निर्देश तंत्र,कंपाईलर डायरेक्टिंग सिस्टम
अनुभाषक निर्देश,कंपाईलर निर्देश
अनुभाषक जनक,कंपाईलर जनरेटर
अनुभाषक अंतरापृष्ठ,कंपाईलर इंटरफेस
अनुभाषक भाषा,कंपाईलर भाषा
अनुभाषक विकल्प,कंपाईलर पर्याय
अनुभाषण काल,वेळ संकलित करा
अनुभाषण काल निदानिकी,वेळ निदान संकलित करा
अनुभाषण काल कथन,वेळ विधान संकलित करा
अनुभाषण अवधि,संकलन कालावधी
अनुभाषण प्रावस्था,संकलन टप्पा
अनुभाषक,संकलन प्रोग्राम (= क्लिअर)
अनुभाषण काल,संकलन वेळ
पूरक,पूरक
पूरक संक्रिया,पूरक ऑपरेशन
पूरक संकारक,पूरक ऑपरेटर
पूरक आधार,पूरक बेस
पूरकित संख्या-पद्धति,पूरक संख्या प्रणाली
पूरकित्र,पूरक
पूरकीकरण,पूरक
नव-पूरक,पूरक-नऊ
एक-पूरक,एकावर पूरक
दस-पूरक,पूरक-ऑन दहा
दो-पूरक,पूरक-दोन
संपूर्ण हस्तंगत,पूर्ण कॅरी
पूर्णता जाँच,पूर्णता तपासणी
संपूर्ण संक्रिया,पूर्ण ऑपरेशन
संपूर्ण नेमका,पूर्ण दिनचर्या
पूर्ति कूट,पूर्ण कोड
सम्मिश्र अचर,कॉम्प्लेक्स स्थिर
सम्मिश्र आंकड़,जटिल डेटा
सम्मिश्र आँकड़ा प्रकार,जटिल डेटा प्रकार
सम्मिश्र निर्णयन अनुकार,जटिल निर्णय घेण्याचे अनुकरण
जटिलता सिद्धांत,गुंतागुंत सिद्धांत
सम्मिश्र संख्या,जटिल संख्या
घटक,घटक
घटक पता,घटक पत्ता
घटक संसाधित्र,घटक प्रोसेसर
संयुक्त कन्सोल,संमिश्र कन्सोल
संयोजित परिपथ,संमिश्र सर्किट
संयुक्त बाह्य प्रतीक कोश,संमिश्र बाह्य प्रतीक शब्दकोष
संयुक्त प्रतिरूपक,संमिश्र मॉड्यूल
संयुक्त प्रतिरूपक आँकड़ा समुच्चय,संमिश्र मॉड्यूल डेटा सेट
संयुक्त संकारक,संमिश्र ऑपरेटर
संयोजन संचिका,रचना फाइल
संयुक्त प्रतिबंध,कंपाऊंड अट
संयुक्त तर्कसंगत अवयव,कंपाऊंड लॉजिकल एलिमेंट
संयुक्त कथन,कंपाऊंड स्टेटमेंट
संपीडन,कॉम्प्रेस
संपीडित्र,कंप्रेसर
मध्यमार्गी जाल,तडजोड नेट
अभिकलनीयता,संगणकीयता
अभिकलनीय फलन,संगणकीय कार्य
अभिकलन,गणना
अभिकलनात्मक जटिलता,संगणकीय जटिलता
अभिकलनात्मक भाषाविज्ञान,संगणकीय भाषाशास्त्र
अभिकलनात्मक निदर्श,संगणकीय मॉडेल
अभिकलनात्मक स्थायित्व,संगणकीय स्थिरता
अभिकलन सीमित,मोजणी मर्यादित
अभिकलन विद्या,मोजणी मोड
"कंप्यूटर, अभिकलित्र",संगणक
अभिकलित्र प्रशासनिक अभिलेख,संगणक प्रशासकीय रेकॉर्ड
अभिकलित्र सहाय अभिकल्पना,संगणक अनुदानित डिझाइन
अभिकलित्र-सहाय इंजीनियरी,संगणक-अनुदानित अभियांत्रिकी
अभिकलित्र-सहाय निर्माण,संगणक अनुदानित उत्पादन
अभिकलित्र स्थापत्य कला,संगणक आर्किटेक्चर
अभिकलित्रीय अंकगणित,संगणक अंकगणित
अभिकलित्र कला,संगणक कला
अभिकलित्र सहायित शिक्षा,संगणक सहाय्य शिक्षण
अभिकलित्र सहायित अनुदेश,संगणक सहाय्य सूचना
अभिकलित्र सहायित अधिगम,संगणक सहाय्य शिक्षण
अभिकलित्र सहायित प्रबंध,संगणक सहाय्य व्यवस्थापन
अभिकलित्र सहायित शिक्षण,संगणक सहाय्य अध्यापन
अभिकलित्र आधारित स्वचालन,संगणक आधारित ऑटोमेशन
अभइकलित्र आधारित शिक्षा,संगणक आधारित शिक्षण
अभिकलित्र आधारित अधिगम,संगणक आधारित शिक्षण
अभिकलित्र ब्यूरो,संगणक ब्यूरो
अभिकलित्र परिपथिकी,संगणक सर्किटरी
अभिकलित्र कूट,संगणक कोड
अभिकलित्र संचार,संगणक संप्रेषण
अभिकलित्र मूलक सम्मेलन,संगणक कॉन्फरन्सिंग
अभिकलित्र विन्यास,संगणक कॉन्फिगरेशन
अभिकलित्र कन्सोल,संगणक कन्सोल
अभिकलित्र नियंत्रण,संगणक नियंत्रण
अभिकलित्रीय अपराध,संगणक गुन्हा
"अभिकलित्रीय गूढ़लेखन, अभिकलित्रीय गूढ़लेखिकी",संगणक क्रिप्टोग्राफी
अभिकलित्र आश्रित भाषा,संगणक-आधारित भाषा
अभिकलित्र प्रांत,संगणक डोमेन
अभिकलित्र द्विसंकेतक,संगणक द्वैध
अभिकलित्र समीकरण,संगणक समीकरण
अभिकलित्र विशेषज्ञ,संगणक तज्ञ
अभिकलित्र संरूपण,संगणक स्वरूपन
अभिकलित्र खेल,संगणकीय खेळ
अभिकलित्र जनित प्रतिचित्र,संगणक-व्युत्पन्न नकाशा
अभिकलित्र पीढ़ी,संगणक निर्मिती
अभिकलित्र आलेखिकी,संगणक ग्राफिक्स
अभिकलित्र यंत्रसामग्री,संगणक हार्डवेअर
अभिकलित्र निरपेक्ष भाषा,संगणक स्वतंत्र भाषा
अभिकलित्र अनुदेश,संगणक सूचना
अभिकलित्र अनुदेश कूट,"संगणक
 सूचना कोड"
अभिकलित्र अनुदेश समुच्चय,"संगणक
 सूचना सेट"
अभिकलित्र अंतरापृष्ठ एकक,"संगणक
 इंटरफेस युनिट"
अभिकलित्रविद,संगणकवादी
"अभिकलित्रीकरण, कंप्यूटरीकरण",संगणकीकरण
अभिकलित्र भाषा,संगणक भाषा
अभिकलित्र भाषा प्रतीक,"संगणक
 भाषा प्रतीक"
अभिकलित्र अधिगम,संगणक शिक्षण
अभिकलित्र पत्र,संगणक पत्र
अभिकलित्र सीमित,संगणक मर्यादित
अभिकलित्र अनुरक्षण,"संगणक
 देखभाल"
अभिकलित्र प्रबंधित अनुदेश,"संगणक
 व्यवस्थापित
 सूचना"
अभिकलित्र सूक्ष्मआलेखिकी,"संगणक
 मायक्रोग्राफिक्स"
अभिकलित्र संगीत,संगणक संगीत
अभिकलित्र संख्यात्मक नियंत्रण,संगणक नेटवर्क
अभिकलित्र संक्रिया,संगणक संख्यात्मक नियंत्रण
अभिकलित्र संक्रिया,संगणक ऑपरेशन
अभिकलित्र मूलक भाषा,संगणकभिमुख भाषा
अभिकलित्र निर्गम,संगणक आउटपुट
अभिकलित्र मूलक सूक्ष्मफिल्म,संगणक आउटपुट मायक्रोफिल्म
अभिकलित्र निष्पादन,संगणक कामगिरी
अभिकलित्र मुद्रित्र,संगणक प्रिंटर
अभिकलित्र क्रमादेश,संगणक प्रोग्राम
अभिकलित्र क्रमादेश टिप्पण,संगणक प्रोग्राम भाष्य
अभिकलित्र क्रमादेश उद्गम,संगणक प्रोग्राम मूळ
"अभिकलित्र विज्ञान, कंप्यूटर विज्ञान",संगणक शास्त्र
अभिकलित्रि सुरक्षा,संगणक सुरक्षा
अभिकलित्र सहभाजन,संगणक सामायिकरण
अभिकलित्र अनुकरण,संगणक सिम्युलेशन
अभिकलित्र अनुकारक,संगणक सिम्युलेटर
अभिकलित्र प्रक्रिया सामग्री,संगणक आज्ञावली
अभिकलित्र विशेषज्ञ,संगणक तज्ञ
अभिकलित्र तंत्र,संगणक प्रणाली
अभिकलित्र तंत्र लेखा-परीक्षण,संगणक प्रणाली ऑडिट
अभिकलित्र प्रौद्योगिकी,संगणक तंत्रज्ञान
अभिकलित्र अंतक,संगणक टर्मिनल
अभिकलित्र काल,संगणक वेळ
अभिकलित्र शब्द,संगणक शब्द
अभिकलन केन्द्र,संगणकीय केंद्र
अभिकलन अवयव,संगणकीय घटक
अभिकलन क्षमता,संगणकीय शक्ती
अभिकलन तंत्र,संगणकीय प्रणाली
संशृंखलन,Contenate
संशृंखलित आँकड़ा समुच्चय,एकत्रित डेटा सेट
संशृंखलित कुंजी,एकत्रित की
संशृंखलन,सहकार्य
संशृंखलन संप्रतीक,CONTENATION वर्ण
संकेंद्रित संदेश,एकाग्र संदेश
संकेंद्रण,एकाग्रता
संकेंद्रित्र,एकाग्रता
संकेंद्रित्र अंतक चयक,कॉन्सेन्ट्रेटर टर्मिनल बफर
संकल्पना अधिगम,संकल्पना शिक्षण
संकल्पनात्मक निदर्श,वैचारिक मॉडेल
सुसंगतता,एकमत
"सुसंगत, सुस्वर",एकमत
संगामी,समवर्ती
संगामी प्रचालन,समवर्ती ऑपरेशन
संगामी संसाधन,समवर्ती प्रक्रिया
प्रतिबंधी कोडांतरण,सशर्त असेंब्ली
प्रतिबंधी कोडांतरण व्यंजक,सशर्त असेंब्ली अभिव्यक्ती
प्रतिबंधी कोडांतरण अनुदेश,सशर्त असेंब्ली सूचना
प्रतिबंधी शाखा अनुदेश,सशर्त शाखा सूचना
प्रतिबंधी विच्छेद बिंदु,सशर्त ब्रेकपॉईंट
प्रतिबंधी विच्छेद बिंदु,सशर्त
प्रतिबंधी विच्छेद बिंदु अनुदेश,सशर्त ब्रेकपॉईंट सूचना
प्रतिबंधी एंट्रॉपी,सशर्त एन्ट्रोपी
प्रतिबंधी व्यंजक,सशर्त अभिव्यक्ती
प्रतिबंधी आनुषंगिक संक्रिया,सशर्त परिणाम ऑपरेशन
प्रतिबंधी सूचना अंतर्वस्तु,सशर्त माहिती सामग्री
प्रतिबंधी झंप,सशर्त उडी
प्रतिबंधी झंप अनुदेश,सशर्त उडी सूचना
प्रतिबंधी संकारक,सशर्त ऑपरेटर
प्रतिबंधन कथन,सशर्त विधान
प्रतिबंधी विराम अनुदेश,सशर्त स्टॉप सूचना
प्रतिबंधी स्थानांतरण अनुदेश,सशर्त हस्तांतरण सूचना
प्रतिबंधी चर,सशर्त चल
प्रतिबंध कोष्ठिका,अट सेल
प्रतिबंध कूट,अट कोड
प्रानुकूलित परिपथ,कंडिशन सर्किट
"प्रतिबंधन, प्रानुकूलन",कंडिशनिंग
प्रानुकूलन उपकरण,कंडिशनिंग उपकरणे
प्रतिबंध सूची,अट यादी
प्रतिबंध नाम,अट नाव
प्रतिबंध नाम प्रतिबंध,अट नावाची स्थिती
प्रतिबंध पूर्वलग्न,अट उपसर्ग
सुग्राहिता नियंत्रण,परिषद नियंत्रण (= संवेदनशीलता नियंत्रण)
विश्वस्यता स्तर,आत्मविश्वास पातळी
गोपनीयता,गोपनीयता
विन्यास,कॉन्फिगरेशन
विन्यास अनुभाग,कॉन्फिगरेशन विभाग
संपुष्टि,पुष्टीकरण
भ्रम मैट्रिक्स,गोंधळ मॅट्रिक्स
संकुलन,गर्दी
सर्वनिष्ठ,संयोजन
संबद्ध संदर्भ,कनेक्ट केलेला संदर्भ
संबद्ध भंडारण,कनेक्ट केलेले स्टोरेज
संबंध फलन,कनेक्ट फंक्शन
संबंधन व्यवस्था,कनेक्टिंग व्यवस्था
संबंधन व्यवस्था सेवा,कनेक्टिंग व्यवस्था सेवा
संबंधन,कनेक्शन
संयोजक,संयोजी
संबंधक,कनेक्टर
संबंधन काल,वेळ कनेक्ट करा
क्रमागत,सलग
क्रमागत संक्रिया,सलग ऑपरेशन
क्रमागत अनुक्रम अभिकलित्र,सलग अनुक्रम संगणक
फलान्वेषण,परिणामी सुसंगतता तपासणी शोधणे
कन्सोल,कन्सोल
कन्सोल शब्द संसाधन उपकरण,कन्सोल शब्द-प्रक्रिया उपकरणे
समेकन,एकत्रीकरण
समेकित्र,कन्सोलिडेटर
अचर क्षेत्र,सतत क्षेत्र
अचर अनुदेश,सतत सूचना
अचर लम्बाई क्षेत्र,सतत लांबीचे फील्ड
अचर अनुपात कूट,स्थिर प्रमाण कोड
अचर भंडारण,सतत संचयन
अचर शब्द,सतत शब्द
व्यवरूद्ध समुच्चय,प्रतिबंधित सेट
व्यवरोध,मर्यादा
समाहित पाठ्यांश,समाविष्ट मजकूर
"अन्तर्वस्तु, अंश",सामग्री
साहचर्य भंडारण,सामग्री संबोधित स्टोरेज (= असोसिएटिव्ह स्टोरेज)
अंतर्वस्तु विश्लेषण,सामग्री विश्लेषण
प्रयोग प्रतिस्पर्धा,वाद
प्रयोग प्रतिस्पर्धा तंत्र,कॉन्टेन्शन सिस्टम
अंतर्वस्तु सूची,सामग्री सूची
संदर्भ,संदर्भ
संदर्भ संपादन,संदर्भ संपादन
संदर्भ संपादक,संदर्भ संपादक
संदर्भ मुक्त भाषा,संदर्भ मुक्त भाषा
संदर्भ संवेदी संरचना,संदर्भ मुक्त रचना
संदर्भ संवेदी भाषा,संदर्भ संवेदनशील भाषा
संदर्भात्मक घोषणा,संदर्भित घोषणा
आसंग क्रियाविधि,आकस्मिक प्रक्रिया
सांतत्य पत्रक,सुरू ठेवण्याचे कार्ड
सांतत्य जाँच,सातत्य तपासणी
संतत फार्म,सतत फॉर्म
संतत फार्म पत्रक,सतत फॉर्म कार्ड
संतत फार्म कागज,सतत फॉर्म पेपर
संतत प्रक्रम नियंत्रण,सतत प्रक्रिया नियंत्रण
संतत अनुकार,सतत सिम्युलेशन
संतत तंत्र निदर्शन क्रमादेश,सतत सिस्टम मॉडेलिंग प्रोग्राम
संतत तंत्र अनुकरण भाषा,सतत सिस्टम सिम्युलेशन भाषा
कन्टूर निदर्श,समोच्च मॉडेल
"विपर्यास, व्यतिरेक",कॉन्ट्रास्ट
विपर्यास तीव्रता,कॉन्ट्रास्ट शार्पनिंग
नियंत्रण,नियंत्रण
नियंत्रण क्षेत्र,नियंत्रण क्षेत्र
नियंत्रण द्वयंक,बिट नियंत्रित करा
नियंत्रण खंडक,नियंत्रण ब्लॉक
नियंत्रण बस,नियंत्रण बस
नियंत्रण बाइट,नियंत्रण बाइट
नियंत्रक पत्रक,नियंत्रण कार्ड
नियंत्रण संप्रतीक,नियंत्रण वर्ण
नियंत्रण परिपथ,नियंत्रण सर्किट
नियंत्रण लिपिक,नियंत्रण लिपिक
नियंत्र समादेश भाषा,नियंत्रण आदेश भाषा
नियंत्रण अभिकलित्र,संगणक नियंत्रित करा
नियंत्रण गणित्र,कंट्रोल काउंटर
नियंत्रण चक्र,नियंत्रण चक्र
नियंत्रण आँकड़े,डेटा नियंत्रित करा
नियंत्रण कोश,नियंत्रण शब्दकोश
नियंत्रण इंजीनियरी,नियंत्रण अभियांत्रिकी
नियंत्रण क्षेत्र,नियंत्रण फील्ड
नियंत्रण संरूप मद,नियंत्रण स्वरूप आयटम
नियंत्रण फलन,नियंत्रण कार्य
नियंत्रण शीर्षक,नियंत्रण शीर्षक
नियंत्रण छिद्र,नियंत्रण भोक
नियंत्रण अनुदेश,नियंत्रित सूचना
नियंत्रण अनुदेश पंजी,नियंत्रण सूचना नोंदणी
नियंत्रण भाषा,भाषा नियंत्रित करा
नियंत्रित प्राचल,नियंत्रित पॅरामीटर
नियंत्रित भंडारण नियतन,नियंत्रित स्टोरेज वाटप
नियंत्रित चर,नियंत्रित व्हेरिएबल
नियंत्रित शब्द सूची,नियंत्रित शब्दसंग्रह
"नियंत्रित्र, नियंत्रक",नियंत्रक
नियंत्रित्र कार्य,कंट्रोलर फंक्शन
नियंत्रण लाइन,नियंत्रण ओळ
नियंत्रण तर्क,तर्कशास्त्र नियंत्रित करा
नियंत्रण पाश,नियंत्रण पळवाट
नियंत्रण चिह्न,नियंत्रण चिन्ह
नियंत्रण संदेश प्रदर्श,कंट्रोल-मॅसेज प्रदर्शन
नियंत्रण सूक्ष्म क्रमादेशन,मायक्रोप्रोग्रामिंग नियंत्रित करा
नियंत्रण विधा,नियंत्रण मोड
नियंत्रण संख्या,नियंत्रण क्रमांक
नियंत्रण उद्देश्य,नियंत्रण उद्दीष्ट
नियंत्रण प्रचालन,नियंत्रण ऑपरेशन
नियंत्रण प्रचालक,नियंत्रण ऑपरेटर
नियंत्रण प्रचालक अंतक,नियंत्रण ऑपरेटरचे टर्मिनल
नियंत्रण पट्टिका,नियंत्रण पॅनेल
नियंत्रण बिंदु,नियंत्रण बिंदू
नियंत्रण मुद्रण,नियंत्रण मुद्रण
नियंत्रण क्रमादेश,नियंत्रण कार्यक्रम
नियंत्रण छिद्र,पंच नियंत्रित करा
नियंत्रण अभिलेख,नियंत्रण रेकॉर्ड
नियंत्रण पंजी,नियंत्रण नोंदणी
नियंत्रण नेमका,नियमित नियंत्रण
नियंत्रण अनुभाग,नियंत्रण विभाग
नियंत्रण अनुक्रम,नियंत्रण अनुक्रम
नियंत्रण विनिर्देश,नियंत्रण तपशील
नियंत्रण चित्ति,नियंत्रण स्टॅक
नियंत्रण मानक,नियंत्रण मानक
नियंत्रण कथन,नियंत्रण विधान
नियंत्रण केंन्द्र,नियंत्रण स्टेशन
नियंत्रण भंडारण,नियंत्रण संचयन
नियंत्रण भंडारण रक्षण,कंट्रोल स्टोरेज सेव्ह
नियंत्रण स्विच,नियंत्रण स्विच
नियंत्रण तंत्र,नियंत्रण यंत्रणा
नियंत्रण टेप,नियंत्रण टेप
नियंत्रण तकनीक,नियंत्रण तंत्र
नियंत्रण अंतक,नियंत्रण टर्मिनल
नियंत्रण योग,एकूण नियंत्रण
नियंत्रण स्थानांतरण कथन,नियंत्रण हस्तांतरण विधान
नियंत्रण एकक,नियंत्रण युनिट
नियंत्रण चर,नियंत्रण व्हेरिएबल
नियंत्रण खंड,नियंत्रण खंड
नियंत्रण शब्द,शब्द नियंत्रित करा
"रूढ़ि, परिपाटी",अधिवेशन
रूढ़ि उपकरण,अधिवेशन उपकरणे
अभिसारिता,अभिसरण
संवाद,संभाषण
संवादी,संभाषणात्मक
संवादी बीजीय भाषा,संभाषण बीजगणित भाषा
संवादी अनुभाषक,संभाषण कंपाईलर
संवादी अभिकलन,संभाषणात्मक संगणन
संवादी भाषा,संभाषणात्मक भाषा
संवादी विथा,संभाषण मोड
संवादी तंत्र,संभाषण प्रणाली
संवादी अंतक,संभाषणात्मक टर्मिनल
संवादी काल भाजन,संभाषणात्मक वेळ सामायिकरण
रूपांतरण,रूपांतरण
रूपांतरण लागत,रूपांतरण किंमत
रूपांतरण युक्ति,रूपांतरण डिव्हाइस
रूपांतरण विधा,रूपांतरण मोड
रूपांतरण नेमका,रूपांतरण दिनचर्या
रूपांतरण,रूपांतरित करा
परिवर्तक,कन्व्हर्टर
अवमुख प्रोग्रामन,बहिर्गोल प्रोग्रामिंग
निर्देशांक पता स्मृति,समन्वयित मेमरी
निर्देशांक आँकड़े,समन्वय डेटा
निर्देशांक ज्यामिति भाषा,समन्वय भूमिती भाषा
निर्देशांक आलेखिकी,समन्वय ग्राफिक्स
निर्देशांक जालक्रम,समन्वय नेटवर्क
समन्वयित काल मापक्रम,समन्वय वेळ स्केल
प्रतिलिपि,कॉपी
रज्जुहीन प्लग,कॉर्डलेस प्लग
पीक ए बू प्रणाली,कॉर्डनोनिअर सिस्टम
क्रोड,कोअर
क्रोड सन्निक्षेप,कोअर डंप
क्रोड प्रतिबिंब,कोर प्रतिमा
क्रोड प्रतिबिंब क्रमादेश संग्रह,कोर प्रतिमा लायब्ररी
क्रोड स्मृति,कोअर मेमरी
क्रोड जालक्रम,कोर नेटवर्क
सह निवासी,सह-रहिवासी
क्रोड भंडारण,कोर स्टोरेज
क्रोड तंत्र,कोर सिस्टम
सहनेमका,सह-रुटीन
संशोधन और प्रतिलिपीयन,बरोबर आणि कॉपी
संशोधी लक्षण,दुरुस्ती वैशिष्ट्य
संशोधन,दुरुस्ती
संशोधन सूचना,सुधार माहिती
संशोधी अनुरक्षण,सुधारात्मक देखभाल
संशोधी अनुरक्षण काल,सुधारात्मक देखभाल वेळ
लागत विश्लेषण,खर्च विश्लेषण
लागत केन्द्र लेखा,खर्च-केंद्र लेखा
"गिनती, गणना, गणनांक",गणना
गणित्र,काउंटर
गणित्रीय संदमन,काउंटर इनहिबिट
गणना कुंजी आँकड़ा युक्ति,काउंट-की-डेटा डिव्हाइस
देश कूट,राष्ट्र संकेतांक
क्रांतिक पथ विधि,गंभीर पथ पद्धत
क्रास बार स्विच,क्रॉस बार स्विच
क्रास बार तंत्र,क्रॉस बार सिस्टम
तिर्यक जाँच,फेर पडताळणी
व्यति अनुभाषक,क्रॉस कंपाईलर
तिर्यक प्रांत संचार,क्रॉस डोमेन संप्रेषण
अप्रासंगिक सिग्नल,क्रॉस फायर
अन्योन्य पाद,क्रॉस फूट
अन्योन्य पादी परीक्षण,क्रॉस फूटिंग टेस्ट
प्रतिच्छेद बिंदु सरणी,क्रॉस पॉईंट अ‍ॅरे
अनु परिच्छेद परीक्षण,क्रॉस सेक्शनल टेस्टिंग
सरणी का अनुपरिच्छेद,अ‍ॅरेचा क्रॉस विभाग
व्यति प्रक्रिया सामग्री,क्रॉस सॉफ्टवेअर
अनुप्रस्थ उपक्षेत्र शृंखला,क्रॉस सुबेरिया दुवा
अप्रांसगिक सिग्नल,क्रॉस टॉक
तिर्यक मार्गण,क्रॉस ट्रॅकिंग
अधिसंख्यन,गर्दी
निम्नतापिकी,क्रायोजेनिक्स
निम्नताप भंडारण,क्रायोजेनिक स्टोरेज
निम्नताप भंडार,क्रायोजेनिक स्टोअर
निम्नतापस्थापी,क्रायोस्टॅट
"क्रायोट्रान, निम्नतापी स्चिव",क्रिओट्रॉन
गूढ़ालेखी,क्रिप्टोग्राफिक
गूढ़ालेखी कलन विधि,क्रिप्टोग्राफिक अल्गोरिदम
"गूढ़लेखन, गूढ़लेखिकी",क्रिप्टोग्राफी
संचयी सूचक,संचयी निर्देशांक
मुद्रा प्रतीक,चलन प्रतीक
धारा पुंज स्थिति,वर्तमान बीम स्थिती
धारा संबंधन समूह,वर्तमान कनेक्ट गट
वर्तमान पीढ़ी,चालू पिढी
वर्तमान अनुदेश पंजी,"वर्तमान सूचना
 नोंदणी करा"
धारा रेखा सूचक,"चालू ओळ
 पॉईंटर"
धारा प्रस्पंद,"वर्तमान लूप (=
 वर्तमान अँटिनोड)"
धारा विधा तर्क,चालू मोड लॉजिक
धारा अभिलेख,वर्तमान रेकॉर्ड
प्रसंकेतक,कर्सर
प्रसंकेतक नियंत्रण कुंजी,कर्सर कंट्रोल की
लध्वक्ष,Cttate
वक्र पठित्र,वक्र अनुयायी
तल्प,उशी
ग्राहक अभिगम क्षेत्र,ग्राहक प्रवेश क्षेत्र
ग्राहक सूचना नियंत्रण तंत्र,ग्राहक माहिती नियंत्रण प्रणाली
ग्राहक क्षेत्र उपकरण,ग्राहक परिसर उपकरणे
ग्राहक स्विचन तंत्र,ग्राहक स्विचिंग सिस्टम
कटा फॉर्म,कट फॉर्म
कटा फॉर्म विधा,कट फॉर्म मोड
काट विधि,कट पद्धत
विच्छेदन,कट ऑफ
"साइबरनेशन, अभिकलित्री स्वचलन",सायबरनेशन
"साइबरनेटिक्स, सूचना प्रभाविकी",सायबरनेटिक्स
चक्र,चक्र
चक्र गणन,चक्र मोजणी
चक्र सूचकांक,सायकल निर्देशांक
चक्र स्मृति,सायकल मेमरी
चक्र सूक्ष्म क्रमादेशन,सायकल मायक्रोप्रोग्रामिंग
चक्र पुनः आरंभन,सायकल रीसेट
चक्र सहभाजन,चक्र सामायिकरण
चक्र हरण,चक्र चोरी
चक्र हरण,चक्र चोरी
चक्र काल,सायकल वेळ
चक्रीय कूट,चक्रीय कोड
चक्रीय अतिरिक्तता जाँच,चक्रीय रिडंडंसी तपासणी
चक्रीय विस्थापन,चक्रीय शिफ्ट
चक्रीय भंडारण,चक्रीय संचयन
चक्रीय स्थानांतरण,चक्रीय हस्तांतरण
बेलन संक्लपना,सिलेंडर संकल्पना
संप्रतीक,वर्ण
कूटलेखित दशमलव,कोडित दशांश
डेजी शृंखला,डेझी साखळी
डेजी मुद्रण चक्र,डेझी प्रिंट व्हील
डेजी चक्र,डेझी व्हील
अवमंदन,ओलसर
आँकड़े,डेटा
उपरिवाक् आँकड़े,वरील डेटा
आँकड़ा अभिगम व्यवस्था,डेटा प्रवेश व्यवस्था
आँकड़ा अर्जन,डेटा संपादन
आँकड़ा अर्जन अभिकलित्र,डेटा अधिग्रहण संगणक
आँकड़ा अनुकूलन एकक,डेटा अ‍ॅडॉप्शन युनिट
आँकड़ा प्रशासक,डेटा प्रशासक
आँकड़ा समुच्चय,डेटा एकत्रित
आँकड़ा क्षेत्र,डेटा क्षेत्र
आँकड़ा सरणी,डेटा अ‍ॅरे
आँकड़ा गुण,डेटा विशेषता
आँकड़ा बैंक,डेटा बँक
आँकड़ासंचय,डेटाबेस
आँकड़ासंचय प्रशासन,डेटाबेस प्रशासन
आँकड़ासंचय प्रबंध,डेटाबेस व्यवस्थापन
आँकड़ासंचय प्रबंध पद्धति,डेटाबेस व्यवस्थापन प्रणाली
आँकड़ा खंडक,डेटा ब्लॉक
प्रत्यक्ष स्मृति अभिगम,डेटा ब्रेक (= थेट मेमरी प्रवेश)
आँकड़ा चयक पंजी,डेटा बफर रजिस्टर
आँकड़ा प्रग्रहण,डेटा कॅप्चर
आँकड़ा पत्रक,डेटा कार्ड
आँकड़ा वाहक,डेटा कॅरियर
आँकड़ा कोष्ठिका,डेटा सेल
आँकड़ा प्रणाल,डेटा चॅनेल
आँकड़ा प्रणाल बहुसंकेतक,डेटा चॅनेल मल्टिप्लेक्सर
आँकड़ा परिपथ,डेटा सर्किट
आँकड़ा परिपथ पारदर्शिता,डेटा सर्किट पारदर्शकता
आँकड़ा कूट,डेटा कोड
आँकड़ा संग्रह,माहिती संकलन
आँकड़ा संग्रह केन्द्र,डेटा संकलन स्टेशन
आँकड़ा संग्रह पद्धति,डेटा संग्रह प्रणाली
आँकड़ा संचार,"डेटा
 संप्रेषण"
आँकड़ा संचार प्रणाल,"डेटा
 संप्रेषण
 चॅनल"
आँकड़ा संचार उपकरण,"डेटा
 संप्रेषण
 उपकरणे"
