Odiya,Punjabi
ସମାଜ ସେବା,ਕਮਿ Community ਨਿਟੀ ਸੇਵਾ
ଯାତାୟାତ,ਕਮਿ icutation ਟੇਸ਼ਨ
ଯାତ୍ରା ଛୁଟି,ਅਪਣਾਇਆ ਛੁੱਟੀ
ପରାଜିତ ମୂଲ୍ୟ,ਤਿਆਗਿਆ ਮੁੱਲ
ତୁଳନା,ਤੁਲਨਾ
ଦୟା,ਹਮਦਰਦੀ
ଦୟାଳୁ ଭୂମି,ਦਿਆਲੂ ਧਰਤੀ
ଦୟାଳୁ ଛୁଟି,ਹਮਦਰਦੀ ਦੀ ਛੁੱਟੀ
ସୁସଙ୍ଗତ,ਅਨੁਕੂਲ
ବାଧ୍ୟ କର |,ਮਜਬੂਰ
କମ୍ପେୟାରିୟମ୍ |,ਸਮਪੈਂਟਿਅਮ
କ୍ଷତିପୂରଣ,ਮੁਆਵਜ਼ਾ
କ୍ଷତିପୂରଣ ଭତ୍ତା,ਮੁਆਵਜ਼ਾ ਭੱਤਾ
କ୍ଷତିପୂରଣ ଛୁଟି,ਮੁਆਵਜ਼ਾ ਛੁੱਟੀ
ଦକ୍ଷତା,ਯੋਗਤਾ
ଦକ୍ଷ,ਕਾਬਲ
ଦକ୍ଷ ପ୍ରାଧିକରଣ,ਸਮਰੱਥ ਅਥਾਰਟੀ
ପ୍ରତିଯୋଗିତା,ਮੁਕਾਬਲਾ
ପ୍ରତିଯୋଗିତା ପରୀକ୍ଷା |,ਮੁਕਾਬਲੇ ਵਾਲੀ ਪ੍ਰੀਖਿਆ
ସଂକଳନ,ਸੰਗ੍ਰਹਿ
ଅଭିଯୋଗ,ਸ਼ਿਕਾਇਤ
ଅଭିଯୋଗ ପୁସ୍ତକ,ਸ਼ਿਕਾਇਤ ਕਿਤਾਬ
ପୂର୍ଣ୍ଣ,ਸਹਾਇਕਣ
ସମ୍ପୃକ୍ତ,ਪੂਰਕ
ସଂପୂର୍ଣ୍ଣ,ਪੂਰਾ
ସମାପ୍ତି ପ୍ରମାଣପତ୍ର |,ਸੰਪੂਰਨਤਾ ਸਰਟੀਫਿਕੇਟ
ଅନୁପାଳନ,ਰਹਿਤ
ଜଟିଳ,ਗੁੰਝਲਦਾਰ
ପ୍ରଶଂସା,ਤਾਰੀਫ
ବିନାମୂଲ୍ୟରେ କପି |,ਪ੍ਰਸੰਸਾਯੋਗ ਕਾੱਪੀ
ପାଳନ କରିବା,ਮੰਨਣਾ
ମିଶ୍ରିତ ସଂସ୍କୃତି,ਕੰਪੋਜ਼ਿਟ ਸਭਿਆਚਾਰ
ରଚନା,ਰਚਨਾ
ବିସ୍ତୃତ,ਵਿਆਪਕ
ବିସ୍ତୃତ ବୀମା,ਵਿਆਪਕ ਬੀਮਾ
ଆପୋଷ ବୁ .ାମଣା |,ਸਮਝੌਤਾ
ବାଧ୍ୟତାମୂଳକ,ਲਾਜ਼ਮੀ
ବାଧ୍ୟତାମୂଳକ ଅବସର,ਲਾਜ਼ਮੀ ਰਿਟਾਇਰਮੈਂਟ
କମ୍ପ୍ୟୁଟର,ਕੰਪਿ computer ਟਰ
କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର |,ਕੰਪਿ Computer ਟਰ ਸੈਂਟਰ
କମ୍ପ୍ୟୁଟର ଅନୁକୂଳ,ਕੰਪਿ computer ਟਰ ਦੇ ਅਨੁਕੂਲ
କମ୍ପ୍ୟୁଟରୀକରଣ,ਕੰਪਿ computer ਟਰਾਈਜ਼ੇਸ਼ਨ
କମ୍ପ୍ୟୁଟର ଭାଷା,ਕੰਪਿ Computer ਟਰ ਭਾਸ਼ਾ
କମ୍ପ୍ୟୁଟର ସାକ୍ଷରତା |,ਕੰਪਿਊਟਰ ਸਾਖਰਤਾ
ଧାରଣା,ਸੰਕਲਪ
ଚିନ୍ତା,ਚਿੰਤਾ
ରିହାତି,ਰਿਆਇਤ
ସମ୍ପର୍କୀୟ ହାର,ਰਿਆਇਤ ਰੇਟ
ରିହାତି ପ୍ରମାଣପତ୍ର,ਰਿਆਇਤ ਸਰਟੀਫਿਕੇਟ
କନସପାର୍ଟଗୁଡିକ,ਸਮਝੌਤਾ
ରିମିଙ୍ଗ୍ ଟିପ୍ପଣୀ |,ਸਮਾਰੋਹ
ଉପସଂହାର,ਸਿੱਟਾ
ଚରମ,ਸਿੱਟਾ
ଅଧିଗ୍ରହଣ,ਸੰਜੋਗ
ଏକ ସର୍ତ୍ତ,ਸਹਿਜ
ନିନ୍ଦା କର |,ਨਿੰਦਾ
ସର୍ତ୍ତ,ਸ਼ਰਤ
ସର୍ତ୍ତମୂଳକ,ਸ਼ਰਤ
ସର୍ତ୍ତମୂଳକ ଗ୍ରହଣ,ਸ਼ਰਤ ਸਵੀਕਾਰ
ଚୁକ୍ତିନାମା ସର୍ତ୍ତଗୁଡିକ,ਇਕਰਾਰਨਾਮੇ ਦੀਆਂ ਸਥਿਤੀਆਂ
ସେବା ସର୍ତ୍ତଗୁଡିକ,ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ
ସମବେଦନା,ਸ਼ੋਕ
Condone,ਕਨਡੋਨ
ଆଚରଣ,ਆਚਰਣ
ନିୟମ ପରିଚାଳନା କରନ୍ତୁ |,ਨਿਯਮ ਚਲਾਓ
ସମ୍ମିଳନୀ,ਕਾਨਫਰੰਸ
ସମ୍ମିଳନୀ କକ୍ଷ |,ਕਾਨਫਰੰਸ ਰੂਮ
କନଫରେନ୍ୟାସିଂ ସୁବିଧା |,ਕਾਨਫਰੰਸ ਦੀ ਸਹੂਲਤ
ପରାମର୍ଶ,ਮੰਨਿਆ
ଗୋପନୀୟ,ਗੁਪਤ
ବନ୍ଦୀ,ਕੈਦ
ନିଶ୍ଚିତ କର |,ਪੁਸ਼ਟੀ ਕਰੋ
ନିଶ୍ଚିତକରଣ,ਪੁਸ਼ਟੀਕਰਣ
ସେବା ନିଶ୍ଚିତକରଣ |,ਸੇਵਾ ਦੀ ਪੁਸ਼ਟੀ
ନିଶ୍ଚିତକରଣ କ୍ରମ,ਪੁਸ਼ਟੀਕਰਣ ਆਰਡਰ
ଜବତ,ਜ਼ਬਤ ਕਰਨ ਵਾਲਾ
ବିବାଦ |,ਟਕਰਾਅ
ବିବାଦୀୟ ଦୃଶ୍ୟ |,ਵਿਵਾਦਪੂਰਨ ਦ੍ਰਿਸ਼
ଅନୁକୂଳ,ਅਨੁਕੂਲਤਾ
ଅଭିନନ୍ଦନ,ਵਧਾਈ
ସଂଯୋଗ,ਕੁਨੈਕਸ਼ਨ
ସଂଯୋଗ,ਸਹਿਮਤ
ବିବେକ,ਜ਼ਮੀਰ
ସହନଶୀଳତା,ਸਹਿਮਤੀ
ସମ୍ମତି,ਸਹਿਮਤੀ
ଫଳାଫଳ,ਨਤੀਜਾ
ପରିଣାମ,ਨਤੀਜੇ ਵਜੋਂ
ସଂରକ୍ଷଣ,ਸੰਭਾਲ
ବିଚାର ଜୋନ୍,ਵਿਚਾਰ ਜ਼ੋਨ
ପରିବହନ,ਖਪਤਕਾਰ
ସାମଗ୍ରୀ,ਖੇਪ
ସାମଗ୍ରୀ ଟିପ୍ପଣୀ |,ਖੇਪ ਨੋਟ
ସ୍ଥିର,ਇਕਸਾਰ
ଏକତ୍ରିତ ପାଣ୍ଠି |,ਇਕਜੁਟ ਫੰਡ
ଏକତ୍ରିତ ଦରମା |,ਏਕੀਕ੍ਰਿਤ ਤਨਖਾਹ
ଏକତ୍ରିତ ଷ୍ଟେଟମେଣ୍ଟ,ਏਕੀਕ੍ਰਿਤ ਬਿਆਨ
ସଂସ୍ଥାଗୁଡ଼ିକ,ਇਕਜੁੱਟ
ସ୍ପଷ୍ଟ,ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ
ଷଡଯନ୍ତ୍ର,ਸਾਜ਼ਿਸ਼
ସ୍ଥିର,ਨਿਰੰਤਰ
ନିରନ୍ତରନୂଦୀ,ਹਲਕੇ
ସୃଷ୍ଟିକର୍ତ୍ତା,ਸੰਵਿਧਾਨ
ସମ୍ବିଧାନ,ਸੰਵਿਧਾਨ
ପ୍ରତିବନ୍ଧକ,ਪਾਬੰਦੀ
ନିର୍ମାଣ,ਉਸਾਰੀ
ପରାମର୍ଶଦାତା |,ਸਲਾਹਕਾਰ
ପରାମର୍ଶ,ਸਲਾਹ-ਮਸ਼ਵਰਾ
ପରାମର୍ଶକାରୀ କମିଟି |,ਸਲਾਹਕਾਰ ਕਮੇਟੀ
ଗ୍ରାହକ ଆଇଟମ୍ |,ਖਪਤ ਕਰਨ ਯੋਗ ਚੀਜ਼
ଗ୍ରାସ କରନ୍ତୁ |,ਖਪਤ
ଗ୍ରାହକଙ୍କ ସାମଗ୍ରୀ,ਖਪਤਕਾਰਾਂ ਦਾ ਮਾਲ
ଗ୍ରାହକ ଫୋରମ୍ / ପରିଷଦ |,ਖਪਤਕਾਰ ਫੋਰਮ / ਕੌਂਸਲ
ଗ୍ରାହକ ଆଭିମୁଖ୍ୟ,ਖਪਤਕਾਰ ਰੁਝਾਨ
ବ୍ୟବହାର,ਖਪਤ
ଯୋଗାଯୋଗ କରନ୍ତୁ |,ਸੰਪਰਕ
ଯୋଗାଯୋଗ ପ୍ରୋଗ୍ରାମ,ਸੰਪਰਕ ਪ੍ਰੋਗਰਾਮ
ସଂକ୍ରାମକ ରୋଗ,ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ
ଧାରଣ କରନ୍ତୁ |,ਸ਼ਾਮਲ
ଚିନ୍ତା କର |,ਵਿਚਾਰ
ସମସାମୟିକ,ਸਮਕਾਲੀ
କୋର୍ଟର ଅବମାନନା,ਅਦਾਲਤ ਦਾ ਅਪਮਾਨ
ବ conିବା,ਵਿਵਾਦ
ବିଷୟବସ୍ତୁ,ਸਮੱਗਰੀ
ପ୍ରତିଯୋଗିତା,ਮੁਕਾਬਲਾ
ପ୍ରସଙ୍ଗ,ਪ੍ਰਸੰਗ
କଣ୍ଟିଜେନ୍ସି |,ਸੰਕਟਕਾਲੀਨ
କଣ୍ଟିଜେନ୍ସି,ਸੰਕਟਕਾਲੀਨ
କଣ୍ଟିଜେନ୍ସି ଭତ୍ତା,ਸੰਕਟਕਾਲੀ ਭੱਤਾ
କଣ୍ଟିଜେନ୍ସି ପାଣ୍ଠି |,ਸੰਕਟਕਾਲੀਨ ਫੰਡ
କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ,ਸੰਕਟਕਾਲੀਨ ਗ੍ਰਾਂਟ
କଣ୍ଟିଜେନ୍ସି ଯୋଜନା,ਸੰਕਟਕਾਲੀ ਯੋਜਨਾ
କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |,ਟੁਕੜਿਆਂ ਨੂੰ
ନିରନ୍ତର ନିଯୁକ୍ତି |,ਨਿਰੰਤਰ ਮੁਲਾਕਾਤ
ନିରନ୍ତର ବିକାଶ |,ਨਿਰੰਤਰ ਵਿਕਾਸ
ନିରନ୍ତର ପ୍ରକ୍ରିୟା |,ਨਿਰੰਤਰ ਪ੍ਰਕਿਰਿਆ
ନିରନ୍ତର ସେବା |,ਨਿਰੰਤਰ ਸੇਵਾ
ନିଷେଧାଦେଶ,ਰੋਕਥਬੰਦ
ଚୁକ୍ତିନାମା,ਇਕਰਾਰਨਾਮਾ
ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ,ਸਮਝੌਤਾ ਕਰਨ ਦਾ ਕੰਮ
ରୋଜଗାରର ଚୁକ୍ତି,ਰੁਜ਼ਗਾਰ ਦਾ ਇਕਰਾਰਨਾਮਾ
ଚୁକ୍ତିନାମା ଅବଧି |,ਇਕਰਾਰਨਾਮਾ ਅਵਧੀ
ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ਇਕਰਾਰਨਾਮੇ ਦਸਤਾਵੇਜ਼
ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |,ਇਕਰਾਰਨਾਮਾ ਦੇਣਦਾਰੀ
ଚୁକ୍ତିଭିତ୍ତିକ ସେବା,ਠੇਕੇਦਾਰੀ ਸੇਵਾ
ପ୍ରତିବାଦ,ਵਿਰੋਧਤਾਈ
ବିପରୀତ ବକ୍ତବ୍ୟ |,ਵਿਰੋਧੀ ਬਿਆਨ
ବିପରୀତରେ |,ਉਲਝਣ
ପ୍ରତିକ୍ରିୟା,ਉਲੰਘਣਾ
ଯୋଗୋଦାନ,ਯੋਗਦਾਨ
ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |,ਯੋਗਦਾਨਕਾਰੀ ਪੈਨਸ਼ਨ ਸਕੀਮ
ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |,ਯੋਗਦਾਨ ਪਾਉਣ ਵਾਲੇ ਪ੍ਰੋਡੈਂਟ ਫੰਡ
ନିୟନ୍ତ୍ରଣ,ਨਿਯੰਤਰਣ
ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |,ਨਿਯੰਤਰਣ ਅਧਿਕਾਰੀ
ବିବାଦୀୟ,ਵਿਵਾਦਪੂਰਨ
ବିବାଦୀୟ ବିଷୟ |,ਵਿਵਾਦਪੂਰਨ ਮਾਮਲਾ
ବିବାଦ |,ਵਿਵਾਦ
ସୁବିଧା,ਸਹੂਲਤ
ସମ୍ମିଳନୀ,ਸੰਮੇਲਨ
ପାରମ୍ପାରିକ |,ਰਵਾਇਤੀ
କଥାବାର୍ତ୍ତା,ਤਬਦੀਲੀ
ରୂପାନ୍ତର,ਤਬਦੀਲ
ରୂପାନ୍ତରିତ ଛୁଟି |,ਤਬਦੀਲ ਛੁੱਟੀ
ମିଳନ,ਕੰਵਿਡੈਂਸ
ମିଳନ ଭତ୍ତା,ਕਨਵੀਨੈਂਸ ਭੱਤਾ
ପରିବହନ କାର୍ଯ୍ୟ,ਕੰਵਿਡੈਂਸ ਡੀਡ
ପରିବହନ ଖର୍ଚ୍ଚ,ਕਨਵੀਸ਼ਨ ਖਰਚੇ
ଦୋଷୀ,ਦੋਸ਼ੀ
ବିଶ୍ୱାସ,ਦੋਸ਼ੀ
ସମନ୍ୱୟ,ਕਨਵੋਕੇਸ਼ਨ
ସମୟ ବନ୍ଦ କରିବା |,ਮੌਕੇ ਬੰਦ
ସହଯୋଗ,ਸਹਿਕਾਰਤਾ
ସହଯୋଗୀ,ਸਹਿਕਾਰੀ
ସହଯୋଗୀ ସମାଜ |,ਸਹਿਕਾਰੀ ਸੁਸਾਇਟੀ
ସହ-ଅପ୍ଟ,ਸਹਿ-ਚੋਣ
ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |,ਸਹਿ-ਚੁਣੇ ਮੈਂਬਰ
ସହଯୋଗୀ,ਕੋਆਰਡੀਨੇਸ਼ਨ
ସହ-ମାଲିକ,ਸਹਿ-ਮਾਲਕ
ସହ-ଅଂଶୀଦାର,ਸਹਿ-ਸਾਥੀ
କପି କରନ୍ତୁ |,ਕਾਪੀ
କପି କରିବା,ਨਕਲ ਕਰਨਾ
କପିରାଇଟ୍,ਕਾਪੀਰਾਈਟ
କର୍ଡିଆଲ୍,ਗੜਬਖ
କରୋନର୍,ਕੋਰੋਨਰ
କର୍ପୋରେଟ୍ ଶରୀର |,ਕਾਰਪੋਰੇਟ ਬਾਡੀ
କର୍ପୋରେଟ୍ ଯୋଜନା,ਕਾਰਪੋਰੇਟ ਯੋਜਨਾਬੰਦੀ
ନିଗମ,ਕਾਰਪੋਰੇਸ਼ਨ
ନିଗମ କର,ਕਾਰਪੋਰੇਸ਼ਨ ਟੈਕਸ
ସଂଶୋଧନ,ਸੁਧਾਰ
ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ),ਸੁਧਾਰਾਤਮਕ ਉਪਾਅ (= ਸਹੀ)
ଚିଠି,ਲਿਖਤ - ਪੜ੍ਹਤ
ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |,ਪੱਤਰ ਵਿਹਾਰ ਕੋਰਸ
ଚିଠି ଅଂଶ |,ਪੱਤਰ ਵਿਹਾਰ
ସମ୍ବାଦଦାତା,ਪੱਤਰਕਾਰ
ଅନୁରୂପ,ਅਨੁਸਾਰੀ
କର୍ତ୍ତିରିଣ୍ଡୁମ,ਕੋਰਿਜੇਂਡਮ
ସ୍ମରଣ କର,ਕਾਰਪੋਰੇਟ
ଅହଂକାର,ਰੱਦਬਰੇਸ਼ਨ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,ਭ੍ਰਿਸ਼ਟ
ଦୁର୍ନୀତି,ਭ੍ਰਿਸ਼ਟਾਚਾਰ
ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |,ਭ੍ਰਿਸ਼ਟ ਅਭਿਆਸ
କସମୋପଲିଟାନ ସହର |,ਬ੍ਰਹਿਮੰਡੀ ਸ਼ਹਿਰ
ମୂଲ୍ୟ,ਲਾਗਤ
ମୂଲ୍ୟ,ਲਾਗਤ ਦਾ ਲੇਖਾਕਾਰ
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
ମୂଲ୍ୟ ଛାତ,ਲਾਗਤ ਛੱਤ
ଫଳ ପ୍ରଭାବଶାଳୀତା |,ਲਾਗਤ ਪ੍ਰਭਾਵ
ଜୀବନର ମୂଲ୍ୟ,ਰਹਿਣ ਸਹਿਣ ਦਾ ਖਰਚ
ମୂଲ୍ୟ ଓଭରରୁନ୍,ਲਾਗਤ ਓਵਰਰਨ
କୁଟିଜ ଶିଳ୍ପ |,ਕਾਟੇਜ ਉਦਯੋਗ
ପରିଷଦ,ਕੌਂਸਲ
ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ,ਮੰਤਰੀਆਂ ਦੀ ਕਾਉਂਸਲ
ପରିଷଦର ପରିଷଦ |,ਰਾਜਾਂ ਦੀ ਕਾਉਂਸਲ
ପରାମର୍ଶ,ਸਲਾਹ
କାଉନସେଲିଂ,ਕਾਉਂਸਲਿੰਗ
କାଉଣ୍ଟର,ਕਾ counter ਂਟਰ
କାଉଣ୍ଟର କାର୍ଯ୍ୟ,ਕਾ counter ਂਟਰ ਐਕਸ਼ਨ
କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |,ਜਵਾਬੀ ਹਲਫੀਆ ਬਿਆਨ
କାଉଣ୍ଟର ଚାର୍ଜ |,ਕਾ counter ਂਟਰ ਚਾਰਜ
କାଉଣ୍ଟର ଦାବି,ਕਾ counter ਂਟਰ ਦਾ ਦਾਅਵਾ
ନକଲି ମୁଦ୍ରା |,ਨਕਲੀ ਕਰੰਸੀ
ନକଲି,ਨਕਲੀ
Cauterfel,ਕਾਉਂਟਰਫਾਇਲ
କାଉଣ୍ଟର ଅଫର୍ |,ਵਿਰੋਧੀ ਪੇਸ਼ਕਸ਼
କାଉଣ୍ଟରଜିନ୍ସ |,ਕਾ toud ਂਟਰਸਾਈਨ
ପୁଲୱାମା ଆକ୍ରମଣ,ਕੂੜਾ
କୁପନ୍ |,ਕੂਪਨ
କ୍ୟୁରିଅର୍,ਕੋਰੀਅਰ
କ୍ୟୁରିଅର୍ ସେବା,ਕੋਰੀਅਰ ਸੇਵਾ
ପାଠ୍ୟକ୍ରମ,ਕੋਰਸ
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,ਅਧਿਐਨ ਦੇ ਕੋਰਸ
କୋର୍ଟ କେସ୍,ਕੋਰਟ ਕੇਸ
ସ es ଜନ୍ୟ,ਸ਼ਿਸ਼ਟਾਚਾਰ
ଛୋଟ କାରଣର କୋର୍ଟ |,ਛੋਟੇ ਕਾਰਨਾਂ ਦੀ ਅਦਾਲਤ
ଚୁକ୍ତି,ਨੇਮ
ଆବରଣ |,ਕਵਰ
କଭରେଜ୍,ਕਵਰੇਜ
ଅକ୍ଷର ଅକ୍ଷର,ਪੱਤਰ ਨੂੰ covering ੱਕਣਾ
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,ਮੀਮੋ ਨੂੰ covering ੱਕਣਾ
ନୋଟ୍ ନୋଟ୍ |,ਨੋਟਿੰਗ ਨੋਟ
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,ਕਰੈਸ਼ ਪ੍ਰੋਗਰਾਮ
କ୍ରିମି ସ୍ତର |,ਕਰੀਮੀ ਪਰਤ
ସୃଷ୍ଟି,ਸ੍ਰਿਸ਼ਟੀ
ସୃଜନଶୀଳ |,ਰਚਨਾਤਮਕ
ସୃଜନଶୀଳତା,ਰਚਨਾਤਮਕਤਾ
କିରେ,ਕਰੈਕ
ପରିଚୟପତ୍ର କମିଟି |,ਪ੍ਰਮਾਣ ਪੱਤਰ
ବିଶ୍ୱସନୀୟତା,ਭਰੋਸੇਯੋਗਤਾ
କ୍ରେଡିଟ୍,ਕ੍ਰੈਡਿਟ
କ୍ରେଡିଟ୍,ਕ੍ਰੈਡਿਟਯੋਗ
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,ਕ੍ਰੈਡਿਟ ਸਲਾਹ
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,ਕ੍ਰੈਡਿਟ ਅਤੇ ਥ੍ਰਿਫਟ ਸੁਸਾਇਟੀ
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ਕਰੇਡਿਟ ਕਾਰਡ
କ୍ରେଡିଟ୍ ସୁବିଧା,ਕ੍ਰੈਡਿਟ ਸਹੂਲਤਾਂ
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,ਕ੍ਰੈਡਿਟ ਇੰਦਰਾਜ਼
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,ਕਰੈਡਿਟ ਸੂਚਨਾ
କ୍ରେସର୍ମର,ਲੈਣਦਾਰ
ଶବଦାହ,ਸਸਕਾਰ
ଶବଦାହ ଭୂମି,ਸਸਕਾਰ ਗਰਾਉਂਡ
କ୍ରୁ,ਚਾਲਕ ਦਲ
ଅପରାଧ,ਅਪਰਾਧ
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,ਅਪਰਾਧ ਦੀ ਉਲੰਘਣਾ ਦੀ ਉਲੰਘਣਾ
ଅପରାଧିକ କୋର୍ଟ |,ਅਪਰਾਧਿਕ ਅਦਾਲਤ
ଅପରାଧିକ ଅବହେଳା |,ਅਪਰਾਧਿਕ ਲਾਪਰਵਾਹੀ
ଅପରାଧିକ ଅପରାଧ |,ਅਪਰਾਧਿਕ ਅਪਰਾਧ
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,ਅਪਰਾਧਿਕ ਪ੍ਰਕਿਰਿਆ ਕੋਡ
ସଙ୍କଟ,ਸੰਕਟ
ସଙ୍କଟ ପରିଚାଳନା,ਸੰਕਟ ਪ੍ਰਬੰਧਨ
ମାନଦଣ୍ଡ,ਮਾਪਦੰਡ
ସମାଲୋଚନା,ਆਲੋਚਨਾ
କ୍ରସ୍,ਕਰਾਸ
କ୍ରସ୍ ପ୍ରଜାତି,ਕਰਾਸ ਨਸਲ
କ୍ରସ୍ ଯାଞ୍ଚ |,ਕਰਾਸ ਚੈਕਿੰਗ
କ୍ରସ୍ ଚେକ୍ |,ਕ੍ਰਾਸਡ ਚੈੱਕ
କ୍ରସ୍ ପରୀକ୍ଷା,ਕਰਾਸ ਪ੍ਰੀਖਿਆ
କ୍ରସ୍ ରେଫରେନ୍ସ,ਕਰਾਸ ਦਾ ਹਵਾਲਾ
ବହିଷ୍କାର,ਕਰਾਸ ਵੋਟ
ବହୁମୂଲିକ ତାରିଖ,ਮਹੱਤਵਪੂਰਨ ਤਾਰੀਖ
ଅଶୋଧିତ,ਕੱਚਾ
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,ਦੋਸ਼ੀ ਹਾਈਡਾਈਡ
ଦୋଷୀ,ਦੋਸ਼ੀ
ଚାଷ,ਕਾਸ਼ਤ
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,ਸਭਿਆਚਾਰਕ ਵਟਾਂਦਰੇ ਦਾ ਪ੍ਰੋਗਰਾਮ
ଜମୁଲେଟିଭ୍ |,ਸੰਚਤ
ମୁଦ୍ରା |,ਮੁਦਰਾ
ମୁଦ୍ରା ବିନିମୟ,ਮੁਦਰਾ ਐਕਸਚੇਂਜ
ମୁଦ୍ରା ଟିପ୍ପଣୀ,ਮੁਦਰਾ ਨੋਟ
ସାମ୍ପ୍ରତିକ,ਮੌਜੂਦਾ
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,ਮੌਜੂਦਾ ਖਾਤਾ
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,ਮੌਜੂਦਾ ਡਿ duties ਟੀਆਂ
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,ਮੌਜੂਦਾ ਸੈਸ਼ਨ
ପାଠ୍ୟକ୍ରମ ଭିଟା |,ਬਾਔਡੇਟਾ
କୋର୍ଟସେଲ,ਕਰਟੈਲ
ରକ୍ଷକ,ਰਖਵਾਲਾ
ହେପାଜତ,ਹਿਰਾਸਤ
କଷ୍ଟମ୍,ਪ੍ਰਥਾ
କଷ୍ଟମ୍,ਪ੍ਰਥਾ
ପ୍ରଥା,ਰਿਵਾਜ
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,ਰਿਵਾਜ ਵਿਧੀ
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,ਕਸਟਮ ਡਿ duty ਟੀ
ଗ୍ରାହକ,ਗਾਹਕ
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,ਗਾਹਕ ਦੋਸਤਾਨਾ
କଷ୍ଟମ୍ ପରୀକ୍ଷା,ਕਸਟਮ ਇਮਤਿਹਾਨ
କାଟିଦେବା,ਘਟਾਓੁਣਾ
କାଟିବା,ਮੋਸ਼ਨ ਕੱਟ
ତାରିଖ କାଟିବା,ਤਾਰੀਖ ਕੱਟ
ଚକ୍ର,ਚੱਕਰ
ପ୍ରତିଦିନ |,ਰੋਜ਼ਾਨਾ
ଦ Daily ନିକ ଭତ୍ତା,ਰੋਜ਼ਾਨਾ ਭੱਤਾ
ଦ Daily ନିକ ଡାଏରୀ |,ਰੋਜ਼ਾਨਾ ਡਾਇਰੀ
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,ਰੋਜ਼ਾਨਾ ਰਜਿਸਟਰ
ଦ Daily ନିକ ରିପୋର୍ଟ,ਰੋਜਾਨਾ ਰਿਪੋਰਟ
ଦ Daily ନିକ ରୁଟିନ୍ |,ਰੋਜ਼ਾਨਾ ਰੁਟੀਨ
ଦ daily ନିକ ବେତନ,ਰੋਜ਼ਾਨਾ ਤਨਖਾਹ
DAK ପର୍ଯ୍ୟାୟ |,ਡੀਕ ਪੜਾਅ
ଧର,ਡਕ ਟਰੇ
କ୍ଷତି,ਨੁਕਸਾਨ
କ୍ଷତି,ਨੁਕਸਾਨ
ବିପଜ୍ଜନକ |,ਖਤਰਨਾਕ
ସାହସୀ,ਹਿੰਮਤ
ତଥ୍ୟ,ਡਾਟਾ
ଡାଟା ବ୍ୟାଙ୍କ |,ਡਾਟਾ ਬੈਂਕ
ତଥ୍ୟ ବେସ,ਡਾਟਾ ਬੇਸ
ତଥ୍ୟ ସଂଗ୍ରହ,ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ
ତଥ୍ୟ ଖାଇବାକୁ,ਡਾਟਾ ਫੀਡਿੰਗ
