Marathi,Bengali
"घनीभूत करणे, द्रव करणे, द्रव करणे","to condense, to liquefy, to liquefy"
"घनरूप, द्रवरूप, संक्षिप्त","ঘনীভূত, তরলীকৃত, সংকুচিত"
"कंडेनसर, कॅपेसिटर, कलेक्टर","কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক"
"स्थिती, स्थिती, स्थिती, स्थिती","শর্ত, শর্ত, শর্ত, শর্ত"
वाहकता,পরিবাহিতা
चालक,ড্রাইভার
ड्रायव्हिंग,পরিচালনা
वाहकता,পরিবাহিতা
निष्ठा,বিশ্বস্ততা
"कॉन्फिगरेशन, कॉन्फिगरेशन","কনফিগারেশন, কনফিগারেশন"
कॉन्फिगरेशन,কনফিগারেশন
confocal,কনফোকাল
"एकरूपता, द्विध्रुवीयता, समानता","সংগতি, দ্বিমেরুতা, সমতা"
"एकरूप, समान","সঙ্গতিপূর্ণ, অভিন্ন"
कोनिक,কনিক
"संयुग्मित करणे (v.), संयुग्मित होणे (ver.)","conjugate (v.), to be conjugated (ver.)"
लॅटरल असोसिएटेड,লেটারাল অ্যাসোসিয়েটেড
साखळी संबंधित,চেইন সম্পর্কিত
कनेक्टर लाइन,সংযোগকারী লাইন
कनेक्शन,সংযোগ
"प्रायोजक, कनेक्टर","পৃষ্ঠপোষক, সংযোগকারী"
सलग,একটানা
संरक्षक,পৃষ্ঠপোষক
संरक्षक,পৃষ্ঠপোষক
"सुसंगतता, सुसंगतता, जाडी, जाडी","ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
"सुसंगत, विरुद्ध","সামঞ্জস্যপূর্ণ, বিপরীত"
संवादात्मक,কথোপকথন
संवादात्मक,কথোপকথন
स्थिरता,স্থিতিশীলতা
"स्थिर, स्थिर, अचल, न बदलणारा, एकसमान","স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
कॉन्स्टंटन,কনস্ট্যান্টান
सतत प्रवाह,ধারাবাহিক প্রবাহ
covariate संख्या,কোভারিয়েট সংখ্যা
सर्किटची वैशिष्ट्ये,সার্কিটের বৈশিষ্ট্য
नक्षत्र,নক্ষত্রপুঞ্জ
"रचना, रचना, रचना","রচনা, রচনা, গঠন"
प्रतिबंधित गती,সীমাবদ্ধ গতি
मर्यादा,বাধা
अरुंद करणे,সংকীর্ণ
शाश्वत हस्तक्षेप,টেকসই হস্তক্ষেপ
ऊर्जा वापरली,শক্তি খরচ
"स्पर्श, स्पर्श, स्पर्श","স্পর্শ, স্পর্শ, স্পর্শ"
"संपर्क, संपर्क","যোগাযোগ, যোগাযোগ"
दूषित होणे,দূষণ
"सामग्री, भाग, अर्धा","বিষয়বস্তু, অংশ, অর্ধেক"
"सातत्य, सातत्य","continuum, continuum"
राज्य सातत्य,রাষ্ট্রীয় ধারাবাহিকতা
"अखंड, अखंड, अखंड, अखंड, अखंड","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
सातत्य,ধারাবাহিকতা
"संकुचित करणे, संकुचित करणे (ver.)","সংকুচিত করা, সংকুচিত করা (ver.)"
संकुचित,সঙ্কুচিত
आकुंचन,সংকোচন
काउंटर-ऑर्बिटल दिशा,কাউন্টার-অরবিটাল দিক
संबंधित शरीर,আপেক্ষিক শরীর
"कॉन्ट्रास्ट, कॉन्ट्रास्ट","বিপরীত, বিপরীত"
नियंत्रण,নিয়ন্ত্রণ
संवहन,পরিচলন
पोचवणारी पोस्ट,প্রচার পোস্ট
रक्तवहिन्यासंबंधीचा,ভাস্কুলার
नियमित अणु वजन,নিয়মিত পারমাণবিক ওজন
"अभिसरण करणे, अभिसरण करणे","to converge, to converge"
"अभिसरण, अभिसरण","convergence, convergence"
अभिसरण लेन्स,কনভারজিং লেন্স
"विरुद्ध, विरुद्ध","বিপরীত, বিপরীত"
VICA उलट,বিপরীতভাবে
रूपांतरण,রূপান্তর
रूपांतरित,রূপান্তরিত
कनवर्टर,রূপান্তরকারী
परिवर्तनीय लेन्स,রূপান্তরযোগ্য লেন্স
उत्तल,উত্তল
बहिर्वक्रता,উত্তল
उत्तल,উত্তল
द्विउत्तल,দ্বিকনভেক্স
शीतलक,কুল্যান্ট
"थंडगार, थंडगार","রেফ্রিজারেন্ট, চিলার"
कूलिज ट्यूब,কুলিজ টিউব
थंड करणे,শীতল
शीतलक,কুল্যান্ট
सहकारी घटना,সহযোগিতামূলক ঘটনা
"समन्वय, समन्वय","সমন্বয় করা, সমন্বয় করা"
दिग्दर्शक अक्ष,পরিচালক অক্ষ
प्लॅनर,প্ল্যানার
सपाटपणा,সমতলতা
"कॉपी, कॉपी, कॉपी","অনুলিপি, অনুলিপি, অনুলিপি"
कोर,মূল
कोर इलेक्ट्रॉन,মূল ইলেকট্রন
कोरिओलिस प्रवेग,কোরিওলিস ত্বরণ
कोरिओलिस बल,কোরিওলিস বল
"किरीट, कोरोना","কিরিত, করোনা"
कोरोना ऑस्ट्रेलिया,করোনা অস্ট্রেলিয়া
कोरोना बोरेलिस,করোনা বোরিয়ালিস
सौर भडकणे,সুর্যের আগুনের ফুল্কি
ग्रेन्युल,দানা
दाणेदार,দানাদার
"बरोबर, बरोबर","সঠিক, সঠিক"
सुधारित,সংশোধিত
"सुधारणा, सुधारणा","সংশোধন, সংশোধন"
सह - संबंध,সহ- সম্পর্ক
"पत्रव्यवहार करणे, पत्रव्यवहार करणे","correspond, correspond"
असोसिएशनचे नियम,সমিতির নিয়ম
साथीदार,অনুষঙ্গ
कोसाइन नियम,কোসাইন নিয়ম
जागा विपुलता,স্থান প্রাচুর্য
वैश्विक,মহাজাগতিক
अंतराळ किरण फुटला,মহাকাশ রশ্মি বিস্ফোরিত
"अंतराळ किरण, वैश्विक किरण","মহাকাশ রশ্মি, মহাজাগতিক রশ্মি"
जागा पर्जन्य,স্থান বৃষ্টিপাত
जागा,স্থান
वैश्विक,মহাজাগতিক
"कॉस्मॉलॉजी, कॉस्मॉलॉजी","cosmology, cosmology"
अंतराळवीर,মহাকাশচারী
अंतराळविज्ञान,মহাকাশবিজ্ঞান
"कॉसमॉस, ब्रह्मांड","কসমস, মহাবিশ্ব"
कूलॉम्ब,কুলম্ব
कुलोमी क्षेत्र,কুলোমি এলাকা
क्युलोमीटर,কুলমিটার
"मोजणे, मोजणे, मोजणे, मोजणे","গণনা, গণনা, গণনা, গণনা"
"मोजणी, उलट मोजणी","গণনা, বিপরীত গণনা"
"कॅल्क्युलेटर, काउंटर, पॅनेल","ক্যালকুলেটর, কাউন্টার, প্যানেল"
घड्याळाच्या उलट दिशेने,ঘড়ির কাঁটার বিপরীত দিকে
"रिव्हर्स करंट, काउंटर करंट","বিপরীত বর্তমান, বিপরীত বর্তমান"
विरोधी इलेक्ट्रोमोटिव्ह शक्ती,বিরোধী ইলেক্ট্রোমোটিভ ফোর্স
प्रतिनियुक्ती,ডেপুটেশন
उलट धड,বিপরীত ধড়
गणना दर,গণনা হার
"मोजणे, मोजणे-संख्या, मोजणे, मोजणे","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
सक्तीची जोडी,বল জোড়া
जोडलेले,যুগল
जोडणारा,সংযোজনকারী
जोडणी,কাপলিং
"इच्छित दिशा, मार्ग, मार्ग","অভিপ্রেত দিক, পথ, পথ"
सहसंयोजकता,সমযোজীতা
सहसंयोजकता,সমযোজীতা
सहकारी,সহযোগী
सहप्रसरण,সহবাস
सहवर्ती,সহগামী
"कव्हरेज क्षेत्र, प्रसारण क्षेत्र","কভারেজ এলাকা, সম্প্রচার এলাকা"
कव्हर शीट,কভার শীট
बडबड,বকবক
प्रजनन दर,উর্বরতার হার
किंचित विकृती,সামান্য বিকৃতি
शिखर,চূড়া
"निकष, निकष","মাপকাঠি, মানদণ্ড"
गंभीर,সমালোচনামূলক
गंभीरता,সমালোচনা
मकर क्लिप,মকর ক্লিপ
बदमाशांचे गडद साम्राज्य,দুর্বৃত্তদের অন্ধকার রাজ্য
क्रॉस क्रॉस हायब्रिडायझेशन,ক্রস-হাইব্রিড হাইব্রিডাইজেশন
क्रॉस बँड संप्रेषण,ক্রস ব্যান্ড যোগাযোগ
असंबद्ध व्यक्तिचित्रण,অপ্রাসঙ্গিক চরিত্রের অবয়ব
क्रॉस संबंध,ক্রস বন্ধন
ओलांडलेले क्षेत्र,অতিক্রম করা এলাকা
किमान विकृती लेन्स,ন্যূনতম বিকৃতি লেন্স
क्रॉस उत्पादन,ক্রস পণ্য
असंबद्ध सिग्नल,অপ্রাসঙ্গিক সংকেত
मजल्यांचे अतिक्रमण,মেঝে দখল
संक्रमण क्षेत्र,রূপান্তর জোন
संक्रमण बिंदू,রূপান্তর বিন্দু
विनिमय मूल्य,বিনিময় মূল্য
वेक्टर-उत्पादन वेक्टर-उत्पादन,ভেক্টর-পণ্য ভেক্টর-পণ্য
"क्रॉस सेक्शन, क्रॉस सेक्शन","ক্রস বিভাগ, ক্রস বিভাগ"
"एकाधिक संज्ञा, संकरित संज्ञा","মাল্টিপল টার্ম, হাইব্রিড টার্ম"
क्रॉस वायर,ক্রস তারের
"क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास","মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস"
थंड मिश्रण,শীতল মিশ্রণ
कमी तापमान इलेक्ट्रॉनिक्स,নিম্ন তাপমাত্রা ইলেকট্রনিক্স
हायपोथर्मिया,হাইপোথার্মিয়া
क्रायोजेनिक प्रयोगशाळा,ক্রায়োজেনিক পরীক্ষাগার
निम्रतापिकी,নিমরতাপিকি
अतिशीत गेज,হিমায়িত পরিমাপক
क्रायोमेट्रिक स्थिरांक,ক্রাইমেট্রিক ধ্রুবক
क्रिस्टल,স্ফটিক
"स्फटिक, तंतुमय","স্ফটিক, তন্তুযুক্ত"
"क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन","স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ"
क्रिस्टल शास्त्रज्ञ,স্ফটিক বিজ্ঞানী
क्रिस्टल-स्ट्रक्चरल,স্ফটিক-কাঠামোগত
क्रिस्टल रचना,স্ফটিক গঠন
"क्रिस्टलोग्राफी, क्रिस्टल सायन्स","ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান"
जाळी हस्तांतरण ऑपरेशन,জালি স্থানান্তর অপারেশন
क्रिस्टल धुसफूस,স্ফটিক ধোঁয়া
घन घन,কিউব কিউব
"घन, घन, घन, त्रिकोण, घन, त्रिकोण","ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ"
क्यूबिक क्लीवेज,কিউবিক ফাটল
कक्षीय,অরবিটাল
संचयी,ক্রমবর্ধমান
क्युरी स्थिरांक,কিউরি ধ্রুবক
क्युरी इफेक्ट,কিউরি এফেক্ট
"क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट","কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট"
क्युरी,কিউরি
प्रवाह,প্রবাহ
प्रवाहाचा अल्पसंख्याक,স্রোতের সংখ্যালঘু
वितरण,বিতরণ
वक्रता,বক্রতা
वक्र वक्र रेषा,বক্ররেখা বক্ররেখা
वक्र,বাঁকা
वक्र बार,বক্ররেখা বার
वक्र पृष्ठ,বাঁকা পাতা
वाढ वक्र,বৃদ্ধি বক্ররেখা
वक्र,বক্ররেখা
"छिद्र शेवट, कटिंग","ছিদ্রকারী, কাটা"
शेवटचा झोन,শেষ স্থান
शेवटची वारंवारता,শেষ ফ্রিকোয়েন্সি
शेवटचा बिंदू,শেষপ্রান্ত
टर्मिनल बिंदू वेग,টার্মিনাল পয়েন্ট বেগ
टर्मिनल व्होल्टेज,টার্মিনাল ভোল্টেজ
"कलाकार, कलाकार","অভিনয়কারী, অভিনয়কারী"
सायबरनेटिक्स,সাইবারনেটিক্স
"सायकल, सायकल, सायकल","চক্র, চক্র, চক্র"
सायकल प्रति सेकंद,প্রতি সেকেন্ডে চক্র
"चक्रीय, चक्रीय","চক্রাকার, চক্রীয়"
फिरकी,স্পিন
चक्रीय लोलक,চক্রীয় পেন্ডুলাম
सायक्लोट्रॉन,সাইক্লোট্রন
सायक्लोट्रॉन वारंवारता,সাইক্লোট্রন ফ্রিকোয়েন্সি
"सिलेंडर, सिलेंडर","সিলিন্ডার, সিলিন্ডার"
"दंडगोलाकार, सिलेंडर आकार, सिलेंडर, सिलेंडर","নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার"
सिलेंडर हार्मोनिक,সিলিন্ডার সুরেলা
ओलसर,স্যাঁতসেঁতে
ओलसर साधे हार्मोनिक दोलन,স্যাঁতসেঁতে সহজ সুরেলা দোলন
डम्पर,দাম্পার
डॅनियल सेल,ড্যানিয়েল সেল
गडद,অন্ধকার
"दान केलेली संसाधने, अधीनस्थ संसाधने, ट्रस्ट संसाधने","রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স"
"विघटन उत्पादक, दूध उत्पादित, पालक, संतती","পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর"
डेव्हिसन अधिक गरम प्रयोग,ডেভিসন গরম পরীক্ষা
D.C. (निर्देशक),ডিসি (নির্দেশক)
निष्क्रिय भाग,নিষ্ক্রিয় অংশ
शांत जागा,নীরব জায়গা
डी ब्रॅगली तरंगलांबी,ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য
Debye वैशिष्ट्यपूर्ण तापमान,Debye বৈশিষ্ট্যগত তাপমাত্রা
"Debye लांबी, Debye अंतर","Debye দৈর্ঘ্য, Debye দূরত্ব"
कर्ज-विराम,ঋণ অবকাশ
क्षय,ক্ষয়
क्षय निर्देशांक,ক্ষয় সূচক
सौम्य,diluent
मंद होणे,স্থগিত করা
विराम वेळ,বিরতি সময়
डेसिबल,ডেসিবেল
डेसिबेलोमीटर,ডেসিবেলোমিটার
"दशांश, दशांश","দশমিক, দশমিক"
वर्गीकरण,শ্রেণীবিভাগ
"उलथापालथ, क्रांती, उपक्रम, घट","উত্থান, বিপ্লব, উদ্যোগ, পতন"
सममितीय वर्तुळ,আইসোমেট্রিক বৃত্ত
डिकोडर,ডিকোডার
"विघटन, विघटन","পচন, দ্রবীভূতকরণ"
डीकंप्रेशन,ডিকম্প্রেশন
निर्जंतुकीकरण,দূষণ
अलंकार,অলংকরণ
संयुग्मन,সংযোজন
कमी करणारे कार्य,হ্রাস ফাংশন
हवामान,আবহাওয়া
उल्लंघन,লঙ্ঘন
उपमजला,সাবফ্লোর
खोल जागा,গভীর স্থান
व्युत्पत्ती,ডেরিভেশন
"दोष, त्रुटी, नुकसान, कमतरता","ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি"
चुकीचे,অন্যায়
प्रतिकारशक्ती,অনাক্রম্যতা
मर्यादा दरवाजा,সীমাবদ্ধ দরজা
"व्याख्या, स्पष्टता","সংজ্ঞা, স্বচ্ছতা"
विचलित करणे,বিচ্যুত
डिफ्लेक्टर,অপসারণকারী
"विक्षेपण, विक्षेपण","deflection, deflection"
विचलित फोकस,বিচ্যুতিপূর্ণ ফোকাস
विक्षेपन-दुहेरी आरसा,প্রতিফলন-দ্বৈত আয়না
विक्षेपण क्षेत्र,বিচ্যুতি অঞ্চল
गुरुत्वाकर्षण-प्रभावित विक्षेपण,মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি
संक्षेप प्लेट्स,সংক্ষেপণ প্লেট
लक्ष केंद्रित,ফোকাস
विकृती,বিকৃতি
"विकृती, विकृती","বিকৃতি, বিকৃতি"
विगासन,ভিগাসন
"धिक्कार, लबाडी","debauchery, debauchery"
"अपवित्र (ver.), degraded (n.), degraded (v.)","to be defiled (ver.), degraded (n.), degraded (v.)"
कचरा वायू,বর্জ্য গ্যাস
"विकृती, वाचा, वंचितता, वंचितता","aberration, aphasia, deprivation, deprivation"
समाधानकारक,সন্তোষজনক
"पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश","ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব"
एकाग्रता - मात्रा,ঘনত্ব-ভলিউম
पृथक्करण प्रमाण,বিয়োজন পরিমাণ
स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री,স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী
आयनीकरणाचे प्रमाण,আয়নকরণের পরিমাণ
ध्रुवीकरणाचे परिमाण,মেরুকরণের মাত্রা
अचूकतेचे प्रमाण,নির্ভুলতা পরিমাণ
आर्द्रीकरण,dehumidification
डीआयनीकरण,ডিওনাইজেশন
विलंब,বিলম্ব
उशीर झालेला,বিলম্বিত
स्थानिकीकरण,স্থানীয়করণ
डेल्टा फंक्शन,ডেল্টা ফাংশন
विचुंबकीकरण,চুম্বকীয়করণ
चुंबकीय वक्र,চুম্বকীয় বক্ররেখা
डिमॅग्नेटायझर,demagnetizer
demodulation,demodulation
दाट गर्दी,ঘন যানজট
घनता मापक,ঘনত্ব পরিমাপক
"घनता, घनता","ঘনত্ব, ঘনত্ব"
घसारा पातळी,অবচয় স্তর
क्षीणता क्षेत्र,অবক্ষয় অঞ্চল
अध्रुवीकरण,ডিপোলারাইজেশন
depolarized,depolarized
डिपोलायझर,ডিপোলারাইজার
"फील्डची खोली, फील्डची तीव्रता","ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা"
"व्युत्पन्न polarogram, व्युत्पन्न polarogram","derived polarogram, derived polarogram"
साधित,উদ্ভূত
"उतरते, उतरते","descending, descending"
"वंश, वंश","descent, decent"
"वर्णन करा, तयार करा, काढा","বর্ণনা, নির্মাণ, আঁকা"
भाजक,হর
"रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)","ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)"
नाश,ধ্বংস
विध्वंसक हस्तक्षेप,ধ্বংসাত্মক হস্তক্ষেপ
"विध्वंसक, विध्वंसक","ধ্বংসাত্মক, ধ্বংসাত্মক"
"ओळख, ओळख","সনাক্তকরণ, সনাক্তকরণ"
कलेक्टर,সংগ্রাহক
निर्धारवाद,নির্ণয়বাদ
निर्धारक,নির্ধারক
निर्धार,সংকল্প
ठरवण्यासाठी,নির্ধারণ
ठरवले,নির্ধারিত
ड्यूटरॉन,ডিউটরন
"व्यक्त करणे, विकसित करणे, विकसित करणे","প্রকাশ করা, বিকাশ করা, বিকাশ করা"
"विकसक, विकसक","বিকাশকারী, বিকাশকারী"
"विकास, विकास","উন্নয়ন, উন্নয়ন"
विचलन,বিচ্যুতি
दव,শিশির
दव बिंदू,শিশির বিন্দু
दक्षिण ध्रुवीकरण,দক্ষিণ মেরুকরণকারী
निदान चाचणी,ডায়গনিস্টিক পরীক্ষা
कर्ण,তির্যক
आकृती,চিত্র
आकृती,চিত্র
डायल,ডায়াল
डायमॅग्नेटिक,ডায়ম্যাগনেটিক
"डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री","ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান"
डायमॅग्नेटिझम,diamagnetism
व्यासाचा,ব্যাস
diametrically विरुद्ध,diametrically বিপরীত
"हिरा, हिरा","হীরা, হীরা"
"डायाफ्राम, डायाफ्राम",মধ্যচ্ছদা ডায়াফ্রাম
उष्णता विनिमय,তাপ বিনিময় করা
उष्णता विनिमय,তাপ বিনিময় করা
"डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम","ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম"
"विभाजन, अर्ध-कला","বিভাজন, আধা শিল্প"
डायक्रोमेट सेल,ডাইক্রোমেট কোষ
"द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व","দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি"
डिक्टाफोन,ডিক্টাফোন
डायलेक्ट्रिक,অস্তরক
डायलेक्ट्रिक्स,ডাইলেট্রিক্স
डिझेल सायकल,ডিজেল চক্র
अंतर,ফাঁক
"विभेदक वारंवारता, विचलन वारंवारता","ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি"
"भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল"
विभेदक शोषण,ডিফারেনশিয়াল শোষণ
डिस्टिंक्शन एम्पलीफायर,পার্থক্য পরিবর্ধক
"penetrative calorimeter, penetrative calorimeter","অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার"
विभेदक कॅपेसिटर,ডিফারেনশিয়াল ক্যাপাসিটর
विभेदक झोन,ডিফারেনশিয়াল জোন
विभेदक प्रसार,ডিফারেনশিয়াল ডিফিউশন
विभेदक समीकरण,আঙ্গক
विभेदक विलोपन गुणांक,ডিফারেনশিয়াল বিলুপ্তি সহগ
इंटरमीटर आयनीकरण कक्ष,ইন্টারমিটার আয়নকরণ চেম্বার
विभेदक समस्थानिक पद्धत,ডিফারেনশিয়াল আইসোটোপ পদ্ধতি
विभेदक वेग,ডিফারেনশিয়াল বেগ
वेगळे करणे,পার্থক্য করা
"भिन्न, भिन्नता","পার্থক্য করা, পার্থক্য করা"
"भिन्नता, भिन्नता","পার্থক্য, পার্থক্য"
विवर्तन,বিবর্তন
डिफ्रॅक्टोमीटर,ডিফ্র্যাক্টোমিটার
"पसरलेले, पसरलेले","diffused, diffused"
पसरलेले,বিচ্ছুরিত
प्रसार,বিস্তার
प्रसार,diffusivity
"अंक, व्यास, बोट","অঙ্ক, ব্যাস, আঙুল"
डिजिटल रेकॉर्डिंग,ডিজিটাল রেকর্ডিং
डिजिटल व्होल्टमीटर,ডিজিটাল ভোল্টমিটার
द्वि-समस्थानिक घटक,দ্বি-আইসোটোপিক উপাদান
प्रसार,বিস্তার
विस्तार विकृती,সম্প্রসারণ বিকৃতি
एक्सोथर्मोमीटर,এক্সোমিটার
विसफरिणी,ভিসফারিনি
"विस्तार, लांबी-रुंदी, परिमाण, शक्ती","এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি"
मितीय,মাত্রিক
आयाम,মাত্রিকতা
विमा युनिट,বীমা ইউনিট
आकारहीन परिमाण,মাত্রাহীন মাত্রা
"घसारा, घट","অবচয়, হ্রাস"
तेजस्वी,উজ্জ্বল
डायोड,ডায়োড
diopter,diopter
अपवर्तन क्षेत्र,প্রতিসরণ জোন
अपवर्तक लेन्स,প্রতিসরণকারী লেন্স
"नतमस्तक, नतमस्तक, कुंड","bow down, bow down, trough"
पडण्याचा कोन,পতনের কোণ
द्विध्रुव,ডাইপোল
द्विध्रुवीय थर,বাইপোলার স্তর
डायरॅक डेल्टा फंक्शन,ডিরাক ডেল্টা ফাংশন
"सरळ, सरळ, सरळ, थेट, विरुद्ध","সোজা, সোজা, সোজা, সরাসরি, বিপরীত"
अनुलोम सहसंबंध,অনুলোম পারস্পরিক সম্পর্ক
थेट वर्तमान,সরাসরি বর্তমান
थेट,সরাসরি
"थेट फटका, सरळ फटका","সরাসরি প্রভাব, সরাসরি প্রভাব"
"दिशा, दिशा","দিক, দিক"
दिशात्मक,নির্দেশমূলক
जागा स्थिरता,স্থান স্থিতিশীলতা
"डिकोसाइन, डिको-कोसाइन","ডিকোসিন, ডিকোসিন"
"दिशात्मक, दिशात्मक, दिशात्मक","দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক"
दिशादर्शकता,দিকনির্দেশনা
सामान्य जाळी,সাধারণ জালি
सरळ रेषा,সোজা লাইন
अनुक्रमिक गुणोत्तर,অনুক্রমিক অনুপাত
थेट पद्धत,সরাসরি পদ্ধতি
दिशा,অভিমুখ
थेट वाचन साधन,সরাসরি পড়ার ডিভাইস
समोर दुर्बीण,আগে টেলিস্কোপ
"ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क","বস্তু, বৃত্ত, চাকতি, চাকতি"
"विसर्जन, प्रवाह, ब्लीचिंग","নিমজ্জন, ইফিউশন, ব্লিচিং"
पाण्यात विसर्जन,জল নিমজ্জন
"खंडितता, खंडितता, फ्रॅक्चर","discontinuity, discontinuity, fracture"
खंडित,অবিচ্ছিন্ন
"संशोधन, शोध","গবেষণা, অনুসন্ধান"
विसंगती,অসঙ্গতি
कण,কণা
"अवतल अँटेना, डिश अँटेना","অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা"
"विघटन, दाणेदार","dissollution, granulation"
विघटन स्थिर,দ্রবীভূত ধ্রুবক
अपव्यय ऊर्जा,অপচয় শক্তি
विघटन अर्ध-जीवन,দ্রবীভূত অর্ধ-জীবন
विघटन श्रेणी,দ্রবীভূত পরিসীমা
"अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था","স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি"
"फॉल्ट लाइन, फॉल्ट कोर","ফল্ট লাইন, ফল্ট কোর"
फॉल्ट लूप,ফল্ট লুপ
"अव्यवस्था, अव्यवस्था, अव्यवस्था","ব্যাধি, ব্যাধি, ব্যাধি"
गोंधळ,বিশৃঙ্খলা
"गोंधळ, गोंधळ","বিভ্রান্তি, বিভ্রান্তি"
"विखुरलेले, विखुरलेले","dispersed, dispersed"
"फैलाव, विखुरणे","dispersion, scattering"
प्रक्षेपण,প্রক্ষিপ্ত
dispersant,dispersant
चिंतनशीलता,প্রতিফলন
विस्थापन,উত্পাটন
प्रदर्शन,প্রদর্শনী
कन्सोल,কনসোল
विघटन शक्ती,বিচ্ছিন্নকরণ শক্তি
असमान,অসম
क्षय गुणांक,ক্ষয় সহগ
संक्षारक,ক্ষয়কারী
क्षय प्रणाली,ক্ষয় সিস্টেম
वेगळे करण्यायोग्य,বিভাজ্য
वेगळे केले,পৃথক
स्वभाव,স্বভাব
विसंगतता,সামঞ্জস্যহীনতা
अंतर,দূরত্ব
दूरवर,দূরবর্তী
"वेगळे, वेगळे, वेगळे, अर्थपूर्ण","স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ"
भेदभाव,বৈষম্য
स्वतंत्र मालमत्ता,পৃথক সম্পত্তি
"वेगळे करणे, वेगळे करणे","পার্থক্য করা, পার্থক্য করা"
विकृत,বিকৃত
विकृती,বিকৃতি
विकृत लवचिकता,বিকৃতি স্থিতিস্থাপকতা
वितरित अॅम्प्लीफायर,বিতরণ করা পরিবর্ধক
"वितरण, वितरण","বিতরণ, বিতরণ"
"वितरण नियम, वितरण नियम","বন্টন নিয়ম, বন্টন নিয়ম"
अडथळा,ঝামেলা
"व्यथित, विस्कळीत समतोल","পীড়িত, বিঘ্নিত ভারসাম্য"
त्रासदायक शक्ती,বিরক্তিকর শক্তি
"आहनिक, दिवाचार, दिवा, दैनिक","অহনিক, দিবাচর, দিবা, দৈনিক"
रोजचा वेग,দৈনিক গতি
द्विसंवेदी,দ্বিজাতিক
"उधळणे, उधळणे","নষ্ট করা, নষ্ট করা"
"भिन्नता, विचलन, भिन्नता","divergence, divergence, divergence"
वळवणारा,ভিন্নমুখী
वळवणे,ডাইভারশন
"विभागलेला, विभागलेला","বিভক্ত, বিভক্ত"
"विभागणी, विभागणी, विभागणी","বিভাগ, বিভাগ, বিভাগ"
आयनोस्फियरचा डी थर,আয়নোস্ফিয়ারের D স্তর
