English,Malayalam
Climax community,ക്ലൈമാക്സ് കമ്മ്യൂണിറ്റി
Climber,കയറുന്നവന്
Climbing,കയറ്റം
Clinical period,ക്ലിനിക്കൽ കാലയളവ്
Clitellar,ക്ലിറ്റലാർ
Clitellum,ധാരണയല്
Clitoria,ക്ലിറ്റോറിയ
Clitoris,ക്ലിറ്റോറിസ്
Cloaca,വലോക്ക
Clonal frog,ക്ലോണൽ തവള
Clonal propagation,ക്ലോണൽ പ്രചരണം
Clonal selection,ക്ലോണൽ തിരഞ്ഞെടുക്കൽ
Clone,ക്ലോൺ
Cloning,ക്ലോണിംഗ്
Close marriage,അടുത്ത വിവാഹം
Closed system,അടച്ച സിസ്റ്റം
Clostridium,ക്ലോസ്ട്രിഡിയം
Clostridium butylicium,ക്ലോസ്ട്രിഡിയം ബ്യൂട്ടലിസിയം
Clot buster,കട്ട്ട്ട് ബസ്റ്റർ
Clotting of blood,രക്തത്തിന്റെ കട്ടപിടിക്കുന്നത്
Clover bean,ക്ലോവർ ബീൻ
Clover-leaf model,ക്ലോവർ-ഇല മോഡൽ
Clown fish,കോമാളി മത്സ്യം
Cnidarians,സിനിദാരിയൻമാർ
Cnidoblast,Cnidoblatst
Coacervate,കൂടെതാരം
Coarse adjustment knob,നാടൻ ക്രമീകരണ നോബ്
Coarse sand,നാടൻ മണൽ
Coastal dune,തീരദേശ ചരട്
Coastal prawn culture farm,തീരദേശ ചെമ്മൻ കൾച്ചർ ഫാം
Cobalt,കോബാൾട്ട്
Cocaine,കൊക്കെയ്ൻ
Coccidiosis,കോസിഡിയോസിസ്
Coccus,കോക്കണ
Coccyx,കോകെസിക്സ്
Cochlea,കോക്ലിയ
Cochlea,കോക്ലിയ
Cocoon,കീടകോശം
Coded genetic programme,കോഡ് ചെയ്ത ജനിതക പ്രോഗ്രാം
Codeine,കോഡിൻ
Coding,കോഡിംഗ്
Coding,കോഡിംഗ്
Coding,കോഡിംഗ്
Coding strand,കോഡിംഗ് സ്ട്രാന്റ്
Codominance,കോഡിമിനൻസ്
Codon,കോഡൺ
Coelenterate,കോളറേറ്റ്
Coelenteron,കോലെൻഡെറോൺ
Coeliac ganglion,സീലിയാക് ഗാംഗ്ലിയൻ
Coelomate,കോളമറ്റ്
Coelome,വസനാഥൻ
Coelomic epithelium,കോലോമിക് എപിത്തീലിയം
Coelomic fluid,കോലോമിക് ദ്രാവകം
Coelomo sac,കോലോമോ സാക്
Coenocytic,Coinocytic
Coenopodiaceae,Coenopodiayeae
Coenzyme,Coenzyme
Co-evolution,സഹ-പരിണാമം
Co-extinction,കോ-വംശനാശം
Co-factor,സഹ-ഘടകം
Cohesion,ഏകീകരണം
Cohesion force,ഏകീകൃത ശക്തി
Cohesion theory,കോഹെസിയ സിദ്ധാന്തം
Cohesion-tension-transpiration,കോഹെഷൻ-ടെൻഷൻ-ട്രാൻസ്പിറേഷൻ
Cohort,കൂഓട്ട്
Coiled spirally or helically,സർപ്പികളായി അല്ലെങ്കിൽ ഹെയ്ലിലായി
Coiled,കോയിഡ് ചെയ്തു
Coitus,കോത്തീസ്
Coitus interruptus (withdrawal),COITUS ഇന്ററമ്പസ് (പിൻവലിക്കൽ)
Colchicine,കോൾചിക്കൈൻ
Colchicum autumnale,കോൾകികം ശരത്നം
Cold blooded,കഠിനഹൃദയനായ
Cold desert,തണുത്ത മരുഭൂമി
Cold receptor,തണുത്ത റിസപ്റ്റർ
Coleopteran,കോൾഫോപ്റ്റർ
Coleoptile,കൊലിപ്റ്റൈൽ
Coleorhiza,കൊലോഹിസ
Coleus,കൊളാസ്
Collagen,കൊളാജൻ
Collagen fibre,കൊളാജൻ ഫൈബർ
Collar,കുപ്പായക്കഴുത്ത്
Collateral gland,കൊളാറ്ററൽ ഗ്രന്ഥി
Collecting tubule,സ്ക്യൂബുൾ ശേഖരിക്കുന്നു
Collecting duct,നാളം ശേഖരിക്കുന്നു
Colletotrichum,കൊളീറ്റോട്രിചിം
Colloblast cell,കോളിബ്ലാസ്റ്റ് സെൽ
Colloid,കൊളോയിഡ്
Colloidal,കൊളീരിക്കൽ
Colocasia,കൊളോസാസിയ
Colon,കോളമില്ല
Colonial form,കൊളോണിയൽ ഫോം
Colonial nostoc,കൊളോണിയൽ നസ്റ്റോക്ക്
Colonization,കോളനിവൽക്കരണം
Colony,കോളനി
Colostrum,കൊളസ്ട്രം
Colour blindness,വർണ്ണ അന്ധത
Column chromatography,നിര ക്രോമാറ്റോഗ്രാഫി
Column of Bertini,ബെർട്ടിനിയുടെ നിര
Columnar epithelium,നിര എപിത്തീലിയം
Comb plate,കോം പ്ലേറ്റ്
Combined immune deficiency syndrome,സംയോജിത രോഗപ്രതിരോധ സിൻഡ്രോം
Combined weight,സംയോജിത ഭാരം
Comb-jelly,കോം-ജെബി
Combustion,ജ്വലിക്കുക
Combustion process,ജ്വലന പ്രക്രിയ
Comma,അര്ധവിരാമചിഹ്നം
Commensalism,ആമേനസം
Commissural vessel,കമ്മീഷൻ പാത്രം
Common ancestor,പൊതു പൂർവ്വികൻ
Common carotid artery,സാധാരണ കരോട്ടിഡ് ധമനി
Common Indian toad,സാധാരണ ഇന്ത്യൻ ടോഡ്
Community diversity,കമ്മ്യൂണിറ്റി വൈവിധ്യം
Community interaction,കമ്മ്യൂണിറ്റി ഇടപെടൽ
Compaction,തൊഴില്മുതൽ
Companion cell,കൺവീൻ സെൽ
Comparative anatomy,താരതമ്യ അനാട്ടമി
Comparative morphology,താരതമ്യ രചനയുടെ രചന
Compatibility,അനുയോജ്യത
Compatibility,അനുയോജ്യത
Compensatory regeneration,നഷ്ടപരിഹാര പുനരുജ്ജീവിപ്പിക്കൽ
Competent cell,യോഗ്യതയുള്ള സെൽ
Competent host,യോഗ്യതയുള്ള ഹോസ്റ്റ്
Competition,മത്സരം
Competitive inhibition,മത്സര തടസ്സം
Competitive inhibitor,മത്സര ഇൻഹിബിറ്റർ
Complementarity,പരസ്പരവാതം
Complementary filter,പരസ്പര പൂരക ഫിൽട്ടർ
Complementary gene,പൂരക ജീൻ
Complementary pair,പൂരക ജോഡി
Complete digestive tract,ദഹനനാളത്തെ പൂർത്തിയാക്കുക
Complete linkage,ലിങ്കേജ് പൂർത്തിയാക്കുക
Complete oxidation,ഓക്സിഡേഷൻ പൂർത്തിയാക്കുക
Complex,കോംപ്ലമായ
Complex,കോംപ്ലമായ
Complex,കോംപ്ലമായ
Complex tissue,സങ്കീർണ്ണ ടിഷ്യു
Composite,സംയോജിത
Compound corymb,കോമ്പൗണ്ട് കോറിഎംബി
Compound epithelium,കോമ്പൗണ്ട് എപിത്തീലിയം
Compound eyes,കമ്പൻ കണ്ണുകൾ
Compound umbel,കോമ്പൗണ്ട് അംബൽ
Compulsive action,നിർബന്ധിത പ്രവർത്തനം
Computational biology,കമ്പ്യൂട്ടേഷണൽ ബയോളജി
Computed tomography,കണക്കാക്കിയ ടോമോഗ്രഫി
Computer screen,കമ്പ്യൂട്ടര് സ്ക്രീന്
Concentrated urine,ഏകാന്തമായ മൂത്രം
Concentration,ഏകാഗത
Concentration gradient,ഏകാഗ്രത ഗ്രേഡിയന്റ്
Conception,കല്പന
Condensation,കട്ടിയാക്കല്
Condensation,കട്ടിയാക്കല്
Condensation decondensation cycle,കണ്ടൻസേഷൻ ഡെക്കൻസേഷൻ സൈക്കിൾ
Condensed state,ബാഷ്പീകരിച്ച അവസ്ഥ
Condenser lens,കണ്ടൻസർ ലെൻസ്
Conditional,സോപാധികമായ
Conditional,സോപാധികമായ
Conduction of nerve impulse,നാഡി പ്രേരണയുടെ ചാലകം
Conduction of water,ജലത്തിന്റെ ചാലകം
Conductive electrolyte gel,പാലകങ്ങൾ ഇലക്ട്രോലൈറ്റ് ജെൽ
Cone,കോൺ
Conform,അനുരൂപമാക്കുക
Conformer,കീറെക്കല്
Congenital,അശഹരമായ
Conical root,കോണിക്കൽ റൂട്ട്
Conical,കോണാകൃതി
Conidia,സിയ
Conifer,കോണിഫർ
Conifereae,കോണിഫീറിയ
Coniferopsida,കോനിഫീരോപ്സിഡ
Conjoint vascular bundle,കഞ്ചാവ് വാസ്കുലർ ബണ്ടിൽ
Conjugated,സംയോജിതമായി
Conjugation,സംയോജനം
Conjunctiva,കൺജക്റ്റിവ
Conjunctive tissue,കൺജക്റ്റീവ് ടിഷ്യു
Connective tissue,കണക്റ്റീവ് ടിഷ്യു
Connell's experiment,കോണലിന്റെ പരീക്ഷണം
Conservation forestry,കൺസർവേഷൻ ഫോറസ്റ്റ്
Conservational tillage,യാഥാസ്ഥിതിക കൃഷി
Constancy,സ്ഥിരാങ്കം
Constituent,ഘടകമായ
Constitutive enzyme,ഘടനാപരമായ എൻസൈം
Consumer,ഉപഭോക്താവ്
Contact inhibition,ബന്ധപ്പെടാനുള്ള തടസ്സം
Contagious disease,പകർച്ചവ്യാധി
Contaminate,മലിനമാക്കുക
Contamination,മലിനമാക്കല്
Contemporary biology,സമകാലിക ബയോളജി
Continent,ഭൂഖണ്ഡം
Contour ploughing,കോണ്ടൂർ ഉഴുന്നു
Contractibility,കരാർ
Contractile fiber,കരാറൽ ഫൈബർ
Contractile protein,ചുരുക്കമില്ലാത്ത പ്രോട്ടീൻ
Contractile response,ചുരുങ്ങിയ പ്രതികരണം
Contractile vacuole,ചുരുക്കമില്ലാത്ത വാക്യം
Contrast agent,ദൃശ്യതീവ്രത ഏജന്റ്
Contrast agent,ദൃശ്യതീവ്രത ഏജന്റ്
Contrast agent,ദൃശ്യതീവ്രത ഏജന്റ്
Contrasting trait,വ്യത്യാസപ്പെടുന്ന സ്വഭാവം
Centrifugal force,അപകേന്ദ്ര ബലം
Control factor,നിയന്ത്രണ ഘടകം
Controlled experiment,നിയന്ത്രിത പരീക്ഷണം
Conus,കറസുള്ള
Conus arteriosus,കോണസ് ആർട്ട്റ്ററിയോസസ്
Conventional tillage,പരമ്പരാഗത കൃഷി
Converged,സംയോജിപ്പോടെ
Convergent,സംയോജിക്കുന്നു
Convergent (evolution),സംയോജിത (പരിണാമം)
Convolvulaceae,കോൺവെൾവേലസ്
Convoluted tubule,ചുരുങ്ങിയ ട്യൂളർ
Coordination,സമനയം
Copolymer,കോപോളിമർ
Copper,ചെന്വ്
Coprolite,കൊപ്പിളിറ്റിന്റെ
Coprophilous,കോപ്രോഫിലസ്
Copulate,കോപ്പുലേറ്റ്
Copulation,കോപ്പുലേഷൻ
Copulation,കോപ്പുലേഷൻ
Copulatory pad,കോപ്പുലേറ്ററി പാഡ്
Coral reef community,കോറൽ റീഫ് കമ്മ്യൂണിറ്റി
Coral,പവിഴം
Cordate,കോരൻ
Core area,കോർ ഏരിയ
Core zone,കോർ സോൺ
Corepressor,കോർബെർസർ
Coriphosphine,കൊറിഫോസ്ഫിൻ
Cork,അടപ്പ്
Cork cambium,കോർക്ക് കാംബിയം
Cork screw,കോർക്ക് സ്ക്രൂ
Corm,വലം
Corn borer,ധാന്യം ബോറർ
Cornea,കൊറിയ
Corneagen cell,കോർണിജെൻ സെൽ
Corneal lens,കോർണിയൽ ലെൻസ്
Corolla,കൊറോള്ള
Corona,കൊറോണ
Corona penetrating enzyme,കൊറോണ നുഴഞ്ഞുകയറുന്ന എൻസൈമിനെ
Corona radiata,കൊറോണ റേഡിയേറ്റ
Coronarieae,കൊറോണറിയേ
Coronary artery,കൊറോണറി ആർട്ടറി
Coronary artery bypass,കൊറോണറി ആർട്ടറി ബൈപാസ്
Coronary artery disease,കൊറോണറി ആർട്ടറി രോഗം
Coronary sulcus,കൊറോണറി സുൽക്കസ്
Corpora cavernosa (of penis),കോർപ്പറേസ് കാമോസ (പെനിസിന്റെ)
Corpora quadrigemina,കോർപ്പറ ക്വാഡ്രിഗീന
Corpus,സൈനികോഹിര്ണം
Corpus albicans,കോർപ്പസ് ആൽബികാൻസ്
Corpus callosum,കോർപ്പസ്ലോസം
Corpus luteum,കോർപ്പസ് ടു
Corpus spongiosum,കോർപ്പസ് സ്പോഞ്ചിയോമൊമാൻ
Corpus striatum,കോർപ്പസ് സ്ട്രൈയം
Corrode,കോയിര്ഡ്
Cortex,Cuortex
Cortical nephron,കോർട്ടിക്കൽ നെമ്മന്വി
Corticosterone,കോർട്ടികോസ്റ്റെറോൺ
Corticotrophic,കോർട്ടികോട്രോഫിക്ക്
Cortisol,കോർട്ടിസോൾ
Cortisone,കോർട്ടിസോൺ
Corvus,കൊഗ്രാസ്
Corymb,Corymb
Cosmic origin,കോസ്മിക് ഉത്ഭവം
Cosmic ray,കോസ്മിക് റേ
Cosmid,കോസ്മിഡ്
Cosmozoan theory,കോസ്മോസോൺ സിദ്ധാന്തം
Cotton bollworm,കോട്ടൺ ബോൾവർം
Counselling,കൗല്സിംഗ്
Counter-current system,ക er ണ്ടർ-നിലവിലെ സിസ്റ്റം
Cousin marriage,കസിൻ വിവാഹം
Covalent bond,കോവാലന്റ് ബോണ്ട്
Cover,മൂടി
Covering epithelium,ഉൾക്കൊള്ളുന്ന പതിപ്പിലിയം
Cowper's gland,കൂപ്പരുടെ ഗ്രന്ഥി
Coxa,കോക്സ
Coxa,കോക്സ
Coxal bone,കോക്സൽ അസ്ഥി
Coxal process,കോക്സൽ പ്രക്രിയ
Crack,പിളര്പ്പ്
Cracker blasting,ക്രാക്കർ സ്ഫോടനം
Cranial bone,തലയോട്ടി അസ്ഥി
Cranial meninges,വാടകയ്ക്കെടുക്കൽ
Cranial nerve,ക്രാനിയൽ നാഡി
Craniosacral outflow,ക്രാനോസേക്രൽ ഒഴുക്ക്
Cranium,ക്രാനോണ്ട്
Crassulacean acid metabolism,ക്രാസ്യുലാസിയൻ ആസിഡ് മെറ്റബോളിസം
Cray fish,ക്രെഫിഷ്
Creatinine,സൃഷ്ടിപരമായ
Creature,ജന്തു
Creeper,അരന്തം
Crenulation,അപര്യാപ്തത
Crenulation,അപര്യാപ്തത
Cretaceous period,ക്രോറ്റേഷ്യസ് കാലയളവ്
Cretinism,ക്രാറ്റിനിസം
Cri-du-chat syndrome,ക്രി-ഡു-ചാറ്റ് സിൻഡ്രോം
Cristae,ക്രിസ്റ്റ
Critical link species,ഗുരുതരമായ ലിങ്ക് സ്പീഷീസ്
Critical process,ഗുരുതരമായ പ്രക്രിയ
Critically endangered species,വിമർശനാത്മകമായി വംശനാശഭീഷണി നേരിടുന്ന ജീവിവർഗ്ഗങ്ങൾ
Crop,വിള
Crop engineering,ക്രോപ്പ് എഞ്ചിനീയറിംഗ്
Cropland,ക്രോപ്ലാൻഡ്
Cross,കുരിശ്
Cross breeding,സങ്കരയിന പ്രജനനം
Cross-bridge,ക്രോസ്-ബ്രിഡ്ജ്
Cross linked,ക്രോസ് ലിങ്കുചെയ്തു
Cross pollinated,ക്രോസ് പോളിനേറ്റഡ്
Cross pollination,ക്രോസ് പരാഗണം
Crossing over,കടക്കുന്നു
Crotalaria,ക്രോട്ടാലാരിയ
Croton,ക്രോട്ടൺ
Crown gall tumor,കിൽ ഗ്രാം ട്യൂമർ
Crown grafting,കിരീടം ഒട്ടിക്കൽ
Cruciform,ക്രൂശോ
Crude birth rate,ക്രൂഡ് ജനന നിരക്ക്
Crude death rate,ക്രൂഡ് ഡെത്ത് നിരക്ക്
Crustacean,ക്രസ്റ്റേഷ്യൻ
Cry IA c,ക്രേ സി
Cry IIA b,കരയുക iia b
Cryopreservation,ക്രയോപ്രക്ഷൻ
Cryosurgery,ക്രയോസർജറി
Cryptic,ക്രപ്റ്റിക്
Cryptic appearance,ക്രിപ്റ്റിക് രൂപം
Cryptic color,ക്രിപ്റ്റിക് നിറം
Cryptically - coloured,ക്രാപ്റ്റിലായി - നിറമുള്ള
Cryptogamae,ക്രിപ്റ്റോഗാമി
Cryptogamia,ക്രിപ്റ്റോഗാമിയ
Crypts of Lieberkuhn,ലീബർകുൻ ക്രൈപ്റ്റുകൾ
Crystal,സ്ഫടികം
Crystalline,ക്രിസ്റ്റലിൻ
Ctenophorans,Centoforans
Ctenophore,സെട്ടോഫോർ
Ctenoplana,Ctentoplana
Cuckoo,കൊക്കി
Cucumber,വെള്ളരിക്ക
Cucurbit,കുക്കുർബിറ്റ്
Cucurbita,കുക്കുർബിറ്റ
Culm,കുള
Cultivar,കൃഷിചെയ്യുക
Cultivated crop,കൃഷി ചെയ്ത വിള
Cultivated plant,കൃഷി ചെയ്ത പ്ലാന്റ്
Cultural or accelerated eutrophication,സാംസ്കാരിക അല്ലെങ്കിൽ ത്വരിതപ്പെടുത്തിയ യൂട്രോഫിക്കേഷൻ
Culture,സംസ്കാരം
Cumulus oophorus,കുമുലസ് ഓഫോറസ്
Cupressus torulosa,കുഷേർസ് ടോറലോസ
Cupula,പച്ചി
Cupule,കപ്ച്ചെടി
Curcumin,Curcumin
Cursorial,കസോറിയല്
Curvembryae,കർവെംബ്രി
Curvembryonic,കർവെംബ്രിയോണിക്
Cuscuta,കുസ്കട്ട
Cuspidate,കുസ്പീറ്റ്
Cuticle,ഉപയാകൃതിയായ
Cutting,മുറിക്കൽ
Cutting,മുറിക്കൽ
Cuttlefish,കട്ടിൽ ഫിഷ്
Cyanobacteria,സയനോബാക്ടീരിയ
Cyanobacterium,സയനോബാക്ടീരിയ
Cyanocobalamin (B12),സയനോകോബാലമിൻ (ബി 12)
Cyanophycean granule,സയനോഫിയൻ ഗ്രാനുലേ
Cyathium,സൈതിയം
Cycad,സൈകാഡ്
Cycadaceae,സൈകാഡെചെ
Cycadopsida,സൈകാഡോപ്സിഡ
Cyclic guanosine monophosphate,ചാക്രിക ഗ്വാനോസിൻ മോണോഫോസ്ഫേറ്റ്
Cyclic photophosphorylation,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
Cyclonic separator,സൈക്ലോണിക് സെപ്പറേറ്റർ
Cyclops,സൈക്ലോപ്പുകൾ
Cyclosporin A,സൈക്ലോസ്പോരിൻ a
Cyclostomata,സൈക്ലോസ്റ്റോടോമാറ്റ
Cycus,സൈകാസ്
Cymose,സൈമോസ്
Cymose type,സൈമോസ് തരം
Cypress,സൈപ്രസ്സ്
Cypsela,സിപ്പലെസല്
Cysteine,സ്രീസ്ലൈൻ
Cystic fibrosis,സിസ്റ്റിക് ഫൈബ്രോസിസ്
Cytokinesis,സൈറ്റോകിനിസ്
Cytochrome,സൈറ്റോക്രോം
Cytokine barrier,സൈറ്റോകൈൻ തടസ്സം
Cytokinin,സൈറ്റോകിനിൻ
Cytology,സൈറ്റിയോളജി
Cyton,സൈറ്റൺ
Cytoplasm,സൈറ്റോപ്ലാസം
Cytoplasmic bridge,സൈറ്റോപ്ലാസ്മിക് ബ്രിഡ്ജ്
Cytoplasmic globule,സൈറ്റോപ്ലാസ്മിക് ഗ്ലോബൽ
Cytosine,സൈറ്റിസിൻ
Cytoskeleton,സൈറ്റോസ്കലെട്ടൺ
Cytosol,സൈറ്റോസോൾ
Cytotaxonomy,സൈറ്റോടാക്സൻ.
Dehydration,നിർജ്ജലീകരണം
Dairy technology,ഡയറി സാങ്കേതികവിദ്യ
Daphnales,ഡാഫ്നെലെസ്
Daphnia,ഡാഫിനിയ
Dark back ground,ഇരുണ്ട പുറം നിലം
Dark field microscopy,ഇരുണ്ട ഫീൽഡ് മൈക്രോസ്കോപ്പി
Dark reaction,ഇരുണ്ട പ്രതികരണം
Darwinism,ഡാർവിനിസം
Darwin's finch,ഡാർവിന്റെ ഫിഞ്ച്
Data deficient,ഡാറ്റ കുറവ്
Date palm,ഈന്തപ്പന
Datura stramonium,ദതുര സ്ട്രാമോണിയം
Daughter cell,മകൾ സെൽ
Day neutral plant,ഡേ ന്യൂട്രൽ പ്ലാന്റ്
Day-length,പകൽ നീളം
Degrowth,അധരതാ
Dead shoot,ചത്ത ഷൂട്ട്
Deafness,ബധിരമായത്
Decamer,കാരന്
Decaying organic matter,ഓർഗനൈക് ഇംപാക്
Decibel,ഡെസിബെൽ
Decidua basalis,ഡെസിഡുവ ബസലിസ്
Decidua capsularis,ഡെസിദുവ കാപ്സ്യുലസ്
Decidua,ഡെസിഡുവ
Deciduous,ഇലപന്തം
Decompose,ദുര്ബലമായ
Decomposer,വിഘടനം
Decomposing detritus,ഡിട്രിറ്റസ് വിഘടിപ്പിക്കുന്നു
Decomposition rate,വിഘപന നിരക്ക്
Decumbent,ഇടിവ്
Dedifferentiated cell,ഡ്യൂഫ്ഫെറന്റന്റ് സെൽ
Deep ocean trench,ആഴത്തിലുള്ള സമുദ്രം
Deep water body,ആഴത്തിലുള്ള ജലാശയം
Defibrillation,ഡിഫിബ്രിലേഷൻ
Defibrillator,ഡിഫിബ്രില്ലേറ്റർ
Deficiency,അപരാപ്തത
Deflation,വനനം
Deflection wave,വ്യതിചലന തരംഗം
Deforestation,വനനശീകരണം
Degeneracy of codon,കോഡണിന്റെ അധ enera ദ്ധിക
Degenerate,അധerateerate
Degenerate code,കോര്ഡ് കോഡ്
Degeneration,അപചയം
Degenerative joint,അപമാനകരമായ ജോയിന്റ്
Degradation of grassland,പുൽമേടുകളുടെ അധ d പതനം
Degrowth,അധരതാ
Dehiscent fruit,Deirent ഫലം
Dehydration,നിർജ്ജലീകരണം
Dehydro-epiandrosterone,ഡെഹൈഡ്രോ-എപ്പിയാൻസിഹോൺ
Dehydrogenase,Dehyprogeenase
Deletion,ദീപീകരണം
Delimiting membrane,മെംബ്രൺ ഡിലിമിറ്റിംഗ്
Delineating,നിര്ദ്ദീനിംഗ്
Delphinus,ഡെൽഫിനസ്
Demersal fish,അസുരക്ഷേമം
Demographic transition,ഡെമോഗ്രാഫിക് സംക്രമണം
Denaturation,ഡിനാറ്ററേഷനുകൾ
Denatured,നിന്ദ്യമായത്
Denaturisation,നിര്നിസേഷൻ
Dendrite,ഡെൻഡ്രൈൻ
Dendrite,ഡെൻഡ്രൈൻ
Dendrite,ഡെൻഡ്രൈൻ
Dendrobates,ഡെഡ്രോബറ്റുകൾ
Dendron,ഏകാധിപൻ
Dengue,ഡെങ്കി
Denitrification,നിഷേധിക്കല്
Denitrification process,നിരസിക്കൽ പ്രക്രിയ
Dentitrifier,ഡെന്റിട്രിഫയർ
Denitrifying bacteria,ബാക്ടീരിയകളെ നിഷേധിക്കുന്നു
Dense solution,ഇടതൂർന്ന പരിഹാരം
Density gradient centrifugation,സാന്ദ്രത ഗ്രേഡിയന്റ് സെൻട്രിഫ്യൂഗേഷൻ
Density of the suspension,സസ്പെൻഷന്റെ സാന്ദ്രത
Dentate,ദന്തം
Dentine,ദന്തൻ
Deoxygenated blood,ഡിയോക്സിജൻ ചെയ്ത രക്തം
Deoxyribonucleic acid (DNA),ഡിയോക്സിറിബോഞ്ചിലിക് ആസിഡ് (ഡിഎൻഎ)
Depigmentation,സന്യാസിമെന്റേഷൻ
Depletion of soil fertility,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത കുറയുന്നു
Depolarisation,Deolow വീയത
Depolymerisation,ഡിപോലിവറിറേഷൻ
Depression,നൈരാശം
Depression,നൈരാശം
Derelict land,കര ലോസ്
Derivative novacaine,ഡെറിവേറ്റീവ് നോവീൻ
Dermatogen,ഡെർമറ്റോജൻ
Dermis,ഡെർമിസ്
Descendant population,പിൻഗാമികളുള്ള ജനസംഖ്യ
Descending colon,ഇറങ്ങിവരുന്നു കോളൻ
Descending limb,ഇറങ്ങിവരുന്ന അവയവം
Descending thoracic aorta,തോറാസിക് അയോർട്ട അവതരിപ്പിക്കുന്നു
Descent,ഇറക്കശാസ്തം
Desert areas,മരുഭൂമി പ്രദേശങ്ങൾ
Desert biome,മരുഭൂമിയിലെ ബയോം
Desert community,മരുഭൂമി കമ്മ്യൂണിറ്റി
Desert plant,മരുഭൂമി
Desert shrub,മരുഭൂമി കുറ്റിച്ചെടി
Desertification,മറച്ചുവറിയ
Desi variety,ദേശി വൈവിധം
Desmid,പീസ്മിദിന്
Desmotubule,Desmmotubule
Detergent,മാലിനനിര്മാര്ജനി
Detoxication,വിഷാംദം
Detoxification,വിഷാംശം
Detritivore,ഡിട്രിറ്റിവൂർ
Detritivorous,ഡിട്രിറ്റിവ്യൂസ്
Detritus feeder,ഡിട്രിറ്റസ് ഫീഡർ
Detritus feeding invertebrate,ഡിട്രിറ്റസ് ഫീഡിംഗ് അകശൈബ്രേറ്റ്
Detritus food chain,ഡിട്രിറ്റസ് ഫുഡ് ശൃംഖല
Deuterostomia,ഡ്യൂട്ടൂട്ടീയാത കമ്മീഷൻ
Development,വികസനം
Devil fish,പിശാച് മത്സ്യം
Devil fish,പിശാച് മത്സ്യം
Devonian period,ഡെവോണിയൻ കാലയളവ്
De-vries theory,ഡി-വ്രീസ് സിദ്ധാന്തം
De-xycorticosterone,ഡി-സൈക്കോർട്ട്സ്റ്റെറോൺ
Dihybrid,Dihybrid
Dinucleotide,Dinucleout സൈഡ്
Diabetes insipidus,ഡയബറ്റിസ് ഇൻസിപിഡസ്
Diabetes mellitus,പ്രമേഹം മെലിറ്റസ്
Diacetylmorphin,ഡയപെറ്റിൽമോർഫിൻ
Diagnosis,രോഗനിര്ണയനം
Diagnostic and therapeutics,"ഡയഗ്നോസ്റ്റിക്, ചികിത്സാ എന്നിവ"
Diagnostic image,ഡയഗ്നോസ്റ്റിക് ചിത്രം
Diagnostic kit,ഡയഗ്നോസ്റ്റിക് കിറ്റ്
Diakinesis,ദി ഡയകിനെസിസ്
Dialysing fluid,ഡയാലിസിംഗ് ദ്രാവകം
Dialysis,ഡയാലിസിസ്
Diandria,ഡൈനിയൻഡ്
Diandrous,ഡൈയാൻഡോർ
Diapause,പോസിറ്റി
Diarrhoea,അതിസാരം
Diastolic pressure,ഡയസ്റ്റോളിക് മർദ്ദം
Diatom,ഡിവിയാറ്റി
Diatomaceous earth,ദയോതിക ഭൂമി
Dioxylglycerol (DG),Dioxylglyclycle (dg)
Dibasic phosphate,ദിബാസിക് ഫോസ്ഫേറ്റ്
Dichanthium,ദിച്ചാന്തിയം
Dichloro diphenyl trichloroethane (DDT),ഡിക്ലോറോ ഡിഫെനൈൽ ട്രൈക്ലോറോഥെയ്ൻ (ഡിഡിടി)
Dichotomous,Dichotomous
Dicondylic skull,ഡിക്കോണ്ടിലിക് തലയോട്ടി
Dicotyledon,ഡികോട്ടിഡൺ
Dictyosome,Picticoyosome
Dictyota,ഡിക്റ്റിയോട്ട
Diencephalon,മനശ്ശമോ
Dietary,ഭക്ഷണശാല
Differential contribution,ഡിഫറവ് സംഭാവന
Differential interference contrast microscope,ഡിഫറൻഷ്യൽ ഇന്റർഫെൻറ് വൈകല്യമുള്ള മൈക്രോസ്കോപ്പ്
Differential reproduction,ഡിഫറൻഷ്യൽ പുനരുൽപാദനം
Differentiated cell,വേർതിരിച്ച സെൽ
Differentiation,പതപാദം
Diffracted wave,ഡിഫ്രാക്റ്റുചെയ്ത തരംഗം
Diffuse,വ്യാപിക്കും
Diffusing capacity,വ്യാപിക്കുന്ന ശേഷി
Digestion,ദഹനം
Digestive juice,ദഹന ജ്യൂസ്
Digestive system,ദഹനവ്യവസ്ഥ
Digestive tract,ദഹനനാളത്തെ
Digit,അക്കം
Digital subtraction angiography,ഡിജിറ്റൽ കുറയ്ക്കൽ ആൻജിയോഗ്രാഫി
Digitally,ഡിജിറ്റലായി
Digitiform gland,ഡിജിറ്റിഫോം ഗ്രന്ഥി
Dikaryon,Dikaryon
Dikaryophase,ഡിക്കാരോഫേസ്
Dimer,ഡൈവര്
Dominant lethal allele,പ്രബലമായ മാരകമായ അലോലെ
Dimorphism,ദിമോർഫിസം
Dinitrogen,ഡൈനിട്രോജൻ
Dinoflagellate,ദിനോഫ്ലേഗെലേറ്റ്
Dioecious,ഡൈയോസിയസ്
Diospyros melanoxylon,ഡയോസ്പൈറോസ് മെലാനോക്സൈലോൺ
