Malayalam,Gujarati
അതിർത്തി കുഴി,સરહદ ખાડો
സകന്,વનસ્પતિ -વનસ્પતિને લગતું
ബൊട്ടാണിക്കൽ ഗാർഡൻ,વનસ્પતિ -બાગ
ബൊട്ടാണിക്കൽ നാമകരണം,વનસ્પતિ -નામ
സസ്യശാസ്ത്രജ്ഞൻ,વનસ્પતિશાસ્ત્ર
സസശാസ്തം,વનસ્પતિશાસ્ત્ર
തടസ്സം പ്രഭാവം,સાંજની અસર
അടിവശം,તળિયેવાસી
അടിവശം വാസസ്ഥലം,તળિયે રહેઠાણ
ബ g ഗൻവില്ല,બોગૈનવિલે
ബോമർ കാപ്സ്യൂൾ,ધનુષ્ય
ബോമാന്റെ ഗ്രന്ഥി,બોમન ગ્રંથિ
ബ്രാക്കറ്റ് ഫംഗസ്,કૌંસ ફૂગ
ഉരുണ്ട,શ્કૃપ
Bractate,ઉદ્ધત
ബ്ലാക്രിയം,ઉદ્ધત
ഉല്ലാസം,તંગ
തലച്ചോറ്,મગજ
തലച്ചോറ് പെട്ടി,મગજનું પેટી
മസ്തിഷ്കമരണം,મગજનું મોત નીપજ્યું
മസ്തിഷ്ക സന്സായം,મગજની ગેંગલીઓન
മസ്തിഷ്ക തണ്ട്,મગજની દાંડી
ശാചിനമായ,શાખા
ശാഖിസ്റ്റോമ,શાખાઓ
ബ്രസീൻ,ભાંગી
റൊട്ടി അണിരൻ,બ્રેડનો ઘાટ
മുലപ്പാൽ,સ્તન નું દૂધ
ബ്രീഡർ,સંવર્ધક
ബ്രീഡിംഗ് ബയോളജി,જીવવિજ્ biાન
ബ്രൂവറിന്റെ യീസ്റ്റ്,બ્રૂઅરનો ખમીર
പാലം,પુલ
ബ്രൈറ്റ് ഫീൽഡ് മൈക്രോസ്കോപ്പ്,તેજસ્વી ક્ષેત્ર માઇક્રોસ્કોપ
പൊട്ടുന്ന നക്ഷത്രം,ભડકેલો તારો
വിശാലമായ ബീൻ,વ્યાપક બીન
ബ്രോക്കോളി,કોતરણી
ശ്രുചിശം,શ્વાસનળી
ബ്രോങ്കൈറ്റിസ്,શ્વાસનળીનો સોજો
ബ്രോങ്കോഡിലേറ്റർ മരുന്ന്,શ્વાસનળીની દવા
കുഞ്ഞുങ്ങള്,ક brંગું
കുഞ്ഞുങ്ങള്,ક brંગું
പാരാസൈറ്റിസം കുന്നു,ભ્રષ્ટ પરોપજીવી
ബ്രൂഡ് പ ch ച്ച്,કોઇ
ചാറു,બ્રોથ
തവിട്ടു നിറമുള്ള കരടി,ભુરો
തവിട്ട് തുരുമ്പ്,ભૂરા રંગનું
ബ്ര browser സർ,બ્રાઉઝર
ബ്രഷ്-അതിർത്തി സിലിയേറ്റഡ് പതിപ്പിയം,બ્રશ-બોર્ડર
ബ്രസ്സൽസ് മുള,બ્રસેલ્સ sprout
ബ്രൂണോഫില്ലം,હાસ્ય
ബ്രോമേഫിറ്റ,શબપેટી
ബ്രൂടോഫൈറ്റ്,સંસાધન
ബ്ര്യൂസിഡ,બ્રાયોપ્સિડા
ബബോ,ક buંગું
ബുക്കൽ അറ,હાસ્યજનક પોલાણ
ബുക്കോ-കൊറിംഗീൽ അറ,બ્યુકો-ફેરીંજિયલ પોલાણ
വളർന്നുകാരി,જાંબુડી
ബഫർ ബൈകാർബണേറ്റ്,બફર બાયકાર્બોનેટ
ബഫർ,બફર
ബഫർ സോൺ,બફર ક્ષેત્ર
ബഫറിംഗ് പ്രവർത്തനം,બફરિંગ ક્રિયા
ബുഫ്ലോ,બુરો
ബൾബ്,ગોળાકાર
ബൾബള്,બુલબિલ
ബൾബോ മൂത്രബുദ്ധി ഗ്രന്ഥി,બલ્બો મૂત્રમાર્ગ
ബൾക്ക് ഒഴുക്ക്,જ્વનનો પ્રવાહ
ബുള്ളിഫോം സെൽ,બુલ્ફોર્મ સેલ
ബംബിൾ ബീ,ભડકો
ബ്രാക്ക് ബുക്ക് ബ്രാഞ്ച്,બંડલ શાખા
ബണ്ടിൽ കവചം,બંડલ આવરણ
ബണ്ടിൽ ഷീത്ത് സെൽ,બંડલ આવરણ કોષ
കുട്ടികൾ,ઉમંગ
ബ്യൂമന്റ് ഡെൻസിറ്റി സെൻട്രിഫ്യൂഗേഷൻ,ઘનતા કેન્દ્રીકરણ
ബ്യൂമന്റ് സാന്ദ്രത,ઉશ્કેરણીજનક ઘનતા
കെട്ടിജജായി,જનનુભારી
മാള,બળતણ
കുറ്റിക്കാട്,ઝાડવું
ബ്യൂട്ടയോ മോണ്ടോസ്മ,બુટિયા મોનોસ્પર્મા
ബ്യൂട്ടസ്,બૂચ
നിസ്സാരത (വീർത്ത തണ്ടു അടിസ്ഥാനം),બટ્રેસ (સોજો સ્ટેમ બેઝ)
ഉപോൽപ്പന്നം,પેટા-પેદાશ
സി-പെപ്റ്റൈഡ്,પીપાઇડ
കള്ളിച്ചെടി,કactક્ટસ
കാഡ്മിയം മലിനീകരണം,ક cadડમીયમ પ્રદૂષણ
കാഡിക്കസ്,Cadતરતું
കൈകം,ઉશ્કેરણી
കൈനോറൽബ്ഡിറ്റിസ് ഇൻഹാൻസ്,સાનગાળ
സസിയം,સીઝીયમ
കാപ്പിയിലെ ഉത്തേജകവസ്തു,કોફી
കാൽക്കറിയസ് സ്പിക്കുലേറ്റ്,કેલરીઅસ સ્પિક્યુલ
കണക്കാക്കുന്ന ഷെൽ,ચુસપીરિયો
അവയുടെ ഗ്രന്ഥി,ઘેરાયેલું ગ્રંથિ
കണക്കുകഷ്ടം,ચુન્યાસ
കാൽസിറ്റോണിൻ,કોસ્ટીટોનિન
ചുണ്ണാന്വ്,કેલ્શમ
കാൽസ്യം പാലം,કેલ્શિયમ પુલ
കാൽസ്യം കാർബണേറ്റ്,કેલ્શિયમ કાર્બોનેટ
കലണ്ടുല,ક calંડન
കാലിപസ്,ક callલિપસ
ഞങ്ങളെ വിളിക്കൂ,ક callલસ
കാലസ് സംസ്കാരം,બોલતી સંસ્કૃતિ
കൊളോകാസിയ,કોલોકસીયા
കലോട്ടുകൾ,કેલેટ
കലട്രോപിസ്,કેલટ્રોપિસ
കലട്രോപിസ് പ്രോസറ,કેલોટ્રોપિસ
കാൽവിൻ സൈക്കിൾ,કેલ્વિન ચક્ર
കാലിസിനി,Calંચી
കാലിക്സ്,Calાળ
കാലിക്സ്,Calાળ
കേംബ്രിയൻ കാലയളവ്,કેમ્બ્રિયન સમયગાળો
കാമിലസ്,છળક
പച്ഛന്ന വേഷം,છદ્લાગણી
കാമ്പനേയ്സ്,છીપ
Canabinoid,કેનેબિનોઇડ
കനാലിക്ലസ്,નહેરક્યુલસ
അര്ബ്ബുദം,કર્કશ
കാൻസർ (കോമൺ ക്രാബ്),કેન્સર (સામાન્ય કરચલો)
കാൻഡിറ്റൂഫ്റ്റ്,કેન્ડીટુફ્ટ
ചൂരൽ പഞ്ചസാര,શેરડી
കാനിഡ,ક canનીડે
കാനൻ (പല്ലുകൾ),કેનાઇન (દાંત)
കാനിസ് പരിചിതത,કેનિસ પરિચિત
കാന,ઝેર
കഞ്ചാവ് സാറ്റിവ,ગાંજાના સટિવા
മേലാപ്പ്,છત્ર
പാപസേല,ખેલ
കാപിലറിറ്റി,કેફાઈ
കാലിലറി,કેશિકા
കാപ്പിലറി രക്തചംക്രമണം,કેશિકા
കാപ്പിറ്റുലം,ખલાસ
കപ്പരിസ്,કળણ
ടാപ്പിംഗ്,Cોળાવ
കാപ്സൈഡ്,Capતરતું
കാപ്സോമെറെ,કેપ્સોમેર
കാപ്സ്യൂൾ,ક capંગલ
കാർബാനോഹെമോഗ്ലോബിൻ,કાર્બામિનોહેમોગ્લોબિન
കാർബോഹൈഡ്രേറ്റ്,કાર્બોહાઇડ્રેટ
കാർബൺ ഡൈ ഓക്സൈഡ്,કાર્બન ડાયોક્સાઇડ
കാർബൺ അസുൽഫിഡ്,કાર્બન
കാർബൺ തന്മാത്ര,કાર્બન
കാർബണേറ്റ്,કાર્બન
കാർബോണിക് ആസിഡ്,કાર્બન એસિડ
കാർബോണിക് ആൻഹൈഡ്രാസ്,કાર્બનિક એન્હાઇડ્રેઝ
കാർബോണിഫ്യൂസസ് കാലയളവ്,કાર્બનફોર્સીવ
കാർ സോക്കിലെ,કાર્બસિલ
കാർബോക്സിൻ ഗ്രൂപ്പ്,કાર્બોક્સિલ જૂથ
കാർബോക്സിലെസ്,કાર્બોક્સિલેઝ
കാർബോക്സിലേഷൻ,કાર્બોક્સિલેશન
കൊച്ചാരോഡോൺ,કોતરણી
കാർസിനോജെനിസിസ്,કાર્સિનોજેનેતત્વ
അർബുദം,કોતર
കാല്സിനോമ,કોતરણી
കാർഡിയാക് സൈക്കിൾ,હૃદય -ચક્ર
കാർഡിയാക് ഗ്ലൈക്കോസൈഡ്,કાર્ડિયાક ગ્લાયકોસાઇડ
ഹൃദയ പേശി,હૃદય સ્નાયુ
കാർഡിയാക് പേസ്മേക്കർ,કાર્ડિયાક પેસમેકર
കാർഡിയോസ്കോപ്പ്,રક્તવાહિની
മാംസഭോജനം,કાર્નિવોરા
മാംസഭോവി,માંસાહારી
മാംസഭോഗം,માંસાહારી
മാംസഭോജിയായ വിമാനം,માંસાહારી વિમાન
മാംസഭോജികൾ,માંસાહારી ચતુર્ભુજ
കരോട്ടിൻ,દંભી
കരോട്ടിനോയിഡ്,મેલ
കാർപാവൽ,જાંબુડિયા રંગનું
പരല്പം,કળ
കാർപസ്,કળશ
വണ്ടി,શબલ
കാരിയർ സംവിധാനം,વાહક પદ્ધતિ
ശേഷി നിലനിർത്തുന്നു,વહન ક્ષમતા
കാർട്ടീലാഗനസ് മത്സ്യം,કારભારી માછલી
തരുണാസ്ഥി,કારભારી
കൊളം,કોણી
കാരിയാകം,કારીગ
കാരിയോഫില്ലേസി,Aryન
കാരിയോളിസ്ലി,કારીગર
കരീസിസ്,કારીકો
കേസിൻ,સાથોસાથ
കാസ്പാരിയൻ സ്ട്രിപ്പ്,કાસ્પરિયન પટ્ટી
കാസിയ,કાસિયા
കാസോവറി,કળશ
നായക,એરપોર
കാസുവാരിന,ક casસૂરિના
കാസുവാരിന അൽനസ്,અવસ્થાન
കാറ്റബോളിസം,વિસર્જન
കാറ്റലേസ്,જાસૂસ
നാമാവലി,સૂચિ
കവചലിസ്,ઉદ્દીપન
ഉത്തേജാതി,ઉદ્દીપક
കാറ്റലിറ്റിക് കൺവെർട്ടർ,ઉત્પ્રેરક કન્વર્ટર
തിമിര,મોરી
ദാരുണസംഭവം,આપત્તિ
കാറ്റെക്കോലാമൈൻ,ક catન્ટોલામાઇન
കാറ്റെക്കോനോമിൻ ഹോർമോൺ,ક catન્ટોલોમાઇન હોર્મોન
കട്രൂരേഷന്,થિયતરો
നിലവറ,શયતાન
ചൂടാക്കല്,કkinન
കാറ്റ്ല,ક catંગર
പൂച്ചയുടെ നഖം (ബിഗ്നോണിയ-ഉൻഗുയിസ് കാറ്റി),બિલાડીની નેઇલ (બિગનોનીયા-એંગુઇસ કેટ)
കന്നുകാലി മേച്ചിൽ,Cattleોર ચરાઈ
കന്നുകാലി റാഞ്ച്,પશુચડી
കന്നുകാലിയുടെ റുമിംഗ്,પશુપાલન
കന്നുകാലികളുടെ ശൈലി,પશુ -શૈલી
കോഡൽ കശേരു,શૌર્ય વર્ટીબ્રા
കുഡെക്സ്,શણગારવું
കാര്യകാരണ ഏജന്റ്,કારણભૂત એજન્ટ
സെഡ്രസ് ദിയോദര (ദേവദാർ),સીડ્રસ દિયોદરા (દેવદાર)
സെലാസ്ട്രേലുകൾ,કિલ્લો
സെൽ ബയോളജിസ്റ്റ്,કોષ -જીવવિજ્ologistાની
സെൽ ബയോളജി,કોષ -જીવવિજ્ologyાન
സെൽ സൈക്കിൾ,કોષ ચક્ર
സെൽ വർക്ക്മെന്റ്,કોષ -વૃદ્ધિ
സെൽ എൻവലോപ്പ്,કોષ પરબિડીયું
സെൽ ഭിതാവസ്ഥ,કોષ અપૂર્ણાંક
സെൽ ഹോമോജെനേറ്റ്,કોષ સમકક્ષ
സെൽ മെഡിറ്ററേറ്റഡ് പ്രതിരോധശേഷി,મધ્યસ્થ પ્રતિરક્ષા
സെൽ മെംബ്രൺ,કોષ પટલ
സെൽ വ്യാപനം,કોષ -પ્રસાર
സെൽ ഘടന,કોષનું માળખું
സെൽ സിദ്ധാന്തം,કોષ સિદ્ધાંત
കോശ ഭിത്തി,"પેશી, કોષ ની દીવાલ"
സെലോഫെയ്ൻ മെംബ്രൺ,સેલોફેન પટલ
സെല്ലുല,કોયડો
സെല്ലുലാർ ഡിഫൻസ്,કોષોનો બચાવ
സെല്ലുലാർ എനർജി ട്രാൻസ്ഫർ-സിസ്റ്റം,સેલ્યુલર energy ર્જા પરિણામે
സെല്ലുലാർ എൻസൈം,સેલ્યુલર
സെല്ലുലാർ ലെവൽ,કોષ -સ્તર
സെല്ലുലാർ ഓക്സീകരണം,સેલ્યુલર ઓક્સિડેશન
സെല്ലുലാർ പൂൾ,કોષો
സെല്ലുലോസ്,કોષો
സെല്ലുലോസ് മൈക്രോഫിബ്രിൽ,સેલ્યુલોઝ માઇક્રોફિબ્રિલ
രോഗശക്തി,સિમેન્ટમ
സിൻചെര്ട്രസ്,કણ
സെനോസോയിക് കാലഘട്ടം,સિનોઝોઇક યુગ
കാനേഷുമാരി,વસ્તી -ગણતરી
കാനേഷുമാരി,વસ્તી -ગણતરી
സെന്റിമോർഗൻ,સેન્ટિમન
സെന്റിപീഡ ഓർബിക്ലലാരിസ്,શતાબ્દી
സെൻട്രൽ അക്ഷം,કેન્દ્રીય ધરી
മധ്യ സെൽ,કેન્દ્રીય કોષ
സെൻട്രൽ കോർ,મધ્યવર્તી કેન્દ્ર
സെൻട്രൽ ഡോമ,કેન્દ્રીય પદ
സെൻട്രൽ മയക്കുമരുന്ന് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്,કેન્દ્રીય દવા સંશોધન સંસ્થા
മധ്യ ഫീൽഡ്,કેન્દ્રીય ક્ષેત્ર
സെൻട്രൽ ലീഷ്യൽ,કેન્દ્રીય સ્તનપાન
കേന്ദ്ര നാഡീവ്യവസ്ഥ,મધ્યસ્થ ચેતાતંત્ર
സെൻട്രൽ സുൽക്കസ്,કેન્દ્રીય સુલ્કસ
സെൻറ്ഫ്യൂഗേഷൻ,કેન્દ્રો
സെൻട്രിയോൾ,કેન્દ્ર
സെൻട്രോമേരെ,કેન્દ્રોમીર
നൂറ്റാണ്ട്,કેન્દ્રો
സെന്റോസ്ഫിയർ,કેન્દ્ર
Cefalochardate,અકસ્માત
Cefalochardates,કephંગલોકર્ડેટ્સ
സെഫാലോസ്പോരിൻ,અકસ્માત
സെഫലോത്തോറാക്സ്,અનોખા
സെറാറ്റോഫില്ലേസി,સીરેટોફિલેસી
ധാന്യ ധാന്യം,અનાજ અનાજ
സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്,પાન
സെറെബെല്ലം,કોયડો
സെറിബ്രൽ അക്വാദ്യ,મગજનો જળચર
മസ്തിഷ്കാവരണം,મગજનો આચ્છાદન
സെറിബ്രൽ അർദ്ധഗോളത്തിൽ,મગજનો ગોળાર્ધ
സെറിബ്രൽ വെൻട്രിക്കിൾ,મગજનો વેન્ટ્રિકલ
സെറെബ്രോസ്പൈനൽ ദ്രാവകം (സിഎസ്എഫ്),સેરેબ્રોસ્પાઇનલ પ્રવાહી (સીએસએફ)
സെറിബ്രം,મગજ
സാക്ഷ്യപ്പെടുത്തിയ വിത്ത്,પ્રમાણિત બીજ
സെറമ്പനുസരിച്ച് ഗ്രന്ഥി,સિમ્પ્યુસર ગ્રંથિ
ഗർഭാശയം,શિષ્ટાચાર સંબંધી
സെർവിക്കൽ തൊപ്പി,ક capિપ
സെർവിക്കൽ കശേരു,સર્વાઇકલ
സെർവിക്സ്,કૂદકો
സിസിയം ക്ലോറൈഡ്,સીઝિયમ
സെസ്പൂൾ,ક cસપૂલ
സെറ്റസിൻസ്,સીટસીનો
ചാറ്റോപ്റ്ററസ്,એક જાતની કળા
ചാലസ,ચલાઝા
ചാലസ,ચલાઝા
ചാലസൽ അവസാനം,ચલઝલનો અંત
ചാലിയന,ચલીના
ചാമെലിയൻ (ചാമലീൻ),કાચંડો (ચામાલેઓન)
ചാൻക്രോയിഡ്,ચક
ചാനല്,માર્ગ
ചാനല്,માર્ગ
ചേരപോൺ,એક જાતની સગીર
ചാര,શણગાર
സ്വഭാവ സസ്യങ്ങൾ,લાક્ષણિક વનસ્પતિ
കരി,કોલસો
ചാർജാഫിന്റെ ഭരണം,ચર્ગેફનો નિયમ
ചാർജ് ചെയ്ത ഉപകരണം (സിസിഡി),ચાર્જ જોડી ઉપકરણ (સીસીડી)
ചാർജ്ജുചെയ്യല്,શુલ્ક
ഗാസ്മോകാഹാസസ്,ચસ્મગેમસ
ചത്തമലസ്,અણી
ചെലോൺ,ચેલો
കെമിക്കൽ വിശകലനം,રાસાયણિક વિશ્લેષક
രാസബന്ധം,રાસાયણિક ખત
കെമിക്കൽ തകരാര്,રાસાયણિક ભંગાણ
കെമിക്കൽ സങ്കീർണ്ണത,રાસાયણિક જટિલતા
കെമിക്കൽ എൻവയോൺ,રાસાયણિક વાતાવરણ
രാസ പരിണാമം,રસાયણિક ઉત્ક્રાંતિ
രാസ രീതി,રાસાયણિક પદ્ધતિ
കെമിക്കൽ മ്യൂട്ടേഗൻ,રાસાયણિક પરિવર્તન
രാസ ഉത്ഭവിച്ച,રસાયણિક ઉદ્દભવ
കെമിക്കൽ ഓക്സിജൻ ആവശ്യം,રાસાયણિક ઓક્સિજન માંગ
രാസവസ്തു,રાસાયણિક સંભાવના
കെമിക്കൽ സ്കാൽപൽ,રાસાયણિક ખોપરી ઉપરની ચામડી
കെമിക്കൽ സിഗ്നൽ,રાસાયણિક સંકેત
രാസ സിനാപ്സ്,રાસાયણિક પ્રકાર
കീമിയോസ്മോട്ടിക് സിദ്ധാന്തം,રસાયણશાસ્ત્ર
രസതന്തശാസ്തജ്ഞന്,રસાયણશાસ્ત્રી
രസതന്ത്രം,રસાયણશાસ્ત્ર
കീമോസിന്തസിസ്,ચોરસિન્થેસિસ
കീമോ-ഓട്ടോറോഫിക് ബാക്ടീരിയ,કીમો-ઓટોરોફિક બેક્ટેરિયા
കീമുഷത്യം,ચિત્તભ્રમ
കീമോസിന്തസിസ്,ચોરસિન્થેસિસ
കീമോസിന്തറ്റിക് ഓട്ടോട്രോഫ്,કીમોસિન્થેટીક ot ટોટ્રોફ
കീമോസിന്തറ്റിക് ബാക്ടീരിയ,બેક્ટેરિયા
മാനോടാക്സിക്സി,કીમોટાક્સીસ
മാനോടാക്പോത്ത്,ગેમોટાએક્સોનોમી
കീമോതെറാപ്പി,કીમોથોરાપરાણી
ചെനോപോഡിയയേ,ચેતિયો
ചിയാസ്മാത,ચિયાસ્માતા
ചിയാസ്മ്ന തരം സിദ്ധാന്തം,ચિયાસ્ના પ્રકાર પૂર્વધારણા
കോക്കിംഗുനി,કોયડો
Chicory,જંગલક
കുട്ടിക്കാലം,બાળપણ
മുക്കി മൊസൈക് വൈറസ്,મરચાંની મોઝેક વાયરસ
സിൻകോണ അഫീഡിനാനിസ്,સિંચોના
ചിറോപ്രോഫിലി,કથિતપણે
ചിറ്റിൻ,ચિત્ત
Chitiness,શણગારું
ക്ലമീഡിയ ട്രാക്കോറ്റോമാറ്റിസ്,ક્લેમીડિયા ટ્રેકોમેટિસ
ക്ലമീസിയാസിസ്,કલહર
Chlamymoonas,રંગબદ
ക്ലോറാംഫെനിക്കോൾ,ક્લોરમ્ફેનિકોલ
ക്ലോറെല്ല,કળણ
ക്ലോറെഞ്ചമ,કળશ
ക്ലോറൈഡ് സെൽ,કળ
ക്ലോറിൻ,ક્લોરિન
ക്ലോറോഫ്ലൂറോ കാർബൺ (സിഎഫ്സി),ક્લોરોફ્લોરો કાર્બન (સીએફસી)
ക്ലോറോഫോം,કળણ
ക്ലോറോഫിസിസി,હરિતદ્રવ્ય
ക്ലോറോഫൈറ്റ് പൂർവ്വികൻ,હરિતદ્રવ્ય પૂર્વજ
ക്ലോറോസിസ്,હરિતદ્રવ્ય
ക്ലോറോസിസ്,હરિતદ્રવ્ય
Chocanocyte,ચોઆનોસાઇટ
കോളസിസ്റ്റോക്കിനിസ്,ચોલેસિસ્ટોકિનેસિસ
കോളസിസ്റ്റോക്കിനിൻ,ચોલેસિસ્ટોકિન
കൊളസ്ട്രോൾ,કોલેસ્ટરોલ
കോളിനെർജിക്,Ergતરતી
Chondrichhies,ચ ond ન્ડ્રિચાઇઝ
ചണ്ട്രിൻ,કોથળી
Chondrocyte,કોથળી
ശ്ശോ,કોર્દાની
ചോർഡാറ്റ,દંભી
Chorioalantantoic മറുപിള്ള,કોરિઓએલેન્ટોઇક પ્લેસેન્ટા
ചോറൽ,સુગરો
കോറിയോണിക് കോർട്ടികോട്രോപിൻ,કોરિઓનિક કોર્ટીકોટ્રોપિન
കോറിയോണിക് ഗോണഡോട്രോപിൻ,કોરિઓનિક ગોનાડોટ્રોપિન
കോറിയോണിക് തൈറോപിൻ,કોરિઓનિક થાઇરોટ્રોપિન
കോറോയിഡ്,સોપગરી
ക്രോമാറ്റിഡ്,ક્રોમેટિડ
ക്രോമാറ്റിൻ ഫൈബർ,ક્રોમેટિન ફાઇબર
ക്രോമാറ്റിൻ,ક્રોમટિન
ക്രോമാറ്റോഗ്രാഫിക് സാങ്കേതികത,ક્રોધાહિત તકનીક
ക്രോമാറ്റോഗ്രാഫി,ક્રોમશલિઓ
ക്രോമാറ്റോഫോർ,ક્રોમેટોફોર
ക്രോമോജെനിക് കെ.ഇ.,ક્રોમોજેનિક સબસ્ટ્રેટ
ക്രോമനെമ,રંગબકીનો રંગ
ക്രോമോഫോർ,ક્રોમોફોર
ക്രോമപ്ലാസ്റ്റ്,ક્રોમોપ્લાસ્ટ
ക്രോമസോമാൽ വ്യതിചലനം,રંગસૂત્રીય વિક્ષેપ
ക്രോമസോമാൽ തകരാറ്,રંગસૂત્રીય ખામી
ക്രോമസോം മാപ്പിംഗ്,રંગસૂત્ર મેપિંગ
ക്രോമസോം ഹെർമിറ്റിയുടെ സിദ്ധാന്തം,આનુવંશિકતાના રંગસૂત્ર સિદ્ધાંત
ക്രോമസോം അവകാശത്തിന്റെ സിദ്ധാന്തം,વારસોની રંગસૂત્ર સિદ્ધાંત
വിട്ടുമാറാത്ത ബ്രോങ്കൈറ്റിസ്,લાંબી શ્વાસનળીનો સોજો
വിട്ടുമാറാത്ത മൈക്ക് രക്താർബുദം,ક્રોનિક માયોઇડ લ્યુકેમિયા
പുരാവൃത്തം,સંવાદિતા
കാലക്രമത്തിൽ,કાલક્રમથી
ക്രിസന്തം സിനിറേരിയൽഫോളിയം,ક્રાયસન્થેમમ સિનેરિયલફોલિયમ
ക്രിസന്തമം ഇൻഡിക്കം,ક્રાયસન્થેમમ સૂચક
ക്രിയാന്തമം റോമൻ,ક્રાયન્થેમમ રોઝમ
ക്രിസോഫിറ്റ,ક્રાયસોફિટા
ക്രിസോഫൈറ്റ്,શૃંગ્રણ
സൈലോമിക്രോൺ,રખડુ
ചിം,કિલ્લો
CHYMOTHRYPIN,એક જાતની એક જાત
സിക്കാഡ,સિકડા
CICER ARITINUM,સિસર એરિએટિનમ
സിച്ലിഡ് മത്സ്യം,તડતી માછલી
സി-ഹൊറൈൻ,સી-આડી
സിലിയ,કોથળી
സിലിയറി ബോഡി,સિલિઅરી સંસ્થા
സിലിയറി ഗാംഗ്ലിയൻ,સિલિઅરી ગેંગલીયન
സിലിയറി പ്രസ്ഥാനം,સિલિઅરી આંદોલન
സിലിയറി,સિલનનું
സിലിയേറ്റ്,છીંકવું
സിലിയം (സിലിയ),સિલિયમ (સિલિયા)
ചൃതാന,સિંહાન
സിയോണ,એક જાતની cતી
Ciprofloxacin,ઉદ્ધત
പദക്ഷിണം,પરિભ્રમણ
രക്തചംക്രമണവ്യൂഹം,પરિમાણીય પદ્ધતિ
അനുരത്ത കമാൻഡ്,પરિણીકરણ
സിറോഹോസ്,Rલટા
സിറോസിസ്,સિરોસિસ
Cirhous,આતુરતા
സിത്തക,કળશ
സിയന്റോൺ,સિંટો
സിട്രുലിൻ,સાઇટ્રોલિન
സിട്രസ് ഫലം,સાઇટ્રસ ફળ
Chratistity -,અણગમો
പചാരു,કવડો
ക്ലോഡോഫോറ,કળ
ക്ലാരിയസ് ഗാരിനിനസ്,ક્લેરિયસ ગેરેપિનસ
പകുക്കുക,વર્ગ
പകുക്കുക,વર્ગ
വര്ഗീകരണം,વર્ગીકરણ
ക്ലാവിസ്പ്സ്,કણક
ക്ലാവിക്കിൾ,ખરબચડું
ക്ലാൻലെസ് ഡിജിറ്റ്,નિરુપયોગી
കളിമണ്ണ്,માટી
പിളർപ്പ് രോമ,Clોંગ
ക്ലിയസ്റ്റോഗസ്,રખડતું
ക്ലെമറ്റിസ്,ક્લેમટિસ
കാലാവസ്ഥ,વાતાવરણ
കാലാവസ്ഥാ മേഖല,હવામાન ક્ષેત્ર
കാലാവസ്ഥാ പാരാമീറ്റർ,આબોહવા પરિમાણ
ക്ലൈമാക്സ് കമ്മ്യൂണിറ്റി,પરાકાષ્ઠા સમુદાય
കയറുന്നവന്,ફરવું
കയറ്റം,ચડવું
ക്ലിനിക്കൽ കാലയളവ്,નળીઓનો સમય
ക്ലിറ്റലാർ,ઝેર
ധാരണയല്,કોતરણી
ക്ലിറ്റോറിയ,ઉપદેશક
ക്ലിറ്റോറിസ്,ઉપદેશ
വലോക്ക,ગટુદ
ക്ലോണൽ തവള,કળદાર દેડકા
ക്ലോണൽ പ്രചരണം,કલમનો પ્રચાર
ക്ലോണൽ തിരഞ്ഞെടുക്കൽ,ગઠ્ઠો પસંદગી
ക്ലോൺ,ક્લોન
ക്ലോണിംഗ്,ચોરસ
അടുത്ത വിവാഹം,લગ્ન
അടച്ച സിസ്റ്റം,બંધ પદ્ધતિ
ക്ലോസ്ട്രിഡിയം,તલવાર
ക്ലോസ്ട്രിഡിയം ബ്യൂട്ടലിസിയം,તલવાર
കട്ട്ട്ട് ബസ്റ്റർ,ગંઠકો
രക്തത്തിന്റെ കട്ടപിടിക്കുന്നത്,લોહીનો ગંઠાઈ જવા
ക്ലോവർ ബീൻ,ક્વોવર બીન
ക്ലോവർ-ഇല മോഡൽ,પાંદડાનાં નમૂનારૂપ
കോമാളി മത്സ്യം,રંગદ્રવ્ય માછલી
സിനിദാരിയൻമാർ,સંવેદનશીલ લોકો
Cnidoblatst,સંવેદનશીલ
കൂടെതാരം,કોશિશ કરવી
നാടൻ ക്രമീകരണ നോബ്,બરછટ ગોઠવણ નોબ
നാടൻ മണൽ,બરછટ રેતી
തീരദേശ ചരട്,દરિયાકાંઠાનો ગુઘો
തീരദേശ ചെമ്മൻ കൾച്ചർ ഫാം,દરિયાકાંઠાની સંસ્કૃતિ ફાર્મ
കോബാൾട്ട്,કોથળી
കൊക്കെയ്ൻ,કોકેન
കോസിഡിയോസിസ്,કોકીડિઓસિસ
കോക്കണ,કોકડો
കോകെസിക്സ്,Cyાળ
കോക്ലിയ,કોચલી
കോക്ലിയ,કોચલી
കീടകോശം,કોપરો
കോഡ് ചെയ്ത ജനിതക പ്രോഗ്രാം,આનુવંશિક કાર્યક્રમ
കോഡിൻ,કોડીન
കോഡിംഗ്,સંજ્ codા
കോഡിംഗ്,સંજ્ codા
കോഡിംഗ്,સંજ્ codા
കോഡിംഗ് സ്ട്രാന്റ്,સંહિતાશાળા
കോഡിമിനൻസ്,સહયોગ
കോഡൺ,કોડ
കോളറേറ്റ്,સંવાદિતા
കോലെൻഡെറോൺ,કોયલેંટન
