Odiya,Marathi
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,क्रिप्टोग्राम
କୁଇରାସ୍ |,कुइरास
କୁଇରାସିଅର୍ |,क्युरासियर
ଦେବତା ସଂସ୍କୃତି,पंथ देवता
କୁରିଆ,कुरिया
କୁରିଆ,कुरिया
ରାଜା,झारवाद
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,गडद खंड
ବିଚାର ଦିନ,न्यायाचा दिवस
ବିଚାର ଦିନ,न्यायाचा दिवस
ଡିନ୍,डीन
ଦଶନ୍ଧି,दशक
ଡେନାରିୟସ୍ |,दिनारियस
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,पदच्युत सम्राट
ଲୁଟ,उध्वस्त करा
ବିଚ୍ଛିନ୍ନତା |,उध्वस्त
ଡେଥ୍ରୋନ୍ |,डिथ्रोन
ଡାଏଡେମ୍ |,डायडेम
ଡାଏଡେମ୍ |,डायडेम
ଡାଏଡେମ୍ |,डायडेम
ଡିଆସିଆ,डायशिया
ଡିକାଷ୍ଟେରିୟମ୍ |,डिकॅस्टेरियम
ଦିଲୁଭିଆଲିଷ୍ଟ |,डिलुवालिस्ट
ଡ଼ିଓସିସ୍,बिशपच्या अधिकारातील प्रदेश
ଡ଼ିଓସିସ୍,बिशपच्या अधिकारातील प्रदेश
Directoire (= Directry),डायरेक्टरी (=निर्देशिका)
Directoire (= Directry),डायरेक्टरी (=निर्देशिका)
ଦିରହମ୍ |,दिरहाम
ଅବିଶ୍ୱାସୀ |,अविश्वासू
ଅବିଶ୍ୱାସୀ |,अविश्वासू
ତ୍ୟାଗ,चूकीचा सिद्धांत
ଡକ୍ୟୁମେଣ୍ଟ୍,दस्तऐवज
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,कागदोपत्री पुरावा
ଡୋମେସ୍ ବୁକ୍ |,डोम्सडे बुक
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,कॉन्स्टंटाईनचे दान
ନିପାତ |,नशिबात
ଡାଉଜର୍ ରାଣୀ |,डोगर राणी
ଡ୍ରାଗନ୍ |,ड्रॅगन
ଡ୍ରୋମେଡାରିଆନ୍ |,ड्रोमेडरियन
ଡ୍ରୋମେଡାରୀ |,ड्रोमेडरी
ଡ୍ରୋମଣ୍ଡ |,ड्रोमंड
ଡୁଆଲ୍ |,दुहेरी
ଦ୍ୱ ual ତ ମିଳିତତା |,दुहेरी युती
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,दुहेरी entente
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),दुहेरी प्रणाली (= दुहेरी सरकार)
ଡ୍ୟୁକ୍ |,सरदार
ଡୁମା,ड्यूमा
ବାଘ ଅବତାର |,बटू अवतार
ରାଜବଂଶ,राजवंश
ରାଜବଂଶ,राजवंश
ଇଗଲ,गरुड
ଏଲଡର୍ ମ୍ୟାନ୍ |,मोठा माणूस
କର୍ଣ୍ଣ,अर्ल
Earldom,अर्लडम
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,लवकर गुप्त
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,प्रारंभिक (ऐतिहासिक) साइट
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,प्रारंभिक वैदिक काळ
ଉପଦେଶ,उपदेशक
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,पुनर्स्थापना आदेश
ଆଠ ଗୁଣା ପଥ |,आठ पट मार्ग
ପ୍ରାଚୀନମାନେ,वडीलधारे
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),ज्येष्ठ राजकारणी (= genro)
ହାତୀ ଛେଳି |,हत्तीचा गोडा
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,अकरा वर्षांचा जुलूम
ଏଲିସା (= ଏଲିସି),एलिसी (=एलिसी)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,बंदिस्त चळवळ
ଏନସାଇକ୍ଲିକ୍ |,एनसायकिकल
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,विश्वकोशवादी चळवळ
ଏଣ୍ଟେଣ୍ଟେ |,एंटेंट
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,एंटेंट कॉर्डियल
ଏଣ୍ଟ୍ରୋନ୍ |,सिंहासन
ଭ୍ରମଣ,दलाल
ଏଫୋଡ୍,एफोद
ଇଫୋର |,एफोर
ଏପିକ୍ ବୟସ |,महाकाव्य युग
ଏପିକ୍ ହିରୋ |,महाकाव्य नायक
ଏପିଗ୍ରାଫ୍ |,एपिग्राफ
Episcopacy,एपिस्कोपसी
Episcopate |,एपिस्कोपेट
ଏପିସୋଡ୍,भाग
ଯୁଗ,युग
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,युग निर्माण करणारी घटना
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,युग निर्माण करणारा माणूस
ଉପନାମ,उपनाम
ସମୀକରଣ,इक्वरी
ସମୀକରଣ,इक्वरी
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,अश्वारूढ पुतळा
ଯୁଗ,युग
ଏରଗାଷ୍ଟୁଲମ୍ |,एर्गस्टुलम
ଇଉକାରିଷ୍ଟ |,युकेरिस्ट
ସୁସମାଚାର,इव्हेंजेलिकलिझम
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,इव्हँजेलिकल चळवळ
ସୁସମାଚାର ପ୍ରଚାରକ |,प्रचारक
Exarch,Exarch
Exilarch,Exilarch
ଫାଲାଙ୍ଗିଷ୍ଟ |,फालंगिस्ट
ପିତା ଭୂମି |,वडिलांची जमीन
ପିତା ଭୂମି |,वडिलांची जमीन
ଫେରିଆ |,फेरी
ଫେଟିଶ୍ |,फेटिश
ସାମାଜିକ ହୋଲ୍ଡିଂ |,जहागीरदार धारण
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),सरंजामशाही (=सामंत व्यवस्था)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,सरंजामशाही व्यवस्था
ବିବାଦୀୟ |,सामंत
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),फिदेई बचावकर्ता (=विश्वासाचा रक्षक)
ଫିଫ୍ |,फिफ
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,फील्ड सिस्टम
ପ te ୍ଚଦଶ କର |,पंधरावा कर
ଚିତ୍ର ମୁଣ୍ଡ,आकृती डोके
ଫିନ୍ ଡି ସାଇକେଲ୍ |,फिन डी siecle
ଅଗ୍ନି ଭୋଜନକାରୀ |,आग भक्षक
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,पाच मैल कायदा
ପତାକା,झेंडा
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,फ्लेमेन डायलिस
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,फ्लेमेन मार्शियलिस
ଜ୍ୱଳନ୍ତ ମଶାଲ |,ज्वलंत मशाल
ଫାଙ୍କା,पार्श्वभाग
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,flanking चळवळ
ସମୃଦ୍ଧ ସଭ୍ୟତା |,भरभराट होत असलेली सभ्यता
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,प्रवाही विश्वास
ଲୋକ ଭଗବାନ |,लोकदेवता
ଲୋକ ଦେବୀ,लोकदेवता
ଲୋକ ସ୍ମୃତି,लोक स्मृती
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),लोककथा (=लोककथा)
ଚୋରାଚାଲାଣ |,चारा
ଅଗ୍ରଗାମୀ |,धाड
ଅଗ୍ରଗାମୀ |,पूर्वापार
ପୂର୍ବଜ,पूर्वज
ଅଗ୍ରଗାମୀ |,अग्रदूत
ଭରସା,उदासीन आशा
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,निर्मितीचा टप्पा
ଦୁର୍ଗ,किल्ला
ଦୁର୍ଗ,तटबंदी
ଦୁର୍ଗ ସହର,तटबंदी असलेले शहर
ଦୁର୍ଗ,किल्ला
ଫର୍ଚୁନା,फॉर्च्युना
ଫୋରମ୍ ରୋମାନମ୍ |,फोरम रोमनम
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,फ्रान्सिस्कन
ଫ୍ରାଙ୍କଲିନ୍ |,फ्रँकलिन
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,भ्रातृसंहारक युद्ध
ମୁକ୍ତ ଚର୍ଚ୍ଚ,मोफत चर्च
ମୁକ୍ତଧାରୀ,फ्रीहोल्डर
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,फ्रीलान्स सैनिक
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,फ्रीलान्स सैनिक
ଫ୍ରିମାନ୍,फ्रीमॅन
ଫ୍ରିମାନ୍,फ्रीमॅन
ଫ୍ରିପାସ୍ |,मोफत पास
ଫରାସୀ ବିପ୍ଳବ |,फ्रेंच क्रांती
ଫ୍ରିୟାର୍ |,तपस्वी
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,फ्रियाशियन भाडोत्री
ସୀମାନ୍ତ ମଣିଷ |,सीमावर्ती माणूस
ଗାଲେନ୍ |,गॅलिओन
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),गॅलिकन (=गॅलिकनिस्ट)
ଗାଲିକାନିଜିମ୍ |,गॅलिकनिझम
ଗ୍ୟାରିସନ୍ |,गॅरिसन
ଗଲ୍ |,गॉल
ଗାଣ୍ଟଲେଟ୍ |,गॉन्टलेट
ଗାଣ୍ଟଲେଟ୍ |,गॉन्टलेट
ଗେଜେବୋ |,गॅझेबो
ଗେଜେବୋ |,गॅझेबो
ଗେଜେବୋ |,गॅझेबो
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,वंशावळीचा इतिहास
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,वंशावळी रेकॉर्ड
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,वंशावळी सारणी
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,वंशावळीचे झाड
ବଂଶାନୁକ୍ରମିକ,वंशावळी
ବଂଶାନୁକ୍ରମିକ,वंशावळी
ପି Generation ଼ି,पिढी
ଜାତିସଂଘ,नरसंहार
ଅଣଯିହୂଦୀ,परराष्ट्रीय
ଅଣଯିହୂଦୀ,परराष्ट्रीय
ଅଣଯିହୂଦୀ,परराष्ट्रीय
ଅଣଯିହୂଦୀ,परराष्ट्रीय
ଘେଟୋ |,वस्ती
ଘେଟୋ |,वस्ती
ଗିବ୍ବେଟ୍ |,गिबेट
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),गिल्ड (=गिल्ड)
ଗ୍ଲାଡିଏଟର |,ग्लॅडिएटर
ଗ or ରବମୟ ବିପ୍ଳବ |,गौरवशाली क्रांती
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,गोल्डन हॉर्डे
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,महाआघाडी
ଗ୍ରାଣ୍ଡି,ग्रँडी
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ग्रँड सिग्नर
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ग्रँड सिग्नर
ମହାନ ଗୃହଯୁଦ୍ଧ |,महान गृहयुद्ध
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),महान प्रस्थान (बुद्धाचे)
ଗ୍ରେଟର ଭାରତ |,ग्रेटर इंडिया
ମହାନ ହେଲାସ୍ |,ग्रेट हेलास
ମହାନ ହୋର୍ଡ,ग्रेट होर्डे
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),महान त्याग (=महान प्रस्थान)
ମହାନ ସିଲ୍ |,ग्रेट सील
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,ग्रेट ट्रॅक
ମହାନ ଯାନ,उत्तम वाहन
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,चीनची महान भिंत
ଗ୍ରୀଭ୍ |,ग्रीव्ह
ରାକ୍ଷୀ-ଚାମ୍ବର |,गार्ड-चेंबर
ରାକ୍ଷୀ-ଚାମ୍ବର |,गार्ड-चेंबर
ରାକ୍ଷୀ-ଚାମ୍ବର |,गार्ड-चेंबर
ଗୁପ୍ତା,गुप्ता
ହାଗିଓଗ୍ରାଫି |,हॅगिओग्राफी
ହାଗିଓଗ୍ରାଫି |,हॅगिओग्राफी
ହାଜିଓଲୋଜି |,हॅगिओलॉजी
ହାଜିଓଲୋଜି |,हॅगिओलॉजी
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,खाजगी प्रेक्षकांचा हॉल
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,सार्वजनिक प्रेक्षकांचा हॉल
ହ୍ୟାଚ୍,हॅचमेंट
ହେଥେନ୍ |,हिथन
ହେଥେନ୍ |,हिथन
ହେଥେନିଜିମ୍ |,हिथिनिझम
ହେଗିରା (ହେଜେରା),हेगिरा (हेजेरा)
ହେଲେନିଜିମ୍ |,हेलेनिझम
ହେଲଟ୍ |,हेलोट
ହେରାଲ୍ଡ୍ରି |,हेरलड्री
ହେରିଟେଜ୍,वारसा
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,चित्रलिपी रेखीय वर्ण
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,चित्रलिपी लिपी
ହାଇ ଚର୍ଚ୍ଚ,उच्च चर्च
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,उंच लँडर
ହିନ୍ଦୁ ଧର୍ମ,हिंदू धर्म
Histor ତିହାସିକ,इतिहासकार
Histor ତିହାସିକ,इतिहासकार
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ऐतिहासिक भौतिकवाद
Histor ତିହାସିକ ଯୁଗ |,ऐतिहासिक युग
Histor ତିହାସିକ ସୀମା,ऐतिहासिक सीमा
ଇତିହାସକାର,इतिहासकार
ଇତିହାସକାର,इतिहासकार
ଇତିହାସ ଲିପି,इतिहासलेखन
ଇତିହାସ ଲିପି,इतिहासलेखन
ଇତିହାସ,इतिहास
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,हिटाइट साम्राज्य
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,पवित्र युती
ପବିତ୍ର ସହର,पवित्र शहर
ପବିତ୍ର ସହର,पवित्र शहर
ପବିତ୍ର ଭୂମି,पवित्र भूमी
ପବିତ୍ର ଭୂମି,पवित्र भूमी
ହୋଲି ଲିଗ୍ |,होली लीग
ହୋଲି ଲିଗ୍ |,होली लीग
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),पवित्र रोमन साम्राज्य (=द एम्पायर)
ପବିତ୍ର ସମୁଦ୍ର |,पवित्र समुद्र
ପବିତ୍ର ସମୁଦ୍ର |,पवित्र समुद्र
ପବିତ୍ର ଯୁଦ୍ଧ,पवित्र युद्ध
ପବିତ୍ର ଯୁଦ୍ଧ,पवित्र युद्ध
ଗୃହ ସରକାର,गृह सरकार
ହୋମ ଗାର୍ଡ |,होमगार्ड
ମାତୃଭୂମି |,जन्मभुमी
ଗୃହ ନିୟମ |,घरचा नियम
ଗୃହ ନିୟମ,होम रूल
ହୋର୍ଡେ |,होर्डे
ହୋର୍ଡେ |,होर्डे
ଶତ୍ରୁ ଦେଶ |,शत्रु देश
ଶତ୍ରୁ ଭୂମି |,प्रतिकूल जमीन
ଗରମ ଅନୁସରଣ,गरम पाठलाग
ଘର,घर
ଘର,घर
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,हाऊस ऑफ कॉमन्स
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,हाऊस ऑफ लॉर्ड्स
ଲୋକସଭା,प्रतिनिधीगृह
ହୁଗୁଏନଟ୍ସ |,Huguenots
ମାନବବାଦ |,मानवतावाद
ମାନବବାଦୀ |,मानवतावादी
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,शंभर येसर्स युद्ध
ହଙ୍କର୍ |,हुंकार
ଇବାଦତ ଖାନା (ପୂଜା ଘର),इबादत खाना (पूजागृह)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,आयकॉनोक्लास्ट
ପ୍ରତିମା,मूर्तिपूजक
ଇଲାହି ଯୁଗ |,इलाही युग
ବେଆଇନ ଯୁଦ୍ଧ |,बेकायदेशीर युद्ध
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,प्रकाशित हस्तलिखित
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,सचित्र हस्तलिखित
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,सचित्र हस्तलिखित
ଇମାମ (ଇମ୍ମାମ୍),इमाम (इम्माम)
ଇମାମେଟ୍ |,इमामते
ଇମାମେଟ୍ |,इमामते
ଇମମ୍ବର,इमामबारा
ସାମ୍ରାଜ୍ୟ,शाही
ସାମ୍ରାଜ୍ୟ ସହର |,शाही शहर
ସାମ୍ରାଜ୍ୟବାଦ |,साम्राज्यवाद
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,शाही प्राधान्य
ଅପ୍ରାକୃତିକ |,बेधडकपणा
ଇମ୍ପୋଷ୍ଟର୍ |,ढोंगी
କାରାଗାର,तुरुंगवास
କାରାଗାର,तुरुंगवास
ଆକ୍ରମଣ,घुसखोरी
ଅନୁପ୍ରବେଶକାରୀ |,घुसखोर
ସ୍ୱାଧୀନତା,स्वातंत्र्य
ସ୍ବାଧୀନତା ଦିବସ,स्वातंत्र्यदिन
ସ୍ୱାଧୀନତା ହଲ୍,इंडिपेंडन्स हॉल
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,इंडियन होम रूल लीग
ଶିଳ୍ପ ବିପ୍ଳବ |,औद्योगिक क्रांती
ଅବିଶ୍ୱାସୀ |,काफिर
ଅବିଶ୍ୱାସୀ |,काफिर
ଅନୁପ୍ରବେଶ,घुसखोरी
ଅନୁପ୍ରବେଶକାରୀ |,घुसखोर
ସୂଚନାଯୋଗ୍ୟ,माहिती देणारा
ସୂଚନାଯୋଗ୍ୟ,माहिती देणारा
ସୂଚନାଦାତା,माहिती देणारा
ସୂଚନାଦାତା,माहिती देणारा
ଅନୁପ୍ରବେଶ,प्रवेश
ଅନୁପ୍ରବେଶ,प्रवेश
ଅନୁପ୍ରବେଶ,प्रवेश
ବାସସ୍ଥାନ,वस्ती
ନିବାସୀ,रहिवासी
ଉତ୍ତରାଧିକାରୀ |,वारसा
ଉତ୍ତରାଧିକାରୀ |,वारसा
ଉତ୍ତରାଧିକାରୀ |,वारसा
ଲେଖା,शिलालेख
ଇନସିନିୟା |,बोधचिन्ह
ଯୋଗଦାନର ଯନ୍ତ୍ର,प्रवेशाचे साधन
ସରକାରଙ୍କ ଉପକରଣ,शासनाचे साधन
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),बंड (बंड)
ବିଦ୍ରୋହୀ,बंडखोर
ବିଦ୍ରୋହ,बंड
ବିଦ୍ରୋହ,बंड
ଏକୀକରଣ,एकत्रीकरण
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,रेकॉर्डची अखंडता
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,राज्यांची अखंडता
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),बुद्धिमत्ता (बुद्धिमान)
ମଧ୍ୟସ୍ଥି |,मध्यस्थी
ମଧ୍ୟସ୍ଥି |,मध्यस्थी करणारा
ମଧ୍ୟସ୍ଥି |,मध्यस्थ
ଆନ୍ତର୍ଜାତୀୟତା,आंतरराष्ट्रीयवाद
ଆନ୍ତର୍ଜାତୀୟତା,आंतरराष्ट्रीयवाद
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,आंतरराष्ट्रीयवादी
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,परस्पर युद्ध
ଇଣ୍ଟରନେଟ୍,इंटर्नी
ଇଣ୍ଟରନେଟ୍,इंटर्नी
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,इंटर्नी कॅम्प
ଇଣ୍ଟର୍ନେଟ୍,नजरबंदी
ଇଣ୍ଟର୍ନେଟ୍,नजरबंदी
ଇଣ୍ଟର୍ନେଟ୍,नजरबंदी
ଇଣ୍ଟର୍ନିସିଓ |,Internuncio
ଅନୁବାଦକ,दुभाषी
ଅନୁବାଦକ,दुभाषी
ଅନୁବାଦକ,दुभाषी
ହସ୍ତକ୍ଷେପ,हस्तक्षेप
ଆନ୍ତରିକତା,Intestacy
ଅନ୍ତନଳୀ,Intestate
ଷଡଯନ୍ତ୍ର,कारस्थान
ଅନୁପ୍ରବେଶକାରୀ,घुसखोर
ଅନୁପ୍ରବେଶକାରୀ,घुसखोर
ଅନୁପ୍ରବେଶ,घुसखोरी
ଆକ୍ରମଣ,आक्रमण
ଆକ୍ରମଣ,आक्रमण
ବିନିଯୋଗ କରନ୍ତୁ |,गुंतवणूक करा
ବିନିଯୋଗ କରନ୍ତୁ |,गुंतवणूक करा
ବିନିଯୋଗ କରନ୍ତୁ |,गुंतवणूक करा
ବିନିଯୋଗ କରନ୍ତୁ |,गुंतवणूक करा
ବିନିଯୋଗ,गुंतवणूक
ବିନିଯୋଗ,गुंतवणूक
ବିନିଯୋଗ,गुंतवणूक
ବିନିଯୋଗ ସମାରୋହ,गुंतवणूक समारंभ
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,राष्ट्रीयत्वासह गुंतवणूक करा
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,अजिंक्य आरमार
ଅହିଂସା (ରାଜ୍ୟ),उल्लंघन (राज्याचे)
ଅବ୍ୟବସ୍ଥା |,उल्लंघन स्थिती
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,अभेद्य किल्ला
ଲ Iron ହ ଯୁଗ |,लोह वय
ଲୁହା ପରଦା |,लोखंडी पडदा
ଲୁହା ଗାର୍ଡ |,लोखंडी रक्षक
ଲୁହା ରାସନ |,लोखंडी शिधा
ଲୁହା ପାର୍ଶ୍ୱ |,लोखंडी बाजू
ଲୁହା ଟାଇପ୍ ତୀର |,लोखंडी टिपलेला बाण
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,इस्थमियन खेळ
ଜାନିସାରୀ |,जॅनिसरी
ଜାନିଟର୍ |,रखवालदार
ଜାନିଟର୍ |,रखवालदार
ଜାଭେଲିନ୍ |,भाला
ଜିମ୍ କ୍ରୋ ନିୟମ |,जिम क्रो कायदे
ଜିଙ୍ଗୋ |,जिंगो
ଜିଙ୍ଗୋ |,जिंगो
ଜିଙ୍ଗୋ |,जिंगो
ଜିଙ୍ଗୋଜିମ୍ |,जिंगोइझम
ମିଳିତ କାର୍ଯ୍ୟ,संयुक्त कारवाई
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,संयुक्त नियंत्रण
ମିଳିତ ବୃତ୍ତି,संयुक्त वहिवाट
ଖଣ୍ଡପୀଠ,ज्युरी
କେବଳ କାରଣ |,फक्त कारण
ରଖନ୍ତୁ |,ठेवा
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,अभिलेखागाराचा रक्षक
କେଟଲ୍-ଡ୍ରମ୍ |,केटल-ड्रम
ମୁଖ୍ୟ ଶବ୍ଦ |,मुख्य शब्द
ରାଜା,राजा
ରାଜ୍ୟ,राज्य
କିଙ୍ଗଲେଟ୍ |,किंगलेट
ରାଜା ନିର୍ମାତା |,किंग मेकर
କିଙ୍ଗସିପ୍ |,राजेशाही
କିଙ୍ଗସିପ୍ |,राजेशाही
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,किचन कॅबिनेट
ନାଇଟ୍ |,नाइट
କିଙ୍ଗହୁଡ୍ |,राजत्व
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,Kinghts हॉस्पिटलर्स
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,सेंट जॉनचे शूरवीर
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,नाइट टेम्पलर
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),कु क्लक्स क्लान (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,कुमिंतंग
ଲାଇଟି,सामान्य
ଲାନ୍ସ |,लान्स
ଲାନ୍ସର୍,लान्सर
ପରେ ଗୁପ୍ତା |,नंतर गुप्ता
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,कायदेशीर वारस
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),अराजकता (=विकार)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),अराजकता (=विकार)
ଆଇନ ପ୍ରଭୁ,कायद्याचे प्रभू
ଧର୍ମର ନିୟମ,धार्मिकतेचा कायदा
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,लीग ऑफ नेशन्स
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),वारसा (= मृत्युपत्र)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),वारसा (= मृत्युपत्र)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,कायदेशीर वारस
ଲିଗେଟ୍ |,लेगेट
ଲିଗେଟ୍ |,लेगेट
ଲିଗେଟ୍ |,लेगेट
କିମ୍ବଦନ୍ତୀ,दंतकथा
କିମ୍ବଦନ୍ତୀ,दंतकथा
ଲେଜିଅନ୍ |,फौज
ଲେଜିଅନ୍ |,फौज
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,लीजन ऑफ ऑनर
Lese ମହିମା (= lese majeste),Lese majeste (=lese majeste)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,कमी राज्ये
ବିଶ୍ cred ାସ ପତ୍ର,विश्वासपत्रे
ଲିଜ୍-ପ୍ରଭୁ,लीज-स्वामी
ଲିଜ୍ ମ୍ୟାନ୍ |,लीग माणूस
ଲିଜ୍ ମ୍ୟାନ୍ |,लीग माणूस
ଆଜୀବନ କାରାଦଣ୍ଡ |,जन्मठेप
ବଂଶ,वंश
ଛୋଟ ଇଂଲଣ୍ଡ,लिटल इंग्‍लंडर
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),लहान वाहन (= कमी वाहन)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,किनारी राज्य
ଲିଟୁର୍ଗିଜ୍ |,धार्मिक विधी
ଲିଟୁର୍ଜି,पूजाविधी
ସ୍ଥାନୀୟ ଅନୁଗତତା |,स्थानिक निष्ठा
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,स्थानिक स्वराज्य संस्था
