English,Malayalam
data hierarchy,ഡാറ്റ ശ്രേണി
data level,ഡാറ്റ ലെവൽ
data library,ഡാറ്റ ലൈബ്രറി
data link layer,ഡാറ്റ ലിങ്ക് ലെയർ
data link layer (DLL),ഡാറ്റ ലിങ്ക് ലെയർ (DLL)
data management,ഡാറ്റ മാനേജ്മെന്റ്
data manipulation,ഡാറ്റ കൃത്രിമത്വം
data manipulation language (DML),ഡാറ്റ കൃത്രിമ ഭാഷ (DML)
data modem,ഡാറ്റ മോഡം
data modification,ഡാറ്റ പരിഷ്ക്കരണം
data network,ഡാറ്റ നെറ്റ്വർക്ക്
data operation,ഡാറ്റ പ്രവർത്തനം
data organization,ഡാറ്റ ഓർഗനൈസേഷൻ
data output,ഡാറ്റ ഔട്ട്പുട്ട്
data path,ഡാറ്റ പാത
data prepration,ഡാറ്റ തയ്യാറാക്കൽ
data privacy,ഡാറ്റ സ്വകാര്യത
data processor,ഡാറ്റ പ്രോസസ്സർ
data protection,ഡാറ്റ പരിരക്ഷ
data record,ഡാറ്റ റെക്കോർഡ്
data retrieval,ഡാറ്റ വീണ്ടെടുക്കൽ
data routine,ഡാറ്റ ദിനചര്യ
data security,ഡാറ്റ സുരക്ഷ
data set,ഡാറ്റ സെറ്റ്
data signal,ഡാറ്റ സിഗ്നൽ
data sink,ഡാറ്റ സിങ്ക്
data source,വിവര ഉറവിടം
data specification,ഡാറ്റ സ്പെസിഫിക്കേഷൻ
data station,ഡാറ്റ സ്റ്റേഷൻ
data storage,ഡാറ്റ സംഭരണം
data storage structure,ഡാറ്റ സംഭരണ ഘടന
data structure,ഡാറ്റ ഘടന
data switch,ഡാറ്റ സ്വിച്ച്
data table,ഡാറ്റ പട്ടിക
data terminal,ഡാറ്റ ടെർമിനൽ
data transcription,ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ
data transfer,ഡാറ്റ കൈമാറ്റം
data transmission,ഡാറ്റ ട്രാൻസ്മിഷൻ
data transmission Channel,ഡാറ്റ ട്രാൻസ്മിഷൻ ചാനൽ
data type,ഡാറ്റ തരം
data unit,ഡാറ്റ യൂണിറ്റ്
data validation,ഡാറ്റ മൂല്യനിർണ്ണയം
database,ഡാറ്റാബേസ്
database adminstration,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
database design,ഡാറ്റാബേസ് ഡിസൈൻ
database management system,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
datagrav,ഡാറ്റഗ്രേവ്
datum,ഡാറ്റ
dead zone,മരിച്ച മേഖല
deadlock,സ്തംഭനാവസ്ഥ
deadlock prevention,സ്തംഭനാവസ്ഥ തടയൽ
debug,ഡീബഗ്
decision box,തീരുമാന പെട്ടി
decision making process,തീരുമാനമെടുക്കൽ പ്രക്രിയ
decision support system,തീരുമാന പിന്തുണാ സംവിധാനം
decision tree,തീരുമാന വൃക്ഷം
decoder,ഡീകോഡർ
decomposition principle,വിഘടന തത്വം
decryption,ഡീക്രിപ്ഷൻ
dedicated channel,സമർപ്പിത ചാനൽ
dedicated port,സമർപ്പിത തുറമുഖം
defence data network (DDN),പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN)
defence information system,പ്രതിരോധ വിവര സംവിധാനം
defragmentation,defragmentation
delay,കാലതാമസം
delay counter,കാലതാമസം കൗണ്ടർ
delay time,കാലതാമസം സമയം
delete,ഇല്ലാതാക്കുക
deletion record,ഇല്ലാതാക്കൽ രേഖ
delimiter,ഡിലിമിറ്റർ
delta modulation,ഡെൽറ്റ മോഡുലേഷൻ
demand paging,ഡിമാൻഡ് പേജിംഗ്
demo,ഡെമോ
demodulation,demodulation
demultiplexer,demultiplexer
denormalization,ഡീനോർമലൈസേഷൻ
density,സാന്ദ്രത
dependency,ആശ്രിതത്വം
dependent unit,ആശ്രിത യൂണിറ്റ്
dequeue,dequeue
dereferencing,dereferencing
derivation tree,ഡെറിവേഷൻ ട്രീ
derived field,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
descending sort,അവരോഹണ തരം
design,ഡിസൈൻ
desk calculator,ഡെസ്ക് കാൽക്കുലേറ്റർ
desk top computer,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ
desktop presentation,ഡെസ്ക്ടോപ്പ് അവതരണം
desktop publishing (DTP),ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP)
desktop video,ഡെസ്ക്ടോപ്പ് വീഡിയോ
destination address,ലക്ഷ്യസ്ഥാന വിലാസം
destructer,വിനാശകൻ
deterministric automats,ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ
developer,ഡെവലപ്പർ
development system,വികസന സംവിധാനം
device,ഉപകരണം
device control unit,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
device controller,ഉപകരണ കൺട്രോളർ
device management,ഉപകരണ മാനേജ്മെന്റ്
device mode,ഉപകരണ മോഡ്
diagnosis,രോഗനിർണയം
diagnostic system,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
diagnostics,ഡയഗ്നോസ്റ്റിക്സ്
diagram,ഡയഗ്രം
dial,ഡയൽ ചെയ്യുക
dial line,ഡയൽ ലൈൻ
dial tone,ഡയൽ ടോണ്
dial up,ഡയൽ അപ്
dialog,ഡയലോഗ്
dialog box,ഡയലോഗ് ബോക്സ്
dialup modem,ഡയലപ്പ് മോഡം
diamension,വ്യാസം
dictionary,നിഘണ്ടു
differentiation,വ്യത്യാസം
digital,ഡിജിറ്റൽ
digital channel,ഡിജിറ്റൽ ചാനൽ
digital circuit,ഡിജിറ്റൽ സർക്യൂട്ട്
digital computer,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
digital data,ഡിജിറ്റൽ ഡാറ്റ
digital facility,ഡിജിറ്റൽ സൗകര്യം
digital filter,ഡിജിറ്റൽ ഫിൽട്ടർ
digital library,ഡിജിറ്റൽ ലൈബ്രറി
digital modulation,ഡിജിറ്റൽ മോഡുലേഷൻ
digital monitor,ഡിജിറ്റൽ മോണിറ്റർ
digital picture,ഡിജിറ്റൽ ചിത്രം
digital signature,ഡിജിറ്റൽ ഒപ്പ്
digital switch,ഡിജിറ്റൽ സ്വിച്ച്
digital to analog (D/A) converter,ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ
digitization,ഡിജിറ്റൈസേഷൻ
digitize,ഡിജിറ്റൈസ് ചെയ്യുക
digitizer,ഡിജിറ്റൈസർ
diode,ഡയോഡ്
direct,നേരിട്ട്
direct address,നേരിട്ടുള്ള വിലാസം
direct conversion,നേരിട്ടുള്ള പരിവർത്തനം
direct coupling,നേരിട്ടുള്ള സംയോജനം
direct memory access (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
direct memory acess (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
direct method,നേരിട്ടുള്ള രീതി
directive,നിർദ്ദേശം
directory,ഡയറക്ടറി
directory server,ഡയറക്ടറി സെർവർ
directory service,ഡയറക്ടറി സേവനം
disable,പ്രവർത്തനരഹിതമാക്കുക
disabling signal,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
disconnect,വിച്ഛേദിക്കുക
discrete,വ്യതിരിക്തമായ
disk,ഡിസ്ക്
disk address,ഡിസ്ക് വിലാസം
disk array,ഡിസ്ക് അറേ
disk capacity,ഡിസ്ക് ശേഷി
disk drive,ഡിസ്ക് ഡ്രൈവ്
disk file,ഡിസ്ക് ഫയൽ
disk memory,ഡിസ്ക് മെമ്മറി
disk operating system (DOS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS)
disk pack,ഡിസ്ക് പായ്ക്ക്
disk server,ഡിസ്ക് സെർവർ
disk storage,ഡിസ്ക് സംഭരണം
diskette,ഡിസ്കെറ്റ്
display file,ഫയൽ പ്രദർശിപ്പിക്കുക
display image,ചിത്രം പ്രദർശിപ്പിക്കുക
disposal,നിർമാർജനം
distance,ദൂരം
distance function,ദൂരം പ്രവർത്തനം
distortion,വളച്ചൊടിക്കൽ
distributed,വിതരണം ചെയ്തു
distributed data,വിതരണം ചെയ്ത ഡാറ്റ
distributed server,വിതരണം ചെയ്ത സെർവർ
distributed system,വിതരണം ചെയ്ത സംവിധാനം
distributive,വിതരണക്കാരൻ
document,പ്രമാണം
document retrieved,പ്രമാണം വീണ്ടെടുത്തു
document window,പ്രമാണ വിൻഡോ
documentation,പ്രമാണീകരണം
domain,ഡൊമെയ്ൻ
domain name,ഡൊമെയ്ൻ നാമം
dot matrix printer,ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ
down,താഴേക്ക്
down link,ഡൗൺ ലിങ്ക്
down loading,ഡൗൺലോഡ് ചെയ്യുന്നു
down time,സമയക്കുറവ്
dragging,വലിച്ചിടുന്നു
DRAM (dynamic RAM),DRAM (ഡൈനാമിക് റാം)
drift,ഡ്രിഫ്റ്റ്
driver,ഡ്രൈവർ
drop,ഡ്രോപ്പ്
drop down list box,ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്
drum drive,ഡ്രം ഡ്രൈവ്
drum printer,ഡ്രം പ്രിന്റർ
drum unit,ഡ്രം യൂണിറ്റ്
dual,ഇരട്ട
dual density,ഇരട്ട സാന്ദ്രത
dummy address,ഡമ്മി വിലാസം
dump,തള്ളുക
duplex circuit,ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്
duplexing,ഡ്യൂപ്ലെക്സിംഗ്
duplicate,തനിപ്പകർപ്പ്
DVD R/W,ഡിവിഡി R/W
DVD ROM,ഡിവിഡി റോം
dynamic instruction,ചലനാത്മക നിർദ്ദേശം
dynamic memory,ഡൈനാമിക് മെമ്മറി
dynamics,ചലനാത്മകത
EBCDIC,EBCDIC
e-business,ഇ-ബിസിനസ്
echo,പ്രതിധ്വനി
e-commerce,ഇ-കൊമേഴ്‌സ്
edit,തിരുത്തുക
editor,എഡിറ്റർ
educational technology,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
EEP rom,ഇഇപി റോം
effective address (floating address),ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം)
effective operand address,ഫലപ്രദമായ പ്രവർത്തന വിലാസം
effective procedure,ഫലപ്രദമായ നടപടിക്രമം
effective UID (user identification),ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ)
efffective transmission operand,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
eight-bit byte,എട്ട്-ബിറ്റ് ബൈറ്റ്
e-learning,ഇലക്ട്രോണിക് പഠനം
election-algirthm,തിരഞ്ഞെടുപ്പ്-അൽഗിർതം
electric mailing (e-mail),ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ)
electric printer,ഇലക്ട്രിക് പ്രിന്റർ
electrical accounting machine,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
electronic,ഇലക്ട്രോണിക്
electronic clearance system (ECS),ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS)
electronic data interchange (EDI),ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI)
electronic data processing,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
electronic filing,ഇലക്ട്രോണിക് ഫയലിംഗ്
electronic funds transfer System (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS)
electronic journals,ഇലക്ട്രോണിക് ജേണലുകൾ
electronic publishing,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
electronic switch,ഇലക്ട്രോണിക് സ്വിച്ച്
element,ഘടകം
e-mail,ഇ-മെയിൽ
e-mail address,ഈ - മെയില് വിലാസം
embedded system,എംബഡഡ് സിസ്റ്റം
embedding,ഉൾച്ചേർക്കൽ
emitter couple logic (ECL),എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL)
empty stack,ശൂന്യമായ സ്റ്റാക്ക്
empty string,ശൂന്യമായ ചരട്
emulation,അനുകരണം
encapsulation,എൻക്യാപ്സുലേഷൻ
encipher,എൻസിഫർ
encode,എൻകോഡ്
encoder,എൻകോഡർ
encrepted data,എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ
encripting file system,എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം
encryption,എൻക്രിപ്ഷൻ
end of block,ബ്ലോക്കിന്റെ അവസാനം
end of file (EOF),ഫയലിന്റെ അവസാനം (EOF)
end-user,അന്തിമ ഉപയോക്താവ്
enter,നൽകുക
enter-key,എന്റർ-കീ
enterprise server,എന്റർപ്രൈസ് സെർവർ
enterprise system,എന്റർപ്രൈസ് സിസ്റ്റം
entity,സ്ഥാപനം
entity-relationship,സ്ഥാപന-ബന്ധം
entry time,പ്രവേശന സമയം
entry variable,എൻട്രി വേരിയബിൾ
enumerable,എണ്ണാവുന്നത്
environment,പരിസ്ഥിതി
epoch,യുഗം
EPROM,EPROM
epsilon closure,എപ്സിലോൺ അടച്ചുപൂട്ടൽ
equalizer,സമനില
equipment,ഉപകരണങ്ങൾ
equivalence class,തുല്യതാ ക്ലാസ്
equivalence relation,തുല്യതാ ബന്ധം
erase,മായ്ക്കുക
error correcting code,കോഡ് തിരുത്തുന്നതിൽ പിശക്
error correction,തെറ്റ് തിരുത്തൽ
error detection,പിശക് കണ്ടെത്തൽ
error handling,പിശക് കൈകാര്യം ചെയ്യൽ
error message,പിശക് സന്ദേശം
error rate,പിശക് നിരക്ക്
error recovery,പിശക് വീണ്ടെടുക്കൽ
error routine,പിശക് പതിവ്
escape character,രക്ഷപ്പെടുന്ന സ്വഭാവം
ethernet,ഇഥർനെറ്റ്
event,സംഭവം
event chain,ഇവന്റ് ചെയിൻ
event control,ഇവന്റ് നിയന്ത്രണം
event counter,ഇവന്റ് കൗണ്ടർ
exception handling,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
exchangeable disk storage,കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം
exclusion,ഒഴിവാക്കൽ
exclusive Or (XOR),എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR)
executable program,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
executive statement,എക്സിക്യൂട്ടീവ് പ്രസ്താവന
exhaustive search,സമഗ്രമായ തിരയൽ
exist,നിലവിലുണ്ട്
exit,പുറത്ത്
expert system,വിദഗ്ധ സംവിധാനം
expression,ആവിഷ്കാരം
extended graphic array (XGA),വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA)
extended industry standard (EIS),വിപുലമായ വ്യവസായ നിലവാരം (EIS)
extended machine,വിപുലീകരിച്ച യന്ത്രം
extended memory,വിപുലീകരിച്ച മെമ്മറി
extended precision,വിപുലമായ കൃത്യത
extended sorting,വിപുലീകരിച്ച സോർട്ടിംഗ്
external call,ബാഹ്യ കോൾ
external error,ബാഹ്യ പിശക്
external function,ബാഹ്യ പ്രവർത്തനം
external interrupt,ബാഹ്യ തടസ്സം
external memory,ബാഹ്യ മെമ്മറി
external memory,ബാഹ്യ മെമ്മറി
external modem,ബാഹ്യ മോഡം
external reference,ബാഹ്യ റഫറൻസ്
external searching,ബാഹ്യ തിരയൽ
external storage device,ബാഹ്യ സംഭരണ ഉപകരണം
extraction,വേർതിരിച്ചെടുക്കൽ
extrapolation,എക്സ്ട്രാപോളേഷൻ
face-character printer,മുഖപ്രകൃതി പ്രിന്റർ
fail-safe operation,പരാജയപ്പെടാത്ത പ്രവർത്തനം
failure rate,പരാജയതോത്
failure recovery,പരാജയം വീണ്ടെടുക്കൽ
false code,തെറ്റായ കോഡ്
false error,തെറ്റായ പിശക്
fan-in,ഫാൻ-ഇൻ
fan-out,ഫാൻ ഔട്ട്
fascimile I/O device,ഫാസിമൈൽ I/O ഉപകരണം
fast fourier transform (FFT),ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT)
fatal error,മാരകമായ തെറ്റ്
fault detection,തെറ്റ് കണ്ടെത്തൽ
fault diagnosis,തെറ്റ് രോഗനിർണയം
fault tolerance,തെറ്റ് സഹിഷ്ണുത
fax,ഫാക്സ്
fax message,ഫാക്സ് സന്ദേശം
FDC,FDC
feature detection,സവിശേഷത കണ്ടെത്തൽ
feed cycle,ഫീഡ് സൈക്കിൾ
feedback,പ്രതികരണം
feeder,ഫീഡർ
fetch,കൊണ്ടുവരിക
fibonacci search,ഫിബൊനാച്ചി തിരയൽ
fibonacci sequence,ഫിബൊനാച്ചി സീക്വൻസ്
fibonacci series,ഫിബൊനാച്ചി പരമ്പര
fibre optics,ഫൈബർ ഒപ്റ്റിക്സ്
fido net,ഫിഡോ നെറ്റ്
field,വയൽ
fifth generation computers,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ
file,ഫയൽ
file access method,ഫയൽ ആക്സസ് രീതി
file allocation table,ഫയൽ അലോക്കേഷൻ പട്ടിക
file compression,ഫയൽ കംപ്രഷൻ
file copying,ഫയൽ പകർത്തൽ
file layout,ഫയൽ ലേഔട്ട്
file merge,ഫയൽ ലയിപ്പിക്കുക
file recovery,ഫയൽ വീണ്ടെടുക്കൽ
file storage,ഫയൽ സംഭരണം
file structure,ഫയൽ ഘടന
file system,ഫയൽ സിസ്റ്റം
file transfer,ഫയൽ കൈമാറ്റം
file transfer protocol (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
filter,ഫിൽട്ടർ
final state,അന്തിമ അവസ്ഥ
find,കണ്ടെത്തുക
finite state machine,പരിമിതമായ സംസ്ഥാന യന്ത്രം
fire wall,അഗ്നി മതിൽ
firmware,ഫേംവെയർ
first come first serve,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
first generation computer,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
first in first out (FIFO),ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO)
first order logic,ആദ്യ ഓർഡർ യുക്തി
first order theory,ആദ്യ ക്രമ സിദ്ധാന്തം
fixed partition,നിശ്ചിത പാർട്ടീഷൻ
flag,പതാക
flexible disk,ഫ്ലെക്സിബിൾ ഡിസ്ക്
floppy disk,ഫ്ലോപ്പി ഡിസ്ക്
flopy disk drive (Fdd),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd)
flow chart,ഫ്ലോ ചാർട്ട്
flow of control,നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്
flush,ഫ്ലഷ്
folder,ഫോൾഡർ
font,ഫോണ്ട്
font family,ഫോണ്ട് കുടുംബം
foreign key,വിദേശ കീ
form,രൂപം
formal language,ഔപചാരിക ഭാഷ
formal system,ഔപചാരിക സംവിധാനം
format,ഫോർമാറ്റ്
formatting,ഫോർമാറ്റിംഗ്
fortran,ഫോർട്രാൻ
fortran programming,ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്
forward slash,ഫോർവേഡ് സ്ലാഷ്
fourth generation computer,നാലാം തലമുറ കമ്പ്യൂട്ടർ
fragment,ശകലം
frame,ഫ്രെയിം
free net,സ്വതന്ത്ര വല
free software foundation,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ
free storage,സൗജന്യ സംഭരണം
freeware,ഫ്രീവെയർ
front end,ഫ്രണ്ട് എൻഡ്
front panel,ഫ്രണ്ട് പാനൽ
function,പ്രവർത്തനം
function key,ഫംഗ്ഷൻ കീ
function reference,ഫംഗ്ഷൻ റഫറൻസ്
functional dependency,പ്രവർത്തനപരമായ ആശ്രിതത്വം
functional testing,ഫങ്ഷണൽ ടെസ്റ്റിംഗ്
fuzzy logic,അവ്യക്തമായ യുക്തി
fuzzy set,അവ്യക്തമായ സെറ്റ്
gain,നേട്ടം
game tree,കളി മരം
gap character,വിടവ് പ്രതീകം
garbage,മാലിന്യം
garbage collection,മാലിന്ന്യ ശേഖരണം
garbage collection,മാലിന്ന്യ ശേഖരണം
garbage in garbage out (GIGO),മാലിന്യത്തിൽ മാലിന്യം (GIGO)
gate,ഗേറ്റ്
gateway,കവാടം
general program,പൊതു പരിപാടി
general program,പൊതു പരിപാടി
general purpose computer,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
general purpose computer,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
general register,പൊതു രജിസ്റ്റർ
generalization,പൊതുവൽക്കരണം
generalization,പൊതുവൽക്കരണം
general-purpose language,പൊതു-ഉദ്ദേശ്യ ഭാഷ
general-purpose operating sysem,പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം
general-purpose regisgter,പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ
generated error,സൃഷ്ടിച്ച പിശക്
generating function,ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു
generic class,ജനറിക് ക്ലാസ്
generic function,പൊതു പ്രവർത്തനം
generic name,പൊതുവായ പേര്
gigo,ജിഗോ
global,ആഗോള
global code,ആഗോള കോഡ്
global lock,ആഗോള ലോക്ക്
global network,ആഗോള ശൃംഖല
global network,ആഗോള ശൃംഖല
global user,ആഗോള ഉപയോക്താവ്
global variable,ആഗോള വേരിയബിൾ
globalisation,ആഗോളവൽക്കരണം
gopher,ഗോഫർ
gopher client,ഗോഫർ ക്ലയന്റ്
gopher server,ഗോഫർ സെർവർ
gopher site,ഗോഫർ സൈറ്റ്
gopher space,ഗോഫർ സ്പേസ്
graceful degradation,ഭംഗിയുള്ള തരംതാഴ്ത്തൽ
grammar checker,വ്യാകരണ പരിശോധകൻ
grammar graceful exit,വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്
grand total,ആകെ തുക
graph,ഗ്രാഫ്
graph plotting,ഗ്രാഫ് പ്ലോട്ടിംഗ്
graphic character,ഗ്രാഫിക് സ്വഭാവം
graphic controller,ഗ്രാഫിക് കൺട്രോളർ
graphic data structure,ഗ്രാഫിക് ഡാറ്റ ഘടന
graphic display program,ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം
graphic display resolution,ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ
graphic language,ഗ്രാഫിക് ഭാഷ
graphic language,ഗ്രാഫിക് ഭാഷ
graphic panel,ഗ്രാഫിക് പാനൽ
graphical animation,ഗ്രാഫിക്കൽ ആനിമേഷൻ
graphical interface format (GIF),ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF)
graphical user interface (GUI),ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI)
graphics,ഗ്രാഫിക്സ്
graphics application,ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ
graphics cursor,ഗ്രാഫിക്സ് കഴ്സർ
graphics mode,ഗ്രാഫിക്സ് മോഡ്
graphics package,ഗ്രാഫിക്സ് പാക്കേജ്
graphics software,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
graphics software,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
graphics software package,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്
gray scale,ഗ്രേ സ്കെയിൽ
greedy method,അത്യാഗ്രഹ രീതി
grep,grep
grid,ഗ്രിഡ്
grid chart,ഗ്രിഡ് ചാർട്ട്
grid computing,ഗ്രിഡ് കമ്പ്യൂട്ടിംഗ്
grid modulation,ഗ്രിഡ് മോഡുലേഷൻ
ground wave,ഗ്രൗണ്ട് വേവ്
group,ഗ്രൂപ്പ്
group address,ഗ്രൂപ്പ് വിലാസം
group code,ഗ്രൂപ്പ് കോഡ്
group communication,ഗ്രൂപ്പ് ആശയവിനിമയം
group communication,ഗ്രൂപ്പ് ആശയവിനിമയം
group identification,ഗ്രൂപ്പ് തിരിച്ചറിയൽ
group name,ഗ്രൂപ്പ് പേര്
groupware,ഗ്രൂപ്പ്വെയർ
growth,വളർച്ച
guard,കാവൽ
guided media,മാർഗനിർദേശം നൽകിയ മാധ്യമങ്ങൾ
gunzip,വെടിയുണ്ട
hack,ഹാക്ക്
hacker,ഹാക്കർ
hacker's dictionary,ഹാക്കറുടെ നിഘണ്ടു
half adder,പകുതി ആഡർ
half bridge,പകുതി പാലം
half duplex,പകുതി ഡ്യൂപ്ലക്സ്
half duplex line,പകുതി ഡ്യൂപ്ലെക്സ് ലൈൻ
half duplex mode,പകുതി ഡ്യുപ്ലെക്സ് മോഡ്
half intensity,പകുതി തീവ്രത
half router,പകുതി റൂട്ടർ
half subtracter,പകുതി കുറയ്ക്കുന്നയാൾ
half toning,പകുതി ടോണിംഗ്
half word,പകുതി വാക്ക്
hamiltonious cycle,ഹാമിൽട്ടോണിയസ് സൈക്കിൾ
hamming code,ഹാമിംഗ് കോഡ്
hand,കൈ
hand copy,കൈ പകർപ്പ്
handle,കൈകാര്യം ചെയ്യുക
handling,കൈകാര്യം ചെയ്യുന്നു
hang,തൂക്കിയിടുക
happy net,സന്തോഷകരമായ വല
hard copy device,ഹാർഡ് കോപ്പി ഉപകരണം
hard disk,ഹാർഡ് ഡിസ്ക്
hard disk crash,ഹാർഡ് ഡിസ്ക് ക്രാഷ്
hard error,കഠിനമായ പിശക്
hardware flow control,ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം
harmonic,ഹാർമോണിക്
harmonic mean,ഹാർമോണിക് അർത്ഥം
hash,ഹാഷ്
hash diagram,ഹാഷ് ഡയഗ്രം
hash table,ഹാഷ് ടേബിൾ
hashing technique,ഹാഷിംഗ് ടെക്നിക്
header,തലക്കെട്ട്
heap,കൂമ്പാരം
heap sort,കൂമ്പാരം അടുക്കുക
help,സഹായം
help screen,സഹായ സ്ക്രീൻ
helpnet,ഹെൽപ്പ്നെറ്റ്
hertz,ഹെർട്സ്
heuristic,ഹ്യൂറിസ്റ്റിക്
heuristic method,ഹ്യൂറിസ്റ്റിക് രീതി
hexadecimal numbers,ഹെക്സാഡെസിമൽ സംഖ്യകൾ
hidden line,മറഞ്ഞിരിക്കുന്ന വരി
hierarchical data base,ശ്രേണിപരമായ ഡാറ്റാ ബേസ്
hierarchical file system,ഹൈറാർക്കിക്കൽ ഫയൽ സിസ്റ്റം
hierarchical topography,ശ്രേണിപരമായ ഭൂപ്രകൃതി
high level language,ഉയർന്ന തലത്തിലുള്ള ഭാഷ
high memory area,ഉയർന്ന മെമ്മറി ഏരിയ
high performance,ഉയർന്ന പ്രകടനം
hit,അടിച്ചു
hit rate,ഹിറ്റ് നിരക്ക്
hit ratio,ഹിറ്റ് അനുപാതം
hole,ദ്വാരം
home directory,ഹോം ഡയറക്ടറി
home page,ഹോം പേജ്
homogeneous coordinate,ഏകതാനമായ കോർഡിനേറ്റ്
hop,ചാടുക
hop count,ഹോപ്പ് എണ്ണം
horn,കൊമ്പ്
host computer,ഹോസ്റ്റ് കമ്പ്യൂട്ടർ
host computer,ഹോസ്റ്റ് കമ്പ്യൂട്ടർ
host language,ഹോസ്റ്റ് ഭാഷ
hot key,ചൂടുള്ള കീ
hyper text markup language (HTML),ഹൈപ്പർ ടെക്സ്റ്റ് മാർക്ക്അപ്പ് ഭാഷ (HTML)
hypothesis,അനുമാനം
I pod,ഞാൻ പോഡ്
I/O buffer,I/O ബഫർ
I/O port,I/O പോർട്ട്
I/O unit,I/O യൂണിറ്റ്
identifier,ഐഡന്റിഫയർ
identity,ഐഡന്റിറ്റി
image,ചിത്രം
image sensor,ഇമേജ് സെൻസർ
impact printer,ആഘാതം പ്രിന്റർ
impedence,തടസ്സം
