Odiya,Kannada
ସିଧାସଳଖ ରୂପାନ୍ତର |,ನೇರ ಪರಿವರ್ತನೆ
ସିଧାସଳଖ ଯୋଡି |,ನೇರ ಜೋಡಣೆ
ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,ನೇರ ವಿಧಾನ
ନିର୍ଦ୍ଦେଶନାମା,ನಿರ್ದೇಶನ
ଡିରେକ୍ଟୋରୀ,ಡೈರೆಕ್ಟರಿ
ଡିରେକ୍ଟୋରୀ ସର୍ଭର |,ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್
ଡିରେକ୍ଟୋରୀ ସେବା,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
ଅକ୍ଷମ କରନ୍ତୁ |,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |,ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ
ବିଚ୍ଛିନ୍ନ,ಪ್ರತ್ಯೇಕವಾದ
ଡିସ୍କ,ಡಿಸ್ಕ್
ଡିସ୍କ ଠିକଣା,ಡಿಸ್ಕ್ ವಿಳಾಸ
ଡିସ୍କ ଆରେ,ಡಿಸ್ಕ್ ಅರೇ
ଡିସ୍କ କ୍ଷମତା,ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ
ଡିସ୍କ ଡ୍ରାଇଭ,ಡಿಸ್ಕ್ ಡ್ರೈವ್
ଡିସ୍କ ଫାଇଲ୍ |,ಡಿಸ್ಕ್ ಫೈಲ್
ଡିସ୍କ ମେମୋରୀ,ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS)
ଡିସ୍କ ପ୍ୟାକ୍ |,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
ଡିସ୍କ ସର୍ଭର |,ಡಿಸ್ಕ್ ಸರ್ವರ್
ଡିସ୍କ ସଂରକ୍ଷଣ,ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
ଡିସ୍କେଟ୍ |,ಡಿಸ್ಕೆಟ್
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ಪ್ರದರ್ಶನ ಫೈಲ್
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
ନିଷ୍କାସନ,ವಿಲೇವಾರಿ
ଦୂରତା,ದೂರ
ଦୂରତା କାର୍ଯ୍ୟ,ದೂರ ಕಾರ್ಯ
ବିକୃତି,ಅಸ್ಪಷ್ಟತೆ
ବଣ୍ଟିତ |,ವಿತರಣೆ
ବଣ୍ଟିତ ତଥ୍ୟ |,ವಿತರಿಸಿದ ಡೇಟಾ
ବଣ୍ଟିତ ସର୍ଭର |,ವಿತರಿಸಿದ ಸರ್ವರ್
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ
ବଣ୍ଟନକାରୀ,ವಿತರಕ
ଡକ୍ୟୁମେଣ୍ଟ୍,ದಾಖಲೆ
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,ದಸ್ತಾವೇಜನ್ನು
ଡୋମେନ୍,ಡೊಮೇನ್
ଡୋମେନ୍ ନାମ,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
ତଳକୁ,ಕೆಳಗೆ
ଡାଉନ୍ ଲିଙ୍କ୍ |,ಕೆಳಗೆ ಲಿಂಕ್
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ
ଡାଉନ୍ ଟାଇମ୍ |,ಕಡಿಮೆ ಸಮಯ
ଡ୍ରାଗ୍,ಎಳೆಯುವುದು
DRAM (ଗତିଶୀଳ RAM),DRAM (ಡೈನಾಮಿಕ್ RAM)
drift,ಡ್ರಿಫ್ಟ್
ଡ୍ରାଇଭର |,ಚಾಲಕ
ଡ୍ରପ୍,ಬಿಡಿ
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ಡ್ರಮ್ ಡ್ರೈವ್
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,ಡ್ರಮ್ ಪ್ರಿಂಟರ್
ଡ୍ରମ୍ ୟୁନିଟ୍ |,ಡ್ರಮ್ ಘಟಕ
ଡୁଆଲ୍ |,ದ್ವಂದ್ವ
ଦ୍ୱ ual ତ ଘନତା |,ಉಭಯ ಸಾಂದ್ರತೆ
ଡମି ଠିକଣା,ನಕಲಿ ವಿಳಾಸ
ଡମ୍ପିଂ,ಡಂಪ್
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
ନକଲ,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್
ନକଲ,ನಕಲು
DVD R / W,DVD R/W
DVD ROM,ಡಿವಿಡಿ ರಾಮ್
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
ଗତିଶୀଳ ସ୍ମୃତି,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
ଗତିଶୀଳତା |,ಡೈನಾಮಿಕ್ಸ್
EBCDIC |,EBCDIC
ଇ-ବ୍ୟବସାୟ |,ಇ-ವ್ಯವಹಾರ
ଇକୋ,ಪ್ರತಿಧ್ವನಿ
ଇ-ବାଣିଜ୍ୟ |,ಇ-ಕಾಮರ್ಸ್
ସମ୍ପାଦନ କରନ୍ତୁ |,ತಿದ್ದು
ସମ୍ପାଦକ,ಸಂಪಾದಕ
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
EEP ରୋମ୍,ಇಇಪಿ ರೋಮ್
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ)
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ)
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,ಎಂಟು-ಬಿಟ್ ಬೈಟ್
ଇ-ଶିକ୍ଷା,ಇ ಕಲಿಕೆ
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,ವಿದ್ಯುತ್ ಮುದ್ರಕ
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,ಎಲೆಕ್ಟ್ರಾನಿಕ್
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
ଉପାଦାନ,ಅಂಶ
ଇ-ମେଲ୍ |,ಇಮೇಲ್
ଈମୈଲ ଠିକଣା,ಇಮೇಲ್ ವಿಳಾಸ
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
ଏମ୍ବେଡିଂ,ಎಂಬೆಡಿಂಗ್
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL)
ଖାଲି ଷ୍ଟାକ |,ಖಾಲಿ ಸ್ಟಾಕ್
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್
ଅନୁକରଣ,ಅನುಕರಣೆ
ଏନକାପସୁଲେସନ୍ |,ಆವರಿಸುವಿಕೆ
ଏନକାଇଫର୍,ಎನ್ಸೈಫರ್
ଏନକୋଡ୍,ಎನ್ಕೋಡ್
ଏନକୋଡର୍ |,ಎನ್ಕೋಡರ್
ସଂଗୁପ୍ତ ତଥ୍ୟ,ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್
ଏନକ୍ରିପସନ୍,ಗೂಢಲಿಪೀಕರಣ
ବ୍ଲକର ଶେଷ,ಬ್ಲಾಕ್ನ ಅಂತ್ಯ
ଫାଇଲର ଶେଷ (EOF),ಕಡತದ ಅಂತ್ಯ (EOF)
ଶେଷ-ଉପଭୋକ୍ତା |,ಬಳಕೆದಾರ
ପ୍ରବେଶ କର |,ನಮೂದಿಸಿ
ଏଣ୍ଟର୍-କି,ನಮೂದಿಸಿ-ಕೀಲಿ
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
ସଂସ୍ଥା,ಘಟಕ
ସଂସ୍ଥା-ସମ୍ପର୍କ |,ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ
ପ୍ରବେଶ ସମୟ,ಪ್ರವೇಶ ಸಮಯ
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
ଅସଂଖ୍ୟ |,ಎಣಿಸಬಹುದಾದ
ପରିବେଶ,ಪರಿಸರ
ଯୁଗ,ಯುಗ
EPROM,EPROM
ଏପସିଲନ୍ ବନ୍ଦ |,ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ
ସମାନତା,ಈಕ್ವಲೈಜರ್
ଉପକରଣ,ಉಪಕರಣ
ସମାନତା ଶ୍ରେଣୀ,ಸಮಾನತೆಯ ವರ್ಗ
ସମାନତା ସମ୍ପର୍କ,ಸಮಾನತೆಯ ಸಂಬಂಧ
ଲିଭାନ୍ତୁ,ಅಳಿಸಿಹಾಕು
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ
ତ୍ରୁଟି ସଂଶୋଧନ,ದೋಷ ತಿದ್ದುಪಡಿ
ତ୍ରୁଟି ଚିହ୍ନଟ,ದೋಷ ಪತ್ತೆ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,ದೋಷ ನಿರ್ವಹಣೆ
ତ୍ରୁଟି ସନ୍ଦେଶ |,ತಪ್ಪು ಸಂದೇಶ
ତ୍ରୁଟି ହାର,ದೋಷ ದರ
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,ದೋಷ ಚೇತರಿಕೆ
ତ୍ରୁଟି ରୁଟିନ୍ |,ದೋಷ ದಿನಚರಿ
ପଳାୟନ ଚରିତ୍ର |,ಪಾರು ಪಾತ್ರ
ଇଥରନେଟ୍ |,ಈಥರ್ನೆಟ್
ଇଭେଣ୍ଟ,ಘಟನೆ
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ಈವೆಂಟ್ ಸರಣಿ
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ಈವೆಂಟ್ ಕೌಂಟರ್
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
ବହିଷ୍କାର,ಹೊರಗಿಡುವಿಕೆ
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),ವಿಶೇಷ ಅಥವಾ (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,ಸಮಗ್ರ ಹುಡುಕಾಟ
ବିଦ୍ୟମାନ ଅଛି |,ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ
ପ୍ରସ୍ଥାନ,ನಿರ್ಗಮಿಸಿ
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
ଅଭିବ୍ୟକ୍ତି,ಅಭಿವ್ಯಕ್ತಿ
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,ವಿಸ್ತೃತ ಯಂತ್ರ
ବିସ୍ତୃତ ସ୍ମୃତି,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
ବିସ୍ତୃତ ସଠିକତା |,ವಿಸ್ತೃತ ನಿಖರತೆ
ବିସ୍ତୃତ ସର୍ଟିଂ,ವಿಸ್ತೃತ ವಿಂಗಡಣೆ
ବାହ୍ୟ କଲ୍,ಬಾಹ್ಯ ಕರೆ
ବାହ୍ୟ ତ୍ରୁଟି |,ಬಾಹ್ಯ ದೋಷ
ବାହ୍ୟ କାର୍ଯ୍ୟ,ಬಾಹ್ಯ ಕಾರ್ಯ
ବାହ୍ୟ ବାଧା,ಬಾಹ್ಯ ಅಡಚಣೆ
ବାହ୍ୟ ସ୍ମୃତି,ಬಾಹ್ಯ ಸ್ಮರಣೆ
ବାହ୍ୟ ସ୍ମୃତି,ಬಾಹ್ಯ ಸ್ಮರಣೆ
ବାହ୍ୟ ମୋଡେମ୍ |,ಬಾಹ್ಯ ಮೋಡೆಮ್
ବାହ୍ୟ ସନ୍ଦର୍ଭ,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
ବାହ୍ୟ ସନ୍ଧାନ |,ಬಾಹ್ಯ ಹುಡುಕಾಟ
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
ନିଷ୍କାସନ,ಹೊರತೆಗೆಯುವಿಕೆ
ବହିଷ୍କାର,ಹೊರತೆಗೆಯುವಿಕೆ
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ
ବିଫଳତା ହାର,ವಿಫಲತೆಯ ದರ
ବିଫଳତା ପୁନରୁଦ୍ଧାର,ವೈಫಲ್ಯ ಚೇತರಿಕೆ
ମିଥ୍ୟା କୋଡ୍,ತಪ್ಪು ಕೋಡ್
ମିଥ୍ୟା ତ୍ରୁଟି |,ತಪ್ಪು ದೋಷ
ପ୍ରଶଂସକ,ಫ್ಯಾನ್-ಇನ್
ପ୍ରଶଂସକ,ಫ್ಯಾನ್ ಔಟ್
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,ಗಂಭೀರವಾದ ತಪ್ಪು
ତ୍ରୁଟି ଚିହ୍ନଟ,ದೋಷ ಪತ್ತೆ
ତ୍ରୁଟି ନିଦାନ,ದೋಷ ರೋಗನಿರ್ಣಯ
ଦୋଷ ସହନଶୀଳତା |,ದೋಷಸಹಿಷ್ಣುತೆ
ଫ୍ୟାକ୍ସ,ಫ್ಯಾಕ್ಸ್
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
FDC,FDC
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ
ଫିଡ୍ ଚକ୍ର |,ಆಹಾರ ಚಕ್ರ
ମତାମତ,ಪ್ರತಿಕ್ರಿಯೆ
ଫିଡର୍ |,ಫೀಡರ್
ଆଣ |,ತರಲು
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ
ଫାଇବୋନାକ୍ସି କ୍ରମ |,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,ಫಿಬೊನಾಕಿ ಸರಣಿ
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
ଫିଡୋ ନେଟ୍ |,ಫಿಡೋ ನಿವ್ವಳ
କ୍ଷେତ୍ର,ಕ್ಷೇತ್ರ
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು
ଫାଇଲ୍ |,ಕಡತ
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
ଫାଇଲ୍ ସଙ୍କୋଚନ |,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
ଫାଇଲ୍ କପି,ಫೈಲ್ ನಕಲು
ଫାଇଲ୍ ଲେଆଉଟ୍ |,ಫೈಲ್ ಲೇಔಟ್
ଫାଇଲ୍ ମିଶ୍ରଣ |,ಫೈಲ್ ವಿಲೀನ
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,ಫೈಲ್ ಚೇತರಿಕೆ
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
ଫାଇଲ୍ ଗଠନ,ಫೈಲ್ ರಚನೆ
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ಕಡತ ವ್ಯವಸ್ಥೆ
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,ಫೈಲ್ ವರ್ಗಾವಣೆ
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
ଫିଲ୍ଟର୍,ಫಿಲ್ಟರ್
ଅନ୍ତିମ ଅବସ୍ଥା |,ಅಂತಿಮ ಸ್ಥಿತಿ
ଖୋଜ |,ಕಂಡುಹಿಡಿಯಿರಿ
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
ଅଗ୍ନି କାନ୍ଥ,ಬೆಂಕಿ ಗೋಡೆ
ଫର୍ମୱେୟାର |,ಫರ್ಮ್ವೇರ್
ପ୍ରଥମେ ସେବା କର |,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
ପ୍ରଥମ କ୍ରମ ତର୍କ |,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
ସ୍ଥିର ବିଭାଜନ,ಸ್ಥಿರ ವಿಭಾಗ
ପତାକା,ಧ್ವಜ
ନମନୀୟ ଡିସ୍କ |,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
ଫ୍ଲପି ଡିସ୍କ |,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
ଫ୍ଲୋ ଚାର୍ଟ,ಹರಿವಿನ ಚಾರ್ಟ್
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,ನಿಯಂತ್ರಣದ ಹರಿವು
ଫ୍ଲାଶ୍,ಫ್ಲಶ್
ଫୋଲ୍ଡର,ಫೋಲ್ಡರ್
ଫଣ୍ଟ,ಫಾಂಟ್
ଫଣ୍ଟ ପରିବାର,ಫಾಂಟ್ ಕುಟುಂಬ
ବିଦେଶୀ ଚାବି |,ವಿದೇಶಿ ಕೀ
ଫର୍ମ,ರೂಪ
ଆନୁଷ୍ଠାନିକ ଭାଷା |,ಔಪಚಾರಿಕ ಭಾಷೆ
ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
ଫର୍ମାଟ୍,ಸ್ವರೂಪ
ଫର୍ମାଟିଂ,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
fortran,ಫೋರ್ಟ್ರಾನ್
fortran ପ୍ରୋଗ୍ରାମିଂ |,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
ଖଣ୍ଡ,ತುಣುಕು
ଫ୍ରେମ୍,ಚೌಕಟ್ಟು
ମାଗଣା ଜାଲ,ಉಚಿತ ನಿವ್ವಳ
ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
ମାଗଣା ସଂରକ୍ଷଣ,ಉಚಿತ ಸಂಗ್ರಹಣೆ
ମାଗଣା |,ಫ್ರೀವೇರ್
ସାମନା ପ। ଖ,ಮುಂಭಾಗದ ತುದಿ
ଆଗ ପ୍ୟାନେଲ୍ |,ಮುಂಭಾಗದ ಫಲಕ
କାର୍ଯ୍ୟ,ಕಾರ್ಯ
ଫଙ୍କସନ୍ କୀ,ಕಾರ್ಯ ಕೀ
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,ಕಾರ್ಯ ಉಲ್ಲೇಖ
