Tamil,Marathi
மரணதண்டனை நகர்வு,अंमलबजावणी हलवा
செயல்படுத்தும் நேரம்,अंमलबजावणी वेळ
பிரத்தியேக நார் கேட்,अनन्य नॉर गेट
ஒளிபரப்பாளர்,प्रसारक
அதிவேக சிதைவு,घातांकीय क्षय
அதிவேக டையோடு,घातांक डायोड
அதிவேக ஃபோரியர் தொடர்,एक्सपोनेन्शियल फूरियर मालिका
அதிவேக செயல்பாடு,घातांकीय कार्य
வெளிப்புற அதிர்வெண் எதிர்ப்பு,बाह्य वारंवारता प्रतिकार
மிக அதிக அதிர்வெண்,खूप उच्च वारंवारता
உயர் திறன்,उच्च क्षमता
மிகக் குறுகிய அதிர்வெண்,खूप लहान वारंवारता
கடத்தாத குறைக்கடத்தி,अभेद्य सेमीकंडक्टर
திறந்த கோப்பு,फाईल उघडा
குறைக்கடத்தி உற்பத்தி,सेमीकंडक्टर फॅब्रिकेशन
ஃபேப்ரி பெரோ ரெசனேட்டர்,फॅब्रि पेरो रेझोनेटर
குழு,पटल
பெருக்கி,गुणक
காரணியான,तथ्यात्मक
லாகுனா,कमतरता
தணிவு,क्षीणन
தணிவு,क्षीणन
ஃபாஹி ஒருதலைப்பட்ச ஊடுருவல் அளவிடுபவர்,फही एकतर्फी पारगम्यता मापक
தோல்வி,अपयश
தோல்வி முறை,अयशस्वी मोड
தோல்வி விகிதம்,अपयशाचा दर
சிகப்பு குழந்தை செமிகண்டக்டர்,फेअर चाइल्ड सेमीकंडक्टर
வீழ்ச்சி காலம்,गडी बाद होण्याचा क्रम
பதி கலாட் கோர்,पाटी कलाड कोर
பேட் கோர்,पॅट कोर
சரிவு,कोसळणे
பொய்,खोटे
மடித்த காகிதம்,दुमडलेला कागद
உள்ளீடு,इनपुट
வெளியீட்டு எண்,अंक क्रमांक
ஃபாரட்,फरद
ஃபாரடே விளைவு,फॅराडे प्रभाव
ஃபாரடே சுழற்சி,फॅराडे रोटेशन
ஃபாரடே திரை,फॅराडे स्क्रीन
ஃபாரடே மாறிலி,फॅराडे स्थिरांक
ஃபாரடேயின் சட்டம்,फॅरेडेचा कायदा
பிரதி,प्रतिकृती
பிரதி பெறுபவர்,प्रतिकृती प्राप्तकर्ता
பிரதி தொடர்பாளர்,प्रतिकृती कम्युनिकेटर
பிரதி,प्रतिकृती
பிரதி சமிக்ஞை,प्रतिकृती सिग्नल
கூர்மையான கோர்,तीक्ष्ण कोर
விரைவான நான்கு உருமாற்றம்,द्रुत फोरियर ट्रान्सफॉर्म
கப்பல் ரசீது டிங்காரி,जहाजाची पावती दिनकरी
கோப்பு ஒதுக்கீடு அட்டவணை,फाइल वाटप वेळापत्रक
கொடிய பிழை,गंभीर त्रुटी
பெற்றோர் கோப்பு,मूळ फाइल
உள்ளீடு,इनपुट
"தவறு, தவறு","दोष, दोष"
தவறு பகுப்பாய்வு,दोष विश्लेषण
தவறு மதிப்பீடு,दोष रेटिंग
தவறு உள்ளூர்மயமாக்கல்,दोष स्थानिकीकरण
உள்ளூர் பாலத்தின் தவறு,दोष स्थानिक पूल
தவறு வடிகட்டி மாற்று,फॉल्ट फिल्टर टॉगल
வீழ்ச்சி சகிப்புத்தன்மை,पडणे सहिष्णुता
ஃபேனோவின் அல்காரிதம்,फॅनोचे अल्गोरिदम
வெளியீட்டு எண்,अंक क्रमांक
வெளியீடு எண் மரம்,अंक क्रमांक वृक्ष
தொலைநகல்,फॅक्स
கோப்பு கலவை,फाइल संयोजन
எஃப் இணைப்பான்,F कनेक्टर
அதிர்வெண் பிரிவு மல்டிபிளெக்சர்,वारंवारता विभाग मल्टीप्लेक्सर
FEC குறியீடு,FEC कोड
ஃபெடரல் கம்யூனிகேஷன்ஸ் கமிஷன்,फेडरल कम्युनिकेशन्स कमिशन
மறு முதலீட்டு வளைய ஆதாயம்,पुनर्गुंतवणूक लूप लाभ
வலுவிழந்த காந்தப் பொருள்,कमी झालेले चुंबकीय पदार्थ
உள்ளீடு,इनपुट
மறு முதலீட்டு மகசூல்,पुनर्गुंतवणूक उत्पन्न
வாழ்வாதார இழப்பு,निर्वाह नुकसान
மறு முதலீடு,पुनर्गुंतवणूक
மறு முதலீட்டு பெருக்கி,पुनर्गुंतवणूक अॅम्प्लिफायर
மறு அறிமுகம் சிதைவு,पुन्हा परिचय विकृती
மறு முதலீட்டுத் தொகுதி வரைபடம்,पुनर्गुंतवणूक ब्लॉक आकृती
மறுமுதலீடு ஸ்ட்ரீம் வரைபடம்,पुनर्गुंतवणूक प्रवाह आकृती
மறுசீரமைப்பு வளையம்,पुनर्स्थापना लूप
மறுமுதலீடு ஆஸிலேட்டர்,पुनर्गुंतवणूक ऑसिलेटर
மறு முதலீட்டு இனம்,पुनर्गुंतवणूक शर्यत
மறுமுதலீடு இடப்பெயர்ச்சிப் பதிவு,पुनर्गुंतवणूक विस्थापन नोंदणी
மறு முதலீட்டு கொள்கை வரைபடம்,पुनर्गुंतवणूक तत्त्व आकृती
மறு அறிமுகம் மின்னழுத்த வரைபடம்,पुन्हा परिचय व्होल्टेज आकृती
ஃபெர்மி நிலை,फर्मी पातळी
பெர்ரிக் தூண்டி,फेरीक प्रेरक
ஃபெரைட்,फेराइट
ஃபெரைட் ஆண்டெனா,फेराइट अँटेना
ஃபெரைட் களை,फेराइट तण
ஃபெரைட் ஸ்பின்னர்,फेराइट स्पिनर
ஃபெரைட் பிரிப்பான்,फेराइट विभाजक
ஃபெரைட் வரி நீட்டிப்பு,फेराइट लाइन विस्तार
ஃபெரைட்-கோர் மின்மாற்றி,फेराइट-कोर ट्रान्सफॉर्मर
ஃபெரோ குரோம் டேப்,फेरो क्रोम टेप
ஃபெரோ காந்தவியல்,फेरोमॅग्नेटिझम
விதி,नशीब
ஃபீல்டு எஃபெக்ட் டிரான்சிஸ்டர் (FET),फील्ड इफेक्ट ट्रान्झिस्टर (FET)
கொழுப்பு பூஸ்டர்,फॅट बूस्टर
fret complement symmetry,fret पूरक सममिती
கொழுப்பு குறைப்பு முறை,चरबी कमी करण्याचा मोड
"விதி இருமை வாயில், இருமை வாயில்","fate duality gate, duality gate"
கொழுப்பு வளர்ச்சி முறை,फॅट ग्रोथ मोड
fret அதிர்வெண் பதில்,fret वारंवारता प्रतिसाद
கொழுப்பு கிராஃபிக் பகுப்பாய்வு,फॅट ग्राफिक विश्लेषण
ஃபேட் இன்வெஸ்ட்மென்ட் பாதுகாப்பு,भाग्य गुंतवणूक सुरक्षा
கொழுப்பு தலைகீழ்,चरबी उलट
விதி ஒப்பந்தம்,भाग्य करार
கொழுப்பு மொஸ்ஃபெட்,चरबी mosfet
கொழுப்பு கடத்துத்திறன்,चरबी चालकता
உறக்க நேரம்,झोपेची वेळ
கோப்பு இறக்குமதி,फाइल आयात
நார்ச்சத்து,फायबर
ஃபைபர் இணைப்பு,फायबर कनेक्टर
ஃபைபர் விநியோகிக்கப்பட்ட தரவு இடைமுகம்,फायबर वितरित डेटा इंटरफेस
இழை கண்ணாடி,फायबर ग्लास
ஃபைபர் ஆப்டிக் இணைப்பு,फायबर ऑप्टिक लिंक
ஃபைபர் ஆப்டிக்ஸ் டிரான்ஸ்மிஷன் சாளரம்,फायबर ऑप्टिक्स ट्रान्समिशन विंडो
ஃபைபர் லைட் டிடெக்டர்,फायबर लाइट डिटेक्टर
நார் பிணைப்பு,फायबर बाँडिंग
ஃபைபோனச்சி எண்கள்,फिबोनाची संख्या
மெய்நிகர் இரைச்சல் ஜெனரேட்டர்,आभासी आवाज जनरेटर
பெறுநரின் விசுவாசம்,प्राप्तकर्त्याची निष्ठा
போலி,बनावट
பகுதி உதவி,क्षेत्र सहाय्यित
புல விளைவு சாதனம்,फील्ड इफेक्ट डिव्हाइस
புல விளைவு சுவிட்ச்,फील्ड इफेक्ट स्विच
புல பயனுள்ள டிரான்சிஸ்டர்,फील्ड प्रभावी ट्रान्झिस्टर
புல உமிழ்வு,फील्ड उत्सर्जन
முன்னணி உடல்,लीड बॉडी
புல அதிர்வெண்,फील्ड वारंवारता
புல தீவிரம்,फील्ड तीव्रता
புல நிரல் தர்க்க வரிசை,फील्ड प्रोग्राम लॉजिक अॅरे
கள சோதனை,क्षेत्र चाचणी
கள ரத்து,फील्ड निरसन
FIFO நினைவகம்,FIFO मेमरी
செயல்திறன் குறியீடு,कार्यक्षमता निर्देशांक
கோப்பு,फाइल
கோப்பு நிரப்பு,फाइल फिलर
கோப்பு கட்டளை,फाइल कमांड
கோப்பு சேவையகம்,फाइल सर्व्हर
அடுக்கு மின்தேக்கி,थर कॅपेसिटर
அடுக்கு மின்தடை,थर रेझिस्टर
வடிகட்டி,फिल्टर
வடிகட்டி பண்புகள்,फिल्टर वैशिष्ट्ये
வடிகட்டி சுற்று,फिल्टर सर्किट
சேகரிப்பு,संकलन
வடிகட்டி வடிவமைப்பு,फिल्टर डिझाइन
தொடர்பு தரவு,संप्रेषण डेटा
வடிகட்டி முறை,फिल्टर पद्धत
வடிகட்டி புனரமைப்பு,फिल्टर पुनर्रचना
இறுதி அசெம்பிளிங்,अंतिम एकत्रीकरण
கைரேகை,फिंगर प्रिंट
வரையறுக்கப்பட்ட மனக்கிளர்ச்சி அறிக்கை வடிகட்டி,मर्यादित आवेगपूर्ण अहवाल फिल्टर
வரையறுக்கப்பட்ட அளவுரு,मर्यादित पॅरामीटर
வரையறுக்கப்பட்ட நிலை இயந்திரம்,मर्यादित राज्य मशीन
துப்பாக்கி சூடு கோணம்,फायरिंग कोन
நிலைபொருள்,फर्मवेअर
முதல் உருவ வார்த்தை,प्रथम आकृती शब्द
முதல் வரிசை பிரஷ்,प्रथम ऑर्डर प्राश
பிஷ்ஷர் லூப் சோதனை,फिशर लूप चाचणी
நிலையான,स्थिर
நிலையான அட்டென்யூட்டர்,स्थिर attenuator
நிலையான நோக்குநிலை,निश्चित अभिमुखता
நிலையான கால்குலேட்டர்,निश्चित कॅल्क्युलेटर
நிலையான பகுதி,निश्चित क्षेत्र
ஒதுக்கீட்டு இயந்திரம்,असाइनमेंट मशीन
நிலையான நேரக் கட்டுப்படுத்தி,निश्चित वेळ नियंत्रक
கொடி,झेंडा
விளிம்பு,बाहेरील कडा
மடல் அட்டென்யூட்டர்,फडफड attenuator
ஒளிரும்,चमक
பிரகாசம் மாற்றி,ब्राइटनेस कन्व्हर्टर
ஒளிரும்,चमक
தட்டையான தரை ஸ்கேனிங்,फ्लॅट फ्लोर स्कॅनिंग
தட்டையான சுருள்,सपाट कॉइल
பிளாட் கோப்பு,फ्लॅट फाइल
தட்டையான வடிகட்டி,सपाट फिल्टर
பிளாட் பேக்,फ्लॅट पॅक
தட்டையான ரிப்பன் கேபிள்,सपाट रिबन केबल
தட்டையான மேல் மாதிரி,फ्लॅट टॉप सॅम्पलिंग
F-அடுக்கு,F-स्तर
F-அடுக்கு அயனோஸ்பியர்,एफ-लेयर आयनोस्फीअर
ஃப்ளெமிங்,फ्लेमिंग
ஃப்ளெமிங் மற்றும் கிளிண்டன் வேறுபாடு முறை,फ्लेमिंग आणि क्लिंटन विचलन पद्धत
படபடப்பு,फडफड
படபடப்பு சத்தம்,फडफड आवाज
படபடப்பு போட்டோமீட்டர்,फ्लटर फोटोमीटर
புரட்டல்,फ्लिप फ्लॉप
ஃபிளிப் ஃப்ளாப் ஒத்திசைவற்ற முதலீடு,फ्लिप फ्लॉप असिंक्रोनस गुंतवणूक
ஃபிளிப் ஃப்ளாப் பண்புகள்,फ्लिप फ्लॉप वैशिष्ट्ये
ஃபிளிப் ஃப்ளாப் அழைப்பு சமிக்ஞை,फ्लिप फ्लॉप कॉल सिग्नल
ஃபிளிப் ஃப்ளாப் காலவரிசை,फ्लिप फ्लॉप टाइमलाइन
ஃபிளிப் ஃப்ளாப் கோர்-தூண்டப்பட்டது,फ्लिप फ्लॉप कोर-ट्रिगर
flip flop jK தூண்டுதல்,फ्लिप फ्लॉप jK ट्रिगर
ஃபிளிப் ஃப்ளாப் தாழ்ப்பாள்,फ्लिप फ्लॉप कुंडी
புரட்டுதல் மாஸ்டர்-அடிமை,फ्लिप फ्लॉप मास्टर-स्लेव्ह
ஃபிளிப் ஃப்ளாப் ஆர்எஸ்,फ्लिप फ्लॉप RS
Flip Flop Startup Restart Set Reset (SR),फ्लिप फ्लॉप स्टार्टअप रीस्टार्ट सेट रीसेट (SR)
ஃபிளிப் ஃப்ளாப் சின்க்ரோனஸ் முதலீடு,फ्लिप फ्लॉप सिंक्रोनस गुंतवणूक
மிதவை கட்டணம்,फ्लोटेशन चार्ज
மிதவை உருவாக்கம்,फ्लोट निर्मिती
மிதக்கும் வாயில்,फ्लोटिंग गेट
விலகல்,डिव्हेस्टिचर
இணைக்கப்படாத சுமை,असंबद्ध भार
தொடர்பில்லாத ஆதாரம்,असंबंधित स्रोत
முழு வெளிச்சம்,पूर्ण रोषणाई
நெகிழ்,फ्लॉपी
நெகிழ் வட்டு,फ्लॉपी डिस्क
ஓட்டம்,प्रवाह
ஓட்ட விளக்கப்படம்,प्रवाह चार्ट
சாய்வு வரைபடம்,ग्रेडियंट आकृती
ஓட்டம் திசை,प्रवाह दिशा
ஓட்ட வரி,प्रवाह ओळ
ஓட்டமானி,फ्लोमीटर
FLT U2 வடிகட்டி,FLT U2 फिल्टर
பன்மை சிதைவு தேற்றம்,अनेकवचन क्षय प्रमेय
திரவ உராய்வு தணிப்பு,द्रव घर्षण ओलसर
திரவ தளம்,द्रव मजला
ஃப்ளோரசன்ஸ் விளைவு குழாய்,फ्लोरोसेन्स इफेक्ट ट्यूब
ஃப்ளோரசன்ட்,फ्लोरोसेंट
படபடப்பு,फडफड
ஃப்ளக்ஸ் அடர்த்தி,प्रवाह घनता
ஃப்ளக்ஸ் கதவு காந்தமானி,फ्लक्स दरवाजा मॅग्नेटोमीटर
ஃப்ளக்ஸ் பிணைப்பு,प्रवाह बंधनकारक
"ஃப்ளக்ஸ் மீட்டர், ஃப்ளக்ஸ் மீட்டர்","फ्लक्स मीटर, फ्लक्स मीटर"
ஃப்ளக்ஸ் சாலிடர்,फ्लक्स सोल्डर
எதிர் காயம்,काउंटर इजा
எதிர்வினை உயர் மின்னழுத்தம்,प्रतिक्रिया उच्च व्होल्टेज
எதிர் மின்மாற்றி,काउंटरकरंट ट्रान्सफॉर्मर
குவிப்பு விளைவு,संचय प्रभाव
அதிர்வெண் பண்பேற்றம் டிஜிட்டல் டிடெக்டர்,वारंवारता मॉड्यूलेशन डिजिटल डिटेक्टर
அதிர்வெண் மாடுலேஷன் பீக் டிடெக்டர்,फ्रिक्वेंसी मॉड्युलेशन पीक डिटेक्टर
என்வலப் செய்யப்பட்ட மாடுலேஷன் ஆர்ட் சேர்க்கப்பட்ட லூப் டிடெக்டர்,लिफाफा मॉड्युलेशन आर्ट अॅडेड लूप डिटेक्टर
எப்.எம் குரல் அதிர்வெண் தந்தி,एफएम आवाज वारंवारता तार
குவிய,फोकल
கவனம்,लक्ष केंद्रित
ஃபோகஸ் கேமரா,फोकस कॅमेरा
கவனம் பிழை பெருக்கி,फोकस एरर अॅम्प्लिफायर
கவனம் பட குழாய்,फोकस पिक्चर ट्यूब
ஃபோகஸ் சர்வோ,फोकस सर्वो
கவனம் மற்றும் பின்தொடர்தல்,फोकस आणि फॉलोअप
கவனம் மற்றும் உடல் பின்பற்ற,लक्ष केंद्रित करा आणि शरीराचा पाठपुरावा करा
படலம்-வகை அளவீடு,फॉइल-प्रकार गेज
முதல் விரிசல்,प्रथम क्रॅक
மீண்டும் மடி மின்னழுத்த வரம்பு,फोल्ड बॅक व्होल्टेज लिमिटर
வெள்ளை வரி மதிப்பு,व्हाईट लाइन मूल्य
மின்னோட்ட வரம்பைத் திரும்ப மடக்கு,वर्तमान लिमिटर परत फोल्ड करा
மடிந்த கட்டிடக்கலை,दुमडलेला आर्किटेक्चर
மடிந்த இருமுனையம்,दुमडलेला द्विध्रुव
மடிந்த இருமுனையம்,दुमडलेला द्विध्रुव
மடிந்த உறுப்பு,दुमडलेला घटक
பின்தங்கி,पिछाडीवर
எழுத்துரு காட்சி,फॉन्ट डिस्प्ले
உணவு அச்சு,फूड प्रिंट
தடை இசைக்குழு,निषिद्ध बँड
தடைசெய்யப்பட்ட ஆற்றல் இடைவெளி,निषिद्ध ऊर्जा अंतर
தடை செய்யப்பட்ட மண்டலம்,प्रतिबंधित क्षेत्र
படை,सक्ती
உந்துதல் மாற்றி,प्रवर्तक कनवर्टर
வெளிநாட்டு பொருள்,परदेशी वस्तू
வடிவம் காரணி,फॉर्म फॅक्टर
பக்க நிரப்பு,पृष्ठ भरा
முறையான தர்க்கம்,औपचारिक तर्क
வடிவமைப்பு எண்,स्वरूप क्रमांक
ஃபோர்ட்ரான்,फोरट्रान
தற்செயலான சிதைவு,अपघाती विकृती
முன்னோக்கி சார்பு,फॉरवर्ड पूर्वाग्रह
முன்னோக்கி சார்பு,फॉरवर्ड पूर्वाग्रह
முன்னோக்கி சார்பு கூட்டு,फॉरवर्ड बायस संयुक्त
முன்னோக்கி தடுக்கும் நிலை,फॉरवर्ड ब्लॉकिंग स्टेट
முன்னோக்கி முறிவு மின்னழுத்தம்,फॉरवर्ड ब्रेक व्होल्टेज
முன்னோக்கி பிழை திருத்தம்,अग्रेषित त्रुटी सुधारणे
முன் வளைய ஆதாயம்,फ्रंट लूप लाभ
முன் சாலை ஆதாயம்,समोरचा रस्ता लाभ
முன்னோக்கி துருவமுனைப்பு,फॉरवर्ड ध्रुवीयता
முன்னோக்கி கடத்துத்திறன்,पुढे चालकता
முன்னோக்கி போக்குவரத்து நேரம்,फॉरवर्ड ट्रान्झिट वेळ
ஃபாஸ்டர் சில்லி விவேகர்,फास्टर सिली विवेककर
நான்கு மடங்கு குறியாக்கம்,चौपट एन्कोडिंग
நான்குமுனை,चतुष्पाद
நாற்கர டிஜிட்டல் பரிமாற்றம்,क्वाड्रॅचर डिजिटल ट्रान्समिशन
நாற்கர வலையமைப்பு,चतुर्भुज नेटवर्क
குவாட்டர்னரி நெட்வொர்க்,चतुर्थांश नेटवर्क
குவாட் டியூப் கேமரா,क्वाड ट्यूब कॅमेरा
ஃபோரியர் குணகம்,फोरियर गुणांक
ஃபோரியர் ஒருங்கிணைப்பு,फूरियर एकत्रीकरण
ஃபோரியர் தலைகீழ்,फोरियर उलटा
நான்கு தொடர்,फोरियर मालिका
பரவும் முறை,संसर्ग
ஃபோரியர் முக்கோணவியல் தொடர்,फूरियर त्रिकोणमितीय मालिका
ஃபோரியர் தேற்றம்,फोरियर प्रमेय
நான்கு மடங்கு சாதனம்,चौपट उपकरण
குவாட்டர்னரி டையோடு,चतुर्थांश डायोड
மொபைல் புள்ளி செயலி,मोबाइल पॉइंट प्रोसेसर
மிதக்கும் புள்ளி அலகு,फ्लोटिंग पॉइंट युनिट
கோப்பு மாற்று,फाइल बदलणे
பகுதியளவு பிழை,अंशात्मक त्रुटी
வேறுபட்ட பரிமாற்றம்,विभेदक प्रेषण
சட்டகம்,फ्रेम
சட்ட இடையக சிப்,फ्रेम बफर चिप
சட்ட பிடிப்பு,फ्रेम कॅप्चर
சட்ட கடவுச்சொல்,फ्रेम पासवर्ड
சட்ட வடிவம்,फ्रेम स्वरूप
சட்ட அதிர்வெண்,फ्रेम वारंवारता
சட்ட நிலம்,फ्रेम जमीन
சட்ட ஒத்திசைவு புள்ளிகள்,फ्रेम सिंक्रोनस पॉइंट्स
சட்ட ஒத்திசைவு,फ्रेम सिंक्रोनाइझेशन
சட்ட ஒத்திசைவான சமிக்ஞை,फ्रेम सिंक्रोनस सिग्नल
வெளிப்படையான குறியீடு,फ्रँक कोड
இலவச எலக்ட்ரான்கள்,मुक्त इलेक्ट्रॉन
இலவச மண்டலம்,मुक्त क्षेत्र
இலவச நகரும் ஆஸிலேட்டர்,फ्री मूव्हिंग ऑसिलेटर
இலவச இடைவெளி மின்மறுப்பு,मुक्त अंतर प्रतिबाधा
இலவச இடைவெளி,मोकळे अंतर
இலவச நகரும் மல்டிவிபிரேட்டர்,फ्री मूव्हिंग मल्टीव्हायब्रेटर
அதிர்வெண்,वारंवारता
அதிர்வெண்,वारंवारता
அதிர்வெண்,वारंवारता
அதிர்வெண்,वारंवारता
அதிர்வெண் இணைக்கப்பட்ட சேனல்,वारंवारता संलग्न चॅनेल
அதிர்வெண் ஒதுக்கீடு,वारंवारता असाइनमेंट
அலைவரிசை,वारंवारता बँड
அதிர்வெண் மாற்றி,वारंवारता कनवर्टर
அதிர்வெண் இழப்பீடு,वारंवारता भरपाई
அதிர்வெண் இழப்பீடு,वारंवारता भरपाई
அதிர்வெண் கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,वारंवारता नियंत्रित ऑसिलेटर
அதிர்வெண் மாற்றம்,वारंवारता रूपांतरण
அதிர்வெண் பண்பேற்றம்,वारंवारता मॉड्यूलेशन
அதிர்வெண் கண்டறிதல்,वारंवारता शोधक
அதிர்வெண் விலகல்,वारंवारता विचलन
அதிர்வெண் விலகல்,वारंवारता विचलन
அதிர்வெண் வேறுபாடு,वारंवारता भिन्नता
அதிர்வெண் பாகுபடுத்துபவர்,वारंवारता भेदक
அதிர்வெண் சிதைவு,वारंवारता विकृती
அதிர்வெண் மாறுபாடு,वारंवारता भिन्नता
அதிர்வெண் பிரிப்பான்,वारंवारता विभाजक
மல்டிபிளெக்சர் அதிர்வெண் பிரிவு,मल्टीप्लेक्सर वारंवारता विभाग
அதிர்வெண் இரட்டிப்பாகிறது,वारंवारता दुप्पट
அதிர்வெண் மாறுதல்,वारंवारता स्विचिंग
அதிர்வெண் உருவாக்கம்,वारंवारता निर्मिती
அதிர்வெண் சார்ந்த ஆண்டெனா,वारंवारता अवलंबून अँटेना
அதிர்வெண் இடைமுகம்,वारंवारता इंटरफेस
அதிர்வெண் குறுக்கீடு,वारंवारता हस्तक्षेप
அதிர்வெண் தலைகீழ்,वारंवारता व्यस्त
அதிர்வெண் பண்பேற்றம்,वारंवारता मॉड्यूलेशन
அதிர்வெண் பண்பேற்றம் குறியீடு,वारंवारता मॉड्यूलेशन निर्देशांक
அதிர்வெண் மாடுலேட்டர்,वारंवारता मॉड्युलेटर
அதிர்வெண் குறுகிய இசைக்குழு,वारंवारता अरुंद बँड
அதிர்வெண் இரைச்சல்,वारंवारता आवाज
அதிர்வெண் வரம்பு,वारंवारता श्रेणी
அதிர்வெண் எதிர்வினை மாடுலேட்டர்,वारंवारता प्रतिक्रिया मॉड्यूलेटर
அதிர்வெண் குறிப்பு,वारंवारता संदर्भ
அதிர்வெண் பதில்,वारंवारता प्रतिसाद
அதிர்வெண் தரப்படுத்தல்,वारंवारता प्रतवारी
அதிர்வெண் ஒலி சுற்று,वारंवारता ध्वनी सर्किट
அதிர்வெண் நிறமாலை,वारंवारता स्पेक्ट्रम
அதிர்வெண் நிலைத்தன்மை,वारंवारता स्थिरता
அதிர்வெண் தரநிலை,वारंवारता मानक
அதிர்வெண் தவறு,वारंवारता दोष
அதிர்வெண் தொகுப்பு,वारंवारता संश्लेषण
அதிர்வெண் தொகுப்பு,वारंवारता संश्लेषण
அதிர்வெண் தொகுக்கப்பட்ட டியூனிங்,वारंवारता संश्लेषण ट्यूनिंग
அதிர்வெண் மின்னழுத்த மாற்றம்,वारंवारता व्होल्टेज बदल
மின்னழுத்த மாற்றிக்கு அதிர்வெண்,वारंवारता ते व्होल्टेज कनवर्टर
அதிர்வெண்-மின்னழுத்த மாற்றி,वारंवारता-व्होल्टेज कनवर्टर
அதிர்வெண்-மின்னழுத்த மாற்றி,वारंवारता-व्होल्टेज कनवर्टर
அதிர்வெண் தாங்கி,वारंवारता पत्करणे
அதிர்வெண் பரிமாற்றம்,वारंवारता हस्तांतरण
அதிர்வெண் பரிமாற்றம்,वारंवारता प्रसारण
அதிர்வெண் ட்யூனர்,वारंवारता ट्यूनर
எழுத்து மாடுலேட்டர்,वर्ण मॉड्युलेटर
அதிர்வெண் பரந்த இசைக்குழு,वारंवारता विस्तृत बँड
ஃப்ரெஸ்னல் சிதைவு அதிர்வெண்,फ्रेस्नेल डिग्रेडेशन वारंवारता
உராய்வு பிழை,घर्षण त्रुटी
வட்ட பாத்திரம்,वर्तुळ वर्ण
முன் பலகை கட்டுப்பாடு,समोर बोर्ड नियंत्रण
முன் தாழ்வாரம்,समोरचा पोर्च
பனி புள்ளி ஹைக்ரோமீட்டர்,दंव बिंदू हायग्रोमीटर
கோப்பு சேமிப்பு,फाइल स्टोरेज
ஃபூ மஞ்சு வைரஸ்,फू मांचू व्हायरस
எரிபொருள் பம்ப் குறுக்கீடு,इंधन पंप हस्तक्षेप
fuji நெகிழ்வின்மை செயல்பாடு,फुजी लवचिकता ऑपरेशन
முழு சேர்ப்பான்,पूर्ण जोडणारा
முழு இரட்டை,संपूर्णत: दुमजली
முழு இரட்டை அமைப்பு,पूर्ण डुप्लेक्स सेटअप
முழு இரட்டை பரிமாற்றம்,पूर्ण डुप्लेक्स ट्रान्समिशन
முழு சுமை மின்னழுத்தம்,पूर्ण लोड व्होल्टेज
முழு சக்தி,पूर्ण शक्ती
முழு பவர் பேண்ட் நீட்டிப்பு,पूर्ण पॉवर बँड विस्तार
முழுமையான அளவிலான விலகல்,परिपूर्ण स्केल विक्षेपण
முழு திரை,पूर्ण स्क्रीन
சரியான கலவை,परिपूर्ण संयुग
முழு கசிவு தாங்கல்,पूर्ण गळती बफरिंग
முழு அலை,पूर्ण लहर
முழு அலை பாலம் திருத்தி,पूर्ण वेव्ह ब्रिज रेक्टिफायर
முழு அலை திருத்தி,पूर्ण लहर रेक्टिफायर
செயல்பாட்டு குறியீடு,फंक्शन कोड
செயல்பாடு ஜெனரேட்டர்,फंक्शन जनरेटर
செயல்பாட்டு நூலகம்,फंक्शन लायब्ररी
செயல்பாடு சுவிட்ச்,फंक्शन स्विच
செயல்பாட்டு உருவகப்படுத்துதல்,कार्यात्मक अनुकरण
அசல்,मूळ
அடிப்படை அதிர்வெண்,मूलभूत वारंवारता
அடிப்படை முறை,मूलभूत मोड
அசல் அதிர்வு,मूळ अनुनाद
உருகி,फ्यूज
உருகி விளைவு,फ्यूज प्रभाव
உருகி வரைபடம்,फ्यूज नकाशा
கரையக்கூடிய இணைப்பு,विद्रव्य दुवा
எதிர்கால போக்கு,भविष्यातील कल
"தெளிவற்ற தர்க்கம், தெளிவற்ற தர்க்கம்","फजी लॉजिक, फजी लॉजिक"
"தெளிவற்ற தர்க்கம், போலி தர்க்கம்","अस्पष्ट तर्क, बोगस तर्क"
கோப்பு பிரித்தெடுத்தல்,फाइल काढणे
மறு முதலீட்டு உணர்திறன்,पुनर्गुंतवणूक संवेदनशीलता
ஆதாயம்,मिळवणे
வழிகாட்டப்பட்ட லேசரைப் பெறுங்கள்,मार्गदर्शित लेसर मिळवा
இலாப வரம்பு,नफा मर्यादा
ஆதாய பேண்ட் விரிவாக்க பெருக்கல்,बँड विस्तार गुणाकार मिळवा
மாறுதல் அதிர்வெண்ணைப் பெறுங்கள்,संक्रमण वारंवारता मिळवा
கல்லாகர் குறியீடு,गॅलाघर कोड
காலியம் ஆர்சனைடு,गॅलियम आर्सेनाइड
கால்வனிக் செல்,गॅल्व्हॅनिक सेल
கால்வனோமீட்டர்,गॅल्व्हानोमीटर
கால்வனேற்றப்பட்ட ரெக்கார்டர்,गॅल्वनाइज्ड रेकॉर्डर
காமா,गॅमा
காமா கதிர்,गॅमा-किरण
குரல் ட்யூனிங்,आवाज ट्यूनिंग
இடைவெளி,मध्यांतर
எரிவாயு மூழ்கும் விளக்கு,गॅस विसर्जन दिवा
வாயு லேசர்,गॅस लेसर
"வாயில், வாயில்","गेट, गेट"
வாயில் வரிசை,गेट अॅरे
வாயில் வரிசை,गेट अॅरे
