Marathi,Bengali
डोळा (सुगेरकेन/बटाटा),চোখ (সুগারকেন/আলু)
खाद्यतेल पाइन,ভোজ্য পাইন
"हत्ती पाय, याम","হাতি পা, ইয়াম"
निलगिरी,ইউক্যালিপটাস
गांडूळ,কেঁচো
कीटकशास्त्रज्ञ,এনটমোলজিস্ট
पर्यावरणवादी,পরিবেশবাদী
घटक,ফ্যাক্টর
घटक उत्पादकता,ফ্যাক্টর উত্পাদনশীলতা
फॅक्टरेज,ফ্যাক্টরেজ
फॅक्टोरियल ब्लॉक डिझाइन,ফ্যাক্টরিয়াল ব্লক ডিজাইন
शिक्षक,ফ্যাক্টেটিভ
पडझड,পতন
कुटुंब,পরিবার
शेती मूल्यांकन,খামার মূল্যায়ন
शेती बजेट,খামার বাজেট
शेती व्यवसाय,খামার ব্যবসা
शेती नियोजन,খামার পরিকল্পনা
शेतकरी,কৃষক
शेती,কৃষিকাজ
Fasciaction,ফ্যাসিয়েশন
Fecundation,ফেকান্ডেশন
किण्वन,গাঁজন
सुपीकता,উর্বরতা
खत,সার
खताची कार्यक्षमता वापरा,সার ব্যবহারের দক্ষতা
तंतुमय,তন্তু
फील्ड,ক্ষেত্র
फील्ड क्षमता,ক্ষেত্রের ক্ষমতা
फील्ड प्रात्यक्षिक,ক্ষেত্র প্রদর্শন
निर्धारण,স্থিরকরণ
पूर,বন্যা
प्रवाह चित्र,প্রবাহ চিত্র
अन्न मूल्य,খাদ্য মান
चारा (चारा),ঘাস (পশুর)
अंदाज,পূর্বাভাস
वन,বন। জংগল
वनीकरण,বনাঞ্চল
फ्रॉन्ड,ফ্রন্ড
फ्रॉस्ट प्रतिरोधक,ফ্রস্ট প্রতিরোধী
दंव,ফ্রস্ট
गोठलेले (फळ आणि भाजी),হিমায়িত (ফল ও উদ্ভিজ্জ)
फ्रुकिफिकेशन,ফলস্বরূপ
फळ थेंब,ফল ড্রপ
फळ-सेट (फळांची सेटिंग),ফল-সেট (ফল সেটিং)
धूर,ধোঁয়াশা
बुरशीनाशक,ছত্রাকনাশক
बुरशीवादी,ছত্রাকজনিত
बुरशीचे,ছত্রাক
Furo,ফুরো
फ्यूजन,একীকরণ
अस्पष्ट,ফুজ
अस्पष्ट,অস্পষ্ট
"एका जातीची बडीशेप, बडीशेप","মৌরি, অ্যানিস"
मेथी,ফেনুগ্রেক
अंजीर,ডুমুর
बोटा बाजरी,আঙুলের বাজরা
अग्निशामक बुश,ফায়ার-ফ্লেমে বুশ
जंगलाची ज्योत,বনের শিখা
फ्रेंच बीन,ফরাসি শিম
पिसू,ফ্লা
कोल्हा,ফক্স
फळ माशी,ফলের মাছি
पित्त (हॉर्ट),গল (হর্ট)
गेमेट,গেমেট
बाग,বাগান
गेज (पाणी),গেজ (জল)
जीन बँक,জিন ব্যাংক
जीन टॅगिंग,জিন ট্যাগিং
जीनोलॉजी,জিনোলজি
अनुवांशिक नकाशा,জেনেটিক মানচিত্র
अनुवांशिक,জেনেটিক্স
जीनोम,জিনোম
जीनोमिक लायब्ररी,জিনোমিক লাইব্রেরি
जीनोमिक्स,জিনোমিক্স
जीनोटाइप,জিনোটাইপ
जीनोटाइप,জিনোটাইপ
वंश,জেনাস
वंश,জেনাস
अंकुर,জীবাণু
जंतुनाशक,জীবাণু
उगवण,অঙ্কুরোদগম
जर्मप्लाझम,জীবাণু
गिब्बरेलिक acid सिड,গিব্বেরেলিক অ্যাসিড
जिनिंग,জিনিং
ग्लूम,গ্লুম
ग्लूटीनस,আঠালো
ग्लायकोलिसिस,গ্লাইকোলাইসিস
Gneiss,Gneiss
सुवर्ण क्रांती,সোনার বিপ্লব
ग्रेडिंग,গ্রেডিং
कलम केलेला वनस्पती,গ্রাফ্টেড উদ্ভিদ
कलम-विसंगत,গ্রাফ্ট-ইনমপ্যাটেবল
ग्रॅना,গ্রান্না
ग्रॅन्युलेशन,গ্রানুলেশন
ग्रीन खत,সবুজ সার
हरित क्रांती,সবুজ বিপ্লব
वाढ आणि विकास,বৃদ্ধি এবং উন্নয়ন
गमोसिस,গুমোসিস
गायनोडिओसियस,Gynodioecious
पित्त नट,গল বাদাম
लसूण,রসুন
गर्बेरा,জেরবেরা
Gherkin,ঘেরকিন
आले,আদা
ग्लॅडिओलस,গ্ল্যাডিওলাস
बकरी तण (एजराटम),ছাগলের আগাছা (আগেরেটাম)
द्राक्षफळ,আঙ্গুর
द्राक्षे,আঙ্গুর
हिरवा हरभरा,সবুজ ছোলা
ग्रेव्हिया,গ্রুইয়া
शेंगदाणे,চিনাবাদাম
पेरू,পেয়ারা
गिनिया गवत,গিনি ঘাস
पित्त मिज,গ্যাল মিড
गवत हॉपर,ঘাস হপার
Gondhy बग,গুন্ডি বাগ
सवय,অভ্যাস
गारा,শিলাবৃষ্টি
केशरचना,হেয়ারভেচ
हॅलोफाइट,হ্যালোফাইট
हॅरो,হ্যারো
कापणी निर्देशांक,ফসল সূচক
कापणी,ফসল
कापणी,ফসল কাটা
हॅच,হ্যাচ
गवत,খড়
गवत,হেইলজ
गवत,হেইস্টক
धुके,ধোঁয়াশা
हेझी,আড়ম্বরপূর্ণ
प्रमुख (कृषी),মাথা (কৃষি)
प्रमुख (चॅनेलचे),মাথা (চ্যানেলের)
मागे जात आहे,পিছনে মাথা
हेज,হেজ
हेजिंग,হেজিং
हेलिक्स,হেলিক্স
हेमॅटाइट,হেমাটাইট
औषधी वनस्पती,ভেষজ
हर्बेरियम,হার্বেরিয়াম
औषधी वनस्पती,হার্বিসাইড
आनुवंशिकता,বংশগততা
आत्मीयता,হেরেটিবিলিটি
हर्माफ्रोडाइट,হার্মাফ্রোডাইট
हेटरोक्रोमॅटिक,হিটারোক্রোমেটিক
हेटरोफर्टिलायझेशन,হেটেরোফেরটিলাইজেশন
हेटरोसिस,হিটারোসিস
हेटरोसोम,হেটেরোসোম
हेटरोट्रोफ,হিটারোট্রফ
हेक्साप्लोइड,হেক্সাপ্লয়েড
हायबरनेट,হাইবারনেট
उच्च घनतेची लागवड,উচ্চ ঘনত্ব রোপণ
हिल (तांदूळ),পাহাড় (চাল)
हिस्टोग्राम,হিস্টোগ্রাম
हिटेक फलोत्पादन,হিটেক হর্টিকালচার
पोळे,মুরগি
होईंग,হোয়িং
होल्डिंग,ধারণ
होम फार्म,হোম ফার্ম
होमिओस्टॅसिस,হোমিওস্টেসিস
होमस्टीड,হোমস্টেড
एकसंधपणा,সমজাতীয়তা
एकसंध,সমজাতীয়
होमोलोगस,হোমোলজাস
होमोझीगोटे,হোমোজাইগোট
हॉपर,হপার
होरायझन,দিগন্ত
बागायती पिके,উদ্যানতাত্ত্বিক ফসল
बागायती,উদ্যানতত্ত্ব
हॉर्टी-सिल्वी खेडूत शेती,হর্টি-সিলভি যাজকীয় কৃষিকাজ
होस्ट,হোস্ট
गरम पाण्याचे उपचार,গরম জল চিকিত্সা
हुल,হাল
आर्द्रता,আর্দ্রতা
बुरशी,হুমাস
भुंगा,হুস্ক
हस्कर,হকার
हस्किंग,হুংস
संकरित,হাইব্রিড
संकरीत,সংকরকরণ
हायड्रेशन,হাইড্রেশন
हायड्रोलॉजी,জলবিদ্যুৎ
हायड्रोलिसिस,হাইড্রোলাইসিস
हायड्रोमीटर,হাইড্রোমিটার
हायड्रोफिलस,হাইড্রোফিলাস
हायड्रोपोनिक्स,জলবিদ্যুৎ
हायड्रोस्फीअर,হাইড্রোস্ফিয়ার
हायड्रोस्कोपीसीटी,হাইড্রোস্কোপিসিটি
हायपरपॅरासाइट,হাইপারপ্যারাসাইট
हायपरप्लासिया,হাইপারপ্লাজিয়া
हायफा,হাইফা
हायपोकोटाइल,হাইপোকোটাইল
हायपोथेसिस,হাইপোথিসিস
हिस्टेरिसिस (पाणी),হিস্টেরেসিস (জল)
हेझेल नट,হ্যাজেল বাদাম
भांग,শিং
हेनबेन,হেনবেন
मेंदी,হেনা
हिबिस्कस,হিবিস্কাস
हॉप,খোঁড়ান
घोडा हरभरा,ঘোড়া গ্রাম
घोडा-डोळा-बीन,হর্স-আই-শিম
मधमाशी,মৌমাছি
हॉपर,হপার
बागायती,উদ্যানতত্ত্ববিদ
हायड्रोलॉजिस्ट,হাইড্রোলজিস্ট
सिटू ग्राफ्टिंग मध्ये,সিটু গ্রাফটিংয়ে
ग्लासमध्ये,ভিট্রোতে
व्हिव्हो मध्ये,ভিভোতে
अंदाधुंदी,নির্বিচারে
कीटक,পোকামাকড়
कीटक कीटक,কীটপতঙ্গ
कीटक,পোকামাকড়
कीटकनाशक,কীটনাশক
कीटकनाशक,পোকামাকড়
इन्सोलेशन,ইনসোলেশন
अघुलनशील,অদৃশ্য
इन्स्टार (कीटक),ইনস্টর (পোকামাকড়)
इन्सुलेटर,ইনসুলেটর
एकात्मिक रोग व्यवस्थापन,ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট
एकात्मिक पोषक व्यवस्थापन,সংহত পুষ্টি ব্যবস্থাপনা
एकात्मिक कीटक व्यवस्थापन,সমন্বিত বালাই ব্যবস্থাপনা
तीव्रता,তীব্রতা
गहन,নিবিড়
इंटरपॉप,ইন্টারক্রপ
परस्परसंवाद (परस्परसंवाद),আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান)
व्याज,স্বার্থ
इंटर्नोड,ইন্টারনোড
इंटरफेस (सेल विभाग),ইন্টারফেজ (সেল বিভাগ)
इंटरपोलेशन,ইন্টারপোলেশন
आंतर-वृद्ध,আন্তঃমুখী
यादी,ইনভেন্টরি
उलटा,বিপর্যয়
Incocre,জড়িত
आयन,আয়ন
इरिडिएशन,ইরেডিয়েশন
सिंचन,সেচ
आयएसओ les लेल्स,আইএসও অ্যালিলস
आयएसओ उत्पादन वक्र,আইএসও পণ্য বক্ররেখা
आयसोबार,আইসোবার
Isogamy,আইসোগামি
अलगाव अंतर,বিচ্ছিন্নতা দূরত্ব
आयसोप्लॉइड,আইসোপ্লয়েড
आयसोक्वांट,আইসোক্যান্ট
समस्थानिक,আইসোটোপ
भारतीय बर्च,ভারতীয় বার্চ
भारतीय निळा पाइन,ইন্ডিয়ান ব্লু পাইন
भारतीय चेरी,ভারতীয় চেরি
भारतीय जुनिपर,ভারতীয় জুনিপার
भारतीय किनो वृक्ष,ভারতীয় কিনো গাছ
भारतीय लॉरल ट्री,ভারতীয় লরাল ট্রি
भारतीय वेडा,ভারতীয় ম্যাডার
भारतीय मॅडलर,ভারতীয় ম্যাডলার
भारतीय पोडो फिलम,ইন্ডিয়ান পোডো ফিলাম
इंडिगो,নীল
इटालियन बाजरी,ইতালিয়ান বাজরা
आयव्हरी ट्री,আইভরি গাছ
आयव्ही गॉर्ड/लिटल लबाडी,আইভী লাউ/লিটল লাউ
गूळ,গুড়
जपोनिका तांदूळ,জাপোনিকা রাইস
जॅसिड,জ্যাসিড
जावानिका तांदूळ,জাভানিকা রাইস
जेलिंग,জেলিং
झूम शेती,ঝুম চাষ
जंपिंग जीन,জাম্পিং জিন
जंक डीएनए,জাঙ্ক ডিএনএ
किशोर टप्पा,কিশোর পর্ব
जकारांडा,জ্যাকারান্ডা
फणस,জ্যাকফ্রুট
जामुन,জামুন
चमेली,জুঁই
जट्टी खट्टी,জাট্টি খট্টি
जॅट्रोफा,জ্যাটট্রোফা
Jute,পাট
जॅसिड्स,জ্যাসিডস
काओलिन,কওলিন
Kaolinite,কওলিনাইট
Kaolinite,কওলিনাইট
कॅरीन्चीमा,ক্যারিঞ্চাইমা
Karyodesma,ক্যারিওডেসমা
Karyogamy,ক্যারিওগামি
कॅरोग्राम (इडिओग्राम),ক্যারিওগ্রাম (আইডিওগ্রাম)
Karyokinesis,ক্যারিওকাইনেসিস
कॅरोलॉजी,ক্যারোলজি
कॅरोलिसिस,ক্যারিওলাইসিস
कॅरियन,ক্যারিওন
कॅरिओटाइप,ক্যারিওটাইপ
केल्प (एकपेशीय वनस्पती),কেল্প (শেত্তলা)
केल्विन सायकल,কেলভিন চক্র
केराटिन,কেরাটিন
कर्नल,কার্নেল
खैरा रोग,খাইরা রোগ
खरीफ,খরিফ
विनोद,দুষ্টুমি
किनेटोचोर,কিনেটোচোর
किचन गार्डन,বাগানের
क्लेनफिल्टर सिंड्रोम,ক্লেইনফিল্টার সিনড্রোম
क्लेनो फ्रॅगमेंट,ক্লেনো খণ্ড
नॉचिंग,গিঁটিং
कोचचे पोस्ट्युलेट,কোচের পোস্টুলেট
कोप्पेनचे वर्गीकरण (हवामान),কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু)
क्रेब्स सायकल,ক্রেবস চক্র
कुर्टोसिस,কুর্তোসিস
केव्हीके (कृषी विगीयन केंद्र),কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র)
कडम,কাদম
काळे,কালে
कॅन्स गवत,ক্যানস ঘাস
कारोंडा,করোন্ডা
"मूत्रपिंड बीन, राजमाह","কিডনি বিন, রাজমাহ"
किविफ्रीट,কিউইফ্রিউট
नोल खोल,নোল খোল
कोडाम्पुली,কোডাম্পুলি
कोडो बाजरी,কোডো মিললেট
कोकम बटर ट्री (मॅंगोस्टीन),কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন)
खाप्रा बीटल,খাপ্রো বিটল
एल.डी. 50 (प्राणघातक डोस 50),এল.ডি .50 (মারাত্মক ডোজ 50)
लॅब टू लँड,অবতরণ করতে ল্যাব
लेबल,লেবেল
श्रम,শ্রম
लाख ऑपेरॉन मॉडेल,ল্যাক অপেরন মডেল
स्तनपान,স্তন্যদান
दुग्धशर्करा,ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন)
दुग्धशर्करा,ল্যাকটোজ
लॅगिंग स्ट्रँड,পিছিয়ে থাকা স্ট্র্যান্ড
लॅम्बडा क्लोनिंग वेक्टर,ল্যাম্বদা ক্লোনিং ভেক্টর
लॅमिनेर एअर प्रवाह,ফলকিত বায়ু প্রবাহ
दिवा ब्रश गुणसूत्र,ল্যাম্প ব্রাশ ক্রোমোজোম
जमीन,জমি
जमीन क्षमता वर्गीकरण,ভূমি সক্ষমতা শ্রেণিবিন্যাস
जमीन क्षमता नकाशा,ভূমি সক্ষমতা মানচিত্র
जमीन अधोगती,ভূমি অবক্ষয়
जमीन समकक्ष प्रमाण,ভূমি সমতুল্য অনুপাত
जमीन समतल,জমি সমতলকরণ
जमीन पुनर्प्राप्ती,জমি উদ্ধার
लँडस्केपींग,ল্যান্ডস্কেপিং
जमीन योग्यता,জমির উপযুক্ততা
जमीन वापर नमुना,ভূমি ব্যবহারের প্যাটার্ন
लॅन्जरहन्स पेशी,ল্যাঙ্গারহান্স সেল
लॅप्स रेट,ভ্রষ্টতা হার
अळ्या,লার্ভা
विलंब,বিলম্ব
सुप्त,সুপ্ত
सुप्त संक्रमण,সুপ্ত সংক্রমণ
बाजूकडील,পার্শ্বীয়
नंतरच्या माती,লেটারাইট মাটি
लेटेक्स,ল্যাটেক্স
लॅथिरिझम,ল্যাথাইরিজম
लॅटिन स्क्वेअर डिझाइन (एलएसडी),ল্যাটিন স্কয়ার ডিজাইন (এলএসডি)
जाळी,জাল
तडजोडीच्या फायद्याचा कायदा,সমন্বিত সুবিধার আইন
निरंतर परतावा कायदा,ধ্রুবক রিটার্ন আইন
क्षीण परतावा कायदा,হ্রাসের আইন
वाढत्या रीटन्सचा कायदा,ক্রমবর্ধমান retuns আইন
मर्यादित घटकांचा कायदा,সীমাবদ্ধ কারণগুলির আইন
किमान कायदा,সর্বনিম্ন আইন
प्रतिस्थापनाचा कायदा,প্রতিস্থাপন আইন
चल प्रमाणात कायदा,পরিবর্তনশীল অনুপাত
थर,স্তর
लेआउट,বিন্যাস
लीचेट,লিচেট
लीचिंग कार्यक्षमता,ফাঁস দক্ষতা
लीचिंग आवश्यकता,ফাঁস প্রয়োজনীয়তা
अग्रगण्य स्ट्रँड,শীর্ষস্থানীয় স্ট্র্যান্ড
पानांचे क्षेत्र कालावधी,পাতার ক্ষেত্রের সময়কাল
लीफ एरिया इंडेक्स,গাছের পাতা সূচক এলাকা
लीफ एरिया रेशो,পাতার অঞ্চল অনুপাত
लीफ खाण कामगार,পাতা খনিজ
लीफ टेस्टिंग,পাতা পরীক্ষা
पान,পাতা
पत्रक,লিফলেট
लीज,ইজারা
शेंगा,শিম
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),লিসা - (কম শক্তি ইনপুট টেকসই কৃষি)
लेन्टिसेल,লেন্টিসেল
लेन्टो केशिका बिंदू,লেন্টো কৈশিক পয়েন্ট
लेपटोनमा,লেপটোনেমা
लेप्टोस्पायरोसिस,লেপটোস্পিরোসিস
लेरो-मॉर्फिक,লিরো-মরফিক
घाव,ক্ষত
प्राणघातक उत्परिवर्तन,মারাত্মক রূপান্তর
ल्युकोप्लास्ट,লিউকোপ্লাস্ট
स्तरीय टेरेस,স্তর টেরেস
लेव्हलर (लेव्हलर),লেভেলার (লেভেলার)
समतल (जमीन),সমতলকরণ (জমির)
ले शेती,লে ফার্মিং
लिबिगचा किमान कायदा,ন্যূনতম লাইবিগের আইন
बंधन,লিগেশন
हलकी भरपाई बिंदू,হালকা ক্ষতিপূরণ পয়েন্ট
हलकी संपृक्तता तीव्रता,হালকা স্যাচুরেশন তীব্রতা
प्रकाश ट्रान्समिशन रेशो,হালকা সংক্রমণ অনুপাত
हलका सापळा,হালকা ফাঁদ
मर्यादा,লিমিং
मर्यादा,সীমাবদ্ধতা
मर्यादित घटक,সীমাবদ্ধ ফ্যাক্টর
लिमोनाइट,লিমোনাইট
ओळ,লাইন
रेखीय प्रतिसाद,লিনিয়ার প্রতিক্রিয়া
दुवा,লিঙ্কেজ
दुवा गट,লিঙ্কেজ গ্রুপ
लिंकर,লিঙ্কার
लिंट इंडेक्स,লিন্ট সূচক
लाइन्टर्स,লিন্টার
लिपिड,লিপিড
लिपोलिसिस,লাইপোলাইসিস
लिक्विडेशन,তরলকরণ
लिस्टर,লিস্টার
लिस्टर,লিস্টার
सूची,তালিকা
लिथोस्फीयर,লিথোস্ফিয়ার
कचरा,লিটার
लाइव्ह मल्च,লাইভ মালচেস
लिव्हरवॉर्ट,লিভারওয়ার্ট
पशुधन,পশুসম্পত্তি
स्थानिक नियंत्रण,স্থানীয় নিয়ন্ত্রণ
लोकस,লোকস
टोळ,পঙ্গপাল
लॉजिंग (पीक निवास),লজিং (ফসল লজিং)
Lodicule,লডিকুল
लोस,লোস
लॉगरथिमिक ट्रान्सफॉर्मेशन,লোগারথিমিক রূপান্তর
लांब -दिवस वनस्पती,দীর্ঘ - দিনের উদ্ভিদ
लाँग वेव्ह रेडिएशन,দীর্ঘ তরঙ্গ বিকিরণ
लूप,লুপ
लोपिंग,লোপিং
लाकूड,কাঠ
लक्स,লাক্স
लक्झरी वापर (पोषक),বিলাসবহুল খরচ (পুষ্টি)
लक्झरी जीन्स,বিলাসবহুল জিন
लाइकोपीन,লাইকোপেন
लिम्फ,লিম্ফ
लायसिमीटर,লাইসিমিটার
सेलचे लिसिस,কোষের লিসিস
लायझोनी,লাইসোজিনি
लायसोसोम,লাইসোসোম
लायझोझाइम,লাইসোজাইম
लाख वृक्ष,লক্ষ গাছ
लाख,লক্ষ
"बाईची बोट, भेंडी","লেডির আঙুল, ওকরা"
लँड कॅलट्रॉप्स,ল্যান্ড ক্যালট্রপস
लँटाना,ল্যান্টানা
लॅथिरस,ল্যাথিরাস
लीक,পেঁয়াজ
गवती चहा,লেবু ঘাস
लिंबू,লেবু
मसूर,মসুর ডাল
लेक्वोरिस,লকুরিস
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,লেটুস
कमळ,লিলি
चुना,চুন
अलसी,তিসি
लिची,লিচি
लहान बाजरी,ছোট বাজরা
लांब खरबूज,দীর্ঘ তরমুজ
लांब मिरपूड,দীর্ঘ মরিচ
Loquat,লোকাট
कमळ,পদ্ম
Lurcerne,Lurcerne
लाख कीटक,লক্ষ পোকামাকড়
लेडी बर्ड बीटल,লেডি বার্ড বিটল
लीफ खाण कामगार,পাতা খনিজ
लीफ रोलर,পাতা রোলার
लीफ वेबर,পাতার ওয়েবার
टोळ,পঙ্গপাল
मॅक्रो इव्होल्यूशन,ম্যাক্রো বিবর্তন
मॅक्रोक्लीमेट,ম্যাক্রোক্লিমেট
मॅक्रोमोलिक्यूल,ম্যাক্রোমোলিকুল
मॅक्रोमेशन,ম্যাক্রোমুটেশন
मॅक्रोन्यूट्रिएंट,ম্যাক্রোনিউট্রিয়েন্ট
मॅक्रोपोरेस,ম্যাক্রোপোরস
मॅगगॉट,ম্যাগগট
मॅग्मा,ম্যাগমা
मॅग्नेशिया,ম্যাগনেসিয়া
मॅग्नेशियम,ম্যাগনেসিয়াম
चुंबकीय स्टिरर,চৌম্বক আন্দোলক
परिमाण,মাত্রা
महुआ केक,মহুয়া কেক
देखभालकर्ता ओळ,রক্ষণাবেক্ষণ লাইন
देखभाल,রক্ষণাবেক্ষণ
मका शेलर,ভুট্টা শেলার
नर निर्जंतुकीकरण,পুরুষ জীবাণুমুক্ত
विकृती,ত্রুটি
विकृती,ম্যালিগেন্সি
कुपोषण,অপুষ্টি
गैरवर्तन,অসৎ আচরণ
माल्टिंग,ম্যাল্টিং
व्यवस्थापक,ম্যানেজার
खारफुटी,ম্যানগ্রোভ
मॅनोमीटर,ম্যানোমিটার
मॅनोमीटर,ম্যানোমিটার
मॅन्टिसा (लॉगरिदमचा),মন্টিসা (লোগারিদমের)
खत,সার
खनिज,সার
सीमान्त,প্রান্তিক
सीमान्त खर्च,প্রান্তিক ব্যয়
सीमान्त जमीन,প্রান্তিক জমি
सीमान्त उत्पादन,প্রান্তিক পণ্য
सीमान्त परतावा,প্রান্তিক রিটার্ন
सागरी,সামুদ্রিক
मार्कर (अनुवांशिक),চিহ্নিতকারী (জেনেটিক)
बाजार,বাজার
विक्रेता,বিপণনযোগ্য
विक्रेता अधिशेष,বিপণনযোগ্য উদ্বৃত্ত
विपणन अधिशेष,বিপণন উদ্বৃত্ত
विपणन,বিপণন
मार्श,মার্শ
मोठा प्रवाह,ভর প্রবাহ
वस्तुमान निवड,গণ নির্বাচন
मास-स्पेक्ट्रोमीटर,ভর স্পেকট্রমিটার
मास्ट,মাস্ট
मातृ वारसा,মাতৃ উত্তরাধিকার
वीण,সঙ্গম
मॅट्रिक क्षमता,ম্যাট্রিক সম্ভাবনা
परिपक्वता,পরিপক্কতা
परिपक्वता (पीक),পরিপক্কতা (ফসল)
जास्तीत जास्त उपलब्ध पाणी,সর্বাধিক উপলব্ধ জল
जास्तीत जास्त पीक,সর্বাধিক ফসল
जास्तीत जास्त अवशेष मर्यादा,সর্বাধিক অবশিষ্টাংশ সীমা
जास्तीत जास्त टिकाऊ उत्पन्न,সর্বাধিক টেকসই ফলন
जास्तीत जास्त थर्मामीटर,সর্বাধিক থার্মোমিটার
जास्तीत जास्त पाणी धारण करण्याची क्षमता,সর্বাধিক জল ধারণ ক্ষমতা
कुरण बाग,Medow orpharding
मीली,Meyly
म्हणजे विचलन,বিচ্যুতি
म्हणजे जीवन (अणु),গড় জীবন (পারমাণবিক)
म्हणजे समुद्राची पातळी,সমুদ্র স্তর গড়
सरासरी चौकोन,বর্গ মানে
उपाय,পরিমাপ করা
मोजमाप,মাপা
यांत्रिक,যান্ত্রিক
यांत्रिक विश्लेषण (माती),যান্ত্রিক বিশ্লেষণ (মাটি)
यांत्रिक प्रतिबिंब,যান্ত্রিক প্রতিবন্ধকতা
यांत्रिकी शेती,যান্ত্রিক কৃষক
मध्यम,মধ্যমা
औषधी वनस्पती,Medic ষধি উদ্ভিদ
भूमध्य हवामान,ভূমধ্যসাগরীয় জলবায়ু
मेगागॅमेटोजेनेसिस,মেগাগামেটোজেনেসিস
मेगास्पोरंगिया,মেগাস্পোরঙ্গিয়া
मेगासपोर (मॅक्रोस्पोर),মেগস্পোর (ম্যাক্রোস্পোর)
मेगास्पोरोजेनेसिस,মেগাস্পোরোজেনেসিস
मेयोसिस,মায়োসিস
मधुर माती,মৃদু মাটি
डीएनए वितळविणे,ডিএনএর গলে
पडदा फिल्टर,ঝিল্লি ফিল্টার
मेंडेलियन वारसा,মেন্ডেলিয়ান উত্তরাধিকার
मेंडेलिझम,মেন্ডেলিজম
मेंडेलचा वारसा कायदा,মেন্ডেলের উত্তরাধিকার আইন
व्यापारी,পণ্যদ্রব্য
बुध,বুধ
मेरिस्टेम,মেরিস্টেম
मेसोक्लीमेट,মেসোক্লিমেট
मेसोडर्म,মেসোডার্ম
मेसोफिल,মেসোফিল
मेसोफाइट,মেসোফাইট
मेसो-पोर्स,মেসো-ছিদ্র
मेसोस्फीअर,মেসোস্ফিয়ার
मेसेंजर आरएनए (एम-आरएनए),ম্যাসেঞ্জার আরএনএ (এম-আরএনএ)
चयापचय,বিপাক
चयापचय,বিপাক
धातू धरण,ধাতব বাঁধ
मेटामॉर्फिक खडक,রূপান্তরিত শিলা
मेटामॉर्फोसिस,রূপান্তর
मेटाफेस,মেটাফেজ
मेटास्ट्रस,মেটাস্ট্রাস
मेटाक्सेनिया,মেটাক্সেনিয়া
हवामानशास्त्र,আবহাওয়া
मेथेमोग्लोबिनेमिया,Methaemoglobineamia
पद्धत प्रात्यक्षिक,পদ্ধতি প্রদর্শন
मीका,মিকা
मायक्रो बेसिन,মাইক্রো বেসিন
सूक्ष्म प्राणी,মাইক্রো ফাউনা
सूक्ष्मजंतू,মাইক্রোব
मायक्रोबियल बायोमास कार्बन,মাইক্রোবিয়াল বায়োমাস কার্বন
मायक्रोबियल डीग्रेडेशन,মাইক্রোবিয়াল অবক্ষয়
सूक्ष्मजीव कीटकनाशक,মাইক্রোবায়াল কীটনাশক
मायक्रोबायोलॉजी,মাইক্রোবায়োলজি
मायक्रोबायोटिक,মাইক্রোবায়োটিক
मायक्रोक्लीमेट,মাইক্রোক্লিমেট
मायक्रोइन्वायरनमेंट,মাইক্রোএনভায়রনমেন্ট
मायक्रोफ्लोरा,মাইক্রোফ্লোরা
मायक्रोगामेटोजेनेसिस,মাইক্রোগামেটোজেনেসিস
सूक्ष्मकरण,মাইক্রোইরিগেশন
मायक्रोमेटोरोलॉजी,মাইক্রোমিটোরোলজি
मायक्रोन्यूट्रिएंट,মাইক্রোনিউট্রিয়েন্ট
मायक्रोप्लॉट,মাইক্রোপ্লট
मायक्रोपोर,মাইক্রোপোর
मायक्रोपाईल,মাইক্রোপাইল
मायक्रोस्कोपी,মাইক্রোস্কোপি
मायक्रोस्पोरॅंगियम,মাইক্রোস্পোরাঙ্গিয়াম
मायक्रोस्पोर संस्कृती,মাইক্রোস্পোর সংস্কৃতি
मायक्रोस्पोर मदर सेल,মাইক্রোস্পোর মাদার সেল
मायक्रोस्पोर,মাইক্রোস্পোর
मायक्रोटोम,মাইক্রোটোম
मायक्रोटोपोग्राफी,মাইক্রোটোপোগ্রাফি
मध्य-हंगाम दुरुस्ती,মিড-সিজন সংশোধন
स्थलांतर,স্থানান্তর
दूध धान्य स्टेज,দুধের শস্য মঞ্চ
मिलपीड,মিলেপেড
बाजरी,মিল্টস
मिलिंग पुनर्प्राप्ती,মিলিং পুনরুদ্ধার
मिलिंग,মিলিং
खनिज पोषण,খনিজ পুষ্টি
खनिज माती,খনিজ মাটি
खनिजकरण,খনিজকরণ
खनिज,খনিজ
किमान थर्मामीटर,সর্বনিম্ন থার্মোমিটার
किमान नांगरलेली जमीन,ন্যূনতম জমায়েত
किरकोळ पिके,গৌণ ফসল
मिओटिक इंडेक्स,মিওটিক সূচক
मिसन्स उत्परिवर्तन,মিসেন্স মিউটেশন
धुके सिंचन,কুয়াশা সেচ
धुके,কুয়াশা
माइटोकॉन्ड्रिया,মাইটোকন্ড্রিয়া
माइटोसिस,মাইটোসিস
