Malayalam,Hindi
സ്ഥിരമായ സംവിധാനം,"संगत निकाय, अविरोधी निकाय"
കൺസോൾ,कन्सॉल
സ്ഥിരമായ,"नियत, स्थिर, अचर, अचल, अपरिवर्ती, एकसमान"
നിരന്തരമായ ത്വരണം,एकसमान त्वरण
സ്ഥിരമായ പ്രവർത്തനം,अचर फलन
ഗുരുത്വാകർഷണത്തിന്റെ സ്ഥിരാങ്കം,गुरुत्वांक
സംയോജനത്തിന്റെ സ്ഥിരം,समाकलन-अचर
ആനുപാതികതയുടെ സ്ഥിരാങ്കം,आनुपातिकता स्थिरांक
സ്ഥിരമായ പരാമീറ്റർ,अचर प्राचल
സ്ഥിരമായ ബഹുപദം,अचर बहुपद
സ്ഥിരമായ അനുപാതം,नियत समानुपात
സ്ഥിരമായ വേഗത,एकसमान चाल
സ്ഥിരമായ കാലാവധി,अचर पद
സ്ഥിരമായ വേഗത,एकसमान वेग
ഘടനാപരമായ സമവാക്യം,रचक समीकरण
പരിമിതി,व्यवरोध
നിർമ്മിക്കുക,"रचना करना, निर्माण करना"
നിർമ്മാണം,रचना
ഉപഭോക്തൃ മുൻഗണന,उपभोक्ता वरीयता
ഉപഭോഗ പ്രവർത്തനം,उपभोग फलन
കോൺടാക്റ്റ് കോൺ,स्पर्श-कोण
കോൺടാക്റ്റ് പോയിന്റ്,संपर्क बिंदु
അടങ്ങിയിരിക്കുന്നു,अंतर्विष्ट
ആകസ്മിക പട്ടിക,आसंग सारणी
തുടർച്ചയായ മെക്കാനിക്സ്,सांतत्यक यांत्रिकी
തുടർച്ചയായ അംശം,वितत भिन्न
തുടർന്നുള്ള ഉൽപ്പന്നം,वितत गुणनफल
തുടർച്ച," सांतत्य , सातत्य"
പ്രവർത്തനത്തിന്റെ തുടർച്ച,फलन का सांतत्य
തുടർച്ചയായ പരിശോധന,सांतत्य परीक्षण
തുടർച്ചയായ," संतत, अखंड, अविछिन्न, अविरत , सतत"
തുടർച്ചയായ ഡെറിവേറ്റീവ്,संतत अवकलज
തുടർച്ചയായ വിതരണം,संतत बंटन
മുകളിൽ നിന്ന് തുടർച്ചയായി,उपरितः संतत
തുടർച്ചയായ പ്രവർത്തനം,संतत फलन
തുടർച്ചയായി വ്യത്യാസപ്പെട്ടിരിക്കുന്നു,संतततः अवकलनीय
തുടർച്ചയായ ഭൂപടം,संतत प्रतिचित्र
തുടർച്ചയായ മാപ്പിംഗ്,संतत प्रतिचित्रण
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ,संतत प्रायिकता घनत्व फलन
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,संतत प्रायिकता बंटन
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,संतत यादृच्छिक चर
തുടർച്ചയായ സാമ്പിൾ സ്ഥലം,संतत प्रतिदर्श समष्टि
തുടർച്ചയായ വേരിയബിൾ,संतत चर
തുടർച്ചയായ തരംഗം,संतत तरंग
തുടർച്ച,"सांतत्यक, कन्टिनुअम"
തുടർച്ചയായ സിദ്ധാന്തം (= തുടർച്ചയായ സിദ്ധാന്തം),सांतत्यक-अभिगृहीत
യഥാർത്ഥ സംഖ്യകളുടെ തുടർച്ച (= യഥാർത്ഥ സംഖ്യകളുടെ കൂട്ടം),वास्तविक-संख्या समुच्चय
തുടർച്ചയായ സിദ്ധാന്തം,सांतत्यक सिद्‌धांत
കോണ്ടൂർ ഇന്റഗ്രേഷൻ,कन्टूर समाकलन
സങ്കോച മാപ്പിംഗ്,संकुचन प्रतिचित्रण
വൈരുദ്ധ്യം,विरोध
വിരുദ്ധമായ,प्रतिपरिवर्त
നിയന്ത്രണം,नियंत्रण
നിയന്ത്രണ ചാർട്ട്,नियंत्रण-संचित्र
ശരാശരിക്കുള്ള നിയന്ത്രണ ചാർട്ട്,माध्यों का नियंत्रण संचित्र
വൈകല്യങ്ങൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,दोषों का नियंत्रण
ശ്രേണികൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,परिसरों का नियंत्रण
വേരിയബിളുകൾക്കുള്ള നിയന്ത്രണ ചാർട്ട്,चरों का नियंत्रण
ഒത്തുചേരുന്നു,"अभिसरित करना, अभिसरित होना"
അർത്ഥത്തിൽ ഒത്തുചേരൽ,माध्य अभिसरण
ശരാശരി ചതുരത്തിൽ കൂടിച്ചേരൽ,वर्ग माध्य अभिसरण
സംഭാവ്യതയിൽ ഒത്തുചേരൽ,प्रायिकता में अभिसरण
ഒത്തുചേരൽ പരിധി,अभिसरण सीमा
ഒത്തുചേരൽ ആരം,अभिसरण त्रिज्या
ഒത്തുചേരൽ മേഖല,अभिसरण प्रदेश
ഒത്തുചേരുന്ന,"अभिसारी (क्रि.), अभिसरक (सं.)"
ഒത്തുചേരൽ ക്രമം,अभिसारी अनुक्रम
ഒത്തുചേരൽ പരമ്പര,अभिसारी श्रेणी
സംസാരിക്കുക,"विलोम, विपरीत"
തിരിച്ചും,"विलोमतः व्यत्यासाने,"
പരിവർത്തന അംശം,रूपांतरण भिन्न
പരിവർത്തന പട്ടിക,रूपांतरण सारणी
കുത്തനെയുള്ള,अवमुख
കുത്തനെയുള്ള ശരീരം,अवमुख पिंड
കോൺവെക്സ് കോമ്പിനേഷൻ,अवमुख संयोजन
കുത്തനെയുള്ള കവർ (=കോൺവെക്സ് ഹൾ),अवमुख समावरक
കോൺവെക്സ് ഫംഗ്ഷൻ,अवमुख फलन
കോൺവെക്സ് ലീനിയർ കോമ്പിനേഷനുകൾ,अवमुख रैखिक संचय
കോൺവെക്സ് ലീനിയർ പ്രോഗ്രാമിംഗ്,अवमुख रैखिक प्रोग्रामन
കോൺവെക്സ് മെട്രിക് സ്പേസ്,अवमुख दूरीक समष्टि
കുത്തനെയുള്ള ബഹുമുഖം,अवमुख बहुफलक
കോൺവെക്സ് പ്രോഗ്രാമിംഗ്,अवमुख प्रोग्रामन
കുത്തനെയുള്ള പ്രദേശം,अवमुख प्रदेश
കുത്തനെയുള്ള സെറ്റ്,अवमुख समुच्चय
കൺവ്യൂഷൻ,संवलन
convolution integral,संवलन समाकल
കൺവ്യൂഷൻ സിദ്ധാന്തം (= ഫാൾട്ടംഗ് സിദ്ധാന്തം),संवलन प्रमेय
ഏകോപിപ്പിക്കുക," निर्देशी, निर्देशांक , उपसहसंयोजकता"
കോർഡിനേറ്റ് അക്ഷം,निर्देशक अक्ष
കോർഡിനേറ്റ് ജ്യാമിതി,निर्देशांक ज्यामिति
കോർഡിനേറ്റ് വിമാനം,निर्देशांक समतल
കോർഡിനേറ്റുകൾ,निर्देशांक
കോർഡിനേറ്റ് സിസ്റ്റം,"निर्देशांक पद्‌धति, निर्देश तंत्र"
കോപ്പർനിക്കൻ സിസ്റ്റം,कोपर्निकस-निकाय
കോപ്ലനാർ,समतलीय
കോപ്ലനാർ ശക്തികൾ,समतलीय बल
കോപ്ലനാരിറ്റി,समतलीयता
കോപ്രൈം നമ്പറുകൾ,असहभाज्य संख्या
തിരുത്തൽ ഘടകം,"संशोधन गुणक, संशुद्‌धिगुणक"
ശരിയായ പരിഹാരം,सही हल
പരസ്പരബന്ധം,सहसंबंध
പരസ്പരബന്ധം ഗുണകം,सहसंबंध गुणांक
പരസ്പരബന്ധം ഡയഗ്രം,सहसंबंध आरेख
പരസ്പരബന്ധം പ്രവർത്തനം,सहसंबंध फलन
പരസ്പരബന്ധം മാട്രിക്സ്,"सहसंबंध आव्यूह, सहसंबंध मैट्रिक्स"
പരസ്പര ബന്ധ അനുപാതം,सहसंबंधानुपात
കോറെലോഗ്രാം,सहसंबंध-चित्र
കോറലോഗ്രാം വിശകലനം,सहसंबंध-चित्र विश्लेषण
പൊരുത്തപ്പെടുത്തുക,"संगत होना, तदनुरूपी होना"
കത്തിടപാടുകളുടെ തത്വം,संगति-नियम
അനുബന്ധ കോൺ,संगत कोण
അനുബന്ധ വശം,संगत पार्श्व
കോസെറ്റ്,सहसमुच्चय
കോസൈൻ,"कोसाइन, कोटिज्या"
കോസൈൻ നിയമം,कोटिज्या नियम
ചെലവ് വിശകലനം,लागत विश्लेषण
ചെലവ് പരമാവധിയാക്കൽ,लागत अधिकतमीकरण
എണ്ണൽ സിദ്ധാന്തം,गणनीयता-अभिगृहीत
എണ്ണാവുന്ന,गणनीय
കണക്കാക്കാവുന്ന അഡിറ്റിവിറ്റി,गणनीय योज्यता
എണ്ണാവുന്ന അടിസ്ഥാനം,गणनीय आधार
എണ്ണാവുന്ന അടിസ്ഥാനം,गणनीय आधार
എണ്ണാവുന്ന സെറ്റ്,गणनीय समुच्चय
എണ്ണിയാലൊടുങ്ങാത്തത്,गणनीयतः अनंत
കൗണ്ടർ," गणित्र , फलक, काउंटर"
എതിർ ഘടികാരദിശയിൽ,वामावर्त अपसव्य
എതിർ ഉദാഹരണം,प्रत्युदाहरण
സഹവർത്തിത്വം,सहप्रसरण
സഹവർത്തിത്വ നിയമം,सहप्रसरण नियम
കോവേരിയൻസ് മാട്രിക്സ്,सहप्रसरण आव्यूह
സഹവർത്തിത്വ രീതി,सहप्रसरण विधि
സഹവർത്തിത്വ സാങ്കേതികത,सहप्रसरण विधि
ക്രാമർ ഭരണം,क्रैमर-नियम
ക്രാമർ-റാവു അസമത്വം,क्रैमर-राव असमिका
മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ),उद्देश्य फलन
നിർണായക ആംഗിൾ,क्रांतिक कोण
നിര്ണ്ണായക ബിന്ദു,क्रांतिक बिंदु
പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്,फलन का क्रांतिक बिंदु
നിർണായക മൂല്യം,क्रांतिक मान
നിർണായക വേഗത,क्रांतिक वेग
ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ,व्यतिसहसंबंध फलन
ക്രോസ് ഉൽപ്പന്നം,"वेक्टर-गुणनफल, सदिश गुणनफल"
ക്രോസ് റേഷ്യോ,वज्रानुपात
ക്രോസ് സെക്ഷനിംഗ്,अनुप्रस्थ परिच्छेदन
ക്രിപ്റ്റ്,गूढ़लेख
ക്യൂബ്,"घन, क्यूब"
ക്യൂബ് നമ്പർ,घन संख्या
ക്യൂബ് റൂട്ട്,घनमूल
ക്യൂബിക്," घन, घनाकृति, घनीय, त्रिघात , त्रिसमलंबाक्ष, घनीय"
ക്യൂബിക്കൽ,"घन, घनाकृति, घनीय"
ക്യൂബിക് സമവാക്യം,त्रिघात समीकरण
ക്യൂബിക് ഇഞ്ച്,घन इंच
ക്യുബിക് മീറ്റർ,घन मीटर
ക്യൂബിക് പരവലയം,त्रिघात परवलय
ക്യൂബിക് റൂട്ട്,घनमूल
ക്യൂബിക് കാലാവധി,त्रिघाती पद
ക്യൂബോയിഡ്,लंबकोणिक समांतर
സഞ്ചിത,"संचयी संकलित,"
ക്യുമുലേറ്റീവ് കർവ്,संचयी वक्र
സഞ്ചിത വിതരണ പ്രവർത്തനം,संचयी बंटन फलन
സഞ്ചിത ആവൃത്തി,संचयी बारंबारता
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ,संचयी बारंबारता फलन
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്,"संचयी बारंबारता आलेख, संचयी बारंबारता ग्राफ"
ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,संचयी प्रायिकता फलन
ചുരുളൻ,"कर्ल, कुंतल"
പൊരുത്തം,द्विप्राचल वक्र-कुल का कर्ल
വെക്റ്ററിന്റെ ചുരുളൻ,सदिश का कर्ल
ചുരുണ്ട ബ്രാക്കറ്റ്,"धनुःकोष्ठक, धनुर्बधनी"
നിലവിലെ,धारा
നിലവിലെ പോയിന്റ്,चलित बिंदु
വക്രത,वक्रता
വക്രത പ്രഭാവം,वक्रता-प्रभाव
വളവ്,वक्र
വളഞ്ഞ രേഖ,वक्र रेखा
കർവ് ട്രേസിംഗ്,वक्र अनुरेखण
വളഞ്ഞ അസിംപ്റ്റോട്ട്,वक्रेखी अनंतस्पर्शी
curvilinear കോർഡിനേറ്റുകൾ,वक्रेखी निर्देशांक
കർവിലീനിയർ റിഗ്രഷൻ,वक्रेखी समाश्रयण
കൂമ്പാരം,"उभयाग्र, कस्प"
ചക്രം,"चक्र, आवर्तन , साइकिल , ढलाई चक्र, संचन चक्र"
ചാക്രിക വ്യതിയാനം,चक्रीय विचरण
സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം,चक्रीय सदिश गुणनफल
ചാക്രിക ആവശ്യം,चक्रीय मांग
ചാക്രിക പദപ്രയോഗം,चक्रीय व्यंजक
ചാക്രിക ഗ്രൂപ്പ്,चक्रीय समूह
ചാക്രിക ക്രമമാറ്റം,चकीय क्रमचय
സൈക്ലോയ്ഡ്,"चक्रज, साइक्लोइड"
സിലിണ്ടർ,"बेलन, सिलिन्डर"
സിലിണ്ടർ,"बेलनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी"
സിലിണ്ടർ ഉപരിതലം,सिलिन्डराकार पृ्ष्ठ
സൈഫർ,"शून्य, सिफर"
ഡി അലംബെർട്ടിന്റെ തത്വം,डिलंबर्ट-सिद्‌धांत
നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം,अवमंदित सरल आवर्त गति
സ്ഥിരമായ ഈർപ്പം,अवमंदन स्थिरांक
ഡാറ്റ," दत्त, उपात्त , आंकड़ा, न्यास"
ഡാറ്റ ഉത്ഭവം,दत्त उपक्रमण
ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം,न्यास संसाधन प्रणाली
ഡാറ്റ പ്രോസസ്സർ,आंकड़ा संसाधित्र
ഡാറ്റ ഷീറ്റ്,आंकड़ा पत्र
ദശാഭുജം,दशभुज
ദശാഗ്രാം,डेकाग्राम
ദശാമീറ്റർ,डेकामीटर
സ്ഥിരമായ ക്ഷയം,क्षयांक
ശോഷണ വക്രം,क्षय वक्र
മാന്യമായ പ്രവർത്തനം,शिष्ट फलन
ഡെസിഗ്രാം,डेसीग्राम
ദശാംശം,दशमक
ദശാംശം,"दशमलव, दशमिक"
ദശാംശ കോഡ്,दशमिक कोड
ദശാംശ കോഡ് ചെയ്ത അക്കം,दशमलव कोडित अंक
ദശാംശ വികാസം,दशमिक प्रसार
ദശാംശ അംശം,दशमलव भिन्न
ദശാംശ നൊട്ടേഷൻ,दशमलव संकेतन पद्‌धति
ദശാംശ സംഖ്യാ സംവിധാനം,दशमलव अंकन पद्‌धति
ദശാംശ,दशमलव बिंदु
ദശാംശ സ്കെയിൽ,दशमलव मापक्रम
ദശാംശ വ്യവസ്ഥ,दशमलव पद्‌धति
ഡെസിമീറ്റർ,डेसीमीटर
മനസ്സിലാക്കുന്നു,कूटवाचन
തീരുമാന മാതൃക,निर्णय निदर्श
തീരുമാന സിദ്ധാന്തം,निर्णय सिद्‌धांत
തീരുമാനം വേരിയബിൾ,निर्णय चर
ഡീകോഡർ,"कूटवाचक, विकोडक"
ഡീകോഡിംഗ്,"कूटवाचन, विकोडन"
വിഘടിപ്പിക്കാവുന്ന സെറ്റ്,वियोज्य समुच्चय
കുറയുന്നു,ह्रासमान
പ്രവർത്തനം കുറയുന്നു,ह्रासमान फलन
Dedekind ന്റെ കട്ട്,डेडेकिन्ड-कट
ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം,डेडेकिन्ड-प्रमेय
അനുമാനിക്കുക,निगमन करना
കിഴിവ് രീതി,निगमनिक रीति
വികലമായ,सदोष
സമവാക്യം നിർവചിക്കുന്നു,परिभाषी समीकरण
നിശ്ചിത അവിഭാജ്യ,निश्चित समाकल
നിശ്ചിത മാട്രിക്സ്,निश्चित मैट्रिक्स
നിർവചനം," परिभाषा , स्पष्टता , निश्चय"
രൂപഭേദം വക്രം,विरूपण वक्र
രൂപഭേദം വരുത്തിയ ഉപരിതലം,विकृत पृष्ठ
അപചയം,"अपभ्रष्टता, अपह्रास"
ഗതാഗത പ്രശ്‌നങ്ങളിലെ അപചയം,परिवहन समस्याओं में अपभ्रष्टता
ഡിഗ്രി," डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक"
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ബിരുദം,अवकल समीकरण का घात
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि"
ബഹുപദത്തിന്റെ ബിരുദം,बहुपद का घात
ഇല്ലാതാക്കിയ അയൽപക്കം,निष्कासित प्रतिवेश
ഡെൽറ്റ പ്രവർത്തനം,डेल्टा फलन
ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും,मांग और उपयोगिता वक्र
ഡിമാൻഡ് സമവാക്യം,मांग समीकरण
ഡിമാൻഡ് ഫംഗ്ഷൻ,मांग फलन
ജനസംഖ്യാ പഠനം,जनसांख्यिकीय अध्ययन
ജനസംഖ്യാശാസ്ത്രം,जनसांख्यिकी
ഡി മോവ്രെയുടെ സിദ്ധാന്തം,द-मॉयवर प्रमेय
പ്രകടിപ്പിക്കുക," निरूपण करना , प्रमाण देना , निदर्शन करना"
പ്രകടനം," निरूपण , प्रमाण , निदर्शन, प्रदर्शन"
പ്രദർശന ജ്യാമിതി,निरूपणात्मक ज्यामिति
ഡിനോമിനേറ്റർ,हर
ഇടതൂർന്ന സെറ്റ്,सघन समुच्चय
സാന്ദ്രത," घनत्व , सघनता"
എണ്ണമറ്റ സെറ്റ്,प्रगणनीय समुच्चय
പുറപ്പെടുന്ന വേരിയബിളുകൾ,अपगामी अचर
ആശ്രിത സംഭവം,आश्रित घटना
ആശ്രിത റാൻഡം വേരിയബിൾ,आश्रित यादृच्छिक चर
ആശ്രിത വേരിയബിൾ,परतंत्र चर
ആശ്രിത വേരിയേറ്റ്,परतंत्र विचर
വിഷാദം ആംഗിൾ,अवनमन कोण
വ്യുൽപ്പന്നം," व्युत्पत्ति, व्युत्पन्न , अवकलन"
ഡെറിവേറ്റീവ്," व्युत्पन्न , अवकलज"
ഉരുത്തിരിഞ്ഞ പരമ്പര,व्युत्पन्न श्रेणी
ഉരുത്തിരിഞ്ഞ സെറ്റ്,व्युत्पन्न समुच्चय
അവരോഹണം,"अवरोही, अवरोहण"
അവരോഹണ ക്രമം,अवरोही क्रम
അവരോഹണ പരമ്പര,अवरोही श्रेणी
വിവരണാത്മക ജ്യാമിതി,प्रक्षेपात्मक ज्यामिति
വിവരണാത്മക മാതൃക,वर्णनात्मक निदर्श
വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ,वर्णनात्मक सांख्यिकी
ഡിസൈൻ,"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന,प्रयोग की अभिकल्पना
ഡെസ്ക് കാൽക്കുലേറ്റർ,डेस्क परिकलित्र
കണ്ടെത്തൽ,"पहचान, संसूचन"
ഡിറ്റർമിനന്റ്," सारणिक, डिटर्मिनेंट , निर्धारक"
ഡിറ്റർമിനന്റ് റാങ്ക്,सारणिक कोटि
നിർണ്ണയിക്കുക,निर्धारित करना
നിർണ്ണായക മാതൃക,निर्धारणात्मक निदर्श
നിർണ്ണായക പ്രശ്നം,निर्धारणात्मक समस्या
വ്യതിയാനം,विचलन
വ്യതിയാനം ഗുണകം,विचलन गुणांक
ഡയാഡിക് സിസ്റ്റം,द्वि-आधारी प्रणाली
ഡയഗണൽ,"विकर्ण कर्ण,"
ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ,आव्यूह-विकर्णन
ഡയഗണൽ മാട്രിക്സ്,"विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
ഡയഗണൽ സമാനത,विकर्णी समानता
ഡയഗ്രം,आरेख
ഡയഗ്രമാറ്റിക് രീതി,आरेखी विधि
ഡയഗ്രമാറ്റിക് അവതരണം,आरेखी प्रस्तुतिकरण
വ്യാസം,व्यास
ഒരു സെറ്റിന്റെ വ്യാസം,समुच्चय-व्यास
വിപരീതമായി,व्यासतः सम्मुख
പകിട എറിയുക,"पाशकक्षेप, पासा फेंकना"
ദ്വിമുഖ വർഗ്ഗീകരണം,द्विधा वर्गीकरण
ദ്വിമുഖം," द्विभाजन , अर्धक"
നിഘണ്ടു ക്രമം,कोशक्रम
വ്യത്യാസം കണക്കുകൂട്ടൽ,अंतर कलन
വ്യത്യാസ സമവാക്യം,अंतर समीकरण
വ്യത്യാസം ഫോർമുല,अंतर सूत्र
വ്യത്യാസം രീതി,अंतर विधि
സെറ്റുകളുടെ വ്യത്യാസം,समुच्चयों का अंतर
വ്യത്യസ്തമായ,अवकलनीय
വ്യത്യസ്തമായ വക്രം,अवकलनीय वक्र
വ്യത്യസ്തമായ പ്രവർത്തനം,अवकलनीय फलन
വ്യത്യസ്തമായ," विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी"
ഡിഫറൻഷ്യൽ കാൽക്കുലസ്,अवकल गणित
ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്,अवकल गुणांक
ഡിഫറൻഷ്യൽ സമവാക്യം,अवकल समीकरण
ഡിഫറൻഷ്യൽ ഫോം,अवकल समघात
ഡിഫറൻഷ്യൽ ഫോർമുല,अवकल सूत्र
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,अवकल फलन
ഡിഫറൻഷ്യൽ ജ്യാമിതി,अवकल ज्यामिति
ഉയർന്ന ക്രമത്തിന്റെ വ്യത്യാസം,उच्चतर कोटि का अवकल
ഡിഫറൻഷ്യൽ ഘടകം,अवकल खंड
വേർതിരിക്കുക,अवकलन करना
വ്യത്യാസം,"विभेदन, अवकलन"
ഡിഫറൻഷ്യേഷൻ ഫോർമുല,अवकलन सूत्र
വെക്റ്ററിന്റെ വ്യത്യാസം,सदिश का अवकलन
വ്യാപനം,"विसरण, विसार"
അക്കം,"अंक, व्यास का द्वादशांश, अंगुलि"
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,अंकीय अभिकलित्र
ഡിജിറ്റൽ ഡാറ്റ,अंकीय दत्त
മാനം," विस्तार, लंबाई-चौड़ाई, विमा , घात"
മാനം,विमीयता
അളവില്ലാത്ത,"विमाहीन, अविम"
ഒരു സമവാക്യത്തിന്റെ അളവ്,समीकरण विमा
diophantine സമവാക്യം,डायोफैन्टस का समीकरण
മുക്കി കോൺ,नति कोण
ഡിപോളാർ കോർഡിനേറ്റുകൾ,द्वियुग्मध्रुवी निर्देशांक
ദ്വിധ്രുവം,द्विध्रुव
ഡിപിരമിഡ് (ബൈപിരമിഡ്),द्विपिरामिड
ഡിറാക് ഡെൽറ്റ ഫംഗ്‌ഷൻ,डिरैक डेल्टा फलन
നേരിട്ടുള്ള പൊതു ടാൻജെന്റ്,उभयनिष्ठ अनुस्पर्श रेखा
സംവിധാനം ആംഗിൾ,दिष्ट कोण
സംവിധാനം ചെയ്ത ലൈൻ,दिष्ट रेखा
ദിശാസൂചന ഡെറിവേറ്റീവ്,दिक्-अवकलज
ദിശ കോസൈൻ,"दिक्कोज्या, दिक्-कोसाइन"
മാക്സിമയുടെ ദിശ,उच्चिष्ठ की दिशा
പ്രൊജക്ഷന്റെ ദിശ,प्रक्षेपण दिशा
ദിശ അനുപാതം,दिक्-अनुपात
ഡയറക്ടർ സർക്കിൾ,नियामक वृत्त
ഡയറക്ടർ മണ്ഡലം,नियामक गोला
നേരിട്ടുള്ള ഉൽപ്പന്നം,अनुलोम गुणनफल
നേരിട്ടുള്ള തെളിവ്," प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति"
നേരിട്ടുള്ള അനുപാതം,अनुक्रमानुपात
ഡയറക്‌ട്രിക്സ്,नियता
നേരിട്ടുള്ള തുക,अनुलोम योगफल
വിച്ഛേദിച്ച സെറ്റുകൾ,असंबद्‌ध समुच्चय
നിർത്തലാക്കൽ," असांतत्य , असातत्य , भंग"
ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ,अवकलज का असांतत्य
ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ,प्रथम प्रकार का असांतत्य
രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ,द्वितीय प्रकार का असांतत्य
തുടർച്ചയായ വിതരണം,असंतत वितरण
തുടർച്ചയായ പ്രവർത്തനം,असंतत फलन
തുടർച്ചയായ വേരിയേറ്റ്,असंतत विचर
വ്യതിരിക്തമായ,विविक्त
വ്യതിരിക്തമായ വിതരണം,असंतत बंटन
ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,असंतत प्रायिकता बंटन
ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ,असंतत यादृच्छिक चर
വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം,असंतत प्रतिदर्श समष्टि
വ്യതിരിക്തമായ സെറ്റ്,विविक्त समुच्चय
വ്യതിരിക്ത സ്ഥലം,विविक्त समष्टि
വ്യതിരിക്ത ടോപ്പോളജി,विविक्त संस्थिति
വ്യതിരിക്തമായ വ്യതിയാനം,असंतत विचर
വിവേചനം,विविक्तकर
വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം),विविक्तकर विश्लेषण
വേർപിരിയുക,असंयुक्त
പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ,असंयुक्त घटना
വിഭജന സെറ്റുകൾ,असंयुक्त समुच्चय
അവ്യക്തമായ യൂണിയൻ,असंयुक्त सम्मिलन
വിച്ഛേദനം," वियोजन , तर्क-संगत योग"
വിസരണം," परिक्षेपण , प्रकीर्णन"
ഡിസ്പേർഷൻ ചാർട്ട്,परिक्षेपण संचित्र
വിസരണം സ്ഥിരമായ,परिक्षेपणांक
ഡിസ്പർഷൻ ഡയഗ്രം,परिक्षेपण-आरेख
ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്),परिक्षेपण-मैट्रिक्स
സ്ഥാനമാറ്റാം,विस्थापन
ഡിസ്പ്ലേ,प्रदर्श
ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ),कन्सोल
സമാനതകളില്ലാത്ത,"असमरूप, असमान"
വിഘടിപ്പിക്കുന്ന ശക്തികൾ,क्षयकारी बल
ദൂരം പ്രവർത്തനം,दूरी-फलन
ദൂരം മോഡുലസ്,दूरी-मापांक
വിതരണ രഹിത രീതി,बंटन-निरपेक्ष
വിതരണ നിയമം,"वितरण-नियम, बंटननियम"
വ്യതിചലിക്കുക,"अपसारित करना, अपसारित होना"
വ്യതിചലനം," अपसरण, अपसारिता , डाइवर्जेन्स"
വ്യതിചലന സിദ്ധാന്തം,अपसरण प्रमेय
വ്യത്യസ്തമായ,अपसारी
വ്യത്യസ്‌ത പരമ്പര,अपसारी श्रेणी
വിഭജിച്ച വ്യത്യാസം,विभाजित अंतर
വിഭജനം,"भाज्यता, विभाज्यता"
ഹരിക്കാവുന്ന,"भाज्य, विभाज्य"
ഡിവിഷൻ," भाग, प्रभाग , विभाजन"
ഡിവിഷൻ അൽഗോരിതം,विभाजन-कलन विधि
ഡിവിഷൻ റിംഗ്,विभाजन-वलय
ഡോഡെകഗൺ,द्वादशभुज
ഡോഡെകാഹെഡ്രോൺ,द्वादशफलक
ഡൊമെയ്ൻ," प्रक्षेत्र , डोमेन, प्रांत , प्रदेश"
ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ,फलन का प्रांत
