Gujarati,Tamil
સંકોચનની તકનીક,சுருக்க நுட்பம்
સંકુચિત,அமுக்கி
ગણતરી,கணக்கிடுங்கள்
કોમ્પ્યુટર,கணினி
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,கணினி அடிப்படையிலான மல்டிமீடியா
કોમ્પ્યુટર પ્રોગ્રામીંગ,கணனி செய்நிரலாக்கம்
કમ્પ્યુટર પ્રૌદ્યોગિકી,கணினி தொழில்நுட்பம்
અંતરાલ,குழிவான லென்ஸ்
અંતરીલ અરીસો,குழிவான கண்ணாடி
છુપાવવું તે,மறைத்தல்
કેન્દ્રિત,செறிவு
એકાગ્રતા,செறிவு
કેન્દ્રિત લેન્સ,செறிவு லென்ஸ்
કન્ડેન્સર માઇક્રોફોન,மின்தேக்கி மைக்ரோஃபோன்
સંતુલનની શરત,சமநிலையின் நிலை
ઉધાર,கடத்தல்
વહન પ્રવાહ,கடத்தல் மின்னோட்டம்
વાહકતા,கடத்துத்திறன்
વ્યવસ્થાપક,நடத்துனர்
ગોઠવણી,உள்ளமைவு
જોડાણ,இணைப்பு
જોડાણ,இணைப்பு
સંલગ્ન,இணைப்பு
સુસંગતતા,நிலைத்தன்மையும்
એક સ્થિરતાપૂર્વક,தொடர்ந்து
ને આશ્વાસન આપવું,கன்சோல்
સતત,மாறிலி
સતત કંપનવિસ્તાર,நிலையான வீச்சு
માઇક્રોફોનનો સંપર્ક કરો,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
કન્ટેન ફોર્મેટ,கொள்கலன் வடிவம்
દૂષણ,மாசுபாடு
સંતુષ્ટ,உள்ளடக்கம்
સંલગ્ન,தொடர்ச்சியான
સતતપણું,தொடர்ச்சி
સાતત્ય કેન્દ્ર,தொடர்ச்சியான சாவடி
સાતત્ય knાંકણ,தொடர்ச்சியான குமிழ்
સતત,தொடர்ச்சியான
સતત ચાપ,தொடர்ச்சியான வளைவு
સતત તરંગ,தொடர்ச்சியான அலை
સમોચ્ચ રેખા,விளிம்பு வரி
સમોચ્ચ યોજના,விளிம்பு திட்டம்
કરાર,ஒப்பந்த
સંકોચન,சுருள்
વિપરીત ગુણોત્તર,கான்ட்ராஸ்ட் விகிதம்
નિયંત્રણ વર્તુળ,கட்டுப்பாட்டு சுற்று
નિયંત્રણ વીજળી,கட்டுப்பாட்டு மின்முனை
અંકુશ,கட்டுப்பாட்டு உபகரணங்கள்
નિયંત્રણ ગ્રીસ,கட்டுப்பாட்டு கட்டம்
નિયંત્રણ રેખા,கட்டுப்பாட்டு வரி
કંટ્રોલ પેનલ,கட்டுப்பாட்டு குழு
નિયંત્રણ કક્ષ,கட்டுப்பாட்டு அறை
અંકુશ,கட்டுப்பாட்டு அட்டவணை
નિયંત્રણ ટાવર,கட்டுப்பாட்டு கோபுரம்
નિયંત્રક,கட்டுப்படுத்தி
એકતરફી,ஒன்றிணைத்தல்
એકતરતી લેન્સ,ஒருங்கிணைந்த லென்ஸ்
રૂપાંતર કરનાર,மாற்றி
બહિર્મુખ લેન્સ,குவிந்த லென்ஸ்
માર્ગ,மாற்றுதல்
સંકટ,கன்வெர்யூஷன் குறியிடப்பட்டது
મરણોત્તર,மாற்றும் இடைக்கணிப்பு
મંતવ્ય,மாற்றும் இடைக்கணிப்பு
કૂકી,குக்கீ
કૂકીટર,குக்கியர்
કોપરો,கோப்ரோசசர்
દોરી,தண்டு
કોથળી,கொரோனா
કોરોના -વિસર્જન,கொரோனா வெளியேற்றம்
સંબંધ,தொடர்பு
કોસિન ઘટક,கொசைன் கூறு
કોસિન તરંગ,கொசைன் அலை
બ્રહ્માંડિક અવાજ,அண்ட சத்தம்
કાઉન્ટર,கவுண்டர்
પ્રતિવિશેષ,எதிர் கடிகார திசையில்
જોડીદાર,கப்ளர்
જોડાણ,இணைப்பு
જોડાણ કરનાર,இணைப்பு மின்தேக்கி
જોડાણ નેટવર્ક,இணைப்பு நெட்வொர்க்
સંલગ્ન પ્રતિકાર,இணைப்பு எதிர்ப்பு
સહ સંયોજક બંધન,சக பிணைப்பு
કવરેજ,பாதுகாப்பு
ભડકો,செயலிழப்பு
વિવેચક,சிக்கலான இசைக்குழு
નિર્ણાયક શરત,சிக்கலான நிலை
વિવેચક,சிக்கலான இணைப்பு
વિવેચક આવર્તન,சிக்கலான அதிர்வெண்
નિર્ણાયક પરિમાણ,சிக்கலான அளவுரு
મગરો,முதலை கிளிப்
ફાલ,குறுக்கு மறைதல்
Crossલટ -મોડ્યુલેશન,குறுக்கு பண்பேற்றம்
આતુરતા,குறுக்கு பேச்சு
ક્રોસફેક,கிராஸ்ஃபேட்
ભંડાર,குறியாக்கவியல்
ક્રિસ્ટલ,படிக
ક્રિસ્ટલ ફિલ્ટર,படிக வடிகட்டி
સંકેત,கியூ
કયડ -નિશાન,கியூ மதிப்பெண்கள்
ક્વોરી ઉપકરણ,கியூயிங் சாதனம்
પ્રવાહ,தற்போதைய வடிகால்
વર્તમાન મીટર,தற்போதைய மீட்டர்
વર્તમાન ટ્રાન્સફોર્મર,மின்சார மின்மாற்றி
શબ,கர்சர்
વળાંક,வளைவு
આવર્તન બંધ કરવું,அதிர்வெண் துண்டிக்கவும்
કટર,கட்டர்
કોયરો,கணணி மையம்
સાયબર સુરક્ષા,சைபர் பாதுகாப்பு
કોયરાની જગ્યા,மின்வெளி
ચક્ર,மிதிவண்டி
સાધનસંપત્તિ,சுழற்சி
ડીસી. ઘટક,டி.சி. கூறு
ડીસી. પ્લેટની વીજળી,டி.சி. தட்டு சக்தி
ડીસી. પુન: સ્થાપન,டி.சி. மறுசீரமைப்பு
વિધ્વંસ,டம்பர் டையோடு
ભીનાશ,டம்பிங்
અંધારું,இருள்
માહિતી,தகவல்கள்
માહિતી પ્રસારણ,தரவு ஒளிபரப்பு
આધારપ્રણી,தரவு சுருக்க
માહિતી શારકામ,தரவு துளையிடுதல்
આધાર -એન્ક્રિપ્શન,தரவு குறியாக்கம்
આધારપત્રક,தரவு கோப்பு
આધાર -નિયંત્રણ,தரவு கையாளுதல்
માહિતી ખાણકામ,தரவு சுரங்க
આંકડા,தகவல் செயல்முறை
ડેટા પ્રોસેસર,தரவு செயலி
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
માહિતી સેવા,தரவு சேவை
આધાર સામગ્રી,தரவுத்தாள்
માહિતી સંગ્રાહક,தரவு சேமிப்பு
આંકડા,தரவு ஸ்ட்ரீம்
આંકડાકીય પરિવર્તન,தரவு மாற்றம்
આંકડા,தரவு பரிமாற்றம்
ડેટાબેઝ,தரவுத்தளம்
ઓળખપત્ર,டேட்டா காஸ்டிங்
ડબ્બા,டேட்டாகிராம்
ડી.બી. મીટર,டிபி மீட்டர்
મડાગાંઠ,இறந்த காற்று
મૃત શોર્ટ સર્કિટ,இறந்த குறுகிய சுற்று
મૃત સ્થળ,இறந்த இடம்
મડાગાંઠ,முட்டுக்கட்டை
ડીબગ કાર્યક્રમ,பிழைத்திருத்த திட்டம்
ઉઘાડું,பிழைத்திருத்தம்
અવાજનો સડો,ஒலியின் சிதைவு
ડેસિબેલ (ડીબી),டெசிபல் (டி.பி.)
દશાંશ,தசம
દશાંશ સંહિતા,தசம குறியீடு
દશાંશ,தசம இலக்க
સ્પષ્ટીકરણ,புரிந்துகொள்ளுதல்
ડીકોડર,டிகோடர்
ડીકોડિંગ,டிகோடிங்
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
વિઘટન,டிகம்பரஷ்ஷன்
શોક,துண்டித்தல்
ડિક્યુપલિંગ સર્કિટ,துண்டிப்பு சுற்று
ડિક્યુપલિંગ નેટવર્ક,பிணைப்பு நெட்வொர்க்
ડિક્રિપેશન,மறைகுறியாக்கம்
સમર્પિત રેખા,அர்ப்பணிக்கப்பட்ட வரி
દાદર,டி-என்டிங்
દહન,டி-எம்பேசிஸ்
ચૂક,இயல்புநிலை
ગુણવત્તામાં ખામી,தரத்தில் குறைபாடு
ખામીયુક્ત,குறைபாடுள்ள
ખામીયુક્ત એકમ,குறைபாடுள்ள அலகு
વ્યાખ્યા,வரையறை
સુશોભન,விலகல்
શૃય,சிதைவு
અવકાશ,Defragmentation
કોઇલ,டி-காஸிங் சுருள்
પ્રમાણ,பட்டம்
દખલ,டி-இன்டர்லீவர்
વિલંબ -રેખા,தாமதக் கோடு
વિલંબ સમય,தாமத நேரம்
વિલંબિત ફ્રેમ મેમરી,தாமதமான பிரேம் நினைவகம்
વિલંબિત સ્કેનીંગ,தாமதமாக ஸ்கேனிங்
વિલંબિત સુમેળ સંકેત,தாமதமான ஒத்திசைவு சமிக்ஞை
ડિલિવરી,டெலிவரி
વિતરણ પદ્ધતિ,விநியோக அமைப்பு
નશાખોરી,டெமோடுலேஷன்
નામંજૂર કરનાર કાર્ડ,டெமோடுலேட்டர் அட்டை
બેભાન વ્યક્તિ,டெமுல்டிப்ளெக்சர்
ક્ષેત્રની .ંડાઈ,வயலின் ஆழம்
ઉતરતું,இறங்கு
નિયમાની વિશિષ્ટતા,வடிவமைப்பு விவரக்குறிப்பு
ડેસ્કટ .પ,டெஸ்க்டாப்
તપાસ -ઉત્પાદન,கண்டறிதல் வெளியீடு
વિચલનો,விலகல்
સાધન,சாதனம்
ઉપકારની ચાલક,சாதன இயக்கி
રોગનિવાર,பரிசோதனை
ચિત્ર,வரைபடம்
સંવાદ ટ્રેક,உரையாடல் டிராக்
વ્યતાના,விட்டம் பயன்முறை
હીરાની સ્ટાઇલસ,டயமண்ட் ஸ்டைலஸ்
પાટા,உதரவிதானம்
ડાયફ્ર ra મેટિક શોષક,உதரவிதான உறிஞ்சி
અલગ -અલગ વાત,டைகோடிக் கேட்பது
શિખાઉ,மின்கடத்தா
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,மின்கடத்தா இடைவெளி- கீழே
ડાઇલેક્ટ્રિક નુકસાન,மின்கடத்தா இழப்பு
તફાવત આવર્તન,வேறுபாடு அதிர்வெண்
તફાવત આવર્તન વિકૃતિ (ડીએફડી),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
ફરક,வித்தியாசமான தொனி
વિભેદક એમ્પ્લીફાયર,வேறுபட்ட பெருக்கி
પરિબળ,மாறுபாடு
વિસારક,டிஃப்பியூசர்
અંક,இலக்கு
ડિજિટલ,டிஜிடல்
ડિજિટલ આર્ટિફેક્ટ,டிஜிட்டல் கலைப்பொருள்
ડિજિટલ audio ડિઓ,டிஜிட்டல் ஆடியோ
ડિજિટલ audio ડિઓ ફિલ્ટર,டிஜிட்டல் ஆடியோ வடிகட்டி
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,டிஜிட்டல் ஆடியோ பணி நிலையம்
ડીજીટલ કેમેરા,எண்ணியல் படக்கருவி
ડિજિટલ કમ્પ્યુટર,டிஜிட்டல் கணினி
ડિજિટલ ડેટા,டிஜிட்டல் தரவு
ડિજિટલ સંપાદન,டிஜிட்டல் எடிட்டிங்
ડિજિટિહાઇટર,டிஜிட்டல் உற்சாகம்
ડિજિટલ ફિલ્ટર,டிஜிட்டல் வடிகட்டி
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,டிஜிட்டல் பிரேம் ஒத்திசைவு
ડિજિટલ હેરિટેજ,டிஜிட்டல் பாரம்பரியம்
ડિજિટલ છબી,டிஜிட்டல் படம்
ડિજિટલ ગ્રંથાલય,டிஜிட்டல் நூலகம்
ડિજિટલ મીટર,டிஜிட்டல் மீட்டர்
ડિજિટલ મોડ્યુલેશન,டிஜிட்டல் பண்பேற்றம்
ડિજિટલ મલ્ટીપ્લેક્સ,டிஜிட்டல் மல்டிபிளக்ஸ்
ડિજિટલ નેટવર્ક,டிஜிட்டல் நெட்வொர்க்
Digitalપચારિક outputપટી,டிஜிட்டல் வெளியீடு
ડિજિટલ પ્લેબેક,டிஜிட்டல் பிளேபேக்
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
ડિજિટલ રેકોર્ડિંગ,டிஜிட்டல் பதிவு
ડિજિટલ ક્રાંતિ,டிஜிட்டல் புரட்சி
ડિજિટલ સંકેત,டிஜிட்டல் சிக்னல்
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
ડિજિટલ સહી,டிஜிட்டல் கையொப்பம்
ડિજિટલ પ્રૌદ્યોગિકી,டிஜிட்டல் தொழில்நுட்பம்
ડિજિટલથી એનાલોગ કન્વર્ટર,அனலாக் மாற்றி டிஜிட்டல்
ડિજિટલ વિડિઓ,டிஜிட்டல் வீடியோ
ડિજિટલ વોલ્ટમીટર,டிஜிட்டல் வோல்ட்மீட்டர்
વિભાજન,டிஜிட்டல் மயமாக்கல்
અંશે,டிஜிட்டல் மயமாக்கல்
ડિજિટાઇઝ્ડ વિડિઓ,டிஜிட்டல் செய்யப்பட்ட வீடியோ
સિધ્ધાંત,டிஜிட்டல்சர்
ઝાંખું,மங்கலான
પરિમાણ,பரிமாணம்
ઝાંખું,மங்கலான
પશુ -વ્યવસ્થા,டையோடு
ડૂબકી મારવી,டிப்
દ્વિપક્ષી,டிப்ளெக்ஸர்
દ્વિધ્રુવ,இருமுனை ஆண்டெனா
પ્રત્યક્ષ પ્રસારણ,நேரடி ஒளிபரப்பு
ડાયરેક્ટ વર્તમાન (ડી સી),நேரடி மின்னோட்டம் (டி சி)
સીધું પસંદ કરવું,நேரடி எடுப்பது
પ્રત્યક્ષ વાંચન સાધન,நேரடி வாசிப்பு கருவி
પ્રત્યક્ષ રેકોર્ડિંગ,நேரடி பதிவு
દિશાત્મક એન્ટેના,திசை ஆண்டெனா
દિશાત્મક દંપતી,திசை கப்ளர்
દિશાત્મક માઇક્રોફોન,திசை மைக்ரோஃபோன்
ઉદ્ધતા,வழிகாட்டுதல்
ડિરેક્ટરી,அடைவு
અપંગ કરવું,முடக்கவும்
છટણી,வட்டு ஆண்டெனா
ડિસ્ક આધારિત સંગ્રહ,வட்டு அடிப்படையிலான சேமிப்பு
અંધકારમય,தனித்துவமான
ઝૂંપડી,வட்டு
ડિસ્ક ડ્રાઇવ,வட்டு இயக்கி
છળ,வட்டு ஒதுக்கீடு
વિઘટન,டிஸ்கெட்
વિઘટન,இடப்பெயர்வு
વિક્ષેપ,சிதறல்
વિસ્થાપન,இடம்பெயர்வு
પ્રદર્શન,காட்சி
પ્રદર્શન એકમ (કન્સોલ),காட்சி அலகு (கன்சோல்)
અપરાધ,சிதறல்
જુસ્સો,அதிருப்தி
નિસ્યંદિત પાણી,வடிகட்டிய நீர்
વિકૃતિ,சிதைவு
વિતરણ,விநியோகம்
વિતરણ એમ્પંતક,விநியோக பெருக்கி
ભાગ,பிரிவு
ભાજક,வகுப்பான்
દસ્તાવેજ,ஆவணம்
ડોલ્બી,டால்பி டிஜிட்டல்
ક્ષેત્ર,களம்
ક્ષેત્રમાં,டொமைன் கன்ட்ரோலர்
ધૂમ્રપાનની અસર,டாப்ளர் விளைவு
ડબલ ધ્રુવ (દ્વિધ્રુવી),இரட்டை கம்பம் (இருமுனை)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்
બે બાજુવાળી ડિસ્ક,இரட்டை பக்க வட்டு
બેવડું,இரட்டிப்பாகும்
નીચે આવવાનું તરંગ,கீழே வரும் அலை
નીચેનો પ્રવાહ,டவுன் ஸ்ட்ரீம்
ડાઉનલિંક,டவுனிங்க்
ડાઉનલોડ કરવું,பதிவிறக்க Tamil
ડાઉનલોડનું,பதிவிறக்குகிறது
ચિત્ર,வரைதல்
ડ્રોલીંગ બીટ,துளையிடும் பிட்
શારકામ યંત્ર,துளையிடும் இயந்திரம்
ઝુંબેશ,இயக்கி
ડ્રમ,டிரம்
સુકા બલ્બનું તાપમાન,உலர்ந்த விளக்கை வெப்பநிலை
સૂકકો,உலர் செல்
સૂકા સોલ્ડર,உலர் சாலிடர்
ડ્યુઅલ ચેનલ મોડ,இரட்டை சேனல் பயன்முறை
ડબ,டப்பிங்
નાવિક,டட்
ફેંકડી,டம்ப்
બેવડી,டூப்ளக்ஸ்
સમયગાળો,காலம்
ધૂળ,தூசி
ક dustંગ,தூசி பிழை
ધૂળની સાબિતી,தூசி ஆதாரம்
ડસ્ટર,டஸ்டர்
ગતિશીલ,மாறும்
ગતિશીલ બીટ ફાળવણી,டைனமிக் பிட் ஒதுக்கீடு
ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ),மாறும் இடைநிலை விலகல் (மங்கலான)
ગતિશીલ જથ્થો,மாறும் அளவு
ગતિશીલ શ્રેણી,மாறும் வரம்பு
ગતિશીલ શ્રેણી નિયંત્રણ,மாறும் வரம்பு கட்டுப்பாடு
પર્યટક,டைனமோ
કાનનો ફોન,காது தொலைபேசி
પૃથ્વી,பூமி
પૃથ્વીના મણકા,பூமி வீக்கம்
પૃથ્વીનો પ્રતિકાર,பூமி எதிர்ப்பு
માટીનો લાકડી,பூமியின் தடி
પૃથ્વી ઉપગ્રહ,பூமி செயற்கைக்கோள்
ભૂસ્તર,பூமி நிலையம்
માટીનું,பூமி முனையம்
વસ્તુ,பூமி
પડઘો,எதிரொலி
ગુંજ,எதிரொலி அறை
પ્રક્ષેપો,எடி நடப்பு
એડી વર્તમાન ખોટ,எடி தற்போதைய இழப்பு
ધારદાર મીટર,எட்ஜ்வைஸ் மீட்டர்
સંપાદન,எடிட்டிங்
અસરકારક એન્ટેના height ંચાઇ,பயனுள்ள ஆண்டெனா உயரம்
અસરકારક એન્ટેના લંબાઈ,பயனுள்ள ஆண்டெனா நீளம்
અસરકારક વોલ્ટેજ,பயனுள்ள மின்னழுத்தம்
કાર્યક્ષમતા,திறன்
સ્થિતિસ્થાપકતા,நெகிழ்ச்சி
વિદ્યુત સ્રાવ,மின்சாரம்
વિદ્યુત ક્ષેત્ર,மின்சார புலம்
વિદ્યુત ફ્લેશ,மின்சார ஃபிளாஷ்
વીજળી,மின்சார ஹீட்டர்
વિદ્યુત -મીટર,மின்சார மீட்டர்
વિદ્યુત મોટર,மின்சார மோட்டார்
વીજળી આંચકો,மின்சார அதிர்ச்சி
વીજળી ફેલાવી,மின்சார தீப்பொறி
વિદ્યુત -સાધન,மின் சாதனம்
વિદ્યુત અવાજ,மின் சத்தம்
વિદ્યુત -તોફાન,மின் புயல்
વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન,மின்சாரம் இயக்கப்படும் இசைக்கருவி
વીજળી,மின்சாரம்
વીજળી પુરવઠો,மின்சாரம் வழங்கல்
વિદ્યુત -વિસ્ફોટ સંબંધી,மின்முனைகாட்சி
વિદ્યુતપ્રવાહ,மின்னாற்பகுப்பு மின்தேக்கி
વીજળીનું,மின்காந்த
વિદ્યુત વિક્ષેપ,மின்காந்த இடையூறு
વીજળીકાત,மின்காந்த குறுக்கீடு
વિદ્યુત -વર્ણપટ,மின்காந்த நிறமாலை
વિદ્યુત -તરંગ,மின்காந்த அலை
વિદ્યુત -પ્રચાર,மின்காந்த அலை பிரச்சாரம்
ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ,எலக்ட்ரான் பல ஒளிச்சேர்க்கை
વિદ્યુત -ગણતરી,மின்னணு கால்குலேட்டர்
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી),மின்னணு தரவு செயலாக்கம் (ஈடிபி)
ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ),மின்னணு அஞ்சல் (மின்னஞ்சல்)
વિદ્યુત -ફેરબદલ પદ્ધતિ,மின்னணு மாறுதல் அமைப்பு
વિદ્યુત -વિચ્છેદન,மின்னணுவியல்
વીજળીકરણ,மின்முனை
વિદ્યુત -વિસ્ફોટ વિષયક,மின்னியல்
Elevંચું,உயரம்
જડિત,பதிக்கப்பட்ட
એમ્બેડ કરેલું audio ડિઓ,உட்பொதிக்கப்பட்ட ஆடியோ
જડિત પદ્ધતિ,உட்பொதிக்கப்பட்ட அமைப்பு
મુદ્રા,சின்னம்
Ingંચી રહેલા વલણો,வளர்ந்து வரும் போக்குகள்
ઉત્સર્જન,உமிழ்வு
ખ્યાતિ,உமிழ்ப்பான்
ઉત્સુક અનુયાયી,உமிழ்ப்பான் பின்தொடர்பவர்
ઉત્સર્જક,உமிழ்ப்பான் முனையம்
ઉત્સર્જક-જંકશન,உமிழ்ப்பான்-அடிப்படை-சந்திப்பு
સક્ષમ કરવું,இயக்கு
દંડ,பற்சிப்பி கம்பி
અકસ્માત,என்கிப்பர்
વાડો,அடைப்பு
વિકૃતિ,குறியாக்கம்
એન્કોડર,குறியாக்கி
ઉન્માદ,குறியாக்கம்
એન્ક્રિપ્શન,குறியாக்கம்
અંત,இறுதி குறி
અંતિમ વપરાશકર્તા,கடைசி பயனாளி
શક્તિ,ஆற்றல்
Energyર્જા વિખેરી,ஆற்றல் பரவல்
E ર્જા વિતરણ,ஆற்றல் விநியோகம்
અમલ,அமலாக்கம்
એન્જિન,இயந்திரம்
ઇજનેર,பொறியாளர்
ઈજનેરી,பொறியியல்
ઈજનેર ભંડાર,பொறியியல் கடை
કોતરણી,வேலைப்பாடு
વધારવું,மேம்படுத்தவும்
દાણ,குழுமம்
દાખલ કરો કી,விசையை உள்ளிடவும்
સાહસિક આર્કિટેક્ચર,நிறுவன கட்டமைப்பு
Enthંચું,என்டல்பி
પ્રાણ,என்ட்ரோபி
કોડી,என்ட்ரோபி குறியீட்டு முறை
પ્રક્ષેપણ,என்ட்ரோபி பணிநீக்கம்
સરખું,சமன்
એકરૂપ કરવું તે,சமநிலை
એકરૂપ વ્યક્તિ,சமநிலைப்படுத்தி
સામાન,உபகரணங்கள்
સાધનસામગ્રીનો coverાંકણ,உபகரணங்கள் கவர்
સમાન,இணையான
ભુસવું,அழிக்கவும்
માથું કાaseવું,தலையை அழிக்கவும்
ધોવાણ,அரிப்பு
અનિયમિત,ஒழுங்கற்ற
ભૂલ,பிழை
ભૂલ નિયંત્રણ કોડિંગ,பிழை கட்டுப்பாட்டு குறியீட்டு முறை
ભૂલ સુધારણા,பிழை திருத்தம்
ભૂલ તપાસ,பிழை கண்டறிதல்
ભૂલ,பிழை கையாளுதல்
ભૂલ સંભાવના,பிழை நிகழ்தகவு
અલંકાર,ஈத்தர்நெட்
અશિષ્ટ કેબલ,ஈத்தர்நெட் கேபிள்
જ્ eાનવિજ્icsાન,யூஜெனிக்ஸ்
ખાલી કરાવું છું,வெளியேற்றம்
વિનિમય,பரிமாற்றம்
બહાર નીકળવું,உற்சாகம்
અમલમાં મૂકવું,செயல்படுத்த
અમલનો સમય,மரணதண்டனை நேரம்
અઘોષ,வெளியேற்ற
બહાર નીકળવું,வெளியேறு
વિસ્તૃત,விரிவாக்கப்பட்டது
વિસ્તરણ વાલ્વ,விரிவாக்கம் வால்வு
પ્રયોગ,பரிசோதனை
નિષ્ણાત પદ્ધતિ,நிபுணர் அமைப்பு
અન્વેષણ કરવું,ஆராயுங்கள்
સંશોધન કરનાર,ஆய்வுப்பணி
એક્સ્પો (પ્રદર્શન),எக்ஸ்போ (கண்காட்சி)
વીજ પુરવઠો વધારવો,மின்சாரம் வழங்கல்
બાહ્ય નિયંત્રણ,வெளிப்புற கட்டுப்பாடு
બાહ્ય સ્મૃતિ,வெளிப்புற நினைவகம்
બાહ્ય સંગ્રહ,வெளிப்புற சேமிப்பு
બાહ્ય થ્રેડ,வெளிப்புற நூல்
અર્ક,பிரித்தெடுக்கவும்
વધારા,எக்ஸ்ட்ராநெட்
રચના કરવી,புனையல்
પાસું,முகம்
પ્રેક્ષય,முகநூல்
પરિબળ,காரணி
ઝાંખર કરવું,மங்கல்
પથરવું,மங்கவும்
ફાળવું,மங்கிவிடும்
નિસ્તેજ,மங்கலான
નિસ્તેજ,மறைதல்
ઝાંખું ક્ષેત્ર,மங்கலான மண்டலம்
ફ ant ન્ટમ (= ફેન્ટમ),பேண்டம் (= பாண்டம்)
ફાસ્ટ ફ્યુરિયર ટ્રાન્સફોર્મ (એફએફટી) એલ્ગોરિધમનો,ஃபாஸ்ட் ஃபோரியர் டிரான்ஸ்ஃபார்ம் (எஃப்எஃப்டி) வழிமுறை
જીવલેણ ભૂલ,ஆபத்தான பிழை
દોષ,தவறு
લક્ષણ,அம்சம்
ખવડાવવું,தீவனம்
પ્રતિસાદ,பின்னூட்டம்
પ્રતિસાદ એમ્પ્લીફાયર,கருத்து பெருக்கி
પ્રતિસાદ,கருத்து சுற்று
પ્રતિસાદ વોલ્ટેજ,கருத்து மின்னழுத்தம்
ફીડર,ஊட்டி
ફીડર કેબલ,ஊட்டி கேபிள்
ફીડર ઝૂંપડી,ஊட்டி குடிசை
ફીણ -રેખા,ஊட்டி வரி
ફીડર પદ્ધતિ,ஊட்டி அமைப்பு
ફીડર વાયર,ஊட்டி கம்பி
રેસા,ஃபைபர்
રેસા -ઓપવિજ્icsાન,ஃபைபர் ஒளியியல்
વફાદારી,நம்பகத்தன்மை
વફાદારી શ્રેણીના વિસ્તરણ,நம்பகத்தன்மை வரம்பு நீட்டிப்பு
ક્ષેત્ર,புலம்
મેદાન,புலம் இயக்கி
ક્ષેત્ર -અસર ટ્રાંઝિસ્ટર,புல விளைவு டிரான்சிஸ்டர்
ક્ષેત્ર શક્તિ,புல வலிமை
ક્ષેત્ર શક્તિ શક્તિ મીટર,புல வலிமை மீட்டர்
ક્ષેત્ર તાકાત મોજણી,கள வலிமை ஆய்வு
આંકડો,படம்
યોગ્યતા,தகுதியின் எண்ணிக்கை
ફિલામેન્ટ,இழை
ફાઈલ,கோப்பு
ફાઈલ સર્જક,கோப்பு சேவையகம்
ફાઇલ સિસ્ટમ,கோப்பு முறை
રોપનાર,நிரப்பு
ફિલ્મ રેકોર્ડર,ஃபிலிம் ரெக்கார்டர்
ફિલ્મ -ગતિ,பட வேகம்
ફિલ્ટર કરવું,வடிகட்டி
ફિલ્ટર ગૂંગળામણ,வடிகட்டி மூச்சுத்திணறல்
ફિલ્ટર સર્કિટ,வடிகட்டி சுற்று
ગડબડ,வடிகட்டுதல்
સરસ ટ્યુનિંગ નિયંત્રણ,சிறந்த ட்யூனிங் கட்டுப்பாடு
મર્યાદિત ક્ષેત્ર,வரையறுக்கப்பட்ட புலம்
અગ્નિશામક,தீ சுவர்
અગ્નિશામક,பயர்பாக்ஸ்
ફાયરિંગ ખૂણો,துப்பாக்கி சூடு கோணம்
હદા,ஃபார்ம்வேர்
ફિટિંગ,பொருத்துதல்கள்
નિયત બિંદુ ચાર્ટ,நிலையான புள்ளி விளக்கப்படம்
નિયત બિંદુ વસ્તુ,நிலையான புள்ளி உருப்படி
ફ્લેશ,ஃபிளாஷ்
ફ્લેટ,தட்டையானது
ફ્લિકર,ஃப்ளிக்கர்
ફલીપ ફલોપ,ஃபிளிப் ஃப்ளாப்
તરતી વાલ્વ,மிதவை வால்வு
તરતું,மிதக்கும்
અસ્થાયી બ batteryતી,மிதக்கும் பேட்டரி
ફ્લોટિંગ પોઇન્ટ,மிதவைப்புள்ளி
અસ્થાયી,மிதக்கும் துறைமுகம்
પૂર,ஒளி வெள்ளம்
પૂરની પ્રકાશ,வெள்ள விளக்குகள்
માળા,தரை
ફ્લોપી,நெகிழ்
પ્રવાહ ચાર્ટ,ஓட்ட விளக்கப்படம்
વધઘટ,ஏற்ற இறக்கம்
પ્રવાહી,திரவம்
ફ્લોરોસન્ટ દીવો,ஃப்ளோரசன்ட் விளக்கு
