Tamil,Gujarati
கணினி செயல்பாடு,કમ્પ્યુટર કામગીરી
கணினி சார்ந்த மொழி,કમ્પ્યુટર લક્ષી ભાષા
கணினி வெளியீடு,કમ્પ્યુટર -આઉટપુટ
கணினி வெளியீட்டு மைக்ரோஃபில்ம்,કમ્પ્યુટર આઉટપુટ માઇક્રોફિલ્મ
கணினி செயல்திறன்,કમ્પ્યુટર -કામગીરી
கணினி அச்சுப்பொறி,કમ્પ્યુટરનો મુદ્રક
கணினி நிரல்,કોમ્પ્યુટર પ્રોગ્રામ
கணினி நிரல் சிறுகுறிப்பு,કમ્પ્યુટર પ્રોગ્રામ
கணினி நிரல் தோற்றம்,કમ્પ્યુટર પ્રોગ્રામ મૂળ
கணினி அறிவியல்,કમ્પ્યુટર વિજ્ scienceાન
கணினி பாதுகாப்பு,કમ્પ્યુટર સુરક્ષા
கணினி பகிர்வு,કમ્પ્યુટર -વહેંચણી
கணினி உருவகப்படுத்துதல்,કમ્પ્યુટર સિમ્યુલેશન
கணினி சிமுலேட்டர்,કમ્પ્યુટર સિમ્યુલેટર
கணினி மென்பொருள்,કમ્પ્યુટર સૉફ્ટવેર
கணினி நிபுணர்,કમ્પ્યુટર નિષ્ણાત
கணினி அமைப்பு,કમ્પ્યુટર પદ્ધતિ
கணினி அமைப்பு தணிக்கை,કમ્પ્યુટર સિસ્ટમ ઓડિટ
கணினி தொழில்நுட்பம்,કમ્પ્યુટર પ્રૌદ્યોગિકી
கணினி முனையம்,કમ્પ્યુટર
கணினி நேரம்,કોમ્પ્યુટર ટાઇમ
கணினி சொல்,કમ્પ્યુટર શબ્દ
கணினி மையம்,ગણતરી કેન્દ્ર
கணினி உறுப்பு,કમ્પ્યુટિંગ તત્વ
கணினி சக்தி,ગણતરીની શક્તિ
கணினி அமைப்பு,ગણતરી પદ્ધતિ
ஒன்றிணைக்கவும்,કથન
ஒருங்கிணைந்த தரவு தொகுப்பு,સંજ્ concાન ડેટા સેટ
இணைந்த விசை,સંગત કી
இணைத்தல்,સંજ્ concાન
ஒருங்கிணைப்பு தன்மை,સંકક્ષણનું -પાત્ર
செறிவூட்டப்பட்ட செய்தி,કેન્દ્રિત સંદેશ
செறிவு,એકાગ્રતા
செறிவு,એકાગ્રતા
செறிவு முனைய இடையக,કેન્દ્રિત ટર્મિનલ બફર
கருத்து கற்றல்,કન્સેપ્ટ -લર્નિંગ
கருத்துரு மாதிரி,કાલ્પનિક મોડેલ
ஒத்திசைவு,એકીકૃતતા
ஒத்திசைவு,સુસંગત
ஒரே நேரத்தில்,સહવર્તી
ஒரே நேரத்தில் செயல்பாடு,સહવર્તી કામગીરી
ஒரே நேரத்தில் செயலாக்கம்,સહવર્તી પ્રક્રિયા
நிபந்தனை சட்டசபை,શરતી વિધાનસભા
நிபந்தனை சட்டசபை வெளிப்பாடு,શરતી વિધાનસભા અભિવ્યક્તિ
நிபந்தனை சட்டசபை அறிவுறுத்தல்,શરતી વિધાનસભા સૂચના
நிபந்தனை கிளை அறிவுறுத்தல்,શરતી શાખા સૂચના
நிபந்தனை முறிவு,શરતી વિરામ
நிபந்தனை,શરતી
நிபந்தனை முறிவு அறிவுறுத்தல்,શરતી વિરામ સૂચના
நிபந்தனை என்ட்ரோபி,શરતી એન્ટ્રોપી
நிபந்தனை வெளிப்பாடு,શરતી અભિવ્યક્તિ
நிபந்தனை உட்குறிப்பு செயல்பாடு,શરતી અસર
நிபந்தனை தகவல் உள்ளடக்கம்,શરતી માહિતી સામગ્રી
நிபந்தனை ஜம்ப்,શરતી કૂદકો
நிபந்தனை ஜம்ப் அறிவுறுத்தல்,શરતી કૂદકાની સૂચના
நிபந்தனை ஆபரேட்டர்,શરતી alપરેટર
நிபந்தனை அறிக்கை,શરતી પત્રક
நிபந்தனை நிறுத்த வழிமுறை,શરતી સ્ટોપ સૂચના
நிபந்தனை பரிமாற்ற வழிமுறை,શરતી તબદીલી સૂચના
நிபந்தனை மாறி,શરતી ચલ
நிபந்தனை செல்,સ્થિતિ કોષ
நிபந்தனை குறியீடு,શરત આચારસંહિતા
நிபந்தனைக்குட்பட்ட சுற்று,શરતી સર્કિટ
கண்டிஷனிங்,કન્ડિશનિંગ
கண்டிஷனிங் உபகரணங்கள்,કન્ડીશનીંગ સાધનસામગ્રી
நிபந்தனை பட்டியல்,સ્થિતિ યાદી
நிபந்தனை பெயர்,શરત નામ
நிபந்தனை பெயர் நிலை,શરત નામની શરત
நிபந்தனை முன்னொட்டு,સ્થિતિનો ઉપસર્ગ
மாநாட்டு கட்டுப்பாடு (= உணர்திறன் கட்டுப்பாடு),કોન્ફરન્સ નિયંત્રણ (= સંવેદનશીલતા નિયંત્રણ)
தன்னம்பிக்கை அளவு,આત્મવિશ્વાસ સ્તર
ரகசியத்தன்மை,ગુપ્તતા
உள்ளமைவு,ગોઠવણી
உள்ளமைவு பிரிவு,ગોઠવણી અનુભાગ
உறுதிப்படுத்தல்,સમર્થન
குழப்ப மேட்ரிக்ஸ்,મૂંઝવણ
நெரிசல்,ભીડ
இணைத்தல்,જોડાણમાં
இணைக்கப்பட்ட குறிப்பு,સંલગ્ન સંદર્ભ
இணைக்கப்பட்ட சேமிப்பு,જોડાયેલ સંગ્રહ
செயல்பாட்டை இணைக்கவும்,કનેક્ટ વિધેય
இணைக்கும் ஏற்பாடு,જોડવાની વ્યવસ્થા
ஏற்பாடு சேவையை இணைக்கிறது,જોડવાની વ્યવસ્થા સેવા
இணைப்பு,જોડાણ
இணைப்பு,સંબંધક
இணைப்பு,સંલગ્ન
நேரத்தை இணைக்கவும்,સમય જોડવાનો સમય
தொடர்ச்சியாக,અનુક્રમ
தொடர்ச்சியான செயல்பாடு,સતત કામગીરી
தொடர்ச்சியான வரிசை கணினி,અગમ્ય અનુક્રમ કમ્પ્યુટર
இதன் விளைவு நிலைத்தன்மையைக் கண்டறிதல்,સુસંગતતા તપાસ શોધવી
கன்சோல்,ને આશ્વાસન આપવું
சொல்-செயலாக்க உபகரணங்களை கன்சோல்,ક consન્સોલ વર્ડ પ્રોસેસિંગ સાધનસામગ્રી
ஒருங்கிணைப்பு,એકીકરણ
ஒருங்கிணைப்பு,એકત્ર કરનાર
நிலையான பகுதி,સતત વિસ્તાર
நிலையான வழிமுறை,સતત સૂચના
நிலையான நீள புலம்,સ્થિર લંબાઈ ક્ષેત્ર
நிலையான விகித குறியீடு,સતત ગુણોત્તર સંહિતા
நிலையான சேமிப்பு,સતત સંગ્રહ
நிலையான சொல்,સતત શબ્દ
கட்டுப்படுத்தப்பட்ட தொகுப்பு,પ્રતિબંધિત નિર્ધારિત
கட்டுப்பாடு,પ્રતિબંધ
உரை உள்ளது,સમાવિષ્ટ લખાણ
உள்ளடக்கம்,સંતુષ્ટ
உள்ளடக்க முகவரி சேமிப்பு (= துணை சேமிப்பு),સામગ્રી સંબોધિત સ્ટોરેજ (= એસોસિએટીવ સ્ટોરેજ)
உள்ளடக்க ஆய்வு,સામગ્રી
சர்ச்சை,તકરાર
சர்ச்சை அமைப்பு,તકરાર પદ્ધતિ
உள்ளடக்க பட்டியல்,વિષયવસ્તુ સૂચિ
சூழல்,સંદર્ભ
சூழல் எடிட்டிங்,સંદર્ભ સંપાદન
சூழல் ஆசிரியர்,સંદર્ભ સંપાદક
சூழல் இலவச மொழி,સંદર્ભ વિનાની ભાષા
சூழல் இலவச அமைப்பு,સંદર્ભ વિનાની રચના
சூழல் உணர்திறன் மொழி,સંદર્ભ સંવેદનશીલ ભાષા
சூழல் அறிவிப்பு,સંદર્ભની ઘોષણા
தற்செயல் செயல்முறை,આકસ્મિક કાર્યપદ્ધતિ
தொடர்ச்சியான அட்டை,ચાલુ રાખવું કાર્ડ
தொடர்ச்சியான சோதனை,સાતત્ય તપાસ
தொடர்ச்சியான வடிவம்,સતત સ્વરૂપ
தொடர்ச்சியான படிவ அட்டை,સતત ફોર્મ કાર્ડ
தொடர்ச்சியான படிவங்கள் காகிதம்,સતત ફોર્મ કાગળ
தொடர்ச்சியான செயல்முறை கட்டுப்பாடு,સતત પ્રક્રિયા નિયંત્રણ
தொடர்ச்சியான உருவகப்படுத்துதல்,સતત અનુકરણ
தொடர்ச்சியான கணினி மாடலிங் திட்டம்,સતત સિસ્ટમ મોડેલિંગ કાર્યક્રમ
தொடர்ச்சியான கணினி உருவகப்படுத்துதல் மொழி,સતત સિસ્ટમ સિમ્યુલેશન ભાષા
விளிம்பு மாதிரி,સમોચ્ચું
மாறுபாடு,વિપરીત
மாறுபட்ட கூர்மைப்படுத்துதல்,વિપરીત
கட்டுப்பாடு,નિયંત્રણ
கட்டுப்பாட்டு பகுதி,અંકુશ
பிட் கட்டுப்பாட்டு,અંકુશ
கட்டுப்பாட்டு தொகுதி,અંકુશ
கட்டுப்பாட்டு பஸ்,નિયંત્રણ બસ
கட்டுப்பாட்டு பைட்,સજાગર
கட்டுப்பாட்டு அட்டை,નિયંત્રણ -કાર્ડ
கட்டுப்பாட்டு தன்மை,અંકુશ
கட்டுப்பாட்டு சுற்று,નિયંત્રણ વર્તુળ
கட்டுப்பாட்டு எழுத்தர்,નિયંત્રણ કારકુન
கட்டளை மொழியைக் கட்டுப்படுத்துங்கள்,નિયંત્રણ આદેશ
கணினியைக் கட்டுப்படுத்தவும்,નિયંત્રણ
கட்டுப்பாட்டு கவுண்டர்,નિયંત્રણ કાઉન્ટર
கட்டுப்பாட்டு சுழற்சி,નિયંત્રણ
தரவைக் கட்டுப்படுத்தவும்,અંકુશ
அகராதியைக் கட்டுப்படுத்தவும்,શબ્દકોશ
கட்டுப்பாட்டு பொறியியல்,નિયંત્રણ ઈજનેર
கட்டுப்பாட்டு புலம்,નિયંત્રણ ક્ષેત્ર
வடிவமைப்பு உருப்படியைக் கட்டுப்படுத்தவும்,નિયંત્રણ બંધારણ વસ્તુ
கட்டுப்பாட்டு செயல்பாடு,નિયંત્રણ
கட்டுப்பாட்டு தலைப்பு,નિયંત્રણ મથાળું
கட்டுப்பாட்டு துளை,અંકુશ
கட்டுப்பாட்டு வழிமுறைகள்,નિયંત્રણ
கட்டுப்பாட்டு அறிவுறுத்தல் பதிவேட்டில்,નિયંત્રણ સૂચના રજિસ્ટર
மொழியைக் கட்டுப்படுத்துங்கள்,નિયંત્રણ ભાષા
கட்டுப்படுத்தப்பட்ட அளவுரு,નિયંત્રિત પરિમાણ
கட்டுப்படுத்தப்பட்ட சேமிப்பக ஒதுக்கீடு,નિયંત્રિત સંગ્રહ ફાળવણી
கட்டுப்படுத்தப்பட்ட மாறி,નિયંત્રિત ચલ
கட்டுப்படுத்தப்பட்ட சொற்களஞ்சியம்,નિયંત્રિત શબ્દભંડોળ
கட்டுப்படுத்தி,નિયંત્રક
கட்டுப்படுத்தி செயல்பாடு,નિયંત્રક કાર્ય
கட்டுப்பாட்டு வரி,નિયંત્રણ રેખા
கட்டுப்பாட்டு தர்க்கம்,નિયંત્રણ તર્ક
கட்டுப்பாட்டு வளையம்,નિયંત્રણ લૂપ
கட்டுப்பாட்டு குறி,અંકુશ
கட்டுப்பாட்டு-வெகுஜன காட்சி,નિયંત્રણ મશજાનું પ્રદર્શન
மைக்ரோபிரேமிங்கைக் கட்டுப்படுத்தவும்,માઇક્રોપ્રોગ્રામિંગને નિયંત્રિત કરો
கட்டுப்பாட்டு முறை,નિયંત્રણ -પદ્ધતિ
கட்டுப்பாட்டு எண்,નિયંત્રણ નંબર
கட்டுப்பாட்டு குறிக்கோள்,નિયંત્રણ ઉદ્દેશ
கட்டுப்பாட்டு செயல்பாடு,નિયંત્રણ કામગીરી
கட்டுப்பாட்டு ஆபரேட்டர்,નિયંત્રણ operatorપરેટર
கட்டுப்பாட்டு ஆபரேட்டரின் முனையம்,નિયંત્રણ operatorપરેટર
கட்டுப்பாட்டு குழு,કંટ્રોલ પેનલ
கட்டுப்பாட்டு புள்ளி,નિયંત્રણ બિંદુ
அச்சிடலைக் கட்டுப்படுத்துங்கள்,નિયંત્રણ મુદ્રણ
கட்டுப்பாட்டு திட்டம்,નિયંત્રણ કાર્યક્રમ
கட்டுப்பாட்டு பஞ்ச்,નિયંત્રણ પંચ
கட்டுப்பாட்டு பதிவு,અંકુશ
கட்டுப்பாட்டு பதிவு,નિયંત્રણ રજિસ્ટર
கட்டுப்பாட்டு வழக்கமான,નિયમિત નિયંત્રણ
கட்டுப்பாட்டு பிரிவு,નિયંત્રણ -અનુભાગ
கட்டுப்பாட்டு வரிசை,નિયંત્રણ ક્રમ
கட்டுப்பாட்டு விவரக்குறிப்பு,નિયંત્રણ -વિશિષ્ટતા
கட்டுப்பாட்டு அடுக்கு,નિયંત્રણ સ્ટેક
கட்டுப்பாட்டு தரநிலை,નિયંત્રણ ધોરણ
கட்டுப்பாட்டு அறிக்கை,અંકુશ
கட்டுப்பாட்டு நிலையம்,નિયંત્રણ મથક
கட்டுப்பாட்டு சேமிப்பிடம்,નિયંત્રણ સંગ્રહ
சேமிப்பக சேமிப்பைக் கட்டுப்படுத்துங்கள்,નિયંત્રણ સંગ્રહ સાચવો
கட்டுப்பாட்டு சுவிட்ச்,અંકુશ
கட்டுப்பாட்டு அமைப்பு,નિયંત્રણ પદ્ધતિ
கட்டுப்பாட்டு நாடா,નિયંત્રણ ટેપ
கட்டுப்பாட்டு நுட்பம்,નિયંત્રણ તકનીક
கட்டுப்பாட்டு முனையம்,નિયંત્રણ
மொத்தம் கட்டுப்படுத்தவும்,અંકુશ
கட்டுப்பாட்டு பரிமாற்ற அறிக்கை,નિયંત્રણ -તબદીલી નિવેદન
கட்டுப்பாட்டு பிரிவு,નિયંત્રણ વિભાગ
கட்டுப்பாட்டு மாறி,નિયંત્રણ ચલ
கட்டுப்பாட்டு அளவு,અંકુશ
வார்த்தையை கட்டுப்படுத்துங்கள்,નિયંત્રણ શબ્દ
மாநாடு,પરંપરાગત
மாநாட்டு உபகரணங்கள்,પરંપરાગત સાધનસામગ્રી
ஒன்றிணைத்தல்,એકતરફી
உரையாடல்,વાતચીત
உரையாடல்,વાર્તાલાપને લગતું
உரையாடல் இயற்கணித மொழி,વાર્તાલાપનું બીજગણિત ભાષા
உரையாடல் தொகுப்பி,સંવાદિતા સંકલનકર્તા
உரையாடல் கணினி,સંવાદિતા -ગણતરી
உரையாடல் மொழி,સંવાદિતા ભાષા
உரையாடல் முறை,વાર્તાલાપની સ્થિતિ
உரையாடல் அமைப்பு,સંવાદિતા પદ્ધતિ
உரையாடல் முனையம்,પરિવર્તનીય
உரையாடல் நேர பகிர்வு,વાર્તાલાપ સમય
மாற்றம்,રૂપાંતર
மாற்றத்திற்கான விலை,રૂપાંતર ખર્ચ
மாற்று சாதனம்,રૂપાંતર ઉપકરણ
மாற்று முறை,રૂપાંતર મોડ
மாற்று வழக்கம்,પ્રત્યારોપણ
மாற்றவும்,રૂપાંતર કરવું
மாற்றி,એકત્રીકરણ કરનાર
குவிந்த நிரலாக்க,બહિર્ચાર્ય કાર્યક્રમ
உரையாற்றப்பட்ட நினைவகம் ஒருங்கிணைப்பு,સંકલન મેમરી
தரவை ஒருங்கிணைத்தல்,સંકલિત આધાર
வடிவியல் மொழியை ஒருங்கிணைத்தல்,ભૂમિતિ ભાષા
கிராபிக்ஸ் ஒருங்கிணைப்பு,સંકલન ગ્રાફિક્સ
ஒருங்கிணைப்பு நெட்வொர்க்,સંકલન નેટવર્ક
நேர அளவை ஒருங்கிணைத்தல்,સંકલન ધોરણ
நகலெடு,નકલ
கம்பியில்லா பிளக்,દોરીહીન
கோர்டோனியர் சிஸ்டம்,સંદિગ્ધ પદ્ધતિ
கோர்,કેન્દ્રસ્થ
கோர் டம்ப்,હાર્દિક
மைய படம்,કેન્દ્ર છબી
மைய பட நூலகம்,મૂળ છબી ગ્રંથાલય
மைய நினைவகம்,હડપૂલ
கோர் நெட்வொர்க்,કેન્દ્ર
இணை குடியிருப்பாளர்,નિવાસી
மைய சேமிப்பு,મૂળ સંગ્રહ
கோர் சிஸ்டம்,મૂળ પદ્ધતિ
இணை-ரூட்டின்,સહ-રૂટિન
சரியானது மற்றும் நகலெடு,સાચી અને નકલ
திருத்தம் அம்சம்,સુધારણા
திருத்தம்,સુધારણા
திருத்தும் தகவல்,સુધારાની માહિતી
சரியான பராமரிப்பு,સુધારાત્મક જાળવણી
சரியான பராமரிப்பு நேரம்,સુધારાત્મક જાળવણી સમય
செலவு பகுப்பாய்வு,પડતર
செலவு-மைய கணக்கியல்,ખર્ચ-કેન્દ્ર
எண்ணுங்கள்,ગણતરી
கவுண்டர்,કાઉન્ટર
எதிர் தடுக்கிறது,પ્રતિ -અટકાયત
கவுண்ட்-கீ-டேட்டா சாதனம்,ગણતરી-કી-ડેટા ઉપકરણ
நாட்டின் குறியீடு,દેશનો કોડ
முக்கியமான பாதை முறை,નિર્ણાયક પાથ પદ્ધતિ
குறுக்கு பட்டை சுவிட்ச்,ક્રોસ -બાર -સ્વીચ
குறுக்கு பட்டை அமைப்பு,ક્રોધાવેશ
குறுக்கு சோதனை,ક્રોસ ચેક
குறுக்கு கம்பைலர்,Crossાળ
குறுக்கு டொமைன் தொடர்பு,ડોમેન સંચાર
குறுக்கு நெருப்பு,અગ્નિશામક આગ
குறுக்கு கால்,મોડું
குறுக்கு கால் சோதனை,Footલટ પગ પરીક્ષણ
குறுக்கு புள்ளி வரிசை,ક્રોસ પોઇન્ટ એરે
குறுக்கு வெட்டு சோதனை,Sectionલ -વિભાગીય પરીક્ષણ
ஒரு வரிசையின் குறுக்குவெட்டு,એરેનો પારો -વિભાગ
குறுக்கு மென்பொருள்,Crossલ
குறுக்கு சப்அரியா இணைப்பு,ક્રોસ સુબેરિયા લિંક
குறுக்கு பேச்சு,આતુરતા
குறுக்கு கண்காணிப்பு,Crossંચે ચાલતી ટ્રેકિંગ
கூட்டம்,ભીડિયું
கிரையோஜெனிக்ஸ்,સાંકડી
கிரையோஜெனிக் சேமிப்பு,ક્રાયોજેનિક સંગ્રહ
கிரையோஜெனிக் கடை,ક્રાયોજેનિક ભંડાર
கிரையோஸ்டாட்,સાંકડો
கிரையட்ரான்,ચિત્ત
கிரிப்டோகிராஃபிக்,ગુપ્તચર
கிரிப்டோகிராஃபிக் வழிமுறை,ગુપ્ત અલ્ગોરિધમનો
குறியாக்கவியல்,ભંડાર
ஒட்டுமொத்த குறியீட்டு,સંચિત સૂચિ
நாணய சின்னம்,ચલાનું પ્રતીક
தற்போதைய பீம் நிலை,વર્તમાન બીમ સ્થિતિ
தற்போதைய இணைப்பு குழு,વર્તમાન જોડાણ જૂથ
தற்போதைய தலைமுறை,વર્તમાન પે generationી
"தற்போதைய அறிவுறுத்தல்
 பதிவு","વર્તમાન સૂચના
 નોંધણી કરવી"
"தற்போதைய வரி
 சுட்டிக்காட்டி","વર્તમાન રેખા
 નિર્દેશક"
"தற்போதைய வளையம் (=
 தற்போதைய ஆன்டினோட்)","વર્તમાન લૂપ (=
 વર્તમાન એન્ટિનોડ)"
தற்போதைய பயன்முறை தர்க்கம்,વર્તમાન મોડ તર્ક
தற்போதைய பதிவு,વર્તમાન રેકોર્ડ
கர்சர்,શબ
கர்சர் கட்டுப்பாட்டு விசை,કરશાર નિયંત્રણ કી
கர்டேட்,પડઘો
வளைவு பின்தொடர்பவர்,વળાંક અનુયાયી
தலையணை,ગલાગ
வாடிக்கையாளர் அணுகல் பகுதி,ગ્રાહક પ્રવેશ ક્ષેત્ર
வாடிக்கையாளர் தகவல் கட்டுப்பாட்டு அமைப்பு,ગ્રાહક માહિતી નિયંત્રણ પદ્ધતિ
வாடிக்கையாளர் வளாக உபகரணங்கள்,ગ્રાહક જગ્યા
வாடிக்கையாளர் மாறுதல் அமைப்பு,ગ્રાહક સ્વિચિંગ સિસ્ટમ
வெட்டு வடிவம்,Cutભું સ્વરૂપ
படிவங்கள் பயன்முறையை வெட்டுங்கள்,ફોર્મ મોડ કાપો
வெட்டு முறை,કાપી પદ્ધતિ
வெட்டு,Offતરવું
சைபர்னேஷன்,કોટિ
சைபர்நெடிக்ஸ்,મનોહર
மிதிவண்டி,ચક્ર
சுழற்சி எண்ணிக்கை,ચક્ર ગણતરી
சுழற்சி அட்டவணை,ચક્ર -સૂચિ
சுழற்சி நினைவகம்,ચક્ર
சுழற்சி நுண்ணிய வரைபடம்,ચક્ર
சுழற்சி மீட்டமைப்பு,ચક્ર ફરીથી સેટ કરવું
சுழற்சி பகிர்வு,ચક્ર -વહેંચણી
சுழற்சி திருட்டு,ચક્ર ચોરવું
சுழற்சி திருடுதல்,ચક્ર ચોરી
சுழற்சி நேரம்,ચક્ર સમય
சுழற்சி குறியீடு,ચક્રીય સંહિતા
சுழற்சி பணிநீக்க சோதனை,ચક્રીય નિરર્થક તપાસ
சுழற்சி மாற்றம்,ચક્રાકાર પાળી
சுழற்சி சேமிப்பு,ચક્રીય -સંગ્રહ
சுழற்சி பரிமாற்றம்,ચક્રાકાર -તબદીલી
சிலிண்டர் கருத்து,નળાકાર ખ્યાલ
எழுத்து,પાત્ર
குறியீட்டு தசம,દશાંશ
டெய்ஸி சங்கிலி,ડેઝી સાંકળ
டெய்ஸி அச்சு சக்கரம்,ડેઝી પ્રિન્ટ પૈડું
டெய்ஸி சக்கரம்,ડેઝીનું પૈડું
டம்பிங்,ભીનાશ
தகவல்கள்,માહિતી
குரலுக்கு மேலே உள்ள தரவு,અવાજ ઉપર ડેટા
தரவு அணுகல் ஏற்பாடு,આધાર જણાવવાની વ્યવસ્થા
தகவல் கையகப்படுத்துதல்,માહિતી મેળવવી
தரவு கையகப்படுத்தல் கணினி,માહિતી સંપાદન કમ્પ્યુટર
தரவு தழுவல் அலகு,આધાર -એકમ
தரவு நிர்வாகி,આંકડા વહીવટકર્તા
தரவு மொத்தம்,એકરૂપ ડેટા
தரவு பகுதி,આધાર -ક્ષેત્ર
தரவு வரிசை,આધાર સામગ્રી
தரவு பண்புக்கூறு,આંકડા લક્ષણ
தரவு வங்கி,આંકડા -બેંક
தரவுத்தளம்,ડેટાબેઝ
தரவுத்தள நிர்வாகம்,ડેટાબેઝ વહીવટ
தரவுத்தள மேலாண்மை,ડેટાબેઝ મેનેજમેન્ટ
தரவுத்தள மேலாண்மை அமைப்பு,ડેટાબેઝ સંચાલન પદ્ધતિ
தரவுத் தொகுதி,આંકડા
தரவு இடைவெளி (= நேரடி நினைவக அணுகல்),ડેટા વિરામ (= ડાયરેક્ટ મેમરી એક્સેસ)
தரவு இடையக பதிவு,આંકડા
தரவு பிடிப்பு,આધાર -સામગ્રી
தரவு அட்டை,આધાર -કાર્ડ
தரவு கேரியர்,આંકડા
தரவு செல்,આધાર -કોષ
தரவு சேனல்,માહિતી
தரவு சேனல் மல்டிபிளெக்சர்,આંકડા -ખર્ચ કરનાર
தரவு சுற்று,આધાર સામગ્રી
தரவு சுற்று வெளிப்படைத்தன்மை,આંકડાકીય પારદર્શિતા
தரவுக் குறியீடு,આધારપ્રમાણ
தரவு சேகரிப்பு,માહિતી સંગ્રહ
தரவு சேகரிப்பு நிலையம்,માહિતી વસૂલાત મથક
தரவு சேகரிப்பு அமைப்பு,માહિતી સંગ્રહ પદ્ધતિ
"தகவல்கள்
 தொடர்பு","માહિતી
 વાતચીત"
"தகவல்கள்
 தொடர்பு
 சேனல்","માહિતી
 વાતચીત
 માર્ગ"
"தகவல்கள்
 தொடர்பு
 உபகரணங்கள்","માહિતી
 વાતચીત
 સામાન"
"தகவல்கள்
 தொடர்பு
 இடைமுகம்","માહિતી
 વાતચીત
 પ્રસારણ"
"தகவல்கள்
 தொடர்பு
 வலைப்பின்னல்","માહિતી
 વાતચીત
 નેટવર્ક"
"தகவல்கள்
 தொடர்பு
 சேவை","માહિતી
 વાતચીત
 સેવા"
தரவு சுருக்கம்,આંકડા
தரவு சுருக்க,આધારપ્રણી
தரவு இணைப்பு,આધાર સામગ્રી
தரவு மாறிலி,આંકડા
"தகவல்கள்
 மாசுபாடு","માહિતી
 દૂષણ"
தரவு கட்டுப்பாடு,આંકડા -આધાર -નિયંત્રણ
தரவு கட்டுப்பாட்டு தொகுதி,આધાર -નિયંત્રણ અવરોધ
தரவு மாற்றம்,આંકડા
தரவு மாற்றி,આંકડા -રૂપાંતર
தரவு அறிவிப்பு,માહિતી ઘોષણા
"தரவு அறிவிப்பு
 அறிக்கை","માહિતી ઘોષણા
 નિવેદન"
தரவு வரையறை,માહિતી
"தரவு வரையறை
 பெயர்","માહિતી
 નામ"
"தரவு வரையறை
 அறிக்கை","માહિતી
 નિવેદન"
தரவு தாமதம்,વિલંબ
தரவு டிலிமிட்டர்,આંકડા
தரவு அடர்த்தி,આંકડાકીય ઘનતા
"தரவு விளக்கம்
 நுழைவு","આંકણી
 પ્રવેશ"
"தரவு விளக்கம்
 மொழி","આંકણી
 ભાષા"
தரவு வடிவமைப்பு,આધાર જણાવનારું
தரவு சாதனம்,આંકડા
தரவு அகராதி,શબ્દકોશ શબ્દકોશ
தரவு இயக்கப்பட்ட பரிமாற்றம்,નિર્દેશિત આંકડા
தரவு காட்சி அலகு,આધારસૂચક ડેટા
தரவு விநியோக அமைப்பு,આંકડા વિતરણ પદ્ધતિ
தரவு பிரிவு,આંકડા વિભાગ
தரவு உறுப்பு,આંકડાકીય તત્વ
தரவு உறுப்பு சங்கிலி,માહિતી તત્વ સાંકળ
"தரவு குறியாக்கம்
 விசை","આધાર -એન્ક્રિપ્શન
 મુખ્ય"
"தரவு குறியாக்கம்
 தரநிலை","આધાર -એન્ક્રિપ્શન
 ધોરણ"
தகவல் பதிவு,માહિતી નોંધ
தரவு நுழைவு சாதனம்,માહિતી પ્રવેશ -ઉપકરણ
தரவு பிழை,આધાર -ભૂલ
தரவு மதிப்பீடு,આંકડાકીય મૂલ્યાંકન
தரவு பரிசோதனை,આધાર -પરીક્ષા
தரவு பரிமாற்றம்,આંકડા વિનિમય
தரவு புலம்,આંકડા
தரவு கோப்பு,આધારપત્રક
தரவு ஓட்டம்,આંકડાકીય પ્રવાહ
தரவு ஓட்ட விளக்கப்படம்,આધારપત્રક
தரவு ஓட்ட கட்டுப்பாடு,આધારસૂત્ર
தரவு ஓட்ட வரைபடம்,આંકડાકીય વિધવા
தரவு வடிவம்,આધારપત્રક
தரவு வடிவமைப்பு உருப்படி,ડેટા ફોર્મેટ આઇટમ
தரவு ஜெனரேட்டர்,આંકડા -જનરેટર
டேட்டாகிராம்,ડબ્બા
டேட்டாகிராம் சேவை,ડેટાગ્રામ સેવા
தரவு கிராபிக்ஸ்,ડેટા ગ્રાફિક્સ
தரவு கிராஃபோஸ்கோப்,માહિતી
தரவு கையாளுதல்,આધાર -નિયંત્રણ
"தரவு கையாளுதல்
 திறன்","આધાર -નિયંત્રણ
 શક્તિ"
தரவு வரிசைமுறை,આધાર -આધાર -આધાર -માહિતી
தரவு ஹோஸ்ட் (= ஹோஸ்ட்),ડેટા હોસ્ટ (= હોસ્ટ)
தரவு சுதந்திரம்,આંકડાકીય સ્વતંત્રતા
தரவு உள்ளீடு,આધાર જણાવનારું પ્રમાણ
தரவு உள்ளீட்டு நிலையம்,માહિતી ઇનપુટ સ્ટેશન
தரவு ஒருமைப்பாடு,માહિતી સંકલિતતા
தரவு பரிமாற்றம்,આધાર -ઉત્પાદન
குரலில் தரவு,અવાજમાં માહિતી
"தரவு I/O.
 வழிமுறைகள்","ડેટા I/O
 સૂચના"
தரவு உருப்படி,આધાર -સામગ્રી
தரவு நிலை,આધાર -સ્તર
தரவு நூலகம்,આધાર -ગ્રંથાલય
"தரவு இணைப்பு கட்டுப்பாடு
 எழுத்து","ડેટા લિંક નિયંત્રણ
 પાત્ર"
"தரவு இணைப்பு தப்பித்தல்
 எழுத்து","ડેટા લિંક એસ્કેપ
 પાત્ર"
