Kannada,Punjabi
ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ,ਨਿਰੰਤਰ ਮਕੈਨਿਕਸ
ಮುಂದುವರಿದ ಭಾಗ,ਜਾਰੀ ਅੰਸ਼
ಮುಂದುವರಿದ ಉತ್ಪನ್ನ,ਜਾਰੀ ਉਤਪਾਦ
ನಿರಂತರತೆ,ਨਿਰੰਤਰਤਾ
ಕಾರ್ಯದ ನಿರಂತರತೆ,ਫੰਕਸ਼ਨ ਦੀ ਨਿਰੰਤਰਤਾ
ನಿರಂತರತೆಯ ಪರೀಕ್ಷೆ,ਨਿਰੰਤਰਤਾ ਟੈਸਟ
ನಿರಂತರ,ਲਗਾਤਾਰ
ನಿರಂತರ ಉತ್ಪನ್ನ,ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ
ನಿರಂತರ ವಿತರಣೆ,ਲਗਾਤਾਰ ਵੰਡ
ಮೇಲಿನಿಂದ ನಿರಂತರ,ਉੱਪਰ ਤੋਂ ਲਗਾਤਾਰ
ನಿರಂತರ ಕಾರ್ಯ,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ,ਲਗਾਤਾਰ ਵੱਖਰਾ
ನಿರಂತರ ನಕ್ಷೆ,ਲਗਾਤਾਰ ਨਕਸ਼ਾ
ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್,ਲਗਾਤਾਰ ਮੈਪਿੰਗ
ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
ನಿರಂತರ ವೇರಿಯಬಲ್,ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ
ನಿರಂತರ ತರಂಗ,ਲਗਾਤਾਰ ਲਹਿਰ
ನಿರಂತರ,ਨਿਰੰਤਰਤਾ
ನಿರಂತರ ಕಲ್ಪನೆ (= ನಿರಂತರ ತತ್ವ),ਨਿਰੰਤਰ ਪਰਿਕਲਪਨਾ (= ਨਿਰੰਤਰਤਾ ਸਵੈ-ਸਿੱਧ)
ನೈಜ ಸಂಖ್ಯೆಗಳ ನಿರಂತರತೆ (= ನೈಜ ಸಂಖ್ಯೆಗಳ ಸೆಟ್),ਵਾਸਤਵਿਕ ਸੰਖਿਆਵਾਂ ਦਾ ਨਿਰੰਤਰਤਾ (= ਅਸਲ ਸੰਖਿਆਵਾਂ ਦਾ ਸਮੂਹ)
ನಿರಂತರ ಸಿದ್ಧಾಂತ,ਨਿਰੰਤਰ ਸਿਧਾਂਤ
ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ,ਕੰਟੋਰ ਏਕੀਕਰਣ
ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್,ਸੰਕੁਚਨ ਮੈਪਿੰਗ
ವಿರೋಧಾಭಾಸ,ਵਿਰੋਧਾਭਾਸ
ವ್ಯತಿರಿಕ್ತ,ਵਿਰੋਧੀ
ನಿಯಂತ್ರಣ,ਕੰਟਰੋਲ
ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ਕੰਟਰੋਲ ਚਾਰਟ
ಸರಾಸರಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ਔਸਤ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
ದೋಷಗಳಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ਨੁਕਸ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
ವ್ಯಾಪ್ತಿಯ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ਰੇਂਜਾਂ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ਵੇਰੀਏਬਲ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ
ಒಮ್ಮುಖವಾಗುತ್ತವೆ,ਇਕੱਠੇ
ಸರಾಸರಿಯಲ್ಲಿ ಒಮ್ಮುಖ,ਮਤਲਬ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
ಸರಾಸರಿ ಚೌಕದಲ್ಲಿ ಒಮ್ಮುಖ,ਮਤਲਬ ਵਰਗ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ,ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੇਂਸ
ಒಮ್ಮುಖ ಮಿತಿ,ਕਨਵਰਜੈਂਸ ਸੀਮਾ
ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
ಒಮ್ಮುಖ ಪ್ರದೇಶ,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
ಒಮ್ಮುಖ,ਕਨਵਰਜੈਂਟ
ಒಮ್ಮುಖ ಅನುಕ್ರಮ,ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ
ಒಮ್ಮುಖ ಸರಣಿ,ਕਨਵਰਜੈਂਟ ਲੜੀ
ಸಂಭಾಷಿಸು,ਗੱਲਬਾਤ
ವ್ಯತಿರಿಕ್ತವಾಗಿ,ਉਲਟ
ಪರಿವರ್ತನೆ ಭಾಗ,ਪਰਿਵਰਤਨ ਅੰਸ਼
ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ,ਪਰਿਵਰਤਨ ਸਾਰਣੀ
ಪೀನ,ਉੱਤਲ
ಪೀನ ದೇಹ,ਕੋਨੈਕਸ ਸਰੀਰ
ಪೀನ ಸಂಯೋಜನೆ,ਕਨਵੈਕਸ ਸੁਮੇਲ
ಪೀನ ಕವರ್ (=ಪೀನ ಹಲ್),ਕਨਵੈਕਸ ਕਵਰ (=ਉੱਤਲ ਹਲ)
ಪೀನ ಕಾರ್ಯ,ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
ಪೀನ ರೇಖೀಯ ಸಂಯೋಜನೆಗಳು,ਕਨਵੈਕਸ ਰੇਖਿਕ ਸੰਜੋਗ
ಪೀನ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਕਨਵੈਕਸ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಪೀನ ಮೆಟ್ರಿಕ್ ಸ್ಪೇಸ್,ਕਨਵੈਕਸ ਮੀਟ੍ਰਿਕ ਸਪੇਸ
ಪೀನ ಬಹುಮುಖಿ,ਕਨਵੈਕਸ ਪੋਲੀਹੇਡ੍ਰੋਨ
ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਕਨਵੈਕਸ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಪೀನ ಪ್ರದೇಶ,ਕਨਵੈਕਸ ਖੇਤਰ
ಪೀನ ಸೆಟ್,ਕਨਵੈਕਸ ਸੈੱਟ
ತಿರುವು,convolution
ಕನ್ವಲ್ಯೂಷನ್ ಅವಿಭಾಜ್ಯ,convolution ਅਟੁੱਟ
ಕನ್ವಲ್ಯೂಷನ್ ಪ್ರಮೇಯ (= ಫಾಲ್ಟಂಗ್ ಪ್ರಮೇಯ),ਕਨਵੋਲਿਊਸ਼ਨ ਪ੍ਰਮੇਯ (= ਫਲਟੰਗ ਪ੍ਰਮੇਯ)
ಸಮನ್ವಯಗೊಳಿಸು,ਤਾਲਮੇਲ
ಸಮನ್ವಯ ಅಕ್ಷ,ਤਾਲਮੇਲ ਧੁਰਾ
ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ,ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ
ಸಮನ್ವಯ ಸಮತಲ,ਤਾਲਮੇਲ ਜਹਾਜ਼
ನಿರ್ದೇಶಾಂಕಗಳು,ਕੋਆਰਡੀਨੇਟਸ
ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,ਤਾਲਮੇਲ ਸਿਸਟਮ
ಕೋಪರ್ನಿಕನ್ ವ್ಯವಸ್ಥೆ,ਕੋਪਰਨਿਕ ਸਿਸਟਮ
ಕೊಪ್ಲಾನರ್,ਕੋਪਲਾਨਰ
ಕೋಪ್ಲಾನರ್ ಪಡೆಗಳು,coplanar ਬਲ
coplanarity,coplanarity
ಮುಖ್ಯ ಸಂಖ್ಯೆಗಳು,coprime ਨੰਬਰ
ತಿದ್ದುಪಡಿ ಅಂಶ,ਸੁਧਾਰ ਕਾਰਕ
ಸರಿಯಾದ ಪರಿಹಾರ,ਸਹੀ ਹੱਲ
ಪರಸ್ಪರ,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ਸਬੰਧ ਗੁਣਾਂਕ
ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,ਸਬੰਧ ਚਿੱਤਰ
ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ,ਸਬੰਧ ਫੰਕਸ਼ਨ
ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ,ਸਬੰਧ ਅਨੁਪਾਤ
ಕೋರ್ರೆಲೋಗ್ರಾಮ್,correlogram
ಕೊರೆಲೊಗ್ರಾಮ್ ವಿಶ್ಲೇಷಣೆ,correlogram ਵਿਸ਼ਲੇਸ਼ਣ
ಅನುರೂಪವಾಗಿದೆ,ਅਨੁਸਾਰੀ
ಪತ್ರವ್ಯವಹಾರದ ತತ್ವ,ਪੱਤਰ ਵਿਹਾਰ ਦੇ ਸਿਧਾਂਤ
ಅನುಗುಣವಾದ ಕೋನ,ਅਨੁਸਾਰੀ ਕੋਣ
ಅನುಗುಣವಾದ ಬದಿ,ਅਨੁਸਾਰੀ ਪਾਸੇ
ಕಾಸೆಟ್,coset
ಕೊಸೈನ್,ਕੋਸਾਈਨ
ಕೊಸೈನ್ ಕಾನೂನು,ਕੋਸਾਈਨ ਕਾਨੂੰਨ
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ,ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ
ಎಣಿಕೆ ತತ್ವ,ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ
ಎಣಿಸಬಹುದಾದ,ਗਿਣਨਯੋਗ
ಎಣಿಸಬಹುದಾದ ಸಂಕಲನ,ਗਿਣਨਯੋਗ ਜੋੜ
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,ਗਿਣਨਯੋਗ ਅਧਾਰ
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,ਗਿਣਨਯੋਗ ਆਧਾਰ
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,ਗਿਣਨਯੋਗ ਸੈੱਟ
ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ,ਅਣਗਿਣਤ ਅਨੰਤ
ಕೌಂಟರ್,ਵਿਰੋਧੀ
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ਘੜੀ ਦੇ ਉਲਟ
ಕೌಂಟರ್ ಉದಾಹರಣೆ,ਵਿਰੋਧੀ ਉਦਾਹਰਨ
ಸಹವರ್ತಿತ್ವ,ਸਹਿਵਿਹਾਰ
ಸಹವರ್ತಿ ಕಾನೂನು,ਸਹਿਪ੍ਰਸਤੀ ਕਾਨੂੰਨ
ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ
ಸಹವರ್ತಿ ವಿಧಾನ,ਸਹਿਵਿਹਾਰ ਵਿਧੀ
ಸಹವರ್ತಿ ತಂತ್ರ,ਸਹਿਵਿਹਾਰ ਤਕਨੀਕ
ಕ್ರಾಮರ್ ನಿಯಮ,ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ
ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ,ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ
ಮಾನದಂಡ ಕಾರ್ಯ (=ಆಬ್ಜೆಕ್ಟಿವ್ ಫಂಕ್ಷನ್),ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ)
ನಿರ್ಣಾಯಕ ಕೋನ,ਨਾਜ਼ੁਕ ਕੋਣ
ನಿರ್ಣಾಯಕ ಬಿಂದು,ਨਾਜ਼ੁਕ ਬਿੰਦੂ
ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಹಂತ,ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ
ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ,ਨਾਜ਼ੁਕ ਮੁੱਲ
ನಿರ್ಣಾಯಕ ವೇಗ,ਨਾਜ਼ੁਕ ਗਤੀ
ಅಡ್ಡ ಸಂಬಂಧದ ಕಾರ್ಯ,ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ
ಅಡ್ಡ ಉತ್ಪನ್ನ,ਕਰਾਸ ਉਤਪਾਦ
ಅಡ್ಡ ಅನುಪಾತ,ਕਰਾਸ ਅਨੁਪਾਤ
ಅಡ್ಡ ವಿಭಾಗ,ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ
ನಿಗೂಢ,ਕ੍ਰਿਪਟ
ಘನ,ਘਣ
ಘನ ಸಂಖ್ಯೆ,ਘਣ ਨੰਬਰ
ಘನ ಮೂಲ,ਘਣ ਜੜ੍ਹ
ಘನ,ਘਣ
ಘನಾಕೃತಿಯ,ਘਣ
ಘನ ಸಮೀಕರಣ,ਘਣ ਸਮੀਕਰਨ
ಘನ ಇಂಚು,ਘਣ ਇੰਚ
ಘನ ಮೀಟರ್,ਘਣ ਮੀਟਰ
ಘನ ಪ್ಯಾರಾಬೋಲಾ,ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ
ಘನ ಮೂಲ,ਘਣ ਜੜ੍ਹ
ಘನ ಪದ,ਘਣ ਮਿਆਦ
ಘನಾಕೃತಿಯ,ਘਣ
ಸಂಚಿತ,ਸੰਚਤ
ಸಂಚಿತ ಕರ್ವ್,ਸੰਚਤ ਕਰਵ
ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ,ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ
ಸಂಚಿತ ಆವರ್ತನ,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ
ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ
ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
ಸುರುಳಿಯಾಗಿ,ਕਰਲ
ಸಮಾನತೆಯ ಸುರುಳಿ,ਇਕਸਾਰਤਾ ਦਾ curl
ವೆಕ್ಟರ್ನ ಸುರುಳಿ,ਵੈਕਟਰ ਦਾ curl
ಕರ್ಲಿ ಬ್ರಾಕೆಟ್,ਕਰਲੀ ਬਰੈਕਟ
ಪ್ರಸ್ತುತ,ਮੌਜੂਦਾ
ಪ್ರಸ್ತುತ ಬಿಂದು,ਮੌਜੂਦਾ ਬਿੰਦੂ
ವಕ್ರತೆ,ਵਕਰਤਾ
ವಕ್ರತೆಯ ಪರಿಣಾಮ,ਵਕਰ ਪ੍ਰਭਾਵ
ವಕ್ರರೇಖೆ,ਕਰਵ
ಬಾಗಿದ ರೇಖೆ,ਕਰਵ ਲਾਈਨ
ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್,ਕਰਵ ਟਰੇਸਿੰਗ
ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್,curvilinear asymptote
ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು,ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ
ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್,ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
ತುದಿ,cusp
ಸೈಕಲ್,ਚੱਕਰ
ಆವರ್ತಕ ಬದಲಾವಣೆ,ਚੱਕਰੀ ਪਰਿਵਰਤਨ
ಆವರ್ತಕ ಅಡ್ಡ ಉತ್ಪನ್ನ,ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ
ಆವರ್ತಕ ಬೇಡಿಕೆ,ਚੱਕਰ ਦੀ ਮੰਗ
ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ,ਚੱਕਰੀ ਸਮੀਕਰਨ
ಆವರ್ತಕ ಗುಂಪು,ਚੱਕਰੀ ਗਰੁੱਪ
ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ,ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ
ಸೈಕ್ಲೋಯ್ಡ್,ਸਾਈਕਲੋਇਡ
ಸಿಲಿಂಡರ್,ਸਿਲੰਡਰ
ಸಿಲಿಂಡರಾಕಾರದ,ਸਿਲੰਡਰ ਵਾਲਾ
ಸಿಲಿಂಡರಾಕಾರದ ಮೇಲ್ಮೈ,ਸਿਲੰਡਰ ਸਤਹ
ಸೈಫರ್,ਸਾਈਫਰ
ಡಿ&#39;ಅಲೆಂಬರ್ಟ್ ತತ್ವ,D&#39;alembert ਦੇ ਅਸੂਲ
ಹಾರ್ಮೋನಿಕ್ ಕಾರ್ಯವನ್ನು ತೇವಗೊಳಿಸಿತು,ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ
ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ,ਲਗਾਤਾਰ ਗਿੱਲਾ
ಡೇಟಾ,ਡਾਟਾ
ಡೇಟಾ ಮೂಲ,ਡਾਟਾ ਉਤਪਤੀ
ಡೇಟಾ ಸಂಸ್ಕರಣಾ ವ್ಯವಸ್ಥೆ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ
ಡೇಟಾ ಪ್ರೊಸೆಸರ್,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ಮಾಹಿತಿಯ ಕಾಗದ,ਡਾਟਾ ਸ਼ੀਟ
ದಶಭುಜ,ਡੇਕਗਨ
ದಶಕ,decagram
ದಶಮಾನಕ,decameter
ಕೊಳೆತ ಸ್ಥಿರ,ਸੜਨ ਨਿਰੰਤਰ
ಕೊಳೆತ ವಕ್ರರೇಖೆ,ਸੜਨ ਵਕਰ
ಯೋಗ್ಯ ಕಾರ್ಯ,ਵਿਨੀਤ ਫੰਕਸ਼ਨ
ಡೆಸಿಗ್ರಾಮ್,ਡੇਸੀਗ੍ਰਾਮ
ದಶಮಾನ,decile
ದಶಮಾಂಶ,ਦਸ਼ਮਲਵ
ದಶಮಾಂಶ ಕೋಡ್,ਦਸ਼ਮਲਵ ਕੋਡ
ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ,ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ
ದಶಮಾಂಶ ವಿಸ್ತರಣೆ,ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ
ದಶಮಾಂಶ ಭಾಗ,ਦਸ਼ਮਲਵ ਅੰਸ਼
ದಶಮಾಂಶ ಸಂಕೇತ,ਦਸ਼ਮਲਵ ਸੰਕੇਤ
ದಶಮಾಂಶ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ,ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ
ದಶಮಾಂಶ ಬಿಂದು,ਦਸ਼ਮਲਵ ਬਿੰਦੂ
ದಶಮಾಂಶ ಪ್ರಮಾಣ,ਦਸ਼ਮਲਵ ਸਕੇਲ
ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ,ਦਸ਼ਮਲਵ ਸਿਸਟਮ
ಡೆಸಿಮೀಟರ್,ਡੈਸੀਮੀਟਰ
ಅರ್ಥೈಸಿಕೊಳ್ಳುವುದು,ਸਮਝਣਾ
ನಿರ್ಧಾರ ಮಾದರಿ,ਫੈਸਲੇ ਦਾ ਮਾਡਲ
ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ,ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ
ನಿರ್ಧಾರ ವೇರಿಯಬಲ್,ਫੈਸਲਾ ਵੇਰੀਏਬਲ
ಡಿಕೋಡರ್,ਡੀਕੋਡਰ
ಡಿಕೋಡಿಂಗ್,ਡੀਕੋਡਿੰਗ
ಕೊಳೆಯುವ ಸೆಟ್,ਸੜਨਯੋਗ ਸੈੱਟ
ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,ਘਟ ਰਿਹਾ ਹੈ
ಕಾರ್ಯವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,ਘਟਦੀ ਫੰਕਸ਼ਨ
ಡೆಡೆಕಿಂಡ್ಸ್ ಕಟ್,Dedekind ਦੇ ਕੱਟ
ಡೆಡೆಕಿಂಡ್ ಪ್ರಮೇಯ,Dedekind ਦਾ ਪ੍ਰਮੇਯ
ನಿರ್ಣಯಿಸಿ,ਦਾ ਅਨੁਮਾਨ
ಅನುಮಾನಾತ್ಮಕ ವಿಧಾನ,ਕਟੌਤੀ ਵਿਧੀ
ದೋಷಪೂರಿತ,ਨੁਕਸਦਾਰ
ಸಮೀಕರಣವನ್ನು ವ್ಯಾಖ್ಯಾನಿಸುವುದು,ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ
ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ,ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ
ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
ವ್ಯಾಖ್ಯಾನ,ਪਰਿਭਾਸ਼ਾ
ವಿರೂಪ ಕರ್ವ್,deformation ਕਰਵ
ವಿರೂಪಗೊಂಡ ಮೇಲ್ಮೈ,ਵਿਗੜਿਆ ਸਤਹ
ಅವನತಿ,ਪਤਨ
ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ಅವನತಿ,ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ
ಪದವಿ,ਡਿਗਰੀ
ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣದ ಪದವಿ,ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ
ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
ಬಹುಪದದ ಪದವಿ,ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ
ಅಳಿಸಿದ ನೆರೆಹೊರೆ,ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ
ಡೆಲ್ಟಾ ಕಾರ್ಯ,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ,ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ
ಬೇಡಿಕೆ ಸಮೀಕರಣ,ਮੰਗ ਸਮੀਕਰਨ
ಬೇಡಿಕೆ ಕಾರ್ಯ,ਮੰਗ ਫੰਕਸ਼ਨ
ಜನಸಂಖ್ಯಾ ಅಧ್ಯಯನ,ਜਨਸੰਖਿਆ ਅਧਿਐਨ
ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ,ਜਨਸੰਖਿਆ
ಡಿ ಮೊಯಿವ್ರೆ ಪ್ರಮೇಯ,De Moivre ਦਾ ਸਿਧਾਂਤ
ಪ್ರದರ್ಶಿಸಿ,ਪ੍ਰਦਰਸ਼ਨ
ಪ್ರದರ್ಶನ,ਪ੍ਰਦਰਸ਼ਨ
ಪ್ರದರ್ಶಕ ರೇಖಾಗಣಿತ,ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ
ಛೇದಕ,ਭਾਅ
ದಟ್ಟವಾದ ಸೆಟ್,ਸੰਘਣਾ ਸੈੱਟ
ಸಾಂದ್ರತೆ,ਘਣਤਾ
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,ਗਿਣਤੀਯੋਗ ਸੈੱਟ
ನಿರ್ಗಮಿಸುವ ಅಸ್ಥಿರ,ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ
ಅವಲಂಬಿತ ಘಟನೆ,ਨਿਰਭਰ ਘਟਨਾ
ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,ਨਿਰਭਰ ਵੇਰੀਏਬਲ
ಅವಲಂಬಿತ ವ್ಯತ್ಯಾಸ,ਨਿਰਭਰ ਪਰਿਵਰਤਨ
ಖಿನ್ನತೆಯ ಕೋನ,ਡਿਪਰੈਸ਼ਨ ਕੋਣ
ವ್ಯುತ್ಪತ್ತಿ,ਵਿਉਤਪੱਤੀ
ಉತ್ಪನ್ನ,ਡੈਰੀਵੇਟਿਵ
ಪಡೆದ ಸರಣಿ,ਪ੍ਰਾਪਤ ਲੜੀ
ಪಡೆದ ಸೆಟ್,ਪ੍ਰਾਪਤ ਸੈੱਟ
ಅವರೋಹಣ,ਉਤਰਦੇ ਹੋਏ
ಅವರೋಹಣ ಕ್ರಮ,ਘਟਦੇ ਕ੍ਰਮ
ಅವರೋಹಣ ಸರಣಿ,ਘਟਦੀ ਲੜੀ
ವಿವರಣಾತ್ಮಕ ಜ್ಯಾಮಿತಿ,ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ
ವಿವರಣಾತ್ಮಕ ಮಾದರಿ,ਵਰਣਨਯੋਗ ਮਾਡਲ
ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು,ਵਰਣਨਯੋਗ ਅੰਕੜੇ
ವಿನ್ಯಾಸ,ਡਿਜ਼ਾਈਨ
ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ,ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ
