Odiya,Malayalam
ଜମୁଲେଟିଭ୍ |,സഞ്ചരിക്കുന്ന
ମୁଦ୍ରା |,പവാഹം
ମୁଦ୍ରା ବିନିମୟ,നാണയ വിനിമയം
ମୁଦ୍ରା ଟିପ୍ପଣୀ,കറൻസി കുറിപ്പ്
ସାମ୍ପ୍ରତିକ,ഒഴുകിക്കൊണ്ടിരിക്കുന്ന
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,കറന്റ് അക്കൌണ്ട്
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,നിലവിലെ ചുമതലകൾ
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,നിലവിലെ സെഷൻ
ପାଠ୍ୟକ୍ରମ ଭିଟା |,സംക്ഷിപ്ത ജീവചരിത്രം
କୋର୍ଟସେଲ,വെർഡെൽ
ରକ୍ଷକ,സംരക്ഷകൻ
ହେପାଜତ,തടവ്
କଷ୍ଟମ୍,സന്വദായം
କଷ୍ଟମ୍,സന്വദായം
ପ୍ରଥା,കീഴ്നടപ്പുള്ള
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,ആചാരപരമായ നടപടിക്രമം
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,കസ്റ്റംസ് തീരുവ
ଗ୍ରାହକ,ഉപഭോക്താവ്
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,ഉപഭോക്തൃ സൗഹൃദ
କଷ୍ଟମ୍ ପରୀକ୍ଷା,ഇഷ്ടാനുസൃത പരീക്ഷ
କାଟିଦେବା,മുറിക്കുക
କାଟିବା,ചലനം മുറിക്കുക
ତାରିଖ କାଟିବା,തീയതി മുറിക്കുക
ଚକ୍ର,ആവൃത്തി
ପ୍ରତିଦିନ |,ദിവസേന
ଦ Daily ନିକ ଭତ୍ତା,ദൈനംദിന അലവൻസ്
ଦ Daily ନିକ ଡାଏରୀ |,പ്രതിദിന ഡയറി
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,ദൈനംദിന രജിസ്റ്റർ
ଦ Daily ନିକ ରିପୋର୍ଟ,ദിവസേന റിപ്പോർട്ട്
ଦ Daily ନିକ ରୁଟିନ୍ |,ദിനചര്യ
ଦ daily ନିକ ବେତନ,ദൈനംദിന വേതനം
DAK ପର୍ଯ୍ୟାୟ |,ഡാക് സ്റ്റേജ്
ଧର,ഡാക് ട്രേ
କ୍ଷତି,നഷ്ടം
କ୍ଷତି,നാശനഷ്ടങ്ങൾ
ବିପଜ୍ଜନକ |,അപകടകരമായ
ସାହସୀ,ധീനികൾ
ତଥ୍ୟ,ഡാറ്റ
ଡାଟା ବ୍ୟାଙ୍କ |,ഡാറ്റ ബാങ്ക്
ତଥ୍ୟ ବେସ,ഡാറ്റ ബേസ്
ତଥ୍ୟ ସଂଗ୍ରହ,ഡാറ്റ ശേഖരണം
ତଥ୍ୟ ଖାଇବାକୁ,ഡാറ്റ തീറ്റ
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,ഡാറ്റ പ്രോസസ്സിംഗ്
ତାରିଖ,തീയതി
ଆସିବାର ତାରିଖ,എത്തിച്ചേരൽ തീയതി
ଜନ୍ମଦିନ,ജനിച്ച ദിവസം
ପ୍ରସ୍ଥାନ ତାରିଖ,പുറപ്പെടുന്ന തീയതി
ଡିସଚାର୍ଜ ତାରିଖ |,ഡിസ്ചാർജ് തീയതി
ପରିପକ୍ୱତା ତାରିଖ,പക്വതയുള്ള തീയതി
ରସିଦ ତାରିଖ,രസീത് തീയതി
ତାରିଖ ଷ୍ଟାମ୍ପ |,തീയതി മുദ്ര
ଦିନ ସ୍କୋଲାର୍ |,ദിവസത്തെ പണ്ഡിതൻ
ଦିନ ଶିଫ୍ଟ |,ഡേ ഷിഫ്റ്റ്
ଅନୁଗ୍ରହର ଦିନ |,കൃപയുടെ ദിവസങ്ങൾ
ଦିନ କାମକୁ ଦିନ |,ദൈനംദിന ജോലി
ମୃତ ଖାତା,മരിച്ച അക്കൗണ്ട്
ସମୟସୀମା,ഡെഡ്ലൈൻ
ଜଳଖିଆ,ഡെഡ്ലോക്ക്
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ
ମୃତ ଓଜନ,ചത്ത ഭാരം
କାରବାର,കരാര്
ସହାୟକ କାରବାର |,ഡീലിംഗ് അസിസ്റ്റന്റ്
କାରବାର,ഇടപെടുക
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,മരണ വാർഷികം
ପ୍ରିୟତା ଭତ୍ତା |,പ്രിയ അലവൻസ്
ମୃତ୍ୟୁ ଲାଭ,മരണ ആനുകൂല്യം
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി
ସେବାରେ ମୃତ୍ୟୁ,സേവനത്തിൽ മരണം
ଡାଉଟରଜୋଜାଓନିନ୍ |,ഡീയോത്തോരിസാറ്റിയോയിൻ
ଦେବର,ദെബര്ട്ട്
ଡେବିଟ୍,അപരാതം
ଡେବିଟ୍ ପରାମର୍ଶ |,ഉപദേശം
ରୂଣ,കടം
Debt ଣ ପରିଚାଳନା,ഡെറ്റ് മാനേജുമെന്റ്
Deb ଣଦାତା,കടക്കാരൻ
ମୃତ,മരിച്ച
ଶାସନ,അന്തസ്സ്
ବିକେନ୍ଦ୍ରୀକରଣ,വികേന്ദ്രീകരണം
ନିଷ୍ପତ୍ତି ନେବେ,തീരുമാനിക്കുന്ന ഘടകം
ନିଷ୍ପତ୍ତି,തീരുമാനം
ନିର୍ଣ୍ଣୟ ନେବା,തീരുമാനമെടുക്കൽ
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,തീരുമാനമെടുക്കൽ പ്രക്രിയ
ଘୋଷଣା,പഖാപനം
ଆୟର ଘୋଷଣା |,വരുമാന പ്രഖ്യാപനം
ଘୋଷିତ ମୂଲ୍ୟ |,പ്രഖ്യാപിത മൂല്യം
ଶପଥ କର,സത്യപ്രതിജ്ഞ ചെയ്യുക
ଡିକୋଡ୍ କରନ୍ତୁ |,വിസങ്കേതനം
ଡେକଣ୍ଟ୍ରୋଲ୍ |,ഡീകോൺട്രോൾ
ବିଗାମୀ,ആവര്ച്ച
କମିବା,കുറയുക
ଏହି ପରିସେଇ,കൽപന
ସମର୍ପଣ,സമര്പ്പണം
ରିହାତି,കിഴിവ്
ରିହାତି,കുറയ്ക്കല്
ଉତ୍ସରେ ରିହାତି,ഉറവിടത്തിൽ കിഴിവ്
ଦରମାରୁ ରିହାତି,ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്
କାର୍ଯ୍ୟ,പമാണം
ବନ୍ଧକ କାର୍ଯ୍ୟ,പണയത്തിന്റെ കരാർ
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,കരുതലർ യൂണിവേഴ്സിറ്റി
ବଦନାମ,വികൃതമാക്കുക
ଦେ ଫ୍ୟାକ୍ଟୋ,മാനസികം
ନକଲ,മലിനീകരണം
ବଦନାମ,വിസമ്മതം
ଡିଫଲ୍ଟ |,കുറ്റം
ଡିଫଲ୍ଟର |,തകർച്ച
ତ୍ରୁଟିଯୁକ୍ତ,കുറവുള്ള
ପ୍ରତିରକ୍ଷା,രാജരക്ഷ
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,പ്രതിരോധ ഉപദേശം
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,പ്രതിരോധ നിർമ്മാണം
ଅଭିଯୁକ୍ତ,എതൃകക്ഷി
ସ୍ଥଗିତ ରଖ |,മാറ്റിവയ്ക്കുക
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,മാറ്റിവച്ച ചെലവ്
ଅବମାନନା,എതിര്പ്പ്
ନିଅଣ୍ଟ,കമ്മി
ନିଅଣ୍ଟ ବଜେଟ୍ |,കമ്മി ബജറ്റ്
ପରିଭାଷିତ କରନ୍ତୁ,നിര്വചിക്കുക
ଅଟୋ,വിസമ്മതിക്കുക
ଭିକେସନ୍,അധalal അപലതം
ଡିଗ୍ରୀ,ഡിഗ്രി
ନିର୍ବନ୍ଧ,ദമ്പര്നം
ବିଳମ୍ବ,താമസിക്കുക
ପ୍ରତିନିଧୀ |,പതിനിധി
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,ഏറ്റെടുത്ത അതോറിറ്റി
ପ୍ରତିନିଧୀ,പതിനിധിസംഘം
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,അധികാരങ്ങളുടെ പ്രതിനിധി
ବିଲୋପ କରନ୍ତୁ |,ഇല്ലാതാക്കുക
ବିଲୋପାଘ,ദീപീകരണം
ଜାଣିଶୁଣି |,കരുതിക്കൂട്ടി
ବିଚାରପତି,അപലപിക്കല്
ଦେଦକାର କରିବା |,വിശദീകരിക്കുന്നു
ପ୍ରତାରଣା,പവൃത്തി
ବିତରଣ କର |,മോചിപ്പിക്കുക
ବିତରଣ,പസവം
ଚାହିଦା,അവകാശം
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,ആവശ്വാസ കുറിപ്പ്
ଛକ,നിര്മതി
Demi-garieruler,ഡെമി-ഉദ്യോഗസ്ഥൻ
ଗଣତନ୍ତ୍ର,ജനാധിപത്യം
ପ୍ରଦର୍ଶନ,വിശദീകരണം
ଗଣନିରୋଗରକରଣ,നാശ്ചരം
ଡେମୁରିଜ୍ |,കലഹം
ଅସ୍ୱୀକାର,നിഷേധിക്കല്
ନାମ,വിഭാഗത്തെ
ଦେ ନୋଭୋ |,ഡി നോവോ
ଅସ୍ୱୀକାର କର |,നിഷേധിക്കുക
ବିଦାୟ,വേര്പിരിയുക
ବିଭାଗ,വകുപ്പ്
ବିଭାଗୀୟ,വകുപകമായ
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,വകുപ്പുതല പ്രവർത്തനം
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,വകുപ്പുതല അന്വേഷണം
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
ବିଭାଗୀୟ ଅନିୟମିତତା |,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
ବିଭାଗୀୟ ଅବହେଳା |,വകുപ്പുതല അശ്രദ്ധ
ବିଭାଗୀୟ ଅନୁମତି,വകുപ്പുതല അനുമതി
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
ପ୍ରସ୍ଥାନ,വേര്പാട്
ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
ନିର୍ଭରଶୀଳ |,ആശയിക്കുന്ന
ନିର୍ଭରଶୀଳ ପିଲାମାନେ |,ആശ്രിതരായ കുട്ടികൾ
ନିୟୋଜନ କରନ୍ତୁ |,വിനസിക്കുക
ଭିକ୍ଟର |,പപ്പോന്ദ്ദം
ନିର୍ବାସନ,നാടുകടത്തല്
କ୍ଷତିପୂରଣ,ഉദാത്തൊരു
ଜମା,നിക്ഷേപം
ଡିପୋ,ഡിപ്പോ
ଅବିଶ୍ୱାସନୀୟ,മൂല്യത്തകർച്ച
ଉଦାସୀନ ଶ୍ରେଣୀ |,വിഷാദമുള്ള ക്ലാസ്
ବଞ୍ଚିତ,കവരുക
ପ୍ରତିନିଧିତ୍,ആവരണം
ଡେପୁଟେସନ୍ ଭତ୍ତା,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
ଡେପୁଟି,ഡെപ്യൂട്ടി
ପଞ୍ଜୀକୃତ |,ധൈര്യമുള്ളവർ
ଡ୍ୟୁଟିର ଦି,ഡ്യൂട്ടിയുടെ ഡെറൽ
ନିର୍ଯ୍ୟାତନା,ഉറിപ്പ്
ପୁନରୁତ୍ଥାନ,ദുരന്തം
ଅପମାନଜନକ,അവശിഷ്ടപരമായ
ଅପମାନଜନକ ଟିପ୍ପଣୀ |,അവഹേളനപരമായ പരാമർശം
ବଂଶଧର,പിന്ഗാമി
ବର୍ଣ୍ଣନା,വിവരണം
ଯୋଗ୍ୟ,അര്ഹത
ଡିଜାଇନ୍,ചിതണം
ନିଯୁକ୍ତ କରନ୍ତୁ |,പഖാപിക്കുക
ନିଯୁକ୍ତ,പദവി
ପଠନ,അയക്കുക
ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |,അയണി കുറിപ്പ്
ପଠନ ରେଜିଷ୍ଟର |,പാസ്ചാർച്ച് രജിസ്റ്റർ
ଗନ୍ତବ୍ୟସ୍ଥଳ,ഉദ്ദിഷ്ടസ്ഥലം
ଦରିଦ୍ର,നിര്ഗതിയായ
ସବିଶେଷ,പതേകവിവരം
ବିସ୍ତୃତ,വിശദമായ
ଚିହ୍ନଟ କର |,കണ്ടുപിടിക്കുക
ବନ୍ଦନା,തടങ്കല്
ଡିସେନୁ |,ഡിറ്റനോ
ନିଷ୍ଠା,നിശ്ചയം
ନିବେଦନ,തടയല്
କ୍ଷତିକାରକ,ദോഷം
କ୍ଷତିକାରକ |,ദോഷകരമായ
ମୂଲ୍ୟ ହ୍ରାସ,വിലകുറയ്ക്കല്
ବିନାଶ,നാശക്കേട്
ବିକାଶ,വികസനം
ବିଚ୍ୟୁତ,വതിചലിക്കുക
ଉପକରଣ,ഉപായം
ଭକ୍ତି,ഭക്തി
ନିରାକରଣ,രോഗംനിര്ണയിക്കുക
ଚିତ୍ର,രേഖാലേഖം
ଡାଏରୀ,ഡയറി
ନିର୍ଦ୍ଦେଶ,ശാസന
ଅଣ ମୁସ୍ କରେ |,ഇതര മരിക്കുന്നു
ଡାଏଟ୍,പഥാഹാരകമം
ହଜମ କରନ୍ତୁ |,ദഹിപ്പിക്കുക
ସମ୍ମାନିତ,അന്തസ്സോടെ
ସମ୍ମାନ,പതാപം
ଖୋଳା,വ്യതിരിക്ത
ଦିଲାଟନକାରୀ,ഹിച്ചഹം
ଦ୍ୱନ୍ଦ୍ୱ,വൈഷമം
ପରିଶ୍ରମୀ,അധാനശീലനായ
ପରିମାପ,പരിമാണം
ଡିପ୍ଲୋମା,ബിരുദപതം
କୂଟନୀତି |,നയതന്ത്ര്യം
କୂଟନ omatic ତିକ ରୋଗୀତା |,നയതന്ത്ര പ്രതിരോധശേഷി
ସିଧାସଳଖ |,നേരിട്ട്
ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |,നേരിട്ടുള്ള മത്സരം
ସିଧାସଳଖ ସାକ୍ଷାତକାର |,നേരിട്ടുള്ള അഭിമുഖം
ଦିଗ,സംവിധാനം
ଡିରେକ୍ଟୋରୀ,മേല്വിലാസപ്പട്ടിക
ସିଧାସଳଖ ନିଯୁକ୍ତି |,നേരിട്ടുള്ള റിക്രൂട്ട്
ଅନୁମୋଦିତ,അനുവദിക്കരുത്
ଅକ୍ଷମତା,വികലത
ଅକ୍ଷମ ବ୍ୟକ୍ତି,വികലാംഗ വ്യക്തി
ଅକ୍ଷମତା ଲାଭ,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
ଅସୁବିଧା,അസൗകരം
ସହମତ ନୁହେଁ,വിസമ്മതിക്കുക
ଅନୁମୋଦିତ |,അനുവദനീയമല്ല
ନାପସନ୍ଦ,വിസമ്മതം
ବିପର୍ଯ୍ୟୟ |,അതാഹിതം
ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା,ദുരന്ത നിവാരണം
ବିଚ୍ଛିନ୍ନ କର |,പിരിച്ചുവിടുക
ବିବାଦ,അസംബ്ലി
ପରିତ୍ୟାଗ କରନ୍ତୁ |,ഉപേക്ഷിക്കുക
ମୁକ୍ତି,ഒഴിവാക്കുക
ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |,ഡിസ്ചാർജ് സ്ലിപ്പ്
ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ,അച്ചടക്ക നടപടി
ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |,അച്ചടക്ക നടപടിക്രമം
ଅନୁଶାସନ,അച്ചടക്കം
ପ୍ରତ୍ୟାଖ୍ୟାନ |,വിവേകം
ପ୍ରକାଶ,പകാശനം
ଅସମ୍ମାନ,അസംതൃപ്തിയുള്ള
ବନ୍ଦ,നിർണ്ണയിക്കുക
ବନ୍ଦ କରନ୍ତୁ,നിറുത്തുക
ମୁକ୍ତି,തരുക
ରିହାତି,കിഴിവ്
ଆବିଷ୍କାର କରନ୍ତୁ |,കണ്ടെത്തുക
ଅସମ୍ମାନ,അപമാനിക്കുക
ଅସଙ୍ଗତି,പൊരുത്തക്കേട്
ବିବେକ,വിവേകം
ବିବେକ ଅନୁଦାନ,വിവേചനാധികാര ഗ്രാന്റ്
ବିଚକ୍ଷଣ ଶକ୍ତି,വിവേചനാധികാരശക്തി
ଭେଦଭାବ,വിവേചനം
ଆଲୋଚନା,സംവാദം
ଅସାଧୁ,ആത്മാര്ഥതയില്ലാത്ത
ଅପମାନ,അപമാനം
ବିଚ୍ଛିନ୍ନତା,ശിഥിലത
ଡିସ୍କ,ചകം
ସ୍ଥାନାନ୍ତର,സ്ഥാനഭാവം
ଅବିଶ୍ୱାସ,അവിശ്വസ്ത
ବରଖାସ୍ତ,പുറംതള്ളുക
ବରଖାସ୍ତ,പുറംതള്ളല്
ବରଖାସ୍ତ ପଦ୍ଧତି |,പിരിച്ചുവിടൽ നടപടിക്രമം
ଅବମାନନା,ധിക്കരിക്കുക
ବିଶୃଙ୍ଖଳା |,അവവസ്ഥ
ଅବସାନିଜଜ୍,അചന്തരമായ
ପାର୍ଥକ୍ୟ,അസമതം
ପଠାଇବା ବିଭାଗ |,ഡിസ്പാച്ച് വിഭാഗം
ବିତରଣ ଯୋଗ୍ୟ,വിശദീകരിക്കാനാകും
ବିସର୍ଜନ କର |,ചിതറുക
ବିସ୍ଥାପିତ |,സ്ഥലംമാറ്റി
ପ୍ରଦର୍ଶନ,പദര്ശനം
ଅସଦାଚରଣ,അനിഷ്ടം
ଚିହ୍ନ,പങ്കുമാറ്റം
ବିସର୍ଜନ କରନ୍ତୁ |,പുറന്തള്ളുന്നു
ମାନ୍ୟତା,സ്ഥാനം
ଅବସାଦ,പുറംതൊലി
ବିବାଦ,തര്ക്കം
ଅଯୋଗ୍ୟତା,അഭാവം
ଅବମାନନା,അവഗണിക്കുക
ବ୍ୟାଘାତ,വേര്പിരിയല്
ଅସନ୍ତୋଷ,അസംതൃപ്തി
ଅସଂଗୁଣିତ,വിയോജിപ്പ്
ବିକଶିତ,അപമാനകരമായ
ବିସୟରେ,പിത്തരുത്
ବିସର୍ଜନ,പിരിച്ചുവിടുക
ଦ୍ରବଣ,അലിയിക്കുക
ଦୂରତା ଶିକ୍ଷା,വിദൂര പഠനം
ଡିଷ୍ଟିଲାରୀ |,ദൈർഘ്യമേറിയ
ଭିନ୍ନ,വ്യത്യസ്തരായ
ପୃଥକ କର |,വിവേചിക്കുക
ବିକୃତି,വളച്ചൊടിക്കൽ
ଦୁ distress ଖ,ദുരിതം
ବଣ୍ଟନ କର |,വിതരണം ചെയ്യുക
ବଣ୍ଟନ,വിതരണ
ଜିଲ୍ଲା,ജില്ല
ଜିଲ୍ଲା କେନ୍ଦ୍ର,ജില്ലാ കേന്ദ്രം
ବିଶୃଙ୍ଖଳା,ശലം
ଡିଟ୍ଟୋ |,ഡിറ്റോ
ଡାଇଭର୍ସନ,വതിചലനം
ଡିଭିଡେଣ୍ଡ,ലാഭിക്കുക
ବିଭାଜନ,ഡിവിഷൻ
ଛାଡପତ୍ର,വിവാഹമോചനം
ଡକେଟ୍,ഡോക്കറ്റ്
ଡାକ୍ତର,ഡോക്ടര്
ଡକ୍ୟୁମେଣ୍ଟ୍,രേഖ
ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |,ഡോക്യുമെന്ററി തെളിവുകൾ
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,പ്രമാണീകരണം
ବାସସ୍ଥାନ,വാസസ്ഥലം
ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |,ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്
ପ୍ରାଧାନ୍ୟ,പബലമായ
ଦାନ,സംഭാവന
ସ୍ଥାନ,ഡോസിയർ
ସନ୍ଦେହଜନକ |,സംശയകരമായ
କପୋତ ଲାଙ୍ଗୁଳ |,ഡ ove ടെയ്ലിംഗ്
ତଳକୁ ଗ୍ରେଡ୍,താഴേക്ക്
ଡ୍ରଫ୍ଟ,കരട്
ଡ୍ରାଫ୍ଟ ଉତ୍ତର |,ഡ്രാഫ്റ്റ് മറുപടി
କଠୋର ପରିମାପ |,കടുത്ത നടപടി
ଡ୍ର,വര്ണിക്കുക
ଡ୍ରୟର,ഡ്രോക്കർ
ଚିତ୍ରାଙ୍କନ,ഡ്രോയിംഗ്
ମରୁଡ଼ି,വരള്ച്ച
ଶୁଖିଲା ପଦୋନ୍ନତି |,വരണ്ട പ്രമോഷൻ
ଦ୍ୱ ual ତା,ഇരട്ട ചാർജ്
ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |,ഇരട്ട പൗരത്വം
ଧାର୍ଯ୍ୟାର କାରଣ |,കുടിശ്ശിക
ଧ୍ୟାନର ସହ,കൃത്യമായ ശ്രദ്ധ
ଦେୟ,കുടിശ്ശിക
ଯଥାର୍ଥ,ശരിക്കൊണ്ടാക്കുക
ନକଲ,പകര്പ്പെടുക്കുക
ଅବଧି,കാലയളവ്
Dueves,ദരക്ഷകർ
କର୍ତ୍ତବ୍ୟ,കടമ
କର୍ତ୍ତବ୍ୟ ଭତ୍ତା,ഡ്യൂട്ടി അലവൻസ്
ଡ୍ୟୁଟି ଚାର୍ଟ |,ഡ്യൂട്ടി ചാർട്ട്
କର୍ତ୍ତବ୍ୟ ଛୁଟି,നികുതി അവധി
ଡ୍ୟୁଟି ରୁମ୍ |,കടപ്പാട്
ମରିବା ଘୋଷଣା,മരിക്കുന്ന പ്രഖ്യാപനം
ଗତିଶୀଳତା,ചലനാത്മകത
ପ୍ରମାଣିତ |,പകാശിത
ରୋଜଗାର,സമ്പാദിച്ച അവധി
ରୋଜଗାର,വരുമാനം
ଇକୋ-ଫ୍ରେଣ୍ଡଲି |,പരിസ്ഥിതി സൗഹൃദ
ପରିବେଶ,പരിസ്ഥിതിവിജ്ഞാനം
ଅର୍ଥନ .ତିକ |,സാന്വത്തികമായ
ଅର୍ଥନ ଶତକ୍ୱିକତା |,സാമ്പത്തിക ചൂഷണം
ଅର୍ଥନୀତି,സമ്പദ്
ଅର୍ଥନୀତି ଶ୍ରେଣୀ,ഇക്കണോമി ക്ലാസ്
ସମ୍ପାଦନା,എഡിറ്റിംഗ്
ସଂସ୍କରଣ,പതിപ്പ്
ସମ୍ପାଦନା,എഡിറ്റോറിയൽ
ଶିକ୍ଷା,പഠനം
ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |,വിദ്യാഭ്യാസ ജീവിതം
ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ,വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്
ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |,വിദ്യാഭ്യാസ യോഗ്യത
ପ୍ରଭାବ,ഫലം
ପ୍ରଭାବଶାଳୀ |,സഫലമായ
ପ୍ରଭାବଶାଳୀ ତାରିଖ,ഫലപ്രദമായ തീയതി
ପ୍ରଭାବ,ഇഫക്റ്റുകൾ
ଦକ୍ଷତା,ഫലപ്ലയം
ଦକ୍ଷତା,കാര്യക്ഷമത
ଦକ୍ଷ,കഴിവുള്ള
ନିର୍ବାଚନ,പുറത്താക്കൽ
ବିସ୍ତୃତ,വിപുലീകരിക്കുക
Elapse,ഭീഷണിപ്പെടുത്തുക
ମନୋନୀତ ପ୍ରତିନିଧୀ |,തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി
ନିର୍ବାଚନ,തിരഞ്ഞെടുപ്പ്
ନିର୍ବାଚନ କଲେଜ |,ഇലക്ടറൽ കോളേജ്
ନିର୍ବାହୀ,വചയിതാവ്
ବିକାଶ,വൈദ്യുതീകരണം
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |,ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ
ପ୍ରାଥମିକ,മൂലകം
ଯୋଗ୍ୟତା |,യോഗം
ଯୋଗ୍ୟତା ପରୀକ୍ଷା,യോഗ്യതാ പരീക്ഷ
ବିଲୋପ,ഉന്മേഷം
Eloquent,വാചാലത
ଲଜ୍ଜାଜନକ |,ശലപ്പെടുത്തുക
ନିର୍ବୋଧ,വഞ്ചന
ପ୍ରତୀକ,മുദ
ସିଲ୍ ସିଲ୍ |,എംബോസിംഗ് മുദ്ര
ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି,അടിയന്തരാവസ്ഥ
ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |,അടിയന്തര ആശ്വാസം
ଅସମର୍ଥ,വേര്പെട്ടു
ସ୍ଥାନାନ୍ତରଣ,കുടിയേറിപാര്പ്പ്
ଇମେଲମେଣ୍ଟଗୁଡିକ |,നീളമുള്ള
ନମୁନା,എംപാനൽമെന്റ്
ସହାନୁଭୂତି,സമാനുഭാവം
ନିଯୁକ୍ତି,നിയമിക്കുക
କର୍ମଚାରୀ,തൊഴിലാളി
କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ,ജീവനക്കാരുടെ പങ്കാളിത്തം
କର୍ମଚାରୀଙ୍କ ଅବଦାନ |,ജീവനക്കാരന്റെ സംഭാവന
କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |,ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്
ନିଯୁକ୍ତିଦାତା |,തൊഴിലുടമ
ରୋଜଗାର,തൊഴില്
ରୋଜଗାର ବିନିମୟ,തൊഴിൽ കൈമാറ്റം
ରୋଜଗାର ବିଜ୍ଞପ୍ତି |,തൊഴിൽ അറിയിപ്പ്
ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ,തൊഴിൽ ഓഫീസ്
ସଶକ୍ତିକରଣ,ശക്തിപ്പെടുത്തുന്ന
ସଶକ୍ତିକରଣ,ശാക്തീകരണ
ଆରମ୍ଭ କରନ୍ତୁ |,നടക്കുക
ସଂସ୍ଥାର,നടന്നാൽ
En ବ୍ଲକ୍ |,En ബ്ലോക്ക്
ଏନକାଉଣ୍ଟର କର |,ഇകാഷ്
ଆବଦ୍ଧ,അടക്കംചെയ്യുക
ଉତ୍ସାହ,ധൈരം
ଏନକାଉଣ୍ଟର,കയ്യേറു
ଏନକୁମ୍ବନ |,ല്യൂബ്രൻസ്
ସମର୍ଥନ କରନ୍ତୁ,മേലൊപ്പുവയ്ക്കുക
ଅନୁଦାନ,നിരോധനം
ଶେଷ ଉତ୍ପାଦ |,അവസാന ഉൽപ്പന്നം
ଶକ୍ତି,ഊര്ജം
ବାଧ୍ୟତାମୂଳକ କର |,നിര്ബന്ധിക്കുക
Jective,ഇടപഴകുക
ଉନ୍ନତି,മെച്ചപ്പെടുത്തൽ
ତା ଦିଅ,പഴുതുക
