Gujarati,Punjabi
ટોળું,ਝੁੰਡ
"બરછટ, બરછટ, ક્રૂડ, સબસ્ટાન્ડર્ડ, અશુદ્ધ","ਮੋਟੇ, ਮੋਟੇ, ਕੱਚੇ, ਘਟੀਆ, ਅਪਵਿੱਤਰ"
મેક્રો સ્ફટિકીય,ਮੈਕਰੋ ਕ੍ਰਿਸਟਲਿਨ
"કોસ્ટ, ટાર્ગેટ હાઉસ (રડાર)","ਤੱਟ, ਟਾਰਗੇਟ ਹਾਊਸ (ਰਾਡਾਰ)"
"આવરણ, કોટ, કોટ","ਕਵਰ, ਕੋਟ, ਕੋਟ, ਪਰਤ"
"કોટિંગ, કોટિંગ, કોટિંગ","coating, coating, coating"
મનાવવું,ਮਨਾਉਣਾ
"કોડ, સાઇન, કોડ, કોડ, કોડ","ਕੋਡ, ਸਾਈਨ, ਕੋਡ, ਕੋਡ, ਕੋਡ"
કોડેડ,ਕੋਡ ਕੀਤਾ
કોડિંગ પલ્સ,ਕੋਡਿੰਗ ਪਲਸ
ગુણાંક,ਗੁਣਾਂਕ
સંયમ,ਸੰਜਮ
સસ્પેન્સ,ਸਸਪੈਂਸ
"જોડાણ, જોડાણ","ਮਾਨਤਾ, ਮਾਨਤਾ"
"સંલગ્ન, જોડાયેલ","ਜੁੜੇ ਹੋਏ, ਜੁੜੇ ਹੋਏ"
સંયોગ,ਤਾਲਮੇਲ
સાંસાનજી,ਸੰਨਜੀ
જન્માક્ષર,ਕੁੰਡਲੀ
વીંટળાયેલ,coiled
"કોઇલ, કોઇલ બિલ્ડીંગ, કોઇલિંગ","ਕੋਇਲਿੰਗ, ਕੋਇਲ ਬਿਲਡਿੰਗ, ਕੋਇਲਿੰਗ"
ફ્લેટ,ਫਲੈਟ
ઠંડી,ਠੰਡਾ
નીચા તાપમાનનું ઉત્સર્જન,ਘੱਟ ਤਾਪਮਾਨ ਦੇ ਨਿਕਾਸ
સબથર્મલ ન્યુટ્રોન,ਸਬਥਰਮਲ ਨਿਊਟ੍ਰੋਨ
નાશ,ਤਬਾਹੀ
"કોલેટરલ, શાખા, શાખા","ਜਮਾਂਦਰੂ, ਸ਼ਾਖਾ, ਸ਼ਾਖਾ"
"સંયોજક, સંયોજક, કોલેટર","ਕੋਆਰਡੀਨੇਟਰ, ਕੋਆਰਡੀਨੇਟਰ, ਕੋਲੇਟਰ"
સંગ્રહ,ਸੰਗ੍ਰਹਿ
"સામૂહિક, વસ્તી","ਸਮੂਹਿਕ, ਆਬਾਦੀ"
"કલેક્ટર, કલેક્ટર, કલેક્ટર","ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ"
અથડાતા કણ,ਟਕਰਾਉਣ ਵਾਲਾ ਕਣ
સમાંતર,ਸਮਾਨਾਂਤਰ
"સમાંતર, દિશાહીન","ਸਮਾਨਾਂਤਰ, ਇਕ-ਦਿਸ਼ਾਵੀ"
સમાંતરગ્રામ,ਪੈਰੇਲਲੋਗ੍ਰਾਮ
ગોઠવણી,ਅਲਾਈਨਮੈਂਟ
ગોઠવણી,ਅਲਾਈਨਮੈਂਟ
"અથડામણ, અથડામણ, અથડામણ","ਟੱਕਰ, ਟੱਕਰ, ਟੱਕਰ"
કોલોઇડ,ਕੋਲਾਇਡ
"રંગમાપક, રંગમાપક","colorimeter, colorimeter"
રંગ અંધત્વ,ਰੰਗ ਅੰਨ੍ਹਾਪਨ
પાત્ર,ਅੱਖਰ
"કૉલમ, કૉલમ","ਕਾਲਮ, ਕਾਲਮ"
"અલ્પવિરામ, ટફ્ટ, પૂંછડી, પૂંછડી","ਕੌਮਾ, ਟੁਫਟ, ਪੂਛ, ਪੂਛ"
"સંયોજન, સંયોજન, સંચય","ਸੁਮੇਲ, ਸੁਮੇਲ, ਇਕੱਠਾ"
સંયુક્ત સ્વર,ਮਿਸ਼ਰਿਤ ਸਵਰ
સંયુક્ત સ્વર,ਸੰਯੁਕਤ ਸਵਰ
જવાબદારી,ਦੇਣਦਾਰੀ
દહન,ਬਲਨ
વ્યાપારી ફેરાઇટ,ਵਪਾਰਕ ferrite
"સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય","ਆਮ, ਆਮ, ਆਮ, ਆਮ, ਆਮ"
કોમ્યુનિકેશન્સ,ਸੰਚਾਰ
"ડાયવર્ઝન, ડેટમ ચેન્જ, ક્રમચય","ਡਾਇਵਰਸ਼ਨ, ਡੈਟਮ ਤਬਦੀਲੀ, ਕ੍ਰਮਵਾਰ"
"કોમ્યુટેટર, કમ્યુટેટર, કમ્યુટેટર","ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ"
"તુલના કરનાર, તુલના કરનાર","ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ"
સરખામણી,ਤੁਲਨਾ
"હોકાયંત્ર, હોકાયંત્ર, હોકાયંત્ર","ਕੰਪਾਸ, ਕੰਪਾਸ, ਕੰਪਾਸ"
"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા","ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ"
"વળતર આપવું, બદલો લેવો","ਮੁਆਵਜ਼ਾ ਦੇਣਾ, ਬਦਲਾ ਲੈਣਾ"
"વળતર, વળતર, વળતર","ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ"
વિરોધી પગલાં,ਵਿਰੋਧੀ ਉਪਾਅ
"સંકલન, અર્થઘટન","ਸੰਕਲਨ, ਵਿਆਖਿਆ"
"સંકલન, અર્થઘટન","ਸੰਕਲਨ, ਵਿਆਖਿਆ"
પૂરકતા,ਪੂਰਕਤਾ
પૂરક,ਪੂਰਕ
પૂર્ણ,ਸੰਪੂਰਨ
સંપૂર્ણ કોષ,ਪੂਰਾ ਸੈੱਲ
સંપૂર્ણ મોડ્યુલેશન,ਸੰਪੂਰਨ ਸੰਚਾਲਨ
"જટિલ, જટિલ, પેકેજ","ਗੁੰਝਲਦਾਰ, ਗੁੰਝਲਦਾਰ, ਪੈਕੇਜ"
જટિલ અણુ,ਗੁੰਝਲਦਾਰ ਪਰਮਾਣੂ
જટિલ કાર્ય,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
ફોર્મેટ,ਫਾਰਮੈਟ
જટિલ મિકેનિઝમ,ਗੁੰਝਲਦਾਰ ਵਿਧੀ
ફોલો-અપ,Ran leti
"ઘટક, સંકળાયેલ ઘટક","ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
"સંયુક્ત, મિશ્ર","ਮਿਲਾ, ਮਿਸ਼ਰਤ"
"મિશ્ર, મિશ્ર, સંયુક્ત, નાણા, સંયોજન","ਮਿਸ਼ਰਤ, ਮਿਸ਼ਰਤ, ਸੰਯੁਕਤ, ਵਿੱਤ, ਮਿਸ਼ਰਿਤ"
asral લોલક,asral ਪੈਂਡੂਲਮ
"સંકુચિત (સં.), સંકુચિત (વિ.)","ਕੰਪਰੈੱਸ (ਐਡੀ.), ਕੰਪਰੈੱਸ (ਵੀ.)"
સંકુચિત,ਸੰਕੁਚਿਤ
સંકોચનક્ષમતા,ਸੰਕੁਚਿਤਤਾ
સંકુચિત,ਸੰਕੁਚਿਤ
સંકોચન,ਸੰਕੁਚਨ
"કોમ્પ્રેસર, કોમ્પ્રેસર","ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ"
"કોમ્પટન ઇલેક્ટ્રોન, પ્રતિસંતુલિત ઇલેક્ટ્રોન","ਕੰਪਟਨ ਇਲੈਕਟ੍ਰੌਨ, ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ ਇਲੈਕਟ੍ਰੌਨ"
ગણતરી,ਗਣਨਾ
કોમ્પ્યુટેશનલ,ਕੰਪਿਊਟੇਸ਼ਨਲ
"કમ્પ્યુટર, કમ્પ્યુટર, કમ્પ્યુટર","ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ"
અંતર્મુખ,ਅਤਰ
બાયકોન્વેક્સ,biconcave
"ધ્યાન કેન્દ્રિત કરવું, જાડું કરવું, ધ્યાન કેન્દ્રિત કરવું (વિ.)","ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰਨਾ, ਸੰਘਣਾ ਕਰਨਾ, ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (adj.), ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (v.)"
"કેન્દ્રિત, કેન્દ્રિત, કેન્દ્રિત","ਕੇਂਦ੍ਰਿਤ, ਕੇਂਦਰਿਤ, ਕੇਂਦ੍ਰਿਤ"
"એકાગ્રતા, એકાગ્રતા, એકાગ્રતા, એકાગ્રતા","ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ"
"એકકેન્દ્રી, કેન્દ્રિત","ਇੱਕ ਕੇਂਦਰਿਤ, ਕੇਂਦਰਿਤ"
ખ્યાલ,ਸੰਕਲਪ
વૈચારિક,ਸੰਕਲਪਿਕ
"આત્મીયતા, વાતચીત","ਨੇੜਤਾ, ਸੰਚਾਰ"
સુમેળ,ਤਾਲਮੇਲ
"સમવર્તી, પાછળનું","ਸਮਕਾਲੀ, ਪਿਛਾਂਹ"
"ઘનીકરણ, ઘનીકરણ","ਸੰਘਣਾਪਣ, ਸੰਘਣਾਪਣ"
"ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું","ਸੰਘਣਾ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ"
"કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ","ਸੰਘਣਾ, ਤਰਲ, ਸੰਕੁਚਿਤ"
"કન્ડેન્સર, કેપેસિટર, કલેક્ટર","ਕੰਡੈਂਸਰ, ਕੈਪੇਸੀਟਰ, ਕੁਲੈਕਟਰ"
"સ્થિતિ, સ્થિતિ, સ્થિતિ, સ્થિતિ","ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ"
વાહકતા,ਚਾਲਕਤਾ
ડ્રાઈવર,ਡਰਾਈਵਰ
ડ્રાઇવિંગ,ਗੱਡੀ ਚਲਾਉਣਾ
વાહકતા,ਚਾਲਕਤਾ
વફાદારી,ਵਫ਼ਾਦਾਰੀ
"રૂપરેખાંકન, રૂપરેખાંકન","ਸੰਰਚਨਾ, ਸੰਰਚਨਾ"
રૂપરેખાંકન,ਸੰਰਚਨਾ
કોન્ફોકલ,confocal
"સુસંગતતા, દ્વિધ્રુવીતા, સમાનતા","ਇਕਸਾਰਤਾ, ਦੋਧਰੁਵੀਤਾ, ਸਮਾਨਤਾ"
"સુસંગત, સમાન","ਇਕਸਾਰ, ਸਮਾਨ"
શંકુ,ਕੋਨਿਕ
"સંયોજિત થવું (વિ.), સંયુકત થવું (વિ.)","ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (ਵਰ.)"
લેટરલ એસોસિયેટેડ,ਲੇਟਰਲ ਐਸੋਸੀਏਟਿਡ
સાંકળ સંબંધિત,ਚੇਨ ਸਬੰਧਤ
કનેક્ટર લાઇન,ਕੁਨੈਕਟਰ ਲਾਈਨ
જોડાણ,ਕੁਨੈਕਸ਼ਨ
"પ્રાયોજક, કનેક્ટર","ਸਪਾਂਸਰ, ਕਨੈਕਟਰ"
સળંગ,ਲਗਾਤਾਰ
આશ્રયદાતા,ਸਰਪ੍ਰਸਤ
આશ્રયદાતા,ਸਰਪ੍ਰਸਤ
"સુસંગતતા, સુસંગતતા, જાડાઈ, જાડાઈ","ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਮੋਟਾਈ, ਮੋਟਾਈ"
"સુસંગત, વિરુદ્ધ","ਅਨੁਕੂਲ, ਉਲਟ"
વાતચીત,ਗੱਲਬਾਤ
વાતચીત,ਗੱਲਬਾਤ
સ્થિરતા,ਸਥਿਰਤਾ
"સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન","ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ"
કોન્સ્ટેન્ટન,ਕਾਂਸਟੈਂਟਨ
સતત પ્રવાહ,ਲਗਾਤਾਰ ਵਹਾਅ
સહવર્તી સંખ્યા,covariate ਨੰਬਰ
સર્કિટની લાક્ષણિકતાઓ,ਸਰਕਟ ਦੇ ਗੁਣ
નક્ષત્ર,ਤਾਰਾਮੰਡਲ
"રચના, રચના, રચના","ਰਚਨਾ, ਰਚਨਾ, ਰਚਨਾ"
પ્રતિબંધિત ગતિ,ਸੀਮਤ ਗਤੀ
અવરોધ,ਪਾਬੰਦੀ
સંકુચિત,ਤੰਗ ਕਰਨਾ
ટકાઉ હસ્તક્ષેપ,ਸਥਾਈ ਦਖਲਅੰਦਾਜ਼ੀ
ઊર્જા વપરાય છે,ਊਰਜਾ ਖਪਤ
"સ્પર્શ, સ્પર્શ, સ્પર્શ","ਛੋਹਵੋ, ਛੋਹਵੋ, ਛੋਹਵੋ"
"સંપર્ક, સંપર્ક","ਸੰਪਰਕ, ਸੰਪਰਕ"
દૂષણ,ਗੰਦਗੀ
"સામગ્રી, ભાગ, અડધો ભાગ","ਸਮੱਗਰੀ, ਹਿੱਸਾ, ਅੱਧਾ"
"સાતત્ય, સાતત્ય","ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
રાજ્ય સાતત્ય,ਰਾਜ ਨਿਰੰਤਰਤਾ
"સતત, અખંડ, અખંડ, સતત, સતત","ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ"
સાતત્ય,ਨਿਰੰਤਰਤਾ
"સંકુચિત કરવું, સંકુચિત કરવું (ver.)","ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)"
સંકોચો,ਸੁੰਗੜਨਾ
સંકોચન,ਸੰਕੁਚਨ
કાઉન્ટર-ઓર્બિટલ દિશા,ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ
સંબંધિત શરીર,ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ
"વિપરીત, વિપરીત","ਉਲਟ, ਉਲਟ"
નિયંત્રણ,ਕੰਟਰੋਲ
સંવહન,ਸੰਚਾਲਨ
પહોંચાડતી પોસ્ટ,ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ
વેસ્ક્યુલર,ਨਾੜੀ
નિયમિત અણુ વજન,ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ
"એકરૂપ થવું, એકરૂપ થવું","ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
"કન્વર્જન્સ, કન્વર્જન્સ","ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ"
કન્વર્જિંગ લેન્સ,ਕਨਵਰਜਿੰਗ ਲੈਂਸ
"વિરુદ્ધ, વિરુદ્ધ","ਉਲਟ, ਉਲਟ"
VICA ઊલટું,VICA ਉਲਟ
રૂપાંતર,ਤਬਦੀਲੀ
રૂપાંતરિત,ਤਬਦੀਲੀ
કન્વર્ટર,ਪਰਿਵਰਤਕ
કન્વર્ટિબલ લેન્સ,ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ
બહિર્મુખ,ਉੱਤਲ
બહિર્મુખતા,convexity
બહિર્મુખ,ਉੱਤਲ
બાયકોન્વેક્સ,biconvex
શીતક,ਕੂਲਰ
"રેફ્રિજન્ટ, ચિલર","ਠੰਡਾ, ਚਿਲਰ"
કૂલીજ ટ્યુબ,ਕੂਲੀਜ ਟਿਊਬ
ઠંડક,ਕੂਲਿੰਗ
શીતક,ਕੂਲਰ
સહકારી ઘટના,ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ
"સંકલન, સંકલન","ਤਾਲਮੇਲ, ਤਾਲਮੇਲ"
ડિરેક્ટર અક્ષ,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
પ્લેનર,ਪਲੈਨਰ
સપાટતા,ਸਮਤਲਤਾ
"નકલ, નકલ, નકલ","ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ"
કોર,ਕੋਰ
કોર ઇલેક્ટ્રોન,ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ
કોરિઓલિસ પ્રવેગક,ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ
કોરિઓલિસ બળ,ਕੋਰੀਓਲਿਸ ਬਲ
"કિરીટ, કોરોના","ਕਿਰਿਤ, ਕੋਰੋਨਾ"
કોરોના ઓસ્ટ્રેલિયા,ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ
કોરોના બોરેલિસ,corona borealis
સૌર જ્વાળા,ਸੂਰਜੀ ਭੜਕਣ
દાણા,ਗ੍ਰੈਨਿਊਲ
દાણાદાર,ਦਾਣੇਦਾਰ
"સાચું, સાચું","ਸਹੀ, ਸਹੀ"
સુધારેલા,ਸੋਧੇ
"સુધારો, સુધારો","ਸੁਧਾਰ, ਸੋਧ"
સહ-સંબંધ,ਸਹਿ - ਸਬੰਧ
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
સંગઠનના નિયમો,ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ
સાથ,ਸੰਗਤਿ
કોસાઇન નિયમ,ਕੋਸਾਈਨ ਨਿਯਮ
જગ્યા વિપુલતા,ਸਪੇਸ ਭਰਪੂਰਤਾ
કોસ્મિક,ਬ੍ਰਹਿਮੰਡੀ
અવકાશ કિરણ વિસ્ફોટ,ਸਪੇਸ ਰੇ ਬਰਸਟ
"અવકાશ કિરણ, કોસ્મિક કિરણ","ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ"
અવકાશ વરસાદ,ਸਪੇਸ ਵਰਖਾ
જગ્યા,ਸਪੇਸ
કોસ્મિક,ਬ੍ਰਹਿਮੰਡੀ
"કોસ્મોલોજી, કોસ્મોલોજી","ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ"
અવકાશયાત્રી,ਪੁਲਾੜ ਯਾਤਰੀ
અવકાશ વિજ્ઞાન,ਪੁਲਾੜ ਵਿਗਿਆਨ
"કોસમોસ, બ્રહ્માંડ","ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ"
કુલોમ્બ,coulomb
કુલોમી વિસ્તાર,ਕੁਲੋਮੀ ਖੇਤਰ
કુલોમીટર,ਕੂਲਮੀਟਰ
"ગણવું, ગણવું, ગણવું, ગણવું","ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ"
"ગણતરી, વ્યસ્ત ગણતરી","ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ"
"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ","ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ"
ઘડિયાળની વિરુદ્ધ દિશામાં,ਘੜੀ ਦੇ ਉਲਟ
"રિવર્સ કરંટ, કાઉન્ટર કરંટ","ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ"
વિરોધી ઇલેક્ટ્રોમોટિવ બળ,ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
પ્રતિનિયુક્તિ,ਡੈਪੂਟੇਸ਼ਨ
વિપરીત ધડ,ਉਲਟਾ ਧੜ
ગણતરી દર,ਗਿਣਤੀ ਦੀ ਦਰ
"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી","ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ"
બળ જોડી,ਫੋਰਸ ਜੋੜਾ
જોડી,ਜੋੜਿਆ
કપ્લર,ਜੋੜਨ ਵਾਲਾ
જોડાણ,ਜੋੜੀ
"ઇચ્છિત દિશા, માર્ગ, માર્ગ","ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ"
સહસંયોજકતા,covalency
સહસંયોજકતા,covalency
સહકારી,ਸਹਿਯੋਗੀ
સહપ્રવૃત્તિ,ਸਹਿਵਿਹਾਰ
સહવર્તી,ਸਮਕਾਲੀ
"કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર","ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ"
કવર શીટ,ਕਵਰ ਸ਼ੀਟ
બકબક,ਬਕਵਾਸ
પ્રજનન દર,ਜਣਨ ਦਰ
સહેજ વિકૃતિ,ਮਾਮੂਲੀ ਵਿਗਾੜ
શિખર,ਸਿਖਰ
"માપદંડ, માપદંડ","ਮਾਪਦੰਡ, ਮਾਪਦੰਡ"
જટિલ,ਨਾਜ਼ੁਕ
ટીકા,ਆਲੋਚਨਾ
મકર ક્લિપ,ਮਕਰ ਕਲਿੱਪ
બદમાશનું શ્યામ સામ્રાજ્ય,ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ
ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન,ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ
ક્રોસ બેન્ડ સંચાર,ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ
અપ્રસ્તુત પાત્ર અવતાર,ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ
ક્રોસ સંબંધો,ਕਰਾਸ ਸਬੰਧ
ક્રોસ કરેલ વિસ્તાર,ਪਾਰ ਕੀਤਾ ਖੇਤਰ
ઓછામાં ઓછું વિચલન લેન્સ,ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ
ક્રોસ ઉત્પાદન,ਕਰਾਸ ਉਤਪਾਦ
અપ્રસ્તુત સંકેત,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
માળનું અતિક્રમણ,ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ
સંક્રમણ ઝોન,ਤਬਦੀਲੀ ਜ਼ੋਨ
સંક્રમણ બિંદુ,ਤਬਦੀਲੀ ਬਿੰਦੂ
વિનિમય મૂલ્ય,ਵਟਾਂਦਰਾ ਮੁੱਲ
વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન,ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
"બહુવિધ શબ્દ, વર્ણસંકર શબ્દ","ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ"
ક્રોસ વાયર,ਕਰਾਸ ਤਾਰ
"ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ","ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ"
ઠંડકનું મિશ્રણ,ਠੰਢਾ ਮਿਸ਼ਰਣ
નીચા તાપમાન ઇલેક્ટ્રોનિક્સ,ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
હાયપોથર્મિયા,ਹਾਈਪੋਥਰਮੀਆ
ક્રાયોજેનિક પ્રયોગશાળા,cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ
નિમ્રતાપીકી,ਨਿਮਰਤਾਪਿਕੀ
ફ્રીઝિંગ ગેજ,ਜੰਮਣ ਗੇਜ
ક્રાયોમેટ્રિક સ્થિરાંક,ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ
સ્ફટિક,ਕ੍ਰਿਸਟਲ
"સ્ફટિકીય, તંતુમય","ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ"
"સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ","crystallization, crystallization, crystallization"
સ્ફટિક વૈજ્ઞાનિક,ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ
સ્ફટિક-માળખાકીય,ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ
સ્ફટિક માળખું,ਕ੍ਰਿਸਟਲ ਬਣਤਰ
"ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન","ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ"
જાળી ટ્રાન્સફર કામગીરી,ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ
સ્ફટિક સ્મજ,ਕ੍ਰਿਸਟਲ ਧੱਬਾ
ક્યુબ ક્યુબ,ਘਣ ਘਣ
"ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ","ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ"
ક્યુબિક ક્લીવેજ,ਕਿਊਬਿਕ ਕਲੀਵੇਜ
ભ્રમણકક્ષા,ਔਰਬਿਟਲ
સંચિત,ਸੰਚਤ
ક્યુરી સતત,ਕਿਊਰੀ ਸਥਿਰ
ક્યુરી ઇફેક્ટ,ਕਿਊਰੀ ਪ੍ਰਭਾਵ
"ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ","ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ"
ક્યુરી,ਕਿਊਰੀ
પ્રવાહ,ਸਟ੍ਰੀਮ
પ્રવાહની લઘુમતી,ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ
વિતરણ,ਵੰਡ
વક્રતા,ਵਕਰਤਾ
વળાંક વળાંક રેખા,ਕਰਵ ਕਰਵ ਲਾਈਨ
વક્ર,ਕਰਵ
વળાંક બાર,ਕਰਵ ਪੱਟੀ
વક્ર પૃષ્ઠ,ਕਰਵ ਸਫ਼ਾ
વૃદ્ધિ વળાંક,ਵਿਕਾਸ ਵਕਰ
વક્ર,curvilinear
"છિદ્રક, કટીંગ","perforator, ਕੱਟਣਾ"
અંત ઝોન,ਅੰਤ ਜ਼ੋਨ
અંતિમ આવર્તન,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
અંતિમ બિંદુ,ਅੰਤ ਬਿੰਦੂ
ટર્મિનલ બિંદુ વેગ,ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ
ટર્મિનલ વોલ્ટેજ,ਟਰਮੀਨਲ ਵੋਲਟੇਜ
