Bengali,Hindi
যন্ত্র ব্যবস্থাপনা,युक्ति प्रबंधन
ডিভাইস মোড,युक्ति विधा
রোগ নির্ণয়,निदान
ডায়াগনস্টিক সিস্টেম,निदानी तंत्र
কারণ নির্ণয়,"1.निदान, 2. निदानिकी"
চিত্র,आरेख
ডায়াল,डायल
ডায়াল লাইন,डायल लाइन
ডায়াল টোন,डायल टोन
ডায়াল আপ,डायल अप
ডায়ালগ,"1.संवाद, 2. वार्तालाप"
সংলাপ বাক্স,वार्तालाप कोष्ठ
ডায়ালআপ মডেম,डायलअप मॉडम
মাত্রা,विमा
অভিধান,शब्दकोश
পৃথকীকরণ,"1. अवकलन ,2. विभेदन"
ডিজিটাল,अंकीय
ডিজিটাল চ্যানেল,अंकीय प्रणाल
ডিজিটাল সার্কিট,अंकीय परिपथ
ডিজিটাল কম্পিউটার,अंकीय कंप्यूटर
ডিজিটাল তথ্য,"1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ডিজিটাল সুবিধা,अंकीय सुविधा
ডিজিটাল ফিল্টার,अंकीय फिल्टर
ডিজিটাল লাইব্রেরি,अंकीय लाइब्रेरी
ডিজিটাল মড্যুলেশন,अंकीय माडुलन
ডিজিটাল মনিটর,"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ডিজিটাল ছবি,अंकीय चित्र
ডিজিটাল স্বাক্ষর,"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ডিজিটাল সুইচ,अंकीय स्विच
ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী,अंकीय अनुरूप रूपांतरक
ডিজিটাইজেশন,अंकरूपण
ডিজিটাইজ করা,अंकीकरण
ডিজিটাইজার,अंकरूपक
ডায়োড,डायोड
সরাসরি,प्रत्यक्ष
সরাসরি ঠিকানা,प्रत्यक्ष पता
সরাসরি রূপান্তর,प्रत्यक्ष रुपांतरण
সরাসরি সংযোগ,प्रत्यक्ष युग्मन
সরাসরি মেমরি অ্যাক্সেস (DMA),"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
সরাসরি মেমরি অ্যাক্সেস (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
সরাসরি পদ্ধতি,प्रत्यक्ष विधि
নির্দেশ,निदेश
ডিরেক্টরি,निर्देशिका
ডিরেক্টরি সার্ভার,"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ডিরেক্টরি সেবা,निर्देशिका सेवा
নিষ্ক্রিয়,असमर्थ
অক্ষম সংকেত,असमर्थकारी संकेत
সংযোগ বিচ্ছিন্ন,"1.असंबंधन, 2. विसंबंधन"
বিযুক্ত,"1.असतत , 2. विविक्त"
ডিস্ক,"1.चक्रिका, 2. डिस्क"
ডিস্ক ঠিকানা,"1.चक्रिका पता, 2. डिस्क पता"
ডিস্ক অ্যারে,"1.चक्रिका सरणी, 2. डिस्क सरणी"
ডিস্ক ক্ষমতা,"1.चक्रिका क्षमता, 2. डिस्क क्षमता"
তথ্য ধারণ করে যে চাকতি,"1.चक्रिका चालक, 2.डिस्क ड्रािव"
ডিস্ক ফাইল,चक्रिका संचिका
ডিস্ক মেমরি,"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी"
ডিস্ক অপারেটিং সিস্টেম (DOS),चक्रिका परिचालन तंत्र (डी ओ एस)
ডিস্ক প্যাক,चक्रिका संकुल
ডিস্ক সার্ভার,"1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
ডিস্ক স্টোরেজ,"1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ডিস্কেট,डिस्केट
প্রদর্শন ফাইল,प्रदर्श संचिका
প্রদর্শন চিত্র,प्रदर्श प्रतिबिंब
নিষ্পত্তি,निपटान
দূরত্ব,दूरी
দূরত্ব ফাংশন,दूरी फलन
বিকৃতি,विरूपण
বিতরণ করা,वितरित
বিতরণ করা তথ্য,वितरित आँकड़ा
বিতরণ করা সার্ভার,वितरित परिसेवक
বিতরণ ব্যবস্থা,"1.वितरित प्रणाली, 2. वितरित तंत्र"
বিতরণকারী,वितरक
নথি,प्रलेख
নথি উদ্ধার করা হয়েছে,प्रलेख प्रत्यानयित
নথি উইন্ডো,"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
ডকুমেন্টেশন,प्रलेखन
ডোমেইন,"डोमेन, प्रक्षेत्र"
ডোমেন নাম,डोमेन नाम
ডট ম্যাট্রিক্স প্রিন্টার,"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
নিচে,"अध:, नीचे"
ডাউন লিঙ্ক,"1.अवलिंक , 2.अवकड़ी"
ডাউন লোড হচ্ছে,अधोभारण
ডাউন সময়,अधोभारण काल
টেনে আনা,कर्षण
DRAM (গতিশীল RAM),डीरैम (गतिक रैम)
প্রবাহ,अपवाह
ড্রাইভার,चालक
ড্রপ,पात
ড্রপ ডাউন তালিকা বাক্স,निपात सूची बॉक्स
ড্রাম ড্রাইভ,ड्रम ड्रािव
ড্রাম প্রিন্টার,"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
ড্রাম ইউনিট,"1.इम एकक, 2. ड्रम इकाई"
দ্বৈত,"1.द्वैत,2. द्वि"
দ্বৈত ঘনত্ব,द्वैत घनत्व
ডামি ঠিকানা,"1.मूक पता, 2. छद्म पता"
ডাম্প,सन्निक्षेप
ডুপ্লেক্স সার্কিট,दवैध परिपथ
ডুপ্লেক্সিং,दवैधीकरण
নকল,केय्प्रतिकुंजी
ডিভিডি R/W,"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन"
ডিভিডি রম,डी वी डी रॉम
গতিশীল নির্দেশ,गतिक अनुदेश
গতিশীল মেমরি,"1.गतिक स्मृति, 2.गतिक मेमोरी"
গতিবিদ্যা,"1.गति विज्ञान, 2. गतिकी"
ইবিসিডিআইসি,ई बी सी डी आई सी
ই-ব্যবসা,ई व्यवसाय
প্রতিধ্বনি,प्रतिध्वनि
ই-কমার্স,"1.ई-कॉमर्स, 2.ई-वाणिज्य"
সম্পাদনা,संपादन
সম্পাদক,संपादक
শিক্ষাবিষয়ক প্রযুক্তি,शैक्षिक प्रौद्योगिकी
ইইপি রম,ई ई पी रॉम
কার্যকর ঠিকানা (ভাসমান ঠিকানা),"1.सार्थक पता , 2.प्रभावी पता"
কার্যকর অপারেন্ড ঠিকানা,सार्थक संकार्य पता
কার্যকর পদ্ধতি,प्रभावी क्रिया
কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ),प्रभावी यू.आई.डी.
কার্যকরী ট্রান্সমিশন অপারেন্ড,प्रभावी संचरण संकार्य
আট-বিট বাইট,अष्टबिट बािट
ই-লার্নিং,"इलेक्ट्रॉनिक अधिगम, ई अधिगम"
নির্বাচন-সংলগ্নতা,चुनाव एल्गोरिथम
বৈদ্যুতিক মেইলিং (ই-মেইল),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
বৈদ্যুতিক প্রিন্টার,"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,विद्युत लेखा मशीन
বৈদ্যুতিক,इलेक्ट्रोनिकी
ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,इलेक्ट्रोनिक आंकड़ा संसाधन
ইলেকট্রনিক ফাইলিং,इलेक्ट्रॉनिक विवरणिक
ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
ইলেকট্রনিক জার্নাল,"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ইলেকট্রনিক প্রকাশনা,इलेक्ट्रॉनिक प्रकाशन
ইলেকট্রনিক সুইচ,इलेक्ट्रॉनिक स्विच
উপাদান,"तत्व, अवयव"
ই-মেইল,ई-मेल
ই-মেইল ঠিকানা,"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
এমবেডেড সিস্টেম,अंत:स्थापित तंत्र
এমবেডিং,अंत:स्थापन
ইমিটার কাপল লজিক (ইসিএল),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
খালি স্ট্যাক,रिक्त चिति
খালি স্ট্রিং,"1.रिक्त श्रृंखला, 2. रिक्त माला"
অনুকরণ,यंत्रानुकरण
encapsulation,"1.केप्सूलीकरण, 2. केप्सूलन"
এনসিফার,कूटलेखक
এনকোড,कूटलेखन
এনকোডার,"1.कूटलेखक, 2. कोडक"
এনক্রিপ্ট করা তথ্য,गूढ आंकडा
এনক্রিপ্টিং ফাইল সিস্টেম,गूढ फािल सिस्टम
জোড়া লাগানো,"1.गोपन, 2. कोडन, 3. कूटलेखन"
ব্লকের শেষ,खंडक अंत
ফাইলের শেষ (EOF),संचिका-अन्त
শেষ ব্যবহারকারী,प्रयोक्ता
প্রবেশ করা,प्रवेश
এন্টার কী,प्रवेश कुंजी
এন্টারপ্রাইজ সার্ভার,"1.उद्यम सरवर, 2. उद्यम सेवक"
এন্টারপ্রাইজ সিস্টেম,उद्यम तंत्र
সত্তা,सत्ता
সত্তা-সম্পর্ক,सत्ता संबंधता
প্রবেশের সময়,प्रवेश काल
এন্ট্রি ভেরিয়েবল,प्रविष्ट चर
গণনাযোগ্য,गणनीय
পরিবেশ,परिवेश
যুগ,"1.ईपोच,2. युग,3. निर्देश क्षण"
EPROM,ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
epsilon বন্ধ,एपसिलॉन संवरक
সমানকারী,तुल्यकारक
সরঞ্জাম,उपस्कर
সমতা শ্রেণী,तुल्यता वर्ग
সমতা সম্পর্ক,तुल्य संबंध
মুছে ফেলা,"1.विलोपन, 2.मिटान"
ত্রুটি সংশোধন কোড,त्रुटि संशोधन कूट
ত্রুটি সংশোধন,त्रुटि संशोधन
ত্রুটি সনাক্তকরণ,त्रुटि संसूचन
শিল্প খাত,त्रुटि प्रहस्तन
ভুল বার্তা,त्रुटि संदेश
ত্রুটি হার,त्रुटि दर
ত্রুটি পুনরুদ্ধার,त्रुटि पुनर्डद्धार
ত্রুটির রুটিন,त्रुटि नेमक
পালাবার চরিত্র,पलायन संप्रतीक
ইথারনেট,ईथरनेट
ঘটনা,घटना
ইভেন্ট চেইন,घटना श्रृंखला
ঘটনা নিয়ন্ত্রণ,घटना नियंत्रण
ইভেন্ট কাউন্টার,घटना गणक
ব্যতিক্রম হ্যান্ডলিং,अपवाद प्रहस्तन
বিনিময়যোগ্য ডিস্ক স্টোরেজ,विनिमय डिस्क भंडारण
বর্জন,अपवर्जन
একচেটিয়া বা (XOR),अनन्य और (एक्स ऑर)
এক্সিকিউটেবল প্রোগ্রাম,निष्पाद्य क्रमादेश
নির্বাহী বিবৃতি,निष्पादन कथन
সম্পূর্ণ অনুসন্ধান,चयनिक खोज
বিদ্যমান,विदयमान
প্রস্থান,निर्गम
দক্ষ পদ্ধতি,विशेषज्ञ तंत्र
অভিব্যক্তি,"1. अभिव्यक्ति ,2. व्यंजक"
বর্ধিত গ্রাফিক অ্যারে (XGA),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
বর্ধিত শিল্প মান (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
বর্ধিত মেশিন,अतिदेशित मशीन
বর্ধিত মেমরি,विस्तारित स्मृति
বর্ধিত নির্ভুলতা,"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता"
বর্ধিত বাছাই,"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण"
বাহ্যিক কল,वाह्य आह्वान
বাহ্যিক ত্রুটি,वाह्य त्रुटि
বাহ্যিক ফাংশন,वाह्य फलन
বাহ্যিক বাধা,वाह्य अंतरायन
বাহ্যিক স্মৃতি,"1.वाह्य स्मृति, 2. वाह्य मेमोरी"
বাহ্যিক স্মৃতি,वाह्य स्मृति
বাহ্যিক মডেম,वाह्य मॉडेम
বাহ্যিক রেফারেন্স,वाह्य संदर्भ
বাহ্যিক অনুসন্ধান,वाह्य खोज
বাহ্যিক স্টোরেজ ডিভাইস,वाह्य भंडारण युक्ति
নিষ্কাশন,निष्कर्षण
এক্সট্রাপোলেশন,बहिर्वेशन
মুখ-চরিত্রের প্রিন্টার,फलक संप्रतीक मुद्रक
ব্যর্থ-নিরাপদ অপারেশন,विफल-सुरक्षा संक्रिया
ব্যর্থতার হার,विफलता दर
ব্যর্থতা পুনরুদ্ধার,विफलता मुक्ति
মিথ্যা কোড,मिथ्या कूट
মিথ্যা ত্রুটি,मिथ्या त्रुटि
ফ্যান-ইন,"1.निवेशाँक, 2. निवेश-अंक"
ফ্যান-আউট,"1.निर्गताँक, 2. निर्गत-अंक"
ফ্যাসিমাইল I/O ডিভাইস,"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम"
ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT),द्रुत फौरिएर अन्तरण
মারাত্মক ত্রুটি,घातक त्रुटि
ত্রুটি সনাক্তকরণ,दोष संसूचन
ত্রুটি নির্ণয়,दोष निदान
দোষ সহনশীলতা,दोष सहिष्णुता
ফ্যাক্স,फैक्स
ফ্যাক্স বার্তা,फैक्स संदेश
এফডিসি,एफ डी सी
বৈশিষ্ট্য সনাক্তকরণ,लक्षण संसूचन
ফিড চক্র,भरण चक्र
প্রতিক্রিয়া,पुनर्निवेश
ফিডার,"1.प्रदायक,2.पोषक, 3.फीडर"
আনা,आनयन
ফিবোনাচি অনুসন্ধান,फिबोनेकी खोज
ফিবোনাচি ক্রম,फिबोनेकी अनुक्रम
ফিবোনাচি সিরিজ,फिबोनेकी श्रेणी
ফাইবার অপটিক,तंतु प्रकाशिकी
ফিডো নেট,फिडो जाल
ক্ষেত্র,क्षेत्र
পঞ্চম প্রজন্মের কম্পিউটার,पंचम पीढ़ी कम्प्यूटर
ফাইল,"1.संचिका,2. फािल"
ফাইল অ্যাক্সেস পদ্ধতি,संचिका अभिगम विधि
ফাইল বরাদ্দ টেবিল,संचिका नियतन सारणी
ফাইল কম্প্রেশন,संचिका संपीडन
ফাইল কপি করা,संचिका प्रतिलिपिकरण
ফাইল বিন্যাস,संचिका विन्यास
ফাইল মার্জ,संचिका विलय
ফাইল পুনরুদ্ধার,संचिका पुन:प्राप्ति
ফাইল স্টোরেজ,संचिका भंडारण
ফাইল গঠন,संचिका संरचना
নথি ব্যবস্থা,संचिका तंत्र
ফাইল স্থানান্তর,संचिका अंतरण
ফাইল ট্রান্সফার প্রোটোকল (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ছাঁকনি,फिल्टर
চূড়ান্ত অবস্থা,अंतिम स्थिति
অনুসন্ধান,खोज
সসীম রাষ্ট্র মেশিন,परिमित अवस्था यंत्र
আগুন প্রাচীর,फायर वॉल
ফার্মওয়্যার,फर्मवेयर
আগে আসলে আগে পাবেন,पहले आो पहले पाो
প্রথম প্রজন্মের কম্পিউটার,प्रथम पीढ़ी कंप्यूटर
ফার্স্ট ইন ফার্স্ট আউট (ফিফো),प्रथम निवेश प्रथम निर्गम (फीफो )
প্রথম আদেশ যুক্তি,प्रथम कोटि तर्क
প্রথম আদেশ তত্ত্ব,प्रथम कोटि सिद्धांत
স্থির পার্টিশন,नियत विभाजन
পতাকা,चिन्ह
নমনীয় ডিস্ক,नम्य डिस्क
ফ্লপি ডিস্ক,फ्लॉपी डिस्क
ফ্লপি ডিস্ক ড্রাইভ (এফডিডি),फ्लापी डिस्क चालन (एफ डी डी)
ফ্লো চার্ট,प्रवाह संचित्र
নিয়ন্ত্রণ প্রবাহ,नियंत्रण प्रवाह
ফ্লাশ,प्रधावन
ফোল্ডার,फोल्डर
ফন্ট,फाँट
ফন্ট পরিবার,फाँट परिवार
বিদেশী চাবি,वाह्य कुंजी
ফর্ম,रूप
অানুষ্ঠানিক ভাষা,प्रतीकात्मक भाषा
আনুষ্ঠানিক ব্যবস্থা,प्रतीकात्मक विधि
বিন্যাস,"1.फॉरमैट, 2.आरूप"
বিন্যাস,आरूपण
ফরট্রান,फोरट्रॉन
ফরট্রান প্রোগ্রামিং,"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ফরোয়ার্ড স্ল্যাশ,अग्रतिर्यक स्लैश
চতুর্থ প্রজন্মের কম্পিউটার,चतुर्थ पीढ़ी कंप्यूटर
টুকরা,खंड
ফ্রেম,फ्रेम
বিনামূল্যে নেট,"1.मुक्त नेट, 2.मुक्त जाल"
ফ্রি সফটওয়্যার ফাউন্ডেশন,मुक्त सॉफ्टवेयर न्यास
বিনামূল্যে সঞ্চয়স্থান,मुक्त भंडारण
বিনামূল্যের,फ्रीवेयर
সামনের অংশ,अग्रांत
সম্মুখ প্যানেল,"1.अग्र पट्टिका, 2.अग्र पैनल"
ফাংশন,"1.प्रकार्य,2. फलन"
ফাংশন কী,प्रकार्य कुंजी
ফাংশন রেফারেন্স,प्रकार्य संदर्भ
কার্যকরী নির্ভরতা,प्रकार्यात्मक निर्भरता
কার্যকরী পরীক্ষা,प्रकार्य परीक्षण
ঝাপসা যুক্তিবিজ্ঞান,"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक"
ঝাপসা সেট,"1.अस्पष्ट समुच्चय, 2.फज्जी सेट"
লাভ করা,लब्धि
খেলা গাছ,खेल तरू
ফাঁক চরিত্র,अंतराल संप्रतीक
আবর্জনা,कचरा
আবর্জনা সংগ্রহ,कचरा संग्रहण
আবর্জনা সংগ্রহ,कचरा संग्रहण
আবর্জনার মধ্যে আবর্জনা আউট (GIGO),कचरा अंदर कचरा बाहर (गीगो)
গেট,द्वार
প্রবেশপথ,दवार पथ (नेटवर्क के संदर्भ में)
সাধারণ প্রোগ্রাম,व्यापक क्रमादेश
সাধারণ প্রোগ্রাম,व्यापक क्रमादेश
সাধারণ উদ্দেশ্য কম্পিউটার,व्यापक उद्देश्य कंप्यूटर
সাধারণ উদ্দেশ্য কম্পিউটার,व्यापकीकृत उद्देश्य कंप्यूटर
সাধারণ রেজিস্টার,सामान्य पंजी
সাধারণীকরণ,व्यापकीकरण
সাধারণীকরণ,व्यापकीकरण
সাধারণ-উদ্দেশ্য ভাষা,व्यापक उद्देशीय भाषा
সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম,व्यापक उद्देश्य संक्रिया प्रणाली
সাধারণ-উদ্দেশ্য নিবন্ধক,व्यापक उद्देश्य पंजी
উৎপন্ন ত্রুটি,जनित त्रुटि
উৎপন্ন ফাংশন,जनन प्रकार्य
জেনেরিক ক্লাস,वर्ग सामान्य
জেনেরিক ফাংশন,वर्ग प्रकार्य
জেনেরিক নাম,सामान्य वर्गनाम
গিগো,गीगो
বিশ্বব্যাপী,"1.सार्वत्रिक, 2.वैश्विक"
গ্লোবাল কোড,सार्वत्रिक कूट
গ্লোবাল লক,सार्वत्रिक ताला
বিশ্বব্যাপী নেটওয়ার্ক,"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क"
বিশ্বব্যাপী নেটওয়ার্ক,सार्वत्रिक जालक्रम
বিশ্বব্যাপী ব্যবহারকারী,"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता"
বিশ্ব পরিবর্তনশীল,सार्वत्रिक चर
বিশ্বায়ন,"1.वैश्वीकरण, 2.भूमण्डलीकरण"
গোফার,गोफर (नेटवर्क में एक प्रोटोकॉल)
গোফার ক্লায়েন্ট,गोफर ग्राही
গোফার সার্ভার,"1.गोफर परिसेवक, 2.गोफर सर्वर"
গোফার সাইট,गोफर स्थल
গোফার স্থান,गोफर स्पेस
সাবলীল পতন,आकर्षक निम्नीकरण
ব্যাকরণ পরীক্ষক,व्याकरण संशोधक
ব্যাকরণ মার্জিত প্রস্থান,व्याकरण आकर्षक बहिगर्मन
সর্বমোট,"1.कुल जोड़, 2.महायोग, 3.कुल योग"
চিত্রলেখ,"1.ग्राफ, 2.आलेख"
গ্রাফ প্লটিং,"1.ग्राफ अंकन, 2.आलेख अंकन"
গ্রাফিক চরিত্র,"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक"
গ্রাফিক নিয়ামক,"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक"
গ্রাফিক তথ্য কাঠামো,"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना"
গ্রাফিক ডিসপ্লে প্রোগ্রাম,"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश"
গ্রাফিক ডিসপ্লে রেজোলিউশন,"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श"
গ্রাফিক ভাষা,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
গ্রাফিক ভাষা,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
গ্রাফিক প্যানেল,"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका"
গ্রাফিকাল অ্যানিমেশন,"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन"
গ্রাফিক্যাল ইন্টারফেস ফরম্যাট (GIF),ग्राफी अन्तरण फारमेट (जीाईेफ)
গ্রাফিক্যাল ইউজার ইন্টারফেস (GUI),"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ"
গ্রাফিক্স,"1.आलेखी, 2.ग्राफिक्स"
গ্রাফিক্স অ্যাপ্লিকেশন,"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग"
গ্রাফিক্স কার্সার,"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर"
গ্রাফিক্স মোড,"1.ग्राफिक्स मोड, 2.आलेखी विधा"
গ্রাফিক্স প্যাকেজ,"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज"
গ্রাফিক্স সফটওয়্যার,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
গ্রাফিক্স সফটওয়্যার,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
গ্রাফিক্স সফটওয়্যার প্যাকেজ,"1.ग्राफिक्स सॉफ्टवेयर पैकेज, 2.आलेखीय सॉफ्टवेयर पैकेज"
ধূসর স্কেল,ग्रे स्केल
লোভী পদ্ধতি,"1.लालची विधि, 2.ग्रीडी विधि"
grep,ग्रेप
গ্রিড,ग्रिड
গ্রিড চার্ট,ग्रिड संचित्र
গ্রিড কম্পিউটিং,ग्रिड अभिकलन
গ্রিড মড্যুলেশন,ग्रिड मॉडुलन
স্থল তরঙ্গ,भू-तरंग
দল,समूह
গ্রুপ ঠিকানা,समूह पता
শঙ্ঘবদ্ধ কোড,समूह कूट
গ্রুপ যোগাযোগ,समूह संचार
গ্রুপ যোগাযোগ,समूह संचार
গ্রুপ সনাক্তকরণ,"1.समूह पहचान, 2.समूह अभिज्ञान"
দলের নাম,समूह नाम
গ্রুপওয়্যার,समूहवेयर
বৃদ্ধি,वृद्धि
প্রহরী,"1.रक्षक, 2.गार्ड"
নির্দেশিত মিডিয়া,निर्देशित माध्यम
বন্দুক,गनजिप
টাট্টু,कूट विच्छेदन
হ্যাকার,कूट विच्छेदक
হ্যাকারের অভিধান,कूट विच्छेदक शब्द कोश
অর্ধেক যোগকারী,अर्ध योजक
অর্ধেক সেতু,अर्ध सेतु
অর্ধেক দ্বৈত,अर्ध द्वैध
হাফ ডুপ্লেক্স লাইন,अर्ध द्वैध लाइन
হাফ ডুপ্লেক্স মোড,अर्ध द्वैध विधा
অর্ধেক তীব্রতা,अर्ध तीव्रता
অর্ধেক রাউটার,अर्ध अनुमार्गक
অর্ধেক বিয়োগকারী,अर्ध व्यवकलक
অর্ধেক টোনিং,अर्ध छविकरण
অর্ধেক শব্দ,अर्ध शब्द
বন্ধুত্বপূর্ণ চক্র,हेमिलटोनी चक्र
হ্যামিং কোড,हैमिंग कूट
হাত,हस्त
হাত কপি,मुद्रित प्रति
হাতল,प्रहस्तन
হ্যান্ডলিং,प्रहस्तन
স্তব্ধ,निलंबन
সুখী নেট,सुखद जाल
হার্ড কপি ডিভাইস,हार्ड कापी युक्ति
হার্ড ডিস্ক,"1.हार्ड डिस्क, 2.अनम्य डिस्क"
হার্ড ডিস্ক ক্র্যাশ,अनम्य डिस्क ध्वंस
কঠিন ত্রুটি,कठिन त्रुटि
হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ,हार्डवेयर प्रवाह नियंत्रण
সুরেলা,"1.हरात्मक, 2.हार्मोनिक"
সুরেলা গড়,"1.हरात्मक माध्य,2. हार्मानिक माध्य"
হ্যাশ,द्रुतान्वेषण
হ্যাশ ডায়াগ্রাম,द्रुतान्वेषण आरेख
হ্যাশ টেবিল,द्रुतान्वेषण सारणी
হ্যাশিং কৌশল,द्रुतान्वेषण तकनीक
হেডার,"1.हैडर, 2.प्रवेशिका"
গাদা,"1.पुंज , 2.ढेर"
গাদা সাজানোর,पुंज छंटाई
সাহায্য,सहायता
সাহায্য পর্দা,सहायता स्क्रीन
হেল্পনেট,"1.हैल्पजाल, 2.सहायता संजाल"
হার্টজ,हर्टज (फ्रीक्वेंसी/आवृति की यूनिट)
হিউরিস্টিক,स्वानुभावी
হিউরিস্টিক পদ্ধতি,स्वानुभावी विधि
হেক্সাডেসিমেল সংখ্যা,षोडश आधारी संख्या
লুকানো লাইন,अप्रत्यक्ष रेखा
অনুক্রমিক ডেটা বেস,पदानुक्रमित आँकड़आ संचय
অনুক্রমিক ফাইল সিস্টেম,पदानुक्रमित संचिका व्यवसाय
অনুক্রমিক টপোগ্রাফি,पदानुक्रमित रूपरेखा
উচ্চ স্তরের ভাষা,उच्च स्तरीय भाषा
উচ্চ মেমরি এলাকা,उच्चस्मृति क्षेत्र
উচ্চ পারদর্শিতা,उच्च निष्पादन
আঘাত,"1.प्राप्ति, 2.हिट, 3.संभावना"
লক্ষ্যভেদ হার,हिट रेट
আক্রমণ অনুপাত,हिट अनुपात
গর্ত,"1. छिद्र, रिक्ती 2. होल"
হোম ডিরেক্টরি,आमुख निर्देशिका
হোম পেজ,आमुख पृष्ठ
সমজাতীয় স্থানাঙ্ক,समांगी निर्देशांक
খোঁড়ান,हॉप
হপ গণনা,हॉप काउन्ट (नेट वर्क के संदर्भ में)
শিং,हॉर्न
হোস্ট কম্পিউটার,पोषक कंप्यूटर
হোস্ট কম্পিউটার,पोषक कंप्यूटर
হোস্ট ভাষা,पोषक भाषा
গরম চাবি,"1.सक्रिय कुंजी, 2.हॉट कुंजी"
হাইপার টেক্সট মার্কআপ ভাষা (HTML),हाइपर पाठ्य चिहिनित भाषा (एच टी एम एल)
অনুমান,परिकल्पना
আমি পোদ,आई पॉड
I/O বাফার,निवेश/निर्गम बफर
I/O পোর্ট,"1.निवेश/निर्गम द्वारक, 2. आई/ओ द्वारक"
I/O ইউনিট,निवेश/निर्गम इकाई
শনাক্তকারী,परिज्ञापक
পরিচয়,"1.तत्समक, 2.सर्वसमिका, 3.व्यष्टित्व, 4.पहचान"
ইমেজ,प्रतिबिंब
ছবি সনাক্তকারী যন্ত্র,प्रतिबिंब संवेदक
প্রভাব প্রিন্টার,संघट्ट मुद्रक
প্রতিবন্ধকতা,प्रतिबाधा
