English,Malayalam
deterministic model,നിർണ്ണായക മാതൃക
deterministic problem,നിർണ്ണായക പ്രശ്നം
deviation,വ്യതിയാനം
deviation coefficient,വ്യതിയാനം ഗുണകം
diadic system,ഡയാഡിക് സിസ്റ്റം
diagonal,ഡയഗണൽ
diagonalization of a matrix,ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ
diagonal matrix,ഡയഗണൽ മാട്രിക്സ്
diagonal similarity,ഡയഗണൽ സമാനത
diagram,ഡയഗ്രം
diagrammatic method,ഡയഗ്രമാറ്റിക് രീതി
diagrammatic presentation,ഡയഗ്രമാറ്റിക് അവതരണം
diameter,വ്യാസം
diameter of a set,ഒരു സെറ്റിന്റെ വ്യാസം
diametrically opposite,വിപരീതമായി
dice throw,പകിട എറിയുക
dichotomous classification,ദ്വിമുഖ വർഗ്ഗീകരണം
dichotomy,ദ്വിമുഖം
dictionary order,നിഘണ്ടു ക്രമം
difference calculus,വ്യത്യാസം കണക്കുകൂട്ടൽ
difference equation,വ്യത്യാസ സമവാക്യം
difference formula,വ്യത്യാസം ഫോർമുല
difference method,വ്യത്യാസം രീതി
difference of sets,സെറ്റുകളുടെ വ്യത്യാസം
differentiable,വ്യത്യസ്തമായ
differentiable curve,വ്യത്യസ്തമായ വക്രം
differentiable function,വ്യത്യസ്തമായ പ്രവർത്തനം
differential,വ്യത്യസ്തമായ
differential calculus,ഡിഫറൻഷ്യൽ കാൽക്കുലസ്
differential coefficient,ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്
differential equation,ഡിഫറൻഷ്യൽ സമവാക്യം
differential form,ഡിഫറൻഷ്യൽ ഫോം
differential formula,ഡിഫറൻഷ്യൽ ഫോർമുല
differential function,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
differential geometry,ഡിഫറൻഷ്യൽ ജ്യാമിതി
differential of higher order,ഉയർന്ന ക്രമത്തിന്റെ വ്യത്യാസം
differential quotient,ഡിഫറൻഷ്യൽ ഘടകം
differentiate,വേർതിരിക്കുക
differentiation,വ്യത്യാസം
differentiation formula,ഡിഫറൻഷ്യേഷൻ ഫോർമുല
differentiation of vector,വെക്റ്ററിന്റെ വ്യത്യാസം
diffusion,വ്യാപനം
digit,അക്കം
digital computer,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
digital data,ഡിജിറ്റൽ ഡാറ്റ
dimension,മാനം
dimensionality,മാനം
dimensionless,അളവില്ലാത്ത
dimension of an equation,ഒരു സമവാക്യത്തിന്റെ അളവ്
diophantine equation,diophantine സമവാക്യം
dip angle,മുക്കി കോൺ
dipolar coordinates,ഡിപോളാർ കോർഡിനേറ്റുകൾ
dipole,ദ്വിധ്രുവം
dipyramid (bipyramid),ഡിപിരമിഡ് (ബൈപിരമിഡ്)
Dirac delta function,ഡിറാക് ഡെൽറ്റ ഫംഗ്‌ഷൻ
direct common tangent,നേരിട്ടുള്ള പൊതു ടാൻജെന്റ്
directed angle,സംവിധാനം ആംഗിൾ
directed line,സംവിധാനം ചെയ്ത ലൈൻ
directional derivative,ദിശാസൂചന ഡെറിവേറ്റീവ്
direction cosine,ദിശ കോസൈൻ
direction of maxima,മാക്സിമയുടെ ദിശ
direction of projection,പ്രൊജക്ഷന്റെ ദിശ
direction ratio,ദിശ അനുപാതം
director circle,ഡയറക്ടർ സർക്കിൾ
director sphere,ഡയറക്ടർ മണ്ഡലം
direct product,നേരിട്ടുള്ള ഉൽപ്പന്നം
direct proof,നേരിട്ടുള്ള തെളിവ്
direct proportion,നേരിട്ടുള്ള അനുപാതം
directrix,ഡയറക്‌ട്രിക്സ്
direct sum,നേരിട്ടുള്ള തുക
disconncted sets,വിച്ഛേദിച്ച സെറ്റുകൾ
discontinuity,നിർത്തലാക്കൽ
discontinuity of derivative,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
discontinuity of the first kind,ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ
discontinuity of the second kind,രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ
discontinuous distribution,തുടർച്ചയായ വിതരണം
discontinuous function,തുടർച്ചയായ പ്രവർത്തനം
discontinuous variate,തുടർച്ചയായ വേരിയേറ്റ്
discrete,വ്യതിരിക്തമായ
discrete distribution,വ്യതിരിക്തമായ വിതരണം
discrete probability distribution,ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
discrete random variable,ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ
discrete sample space,വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം
discrete set,വ്യതിരിക്തമായ സെറ്റ്
discrete space,വ്യതിരിക്ത സ്ഥലം
discrete topology,വ്യതിരിക്ത ടോപ്പോളജി
discrete variate,വ്യതിരിക്തമായ വ്യതിയാനം
discriminant,വിവേചനം
discriminatory analysis (=discriminant analysis),വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം)
disjoint,വേർപിരിയുക
disjoint events,പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ
disjoint sets,വിഭജന സെറ്റുകൾ
disjoint union,അവ്യക്തമായ യൂണിയൻ
disjunction,വിച്ഛേദനം
dispersion,വിസരണം
dispersion chart,ഡിസ്പേർഷൻ ചാർട്ട്
dispersion constant,വിസരണം സ്ഥിരമായ
dispersion diagram,ഡിസ്പർഷൻ ഡയഗ്രം
dispersion matrix (=covariance matrix),ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്)
displacement,സ്ഥാനമാറ്റാം
display,ഡിസ്പ്ലേ
display unit (=consol),ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ)
dissimilar,സമാനതകളില്ലാത്ത
dissipative forces,വിഘടിപ്പിക്കുന്ന ശക്തികൾ
distance function,ദൂരം പ്രവർത്തനം
distance modulus,ദൂരം മോഡുലസ്
distribution-free method,വിതരണ രഹിത രീതി
distributive law,വിതരണ നിയമം
diverge,വ്യതിചലിക്കുക
divergence,വ്യതിചലനം
divergence theorem,വ്യതിചലന സിദ്ധാന്തം
divergent,വ്യത്യസ്തമായ
divergent series,വ്യത്യസ്‌ത പരമ്പര
divided difference,വിഭജിച്ച വ്യത്യാസം
divisibility,വിഭജനം
divisible,ഹരിക്കാവുന്ന
division,ഡിവിഷൻ
division algorithm,ഡിവിഷൻ അൽഗോരിതം
division ring,ഡിവിഷൻ റിംഗ്
dodecagon,ഡോഡെകഗൺ
dodecahedron,ഡോഡെകാഹെഡ്രോൺ
domain,ഡൊമെയ്ൻ
domain of a function,ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ
domain of definition,നിർവചനത്തിന്റെ ഡൊമെയ്ൻ
domain of existence,അസ്തിത്വത്തിന്റെ ഡൊമെയ്ൻ
dominant strategy,പ്രബലമായ തന്ത്രം
doppler effect,ഡോപ്ലർ പ്രഭാവം
dot product,ഡോട്ട് ഉൽപ്പന്നം
dotted curve,കുത്തുകളുള്ള വക്രം
double differentiation,ഇരട്ട വ്യത്യാസം
double exponential distribution,ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
double helix,ഇരട്ട ഹെലിക്സ്
double integral,ഇരട്ട ഇന്റഗ്രൽ
double integration,ഇരട്ട സംയോജനം
double limit,ഇരട്ട പരിധി
double sampling plan,ഇരട്ട സാമ്പിൾ പ്ലാൻ
double sequence,ഇരട്ട ക്രമം
double series,ഇരട്ട പരമ്പര
double suffix notation,ഇരട്ട പ്രത്യയ നൊട്ടേഷൻ
double summation,ഇരട്ട സംഗ്രഹം
downward acceleration,താഴേക്കുള്ള ത്വരണം
downward displacement,താഴേക്കുള്ള സ്ഥാനചലനം
downward motion,താഴേക്കുള്ള ചലനം
downward velocity,താഴേക്കുള്ള വേഗത
drag,വലിച്ചിടുക
drag force,ഡ്രാഗ് ഫോഴ്സ്
dual,ഇരട്ട
dual basis,ഇരട്ട അടിസ്ഥാനം
dual inner product,ഇരട്ട ആന്തരിക ഉൽപ്പന്നം
dual linear programming problem,ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
dual operation,ഇരട്ട പ്രവർത്തനം
dual problem,ഇരട്ട പ്രശ്നം
dual simplex algorithm,ഡ്യുവൽ സിംപ്ലക്സ് അൽഗോരിതം
dual simplex technique,ഡ്യുവൽ സിംപ്ലക്സ് ടെക്നിക്
dual space,ഡ്യുവൽ സ്പേസ്
dual variable,ഡ്യുവൽ വേരിയബിൾ
dual vector space,ഡ്യുവൽ വെക്റ്റർ സ്പേസ്
dummy index,ഡമ്മി സൂചിക
dummy subscript,ഡമ്മി സബ്സ്ക്രിപ്റ്റ്
dummy suffix,ഡമ്മി പ്രത്യയം
dummy variable,ഡമ്മി വേരിയബിൾ
duplicator process,ഡ്യൂപ്ലിക്കേറ്റർ പ്രക്രിയ
dynamical,ചലനാത്മകം
dynamical system,ചലനാത്മക സംവിധാനം
dynamic demand function,ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ
dynamic model,ഡൈനാമിക് മോഡൽ
dynamic programming,ഡൈനാമിക് പ്രോഗ്രാമിംഗ്
dynamic programming approach,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം
dynamic programming technique,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്
dynamics,ചലനാത്മകത
dynamics of a particle,ഒരു കണത്തിന്റെ ചലനാത്മകത
dynamics of rigid bodies,ദൃഢമായ ശരീരങ്ങളുടെ ചലനാത്മകത
earth,ഭൂമി
earthquake intensity,ഭൂകമ്പ തീവ്രത
eccentricity,ഉത്കേന്ദ്രത
eclipse,ഗ്രഹണം
econometric forecast,ഇക്കണോമെട്രിക് പ്രവചനം
econometrician,സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ
econometrics,ഇക്കണോമെട്രിക്സ്
economics,സാമ്പത്തികശാസ്ത്രം
edge,അറ്റം
edge of a convex set,ഒരു കുത്തനെയുള്ള സെറ്റിന്റെ അറ്റം
efficiency factor,കാര്യക്ഷമത ഘടകം
eigen element,ഈജൻ മൂലകം
eigen function,ഈജൻ പ്രവർത്തനം
eigen value,ഈജൻ മൂല്യം
eigen value equation,ഈജൻ മൂല്യ സമവാക്യം
eigen vector,ഈജൻ വെക്റ്റർ
elastic,ഇലാസ്റ്റിക്
elastic constant,ഇലാസ്റ്റിക് സ്ഥിരാങ്കം
elastic equilibrium,ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ
elasticity,ഇലാസ്തികത
elasticity surface,ഇലാസ്തികത ഉപരിതലം
electronic computer,ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ
element,ഘടകം
elementary column operation,പ്രാഥമിക നിര പ്രവർത്തനം
elementary event,പ്രാഥമിക സംഭവം
elementary function,പ്രാഥമിക പ്രവർത്തനം
elementary operation,പ്രാഥമിക പ്രവർത്തനം
elementary outcome,പ്രാഥമിക ഫലം
elementary probability law,പ്രാഥമിക സാധ്യത നിയമം
elementary row operation,പ്രാഥമിക വരി പ്രവർത്തനം
eliminate,ഇല്ലാതെയാക്കുവാൻ
elemination procedure,ഒഴിവാക്കൽ നടപടിക്രമം
ellipse,ദീർഘവൃത്തം
ellipsoid,ദീർഘവൃത്താകൃതിയിലുള്ള
ellipsoidal,ദീർഘവൃത്താകൃതിയിലുള്ള
ellipsoidal surface,ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം
elliptical body,ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം
embedding,ഉൾച്ചേർക്കൽ
emission,ഉദ്വമനം
empirical data,അനുഭവപരമായ ഡാറ്റ
empirical formula,അനുഭവ സൂത്രവാക്യം
empirical probability,അനുഭവപരമായ സംഭാവ്യത
empirical relation,അനുഭവപരമായ ബന്ധം
empty set,ശൂന്യമായ സെറ്റ്
enclosed,അടച്ചിരിക്കുന്നു
encoding,എൻകോഡിംഗ്
endomorphism,എൻഡോമോർഫിസം
end point,അവസാന പോയിന്റ്
end point of class interval,ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്
energy,ഊർജ്ജം
energy momentum component,ഊർജ്ജ ആക്കം ഘടകം
entering variable,വേരിയബിളിലേക്ക് പ്രവേശിക്കുന്നു
enumerable set,എണ്ണാവുന്ന കൂട്ടം
enumeration,എണ്ണൽ
equal,തുല്യമായ
equality,സമത്വം
equally likely,തുല്യ സാധ്യത
equal probability selection method (=epsem),തുല്യ സാധ്യത തിരഞ്ഞെടുക്കൽ രീതി (=epsem)
equate,തുല്യമാക്കുക
equation,സമവാക്യം
equation of first degree,ഒന്നാം ഡിഗ്രിയുടെ സമവാക്യം
equation of second degree,രണ്ടാം ഡിഗ്രിയുടെ സമവാക്യം
equation of third degree,മൂന്നാം ഡിഗ്രിയുടെ സമവാക്യം
equator,ഭൂമധ്യരേഖ
equicontinuous,സമതുലിതമായ
equilateral,സമഭുജം
equilibrium,സന്തുലിതാവസ്ഥ
equilibrium of forces,ശക്തികളുടെ സന്തുലിതാവസ്ഥ
equilibrium point,സന്തുലിത പോയിന്റ്
equivalence,തുല്യത
equivalence class,തുല്യതാ ക്ലാസ്
equivalence relation,തുല്യതാ ബന്ധം
equivalent,തത്തുല്യമായ
equivalent matrix,തുല്യ മാട്രിക്സ്
equivalent set,തുല്യമായ സെറ്റ്
ergodicity,എർഗോഡിസിറ്റി
error,പിശക്
error analysis,പിശക് വിശകലനം
error code,പിശക് കോഡ്
error coefficient,പിശക് ഗുണകം
error of mean square,ശരാശരി ചതുരത്തിന്റെ പിശക്
error of the first kind,ആദ്യ തരത്തിലുള്ള പിശക്
error of the second kind,രണ്ടാമത്തെ തരത്തിലുള്ള പിശക്
escape probability,രക്ഷപ്പെടാനുള്ള സാധ്യത
escape velocity,രക്ഷപ്പെടൽ വേഗത
E. Schmidt's orthogonalization process,ഇ. ഷ്മിഡിന്റെ ഓർത്തോഗണലൈസേഷൻ പ്രക്രിയ
escribed circle,എഴുതിയിരിക്കുന്ന വൃത്തം
essential,അത്യാവശ്യമാണ്
essentially unique,അടിസ്ഥാനപരമായി അതുല്യമായ
estimate,കണക്കാക്കുക
estimation method,കണക്കാക്കൽ രീതി
Euclidean coordinate,യൂക്ലിഡിയൻ കോർഡിനേറ്റ്
Euclidean domain,യൂക്ലിഡിയൻ ഡൊമെയ്ൻ
Euclidean geometry,യൂക്ലിഡിയൻ ജ്യാമിതി
Euclidean n-space,യൂക്ലിഡിയൻ എൻ-സ്പെയ്സ്
Euclidean plane,യൂക്ലിഡിയൻ വിമാനം
Euler's theorem,യൂലറുടെ സിദ്ധാന്തം
evaluate,വിലയിരുത്തുക
even,പോലും
even curve,വക്രം പോലും
even function,പ്രവർത്തനം പോലും
even multiple,ഒന്നിലധികം പോലും
even number,ഇരട്ട സംഖ്യ
even odd symmetry,ഇരട്ട സമമിതി
even permutation,ക്രമമാറ്റം പോലും
event,സംഭവം
even term,കാലാവധി പോലും
exact,കൃത്യമായ
exact chi-square test,കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്
exact differential,കൃത്യമായ വ്യത്യാസം
exact equation,കൃത്യമായ സമവാക്യം
example,ഉദാഹരണം
exchange,കൈമാറ്റം
exhaustive event,സമഗ്രമായ സംഭവം
existence axiom,അസ്തിത്വ സിദ്ധാന്തം
existence probability(= a priori probability),അസ്തിത്വ സാധ്യത (= ഒരു മുൻകൂർ സാധ്യത)
existence theorem,അസ്തിത്വ സിദ്ധാന്തം
exogenous variable,എക്സോജനസ് വേരിയബിൾ
expansion,വികാസം
expectation function,പ്രതീക്ഷയുടെ പ്രവർത്തനം
expected frequency,പ്രതീക്ഷിക്കുന്ന ആവൃത്തി
expected value,പ്രതീക്ഷിച്ച മൂല്യം
experiment,പരീക്ഷണം
experimental error,പരീക്ഷണ പിശക്
explanation,വിശദീകരണം
explicit equation,വ്യക്തമായ സമവാക്യം
explicit form,വ്യക്തമായ രൂപം
explicit function,വ്യക്തമായ പ്രവർത്തനം
explicit solution,വ്യക്തമായ പരിഹാരം
exponent,ഘാതം
exponential curve,എക്‌സ്‌പോണൻഷ്യൽ കർവ്
exponential density function,എക്‌സ്‌പോണൻഷ്യൽ ഡെൻസിറ്റി ഫംഗ്‌ഷൻ
exponential distribution,എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
exponential equation,എക്‌സ്‌പോണൻഷ്യൽ സമവാക്യം
exponential function,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
exponential growth,എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച
exponential law,എക്‌സ്‌പോണൻഷ്യൽ നിയമം
exponential map,എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്
exponential series,എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്
expression,ആവിഷ്കാരം
extended interval,നീട്ടിയ ഇടവേള
extended real line,വിപുലീകരിച്ച യഥാർത്ഥ ലൈൻ
extended real number system,വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം
extension of a mapping,ഒരു മാപ്പിംഗിന്റെ വിപുലീകരണം
exterior angle,ബാഹ്യ കോൺ
exterior area,ബാഹ്യ പ്രദേശം
exterior point,ബാഹ്യ പോയിന്റ്
external,ബാഹ്യമായ
extrapolation of trend value,ട്രെൻഡ് മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
extrapolation technique,എക്സ്ട്രാപോളേഷൻ ടെക്നിക്
extremal value,അങ്ങേയറ്റത്തെ മൂല്യം
extreme,അങ്ങേയറ്റം
extreme point,അങ്ങേയറ്റത്തെ പോയിന്റ്
extreme point of convex set,കോൺവെക്സ് സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്
extremum of a function,ഒരു ഫംഗ്‌ഷന്റെ തീവ്രത
extremum property,അങ്ങേയറ്റത്തെ സ്വത്ത്
face,മുഖം
face value,മുഖവില
factor,ഘടകം
factor analysis,ഘടകം വിശകലനം
factored,ഘടകം
factorial,ഘടകാംശം
factorial design,ഫാക്‌ടീരിയൽ ഡിസൈൻ
factorization,ഘടകവൽക്കരണം
factorise,ഫാക്ടറിവൽക്കരിക്കുക
fair game,ന്യായമായ ഗെയിം
FALSE,തെറ്റായ
family,കുടുംബം
family of circles,സർക്കിളുകളുടെ കുടുംബം
family curves,കുടുംബ വക്രങ്ങൾ
family of functions,പ്രവർത്തനങ്ങളുടെ കുടുംബം
family of lines,വരികളുടെ കുടുംബം
facsimile,മുഖചിത്രം
F-distribution,എഫ്-വിതരണം
feasible basic solution,സാധ്യമായ അടിസ്ഥാന പരിഹാരം
feasible solution,സാധ്യമായ പരിഹാരം
feed back,തിരികെ നൽകൂ
Fermat principle,ഫെർമാറ്റ് തത്വം
Fermat's theorem,ഫെർമാറ്റിന്റെ സിദ്ധാന്തം
Fermi-Dirac statistics,ഫെർമി-ഡിറക് സ്ഥിതിവിവരക്കണക്കുകൾ
Fibonacci number,ഫിബൊനാച്ചി നമ്പർ
Fibonacci series,ഫിബൊനാച്ചി പരമ്പര
field,വയൽ
final velocity,അന്തിമ വേഗത
finite,പരിമിതമായ
finite basis,പരിമിതമായ അടിസ്ഥാനം
finite decimal,പരിമിത ദശാംശം
finite difference,പരിമിതമായ വ്യത്യാസം
finite difference method,പരിമിതമായ വ്യത്യാസ രീതി
finite dimensional,പരിമിതമായ മാനം
finite dimensional vector space,പരിമിതമായ ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
finite game,പരിമിതമായ ഗെയിം
finite geometry,പരിമിതമായ ജ്യാമിതി
finite intersection,പരിമിതമായ കവല
finite many,പരിമിതമായ പലതും
finite Markov chain,പരിമിതമായ മാർക്കോവ് ശൃംഖല
finiteness proof,പരിമിതി തെളിവ്
finite number,പരിമിത സംഖ്യ
finite population,പരിമിതമായ ജനസംഖ്യ
finite probability,പരിമിതമായ സംഭാവ്യത
finite series,പരിമിത പരമ്പര
finite set,പരിമിതമായ സെറ്റ്
finite velocity,പരിമിതമായ വേഗത
finite volume,പരിമിതമായ വോളിയം
fitting,ഫിറ്റിംഗ്
fitting of curve,വക്രം ഫിറ്റിംഗ്
fitting of straight line,നേർരേഖയുടെ ഫിറ്റിംഗ്
fixed point theorem,നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം
fixed sample,നിശ്ചിത മാതൃക
flight velocity,ഫ്ലൈറ്റ് വേഗത
floating point arithmetic,ഫ്ലോട്ടിംഗ് പോയിന്റ് കണക്ക്
floating point system,ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം
flow chart,ഫ്ലോ ചാർട്ട്
flow velocity,ഒഴുക്ക് വേഗത
fluid dynamics,ദ്രാവക ചലനാത്മകത
focal,ഫോക്കൽ
focal chord,ഫോക്കൽ കോർഡ്
focal distance,ഫോക്കൽ ദൂരം
focal length,ഫോക്കൽ ദൂരം
focus,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
foot,കാൽ
foot of perpendicular,ലംബമായ കാൽ
force of gravity,ഗുരുത്വാകർഷണബലം
forecasting,പ്രവചനം
formula,ഫോർമുല
formulate,രൂപപ്പെടുത്തുക
formulation,രൂപപ്പെടുത്തൽ
forward difference,മുന്നോട്ടുള്ള വ്യത്യാസം
forward interpolation,ഫോർവേഡ് ഇന്റർപോളേഷൻ
foundation of mathematics,ഗണിതശാസ്ത്രത്തിന്റെ അടിസ്ഥാനം
Fourier's analysis,ഫോറിയറുടെ വിശകലനം
Fourier's series,ഫോറിയറുടെ പരമ്പര
Fourier's transform,ഫോറിയറുടെ രൂപാന്തരം
fraction,അംശം
fractional coordinate,ഫ്രാക്ഷണൽ കോർഡിനേറ്റ്
fractional number,ഭിന്നസംഖ്യ
fractional programming,ഫ്രാക്ഷണൽ പ്രോഗ്രാമിംഗ്
free path,സ്വതന്ത്ര പാത
free vector,സ്വതന്ത്ര വെക്റ്റർ
frequency,ആവൃത്തി
frequency column,ആവൃത്തി നിര
frequency curve,ഫ്രീക്വൻസി കർവ്
frequency distribution,ആവൃത്തി വിതരണം
frequency histogram,ഫ്രീക്വൻസി ഹിസ്റ്റോഗ്രാം
frequency of occurrence,സംഭവങ്ങളുടെ ആവൃത്തി
frequency polygon,ആവൃത്തി ബഹുഭുജം
frequency table,ആവൃത്തി പട്ടിക
frustum,നിരാശ
frustum of a pyramid,ഒരു പിരമിഡിന്റെ നിരാശ
frustum of a sphere,ഒരു ഗോളത്തിന്റെ നിരാശ
full expansion,പൂർണ്ണ വികാസം
function,പ്രവർത്തനം
functional analysis,പ്രവർത്തനപരമായ വിശകലനം
fundamental,അടിസ്ഥാനപരമായ
fundamental theorem,അടിസ്ഥാന സിദ്ധാന്തം
fundamental theorem of algebra,ബീജഗണിതത്തിന്റെ അടിസ്ഥാന സിദ്ധാന്തം
galaxy,ഗാലക്സി
Galois field,ഗലോയിസ് ഫീൽഡ്
Galois group,ഗലോയിസ് ഗ്രൂപ്പ്
gambler's ruin,ചൂതാട്ടക്കാരന്റെ നാശം
game and move,കളിയും നീക്കവും
game of chance,അവസരങ്ങളുടെ കളി
game of dice,പകിടകളി
games theory,ഗെയിംസ് സിദ്ധാന്തം
games with perfect recall,മികച്ച തിരിച്ചുവിളിക്കുന്ന ഗെയിമുകൾ
game value,ഗെയിം മൂല്യം
gamma function,ഗാമാ പ്രവർത്തനം
Gauss-Argand plane,ഗാസ്-അർഗൻഡ് വിമാനം
Gaussian curve,ഗൗസിയൻ വക്രം
Gaussian elimination,ഗൗസിയൻ ഉന്മൂലനം
Gaussian plane,ഗാസിയൻ വിമാനം
Gauss-Jordan reduction,ഗാസ്-ജോർദാൻ കുറയ്ക്കൽ
general case,പൊതുവായ കേസ്
general convergence theorem,പൊതുവായ ഒത്തുചേരൽ സിദ്ധാന്തം
general equation,പൊതുവായ സമവാക്യം
general factor,പൊതു ഘടകം
general form,പൊതു രൂപം
general formula,പൊതു ഫോർമുല
general game,പൊതു ഗെയിം
general inference,പൊതുവായ അനുമാനം
general integral,പൊതുവായ ഇന്റഗ്രൽ
generalization,പൊതുവൽക്കരണം
generalised associative law,സാമാന്യവൽക്കരിച്ച സഹകാരി നിയമം
generalised continuum hypothesis,സാമാന്യവൽക്കരിച്ച തുടർച്ചയായ സിദ്ധാന്തം
generalised convex function,സാമാന്യവൽക്കരിച്ച കോൺവെക്സ് ഫംഗ്ഷൻ
generalised coordinates,പൊതുവൽക്കരിച്ച കോർഡിനേറ്റുകൾ
generalised eigen value problem,സാമാന്യവൽക്കരിച്ച ഈജൻ മൂല്യ പ്രശ്നം
general convergence theorem,പൊതുവായ ഒത്തുചേരൽ സിദ്ധാന്തം
general equation,പൊതുവായ സമവാക്യം
general factor,പൊതു ഘടകം
general form,പൊതു രൂപം
general formula,പൊതു ഫോർമുല
general game,പൊതു ഗെയിം
general inference,പൊതുവായ അനുമാനം
general integral,പൊതുവായ ഇന്റഗ്രൽ
generalization,പൊതുവൽക്കരണം
generalised associative law,സാമാന്യവൽക്കരിച്ച സഹകാരി നിയമം
generalised continuum hypothesis,സാമാന്യവൽക്കരിച്ച തുടർച്ചയായ സിദ്ധാന്തം
generalised convex function,സാമാന്യവൽക്കരിച്ച കോൺവെക്സ് ഫംഗ്ഷൻ
generalised coordinates,പൊതുവൽക്കരിച്ച കോർഡിനേറ്റുകൾ
generalised eigen value problem,സാമാന്യവൽക്കരിച്ച ഈജൻ മൂല്യ പ്രശ്നം
generic name,പൊതുവായ പേര്
genus of surface,ഉപരിതലത്തിന്റെ ജനുസ്സ്
geodesic,ജിയോഡെസിക്
geometrical,ജ്യാമിതീയ
geometrical construction,ജ്യാമിതീയ നിർമ്മാണം
geometrical mean,ജ്യാമിതീയ അർത്ഥം
geometrical multiplicity,ജ്യാമിതീയ ഗുണിതം
geometrical probability,ജ്യാമിതീയ സംഭാവ്യത
geometrical progression,ജ്യാമിതീയ പുരോഗതി
geometrical series,ജ്യാമിതീയ പരമ്പര
geometrical shape,ജ്യാമിതീയ രൂപം
geometrico arithmetic series,ജ്യാമിതീയ ഗണിത പരമ്പര
geometry,ജ്യാമിതി
global maximum,ആഗോള പരമാവധി
global property,ആഗോള സ്വത്ത്
global minimum,ആഗോള മിനിമം
global optimum,ആഗോള ഒപ്റ്റിമൽ
global property,ആഗോള സ്വത്ത്
global saddle point,ആഗോള സാഡിൽ പോയിന്റ്
goodness of fit,അനുയോജ്യതയുടെ നന്മ
grade correlation,ഗ്രേഡ് പരസ്പരബന്ധം
graded data,ഗ്രേഡുചെയ്ത ഡാറ്റ
gradient,ഗ്രേഡിയന്റ്
gradient density,ഗ്രേഡിയന്റ് സാന്ദ്രത
gradient of line,വരിയുടെ ഗ്രേഡിയന്റ്
gradient of velocity,വേഗതയുടെ ഗ്രേഡിയന്റ്
gradient vector,ഗ്രേഡിയന്റ് വെക്റ്റർ
gradient velocity,ഗ്രേഡിയന്റ് പ്രവേഗം
grading,ഗ്രേഡിംഗ്
grading analysis,ഗ്രേഡിംഗ് വിശകലനം
gram,ഗ്രാം
Gram determinant,ഗ്രാം ഡിറ്റർമിനന്റ്
Gram - Schmidt orthogonalization process,ഗ്രാം - ഷ്മിറ്റ് ഓർത്തോഗണലൈസേഷൻ പ്രക്രിയ
grand mean,വലിയ അർത്ഥം
grand total,ആകെ തുക
graph,ഗ്രാഫ്
graphic,ഗ്രാഫിക്
graphical,ഗ്രാഫിക്കൽ
graphical computation,ഗ്രാഫിക്കൽ കണക്കുകൂട്ടൽ
graphical construction,ഗ്രാഫിക്കൽ നിർമ്മാണം
graphical integration,ഗ്രാഫിക്കൽ ഇന്റഗ്രേഷൻ
