Punjabi,Marathi
ਨਿਰਣਾਇਕ ਦਰਜਾ,निर्धारक रँक
ਨਿਰਧਾਰਤ ਕਰੋ,ठरवणे
ਨਿਰਣਾਇਕ ਮਾਡਲ,निर्धारक मॉडेल
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,निर्धारक समस्या
ਭਟਕਣਾ,विचलन
ਭਟਕਣਾ ਗੁਣਾਂਕ,विचलन गुणांक
ਡਾਇਡਿਕ ਸਿਸਟਮ,डायडिक प्रणाली
ਵਿਕਰਣ,कर्ण
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ,मॅट्रिक्सचे विकर्णीकरण
ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ,कर्ण मॅट्रिक्स
ਵਿਕਰਣ ਸਮਾਨਤਾ,कर्ण समानता
ਚਿੱਤਰ,आकृती
ਚਿੱਤਰਕਾਰੀ ਢੰਗ,रेखाचित्र पद्धत
ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ,रेखाचित्रात्मक सादरीकरण
ਵਿਆਸ,व्यास
ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ,संचाचा व्यास
ਵਿਆਸ ਦੇ ਉਲਟ,diametrically विरुद्ध
ਪਾਸਾ ਸੁੱਟਣਾ,फासे फेकणे
ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ,द्विभाजक वर्गीकरण
ਦੁਵਿਧਾ,द्विविभाजन
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,शब्दकोश क्रम
ਅੰਤਰ ਕੈਲਕੂਲਸ,फरक कॅल्क्युलस
ਅੰਤਰ ਸਮੀਕਰਨ,फरक समीकरण
ਅੰਤਰ ਫਾਰਮੂਲਾ,फरक सूत्र
ਅੰਤਰ ਢੰਗ,फरक पद्धत
ਸੈੱਟ ਦਾ ਅੰਤਰ,संचांचा फरक
ਵੱਖ ਕਰਨ ਯੋਗ,वेगळे करण्यायोग्य
ਵਿਭਿੰਨ ਕਰਵ,भिन्नता वक्र
ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ,भिन्न कार्य
ਅੰਤਰ,भिन्नता
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,विभेदक कॅल्क्युलस
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,विभेदक गुणांक
ਅੰਤਰ ਸਮੀਕਰਨ,विभेदक समीकरण
ਵਿਭਿੰਨ ਰੂਪ,विभेदक फॉर्म
ਅੰਤਰ ਫਾਰਮੂਲਾ,विभेदक सूत्र
ਅੰਤਰ ਫੰਕਸ਼ਨ,विभेदक कार्य
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,विभेदक भूमिती
ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ,उच्च ऑर्डरचा फरक
ਫਰਕ ਭਾਗ,विभेदक भागफल
ਵੱਖਰਾ,वेगळे करणे
ਭਿੰਨਤਾ,भिन्नता
ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ,भिन्नता सूत्र
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,वेक्टर भेद
ਫੈਲਾ,प्रसार
ਅੰਕ,अंक
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,डिजिटल संगणक
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,डिजिटल डेटा
ਮਾਪ,परिमाण
ਆਯਾਮ,आयाम
ਅਯਾਮ ਰਹਿਤ,आकारहीन
ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ,समीकरणाचे परिमाण
diophantine ਸਮੀਕਰਨ,डायफॅन्टाइन समीकरण
ਡਿੱਪ ਕੋਣ,बुडविणे कोन
ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ,द्विध्रुवीय समन्वय
dipole,द्विध्रुव
ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ),dipyramid (bipyramid)
ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ,डायरॅक डेल्टा फंक्शन
ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼,थेट सामान्य स्पर्शिका
ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ,निर्देशित कोन
ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ,निर्देशित ओळ
ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ,दिशात्मक व्युत्पन्न
ਦਿਸ਼ਾ ਕੋਸਾਈਨ,दिशा कोसाइन
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,मॅक्सिमाची दिशा
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ,प्रक्षेपणाची दिशा
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,दिशा गुणोत्तर
ਡਾਇਰੈਕਟਰ ਸਰਕਲ,संचालक मंडळ
ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ,दिग्दर्शक क्षेत्र
ਸਿੱਧਾ ਉਤਪਾਦ,थेट उत्पादन
ਸਿੱਧਾ ਸਬੂਤ,थेट पुरावा
ਸਿੱਧਾ ਅਨੁਪਾਤ,थेट प्रमाण
directrix,डायरेक्टिक्स
ਸਿੱਧੀ ਰਕਮ,थेट बेरीज
ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ,डिस्कनेक्ट केलेले संच
ਨਿਰੰਤਰਤਾ,अखंडता
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,डेरिव्हेटिव्हचे खंडन
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,पहिल्या प्रकारची अखंडता
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,दुस-या प्रकारची अखंडता
ਲਗਾਤਾਰ ਵੰਡ,अखंड वितरण
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,अखंड कार्य
ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ,अखंड भिन्नता
ਵੱਖਰਾ,स्वतंत्र
ਵੱਖਰੀ ਵੰਡ,स्वतंत्र वितरण
ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ,स्वतंत्र संभाव्यता वितरण
ਵੱਖਰਾ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,स्वतंत्र यादृच्छिक चल
ਵੱਖ ਨਮੂਨਾ ਸਪੇਸ,स्वतंत्र नमुना जागा
ਵੱਖਰਾ ਸੈੱਟ,स्वतंत्र संच
ਵੱਖਰੀ ਸਪੇਸ,स्वतंत्र जागा
ਡਿਸਕਰੀਟ ਟੌਪੋਲੋਜੀ,स्वतंत्र टोपोलॉजी
ਵੱਖ ਵੱਖ,भिन्न भिन्नता
ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,भेदभाव करणारा
ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ (= ਵਿਤਕਰੇ ਵਾਲਾ ਵਿਸ਼ਲੇਸ਼ਣ),भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण)
ਟੁੱਟਣਾ,तोडणे
ਵੱਖ-ਵੱਖ ਘਟਨਾਵਾਂ,विसंगत घटना
ਵੱਖ-ਵੱਖ ਸੈੱਟ,विभक्त संच
ਯੂਨੀਅਨ ਨੂੰ ਤੋੜੋ,युनियन तोडणे
ਵਿਛੋੜਾ,वियोग
ਫੈਲਾਅ,फैलाव
ਫੈਲਾਅ ਚਾਰਟ,फैलाव चार्ट
ਫੈਲਾਅ ਸਥਿਰ,फैलाव स्थिर
ਫੈਲਾਅ ਚਿੱਤਰ,फैलाव आकृती
ਡਿਸਪਰਸ਼ਨ ਮੈਟਰਿਕਸ (=ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ),फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स)
ਵਿਸਥਾਪਨ,विस्थापन
ਡਿਸਪਲੇ,प्रदर्शन
ਡਿਸਪਲੇ ਯੂਨਿਟ (=ਕੰਸੋਲ),डिस्प्ले युनिट (=कन्सोल)
ਭਿੰਨ,भिन्न
dissipative ਤਾਕਤਾਂ,विघटनशील शक्ती
ਦੂਰੀ ਫੰਕਸ਼ਨ,अंतर कार्य
ਦੂਰੀ ਮਾਡਿਊਲਸ,अंतर मॉड्यूलस
ਵੰਡ-ਮੁਕਤ ਢੰਗ,वितरण-मुक्त पद्धत
ਵੰਡਣ ਵਾਲਾ ਕਾਨੂੰਨ,वितरण कायदा
ਵੱਖ ਕਰਨਾ,वळवणे
ਭਿੰਨਤਾ,विचलन
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,भिन्नता प्रमेय
ਵੱਖਰੇ,भिन्न
ਵੱਖ-ਵੱਖ ਲੜੀ,भिन्न मालिका
ਵੰਡਿਆ ਅੰਤਰ,विभाजित फरक
ਵੰਡਣਯੋਗਤਾ,विभाज्यता
ਵੰਡਣਯੋਗ,विभाज्य
ਵੰਡ,विभागणी
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,विभाजन अल्गोरिदम
ਡਿਵੀਜ਼ਨ ਰਿੰਗ,विभागणी रिंग
dodecagon,डोडेकॅगॉन
dodecahedron,dodecahedron
ਡੋਮੇਨ,डोमेन
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,फंक्शनचे डोमेन
ਪਰਿਭਾਸ਼ਾ ਦਾ ਡੋਮੇਨ,व्याख्या डोमेन
ਮੌਜੂਦਗੀ ਦਾ ਡੋਮੇਨ,अस्तित्वाचे क्षेत्र
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰਣਨੀਤੀ,प्रबळ धोरण
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉपलर प्रभाव
ਬਿੰਦੀ ਉਤਪਾਦ,डॉट उत्पादन
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,ठिपके असलेला वक्र
ਡਬਲ ਫਰਕ,दुहेरी फरक
ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ,दुहेरी घातांकीय वितरण
ਡਬਲ ਹੈਲਿਕਸ,दुहेरी हेलिक्स
ਡਬਲ ਅਟੁੱਟ,दुहेरी अविभाज्य
ਡਬਲ ਏਕੀਕਰਣ,दुहेरी एकत्रीकरण
ਡਬਲ ਸੀਮਾ,दुहेरी मर्यादा
ਡਬਲ ਨਮੂਨਾ ਯੋਜਨਾ,दुहेरी नमुना योजना
ਡਬਲ ਕ੍ਰਮ,दुहेरी क्रम
ਡਬਲ ਸੀਰੀਜ਼,दुहेरी मालिका
ਡਬਲ ਪਿਛੇਤਰ ਸੰਕੇਤ,दुहेरी प्रत्यय नोटेशन
ਡਬਲ ਸਮੇਸ਼ਨ,दुहेरी बेरीज
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,अधोगामी प्रवेग
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,खालच्या दिशेने विस्थापन
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,खालची गती
ਹੇਠਾਂ ਵੱਲ ਗਤੀ,खालचा वेग
ਖਿੱਚੋ,ड्रॅग
ਡਰੈਗ ਫੋਰਸ,ड्रॅग फोर्स
ਦੋਹਰਾ,दुहेरी
ਦੋਹਰਾ ਆਧਾਰ,दुहेरी आधार
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,दुहेरी आतील उत्पादन
ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,दुहेरी रेखीय प्रोग्रामिंग समस्या
ਦੋਹਰਾ ਕਾਰਵਾਈ,दुहेरी ऑपरेशन
ਦੋਹਰੀ ਸਮੱਸਿਆ,दुहेरी समस्या
ਦੋਹਰਾ ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ,ड्युअल सिम्प्लेक्स अल्गोरिदम
ਦੋਹਰੀ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,ड्युअल सिम्प्लेक्स तंत्र
ਦੋਹਰੀ ਸਪੇਸ,दुहेरी जागा
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,दुहेरी व्हेरिएबल
ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ,दुहेरी वेक्टर जागा
ਡਮੀ ਸੂਚਕਾਂਕ,डमी निर्देशांक
ਡਮੀ ਸਬਸਕ੍ਰਿਪਟ,डमी सबस्क्रिप्ट
ਡਮੀ ਪਿਛੇਤਰ,डमी प्रत्यय
ਡਮੀ ਵੇਰੀਏਬਲ,डमी व्हेरिएबल
ਡੁਪਲੀਕੇਟਰ ਪ੍ਰਕਿਰਿਆ,डुप्लिकेट प्रक्रिया
ਗਤੀਸ਼ੀਲ,गतिमान
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,गतिशील प्रणाली
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,डायनॅमिक मागणी कार्य
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,डायनॅमिक मॉडेल
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,डायनॅमिक प्रोग्रामिंग
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,डायनॅमिक प्रोग्रामिंग तंत्र
ਗਤੀਸ਼ੀਲਤਾ,गतिशीलता
ਇੱਕ ਕਣ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,कणाची गतिशीलता
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,कठोर शरीराची गतिशीलता
ਧਰਤੀ,पृथ्वी
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,भूकंपाची तीव्रता
ਸਨਕੀਤਾ,विलक्षणता
ਗ੍ਰਹਿਣ,ग्रहण
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,अर्थमितीय अंदाज
ਅਰਥ ਸ਼ਾਸਤਰੀ,अर्थशास्त्री
ਅਰਥ ਗਣਿਤ,अर्थमिति
ਅਰਥ ਸ਼ਾਸਤਰ,अर्थशास्त्र
ਕਿਨਾਰਾ,धार
ਇੱਕ ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਕਿਨਾਰਾ,बहिर्वक्र संचाची किनार
ਕੁਸ਼ਲਤਾ ਕਾਰਕ,कार्यक्षमता घटक
eigen ਤੱਤ,eigen घटक
eigen ਫੰਕਸ਼ਨ,eigen फंक्शन
eigen ਮੁੱਲ,eigen मूल्य
eigen ਮੁੱਲ ਸਮੀਕਰਨ,eigen मूल्य समीकरण
eigen ਵੈਕਟਰ,इजेन वेक्टर
ਲਚਕੀਲੇ,लवचिक
ਲਚਕੀਲੇ ਸਥਿਰ,लवचिक स्थिरांक
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,लवचिक समतोल
ਲਚਕਤਾ,लवचिकता
ਲਚਕੀਲਾ ਸਤਹ,लवचिकता पृष्ठभाग
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ,इलेक्ट्रॉनिक संगणक
ਤੱਤ,घटक
ਮੁੱਢਲੀ ਕਾਲਮ ਕਾਰਵਾਈ,प्राथमिक स्तंभ ऑपरेशन
ਮੁੱਢਲੀ ਘਟਨਾ,प्राथमिक घटना
ਮੁੱਢਲੀ ਫੰਕਸ਼ਨ,प्राथमिक कार्य
ਮੁੱਢਲੀ ਕਾਰਵਾਈ,प्राथमिक ऑपरेशन
ਮੁੱਢਲਾ ਨਤੀਜਾ,प्राथमिक परिणाम
ਮੁਢਲੀ ਸੰਭਾਵਨਾ ਕਾਨੂੰਨ,प्राथमिक संभाव्यता कायदा
ਮੁੱਢਲੀ ਕਤਾਰ ਕਾਰਵਾਈ,प्राथमिक पंक्ती ऑपरेशन
ਨੂੰ ਖਤਮ,दूर करणे
ਖ਼ਤਮ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,निर्मूलन प्रक्रिया
ਅੰਡਾਕਾਰ,लंबवर्तुळ
ਅੰਡਾਕਾਰ,लंबवर्तुळाकार
ਅੰਡਾਕਾਰ,लंबवर्तुळाकार
ਅੰਡਾਕਾਰ ਸਤਹ,लंबवर्तुळाकार पृष्ठभाग
ਅੰਡਾਕਾਰ ਸਰੀਰ,लंबवर्तुळाकार शरीर
ਏਮਬੈਡਿੰਗ,एम्बेडिंग
ਨਿਕਾਸ,उत्सर्जन
ਅਨੁਭਵੀ ਡਾਟਾ,अनुभवजन्य डेटा
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,प्रायोगिक सूत्र
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,अनुभवजन्य संभाव्यता
ਅਨੁਭਵੀ ਸਬੰਧ,अनुभवजन्य संबंध
ਖਾਲੀ ਸੈੱਟ,रिकामा संच
ਨੱਥੀ,बंद
ਇੰਕੋਡਿੰਗ,एन्कोडिंग
endomorphism,एंडोमॉर्फिझम
ਅੰਤ ਬਿੰਦੂ,शेवटचा बिंदू
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,वर्ग मध्यांतराचा शेवटचा बिंदू
ਊਰਜਾ,ऊर्जा
ਊਰਜਾ ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ऊर्जा गती घटक
ਵੇਰੀਏਬਲ ਦਾਖਲ ਕਰਨਾ,व्हेरिएबल प्रविष्ट करणे
ਅਣਗਿਣਤ ਸੈੱਟ,असंख्य संच
ਗਣਨਾ,गणना
ਬਰਾਬਰ,समान
ਸਮਾਨਤਾ,समानता
ਬਰਾਬਰ ਸੰਭਾਵਨਾ,तितकीच शक्यता
ਬਰਾਬਰ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ (= epsem),समान संभाव्यता निवड पद्धत (=epsem)
ਬਰਾਬਰ,समानता
ਸਮੀਕਰਨ,समीकरण
ਪਹਿਲੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,प्रथम पदवीचे समीकरण
ਦੂਜੀ ਡਿਗਰੀ ਦਾ ਸਮੀਕਰਨ,द्वितीय पदवीचे समीकरण
ਤੀਜੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,थर्ड डिग्रीचे समीकरण
ਭੂਮੱਧ,विषुववृत्त
ਬਰਾਬਰ,समसमान
ਬਰਾਬਰ,समभुज
ਸੰਤੁਲਨ,समतोल
ਤਾਕਤਾਂ ਦਾ ਸੰਤੁਲਨ,शक्तींचा समतोल
ਸੰਤੁਲਨ ਬਿੰਦੂ,समतोल बिंदू
ਸਮਾਨਤਾ,समतुल्यता
ਸਮਾਨਤਾ ਵਰਗ,समतुल्य वर्ग
ਸਮਾਨਤਾ ਸਬੰਧ,समतुल्य संबंध
ਬਰਾਬਰ,समतुल्य
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,समतुल्य मॅट्रिक्स
ਬਰਾਬਰ ਸੈੱਟ,समतुल्य संच
ergodicity,कामुकता
ਗਲਤੀ,त्रुटी
ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,त्रुटी विश्लेषण
ਗਲਤੀ ਕੋਡ,त्रुटी कोड
ਗਲਤੀ ਗੁਣਾਂਕ,त्रुटी गुणांक
ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ,सरासरी वर्गाची त्रुटी
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,पहिल्या प्रकारची त्रुटी
ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,दुसऱ्या प्रकारची त्रुटी
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,सुटण्याची शक्यता
ਬਚਣ ਦੀ ਗਤੀ,सुटलेला वेग
ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया
ਲਿਖਿਆ ਚੱਕਰ,वर्णित मंडळ
ਜ਼ਰੂਰੀ,आवश्यक
ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ,मूलत: अद्वितीय
ਅੰਦਾਜ਼ਾ,अंदाज
ਅੰਦਾਜ਼ਾ ਵਿਧੀ,अंदाज पद्धत
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ,युक्लिडियन समन्वय
ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ,युक्लिडियन डोमेन
ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,युक्लिडियन भूमिती
ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ,युक्लिडियन एन-स्पेस
ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼,युक्लिडियन विमान
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,युलरचे प्रमेय
ਪੜਤਾਲ,मूल्यांकन करा
ਵੀ,अगदी
ਵੀ ਕਰਵ,अगदी वक्र
ਵੀ ਫੰਕਸ਼ਨ,सम कार्य
ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ,अगदी एकाधिक
ਸਮ ਸੰਖਿਆ,सम संख्या
ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ,सम विषम सममिती
ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ,अगदी क्रमपरिवर्तन
ਘਟਨਾ,कार्यक्रम
ਵੀ ਮਿਆਦ,सम मुदत
ਸਹੀ,अचूक
ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ,अचूक ची-स्क्वेअर चाचणी
ਸਹੀ ਅੰਤਰ,अचूक फरक
ਸਹੀ ਸਮੀਕਰਨ,अचूक समीकरण
ਉਦਾਹਰਨ,उदाहरण
ਵਟਾਂਦਰਾ,देवाणघेवाण
ਸੰਪੂਰਨ ਘਟਨਾ,संपूर्ण कार्यक्रम
ਮੌਜੂਦਗੀ axiom,अस्तित्व स्वयंसिद्ध
ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ),अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता)
ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ,अस्तित्व प्रमेय
exogenous ਵੇਰੀਏਬਲ,एक्सोजेनस व्हेरिएबल
ਵਿਸਥਾਰ,विस्तार
ਉਮੀਦ ਫੰਕਸ਼ਨ,अपेक्षा कार्य
ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ,अपेक्षित वारंवारता
ਅਨੁਮਾਨਿਤ ਮੁੱਲ,अपेक्षित मूल्य
ਪ੍ਰਯੋਗ,प्रयोग
ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ,प्रायोगिक त्रुटी
ਵਿਆਖਿਆ,स्पष्टीकरण
ਸਪਸ਼ਟ ਸਮੀਕਰਨ,स्पष्ट समीकरण
ਸਪੱਸ਼ਟ ਰੂਪ,स्पष्ट फॉर्म
ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ,स्पष्ट कार्य
ਸਪੱਸ਼ਟ ਹੱਲ,स्पष्ट उपाय
ਘਾਤਕ,घातांक
ਘਾਤਕ ਵਕਰ,घातांक वक्र
ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ,घातांकीय घनता कार्य
ਘਾਤਕ ਵੰਡ,घातांकीय वितरण
ਘਾਤਕ ਸਮੀਕਰਨ,घातांक समीकरण
ਘਾਤਕ ਫੰਕਸ਼ਨ,घातांकीय कार्य
ਘਾਤਕ ਵਾਧਾ,घातांक वाढ
ਘਾਤਕ ਕਾਨੂੰਨ,घातांक कायदा
ਘਾਤਕ ਨਕਸ਼ਾ,घातांक नकाशा
ਘਾਤਕ ਲੜੀ,घातांक मालिका
ਸਮੀਕਰਨ,अभिव्यक्ती
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,विस्तारित मध्यांतर
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ,विस्तारित वास्तविक ओळ
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ,विस्तारित वास्तविक संख्या प्रणाली
ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ,मॅपिंगचा विस्तार
ਬਾਹਰੀ ਕੋਣ,बाह्य कोन
ਬਾਹਰੀ ਖੇਤਰ,बाह्य क्षेत्र
ਬਾਹਰੀ ਬਿੰਦੂ,बाह्य बिंदू
ਬਾਹਰੀ,बाह्य
ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन
ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ,एक्सट्रापोलेशन तंत्र
ਅਤਿ ਮੁੱਲ,अत्यंत मूल्य
ਅਤਿ,अत्यंत
ਅਤਿ ਬਿੰਦੂ,अत्यंत बिंदू
ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ,उत्तल संचाचा अत्यंत बिंदू
ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ,फंक्शनचे टोक
ਅਤਿ ਦੀ ਸੰਪਤੀ,टोकाची मालमत्ता
ਚਿਹਰਾ,चेहरा
ਅੰਕਿਤ ਮੁੱਲ,दर्शनी मूल्य
ਕਾਰਕ,घटक
ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,घटक विश्लेषण
ਕਾਰਕ,घटक
ਕਾਰਕ ਸੰਬੰਧੀ,तथ्यात्मक
ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ,फॅक्टोरियल डिझाइन
ਕਾਰਕੀਕਰਨ,फॅक्टरीकरण
ਫੈਕਟਰੀਜ਼,फॅक्टराइज
ਨਿਰਪੱਖ ਖੇਡ,न्याय्य खेळ
ਗਲਤ,असत्य
ਪਰਿਵਾਰ,कुटुंब
ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ,मंडळांचे कुटुंब
ਪਰਿਵਾਰ ਵਕਰ,कौटुंबिक वक्र
ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ,कार्यांचे कुटुंब
ਲਾਈਨਾਂ ਦਾ ਪਰਿਵਾਰ,ओळींचे कुटुंब
ਨਕਲ,प्रतिकृती
F-ਵੰਡ,F-वितरण
ਸੰਭਵ ਬੁਨਿਆਦੀ ਹੱਲ,व्यवहार्य मूलभूत उपाय
ਸੰਭਵ ਹੱਲ,व्यवहार्य उपाय
ਸੁਝਾਅ,परत फीड करा
ਫਰਮੈਟ ਸਿਧਾਂਤ,फर्मेट तत्त्व
ਫਰਮੈਟ ਦਾ ਸਿਧਾਂਤ,फर्मेटचे प्रमेय
ਫਰਮੀ-ਡੀਰਾਕ ਅੰਕੜੇ,फर्मी-डिरॅक आकडेवारी
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,फिबोनाची संख्या
ਫਿਬੋਨਾਚੀ ਲੜੀ,फिबोनाची मालिका
ਖੇਤਰ,फील्ड
