Marathi,Hindi
पंचन,थूनी
कठपुतळी,पपेट
पुटलॉग,कड़ी
पुटलॉग मचान,धारण पल्लियों का पाड़
सामग्री सर्वेक्षक,मात्रा सर्वेक्षक
खणाचा रस,खदान रस
क्वे,भित्ति घाट
राणी बंद,मादा डेली/क्वीन क्लोजर
Quoin,कोनिया
तराफा पाया,रैफ्ट बेड़ा नींव
राकर,तिरछी टेक
रेकिंग,रेकिंग
रॅकिंग बाँड,तिरछी चाल
Raking फ्लॅशिंग,नति जलरोधी झिल्ली
वेगाने बदलणारा प्रवाह,द्रुत परिवर्ती प्रवाह
वसूल करण्यायोग्य पेमेंट,वसूलीयोग्य भुगतान
लाल पृथ्वी,लाल मिट्टी
लाल चिकणमाती,लाल दुमट
नियामक,नियंत्रक/रेगुलेटर
रेगुर किंवा काळी कापूस माती,रेगर या काली कपासी मृदा
परतफेड करार,वापस भुगतान ठेका
अवशिष्ट संकोचन,अवशिष्ट संकुचन
अवशिष्ट माती,अवशिष्ट मृदा
प्रकट करा,बाह्य पक्ष
पिन प्रकट करा,बाह्य पक्ष पिन
टाय प्रकट करा,बाह्य पक्ष बंधक
रिज,कूट
रिज कॅपिंग,कूट मुंडेरी
नदी,नदी
रस्ता स्थिर,पोताश्रेय द्रोणों
खडबडीत मलम,दानेदार प्लास्टर
ढिगारा,ढोंका
भंगार दगडी बांधकाम,ढोका चिनाई
कचऱ्याची भिंत,ढोंका भित्ति
चालू मोजमाप,चालू मापन या मध्यवर्ती मापन
सुरक्षित पत्करण्याची क्षमता,सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता
मीठ ग्लेझ,लवण परिष्कृति
नमुन्याचा आकार,प्रतिदर्श आमाप
नमुना वितरण,प्रतिचयन वितरण
नमुना त्रुटी,प्रतिचयन त्रुटि
वाळू,बाल
वाळू समाप्त,बलुई परिष्कृति
वाळू हात मोल्डिंग,रेत हस्त पथाई
सँडिंग,बालू घर्षण
संतृप्त माती,संतृप्त मृदा
संतृप्त माती पेस्ट,संतृप्त मृदा लेई
संपृक्तता अर्क,संतृप्ति निष्कर्षण
संपृक्तता टक्केवारी,संतृप्ति प्रतिशतता
बशी घुमट,शराविका गुम्मद
मचान,पाड़
शिस्ट,शिस्ट
सागरी बंदर,समुद्री अथवा महासागरीय पत्तन
गुप्त गटार,गुप्त वाहिका
दुसरा,सेकन्ड
अवसादन विश्लेषण,सादन विश्लेषण
अर्ध-कृत्रिम बंदर,सामि कृत्रिम पोताश्रय
अर्ध भरतीची गोदी,अर्द्ध-ज्वारीय गोदी
वृद्ध,जरावस्था
शेल,शेल
पत्र्याचा ढीग,चादरी पाइल
संकोचन मर्यादा,संकुचन सीमा
शटरिंग,तख्ताबन्दी
सियालिटिक माती,सियालिटिक मृदा
सिएरोझेम,सीरोजेम
खिंडी,देहली या सिल
गाळ,साद
सिंगल फ्लेमिश रक्त,इकहरी फ्लेमिश चाल
एकल दाणेदार रचना,एकल कणीय संरचना
कंकाल माती,अधकचरी मृदा
स्कर्टिंग,अंचल
स्लीपर भिंत,आधार भित्तियाँ
बाजूचे गटर,सर्पी वाहिका
स्लाइड नियम,परिकलन पट्टिका
स्लिप डॉक,सर्पण गोदी
स्मोनिझा,स्मोनिटजा
भिजवणे,समतापकरण
मातीचा सहवास,मृदा समवाय
माती वर्ग,मृदा वर्ग
माती कॉम्प्लेक्स,मृदा सम्मिश्र
मातीची सुसंगतता,मृदा संसक्ति
माती कुटुंब,मृदा परिवार
मातीच्या चौकटीचे काम,मृदा सार
माती ओलावा,मृदा नमी
जमिनीतील ओलावा वाढणे,मृदा नमी अभिवृद्धि
जमिनीतील आर्द्रतेची कमतरता,मृदा नयी न्यूनता
माती आकारविज्ञान,मृदाकारिकी
मातीचा कण,मृदा कण
मातीचा टप्पा,मृदा प्रावस्था
माती प्रोफाइल,मृदा परिच्छेदिका
मातीची प्रतिक्रिया,मृदा अभिक्रिया
माती वेगळी होते,मृदा कणवर्ग
माती मालिका,मृदा श्रेणी
माती समाधान,मृदा घोल
मातीची रचना,मृदा संरचना
मातीचा पोत,मृदा गठन
मातीचा प्रकार,मृदा प्रकार
सोलम,सोलम
वर्गीकरण,शोषण
spalls,कत्तर
विशिष्ट आयन प्रभाव,विशिष्ट आयन प्रभाव
स्क्वेअर कोर्स्ड रबल चिनाई,चौकोर रद्देदार ढोका चिनाई
चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम,नियमित चौकोर रद्देदार ढोका चिनाई
स्थिर प्रवाह,अपरिवर्ती प्रवाह
स्टेप्ड फ्लॅशिंग,सोपानी जलरोधी झिल्ली
चिकटपणा,चिपचिपापन
स्टिकिंग पॉइंट,चिपकन बिंदु
दगड,पत्थर
स्लॉप हात मोल्डिंग,गीली हस्थ पथाई
पट्टा बिजागर,पट्टक कब्जा
स्ट्रॉ बोर्ड,गत्ता
प्रवाह,सरिता
ताण,प्रतिबल
स्ट्रेचर,पट्टी/स्ट्रैचर
स्ट्रेचर बाँड,पट्टी/स्ट्रैचर चाल
स्ट्रेचर कोर्स,पट्टी रद्दा
स्ट्रिंग,स्ट्रिंग
स्ट्रिंग कोर्स,किंगरी रद्दा
रचना घटक,संरचना गुणांक
रचना निर्देशांक,संरचना सूचक अंक
स्टुको,स्टुको
स्टड,स्टड
स्टायलोबेट,आधार पीठ
पोट माती,अवमृदा
उप रचना,अधः रचना
बेरीज वक्र,संकलन वक्र
सूर्य अभ्रक,सनमाइका
सुपर रचना,अधिरचना/ऊपरी ढाँचा
सर्वेक्षक,सर्वेक्षक
एस-मूल्य,S-मान
स्वॅग,प्रठप्पा
हंस मान,हंस ग्रीवा
तंबू,मंडप
टेबल हँड मोल्डिंग,मेज हस्त पथाई
टँकिंग,टैंकन
टेम्पिएट्टो,टैम्पीटो
टेंपरिंग,मृदुकरण
साचा,टैमप्लेट
साचा,आकार पट्ट
Tepidarium,टेपीडेरियम
टेराकोटा,टैराकोटा
टेरा रोझा,टैरारोसा
टेराझो,टैराजो
टेट्रा शैली,चतुरभिकल्पना
थ्रेशोल्ड मर्यादा मूल्य,प्रभाव सीमा मान
घसा,कंठ
दगडातून,धुर पत्थर
भरतीचे खोरे,ज्वारीय बेसिन
टाई बार,तान छड़
टाय बीम,बंधन धरन
टाय रॉड,तान दंड
तीर्स,टिर्स
सहिष्णुता,उपेक्ष्य त्रुटि
दात काढणे,दाढ़ा
वरची माती किंवा पृष्ठभागाची माती,पृष्ठ मृदा या ऊपरी मृदा
एकूण सच्छिद्रता,कुल सरंध्रता
ट्रेसरी,अलंकरण
ट्रेन प्रतिकार,ट्रेन प्रतिरोध
ट्रान्सेप्ट,ट्रानसैप्ट
संक्रमणकालीन माती,संक्रमणीय मृदा
ट्रान्सम,अनुप्रस्थिका
वाहतूक माती,परिवाहित मृदा
उपनदी,उप नदी
ट्रायफोरियम,गलियारा
ट्रायग्लिफ,ट्रिगलिफ
कापलेली माती,रुंड मृदा
अशांत प्रवाह,विक्षुब्ध प्रवाह
बुर्ज,टर्रेट
Tympar संख्या,डाट की भराई
अंतिम पत्करण्याची क्षमता,अंतिम धारण क्षमता
अंतिम पीएच,अंतिम ph
uncoursed यादृच्छिक भंगार दगडी बांधकाम,बेतरतीब बेरद्दा ढोंका चिनाई
Uncoursed स्क्वेअर मलबे दगडी बांधकाम,बेतरतीब चौकोर रद्देदार ढोका चिनाई
अंडरक्रॉफ्ट,तहखाना
अपूर्ण सच्छिद्रता,अपूरित संरंध्रता
एकसमान प्रवाह,सम्प्रवाह
युनिट फ्रेम प्रकार मचान,एकल ढाँचे की तरह का पाड़
अनुत्पादक काम,अनउत्पादक कार्य
असंतृप्त माती,असंतृप्त मृदा
अस्थिर प्रवाह,अधीर प्रवाह
वरची प्लास्टिक मर्यादा,ऊपरी सुघट्यता सीमा
दरी गटर,द्रोणी वाहिका
तिजोरी,चापछद
व्हेटेरिअम,सायबान
वायुवीजन,संवाहन
व्हेंटिलेटर,रोशनदान
वरमदाह,बरामदा
वेस्टिब्युल,ड्योढ़ी
व्हिला,विला
