Gujarati,English
રંગ -પ્રસારણ,Colour transmission
રંગીન નળી,Colour tube
રંગ,Colouration
રંગહીન,Colourless
સંયોજન,Combination
વારાફરતી,Combiner
સંયોજન પ્રક્રિયા,Combining process
દહન,Combustion
આદેશ આપવો,Command
પ્રારંભ,Commencement
વેપારી પ્રસારણ,Commercial broadcasting
વાણિજ્ય ટેલિવિઝન,Commercial television
સામાન્ય કલેકટર સર્કિટ,Common collector circuit
વાતચીત,Communication
સંચાર ઉપગ્રહ,Communication satellite
સાર્વજનિક રેડિયો કેન્દ્ર,Community radio centre
સામુદાયિક રેડિયો સ્ટેશન,Community radio station
કોમ્પેક્ટ ડિસ્ક (સીડી),Compact disc (CD)
કોમ્પેક્ટ ડિસ્ક ખેલાડી,Compact disc player
સાન્ત્વન,Compander
સરખામણી,Companding
સુસંગતતા,Compatibility
સુસંગત,Compatible
સંકલન કરનાર,Compiler
પૂરક,Complementary
પૂરક ટ્રાંસિસ્ટર,Complementary transistor
સંકુલ,Complex wave
ઘટક,Component
સંયુક્ત,Composite
સંયુક્ત,Composite circuit
સંયુક્ત ડિજિટલ,Composite digital
સંયુક્ત રેડિયો આવર્તન સંકેત,Composite radio frequency signal
સંયુક્ત સંકેત,Composite signal
સંયુક્ત વિડિઓ,Composite video
સંયુક્ત વિડિઓ સિગ્નલ,Composite video signal
-નું જોડાણ,Composition
સંકુચિત ડેટા,Compressed data
સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ,Compressed digitized video
સંકુચિત વિડિઓ,Compressed video
સંકોચન,Compression
સંકોચન કલા,Compression artifact
સંકોચન,Compression hazard
સંકોચનની તકનીક,Compression technique
સંકુચિત,Compressor
ગણતરી,Compute
કોમ્પ્યુટર,Computer
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,Computer based multimedia
કોમ્પ્યુટર પ્રોગ્રામીંગ,Computer programming
કમ્પ્યુટર પ્રૌદ્યોગિકી,Computer technology
અંતરાલ,Concave lens
અંતરીલ અરીસો,Concave mirror
છુપાવવું તે,Concealment
કેન્દ્રિત,Concentrated
એકાગ્રતા,Concentration
કેન્દ્રિત લેન્સ,Concentric lens
કન્ડેન્સર માઇક્રોફોન,Condenser microphone
સંતુલનની શરત,Condition of equilibrium
ઉધાર,Conduction
વહન પ્રવાહ,Conduction current
વાહકતા,Conductivity
વ્યવસ્થાપક,Conductor
ગોઠવણી,Configuration
જોડાણ,Connection
જોડાણ,Connectivity
સંલગ્ન,Connector
સુસંગતતા,Consistency
એક સ્થિરતાપૂર્વક,Consistently
ને આશ્વાસન આપવું,Console
સતત,Constant
સતત કંપનવિસ્તાર,Constant  amplitude
માઇક્રોફોનનો સંપર્ક કરો,Contact microphone
કન્ટેન ફોર્મેટ,Container format
દૂષણ,Contamination
સંતુષ્ટ,Content
સંલગ્ન,Contiguous
સતતપણું,Continuity
સાતત્ય કેન્દ્ર,Continuity booth
સાતત્ય knાંકણ,Continuity knob
સતત,Continuous
સતત ચાપ,Continuous arc
સતત તરંગ,Continuous wave
સમોચ્ચ રેખા,Contour line
સમોચ્ચ યોજના,Contour plan
કરાર,Contract
સંકોચન,Contraction
વિપરીત ગુણોત્તર,Contrast ratio
નિયંત્રણ વર્તુળ,Control circuit
નિયંત્રણ વીજળી,Control electrode
અંકુશ,Control equipment
નિયંત્રણ ગ્રીસ,Control grid
નિયંત્રણ રેખા,Control line
કંટ્રોલ પેનલ,Control panel
નિયંત્રણ કક્ષ,Control room
અંકુશ,Control table
નિયંત્રણ ટાવર,Control tower
નિયંત્રક,Controller
એકતરફી,Convergence
એકતરતી લેન્સ,Convergent lens
રૂપાંતર કરનાર,Convertor
બહિર્મુખ લેન્સ,Convex lens
માર્ગ,Convolution
સંકટ,Convolution coded
મરણોત્તર,Convolutional interleave
મંતવ્ય,Convolutional interleaving
કૂકી,Cookie
કૂકીટર,Cookier
કોપરો,Coprocessor
દોરી,Cord
કોથળી,Corona
કોરોના -વિસર્જન,Corona discharge
સંબંધ,Correlation
કોસિન ઘટક,Cosine component
કોસિન તરંગ,Cosine wave
બ્રહ્માંડિક અવાજ,Cosmic noise
કાઉન્ટર,Counter
પ્રતિવિશેષ,Counter clockwise
જોડીદાર,Coupler
જોડાણ,Coupling
જોડાણ કરનાર,Coupling condenser
જોડાણ નેટવર્ક,Coupling network
સંલગ્ન પ્રતિકાર,Coupling resistance
સહ સંયોજક બંધન,Covalent bond
કવરેજ,Coverage
ભડકો,Crash
વિવેચક,Critical band
નિર્ણાયક શરત,Critical condition
વિવેચક,Critical coupling
વિવેચક આવર્તન,Critical frequency
નિર્ણાયક પરિમાણ,Critical parameter
મગરો,Crocodile clip
ફાલ,Cross fading
Crossલટ -મોડ્યુલેશન,Cross modulation
આતુરતા,Cross talk
ક્રોસફેક,Crossfade
ભંડાર,Cryptography
ક્રિસ્ટલ,Crystal
ક્રિસ્ટલ ફિલ્ટર,Crystal filter
સંકેત,Cue
કયડ -નિશાન,Cue marks
ક્વોરી ઉપકરણ,Cueing device
પ્રવાહ,Current drain
વર્તમાન મીટર,Current meter
વર્તમાન ટ્રાન્સફોર્મર,Current transformer
શબ,Cursor
વળાંક,Curve
આવર્તન બંધ કરવું,Cut off frequency
કટર,Cutter
કોયરો,Cyber cafe
સાયબર સુરક્ષા,Cyber security
કોયરાની જગ્યા,Cyber space
ચક્ર,Cycle
સાધનસંપત્તિ,Cyclic
ડીસી. ઘટક,D.c. component
ડીસી. પ્લેટની વીજળી,D.c. plate power
ડીસી. પુન: સ્થાપન,D.c. restoration
વિધ્વંસ,Damper diode
ભીનાશ,Damping
અંધારું,Dark
માહિતી,Data
માહિતી પ્રસારણ,Data broadcasting
આધારપ્રણી,Data compression
માહિતી શારકામ,Data drilling
આધાર -એન્ક્રિપ્શન,Data encryption
આધારપત્રક,Data file
આધાર -નિયંત્રણ,Data handling
માહિતી ખાણકામ,Data mining
આંકડા,Data processing
ડેટા પ્રોસેસર,Data processor
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,Data reduced bit system
માહિતી સેવા,Data service
આધાર સામગ્રી,Data sheet
માહિતી સંગ્રાહક,Data storage
આંકડા,Data stream
આંકડાકીય પરિવર્તન,Data transformation
આંકડા,Data transmission
ડેટાબેઝ,Database
ઓળખપત્ર,Datacasting
ડબ્બા,Datagram
ડી.બી. મીટર,DB meter
મડાગાંઠ,Dead air
મૃત શોર્ટ સર્કિટ,Dead short circuit
મૃત સ્થળ,Dead spot
મડાગાંઠ,Deadlock
ડીબગ કાર્યક્રમ,Debug programme
ઉઘાડું,Debugging
અવાજનો સડો,Decay of sound
ડેસિબેલ (ડીબી),Decibel (dB)
દશાંશ,Decimal
દશાંશ સંહિતા,Decimal code
દશાંશ,Decimal digit
સ્પષ્ટીકરણ,Deciphering
ડીકોડર,Decoder
ડીકોડિંગ,Decoding
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,Decoding in digital transmission
વિઘટન,Decompression
શોક,Decoupling
ડિક્યુપલિંગ સર્કિટ,Decoupling circuit
ડિક્યુપલિંગ નેટવર્ક,Decoupling network
ડિક્રિપેશન,Decryption
સમર્પિત રેખા,Dedicated line
દાદર,De-embedding
દહન,De-emphasis
ચૂક,Default
ગુણવત્તામાં ખામી,Defect in quality
ખામીયુક્ત,Defective
ખામીયુક્ત એકમ,Defective unit
વ્યાખ્યા,Definition
સુશોભન,Deflection
શૃય,Deformation
અવકાશ,Defragmentation
કોઇલ,De-gaussing coil
પ્રમાણ,Degree
દખલ,De-interleaver
વિલંબ -રેખા,Delay line
વિલંબ સમય,Delay time
વિલંબિત ફ્રેમ મેમરી,Delayed frame memory
વિલંબિત સ્કેનીંગ,Delayed scanning
વિલંબિત સુમેળ સંકેત,Delayed synchronization signal
ડિલિવરી,Delivery
વિતરણ પદ્ધતિ,Delivery system
નશાખોરી,Demodulation
નામંજૂર કરનાર કાર્ડ,Demodulator card
બેભાન વ્યક્તિ,Demultiplexer
ક્ષેત્રની .ંડાઈ,Depth of field
ઉતરતું,Descending
નિયમાની વિશિષ્ટતા,Design specification
ડેસ્કટ .પ,Desktop
તપાસ -ઉત્પાદન,Detector output
વિચલનો,Deviation
સાધન,Device
ઉપકારની ચાલક,Device driver
રોગનિવાર,Diagnostics
ચિત્ર,Diagram
સંવાદ ટ્રેક,Dialog track
વ્યતાના,Diameteral mode
હીરાની સ્ટાઇલસ,Diamond stylus
પાટા,Diaphragm
ડાયફ્ર ra મેટિક શોષક,Diaphragmatic absorber
અલગ -અલગ વાત,Dichotic listening
શિખાઉ,Dielectric
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,Dielectric break- down
ડાઇલેક્ટ્રિક નુકસાન,Dielectric loss
તફાવત આવર્તન,Difference frequency
તફાવત આવર્તન વિકૃતિ (ડીએફડી),Difference frequency distortion (DFD)
ફરક,Difference tone
વિભેદક એમ્પ્લીફાયર,Differential amplifier
પરિબળ,Diffraction
વિસારક,Diffuser
અંક,Digit
ડિજિટલ,Digital
ડિજિટલ આર્ટિફેક્ટ,Digital artifact
ડિજિટલ audio ડિઓ,Digital audio
ડિજિટલ audio ડિઓ ફિલ્ટર,Digital audio filter
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,Digital audio work station
ડીજીટલ કેમેરા,Digital camera
ડિજિટલ કમ્પ્યુટર,Digital computer
ડિજિટલ ડેટા,Digital data
ડિજિટલ સંપાદન,Digital editing
ડિજિટિહાઇટર,Digital exciter
ડિજિટલ ફિલ્ટર,Digital filter
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,Digital frame synchronizer
ડિજિટલ હેરિટેજ,Digital heritage
ડિજિટલ છબી,Digital image
ડિજિટલ ગ્રંથાલય,Digital library
ડિજિટલ મીટર,Digital meter
ડિજિટલ મોડ્યુલેશન,Digital modulation
ડિજિટલ મલ્ટીપ્લેક્સ,Digital multiplex
ડિજિટલ નેટવર્ક,Digital network
Digitalપચારિક outputપટી,Digital output
ડિજિટલ પ્લેબેક,Digital playback
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),Digital Radio Mondiale (DRM)
ડિજિટલ રેકોર્ડિંગ,Digital recording
ડિજિટલ ક્રાંતિ,Digital revolution
ડિજિટલ સંકેત,Digital signal
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),Digital signal processing (DSP)
ડિજિટલ સહી,Digital signature
ડિજિટલ પ્રૌદ્યોગિકી,Digital technology
ડિજિટલથી એનાલોગ કન્વર્ટર,Digital to analog converter
ડિજિટલ વિડિઓ,Digital video
ડિજિટલ વોલ્ટમીટર,Digital voltmeter
વિભાજન,Digitalization
અંશે,Digitization
ડિજિટાઇઝ્ડ વિડિઓ,Digitized video
સિધ્ધાંત,Digitizer
ઝાંખું,Dim
પરિમાણ,Dimension
ઝાંખું,Dimmer
પશુ -વ્યવસ્થા,Diode
ડૂબકી મારવી,Dip
દ્વિપક્ષી,Diplexer
દ્વિધ્રુવ,Dipole antenna
પ્રત્યક્ષ પ્રસારણ,Direct broadcast
ડાયરેક્ટ વર્તમાન (ડી સી),Direct current (d c)
સીધું પસંદ કરવું,Direct pick up
પ્રત્યક્ષ વાંચન સાધન,Direct reading instrument
પ્રત્યક્ષ રેકોર્ડિંગ,Direct recording
દિશાત્મક એન્ટેના,Directional antenna
દિશાત્મક દંપતી,Directional coupler
દિશાત્મક માઇક્રોફોન,Directional microphone
ઉદ્ધતા,Directivity
ડિરેક્ટરી,Directory
અપંગ કરવું,Disable
છટણી,Disc antenna
ડિસ્ક આધારિત સંગ્રહ,Disc based storage
અંધકારમય,Discrete
ઝૂંપડી,Disk
ડિસ્ક ડ્રાઇવ,Disk drive
છળ,Disk quota
વિઘટન,Diskette
વિઘટન,Dislocation
વિક્ષેપ,Dispersion
વિસ્થાપન,Displacement
પ્રદર્શન,Display
પ્રદર્શન એકમ (કન્સોલ),Display unit (console)
અપરાધ,Dissipation
જુસ્સો,Dissonance
નિસ્યંદિત પાણી,Distilled water
વિકૃતિ,Distortion
વિતરણ,Distribution
વિતરણ એમ્પંતક,Distribution amplifier
ભાગ,Division
ભાજક,Divisor
દસ્તાવેજ,Document
ડોલ્બી,Dolby digital
ક્ષેત્ર,Domain
ક્ષેત્રમાં,Domain controller
ધૂમ્રપાનની અસર,Doppler effect
ડબલ ધ્રુવ (દ્વિધ્રુવી),Double pole (dipole)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,Double pole single throw switch
બે બાજુવાળી ડિસ્ક,Double sided disk
બેવડું,Doublet
નીચે આવવાનું તરંગ,Down coming wave
નીચેનો પ્રવાહ,Down stream
ડાઉનલિંક,Downlink
ડાઉનલોડ કરવું,Download
ડાઉનલોડનું,Downloading
ચિત્ર,Drawing
ડ્રોલીંગ બીટ,Drilling bit
શારકામ યંત્ર,Drilling machine
ઝુંબેશ,Drive
ડ્રમ,Drum
સુકા બલ્બનું તાપમાન,Dry bulb temperature
સૂકકો,Dry cell
સૂકા સોલ્ડર,Dry solder
ડ્યુઅલ ચેનલ મોડ,Dual channel mode
ડબ,Dubbing
નાવિક,Dud
ફેંકડી,Dump
બેવડી,Duplex
સમયગાળો,Duration
ધૂળ,Dust
ક dustંગ,Dust bug
ધૂળની સાબિતી,Dust proof
ડસ્ટર,Duster
ગતિશીલ,Dynamic
ગતિશીલ બીટ ફાળવણી,Dynamic bit allocation
ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ),Dynamic intermodulation distortion (DIM)
ગતિશીલ જથ્થો,Dynamic quantization
ગતિશીલ શ્રેણી,Dynamic range
ગતિશીલ શ્રેણી નિયંત્રણ,Dynamic range control
પર્યટક,Dynamo
કાનનો ફોન,Ear phone
પૃથ્વી,Earth
પૃથ્વીના મણકા,Earth bulge
પૃથ્વીનો પ્રતિકાર,Earth resistance
માટીનો લાકડી,Earth rod
પૃથ્વી ઉપગ્રહ,Earth satellite
ભૂસ્તર,Earth station
માટીનું,Earth terminal
વસ્તુ,Earthing
પડઘો,Echo
ગુંજ,Echo chamber
પ્રક્ષેપો,Eddy current
એડી વર્તમાન ખોટ,Eddy current loss
ધારદાર મીટર,Edgewise meter
સંપાદન,Editing
અસરકારક એન્ટેના height ંચાઇ,Effective antenna height
અસરકારક એન્ટેના લંબાઈ,Effective antenna length
અસરકારક વોલ્ટેજ,Effective voltage
કાર્યક્ષમતા,Efficiency
સ્થિતિસ્થાપકતા,Elasticity
વિદ્યુત સ્રાવ,Electric discharge
વિદ્યુત ક્ષેત્ર,Electric field
વિદ્યુત ફ્લેશ,Electric flash
વીજળી,Electric heater
વિદ્યુત -મીટર,Electric meter
વિદ્યુત મોટર,Electric motor
વીજળી આંચકો,Electric shock
વીજળી ફેલાવી,Electric spark
વિદ્યુત -સાધન,Electrical appliance
વિદ્યુત અવાજ,Electrical noise
વિદ્યુત -તોફાન,Electrical storm
વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન,Electrically operated musical instrument
વીજળી,Electricity
વીજળી પુરવઠો,Electricity supply
વિદ્યુત -વિસ્ફોટ સંબંધી,Electrodynamic
વિદ્યુતપ્રવાહ,Electrolytic capacitor
વીજળીનું,Electromagnetic
વિદ્યુત વિક્ષેપ,Electromagnetic disturbance
વીજળીકાત,Electromagnetic interferrence
વિદ્યુત -વર્ણપટ,Electromagnetic spectrum
વિદ્યુત -તરંગ,Electromagnetic wave
વિદ્યુત -પ્રચાર,Electromagnetic wave propagtion
ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ,Electron multiple phototube
વિદ્યુત -ગણતરી,Electronic calculator
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી),Electronic data processing (EDP)
ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ),Electronic mail (e-mail)
વિદ્યુત -ફેરબદલ પદ્ધતિ,Electronic switching system
વિદ્યુત -વિચ્છેદન,Electronics
વીજળીકરણ,Electroplating
વિદ્યુત -વિસ્ફોટ વિષયક,Electrostatic
Elevંચું,Elevation
જડિત,Embedded
એમ્બેડ કરેલું audio ડિઓ,Embedded audio
જડિત પદ્ધતિ,Embedded system
મુદ્રા,Emblem
Ingંચી રહેલા વલણો,Emerging trends
ઉત્સર્જન,Emission
ખ્યાતિ,Emitter
ઉત્સુક અનુયાયી,Emitter follower
ઉત્સર્જક,Emitter terminal
ઉત્સર્જક-જંકશન,Emitter-base-junction
સક્ષમ કરવું,Enable
દંડ,Enamelled wire
અકસ્માત,Encipher
વાડો,Enclosure
વિકૃતિ,Encode
એન્કોડર,Encoder
ઉન્માદ,Encoding
એન્ક્રિપ્શન,Encryption
અંત,End mark
અંતિમ વપરાશકર્તા,End user
શક્તિ,Energy
Energyર્જા વિખેરી,Energy dispersal
E ર્જા વિતરણ,Energy distribution
અમલ,Enforcement
એન્જિન,Engine
ઇજનેર,Engineer
ઈજનેરી,Engineering
ઈજનેર ભંડાર,Engineering store
કોતરણી,Engraving
વધારવું,Enhance
દાણ,Ensemble
દાખલ કરો કી,Enter key
સાહસિક આર્કિટેક્ચર,Enterprise architecture
Enthંચું,Enthalpy
પ્રાણ,Entropy
કોડી,Entropy coding
પ્રક્ષેપણ,Entropy redundancy
સરખું,Equalising
એકરૂપ કરવું તે,Equalization
એકરૂપ વ્યક્તિ,Equalizer
સામાન,Equipment
સાધનસામગ્રીનો coverાંકણ,Equipment cover
સમાન,Equivalent
ભુસવું,Erase
માથું કાaseવું,Erase head
ધોવાણ,Erosion
અનિયમિત,Erratic
ભૂલ,Error
ભૂલ નિયંત્રણ કોડિંગ,Error control coding
ભૂલ સુધારણા,Error correction
ભૂલ તપાસ,Error detection
ભૂલ,Error handling
ભૂલ સંભાવના,Error probability
અલંકાર,Ethernet
અશિષ્ટ કેબલ,Ethernet cable
જ્ eાનવિજ્icsાન,Eugenics
ખાલી કરાવું છું,Evacuate
વિનિમય,Exchange
બહાર નીકળવું,Exciter
અમલમાં મૂકવું,Execute
અમલનો સમય,Execution time
અઘોષ,Exhaust
બહાર નીકળવું,Exit
વિસ્તૃત,Expanded
વિસ્તરણ વાલ્વ,Expansion valve
પ્રયોગ,Experiment
નિષ્ણાત પદ્ધતિ,Expert system
અન્વેષણ કરવું,Explore
સંશોધન કરનાર,Explorer
એક્સ્પો (પ્રદર્શન),Expo(exhibition)
વીજ પુરવઠો વધારવો,Extension of power supply
બાહ્ય નિયંત્રણ,External control
બાહ્ય સ્મૃતિ,External memory
બાહ્ય સંગ્રહ,External storage
બાહ્ય થ્રેડ,External thread
અર્ક,Extract
વધારા,Extranet
રચના કરવી,Fabricate
પાસું,Facet
પ્રેક્ષય,Facsimile
પરિબળ,Factor
ઝાંખર કરવું,Fade
પથરવું,Fade in
ફાળવું,Fade out
નિસ્તેજ,Fader
નિસ્તેજ,Fading
ઝાંખું ક્ષેત્ર,Fading zone
ફ ant ન્ટમ (= ફેન્ટમ),Fantom (=phantom)
ફાસ્ટ ફ્યુરિયર ટ્રાન્સફોર્મ (એફએફટી) એલ્ગોરિધમનો,Fast fourier transform (FFT) algorithm
જીવલેણ ભૂલ,Fatal error
દોષ,Fault
લક્ષણ,Feature
ખવડાવવું,Feed
પ્રતિસાદ,Feedback
પ્રતિસાદ એમ્પ્લીફાયર,Feedback amplifier
પ્રતિસાદ,Feedback circuit
પ્રતિસાદ વોલ્ટેજ,Feedback voltage
ફીડર,Feeder
ફીડર કેબલ,Feeder cable
ફીડર ઝૂંપડી,Feeder hut
ફીણ -રેખા,Feeder line
ફીડર પદ્ધતિ,Feeder system
ફીડર વાયર,Feeder wire
રેસા,Fibre
રેસા -ઓપવિજ્icsાન,Fibre optics
વફાદારી,Fidelity
વફાદારી શ્રેણીના વિસ્તરણ,Fidelity range extension
ક્ષેત્ર,Field
મેદાન,Field drive
ક્ષેત્ર -અસર ટ્રાંઝિસ્ટર,Field effect transistor
ક્ષેત્ર શક્તિ,Field strength
ક્ષેત્ર શક્તિ શક્તિ મીટર,Field strength meter
ક્ષેત્ર તાકાત મોજણી,Field strength survey
આંકડો,Figure
યોગ્યતા,Figure of merit
ફિલામેન્ટ,Filament
ફાઈલ,File
ફાઈલ સર્જક,File server
ફાઇલ સિસ્ટમ,File system
રોપનાર,Filler
ફિલ્મ રેકોર્ડર,Film recorder
ફિલ્મ -ગતિ,Film speed
ફિલ્ટર કરવું,Filter
ફિલ્ટર ગૂંગળામણ,Filter choke
ફિલ્ટર સર્કિટ,Filter circuit
ગડબડ,Filtering
સરસ ટ્યુનિંગ નિયંત્રણ,Fine tuning control
મર્યાદિત ક્ષેત્ર,Finite field
અગ્નિશામક,Fire wall
અગ્નિશામક,Firefox
ફાયરિંગ ખૂણો,Firing angle
હદા,Firmware
ફિટિંગ,Fittings
નિયત બિંદુ ચાર્ટ,Fixed point chart
નિયત બિંદુ વસ્તુ,Fixed point item
ફ્લેશ,Flash
ફ્લેટ,Flat
ફ્લિકર,Flicker
ફલીપ ફલોપ,Flip flop
તરતી વાલ્વ,Float valve
તરતું,Floating
અસ્થાયી બ batteryતી,Floating  battery
ફ્લોટિંગ પોઇન્ટ,Floating point
અસ્થાયી,Floating port
પૂર,Flood light
પૂરની પ્રકાશ,Flood lighting
માળા,Floor
ફ્લોપી,Floppy
પ્રવાહ ચાર્ટ,Flow chart
વધઘટ,Fluctuation
પ્રવાહી,Fluid
ફ્લોરોસન્ટ દીવો,Fluorescent lamp
ફ્લોરોસન્ટ નળી,Fluorescent tube
ફફડાટ,Flutter
પ્રવાહ,Flux
પ્રવાહ જોડાણ,Flux linkage
એફએમ નેટવર્ક,FM network
એફ.એમ. ટાવર,FM tower
ફોકસ,Focus
ફોકસ નિયંત્રણ,Focus control
ધ્યાન કેન્દ્રિત,Focussing
કેન્દ્રિત ચુંબક,Focussing magnet
ધુમ્મસ,Fog
વરખ,Foil
પાછી ખેંચી લેવી,Fold back
ગડી દીપડો,Folded dipole
ફોલ્ડર,Folder
ફૂટેજ,Footage
પગરખાં,Footer
ફરજ પડી ઓસિલેશન,Forced oscillation
બળજબરી વેન્ટિલેશન,Forced ventilation
ફરજ પડી કંપન,Forced vibration
બનાવટ,Forge
અનુરોધ,Format
ફોર્મેટ બદલવું,Format shifting
ફોર્મેટ ધૂન,Format tunes
ફોર્મેટિંગ,Formatting
આગળનો પક્ષપાત,Forward bias
આગળ પક્ષપાતી,Forward biased
આગળનો વર્તમાન,Forward current
આગળની દિશા,Forward direction
આગળનો પ્રતિકાર,Forward resistance
ફ્યુરિયર પરિવર્તન,Fourier transform
ખંડિત,Fractal
વિભાજન,Fragmentation
ક્રમાંક,Frame
માળખું ફોર્મેટિંગ,Frame formatting
સુમેળકાર,Frame synchroniser
ઘડતર,Framing
મફત વિદ્યુત,Free electron
ખાલી જગ્યા ખોટ,Free space loss
ખાલી જગ્યા પાથ ખોટ,Free space path loss
આવર્તન,Frequency
આવર્તન ફાળવણી,Frequency allocation
આવર્તન ચેન્જર,Frequency changer
આવર્તન કન્વર્ટર,Frequency converter
આવર્તન કાઉન્ટર,Frequency counter
આવર્તન વિકૃતિ,Frequency distortion
આવર્તન વિભાજક,Frequency divider
આવર્તન ક્ષેત્ર,Frequency domain
આવર્તન ડબલ,Frequency doubler
આવર્તન -મોડ્યુલેશન,Frequency modulation
આવર્તન નિરીક્ષણ,Frequency monitor
ગુણાકાર,Frequency multiplex
આવર્તન ગુણાકાર,Frequency multiplier
આવર્તન શ્રેણી,Frequency range
આવૃત્તિ પ્રતિક્રિયાને,Frequency response
આવર્તન -પાળી,Frequency shift
આવર્તન વર્ણ,Frequency spectrum
આવર્તન -સંશ્લેષણ,Frequency synthesizer
આવર્તન સહનશીલતા,Frequency tolerance
આવર્તન અનુવાદક બ box ક્સ,Frequency translator box
આવર્તન ફેરફાર,Frequency variation
અનિયંત્રિત ક્ષેત્ર,Fresnel zone
મરણોત્તર,Fringe-area
આગળનો મંડપ,Front porch
સંપૂર્ણ વાહક,Full adder
સંપૂર્ણ તરંગ સુધારણા,Full wave rectification
સંપૂર્ણ તરંગ સુધારણા,Full wave rectifier
કાર્ય,Function
વિધેય ચાવી,Function key
કાર્યાત્મક પરીક્ષણ,Functional testing
મૂળભૂત,Fundamental
મૂળભૂત આવર્તન,Fundamental frequency
મૂળભૂત વેગ,Fundamental velocity
ગળી જવું,Funnel
Fંચે મારવું,Fuse
ફ્યુઝ વાયર,Fuse wire
અસ્પષ્ટ તર્ક,Fuzzy logic
લાભ,Gain
લાભ,Gain control
ગેલિઓસ ક્ષેત્ર,Galois field
ખેલ,Gamut
ગેંગલ કન્ડેન્સર,Gang condenser
અંતર,Gap
પ્રવેશદ્વાર,Gateway
માપ,Gauge
ગૌસિયન વળાંક,Gaussian curve
ગૌસિયન સફેદ અવાજ,Gaussian white noise
જનરેટર,Generator
સામાન્ય નામ,Generic name
ભૂસ્તર ઉપગ્રહ,Geostationary satellite
ભૌગોલિક ઉપગ્રહ,Geosynchronous satellite
ભૂલ,Glitch
આલેખક કલા,Graphic art
ગ્રાફિક બરાબરી,Graphic equalizer
ગ્રાજક,Graphics
છીપ,Graticule
ગુફાવિવેશન પ્રવેગક,Gravitational acceleration
રાખોડી,Gray scale
ગ્રીડ,Grid
ગ્રિડનો પક્ષપાત,Grid bias
ગ્રિડ ડ્રાઇવિંગ પાવર,Grid driving power
ગ્રીક ઉત્સર્જન,Grid emission
ગ્રીડ મોડ્યુલેટેડ વર્ગ સી એમ્પ્લીફાયર,Grid modulated class C amplifier
જાળી,Grill
ગ્રાઇન્ડિંગ,Grinding
ખાંચો,Groove
જમીનની વાહકતા,Ground conductivity
ભૂમિ વળતર સર્કિટ,Ground return circuit
ગ્રાઉન્ડ લાકડી (પૃથ્વી લાકડી),Ground rod (earth rod)
ભૂમિ -છૂટાછવાયા પ્રચાર,Ground scatter propagation
જમીન ક્ષેત્ર,Ground segment
જમીન,Ground wave
જમીન તરંગનો પ્રચાર,Ground wave propagation
ભૂમિ -તરંગ સંકેત,Ground wave signal
આધારભૂત,Grounded
સમૂહ વિલંબ,Group delay
નેટવર્ક અને કવરેજની વૃદ્ધિ,Growth of network & coverage
બચાવેલા પટ્ટા,Guard band
બચ્ચારનો અંતરાલ,Guard interval
ગન ડાયોડ,Gunn diode
વ્યક્તિ,Guy
ગાય વાયર,Guy wire
ગાયડ એરિયલ માસ્ટ (ગાયડ એન્ટેના માસ્ટ),Guyed aerial mast (guyed antenna mast)
ઘા,Hack
હેકર,Hacker
અર્ધ -વાહક,Half adder
અર્ધ -બેકડી,Half duplex
અડધી પાવર બેન્ડવિડ્થ,Half power bandwidth
અર્ધ તરંગ દ્વિધ્રુવ,Half wave dipole
અર્ધ તરંગ સુધારણા,Half wave rectification
હાટટોન,Halftone
હેમિંગ અંતર,Hamming distance
હાર્ડ ડિસ્ક,Hard disc crash
હાર્ડ ડિસ્ક આધારિત audio ડિઓ ડિલિવરી સિસ્ટમ,Hard disk based audio delivery system
હાર્ડ ડિસ્ક આધારિત રેકોર્ડિંગ,Hard disk based recording
હાર્ડવેર,Hardware
હાર્ડવેર સરનામું,Hardware address
સુનિશ્ચિત,Harmonic
સ્વરિત વિકૃતિ,Harmonic distortion
સ્વરિત ઉત્સર્જન,Harmonic emission
સ્વરિત ફિલ્ટર એકમ,Harmonic filter unit
સ્વરિત જનરેટર,Harmonic generator
સ્વરિત -દમન કરનાર,Harmonic suppressor
સુમેળ,Harmonics
જોખમ,Hazard
મુખ્ય ફોન,Head phone
મુખ્ય ખંડ,Head room
મથાળા,Headend
ખડક,Header
સુનાવણી પદ્ધતિ,Hearing mechanism
ગરમીથી શોષક,Heat absorber
ગરમી -સિલક,Heat balance
ગરમીનો અવરોધ,Heat barrier
ગરમી વાહક,Heat conductor
