Malayalam,Gujarati
നേര്മ്മയാക്കുക,પાતળું
ഡൈയോസിയസ്,દ્વેષી
ഡിപ്പോയിഡ്,રાજદ્રોહ
ഡിപ്പോയിഡ്,રાજદ્રોહ
ഡിപ്ലോൺമ,રાજદ્રોહ
കൈശീര്ത്തി,અવજ્ disા
വിശദീകരിക്കുന്നു,ઠપકો
കിഴിവ്,છૂટ
അണുനാശിനി,જીવાલો
പതിക്കല്,વિક્ષેપ
കീര്ത്തി,પ્રસાર
വൈവിധ്യവീകരണം,વૈવિધ્ય
വൈവിധ്യമാർന്ന കൃഷി,વૈવિધ્યપૂર્ણ ખેતી
ഡിഎൻഎ ഗോവണി,ડીએનએ સીડી
ഡിഎൻഎ റിസപ്റ്റർ,ડીએનએ રીસેપ્ટર
ആവഞ്ചന,ગોળાકાર
പബലമായ,પ્રભુત્વપૂર્ણ
പ്രവർത്തനരഹിതമായ,નિષ્ક્રિયતા
ഡോസ്,માત્રા
ഇരട്ട സിഗ്മോയ്ഡ് കർവ്,ડબલ સિગ્મ id ઇડ વળાંક
ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്),ડ્રાફ્ટ (ડ્રાફ્ટ)
വറ്റിക്കുക,ગટર
ഡ്രെയിനേജ്,ગટર
വര്ണിക്കുക,ખેંચાણ
നനഞ്ഞ,ભીડિયું
ഡ്രസ്സിംഗ് (വിത്ത്),ડ્રેસિંગ (બીજ)
ഡ്രിൽ (n.),ડ્રિલ (એન.)
ഡ്രില്ലിംഗ് (എഞ്ചിന്),ડ્રિલિંગ (એજી. એન્જીજી)
ഡ്രില്ലിംഗ് (അഗ്രോണമി),ડ્રિલિંગ (કૃષિવિજ્) ાન)
ഡ്രിപ്പ് ഇറിഗേഷൻ,ટીપું સિંચાઈ
ഡ്രൈവർഡ് കൃഷി,સૂકરાની ખેતી
പൊടി,ધૂળ
ദുണ്രന്മാര്,ડસ્ટર
പൊടിക്കുന്നു,ધૂમ્રપાન
കുള്ളൻ,વામન
കുള്ളൻ പിരമിഡ്,વામન પિરામિડ
കുള്ളൻ,વામન
ഡെയ്സി,ડેઝી
തീയതി,તારીખ
ഡേ ജാസ്മിൻ,જાસ્મિન
ചതകുല,સુવાદાણા
ദിനനാത്ത് പുല്ല്,દંડ
ഡോഡീഡർ,ઘા
"ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്","ડૂબ ઘાસ, બર્મુડા ઘાસ"
തുല്കൂപ്പ്,ભડકો
ഉണങ്ങിയ ഇഞ്ചി,સૂકા આદુ
വണ്ട് മലിനീകരണം,અછડતી ભમરો
നീരഞ്ഞെടുക്കുക,ડ્રોન
ഡക്ക്,બતક
പരിസ്ഥിതിവിജ്ഞാനം,પરિસ્થિતિવિજ્ologyાન
സാമ്പത്തികസ്ഥരുടെ,અર્થશાસ્ત્ર
സാമ്പത്തിക കാര്യക്ഷമത,આર્થિક કાર્યક્ષમતા
ഇക്കോടൈപ്പ്,પર્યાવરણ
എക്ടോട്രോഫിക്,શિષ્ટાચારને લગતું
ഷാഫിക്,શેખીને લગતું
എഡാഫോളജി,પદવિજ્ologyાન
പതിക്കല്,ધાર
ഭക്ഷ്യയോഗ്യമായ ഭാഗം,ખાદ્ય ભાગ
ആവശ്യകതയുടെ ഇലാസ്തികത,સ્થિતિસ્થાપકતા
ഉൽപാദനത്തിന്റെ ഇലാസ്തികത,સ્થિતિસ્થાપકતા
വൈദ്യുതവിശ്ലനങ്ങൾ,વિદ્યાપમાણ
ഇലക്ട്രോഫോറെസിസ്,વિદ્યુતપ્રવાહ
പൊലീസേഷൻ,નિરુત્સાહ
എക്യാസ്കറ്റർ,છાતીવાળું
കായാൻസിംഗ്,પાંુમાદ
ഭൂണം,ભ્રમણ
സ്മൈഫോളജി,ગર્ભવિજ્ embાન
ആവിർഭാവം,આતુરતા
എമൽസിഫയർ,પ્રવાહી ભ્રષ્ટ વ્યક્તિ
എൻവയോജനസ്,અંતર્ગત
എൻഡോമിറ്റോസിസ്,અંતર્જ્ endાન
എൻഡോപരസൈറ്റ്,એન્ડોપારસાઇટ
എൻഡോസ്പെർം,એંજીવ
എന്റർപ്രൈസ്,સાહસ
എന്രുമോളജി,પરિશિષ્ટ
പരിസ്ഥിതി,વાતાવરણ
എൻസൈം,મનાઈ
എപ്പികോട്ടിൽ ഒട്ടിക്കൽ,મહાકાવ્ય
എപ്പിഫൈറ്റ്,ઉપદ્રવ
ഇക്വിറ്റി,સમાનતા
ഉന്മൂലനം,નાબૂદી
അവശ്യ പോഷകങ്ങൾ,આવશ્યક પોષક તત્ત્વો
കണക്കാക്കല്,અંદાજ
എറ്റിയോലേഷൻ,નિષ્ઠા
അപഹീന,સુશોભિત
മൂല്യനിർണ്ണയം,મૂલ્યાંકન
ആവാൻവിറ്ററി,વરાળ
ഇവാപോ-ട്രാൻസ്പിറേഷൻ,સ્થાવર સંક્રમણ
നിത്യഹരിത വിപ്ലവം,સદાબહાર ક્રાંતિ
നിത്യഹരിത,શાશ્વત
പരിണാമം,વિકસિત થવું
എക്സൂസ്,આબકારી
ക്ഷീണം (ഫെർട്ടിലിറ്റി),થાક (ફળદ્રુપતા)
ചൂഷണം,શોષણ
സൂക്ഷ്മപരിശോധന,સંશોધન
എക്സ്ട്രാഷൻ,ઉત્તેજના
കണ്ണ് (സുഗെയ്ൻ / ഉരുളക്കിഴങ്ങ്),આંખ (સુગરકેન/બટાકાની)
ഭക്ഷ്യ ഏൻ,ખાદ્ય પાઇન
"ആന അടി, യാം","હાથી પગ, યમ"
യൂക്കാലിപ്റ്റസ്,નીરોગીત
മണ്ണിര,ધામ ખળો
ഇനോമനോളജിസ്റ്റ്,એન્ટોમોલોગ્ધાર વિજ્ologistાની
പരിസ്ഥിതി പ്രവർത്തകൻ,પર્યાવરણવાદક
ഘടകം,પરિબળ
ഘടക ഉൽപാദനക്ഷമത,પરિબળ ઉત્પાદકતા
തൊഴില്പരമായ,પરિબળ
ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ,કાલ્પનિક અવરોધ રચના
ഭസ്ഥാനി,વિદ્યાશાખા
വീഴുക,પડતર
കുടുംബം,કુટુંબ
കാർഷിക വിലയിരുത്തൽ,ખેતર -મૂલ્યાંકન
കാർഷിക ബജറ്റിംഗ്,ખેતી અંદાજપત્ર
കാർഷിക ബിസിനസ്സ്,ખેત વ્યવસાય
കാർഷിക ആസൂത്രണം,ખેતી આયોજન
കൃഷിക്കാരന്,ખેડૂત
കൃഷി,ખેતી
ആസാധനം,ફાંસી
ക്ഷീണം,ઉશ્કેરાટ
അഴുകൽ,આથો
ഫലഭൂയിഷ്ഠത,ફળદ્રુપતા
വളം,ખાતર
രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക,ખાતરનો ઉપયોગ કાર્યક્ષમતા
നാരുകളുള്ള,રેસાવાળું
വയല്,ક્ષેત્ર
ഫീൽഡ് ശേഷി,ક્ષેત્ર -ક્ષમતા
ഫീൽഡ് പ്രകടനം,ક્ષેત્ર પ્રદર્શન
പരിഹാരം,નિર્ધારણ
വെള്ളപ്പൊക്കത്തിൽ,ફાટ
ഫ്ലോ ഡയഗ്രം,પ્રવાહ વિધિ
ഭക്ഷണ മൂല്യം,ખાદ્ય મૂલ્ય
തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ),ઘાસચારો (ઘાસચારો)
പ്രവചിക്കുക,આગાહી
കാട്,વન
വിരാമം,વનનિવારણ
വഴുതിവീഴുന്ന,ક frંગું
ഫ്രോസ്റ്റുകൾ പ്രതിരോധം,હિમનો પ્રતિરોધક
ശൈതം,હિમ
ഫ്രീസുചെയ്ത (പഴവും പച്ചക്കറിയും),સ્થિર (ફળ અને શાકભાજી)
ഉന്മേഷം,ફળ
പഴൻ ഇടിവ്,ફળ ટીપાં
ഫ്രൂട്ട് സെറ്റ് (ഫ്രൂട്ട് ക്രമീകരണം),ફળ-સેટ (ફળની ગોઠવણી)
ഉപക്കുറി,ધૂણી
കുമിൾനാശിനി,ફૂગનાશક
തന്ത്രശാലിയായ,ફૂગવાદી
കുമിള്സസം,ફૂગ
ചാടോ,Furીલું કરવું
സംയോജന,મિશ્રણ
ഫസ്,ઝઘડો
അവ്യക്തമായ,ઝાંખું
"പെരുംജീരകം, ആശംസകൾ","વરિયાળી, વરિયાળી"
ഉലുവ,મેથી
അത്തിപ്പഴം,અંજીર
ഫിംഗർ മില്ലറ്റ്,આંગળીથી બાજરી
തീ ഫാർമിക് ബുഷ്,અગ્નિશામક ઝાડવું
വനത്തിന്റെ തീജ്വാല,વન ની જ્યોત
ഫ്രഞ്ച് ബീൻ,ફ્રેન્ચ બીન
ചെള്ള്,ચાંચડ
കുറുക്കന്,શિયાળ
ഫലം ഈച്ച,ફળ
പിത്തനം (ഹോർട്ട്),પિત્ત (હોર્ટ)
ഗെയിമമായ,જુગાર
തോട്ടം,ખાદ્ય
ഗേജ് (വെള്ളം),ગેજ (પાણી)
ജീൻ ബാങ്ക്,પશુ બેંક
ജീൻ ടാഗിംഗ്,જીન ટેગિંગ
ജീരോളജി,જિનોલોજી
ജനിതക മാപ്പ്,આનુવંશિક નકશો
ജനിതഭാസങ്ങൾ,આનુવંશિકતા
ജീനിഹമായ,જિનોમ
ജെനോമിക് ലൈബ്രറി,જિનોમિક ગ્રંથાલય
ജനീകാസ്,જર્નીશ
ജനിതനായ,વિનોટાઇપ
ജനിതനായ,વિનોટાઇપ
ജീസ്,જાતિ
ജീസ്,જાતિ
ബീജം,જીવાણુ
ഗർമ്മിയാകാവസ്ഥ,જીવાણુનાશક
മുളച്ച്,અંકુર
ജെർംപ്ലാസം,જંતુરહિત
ഗിബ്ബെരെല്ലിക് ആസിഡ്,જિબ્રેલિલીક એસિડ
ജിന്നിംഗ്,ગિનિંગ
ഭയം,ધાંધલ
കുഴഞ്ഞ,ખાઉધરું
ഗ്ലൈക്കോളിസിസ്,ગ્લાયકોલિસીસ
ഗ്നസ്,ગુંડાગીરી
സുവർണ്ണ വിപ്ലവം,સુવર્ણ ક્રાંતિ
ഗ്രേഡിംഗ്,ક્રમ
ഒട്ടിച്ച പ്ലാന്റ്,કલમી છોડ
ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല,કલમ
ഗ്രന്ന,માંદગી
കൃതം,દાણાદાર
പച്ച വളം,લીલો રંગ
ഹരിത വിപ്ലവം,લીલો ક્રાંતિ
വളർച്ചയും വികസനവും,વિકાસ અને વિકાસ
ഗംമോസിസ്,ગુંડો
ഗൈനോഡിയോസിയസ്,સંયુક્ત
പിത്തസഞ്ചി,બાપ
വെളുത്തുള്ളി,લસણ
ഗെർബെറ,જર્થી ઘડતર
ഗെർക്ക്,ગિરિન
ഇഞ്ചിര്,આદુ
ഗ്ലാഡിയോലസ്,ગંધયંત્ર
ആട് കള (ഏജററ്റം),બકરી નીંદણ (એગરાટમ)
ചെറുമധുരനാരങ്ങ,દ્રાક્ષ
മുന്തിരി,દ્રાક્ષ
ചെറുപയർ,લીલો ગ્રામ
ഗ്രാമവകാശ,ગ્રોઇયા
നിലക്കടല,મગફળી
പേര,જામફળ
ഗ്വിനിയ പുല്ല്,ગિની ઘાસ
പിത്തസഞ്ചി,પિત્તાશય
പുല്ല് ഹോപ്പർ,ઘાસના ઘેરા
ഗുണ്ടി ബഗ്,ગુંડિ
ശീലം,આદત
ആഹാനം,કરચરો
ഹെയിവിവിച്ച്,વાળ
ഹാലോഫൈറ്റ്,હાર્વેગેટ
ഹാരോ,દલાલ
വിളവെടുപ്പ് സൂചിക,લણણી અનુક્રમણિકા
വിളവ്,લણણી
വിളവെടുപ്പ്,લણણી
കിളിവാതില്,ક hંગું
വയ്ക്കോല്,ઘાસની
ഭേഹം,દાદાગીરી
ആഞ്ഞടിക്കല്,ઘાસ
മൂടല്മഞ്ഞ്,ઝાકળ
മഞ്ഞ്മൂടിയ,ધૂંધળું
തല (അഗ്രോ),વડા (કૃષિ)
തല (ചാനലിന്റെ),વડા (ચેનલનું)
തിരികെ തലക്കെട്ട്,પાછા મથાળા
കുറ്റിച്ചെടി,હેજ
ഹെഡ്ജിംഗ്,હેજ
ഹെലിക്സ്,રખડુ
ഹെമറ്റൈറ്റ്,હિમેટાઇટ
സസം,વનસ્પતિ
ഹെരിബറിയം,વનસ્પતિ
കളനാശിനി,વનસ્પતિનાશક
വംശപാരന്വരം,આનુવંશિકતા
പാരപാനം,વિપુલતા
ഹെർമാഫ്രോഡൈറ്റ്,હર્મેફ્રોડાઇટ
ഹെട്രോക്രോമാറ്റിക്,વિજાત્ય
ഹെറ്ററേഷൻലൈസേഷൻ,હેટરફેરિલાઇઝેશન
അറ്റത്തേക്കും,તકરારી
ഹെറ്ററോസോം,વિજાતીય
ഹെറോട്രോഫ്,વિજાત્ય
ഹെക്സാപ്ലോയിഡ്,હેકસપ્લોઇડ
ഹൈബർനേറ്റ്,સ્તુતિ
ഉയർന്ന സാന്ദ്രത നടീൽ,ઉચ્ચ ઘનતા વાવેતર
ഹിൽ (അരി),હિલ (ચોખા)
ഹിസ്റ്റോഗ്രാം,Histંચર
ഹൈക്ക് ഹോർട്ടികൾച്ചർ,હિટેક બાગાયતી
കൂട്,મધપૂડો
ഹോയിംഗ്,ઉશ્કેરણી
പിടിക്കുക,યજમાન
ഹോം ഫാം,દેશી ખેતર
ഹോമോസ്റ്റാസിസ്,હોમિયોસ્ટેસિસ
ഹോംസ്റ്റേഡ്,ઘર
ഏകതാന,એકરૂપતા
ഏകതാനമായ,એકરૂપ
ഹോമോനോഗസ്,સમલૈંગિક
ഹോമോസിഗോട്ട്,સજાવટ
ഹോപ്പർ,ઘૂંટણ
ചക്രവാളം,ક્ષિતિજ
ഹോർട്ടികൾച്ചറൽ വിളകൾ,બાગાયતી પાક
ഹോർട്ടികൾച്ചർ,બાગાયત
ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്,હોર્ટી-સિલ્વી પશુપાલન ખેતી
ആതിഥേയന്,યજમાન
ചൂടുവെള്ള ചികിത്സ,ગરમ પાણીની સારવાર
തൊണ്ട്,હલકું
ഈർപ്പം,ભેજ
ഹ്യൂമസ്,ફર્સ્ટ
തൊലി,ક husંગું
തൊലി,ક husંગર
ഹസ്കിംഗ്,ભૂખ
ഹൈബ്രിഡ്,સંકર
ജലവൈദമാക്കല്,સંકર
ജലാംശം,હાઇડ્રેશન
ജലവൈകരണം,જળવિજ્ologyાન
ജലവിശ്ലേഷണം,જળશાસ્ત્ર
ഹൈഡ്രെയിൻ,જળમાર્ગ
ഹൈഡ്രോഫിലസ്,જળચુક્ત
ഹൈഡ്രോപോണിക്സ്,જળવિજ્icsાન
ഹൈഡ്രോഫിയർ,જળશાસ્ત્ર
ഹൈഡ്രോസ്കോപ്പിറ്റി,જળચોર
ഹൈപ്പർപാരാസറ്റ്,અતિથિ
ഹൈപ്പർപ്ലാസിയ,આત્યંતિક
എസ്യ്പ്പ്,કોઇ
ഹൈപ്പോകോട്ടൈൽ,પમાટ
അനുമാനസം,અનુમાન
ഹിസ്റ്റെറിസിസ് (വെള്ളം),હિસ્ટ્રેસિસ (પાણી)
ഹാസൽ നട്ട്,હેઝલ અખરોટ
ചെതാവ്,શણ
ഹെൻബെയ്ൻ,હેનબેન
ഹെന്ന,મેંદી
ചെമ്പരുത്തി,શિષ્ટાચાર
ചാട്ടം,ઠોક
കുതിര ഗ്രാം,ઘોડાનો ગ્રામ
കുതിര-കണ്ണ്-ബീൻ,ઘોડાગાડી
തേനീച്ച,મધમાખી
ഹോപ്പർ,ઘૂંટણ
ഹോർട്ടികൾച്ചറിസ്റ്റ്,બાગાયતી
ജലശാസ്ത്രജ്ഞൻ,જળ -વિજ્ologistાની
സിറ്റു ഒട്ടിക്കൽ,સીમિત
വിട്രോയിൽ,વિટ્રોમાં
വിവോയിൽ,વિવો
വിവേചനരഹിതമായ,આડેધડ
പുഴു,જંતુ
പ്രാണികളുടെ കീടങ്ങൾ,જંતુનાશક જીવાડો
കീസദമായ,જંતુ
കീടനാശിനി,જંતુનાશક
കീടനാശിനി,જંતુનાશક
ധിക്കാരി,તાલ
പുള്ളിപ്പുഴ,ઉઘાડાવાળું
ഇൻസ്റ്റാർ (പ്രാണികൾ),ઇન્સ્ટાર (જંતુ)
സുഖാനുസൃതം,અલગ પાડનાર
സംയോജിത രോഗ പരിപാലനം,સંકલિત રોગ વ્યવસ્થાપન
സംയോജിത പോഷക മാനേജുമെന്റ്,એકીકૃત પોષક સંચાલન
സംയോജിത കീടങ്ങളെ പരിപാലനം,એકીકૃત જંતુ સંચાલન
തീവ്രവാദം,તીવ્રતા
തീവമായ,સઘન
ആലോചിക്കുക,એકાંગાળ
ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്),આંતરસંબંધ (ઇન્ટરકલ્ચર)
പലിശ,હિત
ഇന്റനോഡ്,ઇંટનો કરવો
ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ),ઇન્ટરફેસ (સેલ વિભાગ)
ഇന്റർപോളേഷൻ,પ્રક્ષેપણ
ഇന്റർ-അണുവിമുക്തമാണ്,આંતરડા
സാധനങ്ങൾ,સૂચિ
വിപരീതം,ઉલ્લંઘન
ഇവന്റോക്രെ,અનુચિત
യൻകിട,આયન
വികിരണം,ઝળહળાટ
ജലസേചനം,સિંચાઈ
ഐഎസ്ഒ അല്ലെലുകൾ,આઇએસઓ એલીલ્સ
ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത,આઇએસઓ ઉત્પાદન વળાંક
ഐസോബാർ,ઇસોબર
ഇസോഗമി,અલગતા
ഒറ്റപ്പെടൽ ദൂരം,અલગ અંતર
ഐസോപ്ലോയിഡ്,આઇસોપ્લાઇડ
ഐസ്കോംകാന്റ്,અનહદ
ഐസോടോപ്പ്,આઇસોટોપ
ഇന്ത്യൻ ബിർച്ച്,ભારતીય બિર્ચ
ഇന്ത്യൻ നീല പൈൻ,ભારતીય વાદળી પાઇન
ഇന്ത്യൻ ചെറി,ભારતીય ચેરી
ഇന്ത്യൻ ജുനൈപ്പർ,ભારતીય જ્યુનિપર
ഇന്ത്യൻ കിനോ മരം,ભારતીય કિનો વૃક્ષ
ഇന്ത്യൻ ലായറൽ ട്രീ,ભારતીય લૌરલ વૃક્ષ
ഇന്ത്യൻ ഭ്രാന്തൻ,ભારતીય પાગલ
ഇന്ത്യൻ മാഡ്ലർ,ભારતીય પાગલ
ഇന്ത്യൻ പോഡോ ഫൈലം,ભારતીય પોડો ફિલમ
ഇൻഡിഗോ,અતિશય
ഇറ്റാലിയൻ മില്ലറ്റ്,ઇટાલિયન બાજરી
ആനക്കൊമ്പ് വൃക്ഷം,હાનિત વૃક્ષ
ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട,આઇવિ લોર્ડ/લિટલ લોર્ડ
മന്ദബുദ്ധി,ગોળ
ജാപോണിക്ക അരി,જાપોનીકા
ജാസിദ്,જાસૂસ
ജാവാനിക്ക അരി,જાવાનિકા ચોખા
ജെല്ലിംഗ്,ધક્કો
Jum കൃഷി,દિવાહિની ખેતી
ചാടുന്ന ജീൻ,જનન
ജങ്ക് ഡിഎൻഎ,જંક ડીએનએ
ജുവനൈൽ ഘട്ടം,કિશોર તબક્કો
ജസറന്ദ,જકારાંડા
ചക്ക,જેકફ્રૂટ
മുൻ,જામન
ജാസ്മിൻ,ચપળ
ജട്ടി ഖട്ടി,જત્તી ખત્તી
ജാട്ട്രോഫ,એક જાતની કળા
ചണം,શણ
ജാസിഡുകൾ,જાસૂસ
കയോലിൻ,કારોલિન
Koolianite,Kાળ
Koolianite,Kાળ
കര്യൻചേരിമ,Kષધ
കരോഡെസ്മ,ક ry રેઓડેસ્મા
കാരിയോബാമി,કર્કશમી
കാറിഗ്രാം (IDiOGRAM),કેરીગ્રામ (ઇડિગ્રામ)
കാരിയോകിനിസ്,કર્કશિનેસ
കരിയോളജി,કર્કશવિજ્ologyાન
കരോലിസിസ്,કર્કશ
കറിയോൺ,ક ry રેઓન
കാരിരിയോടൈ,કાર્યોયોટાઇપ
കെൽപ് (ആൽഗ),કેલ્પ (શેવાળ)
കെൽവിൻ സൈക്കിൾ,કેલ્વિન ચક્ર
കെരാറ്റിൻ,કેરાટિન
കേർണൽ,કર્કશ
ഖൈറ രോഗം,ખૈરા રોગ
ഖാരിഫ്,ખરીફ
കളിയാക്കാനുള്ള,મજાક
കിടോചോർ,કિનેટોચોર
അടുക്കളത്തോട്ടം,રસોડું
ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
KLENOV ശകലം,ક્લેનો ટુકડો
നോട്ടിയ,ઘડતર
കൊച്ചിന്റെ പേര്,કોચની પોસ્ટ્યુલેટ
കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
ക്രെസ് സൈക്കിൾ,ક્રેબ્સ ચક્ર
കുട്ടി,ક્ટોસિસ
കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
കടാം,કડમ
കലെ,કાલે
കന്മാർ പുല്ല്,કેન્સ ઘાસ
കരുണാന്ത,કર્કશ
"കിഡ്നി ബീൻ, രാജ്മ","કિડની બીન, રાજમહ"
Kiwifriuut,Kાંકીપ
നോൾ ഖോൾ,નોલ ખોલ
കോടംമ്പുലി,કોડમપુલી
കൊഡോ മില്ലറ്റ്,કોડો બાજરી
കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ),કોકમ બટર ટ્રી (મંગોસ્ટીન)
ഖപ്പുര വണ്ട്,ખપ્રા ભમરો
L.D.50 (മാരകമായ ഡോസ് 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
ലംബമായി,જમીન પર
മൗലിപ്പ്,સંદિગ્ધ કરવું
തൊഴിലാളി,મજૂર
ലാക് ഓപ്പറൺ മോഡൽ,લક્ષ પરાક્રમ
മുലയൂട്ടൽ,દૂધમારો
ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
ലാക്ടോസ്,લેક્ટોઝ
ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്,પાછળની બાજુ
ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ,લેમ્બડા ક્લોનીંગ વેક્ટર
ലാമർ എയർ ഫ്ലോ,લેમિનર હવા પ્રવાહ
ലാമ്പ് ബ്രഷ് ക്രോമസോം,દીવો બ્રશ રંગસૂત્ર
നിലം,જમીન
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം,જમીન ક્ષમતા વર્ગીકરણ
ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്,જમીન ક્ષમતા
ഭൂമി അപകടം,જમીન -અધોગતિ
ഭൂമി തുല്യമായ അനുപാതം,જમીન સમકક્ષ ગુણોત્તર
ഭൂമി നില,જમીન સ્તરીકરણ
ഭൂമി വീണ്ടെടുക്കൽ,જમીનની શોધ
ലാൻഡ്സ്കേപ്പിംഗ്,ઉતર
ലാൻഡ് അനുയോജ്യത,જમીન યોગ્યતા
ഭൂവിനിയോഗ രീതി,જમીન ઉપયોગ -પદ્ધતિ
ലങ്കാൻഹാൻ സെല്ലുകൾ,લેંગરહન્સ સેલ્સ
കാലഹരണപ്പെടൽ നിരക്ക്,રદિયો દર
ലാർവ,લાર્વા
ലേറ്റേഷന്,સુશોભન
ലെഡ് വ്യൂ,સુવ્યવસ્થિત
ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ,ચેપગ્રસ્ત ચેપ
ലാറ്ററൽ,બાજુનું
ലാറ്ററൈറ്റ് മണ്ണ്,વારસામાં માટી
ലാത്ക്സ്,Xtex
നാതിരിവാദം,શિરદર્શક
ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
ലാറ്റിസ്,જાળી
കവർന പ്രയോജനത്തിന്റെ നിയമം,સુસંગત લાભ
നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം,સતત વળતરનો કાયદો
വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം,ઘટતા વળતરનો કાયદો
വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം,વધારો
പരിമിതപ്പെടുത്തുന്ന രീതി,મર્યાદિત પરિબળોનો કાયદો
കുറഞ്ഞത് നിയമം,ન્યૂનતમ કાયદો
പകരക്കാരന്റെ നിയമം,અવેજીનો કાયદો
വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം,ચલ પ્રમાણનો કાયદો
അടുക്ക്,સ્તર
കെട്ടിടത്തിന്റെ പ്ളാന്,બાંધકામ
അയതലിക്കുക,ઉદ્ધત
ലീച്ചിംഗ് കാര്യക്ഷമത,Effંચે ચાલતી કાર્યક્ષમતા
ലീച്ച് ആവശ്യകത,ઠપકો
മുൻനിര സ്ട്രാന്റ്,અગ્રણી સેર
ഇല വിസ്തൃതി ദൈർഘ്യം,પાંદડાની વિસ્તારનો સમયગાળો
ഇല ഏരിയ സൂചിക,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
ഇല ഏരിയ അനുപാതം,પાંદડાની વિસ્તાર ગુણોત્તર
ഇല ഖനിത്തൊഴിലാളി,પર્ણ ખાણિયો
ഇല പരിശോധന,પાંદડાની પરીક્ષણ
ഇല,પર્ણ
ലഘുലേഖ,પત્રિકા
പാട്ടം,પટા
പയർവർഗ്ഗ,ક legંગું
ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
പന്നികം,ભાંગફોડ
ലെന്റോ കാപ്പിലറി പോയിന്റ്,દાપલ કેશિકા બિંદુ
ലെപ്റ്റോണിമ,લેપટોનમા
ലെപ്റ്റോസ്പിറോസിസ്,લેપ્ટોસ્પાયરોસિસ
ലെറോ-മോർഫിക്,અંધશ્રદ્ધાળુ
നിഖേഭം,જખમ
മാരകമായ മ്യൂട്ടേഷൻ,ઘાતક પરિવર્તન
ല്യൂക്കോപ്ലാസ്റ്റ്,લિંગકોપ્લાસ્ટ
ലെവൽ ടെറസ്,ક levelપિક ભાડૂતી
ലെവൽക്കാരൻ (ലെവലിയർ),લેવલર (લેવલર)
(ഭൂമിയുടെ) ലെവലിംഗ്,લેવલિંગ (જમીનની)
കള്ള കൃഷി,રખડુ
കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം,લિબિગનો ન્યૂનતમ કાયદો
ഉപക്കുറിത,બંધ
നേരിയ നഷ്ടപരിഹാര പോയിന്റ്,પ્રકાશ વળતર બિંદુ
ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത,પ્રકાશ સંતૃપ્તિની તીવ્રતા
ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം,પ્રકાશ પ્રસારણ ગુણોત્તર
നേരിയ കെണി,પ્રકાશ જાળ
പരിമിതമാണ്,મર્યાદિત
പരിമിതപ്പെടുത്താതെ,સીમા
പരിമിതപ്പെടുത്തുന്ന ഘടകം,મર્યાદિત પરિબળ
ലിമോണൈറ്റ്,સિધ્ધાંત
നിര,પંક્તિ
ലീനിയർ പ്രതികരണം,રેખીય પ્રતિભાવ
ലിങ്ക്,જોડાણ
ലിങ്കേജ് ഗ്രൂപ്പ്,જોડાણ જૂથ
ലിങ്കറുകാരന്,કોરી
ലിന്റ് സൂചിക,ઉંચકવાર સૂચન
