Tamil,Hindi
குளோரோஃபைட் மூதாதையர்,हरितपादप पूर्वज
குளோரோசிஸ்,हरिमाहीनता
குளோரோசிஸ்,"हरितरोग, क्लोरोसिस"
சோனோசைட்,"कीपाणु, कीपकोशिका"
கோலிசிஸ்டோகினேசிஸ்,कोलेसिस्टोकाइनेसिस
கோலிசிஸ்டோகினின்,कोलेसिस्टोकाइनिन
கொழுப்பு,कोलेस्टेरॉल
கோலினெர்ஜிக்,"कोलीन-उत्तेजक, कोलीनर्जिक"
காண்டிரிக்தியஸ்,कॉन्ड्रिक्थीज
காண்டரின்,"उपास्थिन, कॉन्ड्रिन"
காண்ட்ரோசைட்,उपास्थि-अणु
சோர்டே டெண்டினே,कंडरा रज्जु
நான்டேட்டா,कॉर्डेटा (रज्जुकी संघ)
கோரியோஅல்லண்டோயிக் நஞ்சுக்கொடி,जरायु-अपरापोषिका अपरा
கோரியன்,जरायु
கோரியானிக் கார்டிகோட்ரோபின்,जरायु कार्टिकोट्रॉपिन
கோரியானிக் கோனாடோட்ரோபின்,जरायु गोनेडोट्रॉपिन
கோரியானிக் தைரோட்ரோபின்,जरायु थायरोट्रापिन
கோரோயிட்,रक्तक पटल
குரோமாடிட்,"अर्धसूत्र, अर्धगुणसूत्र"
குரோமாடின் நார்ச்சத்து,क्रोमैटिन रेशा
குரோமாடின்,क्रोमैटिन
குரோமடோகிராஃபிக் நுட்பம்,वर्णलेखी तकनीक
குரோமடோகிராபி,"वर्णलेखिकी, क्रोमैटोग्राफी"
குரோமடோபோர்,वर्णकधर
குரோமோஜெனிக் அடி மூலக்கூறு,वर्णजनिक क्रियाधार
குரோமோனிமா,"वर्णसूत्र, क्रोमोनीमा"
குரோமோபோர்,वर्णमूलक
குரோமோபிளாஸ்ட்,"वर्णलवक, क्रोमोप्लास्ट"
குரோமோசோமால் மாறுபாடு,गुणसूत्री विपथन
குரோமோசோமால் குறைபாடு,गुणसूत्री दोष
குரோமோசோம் மேப்பிங்,गुणसूत्र मानचित्रण
பரம்பரை குரோமோசோம் கோட்பாடு,आनुवंशिकता का गुणसूत्र सिद्धांत
பரம்பரை குரோமோசோம் கோட்பாடு,वंशागति का गुणसूत्र सिद्धांत
நாட்பட்ட மூச்சுக்குழாய் அழற்சி,चिरकारी श्वसनीशोथ
நாள்பட்ட மயாய்டு லுகேமியா,चिरकारी पेशिभ श्वेताणुरक्तता
குரோனிக்கிள்,इतिवृत्त
காலவரிசைப்படி,"कालानुक्रमिक रूप से, कालानुक्रमतः"
கிரிஸான்தமம் சினீரரியல்ஃபோலியம்,क्राइसेन्थिमम सिनेरेरिफोलियम
கிரிஸான்தமம் இண்டிகம்,क्राइसेन्थिमम इंडिकम (गुलदाउदी)
கிறைந்தேமை ரோஸம்,क्राइसेन्थिमम रोसियम
கிரிசோபிட்டா,क्राइसोफाइटा
கிரிசோபைட்,क्राइसोफाइट
கைலோமிக்ரான்,काइलोमाइक्रोन
சைம்,काइम
சைமோட்ரிப்சின்,काइमोट्रिप्सिन
சிக்காடா,साइकेडा
சிசர் அரியெட்டினம்,साइसर ऐरीटिनम (चना)
சிச்லிட் மீன்,"सिकलिड मीन, सिकलिड मछली"
சி-ஹோரிசோன்,सी-संस्तर
சிலியா,पक्ष्माभ
சிலியரி உடல்,पक्ष्माभ पिंड
சிலியரி கேங்க்லியன்,पक्ष्माभ गुच्छिका
சிலியரி இயக்கம்,पक्ष्माभी गति
குறுக்குவழி,पक्ष्माभी
சிலியேட்,पक्ष्माभी प्राणी
சிலிமம் (சிலியா),पक्ष्माभ
சின்சோனா,सिनकोना
சியோனா,सायोना
சிப்ரோஃப்ளோக்சசின்,सिप्रोफ्लॉक्सैसिन
சுழற்சி,परिसंचरण
சுற்றோட்ட அமைப்பு,परिसंचरण तंत्र
சுற்றறிக்கை கமிஷர்,परिग्रसिका संधायी
சிரோஸ்,प्रतानी
சிரோசிஸ்,सिरोसिस
சிரஸ்,शिखी
சிஸ்டெர்னா,कुंडिका
சிஸ்ட்ரான்,"कार्येक, सिस्ट्रॉन"
சிட்ரூலின்,सिट्रूलीन
சிட்ரஸ் பழங்கள்,सिट्रस फल
கிளாடிக்ஸ்,वंशशाखिकी
கிளாடோட்,पर्णाभ पर्व
கிளாடோபோரா,क्लैडोफोरा
கிளாரியாஸ் கரிபினஸ்,क्लैरिअस गैरीपिनस
வர்க்கம்,"वर्ग, क्लास"
வர்க்கம்,संवर्ग
வகைப்பாடு,वर्गीकरण
கிளாவிசெப்ஸ்,क्लैविसेप्स
கிளாவிகல்,"जत्रुक, क्लेविकल"
கிளாச்லெஸ் இலக்க,नखरहीन अंगुली
களிமண்,"मृत्तिका, चिकनी मिट्टी"
பிளத்தல்,विदलन खाँच
கிளீஸ்டோகமஸ்,अनुन्मील्यपरागणी
க்ளிமேடிஸ்,क्लीमैटिस
காலநிலை,जलवायु
காலநிலை மண்டலம்,जलवायु क्षेत्र
காலநிலை அளவுரு,"जलवायवी प्राचल, जलवायु पैरामीटर"
க்ளைமாக்ஸ் சமூகம்,चरम समुदाय
ஏறுபவர்,आरोही
ஏறும்,"अरोहण, (वि.) आरोही"
மருத்துவ காலம்,रोगलक्षण काल
கிளிடெல்லர்,"पर्याणिक, क्लाइटेलमी"
கிளிடெல்லம்,"पर्याणिका, क्लाइटेलम"
கிளிட்டோரியா,क्लाइटोरिया
கிளிட்டோரிஸ்,भगशेफ
க்ளோகா,अवस्कर
குளோனல் தவளை,क्लोनी मेंढक
குளோனல் பரப்புதல்,क्लोनी प्रवर्धन
குளோனல் தேர்வு,क्लोनी वरण
குளோன்,क्लोन
குளோனிங்,क्लोनन
திருமணத்தை மூடு,सगे-संबंधियों में विवाह
மூடிய அமைப்பு,संवृत तंत्र
க்ளோஸ்ட்ரிடியம்,क्लॉस्ट्रिडियम
க்ளோஸ்ட்ரிடியம் பியூட்டிலிசியம்,क्लॉस्ट्रीडियम ब्यूटिलिकम
க்ளோட் பஸ்டர்,स्कंद विदारक
இரத்தம் உறைதல்,रुधिर स्कंदन
க்ளோவர் பீன்,लौंग फली
க்ளோவர்-இலை மாதிரி,"त्रिपर्णी मॉडल, क्लोवर लीफ मॉडल"
கோமாளி மீன்,क्लाउन मीन
சினிடேரியன்ஸ்,नाइडेरिया प्राणी
Cnidoplast,दंशकोरक
Coacevate,"सहपुंज, सहपुंजित"
கரடுமுரடான சரிசெய்தல் குமிழ்,स्थूल समायोजन घुंडी
சொரசொரப்பான மண்,मोटी रेत
கடலோர மணல்,तटीय टिब्बा
கடலோர இறால் கலாச்சார பண்ணை,तटीय झींगा संवर्धन फार्म
கோபால்ட்,कोबाल्ट
கோகோயின்,कोकेन
கோசிடியோசிஸ்,कॉक्सीडियता
கோகஸ்,"गोलाणु, कॉकस"
கோசிக்ஸ்,अनुत्रिक
கோக்லியா,"कर्णावर्त, कॉक्लिया"
கோக்லியா,फली कुंडल
COCOON,"कोया, कोकून"
குறியிடப்பட்ட மரபணு திட்டம்,कोडित जीन कार्यक्रम
கோடீன்,कोडीन
குறியீட்டு முறை,संकेतन
குறியீட்டு முறை,कूटन (कूटलेखन)
குறியீட்டு முறை,कोडन
குறியீட்டு ஸ்ட்ராண்ட்,"कूटन रज्जुक, कोडन रज्जुक"
குறியீட்டு,सहप्रभाविता
கோடான்,"प्रकूट, कोडॉन"
கோலண்டரேட்,सीलेन्टरेट
கோலெண்டெரோன்,आंतरगुहा
செலியாக் கேங்க்லியன்,"उदर-गुहा, गुच्छिका"
கோலோமேட்,"प्रगुही, सीलोमी"
கோலோம்,"प्रगुहा, सीलोम"
கோலமிக் எபிட்டிலியம்,प्रगुही उपकला
கோலமிக் திரவம்,प्रगुही तरल
கோலோமோ சாக்,प्रगुहा कोश
கோனோசைடிக்,संकोशिकी
கோயனோபோடியாசே,सीनोपोडिएसी
கோஎன்சைம்,सहएंजाइम
இணை பரிணாமம்,सह-विकास
இணை அழிவு,"सहविलोपन, सह-विलोप"
இணை காரணி,सह-कारक
ஒத்திசைவு,संसंजन
ஒத்திசைவு சக்தி,संसंजन बल
ஒத்திசைவு கோட்பாடு,संसंजन सिद्धांत
ஒத்திசைவு-பதற்றம்-தடுப்பு,संसंजन-तनाव वाष्पोत्सर्जन
கோஹார்ட்,कोहॉर्ट
சுழல் அல்லது ஹெலிகலாக சுருண்டது,सर्पिल या कुंडलित रूप से लिपटी/लपेटी गई
சுருண்ட,"कुंडलित, लपेटा गया"
கோயிட்டஸ்,मैथुन
கோயிட்டஸ் குறுக்கீடு (திரும்பப் பெறுதல்),अंतरित मैथुन (निष्कासन)
கொல்கிசின்,कॉल्चिसिन
கொல்கிகம் இலையுதிர் காலம்,कोल्चिकम औटम्नेल
குளிர் இரத்தம்,"असमतापी, अनियततापी"
குளிர் பாலைவனம்,शीत मरुस्थल
குளிர் ஏற்பி,शीतग्राही
கோலியோப்டரன்,वर्मपंखी
கோலியோப்டைல்,प्रांकुर चोल
கோலோஹிசா,मूलांकुर-चोल
கோலியஸ்,कोलियस
கொலாஜன்,कोलैजन
கொலாஜன் ஃபைபர்,कोलैजन रेशा
காலர்,कॉलर
இணை சுரப்பி,संपार्श्विक ग्रंथि
குழாய் சேகரித்தல்,संग्राहक नलिका
சேகரிக்கும் குழாய்,संग्राहक वाहिनी
கோலெட்டோட்ரிச்சம்,कॉलेटोट्राइकम
கோலோபிளாஸ்ட் செல்,श्लेषकोरक कोशिका
கூழ்,कोलॉइड
கூழ்,कोलॉइडी
கொலோகாசியா,अरबी
பெருங்குடல்,वृहदंत्र
காலனித்துவ வடிவம்,निवह-जीव
காலனித்துவ நாஸ்டாக்,निवही नॉस्टॉक
காலனித்துவம்,निवहभवन
காலனி,निवह
கொலஸ்ட்ரம்,"नवस्तन्य, नवदुग्ध"
வண்ண குருட்டுத்தன்மை,वर्णांधता
நெடுவரிசை நிறமூர்த்தம்,स्तंभ वर्णलेखन
பெர்டினியின் நெடுவரிசை,बर्टिनी स्तंभ
நெடுவரிசை எபிட்டிலியம்,स्तंभाकार उपकला
சீப்புத் தட்டு,कंकत पट्टिका
ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு நோய்க்குறி,संयुक्त प्रतिरक्षा न्यूनता संलक्षण
ஒருங்கிணைந்த எடை,संयुक्त भार
சீப்பு-ஜெல்லி,"कॉम्ब जेली, कंकत जेली"
எரிப்பு,दहन
எரிப்பு செயல்முறை,दहन प्रक्रम
கமா,कॉमा (रूप)
துவக்கவாதம்,सहभोजिता
கமிஷரல் கப்பல்,संधायी वाहिका
பொதுவான மூதாதையர்,साझा पूर्वज
பொதுவான கரோடிட் தமனி,मूल ग्रीवा धमनी
பொது இந்திய தேரை,सामान्य भारतीय भेक
சமூக பன்முகத்தன்மை,समुदाय विविधता
சமூக தொடர்பு,समुदाय पारस्परिक क्रिया
சுருக்கம்,संहनन
தோழர் செல்,सहचर कोशिका
ஒப்பீட்டு உடற்கூறியல்,तुलनात्मक शारीर
ஒப்பீட்டு உருவவியல்,तुलनात्मक आकारिकी
பொருந்தக்கூடிய தன்மை,"संसुगति, ससंगता"
பொருந்தக்கூடிய தன்மை,निषेच्यता
ஈடுசெய்யும் மீளுருவாக்கம்,प्रतिकारी पुनस्र्द्भवन
திறமையான செல்,सक्षम कोशिका
திறமையான புரவலன்,समर्थ परपोषी
போட்டி,"स्पर्धा, प्रतियोगिता"
போட்டி தடுப்பு,स्पर्धी संदमन
போட்டி தடுப்பான்,स्पर्धी संदमक
நிரப்புத்தன்மை,पूरकता
நிரப்பு வடிகட்டி,पूरक फिल्टर
நிரப்பு மரபணு,पूरक जीन
நிரப்பு ஜோடி,पूरक युग्म
முழுமையான செரிமான பாதை,संपूर्ण पाचन पथ
முழுமையான இணைப்பு,पूर्ण सहलग्नता
முழுமையான ஆக்சிஜனேற்றம்,पूर्ण उपचयन
சிக்கலான,सम्मिश्र
சிக்கலான,जटिल
சிக்கலான,संकुल
சிக்கலான திசு,जटिल ऊतक
கூட்டு,"संयुक्त, संग्रथित"
CORRYMB கூட்டு,संयुक्त समशिख
கலவை எபிட்டிலியம்,बहुस्तर उपकला
கூட்டு கண்கள்,संयुक्त नेत्र
கூட்டு அம்பல்,संयुक्त पुष्पछत्र
கட்டாய நடவடிக்கை,बाध्यकारी क्रिया
கணக்கீட்டு உயிரியல்,अभिकलन जैविकी
கணக்கிடப்பட்ட டோமோகிராபி,अभिकलित टोमोग्राफी
கணினி திரை,कंप्यूटर स्क्रीन
செறிவூட்டப்பட்ட சிறுநீர்,सांद्रित मूत्र
செறிவு,"सांद्रण, गाढ़ापन, सांद्रता"
செறிவு சாய்வு,सांद्रण प्रवणता
கருத்து,गर्भधारण
நெய்யுதல்,संघनन
நெய்யுதல்,द्रवण
மின்தேக்கி டிகண்டென்சேஷன் சுழற்சி,संघनन विसंघनन चक्र
ஒடுக்கப்பட்ட நிலை,संघनित अवस्था
மின்தேக்கி லென்ஸ்,संग्राही लेन्स
நிபந்தனை,सप्रतिबंध
நிபந்தனை,प्रानुकूलित
நரம்பு தூண்டுதல் கடத்தல்,तंत्रिका आवेग का चालन
நீர் கடத்தல்,जल संवहन
கடத்தும் எலக்ட்ரோலைட் ஜெல்,चालक विद्युत् अपघट्य जेल
கூம்பு,शंकु
ஒத்துப்போகிறது,संरूपण
கன்ஃபார்மர்,संरूपी
பிறவி,जन्मजात
கூம்பு வேர்,शंकुरूप जड़
கூம்பு,शंक्वाकार
கொனிடியா,कोनिडिया
கூம்பு,"शंकुवृक्ष, कोनिफर"
கோனிஃபெரி,कोनीफेरी
கோனிஃபெரோப்சிடா,कोनिफेरोप्सिडा
இணைக்கும் வாஸ்குலர் மூட்டை,संयुक्त संवहनी बंडल
இணைந்த,संयुग्मी
இணைவு,संयुग्मन
கான்ஜுன்டிவா,नेत्रश्लेष्मला
ஒருங்கிணைந்த திசு,संयोजक ऊतक
இணைப்பு திசு,संयोजी ऊतक
கோனலின் சோதனை,कॉनेल का प्रयोग
பாதுகாப்பு வனவியல்,संरक्षण वानिकी
கன்சர்வேஷனல் உழவு,संरक्षणात्मक जुताई
நிலைத்தன்மை,स्थिरता
தொகுதி,"संघटक, रचक"
அமைப்புரீதியான நொதி,रचक एंजाइम
நுகர்வோர்,उपभोक्ता
தொடர்பு தடுப்பு,संपर्क संदमन
தொற்று நோய்,"संसर्गज रोग, छूत की बीमारी"
மாசுபடுத்துங்கள்,संदूषित करना
மாசுபாடு,संदूषण
தற்கால உயிரியல்,"समकालीन जीवविज्ञान, समकालीन जैविकी"
கண்டம்,महाद्वीप
விளிம்பு உழுதல்,समोच्चरेखीय जुताई
ஒப்பந்தம்,संकुंचलनशीलता
சுருக்க ஃபைபர்,संकुंचनशील रेशा
சுருக்க புரதம்,संकुंचनशील प्रोटीन
சுருக்கமான பதில்,संकुंचनशील अनुक्रिया
சுருக்க வெற்றிடம்,"संकुंचलनशील धानी, संकुंचलनशील रिक्तिका"
மாறுபட்ட முகவர்,विभेद कारक
மாறுபட்ட முகவர்,भेदन कारक
மாறுபட்ட முகவர்,विपर्यास कारक
மாறுபட்ட பண்பு,विपर्यासी विशेषक
மையவிலக்கு விசை,अपकेंद्री बल
கட்டுப்பாட்டு காரணி,नियंत्रक कारक
கட்டுப்படுத்தப்பட்ட சோதனை,नियंत्रित प्रयोग
கோனஸ்,शंकुक
கோனஸ் தமனி,धमनी शंकु
வழக்கமான உழவு,"पारंपरिक जुताई, रूढ जुताई"
மாற்றப்பட்டது,"अभिसरित, अभिसारित"
ஒருங்கிணைந்த,अभिसारी
குவிந்த (பரிணாமம்),अभिसारी (विकास)
Convolvulaceae,कॉन्वॉल्वुलेसी
சுருண்ட குழாய்,संवलित नलिका
ஒருங்கிணைப்பு,समन्वय
கோபாலிமர்,सहबहुलक
தாமிரம்,"ताम्र, तांबा"
காப்ரோலைட்,मलगुटिका
கோப்ரோபிலஸ்,शमलरागी
சமாளிக்கவும்,संयुग्मन करना
சமாளிப்பு,मैथुन
சமாளிப்பு,संयुग्मन
கோபூலேட்டரி பேட்,मैथुन तल्प
பவளப்பாறை சமூகம்,प्रवाल भित्ति समुदाय
பவளம்,"मूंगा, प्रवाल"
கோர்டேட்,हृदयाकार
மைய பகுதி,क्रोड क्षेत्र
மைய மண்டலம்,क्रोड क्षेत्र
கோர்ரெசர்,सहदमनकारी
கோரிபாஸ்பின்,कोरीफॉस्फीन
கார்க்,"काग, कॉर्क"
கார்க் காம்பியம்,काग एधा
கார்க் திருகு,"काग पेच, कार्क स्क्रू"
கோர்ம்,"घनकंद, कॉर्म"
சோளம் துளைப்பான்,मक्का-वेधक
கார்னியா,"स्वच्छ मंडल, कॉर्निया"
கார்னீஜென் செல்,कॉर्नियाजन कोशिका
கார்னியல் லென்ஸ்,कॉर्निया लेन्स
கொரோலா,दलपुंज
கொரோனா,"किरीट, कोरोना"
கொரோனா ஊடுருவும் நொதி,किरीट भेदक एंजाइम
கொரோனா ரேடியாடா,अरीय किरीट
கொரோனாரியா,कोरोनेरिई
கரோனரி தமனி,हृद् धमनी
கரோனரி தமனி பைபாஸ்,हृद्धमनी उपमार्ग
கரோனரி தமனி நோய்,हृद्धमनी रोग
கரோனரி சல்கஸ்,हृद् परिखा
கார்போரா கேவர்னோசா (ஆண்குறியின்),"शिश्न का सगुह पिंड, शिश्न का कॉर्पोरा कैवर्नोसा"
கார்போரா குவாட்ரிகெமினா,"पिंड चतुष्टि, कॉर्पोरा क्वाड्रीजेमिना"
கார்பஸ்,"पिंड, कॉर्पस"
கார்பஸ் அல்பிகான்ஸ்,कॉर्पस ऐल्बिकेन्स
கார்பஸ் கால்சம்,"महासंयोजक पिंड, कॉर्पस कैलोसम"
கார்பஸ் லியூடியம்,"पीत पिंड, कॉर्पस ल्यूटियम"
கார்பஸ் ஸ்போங்கியோசம்,स्पंजी पिंड
கார்பஸ் ஸ்ட்ரைட்டம்,"रेखित पिंड, कॉर्पस स्ट्रिएटम"
அரிப்பு,संक्षारित करना
கோர்டெக்ஸ்,वल्कुट
கார்டிகல் நெஃப்ரான்,वल्कुटी वृक्काणु
கார்டிகோஸ்டிரோன்,कॉर्टिकोस्टेरोन
கார்டிகோட்ரோபிக்,वल्कुट-प्रभावी
கார்டிசோல்,कॉर्टिसॉल
கார்டிசோன்,कॉर्टिसोन
கோர்வஸ்,कॉर्वस
கோரிம்ப்,"समशिख, कोरिम्ब"
அண்ட தோற்றம்,ब्रह्मांडीय उत्पत्ति
காஸ்மிக் ரே,"अंतरिक्ष किरण, कॉस्मिक किरण"
காஸ்மிட்,कॉस्मिड
காஸ்மோசோவன் கோட்பாடு,ब्रह्मांड-जीवोद्भव सिद्धांत
பருத்தி போல் புழு,कपास गोलक शलभ
ஆலோசனை,"परामर्श, परामर्शन"
எதிர்-நடப்பு அமைப்பு,प्रति प्रवाह तंत्र
உறவினர் திருமணம்,कजन विवाह
சக பிணைப்பு,सहसंयोजी आबंध
கவர்,आवरण
எபிட்டிலியத்தை உள்ளடக்கியது,आवरण उपकला
கபரின் சுரப்பி,काउपर - ग्रंथि
காக்ஸா,कक्षांग
காக்ஸா,श्रोणि
காக்ஸல் எலும்பு,श्रोणि-अस्थि
கோக்ஸல் செயல்முறை,कक्षांग प्रवर्ध
கிராக்,क्रैक
கிராக்கர் வெடிப்பு,पटाखा स्फोटन
கிரானியல் எலும்பு,कपाल अस्थि
கிரானியல் மெனிங்க்கள்,कपाल तानिका
கிரானியல் நரம்பு,कपाल तंत्रिका
கிரானியோசாக்ரல் வெளிச்செல்லும்,कपालत्रिक बहिर्गम
கிரானியம்,कपाल
கிராசுலேசியன் அமில வளர்சிதை மாற்றம்,क्रेस्यूलेसी अम्ल उपापचय
நண்டு மீன்,विचिंगट
கிரியேட்டினின்,क्रिएटिनिन
உயிரினம்,प्राणी
க்ரீப்பர்,विसर्पी
கிரெனுலேஷன்,सूक्ष्मवलन
கிரெனுலேஷன்,सूक्ष्मदंतन
கிரெட்டேசியஸ் காலம்,क्रिटेशस कल्प
கிரெட்டினிசம்,"अवटुवामनता, क्रेटीनता"
CRI-DU-CHAT CINDROME,क्रि-डू-चैट संलक्षण
கிறிஸ்டே,अंतः कटक
சிக்கலான இணைப்பு இனங்கள்,क्रांतिक योजक जाति
சிக்கலான செயல்முறை,क्रांतिक प्रक्रिया
ஆபத்தான ஆபத்தான உயிரினங்கள்,अति संकटापन्न जाति
பயிர்,"सस्य, फसल"
பயிர் பொறியியல்,सस्य अभियांत्रिकी
பயிர்நிலம்,सस्य भूमि
குறுக்கு,प्रसंकर
கலப்பினம்,प्रसंकरण
குறுக்கு-பாலம்,तिर्यक् सेतु
குறுக்கு இணைக்கப்பட்டுள்ளது,"क्रॉसबद्ध, तिर्यकबद्ध"
குறுக்கு மகரந்தச் சேர்க்கை,पर-परागित
குறுக்கு மகரந்தச் சேர்க்கை,पर-परागण
கடந்து,जीन विनिमय
க்ரோடலேரியா,क्रोटालेरिया
க்ரோட்டன்,क्रोटन
கிரீடம் கால் கட்டி,क्राउन गॉल अर्बुद
கிரீடம் ஒட்டுதல்,शिखर कलमबंदी
சிலுவை,"क्रॉसरूप, क्रॉसरूपी"
கச்சா பிறப்பு விகிதம்,अशोधित जन्म दर
கச்சா இறப்பு விகிதம்,अशोधित मृत्यु दर
ஓட்டப்பந்தயம்,क्रस्टेशियाई
அழுகிறேன் ia c,क्राइ IA c
க்ரை iia b,क्राइ IIA b
கிரையோபிரசர்வேஷன்,निम्नताप परिरक्षण
கிரையோசர்ஜரி,निम्नताप शल्यचिकित्सा
ரிப்டிக்,"गोपक, गुप्त"
கிரிப்டிக் தோற்றம்,गुप्त प्रकटन
ரகசிய நிறம்,गोपक वर्ण
இரகசியமாக - வண்ணம்,गोपकतः रंग-युक्त
கிரிப்டோகாமே,क्रिप्टोगैमी
கிரிப்டோகாமியா,क्रिप्टोगैमिया
லிபர்குனின் கிரிப்ட்கள்,लीबरकुन प्रगुहिका
படிக,क्रिस्टल
படிக,क्रिस्टलीय
Ctenophorans,टेनोफोरा प्राणी
Ctenophore,"कंकतधर, टेनोफोर"
Ctenoplana,टेनोप्लाना
கொக்கு,"कुक्कू, कोकिल"
வெள்ளரி,"कुकुम्बर (ककड़ी, खीरा)"
கிகர்பிட்,कुकरबिट
கிகர்பிட்டா,कुकरबिटा
அடிம்,कल्म
சாகுபடி,कृषिज उपजाति
பயிரிடப்பட்ட பயிர்,कृष्ट सस्य
பயிரிடப்பட்ட ஆலை,कृष्ट पादप
கலாச்சார அல்லது துரிதப்படுத்தப்பட்ட யூட்ரோஃபிகேஷன்,संवर्धनीय या त्वरित सुपोषण
கலாச்சாரம்,"संवर्ध, संवर्धन"
குமுலஸ் ஓஃபோரஸ்,अंडधर पुंज
கியூபிரெசஸ் டோருலோசா,क्यूप्रेसस टोरूलोसा
குபுலா,क्यूपुला
Fupule,प्यालिका
கர்குமின்,करक्यूमिन
கர்சோரியல்,धावी
கர்வெம்ப்ரியா,कर्वेम्ब्री
வளைவு,वक्रभ्रूणी
கஸ்குட்டா,"अमरबेल, आकाशबेल"
கஸ்பேட்,"निशिताग्र, वलनी"
வெட்டு,"उपत्वचा, उपचर्म"
கட்டிங்,कर्तन
கட்டிங்,कलम
கட்ஃபிஷ்,"सुफेनक, कटलफिश"
சயனோபாக்டீரியா,सायनोजीवाणु
சயனோபாக்டீரியம்,सायनोजीवाणु
சயனோகோபாலமின் (பி 12),सायनोकोबालेमिन
சயனோஃபைசியன் கிரானுல்,साइनोफाइसीय कणिका
சியாதியம்,साऐथियम
சைக்காட்,साइकैड
சைக்காடேசி,साइकैडेसी
சைக்காடோப்சிடா,साइकैडोप्सिडा
சுழற்சி குவானோசின் மோனோபாஸ்பேட்,चक्रीय ग्वानोसीन मोनोफॉस्फेट
சுழற்சி ஒளிச்சேர்க்கை,चक्रीय प्रकाशफॉस्फोरिलन
சூறாவளி பிரிப்பான்,चक्रवाती पृथक्कारी
சைக்ளோப்ஸ்,साइक्लॉप्स
சைக்ளோஸ்போரின் அ,साइक्लोस्पोरिन-A
சைக்ளோஸ்டோமாட்டா,साइक्लोस्टोमैटा
சைகஸ்,साइकस
சைமோஸ்,ससीमाक्षी
சைமோஸ் வகை,ससीमाक्ष प्रकार
சைப்ரஸ்,साइप्रेस
சிப்செலா,सिप्सेला
சிஸ்டைன்,सिस्टीन
சிஸ்டிக் ஃபைப்ரோஸிஸ்,"पुटीय तंतुमयता, पुटीय रेशमयता"
சைட்டோகினேசிஸ்,कोशिका-द्रव्य विभाजन
சைட்டோக்ரோம்,साइटोक्रोम
சைட்டோகைன் தடை,साइटोकाइन अवरोध
சைட்டோகினின்,साइटोकाइनिन
சைட்டாலஜி,कोशिकाविज्ञान
சைட்டன்,तंत्रिकाय
சைட்டோபிளாசம்,कोशिका-द्रव्य
சைட்டோபிளாஸ்மிக் பாலம்,कोशिकाद्रव्यी सेतु
சைட்டோபிளாஸ்மிக் குளோபுல்,कोशिकाद्रव्यी गोलिका
சைட்டோசின்,साइटोसीन
சைட்டோஸ்கெலட்டன்,कोशिका-पंजर
சைட்டோசோல்,"कोशिकाविलेय, साइटोसोल"
சைட்டோடாக்சோனமி,कोशिकावर्गिकी
நீரிழப்பு,निर्जलीकरण
பால் தொழில்நுட்பம்,डेरी प्रौद्योगिकी
டாப்னல்ஸ்,डैफ्नेलीज
டாப்னியா,डैफ्निया (जल पिस्सू)
இருண்ட பின் தரையில்,अदीप्त पृष्ठभूमि
இருண்ட புலம் நுண்ணோக்கி,अदीप्त क्षेत्र सूक्ष्मदर्शिकी
இருண்ட எதிர்வினை,अप्रकाशिक अभिक्रिया
டார்வினிசம்,डार्विनवाद
டார்வின் பிஞ்ச்,"डार्विन कुलिंग (पक्षी), डार्विन फिंच"
தரவு குறைபாடு,आँकड़े अपूर्ण
தேதி பனை,खजूर वृक्ष
டதுரா ஸ்ட்ராமோனியம்,डाटूरा स्ट्रेमोनियम (धतूरा)
மகள் செல்,संतति कोशिका
நாள் நடுநிலை ஆலை,दिवस-निरपेक्ष पादप
நாள் நீளம்,दिन-अवधि
சிதைவு,विवृद्धि
இறந்த படப்பிடிப்பு,मृत प्ररोह
காது கேளாமை,बधिरता
டிகேமர்,दशतय
அழுகும் கரிமப் பொருட்கள்,क्षयशील जैव पदार्थ
டெசிபல்,डेसिबेल
டெசிடுவா பாசலிஸ்,पाती आधार
டெசிடுவா காப்ஸ்யூலரிஸ்,पाती संपुट
Decidua,"पतनिका, पाती"
இலையுதிர்,पर्णपाती
சிதைவு,अपघटित होना
டிகம்போசர்,अपघटक
டெட்ரிட்டஸை சிதைக்கும்,अपघटनी अपरद
சிதைவு வீதம்,अपघटन दर
டிகுமண்ட்,उत्शयान
பிரிக்கப்பட்ட செல்,निर्विभेदित कोशिका
ஆழமான கடல் அகழி,गभीर महासागर खाई
ஆழமான நீர் உடல்,गभीर जलाशय
டிஃபிபிரிலேஷன்,विरेशकीयन
டிஃபிபிரிலேட்டர்,विरेशकित्र
குறைபாடு,"न्यूनता, हीनता, अपूर्णता, ह्रास"
பணவாட்டம்,अपस्फीति
விலகல் அலை,विक्षेप तरंग
காடழிப்பு,"वनोन्मूलन, निर्वनन"
கோடனின் சீரழிவு,"प्रकूट अपह्रासिता, कोडॉन अपह्रासिता"
சிதைந்துவிடும்,अपह्रासित
சிதைந்த குறியீடு,अपह्रासित कूट
சிதைவு,अपह्रासन
சீரழிவு கூட்டு,अपह्रासी संधि
புல்வெளியின் சீரழிவு,घासस्थल का निम्नीकरण
சிதைவு,अपवृद्धि
மதிப்புமிக்க பழம்,स्फुटनशील फल
நீரிழப்பு,निर्जलीकरण
டீஹைட்ரோ-எபியாண்ட்ரோஸ்டிரோன்,डिहाइड्रो-एपीऐन्ड्रोस्टेरॉन
