English,Malayalam
Mineral soil,ധാതു മണ്ണ്
Minor port,ചെറിയ തുറമുഖം
Mitred closure,മിട്രഡ് ക്ലോഷർ
Mobile soil colloid,മൊബൈൽ മണ്ണ് കൊളോയിഡ്
Moisture content,ഈർപ്പത്തിന്റെ ഉള്ളടക്കം
Moisture gradient,ഈർപ്പം ഗ്രേഡിയന്റ്
Monolith,മോണോലിത്ത്
Monorail,മോണോറെയിൽ
National harbour council,നാഷണൽ ഹാർബർ കൗൺസിൽ
Natural bed,സ്വാഭാവിക കിടക്ക
Natural finish,സ്വാഭാവിക ഫിനിഷ്
Natural harbour,സ്വാഭാവിക തുറമുഖം
Natural ventilation,സ്വാഭാവിക വെന്റിലേഷൻ
Naval harbour,നാവിക തുറമുഖം
Newton,ന്യൂട്ടൺ
Non uniform flow,ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്
Occupies water rate,ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു
Oil paint,ഓയിൽ പെയിന്റ്
Oil well cement,എണ്ണ കിണർ സിമന്റ്
Open channel flow,ചാനൽ ഫ്ലോ തുറക്കുക
Optimum moisture,ഒപ്റ്റിമൽ ഈർപ്പം
Organic soil,ജൈവ മണ്ണ്
Orientation,ഓറിയന്റേഷൻ
Orthogonal,ഓർത്തോഗണൽ
Ortstein,ഒർട്ട്സ്റ്റീൻ
Outer signal,ബാഹ്യ സിഗ്നൽ
Oxidation,ഓക്സിഡേഷൻ
Pantry,കലവറ
Parapet,പാരപെറ്റ്
Parapet wall,പാരപെറ്റ് മതിൽ
Parent material,പാരന്റ് മെറ്റീരിയൽ
Pebble cast plaster,പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ
Pedalfer,പെഡൽഫർ
Pedocal,പെഡോക്കൽ
Pedogenesis,പെഡോജെനിസിസ്
Pedology,പെഡോളജി
Pedosphere,പെഡോസ്ഫിയർ
Penetrometer,പെനെട്രോമീറ്റർ
Pent roof,പെന്റ് മേൽക്കൂര
Peptizing agent,പെപ്റ്റിസിംഗ് ഏജന്റ്
Period of analysis,വിശകലന കാലയളവ്
Perpend,പെർപെൻഡ്
Persorption,പെർസോർപ്ഷൻ
Pier,പിയർ
Pilaster,പിലാസ്റ്റർ
Pitch,പിച്ച്
Pitched roof,പിച്ചിട്ട മേൽക്കൂര
Plain concrete,പ്ലെയിൻ കോൺക്രീറ്റ്
Plane angle,തലം ആംഗിൾ
Plain yard,സമതല മുറ്റം
Plansol,പ്ലാൻസോൾ
Plastic consistency,പ്ലാസ്റ്റിക് സ്ഥിരത
Plasticity,പ്ലാസ്റ്റിറ്റി
Plasticity index,പ്ലാസ്റ്റിറ്റി സൂചിക
Plasticity limit,പ്ലാസ്റ്റിറ്റി പരിധി
Plasticity range,പ്ലാസ്റ്റിറ്റി ശ്രേണി
Platy structure,പ്ലാറ്റി ഘടന
Plinth,സ്തംഭം
Plough soil,ഉഴുതുമണ്ണ്
Plum stone,പ്ലം കല്ല്
Podzole,പോഡ്സോൾ
Pointing,ചൂണ്ടിക്കാണിക്കുന്നു
Polygonal wall,ബഹുഭുജ മതിൽ
Pore space,പോർ സ്പേസ്
Port,തുറമുഖം
Positive ventilation,പോസിറ്റീവ് വെന്റിലേഷൻ
Prairie soil,പുൽമേടുള്ള മണ്ണ്
Precision,കൃത്യത
Primary particle,പ്രാഥമിക കണിക
Prismatic structure,പ്രിസ്മാറ്റിക് ഘടന
Productive work,ഉൽപ്പാദനപരമായ ജോലി
Project justification,പദ്ധതിയുടെ ന്യായീകരണം
Protective work,സംരക്ഷണ പ്രവർത്തനം
Pseudo-mycelium,കപട-മൈസീലിയം
Puddle,പുഡിൽ
Pugging,പഗ്ഗിംഗ്
Pumice,പ്യൂമിസ്
Puncheon,പഞ്ച്യോൺ
Puppet,പാവ
Putlog,പുട്ട്ലോഗ്
Putlog scaffold,പുട്ട്ലോഗ് സ്കാർഫോൾഡ്
Quantity surveyor,അളവ് തൂക്ക നിരീക്ഷകൻ
Quarry sap,ക്വാറി സ്രവം
Quay,കടവ
Queen closure,രാജ്ഞി അടച്ചുപൂട്ടൽ
Quoin,ക്വോയിൻ
Raft foundation,റാഫ്റ്റ് അടിത്തറ
Raker,റാക്കർ
Raking,റാക്കിംഗ്
Raking bond,റാക്കിംഗ് ബോണ്ട്
Raking flashing,റാക്കിംഗ് ഫ്ലാഷിംഗ്
Rapidly varying flow,അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്
Recoverable payment,വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്
Red earth,ചുവന്ന ഭൂമി
Red loam,ചുവന്ന പശിമരാശി
Regulator,റെഗുലേറ്റർ
Regur or black cotton soil,റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്
Repayment contract,തിരിച്ചടവ് കരാർ
Residual shrinkage,ശേഷിക്കുന്ന ചുരുങ്ങൽ
Residual soil,ശേഷിക്കുന്ന മണ്ണ്
Reveal,വെളിപ്പെടുത്തുക
Reveal pin,പിൻ വെളിപ്പെടുത്തുക
Reveal tie,സമനില വെളിപ്പെടുത്തുക
Ridge,റിഡ്ജ്
Ridge capping,റിഡ്ജ് ക്യാപ്പിംഗ്
River,നദി
Road stead,റോഡ് സ്റ്റെഡ്
Rough plaster,പരുക്കൻ പ്ലാസ്റ്റർ
Rubble,അവശിഷ്ടങ്ങൾ
Rubble masonry,അവശിഷ്ടങ്ങൾ
Rubble walling,അവശിഷ്ടങ്ങൾ ചുവരുകൾ
Running measurement,റണ്ണിംഗ് മെഷർമെന്റ്
Safe bearing capacity,സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി
Salt glaze,ഉപ്പ് ഗ്ലേസ്
Sample size,സാമ്പിൾ വലിപ്പം
Sampling distribution,സാമ്പിൾ വിതരണം
Sampling error,സാമ്പിൾ പിശക്
Sand,മണല്
Sand finish,സാൻഡ് ഫിനിഷ്
Sand hand moulding,മണൽ കൈ മോൾഡിംഗ്
Sanding,സാൻഡിംഗ്
Saturated soil,പൂരിത മണ്ണ്
Saturated soil paste,പൂരിത മണ്ണ് പേസ്റ്റ്
Saturation extract,സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്
Saturation percentage,സാച്ചുറേഷൻ ശതമാനം
Saucer dome,സോസർ ഡോം
Scaffold,സ്കാർഫോൾഡ്
Schist,ഷിസ്റ്റ്
Sea port,കടൽ തുറമുഖം
Secret gutter,രഹസ്യ ഗട്ടർ
Second,രണ്ടാമത്
Sedimentation analysis,സെഡിമെന്റേഷൻ വിശകലനം
Semi-artificial harbour,അർദ്ധ കൃത്രിമ തുറമുഖം
Semi tidal dock,സെമി ടൈഡൽ ഡോക്ക്
Senile,സെനൈൽ
Shale,ഷെയ്ൽ
Sheet pile,ഷീറ്റ് കൂമ്പാരം
Shrinkage limit,ചുരുങ്ങൽ പരിധി
Shuttering,ഷട്ടറിംഗ്
Siallitic soil,സിയാലിറ്റിക് മണ്ണ്
Sierozem,സീറോസെം
Sill,സിൽ
Silt,ചെളി
Single flemish blood,ഏക മാംസ രക്തം
Single grained structure,ഒറ്റ തരി ഘടന
Skeletal soil,എല്ലിൻറെ മണ്ണ്
Skirting,സ്കിർട്ടിംഗ്
Sleeper wall,സ്ലീപ്പർ മതിൽ
Side gutter,സൈഡ് ഗട്ടർ
Slide rule,സ്ലൈഡ് നിയമം
Slip dock,സ്ലിപ്പ് ഡോക്ക്
Smoniza,സ്മോനിസ
Soaking,കുതിർക്കുന്നു
Soil association,മണ്ണ് അസോസിയേഷൻ
Soil class,മണ്ണ് ക്ലാസ്
Soil complex,മണ്ണിന്റെ സമുച്ചയം
Soil consistency,മണ്ണിന്റെ സ്ഥിരത
Soil family,മണ്ണിന്റെ കുടുംബം
Soil frame work,മണ്ണ് ഫ്രെയിം വർക്ക്
Soil moisture,മണ്ണിലെ ഈർപ്പം
Soil moisture accretion,മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ
Soil moisture deficit,മണ്ണിന്റെ ഈർപ്പം കുറവ്
Soil morphology,മണ്ണിന്റെ രൂപഘടന
Soil particle,മണ്ണിന്റെ കണിക
Soil phase,മണ്ണിന്റെ ഘട്ടം
Soil profile,മണ്ണിന്റെ പ്രൊഫൈൽ
Soil reaction,മണ്ണിന്റെ പ്രതികരണം
Soil separates,മണ്ണ് വേർതിരിക്കുന്നു
Soil series,മണ്ണ് പരമ്പര
Soil solution,മണ്ണ് പരിഹാരം
Soil structure,മണ്ണിന്റെ ഘടന
Soil texture,മണ്ണിന്റെ ഘടന
Soil type,മണ്ണിന്റെ തരം
Solum,സോലം
Sorption,സോർപ്ഷൻ
Spalls,സ്പാൾസ്
Specific ion effect,പ്രത്യേക അയോൺ പ്രഭാവം
Squared coursed rubble masonry,ചതുരാകൃതിയിലുള്ള പാടശേഖരം
Squared regular coursed rubble masonry,ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ
Steady flow,സ്ഥിരതയുള്ള ഒഴുക്ക്
Stepped flashing,സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്
Stickiness,ഒട്ടിപ്പിടിക്കുക
Sticking point,സ്റ്റിക്കിംഗ് പോയിന്റ്
Stone,കല്ല്
Slop hand moulding,സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്
Strap hinge,സ്ട്രാപ്പ് ഹിഞ്ച്
Straw board,വൈക്കോൽ ബോർഡ്
Stream,ധാര
Stress,സമ്മർദ്ദം
Stretcher,സ്ട്രെച്ചർ
Stretcher bond,സ്ട്രെച്ചർ ബോണ്ട്
Stretcher course,സ്ട്രെച്ചർ കോഴ്സ്
String,സ്ട്രിംഗ്
String course,സ്ട്രിംഗ് കോഴ്സ്
Structure factor,ഘടന ഘടകം
Structure index,ഘടനാ സൂചിക
Stucco,സ്റ്റക്കോ
Stud,സ്റ്റഡ്
Stylobate,സ്റ്റൈലോബേറ്റ്
Sub soil,ഉപ മണ്ണ്
Sub structure,ഉപ ഘടന
Summation curve,സമ്മേഷൻ വക്രം
Sun mica,സൺ മൈക്ക
Super structure,സൂപ്പർ ഘടന
Surveyor,സർവേയർ
S-value,എസ്-മൂല്യം
Swag,കൊള്ളമുതൽ
Swan neck,സ്വാൻ കഴുത്ത്
Tabernacle,കൂടാരം
Table hand moulding,ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്
Tanking,ടാങ്കിംഗ്
Tempietto,ടെമ്പിയറ്റോ
Tempering,ടെമ്പറിംഗ്
Template,ടെംപ്ലേറ്റ്
Template,ടെംപ്ലേറ്റ്
Tepidarium,ടെപ്പിഡാരിയം
Terracotta,ടെറാക്കോട്ട
Terra rosa,ടെറ റോസ
Terrazzo,ടെറാസോ
Tetra style,ടെട്ര ശൈലി
Threshold limit value,പരിധി പരിധി മൂല്യം
Throat,തൊണ്ട
Through stone,കല്ലിലൂടെ
Tidal basin,ടൈഡൽ ബേസിൻ
Tie bar,ടൈ ബാർ
Tie beam,ബീം കെട്ടുക
Tie rod,വടി കെട്ടുക
Tirs,ടയർ
Tolerance,സഹിഷ്ണുത
Toothing,പല്ലുവേദന
Top soil or surface soil,മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്
Total porosity,ആകെ പൊറോസിറ്റി
Tracery,ട്രേസറി
Train resistance,ട്രെയിൻ പ്രതിരോധം
Transept,ട്രാൻസെപ്റ്റ്
Transitional soil,പരിവർത്തന മണ്ണ്
Transom,ട്രാൻസോം
Transport soil,മണ്ണ് ഗതാഗതം
Tributary,പോഷകനദി
Triforium,ട്രിഫോറിയം
Triglyph,ട്രൈഗ്ലിഫ്
Truncated soil,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
Turbulent flow,പ്രക്ഷുബ്ധമായ ഒഴുക്ക്
Turret,ടററ്റ്
Tympar num,ടൈംപാർ നമ്പർ
Ultimate bearing capacity,ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി
Ultimate ph,ആത്യന്തിക പിഎച്ച്
Uncoursed random rubble masonry,ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ
Uncoursed squared rubble masonry,കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ
Undercroft,അണ്ടർക്രോഫ്റ്റ്
Unfilled porosity,നിറയാത്ത സുഷിരം
Uniform flow,ഏകീകൃത ഒഴുക്ക്
Unit frame type scaffold,യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്
Unproductive work,ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി
Unsaturated soil,അപൂരിത മണ്ണ്
Unsteady flow,അസ്ഥിരമായ ഒഴുക്ക്
Upper plastic limit,മുകളിലെ പ്ലാസ്റ്റിക് പരിധി
Valley gutter,താഴ്വര ഗട്ടർ
Vault,നിലവറ
Vetarium,വെറ്റേറിയം
Ventilation,വെന്റിലേഷൻ
Ventilator,വെന്റിലേറ്റർ
Veramdah,വരംദഹ്
Vestibule,വെസ്റ്റിബ്യൂൾ
Villa,വില്ല
