Tamil,Hindi
நிலை மாற்றம்,अवस्था परिवर्तन
பரிமாற்ற சமிக்ஞை,अंतरण संकेत
மாற்ற பொறிமுறை,परिवर्तन क्रियाविधि
மாறி உயிரெழுத்து,परिवर्ती स्वर
"கால்வாய், கால்வாய், கால்வாய், நீர்வழி, கால்வாய்","प्रणाल, चैनल, वाहिका, जलमार्ग, चैनल"
சேனல் திறன்,चैनल क्षमता
சேனல் எண்,चैनल संख्या
சேனல் டிஸ்ப்ளேசர்,चैनल विस्थापक
சேனல் சுழல்,चैनल प्रचक्रण
கணினி பயன்பாட்டுக் குறியீடு,प्रणाल उपयोग सूचकांक
சேனல் வோகோடர் சேனல் வோகோடர்,"चैनल वोकोडर, चैनल वाक्कोडित्र"
சேனல் வரம்பு பெருக்கி,चैनल परास प्रवर्धक
சேனல் விநியோகம்,चैनल वितरण
பல நிறமாலை,बहुछिन्न स्पेक्ट्रम
"சேனலைசேஷன், சேனலிங், காற்றோட்டம்","प्रणालकरण, चैनलन, प्राणालन"
"குழப்பம், கோளாறு","अस्तव्यस्तता, अव्यवस्था"
"குழப்பமான, ஒழுங்கற்ற","अस्तव्यस्त, अव्यवस्थित"
தடையற்ற சுழற்சி,अव्यवस्थित परिसंचण
குழப்பமான வேகம்,अस्त-व्यस्त गति
சால் குழாய்,चाउल नलिका
"பாத்திரம்*, குணம், குணம், குணம், தன்மை","संप्रतीक*, लक्षण, गुण, स्वरूप, वर्ण"
பாத்திரம் அடர்த்தி,संप्रतीक सघनता
எழுத்து ஜெனரேட்டர்,संप्रतीक जनित्र
பயிற்சி குழு,सक्षण समूह
எழுத்து எழுத்து அச்சுப்பொறி,संप्रतीक वर्ण मुद्रक
பாத்திர வாசகர்,संप्रतीक पठित्र
பாத்திரம் அங்கீகாரம்,संप्रतीक अभिज्ञान
பாத்திர சமூகம்,संप्रतीक समुदाय
பண்பு தரவு,अभिलक्षणिक दत्त
குணாதிசய சாதனம்,अभिलक्षण युक्ति
"பண்பு, பண்பு, பண்பு, முழுமையான, பண்பு, பண்பு","लक्षण, विशेषता, अभिलक्षण, पूर्णाश, अभिलक्षणिक, कैरेक्टेरिस्टिक"
பண்பு வளைவு,अभिलक्षणिक वक्र
பண்பு திசை,अभिलक्षणिक दिशा
சிறப்பியல்பு சமன்பாடு,अभिलक्षण-समीकरण
"பண்பு செயல்பாடு, பண்பு செயல்பாடு","अभिलक्षण-फलन, कैरेक्टेरिस्टिक फलन"
பண்பு மின்மறுப்பு,अभिलक्षणिक प्रतिबाधा
பண்பு தூண்டல்,अभिलक्षणिक प्रेरण
"பண்பு நீளம், பண்பு நீளம்","अभिलक्षणिक लंबाई, अभिलक्षणिक दैर्घ्य"
பண்புக் கோடு,अभिलक्षणिक रेखा
பண்பு தொனி,अभिलक्षणिक स्वर
புள்ளி பண்புகள்,समबिन्दु अभिलक्षण
பண்பு சொத்து,अभिलक्षणिक गुणधर्म
சிறப்பியல்பு கதிர்வீச்சு,अभिलक्षणिक विकिरण
பண்பு வெப்பநிலை,अभिलक्षणिक ताप
சிறப்பியல்பு நேரம்,अभिलक्षणिक समय
பண்பு மதிப்பு,अभिलक्षणिक मान
சிறப்பியல்பு எக்ஸ்ரே,अभिलक्षणिक X - किरण
பண்பு குணகம்,अभिलक्षण गुणांक
பாத்திரம்,कैरेक्ट्रान
"கட்டணம், கட்டணம், நிரப்பு, கட்டணம்","आवेश, चार्ज, भरण, प्रभार"
சார்ஜ் கேரியர் சார்ஜ் கேரியர்,"चार्ज वाहक, आवेश वाहक"
கட்டணம் கட்டணம்,"चार्ज अभ्र, आवेश अभ्र"
உந்துவிசை கூறு,आवेश-घटक
சார்ஜ் கான்ஜுகேட்,चार्ज संयुग्मी
கட்டணம் பாதுகாப்பு,आवेश संरक्षण
சார்ஜ் மின்னோட்டம்,चार्ज धारा
தற்போதைய திசையன்,आवेशधारा सदिश
கட்டணம் அடர்த்தி,आवेश-घनत्व
கட்டணம் விநியோகம்,आवेश वितरण
கட்டணம் பரிமாற்றம் கட்டணம் பரிமாற்றம்,"चार्ज विनिमय, आवेश विनिमय"
கட்டணம் இலவச மக்கள் தொகை,आवेशमुक्त समष्टि
கட்டணம் சார்ந்தது,चार्ज अनाश्रित
பேரார்வம் அமைதி,आवेश निश्चिरता
கட்டணம் நிறை விகிதம்,आवेश संहति अनुपात
கட்டணம் பெருக்கல்,आवेश गुणन
தூண்டுதலின் நடுநிலைப்படுத்தல்,आवेश निष्प्रभावन
"சார்ஜ் சமநிலை, சார்ஜ் ஒப்புமை","चार्ज पैरिटी, चार्ज सादृश्य"
பேரார்வம் உணர்திறன்,आवेश-सुग्राहिता
சார்ஜ் செல்,आवेशीय कोश
சார்ஜ் ஸ்பெக்ட்ரம்,आवेश स्पेक्ट्रम
கட்டணம் சேமிப்பு,आवेश संचयन
"சார்ஜ் சமச்சீர், சார்ஜ் சமச்சீர்","आवेश सममिति, चार्ज सममिति"
சார்ஜ் சமச்சீர் அச்சு,आवेश सममिति अक्ष
கட்டண பரிமாற்ற துண்டு,आवेश स्थानान्तरण पट्टी
கட்டண பரிமாற்ற தொகுப்பு,आवेश स्थानान्तरण संकुल
"கட்டண பரிமாற்ற அலைவரிசை, கட்டண பரிமாற்ற அலைவரிசை","आवेश-स्थानांतर स्पेक्ट्रम, आवेशांतरण स्पेक्ट्रम"
"விதிக்கப்பட்டது, விதிக்கப்பட்டது","आवेशित, चार्जयुक्त"
"சார்ஜ் செய்யப்பட்ட ஜாக், சார்ஜ் செய்யப்பட்ட புளூட்டி","आवेशित जॉग, आवेशित प्लुति"
சார்ஜர்,चार्जक
மின்னோட்டம் சார்ஜ்,चार्जकारी धारा
பேட்டரி சார்ஜ்,बैटरी चार्ज करना
சார்ஜர் ரெக்டிஃபையர்,चार्जक दिष्टकारी
நிரப்பு பக்கவாதம்,भरण स्ट्रोक
சார்ஜிங் மின்னழுத்தம்,चार्जकारी वोल्टता
சார்லஸ் சட்டம்,चार्ल्स नियम
கவசம்,रक्षा कवच
வசீகரித்தார்,चार्मित
சார்ஜ் செய்யப்பட்ட குவார்க்,चार्मित क्वार्क
"விளக்கப்படம், கடல்சார் விளக்கப்படம், விளக்கப்படம்","चार्ट, समुद्री चार्ट, संचित्र"
"விளக்கப்பட ஒப்பீட்டாளர், விளக்கப்பட ஒப்பீட்டாளர்","संचित्र तुलनक, चार्ट तुलनक"
விளக்கப்பட வகுப்பாளர்,चार्ट वर्गक
விளக்கப்படம் ரெக்கார்டர்,चार्ट अभिलेखी
பின்தொடர்தல்,अनुधावन
"சோதனைச் சாவடி, சேஸ்","चौकी, चैसिस"
"சோதனை பிட், சோதனை பிட்","परीक्षण बिट, परीक्षण द्वयंक"
"சோதனை பிட், சோதனை பிட்","परीक्षण द्वयंक, परीक्षण बिट"
சோதனை பார்வையாளர்,जाँच दर्शी
அறிவுறுத்தலை மீண்டும் சரிபார்க்கவும்,पुनः जाँच अनुदेश
சரிபார்ப்பு ஆய்வு,जाँच निरीक्षण
சோதனை மீட்டர்,जाँचमीटर
சோதனை தளம்,जाँचस्थल
சிக்கலை சரிபார்க்கவும்,जाँचसमस्या
தேர்வுப்பெட்டி,जाँचनेमिका
சரிபார்ப்பு வரி,जाँचपंक्ति
"எதிர்ப்பு வால்வு, எதிர்ப்பு வால்வு","रोधी कपाट, रोधी वाल्व"
சோதனை செயல்முறை,जाँच प्रक्रिया
சீஸ் ஆண்டெனா,चीज़ ऐन्टेना
சீஸ் ஆண்டெனா,चीज़ ऐन्टेना
"செலேட் விளைவு, குளிர் விளைவு","कीलेट प्रभाव, कुलीर प्रभाव"
chelate லேசர்,कीलेट लेसर
"இரசாயன உணர்திறன், இரசாயன உணர்திறன்","रासायनिक संदीप्ति, रसोसंदीप्ति"
இரசாயன துப்பாக்கி,रासानिक बन्दुता
இரசாயன கலவை,रासायनिक संयोग
இரசாயன சமநிலை,रासायनिक साम्य
இரசாயன சமமான,रासायनिक तुल्यांक
இரசாயன நிறை,रासायनिक संहति
கெமிக்கல் மாஸ் யூனிட் (CMU),रासायनिक संहति मात्रक (सीएमयू)
ரோசாசியா,रसोसीमा
ரோம்போஸ்பியர்,रसोमंडल
சி-சதுர சோதனை,काई-वर्ग परीक्षण
முக்கிய கற்றை,मुख्य किरण
புகைபோக்கி ஆவியாக்கி,चिमनीनुमा क्षीणकारी
"ஷேவிங்ஸ், சிப்ஸ், சிப்ஸ்","छीलन, चिप, चिप्पी, शकल, तष्ट (दोष)"
"அறிகுறி, சிராலிட்டி","इंगिता, किरेलिटी"
"சார் ரேடார், சின் ரேடார்","चर्प रेडार, चीं रेडार"
"மூச்சுத்திணறல், மூச்சுத்திணறல்","कंठरोध (दोष), चोक"
சோக் மின்தேக்கி இணைப்பு,चोक संधारित्र युग्मन
சொக்குண்ட்லி,चोककुंडली
மூச்சுத்திணறல்,श्वासरोधी खनि-गैस
அடைப்பு நிரப்பு,चोक भरण
மூச்சுத் திணறல் முதலீடு,चोक निवेश
மூட்டு மூட்டு,चोक संधि
மூச்சுத் திணறல் சுருள்,चोक कुंडली
குறுக்கீடு அலை,अन्तरायित तरंग
"இடைப்பட்ட மின்தடை, குறுக்கீடு","सविरामी अवरोधक, अंतरायित्र"
இடைப்பட்ட பெருக்கி,अन्तरायिक प्रवर्धक
குழு இசை,समूह संगीत
குரல் தாக்கம்,स्वर संघात
"கோரஸ், உஷாகன்","कोरस, उषागान"
மணி சமிக்ஞை,चीं संकेत
கிறிஸ்துமஸ் மரம் ஆண்டெனா,क्रिस्मस ट्री ऐन्टेना
கிறிஸ்துமஸ் மரம் சோதனை,क्रिसमस-ट्री कसौटी
குரோமா,क्रोमा
குரோமா கட்டுப்படுத்தி,क्रोमा नियंत्रक
குரோமா ஆஸிலேட்டர்,क्रोमा दोलित्र
வெடிப்பு பெருக்கி,प्रस्फोट प्रवर्धक
"குரோமகார்ப், கார்போகுரோமைசேஷன்","क्रोमाकार्ब, कार्बक्रोमीकरण"
வண்ணமயமான,वर्णिक
பிறழ்வு,वर्ण-विपथन
அகரவரிசை அடிப்படை அபராதம்,वर्णिक आधार दण्ड
மாற்றப்பட்ட குரல்,परिवर्तित स्वरसंघात
அகர வரிசை பிழை,वर्णिक त्रुटि
வண்ணப் படம்,वर्णिक चित्र
நிற இடைவெளி,क्रोमैटिक अन्तराल
வண்ண தண்டனை,वर्णिक दण्ड
வர்ண ஸ்வரகிராமம்,क्रोमेटिक स्वरग्राम
வர்ணத்தன்மை ஒருங்கிணைப்புகள்,वर्णकता निर्देशांक
குணாதிசய வரைபடம்,वर्णकता आरेख
நிறமி படபடப்பு,वर्णकता स्फुरण
நிறமி,वर्णकता
நிறமி,वर्णकता
நிறமி,वर्णकता
குரோமடோகிராம்,वर्णलेख
பார்வையாளர்,वर्ण-दर्शक
"குரோமட்ரான், லாரன்ஸ் குழாய்","क्रोमेट्रॉन, लारेंस नलिका"
குரோமல்,क्रोमेल
நிறமி சேனல்,वर्णकत्व चैनल
"நிறமி, நிறமி","वर्णकता, वर्णकत्व"
தன்மை தாமத வரி,वर्णकता विलम्ब लाइन
நிறமி மாடுலேட்டர்,वर्णकत्व विमाडुलक
நிறமி மாடுலேட்டர்,वर्णकत्व माडुलक
நிறமி வெடிப்பு காலம்,वर्णकत्व प्रस्फोट अवधि
நிறமி தோற்றம்,वर्णकत्व मूल
பிக்மென்டேஷன் லேட்டரல் பேண்ட்,वर्णकत्व पार्श्व बैन्ड
நிறமி சமிக்ஞை,वर्णकत्व संकेत
நிறமி கேரியர்,वर्णकत्व उपवाहक
குரோமைசேஷன்,क्रोमीकरण
"நிறமானி, நிறமானி","वर्णमापी, क्रोमोमीटर"
குரோமோஃபோர்,"वर्ण मूलक, क्रोमोफोर"
நிறமி எலக்ட்ரான்,वर्णमूलक इलेक्ट्रॉन
"குரோமடோஸ்கோப், கலர் கினெஸ்கோப், ஸ்பெக்ட்ரோஸ்கோபிக் குழாய்","वर्णदर्शी, वर्ण किनेस्कोप, वर्णचित्र नलिका"
"குரோமோஸ்பியர், குரோமோஸ்பியர்","वर्ण-मंडल, क्रोमोस्फ़ियर"
"குரோனிஸ்டர், அழைப்பு காட்டி","क्रोनिस्टर, काल सूचक"
"நேரப் பதிவு, கால வரைபடம், நேரப் பதிவு","समयलेखी, क्रोनोग्राफ, काल लेखी"
"காலமானி, காலமானி","कालमापी, क्रोनोमीटर"
காலநோக்கி,क्रोनोस्कोप
"க்ரோனோட்ரான், மைக்ரோஃபினோமீட்டர்","क्रोनोट्रान, अतिसूक्षमकालमापी"
"வரை-சுழற்சி, சக்-ரோலர்","तक-घूर्णी, चक-घिरनी"
"எரிப்பு, ஒழுங்கற்ற எரிப்பு","अपदहन, अनियमित दहन"
சிஃபாக்ஸ்,साइफैक्स
"திரைப்படங்கள், திரைப்படங்கள்","सिनेमा, चलचित्र"
ஒளிப்பதிவாளர்,सिनेमा प्रेक्षपी
"சினிமா கேமரா, சினிமா கேமரா","चलचित्र कैमरा, सिनेमा कैमरा"
ஒளிப்பதிவு,चलचित्रकी
ஒளிப்பதிவு,चलचित्रण
"பூஜ்யம், மறைக்குறியீடு","शून्य, सिफर"
சைபர் விசை,बीजलेख कुंजी
மறைக்குறியீடு முகமூடி,साइफर मास्क
எழுதப்பட்ட செய்தி,बीजलिखित संदेश
"siphony, bassphone அமைப்பு","साइफोनी, बीजफोन तंत्र"
மறுநிகழ்வு,अववृत्तन
வெளிச்ச வட்டம்,प्रदीप्ति वृत्त
தெளிவின்மையின் குறைந்தபட்ச வட்டம்,अस्पष्टता का लघुत्तम वृत्त
மேல்படிப்பு,अधिवृत्तन
சுற்று,परिपथ
சுற்று பகுப்பாய்வி,परिपथ विश्लेषक
சர்க்யூட் பலகை,परिपथ पट्ट
சுற்று பிரிப்பான்,परिपथ विच्छेदक
சுற்று சேனல் திறன்,परिपथी चैनल क्षमता
சுற்றுகளின் சிறப்பியல்புகள்,परिपथ के अभिलक्षणिक
சுற்று மின்னோட்டம்,परिपथ धारा
சுற்று கூறு,परिपथ अवयव
சுற்று கண்ணி,परिपथ जाल
சுற்று சத்தம்,परिपथ रव
"சுழலும் உறவு, சுழலும் சமன்பாடு","परिक्रमी सम्बन्ध, परिक्रमी समीकरण"
சுழலும் தேற்றம்,परिक्रमी प्रमेय
சுற்று,परिपथिका
சுற்று,परिपथिकी
"வட்ட, வட்ட, வட்ட","वृत्ताकार, वर्तुल, वृत्तीय"
வட்ட ஆண்டெனா,वृत्ताकार ऐन्टेना
வட்ட இரட்டை ஒளிவிலகல்,दर्तुल द्वि-अपवर्तन
வட்ட விளிம்பு,वर्तुल फ़्रिंज
வட்ட ஒளி கற்றை,वृत्तीय प्रकाश किरण
வட்ட சுமை,वर्तुल भार
வட்ட காந்தமாக்கல்,वृत्तीय चुम्बकन
வட்ட இயக்கம்,वर्तुल गति
"வட்டப்பாதை, வட்டப்பாதை","वृत्तीय कक्षा, वर्तुल कक्षा"
வட்ட ஊசல்,वृत्तीय लोलक
வட்ட துருவநோக்கி,वृत्तीय ध्रुवणदर्शी
துருவப்படுத்தல்,वृत्त-ध्रुवण
வட்டமாக துருவப்படுத்தப்பட்ட ஒளி,वृत्तीय ध्रुवित प्रकाश
வட்டம் ஸ்கேனிங்,वर्तुल क्रमवीक्षण
வட்ட வேகம்,वृत्तीय वेग
வட்டம் துருவப்படுத்தப்பட்டது,वृत्त ध्रुवित
சுற்றும் மின்னோட்டம்,परिसंचारी धारा
சுற்றும் எலக்ட்ரான்,परिसंचारी इलेक्ट्रॉन
சுற்றும் எரிபொருள் உலை,परिसंचारी ईधन रिऐक्टर
சுற்றும் வாயு,परिसंचारी गैस
சுற்றும் சுமை,परिसंचारी भार
சுற்றும் நினைவகம்,परिसंचारी स्मृति
சுழற்சி வேகம்,परिसंचारी गति
சுற்றும் பம்ப்,परिसंचारी पंप
சுழற்சி பதிவு,परिसंचार-रजिस्टर
"சுழற்சி, சுழற்சி","परिसंचरण, परिसंचारण"
சுற்றுப்பாதை,परिसंचारक
சுற்றளவு திசை,परिधिक दिशा
பரிச்சந்திரா ராக்கெட்,परिचन्द्र राकेट
அணு எலக்ட்ரான்,परिन्यूक्लीय इलेक्ट्रान
பரிபு செயற்கைக்கோள்,परिभू उपग्रह
சந்திரன் நட்பு,चंद्रानुकूल
கிரகங்களுக்கு இடையேயான வானம்,ग्रहकक्षान्तरिक आकाश
சிவில் அதிர்வெண் பட்டை,नागरिक आवृत्ति बैंड
ஆடை மேலடுக்கு,परिनिधान अधिपट्टन
"பூசப்பட்ட எஃகு, பூசப்பட்ட எஃகு","विलेपित फौलाद, संपटिट्त इस्पात"
மீண்டும் பிடித்து,रोक रखना
கிளம்ப ஆதரவு,क्लैम्प अवलंब
பத்திரம்,बंधन
பிணைப்பு சுற்று,बंधन परिपथ
பிணைப்பு திருகு,बंधन पेच
"clamping காலம், சேமிப்பு காலம்","क्लैम्पन काल, संधरण काल"
கைதட்டுபவர்,क्लैपर
Klepeyron சமன்பாடு,क्लेपेरॉन समीकरण
கைதட்டல் ஆஸிலேட்டர்,क्लैप दोलित्र
கைதட்டுபவர்,क्लैपर
கிளாரினெட்,क्लैरिनेट
வகுப்பு A செயல்பாடுகள்,वर्ग ऐ प्रचालन
சதுர நேர்முனை கண்டறிதல்,वर्ग ऐनोड संसूचक
ஒரு சதுர த்ரோட்டில் ஒலி பாதை,A वर्ग कर्षापकर्ष ध्वनि पथ
பி சதுர இழுவை ஒலிப்பாதை,B वर्ग कर्षापकर्ष ध्वनिपथ
பி வகுப்பு அமைப்பு,B वर्ग तंत्र
சி கிளாஸ் டியூன் செய்யப்பட்ட பெருக்கி,C वर्ग समस्वरित प्रवर्धक
"உன்னதமான, உன்னதமான","चिरसम्मत, चिरप्रतिष्ठित क्लासिकी"
பாரம்பரிய வானியல்,चिरप्रतिष्ठित खगोल बलविज्ञान
உன்னதமான இயக்கவியல்,चिरप्रतिष्ठित गतिकी
கிளாசிக்கல் எலக்ட்ரோடைனமிக்ஸ்,चिरप्रतिष्ठित विद्युत्-गतिकी
கிளாசிக்கல் எலக்ட்ரான்,चिरसम्मत इलेक्ट्रॉन
கிளாசிக்கல் ஆற்றல்,क्लासिकी ऊर्जा
கிளாசிக்கல் பரிசோதனை,क्लासिकी प्रयोग
கிளாசிக்கல் கொள்கை அதிர்வெண்,चिरप्रतिष्ठित सिद्धांती आवृत्ति
கிளாசிக் ஹைட்ராலிக்ஸ்,चिरप्रतिष्ठित द्रवगतिकी
கிளாசிக்கல் காந்த இருமுனையம்,क्लासिकी चुम्बकीय द्विध्रुव
கிளாசிக்கல் கோட்பாடு வகுப்பு,चिरप्रतिष्ठित सिद्धांती कक्षा
சின்னத் துகள்,चिरप्रतिष्ठित कण
கிளாசிக்கல் இயற்பியல்,चिरसम्मत भौतिकी
உன்னதமான கொள்கை,चिरप्रतिष्ठित सिद्धांती रूप
நிரந்தர மறுமதிப்பீடு,चिरसम्मत पुनर्योग
தனித்துவமான ஆயுள்,चिरप्रतिष्ठित स्थायित्व
கிளாசிக்கல் புள்ளியியல் இயக்கவியல்,चिरप्रतिष्ठित सांख्यिकीय यांत्रिकी
உன்னதமான புள்ளிவிவரம்,चिरप्रतिष्ठित सांख्यिकीय
உன்னதமான கொள்கை,चिरप्रतिष्ठित सिद्धांत
கிளாசிக்கல் வெப்ப இயக்கவியல்,चिरप्रतिष्ठित ऊष्मागतिकी
நீண்ட கால மதிப்பு,चिरप्रतिष्ठित मान
பட்பட்,पटपट
நரமாமிசம்,नखर क्रियाविधि
தொல்லை வேகம்,नखर गति
வழுக்கும் கோபம்,नखर फिसलन
நுணுக்கமான உணவு,नखरीय संभरण
"அதிநவீன வெடிகுண்டு, சுத்தமான வெடிகுண்டு","परिष्कृत बम, सुथरा बम"
சுத்தமான குமிழி செல்,स्वच्छ बुद्बुद कोष्ठ
நிர்மல் அணுஉலை,निर्मल रिऐक्टर
பணமதிப்பு நீக்கம்,परिशोधन
மறுசீரமைப்பு,पुनःस्थापन
அமைதியான காற்று இடையூறு (CAT),शांत वायु विक्षोभ (कैट)
தடையற்ற சேனல்,निर्बाध चैनल
சுத்தமான அறை,स्वच्छ कक्ष
"இடைவெளி, நீக்கம் (இல்லை, )","अंतराल, निष्कासन (सं, )"
இடைநிலை இழப்பு,अंतराली हानि
நீக்குதல் விகிதம்,निष्कासन दर
அறிகுறியற்ற விகிதம்,अस्पर्शी अनुपात
தீண்டத்தகாத இடைவெளி,अस्पर्शी अंतराल
அருவமான தொகுதி,अस्पर्शी आयतन
"அனுமதி பகுதி, சுத்தம் செய்யும் பகுதி","निष्कासी क्षेत्र, मार्जक क्षेत्र"
"துடைப்பு விசை, அழிப்பான் விசை","सफ़ाया कुंजी, मार्जक कुंजी"
பிளவு,विदलन
பிளவு கோணம்,विदलन कोण
பிளவு குழி,विदलन गुहा
பிளவு மையம்,विदलन केन्द्र
பிளவு முறிவு,विदलन प्रभ्रंश
"பிளவு முகம், பிளவு பக்கம்","विदलन फलक, विदलन पार्श्व"
பிளவு தளம்,विदलन-तल
"காலநிலை விளைவுகள், காலநிலை விளைவுகள்","जलवायवी प्रभाव, जलवायु प्रभाव"
ஏற்ற வேகம்,आरोह गति
"பைரோமீட்டர், மருத்துவ வெப்பமானி","ज्वरमापी, डाक्टरी थर्मामीटर"
சாய்வு வளைவு,प्रवणता-वक्र
"காலமானி, கிளினோமீட்டர், சாய்வு அளவுகோல்","नति-मापी, क्लाइनोमीटर, प्रवणता मापी"
கிரேடியோமீட்டர் திசைகாட்டி,प्रवणतामापी कम्पास
சார்பு-அச்சு பினாசைட்,प्रवण-अक्ष पिनाकाइड
சுழல் துடிப்பு,कर्तित स्पंद
"வெட்டுக் குழாய், சன்னல் குழாய்","कर्तक नलिका, देहली नलिका"
வெட்டுதல்,कर्तन
வெட்டு நேரம்,कर्तन काल
அறிவுறுத்தல் கடிகாரம்,निर्देश कालद
கடிகார அதிர்வெண்,कालद आवृत्ति
கடிகார துடிப்பு,घड़ी स्पंद
கடிகார மின்னழுத்தம்,कालद वोल्टता
கதி யந்திரம்,घटीयंत्र
கடிகார பொறிமுறை,"घड़ी की यंत्र व्यवस्था, घटी यंत्र व्यवस्था"
காலப்போக்கில் புரட்டுதல்,कालबद्ध फ्लिप-फ़्लाप
கடிகாரகடிகாரச்சுற்று,दक्षिणावर्त
நெருக்கமான கட்டுப்பாட்டு குண்டுவீச்சு,निकट नियंत्रण बममारी
மூடு கட்டுப்பாட்டு ரேடார்,निकट नियंत्रण रेडार
குவிய இணைப்பு,गाढ़ युग्मन
மூடிய வாய்,बंद मुख
கிட்டத்தட்ட சராசரி ஷாட்,निकट माध्य शाट
"இறுக்கமாக நிரம்பிய, இறுக்கமாக நிரம்பிய","सुसंकुलित, निविड संकुलित"
நன்கு தொகுக்கப்பட்ட அமைப்பு,सुसंकुलित संरचना
நெருங்கிய அணுகுமுறை,निकटतम उपगमन
நுண்ணிய ஸ்கேனிங்,सूक्ष्म क्रमवीक्षण
குறுகிய இடைவெளி முக்கோணம்,अल्प-अंतराली ट्रायोड
நெருங்கிய ஜோடி அழிவு,निकट युगल विलोपन
பேச்சு ஒலிவாங்கிக்கு அருகில்,निकट भाष माइक्रोफोन
நெருக்கமான பார்வை,समीप दृश्य
மூடிய சுற்று தொலைக்காட்சி,बंद-परिपथ टेलीविज़न
மூடிய சுற்று,बंद परिपथ
ஆஃப் கோர் டிரான்ஸ்ஃபார்மர் ஆஃப் கோர் டிரான்ஸ்பார்மர்,"बंद क्रोड परिणामित्र, बंदक्रोड ट्रान्सफार्मर"
மூடிய மின்காந்த அமைப்பு,संवृत विद्युत्-चुम्बकीय निकाय
மூடிய நீள்வட்ட சுற்றுப்பாதை,संवृत दीर्घवृत्तीय कक्षा
நெருக்கமான வளையம்,संवृत पाश
மூடிய வளைய அமைப்பு,संवृत पाश प्रणाली
மூடிய வகுப்பு,संवृत कक्षा
"மூடிய பாஸ், மூடிய பாஸ்","बंद पास, संवृत पारण"
மூடிய செல்,संवृत कोश
தடை செய்யப்பட்ட அறை,निषिद्ध कक्ष
குறுகிய தூர ஆண்டெனா வரிசை,अल्प-अंतराली ऐन्टेना व्यूह
தடை தடுப்பு,शंट स्थूण
மூடிய சப்ரூட்டின்,संवृत उपनेमका
குழாய்-மேனோமீட்டர்,बंदनली-मैनोमीटर
மூடிய உலகம்,संवृत विश्व
மூடிய அலைவடிவம்,संवृत तरंगपथक
சரிப்படுத்தும் நெருக்கம்,समस्वरण की निकटता
நெருங்கிய அணுகுமுறை,निकटतम उपगमन
சமீபத்திய பேக்,निविडतम संकुलित
"மேகங்கள், மேகங்கள், மைக்கா, புள்ளிகள்","मेघ, बादल, अभ्र, धब्बे"
மேகம் மற்றும் மோதல் எச்சரிக்கை,मेघ तथा संघट्ट चेतावनी
மேக அறை,"अभ्र-कोष्ठ, मेघ कक्ष"
மேகம் இயற்பியல்,मेघ भौतिकी
"ஊடுருவி அளவு, செலோமீட்டர்","अंतश्छद मापी, सीलोमीटर"
பிரதிபலித்த கண்ணாடி குலிகா மாதிரி,अभ्रित काँच गुलिका मॉडल
quadrangle clover ஆண்டெனா,चतुष्पर्णी क्लोवर ऐन्टेना
க்ளூசியஸ் தூண்,क्लूसियस स्तंभ
கொத்து,गुच्छ
கிளஸ்டர் செயல்பாடு,गुच्छ फलन
கிளட்ச் காந்தம்,क्लच चुम्बक
சலசலப்பு,कोलाहल
சம சேனல் தடை,समचैनल बाधा
சிக்கலான மூலக்கூறுகள்,संकुल अणु
கோரானின் செயல்முறை (ப்ரூஸ்டர் செயல்முறை),कोहरान प्रक्रम (ब्रूस्टर प्रक्रम)
"கரடுமுரடான, கரடுமுரடான, தரமற்ற, கச்சா, கச்சா","स्थूल, मोटा, घटिया, अपरिष्कृत, कच्चा"
"ஆரம்ப சரிசெய்தல், மேக்ரோ சரிசெய்தல்","प्रारम्भिक समायोजन, स्थूल समायोजन"
மொத்த அடிப்படை நிறவெறி,स्थूल मूल वर्णभेद
மேக்ரோ கட்டுப்பாட்டு உறுப்பு,स्थूल नियंत्रण अवयव
"கரடுமுரடான தானியம், கரடுமுரடான தானியம்","मोटा दाना, मोटा अनाज"
மொத்த துகள்கள்,स्थूल कण
மேக்ரோ ரேடியோ நிலைப்படுத்தல்,स्थूल रेडियो स्थिति निर्धारण
மேக்ரோ ஸ்கேனிங்,स्थूल क्रमवीक्षण
மேக்ரோ படிக,स्थूल क्रिस्टली
"கடற்கரை, இலக்கு வீடு (ரேடார்)","तट, लक्ष्यघर (रेडार)"
கடலோர பாதுகாப்பு ரேடார்,तटीय सुरक्षा रेडार
கடலோர ஒளிவிலகல்,तटीय अपवर्तन
சக்தியற்ற விமானம்,निश्शक्ति उड्डयन
"கவர், கோட், கோட், பூச்சு","आवरण, लेप, कोट, विलेप"
பூசிய லென்ஸ்,विलेपित लेन्स
பூசிய ஒளியியல்,विलेपित प्रकाशिकी
"பூச்சு, பூச்சு, பூச்சு, பூச்சு","विलेपन, लेप करना, कोट करना, कोटिंग"
கரைப்பான் கடத்துத்திறன்,विलेप चालकता
மூடப்பட்ட மேல்,आवरित शीर्ष
கோஆக்சியல் பெட்டிகள்,समाक्ष कूर्चिकाएँ
கோஆக்சியல் விமானம்,समाक्ष समतल
கோஆக்சியல் ஆண்டெனா,समाक्ष ऐन्टेना
கோஆக்சியல் ரெசிஸ்டர் இணையான வரைபடம்,समाक्ष व्यारोध समांतरित्र
கோஆக்சியல் கேபிள்,समाक्ष केबल
கோஆக்சியல் சிலிண்டர்,समाक्ष सिलिंडर
கோஆக்சியல் லைன் அட்டென்யூட்டர்,समाक्ष लाइनी क्षीणकारी
