Hindi,Gujarati
"बेलन, सिलिन्डर","સિલિન્ડર, સિલિન્ડર"
"बलेनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी","નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર"
सिलिंडरी हार्मोनिक,સિલિન્ડર હાર્મોનિક
अवमंदित,ભીનું
अवमंदित सरल आवर्त दोलन,ભીના સરળ હાર્મોનિક ઓસિલેશન
अवमंदक,ડેમ્પર
डेन्यल सेल,ડેનિયલ સેલ
अदीप्त,અંધારું
"दत्त संसाधन, उपात्त संसाधन, न्यास संसाधन","દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો"
"विघटन उत्पादक, दुहिता उत्पादत, मूलज, संतति","વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન"
डैविसन गर्मर प्रयोग,ડેવિસન ગરમ પ્રયોગ
डी. सी. (दिष्टधारा),D.C. (નિર્દેશક)
निष्क्रिय भाग,નિષ્ક્રિય ભાગ
मूक स्थल,શાંત સ્થળ
दे ब्राग्ली तरंग दैर्घ्य,ડી બ્રાગ્લી તરંગલંબાઇ
डेबाई अभिलाक्षणिक ताप,Debye લાક્ષણિકતા તાપમાન
"डेबाई दैर्घ्य, डेबाई दूरी","ડેબાય લંબાઈ, ડેબાય અંતર"
डेबाई-विश्रांति काल,દેવું-વિરામ
क्षय,સડો
क्षयांक,સડો સૂચકાંક
मंदक,પાતળું
मंदन,મંદી
अभिविराम काल,વિરામ સમય
डेसिबेल,ડેસિબલ
डेसिबेलमापी,ડેસિબેલોમીટર
"दशमलव, दशमिक","દશાંશ, દશાંશ"
विवर्गीकरण,વર્ગીકરણ
"दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन","ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન"
समक्रांतिक वृत्त,આઇસોમેટ્રિક વર્તુળ
"कूटवाचक, विकोडक",ડીકોડર
"अपघटन, वियोजन","વિઘટન, વિસર્જન"
विसंपीडन,વિસંકોચન
विसंदूषण,વિશુદ્ધીકરણ
अलंकरण,સુશોભન
वियुग्मन,જોડાણ
ह्रासमान फलन,ઘટતું કાર્ય
अपक्षय,હવામાન
विप्रबलन,ઉલ્લંઘન
अधस्थ तल,સબફ્લોર
गहन अंतरिक्ष,ઊંડી જગ્યા
व्युत्तेजन,વ્યુત્પત્તિ
"दोष, त्रुटि, क्षति, कमी","ખામી, ભૂલ, નુકસાન, ઉણપ"
सदोष,ખોટું
प्रतिरक्षा,રોગપ્રતિકારક શક્તિ
सीमक द्वारक,મર્યાદાનો દરવાજો
"परिभाषा, स्पष्टता, निश्चय","વ્યાખ્યા, સ્પષ્ટતા"
विक्षेपित करना,વિચલિત કરવું
विक्षेपक,ડિફ્લેક્ટર
"विक्षेप, विक्षेपण","વિચલન, વિચલન"
विक्षेपी विफोकसन,વિચલિત ધ્યાન
विक्षेप-द्विगुणन दर्पण,ડિફ્લેક્શન-ડબલ મિરર
विक्षेपक क्षेत्र,ડિફ્લેક્શન ઝોન
गुरुत्व-प्रभावित विक्षेप,ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન
विक्षेप पट्टिकाएँ,સંક્ષિપ્ત પ્લેટો
विफ़ओकसन,ફોકસ
विरूप्यता,વિકૃતિ
"विरूपण, विकृति","વિકૃતિ, વિકૃતિ"
विगैसन,વિગાસન
"अपभ्रष्टता, अपह्रास","વ્યભિચાર, બદનામી"
"अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)","અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)"
अपभ्रष्ट गैस,કચરો ગેસ
"अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण","વિચલન, અફસીયા, વંચિતતા, વંચિતતા"
वितोषी,સંતોષકારક
"डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक","ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ"
सांद्रता-मात्रा,એકાગ્રતા-વોલ્યુમ
वियोजन-मात्रा,વિયોજન જથ્થો
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી
आयनन की मात्रा,આયનીકરણની માત્રા
ध्रुवण का परिमाण,ધ્રુવીકરણની તીવ્રતા
परिशुद्धता की मात्रा,ચોકસાઇ જથ્થો
निरार्द्रीकरण,ડિહ્યુમિડિફિકેશન
विआयनन,ડીયોનાઇઝેશન
विलम्ब,વિલંબ
विलम्बित,વિલંબિત
अस्थानीकरण,સ્થાનિકીકરણ
डेल्टा फलन,ડેલ્ટા કાર્ય
विचुम्बकन,ડિમેગ્નેટાઇઝેશન
विचुम्बकित वक्र,ડિમેગ્નેટાઇઝ્ડ વળાંક
विचुम्बकित्र,ડિમેગ્નેટાઇઝર
विमॉडुलन,ડિમોડ્યુલેશન
सघन संकुलन,ગાઢ ભીડ
सघनतामापी,ઘનતા માપક
"घनत्व, सघनता","ઘનતા, ઘનતા"
ह्रासी स्तर,અવમૂલ્યન સ્તર
अवक्षय जोन,અવક્ષય ઝોન
विध्रुवण,વિધ્રુવીકરણ
विध्रुवित,વિધ્રુવીકરણ
विध्रुवक,ડિપોલરાઇઝર
"क्षेत्र की गहराई, क्षेत्र की गंभीरता","ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા"
"व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख","વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ"
व्युत्पन्न,તારવેલી
"अवरोही, अवरोहण","ઉતરતા, ઉતરતા"
"अवरोहांक, अवरोहण","વંશ, વંશ"
"वर्णन करना, निर्माण करना, खींचना","વર્ણન કરો, બનાવો, દોરો"
निरूपक,છેદ
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
विनाश,વિનાશ
विनाशी व्यतिकरण,વિનાશક હસ્તક્ષેપ
"भंजक, विनाशात्मक","વિનાશક, વિનાશક"
"पहचान, संसूचन","ઓળખ, શોધ"
संसंचक,કલેક્ટર
निर्धार्यता,નિશ્ચયવાદ
निर्धारक,નિર્ધારક
निर्धारण,નિશ્ચય
निर्धारित करना,નક્કી કરવા માટે
निर्धारित,નિર્ધારિત
डयूटरॉन,ડ્યુટેરોન
"व्यक्त करना, विकसित करना, विकासन","વ્યક્ત, વિકાસ, વિકાસ"
"विकासक, डेवेलपर","વિકાસકર્તા, વિકાસકર્તા"
"परिवर्धन, विकास","વિકાસ, વિકાસ"
विचलन,વિચલન
ओस,ઝાકળ
ओसांक,ઝાકળ બિંદુ
दक्षिण ध्रुवण-घूर्णक,દક્ષિણ ધ્રુવીકરણ
निदानार्थ परीक्षण,ડાયગ્નોસ્ટિક ટેસ્ટ
विकर्ण,કર્ણ
आरेख,રેખાકૃતિ
आरेख,રેખાકૃતિ
डायल,ડાયલ
प्रतिचुंबकीय,ડાયમેગ્નેટિક
"प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
प्रतिचुंबकत्व,ડાયમેગ્નેટિઝમ
व्यास,વ્યાસ
व्यासतः सम्मुख,ડાયમેટ્રિકલી વિરુદ્ધ
"हीरक, हीरा","હીરા, હીરા"
"तनुपट, डायाफ्राम मध्यपट","ડાયાફ્રેમ, ડાયાફ્રેમ"
ऊष्मा-पार्य,હીટ એક્સચેન્જ
ऊष्मा-पार्य,હીટ એક્સચેન્જ
"डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"द्विभाजन, अर्धक कला","વિભાજન, અર્ધ-કલા"
डाइक्रोमेट सेल,ડાઈક્રોમેટ કોષ
"द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
डिक्टाफोन,ડિક્ટાફોન
परावैद्युत,ડાઇલેક્ટ્રિક
परावैद्युतिकी,ડાઇલેક્ટ્રિક્સ
डीजल-चक्र,ડીઝલ ચક્ર
अंतर,અંતર
"अंतर आवृत्ति, व्यवकलन आवृत्ति","વિભેદક આવર્તન, વિચલન આવર્તન"
"विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी","વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક"
विभेदी अवशोषण,વિભેદક શોષણ
भेद प्रवर्धक,ડિસ્ટિંક્શન એમ્પ્લીફાયર
"भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर","પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર"
विभेदी संधारित्र,વિભેદક કેપેસિટર
विभेदी परिक्षेत्र,વિભેદક ઝોન
विभेदी विसरण,વિભેદક પ્રસાર
अवकल समीकरण,વિભેદક સમીકરણ
अवकलन विलोपन गुणांक,વિભેદક લુપ્તતા ગુણાંક
अंतरमापी आयनन कोष्ठ,ઇન્ટરમીટર આયનીકરણ ચેમ્બર
विभेदी समस्थानिक विधि,વિભેદક આઇસોટોપ પદ્ધતિ
विभेदी वेग,વિભેદક વેગ
अवकलन करना,તફાવત કરવો
"अवकलित, विभेदित","ભિન્ન, ભિન્ન"
"विभेदन, अवकलन","ભેદભાવ, ભેદભાવ"
विवर्तन,વિવર્તન
विवर्तनमापी,ડિફ્રેક્ટોમીટર
"विसरित, विसारित","પ્રસરેલું, પ્રસરેલું"
विसरित,પ્રસરેલું
"विसरण, विसार",પ્રસરણ
विसरणशीलता,પ્રસારતા
"अंक, व्यास का द्वादशांश, अंगुलि","અંક, વ્યાસ, આંગળી"
अंकीय अभिलेखन,ડિજિટલ રેકોર્ડિંગ
अंकक वोल्टतामापी,ડિજિટલ વોલ્ટમીટર
द्वि-समस्थानिक तत्व,દ્વિ-આઇસોટોપિક તત્વો
विस्फारण,પ્રસરણ
विस्फार विकृति,વિસ્તરણ વિકૃતિ
विस्फारमापी,એક્સોમીટર
विस्फरिणी,વિસ્ફારીની
"विस्तार, लंबाई-चौड़आई, विमा, घात","વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ"
विमीय,પરિમાણીય
विमीयता,પરિમાણ
विमा-इकाई,વીમા એકમ
विमाहीन अविम,પરિમાણહીન પરિમાણ
"ह्रास, न्यूनीकरण","અવમૂલ્યન, ઘટાડો"
दीप्तिमंदक,તેજસ્વી
डायोड,ડાયોડ
डाइऑप्टर,ડાયોપ્ટર
अपवर्तन क्षेत्र,રીફ્રેક્શન ઝોન
अपवर्तनी लेन्स,રીફ્રેક્ટીંગ લેન્સ
"नमन, नति, निमज्जन, गर्त","નમવું, નમવું, નમવું, ચાટ"
नति कोण,પતનનો કોણ
द्विध्रुव,દ્વિધ્રુવ
द्विध्रुवी परत,દ્વિધ્રુવી સ્તર
डिरैक डेल्टा फलन,ડીરાક ડેલ્ટા કાર્ય
"सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष","સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ"
अनुलोम सहसंबंध,અનુલોમ સહસંબંધ
दिष्ट धारा,સીધો પ્રવાહ
दिष्ट,પ્રત્યક્ષ
"सीधा समाघात, सीधी टक्कर","સીધો ફટકો, સીધો ફટકો"
"दिशा, दिक्","દિશા, દિશા"
"दिशात्मक, दिशिक",દિશાસૂચક
दिक् स्थायित्व,જગ્યા સ્થિરતા
"दिक्कोज्या, दिक-कोसाइन","ડીકોસિન, ડીકો-કોસાઇન"
"दैशिक, दिशिक, दिशात्मक","દિશાસૂચક, દિશાસૂચક, દિશાસૂચક"
दिशिकता,દિશાસૂચકતા
सामान्य जालक,સામાન્ય જાળી
सीधी लाइन,સીધી લીટી
अनुक्रमानुपात,અનુક્રમિક ગુણોત્તર
प्रत्यक्ष विधि,સીધી પદ્ધતિ
दिशक,દિશા
प्रत्यक्ष पाठी यंत्र,ડાયરેક્ટ રીડિંગ ડિવાઇસ
समक्ष दूरदर्शक,સામે ટેલિસ્કોપ
"बिंब, मंडलक, डिस्क, चक्रिका","પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક"
"विसर्जन, आस्राव, विरंजन","નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ"
सोपानी विसर्जन,પાણીમાં નિમજ્જન
"असातत्य, असातत्य, भंग","નિરંતરતા, નિરંતરતા, અસ્થિભંગ"
असंतत,અવ્યવસ્થિત
"शोध, खोज","સંશોધન, શોધ"
विसंगति,વિસંગતતા
विविक्त,રજકણ
"अवतल ऐन्टेना, डिश ऐन्टेना","અંતર્મુખ એન્ટેના, ડીશ એન્ટેના"
"विघटन, कणीकरण","વિસર્જન, દાણાદાર"
विघटन-स्थिरांक,વિસર્જન સતત
विघटन ऊर्जा,વિસર્જન ઊર્જા
विघटन अर्धायु,વિસર્જન અર્ધ જીવન
विघटन श्रेणी,વિસર્જન શ્રેણી
"स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति","ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન"
"प्रभ्रंश रेखा, प्रभ्रंश कोर","ફોલ્ટ લાઇન, ફોલ્ટ કોર"
प्रभ्रंश पाश,ફોલ્ટ લૂપ
"अव्यवस्था, अक्रम, विकार","અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા"
अव्यवस्थापन,અરાજકતા
"अपविन्यास, स्थितिभ्रान्ति","મૂંઝવણ, મૂંઝવણ"
"परिक्षेपित, परिक्षिप्त","વિખરાયેલું, વિખરાયેલું"
"परिक्षेपण, प्रकीर्णन","વિખેરવું, વિખેરવું"
परिक्षेप्यता,અસ્ત્ર
परिक्षेपी,વિખેરી નાખનાર
परिक्षेपकता,પ્રતિબિંબ
विस्थापन,વિસ્થાપન
प्रदर्श,પ્રદર્શન
कन्सोल,કન્સોલ
विदारी बल,છૂટાછેડા બળ
"असमरूप, असमान",અસમાન
क्षय गुणांक,સડો ગુણાંક
क्षयकारी,કાટ લગાડનાર
क्षयी तंत्र,સડો સિસ્ટમ
"वियोजनी, वियोज्य",અલગ કરી શકાય તેવું
वियोजित,અલગ
वियोजन,સ્વભાવ
असंवादिता,અસંગતતા
दूरी,અંતર
दूरस्थ,દૂર
"भिन्न, अलग, सुस्पष्ट, सुव्यक्त","અલગ, અલગ, અલગ, અભિવ્યક્ત"
विभेद,ભેદભાવ
विविक्तकारी गुणधर्म,અલગ મિલકત
"विभेदन, भेद करना","ભેદ પાડવો, ભેદ પાડવો"
विकृत,વિકૃત
"विकृति, विरूपण",વિકૃતિ
विरूपण प्रत्यास्थता,વિરૂપતા સ્થિતિસ્થાપકતા
वितरित प्रवर्धक,વિતરિત એમ્પ્લીફાયર
"वितरण, बंटन","વિતરણ, વિતરણ"
"वितरण-नियम, बंटन-नियम","વિતરણ નિયમ, વિતરણ નિયમ"
विक्षोभ,ખલેલ
"विक्षुब्ध, विक्षुब्ध साम्यावस्था","વ્યથિત, વિક્ષેપિત સંતુલન"
विक्षोभी बल,ખલેલ પહોંચાડનાર બળ
"आह्निक, दिवाचर, दिवा, दैनिक","આહનિક, દિવાચાર, દિવા, દૈનિક"
दैनिक गति,દૈનિક ગતિ
द्विसंयोजक,બાયબેલેંટ
"अपसारित करना, अपसारित होना","વિખેરી નાખવું, વિખેરી નાખવું"
"अपसरण, अपसारिता, डाइवर्जेन्स","ભિન્નતા, ભિન્નતા, ભિન્નતા"
अपसारी,જુદીજુદી
दिक्परिवर्तन,ડાયવર્ઝન
"विभाजित, विभक्त","વિભાજિત, વિભાજિત"
"भाग, प्रभाग, विभाजन","વિભાજન, વિભાજન, વિભાજન"
आयन मंडल की D परत,આયનોસ્ફિયરનું ડી સ્તર
"प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन","પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન"
"डोम, गुम्बद","ગુંબજ, ગુંબજ"
प्रभावशाली पद,પ્રભાવશાળી સ્થિતિ
दाता स्तर,દાતા સ્તર
मादित संधि,મદિત સંધિ
"मादन, अपमिश्रण","ભેળસેળ, ભેળસેળ"
डॉप्लर प्रभाव,ડોપ્લર અસર
"डोज़, मात्रा","ડોઝ, ડોઝ"
मात्रामापी,ક્વોન્ટોમીટર
"बिन्दुकित, छिटकी","ડોટેડ, ડોટેડ"
"द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा","ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી"
द्वि-आबंध,ડબલ બોન્ડ
उभयावतल लेन्स,બાયકોન્વેક્સ લેન્સ
उभयोत्तल लेन्स,બાયકોન્વેક્સ લેન્સ
द्विश:अवकलन,દ્વિસંગી વિભેદક
द्वि आयनन,ડબલ ionization
द्वि-अणु,ડબલ પરમાણુ
द्विक परिशुद्धता,ડબલ ચોકસાઇ
द्विअपवर्तन,ડબલ રીફ્રેક્શન
द्विक श्रेणी,ડબલ શ્રેણી
युग्म तारे,જોડી તારા
द्विक,ડબલ
अवर्णक लेन्स-युग्म,વર્ણહીન લેન્સ જોડી
"द्विभवन, द्विस्तरण","પ્રસરણ, વિસ્તરણ"
द्वितः आवेशित कण,બમણું ચાર્જ થયેલ કણ
द्विधा अपभ्रष्ट,ઉભયજીવી ભ્રષ્ટ
द्वित: आयनित,ડબલ ionized
अधोमुखी,નીચે તરફ
"कर्षण, कर्षज अयस्क, अर्ध संच",ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ
कर्षण बल,ટ્રેક્શન બળ
"वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन","વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન"
अपवाह धारा,વહેતો પ્રવાહ
परिचालन,ઓપરેશનલ
चालन वोल्टता,વહન વોલ્ટેજ
पाती बॉल,નાનો બોલ
आकस्मिक विराम,અચાનક વિરામ
"बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद","બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું"
पातन,પડવું
शुष्क,શુષ્ક
शुष्कार्द आर्द्रतामापी,શુષ્ક શુષ્ક હાઇગ્રોમીટર
विफल संपर्क,નિષ્ફળ સંપર્ક
"द्वि प्रचालन, द्वैती संक्रिया","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
वाहिनी,નળી
तन्य,તાણયુક્ત
तन्यता,તાણયુક્ત
मंद,મંદ
मूक,ચૂપ
सन्निक्षेपण,જુબાની
वामन तारा,વામન તારા
द्वय-अक्ष,ડબલ અક્ષ
गतिक,ગતિશીલ
गतिकीय,ગતિશીલ
"गतिविज्ञान, गतिकी","ગતિશીલતા, ગતિશીલતા"
डायनेमो,ડાયનેમો
डाइन,જમવું
"पृथ्वी, भू","પૃથ્વી, પૃથ્વી"
भूकंप तीव्रता,ભૂકંપની તીવ્રતા
भू-उपग्रह,પૃથ્વી ઉપગ્રહ
भू-संपर्कक तंत्र,પૃથ્વી જોડાણ સિસ્ટમ
भू-तार,જમીન વાયર
"उत्केंद्र, उत्केंद्रक","કેન્દ્ર, કેન્દ્રબિંદુ"
उत्केंद्रता,તરંગીતા
"सोपानक, ऐशेलान",સોપારી
प्रतिध्वनि,પડઘો
ग्रहण,ધારણા
क्रांति वृत्तीय निर्देशांक,પરિપત્ર કોઓર્ડિનેટ્સ
भँवर,વમળ
धार प्रभ्रंश,ધાર દોષ
कोर-प्रभाव,મુખ્ય અસર
एडिसन सेल,એડિસન સેલ
संपादन करना,ફેરફાર કરો
प्रभावी,અસરકારક
दक्षता,કાર્યક્ષમતા
प्रयास,પ્રયાસ
निस्सरण,સ્રાવ
"अतिलक्षणिक, आइगेन","અલંકારિક, eigen"
अष्टप्रचक्रणी,અષ્ટકોણ
आइन्स्टाइन-बोस वितरण नियम,આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો
आइन्स्टान-दि-हास प्रभाव,ત્વરિત અસર
आइन्स्टाइनियम,આઈન્સ્ટાઈનિયમ
आइन्स्टाइन स्मोलुचोव्स्की समीकरण,આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ
आइन्स्टाइन-समष्टि,આઈન્સ્ટાઈન-વસ્તી
निष्कासन,હકાલપટ્ટી
"उत्क्षेपणी, उत्क्षेपक कैप्सूल",ઇજેક્ટર કેપ્સ્યુલ
उत्क्षेपक,ઇજેક્ટર
निष्कासी पटिका,ક્લિયરન્સ બોર્ડ
व्युत्क्रम धारिता,વ્યસ્ત ક્ષમતા
प्रत्यास्थ,સ્થિતિસ્થાપક
"प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता","સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા"
प्रत्यास्थतया विषमदैशिक पिंड,ઓસીલેટરી બોડી
प्रत्यास्थता,સ્થિતિસ્થાપકતા
"इलैस्टिकोमीटर, प्रत्यास्थतामापी","સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર"
प्रत्यास्थ दुर्नम्यता,સ્થિતિસ્થાપક અસ્થિરતા
आयन मंडल की ई-परत,આયનોસ્ફીયર ઈ-લેયર
इलेक्ट्रेट,ઇલેક્ટ્રીટ
"वैद्युत, विद्युत","ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ"
विद्युत,વીજળી
"विद्युतीकरण, आवेशन","વીજળીકરણ, ચાર્જિંગ"
विद्युतीकृत,ઇલેક્ટ્રિફાઇડ
"चार्जित कण, आविष्ट कण","ચાર્જ કણ, ચાર્જ કણ"
वैद्युत ध्वानिक,ઇલેક્ટ્રોએકોસ્ટિક
विद्युत-ध्वानिकी,ઇલેક્ટ્રો-એકોસ્ટિક્સ
विद्युत-ऊष्मीय,ઇલેક્ટ્રો-થર્મલ
विद्युत-रासायनिक,ઇલેક્ટ્રોકેમિકલ
तुल्यांक,સમકક્ષ
इलैक्ट्रोड,ઇલેક્ટ્રોડ
विद्युत-गतिकी,ઇલેક્ટ્રોડાયનેમિક્સ
विद्युत-गतिक प्रभाव,ઇલેક્ટ્રોડાયનેમિક અસર
विद्युत-अपघटन,ગેલ્વેનિક અલગતા
विद्युत-अपघट्य,ઇલેક્ટ્રોલાઇટ
विद्युत-अपघटनी,ઇલેક્ટ્રોલિટીક
"विद्युदपघटक, विद्युदपघटित्र","ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ"
विद्यतु-चुम्बक,ઇલેક્ટ્રોમેગ્નેટ
विद्युत-चुम्बकीय,ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર
विद्युत-चुम्बकिकी,ઇલેક્ટ્રોમેગ્નેટિઝમ
विद्युत-चुम्बकत्व,ઇલેક્ટ્રોમેગ્નેટિઝમ
"विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व","ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ"
विद्युत-वाहक बल,ઇલેક્ટ્રોમોટિવ બળ
इलेक्ट्रॉन,ઇલેક્ટ્રોન
ऋण-विद्युती,લોન વીજળી
इलेक्ट्रॉनिक,ઇલેક્ટ્રોનિક
इलेक्ट्रॉनीय आइगेनफलन,ઇલેક્ટ્રોનિક ઇજનફંક્શન
इलेक्ट्रॉनीय ऊर्जा,ઇલેક્ટ્રોનિક ઊર્જા
इलेक्ट्रॉनिकी,ઇલેક્ટ્રોનિક્સ
इलेक्ट्रॉन-प्रकाशिकी,ઇલેક્ટ્રોન ઓપ્ટિક્સ
विद्युत-प्रकाशिकी,ઇલેક્ટ્રો-ઓપ્ટિક્સ
धन-विद्युती,ઇલેક્ટ્રોમેગ્નેટિઝમ
विद्युतदर्शी,ઇલેક્ટ્રોસ્કોપ
स्थिर वैद्युत,ઇલેક્ટ્રોસ્ટેટિક
स्थिरविद्युतिकी,ઇલેક્ટ્રોસ્ટેટિક્સ
विद्युतविरूपण,ઇલેક્ટ્રોફોરેસિસ
वैद्युत संयोजकता,વિદ્યુત જોડાણ
वैद्युत संयोजक,ઇલેક્ટ્રિકલ કનેક્ટર
"तत्व, अल्पांश, अवयव","તત્વો, લઘુમતીઓ, ઘટકો"
"प्राथमिक, प्रारंभिक, तात्विक","પ્રાથમિક, પ્રાથમિક, પ્રાથમિક"
मूल आवेश,મૂળ ચાર્જ
"उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई","એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન"
तुंगतामापी,અલ્ટિમીટર
"उत्थापक, एलिवेटर","એલિવેટર, એલિવેટર"
अपेरण-दीर्घवृत्त,અંડાકાર
"दीर्धीकरण, दैर्घ्यवृद्धि, प्रसर कोण","વિસ્તરણ, વિસ્તૃતીકરણ, ફેલાવો કોણ"
"निर्गमन, प्रसर्जन","મુક્તિ, મુક્તિ"
"प्रसर्जन, प्रसर्ग","પ્રસાર, સંતાન"
अंत:स्थापित करना,એમ્બેડ કરવા માટે
अंत:स्थापित,એમ્બેડેડ
निर्गत,જારી
उत्सर्जन,ઉત્સર્જન
"उत्सर्जकता, उत्सर्जिता","ઉત્સર્જન, ઉત્સર્જન"
उत्सर्जकता,ઉત્સર્જન
"उत्सर्जक, एमिटर","ઉત્સર્જક, ઉત્સર્જક"
"पूर्व प्रबलन, बल","પૂર્વ-મજબૂતીકરણ, બળ"
आनुभविक,પ્રયોગમૂલક
"रिक्त, अपूरित","ખાલી, અધૂરું"
"पायसीकारक, इमल्सीकारक","emulsifier, emulsifier"
"पायस, इमल्शन","પ્રવાહી મિશ્રણ, પ્રવાહી મિશ્રણ"
"सिरा, छोर, अंत, अंत्य","અંત, અંત, અંત, અંત"
अंत्य संशोधन,અંતિમ પુનરાવર્તન
ऊर्जा-शोषी,ઊર્જા કાર્યક્ષમ
"अक्षीय स्थिति, ए-स्थिति","અક્ષીય સ્થિતિ, એ-પોઝિશન"
"ऊष्माशोषी, आंतरोष्मी","એન્ડોથર્મિક, એન્ડોથર્મિક"
ऊष्माशोषी प्रक्रम,એન્ડોથર્મિક પ્રક્રિયા
ऊर्जित करना,ઉત્સાહિત કરવા માટે
ऊर्जा अन्तर्निहित,આંતરિક ઊર્જા
ऊर्जा ऊर्जाक,ઉર્જા શક્તિ આપનાર
"इंजन अभियांत्रिकी, इंजीनियरी","એન્જિન એન્જિનિયરિંગ, એન્જિનિયરિંગ"
संवृद्धि,વૃદ્ધિ
समृद्ध समस्थानिक,સમૃદ્ધ આઇસોટોપ્સ
संवर्धित रिऐक्टर,સંવર્ધિત રિએક્ટર
समृद्धिकरण,સંવર્ધન
समृद्धि,સમૃદ્ધિ
"समुच्चय, समुदाय","સમૂહ, સમુદાય"
"एन्थैल्पी, पूर्ण ऊष्मा","એન્થાલ્પી, સંપૂર્ણ ગરમી"
सत्ता,શક્તિ
एन्ट्रॉपी,એન્ટ્રોપી
प्रविष्टि,પ્રવેશ
"गणन, गिनना","ગણતરી, ગણતરી"
पृष्ठ-अन्वालोप,પૃષ્ઠ ક્રમાંકન
अधिकेन्द्री,અધિકેન્દ્ર
"अपारचित्रदर्शी, एपीस्कोप","અપારદર્શક, એપિસ્કોપ"
