Hindi,Odiya
"विमाहीन, अविम",ପରିମାପହୀନ |
समीकरण विमा,ଏକ ସମୀକରଣର ଆକାର
डायोफैन्टस का समीकरण,ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |
नति कोण,ଡିପ୍ ଆଙ୍ଗଲ୍
द्वियुग्मध्रुवी निर्देशांक,ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |
द्विध्रुव,ଡିପୋଲ୍
द्विपिरामिड,ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍)
डिरैक डेल्टा फलन,ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |
उभयनिष्ठ अनुस्पर्श रेखा,ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |
दिष्ट कोण,ନିର୍ଦ୍ଦେଶିତ କୋଣ
दिष्ट रेखा,ନିର୍ଦ୍ଦେଶିତ ରେଖା |
दिक्-अवकलज,ଦିଗଦର୍ଶନ
"दिक्कोज्या, दिक्-कोसाइन",ଦିଗ କୋସାଇନ୍ |
उच्चिष्ठ की दिशा,maxima ର ଦିଗ
प्रक्षेपण दिशा,ପ୍ରୋଜେକ୍ଟର ଦିଗ
दिक्-अनुपात,ଦିଗ ଅନୁପାତ |
नियामक वृत्त,ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |
नियामक गोला,ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର
अनुलोम गुणनफल,ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति",ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |
अनुक्रमानुपात,ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |
नियता,ଡାଇରେକ୍ଟ୍ରିକ୍ସ
अनुलोम योगफल,ପ୍ରତ୍ୟକ୍ଷ ରାଶି |
असंबद्‌ध समुच्चय,ବିଚ୍ଛିନ୍ନ ସେଟ୍ |
" असांतत्य , असातत्य , भंग",ବନ୍ଦ
अवकलज का असांतत्य,ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |
प्रथम प्रकार का असांतत्य,ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
द्वितीय प्रकार का असांतत्य,ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
असंतत वितरण,ନିରନ୍ତର ବଣ୍ଟନ |
असंतत फलन,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
असंतत विचर,ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |
विविक्त,ବିଚ୍ଛିନ୍ନ
असंतत बंटन,ପୃଥକ ବଣ୍ଟନ |
असंतत प्रायिकता बंटन,ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
असंतत यादृच्छिक चर,ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
असंतत प्रतिदर्श समष्टि,ପୃଥକ ନମୁନା ସ୍ଥାନ |
विविक्त समुच्चय,ପୃଥକ ସେଟ୍ |
विविक्त समष्टि,ପୃଥକ ସ୍ଥାନ |
विविक्त संस्थिति,ପୃଥକ ଟପୋଲୋଜି |
असंतत विचर,ଭିନ୍ନ ଭିନ୍ନତା |
विविक्तकर,ଭେଦଭାବ
विविक्तकर विश्लेषण,ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ)
असंयुक्त,ଅସନ୍ତୁଷ୍ଟ
असंयुक्त घटना,ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |
असंयुक्त समुच्चय,ବିଚ୍ଛିନ୍ନ ସେଟ୍ |
असंयुक्त सम्मिलन,ଅସନ୍ତୁଷ୍ଟ ସଂଘ
" वियोजन , तर्क-संगत योग",ବିଚ୍ଛିନ୍ନତା |
" परिक्षेपण , प्रकीर्णन",ବିଚ୍ଛେଦ |
परिक्षेपण संचित्र,ବିଚ୍ଛେଦ ଚାର୍ଟ |
परिक्षेपणांक,ବିଚ୍ଛେଦ ସ୍ଥିର |
परिक्षेपण-आरेख,ବିଚ୍ଛେଦ ଚିତ୍ର |
परिक्षेपण-मैट्रिक्स,ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ)
विस्थापन,ବିସ୍ଥାପନ
प्रदर्श,ପ୍ରଦର୍ଶନ
कन्सोल,ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍)
"असमरूप, असमान",ଭିନ୍ନ
क्षयकारी बल,ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |
दूरी-फलन,ଦୂରତା କାର୍ଯ୍ୟ
दूरी-मापांक,ଦୂରତା ମଡ୍ୟୁଲସ୍
बंटन-निरपेक्ष,ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |
"वितरण-नियम, बंटननियम",ବଣ୍ଟନ ନିୟମ |
"अपसारित करना, अपसारित होना",ବିଭାଜନ
" अपसरण, अपसारिता , डाइवर्जेन्स",ବିଭେଦ
अपसरण प्रमेय,ଭିନ୍ନତା ଥିଓରେମ୍ |
अपसारी,ବିବିଧ
अपसारी श्रेणी,ବିବିଧ କ୍ରମ |
विभाजित अंतर,ବିଭାଜିତ ପାର୍ଥକ୍ୟ |
"भाज्यता, विभाज्यता",ବିଭାଜନତା
"भाज्य, विभाज्य",ବିଭାଜନଯୋଗ୍ୟ
" भाग, प्रभाग , विभाजन",ବିଭାଜନ
विभाजन-कलन विधि,ବିଭାଜନ ଆଲଗୋରିଦମ |
विभाजन-वलय,ବିଭାଜନ ରିଙ୍ଗ |
द्वादशभुज,ଡୋଡେକାଗନ୍ |
द्वादशफलक,dodecahedron
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश",ଡୋମେନ୍
फलन का प्रांत,ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍
परिभाषा-प्रांत,ପରିଭାଷାର ଡୋମେନ୍ |
अस्तित्व-प्रांत,ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |
अभिभावी युक्ति,ପ୍ରାଧାନ୍ୟ ରଣନୀତି |
डॉप्लर प्रभाव,ଡୋପଲର ପ୍ରଭାବ
"बिन्दु-गुणनफल, अदिशगुणनफल",ବିନ୍ଦୁ ଉତ୍ପାଦ |
बिन्दुकित वक्र,ବିନ୍ଦୁ ବକ୍ର
द्विशः अवकलन,ଦ୍ୱିଗୁଣ ଭିନ୍ନତା |
द्विक चरघातांकीय बंटन,ଦୁଇଗୁଣ ବଣ୍ଟନ
द्विकुंडली,ଡବଲ୍ ହେଲିକ୍ସ |
द्विशः समाकल,ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
द्विशः समाकलन,ଡବଲ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |
द्विक सीमा,ଦୁଇଥର ସୀମା |
द्विशः प्रतिचयन आयोजन,ଦୁଇଥର ନମୁନା ସଂଗ୍ରହ ଯୋଜନା |
द्विक अनुक्रम,ଡବଲ୍ କ୍ରମ |
द्विक श्रेणी,ଡବଲ୍ ସିରିଜ୍ |
द्वि-अनुलग्नी संकेतन,ଡବଲ୍ ସଫିକ୍ସ ନୋଟେସନ୍ |
द्विक संकलन,ଦୁଇଥର ସମନ୍ୱୟ |
अधोमुखी त्वरण,ତଳ ତ୍ୱରଣ
अधोमुखी विस्थापन,ନିମ୍ନ ବିସ୍ଥାପନ |
अधोमुखी गति,ନିମ୍ନ ଗତି
अधोमुखी वेग,ତଳ ବେଗ
कर्षण,ଡ୍ରାଗ୍
कर्षण-बल,ଡ୍ରାଗ୍ ଫୋର୍ସ |
"द्वैती द्वैती,",ଡୁଆଲ୍ |
द्वैत आधार,ଦ୍ୱ ual ତ ଆଧାର |
द्वैत आंतरिक गुणनफल,ଡୁଆଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
द्वैती रैखिक प्रोग्रामन समस्या,ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
" द्वि प्रचालन , द्वैती संक्रिया",ଡୁଆଲ୍ ଅପରେସନ୍ |
द्वैत समस्या,ଦ୍ୱ ual ତ ସମସ୍ୟା |
द्वैत एकल कलन-विधि,ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
द्वैत एकल प्रविधि,ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ କ techni ଶଳ |
द्वैत समष्टि,ଡୁଆଲ୍ ସ୍ପେସ୍ |
द्वैत चर,ଡୁଆଲ୍ ଭେରିଏବଲ୍ |
द्वैत सदिश समष्टि,ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
मूक सूचकांक,ଡମି ଇଣ୍ଡେକ୍ସ
मूक पादांक,ଡମି ସବସ୍କ୍ରିପ୍ଟ |
मूक अनुबंध,ଡମି ସଫିକ୍ସ |
मूक चर,ଡମି ଭେରିଏବଲ୍ |
अनुलिपि-प्रक्रम,ନକଲ ପ୍ରକ୍ରିୟା |
गतिकीय,ଗତିଶୀଳ |
गतिकीय तंत्र,ଗତିଶୀଳ ସିଷ୍ଟମ୍ |
गतिक मांग फलन,ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |
गत्यात्मक निदर्श,ଗତିଶୀଳ ମଡେଲ୍ |
गत्यात्मक प्रोग्रामन,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |
गतिशील प्रोग्रामन उपगमन,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |
गतिशील प्रोग्रामन प्रविधि,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ techni ଶଳ |
"गतिविज्ञान, गतिकी",ଗତିଶୀଳତା |
कण-गतिकी,ଏକ କଣିକାର ଗତିଶୀଳତା |
दृढ़ पिंड गतिकी,କଠିନ ଶରୀରର ଗତିଶୀଳତା |
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)",ପୃଥିବୀ
भूकंप तीव्रता,ଭୂକମ୍ପ ତୀବ୍ରତା |
उत्केंद्रता,ବିଚିତ୍ରତା |
ग्रहण,ଚନ୍ଦ୍ରଗ୍ରହଣ
अर्थमितीय पूर्वानुमान,ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |
अर्थमितिज्ञ,ଅର୍ଥନୀତିଜ୍ଞ
अर्थमिति,ଅର୍ଥନୀତି
अर्थशास्त्र,ଅର୍ଥନୀତି
"कोर, किनारा, अश्रि",ଧାର
अवमुख समुच्चय कोर,ଏକ ଉନ୍ମୁକ୍ତ ସେଟ୍ ର ଧାର |
दक्षतांक,ଦକ୍ଷତା କାରକ |
अभिलक्षणिक अवयव,eigen ଉପାଦାନ |
अभिलक्षणिक फलन,eigen କାର୍ଯ୍ୟ
"आइगेन मान, अभिलक्षणिक मान",eigen ମୂଲ୍ୟ
अभिलक्षणिक मान समीकरण,eigen ମୂଲ୍ୟ ସମୀକରଣ |
"आइगेन वेक्टर, अभिलक्षणिक सदिश",ଇଜେନ ଭେକ୍ଟର |
प्रत्यास्थ,ଇଲାଷ୍ଟିକ୍ |
प्रत्यास्थतांक,ଇଲାଷ୍ଟିକ୍ ସ୍ଥିର |
प्रत्यास्थ साम्यावस्था,ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |
प्रत्यास्थता,ନମନୀୟତା
प्रत्यास्थता-पृष्ठ,ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर",ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |
" तत्व , अल्पांश , अवयव",ଉପାଦାନ
प्रारंभिक स्तंभ संक्रिया,ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ
प्रारंभिक घटना,ପ୍ରାଥମିକ ଘଟଣା |
प्रारंभिक फलन,ପ୍ରାଥମିକ କାର୍ଯ୍ୟ
प्रारंभिक संक्रिया,ପ୍ରାଥମିକ କାର୍ଯ୍ୟ
प्रारंभिक परिणाम,ପ୍ରାଥମିକ ଫଳାଫଳ
प्रारंभिक प्रायिकता नियम,ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |
प्रारंभिक पंक्ति संक्रिया,ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ
"विलुप्त करना, विलोपन करना,",ହଟାନ୍ତୁ |
निराकरण प्रक्रिया,ବର୍ଜନ ପ୍ରକ୍ରିୟା |
"दीर्घवृत्त, इलिप्स",ଏଲିପ୍ସ
दीर्घवृत्तज,ଏଲିପସଏଡ୍ |
दीर्घवृत्तजीय,ଏଲିପସାଇଡ୍ |
दीर्घवृत्तजीय पृष्ठ,ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |
दीर्घवृत्ताकार पिंड,ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର
अंतःस्थापन,ଏମ୍ବେଡିଂ
उत्सर्जन,ନିର୍ଗମନ
आनुभविक न्यास,ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |
मूलानुपाती सूत्र,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
आनुभविक प्रायिकता,ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |
आऩुभविक संबंध,ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |
रिक्त समुच्चय,ଖାଲି ସେଟ୍ |
परिबद्‌ध,ଆବଦ୍ଧ
"कूटलेखन, कोडन",ଏନକୋଡିଂ
अंतराकारिता,ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |
अंत्य बिंदु,ଶେଷ ବିନ୍ଦୁ
वर्गांतराल के अंत्य बिंदु,ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |
ऊर्जा,ଶକ୍ତି
ऊर्जा-संवेग घटक,ଶକ୍ତି ଗତି ଉପାଦାନ |
प्रवेशी चर,ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା
गणनीय समुच्चय,ଗଣନାକାରୀ ସେଟ୍ |
"गणन, गिनना",ଗଣନା
"समान, बराबर, सम, तुल्य",ସମାନ
"समता, समिका",ସମାନତା
समप्रायिक,ସମାନ ସମ୍ଭାବନା |
सम प्रायिकता वरण विधि,ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem)
समान करना,ସମାନ
" समीकरण , समीकार",ସମୀକରଣ
एकघात समीकरण,ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |
द्विघात समीकरण,ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |
त्रिघात समीकरण,ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा",ସମୀକରଣ
समसंतत,ସମାନ୍ତରାଳ |
समबाहु,ସମାନ୍ତରାଳ |
"साम्यावस्था, साम्य, संतुलन",ସନ୍ତୁଳନ
बल-संतुलन,ଶକ୍ତିର ସନ୍ତୁଳନ |
संतुलन बिंदु,ସନ୍ତୁଳନ ବିନ୍ଦୁ |
तुल्यता,ସମାନତା
तुल्यता-वर्ग,ସମାନତା ଶ୍ରେଣୀ
तुल्यता-संबंध,ସମାନତା ସମ୍ପର୍କ
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)",ସମାନ
तुल्य मैट्रिक्स,ସମାନ ମ୍ୟାଟ୍ରିକ୍ସ |
तुल्य समुच्चय,ସମାନ ସେଟ୍ |
अभ्यतिप्रायता,ergodicity
"त्रुटि, भूल, गलती, अशुद्‌धि",ତ୍ରୁଟି
त्रुटि-विश्लेषण,ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
त्रुटि कोड,ତ୍ରୁଟି କୋଡ୍
त्रुटि गुणांक,ତ୍ରୁଟି ଗୁଣବତ୍ତା
वर्ग माध्य त्रुटि,ହାରାହାରି ବର୍ଗର ତ୍ରୁଟି |
प्रथम प्रकार की त्रुटि,ପ୍ରଥମ ପ୍ରକାରର ତ୍ରୁଟି |
द्वितीय प्रकार की त्रुटि,ଦ୍ୱିତୀୟ ପ୍ରକାରର ତ୍ରୁଟି |
पलायन-प्रायिकता,ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |
पलायन वेग,ବେଗରୁ ରକ୍ଷା ପାଇବା |
ई. श्मिट लांबिकीकरण प्रक्रम,E. Schmidt ର orthogonalization ପ୍ରକ୍ରିୟା |
बहिर्वृत्त,ନିର୍ଦ୍ଦିଷ୍ଟ ବୃତ୍ତ
"सारभूत, अनिवार्य",ଜରୁରୀ |
वस्तुतः अद्वितीय,ମୂଳତ unique ଅନନ୍ୟ |
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)",ଆକଳନ
आकलन विधि,ଆକଳନ ପଦ୍ଧତି
यूक्लिडीय निर्देशांक,ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |
यूक्लिडीय डोमेन,ଇଉକ୍ଲିଡିଆନ୍ ଡୋମେନ୍ |
यूक्लिडीय ज्यामिति,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
यूक्लिडीय n-समष्टि,ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |
यूक्लिडीय समतल,ଇଉକ୍ଲିଡାନ୍ ବିମାନ |
ऑयलर प्रमेय,ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |
"मान निकालना, मूल्यांकन करना",ମୂଲ୍ୟାଙ୍କନ କର
सम,ଏପରିକି
सम वक्र,ଏପରିକି ବକ୍ର
सम फलन,ଏପରିକି ଫଙ୍କସନ୍
सम अपवर्त्य,ଏପରିକି ଏକାଧିକ |
सम संख्या,ଯୁଗ୍ମ ସଂଖ୍ୟା
सम-विषम सममिति,ଏପରିକି ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |
सम क्रमचय,ଏପରିକି ପର୍ମୁଟେସନ୍ |
"घटना, अनुवृत्त",ଇଭେଣ୍ଟ
समपद,ଏପରିକି ଶବ୍ଦ
"यथातथ, यथार्थ, बिल्कुल ठीक",ସଠିକ୍
यथातथ काई-वर्ग परिक्षण,ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |
यथातथ अवकल,ପ୍ରକୃତ ଭିନ୍ନତା |
यथातथ समीकरण,ସଠିକ୍ ସମୀକରଣ |
उदाहरण,ଉଦାହରଣ |
विनिमय,ବିନିମୟ
निश्शेष घटना,ସମ୍ପୁର୍ଣ୍ଣ ଘଟଣା |
अस्तित्व अभिगृहीत,ଅସ୍ତିତ୍ୱ axiom |
अस्तित्व प्रायिकता,ଅସ୍ତିତ୍ୱ ସମ୍ଭାବନା (= ଏକ ପ୍ରାଥମିକ ସମ୍ଭାବନା)
अस्तित्व प्रमेय,ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |
बाह्य चर,ଏକ୍ସୋଜେନସ୍ ଭେରିଏବଲ୍ |
"प्रसार, प्रसरण",ବିସ୍ତାର
प्रत्याशा फलन,ଆଶା କାର୍ଯ୍ୟ
प्रत्याशित बारंबारता,ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |
प्रत्याशित मान,ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ
प्रयोग,ପରୀକ୍ଷଣ |
"प्रायोगिक भूल, प्रायोगिक त्रुटि",ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |
"व्याख्या, स्पष्टीकरण",ବ୍ୟାଖ୍ୟା
स्पष्ट समीकरण,ସ୍ପଷ୍ଟ ସମୀକରଣ |
स्पष्ट रूप,ସ୍ପଷ୍ଟ ଫର୍ମ |
स्पष्ट फलन,ସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ
स्पष्ट हल,ସ୍ପଷ୍ଟ ସମାଧାନ |
घातांक,ପ୍ରଦର୍ଶକ
चरघातांकी वक्र,ସୂକ୍ଷ୍ମ ବକ୍ର
चरघातांकी प्रायिकता फलन,ସୂକ୍ଷ୍ମ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |
चरघातांकी बंटन,ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |
चरघातांकी समीकरण,ସୂକ୍ଷ୍ମ ସମୀକରଣ |
चरघातांकी फलन,ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ
"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि",ତ୍ୱରିତ ଅଭିବୃଦ୍ଧି |
चरघातांकी नियम,ସୂକ୍ଷ୍ମ ନିୟମ |
चरघातांकी प्रतिचित्र,ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର
"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी",ସୂକ୍ଷ୍ମ କ୍ରମ |
" निष्पीडन , व्यंजक , मुखाकृति, भावकृति",ଅଭିବ୍ୟକ୍ତି
विस्तरित अंतराल,ବିସ୍ତାରିତ ବ୍ୟବଧାନ |
वर्धित वास्तविक रेखा,ବିସ୍ତୃତ ପ୍ରକୃତ ରେଖା |
विस्तरित वास्तविक संख्या निकाय,ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
प्रतिचित्रण विस्तार,ଏକ ମ୍ୟାପିଂର ବିସ୍ତାର
बहिष्कोण,ବାହ୍ୟ କୋଣ
बाह्य क्षेत्र,ବାହ୍ୟ କ୍ଷେତ୍ର
बाह्य बिंदु,ବାହ୍ୟ ବିନ୍ଦୁ
बाह्य,ବାହ୍ୟ
उपनति मान का बहिर्वेशन,ଟ୍ରେଣ୍ଡ ମୂଲ୍ୟର ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |
बहिर्वेशन तकनीक,ଅତିରିକ୍ତ କ techni ଶଳ |
चरम मान,ଅତ୍ୟଧିକ ମୂଲ୍ୟ
" अत्यंत , अंत , चरम, पराकाष्ठा",ଅତ୍ୟଧିକ
चरम बिंदु,ଚରମ ବିନ୍ଦୁ |
अवमुख समुच्चय का चरम बिंदु,କନଭକ୍ସ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |
फलन का चरम मान,ଏକ କାର୍ଯ୍ୟର ଚରମ
चरम गुणधर्म,ଅତ୍ୟଧିକ ସମ୍ପତ୍ତି
" फलक, पार्श्व , अंताग्र",ମୁହଁ
अंकित मूल्य,ମୁଖ ମୂଲ୍ୟ
" घटक, उपादान, कारक , खंड,",କାରକ
उपादान विश्लेषण,ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |
खंडित,କାରଖାନା
क्रमगुणित,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |
बहु-उपादानी अभिकल्पना,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ଡିଜାଇନ୍ |
गुणनखंडन,କାରକକରଣ
गुणनखंड करना,କାରକ
न्याय्य खेल,ନ୍ୟାୟ ଖେଳ |
"आभासी, मिथ्या, कूट",ମିଥ୍ୟା
" कुटुंब, परिवार , कुल, फैमिली",ପରିବାର
वृत्त-कुल,ବୃତ୍ତର ପରିବାର |
वक्र-कुल,ପାରିବାରିକ ବକ୍ର
फलन-परिवार,କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |
रेखा-कुल,ରେଖା ପରିବାର |
प्रतिकृति,ଫ୍ୟାକ୍ସମାଇଲ୍ |
F-बंटन,F- ବଣ୍ଟନ |
सुसंगत आधारी हल,ସମ୍ଭବ ମ basic ଳିକ ସମାଧାନ |
सुसंगत हल,ସମ୍ଭବ ସମାଧାନ
"पुनर्भरण, पुनर्निवेश",ଫେରନ୍ତୁ
फ़र्मा का नियम,ଫର୍ମାଟ୍ ନୀତି |
फ़र्मा का प्रमेय,ଫର୍ମାଟଙ୍କ ତତ୍ତ୍। |
फर्मी-डिरैक-सांख्यिकी,ଫର୍ମୀ-ଡାଇରାକ୍ ପରିସଂଖ୍ୟାନ |
फिबोनाशी-संख्या,ଫିବୋନାକ୍ସି ସଂଖ୍ୟା |
फिबोनाशी श्रेणी,ଫିବୋନାକ୍ସି ସିରିଜ୍ |
" क्षेत्र , क्षेत्रक , खेत , फील्ड",କ୍ଷେତ୍ର
अंतिम वेग,ଅନ୍ତିମ ବେଗ
" परिमित , सांत",ସୀମିତ
परिमित आधार,ସୀମିତ ଆଧାର |
परिमित दशमलव,ସୀମିତ ଦଶମିକ |
परिमित अंतर,ସୀମିତ ପାର୍ଥକ୍ୟ |
परिमित अंतर विधि,ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |
परिमितविमीय,ସୀମିତ ପରିମାଣ
परिमितविमीय सदिश,ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
परिमित खेल,ସୀମିତ ଖେଳ |
परिमित ज्यामिति,ସୀମିତ ଜ୍ୟାମିତି |
परिमित सर्वनिष्ठ,ସୀମିତ ଛକ
परिमितानेक,ସୀମିତ ଅନେକ |
परिमित मार्कोव शृंखला,ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
परिमितता उपपत्ति,ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |
परिमित संख्या,ସୀମିତ ସଂଖ୍ୟା
परिमित समष्टि,ସୀମିତ ଜନସଂଖ୍ୟା |
परिमित प्रायिकता,ସୀମିତ ସମ୍ଭାବନା |
सांत श्रेणी,ସୀମିତ କ୍ରମ |
परिमित समुच्चय,ସୀମିତ ସେଟ୍ |
परिमित वेग,ସୀମିତ ବେଗ |
परिमित आयतन,ସୀମିତ ଭଲ୍ୟୁମ୍
"मिलाना, समंजन",ଫିଟିଂ
वक्र समंजन,ବକ୍ରର ଫିଟ୍
सरल रेखा समंजन,ସିଧା ଲାଇନର ଫିଟ୍
नियत बिंदु प्रमेय,ସ୍ଥିର ବିନ୍ଦୁ ଥିଓରେମ୍ |
नियत प्रतिदर्श,ସ୍ଥିର ନମୁନା |
उड़ान वेग,ଉଡ଼ାଣ ବେଗ
चल बिंदु परिकलन,ଭାସମାନ ବିନ୍ଦୁ ଗଣିତ |
"चल बिंदु प्रणाली, चलबिंदु पद्‌धति",ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |
प्रवाह-संचित्र,ଫ୍ଲୋ ଚାର୍ଟ
प्रवाह-वेग,ପ୍ରବାହ ବେଗ
तरल-गतिकी,ତରଳ ଗତିଶୀଳତା |
" नाभीय , संनाभि , फोकसी",ଫୋକାଲ୍ |
नाभीय जीवा,ଫୋକାଲ୍ କୋର୍ଡ |
नाभीय दूरी,ଫୋକାଲ୍ ଦୂରତା |
नाभीय लंबाई,ଫୋକାଲ୍ ଲମ୍ବ |
" नाभि , फोकस , उद्‌गम",ଧ୍ୟାନ ଦିଅନ୍ତୁ |
" पद, पाद , फुट",ପାଦ
लंबपाद,ପର୍ପେଣ୍ଡିକୁଲାର ପାଦ |
गुरुत्व-बल,ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |
पूर्वानुमान,ପୂର୍ବାନୁମାନ
सूत्र,ସୂତ୍ର
सूत्रण,ସୂତ୍ର
