Tamil,Bengali
மரபணு,জিনোলজি
மரபணு வரைபடம்,জেনেটিক মানচিত্র
மரபியல்,জেনেটিক্স
மரபணு,জিনোম
மரபணு நூலகம்,জিনোমিক লাইব্রেরি
மரபணு,জিনোমিক্স
மரபணு வகை,জিনোটাইপ
மரபணு வகை,জিনোটাইপ
வகை,জেনাস
வகை,জেনাস
கிருமி,জীবাণু
கிருமி கொல்லி,জীবাণু
முளைப்பு,অঙ্কুরোদগম
ஜெர்ம்ப்ளாஸ்,জীবাণু
கிபெரெல்லிக் அமிலம்,গিব্বেরেলিক অ্যাসিড
ஜின்னிங்,জিনিং
பளபளப்பு,গ্লুম
குளுட்டினஸ்,আঠালো
கிளைகோலிசிஸ்,গ্লাইকোলাইসিস
கெய்ஸ்,Gneiss
தங்க புரட்சி,সোনার বিপ্লব
தரப்படுத்தல்,গ্রেডিং
ஒட்டுதல் ஆலை,গ্রাফ্টেড উদ্ভিদ
ஒட்டு-இணக்கமானது,গ্রাফ্ট-ইনমপ্যাটেবল
கிரன்னா,গ্রান্না
குருணையாக்கம்,গ্রানুলেশন
பச்சை உரம்,সবুজ সার
பசுமை புரட்சி,সবুজ বিপ্লব
வளர்ச்சி மற்றும் வளர்ச்சி,বৃদ্ধি এবং উন্নয়ন
கம்மோசிஸ்,গুমোসিস
கினோடியோசியஸ்,Gynodioecious
கால் நட்டு,গল বাদাম
பூண்டு,রসুন
ஜெர்பெரா,জেরবেরা
கெர்கின்,ঘেরকিন
இஞ்சி,আদা
கிளாடியோலஸ்,গ্ল্যাডিওলাস
ஆடு களை (ஏஜெரட்டம்),ছাগলের আগাছা (আগেরেটাম)
திராட்சைப்பழம்,আঙ্গুর
திராட்சை,আঙ্গুর
பச்சை கிராம்,সবুজ ছোলা
க்ரூவியா,গ্রুইয়া
நிலக்கடலை,চিনাবাদাম
கொய்யா,পেয়ারা
கினியா புல்,গিনি ঘাস
பித்தப்பை மிட்ஜ்,গ্যাল মিড
புல் ஹாப்பர்,ঘাস হপার
குந்தி பிழை,গুন্ডি বাগ
பழக்கம்,অভ্যাস
ஆலங்கட்டி,শিলাবৃষ্টি
ஹேரிவெட்ச்,হেয়ারভেচ
ஹாலோபைட்,হ্যালোফাইট
ஹாரோ,হ্যারো
அறுவடை அட்டவணை,ফসল সূচক
அறுவடை,ফসল
அறுவடை,ফসল কাটা
ஹட்ச்,হ্যাচ
வைக்கோல்,খড়
ஹேலேஜ்,হেইলজ
வைக்கோல்,হেইস্টক
மூடுபனி,ধোঁয়াশা
மங்கலான,আড়ম্বরপূর্ণ
தலை (வேளாண்),মাথা (কৃষি)
தலை (சேனலின்),মাথা (চ্যানেলের)
பின்னோக்கி செல்வது,পিছনে মাথা
ஹெட்ஜ்,হেজ
ஹெட்ஜிங்,হেজিং
ஹெலிக்ஸ்,হেলিক্স
ஹெமாடைட்,হেমাটাইট
மூலிகை,ভেষজ
ஹெர்பேரியம்,হার্বেরিয়াম
களைக்கொல்லி,হার্বিসাইড
பரம்பரை,বংশগততা
ஹெர்டிலேஷன்,হেরেটিবিলিটি
ஹெர்மாஃப்ரோடைட்,হার্মাফ্রোডাইট
ஹீட்டோரோக்ரோமாடிக்,হিটারোক্রোমেটিক
ஹீட்டோரோஃபெர்டைமயமாக்கல்,হেটেরোফেরটিলাইজেশন
ஹீட்டோரோசிஸ்,হিটারোসিস
ஹீட்டோரோசோம்,হেটেরোসোম
ஹீட்டோரோட்ஃப்,হিটারোট্রফ
ஹெக்ஸாபிளாய்டு,হেক্সাপ্লয়েড
ஹைபர்னேட்,হাইবারনেট
அதிக அடர்த்தி நடவு,উচ্চ ঘনত্ব রোপণ
மலை (அரிசி),পাহাড় (চাল)
ஹிஸ்டோகிராம்,হিস্টোগ্রাম
ஹிட்டெக் தோட்டக்கலை,হিটেক হর্টিকালচার
ஹைவ்,মুরগি
HOEING,হোয়িং
வைத்திருத்தல்,ধারণ
வீட்டு பண்ணை,হোম ফার্ম
ஹோமியோஸ்டாஸிஸ்,হোমিওস্টেসিস
ஹோம்ஸ்டெட்,হোমস্টেড
ஒருமைப்பாடு,সমজাতীয়তা
ஒரே மாதிரியான,সমজাতীয়
ஹோமோலாஜஸ்,হোমোলজাস
ஹோமோசைகோட்,হোমোজাইগোট
ஹாப்பர்,হপার
அடிவானம்,দিগন্ত
தோட்டக்கலை பயிர்கள்,উদ্যানতাত্ত্বিক ফসল
தோட்டக்கலை,উদ্যানতত্ত্ব
ஹார்டி-சில்வி ஆயர் விவசாயம்,হর্টি-সিলভি যাজকীয় কৃষিকাজ
தொகுப்பாளர்,হোস্ট
சூடான நீர் சுத்திகரிப்பு,গরম জল চিকিত্সা
ஹல்,হাল
ஈரப்பதம்,আর্দ্রতা
இயற்கையானது,হুমাস
உமி,হুস্ক
ஹஸ்கர்,হকার
உமி,হুংস
கலப்பின,হাইব্রিড
கலப்பினமாக்கல்,সংকরকরণ
நீரேற்றம்,হাইড্রেশন
நீர்நிலை,জলবিদ্যুৎ
நீராற்பகுப்பு,হাইড্রোলাইসিস
ஹைட்ரோமீட்டர்,হাইড্রোমিটার
ஹைட்ரோபிலஸ்,হাইড্রোফিলাস
ஹைட்ரோபோனிக்ஸ்,জলবিদ্যুৎ
ஹைட்ரோஸ்பியர்,হাইড্রোস্ফিয়ার
ஹைட்ரோஸ்கோபாரிட்டி,হাইড্রোস্কোপিসিটি
ஹைபராசைட்,হাইপারপ্যারাসাইট
ஹைப்பர் பிளேசியா,হাইপারপ্লাজিয়া
ஹைபா,হাইফা
ஹைபோகோடைல்,হাইপোকোটাইল
கருதுகோள்,হাইপোথিসিস
கருப்பை ஒடுக்கி,হিস্টেরেসিস (জল)
ஹேசல் நட்டு,হ্যাজেল বাদাম
சணல்,শিং
ஹென்பேன்,হেনবেন
மருதாணி,হেনা
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,হিবিস্কাস
ஹாப்,খোঁড়ান
குதிரை கிராம்,ঘোড়া গ্রাম
குதிரை-கண்-பீன்,হর্স-আই-শিম
தேனீ,মৌমাছি
ஹாப்பர்,হপার
தோட்டக்கலை நிபுணர்,উদ্যানতত্ত্ববিদ
நீர்நிலை நிபுணர்,হাইড্রোলজিস্ট
சிட்டு ஒட்டுதலில்,সিটু গ্রাফটিংয়ে
ஆய்வுக்கூட சோதனை முறையில்,ভিট্রোতে
உயிருள்ள,ভিভোতে
கண்மூடித்தனமான,নির্বিচারে
பூச்சி,পোকামাকড়
பூச்சி பூச்சி,কীটপতঙ্গ
பூச்சி,পোকামাকড়
பூச்சிக்கொல்லி,কীটনাশক
பூச்சிக்கொல்லி,পোকামাকড়
இன்சோலேஷன்,ইনসোলেশন
கரையாத,অদৃশ্য
இன்ஸ்டார் (பூச்சி),ইনস্টর (পোকামাকড়)
இன்சுலேட்டர்,ইনসুলেটর
ஒருங்கிணைந்த நோய் மேலாண்மை,ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,সংহত পুষ্টি ব্যবস্থাপনা
ஒருங்கிணைந்த பூச்சி மேலாண்மை,সমন্বিত বালাই ব্যবস্থাপনা
தீவிரம்,তীব্রতা
தீவிர,নিবিড়
இடைக்கால,ইন্টারক্রপ
இடைக்கணிப்பு (இடைக்கால),আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান)
ஆர்வம்,স্বার্থ
இன்டர்னோட்,ইন্টারনোড
இடைமுகம் (செல் பிரிவு),ইন্টারফেজ (সেল বিভাগ)
இடைக்கணிப்பு,ইন্টারপোলেশন
இடை-மாடி,আন্তঃমুখী
சரக்கு,ইনভেন্টরি
தலைகீழ்,বিপর্যয়
ஈடுபாடு,জড়িত
அயன்,আয়ন
கதிர்வீச்சு,ইরেডিয়েশন
நீர்ப்பாசனம்,সেচ
ஐசோ அல்லீல்கள்,আইএসও অ্যালিলস
ஐஎஸ்ஓ தயாரிப்பு வளைவு,আইএসও পণ্য বক্ররেখা
ஐசோபார்,আইসোবার
ஐசோகாமி,আইসোগামি
தனிமைப்படுத்தும் தூரம்,বিচ্ছিন্নতা দূরত্ব
ஐசோப்ளாய்டு,আইসোপ্লয়েড
ஐசோகண்ட்,আইসোক্যান্ট
ஐசோடோப்,আইসোটোপ
இந்திய பிர்ச்,ভারতীয় বার্চ
இந்திய நீல பைன்,ইন্ডিয়ান ব্লু পাইন
இந்திய செர்ரி,ভারতীয় চেরি
இந்திய ஜூனிபர்,ভারতীয় জুনিপার
இந்திய கினோ மரம்,ভারতীয় কিনো গাছ
இந்திய லாரல் மரம்,ভারতীয় লরাল ট্রি
இந்திய மேட்,ভারতীয় ম্যাডার
இந்திய மேட்லர்,ভারতীয় ম্যাডলার
இந்திய போடோ பைலம்,ইন্ডিয়ান পোডো ফিলাম
இண்டிகோ,নীল
இத்தாலிய தினை,ইতালিয়ান বাজরা
தந்தம் மரம்,আইভরি গাছ
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,আইভী লাউ/লিটল লাউ
வெல்லம்,গুড়
ஜபோனிகா அரிசி,জাপোনিকা রাইস
ஜாசிட்,জ্যাসিড
ஜவானிகா ரைஸ்,জাভানিকা রাইস
கூச்சலிடுதல்,জেলিং
ஜம் சாகுபடி,ঝুম চাষ
ஜம்பிங் மரபணு,জাম্পিং জিন
குப்பை டி.என்.ஏ,জাঙ্ক ডিএনএ
சிறார் கட்டம்,কিশোর পর্ব
ஜகரந்தா,জ্যাকারান্ডা
ஜாக்ஃப்ரூட்,জ্যাকফ্রুট
ஜமுன்,জামুন
மல்லிகை,জুঁই
ஜட்டி கட்டி,জাট্টি খট্টি
ஜட்ரோஃபா,জ্যাটট্রোফা
சணல்,পাট
ஜாசிட்ஸ்,জ্যাসিডস
கயோலின்,কওলিন
கயோலினைட்,কওলিনাইট
கயோலினைட்,কওলিনাইট
கரியென்சிமா,ক্যারিঞ্চাইমা
Karyodesma,ক্যারিওডেসমা
கரியோகாமி,ক্যারিওগামি
கரியோகிராம் (இடைஜியோகிராம்),ক্যারিওগ্রাম (আইডিওগ্রাম)
காரியோகினேசிஸ்,ক্যারিওকাইনেসিস
கரியாலஜி,ক্যারোলজি
காரியோலிசிஸ்,ক্যারিওলাইসিস
காரியோன்,ক্যারিওন
காரியோடைப்,ক্যারিওটাইপ
கெல்ப் (ஆல்கா),কেল্প (শেত্তলা)
கெல்வின் சுழற்சி,কেলভিন চক্র
கெராடின்,কেরাটিন
கர்னல்,কার্নেল
கைரா நோய்,খাইরা রোগ
கரிப்,খরিফ
விளையாடினேன்,দুষ্টুমি
கினெடோகோர்,কিনেটোচোর
சமையலறை தோட்டம்,বাগানের
க்ளீன்ஃபில்டர் நோய்க்குறி,ক্লেইনফিল্টার সিনড্রোম
க்ளெனோ துண்டு,ক্লেনো খণ্ড
முடிச்சு,গিঁটিং
கோச்சின் போஸ்டுலேட்,কোচের পোস্টুলেট
கோபனின் வகைப்பாடு (காலநிலை),কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু)
கிரெப்ஸ் சுழற்சி,ক্রেবস চক্র
கர்டோசிஸ்,কুর্তোসিস
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র)
கதம்,কাদম
காலே,কালে
கன்ஸ் புல்,ক্যানস ঘাস
கரோண்டா,করোন্ডা
"சிறுநீரக பீன், ராஜ்மா","কিডনি বিন, রাজমাহ"
கிவிஃப்ரியட்,কিউইফ্রিউট
KNOL கோல்,নোল খোল
கோடம்புலி,কোডাম্পুলি
கோடோ தினை,কোডো মিললেট
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন)
கப்ரா வண்டு,খাপ্রো বিটল
L.D.50 (மரணம் டோஸ் 50),এল.ডি .50 (মারাত্মক ডোজ 50)
தரையிறக்க ஆய்வகம்,অবতরণ করতে ল্যাব
லேபிள்,লেবেল
தொழிலாளர்,শ্রম
லாக் ஓபரான் மாதிரி,ল্যাক অপেরন মডেল
பாலூட்டுதல்,স্তন্যদান
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন)
லாக்டோஸ்,ল্যাকটোজ
பின்தங்கிய இழை,পিছিয়ে থাকা স্ট্র্যান্ড
லாம்ப்டா குளோனிங் திசையன்,ল্যাম্বদা ক্লোনিং ভেক্টর
லேமினார் காற்று ஓட்டம்,ফলকিত বায়ু প্রবাহ
விளக்கு தூரிகை குரோமோசோம்,ল্যাম্প ব্রাশ ক্রোমোজোম
நில,জমি
நில திறன் வகைப்பாடு,ভূমি সক্ষমতা শ্রেণিবিন্যাস
நில திறன் வரைபடம்,ভূমি সক্ষমতা মানচিত্র
நில சீரழிவு,ভূমি অবক্ষয়
நில சமமான விகிதம்,ভূমি সমতুল্য অনুপাত
நில சமநிலை,জমি সমতলকরণ
நில மீட்பு,জমি উদ্ধার
இயற்கையை ரசித்தல்,ল্যান্ডস্কেপিং
நில பொருந்தக்கூடிய தன்மை,জমির উপযুক্ততা
நில பயன்பாட்டு முறை,ভূমি ব্যবহারের প্যাটার্ন
லாங்கர்ஹான்ஸ் செல்கள்,ল্যাঙ্গারহান্স সেল
குறைவு வீதம்,ভ্রষ্টতা হার
லார்வா,লার্ভা
தாமதம்,বিলম্ব
உள்ளுறை,সুপ্ত
மறைந்திருக்கும் தொற்று,সুপ্ত সংক্রমণ
பக்கவாட்டு,পার্শ্বীয়
லேட்டரைட் மண்,লেটারাইট মাটি
லேடெக்ஸ்,ল্যাটেক্স
லாடிரிசம்,ল্যাথাইরিজম
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),ল্যাটিন স্কয়ার ডিজাইন (এলএসডি)
நட்டு,জাল
முக்கிய நன்மை சட்டம்,সমন্বিত সুবিধার আইন
நிலையான வருமானத்தின் சட்டம்,ধ্রুবক রিটার্ন আইন
வருவாயைக் குறைக்கும் சட்டம்,হ্রাসের আইন
மீண்டும் அதிகரிக்கும் சட்டம்,ক্রমবর্ধমান retuns আইন
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,সীমাবদ্ধ কারণগুলির আইন
குறைந்தபட்ச சட்டம்,সর্বনিম্ন আইন
மாற்று சட்டம்,প্রতিস্থাপন আইন
மாறி விகிதாச்சாரத்தின் சட்டம்,পরিবর্তনশীল অনুপাত
அடுக்கு,স্তর
தளவமைப்பு,বিন্যাস
லீகேட்,লিচেট
கசிவு திறன்,ফাঁস দক্ষতা
வெளியேறும் தேவை,ফাঁস প্রয়োজনীয়তা
முன்னணி ஸ்ட்ராண்ட்,শীর্ষস্থানীয় স্ট্র্যান্ড
இலை பரப்பளவு காலம்,পাতার ক্ষেত্রের সময়কাল
இலை பகுதி அட்டவணை,গাছের পাতা সূচক এলাকা
இலை பரப்பளவு விகிதம்,পাতার অঞ্চল অনুপাত
இலை சுரங்கத் தொழிலாளர்,পাতা খনিজ
இலை சோதனை,পাতা পরীক্ষা
இலை,পাতা
துண்டுப்பிரசுரம்,লিফলেট
குத்தகை,ইজারা
பருப்பு,শিম
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),লিসা - (কম শক্তি ইনপুট টেকসই কৃষি)
Lenticel,লেন্টিসেল
லென்டோ கேபிலரி புள்ளி,লেন্টো কৈশিক পয়েন্ট
லெப்டோனெமா,লেপটোনেমা
லெப்டோஸ்பிரோசிஸ்,লেপটোস্পিরোসিস
லீரோ-மோர்பிக்,লিরো-মরফিক
புண்,ক্ষত
மரணம் பிறழ்வு,মারাত্মক রূপান্তর
லுகோபிளாஸ்ட்,লিউকোপ্লাস্ট
நிலை மொட்டை மாடி,স্তর টেরেস
சமநிலையாளர் (லெவியர்),লেভেলার (লেভেলার)
சமன் செய்தல் (நிலத்தின்),সমতলকরণ (জমির)
லே விவசாயம்,লে ফার্মিং
லிபிக்கின் குறைந்தபட்ச சட்டம்,ন্যূনতম লাইবিগের আইন
லிகேஷன்,লিগেশন
ஒளி இழப்பீட்டு புள்ளி,হালকা ক্ষতিপূরণ পয়েন্ট
ஒளி செறிவு தீவிரம்,হালকা স্যাচুরেশন তীব্রতা
ஒளி பரிமாற்ற விகிதம்,হালকা সংক্রমণ অনুপাত
ஒளி பொறி,হালকা ফাঁদ
லிமிங்,লিমিং
வரம்பு,সীমাবদ্ধতা
கட்டுப்படுத்தும் காரணி,সীমাবদ্ধ ফ্যাক্টর
லிமோனைட்,লিমোনাইট
வரி,লাইন
நேரியல் பதில்,লিনিয়ার প্রতিক্রিয়া
இணைப்பு,লিঙ্কেজ
இணைப்புக் குழு,লিঙ্কেজ গ্রুপ
இணைப்பான்,লিঙ্কার
லின்ட் இன்டெக்ஸ்,লিন্ট সূচক
லின்டர்ஸ்,লিন্টার
கொழுமியம்,লিপিড
லிபோலிசிஸ்,লাইপোলাইসিস
கலைப்பு,তরলকরণ
லிஸ்டர்,লিস্টার
லிஸ்டர்,লিস্টার
பட்டியல்,তালিকা
லித்தோஸ்பியர்,লিথোস্ফিয়ার
குப்பை,লিটার
நேரடி தழைக்கூளம்,লাইভ মালচেস
லிவர்வார்ட்,লিভারওয়ার্ট
கால்நடைகள்,পশুসম্পত্তি
உள்ளூர் கட்டுப்பாடு,স্থানীয় নিয়ন্ত্রণ
இடம்,লোকস
வெட்டுக்கிளி,পঙ্গপাল
தங்குமிடம் (பயிர் உறைவிடம்),লজিং (ফসল লজিং)
லோடிகுல்,লডিকুল
Lodess,লোস
மடக்கை மாற்றம்,লোগারথিমিক রূপান্তর
நீண்ட - நாள் ஆலை,দীর্ঘ - দিনের উদ্ভিদ
நீண்ட அலை கதிர்வீச்சு,দীর্ঘ তরঙ্গ বিকিরণ
லூப்,লুপ
லோப்பிங்,লোপিং
மரம் வெட்டுதல்,কাঠ
லக்ஸ்,লাক্স
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),বিলাসবহুল খরচ (পুষ্টি)
சொகுசு மரபணுக்கள்,বিলাসবহুল জিন
லைகோபீன்,লাইকোপেন
நிணநீர்,লিম্ফ
லைசிமீட்டர்,লাইসিমিটার
கலத்தின் லிசிஸ்,কোষের লিসিস
லைசோஜெனி,লাইসোজিনি
லைசோசோம்,লাইসোসোম
லைசோசைம்,লাইসোজাইম
லாக் மரம்,লক্ষ গাছ
லாக்,লক্ষ
"லேடிஸ் விரல், ஓக்ரா","লেডির আঙুল, ওকরা"
லேண்ட் கால்ட்ரோப்ஸ்,ল্যান্ড ক্যালট্রপস
லந்தானா,ল্যান্টানা
லாதிரஸ்,ল্যাথিরাস
லீக்,পেঁয়াজ
எலுமிச்சை புல்,লেবু ঘাস
எலுமிச்சை,লেবু
பயறு,মসুর ডাল
லெக்வோர்ஸ்,লকুরিস
கீரை,লেটুস
லில்லி,লিলি
சுண்ணாம்பு,চুন
ஆளி விதை,তিসি
லிச்சி,লিচি
சிறிய தினை,ছোট বাজরা
நீண்ட முலாம்பழம்,দীর্ঘ তরমুজ
நீண்ட மிளகு,দীর্ঘ মরিচ
லோகாட்,লোকাট
தாமரை,পদ্ম
லுர்சர்ன்,Lurcerne
லாக் பூச்சி,লক্ষ পোকামাকড়
லேடி பேர்ட் வண்டு,লেডি বার্ড বিটল
இலை சுரங்கத் தொழிலாளர்,পাতা খনিজ
இலை ரோலர்,পাতা রোলার
இலை வெபர்,পাতার ওয়েবার
வெட்டுக்கிளி,পঙ্গপাল
மைக்ரோ பரிணாமம்,ম্যাক্রো বিবর্তন
மேக்ரோக்ளைமேட்,ম্যাক্রোক্লিমেট
மேக்ரோமிகுலூல்,ম্যাক্রোমোলিকুল
மேக்ரோனேஷன்,ম্যাক্রোমুটেশন
மேக்ரோனூட்ரியண்ட்,ম্যাক্রোনিউট্রিয়েন্ট
மேக்ரோபோர்கள்,ম্যাক্রোপোরস
மாகோட்,ম্যাগগট
மாக்மா,ম্যাগমা
மெக்னீசியா,ম্যাগনেসিয়া
வெளிமம்,ম্যাগনেসিয়াম
காந்த அசை,চৌম্বক আন্দোলক
அளவு,মাত্রা
மஹுவா கேக்,মহুয়া কেক
பராமரிப்பாளர் வரி,রক্ষণাবেক্ষণ লাইন
பராமரிப்பு,রক্ষণাবেক্ষণ
மக்காச்சோளம் ஷெல்லர்,ভুট্টা শেলার
ஆண் மலட்டு,পুরুষ জীবাণুমুক্ত
செயலிழப்பு,ত্রুটি
வீரியம்,ম্যালিগেন্সি
ஊட்டச்சத்து குறைபாடு,অপুষ্টি
முறைகேடு,অসৎ আচরণ
மால்டிங்,ম্যাল্টিং
மேலாளர்,ম্যানেজার
சதுப்புநிலங்கள்,ম্যানগ্রোভ
மனோமீட்டர்,ম্যানোমিটার
மனோமீட்டர்,ম্যানোমিটার
மன்டிசா (மடக்கை),মন্টিসা (লোগারিদমের)
உரம்,সার
உரமாக்குதல்,সার
ஓரளவு,প্রান্তিক
விளிம்பு செலவு,প্রান্তিক ব্যয়
விளிம்பு நிலம்,প্রান্তিক জমি
விளிம்பு தயாரிப்பு,প্রান্তিক পণ্য
விளிம்பு வருவாய்,প্রান্তিক রিটার্ন
மரைன்,সামুদ্রিক
குறிப்பாக்கி (மரபணு),চিহ্নিতকারী (জেনেটিক)
சந்தை,বাজার
சந்தைப்படுத்தக்கூடியது,বিপণনযোগ্য
சந்தைப்படுத்தக்கூடிய உபரி,বিপণনযোগ্য উদ্বৃত্ত
சந்தைப்படுத்தப்பட்ட உபரி,বিপণন উদ্বৃত্ত
சந்தைப்படுத்தல்,বিপণন
சதுப்பு நிலம்,মার্শ
வெகுஜன ஓட்டம்,ভর প্রবাহ
வெகுஜன தேர்வு,গণ নির্বাচন
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,ভর স্পেকট্রমিটার
மாஸ்ட்,মাস্ট
தாய்வழி பரம்பரை,মাতৃ উত্তরাধিকার
இனச்சேர்க்கை,সঙ্গম
மெட்ரிக் ஆற்றல்,ম্যাট্রিক সম্ভাবনা
முதிர்வு,পরিপক্কতা
முதிர்ச்சி (பயிர்),পরিপক্কতা (ফসল)
கிடைக்கும் அதிகபட்ச நீர்,সর্বাধিক উপলব্ধ জল
அதிகபட்ச பயிர்,সর্বাধিক ফসল
அதிகபட்ச எச்ச வரம்பு,সর্বাধিক অবশিষ্টাংশ সীমা
அதிகபட்ச நிலையான மகசூல்,সর্বাধিক টেকসই ফলন
அதிகபட்ச வெப்பமானி,সর্বাধিক থার্মোমিটার
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,সর্বাধিক জল ধারণ ক্ষমতা
புல்வெளி பழத்தோட்டம்,Medow orpharding
மீலி,Meyly
சராசரி விலகல்,বিচ্যুতি
சராசரி வாழ்க்கை (அணு),গড় জীবন (পারমাণবিক)
சராசரி கடல் மட்டம்,সমুদ্র স্তর গড়
சராசரி சதுரம்,বর্গ মানে
அளவீடு,পরিমাপ করা
அளவீட்டு,মাপা
இயந்திர,যান্ত্রিক
இயந்திர பகுப்பாய்வு (மண்),যান্ত্রিক বিশ্লেষণ (মাটি)
இயந்திர தடுப்பு,যান্ত্রিক প্রতিবন্ধকতা
இயந்திரமயமாக்கப்பட்ட விவசாயம்,যান্ত্রিক কৃষক
சராசரி,মধ্যমা
மருத்துவ ஆலை,Medic ষধি উদ্ভিদ
மத்திய தரைக்கடல் காலநிலை,ভূমধ্যসাগরীয় জলবায়ু
மெகாகமெடோஜெனெஸிஸ்,মেগাগামেটোজেনেসিস
மெகாஸ்போரங்கியா,মেগাস্পোরঙ্গিয়া
மெகாஸ்போர் (மேக்ரோஸ்போர்),মেগস্পোর (ম্যাক্রোস্পোর)
மெகாஸ்போரோஜெனெஸிஸ்,মেগাস্পোরোজেনেসিস
ஒடுக்கற்பிரிவு,মায়োসিস
மூத்த மண்,মৃদু মাটি
டி.என்.ஏ உருகுதல்,ডিএনএর গলে
சவ்வு வடிகட்டி,ঝিল্লি ফিল্টার
மெண்டிலியன் பரம்பரை,মেন্ডেলিয়ান উত্তরাধিকার
மெண்டலிசம்,মেন্ডেলিজম
மெண்டலின் பரம்பரை விதி,মেন্ডেলের উত্তরাধিকার আইন
பொருட்கள்,পণ্যদ্রব্য
புதன்,বুধ
மெரிஸ்டெம்,মেরিস্টেম
மீசோக்ளைமேட்,মেসোক্লিমেট
மீசோடர்ர்,মেসোডার্ম
மெசோபில்,মেসোফিল
மெசோஃபைட்,মেসোফাইট
மெசோ-போர்ஸ்,মেসো-ছিদ্র
மீசோஸ்பியர்,মেসোস্ফিয়ার
மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ),ম্যাসেঞ্জার আরএনএ (এম-আরএনএ)
வளர்சிதை மாற்றம்,বিপাক
வளர்சிதை மாற்றங்கள்,বিপাক
உலோக அணை,ধাতব বাঁধ
உருமாற்ற பாறைகள்,রূপান্তরিত শিলা
உருமாற்றம்,রূপান্তর
மெட்டாஃபேஸ்,মেটাফেজ
மெட்டாஸ்ட்ரஸ்,মেটাস্ট্রাস
மெட்டாக்சீனியா,মেটাক্সেনিয়া
வானிலை ஆய்வு,আবহাওয়া
மெத்தமோகுளோபினீமியா,Methaemoglobineamia
முறை ஆர்ப்பாட்டம்,পদ্ধতি প্রদর্শন
மைக்கா,মিকা
மைக்ரோ பேசின்,মাইক্রো বেসিন
மைக்ரோ விலங்கினங்கள்,মাইক্রো ফাউনা
நுண்ணுயிர்,মাইক্রোব
நுண்ணுயிர் பயோமாஸ் கார்பன்,মাইক্রোবিয়াল বায়োমাস কার্বন
நுண்ணுயிர் சீரழிவு,মাইক্রোবিয়াল অবক্ষয়
நுண்ணுயிர் பூச்சிக்கொல்லி,মাইক্রোবায়াল কীটনাশক
நுண்ணுயிரியல்,মাইক্রোবায়োলজি
மைக்ரோபயாடிக்,মাইক্রোবায়োটিক
மைக்ரோக்ளைமேட்,মাইক্রোক্লিমেট
நுண்ணிய சூழல்,মাইক্রোএনভায়রনমেন্ট
மைக்ரோஃப்ளோரா,মাইক্রোফ্লোরা
மைக்ரோகாமெட்டோஜெனெஸிஸ்,মাইক্রোগামেটোজেনেসিস
நுண்ணிய நீரிழிவு,মাইক্রোইরিগেশন
மைக்ரோமீட்டரியாலஜி,মাইক্রোমিটোরোলজি
நுண்ணூட்டச்சத்து,মাইক্রোনিউট্রিয়েন্ট
மைக்ரோ பிளாட்,মাইক্রোপ্লট
மைக்ரோபோர்,মাইক্রোপোর
மைக்ரோபைல்,মাইক্রোপাইল
நுண்ணோக்கி,মাইক্রোস্কোপি
மைக்ரோஸ்போரங்கியம்,মাইক্রোস্পোরাঙ্গিয়াম
மைக்ரோஸ்போர் கலாச்சாரம்,মাইক্রোস্পোর সংস্কৃতি
மைக்ரோஸ்போர் தாய் செல்,মাইক্রোস্পোর মাদার সেল
மைக்ரோஸ்போர்,মাইক্রোস্পোর
மைக்ரோடோம்,মাইক্রোটোম
மைக்ரோடோபோகிராபி,মাইক্রোটোপোগ্রাফি
நடுப்பகுதி திருத்தம்,মিড-সিজন সংশোধন
இடம்பெயர்வு,স্থানান্তর
பால் தானிய நிலை,দুধের শস্য মঞ্চ
மில்லோபீட்,মিলেপেড
தினை,মিল্টস
அரைக்கும் மீட்பு,মিলিং পুনরুদ্ধার
அரைத்தல்,মিলিং
கனிம ஊட்டச்சத்து,খনিজ পুষ্টি
கனிம மண்,খনিজ মাটি
கனிமமயமாக்கல்,খনিজকরণ
தாதுக்கள்,খনিজ
குறைந்தபட்ச வெப்பமானி,সর্বনিম্ন থার্মোমিটার
குறைந்தபட்ச உழவு,ন্যূনতম জমায়েত
சிறிய பயிர்கள்,গৌণ ফসল
மியோடிக் இன்டெக்ஸ்,মিওটিক সূচক
