Gujarati,Malayalam
ગ્રાઉન્ડ હેન્ડ મોલ્ડિંગ,ഗ്രൗണ്ട് ഹാൻഡ് മോൾഡിംഗ്
જૂથબદ્ધ ડોક,ഗ്രൂപ്പുചെയ്ത ഡോക്ക്
ગ્રુપ હાઉસિંગ,ഗ്രൂപ്പ് ഭവനം
અતિથિ ખંડ,അതിഥി മുറി
ગટર,ഗട്ടർ
ગટર ધારક,ഗട്ടർ വഹിക്കുന്നയാൾ
ગટર ચેક,ഗട്ടർ പരിശോധന
હેમર ડ્રેસિંગ,ചുറ്റിക ഡ്രസ്സിംഗ്
હાર્બર,തുറമുഖം
આશ્રય બંદર,അഭയകേന്ദ്രം
સખત તપેલી,ഹാർഡ് പാൻ
હેડર,തലക്കെട്ട്
હેડર બોન્ડ,തലക്കെട്ട് ബോണ്ട്
હેડર કોર્સ,ഹെഡ്ഡർ കോഴ്സ്
હેડ ગેટ સ્ટ્રક્ચર,ഹെഡ് ഗേറ്റ് ഘടന
કેનાલના વડા,കനാലിന്റെ തലവൻ
હેડ રેગ્યુલેટર,ഹെഡ് റെഗുലേറ്റർ
હેરિંગ બોન બોન્ડ,മത്തി അസ്ഥിബന്ധം
હાર્ટીંગ,ഹൃദയം
ભીનાશની ગરમી,നനവിന്റെ ചൂട്
ઉચ્ચ એલ્યુમિના સિમેન્ટ,ഉയർന്ന അലുമിന സിമന്റ്
હિપ,ഹിപ്
હિપ કેપિંગ,ഹിപ് ക്യാപ്പിംഗ്
હિપ્ડ એન્ડ,ഇടുങ്ങിയ അറ്റം
હૂડ,ഹുഡ്
હૂડ મોલ્ડિંગ,ഹുഡ് മോൾഡിംഗ്
હૂકનો કાયદો,ഹുക്കിന്റെ നിയമം
હૂપ આયર્ન,വളയം ഇരുമ്പ്
ક્ષિતિજ,ചക്രവാളം
ભેજીકરણ,ഹ്യുമിഡിഫിക്കേഷൻ
"ભેજ, સંપૂર્ણ","ഈർപ്പം, കേവല"
"ભેજ, સંબંધિત","ഈർപ്പം, ആപേക്ഷികം"
હમ્પ યાર્ડ,ഹമ്പ് യാർഡ്
હાઇડ્રોલિક દબાણ,ഹൈഡ്രോളിക് മർദ്ദം
હાઇડ્રેશન,ജലാംശം
હાઇડ્રોલિસિસ,ജലവിശ്ലേഷണം
હાઇડ્રોલિટીક એસિડિટી,ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി
હાઇડ્રોમોર્ફિક માટી,ഹൈഡ്രോമോർഫിക് മണ്ണ്
હાઇડ્રોફિલિક કોલોઇડ,ഹൈഡ്രോഫിലിക് കൊളോയിഡ്
હાઇડ્રોફોબિક કોલોઇડ,ഹൈഡ്രോഫോബിക് കൊളോയിഡ്
હાઇડ્રોસ્ટેટિક દબાણ ગુણોત્તર,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം
હાઇગ્રોસ્કેપ્ટિક ગુણાંક,ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം
હાઇગ્રોસ્કોપિક ભેજ,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
હાઇડ્રોસ્કોપીસીટી,ഹൈഡ്രോസ്കോപ്പിസിറ്റി
હાઇગ્રોસ્કોપિક ભેજ,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
હાયપરબેરિક ચેમ્બર,ഹൈപ്പർബാറിക് ചേംബർ
હાઇપરસ્ટેટિક ફ્રેમ,ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം
હાઇપ્સોમીટર,ഹൈപ്സോമീറ്റർ
રોશની,പ്രകാശം
એમ્બિબેશન ભેજ,ഇംബിബേഷൻ ഈർപ്പം
અપરિપક્વ માટી,പാകമാകാത്ത മണ്ണ്
જપ્ત કરાયેલ ડોક,പിടിച്ചെടുത്ത ഡോക്ക്
જમીનની આવકમાં વધારો,ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക
સ્વતંત્ર પાલખ,സ്വതന്ത്ര സ്കാർഫോൾഡ്
ઈન્ડ્યુરેટેડ,ഇൻഡുറേറ്റഡ്
પ્રારંભિક prestress,പ്രാരംഭ പ്രിസ്ട്രെസ്
પ્રારંભિક તણાવ,പ്രാരംഭ ടെൻഷൻ
આંતરદેશીય જળમાર્ગ બંદર,ഉൾനാടൻ ജലപാത തുറമുഖം
ઇન્સ્યુલેટીંગ બોર્ડ,ഇൻസുലേറ്റിംഗ് ബോർഡ്
મધ્યવર્તી બંદર,ഇന്റർമീഡിയറ്റ് പോർട്ട്
આંતરિક ઘર્ષણ,ആന്തരിക ഘർഷണം
ઇન્ટ્રાઝોનલ માટી,ഇൻട്രാസോണൽ മണ്ണ്
આયન,അയോൺ
આયન વિનિમય,അയോൺ എക്സ്ചേഞ്ച്
લોખંડની તપેલી,ഇരുമ്പ് പാൻ
સિંચાઈવાળી જમીન,ജലസേചന ഭൂമി
સિંચાઈ,ജലസേചനം
સિંચાઈ ઉપકર,ജലസേചന സെസ്
જાંબ,ജാംബ്
જોગલ,ജോഗിൾ
જોગલ પિન,ജോഗിൾ പിൻ
જૌલ,ജൂൾ
જમ્પર,ജമ്പർ
કિલોગ્રામ,കിലോഗ്രാം
કિલોગ્રામ બળ,കിലോഗ്രാം ശക്തി
કિલોગ્રામ ફોર્સ મીટર,കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ
કિલોવોટ કલાક,കിലോവാട്ട് മണിക്കൂർ
રાજા બંધ,രാജാവ് അടച്ചുപൂട്ടൽ
રસોડું,അടുക്കള
લેસ્ડ કૉલમ,ലേസ്ഡ് കോളം
લેગીંગ,ലാഗിംഗ്
લેમેલા મૂળ,ലാമെല്ല റൂട്ട്
લેમિનર પ્રવાહ,ലാമിനാർ ഒഴുക്ക്
દીવો છિદ્ર,വിളക്ക് ദ്വാരം
જમીન સંવર્ધન,ഭൂമി ശേഖരിക്കൽ
લેન્ડ સ્લાઇડિંગ,ലാൻഡ് സ്ലൈഡിംഗ്
લેટેરાઇટ,ലാറ്ററൈറ്റ്
લેટેરાઇટ માટી,ലാറ്ററൈറ്റ് മണ്ണ്
મોટી સંખ્યાનો કાયદો,വലിയ സംഖ്യകളുടെ നിയമം
લેઆઉટ યોજના,ലേഔട്ട് പ്ലാൻ
ખાતાવહી,ലെഡ്ജർ
ચૂનો પાન,നാരങ്ങ പാൻ
લિંટેલ,ലിന്റൽ
પ્રવાહી મર્યાદા,ദ്രാവക പരിധി
લાઈવ લોડ,ലൈവ് ലോഡ്
લોમ,പശിമരാശി
સ્થાનિક એક્ઝોસ્ટ વેન્ટિલેશન,പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ
લોકો યાર્ડ,ലോക്കോ യാർഡ്
લોસ,ലോസ്
ઓછી પ્લાસ્ટિક મર્યાદા,കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി
ઓછી ગરમી સિમેન્ટ,കുറഞ്ഞ ചൂട് സിമന്റ്
મશીન મોલ્ડિંગ,മെഷീൻ മോൾഡിംഗ്
મેક્રોસ્ટ્રક્ચર,മാക്രോസ്ട്രക്ചർ
મુખ્ય હેડ રેગ્યુલેટર,പ്രധാന ഹെഡ് റെഗുലേറ്റർ
મુખ્ય બંદર,പ്രധാന തുറമുഖം
મેકઅપ એર,മേക്കപ്പ് എയർ
મૅનસાર્ડ,മാൻസാർഡ്
માર્શલિંગ યાર્ડ,മാർഷലിംഗ് യാർഡ്
ચણતર,കൊത്തുപണി
પરિપક્વતા તાપમાન,പക്വത താപനില
મેઝેનાઇન ફ્લોર,മെസാനൈൻ തറ
યાંત્રિક વિશ્લેષણ,മെക്കാനിക്കൽ വിശകലനം
યાંત્રિક વેન્ટિલેશન,മെക്കാനിക്കൽ വെന്റിലേഷൻ
મેટ્રિક સિસ્ટમ,മെട്രിക് സിസ്റ്റം
માઇક્રોસ્ટ્રક્ચર,മൈക്രോസ്ട്രക്ചർ
મિલી સમકક્ષ,മില്ലി തുല്യം
મિલી સમકક્ષ પ્રતિ લિટર,ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി
ખનિજ,ധാതു
ખનિજ માટી,ധാതു മണ്ണ്
નાના બંદર,ചെറിയ തുറമുഖം
Mitred બંધ,മിട്രഡ് ക്ലോഷർ
મોબાઇલ સોઇલ કોલોઇડ,മൊബൈൽ മണ്ണ് കൊളോയിഡ്
ભેજનું પ્રમાણ,ഈർപ്പത്തിന്റെ ഉള്ളടക്കം
ભેજ ઢાળ,ഈർപ്പം ഗ്രേഡിയന്റ്
મોનોલિથ,മോണോലിത്ത്
મોનોરેલ,മോണോറെയിൽ
નેશનલ હાર્બર કાઉન્સિલ,നാഷണൽ ഹാർബർ കൗൺസിൽ
કુદરતી પથારી,സ്വാഭാവിക കിടക്ക
કુદરતી પૂર્ણાહુતિ,സ്വാഭാവിക ഫിനിഷ്
કુદરતી બંદર,സ്വാഭാവിക തുറമുഖം
કુદરતી વેન્ટિલેશન,സ്വാഭാവിക വെന്റിലേഷൻ
નેવલ બંદર,നാവിക തുറമുഖം
ન્યુટન,ന്യൂട്ടൺ
બિન-સમાન પ્રવાહ,ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്
પાણીનો દર રોકે છે,ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു
ઓઇલ પેઇન્ટ,ഓയിൽ പെയിന്റ്
તેલનો કૂવો સિમેન્ટ,എണ്ണ കിണർ സിമന്റ്
ચેનલ ફ્લો ખોલો,ചാനൽ ഫ്ലോ തുറക്കുക
મહત્તમ ભેજ,ഒപ്റ്റിമൽ ഈർപ്പം
ઓર્ગેનિક માટી,ജൈവ മണ്ണ്
ઓરિએન્ટેશન,ഓറിയന്റേഷൻ
ઓર્થોગોનલ,ഓർത്തോഗണൽ
ઓર્ટસ્ટેઇન,ഒർട്ട്സ്റ്റീൻ
બાહ્ય સંકેત,ബാഹ്യ സിഗ്നൽ
ઓક્સિડેશન,ഓക്സിഡേഷൻ
પેન્ટ્રી,കലവറ
પેરાપેટ,പാരപെറ്റ്
પેરાપેટ દિવાલ,പാരപെറ്റ് മതിൽ
પિતૃ સામગ્રી,പാരന്റ് മെറ്റീരിയൽ
પેબલ કાસ્ટ પ્લાસ્ટર,പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ
પેડલફર,പെഡൽഫർ
પેડોકલ,പെഡോക്കൽ
પેડોજેનેસિસ,പെഡോജെനിസിസ്
પેડોલોજી,പെഡോളജി
પીડોસ્ફિયર,പെഡോസ്ഫിയർ
પેનેટ્રોમીટર,പെനെട്രോമീറ്റർ
પેન્ટ છત,പെന്റ് മേൽക്കൂര
પેપ્ટાઇઝિંગ એજન્ટ,പെപ്റ്റിസിംഗ് ഏജന്റ്
વિશ્લેષણનો સમયગાળો,വിശകലന കാലയളവ്
પેપેન્ડ,പെർപെൻഡ്
શોષણ,പെർസോർപ്ഷൻ
પિયર,പിയർ
પિલાસ્ટર,പിലാസ്റ്റർ
પીચ,പിച്ച്
ખાડાવાળી છત,പിച്ചിട്ട മേൽക്കൂര
સાદો કોંક્રિટ,പ്ലെയിൻ കോൺക്രീറ്റ്
પ્લેન કોણ,തലം ആംഗിൾ
સાદો યાર્ડ,സമതല മുറ്റം
પ્લાન્સોલ,പ്ലാൻസോൾ
પ્લાસ્ટિક સુસંગતતા,പ്ലാസ്റ്റിക് സ്ഥിരത
પ્લાસ્ટીસીટી,പ്ലാസ്റ്റിറ്റി
પ્લાસ્ટિસિટી ઇન્ડેક્સ,പ്ലാസ്റ്റിറ്റി സൂചിക
પ્લાસ્ટિસિટી મર્યાદા,പ്ലാസ്റ്റിറ്റി പരിധി
પ્લાસ્ટિસિટી શ્રેણી,പ്ലാസ്റ്റിറ്റി ശ്രേണി
પ્લેટી માળખું,പ്ലാറ്റി ഘടന
પ્લિન્થ,സ്തംഭം
ખેડાણની માટી,ഉഴുതുമണ്ണ്
આલુ પથ્થર,പ്ലം കല്ല്
પોડઝોલ,പോഡ്സോൾ
નિર્દેશ,ചൂണ്ടിക്കാണിക്കുന്നു
બહુકોણીય દિવાલ,ബഹുഭുജ മതിൽ
છિદ્ર જગ્યા,പോർ സ്പേസ്
બંદર,തുറമുഖം
હકારાત્મક વેન્ટિલેશન,പോസിറ്റീവ് വെന്റിലേഷൻ
પ્રેરી માટી,പുൽമേടുള്ള മണ്ണ്
ચોકસાઇ,കൃത്യത
પ્રાથમિક કણ,പ്രാഥമിക കണിക
પ્રિઝમેટિક માળખું,പ്രിസ്മാറ്റിക് ഘടന
ઉત્પાદક કાર્ય,ഉൽപ്പാദനപരമായ ജോലി
પ્રોજેક્ટનું સમર્થન,പദ്ധതിയുടെ ന്യായീകരണം
રક્ષણાત્મક કાર્ય,സംരക്ഷണ പ്രവർത്തനം
સ્યુડો-માયસેલિયમ,കപട-മൈസീലിയം
ખાબોચિયું,പുഡിൽ
પગીંગ,പഗ്ഗിംഗ്
પ્યુમિસ,പ്യൂമിസ്
પંચોન,പഞ്ച്യോൺ
કઠપૂતળી,പാവ
પુટલોગ,പുട്ട്ലോഗ്
પુટલોગ સ્કેફોલ્ડ,പുട്ട്ലോഗ് സ്കാർഫോൾഡ്
જથ્થો સર્વેયર,അളവ് തൂക്ക നിരീക്ഷകൻ
ખાણનો રસ,ക്വാറി സ്രവം
ક્વે,കടവ
રાણી બંધ,രാജ്ഞി അടച്ചുപൂട്ടൽ
ક્વોઈન,ക്വോയിൻ
રાફ્ટ ફાઉન્ડેશન,റാഫ്റ്റ് അടിത്തറ
રેકર,റാക്കർ
રેકિંગ,റാക്കിംഗ്
રેકિંગ બોન્ડ,റാക്കിംഗ് ബോണ്ട്
Raking ફ્લેશિંગ,റാക്കിംഗ് ഫ്ലാഷിംഗ്
ઝડપથી બદલાતો પ્રવાહ,അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്
વસૂલપાત્ર ચુકવણી,വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്
લાલ પૃથ્વી,ചുവന്ന ഭൂമി
લાલ લોમ,ചുവന്ന പശിമരാശി
રેગ્યુલેટર,റെഗുലേറ്റർ
રેગુર અથવા કાળી કપાસની માટી,റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്
ચુકવણી કરાર,തിരിച്ചടവ് കരാർ
શેષ સંકોચન,ശേഷിക്കുന്ന ചുരുങ്ങൽ
શેષ માટી,ശേഷിക്കുന്ന മണ്ണ്
ઉઘાડી,വെളിപ്പെടുത്തുക
પીન જણાવો,പിൻ വെളിപ്പെടുത്തുക
ટાઈ જાહેર કરો,സമനില വെളിപ്പെടുത്തുക
રિજ,റിഡ്ജ്
રિજ કેપિંગ,റിഡ്ജ് ക്യാപ്പിംഗ്
નદી,നദി
રોડ સ્ટેડ,റോഡ് സ്റ്റെഡ്
રફ પ્લાસ્ટર,പരുക്കൻ പ്ലാസ്റ്റർ
રોડાં,അവശിഷ്ടങ്ങൾ
રોડાં ચણતર,അവശിഷ്ടങ്ങൾ
રોડાંની દિવાલ,അവശിഷ്ടങ്ങൾ ചുവരുകൾ
ચાલી રહેલ માપન,റണ്ണിംഗ് മെഷർമെന്റ്
સલામત બેરિંગ ક્ષમતા,സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി
મીઠું ગ્લેઝ,ഉപ്പ് ഗ്ലേസ്
નમૂનાનું કદ,സാമ്പിൾ വലിപ്പം
નમૂના વિતરણ,സാമ്പിൾ വിതരണം
સેમ્પલિંગ ભૂલ,സാമ്പിൾ പിശക്
રેતી,മണല്
રેતી પૂર્ણાહુતિ,സാൻഡ് ഫിനിഷ്
રેતી હાથ મોલ્ડિંગ,മണൽ കൈ മോൾഡിംഗ്
સેન્ડિંગ,സാൻഡിംഗ്
સંતૃપ્ત માટી,പൂരിത മണ്ണ്
સંતૃપ્ત માટી પેસ્ટ,പൂരിത മണ്ണ് പേസ്റ്റ്
સંતૃપ્તિ અર્ક,സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്
સંતૃપ્તિ ટકાવારી,സാച്ചുറേഷൻ ശതമാനം
રકાબી ગુંબજ,സോസർ ഡോം
પાલખ,സ്കാർഫോൾഡ്
શિસ્ટ,ഷിസ്റ്റ്
સમુદ્ર બંદર,കടൽ തുറമുഖം
ગુપ્ત ગટર,രഹസ്യ ഗട്ടർ
બીજું,രണ്ടാമത്
સેડિમેન્ટેશન વિશ્લેષણ,സെഡിമെന്റേഷൻ വിശകലനം
અર્ધ-કૃત્રિમ બંદર,അർദ്ധ കൃത്രിമ തുറമുഖം
અર્ધ ભરતી ડોક,സെമി ടൈഡൽ ഡോക്ക്
સેનાઇલ,സെനൈൽ
શેલ,ഷെയ്ൽ
શીટનો ખૂંટો,ഷീറ്റ് കൂമ്പാരം
સંકોચન મર્યાદા,ചുരുങ്ങൽ പരിധി
શટરીંગ,ഷട്ടറിംഗ്
સિઆલિટિક માટી,സിയാലിറ്റിക് മണ്ണ്
સિરોઝેમ,സീറോസെം
સીલ,സിൽ
કાંપ,ചെളി
સિંગલ ફ્લેમિશ લોહી,ഏക മാംസ രക്തം
એક દાણાદાર માળખું,ഒറ്റ തരി ഘടന
હાડપિંજરની માટી,എല്ലിൻറെ മണ്ണ്
સ્કર્ટિંગ,സ്കിർട്ടിംഗ്
સ્લીપર દિવાલ,സ്ലീപ്പർ മതിൽ
બાજુની ગટર,സൈഡ് ഗട്ടർ
સ્લાઇડ નિયમ,സ്ലൈഡ് നിയമം
સ્લિપ ડોક,സ്ലിപ്പ് ഡോക്ക്
સ્મોનીઝા,സ്മോനിസ
પલાળીને,കുതിർക്കുന്നു
માટીનું જોડાણ,മണ്ണ് അസോസിയേഷൻ
માટી વર્ગ,മണ്ണ് ക്ലാസ്
માટી સંકુલ,മണ്ണിന്റെ സമുച്ചയം
જમીનની સુસંગતતા,മണ്ണിന്റെ സ്ഥിരത
માટી કુટુંબ,മണ്ണിന്റെ കുടുംബം
માટી ફ્રેમ વર્ક,മണ്ണ് ഫ്രെയിം വർക്ക്
જમીનની ભેજ,മണ്ണിലെ ഈർപ്പം
જમીનમાં ભેજનું સંવર્ધન,മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ
જમીનમાં ભેજની ઉણપ,മണ്ണിന്റെ ഈർപ്പം കുറവ്
માટી મોર્ફોલોજી,മണ്ണിന്റെ രൂപഘടന
માટીનો કણ,മണ്ണിന്റെ കണിക
માટીનો તબક્કો,മണ്ണിന്റെ ഘട്ടം
માટી પ્રોફાઇલ,മണ്ണിന്റെ പ്രൊഫൈൽ
માટીની પ્રતિક્રિયા,മണ്ണിന്റെ പ്രതികരണം
માટી અલગ પડે છે,മണ്ണ് വേർതിരിക്കുന്നു
માટી શ્રેણી,മണ്ണ് പരമ്പര
માટી ઉકેલ,മണ്ണ് പരിഹാരം
માટીનું માળખું,മണ്ണിന്റെ ഘടന
માટીની રચના,മണ്ണിന്റെ ഘടന
માટીનો પ્રકાર,മണ്ണിന്റെ തരം
સોલમ,സോലം
સોર્પ્શન,സോർപ്ഷൻ
spalls,സ്പാൾസ്
ચોક્કસ આયન અસર,പ്രത്യേക അയോൺ പ്രഭാവം
ચોરસ કોર્સ્ડ રોડાં ચણતર,ചതുരാകൃതിയിലുള്ള പാടശേഖരം
ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર,ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ
સ્થિર પ્રવાહ,സ്ഥിരതയുള്ള ഒഴുക്ക്
સ્ટેપ્ડ ફ્લેશિંગ,സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്
સ્ટીકીનેસ,ഒട്ടിപ്പിടിക്കുക
સ્ટિકિંગ પોઈન્ટ,സ്റ്റിക്കിംഗ് പോയിന്റ്
પથ્થર,കല്ല്
સ્લોપ હેન્ડ મોલ્ડિંગ,സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്
પટ્ટા મિજાગરું,സ്ട്രാപ്പ് ഹിഞ്ച്
સ્ટ્રો બોર્ડ,വൈക്കോൽ ബോർഡ്
પ્રવાહ,ധാര
તણાવ,സമ്മർദ്ദം
સ્ટ્રેચર,സ്ട്രെച്ചർ
સ્ટ્રેચર બોન્ડ,സ്ട്രെച്ചർ ബോണ്ട്
સ્ટ્રેચર કોર્સ,സ്ട്രെച്ചർ കോഴ്സ്
તાર,സ്ട്രിംഗ്
શબ્દમાળા કોર્સ,സ്ട്രിംഗ് കോഴ്സ്
માળખું પરિબળ,ഘടന ഘടകം
સ્ટ્રક્ચર ઇન્ડેક્સ,ഘടനാ സൂചിക
સાગોળ,സ്റ്റക്കോ
સંવર્ધન,സ്റ്റഡ്
સ્ટાયલોબેટ,സ്റ്റൈലോബേറ്റ്
સબ માટી,ഉപ മണ്ണ്
પેટા માળખું,ഉപ ഘടന
સમીકરણ વળાંક,സമ്മേഷൻ വക്രം
સૂર્ય અભ્રક,സൺ മൈക്ക
સુપર સ્ટ્રક્ચર,സൂപ്പർ ഘടന
સર્વેયર,സർവേയർ
એસ-મૂલ્ય,എസ്-മൂല്യം
સ્વેગ,കൊള്ളമുതൽ
હંસની ગરદન,സ്വാൻ കഴുത്ത്
ટેબરનેકલ,കൂടാരം
ટેબલ હેન્ડ મોલ્ડિંગ,ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്
ટેન્કીંગ,ടാങ്കിംഗ്
ટેમ્પીએટ્ટો,ടെമ്പിയറ്റോ
ટેમ્પરિંગ,ടെമ്പറിംഗ്
ઢાંચો,ടെംപ്ലേറ്റ്
ઢાંચો,ടെംപ്ലേറ്റ്
ટેપિડેરિયમ,ടെപ്പിഡാരിയം
ટેરાકોટા,ടെറാക്കോട്ട
ટેરા રોઝા,ടെറ റോസ
ટેરાઝો,ടെറാസോ
ટેટ્રા શૈલી,ടെട്ര ശൈലി
થ્રેશોલ્ડ મર્યાદા મૂલ્ય,പരിധി പരിധി മൂല്യം
ગળું,തൊണ്ട
પથ્થર દ્વારા,കല്ലിലൂടെ
ભરતી બેસિન,ടൈഡൽ ബേസിൻ
ટાઈ બાર,ടൈ ബാർ
ટાઈ બીમ,ബീം കെട്ടുക
સળિયો બાંધો,വടി കെട്ടുക
તિર્સ,ടയർ
સહનશીલતા,സഹിഷ്ണുത
ટૂથિંગ,പല്ലുവേദന
ટોચની માટી અથવા સપાટીની માટી,മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്
કુલ છિદ્રાળુતા,ആകെ പൊറോസിറ്റി
ટ્રેસરી,ട്രേസറി
ટ્રેન પ્રતિકાર,ട്രെയിൻ പ്രതിരോധം
ટ્રાન્સેપ્ટ,ട്രാൻസെപ്റ്റ്
ટ્રાન્ઝિશનલ માટી,പരിവർത്തന മണ്ണ്
ટ્રાન્સમ,ട്രാൻസോം
પરિવહન માટી,മണ്ണ് ഗതാഗതം
ઉપનદી,പോഷകനദി
ટ્રાઇફોરિયમ,ട്രിഫോറിയം
ટ્રાઇગ્લિફ,ട്രൈഗ്ലിഫ്
કાપેલી માટી,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
તોફાની પ્રવાહ,പ്രക്ഷുബ്ധമായ ഒഴുക്ക്
સંઘાડો,ടററ്റ്
ટાઇમ્પર નંબર,ടൈംപാർ നമ്പർ
અંતિમ બેરિંગ ક્ષમતા,ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി
અલ્ટીમેટ પીએચ,ആത്യന്തിക പിഎച്ച്
અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર,ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ
અનકોર્સ્ડ ચોરસ રોડાં ચણતર,കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ
અન્ડરક્રોફ્ટ,അണ്ടർക്രോഫ്റ്റ്
અપૂર્ણ છિદ્રાળુતા,നിറയാത്ത സുഷിരം
સમાન પ્રવાહ,ഏകീകൃത ഒഴുക്ക്
એકમ ફ્રેમ પ્રકાર પાલખ,യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്
બિનઉત્પાદક કાર્ય,ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി
અસંતૃપ્ત માટી,അപൂരിത മണ്ണ്
અસ્થિર પ્રવાહ,അസ്ഥിരമായ ഒഴുക്ക്
ઉચ્ચ પ્લાસ્ટિક મર્યાદા,മുകളിലെ പ്ലാസ്റ്റിക് പരിധി
ખીણ ગટર,താഴ്വര ഗട്ടർ
વૉલ્ટ,നിലവറ
વેટેરિયમ,വെറ്റേറിയം
વેન્ટિલેશન,വെന്റിലേഷൻ
વેન્ટિલેટર,വെന്റിലേറ്റർ
વેરામદાહ,വരംദഹ്
વેસ્ટિબ્યુલ,വെസ്റ്റിബ്യൂൾ
વિલા,വില്ല
