Malayalam,Bengali
പൂർണ്ണ ആംപ്ലിഫയർ,সম্পূর্ণ পরিবর্ধক
സംയോജിത ആവൃത്തി,যৌগিক ফ্রিকোয়েন্সি
സംയുക്ത ശക്തി,যৌগিক শক্তি
ഫോളോ അപ്പ്,ফলো-আপ
പൂരക പിശക് പ്രവർത്തനം,পরিপূরক ত্রুটি ফাংশন
കോംപ്ലിമെന്ററി ലോജിക് സർക്യൂട്ട്,পরিপূরক লজিক সার্কিট
ഘടകഭാഗം,গঠনকারী
അലോയ് വീഡിയോ സിഗ്നൽ,খাদ ভিডিও সংকেত
മിക്സഡ് റെസിസ്റ്റർ,মিশ্র প্রতিরোধক
സംയുക്ത അർദ്ധചാലകം,যৌগিক অর্ধপরিবাহী
കംപ്രഷൻ,সঙ্কোচন
കംപ്രഷൻ ആവൃത്തി,কম্প্রেশন ফ্রিকোয়েন্সি
"കംപ്രസർ, കംപ്രസർ, കംപ്രസർ","কম্প্রেসার, কম্প্রেসার, কম্প্রেসার"
കമ്പ്യൂട്ടർ സഹായത്തോടെയുള്ള ഡിസൈൻ,কম্পিউটার এর সাহায্যে নকশা
കമ്പ്യൂട്ടർ സഹായത്തോടെയുള്ള നിർമ്മാണം,কম্পিউটার সহায়ক উত্পাদন
കമ്പ്യൂട്ടർ ഗ്രാഫ്,কম্পিউটার গ্রাফ
കമ്പ്യൂട്ടർ ഭാഷ,কম্পিউটার ভাষা
കമ്പ്യൂട്ടർ മെമ്മറി,কম্পিউটার মেমরি
കമ്പ്യൂട്ടർ ശൃംഖല,কম্পিউটার নেটওয়ার্ক
കമ്പ്യൂട്ടർ പ്രോഗ്രാം,কম্পিউটার প্রোগ্রাম
കമ്പ്യൂട്ടർ വൈറസ്,কম্পিউটার ভাইরাস
കമ്പ്യൂട്ടർ വൈറസ്,কম্পিউটার ভাইরাস
"ഏകാഗ്രത, ഏകാഗ്രത","ঘনীভূতকারী, কেন্দ্রীভূতকারী"
നിയന്ത്രിത ശാഖ,সীমাবদ্ধ শাখা
നിയന്ത്രിത ജമ്പ്,সীমাবদ্ধ লাফ
നിയന്ത്രിത സ്ഥിരത,সীমাবদ্ধ স্থায়ীত্ব
ഡ്രൈവർ ഗ്ലാസ്,ড্রাইভার গ্লাস
ഡ്രൈവർ പ്ലാസ്റ്റിക്,ড্রাইভার প্লাস্টিক
ഡ്രൈവർ പോളിമർ,ড্রাইভার পলিমার
ചാലക കോൺ,পরিবাহী কোণ
ചാലക ബാൻഡ്,পরিবহন ব্যান্ড
ചാലക വ്യാപനം,পরিবাহী প্রসারণ
ചാലകത,পরিবাহিতা
കോൺ ആന്റിന,শঙ্কু অ্যান্টেনা
കോണാകൃതിയിലുള്ള കൊമ്പ്,শঙ্কুযুক্ত শিং
സംയോജിത പ്രതിരോധം,সংযোজিত প্রতিবন্ধকতা
നിശ്ചിത വേഗത റെക്കോർഡർ,স্থির বেগ রেকর্ডার
സംരക്ഷണ നിയമം,সংরক্ষণ নিয়ম
കൺസോൾ,কনসোল
സ്ഥിരമായ നിലവിലെ ഉറവിടം,স্থির বর্তমান উৎস
ഫിക്സഡ് കെ-ഫിൽട്ടർ,স্থির কে-ফিল্টার
നിശ്ചിത വോൾട്ടേജ് ട്രാൻസ്ഫോർമർ,স্থির ভোল্টেজ ট্রান্সফরমার
ഉപഭോക്തൃ ഇലക്ട്രോണിക്സ്,ভোক্তা ইলেকট্রনিক্স
ബന്ധപ്പെടുക,যোগাযোগ
കോൺടാക്റ്റ് ജമ്പ്,যোগাযোগ জাম্প
ബന്ധപ്പെടാനുള്ള സാധ്യത,যোগাযোগের সম্ভাবনা
സ്പ്രിംഗ് ബന്ധപ്പെടുക,বসন্তের সাথে যোগাযোগ করুন
തുടർച്ച,ধারাবাহিকতা
തുടർച്ചയായ പ്രവർത്തനം,ধারাবাহিক ফাংশন
തുടർച്ചയായ സ്പെക്ട്രം,ক্রমাগত বর্ণালী
തുടർച്ചയായ വേവ് ഓസിലേറ്റർ,একটানা তরঙ্গ অসিলেটর
വൈരുദ്ധ്യം,বিপরীত
കോൺട്രാസ്റ്റ് അനുപാതം,বৈপরীত্য অনুপাত
കൺട്രോളർ ബസ്,নিয়ামক বাস
കൺട്രോളർ ഗ്രിഡ്,কন্ট্রোলার গ্রিড
നിയന്ത്രണ കീ,নিয়ন্ত্রণ কী
നിയന്ത്രണ പാനൽ,নিয়ন্ত্রণ প্যানেল
നിയന്ത്രണ മുറി,নিয়ন্ত্রণ কক্ষ
നിയന്ത്രണ പാത,নিয়ন্ত্রণ পথ
നിയന്ത്രണ യൂണിറ്റ്,নিয়ন্ত্রণ ইউনিট
ഒത്തുചേരൽ,অভিন্নতা
പരിവർത്തന കാര്യക്ഷമത,কথোপকথনের দক্ষতা
പരിവർത്തന സമയം,রূপান্তর সময়
നാശം,ক্ষয়
പകർത്തുക,অনুলিপি
"ചെമ്പ്, ചെമ്പ്","তামা, তামা"
ചെമ്പ് നഷ്ടം,তামার ক্ষতি
ചെമ്പ് വയർ,তামার তার
കോപ്രൊസസർ,সহপ্রসেসর
കാമ്പ്,মূল
കാതലായ നഷ്ടം,মূল ক্ষতি
കോർ മെറ്റീരിയൽ,মূল বস্তু
സർക്കിൾ നിമജ്ജനം,বৃত্ত নিমজ্জন
കോസ്റ്റ-ലൂപ്പ്,costa-লুপ
ഗണിത ആവൃത്തി,গণিত ফ্রিকোয়েন্সি
കൗണ്ടിംഗ് റേറ്റ് ഗേജ്,গণনা হার পরিমাপক
കോംവെൽ പാലം,কমওয়েল ব্রিজ
കപ്പിൾഡ് സർക്യൂട്ട്,সংযুক্ত সার্কিট
കപ്ലിംഗ് കപ്പാസിറ്റർ,কাপলিং ক্যাপাসিটর
ജോടിയാക്കൽ രീതി,জোড়া পদ্ধতি
കോവാലന്റ് ബോണ്ട്,সমযোজী বন্ধন
ഉത്ഭവ ബട്ടൺ,মূল বোতাম
തകര്ച്ച,ক্র্যাশ
കൊടുമുടി,শিখর
കൊടുമുടി,শিখর
പ്രക്ഷുബ്ധത,হাঙ্গামা
നിർണായക ആംഗിൾ,সংকটপূর্ণ কোণ
ക്രിട്ടിക്കൽ കപ്ലിംഗ്,সমালোচনামূলক কাপলিং
ഗുരുതരമായ വിഷാദം,সমালোচনামূলকভাবে বিষণ্ণ
ഗുരുതരമായ ആവൃത്തി,সমালোচনামূলক ফ্রিকোয়েন্সি
വിമർശനാത്മക പ്രചോദനം,সমালোচনামূলক প্রেরণা
നിർണായക വംശം,সমালোচনামূলক জাতি
വിമർശനാത്മക പ്രതിരോധം,সমালোচনামূলক প্রতিরোধ
ക്രോസ് അസംബ്ലർ,ক্রস অ্যাসেম্বলার
ക്രോസ് കപ്ലിംഗ്,ক্রস কাপলিং
ലംബ ചിത്രം,উল্লম্ব ছবি
സംക്രമണ വക്രീകരണം,রূপান্তর বিকৃতি
പരിവർത്തന മോഡുലേഷൻ,রূপান্তর মড্যুলেশন
അപ്രസക്തമായ സിഗ്നൽ,অপ্রাসঙ্গিক সংকেত
ക്രോസ്ബാർ എക്സ്ചേഞ്ച്,ক্রসবার বিনিময়
തിരശ്ചീന ഫീൽഡ് ആംപ്ലിഫയർ,তির্যক ক্ষেত্র পরিবর্ধক
ക്രോസ്ഓവർ ഡിറ്റക്ടർ,ক্রসওভার ডিটেক্টর
ട്രാൻസിഷൻ സർക്യൂട്ട്,ট্রানজিশন সার্কিট
ക്രിസ്റ്റൽ മൈക്രോഫോൺ,ক্রিস্টাল মাইক্রোফোন
ക്രിസ്റ്റൽ ഓസിലേറ്റർ,ক্রিস্টাল অসিলেটর
ക്യൂറി പോയിന്റ്,কিউরি পয়েন্ট
സ്ട്രീം ആംപ്ലിഫയർ,স্ট্রিম পরিবর্ধক
നിലവിലെ നിയന്ത്രിത നിലവിലെ ഉറവിടം (CCCS),বর্তমান নিয়ন্ত্রিত বর্তমান উৎস (CCCS)
നിലവിലെ നിയന്ത്രിത വോൾട്ടേജ് ഉറവിടം (CCVS),বর্তমান নিয়ন্ত্রিত ভোল্টেজ উৎস (CCVS)
സ്ട്രീം റീചാർജ്,স্ট্রিম রিচার্জ
നിലവിലെ ലിവറേജ്,বর্তমান লিভারেজ
നിലവിലെ പരിധി,বর্তমান সীমা
മാർജിനൽ കറന്റ് റെസിസ്റ്റർ,প্রান্তিক বর্তমান প্রতিরোধক
സ്ട്രീം പ്രതിഫലനം,স্ট্রিম প্রতিফলন
സ്ട്രീം മോഡ് ലോജിക്,স্ট্রিম মোড লজিক
സ്ട്രീം ആക്സസ്,স্ট্রিম অ্যাক্সেস
സ്ട്രീം ഉറവിടം,স্ট্রিম উৎস
നിലവിലെ വോൾട്ടേജ് കൺവെർട്ടർ,বর্তমান-ভোল্টেজ রূপান্তরকারী
നിലവിലെ ട്രാൻസ്ഫർ അനുപാതം,বর্তমান স্থানান্তর অনুপাত
നിലവിലെ ട്രാൻസ്ഫോർമർ,বর্তমান ট্রান্সফরমার
നിശ്ചിത കറന്റ്,স্থির বর্তমান
"പോയിന്റർ, കഴ്സർ","পয়েন্টার, কার্সার"
കുറഞ്ഞ ഡ്രൈവർ വോൾട്ടേജ്,কম ড্রাইভার ভোল্টেজ
"അവസാനം പക്ഷപാതം, അവസാന പക്ഷപാതം","পক্ষপাত শেষ, পক্ষপাত শেষ"
അവസാന ആവൃത്തി,শেষ ফ্রিকোয়েন্সি
അവസാന മേഖല,শেষ স্থান
കർവ് ട്രെയ്സ്,বক্ররেখা ট্রেস
ചക്രം,সাইকেল
ചക്ര ചൗര്യ,চক্র চৌর্য
സിലിണ്ടർ ലെൻസ്,নলাকার লেন্স
ക്രിസ്റ്റൽ ഡിസ്പ്ലേ,স্ফটিক প্রদর্শন
ഡിജിറ്റൽ ടു അനലോഗ് കൺവെർട്ടർ,ডিজিটাল থেকে এনালগ কনভার্টার
ഡിസി റിസ്റ്റോർ സർക്യൂട്ട്,ডিসি রিস্টোর সার্কিট
ഡിജിറ്റൽ/അനലോഗ് കൺവെർട്ടർ,ডিজিটাল/অ্যানালগ রূপান্তরকারী
"ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ, DAC","ডিজিটাল এনালগ কনভার্টার, DAC"
മോശം നിക്ഷേപം,খারাপ বিনিয়োগ
നനഞ്ഞ ആന്ദോളനം,স্যাঁতসেঁতে দোলন
വിഷാദിച്ച സമയം,বিষণ্ণ সময়
നനവ്,স্যাঁতসেঁতে
ഡാംപിംഗ് വോർട്ടക്സ് കറന്റ്,স্যাঁতসেঁতে ঘূর্ণি স্রোত
ഡാംപിംഗ് കോഫിഫിഷ്യന്റ്,ড্যাম্পিং সহগ
ഇരുണ്ട കറന്റ്,অন্ধকার স্রোত
ഡാർലിംഗ്ടൺ ആംപ്ലിഫയർ,ডার্লিংটন পরিবর্ধক
ഡാർലിംഗ്ടൺ സർക്യൂട്ട്,ডার্লিংটন সার্কিট
ഡാർലിംഗ്ടൺ ജോഡി,ডার্লিংটন জুটি
ഡോസ്,ডস
"ഡാറ്റ, വിശ്വാസം","তথ্য, বিশ্বাস"
വിശ്വാസം സമ്പാദിക്കുന്ന ശരീരം,বিশ্বাস উপার্জন শরীর
ഡാറ്റ സംഭരണം,তথ্য ভান্ডার
ഡാറ്റ കോഡ്,ডেটা কোড
ഡാറ്റ എഴുത്തുകാരൻ,তথ্য লেখক
ഡാറ്റ മൾട്ടിപ്ലക്സർ,ডেটা মাল্টিপ্লেক্সার
"ഡാറ്റ പോർട്ട്, ഡാറ്റ പോർട്ട്","ডাটা পোর্ট, ডাটা পোর্ট"
ഡാറ്റ പിക്കർ,ডেটা পিকার
ഡാറ്റ ഷീറ്റ്,তথ্য তালিকা
dB/oct,ডিবি/অক্টো
ഡിസി ആംപ്ലിഫയർ,ডিসি পরিবর্ধক
ഡിസി മോട്ടോർ,ডিসি মোটর
ഡിസി ഓഫ്സെറ്റ്,ডিসি অফসেট
ഡിസി. വൈദ്യുതി വിതരണം,ডিসি। পাওয়ার সাপ্লাই
ഡിസി. പുനരധിവാസം,ডিসি। পুনর্বাসন
ഡിസി. പുനഃസ്ഥാപകൻ,ডিসি। পুনরুদ্ধারকারী
dc to ac പരിവർത്തന,ডিসি থেকে এসি কনভার্টার
ഡിസി. ഉച്ചത്തിലുള്ള നിയന്ത്രണം,ডিসি। উচ্চস্বরে নিয়ন্ত্রণ
Mh-കണക്റ്റർ,Mh-সংযোজক
ഡയറക്ട് കപ്പിൾഡ് ട്രാൻസിസ്റ്റർ ലോജിക് ഗേറ്റ്/ഡിസി ടി.എൽ.,ডাইরেক্ট কাপলড ট্রানজিস্টর লজিক গেট/ডিসি টি.এল.
ഡിസി. കേടായ പ്രവർത്തന ആംപ്ലിഫയർ,ডিসি। ক্ষতিগ্রস্ত অপারেশনাল পরিবর্ধক
നോൺ-റെൻഫോഴ്സ്മെന്റ്,অ শক্তিবৃদ্ধি
ഡിമോർഗന്റെ നിയമം,ডিমরগানের আইন
ദേ സൌതി പാലം,ডি সাউটি সেতু
വിശ്രമ സമയം,বাকি সময়
വിശ്രമ മേഖല,বিশ্রাম অঞ্চল
തെറ്റ് ക്ലിയറൻസ്,ফল্ট ক্লিয়ারেন্স
ദശാബ്ദ കാൽക്കുലേറ്റർ,দশক ক্যালকুলেটর
ഡെസിബെൽ,ডেসিবেল
ദശാംശ കാൽക്കുലേറ്റർ,দশমিক ক্যালকুলেটর
ദശാംശ-ബൈനറി പരിവർത്തനം,দশমিক-বাইনারী রূপান্তর
വിലാസം ഡീകോഡിംഗ്,ঠিকানা ডিকোডিং
ഡീകോഡർ,ডিকোডার
അല്ലീലുകൾ,অ্যালিল
സമർപ്പിത അപേക്ഷ,উত্সর্গীকৃত আবেদন
സമർപ്പിത കൺട്രോളർ,নিবেদিত নিয়ামক
ഡിസി. പ്രീ-റൈൻഫോഴ്സ്മെന്റ് സർക്യൂട്ട്,ডিসি। প্রাক-শক্তিবৃদ্ধি সার্কিট
വൈകല്യ സാന്ദ്രത,ত্রুটির ঘনত্ব
ഡിഫ്ലെക്ഷൻ കോയിൽ,প্রতিচ্ছবি কুণ্ডলী
ഡിഫ്ലെക്ഷൻ പ്ലേറ്റ്,বিচ্যুতি প্লেট
ഡിഫ്ലെക്ഷൻ യൂണിറ്റ്,বিচ্যুতি ইউনিট
പരാജയം,ব্যর্থতা
(കാന്തിക) വ്യാപനം,(চৌম্বক) বিচ্ছুরণ
ഡി ഗൗസൺ ജാതകം,ডি গাউসন রাশিফল
ഡി ഗോസൺ,de gosson
കാലതാമസം സർക്യൂട്ട്,বিলম্ব সার্কিট
കാലതാമസം ലൈൻ,বিলম্ব লাইন
കാലതാമസം സമയം,বিলম্ব সময়
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক
വൈകിയ ഓട്ടോമാറ്റിക് ലൗഡ്‌നെസ് കൺട്രോളർ / വൈകിയ എവിസി,বিলম্বিত স্বয়ংক্রিয় লাউডনেস কন্ট্রোলার / বিলম্বিত AVC
ഡെലോൺ മെക്കാനിക്കൽ റക്റ്റിഫയർ,ডেলন যান্ত্রিক সংশোধনকারী
ഡെൽറ്റ കണക്ഷൻ,ডেল্টা সংযোগ
ഡെൽറ്റ തോക്ക്,ডেল্টা বন্দুক
ഡെൽറ്റ തോക്ക് ഹോസ്,ডেল্টা বন্দুক পায়ের পাতার মোজাবিশেষ
ഡെൽറ്റ മോഡുലേഷൻ,ডেল্টা মড্যুলেশন
ഡെൽറ്റ-സിഗ്മ അനലോഗ് അക്ക കൺവെർട്ടർ,ডেল্টা-সিগমা এনালগ-ডিজিট রূপান্তরকারী
demagnetization,চুম্বকীয়করণ
demagnetization കർവ്,চুম্বকীয়করণ বক্ররেখা
ഡീമാഗ്നെറ്റൈസേഷൻ മൾട്ടിപ്ലയർ,চুম্বকীয়করণ গুণক
demodulation,demodulation
demodulator,demodulator
ഡി മാർഗൻ സിദ്ധാന്തം,ডি মার্গান উপপাদ্য
മൾട്ടിപ്ലക്സർ,মাল্টিপ্লেক্সার
ഡീനോർമലൈസ്ഡ് സ്കോർ,অস্বাভাবিক স্কোর
ശോഷണം കപ്പാസിറ്റർ,অবক্ষয় ক্যাপাসিটর
ശോഷണം,অবক্ষয়
depletion mode mosfet,অবক্ষয় মোড mosfet
"depletion zone, depletion zone","depletion zone, depletion zone"
റേറ്റിംഗ്,রেটিং
ശൂന്യമായ പ്രതീകങ്ങൾ,desaturated অক্ষর
സംവേദനക്ഷമത,সংবেদনশীলতা
ഡിസൈൻ നിയമങ്ങൾ,নকশা নিয়ম
ടെസ്റ്റ് ഡിസൈൻ,পরীক্ষার নকশা
വിനാശകരമായ അനുരണനം,ধ্বংসাত্মক অনুরণন
ഡിറ്റക്ടർ,আবিষ্কারক
ആൾട്ടർനേറ്റിംഗ് കറന്റ് ബ്രിഡ്ജ് ഡിറ്റക്ടർ,বিকল্প বর্তমান সেতু আবিষ্কারক
ഫ്രീക്വൻസി ഡീവിയേഷൻ സ്ഥിരാങ്കം,ফ্রিকোয়েন্সি বিচ্যুতি ধ্রুবক
വ്യതിയാനത്തിന്റെ ആവൃത്തി,বিচ্যুতি ফ্রিকোয়েন্সি
ഉപകരണം,যন্ত্র
N പാർട്ടീഷനുകൾ,এন পার্টিশন
വിഭജന കാൽക്കുലേറ്റർ,বিভাজন ক্যালকুলেটর
സെപ്പറേറ്റർ,বিভাজক
ഡി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്,ডি-ফ্লিপ-ফ্লপ
d ഫ്ലിപ്പ് ഫ്ലോപ്പ്,d ফ্লিপ ফ্লপ
വൈദ്യുത സ്ഥിരാങ്കം,ডাইইলেকট্রিক ধ্রুবক
വൈദ്യുതചാലകങ്ങൾ,ডাইলেট্রিক্স
ഡൈക്ക്,ডাইক
ഡയോഡ് മണ്ണൊലിപ്പ്,ডায়োড ক্ষয়
ഡയൽ ചെയ്യുക,ডায়াল
ടേപ്പർഡ് ഡയഫ്രം,টেপারড ডায়াফ্রাম
ഡെയ്സി ചെയിൻ,ডেইজি চেইন
സ്റ്റാമ്പ് വലിപ്പം,স্ট্যাম্প আকার
വൈദ്യുത ആഗിരണം,অস্তরক শোষণ
വൈദ്യുത പൂശുന്നു,অস্তরক আবরণ
വൈദ്യുത സൂചിക,অস্তরক সূচক
"വൈദ്യുത നഷ്ടം, വൈദ്യുത നഷ്ടം","অস্তরক ক্ষতি, অস্তরক ক্ষতি"
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,ডিফারেনশিয়াল এমপ্লিফায়ার
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,ডিফারেনশিয়াল এমপ্লিফায়ার
ഡിഫറൻഷ്യൽ കാഥോഡ് ട്രെയിലിംഗ്,ডিফারেনশিয়াল ক্যাথোড ট্রেইলিং
ഡിഫറൻഷ്യൽ ഓപ്പറേറ്റർ,ডিফারেনশিয়াল অপারেটর
ഡിഫറൻഷ്യൽ ഇൻപുട്ട് വോൾട്ടേജ്,ডিফারেনশিয়াল ইনপুট ভোল্টেজ
ഡിഫറൻഷ്യൽ മോഡ്,ডিফারেনশিয়াল মোড
ഡിഫറൻഷ്യൽ മോഡ് സൂചന,ডিফারেনশিয়াল মোড ইঙ্গিত
ഡിഫറൻഷ്യൽ ജോഡി,ডিফারেনশিয়াল জোড়া
ഡിഫറൻഷ്യൽ PSK,ডিফারেনশিয়াল পিএসকে
ഡിഫറൻഷ്യൽ സർക്യൂട്ട്,ডিফারেনশিয়াল সার্কিট
ഡിഫറൻഷ്യൽ,ডিফারেনশিয়াল
ഡിഫ്യൂസ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,ডিফিউজ জংশন ট্রানজিস্টর
ഡിഫ്യൂസ് റെസിസ്റ്റർ,ডিফিউজ প্রতিরোধক
വ്യാപനം,বিস্তার
ഡിഫ്യൂഷൻ കപ്പാസിറ്റർ,ডিফিউশন ক্যাপাসিটর
ഡിജിറ്റൽ ഫിൽട്ടർ,ডিজিটাল ফিল্টার
സ്കോർ,স্কোর
ഡിജിറ്റൽ സർക്യൂട്ട്,ডিজিটাল সার্কিট
ഡിജിറ്റൽ ആശയവിനിമയം,ডিজিটাল যোগাযোগ
ഡിജിറ്റൽ താരതമ്യം,ডিজিটাল তুলনাকারী
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ডিজিটাল কম্পিউটার
ഡിജിറ്റൽ കാലതാമസം,ডিজিটাল বিলম্ব
ഡിജിറ്റൽ ഡിസൈൻ മൈക്രോ പവർ,ডিজিটাল ডিজাইন মাইক্রোপাওয়ার
ഡിജിറ്റൽ ഡിസ്പ്ലേ,ডিজিটাল ডিসপ্লে
ഡിജിറ്റൽ ഫിൽട്ടർ,ডিজিটাল ফিল্টার
ഡിജിറ്റൽ ഫിൽട്ടറിംഗ്,ডিজিটাল ফিল্টারিং
സംഖ്യാപരമായ ന്യായവാദം,সংখ্যাগত যুক্তি
സംഖ്യാപരമായ ന്യായവാദം,সংখ্যাগত যুক্তি
ഡിജിറ്റൽ പോളിമീറ്റർ,ডিজিটাল পলিমিটার
ഡിജിറ്റൽ പോളിമീറ്റർ,ডিজিটাল পলিমিটার
ഡിജിറ്റൽ പൾസ്,ডিজিটাল পালস
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ്,ডিজিটাল সিগন্যাল প্রসেসিং
ഡിജിറ്റൽ ടെലിവിഷൻ,ডিজিটাল টেলিভিশন
ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ,ডিজিটাল এনালগ রূপান্তরকারী
ഇൻഷുറൻസ്,বীমা
ഡൈമൻഷണൽ സമവാക്യം,মাত্রিক সমীকরণ
ഡയോഡ്,ডায়োড
ഡയോഡ് സവിശേഷതകൾ,ডায়োডের বৈশিষ্ট্য
ഡയോഡ് സ്വഭാവ വക്രം,ডায়োড চরিত্রগত বক্ররেখা
ഡയോഡ് ഡിറ്റക്ടർ,ডায়োড আবিষ্কারক
ഡയോഡ് മൾട്ടിപ്ലയർ,ডায়োড গুণক
ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്/ഡിടിഎസ്,ডায়োড ট্রানজিস্টর লজিক/ডিটিএস
മകൾ,কন্যা
നാറ്റി സ്വിച്ച്,ন্যাটি সুইচ
ഡിപ്ലോയിഡ്,ডাইজিগোটিক
ദ്വിധ്രുവം,ডাইপোল
ദ്വിധ്രുവ ആന്റിന,ডাইপোল অ্যান্টেনা
ഡയറക്,ডিরাক
നേരിട്ടുള്ള വിലാസം,সরাসরি ঠিকানা
നേരിട്ടുള്ള സംയോജനം,সরাসরি সংযোগ
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
നേരിട്ടുള്ള എഴുത്ത് ശരീരം,সরাসরি লেখার শরীর
ദിശാസൂചന ഗെയിമറ്റ്,দিকনির্দেশক গেমেট
ദിശാസൂചന നേട്ടം,দিকনির্দেশক লাভ
ദിശാബോധം,দিকনির্দেশনা
ദിശ ആന്റിന,দিক অ্যান্টেনা
പ്രവർത്തനരഹിതമായ അന്വേഷണം,incapacitating তদন্ত
വേർപെടുത്തുക,বিচ্ছিন্ন করা
നിമജ്ജനം,নিমজ্জন
"നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്","নিমজ্জন বাতি, নিমজ্জন বাতি"
കണികാ ദ്രവ്യം,বস্তুকণা
വിതരണ നികുതി,বিতরণ কর
കോൺകേവ് ആന്റിന,অবতল অ্যান্টেনা
ഡിസ്ക്,ডিস্ক
സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ),স্থানচ্যুতি ধ্রুবক (ধ্রুবক)
ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്,স্থানচ্যুতি বর্তমান
സ്ഥാനചലന പിശക്,স্থানচ্যুতি ত্রুটি
പ്രദർശനം,প্রদর্শনী
ക്ഷയം,ক্ষয়
വളച്ചൊടിക്കൽ,বিকৃতি
രൂപഭേദം കേടുപാടുകൾ,বিকৃতি ক্ষতি
വക്രീകരണ നിലവിലെ ശ്രേണി,বিকৃতি বর্তমান পরিসীমা
വക്രീകരണം സ്ട്രീം ചെംചീയൽ,বিকৃতি স্ট্রিম পচা
വക്രീകരണ സംവേദനക്ഷമത,বিকৃতি সংবেদনশীলতা
വക്രീകരണം നേട്ടം മാർജിൻ,বিকৃতি লাভ মার্জিন
രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം,বিকৃতি ইনপুট প্রতিরোধের
വക്രീകരണം ലൂപ്പ് നേട്ടം,বিকৃতি লুপ লাভ
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,বিতরণ করা পরিবর্ধক
വിതരണ ഗുണിതം,বিতরণ গুণক
വ്യതിയാന റിസീവർ,পরিবর্তন রিসিভার
പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്,শূন্য বিভাগ পরীক্ষা
ഡി-ലെയർ,ডি-লেয়ার
അയണോസ്ഫിയറിന്റെ ഡി-പാളി,আয়নোস্ফিয়ারের ডি-স্তর
ഡി-മോസ്,d-মস
ഡോൾബി ശരീരം,ডলবি বডি
ഫലപ്രദമായ പോൾ,কার্যকর মেরু
ഫലപ്രദമായ പോൾ പ്രതിരോധം,কার্যকর মেরু প্রতিরোধের
ദാതാവിന്റെ മാലിന്യം,দাতা বর্জ্য
ദാതാവിന്റെ മെറ്റീരിയൽ,দাতা উপাদান
ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്,যত্নহীন অবস্থা
മായം ചേർക്കൽ,ভেজাল
ഡോപ്ലർ പ്രഭാവം,ডপলার এফেক্ট
ഡോപ്ലർ റഡാർ,ডপলার রাডার
ഡോസിമീറ്റർ,ডসিমিটার
പോയിന്റ് മാട്രിക്സ്,পয়েন্ট ম্যাট্রিক্স
പോയിന്റ് നൊട്ടേഷൻ,বিন্দু স্বরলিপি
ദ്വിതീയ പ്രശ്നം,গৌণ সমস্যা
ദ്വിതല കപ്പാസിറ്റർ,বাইলেয়ার ক্যাপাসিটর
ബൈനറൽ ക്ലൈസ്ട്രോൺ,binaural klystron
ഉഭയകക്ഷി ബാർ,দ্বিপাক্ষিক বার
ഉഭയകക്ഷി പിസി ബോർഡ്,দ্বিপাক্ষিক পিসি বোর্ড
ഇരട്ട അടയാളപ്പെടുത്തൽ,ডবল মার্কিং
ഇരട്ട ട്രാൻസിസ്റ്റർ,ডবল ট্রানজিস্টর
ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,ডুয়াল টিউনড এমপ্লিফায়ার
ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ,ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক
ഇരട്ടിക്കുന്നു,দ্বিগুণ
തടസ്സം സമയം,বাধা সময়
ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,আউটপুট ইলেক্ট্রোড
ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,ট্রেলিং আউটপুট ইলেক্ট্রোড
ഡി റാം,d রাম
ഡി റാം,d রাম
റൺഓഫ് സെൽ,রানঅফ সেল
ഒഴുകുന്ന നീരൊഴുക്ക്,স্রোতধারা
ഒഴുക്ക് വേഗത,প্রবাহ বেগ
സുഷിരം ടേപ്പ്,ছিদ্র টেপ
ഓപ്പറേറ്റർ ബസ്,অপারেটর বাস
പ്രവർത്തന ഘട്ടം,অপারেটিং পর্যায়
അധർമ്മം,অন্যায়
