Marathi,Punjabi
न्यायालयाचे परिपत्रक,ਅਦਾਲਤੀ ਸਰਕੂਲਰ
न्यायालयीन शिष्टाचार,ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ
दरबारी,ਦਰਬਾਰੀ
कोर्ट ऑफ कॅसेशन,ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ
कोर्ट ऑफ डायरेक्टर्स (EIC),ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC)
मालकांचे न्यायालय,ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ
दरबारी कवी,ਦਰਬਾਰੀ ਕਵੀ
करार केला कॅमेरोनियन,ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ
मुकुट,ਤਾਜ
मुकुट,ਤਾਜ
मुकुट,ਤਾਜ
मुकुट जमीन,ਤਾਜ ਜ਼ਮੀਨ
मुकुट जमीन,ਤਾਜ ਜ਼ਮੀਨ
राजकुमार,ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ
धर्मयुद्ध,ਕਰੂਸੇਡ
धर्मयुद्ध,ਕਰੂਸੇਡਰ
क्रिप्टोग्राम,ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ
कुइरास,ਕੁਇਰਾਸ
क्युरासियर,ਕੁਇਰਾਸੀਅਰ
पंथ देवता,ਪੰਥ ਦੇਵਤਾ
कुरिया,ਕਰਿਆ
कुरिया,ਕਰਿਆ
झारवाद,ਜ਼ਾਰਵਾਦ
गडद खंड,ਹਨੇਰਾ ਮਹਾਂਦੀਪ
न्यायाचा दिवस,ਨਿਰਣੇ ਦਾ ਦਿਨ
न्यायाचा दिवस,ਨਿਰਣੇ ਦਾ ਦਿਨ
डीन,ਡੀਨ
दशक,ਦਹਾਕਾ
दिनारियस,ਡੇਨਾਰੀਅਸ
पदच्युत सम्राट,ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ
उध्वस्त करा,ਉਜਾੜ
उध्वस्त,ਬਰਬਾਦੀ
डिथ्रोन,Dethrone
डायडेम,ਡਾਇਡੇਮ
डायडेम,ਡਾਇਡੇਮ
डायडेम,ਡਾਇਡੇਮ
डायशिया,ਡਾਇਸੀਆ
डिकॅस्टेरियम,ਡਿਕੈਸਟਰੀਅਮ
डिलुवालिस्ट,ਦਿਲੁਵੀਆਵਾਦੀ
बिशपच्या अधिकारातील प्रदेश,ਡਾਇਓਸਿਸ
बिशपच्या अधिकारातील प्रदेश,ਡਾਇਓਸਿਸ
डायरेक्टरी (=निर्देशिका),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
डायरेक्टरी (=निर्देशिका),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
दिरहाम,ਦਿਰਹਾਮ
अविश्वासू,ਬੇਵਫ਼ਾ
अविश्वासू,ਬੇਵਫ਼ਾ
चूकीचा सिद्धांत,ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ
दस्तऐवज,ਦਸਤਾਵੇਜ਼
कागदोपत्री पुरावा,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
डोम्सडे बुक,ਡੋਮੇਸਡੇ ਬੁੱਕ
कॉन्स्टंटाईनचे दान,Constantine ਦਾ ਦਾਨ
नशिबात,ਕਿਆਮਤ
डोगर राणी,ਦਾਜ ਦੀ ਰਾਣੀ
ड्रॅगन,ਡਰੈਗਨ
ड्रोमेडरियन,ਡਰੋਮੇਡੇਰੀਅਨ
ड्रोमेडरी,ਡਰੋਮੇਡਰੀ
ड्रोमंड,ਡਰੋਮੰਡ
दुहेरी,ਦੋਹਰਾ
दुहेरी युती,ਦੋਹਰਾ ਗਠਜੋੜ
दुहेरी entente,ਦੋਹਰੀ entente
दुहेरी प्रणाली (= दुहेरी सरकार),ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ)
सरदार,ਡਿਊਕ
ड्यूमा,ਡੂਮਾ
बटू अवतार,ਬੌਣਾ ਅਵਤਾਰ
राजवंश,ਰਾਜਵੰਸ਼
राजवंश,ਰਾਜਵੰਸ਼
गरुड,ਇੱਲ
मोठा माणूस,ਬਜ਼ੁਰਗ ਆਦਮੀ
अर्ल,ਅਰਲ
अर्लडम,ਅਰਲਡਮ
लवकर गुप्त,ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ
प्रारंभिक (ऐतिहासिक) साइट,ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ
प्रारंभिक वैदिक काळ,ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ
उपदेशक,ਉਪਦੇਸ਼ਕ
पुनर्स्थापना आदेश,ਬਹਾਲੀ ਦਾ ਹੁਕਮ
आठ पट मार्ग,ਅੱਠ ਗੁਣਾ ਮਾਰਗ
वडीलधारे,ਬਜ਼ੁਰਗ
ज्येष्ठ राजकारणी (= genro),ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ)
हत्तीचा गोडा,ਹਾਥੀ ਬੱਕਰਾ
अकरा वर्षांचा जुलूम,ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ
एलिसी (=एलिसी),ਐਲੀਸੀ (=ਐਲੀਸੀ)
बंदिस्त चळवळ,ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ
एनसायकिकल,ਐਨਸਾਈਕਲਿਕ
विश्वकोशवादी चळवळ,ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ
एंटेंट,ਐਂਟੇਨਟੇ
एंटेंट कॉर्डियल,ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ
सिंहासन,ਰਾਜਗੱਦੀ
दलाल,ਦਲ
एफोद,ਏਫ਼ੋਦ
एफोर,ਈਫੋਰ
महाकाव्य युग,ਮਹਾਂਕਾਵਿ ਯੁੱਗ
महाकाव्य नायक,ਮਹਾਂਕਾਵਿ ਹੀਰੋ
एपिग्राफ,ਐਪੀਗ੍ਰਾਫ
एपिस्कोपसी,ਐਪੀਸਕੋਪੇਸੀ
एपिस्कोपेट,ਐਪੀਸਕੋਪੇਟ
भाग,ਪ੍ਰਸੰਗ
युग,ਯੁਗ
युग निर्माण करणारी घटना,ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ
युग निर्माण करणारा माणूस,ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ
उपनाम,ਉਪਨਾਮ
इक्वरी,ਇਕਵੇਰੀ
इक्वरी,ਇਕਵੇਰੀ
अश्वारूढ पुतळा,ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ
युग,ਯੁੱਗ
एर्गस्टुलम,ਅਰਗਸਟੁਲਮ
युकेरिस्ट,ਯੂਕੇਰਿਸਟ
इव्हेंजेलिकलिझम,ਈਵੈਂਜਲਿਜ਼ਮ
इव्हँजेलिकल चळवळ,ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ
प्रचारक,ਪ੍ਰਚਾਰਕ
Exarch,Exarch
Exilarch,Exilarch
फालंगिस्ट,ਫਲੰਗਿਸਟ
वडिलांची जमीन,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
वडिलांची जमीन,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
फेरी,ਫੇਰੀਆ
फेटिश,ਫੈਟਿਸ਼
जहागीरदार धारण,ਜਾਗੀਰਦਾਰੀ
सरंजामशाही (=सामंत व्यवस्था),ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ)
सरंजामशाही व्यवस्था,ਜਗੀਰੂ ਸਿਸਟਮ
सामंत,ਜਾਗੀਰਦਾਰ
फिदेई बचावकर्ता (=विश्वासाचा रक्षक),ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ)
फिफ,Fief
फील्ड सिस्टम,ਫੀਲਡ ਸਿਸਟਮ
पंधरावा कर,ਪੰਦਰਵਾਂ ਟੈਕਸ
आकृती डोके,ਚਿੱਤਰ ਸਿਰ
फिन डी siecle,ਫਿਨ ਡੀ ਸੀਕਲ
आग भक्षक,ਅੱਗ ਖਾਣ ਵਾਲਾ
पाच मैल कायदा,ਪੰਜ ਮੀਲ ਐਕਟ
झेंडा,ਝੰਡਾ
फ्लेमेन डायलिस,ਫਲੇਮੇਨ ਡਾਇਲਿਸ
फ्लेमेन मार्शियलिस,ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ
ज्वलंत मशाल,ਬਲਦੀ ਮਸ਼ਾਲ
पार्श्वभाग,ਫਲੈਂਕ
flanking चळवळ,ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ
भरभराट होत असलेली सभ्यता,ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ
प्रवाही विश्वास,ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ
लोकदेवता,ਲੋਕ ਦੇਵਤਾ
लोकदेवता,ਲੋਕ ਦੇਵੀ
लोक स्मृती,ਲੋਕ ਯਾਦ
लोककथा (=लोककथा),ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ)
चारा,ਚਾਰਾ
धाड,ਧੜਾਧੜ
पूर्वापार,ਪਹਿਲਾਂ ਤੋਂ
पूर्वज,ਪੂਰਵਜ
अग्रदूत,ਅਗਲਾ
उदासीन आशा,ਉਦਾਸ ਉਮੀਦ
निर्मितीचा टप्पा,ਰਚਨਾਤਮਕ ਪੜਾਅ
किल्ला,ਕਿਲਾ
तटबंदी,ਕਿਲਾਬੰਦੀ
तटबंदी असलेले शहर,ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ
किल्ला,ਕਿਲ੍ਹਾ
फॉर्च्युना,Fortuna
फोरम रोमनम,ਫੋਰਮ ਰੋਮਨਮ
फ्रान्सिस्कन,ਫਰਾਂਸਿਸਕਨ
फ्रँकलिन,ਫਰੈਂਕਲਿਨ
भ्रातृसंहारक युद्ध,ਭਰਾਤਰੀ ਜੰਗ
मोफत चर्च,ਮੁਫ਼ਤ ਚਰਚ
फ्रीहोल्डर,ਫਰੀਹੋਲਡਰ
फ्रीलान्स सैनिक,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
फ्रीलान्स सैनिक,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
फ्रीमॅन,ਫ੍ਰੀਮੈਨ
फ्रीमॅन,ਫ੍ਰੀਮੈਨ
मोफत पास,ਫ੍ਰੀਪਾਸ
फ्रेंच क्रांती,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
तपस्वी,ਤਪੱਸਿਆ
फ्रियाशियन भाडोत्री,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
सीमावर्ती माणूस,ਸਰਹੱਦੀ ਆਦਮੀ
गॅलिओन,ਗੈਲੀਓਨ
गॅलिकन (=गॅलिकनिस्ट),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
गॅलिकनिझम,ਗੈਲੀਕਨਵਾਦ
गॅरिसन,ਗੈਰੀਸਨ
गॉल,ਗੌਲ
गॉन्टलेट,ਗੌਂਟਲੇਟ
गॉन्टलेट,ਗੌਂਟਲੇਟ
गॅझेबो,ਗਾਜ਼ੇਬੋ
गॅझेबो,ਗਾਜ਼ੇਬੋ
गॅझेबो,ਗਾਜ਼ੇਬੋ
वंशावळीचा इतिहास,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
वंशावळी रेकॉर्ड,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
वंशावळी सारणी,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
वंशावळीचे झाड,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
वंशावळी,ਵੰਸ਼ਾਵਲੀ
वंशावळी,ਵੰਸ਼ਾਵਲੀ
पिढी,ਪੀੜ੍ਹੀ
नरसंहार,ਨਸਲਕੁਸ਼ੀ
परराष्ट्रीय,ਗ਼ੈਰ-ਯਹੂਦੀ
परराष्ट्रीय,ਗ਼ੈਰ-ਯਹੂਦੀ
परराष्ट्रीय,ਗ਼ੈਰ-ਯਹੂਦੀ
परराष्ट्रीय,ਗ਼ੈਰ-ਯਹੂਦੀ
वस्ती,ਘੇਟੋ
वस्ती,ਘੇਟੋ
गिबेट,ਗਿੱਬਟ
गिल्ड (=गिल्ड),ਗਿਲਡ (=ਗਿਲਡ)
ग्लॅडिएटर,ਗਲੇਡੀਏਟਰ
गौरवशाली क्रांती,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
गोल्डन हॉर्डे,ਗੋਲਡਨ ਹੋਰਡ
महाआघाडी,ਮਹਾਨ ਗਠਜੋੜ
ग्रँडी,ਗ੍ਰੈਂਡੀ
ग्रँड सिग्नर,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
ग्रँड सिग्नर,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
महान गृहयुद्ध,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
महान प्रस्थान (बुद्धाचे),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
ग्रेटर इंडिया,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
ग्रेट हेलास,ਮਹਾਨ Hellas
ग्रेट होर्डे,ਮਹਾਨ ਭੀੜ
महान त्याग (=महान प्रस्थान),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
ग्रेट सील,ਮਹਾਨ ਸੀਲ
ग्रेट ट्रॅक,ਮਹਾਨ ਟ੍ਰੈਕ
उत्तम वाहन,ਮਹਾਨ ਵਾਹਨ
चीनची महान भिंत,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
ग्रीव्ह,ਗ੍ਰੀਵ
गार्ड-चेंबर,ਗਾਰਡ-ਚੰਬਰ
गार्ड-चेंबर,ਗਾਰਡ-ਚੰਬਰ
गार्ड-चेंबर,ਗਾਰਡ-ਚੰਬਰ
गुप्ता,ਗੁਪਤਾ
हॅगिओग्राफी,ਹੈਜੀਓਗ੍ਰਾਫੀ
हॅगिओग्राफी,ਹੈਜੀਓਗ੍ਰਾਫੀ
हॅगिओलॉजी,ਹੈਜੀਓਲੋਜੀ
हॅगिओलॉजी,ਹੈਜੀਓਲੋਜੀ
खाजगी प्रेक्षकांचा हॉल,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
सार्वजनिक प्रेक्षकांचा हॉल,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
हॅचमेंट,ਹੈਚਮੈਂਟ
हिथन,ਈਥਨ
हिथन,ਈਥਨ
हिथिनिझम,ਹੇਥਨਿਜ਼ਮ
हेगिरा (हेजेरा),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
हेलेनिझम,ਹੇਲੇਨਿਜ਼ਮ
हेलोट,ਹੇਲੋਟ
हेरलड्री,ਹੇਰਾਲਡਰੀ
वारसा,ਵਿਰਾਸਤ
चित्रलिपी रेखीय वर्ण,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
चित्रलिपी लिपी,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
उच्च चर्च,ਉੱਚ ਚਰਚ
उंच लँडर,ਉੱਚ ਲੈਂਡਰ
हिंदू धर्म,ਹਿੰਦੂ ਧਰਮ
इतिहासकार,ਇਤਿਹਾਸਕਾਰ
इतिहासकार,ਇਤਿਹਾਸਕਾਰ
ऐतिहासिक भौतिकवाद,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
ऐतिहासिक युग,ਇਤਿਹਾਸਕ ਯੁੱਗ
ऐतिहासिक सीमा,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
इतिहासकार,ਇਤਿਹਾਸਕਾਰ
इतिहासकार,ਇਤਿਹਾਸਕਾਰ
इतिहासलेखन,ਇਤਿਹਾਸਕਾਰੀ
इतिहासलेखन,ਇਤਿਹਾਸਕਾਰੀ
इतिहास,ਇਤਿਹਾਸ
हिटाइट साम्राज्य,ਹਿੱਟੀ ਸਾਮਰਾਜ
पवित्र युती,ਪਵਿੱਤਰ ਗਠਜੋੜ
पवित्र शहर,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
पवित्र शहर,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
पवित्र भूमी,ਪਵਿੱਤਰ ਧਰਤੀ
पवित्र भूमी,ਪਵਿੱਤਰ ਧਰਤੀ
होली लीग,ਹੋਲੀ ਲੀਗ
होली लीग,ਹੋਲੀ ਲੀਗ
पवित्र रोमन साम्राज्य (=द एम्पायर),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
पवित्र समुद्र,ਪਵਿੱਤਰ ਸਾਗਰ
पवित्र समुद्र,ਪਵਿੱਤਰ ਸਾਗਰ
पवित्र युद्ध,ਪਵਿੱਤਰ ਜੰਗ
पवित्र युद्ध,ਪਵਿੱਤਰ ਜੰਗ
गृह सरकार,ਗ੍ਰਹਿ ਸਰਕਾਰ
होमगार्ड,ਹੋਮ ਗਾਰਡ
जन्मभुमी,ਹੋਮਲੈਂਡ
घरचा नियम,ਘਰੇਲੂ ਨਿਯਮ
होम रूल,ਹੋਮ ਰੂਲ
होर्डे,ਹੋਰਡ
होर्डे,Horde
शत्रु देश,ਦੁਸ਼ਮਣ ਦੇਸ਼
प्रतिकूल जमीन,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
गरम पाठलाग,ਗਰਮ ਪਿੱਛਾ
घर,ਘਰ
घर,ਘਰ
हाऊस ऑफ कॉमन्स,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
हाऊस ऑफ लॉर्ड्स,ਲਾਰਡਸ ਦਾ ਘਰ
प्रतिनिधीगृह,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
Huguenots,ਹਿਊਗਨੋਟਸ
मानवतावाद,ਮਾਨਵਵਾਦ
मानवतावादी,ਮਾਨਵਵਾਦੀ
शंभर येसर्स युद्ध,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
हुंकार,ਹੰਕਾਰ
इबादत खाना (पूजागृह),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
आयकॉनोक्लास्ट,ਆਈਕੋਨੋਕਲਾਸਟ
मूर्तिपूजक,ਮੂਰਤੀਕਾਰ
इलाही युग,ਇਲਾਹੀ ਯੁੱਗ
बेकायदेशीर युद्ध,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
प्रकाशित हस्तलिखित,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
सचित्र हस्तलिखित,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
सचित्र हस्तलिखित,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
इमाम (इम्माम),ਇਮਾਮ (ਇਮਾਮ)
इमामते,ਇਮਾਮਤ
इमामते,ਇਮਾਮਤ
इमामबारा,ਇਮਾਮਬਾਰਾ
शाही,ਸ਼ਾਹੀ
शाही शहर,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
साम्राज्यवाद,ਸਾਮਰਾਜਵਾਦ
शाही प्राधान्य,ਸ਼ਾਹੀ ਤਰਜੀਹ
बेधडकपणा,ਅਵਿਵਸਥਾ
ढोंगी,ਪਾਖੰਡੀ
तुरुंगवास,ਕੈਦ
तुरुंगवास,ਕੈਦ
घुसखोरी,ਘੁਸਪੈਠ
घुसखोर,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
स्वातंत्र्य,ਸੁਤੰਤਰਤਾ
स्वातंत्र्यदिन,ਅਜਾਦੀ ਦਿਵਸ
इंडिपेंडन्स हॉल,ਸੁਤੰਤਰਤਾ ਹਾਲ
भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
इंडियन होम रूल लीग,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
औद्योगिक क्रांती,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
काफिर,ਬੇਵਫ਼ਾਈ
काफिर,ਬੇਵਫ਼ਾਈ
घुसखोरी,ਘੁਸਪੈਠ
घुसखोर,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
माहिती देणारा,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
माहिती देणारा,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
माहिती देणारा,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
माहिती देणारा,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
प्रवेश,ਪ੍ਰਵੇਸ਼
प्रवेश,ਪ੍ਰਵੇਸ਼
प्रवेश,ਪ੍ਰਵੇਸ਼
वस्ती,ਨਿਵਾਸ
रहिवासी,ਵਾਸੀ
वारसा,ਵਿਰਾਸਤ
वारसा,ਵਿਰਾਸਤ
वारसा,ਵਿਰਾਸਤ
शिलालेख,ਸ਼ਿਲਾਲੇਖ
बोधचिन्ह,ਨਿਸ਼ਾਨ
प्रवेशाचे साधन,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
शासनाचे साधन,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
बंड (बंड),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
बंडखोर,ਵਿਦਰੋਹੀ
बंड,ਬਗਾਵਤ
बंड,ਬਗਾਵਤ
एकत्रीकरण,ਏਕੀਕਰਣ
रेकॉर्डची अखंडता,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
राज्यांची अखंडता,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
बुद्धिमत्ता (बुद्धिमान),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
मध्यस्थी,ਵਿਚੋਲਗੀ
मध्यस्थी करणारा,ਅੰਤਰਜਾਮੀ
मध्यस्थ,ਵਿਚੋਲਾ
आंतरराष्ट्रीयवाद,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
आंतरराष्ट्रीयवाद,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
आंतरराष्ट्रीयवादी,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
परस्पर युद्ध,ਇੰਟਰਸੀਨ ਯੁੱਧ
इंटर्नी,ਇੰਟਰਨੀ
इंटर्नी,ਇੰਟਰਨੀ
इंटर्नी कॅम्प,ਇੰਟਰਨੀ ਕੈਂਪ
नजरबंदी,ਨਜ਼ਰਬੰਦੀ
नजरबंदी,ਨਜ਼ਰਬੰਦੀ
नजरबंदी,ਨਜ਼ਰਬੰਦੀ
Internuncio,ਇੰਟਰਨਨਸੀਓ
दुभाषी,ਦੁਭਾਸ਼ੀਏ
दुभाषी,ਦੁਭਾਸ਼ੀਏ
दुभाषी,ਦੁਭਾਸ਼ੀਏ
हस्तक्षेप,ਦਖਲ
Intestacy,ਅੰਤਰਜਾਮੀ
Intestate,ਇੰਟੇਸਟੇਟ
कारस्थान,ਸਾਜ਼ਸ਼
घुसखोर,ਘੁਸਪੈਠੀਏ
घुसखोर,ਘੁਸਪੈਠੀਏ
घुसखोरी,ਘੁਸਪੈਠ
आक्रमण,ਹਮਲਾ
आक्रमण,ਹਮਲਾ
गुंतवणूक करा,ਨਿਵੇਸ਼ ਕਰੋ
गुंतवणूक करा,ਨਿਵੇਸ਼ ਕਰੋ
गुंतवणूक करा,ਨਿਵੇਸ਼ ਕਰੋ
गुंतवणूक करा,ਨਿਵੇਸ਼ ਕਰੋ
गुंतवणूक,ਨਿਵੇਸ਼
गुंतवणूक,ਨਿਵੇਸ਼
गुंतवणूक,ਨਿਵੇਸ਼
गुंतवणूक समारंभ,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
राष्ट्रीयत्वासह गुंतवणूक करा,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
अजिंक्य आरमार,ਅਜਿੱਤ ਆਰਮਾਡਾ
उल्लंघन (राज्याचे),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
उल्लंघन स्थिती,ਉਲੰਘਣਾ ਰਾਜ
अभेद्य किल्ला,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
लोह वय,ਲੋਹੇ ਦੀ ਉਮਰ
लोखंडी पडदा,ਲੋਹੇ ਦਾ ਪਰਦਾ
लोखंडी रक्षक,ਆਇਰਨ ਗਾਰਡ
लोखंडी शिधा,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
लोखंडी बाजू,ਲੋਹੇ ਦੇ ਪਾਸੇ
लोखंडी टिपलेला बाण,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
इस्थमियन खेळ,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
जॅनिसरी,ਜੈਨੀਸਰੀ
रखवालदार,ਦਰਬਾਨ
रखवालदार,ਦਰਬਾਨ
भाला,ਜੈਵਲਿਨ
जिम क्रो कायदे,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
जिंगो,ਜਿੰਗੋ
जिंगो,ਜਿੰਗੋ
जिंगो,ਜਿੰਗੋ
जिंगोइझम,ਜਿੰਗੋਇਜ਼ਮ
संयुक्त कारवाई,ਸਾਂਝੀ ਕਾਰਵਾਈ
संयुक्त नियंत्रण,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
संयुक्त वहिवाट,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
ज्युरी,ਜਿਊਰੀ
फक्त कारण,ਹੁਣੇ ਹੀ ਕਾਰਨ
ठेवा,ਰੱਖੋ
अभिलेखागाराचा रक्षक,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
केटल-ड्रम,ਕੇਤਲੀ-ਡਰੰਮ
मुख्य शब्द,ਮੁੱਖ ਸ਼ਬਦ
राजा,ਰਾਜਾ
राज्य,ਰਾਜ
किंगलेट,ਕਿੰਗਲੇਟ
किंग मेकर,ਕਿੰਗ ਮੇਕਰ
राजेशाही,ਬਾਦਸ਼ਾਹਤ
राजेशाही,ਬਾਦਸ਼ਾਹਤ
किचन कॅबिनेट,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
नाइट,ਨਾਈਟ
राजत्व,ਬਾਦਸ਼ਾਹਤ
Kinghts हॉस्पिटलर्स,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
सेंट जॉनचे शूरवीर,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
नाइट टेम्पलर,ਨਾਈਟ ਟੈਂਪਲਰ
कु क्लक्स क्लान (KKK),Ku Klux Klan (KKK)
कुमिंतंग,ਕੁਮਿੰਟੰਗ
सामान्य,ਲੋਕਾਈ
लान्स,ਲਾਂਸ
लान्सर,ਲੈਂਸਰ
नंतर गुप्ता,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
कायदेशीर वारस,ਕਾਨੂੰਨੀ ਵਾਰਸ
अराजकता (=विकार),ਕੁਧਰਮ (=ਵਿਕਾਰ)
अराजकता (=विकार),ਕੁਧਰਮ (=ਵਿਕਾਰ)
