Hindi,Marathi
संपर्क कमानी,संपर्क वसंत ऋतु
सांतत्य,सातत्य
सांतत्य फलन,सातत्य कार्य
सतत स्पेक्ट्रम,सतत स्पेक्ट्रम
सतत तरंग दोलित्र,सतत वेव्ह ऑसिलेटर
विपर्यास,कॉन्ट्रास्ट
विपर्यास अनुपात,कॉन्ट्रास्ट रेशो
नियंत्रक बस,कंट्रोलर बस
नियंत्रक ग्रिड,कंट्रोलर ग्रिड
नियंत्रण कुंजी,नियंत्रण की
नियंत्रण पट्टिका,नियंत्रण पॅनेल
नियंत्रण कक्ष,नियंत्रण कक्ष
नियंत्रण पथ,नियंत्रण मार्ग
नियंत्रण इकाई,नियंत्रण युनिट
अभिसरण,अभिसरण
रूपांतरण दक्षता,रूपांतरण कार्यक्षमता
रूपांतरण काल,रूपांतरण वेळ
संक्षारण,गंज
प्रतिलिपि,कॉपी
"ताम्र, कॉपर","तांबे, तांबे"
ताम्र हानि,तांबे नुकसान
कॉपर तार,तांब्याची तार
सहसंसाधित्र,सहप्रोसेसर
क्रोड,कोर
क्रोड हानि,कोर नुकसान
क्रोड पदार्थ,मूळ साहित्य
परिमंडल विसर्जन,मंडळ विसर्जन
कोस्टा-पाश,कोस्टा-लूप
गणित्र आवृत्ति,गणित वारंवारता
गणन दर मापित्र,मोजणी दर मापक
कौम्पवेल सेतु,कॉम्पवेल ब्रिज
युग्मित परिपथ,जोडलेले सर्किट
यूग्मन संधारित्र,कपलिंग कॅपेसिटर
युग्मन विधि,जोडणी पद्धत
सहसंयोजक आबंध,सहसंयोजक बंध
उद्गम बटन,मूळ बटण
क्रैश,आपटी
शिखर,शिखर
शिखरांक,शिखर
तरंगिलता,अशांतता
क्रांतिक कोण,गंभीर कोन
क्रांतिक युग्मन,गंभीर जोडणी
क्रांतिक अवमंदित,गंभीरपणे उदासीन
क्रांतिक आवृत्ति,गंभीर वारंवारता
क्रांतिक प्रेरकत्व,गंभीर प्रेरणा
क्रांतिक रेस,गंभीर शर्यत
क्रांतिक प्रतिरोध,गंभीर प्रतिकार
क्रॉस कोडांतरक,क्रॉस असेंबलर
क्रॉस युग्मन,क्रॉस कपलिंग
आड़ा-खड़ा चित्राभ,अनुलंब चित्र
संक्रमण विरूपण,संक्रमण विकृती
संक्रमण मॉडुलन,संक्रमण मॉड्यूलेशन
अप्रासंगिक सिगनल,असंबद्ध सिग्नल
क्रॉसबार एक्सचेंज,क्रॉसबार एक्सचेंज
अनुप्रस्थ क्षेत्र प्रवर्धक,ट्रान्सव्हर्स फील्ड अॅम्प्लिफायर
क्रासओवर संसूचक,क्रॉसओव्हर डिटेक्टर
संक्रमण परिपथ,संक्रमण सर्किट
क्रिस्टल माइक्रोफोन,क्रिस्टल मायक्रोफोन
क्रिस्टल दोलित्र,क्रिस्टल ऑसिलेटर
क्यूरी बिंदु,क्युरी पॉइंट
धारा प्रवर्धक,प्रवाह वर्धक
धारा नियंत्रित धारा स्रोत (सी.सी.सी.एस.),वर्तमान नियंत्रित वर्तमान स्रोत (CCCS)
धारा नियंत्रित वोल्टता स्रोत (सी.सी.वी.एस.),वर्तमान नियंत्रित व्होल्टेज स्रोत (CCVS)
धारा पुनर्भरण,प्रवाह रिचार्ज
धारा उत्तोलन,वर्तमान लाभ
धारा सीमा,वर्तमान मर्यादा
सीमांत धारा प्रतिरोधक,सीमांत वर्तमान प्रतिरोधक
धारा प्रतिबिंब,प्रवाह प्रतिबिंब
धारा विधा तर्क,प्रवाह मोड तर्कशास्त्र
धारा अभिगम,प्रवाह प्रवेश
धारा स्रोत,प्रवाह स्रोत
धारा-वोल्टता परिवर्तक,वर्तमान-व्होल्टेज कनवर्टर
धारा अंतरण अनुपात,वर्तमान हस्तांतरण प्रमाण
धारा ट्रांसफॉर्मर,वर्तमान ट्रान्सफॉर्मर
निर्धारित विद्युत-धारा,स्थिर प्रवाह
"प्रसंकेतक, कर्सर","पॉइंटर, कर्सर"
निम्न चालक वोल्टता,कमी ड्रायव्हर व्होल्टेज
"अंतक अभिनत, अंतक बायस","पूर्वाग्रह समाप्त करा, पूर्वाग्रह समाप्त करा"
अन्तक आवृत्ति,शेवटची वारंवारता
अंतक क्षेत्र,शेवटचा झोन
वक्र अनुरेख,वक्र ट्रेस
चक्र,सायकल
चक्र चौर्य,चक्र चौर्य
बेलनाकार लेंस,दंडगोलाकार लेन्स
क्रिस्टल प्रदर्श,क्रिस्टल डिस्प्ले
अंकीय से अनुरूप परिवर्तक,डिजिटल ते अॅनालॉग कनवर्टर
दिष्ट धारा पुनर्स्थापक परिपथ,डीसी रिस्टोर सर्किट
अंकीय/अनुरूप परिवर्तक,डिजिटल/एनालॉग कनवर्टर
"अंकीय अनुरूप परिवर्तक, डी.ए.सी.","डिजिटल अॅनालॉग कनवर्टर, DAC"
विक्षत निवेश,वाईट गुंतवणूक
अवमंदित दोलन,ओलसर दोलन
अवमंदित काल,उदासीन वेळ
अवमंदन,ओलसर
अवमंदन भंवर धारा,ओलसर भोवरा प्रवाह
अवमंदन गुणांक,ओलसर गुणांक
अदीप्त धारा,गडद प्रवाह
डार्लिंगटन प्रवर्धक,डार्लिंग्टन अॅम्प्लीफायर
डार्लिंगटन परिपथ,डार्लिंग्टन सर्किट
डार्लिंगटन युग्म,डार्लिंग्टन जोडी
डॉस,dos
"डाटा, न्यास","डेटा, विश्वास"
न्यास अर्जन निकाय,कमावणाऱ्या शरीरावर विश्वास ठेवा
डाटा संचय,डेटा स्टोरेज
डाटा कोड,डेटा कोड
आँकड़ा संलेखक,डेटा लेखक
डाटा बहुसंकेतक,डेटा मल्टीप्लेक्सर
"डाटा पत्तन, डाटा पोर्ट","डेटा पोर्ट, डेटा पोर्ट"
डाटा चयनक,डेटा पिकर
डाटा पत्र,माहिती पत्रक
dB/अष्टक,dB/ऑक्टो
डी सी प्रवर्धक,डीसी अॅम्प्लीफायर
दिष्टधारा मोटर,डीसी मोटर
डी सी ऑफसेट,dc ऑफसेट
डी.सी. विद्युत प्रदायी,डीसी. वीज पुरवठा
डी.सी. पुनर्स्थापन,डी.सी. पुनर्वसन
डी.सी. पुनःस्थापक,डी.सी. पुनर्संचयित करणारा
dc से ac परिवर्तक,डीसी ते एसी कन्व्हर्टर
डी.सी. प्रबलता नियंत्रण,डीसी. मोठा आवाज नियंत्रण
Mh-संबंधक,Mh-कनेक्टर
प्रत्यक्ष युग्मित ट्रांजिस्टर तर्क द्वार/डी.सी. टी.एल.,डायरेक्ट कपल्ड ट्रान्झिस्टर लॉजिक गेट/DC T.L.
डी.सी. विक्षति पूरित संक्रियात्मक प्रवर्धक,डीसी. खराब झालेले ऑपरेशनल अॅम्प्लीफायर
अप्रबलन,मजबुतीकरण नसणे
डीमारगन का नियम,डीमॉर्गनचा कायदा
डी सॉटी सेतु,de sauti पूल
विश्रांति काल,इतर वेळ
विश्रांति क्षेत्र,विश्रांती क्षेत्र
दोष मार्जन,दोष क्लिअरन्स
दशक गणित्र,दशक कॅल्क्युलेटर
डेसिबल,डेसिबल
दशमलव गणित्र,दशांश कॅल्क्युलेटर
दशमिक-द्विआधारी परिवर्तन,दशांश-बायनरी रूपांतरण
पता विकोडन,पत्ता डीकोडिंग
विकोडर,डिकोडर
वियुग्मक,alleles
समर्पित अनुप्रयोग,समर्पित अर्ज
समर्पित नियंत्रक,समर्पित नियंत्रक
डी.सी. पूर्व प्रबलन परिपथ,डी.सी. पूर्व-मजबुतीकरण सर्किट
दोष घनत्व,दोष घनता
विक्षेप कुंडली,विक्षेपण कॉइल
विक्षेप प्लेट,विक्षेपण प्लेट
विक्षेप एकक,विक्षेपण युनिट
विफलक्सन,अपयश
(चुंबकीय) विक्षेत्रण,(चुंबकीय) फैलाव
डी गॉसन कुंडली,डी गॉसन कुंडली
डी गॉसन,de gosson
विलंब परिपथ,विलंब सर्किट
विलंब लाइन,विलंब ओळ
विलंब काल,विलंब वेळ
विलंबित स्वचालित लब्धि नियंत्रक,विलंबित स्वयंचलित लाभ नियंत्रक
विलंबित स्वचालित लब्धि नियंत्रक,विलंबित स्वयंचलित लाभ नियंत्रक
विलंबित स्वचालित प्रबलता नियंत्रक/विलंबित ए.वी.सी.,विलंबित स्वयंचलित लाउडनेस कंट्रोलर / विलंबित AVC
डेलॉन यांत्रिक दिष्टकारी,डेलॉन मेकॅनिकल रेक्टिफायर
डेल्टा संबंधन,डेल्टा कनेक्शन
डेल्टा गन,डेल्टा तोफा
डेल्टा गन नली,डेल्टा तोफा रबरी नळी
डेल्टा मॉडुलन,डेल्टा मॉड्युलेशन
डेल्टा-सिगमा अनुरूप-अंकीय परिवर्तक,डेल्टा-सिग्मा एनालॉग-अंकी कनवर्टर
विचुंबकन,विचुंबकीकरण
विचुंबकन वक्र,विचुंबकीकरण वक्र
विचुंबकन गुणक,डिमॅग्नेटायझेशन गुणक
विमॉडुलन,demodulation
विमॉडुलक,डिमॉड्युलेटर
डी मारगन प्रमेय,डी मार्गनचे प्रमेय
विबहुसंकेतक,मल्टिप्लेक्सर
विप्रसामान्यीकृत अंक,सामान्यीकृत स्कोअर
अवक्षय संधारित्र/ह्रासी संधारित्र,कमी करणे कॅपेसिटर
अवक्षय,कमी होणे
अवक्षय विधा मॉसफेट,कमी करणे मोड mosfet
"अवक्षय क्षेत्र, ह्रास क्षेत्र","डिप्लेशन झोन, डिप्लेशन झोन"
अनुमतांक,रेटिंग
विसंतृप्त वर्ण,डिसॅच्युरेटेड वर्ण
असुग्राहिता,असंवेदनशीलता
अभिकल्पना नियम,डिझाइन नियम
परखीय अभिकल्पना,चाचणी डिझाइन
विनाशी अनुनाद,विध्वंसक अनुनाद
संसूचक,शोधक
प्रत्यावर्ती धारा सेतु संसूचक,पर्यायी वर्तमान ब्रिज डिटेक्टर
आवृत्ति विचलन स्थिरांक,वारंवारता विचलन स्थिर
विचलन आवृत्ति,विचलन वारंवारता
युक्ति,साधन
N विभाजन,N विभाजने
द्विभाजित गणित्र,द्विभाजन कॅल्क्युलेटर
विभाजक,विभाजक
D-फ्लिप-फ्लॉप,डी-फ्लिप-फ्लॉप
डी फ्लिप फ्लॉप,d फ्लिप फ्लॉप
परावैद्युत् स्थिरांक,डायलेक्ट्रिक स्थिरांक
परावैद्युतिकी,डायलेक्ट्रिक्स
डायक,डाईक
डायोड क्षरण,डायोड इरोशन
डायल,डायल
"तनुपट, डायाफ्राम",टॅपर्ड डायाफ्राम
डेजी श्रृंखला,डेझी साखळी
ठप्पे का आमाप,मुद्रांक आकार
परावैद्युत् अवशोषण,डायलेक्ट्रिक शोषण
परावैद्युत् लेप,डायलेक्ट्रिक कोटिंग
परावैद्युतांक,डायलेक्ट्रिक पॉइंट
"परावैद्युत हानि, परावैद्युत हानि","डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान"
विभेदी प्रवर्धक,विभेदक एम्पलीफायर
विभेदी प्रवर्धक,विभेदक एम्पलीफायर
विभेदी कैथोड अनुगामी,विभेदक कॅथोड ट्रेलिंग
विभेदी परिचालक,विभेदक ऑपरेटर
विभेदी निवेश वोल्टता,विभेदक इनपुट व्होल्टेज
विभेदी विधा,विभेदक मोड
विभेदी विधा संकेत,विभेदक मोड संकेत
विभेदी युग्म,विभेदक जोडी
विभेदी पी.एस.के.,विभेदक PSK
विभेदी परिपथ,विभेदक सर्किट
विभेदक,विभेदक
विसरित संधि ट्रांजिस्टर,डिफ्यूज जंक्शन ट्रान्झिस्टर
विसरित प्रतिरोधक,डिफ्यूज रेझिस्टर
विसरण,प्रसार
विसरण संधारित्र,प्रसार कॅपेसिटर
अंकीय फिल्टर,डिजिटल फिल्टर
अंक,स्कोअर
अंकीय परिपथ,डिजिटल सर्किट
अंकीय संचार,डिजिटल संप्रेषण
अंकीय तुलनित्र,डिजिटल तुलनाकर्ता
अंकीय कंप्यूटर,डिजिटल संगणक
अंकीय विलंब,डिजिटल विलंब
अंकीय अभिकल्प सूक्ष्मशक्ति,डिजिटल डिझाइन मायक्रोपॉवर
अंकीय प्रदर्श,डिजिटल प्रदर्शन
अंकीय फिल्टर,डिजिटल फिल्टर
अंकीय फिल्टरन,डिजिटल फिल्टरिंग
अंकीय तर्क,संख्यात्मक तर्क
अंकीय तर्क,संख्यात्मक तर्क
अंकीय बहुमापी,डिजिटल पॉलिमीटर
अंकीय बहुमापी,डिजिटल पॉलिमीटर
अंकीय स्पंद,डिजिटल पल्स
अंकीय संकेत प्रक्रमण,डिजिटल सिग्नल प्रोसेसिंग
अंकीय टेलिविज़न,डिजिटल दूरदर्शन
अंकीय अनुरूप परिवर्तक,डिजिटल अॅनालॉग कनवर्टर
विमा,विमा
विमीय समीकरण,आयामी समीकरण
डायोड,डायोड
डायोड अभिलक्षण,डायोड वैशिष्ट्ये
डायोड अभिलक्षणिक वक्र,डायोड वैशिष्ट्यपूर्ण वक्र
डायोड संसूचक,डायोड डिटेक्टर
डायोड गुणक,डायोड गुणक
डायोड ट्रांजिस्टर तर्क/डी.टी.एस.,डायोड ट्रान्झिस्टर लॉजिक/डीटीएस
नति,मुलगी
नति स्वच,nati स्विच
द्वियुग्मक,द्विगुणित
द्विध्रुव,द्विध्रुव
द्विध्रुव ऐन्टेना,द्विध्रुवीय अँटेना
डिरैक,dirac
प्रत्यक्ष पता,थेट पत्ता
प्रत्यक्ष युग्मन,थेट जोडणी
प्रत्यक्ष स्मृति अभिगम (डी.एम.ए.),डायरेक्ट मेमरी ऍक्सेस (DMA)
प्रत्यक्ष लेखन निकाय,थेट लेखन मुख्य भाग
दिक्-युग्मक/दिशिक युग्मक,दिशात्मक गेमेट
दिशात्मक लब्धि,दिशात्मक लाभ
दिशिकता,दिशादर्शकता
दिशक ऐन्टेना,दिशा अँटेना
असमर्थकारी अन्वेषी शलाका,अक्षम चौकशी
विकोडांतरण,डिसेम्बल
विसर्जन,विसर्जन
"विसर्जन दीप, विसर्जन लैंप","विसर्जन दिवा, विसर्जन दिवा"
विविक्त घटक,कण द्रव्य
विविक्तकर,वितरण कर
अवतल ऐन्टेना,अवतल अँटेना
डिस्क,डिस्क
विस्थापन स्थिरांक (नियतांक),विस्थापन स्थिर (स्थिर)
विस्थापन धारा,विस्थापन वर्तमान
विस्थापन त्रुटि,विस्थापन त्रुटी
प्रदर्श,प्रदर्शन
क्षय,क्षय
विरूपण,विकृती
विरूपण क्षतिरूपण,विकृती नुकसान
विरूपण धारा श्रेणी,विरूपण वर्तमान श्रेणी
विरूपण धारा रोट,विरूपण प्रवाह रॉट
विरूपण असुग्राहिता,विकृती संवेदनशीलता
विरूपण लब्धि उपांत,विरूपण लाभ मार्जिन
विरूपण निवेश प्रतिरोध,विरूपण इनपुट प्रतिरोध
विरूपण पाश लब्धि,विकृती लूप लाभ
वितरित प्रवर्धक,वितरित अॅम्प्लीफायर
वितरण गुणक,वितरण गुणक
विभिन्नता अभिग्राही,भिन्नता प्राप्तकर्ता
शून्य विभाजन परीक्षण,शून्य विभागणी चाचणी
डी-परत,डी-लेयर
आयनमंडल का D-परत,आयनोस्फीअरचा डी-स्तर
डी-मॉस,डी-मॉस
डॉल्बी निकाय,डॉल्बी बॉडी
प्रभावी ध्रुव,प्रभावी पोल
प्रभावी ध्रुव प्रतिकार,प्रभावी ध्रुव प्रतिकार
दाता अपद्रव्य,देणगीदार कचरा
दाता पदार्थ,देणगीदार साहित्य
डॉन्टकेयर स्थिति,काळजी न करण्याची स्थिती
अपमिश्रण,भेसळ
डॉप्लर प्रभाव,डॉपलर प्रभाव
डॉप्लर रेडार,डॉपलर रडार
डोसीमीटर,डोसमीटर
बिंदु मैट्रिक्स,पॉइंट मॅट्रिक्स
बिंदु संकेतन,पॉइंट नोटेशन
द्विअंतीय निर्गम,दुय्यम समस्या
द्विपरत संधारित्र,bilayer कॅपेसिटर
द्विअनुनादी क्लिस्ट्रॉन,binaural klystron
द्विपार्श्व पट्टी,द्विपक्षीय बार
द्विपार्श्विक पी सी बोर्ड,द्विपक्षीय पीसी बोर्ड
द्वि चिह्नन,दुहेरी चिन्हांकन
द्विट्रांजिस्टर,दुहेरी ट्रान्झिस्टर
द्वि समस्वरित प्रवर्धक,ड्युअल ट्यून अॅम्प्लीफायर
द्विसमस्तर ट्राजिस्टर प्रवर्धक,डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर
द्विगुणक,दुप्पट
व्यवरोध काल,व्यत्यय वेळ
निर्गम इलेक्ट्रोड,आउटपुट इलेक्ट्रोड
निर्गम इलेक्ट्रोड अनुगामी,अनुगामी आउटपुट इलेक्ट्रोड
डी रैम,d राम
डी रैम,d राम
अपवाह कोष्ट,रनऑफ सेल
अपवाह धारा,प्रवाह प्रवाह
अपवाह वेग,प्रवाह वेग
वेध टेप,छिद्र पाडणे टेप
परिचालक बस,ऑपरेटर बस
परिचालक चरण,ऑपरेटिंग स्टेज
आनति,अधर्म
शुष्क सेल,कोरडा सेल
शुष्क निक्षारण,कोरडे कोरीव काम
शुष्क फिल्म,कोरडा चित्रपट
शुष्क स्विचन,कोरडे स्विचिंग
ड्राइस्टस कला विस्थापक,ड्रायस्टास आर्ट डिस्प्लेसर
डी.टी.ई.,डी.टी.ई.
डी.टी.एल. (डायोड ट्रांजिस्टर तर्क),dtl (डायोड ट्रान्झिस्टर लॉजिक)
"द्विगेट फेट, द्विगेट एफ. ई.टी.","ड्वेगेट फेट, ड्वेगेट एफ. ई.टी."
द्वैत सुमेलन,दुहेरी जुळणी
युगल संचरण,जोडप्याचे प्रसारण
द्विपठित संयोजक,दुहेरी वाचन समन्वयक
"द्विप्रवणता अनुरूप, अंकीय परिवर्तक","ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर"
द्विप्रवण परिवर्तन,द्विध्रुवीय बदल
द्वि अनुवर्तन वोल्टता नियंत्रक,डबल फॉलो व्होल्टेज कंट्रोलर
द्वयात्मकता,द्वैत
द्विपंकितबद्ध,दुहेरी पंक्ती
मूक ऐन्टेना,मूक अँटेना
द्वैध संचरण,डुप्लेक्स ट्रान्समिशन
उपयोगिता अनुपात,उपयुक्तता प्रमाण
उपयोगिता अनुपात मॉडुलन,उपयुक्तता गुणोत्तर मॉड्यूलेशन
dB-25 संयोजक,dB-25 कनेक्टर
वास काल,निवासस्थान
गतिक अभिलक्षण,डायनॅमिक वैशिष्ट्ये
गतिक अभिलक्षण,डायनॅमिक वैशिष्ट्ये
गतिक धारा,डायनॅमिक प्रवाह
गतिक प्रतिबाधा,डायनॅमिक प्रतिबाधा
"गतिक लोड रेखा, लोड रेखा","डायनॅमिक लोड लाइन, लोड लाइन"
गतिक स्मृति,डायनॅमिक मेमरी
परिवर्ती स्मृति सेल कोशिका,व्हेरिएबल मेमरी सेल
गतिक स्मृति पुनश्चर्या,डायनॅमिक मेमरी रिफ्रेशर
गतिक मूस प्रतिलोमी,डायनॅमिक माउस उलथापालथ
"गतिक रैम, गतिक RAM",डायनॅमिक रॅम डायनॅमिक रॅम
गतिक परास,डायनॅमिक श्रेणी
गतिक प्रतिरोध,डायनॅमिक प्रतिकार
गतिक विस्थापन रजिस्टर,डायनॅमिक विस्थापन रजिस्टर
गतिक परीक्षण,डायनॅमिक चाचणी
गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम),डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM)
डायनेमो,डायनॅमो
डायनेमोमीटर,डायनामोमीटर
डायनेट्रॉन दोलक,डायनिट्रॉन ऑसिलेटर
"अर्ली प्रभाव, पूर्व प्रभाव","लवकर परिणाम, लवकर परिणाम"
ई ए रोम,ई रोम
भू-संपर्क,पृथ्वी कनेक्टिव्हिटी
भू-स्टेशन,ग्राउंड स्टेशन
एबर्स-मौल-समीकरण,एबर्स-मॉल-समीकरण
एबर्स-मौल-मॉडल,एबर्स-मॉल-मॉडेल
प्रतिध्वनि,प्रतिध्वनी
प्रतिध्वनि निरोधक,विरोधी प्रतिध्वनी
भंवर धारा,एडी वर्तमान
किनारा संबंधक,स्ट्रँड कनेक्टर
कोर संसूचक,कोर डिटेक्टर
कोर ट्रिगर फ्लिप फ्लॉप,कोर ट्रिगर फ्लिप फ्लॉप
कोर ट्रिगर लैच,कोर ट्रिगर कुंडी
ऐडीसन प्रभाव,एडिसन प्रभाव
संपादक,संपादक
प्रभावी क्षेत्र,प्रभावी क्षेत्र
प्रभावी धारा,प्रभावी प्रवाह
प्रभावी भू-त्रिज्या,प्रभावी ग्राउंड त्रिज्या
प्रभावी ऊँचाई,प्रभावी उंची
प्रभावी लंबाई,प्रभावी लांबी
प्रभावी द्रव्यमान,प्रभावी वस्तुमान
प्रभावी विकीर्ण शक्ति,प्रभावी विकिरण शक्ती
प्रभावी वोल्टता,प्रभावी व्होल्टेज
दक्षता,कार्यक्षमता
ई.ई.पी. रॉम,E.E.P. रॉम
आयकोनल समीकरण,आयकॉनल समीकरण
व्युत्क्रम धारिता,व्यस्त क्षमता
ई-परत,ई-स्तर
विद्युत धारा,विद्युतप्रवाह
विद्युत क्षेत्र,विद्युत क्षेत्र
विद्युत क्षेत्र तीव्रता,विद्युत क्षेत्राची तीव्रता
विद्युत अभिवाह रेखाएँ,विद्युत प्रवाह ओळी
विद्युत-विभव,विद्युत क्षमता
विद्युत-आघात,विद्युत शॉक
विद्युत-सोल्डर,इलेक्ट्रो-सोल्डर
विद्युत तरंग,विद्युत लहर
वैद्युत लंबाई,विद्युत लांबी
विद्युत शक्ति,विद्युत शक्ती
विद्युत,वीज
इ.सी.जी.,ईसीजी
विद्युत डायनेमो मीटर,इलेक्ट्रिक डायनॅमो मीटर
इलेक्ट्रोड,इलेक्ट्रोड
इलेक्ट्रोड धारा,इलेक्ट्रोड प्रवाह
विद्युत संदीप्ति,इलेक्ट्रोल्युमिनेसन्स
वैद्युत संदीप्तिशील प्रदर्श,इलेक्ट्रोल्युमिनेसेंट डिस्प्ले
विद्युत-अपघटन,गॅल्व्हनिक अलगाव
विद्युत अपघट्य,इलेक्ट्रोलाइट
विद्युत् अपघटनी संधारित्र,इलेक्ट्रोलाइटिक कॅपेसिटर
विद्युत-अपघटनी संधारित्र,इलेक्ट्रोलाइटिक कॅपेसिटर
विद्युत चुंबक,इलेक्ट्रोमॅग्नेट
विद्युत चुंबकीय ऊर्जा,इलेक्ट्रोमॅग्नेटिक ऊर्जा
विद्युत चुंबकीय प्रेरण,इलेक्ट्रोमॅग्नेटिक प्रेरण
"विद्युत चुंबकीय व्यतिकरण, ई.एम.आई.","इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI"
विद्युत चुंबकीय स्पेक्ट्रम,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
विद्युत चुंबकीय तरंग,इलेक्ट्रोमॅग्नेटिक लहर
विद्युत-चुंबकत्व,विद्युत चुंबकत्व
विद्युत यांत्रिक फिल्टर,इलेक्ट्रो मेकॅनिकल फिल्टर
विद्युतमापी,इलेक्ट्रोमीटर
विद्युत वाहक बल,विद्युतचुंबकिय बल
इलेक्ट्रॉन,इलेक्ट्रॉन
इलेक्ट्रॉन किरणपुंज,इलेक्ट्रॉन बीम
इलेक्ट्रॉन आवेश,इलेक्ट्रॉन चार्ज
इलेक्ट्रॉन उत्सर्जन,इलेक्ट्रॉन उत्सर्जन
इलेक्ट्रॉन प्रवाह,इलेक्ट्रॉन प्रवाह
इलेक्ट्रॉन गैस,इलेक्ट्रॉन वायू
इलेकट्रॉन युक्ति,इलेक्ट्रॉन उपकरण
इलेक्ट्रॉन होल युगम,इलेक्ट्रॉन भोक जोडी
इलेक्ट्रॉन सूक्षमदर्शी,इलेक्ट्रॉन मायक्रोस्कोप
इलेक्ट्रॉन कक्ष,इलेक्ट्रॉन कक्षा
इलेक्ट्रॉन कोश,इलेक्ट्रॉन शेल
इलेक्ट्रॉन वोल्ट,इलेक्ट्रॉन व्होल्ट
इलेक्ट्रॉन तरंग नलिका,इलेक्ट्रॉन वेव्ह ट्यूब
इलेक्ट्रॉनिक आवेश,इलेक्ट्रॉनिक चार्ज
इलेक्ट्रॉनिक डाटा प्रतिबल,इलेक्ट्रॉनिक डेटा ताण
इलेक्ट्रॉनिक डाटा संसाधन,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
इलेक्ट्रॉनिक कुंजी,इलेक्ट्रॉनिक की
इलेक्ट्रॉनिक मेल (ई-मेल),इलेक्ट्रॉनिक मेल (ई-मेल)
इलेक्ट्रॉनिक द्रव्यमान,इलेक्ट्रॉनिक वस्तुमान
इलेक्ट्रॉनिक संख्यात्मक,इलेक्ट्रॉनिक अंकीय
इलेक्ट्रॉनिक स्विचन,इलेक्ट्रॉनिक स्विचिंग
इलेक्ट्रॉनिक वोल्टमापी,इलेक्ट्रॉनिक व्होल्टमीटर
इलेक्ट्रॉनिकीय समस्वरित अभिग्राही,इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर
इलेक्ट्रॉनिकी उद्योग संघ,इलेक्ट्रॉनिक्स उद्योग संघटना
विद्युत लेपन,इलेक्ट्रोप्लेटिंग
विद्युतदर्शी,इलेक्ट्रोस्कोप
वैद्युतिकी विक्षेप,विद्युत चुंबकत्व
स्थिर वैद्युत फ्लक्स,इलेक्ट्रोस्टॅटिक प्रवाह
स्थिर वैद्युत परिरक्षक,इलेक्ट्रोस्टॅटिक संरक्षक
तत्व,घटक
उन्नयन,श्रेणीसुधारित करा
उन्नति कोण,प्रगती कोन
दीर्घवृत्तीय परावर्तक,लंबवर्तुळाकार परावर्तक
दीर्घवृत्ताकार फिल्टर,लंबवर्तुळाकार फिल्टर
दीर्घवृत्ताकार धुवण,लंबवर्तुळाकार ध्रुव
अंत: स्थापित तंत्र,एम्बेडेड प्रणाली
एबसिडिक कूट,abssidic कोड
उत्सर्जक,उत्सर्जक
उत्सर्जक अभिनति विन्यास,एमिटर ओरिएंटेशन कॉन्फिगरेशन
उत्सर्जक उपमार्ग संधारित्र,एमिटर बायपास कॅपेसिटर
उत्सर्जक अभिलक्षण,उत्सर्जित वैशिष्ट्ये
उत्सर्जक युग्मित प्रवर्धक,एमिटर जोडलेले अॅम्प्लीफायर
उत्सर्जक विसरण,उत्सर्जक प्रसार
उत्सर्जक अनुगामी,उत्सर्जक अनुगामी
उत्सर्जक प्रतिरोधक,उत्सर्जक प्रतिरोधक
उत्सर्जक स्थायीकृत अभिनति विन्यास,emitter स्थिर अभिमुखता कॉन्फिगरेशन
उत्सर्जक आधार संधि,एमिटर बेस जंक्शन
"उत्सर्जक युग्मित तर्क, ई.सी.एल.","emitter कपल्ड लॉजिक, ECL"
यंत्रानुकरणकारी,यंत्रीकृत
इनेब्ल,सक्षम करा
संपुटीकरण,encapsulation
कोडीत्र,कोडित्रा
एनक्रिप्शन,एनक्रिप्शन
परिचक्रीय हासिल,वर्तुळाकार लाभ
रूपांतरणांत,रूपांतरण
संचिकांत,पद्धतशीर
परिचक्रीयय विस्थापन,गोलाकार विस्थापन
अनुदैर्ध्य ऐन्टेना,रेखांशाचा अँटेना
अनुदैर्ध्य व्यूह,अनुदैर्ध्य अॅरे
ऊर्जा,ऊर्जा
ऊर्जा पट्टी,ऊर्जा बार
ऊर्जा अंतराल,बँड अंतर
ऊर्जा स्तर,ऊर्जा पातळी
ऊर्जा स्तर आरेख,ऊर्जा पातळी आकृती
संवृद्धिधत प्रसरित संहति विनिर्देश,वर्धित विस्तारित वस्तुमान तपशील
संवृद्धिधत आलेख उपायोजक,वाढवलेला लेख निबंधक
संवृद्धि,वाढ
संवृद्धि प्ररूप,वाढ नमुना
संवृद्धीय मॉसफेट,वर्धित Mosfet
एन्ट्रॉपी,एन्ट्रॉपी
अन्वालोप विमाडुलक,लिफाफा डिमॉड्युलेटर
पर्यावरण,वातावरण
