Marathi,Kannada
साधन,ಸಾಧನ
डिव्हाइस नियंत्रण युनिट,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
डिव्हाइस नियंत्रक,ಸಾಧನ ನಿಯಂತ್ರಕ
डिव्हाइस व्यवस्थापन,ಸಾಧನ ನಿರ್ವಹಣೆ
डिव्हाइस मोड,ಸಾಧನ ಮೋಡ್
निदान,ರೋಗನಿರ್ಣಯ
निदान प्रणाली,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
निदान,ರೋಗನಿರ್ಣಯ
आकृती,ರೇಖಾಚಿತ್ರ
डायल,ಡಯಲ್ ಮಾಡಿ
डायल लाइन,ಡಯಲ್ ಲೈನ್
डायल टोन,ಡಯಲ್ ಟೋನ್
डायल करा,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
संवाद,ಸಂವಾದ
डायलॉग बॉक्स,ಸಂವಾದ ಪೆಟ್ಟಿಗೆ
डायलअप मॉडेम,ಡಯಲಪ್ ಮೋಡೆಮ್
आकारमान,ವ್ಯಾಸ
शब्दकोश,ನಿಘಂಟು
भिन्नता,ವ್ಯತ್ಯಾಸ
डिजिटल,ಡಿಜಿಟಲ್
डिजिटल चॅनेल,ಡಿಜಿಟಲ್ ಚಾನಲ್
डिजिटल सर्किट,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
डिजिटल संगणक,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
डिजिटल डेटा,ಡಿಜಿಟಲ್ ಡೇಟಾ
डिजिटल सुविधा,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
डिजिटल फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
डिजिटल लायब्ररी,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
डिजिटल मॉड्यूलेशन,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್
डिजिटल मॉनिटर,ಡಿಜಿಟಲ್ ಮಾನಿಟರ್
डिजिटल चित्र,ಡಿಜಿಟಲ್ ಚಿತ್ರ
डिजिटल स्वाक्षरी,ಡಿಜಿಟಲ್ ಸಹಿ
डिजिटल स्विच,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
डिजिटल ते अॅनालॉग (D/A) कनवर्टर,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ
डिजिटायझेशन,ಡಿಜಿಟಲೀಕರಣ
डिजीटल करा,ಡಿಜಿಟೈಜ್ ಮಾಡಿ
डिजिटायझर,ಡಿಜಿಟೈಸರ್
डायोड,ಡಯೋಡ್
थेट,ನೇರ
थेट पत्ता,ನೇರ ವಿಳಾಸ
थेट रूपांतरण,ನೇರ ಪರಿವರ್ತನೆ
थेट जोडणी,ನೇರ ಜೋಡಣೆ
डायरेक्ट मेमरी ऍक्सेस (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
डायरेक्ट मेमरी ऍक्सेस (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
थेट पद्धत,ನೇರ ವಿಧಾನ
निर्देश,ನಿರ್ದೇಶನ
निर्देशिका,ಡೈರೆಕ್ಟರಿ
निर्देशिका सर्व्हर,ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್
निर्देशिका सेवा,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
अक्षम करा,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
सिग्नल अक्षम करणे,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
डिस्कनेक्ट करा,ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ
स्वतंत्र,ಪ್ರತ್ಯೇಕವಾದ
डिस्क,ಡಿಸ್ಕ್
डिस्क पत्ता,ಡಿಸ್ಕ್ ವಿಳಾಸ
डिस्क अॅरे,ಡಿಸ್ಕ್ ಅರೇ
डिस्क क्षमता,ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ
डिस्क ड्राइव्ह,ಡಿಸ್ಕ್ ಡ್ರೈವ್
डिस्क फाइल,ಡಿಸ್ಕ್ ಫೈಲ್
डिस्क मेमरी,ಡಿಸ್ಕ್ ಮೆಮೊರಿ
डिस्क ऑपरेटिंग सिस्टम (DOS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS)
डिस्क पॅक,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
डिस्क सर्व्हर,ಡಿಸ್ಕ್ ಸರ್ವರ್
डिस्क स्टोरेज,ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
डिस्केट,ಡಿಸ್ಕೆಟ್
फाइल प्रदर्शित करा,ಪ್ರದರ್ಶನ ಫೈಲ್
प्रतिमा प्रदर्शित करा,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
विल्हेवाट,ವಿಲೇವಾರಿ
अंतर,ದೂರ
अंतर कार्य,ದೂರ ಕಾರ್ಯ
विकृती,ಅಸ್ಪಷ್ಟತೆ
वितरित केले,ವಿತರಣೆ
वितरित डेटा,ವಿತರಿಸಿದ ಡೇಟಾ
वितरित सर्व्हर,ವಿತರಿಸಿದ ಸರ್ವರ್
वितरित प्रणाली,ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ
वितरणात्मक,ವಿತರಕ
दस्तऐवज,ದಾಖಲೆ
दस्तऐवज पुनर्प्राप्त,ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ
दस्तऐवज विंडो,ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ
दस्तऐवजीकरण,ದಸ್ತಾವೇಜನ್ನು
डोमेन,ಡೊಮೇನ್
डोमेनचे नाव,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
डॉट मॅट्रिक्स प्रिंटर,ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
खाली,ಕೆಳಗೆ
डाउन लिंक,ಕೆಳಗೆ ಲಿಂಕ್
डाउन लोडिंग,ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ
खाली वेळ,ಕಡಿಮೆ ಸಮಯ
ड्रॅग करणे,ಎಳೆಯುವುದು
DRAM (डायनॅमिक रॅम),DRAM (ಡೈನಾಮಿಕ್ RAM)
वाहून जाणे,ಡ್ರಿಫ್ಟ್
चालक,ಚಾಲಕ
थेंब,ಬಿಡಿ
ड्रॉप डाउन सूची बॉक्स,ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
ड्रम ड्राइव्ह,ಡ್ರಮ್ ಡ್ರೈವ್
ड्रम प्रिंटर,ಡ್ರಮ್ ಪ್ರಿಂಟರ್
ड्रम युनिट,ಡ್ರಮ್ ಘಟಕ
दुहेरी,ದ್ವಂದ್ವ
दुहेरी घनता,ಉಭಯ ಸಾಂದ್ರತೆ
डमी पत्ता,ನಕಲಿ ವಿಳಾಸ
डंप,ಡಂಪ್
डुप्लेक्स सर्किट,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
डुप्लेक्सिंग,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್
नक्कल,ನಕಲು
DVD R/W,DVD R/W
डीव्हीडी रॉम,ಡಿವಿಡಿ ರಾಮ್
डायनॅमिक सूचना,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
डायनॅमिक मेमरी,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
गतिशीलता,ಡೈನಾಮಿಕ್ಸ್
EBCDIC,EBCDIC
ई-व्यवसाय,ಇ-ವ್ಯವಹಾರ
प्रतिध्वनी,ಪ್ರತಿಧ್ವನಿ
ई-कॉमर्स,ಇ-ಕಾಮರ್ಸ್
सुधारणे,ತಿದ್ದು
संपादक,ಸಂಪಾದಕ
शैक्षणिक तंत्रज्ञान,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
ईईपी रोम,ಇಇಪಿ ರೋಮ್
प्रभावी पत्ता (फ्लोटिंग पत्ता),ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ)
प्रभावी ऑपरेंड पत्ता,ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
प्रभावी प्रक्रिया,ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ
प्रभावी UID (वापरकर्ता ओळख),ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ)
प्रभावी ट्रान्समिशन ऑपरेंड,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ
आठ-बिट बाइट,ಎಂಟು-ಬಿಟ್ ಬೈಟ್
ई-लर्निंग,ಇ ಕಲಿಕೆ
निवडणूक-अल्गिर्म,ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್
इलेक्ट्रिक मेलिंग (ई-मेल),ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್)
इलेक्ट्रिक प्रिंटर,ವಿದ್ಯುತ್ ಮುದ್ರಕ
इलेक्ट्रिकल अकाउंटिंग मशीन,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
इलेक्ट्रॉनिक,ಎಲೆಕ್ಟ್ರಾನಿಕ್
इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS)
इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
इलेक्ट्रॉनिक फाइलिंग,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್
इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS)
इलेक्ट्रॉनिक जर्नल्स,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು
इलेक्ट्रॉनिक प्रकाशन,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ
इलेक्ट्रॉनिक स्विच,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
घटक,ಅಂಶ
ई-मेल,ಇಮೇಲ್
ई-मेल पत्ता,ಇಮೇಲ್ ವಿಳಾಸ
एम्बेडेड प्रणाली,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
एम्बेडिंग,ಎಂಬೆಡಿಂಗ್
एमिटर कपल लॉजिक (ECL),ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL)
रिक्त स्टॅक,ಖಾಲಿ ಸ್ಟಾಕ್
रिक्त स्ट्रिंग,ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್
अनुकरण,ಅನುಕರಣೆ
encapsulation,ಆವರಿಸುವಿಕೆ
कूटलेखन,ಎನ್ಸೈಫರ್
एन्कोड,ಎನ್ಕೋಡ್
एन्कोडर,ಎನ್ಕೋಡರ್
एन्क्रिप्ट केलेला डेटा,ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ
एन्क्रिप्टिंग फाइल सिस्टम,ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್
एनक्रिप्शन,ಗೂಢಲಿಪೀಕರಣ
ब्लॉकचा शेवट,ಬ್ಲಾಕ್ನ ಅಂತ್ಯ
फाइलचा शेवट (EOF),ಕಡತದ ಅಂತ್ಯ (EOF)
अंतिम वापरकर्ता,ಬಳಕೆದಾರ
प्रविष्ट करा,ನಮೂದಿಸಿ
एंटर-की,ನಮೂದಿಸಿ-ಕೀಲಿ
एंटरप्राइझ सर्व्हर,ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್
एंटरप्राइझ प्रणाली,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
अस्तित्व,ಘಟಕ
अस्तित्व-संबंध,ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ
प्रवेश वेळ,ಪ್ರವೇಶ ಸಮಯ
एंट्री व्हेरिएबल,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
असंख्य,ಎಣಿಸಬಹುದಾದ
वातावरण,ಪರಿಸರ
युग,ಯುಗ
EPROM,EPROM
एप्सिलॉन बंद करणे,ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ
तुल्यकारक,ಈಕ್ವಲೈಜರ್
उपकरणे,ಉಪಕರಣ
समतुल्य वर्ग,ಸಮಾನತೆಯ ವರ್ಗ
समतुल्य संबंध,ಸಮಾನತೆಯ ಸಂಬಂಧ
पुसून टाका,ಅಳಿಸಿಹಾಕು
कोड दुरुस्त करताना त्रुटी,ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ
त्रुटी सुधारणे,ದೋಷ ತಿದ್ದುಪಡಿ
त्रुटी शोधणे,ದೋಷ ಪತ್ತೆ
त्रुटी हाताळणी,ದೋಷ ನಿರ್ವಹಣೆ
त्रुटी संदेश,ತಪ್ಪು ಸಂದೇಶ
त्रुटी दर,ದೋಷ ದರ
त्रुटी पुनर्प्राप्ती,ದೋಷ ಚೇತರಿಕೆ
त्रुटी नित्यक्रम,ದೋಷ ದಿನಚರಿ
सुटलेले पात्र,ಪಾರು ಪಾತ್ರ
इथरनेट,ಈಥರ್ನೆಟ್
कार्यक्रम,ಘಟನೆ
कार्यक्रम साखळी,ಈವೆಂಟ್ ಸರಣಿ
घटना नियंत्रण,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
कार्यक्रम काउंटर,ಈವೆಂಟ್ ಕೌಂಟರ್
अपवाद हाताळणी,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
एक्सचेंज करण्यायोग्य डिस्क स्टोरेज,ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
बहिष्कार,ಹೊರಗಿಡುವಿಕೆ
अनन्य किंवा (XOR),ವಿಶೇಷ ಅಥವಾ (XOR)
एक्झिक्युटेबल प्रोग्राम,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
कार्यकारी विधान,ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ
संपूर्ण शोध,ಸಮಗ್ರ ಹುಡುಕಾಟ
अस्तित्वात आहे,ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ
बाहेर पडा,ನಿರ್ಗಮಿಸಿ
तज्ञ प्रणाली,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
अभिव्यक्ती,ಅಭಿವ್ಯಕ್ತಿ
विस्तारित ग्राफिक अॅरे (XGA),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA)
विस्तारित उद्योग मानक (EIS),ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS)
विस्तारित मशीन,ವಿಸ್ತೃತ ಯಂತ್ರ
विस्तारित मेमरी,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
विस्तारित अचूकता,ವಿಸ್ತೃತ ನಿಖರತೆ
विस्तारित वर्गीकरण,ವಿಸ್ತೃತ ವಿಂಗಡಣೆ
बाह्य कॉल,ಬಾಹ್ಯ ಕರೆ
बाह्य त्रुटी,ಬಾಹ್ಯ ದೋಷ
बाह्य कार्य,ಬಾಹ್ಯ ಕಾರ್ಯ
बाह्य व्यत्यय,ಬಾಹ್ಯ ಅಡಚಣೆ
बाह्य मेमरी,ಬಾಹ್ಯ ಸ್ಮರಣೆ
बाह्य मेमरी,ಬಾಹ್ಯ ಸ್ಮರಣೆ
बाह्य मोडेम,ಬಾಹ್ಯ ಮೋಡೆಮ್
बाह्य संदर्भ,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
बाह्य शोध,ಬಾಹ್ಯ ಹುಡುಕಾಟ
बाह्य स्टोरेज डिव्हाइस,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
काढणे,ಹೊರತೆಗೆಯುವಿಕೆ
एक्सट्रापोलेशन,ಹೊರತೆಗೆಯುವಿಕೆ
चेहरा-वर्ण प्रिंटर,ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ
अयशस्वी-सुरक्षित ऑपरेशन,ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ
अपयशाचा दर,ವಿಫಲತೆಯ ದರ
अपयश पुनर्प्राप्ती,ವೈಫಲ್ಯ ಚೇತರಿಕೆ
खोटा कोड,ತಪ್ಪು ಕೋಡ್
खोटी चूक,ತಪ್ಪು ದೋಷ
फॅन-इन,ಫ್ಯಾನ್-ಇನ್
बाहेर,ಫ್ಯಾನ್ ಔಟ್
फॅसिमाईल I/O डिव्हाइस,ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ
फास्ट फोरियर ट्रान्सफॉर्म (FFT),ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT)
गंभीर त्रुटी,ಗಂಭೀರವಾದ ತಪ್ಪು
दोष शोधणे,ದೋಷ ಪತ್ತೆ
दोष निदान,ದೋಷ ರೋಗನಿರ್ಣಯ
चुकीची सहनशीलता,ದೋಷಸಹಿಷ್ಣುತೆ
फॅक्स,ಫ್ಯಾಕ್ಸ್
फॅक्स संदेश,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
FDC,FDC
वैशिष्ट्य शोध,ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ
फीड सायकल,ಆಹಾರ ಚಕ್ರ
अभिप्राय,ಪ್ರತಿಕ್ರಿಯೆ
फीडर,ಫೀಡರ್
आणणे,ತರಲು
फिबोनाची शोध,ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ
फिबोनाची क्रम,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
फिबोनाची मालिका,ಫಿಬೊನಾಕಿ ಸರಣಿ
फायबर ऑप्टिक्स,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
फिडो नेट,ಫಿಡೋ ನಿವ್ವಳ
फील्ड,ಕ್ಷೇತ್ರ
पाचव्या पिढीचे संगणक,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು
फाइल,ಕಡತ
फाइल प्रवेश पद्धत,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
फाइल वाटप सारणी,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
फाइल कॉम्प्रेशन,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
फाइल कॉपी करणे,ಫೈಲ್ ನಕಲು
फाइल लेआउट,ಫೈಲ್ ಲೇಔಟ್
फाइल विलीनीकरण,ಫೈಲ್ ವಿಲೀನ
फाइल पुनर्प्राप्ती,ಫೈಲ್ ಚೇತರಿಕೆ
फाइल स्टोरेज,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
फाइल संरचना,ಫೈಲ್ ರಚನೆ
फाइल सिस्टम,ಕಡತ ವ್ಯವಸ್ಥೆ
फाइल हस्तांतरण,ಫೈಲ್ ವರ್ಗಾವಣೆ
फाइल ट्रान्सफर प्रोटोकॉल (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
फिल्टर,ಫಿಲ್ಟರ್
अंतिम स्थिती,ಅಂತಿಮ ಸ್ಥಿತಿ
शोधणे,ಕಂಡುಹಿಡಿಯಿರಿ
मर्यादित राज्य मशीन,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
आग भिंत,ಬೆಂಕಿ ಗೋಡೆ
फर्मवेअर,ಫರ್ಮ್ವೇರ್
प्रथम येणाऱ्यास प्रथम सेवा,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
पहिल्या पिढीचा संगणक,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
फर्स्ट इन फर्स्ट आउट (FIFO),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
प्रथम ऑर्डर तर्क,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
प्रथम ऑर्डर सिद्धांत,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
निश्चित विभाजन,ಸ್ಥಿರ ವಿಭಾಗ
झेंडा,ಧ್ವಜ
लवचिक डिस्क,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
फ्लॉपी डिस्क,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
फ्लॉपी डिस्क ड्राइव्ह (Fdd),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
प्रवाह चार्ट,ಹರಿವಿನ ಚಾರ್ಟ್
नियंत्रण प्रवाह,ನಿಯಂತ್ರಣದ ಹರಿವು
फ्लश,ಫ್ಲಶ್
फोल्डर,ಫೋಲ್ಡರ್
फॉन्ट,ಫಾಂಟ್
फॉन्ट कुटुंब,ಫಾಂಟ್ ಕುಟುಂಬ
परदेशी की,ವಿದೇಶಿ ಕೀ
फॉर्म,ರೂಪ
औपचारिक भाषा,ಔಪಚಾರಿಕ ಭಾಷೆ
औपचारिक प्रणाली,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
स्वरूप,ಸ್ವರೂಪ
स्वरूपन,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
फोरट्रान,ಫೋರ್ಟ್ರಾನ್
फोरट्रान प्रोग्रामिंग,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
पुढे झुकणारी तिरकी रेष,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
चौथ्या पिढीचा संगणक,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
तुकडा,ತುಣುಕು
फ्रेम,ಚೌಕಟ್ಟು
मोफत नेट,ಉಚಿತ ನಿವ್ವಳ
मोफत सॉफ्टवेअर फाउंडेशन,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
विनामूल्य संचयन,ಉಚಿತ ಸಂಗ್ರಹಣೆ
फ्रीवेअर,ಫ್ರೀವೇರ್
समोरचे टोक,ಮುಂಭಾಗದ ತುದಿ
समोरची बाजू,ಮುಂಭಾಗದ ಫಲಕ
कार्य,ಕಾರ್ಯ
फंक्शन की,ಕಾರ್ಯ ಕೀ
कार्य संदर्भ,ಕಾರ್ಯ ಉಲ್ಲೇಖ
कार्यात्मक अवलंबित्व,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
कार्यात्मक चाचणी,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
अस्पष्ट तर्क,ಅಸ್ಪಷ್ಟ ತರ್ಕ
अस्पष्ट संच,ಅಸ್ಪಷ್ಟ ಸೆಟ್
मिळवणे,ಲಾಭ
खेळाचे झाड,ಆಟದ ಮರ
अंतर वर्ण,ಅಂತರದ ಪಾತ್ರ
कचरा,ಕಸ
कचरा गोळा करणे,ಕಸ ಸಂಗ್ರಹಣೆ
कचरा गोळा करणे,ಕಸ ಸಂಗ್ರಹಣೆ
कचरा बाहेर कचरा (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
गेट,ಗೇಟ್
प्रवेशद्वार,ಗೇಟ್ವೇ
सामान्य कार्यक्रम,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
सामान्य कार्यक्रम,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
सामान्य उद्देश संगणक,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
सामान्य उद्देश संगणक,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
सामान्य नोंदणी,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
सामान्यीकरण,ಸಾಮಾನ್ಯೀಕರಣ
सामान्यीकरण,ಸಾಮಾನ್ಯೀಕರಣ
सामान्य हेतूची भाषा,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ
सामान्य उद्देश ऑपरेटिंग सिस्टम,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
सामान्य-उद्देश रजिस्टर,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ
व्युत्पन्न त्रुटी,ಸೃಷ್ಟಿಸಿದ ದೋಷ
निर्मिती कार्य,ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ
सामान्य वर्ग,ಸಾಮಾನ್ಯ ವರ್ಗ
सामान्य कार्य,ಸಾಮಾನ್ಯ ಕಾರ್ಯ
सामान्य नाव,ಸಾಮಾನ್ಯ ಹೆಸರು
gigo,ಗಿಗೋ
जागतिक,ಜಾಗತಿಕ
जागतिक कोड,ಜಾಗತಿಕ ಕೋಡ್
जागतिक लॉक,ಜಾಗತಿಕ ಲಾಕ್
जागतिक नेटवर्क,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
जागतिक नेटवर्क,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
जागतिक वापरकर्ता,ಜಾಗತಿಕ ಬಳಕೆದಾರ
जागतिक चल,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
जागतिकीकरण,ಜಾಗತೀಕರಣ
गोफर,ಗೋಫರ್
गोफर क्लायंट,ಗೋಫರ್ ಕ್ಲೈಂಟ್
गोफर सर्व्हर,ಗೋಫರ್ ಸರ್ವರ್
गोफर साइट,ಗೋಫರ್ ಸೈಟ್
गोफर जागा,ಗೋಫರ್ ಸ್ಪೇಸ್
मोहक अध:पतन,ಆಕರ್ಷಕವಾದ ಅವನತಿ
व्याकरण तपासक,ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ
व्याकरण डौलदार निर्गमन,ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ
एकूण,ದೊಡ್ಡ ಒಟ್ಟು
आलेख,ಗ್ರಾಫ್
आलेख प्लॉटिंग,ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್
ग्राफिक वर्ण,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
ग्राफिक नियंत्रक,ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ
ग्राफिक डेटा संरचना,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
ग्राफिक प्रदर्शन कार्यक्रम,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ
