Punjabi,Bengali
ਫਿਲਟ (ਮੋਰਟਾਰ ਦਾ),ফিলেট (মর্টার)
ਫਾਈਨਲ,চূড়ান্ত
ਅੰਤਮ ਮਾਪ,চূড়ান্ত পরিমাপ
ਅੰਤਿਮ ਭੁਗਤਾਨq,চূড়ান্ত অর্থপ্রদান
ਅੰਤਮ ਪ੍ਰੀ ਤਣਾਅ,চূড়ান্ত প্রাক চাপ
ਅੰਤਮ ਤਣਾਅ,চূড়ান্ত উত্তেজনা
ਵਿੱਤੀ ਵਿਵਹਾਰਕਤਾ,আর্থিক সম্ভাব্যতা
ਵਧੀਆ ਕੁੱਲ,সূক্ষ্ম সমষ্টি
ਫਿਸਰਡ ਚੱਟਾਨ,ফিসার্ড শিলা
ਝੰਡਾ ਪੱਥਰ,পতাকা পাথর
ਫਲੇਮਿਸ਼ ਬਾਂਡ,ফ্লেমিশ বন্ড
ਫਲੈਸ਼ਿੰਗ,ঝলকানি
ਚਮਕਦਾਰ ਸਟ੍ਰੀਮ,চটকদার স্রোত
ਫਲੈਟ ਛੱਤ,সমতল ছাদ
ਫਲੇਚੇ,ফ্লেচে
ਫਲੇਮਿਸ਼ ਗਾਰਡਨ ਵਾਲ ਬਾਂਡ,ফ্লেমিশ গার্ডেন ওয়াল বন্ড
Flint,চকমকি
Flint ਕੰਧ,চকমকি দেয়াল
ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ,ভাসমান মেঝে
ਫਲੋਕੂਲੇਸ਼ਨ,ফ্লোকুলেশন
ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ,ফ্লোকুলেশন সীমা
ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ,ফ্লোকুলেশন অনুপাত
ਫਲੋਕੂਲਸ,ফ্লোকুলস
ਮੰਜ਼ਿਲ,মেঝে
ਮੰਜ਼ਿਲ ਸੀਲ,মেঝে সিল
ਪ੍ਰਵਾਹ,প্রবাহ
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ওঠানামা
ਫੁੱਟਿੰਗ,ফুটিং
ਬੁਨਿਆਦ,ফাউন্ডেশন
ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ,ফ্রি ফল ব্যারো টপিং মিক্সার
ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ),ফ্রি ফল মিক্সার (ড্রাম টাইপ)
ਮੁਫ਼ਤ ਪੱਥਰ,বিনামূল্যে পাথর
ਫਰੈੱਸਟ,ফ্রেশেট
ਰਗੜ ਢੇਰ,ঘর্ষণ গাদা
ਡੱਡੂ,ব্যাঙ
ਗੇਬਲ,গ্যাবল
ਗੈਬਲੇਟ,গ্যাবলেট
Gambrel ਛੱਤ,গ্যাম্বেলের ছাদ
ਗੇਜ,গেজ
ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ,পরিমাপক বিভাগ
ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ,গেজিং স্টেশন
ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ,সাধারণ অবস্থান পরিকল্পনা
ਆਮ ਹਵਾਦਾਰੀ,সাধারণ বায়ুচলাচল
G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ,G দিগন্ত বা gley দিগন্ত
ਤੱਕ ਗਲੇਸ਼ੀਅਲ,হিমবাহ পর্যন্ত
ਗਨੀਸ,জিনিস
ਮਾਲ ਵਿਹੜਾ,গুডস ইয়ার্ড
ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ,গ্রেডিয়েন্ট প্রতিরোধ
ਗ੍ਰੇਨਾਈਟ,গ্রানাইট
ਦਾਣੇਦਾਰ ਬਣਤਰ,দানাদার গঠন
ਗ੍ਰੇਨੂਲੇਸ਼ਨ,দানাদার
ਗ੍ਰੈਨਿਊਲ,কণিকা
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ,মহাকর্ষীয় জল মুক্ত জল
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ,গ্র্যাভিটেশনাল ইয়ার্ড
ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ,মহান মাটি গ্রুপ
ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ,গ্রিলেজ ফাউন্ডেশন
ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ,স্থল হাত ছাঁচনির্মাণ
ਸਮੂਹਬੱਧ ਡੌਕ,দলবদ্ধ ডক
ਗਰੁੱਪ ਹਾਊਸਿੰਗ,গ্রুপ হাউজিং
ਮਹਿਮਾਨ ਕਮਰਾ,অতিথি কক্ষ
ਗਟਰ,নর্দমা
ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ,নর্দমা বহনকারী
ਗਟਰ ਚੈੱਕ,গটার চেক
ਹੈਮਰ ਡਰੈਸਿੰਗ,হাতুড়ি ড্রেসিং
ਬੰਦਰਗਾਹ,হারবার
ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ,আশ্রয়ের পোতাশ্রয়
ਹਾਰਡ ਪੈਨ,শক্ত প্যান
ਸਿਰਲੇਖ,হেডার
ਹੈਡਰ ਬਾਂਡ,হেডার বন্ড
ਹੈਡਰ ਕੋਰਸ,হেডার কোর্স
ਮੁੱਖ ਗੇਟ ਬਣਤਰ,হেড গেটের গঠন
ਨਹਿਰ ਦਾ ਮੁਖੀ,খালের প্রধান
ਹੈੱਡ ਰੈਗੂਲੇਟਰ,হেড রেগুলেটর
ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ,হেরিং হাড়ের বন্ধন
ਦਿਲਦਾਰ,হার্টিং
ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ,ভিজানোর তাপ
ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ,উচ্চ অ্যালুমিনা সিমেন্ট
ਕਮਰ,নিতম্ব
ਹਿੱਪ ਕੈਪਿੰਗ,হিপ ক্যাপিং
ਛੁਪੇ ਸਿਰੇ,নিতম্বের শেষ
ਹੁੱਡ,ঘোমটা
ਹੁੱਡ ਮੋਲਡਿੰਗ,হুড ছাঁচনির্মাণ
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,হুকের আইন
ਹੂਪ ਲੋਹਾ,হুপ লোহা
ਹੋਰੀਜ਼ਨ,দিগন্ত
ਨਮੀ,আর্দ্রতা
"ਨਮੀ, ਪੂਰਨ","আর্দ্রতা, পরম"
"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ","আর্দ্রতা, আপেক্ষিক"
ਹੰਪ ਵਿਹੜਾ,হাম্প ইয়ার্ড
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,জলবাহী চাপ
ਹਾਈਡ੍ਰੇਸ਼ਨ,হাইড্রেশন
ਹਾਈਡ੍ਰੌਲਿਸਿਸ,হাইড্রোলাইসিস
ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ,হাইড্রোলাইটিক অ্যাসিডিটি
ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ,হাইড্রোমরফিক মাটি
ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ,হাইড্রোফিলিক কলয়েড
ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ,হাইড্রোফোবিক কলয়েড
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ,হাইড্রোস্ট্যাটিক চাপ অনুপাত
ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ,হাইগ্রোস্ক্যাপটিক সহগ
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,হাইগ্রোস্কোপিক আর্দ্রতা
ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ,হাইড্রোস্কোপিসিটি
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,হাইগ্রোস্কোপিক আর্দ্রতা
ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ,হাইপারবারিক চেম্বার
ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ,হাইপারস্ট্যাটিক ফ্রেম
ਹਾਈਪਸੋਮੀਟਰ,হাইপসোমিটার
ਪ੍ਰਕਾਸ਼,আলোকসজ্জা
ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ,ইমবিবেশন আর্দ্রতা
ਅਸ਼ੁੱਧ ਮਿੱਟੀ,অপরিণত মাটি
ਜਬਤ ਡੌਕ,জব্দ ডক
ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ,ভূমি রাজস্ব বৃদ্ধি
ਸੁਤੰਤਰ ਪਾੜ,স্বাধীন ভারা
ਇੰਡਿਊਰੇਟਿਡ,নিমজ্জিত
ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ,প্রাথমিক prestress
ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ,প্রাথমিক উত্তেজনা
ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ,অভ্যন্তরীণ জলপথ বন্দর
ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ,অন্তরক বোর্ড
ਵਿਚਕਾਰਲਾ ਪੋਰਟ,মধ্যবর্তী বন্দর
ਅੰਦਰੂਨੀ ਰਗੜ,অভ্যন্তরীণ ঘর্ষণ
ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ,ইন্ট্রাজোনাল মাটি
ਆਇਨ,অয়ন
ਆਇਨ ਐਕਸਚੇਂਜ,আয়ন বিনিময়
ਲੋਹੇ ਦਾ ਪੈਨ,লোহার প্যান
ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ,সেচ সম্পন্ন ভূমি
ਸਿੰਚਾਈ,সেচ
ਸਿੰਚਾਈ ਸੈੱਸ,সেচ সেস
ਜਾਮ,জাম্ব
ਜੌਗਲ,জগল
ਜੌਗਲ ਪਿੰਨ,জগল পিন
ਜੂਲ,জুল
ਜੰਪਰ,জাম্পার
ਕਿਲੋਗ੍ਰਾਮ,কিলোগ্রাম
ਕਿਲੋਗ੍ਰਾਮ ਬਲ,কিলোগ্রাম বল
ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ,কিলোগ্রাম ফোর্স মিটার
ਕਿਲੋਵਾਟ ਘੰਟਾ,কিলোওয়াট ঘন্টা
ਰਾਜਾ ਬੰਦ,রাজা বন্ধ
ਰਸੋਈ,রান্নাঘর
ਲੇਸਡ ਕਾਲਮ,জরিযুক্ত কলাম
ਪਛੜ ਰਿਹਾ ਹੈ,ল্যাগিং
ਲਮੇਲਾ ਜੜ੍ਹ,ল্যামেলা মূল
ਲੈਮਿਨਰ ਵਹਾਅ,লেমিনার প্রবাহ
ਲੈਂਪ ਮੋਰੀ,বাতির গর্ত
ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ,ভূ - বিস্তৃতি
ਲੈਂਡ ਸਲਾਈਡਿੰਗ,ল্যান্ড স্লাইডিং
ਲੈਟਰਾਈਟ,ল্যাটেরাইট
ਲੈਟਰਾਈਟ ਮਿੱਟੀ,ল্যাটেরাইট মাটি
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,বড় সংখ্যার আইন
ਖਾਕਾ ਯੋਜਨਾ,বিন্যাস পরিকল্পনা
ਲੇਜ਼ਰ,খাতা
ਚੂਨਾ ਪੈਨ,চুন প্যান
ਲਿੰਟਲ,লিন্টেল
ਤਰਲ ਸੀਮਾ,তরল সীমা
ਲਾਈਵ ਲੋਡ,লাইভ লোড
ਲੋਮ,দোআঁশ
ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ,স্থানীয় নিষ্কাশন বায়ুচলাচল
ਲੋਕੋ ਵਿਹੜਾ,লোকো ইয়ার্ড
ਲੋਸ,লস
ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ,নিম্ন প্লাস্টিকের সীমা
ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ,কম তাপ সিমেন্ট
ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ,মেশিন ছাঁচনির্মাণ
ਮੈਕਰੋਸਟ੍ਰਕਚਰ,ম্যাক্রোস্ট্রাকচার
ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ,প্রধান প্রধান নিয়ন্ত্রক
ਮੁੱਖ ਪੋਰਟ,প্রধান বন্দর
ਮੇਕਅਪ ਏਅਰ,বায়ু আপ করা
ਮਾਨਸਾਰਡ,মানসার্ড
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,মার্শালিং ইয়ার্ড
ਚਿਣਾਈ,রাজমিস্ত্রির কাজ
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,পরিপক্ক তাপমাত্রা
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,মধ্যবর্তী তলা মেঝে
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,যান্ত্রিক বিশ্লেষণ
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,যান্ত্রিক বায়ুচলাচল
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,মেট্রিক সিস্টেম
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,মাইক্রোস্ট্রাকচার
ਮਿਲਿ ਬਰਾਬਰ,মিলি সমতুল্য
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,মিলি প্রতি লিটার সমতুল্য
ਖਣਿਜ,খনিজ
ਖਣਿਜ ਮਿੱਟੀ,খনিজ মাটি
ਮਾਮੂਲੀ ਪੋਰਟ,ছোট বন্দর
Mitred ਬੰਦ,Mitred বন্ধ
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,মোবাইল সয়েল কলয়েড
ਨਮੀ ਸਮੱਗਰੀ,আর্দ্রতা কন্টেন্ট
ਨਮੀ ਗਰੇਡੀਐਂਟ,আর্দ্রতা গ্রেডিয়েন্ট
ਮੋਨੋਲਿਥ,মনোলিথ
ਮੋਨੋਰੇਲ,মনোরেল
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,জাতীয় হারবার কাউন্সিল
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,প্রাকৃতিক বিছানা
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,প্রাকৃতিক ফিনিস
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,প্রাকৃতিক পোতাশ্রয়
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,প্রাকৃতিক বায়ুচলাচল
ਨੇਵਲ ਬੰਦਰਗਾਹ,নৌ বন্দর
ਨਿਊਟਨ,নিউটন
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,অ অভিন্ন প্রবাহ
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,জলের হার দখল করে
ਤੇਲ ਰੰਗਤ,তেলে আকা
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,তেল কূপ সিমেন্ট
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,খোলা চ্যানেল প্রবাহ
ਸਰਵੋਤਮ ਨਮੀ,সর্বোত্তম আর্দ্রতা
ਜੈਵਿਕ ਮਿੱਟੀ,জৈব মাটি
ਸਥਿਤੀ,ওরিয়েন্টেশন
ਆਰਥੋਗੋਨਲ,অর্থোগোনাল
ਓਰਟਸਟਾਈਨ,অর্টস্টেইন
ਬਾਹਰੀ ਸੰਕੇਤ,বাইরের সংকেত
ਆਕਸੀਕਰਨ,জারণ
ਪੈਂਟਰੀ,প্যান্ট্রি
ਪੈਰਾਪੇਟ,প্যারাপেট
ਪੈਰਾਪੇਟ ਕੰਧ,প্রাচীর প্রাচীর
ਮਾਪੇ ਸਮੱਗਰੀ,পিতামাতার উপাদান
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,নুড়ি ঢালাই প্লাস্টার
ਪੈਡਲਫਰ,পেডালফার
ਪੈਡੋਕਲ,পেডোকাল
ਪੀਡੋਜਨੇਸਿਸ,পেডোজেনেসিস
ਪੈਡੌਲੋਜੀ,পেডোলজি
ਪੀਡੋਸਫੀਅਰ,পেডোস্ফিয়ার
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,পেনেট্রোমিটার
ਪੈਂਟ ਛੱਤ,পেন্ট ছাদ
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,পেপটাইজিং এজেন্ট
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,বিশ্লেষণের সময়কাল
ਪਰਪੇਂਡ,পারপেন্ড
ਸ਼ੋਸ਼ਣ,শোষণ
ਪੀਅਰ,পিয়ার
ਪਿਲਾਸਟਰ,পিলাস্টার
ਪਿੱਚ,পিচ
ਟੋਏ ਵਾਲੀ ਛੱਤ,গল্পটা ছাদ
ਸਾਦਾ ਕੰਕਰੀਟ,সাধারণ কংক্রিট
ਪਲੇਨ ਕੋਣ,সমতল কোণ
ਸਾਦਾ ਵਿਹੜਾ,সমতল গজ
ਪਲੈਨਸੋਲ,প্ল্যানসোল
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,প্লাস্টিকের সামঞ্জস্য
ਪਲਾਸਟਿਕਤਾ,প্লাস্টিসিটি
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,প্লাস্টিসিটি সূচক
ਪਲਾਸਟਿਕ ਸੀਮਾ,প্লাস্টিসিটি সীমা
ਪਲਾਸਟਿਕ ਸੀਮਾ,প্লাস্টিসিটি পরিসীমা
ਪਲੇਟੀ ਬਣਤਰ,প্লাটি গঠন
ਪਲਿੰਥ,প্লিন্থ
ਹਲ ਮਿੱਟੀ,লাঙ্গলের মাটি
Plum ਪੱਥਰ,বরই পাথর
ਪੋਡਜ਼ੋਲ,পডজোল
ਇਸ਼ਾਰਾ,ইশারা
ਬਹੁਭੁਜ ਕੰਧ,বহুভুজ প্রাচীর
ਪੋਰ ਸਪੇਸ,ছিদ্র স্থান
ਪੋਰਟ,বন্দর
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,ইতিবাচক বায়ুচলাচল
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,প্রাইরি মাটি
ਸ਼ੁੱਧਤਾ,যথার্থতা
ਪ੍ਰਾਇਮਰੀ ਕਣ,প্রাথমিক কণা
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,প্রিজম্যাটিক কাঠামো
ਲਾਭਕਾਰੀ ਕੰਮ,উৎপাদনশীল কাজ
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,প্রকল্পের ন্যায্যতা
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,প্রতিরক্ষামূলক কাজ
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,সিউডো-মাইসেলিয়াম
ਛੱਪੜ,পুডল
ਪੁੱਗਿੰਗ,পাগিং
ਪਿਊਮਿਸ,পিউমিস
ਪੰਚ,পাঞ্চিয়ন
ਕਠਪੁਤਲੀ,পুতুল
ਪੁਟਲੌਗ,পুটলগ
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,পুটলগ ভারা
ਮਾਤਰਾ ਸਰਵੇਖਣ,পরিমাণ পরিমাপক
ਖੱਡ ਦਾ ਰਸ,খনির রস
ਕਵੇ,কোয়ে
ਰਾਣੀ ਬੰਦ,রানী বন্ধ
ਕੋਇਨ,কুইন
ਬੇੜਾ ਬੁਨਿਆਦ,ভেলা ফাউন্ডেশন
ਰੇਕਰ,রাকার
ਰੈਕਿੰਗ,রেকিং
ਰੈਕਿੰਗ ਬਾਂਡ,রেকিং বন্ড
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,ঝলকানি raking
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,দ্রুত পরিবর্তনশীল প্রবাহ
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,পুনরুদ্ধারযোগ্য পেমেন্ট
ਲਾਲ ਧਰਤੀ,লাল পৃথিবী
ਲਾਲ ਦੋਮਟ,লাল দোআঁশ
ਰੈਗੂਲੇਟਰ,রেগুলেটর
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,রেগুর বা কালো তুলা মাটি
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,পরিশোধের চুক্তি
ਬਕਾਇਆ ਸੰਕੁਚਨ,অবশিষ্ট সংকোচন
ਬਕਾਇਆ ਮਿੱਟੀ,অবশিষ্ট মাটি
ਪ੍ਰਗਟ,প্রকাশ করা
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,পিন প্রকাশ করুন
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,টাই প্রকাশ
ਰਿਜ,রিজ
ਰਿਜ ਕੈਪਿੰਗ,রিজ ক্যাপিং
ਨਦੀ,নদী
ਸੜਕ ਦੀ ਸਥਿਤੀ,রোড স্টেড
ਮੋਟਾ ਪਲਾਸਟਰ,রুক্ষ প্লাস্টার
ਮਲਬਾ,ধ্বংসস্তুপ
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ধ্বংসস্তূপ রাজমিস্ত্রি
ਮਲਬੇ ਦੀ ਕੰਧ,ধ্বংসস্তূপ দেয়াল
ਚੱਲ ਰਿਹਾ ਮਾਪ,চলমান পরিমাপ
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,নিরাপদ ভারবহন ক্ষমতা
ਲੂਣ ਗਲੇਜ਼,লবণ গ্লেজ
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,সাধারন মাপ
ਨਮੂਨਾ ਵੰਡ,নমুনা বিতরণ
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,নমুনা ত্রুটি
ਰੇਤ,বালি
ਰੇਤ ਮੁਕੰਮਲ,বালি ফিনিস
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,বালি হাত ছাঁচনির্মাণ
ਸੈਂਡਿੰਗ,স্যান্ডিং
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,স্যাচুরেটেড মাটি
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,স্যাচুরেটেড মাটির পেস্ট
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,স্যাচুরেশন নির্যাস
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,স্যাচুরেশন শতাংশ
ਸਾਸਰ ਗੁੰਬਦ,সসার গম্বুজ
ਸਕੈਫੋਲਡ,ভারা
ਸ਼ਿਸਟ,শিস্ট
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,সমুদ্র বন্দর
ਗੁਪਤ ਗਟਰ,গোপন নর্দমা
ਦੂਜਾ,দ্বিতীয়
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,অবক্ষেপণ বিশ্লেষণ
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,আধা-কৃত্রিম বন্দর
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,আধা জোয়ার ডক
ਬਜ਼ੁਰਗ,বার্ধক্য
ਸ਼ੈਲ,শেল
ਸ਼ੀਟ ਦੇ ਢੇਰ,চাদরের স্তূপ
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,সংকোচন সীমা
ਸ਼ਟਰਿੰਗ,শাটারিং
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,সিয়ালিটিক মাটি
ਸੀਰੋਜ਼ਮ,সিয়েরোজেম
ਸਿਲ,সিল
ਗਾਦ,পলি
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,একক ফ্লেমিশ রক্ত
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,একক দানাদার কাঠামো
ਪਿੰਜਰ ਮਿੱਟੀ,কঙ্কালের মাটি
ਸਕਰਟਿੰਗ,স্কার্টিং
ਸਲੀਪਰ ਕੰਧ,ঘুমের প্রাচীর
ਸਾਈਡ ਗਟਰ,পাশের নর্দমা
ਸਲਾਈਡ ਨਿਯਮ,পিছলানো পদ্দতি
ਸਲਿਪ ਡੌਕ,স্লিপ ডক
Smoniza,স্মোনিজা
ਭਿੱਜਣਾ,ভিজানো
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,মৃত্তিকা সমিতি
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,মাটির শ্রেণী
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,মাটি জটিল
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,মাটির সামঞ্জস্য
ਮਿੱਟੀ ਪਰਿਵਾਰ,মাটির পরিবার
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,মাটির ফ্রেমের কাজ
ਮਿੱਟੀ ਦੀ ਨਮੀ,মাটির আদ্রতা
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,মাটির আর্দ্রতা বৃদ্ধি
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,মাটির আর্দ্রতার ঘাটতি
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,মাটির রূপবিদ্যা
ਮਿੱਟੀ ਦਾ ਕਣ,মাটির কণা
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,মাটির পর্যায়
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,মাটি প্রোফাইল
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,মাটির প্রতিক্রিয়া
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,মাটি আলাদা করে
ਮਿੱਟੀ ਦੀ ਲੜੀ,মাটি সিরিজ
ਮਿੱਟੀ ਦਾ ਹੱਲ,মাটির সমাধান
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,মাটির গঠন
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,মাটির গঠন
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,মাটির ধরন
ਸੋਲਮ,সোলুম
ਸੋਰਪਸ਼ਨ,সর্পশন
ਸਪੱਲਸ,স্পালস
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,নির্দিষ্ট আয়ন প্রভাব
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
ਸਥਿਰ ਵਹਾਅ,অটল প্রবাহ
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,ধাপে ধাপে ঝলকানি
ਚਿਪਕਣਾ,আঠালোতা
