Punjabi,Malayalam
ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ,ക്രാമർ ഭരണം
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,ക്രാമർ-റാവു അസമത്വം
ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ),മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ)
ਨਾਜ਼ੁਕ ਕੋਣ,നിർണായക ആംഗിൾ
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,നിര്ണ്ണായക ബിന്ദു
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്
ਨਾਜ਼ੁਕ ਮੁੱਲ,നിർണായക മൂല്യം
ਨਾਜ਼ੁਕ ਗਤੀ,നിർണായക വേഗത
ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ,ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ
ਕਰਾਸ ਉਤਪਾਦ,ക്രോസ് ഉൽപ്പന്നം
ਕਰਾਸ ਅਨੁਪਾਤ,ക്രോസ് റേഷ്യോ
ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ,ക്രോസ് സെക്ഷനിംഗ്
ਕ੍ਰਿਪਟ,ക്രിപ്റ്റ്
ਘਣ,ക്യൂബ്
ਘਣ ਨੰਬਰ,ക്യൂബ് നമ്പർ
ਘਣ ਜੜ੍ਹ,ക്യൂബ് റൂട്ട്
ਘਣ,ക്യൂബിക്
ਘਣ,ക്യൂബിക്കൽ
ਘਣ ਸਮੀਕਰਨ,ക്യൂബിക് സമവാക്യം
ਘਣ ਇੰਚ,ക്യൂബിക് ഇഞ്ച്
ਘਣ ਮੀਟਰ,ക്യുബിക് മീറ്റർ
ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ,ക്യൂബിക് പരവലയം
ਘਣ ਜੜ੍ਹ,ക്യൂബിക് റൂട്ട്
ਘਣ ਮਿਆਦ,ക്യൂബിക് കാലാവധി
ਘਣ,ക്യൂബോയിഡ്
ਸੰਚਤ,സഞ്ചിത
ਸੰਚਤ ਕਰਵ,ക്യുമുലേറ്റീവ് കർവ്
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,സഞ്ചിത വിതരണ പ്രവർത്തനം
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,സഞ്ചിത ആവൃത്തി
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
ਕਰਲ,ചുരുളൻ
ਇਕਸਾਰਤਾ ਦਾ curl,പൊരുത്തം
ਵੈਕਟਰ ਦਾ curl,വെക്റ്ററിന്റെ ചുരുളൻ
ਕਰਲੀ ਬਰੈਕਟ,ചുരുണ്ട ബ്രാക്കറ്റ്
ਮੌਜੂਦਾ,നിലവിലെ
ਮੌਜੂਦਾ ਬਿੰਦੂ,നിലവിലെ പോയിന്റ്
ਵਕਰਤਾ,വക്രത
ਵਕਰ ਪ੍ਰਭਾਵ,വക്രത പ്രഭാവം
ਕਰਵ,വളവ്
ਕਰਵ ਲਾਈਨ,വളഞ്ഞ രേഖ
ਕਰਵ ਟਰੇਸਿੰਗ,കർവ് ട്രേസിംഗ്
curvilinear asymptote,വളഞ്ഞ അസിംപ്റ്റോട്ട്
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,curvilinear കോർഡിനേറ്റുകൾ
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,കർവിലീനിയർ റിഗ്രഷൻ
cusp,കൂമ്പാരം
ਚੱਕਰ,ചക്രം
ਚੱਕਰੀ ਪਰਿਵਰਤਨ,ചാക്രിക വ്യതിയാനം
ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ,സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം
ਚੱਕਰ ਦੀ ਮੰਗ,ചാക്രിക ആവശ്യം
ਚੱਕਰੀ ਸਮੀਕਰਨ,ചാക്രിക പദപ്രയോഗം
ਚੱਕਰੀ ਗਰੁੱਪ,ചാക്രിക ഗ്രൂപ്പ്
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,ചാക്രിക ക്രമമാറ്റം
ਸਾਈਕਲੋਇਡ,സൈക്ലോയ്ഡ്
ਸਿਲੰਡਰ,സിലിണ്ടർ
ਸਿਲੰਡਰ ਵਾਲਾ,സിലിണ്ടർ
ਸਿਲੰਡਰ ਸਤਹ,സിലിണ്ടർ ഉപരിതലം
ਸਾਈਫਰ,സൈഫർ
D&#39;alembert ਦੇ ਅਸੂਲ,ഡി അലംബെർട്ടിന്റെ തത്വം
ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ,നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം
ਲਗਾਤਾਰ ਗਿੱਲਾ,സ്ഥിരമായ ഈർപ്പം
ਡਾਟਾ,ഡാറ്റ
ਡਾਟਾ ਉਤਪਤੀ,ഡാറ്റ ഉത്ഭവം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ,ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ഡാറ്റ പ്രോസസ്സർ
ਡਾਟਾ ਸ਼ੀਟ,ഡാറ്റ ഷീറ്റ്
ਡੇਕਗਨ,ദശാഭുജം
decagram,ദശാഗ്രാം
decameter,ദശാമീറ്റർ
ਸੜਨ ਨਿਰੰਤਰ,സ്ഥിരമായ ക്ഷയം
ਸੜਨ ਵਕਰ,ശോഷണ വക്രം
ਵਿਨੀਤ ਫੰਕਸ਼ਨ,മാന്യമായ പ്രവർത്തനം
ਡੇਸੀਗ੍ਰਾਮ,ഡെസിഗ്രാം
decile,ദശാംശം
ਦਸ਼ਮਲਵ,ദശാംശം
ਦਸ਼ਮਲਵ ਕੋਡ,ദശാംശ കോഡ്
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,ദശാംശ കോഡ് ചെയ്ത അക്കം
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,ദശാംശ വികാസം
ਦਸ਼ਮਲਵ ਅੰਸ਼,ദശാംശ അംശം
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,ദശാംശ നൊട്ടേഷൻ
ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ,ദശാംശ സംഖ്യാ സംവിധാനം
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ദശാംശ
ਦਸ਼ਮਲਵ ਸਕੇਲ,ദശാംശ സ്കെയിൽ
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,ദശാംശ വ്യവസ്ഥ
ਡੈਸੀਮੀਟਰ,ഡെസിമീറ്റർ
ਸਮਝਣਾ,മനസ്സിലാക്കുന്നു
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,തീരുമാന മാതൃക
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,തീരുമാന സിദ്ധാന്തം
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,തീരുമാനം വേരിയബിൾ
ਡੀਕੋਡਰ,ഡീകോഡർ
ਡੀਕੋਡਿੰਗ,ഡീകോഡിംഗ്
ਸੜਨਯੋਗ ਸੈੱਟ,വിഘടിപ്പിക്കാവുന്ന സെറ്റ്
ਘਟ ਰਿਹਾ ਹੈ,കുറയുന്നു
ਘਟਦੀ ਫੰਕਸ਼ਨ,പ്രവർത്തനം കുറയുന്നു
Dedekind ਦੇ ਕੱਟ,Dedekind ന്റെ കട്ട്
Dedekind ਦਾ ਪ੍ਰਮੇਯ,ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം
ਦਾ ਅਨੁਮਾਨ,അനുമാനിക്കുക
ਕਟੌਤੀ ਵਿਧੀ,കിഴിവ് രീതി
ਨੁਕਸਦਾਰ,വികലമായ
ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ,സമവാക്യം നിർവചിക്കുന്നു
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,നിശ്ചിത അവിഭാജ്യ
ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,നിശ്ചിത മാട്രിക്സ്
ਪਰਿਭਾਸ਼ਾ,നിർവചനം
deformation ਕਰਵ,രൂപഭേദം വക്രം
ਵਿਗੜਿਆ ਸਤਹ,രൂപഭേദം വരുത്തിയ ഉപരിതലം
ਪਤਨ,അപചയം
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ,ഗതാഗത പ്രശ്‌നങ്ങളിലെ അപചയം
ਡਿਗਰੀ,ഡിഗ്രി
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ബിരുദം
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം
ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ,ബഹുപദത്തിന്റെ ബിരുദം
ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ,ഇല്ലാതാക്കിയ അയൽപക്കം
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ഡെൽറ്റ പ്രവർത്തനം
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും
ਮੰਗ ਸਮੀਕਰਨ,ഡിമാൻഡ് സമവാക്യം
ਮੰਗ ਫੰਕਸ਼ਨ,ഡിമാൻഡ് ഫംഗ്ഷൻ
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,ജനസംഖ്യാ പഠനം
ਜਨਸੰਖਿਆ,ജനസംഖ്യാശാസ്ത്രം
De Moivre ਦਾ ਸਿਧਾਂਤ,ഡി മോവ്രെയുടെ സിദ്ധാന്തം
ਪ੍ਰਦਰਸ਼ਨ,പ്രകടിപ്പിക്കുക
ਪ੍ਰਦਰਸ਼ਨ,പ്രകടനം
ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ,പ്രദർശന ജ്യാമിതി
ਭਾਅ,ഡിനോമിനേറ്റർ
ਸੰਘਣਾ ਸੈੱਟ,ഇടതൂർന്ന സെറ്റ്
ਘਣਤਾ,സാന്ദ്രത
ਗਿਣਤੀਯੋਗ ਸੈੱਟ,എണ്ണമറ്റ സെറ്റ്
ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ,പുറപ്പെടുന്ന വേരിയബിളുകൾ
ਨਿਰਭਰ ਘਟਨਾ,ആശ്രിത സംഭവം
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ആശ്രിത റാൻഡം വേരിയബിൾ
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ആശ്രിത വേരിയബിൾ
ਨਿਰਭਰ ਪਰਿਵਰਤਨ,ആശ്രിത വേരിയേറ്റ്
ਡਿਪਰੈਸ਼ਨ ਕੋਣ,വിഷാദം ആംഗിൾ
ਵਿਉਤਪੱਤੀ,വ്യുൽപ്പന്നം
ਡੈਰੀਵੇਟਿਵ,ഡെറിവേറ്റീവ്
ਪ੍ਰਾਪਤ ਲੜੀ,ഉരുത്തിരിഞ്ഞ പരമ്പര
ਪ੍ਰਾਪਤ ਸੈੱਟ,ഉരുത്തിരിഞ്ഞ സെറ്റ്
ਉਤਰਦੇ ਹੋਏ,അവരോഹണം
ਘਟਦੇ ਕ੍ਰਮ,അവരോഹണ ക്രമം
ਘਟਦੀ ਲੜੀ,അവരോഹണ പരമ്പര
ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ,വിവരണാത്മക ജ്യാമിതി
ਵਰਣਨਯੋਗ ਮਾਡਲ,വിവരണാത്മക മാതൃക
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ
ਡਿਜ਼ਾਈਨ,ഡിസൈൻ
ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ,പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ഡെസ്ക് കാൽക്കുലേറ്റർ
ਖੋਜ,കണ്ടെത്തൽ
ਨਿਰਣਾਇਕ,ഡിറ്റർമിനന്റ്
ਨਿਰਣਾਇਕ ਦਰਜਾ,ഡിറ്റർമിനന്റ് റാങ്ക്
ਨਿਰਧਾਰਤ ਕਰੋ,നിർണ്ണയിക്കുക
ਨਿਰਣਾਇਕ ਮਾਡਲ,നിർണ്ണായക മാതൃക
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,നിർണ്ണായക പ്രശ്നം
ਭਟਕਣਾ,വ്യതിയാനം
ਭਟਕਣਾ ਗੁਣਾਂਕ,വ്യതിയാനം ഗുണകം
ਡਾਇਡਿਕ ਸਿਸਟਮ,ഡയാഡിക് സിസ്റ്റം
ਵਿਕਰਣ,ഡയഗണൽ
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ,ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ
ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ,ഡയഗണൽ മാട്രിക്സ്
ਵਿਕਰਣ ਸਮਾਨਤਾ,ഡയഗണൽ സമാനത
ਚਿੱਤਰ,ഡയഗ്രം
ਚਿੱਤਰਕਾਰੀ ਢੰਗ,ഡയഗ്രമാറ്റിക് രീതി
ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ,ഡയഗ്രമാറ്റിക് അവതരണം
ਵਿਆਸ,വ്യാസം
ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ,ഒരു സെറ്റിന്റെ വ്യാസം
ਵਿਆਸ ਦੇ ਉਲਟ,വിപരീതമായി
ਪਾਸਾ ਸੁੱਟਣਾ,പകിട എറിയുക
ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ,ദ്വിമുഖ വർഗ്ഗീകരണം
ਦੁਵਿਧਾ,ദ്വിമുഖം
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,നിഘണ്ടു ക്രമം
ਅੰਤਰ ਕੈਲਕੂਲਸ,വ്യത്യാസം കണക്കുകൂട്ടൽ
ਅੰਤਰ ਸਮੀਕਰਨ,വ്യത്യാസ സമവാക്യം
ਅੰਤਰ ਫਾਰਮੂਲਾ,വ്യത്യാസം ഫോർമുല
ਅੰਤਰ ਢੰਗ,വ്യത്യാസം രീതി
ਸੈੱਟ ਦਾ ਅੰਤਰ,സെറ്റുകളുടെ വ്യത്യാസം
ਵੱਖ ਕਰਨ ਯੋਗ,വ്യത്യസ്തമായ
ਵਿਭਿੰਨ ਕਰਵ,വ്യത്യസ്തമായ വക്രം
ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ,വ്യത്യസ്തമായ പ്രവർത്തനം
ਅੰਤਰ,വ്യത്യസ്തമായ
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,ഡിഫറൻഷ്യൽ കാൽക്കുലസ്
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്
ਅੰਤਰ ਸਮੀਕਰਨ,ഡിഫറൻഷ്യൽ സമവാക്യം
ਵਿਭਿੰਨ ਰੂਪ,ഡിഫറൻഷ്യൽ ഫോം
ਅੰਤਰ ਫਾਰਮੂਲਾ,ഡിഫറൻഷ്യൽ ഫോർമുല
ਅੰਤਰ ਫੰਕਸ਼ਨ,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,ഡിഫറൻഷ്യൽ ജ്യാമിതി
ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ,ഉയർന്ന ക്രമത്തിന്റെ വ്യത്യാസം
ਫਰਕ ਭਾਗ,ഡിഫറൻഷ്യൽ ഘടകം
ਵੱਖਰਾ,വേർതിരിക്കുക
ਭਿੰਨਤਾ,വ്യത്യാസം
ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ,ഡിഫറൻഷ്യേഷൻ ഫോർമുല
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,വെക്റ്ററിന്റെ വ്യത്യാസം
ਫੈਲਾ,വ്യാപനം
ਅੰਕ,അക്കം
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,ഡിജിറ്റൽ ഡാറ്റ
ਮਾਪ,മാനം
ਆਯਾਮ,മാനം
ਅਯਾਮ ਰਹਿਤ,അളവില്ലാത്ത
ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ,ഒരു സമവാക്യത്തിന്റെ അളവ്
diophantine ਸਮੀਕਰਨ,diophantine സമവാക്യം
ਡਿੱਪ ਕੋਣ,മുക്കി കോൺ
ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ,ഡിപോളാർ കോർഡിനേറ്റുകൾ
dipole,ദ്വിധ്രുവം
ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ),ഡിപിരമിഡ് (ബൈപിരമിഡ്)
ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ഡിറാക് ഡെൽറ്റ ഫംഗ്‌ഷൻ
ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼,നേരിട്ടുള്ള പൊതു ടാൻജെന്റ്
ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ,സംവിധാനം ആംഗിൾ
ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ,സംവിധാനം ചെയ്ത ലൈൻ
ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ,ദിശാസൂചന ഡെറിവേറ്റീവ്
ਦਿਸ਼ਾ ਕੋਸਾਈਨ,ദിശ കോസൈൻ
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,മാക്സിമയുടെ ദിശ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ,പ്രൊജക്ഷന്റെ ദിശ
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,ദിശ അനുപാതം
ਡਾਇਰੈਕਟਰ ਸਰਕਲ,ഡയറക്ടർ സർക്കിൾ
ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ,ഡയറക്ടർ മണ്ഡലം
ਸਿੱਧਾ ਉਤਪਾਦ,നേരിട്ടുള്ള ഉൽപ്പന്നം
ਸਿੱਧਾ ਸਬੂਤ,നേരിട്ടുള്ള തെളിവ്
ਸਿੱਧਾ ਅਨੁਪਾਤ,നേരിട്ടുള്ള അനുപാതം
directrix,ഡയറക്‌ട്രിക്സ്
ਸਿੱਧੀ ਰਕਮ,നേരിട്ടുള്ള തുക
ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ,വിച്ഛേദിച്ച സെറ്റുകൾ
ਨਿਰੰਤਰਤਾ,നിർത്തലാക്കൽ
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ
ਲਗਾਤਾਰ ਵੰਡ,തുടർച്ചയായ വിതരണം
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,തുടർച്ചയായ പ്രവർത്തനം
ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ,തുടർച്ചയായ വേരിയേറ്റ്
ਵੱਖਰਾ,വ്യതിരിക്തമായ
ਵੱਖਰੀ ਵੰਡ,വ്യതിരിക്തമായ വിതരണം
ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ,ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
ਵੱਖਰਾ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ
ਵੱਖ ਨਮੂਨਾ ਸਪੇਸ,വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം
ਵੱਖਰਾ ਸੈੱਟ,വ്യതിരിക്തമായ സെറ്റ്
ਵੱਖਰੀ ਸਪੇਸ,വ്യതിരിക്ത സ്ഥലം
ਡਿਸਕਰੀਟ ਟੌਪੋਲੋਜੀ,വ്യതിരിക്ത ടോപ്പോളജി
ਵੱਖ ਵੱਖ,വ്യതിരിക്തമായ വ്യതിയാനം
ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,വിവേചനം
ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ (= ਵਿਤਕਰੇ ਵਾਲਾ ਵਿਸ਼ਲੇਸ਼ਣ),വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം)
ਟੁੱਟਣਾ,വേർപിരിയുക
ਵੱਖ-ਵੱਖ ਘਟਨਾਵਾਂ,പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ
ਵੱਖ-ਵੱਖ ਸੈੱਟ,വിഭജന സെറ്റുകൾ
ਯੂਨੀਅਨ ਨੂੰ ਤੋੜੋ,അവ്യക്തമായ യൂണിയൻ
ਵਿਛੋੜਾ,വിച്ഛേദനം
ਫੈਲਾਅ,വിസരണം
ਫੈਲਾਅ ਚਾਰਟ,ഡിസ്പേർഷൻ ചാർട്ട്
ਫੈਲਾਅ ਸਥਿਰ,വിസരണം സ്ഥിരമായ
ਫੈਲਾਅ ਚਿੱਤਰ,ഡിസ്പർഷൻ ഡയഗ്രം
ਡਿਸਪਰਸ਼ਨ ਮੈਟਰਿਕਸ (=ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ),ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്)
ਵਿਸਥਾਪਨ,സ്ഥാനമാറ്റാം
ਡਿਸਪਲੇ,ഡിസ്പ്ലേ
ਡਿਸਪਲੇ ਯੂਨਿਟ (=ਕੰਸੋਲ),ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ)
ਭਿੰਨ,സമാനതകളില്ലാത്ത
dissipative ਤਾਕਤਾਂ,വിഘടിപ്പിക്കുന്ന ശക്തികൾ
ਦੂਰੀ ਫੰਕਸ਼ਨ,ദൂരം പ്രവർത്തനം
ਦੂਰੀ ਮਾਡਿਊਲਸ,ദൂരം മോഡുലസ്
ਵੰਡ-ਮੁਕਤ ਢੰਗ,വിതരണ രഹിത രീതി
ਵੰਡਣ ਵਾਲਾ ਕਾਨੂੰਨ,വിതരണ നിയമം
ਵੱਖ ਕਰਨਾ,വ്യതിചലിക്കുക
ਭਿੰਨਤਾ,വ്യതിചലനം
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,വ്യതിചലന സിദ്ധാന്തം
ਵੱਖਰੇ,വ്യത്യസ്തമായ
ਵੱਖ-ਵੱਖ ਲੜੀ,വ്യത്യസ്‌ത പരമ്പര
ਵੰਡਿਆ ਅੰਤਰ,വിഭജിച്ച വ്യത്യാസം
ਵੰਡਣਯੋਗਤਾ,വിഭജനം
ਵੰਡਣਯੋਗ,ഹരിക്കാവുന്ന
ਵੰਡ,ഡിവിഷൻ
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,ഡിവിഷൻ അൽഗോരിതം
ਡਿਵੀਜ਼ਨ ਰਿੰਗ,ഡിവിഷൻ റിംഗ്
dodecagon,ഡോഡെകഗൺ
dodecahedron,ഡോഡെകാഹെഡ്രോൺ
ਡੋਮੇਨ,ഡൊമെയ്ൻ
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ
ਪਰਿਭਾਸ਼ਾ ਦਾ ਡੋਮੇਨ,നിർവചനത്തിന്റെ ഡൊമെയ്ൻ
ਮੌਜੂਦਗੀ ਦਾ ਡੋਮੇਨ,അസ്തിത്വത്തിന്റെ ഡൊമെയ്ൻ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰਣਨੀਤੀ,പ്രബലമായ തന്ത്രം
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ഡോപ്ലർ പ്രഭാവം
ਬਿੰਦੀ ਉਤਪਾਦ,ഡോട്ട് ഉൽപ്പന്നം
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,കുത്തുകളുള്ള വക്രം
ਡਬਲ ਫਰਕ,ഇരട്ട വ്യത്യാസം
ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ,ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
ਡਬਲ ਹੈਲਿਕਸ,ഇരട്ട ഹെലിക്സ്
ਡਬਲ ਅਟੁੱਟ,ഇരട്ട ഇന്റഗ്രൽ
ਡਬਲ ਏਕੀਕਰਣ,ഇരട്ട സംയോജനം
ਡਬਲ ਸੀਮਾ,ഇരട്ട പരിധി
ਡਬਲ ਨਮੂਨਾ ਯੋਜਨਾ,ഇരട്ട സാമ്പിൾ പ്ലാൻ
ਡਬਲ ਕ੍ਰਮ,ഇരട്ട ക്രമം
ਡਬਲ ਸੀਰੀਜ਼,ഇരട്ട പരമ്പര
ਡਬਲ ਪਿਛੇਤਰ ਸੰਕੇਤ,ഇരട്ട പ്രത്യയ നൊട്ടേഷൻ
ਡਬਲ ਸਮੇਸ਼ਨ,ഇരട്ട സംഗ്രഹം
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,താഴേക്കുള്ള ത്വരണം
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,താഴേക്കുള്ള സ്ഥാനചലനം
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,താഴേക്കുള്ള ചലനം
ਹੇਠਾਂ ਵੱਲ ਗਤੀ,താഴേക്കുള്ള വേഗത
ਖਿੱਚੋ,വലിച്ചിടുക
ਡਰੈਗ ਫੋਰਸ,ഡ്രാഗ് ഫോഴ്സ്
ਦੋਹਰਾ,ഇരട്ട
ਦੋਹਰਾ ਆਧਾਰ,ഇരട്ട അടിസ്ഥാനം
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,ഇരട്ട ആന്തരിക ഉൽപ്പന്നം
