Bengali,Gujarati
সংকল্প,નિશ્ચય
নির্ধারণ,નક્કી કરવા માટે
নির্ধারিত,નિર્ધારિત
ডিউটরন,ડ્યુટેરોન
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","વ્યક્ત, વિકાસ, વિકાસ"
"বিকাশকারী, বিকাশকারী","વિકાસકર્તા, વિકાસકર્તા"
"উন্নয়ন, উন্নয়ন","વિકાસ, વિકાસ"
বিচ্যুতি,વિચલન
শিশির,ઝાકળ
শিশির বিন্দু,ઝાકળ બિંદુ
দক্ষিণ মেরুকরণকারী,દક્ષિણ ધ્રુવીકરણ
ডায়গনিস্টিক পরীক্ষা,ડાયગ્નોસ્ટિક ટેસ્ટ
তির্যক,કર્ણ
চিত্র,રેખાકૃતિ
চিত্র,રેખાકૃતિ
ডায়াল,ડાયલ
ডায়ম্যাগনেটিক,ડાયમેગ્નેટિક
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
diamagnetism,ડાયમેગ્નેટિઝમ
ব্যাস,વ્યાસ
diametrically বিপরীত,ડાયમેટ્રિકલી વિરુદ્ધ
"হীরা, হীরা","હીરા, હીરા"
মধ্যচ্ছদা ডায়াফ্রাম,"ડાયાફ્રેમ, ડાયાફ્રેમ"
তাপ বিনিময় করা,હીટ એક્સચેન્જ
তাপ বিনিময় করা,હીટ એક્સચેન્જ
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"বিভাজন, আধা শিল্প","વિભાજન, અર્ધ-કલા"
ডাইক্রোমেট কোষ,ડાઈક્રોમેટ કોષ
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
ডিক্টাফোন,ડિક્ટાફોન
অস্তরক,ડાઇલેક્ટ્રિક
ডাইলেট্রিক্স,ડાઇલેક્ટ્રિક્સ
ডিজেল চক্র,ડીઝલ ચક્ર
ফাঁক,અંતર
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি","વિભેદક આવર્તન, વિચલન આવર્તન"
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল","વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક"
ডিফারেনশিয়াল শোষণ,વિભેદક શોષણ
পার্থক্য পরিবর্ধক,ડિસ્ટિંક્શન એમ્પ્લીફાયર
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার","પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર"
ডিফারেনশিয়াল ক্যাপাসিটর,વિભેદક કેપેસિટર
ডিফারেনশিয়াল জোন,વિભેદક ઝોન
ডিফারেনশিয়াল ডিফিউশন,વિભેદક પ્રસાર
আঙ্গক,વિભેદક સમીકરણ
ডিফারেনশিয়াল বিলুপ্তি সহগ,વિભેદક લુપ્તતા ગુણાંક
ইন্টারমিটার আয়নকরণ চেম্বার,ઇન્ટરમીટર આયનીકરણ ચેમ્બર
ডিফারেনশিয়াল আইসোটোপ পদ্ধতি,વિભેદક આઇસોટોપ પદ્ધતિ
ডিফারেনশিয়াল বেগ,વિભેદક વેગ
পার্থক্য করা,તફાવત કરવો
"পার্থক্য করা, পার্থক্য করা","ભિન્ન, ભિન્ન"
"পার্থক্য, পার্থক্য","ભેદભાવ, ભેદભાવ"
বিবর্তন,વિવર્તન
ডিফ্র্যাক্টোমিটার,ડિફ્રેક્ટોમીટર
"diffused, diffused","પ્રસરેલું, પ્રસરેલું"
বিচ্ছুরিত,પ્રસરેલું
বিস্তার,પ્રસરણ
diffusivity,પ્રસારતા
"অঙ্ক, ব্যাস, আঙুল","અંક, વ્યાસ, આંગળી"
ডিজিটাল রেকর্ডিং,ડિજિટલ રેકોર્ડિંગ
ডিজিটাল ভোল্টমিটার,ડિજિટલ વોલ્ટમીટર
দ্বি-আইসোটোপিক উপাদান,દ્વિ-આઇસોટોપિક તત્વો
বিস্তার,પ્રસરણ
সম্প্রসারণ বিকৃতি,વિસ્તરણ વિકૃતિ
এক্সোমিটার,એક્સોમીટર
ভিসফারিনি,વિસ્ફારીની
"এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি","વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ"
মাত্রিক,પરિમાણીય
মাত্রিকতা,પરિમાણ
বীমা ইউনিট,વીમા એકમ
মাত্রাহীন মাত্রা,પરિમાણહીન પરિમાણ
"অবচয়, হ্রাস","અવમૂલ્યન, ઘટાડો"
উজ্জ্বল,તેજસ્વી
ডায়োড,ડાયોડ
diopter,ડાયોપ્ટર
প্রতিসরণ জোন,રીફ્રેક્શન ઝોન
প্রতিসরণকারী লেন্স,રીફ્રેક્ટીંગ લેન્સ
"bow down, bow down, trough","નમવું, નમવું, નમવું, ચાટ"
পতনের কোণ,પતનનો કોણ
ডাইপোল,દ્વિધ્રુવ
বাইপোলার স্তর,દ્વિધ્રુવી સ્તર
ডিরাক ডেল্টা ফাংশন,ડીરાક ડેલ્ટા કાર્ય
"সোজা, সোজা, সোজা, সরাসরি, বিপরীত","સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ"
অনুলোম পারস্পরিক সম্পর্ক,અનુલોમ સહસંબંધ
সরাসরি বর্তমান,સીધો પ્રવાહ
সরাসরি,પ્રત્યક્ષ
"সরাসরি প্রভাব, সরাসরি প্রভাব","સીધો ફટકો, સીધો ફટકો"
"দিক, দিক","દિશા, દિશા"
নির্দেশমূলক,દિશાસૂચક
স্থান স্থিতিশীলতা,જગ્યા સ્થિરતા
"ডিকোসিন, ডিকোসিন","ડીકોસિન, ડીકો-કોસાઇન"
"দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক","દિશાસૂચક, દિશાસૂચક, દિશાસૂચક"
দিকনির্দেশনা,દિશાસૂચકતા
সাধারণ জালি,સામાન્ય જાળી
সোজা লাইন,સીધી લીટી
অনুক্রমিক অনুপাত,અનુક્રમિક ગુણોત્તર
সরাসরি পদ্ধতি,સીધી પદ્ધતિ
অভিমুখ,દિશા
সরাসরি পড়ার ডিভাইস,ડાયરેક્ટ રીડિંગ ડિવાઇસ
আগে টেলিস্কোপ,સામે ટેલિસ્કોપ
"বস্তু, বৃত্ত, চাকতি, চাকতি","પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક"
"নিমজ্জন, ইফিউশন, ব্লিচিং","નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ"
জল নিমজ্জন,પાણીમાં નિમજ્જન
"discontinuity, discontinuity, fracture","નિરંતરતા, નિરંતરતા, અસ્થિભંગ"
অবিচ্ছিন্ন,અવ્યવસ્થિત
"গবেষণা, অনুসন্ধান","સંશોધન, શોધ"
অসঙ্গতি,વિસંગતતા
কণা,રજકણ
"অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা","અંતર્મુખ એન્ટેના, ડીશ એન્ટેના"
"dissollution, granulation","વિસર્જન, દાણાદાર"
দ্রবীভূত ধ্রুবক,વિસર્જન સતત
অপচয় শক্তি,વિસર્જન ઊર્જા
দ্রবীভূত অর্ধ-জীবন,વિસર્જન અર્ધ જીવન
দ্রবীভূত পরিসীমা,વિસર્જન શ્રેણી
"স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি","ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન"
"ফল্ট লাইন, ফল্ট কোর","ફોલ્ટ લાઇન, ફોલ્ટ કોર"
ফল্ট লুপ,ફોલ્ટ લૂપ
"ব্যাধি, ব্যাধি, ব্যাধি","અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા"
বিশৃঙ্খলা,અરાજકતા
"বিভ্রান্তি, বিভ্রান্তি","મૂંઝવણ, મૂંઝવણ"
"dispersed, dispersed","વિખરાયેલું, વિખરાયેલું"
"dispersion, scattering","વિખેરવું, વિખેરવું"
প্রক্ষিপ্ত,અસ્ત્ર
dispersant,વિખેરી નાખનાર
প্রতিফলন,પ્રતિબિંબ
উত্পাটন,વિસ્થાપન
প্রদর্শনী,પ્રદર્શન
কনসোল,કન્સોલ
বিচ্ছিন্নকরণ শক্তি,છૂટાછેડા બળ
অসম,અસમાન
ক্ষয় সহগ,સડો ગુણાંક
ক্ষয়কারী,કાટ લગાડનાર
ক্ষয় সিস্টেম,સડો સિસ્ટમ
বিভাজ্য,અલગ કરી શકાય તેવું
পৃথক,અલગ
স্বভাব,સ્વભાવ
সামঞ্জস্যহীনতা,અસંગતતા
দূরত্ব,અંતર
দূরবর্তী,દૂર
"স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ","અલગ, અલગ, અલગ, અભિવ્યક્ત"
বৈষম্য,ભેદભાવ
পৃথক সম্পত্তি,અલગ મિલકત
"পার্থক্য করা, পার্থক্য করা","ભેદ પાડવો, ભેદ પાડવો"
বিকৃত,વિકૃત
বিকৃতি,વિકૃતિ
বিকৃতি স্থিতিস্থাপকতা,વિરૂપતા સ્થિતિસ્થાપકતા
বিতরণ করা পরিবর্ধক,વિતરિત એમ્પ્લીફાયર
"বিতরণ, বিতরণ","વિતરણ, વિતરણ"
"বন্টন নিয়ম, বন্টন নিয়ম","વિતરણ નિયમ, વિતરણ નિયમ"
ঝামেলা,ખલેલ
"পীড়িত, বিঘ্নিত ভারসাম্য","વ્યથિત, વિક્ષેપિત સંતુલન"
বিরক্তিকর শক্তি,ખલેલ પહોંચાડનાર બળ
"অহনিক, দিবাচর, দিবা, দৈনিক","આહનિક, દિવાચાર, દિવા, દૈનિક"
দৈনিক গতি,દૈનિક ગતિ
দ্বিজাতিক,બાયબેલેંટ
"নষ্ট করা, নষ্ট করা","વિખેરી નાખવું, વિખેરી નાખવું"
"divergence, divergence, divergence","ભિન્નતા, ભિન્નતા, ભિન્નતા"
ভিন্নমুখী,જુદીજુદી
ডাইভারশন,ડાયવર્ઝન
"বিভক্ত, বিভক্ত","વિભાજિત, વિભાજિત"
"বিভাগ, বিভাগ, বিভাগ","વિભાજન, વિભાજન, વિભાજન"
আয়নোস্ফিয়ারের D স্তর,આયનોસ્ફિયરનું ડી સ્તર
"অঞ্চল, প্রদেশ, অঞ্চল, ডোমেইন","પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન"
"গম্বুজ, গম্বুজ","ગુંબજ, ગુંબજ"
প্রভাবশালী অবস্থান,પ્રભાવશાળી સ્થિતિ
দাতা স্তর,દાતા સ્તર
মাদিত চুক্তি,મદિત સંધિ
"ভেজাল, ভেজাল","ભેળસેળ, ભેળસેળ"
ডপলার এফেক্ট,ડોપ્લર અસર
"ডোজ, ডোজ","ડોઝ, ડોઝ"
কোয়ান্টোমিটার,ક્વોન્ટોમીટર
"ডটেড, ডটেড","ડોટેડ, ડોટેડ"
"ডবল, ডিপ্লয়েড, পেয়ার, ডুয়াল, কমন, ডিকোটোমাস","ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી"
ডবল বন্ড,ડબલ બોન્ડ
বাইকনভেক্স লেন্স,બાયકોન્વેક્સ લેન્સ
বাইকনভেক্স লেন্স,બાયકોન્વેક્સ લેન્સ
বাইনারি ডিফারেনশিয়াল,દ્વિસંગી વિભેદક
ডবল ionization,ડબલ ionization
ডবল অণু,ડબલ પરમાણુ
দ্বিগুণ নির্ভুলতা,ડબલ ચોકસાઇ
ডবল প্রতিসরণ,ડબલ રીફ્રેક્શન
ডবল সিরিজ,ડબલ શ્રેણી
জোড়া তারা,જોડી તારા
দ্বিগুণ,ડબલ
অ্যাক্রোম্যাটিক লেন্স জোড়া,વર્ણહીન લેન્સ જોડી
"diffusion, expansion","પ્રસરણ, વિસ્તરણ"
দ্বিগুণ চার্জযুক্ত কণা,બમણું ચાર્જ થયેલ કણ
উভচর দূষিত,ઉભયજીવી ભ્રષ્ટ
ডবল আয়নিত,ડબલ ionized
নিম্নগামী,નીચે તરફ
ট্র্যাকশন আকরিক আকরিক আধা কমপ্যাক্ট,ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ
ট্র্যাকশন বল,ટ્રેક્શન બળ
"বাহ, প্রবাহ, অপোধ, প্রবাহ (খনি), পাঞ্জ (খাদ্য), স্থানচ্যুতি","વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન"
স্রোতধারা,વહેતો પ્રવાહ
কর্মক্ষম,ઓપરેશનલ
পরিবাহী ভোল্টেজ,વહન વોલ્ટેજ
ছোট বল,નાનો બોલ
হঠাৎ বিরতি,અચાનક વિરામ
"বিন্দু, মাইক্রো পয়েন্ট, ফোঁটা","બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું"
পতন,પડવું
শুষ্ক,શુષ્ક
শুকনো শুকনো হাইগ্রোমিটার,શુષ્ક શુષ્ક હાઇગ્રોમીટર
ব্যর্থ যোগাযোগ,નિષ્ફળ સંપર્ક
"ডবল অপারেশন, ডুয়াল অপারেশন","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
নালী,નળી
প্রসার্য,તાણયુક્ત
প্রসার্য,તાણયુક્ત
আবছা,મંદ
নিঃশব্দ,ચૂપ
জবানবন্দি,જુબાની
বামন তারা,વામન તારા
ডবল অক্ষ,ડબલ અક્ષ
গতিশীল,ગતિશીલ
গতিশীল,ગતિશીલ
"গতিবিদ্যা, গতিবিদ্যা","ગતિશીલતા, ગતિશીલતા"
ডায়নামো,ડાયનેમો
খাওয়া,જમવું
"পৃথিবী, পৃথিবী","પૃથ્વી, પૃથ્વી"
ভূমিকম্পের তীব্রতা,ભૂકંપની તીવ્રતા
পৃথিবী উপগ্রহ,પૃથ્વી ઉપગ્રહ
পৃথিবী সংযোগ ব্যবস্থা,પૃથ્વી જોડાણ સિસ્ટમ
স্থল তারের,જમીન વાયર
"কেন্দ্র, কেন্দ্রবিন্দু","કેન્દ્ર, કેન્દ્રબિંદુ"
উদ্ভটতা,તરંગીતા
অগ্রগামী,સોપારી
প্রতিধ্বনি,પડઘો
ধৃষ্টতা,ધારણા
বিপ্লব বৃত্তাকার স্থানাঙ্ক,પરિપત્ર કોઓર્ડિનેટ્સ
ঘূর্ণি,વમળ
প্রান্ত দোষ,ધાર દોષ
মূল প্রভাব,મુખ્ય અસર
এডিসন কোষ,એડિસન સેલ
সম্পাদনা,ફેરફાર કરો
কার্যকর,અસરકારક
দক্ষতা,કાર્યક્ષમતા
প্রয়াস,પ્રયાસ
স্রাব,સ્રાવ
"রূপক, eigen","અલંકારિક, eigen"
অষ্টভুজ,અષ્ટકોણ
আইনস্টাইন-বোস বন্টন আইন,આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો
তাত্ক্ষণিক প্রভাব,ત્વરિત અસર
আইনস্টাইনিয়াম,આઈન્સ્ટાઈનિયમ
আইনস্টাইন স্মোলুচভস্কি সমীকরণ,આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ
আইনস্টাইন-জনসংখ্যা,આઈન્સ્ટાઈન-વસ્તી
তাড়ানো,હકાલપટ્ટી
ইজেক্টর ক্যাপসুল,ઇજેક્ટર કેપ્સ્યુલ
ইজেক্টর,ઇજેક્ટર
ক্লিয়ারেন্স বোর্ড,ક્લિયરન્સ બોર્ડ
বিপরীত ক্যাপাসিট্যান্স,વ્યસ્ત ક્ષમતા
ইলাস্টিক,સ્થિતિસ્થાપક
"ইলাস্টিক প্রতিক্রিয়া প্রভাব, ইলাস্টিক পোস্টেরিয়র","સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા"
দোলক শরীর,ઓસીલેટરી બોડી
স্থিতিস্থাপকতা,સ્થિતિસ્થાપકતા
"ইলাস্টিকোমিটার, ইলাস্টিকোমিটার","સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર"
ইলাস্টিক নমনীয়তা,સ્થિતિસ્થાપક અસ્થિરતા
আয়নোস্ফিয়ারের ই-স্তর,આયનોસ્ફીયર ઈ-લેયર
ইলেকট্রেট,ઇલેક્ટ્રીટ
"বৈদ্যুতিক, বৈদ্যুতিক","ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ"
বিদ্যুৎ,વીજળી
"বিদ্যুতায়ন, চার্জিং","વીજળીકરણ, ચાર્જિંગ"
বিদ্যুতায়িত,ઇલેક્ટ્રિફાઇડ
"চার্জিত কণা, চার্জিত কণা","ચાર્જ કણ, ચાર્જ કણ"
ইলেক্ট্রোঅ্যাকোস্টিক,ઇલેક્ટ્રોએકોસ્ટિક
ইলেক্ট্রো-শব্দবিদ্যা,ઇલેક્ટ્રો-એકોસ્ટિક્સ
ইলেক্ট্রো-থার্মাল,ઇલેક્ટ્રો-થર્મલ
ইলেক্ট্রোকেমিক্যাল,ઇલેક્ટ્રોકેમિકલ
সমতুল্য,સમકક્ષ
ইলেক্ট্রোড,ઇલેક્ટ્રોડ
তড়িৎগতিবিদ্যা,ઇલેક્ટ્રોડાયનેમિક્સ
ইলেক্ট্রোডাইনামিক প্রভাব,ઇલેક્ટ્રોડાયનેમિક અસર
গ্যালভানিক বিচ্ছিন্নতা,ગેલ્વેનિક અલગતા
ইলেক্ট্রোলাইট,ઇલેક્ટ્રોલાઇટ
ইলেক্ট্রোলাইটিক,ઇલેક્ટ્રોલિટીક
"ইলেক্ট্রোফোরেসিস, ইলেক্ট্রোফোরেসিস","ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ"
ইলেক্ট্রোম্যাগনেট,ઇલેક્ટ્રોમેગ્નેટ
ইলেক্ট্রোম্যাগনেটিক ফিল্ড,ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર
তড়িৎচুম্বকত্ব,ઇલેક્ટ્રોમેગ્નેટિઝમ
তড়িৎচুম্বকত্ব,ઇલેક્ટ્રોમેગ્નેટિઝમ
"ইলেক্ট্রোমিটার অগ্রভাগ, ইলেক্ট্রোমিটার ভালভ","ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ"
তড়িচ্চালক বল,ઇલેક્ટ્રોમોટિવ બળ
ইলেকট্রন,ઇલેક્ટ્રોન
ঋণ বিদ্যুৎ,લોન વીજળી
বৈদ্যুতিক,ઇલેક્ટ્રોનિક
ইলেকট্রনিক ইজেন ফাংশন,ઇલેક્ટ્રોનિક ઇજનફંક્શન
ইলেকট্রনিক শক্তি,ઇલેક્ટ્રોનિક ઊર્જા
ইলেকট্রনিক্স,ઇલેક્ટ્રોનિક્સ
ইলেকট্রন অপটিক্স,ઇલેક્ટ્રોન ઓપ્ટિક્સ
ইলেক্ট্রো-অপটিক্স,ઇલેક્ટ્રો-ઓપ્ટિક્સ
তড়িৎচুম্বকত্ব,ઇલેક્ટ્રોમેગ્નેટિઝમ
ইলেক্ট্রোস্কোপ,ઇલેક્ટ્રોસ્કોપ
ইলেক্ট্রোস্ট্যাটিক,ઇલેક્ટ્રોસ્ટેટિક
ইলেক্ট্রোস্ট্যাটিক্স,ઇલેક્ટ્રોસ્ટેટિક્સ
ইলেক্ট্রোফোরেসিস,ઇલેક્ટ્રોફોરેસિસ
বৈদ্যুতিক সংযোগ,વિદ્યુત જોડાણ
বৈদ্যুতিক সংযোগকারী,ઇલેક્ટ્રિકલ કનેક્ટર
"উপাদান, সংখ্যালঘু, উপাদান","તત્વો, લઘુમતીઓ, ઘટકો"
"প্রাথমিক, প্রাথমিক, প্রাথমিক","પ્રાથમિક, પ્રાથમિક, પ્રાથમિક"
মূল চার্জ,મૂળ ચાર્જ
"elevation, elevation, elevation, elevation, elevation","એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન"
altimeter,અલ્ટિમીટર
"লিফট, এলিভেটর","એલિવેટર, એલિવેટર"
অ উপবৃত্তাকার,અંડાકાર
"প্রসারণ, বিবর্ধন, বিস্তারের কোণ","વિસ્તરણ, વિસ્તૃતીકરણ, ફેલાવો કોણ"
"মুক্তি, মুক্তি","મુક્તિ, મુક્તિ"
"প্রসারণ, বংশধর","પ્રસાર, સંતાન"
এম্বেড করতে,એમ્બેડ કરવા માટે
এমবেড করা,એમ્બેડેડ
ইস্যু করা হয়েছে,જારી
নির্গমন,ઉત્સર્જન
"নির্গততা, নির্গততা","ઉત્સર્જન, ઉત્સર્જન"
নির্গততা,ઉત્સર્જન
"বিকিরণকারী, নির্গতকারী","ઉત્સર્જક, ઉત્સર્જક"
"প্রাক-শক্তিবৃদ্ধি, বল","પૂર્વ-મજબૂતીકરણ, બળ"
অভিজ্ঞতামূলক,પ્રયોગમૂલક
"খালি, অপূর্ণ","ખાલી, અધૂરું"
"emulsifier, emulsifier","emulsifier, emulsifier"
"ইমালসন, ইমালসন","પ્રવાહી મિશ્રણ, પ્રવાહી મિશ્રણ"
"শেষ, শেষ, শেষ, শেষ","અંત, અંત, અંત, અંત"
চূড়ান্ত সংস্করণ,અંતિમ પુનરાવર્તન
দক্ষ শক্তি,ઊર્જા કાર્યક્ષમ
"অক্ষীয় অবস্থান, A- অবস্থান","અક્ષીય સ્થિતિ, એ-પોઝિશન"
"এন্ডোথার্মিক, এন্ডোথার্মিক","એન્ડોથર્મિક, એન્ડોથર્મિક"
এন্ডোথার্মিক প্রক্রিয়া,એન્ડોથર્મિક પ્રક્રિયા
শক্তি যোগাতে,ઉત્સાહિત કરવા માટે
শক্তি সহজাত,આંતરિક ઊર્જા
শক্তি শক্তিবর্ধক,ઉર્જા શક્તિ આપનાર
"ইঞ্জিন ইঞ্জিনিয়ারিং, ইঞ্জিনিয়ারিং","એન્જિન એન્જિનિયરિંગ, એન્જિનિયરિંગ"
বৃদ্ধি,વૃદ્ધિ
সমৃদ্ধ আইসোটোপ,સમૃદ્ધ આઇસોટોપ્સ
বর্ধিত চুল্লি,સંવર્ધિત રિએક્ટર
সমৃদ্ধকরণ,સંવર્ધન
সমৃদ্ধি,સમૃદ્ધિ
"সেট, সম্প্রদায়","સમૂહ, સમુદાય"
"এনথালপি, পরম তাপ","એન્થાલ્પી, સંપૂર્ણ ગરમી"
শক্তি,શક્તિ
এনট্রপি,એન્ટ્રોપી
প্রবেশ,પ્રવેશ
"গণনা, গণনা","ગણતરી, ગણતરી"
পৃষ্ঠা সংখ্যা,પૃષ્ઠ ક્રમાંકન
উপকেন্দ্র,અધિકેન્દ્ર
"অস্বচ্ছ, এপিস্কোপ","અપારદર્શક, એપિસ્કોપ"
এপিটাক্সি স্তর,એપિટેક્સી સ્તર
"apitaxi, overrun","apitaxi, overrun"
"সমান, সমান, সমান, সমান","સમાન, સમાન, સમાન, સમાન"
সমানকারী,બરાબરી
সমতা,સમાનતા
সমীকরণটি,સમીકરણ
"বিষুবরেখা, বিষুবরেখা, বিষুবরেখা, বিষুবরেখা","વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત"
"নিরক্ষীয়, নিরক্ষীয়, মধ্যবর্তী, নিরক্ষীয়","વિષુવવૃત્તીય, વિષુવવૃત્તીય, મધ્યવર્તી, વિષુવવૃત્તીય"
অবতল,અંતર્મુખ
অবতল,અંતર્મુખ
আইসোমেট্রিক,આઇસોમેટ્રિક
"equidistant, সমান্তরাল","સમદૂર, સમાંતર"
"ভারসাম্য, ভারসাম্য, ভারসাম্য","સંતુલન, સંતુલન, સંતુલન"
ইকুইডিভিশন,ઇક્વિડિવિઝન
সরঞ্জাম,સાધનસામગ્રી
"সমতা, যোগ্যতা","સમાનતા, યોગ્યતા"
সামঞ্জস্যপূর্ণ,ઇક્વિપોટેન્શિયલ
আইসোবার,આઇસોબાર્સ
সমতা,સમાનતા
"সমতুল্য, সমতুল্য (v.), সমতুল্য (n.)","સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (n.)"
সমতুল্য শোষণ,સમકક્ષ શોષણ
"সমতুল্য পরিবাহিতা, সমতুল্য পরিবাহিতা","સમકક્ષ વાહકતા, સમકક્ષ વાહકતા"
আইসোমেট্রিক লেন্স,આઇસોમેટ્રિક લેન્સ
"উল্লম্ব চিত্র, খাড়া চিত্র","ઊભી છબી, સીધી છબી"
উল্লম্ব,ઊભી
erg,અર્ગ
"energetic, মতামত","મહેનતુ, અભિપ્રાયયુક્ત"
"ভুল, ভুল, ভুল, ভুল","ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા"
টানেল ডায়োড,ટનલ ડાયોડ
চলে যাও,દુર જા
"অপরিহার্য, অপরিহার্য","આવશ્યક, આવશ્યક"
ইথার,ઈથર
ইউক্লিডীয় স্থানাঙ্ক,યુક્લિડિયન કોઓર્ડિનેટ્સ
ইউলার-কোণ,યુલર-કોણ
"eutectic, eutectic","eutectic, eutectic"
"evacuated, evacuated","ખાલી કરાવ્યું, ખાલી કરાવ્યું"
"evacuation, voiding","ખાલી કરાવવું, ખાલી કરવું"
"মূল্যায়ন, মূল্যায়ন","મૂલ્યાંકન, મૂલ્યાંકન"
বাষ্পীভূত,બાષ્પીભવન
"evaporation, evaporation, evaporation","બાષ્પીભવન, બાષ્પીભવન, બાષ્પીભવન"
এমন কি,સમ
"ঘটনা, পর্ব","ઘટના, એપિસોડ"
"কখনও নিরাপদ, কখনও নিরাপদ","હંમેશા સલામત, હંમેશા સલામત"
"সত্য, সত্য, সঠিক","સાચું, સાચું, ચોક્કસ"
এক্সোসেন্টার,એક્સોસેન્ટર
উপকেন্দ্র,અધિકેન્દ્ર
কেন্দ্রমুখী,કેન્દ્રબિંદુ
উদ্ভটতা,તરંગીતા
অত্যধিক,અતિશય
বিনিময়,વિનિમય
"উত্তেজনা, শক্তি","ઉત્તેજના, ઊર્જા"
উত্তেজিত করা,"ઉત્તેજીત કરવા, ઉત્સાહિત કરવા"
উত্তেজিত,ઉત્સાહિત
উদ্দীপক,ઉત્તેજક
উত্তেজনা,ઉત્તેજના
বর্জন নিয়ম,બાકાત નિયમ
মৃত্যুদন্ড,અમલ
"উচ্ছেদ, ক্যাথারসিস, এক্সট্রুশন, বন্ধ","ખાલી થવું, કેથાર્સિસ, બહાર કાઢવું, બંધ કરવું"
সমস্যা,મુદ્દો
"এক্সোথার্মিক, তাপ উত্তেজক","એક્ઝોથર્મિક, ગરમી ઉત્તેજક"
এক্সোথার্মিক,એક્ઝોથર્મિક
অস্বাভাবিক জ্বালানী,અસામાન્ય બળતણ
ছড়িয়ে,ફેલાવો
সম্প্রচার,પ્રસારણ
সম্প্রচারক,પ્રસારણકર્તા
সম্প্রসারণ,વિસ્તરણ
"বিস্তার, বিস্তার","ફેલાવો, ફેલાવો"
পরীক্ষা,પ્રયોગ
"পরীক্ষামূলক, পরীক্ষামূলক","પ્રાયોગિક, પ્રાયોગિક"
দরকারী,ઉપયોગી
"বিস্ফোরণ, বিস্ফোরণ","વિસ્ફોટ, વિસ્ફોટ"
সূচক,ઘાત
"সূচকীয়, সূচকীয়","ઘાતાંકીય, ઘાતાંકીય"
এক্সপোনেন্টি পটেনশিয়াল ওয়েল,એક્સપોનેન્ટી પોટેન્શિયલ વેલ
"এক্সপোজার, এক্সপোজার, এক্সপোজার, এক্সপোজার, কভার","એક્સપોઝર, એક્સપોઝર, એક્સપોઝર, એક્સપોઝર, કવર"
