Odiya,English
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଚ୍ୟାନେଲ୍ |","Data
 Communication
 Channel"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଉପକରଣ","Data
 Communication
 Equipment"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଇଣ୍ଟରଫେସ୍","Data
 Communication
 Interface"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ନେଟୱର୍କ","Data
 Communication
 Network"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ସେବା","Data
 Communication
 Service"
ତଥ୍ୟ ସଙ୍କଳନ,Data compaction
ତଥ୍ୟ ସଙ୍କୋଚନ |,Data compression
ଡାଟା ସଂଯୋଗ |,Data connection
ଡାଟା ସ୍ଥିର |,Data constant
"ତଥ୍ୟ
 ପ୍ରଦୂଷଣ","Data
 Contamination"
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ |,Data control
ଡାଟା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |,Data control block
ଡାଟା ରୂପାନ୍ତର |,Data conversion
ଡାଟା କନଭର୍ଟର |,Data convertor
ଡାଟା ଘୋଷଣା,Data declaration
"ଡାଟା ଘୋଷଣା
 ଷ୍ଟେଟମେଣ୍ଟ","Data declaration
 Statement"
ତଥ୍ୟ ସଂଜ୍ଞା,Data definition
"ତଥ୍ୟ ସଂଜ୍ଞା
 ନାମ","Data definition
 Name"
"ତଥ୍ୟ ସଂଜ୍ଞା
 ଷ୍ଟେଟମେଣ୍ଟ","Data definition
 Statement"
ଡାଟା ବିଳମ୍ବ |,Data delay
ଡାଟା ଡିଲିମିଟର |,Data delimiter
ଡାଟା ଘନତା |,Data density
"ତଥ୍ୟ ବର୍ଣ୍ଣନା
 ପ୍ରବେଶ","Data description 
 Entry"
"ତଥ୍ୟ ବର୍ଣ୍ଣନା
 ଭାଷା","Data description 
 Language"
ଡାଟା ଡିଜାଇନ୍ |,Data design
ଡାଟା ଉପକରଣ |,Data device
ଡାଟା ଅଭିଧାନ |,Data dictionary
ଡାଟା ନିର୍ଦ୍ଦେଶିତ ପ୍ରସାରଣ |,Data directed transmission
ଡାଟା ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ |,Data display unit
ଡାଟା ବଣ୍ଟନ ସିଷ୍ଟମ୍ |,Data distribution system
ତଥ୍ୟ ବିଭାଜନ |,Data division
ତଥ୍ୟ ଉପାଦାନ |,Data element
ଡାଟା ଉପାଦାନ ଶୃଙ୍ଖଳା |,Data element chain
"ତଥ୍ୟ ଏନକ୍ରିପସନ୍
 ଚାବି","Data encryption
 Key"
"ତଥ୍ୟ ଏନକ୍ରିପସନ୍
 ମାନକ","Data encryption
 Standard"
ତଥ୍ୟ ପ୍ରବେଶ,Data entry
ଡାଟା ଏଣ୍ଟ୍ରି ଡିଭାଇସ୍ |,Data entry device
ତଥ୍ୟ ତ୍ରୁଟି |,Data error
ତଥ୍ୟ ମୂଲ୍ୟାଙ୍କନ,Data evaluation
ଡାଟା ପରୀକ୍ଷା,Data examination
ତଥ୍ୟ ବିନିମୟ,Data exchange
ଡାଟା କ୍ଷେତ୍ର |,Data field
ଡାଟା ଫାଇଲ୍ |,Data file
ତଥ୍ୟ ପ୍ରବାହ |,Data flow
ଡାଟା ଫ୍ଲୋ ଚାର୍ଟ |,Data flow chart
ଡାଟା ଫ୍ଲୋ ନିୟନ୍ତ୍ରଣ |,Data flow control
ଡାଟା ପ୍ରବାହ ଚିତ୍ର |,Data flow diagram
ଡାଟା ଫର୍ମାଟ୍ |,Data format
ଡାଟା ଫର୍ମାଟ୍ ଆଇଟମ୍ |,Data format item
ଡାଟା ଜେନେରେଟର,Data generator
ଡାଟାଗ୍ରାମ୍,Datagram
ଡାଟାଗ୍ରାମ୍ ସେବା |,Datagram service
ଡାଟା ଗ୍ରାଫିକ୍ସ |,Data graphics
ଡାଟା ଗ୍ରାଫୋପସ୍କୋପ୍ |,Data graphoscope
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,Data handling
"ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
 କ୍ଷମତା","Data handling
 Capacity"
ଡାଟା ହାଇରାର୍କି |,Data hierarchy
ଡାଟା ହୋଷ୍ଟ (= ହୋଷ୍ଟ),Data host (= host)
ଡାଟା ସ୍ୱାଧୀନତା |,Data independence
ଡାଟା ଇନପୁଟ୍,Data input
ଡାଟ୍ଟ ଇନପୁଟ୍ ଷ୍ଟେସନ୍ |,Data input station
ଡାଟା ଅଖଣ୍ଡତା,Data integrity
ଡାଟା ଅଦଳବଦଳ |,Data interchange
ଭଏସ୍ ରେ ଡାଟା |,Data in voice
"ଡାଟା I / O
 ନିର୍ଦ୍ଦେଶ","Data I/O
 Instruction"
ଡାଟା ଆଇଟମ୍ |,Data item
ତଥ୍ୟ ସ୍ତର,Data level
ଡାଟା ଲାଇବ୍ରେରୀ |,Data library
"ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ |
 ବର୍ଣ୍ଣ","Data link control
 Character"
"ଡାଟା ଲିଙ୍କ୍ ଏସ୍କେପ୍ |
 ବର୍ଣ୍ଣ","Data link escape
 Character"
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |,Data link layer
ଡାଟା ତାଲିକା |,Data list
ଡାଟା ଲଗିଂ |,Data logging
ତଥ୍ୟ ପରିଚାଳନା,Data management
"ତଥ୍ୟ ପରିଚାଳନା
 ପ୍ରୋଗ୍ରାମ୍","Data management
 Program"
"ତଥ୍ୟ ପରିଚାଳନା
 ସିଷ୍ଟମ୍","Data management
 System"
ଡାଟା ମନିପୁଟ କରୁଛି |,Data manipulating
"ଡାଟା ମନିପୁଲେସନ୍
 ଭାଷା","Data manipulation
 Language"
ଡାଟା ମାସ୍କିଂ |,Data masking
ଡାଟାମାଟିକ୍ କମ୍ପ୍ୟୁଟର |,Datamatic computer
ଡାଟାମସନ,Datamation
ଡାଟା ମାଧ୍ୟମ |,Data medium
ତଥ୍ୟ ସ୍ଥାନାନ୍ତରଣ,Data migration
ଡାଟା ମୋଡ୍ |,Data mode
"ତଥ୍ୟ ଘୁଞ୍ଚାନ୍ତୁ |
 ନିର୍ଦ୍ଦେଶ","Data move
 Instruction"
ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର |,Data multiplexer
ତଥ୍ୟ ନାମ,Data name
ଡାଟା ନେଟୱାର୍କ |,Data network
ତଥ୍ୟ ଅପରେସନ୍ |,Data operation
ତଥ୍ୟ ସଂସ୍ଥା,Data organisation
ତଥ୍ୟ ଉତ୍ପତ୍ତି,Data origination
ତଥ୍ୟ ବାହ୍ୟପ୍ଟ,Data output
ଡାଟା ପଥ,Data path
ଡାଟା ପର୍ଯ୍ୟାୟ |,Data phase
Dataaphone,Dataphone
ଡାଟା ପ୍ଲଟର୍ |,Data plotter
ଡାଟା ସୂଚକ,Data pointer
ତଥ୍ୟ ପ୍ରସ୍ତୁତି,Data preparation
"ତଥ୍ୟ ପ୍ରସ୍ତୁତି
 ଉପକରଣ","Data preparation
 Device"
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,Data processing
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 କେନ୍ଦ୍ର","Data processing
 Centre"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଚକ୍ର","Data processing
 Cycle"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଯନ୍ତ୍ର","Data processing
 Machine"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ନୋଡ୍","Data processing
 Node"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଷ୍ଟେସନ |","Data processing
 Station"
"ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ସିଷ୍ଟମ୍","Data processing
 System"
ଡାଟା ସଞ୍ଚାଳକ |,Data processor
ତଥ୍ୟ ସୁରକ୍ଷା,Data protection
ଡାଟା ଶୁଦ୍ଧତା |,Data purification
ଡାଟା ରେଡିଓ |,Data radio
ଡାଟା ରିସିଭର୍ |,Data receiver
ଡାଟା ରେକର୍ଡ |,Data record
ଡାଟା ହ୍ରାସ |,Data reduction
ଡାଟା ରେଜିଷ୍ଟର |,Data register
ତଥ୍ୟ ବିଶ୍ୱସନୀୟତା |,Data reliability
"ତଥ୍ୟ
 ପ୍ରତିନିଧିତ୍ୱ","Data
 Representation"
ତଥ୍ୟ ପ୍ରଜନନ,Data reproduction
ଡାଟା ପୁନରୁଦ୍ଧାର,Data retrieval
"ତଥ୍ୟ ସମୀକ୍ଷା
 ନିୟନ୍ତ୍ରଣ","Data review
 Control"
ତଥ୍ୟ ସୁରକ୍ଷା,Data security
ଡାଟା ପୃଥକକର୍ତ୍ତା |,Data separator
ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |,Data set
ଡାଟା ସେଟ୍ କ୍ଲକ୍ |,Data set clocking
"ଡାଟା ସେଟ୍ ସଂଜ୍ଞା
 ଟେବୁଲ୍ |","Data set definition
 Table"
ଡାଟା ସେଟ୍ ଲେବଲ୍ |,Data set label
ଡାଟା ସେଟ୍ ନାମ |,Data set name
"ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |
 ସଂଗଠନ |","Data set
 Organisation"
"ଡାଟା ସେଟ୍ ରେଫରେନ୍ସ |
 ସଂଖ୍ୟା","Data set reference
 Number"
ଡାଟା ସେଟ୍ ସୁରକ୍ଷା |,Data set security
"ଡାଟା ସେଟ୍ ଉପଯୋଗିତା |
 ପ୍ରୋଗ୍ରାମ୍","Data set utility
 Program"
ଡାଟା ସଙ୍କେତ |,Data signal
ଡାଟା ସଙ୍କେତ ଜଳଜଳ ହାର |,Data signalling rate
ଡାଟା ସିଙ୍କ୍ |,Data sink
ତଥ୍ୟ ଉତ୍ସ |,Data source
ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,Data specification
ଡାଟା ଷ୍ଟେସନ |,Data station
ତଥ୍ୟ ସଂରକ୍ଷଣ,Data storage
"ତଥ୍ୟ ସଂରକ୍ଷଣ
 ଗଠନ","Data storage
 Structure"
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,Data stream
ତଥ୍ୟ ଗଠନ |,Data structure
"ତଥ୍ୟ ଗଠନ |
 ଚିତ୍ର","Data structure
 Diagram"
ତଥ୍ୟ ସୁଇଚ୍,Data switch
"ତଥ୍ୟ ସନ୍ଧାନ
 କେନ୍ଦ୍ର","Data switching
 Centre"
"ତଥ୍ୟ ସନ୍ଧାନ
 ବିନିମୟ","Data switching
 Exchange"
ଡାଟା ଟ୍ୟାବଲେଟ୍ |,Data tablet
ଡାଟା ଟର୍ମିନାଲ୍ |,Data terminal
"ଡାଟା ଟର୍ମିନାଲ୍ |
 ଉପକରଣ","Data terminal
 Equipment"
ଡାଟା ସମୟ |,Data time
ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍,Data transcription
"ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍
 ଉପକରଣ","Data transcription
 Device"
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |,Data transfer
"ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପର୍ଯ୍ୟାୟ","Data transfer
 Phase"
ଡାଟା ସ୍ଥାନାନ୍ତର ହାର |,Data transfer rate
"ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପଞ୍ଜିକରଣ କର |","Data transfer
 Register"
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,Data transmission
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଚ୍ୟାନେଲ୍ |","Data transmission
 Channel"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସୁବିଧା","Data transmission
 Facility"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଇଣ୍ଟରଫେସ୍","Data transmission
 Interface"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ରେଖା","Data transmission
 Line"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସେବା","Data transmission
 Service"
"ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଜାଲ","Data transmission
 Trap"
ଡାଟାଟନ୍,Datatron
ଡାଟା ପ୍ରକାର |,Data type
ସ୍ୱର ଅଧୀନରେ ତଥ୍ୟ |,Data under voice
ଡାଟା ଏକକ |,Data unit
ଡାଟା ବ valid ଧତା |,Data validation
ଡାଟା ଶବ୍ଦ,Data word
ଡେଟିଂ ରୁଟିନ୍ |,Dating routine
ଡାଟୁମ୍,Datum
DATIM ରେଖା |,Datum line
ଦଶମିକ ବିନ୍ଦୁ |,Decimal point
ନିଷ୍କ୍ରିୟତା |,Deactivation
ମୃତ ବ୍ୟାଣ୍ଡ,Dead band
ମୃତ ଫାଇଲ |,Dead file
ମୃତ ଲକ୍,Dead lock
ମୃତ ସମୟ,Dead time
ମୃତ ଜୋନ୍ |,Dead zone
ମୃତ ଜୋନ୍ ୟୁନିଟ୍ |,Dead zone unit
Deblock,Deblock
କିବଗ୍,Debug
ଡିବଗ୍,Debugger
ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |,Debugging aid
"ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |
 ନିତ୍ୟକର୍ମ |","Debugging aid
 Routine"
"ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
 ଭାଷା","Debugging 
 Language"
ମେମୋରୀ ଡମ୍ପିଂ ଡମ୍ପିଂ ଡମ୍ପିଂ |,Debugging memory dump
ତ୍ରୁଟି ନିବାରଣ ଫଳାଫଳ,Debugging output
ଡିବଗ୍ ମାକ୍ରୋସ୍ |,Debug macros
ତ୍ରୁଟି ନିବାରଣ ଷ୍ଟେଟମେଣ୍ଟ |,Debug statement
ଦଶନ୍ଧି,Decade
ଦଶମୀର କାଉଣ୍ଟର |,Decade counter
ନିଷ୍ପତ୍ତି ଟେବୁଲ୍ ଭାଷା |,Decision table language
ହ୍ରାସ ସମୟ,Deceleration time
"ବିକେନ୍ଦ୍ରୀକରଣ
 ସୂଚନା
 ସିଷ୍ଟମ୍","Decentralised
 Information
 System"
ଲିବିଲ୍,Decibel
ନିର୍ଣ୍ଣୟ,Decidability
ଦଶମିକ ଗାଣିତିକ ଅପରେସନ୍ |,Decimal arithmetic operation
ଦଶମିକ ଆଲାଇନ୍ମେଣ୍ଟ |,Decimal alignment
ଦଶମିକ ଅଙ୍କ |,Decimal digit
ଦଶମିକ ମାର୍କର |,Decimal marker
ଦଶମିକ ମୁଖ,Decimal notation
ଦଶମିକ ସଂଖ୍ୟା |,Decimal numeral
"ଦଶମିକ
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍","Decimal
 Numeration
 System"
"ଦଶମିକ ଚିତ୍ର
 ତଥ୍ୟ","Decimal picture
 Data"
ଦଶମିକ ପ୍ରତୀକ |,Decimal symbol
ଡିସିପିଚର୍,Decipher
ନିଷ୍ପତ୍ତି,Decision
ନିର୍ଣ୍ଣୟ ବାକ୍ସ,Decision box
ନିଷ୍ପତ୍ତି ସର୍କିଟ୍ |,Decision circuit
ନିର୍ଣ୍ଣୟ ବିଷୟବସ୍ତୁ |,Decision content
ନିଷ୍ପତ୍ତି ଉପାଦାନ |,Decision element
"ନିଷ୍ପତ୍ତି
 ନିର୍ଦ୍ଦେଶ","Decision
 Instruction"
"ନିଷ୍ପତ୍ତି
 କ୍ଲେଚନିଜିମ୍ |","Decision
 Kmechanism"
ନିଷ୍ପତ୍ତି ଭାଷା,Decision language
ନିର୍ଣ୍ଣୟ ତର୍କ,Decision logic
"ନିର୍ଣ୍ଣୟ ତର୍କ
 ଅନୁବାଦକ","Decision logic
 Translator"
ନିର୍ଣ୍ଣୟ ନଳ,Decision principle
ନିର୍ଣ୍ଣୟ ନିୟମ,Decision rule
"ନିଷ୍ପତ୍ତି
 ଅନୁକରଣ","Decision
 Simulation"
ନିର୍ଣ୍ଣୟ ସଂରଚନା |,Decision structure
ନିର୍ଣ୍ଣୟ ସାରଣୀ,Decision table
ନିଷ୍ପତ୍ତି ସମ୍ବିଧାନ,Decision theory
ସ୍ଥିର ନିଷ୍ପତ୍ତି,Decision constant
ଡେକୋଡର୍,Decoder
"ଡିକୋଡିଂ
 ନିର୍ଦ୍ଦେଶ","Decoding
 Instruction"
ଚପଲ,Decollate
ଡିକୋଲୋଲାଟର,Decollator
କ୍ଷତିକାରକ,Deconcentration
ଦଣ୍ଡ,Decrement
ଡିକ୍ରିପ୍ଟ୍ |,Decrypt
Decurl,Decurl
ଉତ୍ସର୍ଗୀକୃତ ଚ୍ୟାନେଲ |,Dedicated channel
ଉତ୍ସର୍ଗୀକୃତ ସର୍କିଟ୍ |,Dedicated circuit
"ଉତ୍ସର୍ଗୀକୃତ
 ସଂଯୋଗ","Dedicated
 Connection"
ଉତ୍ସର୍ଗୀକୃତ ଧକ୍କା |,Dedicated deviced
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,Dedicated line
ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |,Dedicated port
ଉତ୍ସର୍ଗୀକୃତ ରେଜିଷ୍ଟର |,Dedicated register
ଡିଫଲ୍ଟ |,Default
ଡିଫଲ୍ଟ ଗୋଷ୍ଠୀ,Default group
ଡିଫଲ୍ଟ ବିକଳ୍ପ |,Default option
ଡିଫଲ୍ଟ ପାରାମିଟର |,Default parameter
ଡିଫଲ୍ଟ ମୂଲ୍ୟ,Default value
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ଠିକଣା","Deferred
 Addressing"
ସ୍ଥଗିତ ପ୍ରବେଶ,Deferred entry
ସ୍ଥଗିତ ପ୍ରସ୍ଥାନ,Deferred exit
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ରକ୍ଷଣାବେକ୍ଷଣ","Deferred
 Maintenance"
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
ରକ୍ଷଣାବେକ୍ଷଣ
ସମୟ","Deferred
Maintenance
Time"
"ସ୍ଥଗିତ ରଖାଯାଇଛି |
 ପ୍ରକ୍ରିୟାକରଣ","Deferred
 Processing"
ସ୍ଥଗିତ ପୁନ art ଆରମ୍ଭ |,Deferred restart
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଇଟମ୍ |,Defined item
ନିର୍ଦ୍ଦିଷ୍ଟ ନେଟୱାର୍କ |,Definite network
ଡିଫଲେସନ୍ ପ୍ଲେଟ୍ |,Deflection plate
ଦେଗସ୍,Degauss
ଦେଗରସର୍,Degausser
Deeenneacy,Degeneracy
ଅବନତି ଫ୍ୟାକ୍ଟର୍ |,Degradation factor
"ମଲ୍ଟି ମଲ୍ଟି-
 ପ୍ରୋଗ୍ରାମିଂ","Degree of multi-
 Programming"
ବିଳମ୍ବ,Delay
ଡେଲି କାଉଣ୍ଟର |,Delay counter
ଭିନ୍ନ ଭିନ୍ନ |,Delay differential
ବିଳମ୍ବ ଅଙ୍କ,Delay digit
ବିକୃତି ବିଳମ୍ବ କରନ୍ତୁ |,Delay distortion
ବିଳମ୍ବ ଉପାଦାନ |,Delay element
ସାଇକେଲାଇଜର ବିଳମ୍ବ,Delay equaliser
ବିଳମ୍ବ,Delayline
ବିଳମ୍ବ ରେଖା ସ୍ମୃତି |,Delay line memory
ବିଳମ୍ବ ରେଖା ରେଜିଷ୍ଟର |,Delay line register
ବିଳମ୍ବ ରେଖା ସଂରକ୍ଷଣ |,Delay line storage
ଲୁପ୍ ଷ୍ଟୋର୍କୁ ବିଳମ୍ବ କରନ୍ତୁ |,Delay loop store
"ବିଳମ୍ବ
 ପ୍ରୋଗ୍ରାମିଂ","Delay
 Programming"
ବିଳମ୍ବ ସମୟ,Delay time
"ବିଲକ୍ କରନ୍ତୁ |
 (= De","Deleave
 (= Decollate)"
ବିଲୋପ କରନ୍ତୁ |,Delete
ବର୍ଣ୍ଣ ବିଲୋପ କରନ୍ତୁ |,Delete character
ଚାବିକୁ ବିଲୋପ କରନ୍ତୁ |,Delete key
ବିଲୋପ ରେକର୍ଡ,Deletion record
ପ୍ରତାରଣା,Delimiter
"ପ୍ରତାରଣା
 ଷ୍ଟେଟମେଣ୍ଟ","Delimiter
 Statement"
ପ୍ରଶବ ସମୟ,Delivery time
ଡେଲଟା ମୋଣ୍ଟୁଲେସନ୍ |,Delta modulation
ଡେଲଟା ଶବ୍ଦ,Delta noise
ଚାହିଦା,Demand
ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ,Demand fetching
ଚାହିଦା,Demand paging
"ଚାହିଦା
 ପ୍ରକ୍ରିୟାକରଣ","Demand
 Processing"
ଡିମାଣ୍ଡ ଚାହିଦା |,Demand staging
ପିତ୍ତଳ ଷ୍ଟ୍ରିପ୍ |,Demarcation strip
ଡେମୋଡୁଲେସନ୍,Demodulation
Demodulator,Demodulator
"ଭିକୋଗ୍ରାଫିକ୍
 ପ୍ରୟୋଗ","Demographic
 Application"
ବେକଣ୍ଟ |,Demount
Demultipxting,Demultiplexing
ଘନ ତାଲିକା,Dense list
ଘନତା,Density
ନିର୍ଭରଶୀଳ ଥିଓରୀ |,Dependency theory
"ନିର୍ଭରଶୀଳ |
 ବିଭାଗ","Dependent
 Segment"
ନିର୍ଭରଶୀଳ ୟୁନିଟ୍ |,Dependent unit
Dique,Deque
ବଧିବା,Derning
: ଓହ୍ଲ,Descender
ଅବତରଣ କରନ୍ତୁ,Descending sort
ବର୍ଣ୍ଣନା,Description
ବର୍ଣ୍ଣନା ତାଲିକା,Description list
ବର୍ଣ୍ଣନା,Descriptor
ଡିଜାଇନ୍,Design
ଉପକରଣକୁ ନିର୍ଦ୍ଦିଷ୍ଟ କରନ୍ତୁ |,Designating device
ଡିଜାଇନ୍ ମୋଡେମ୍ |,Design modem
"ଡିଜାଇନ୍
 ଅପ୍ଟିମାଇଜେସନ୍","Design
 Optimization"
ଡିଜାଇନ୍ ରହସ୍ୟ,Design secrecy
ଡିଜାଇନ୍ ସିମୁଲେସନ୍,Design simulation
ଇଚ୍ଛାକୃତ ମୂଲ୍ୟ,Desired value
ଡେସ୍କ କାଲକୁଲେଟର,Desk calculator
ଡେସ୍କ ଯାଞ୍ଚ |,Desk checking
ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |,Desk top computer
ପଠନ,Despatch
ଗନ୍ତବ୍ୟସ୍ଥଳ,Destination
"ଗନ୍ତବ୍ୟସ୍ଥଳ
 ଠିକଣା","Destination
 Address"
ଗନ୍ତବ୍ୟସ୍ଥଳ କୋଡ୍,Destination code
ଗନ୍ତବ୍ୟସ୍ଥଳ କ୍ଷେତ୍ର,Destination field
ଗନ୍ତବ୍ୟସ୍ଥଳ ଫାଇଲ୍ |,Destination file
ଗନ୍ତବ୍ୟସ୍ଥଳ ଷ୍ଟେସନ,Destination station
ବିନାଶ,Destrucaddition
ବିନାଶକାରୀ କର୍ସର୍ |,Destructive cursor
ବିନାଶକାରୀ ପ read ଼ନ୍ତୁ |,Destructive read
ବିନାଶକାରୀ ଷ୍ଟୋରେଜ୍ |,Destructive storage
ବନ୍ଦ କରନ୍ତୁ |,Detab
ସବିଶେଷ କାର୍ଡ |,Detail card
ସବିଶେଷ ଫାଇଲ |,Detail file
ସ୍ତରୀୟ,Detap
ଚିହ୍ନଟ ଯୋଗ୍ୟ ଉପାଦାନ |,Detectable element
"ନିର୍ଣ୍ଣୟକାରୀ |
 ସ୍ୱୟଂଚାଳିତଟି","Deterministic
 Automata"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ଯନ୍ତ୍ର","Deterministic
 Machine"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ମଡେଲ୍","Deterministic
 Model"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ସମସ୍ୟା","Deterministic
 Problem"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ପ୍ରକ୍ରିୟା","Deterministic
 Process"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ପ୍ରୋଗ୍ରାମ୍","Deterministic
 Program"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ପ୍ରୋଗ୍ରାମିଂ","Deterministic
 Programming"
"ନିର୍ଣ୍ଣୟକାରୀ |
 କ୍ରମସେସିଂ |
 ସମସ୍ୟା","Deterministic
 Sequencing
 Problem"
"ନିର୍ଣ୍ଣୟକାରୀ |
 ପରିସ୍ଥିତି","Deterministic
 Situation"
"ବିକାଶ
 ସିଷ୍ଟମ୍","Development
 System"
ବିକାଶ ସମୟ,Development time
ବିକାଶ ଉପକରଣ,Development tool
"ଠାରୁ ବିଚ୍ୟୁତ
 ର line ଖ","Deviation from
 Linearity"
ଉପକରଣ,Device
ଉପକରଣ ଠିକଣା,Device address
ଉପକରଣ ବ୍ୟାକଅପ୍ |,Device backup
"ଉପକରଣ ନିୟନ୍ତ୍ରଣ
 ବର୍ଣ୍ଣ","Device control
 Character"
ଉପକରଣ ନିୟନ୍ତ୍ରକ |,Device controller
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,Device control unit
ଉପକରଣ ସଂଯୋଜନା |,Device coordinate
ଉପକରଣ-ନିର୍ଭରଶୀଳ |,Device-dependent
"ଉପକରଣ ନିର୍ଭରଶୀଳ |
 ପ୍ରୋଗ୍ରାମ୍","Device dependent
 Program"
ଉପକରଣ ପତାକା |,Device flag
"ଉପକରଣ
 ସ୍ୱାଧୀନତା","Device
 Independence"
"ଉପକରଣ
 ସ୍ୱାଧୀନ","Device 
 Independent"
"ଉପକରଣ
 ସ୍ୱାଧୀନତା
 ପ୍ରୋଗ୍ରାମ୍","Device
 Independence
 Program"
"ଉପକରଣ ରେଖା
 (= ପ୍ରଦର୍ଶନ ରେଖା)","Device line
 (=Display line)"
"ଉପକରଣ ମିଡିଆ |
 ନିୟନ୍ତ୍ରଣ ଭାଷା |","Device media
 Control language"
ଉପକରଣ ନାମ,Device name
ଉପକରଣ ସଂଖ୍ୟା,Device number
ଉପକରଣ ଧାଡି |,Device queue
ଉପକରଣ ସ୍ଥିତି ଶବ୍ଦ,Device status word
ଉପକରଣ ପ୍ରକାର |,Device type
"ଡାଏଡିକ୍ ବୁଲିଅନ୍ |
 ଅପରେସନ୍","Diadic boolean
 Operation"
ନିରାକରଣ,Diagnosis
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଚେକ୍ |,Diagnostic check
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଫଙ୍କସନ୍ |
 ପରୀକ୍ଷା","Diagnostic function
 Test"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ମେକାନିଜିମ୍ |,Diagnostic mechanism
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 ବାର୍ତ୍ତା |","Diagnostic
 Message"
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 ପ୍ରୋଗ୍ରାମ୍","Diagnostic
 Program"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ରୁଟିନ୍ |,Diagnostic routine
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,Diagnostics
"ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
 କ techni ଶଳ |","Diagnostic
 Technique"
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପରୀକ୍ଷା |,Diagnostic test
ଚିତ୍ର,Diagram
ଡାଏଲ୍ କରନ୍ତୁ |,Dial
ଡାଏଲ୍ ଲାଇନ୍ |,Dialed line
ଡାଏଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |,Dial exchange
ଡାଏଲ୍ କରିବା,Dialing
