Punjabi,Odiya
ਸਾਇਅਰ ਏਰੀਟਿਨਮ,ସିକର୍ ଆରିଏଟିନମ୍ |
Cichlid ਮੱਛੀ,ସିଚ୍ଲିଡ୍ ମାଛ |
ਸੀ-ਹੋਰੀਜੋਨ,C- HoRizone
ਸੀਲਿਆ,ସିଲିଆ
ਗਿਲਿਅਰੀ ਸਰੀਰ,ସିଲିରୀ ଶରୀର
ਸਿਲੇਰੀ ਗੈਂਗਲੀਅਨ,ସିଲିଆରି ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
ਸਿਲਾਈਡਰੀ ਲਹਿਰ,ସିଲିଂ ଆନ୍ଦୋଳନ |
ਗਿਲੀਆਰੀ,ସିଲିଂ
ਸੀਲੀਏਟ,ଦିଲିଜ
Cilia (Cilia),ସିଲିୟମ୍ (ସିଲିଆ)
ਸਿਨੋਨਾ,ସିନ୍ନୋନା |
ਸਿਓਨਾ,କ୍ରିଆନା |
ਸਿਪ੍ਰੋਫਲੋਕਸਸੀਨ,CiproflookSacain
ਗੇੜ,ପ୍ରଚାର
ਸਰਕੂਲੇਟਰੀ ਸਿਸਟਮ,ରକ୍ତ ସଞ୍ଚାଳନ ବ୍ୟବସ୍ଥା |
ਘੇਰੋਪੈਫਜੀਲ ਕਮਿਸਰ,ସୁନ୍ନୋସୋଫିଜାଲ୍ କମିଶର୍ |
ਸਿਰਹੋਜ਼,ସିରୋହୋଜ୍
ਸਿਰੋਸਿਸ,ସିରୋସିସ୍ |
Cir cirhousous,ସିରହାଉସ୍
Cterna,ସିଷ୍ଟିଷ୍ଟନା |
Cistrann,Cistron
ਸਿਟਰਲਾਈਨ,ସିଟ୍ରୁଇନାଇନ୍ |
ਨਿੰਬੂ ਫਲ,ସାଇଟ୍ରସ୍ ଫଳ |
ਕਲੈਡੀਜਿਸਟਿਕਸ,କ୍ଲାନ୍ତୀ
ਕਲੇਡਡ,କ୍ଲାନ୍ତ
ਕਲੋਡੋਫੋਰਾ,କ୍ଲାଡୋଫାରା |
ਕਲੇਰੀਆ ਗਾਰਸੀਪਿਨਸ,କ୍ଲିୟରିଆ ଗାର୍ଇପିନସ୍ |
ਕਲਾਸ,ଶ୍ରେଣୀ
ਕਲਾਸ,ଶ୍ରେଣୀ
ਵਰਗੀਕਰਣ,ବର୍ଗୀକରଣ
ਕਲੇਵਿਸ,କ୍ଲାସରଗୁଡିକ
ਕਲੇਵਿਕਲ,କ୍ଲାଭିକଲ୍
ਕਪੜੇ,କ୍ଲାସ୍ ଅଙ୍କ |
ਮਿੱਟੀ,ମାଟି
ਕਲੇਵੇਜ ਫੁਰੋ,କ୍ଲିଭେଜ୍ ଫ୍ରୋ |
ਕਲੇਸ਼,କ୍ଲିଅରିଗମ୍
ਕਲੇਮੇਟਿਸ,କ୍ଲେମାଟିସିସ୍ |
ਮੌਸਮ,ଜଳବାୟୁ
ਮੌਸਮ ਜ਼ੋਨ,ଜଳବାୟାବ କ୍ଷେତ୍ର
ਜਲਵਾਯੂ,ଆରୋହଣ ପାରାମିଟର |
ਸਿਖਰ ਤੇ ਕਮਿ Community ਨਿਟੀ,କ୍ଲାଇମାକ୍ସ ସମ୍ପ୍ରଦାୟ |
ਚੜਾਈ,ପର୍ବତାରୋହୀ
ਚੜ੍ਹਨਾ,ଚ climିବା
ਕਲੀਨਿਕਲ ਅਵਧੀ,କ୍ଲିନିକାଲ୍ ଅବଧି |
ਕਲਿਟੇਲਰ,କ୍ଲିଟେଲାର୍ |
ਕਲਾਈਟਲਮ,କ୍ଲାଇଟ୍ ଲୋଗ୍ |
ਕਲਾਕਾਰ,ଶ୍ରେଷ୍ଠ
ਕਲਿਟਰਿਸ,ଶ୍ରେଷ୍ଠ ମୂଲ୍ୟାଙ୍କନ
ਕਲੋਕਾ,କ୍ଲାକା
ਕਲੋਨਲ ਡੱਡੂ,କ୍ଲୋନାଲ ବେଙ୍ଗ |
ਕਲੋਨਲ ਪ੍ਰਸਾਰ,କ୍ଲୋନାଲ ପ୍ରଚାର
ਕਲੋਨਲ ਚੋਣ,କ୍ଲୋନାଲ୍ ଚୟନ |
ਕਲੋਨ,କ୍ଲୋନ
ਕਲੋਨਿੰਗ,ଘନ୍ବାଣ
ਵਿਆਹ ਨੂੰ ਬੰਦ ਕਰੋ,ବିବାହ ବନ୍ଦ କର |
ਬੰਦ ਸਿਸਟਮ,ବନ୍ଦ ବ୍ୟବସ୍ଥା
ਕਲੋਸਟ੍ਰਿਡਿਅਮ,କ୍ଲଷ୍ଟର ସର୍ଟିସିୟମ୍
ਕਲੋਸਟ੍ਰਿਡਿਅਮ ਬੋਟਲਿ iiialium ਜ਼ੀਅਮ,କ୍ଲଷ୍ଟ୍ରିଡିୟମ୍ ବଟିକଲିୟମ୍ |
ਕਲੋਟ ਬੁਸਟਰ,କ୍ଲଟ୍ ବଷ୍ଟର୍ |
ਖੂਨ ਦੀ ਜੰਮਣਾ,ରକ୍ତ ବନ୍ଦ
ਕਲੋਵਰ ਬੀਨ,କ୍ଲଭଭର ବିନ୍ |
ਕਲੋਵਰ-ਪੱਤਾ ਮਾਡਲ,କ୍ଲୋଭର-ପତ୍ର ମଡେଲ |
ਕਲੋਨ ਫਿਸ਼,କ୍ଲାଉନ୍ ମାଛ |
ਸੀਨੀਡੀਆਕਾਰ,Cnidarians
Cnidblast,Cnidoblast
ਸਹਿਣਸ਼ੀਲਤਾ,Coachervate
ਮੋਟੇ ਐਡਜਸਟਮੈਂਟ ਨੋਬ,କଠିନ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଗଣ୍ଠି |
ਮੋਟੇ ਰੇਤ,କଠିନ ବାଲି |
ਤੱਟਵਰਤੀ ਡੀਸ,ଉପକୂଳର ଡ୍ୟୁନ୍ |
ਤੱਟਵਰਤੀ ਪ੍ਰਤ ਸਭਿਆਚਾਰ ਫਾਰਮ,ଉପକୂଳ ପ୍ରବାହିତ ସଂସ୍କୃତି ଫାର୍ମ |
ਕੋਬਾਲਟ,ସହଯୋଗୀ
ਕੋਕੀਨ,କୋକେନ୍
ਕੋਕਸੀਡੀਓਸਿਸ,କୋକସିଓଜିଓସ୍
COCCUS,କୋକସ୍ |
ਕੋਸੈਕੈਕਸ,Coccyx
ਕੋਚਲਿਆ,କୋଚେଲା
ਕੋਚਲਿਆ,କୋଚେଲା
ਕੋਕੂਨ,ନଡିଆ
ਕੋਡ ਜੈਨੇਟਿਕ ਪ੍ਰੋਗਰਾਮ,କୋଡ୍ ଜେନେଟିକ୍ ପ୍ରୋଗ୍ରାମ୍ |
ਕੋਡਾਈਨ,କୋଡ୍ କର
ਕੋਡਿੰਗ,ସହଯୋଗ
ਕੋਡਿੰਗ,ସହଯୋଗ
ਕੋਡਿੰਗ,ସହଯୋଗ
ਕੋਡਿੰਗ ਸਟ੍ਰੈਂਡ,ସହକଳା ଷ୍ଟାଣ୍ଡିଂ |
ਕੋਡੋਮਾਈਨੈਂਸ,କୋଡୋମିନାନ୍ସ |
ਕੋਡੋਨ,କଡନ୍ |
ਕੋਇਰੇਟਰਰੇਟ,Celelnter
ਕੋਲੇਨਟਰੋਨ,Ceelnntoner
ਸੇਲੀਆਕ ਗੈਂਗਲੀਅਨ,ସେଲିଆକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
ਕੋਲੀਮੈਟ,Celeblate
ਕੋਮਲ,ସହଯୋଗୀ
ਕੋਨੇਮਿਕ ਐਪੀਥੀਲਿਅਮ,କିକୋମିକ୍ ଏପିଟେଲିୟମ୍ |
ਕੋਮਲ ਤਰਲ,କାବେୟଲିଫିକ୍ ଫ୍ଲୁଇଡ୍ |
Coelomo SAC,କୋଲୋମୋ ସାକ୍ |
ਕੋਨੋਵਿਟਿਕ,କୋଏେନିସିକ୍ |
ਕੋਨੋਪੋਡੀਆਸੈ,କୋଏନୋପିପିେଟ୍ |
ਸਿੱਕੇ,ସହଯୋଗୀ
ਸਹਿ-ਵਿਕਾਸ,ସହ-ବିବର୍ତ୍ତନ |
ਸਹਿ-ਵਿਗਾੜ,ସହ-ବିଲୁପ୍ତ |
ਸਹਿ-ਕਾਰਕ,ସହ-ଫ୍ୟାକ୍ଟର୍ |
ਏਕਤਾ,ଘନିଷ୍ଠ
ਸਹਿਣਸ਼ੀਲਤਾ,ମାଣ୍ଡୋନ୍ ଫୋର୍ସ |
ਸਹਿਯੋਗੀ ਸਿਧਾਂਤ,ମାଣ୍ଡୋନ୍ ସିଦ୍ଧାନ୍ତ |
ਏਕਤਾ-ਤਣਾਅ-ਪਾਰਦਰਸ਼ੀ,କୋହିଅନ୍-ଟେନସନ-ଟ୍ରାନ୍ସପେରେସନ୍ |
ਕੋਹੋਰਟ,କୋର୍ଟ |
ਰਾਇਕੁਲਰ ਜਾਂ ਹੈਲੀਕਲੀ,ସ୍ପିରାଲ୍ କିମ୍ବା ଅଦୃଶ୍ୟ ଭାବରେ
ਕੋਇਲਡ,କୋଇଲା
ਕੋਇਟਸ,କିତାଶକ
CITUs ਇੰਟਰਫੋਟਸ (ਕ withdrawal ਵਾਉਣ),କିତାସ୍ ବାଧା (ପ୍ରତ୍ୟାହାର)
ਕੋਲਚਿਨ,କଲ୍କିକାଇନ୍ |
ਕੋਲਚਿਕਮ ਆਟੋਮੈਨੇਲ,କଲଚିକମ୍ ଶରତାନେଲ |
ਠੰਡੇ ਲਹੂ ਨਾਲ,ଶୀତଳ ରକ୍ତ
ਠੰਡੇ ਮਾਰੂਥਲ,ଥଣ୍ଡା ମରୁଭୂମି
ਕੋਲਡ ਰੀਸੈਪਟਰ,ଥଣ୍ଡା ରିସେପ୍ଟର |
ਕੋਲੀਓਪਲੇਨ,Colleoptern
ਕੋਲੀਓਪੈਟਾਈਲ,କୋଲେଉଟାଇଲ୍ |
ਕੋਲੀੋਰਹਿਜ਼ਾ,କୋଲେୋରିଶି
ਕੋਲੇਸ,କୋଲସ୍
ਕੋਲੇਜਨ,କଲାଗୋଜେନ |
ਕੋਲੇਜਨ ਫਾਈਬਰ,କଲଜେନ୍ ଫାଇବର |
ਕਾਲਰ,କଲର
ਜਮਾਂਦਰੂ ਗਲੈਂਡ,ବନ୍ଧକ ଗ୍ରନ୍ଥି |
ਤੁਲੇ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ,ଟୁବୁଲ ସଂଗ୍ରହ
ਡੈਕਟ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ,ଡକ୍ଟ ସଂଗ୍ରହ
ਕੁਲੋਟ੍ਰਿਚਮ,ସହଦାୟୀଟୋଟମ୍
ਕੋਲੋਬਲਾਸਟ ਸੈੱਲ,କ୍ଲୋବ୍ଲାଷ୍ଟ କକ୍ଷ |
ਕੋਲੋਇਡ,କୋଲଏଡ୍ |
ਕੋਲੋਇਡਲ,କୋଲଲୋଡାଲ୍ |
ਕੋਲੋਕੈਸੀਆ,କୋଲୋସିସିଆ
ਕੋਲਨ,କୋଲନ୍ |
ਬਸਤੀਵਾਦੀ ਰੂਪ,ଉପନିବେଶ ଫର୍ମ |
ਬਸਤੀਵਾਦੀ ਨੋਂਕੋਕ,ଉପନିବେଶ ନେଷ୍ଟ୍ଟୋକ |
ਬਸਤੀਕਰਨ,ଉପନିବେଶ
ਕਲੋਨੀ,କଲୋନୀ
ਕੋਲੋਸਟ੍ਰਮ,କୋଲୋଷ୍ଟ୍ରମ୍
ਰੰਗ ਅੰਨ੍ਹੇਪਣ,ରଙ୍ଗ ଅନ୍ଧତା |
ਕਾਲਮ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,ସ୍ତମ୍ଭ କ୍ରୋମାଟୋଗ୍ରାଫି |
ਬਰਟਿਨੀ ਦਾ ਕਾਲਮ,ବର୍ଟିନିଙ୍କ ସ୍ତମ୍ଭ |
ਕਾਲਮਨਰ ਐਪੀਥੀਲਿਅਮ,ସ୍ତମ୍ଭର ଏପିଟେଲିୟମ୍ |
ਕੰਘੀ ਪਲੇਟ,କ୍ରୋଜ୍ ପ୍ଲେଟ୍ |
ਸੰਯੁਕਤ ਇਮਿ .ਨ ਦੀ ਘਾਟ ਸਿੰਡਰੋਮ,ମିଳିତ ପ୍ରତିରୋଧ ଅଭାବ ସିଣ୍ଡ୍ରୋମ |
ਸੰਯੁਕਤ ਭਾਰ,ମିଳିତ ଓଜନ |
ਕੰਘੇ-ਜੈਲੀ,Comparly
ਜਲਣ,ଜଜ୍
ਜਲਣ ਪ੍ਰਕਿਰਿਆ,ଜବେଷଣ ପ୍ରକ୍ରିୟା |
ਕਾਮੇ,କମାଣ୍ଡ୍
ਰਿਮੈਂਸੀਵਾਦ,ପ୍ରଶଂସା
ਕਾਮੀਸਚਰਲ ਭਾਂਡੇ,ଆୟୋଗର ବୃତ୍ତି
ਆਮ ਪੂਰਵਜ,ସାଧାରଣ ପିତୃପୁରୁଷ |
ਆਮ ਕੈਰੋਟਿਡ ਆਰਟਰੀ,ସାଧାରଣ କାରୋଟ୍ଡ୍ ଧମନୀ |
ਆਮ ਭਾਰਤੀ ਮੋੜ,ସାଧାରଣ ଇଣ୍ଡିଆନ୍ ଟୋଡ୍ |
ਕਮਿ Community ਨਿਟੀ ਵਿਭਿੰਨਤਾ,ସମ୍ପ୍ରଦାୟ ବିବିଧତା |
ਕਮਿ Community ਨਿਟੀ ਗੱਲਬਾਤ,କମ୍ୟୁନିଟି କଥାବାର୍ତ୍ତା |
ਸੰਕੁਚਨ,ସଙ୍କଳନ
ਸਾਥੀ ਸੈੱਲ,ସାଥୀ ସେଲ୍ |
ਤੁਲਨਾਤਮਕ ਸਰੀਰ ਵਿਗਿਆਨ,ତୁଳନାତ୍ମକ ଆନାଟୋମି |
ਤੁਲਨਾਤਮਕ ਰੂਪ ਵਿਗਿਆਨ,ତୁଳନାତ୍ମକ ମୋଫୋଲୋଜି |
ਅਨੁਕੂਲਤਾ,ସୁସଙ୍ଗତତା
ਅਨੁਕੂਲਤਾ,ସୁସଙ୍ଗତତା
ਮੁਆਵਜ਼ਾ,କ୍ଷତିପୂରଣ ପୁନ en ନିର୍ମାଣ |
ਸਮਰੱਥ ਸੈੱਲ,ଦକ୍ଷ କକ୍ଷ
ਸਮਰੱਥ ਹੋਸਟ,ଦକ୍ଷ ହୋଷ୍ଟ |
ਮੁਕਾਬਲਾ,ପ୍ରତିଯୋଗିତା
ਮੁਕਾਬਲੇਬਾਜ਼ੀ ਰੋਕਥਾਮ,ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
ਮੁਕਾਬਲੇ ਵਾਲੇ ਇਨਿਹਿਬਟਰ,ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
ਪੂਰਕਤਾ,ସଂପନ୍ନତା |
ਪੂਰਕ ਫਿਲਟਰ,ସଂପନ୍ନ ଫିଲ୍ଟର୍ |
ਪੂਰਕ ਜੀਨ,ସମ୍ପୃକ୍ତ ଜିନ୍
ਪੂਰਕ ਜੋੜੀ,ସଂପାଦନାକାରୀ ଯୋଡି |
ਪੂਰਾ ਪਾਚਨ ਟ੍ਰੈਕਟ,ହଜମାତ୍ମକ ଟ୍ରାକ୍ଟ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |
ਪੂਰਾ ਲਿੰਕ,ସଂପୂର୍ଣ୍ଣ ଲିଙ୍କ୍ |
ਮੁਕੰਮਲ ਆਕਸੀਕਰਨ,ଅକ୍ସିଡେସନ୍ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |
ਗੁੰਝਲਦਾਰ,ଜଟିଳ
ਗੁੰਝਲਦਾਰ,ଜଟିଳ
ਗੁੰਝਲਦਾਰ,ଜଟିଳ
ਗੁੰਝਲਦਾਰ ਟਿਸ਼ੂ,ଜଟିଳ ଟିସୁ |
ਕੰਪੋਜ਼ਿਟ,ମିଶ୍ରିତ
ਮਿਸ਼ਰਿਤ ਕੋਰੀਬ,ଯ ound ଗିକ କର୍ବେମ୍ |
ਮਿਸ਼ਰਿਤ ਐਪੀਥੀਹਾਈਲ,ଯ ound ଗିକ ଏପିଟେଲିୟମ୍
ਮਿਸ਼ਰਿਤ ਅੱਖਾਂ,ଯ ound ଗିକ ଆଖି
ਮਿਸ਼ਰਿਤ ਅੰਬੈਲ,ଯ ound ଗିକ ଉମ୍ବେଲ |
ਮਜਬੂਰੀ ਕਾਰਵਾਈ,ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ
ਕੰਪਿ ut ਟੇਸ਼ਨਲ ਜੀਵ-ਵਿਗਿਆਨ,ଗଣନାତ୍ମକ ବାୟୋଲୋଜି |
ਕੰਪਿ ut ਟਿਡ ਟੋਮੋਗ੍ਰਾਫੀ,ଗଣନା ସହାୟକତା |
ਕੰਪਿ Computer ਟਰ ਸਕਰੀਨ,କମ୍ପ୍ୟୁଟର ସ୍କ୍ରିନ୍
ਮਕੁਰਾਂ ਦਾ ਕੇਂਦਰਿਤ,ଏକାଗ୍ର ପରିସ୍ରା
ਧਿਆਨ ਟਿਕਾਉਣਾ,ଏକାଗ୍ରତା
ਇਕਾਗਰਤਾ ਗਰੇਡੀਐਂਟ,ଏକାଗ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |
ਸੰਕਲਪ,ଧାରଣା
ਸੰਘਣੇਪਣ,ଘନତ୍ୱ
ਸੰਘਣੇਪਣ,ଘନତ୍ୱ
ਸੰਘਣੇਤਾ ਵਿਧੀ ਚੱਕਰ,ଘନୀଭଣ୍ଡସେସ୍ ଡେନେସେନ୍ସ ଚକ୍ର |
ਸੰਘਣੀ ਰਾਜ,ଘନୀଭୂତ ଅବସ୍ଥା |
ਕੰਡੈਂਸਰ ਲੈਂਜ਼,ଘନ ଲେନ୍ସ |
ਸ਼ਰਤ,ସର୍ତ୍ତମୂଳକ
ਸ਼ਰਤ,ସର୍ତ୍ତମୂଳକ
ਨਸ ਪ੍ਰਭਾਵ ਦਾ ਸੰਚਾਲਨ,ସ୍ନାୟୁ ଇମ୍ପୁଲ୍ସର କଣ୍ଡକ୍ସନ୍ |
ਪਾਣੀ ਦੀ ਸੰਚਾਲਨ,ଜଳର କଣ୍ଡକ୍ସନ୍ |
ਕੰਡਕੈਕਟਿਵ ਇਲੈਕਟ੍ਰੋਲਾਈਟ ਜੈੱਲ,ପରିଚାଳନାକାରୀ ଇଲେକ୍ଟ୍ରୋଲିଟ୍ ଜେଲ୍ |
ਕੋਨ,କୋଣ
ਅਨੁਕੂਲ,ମିଳନ
ਪ੍ਰੇਸ਼ਾਨ,ସମ୍ମିହାସେର
ਜਮਾਂਦਰੂ,ଜନ୍ମଗତ
ਕੌਨਲ ਰੂਟ,କ୍ଷୟକାରୀ ମୂଳ |
ਕੋਨਿਕਲ,ତୀବ୍ର
ਕਨਾਇਡੀਆ,କନଡାଇଡ୍
ਕੋਨੀਫੋਰ,ସହଯୋଗୀ
ਕਨਫੈਸੀ,Aifeireea
ਕੋਨਿਫਰੋਫਿਡਾ,କନଫାଇର୍ସେଡାଡା |
ਭਾਂਤ ਭਾਂਤ ਭੰਗ,କନଜାଇନ୍ ଭାସ୍କୁଲାର ବଣ୍ଡଲ୍ |
ਕੀਤਾ,ମିଳିତଡ଼ା କଞ୍ଜୁଜ୍ ହୋଇଛି |
ਸੰਜੋਗ,ମିଳିତତା
ਕੰਨਜੰਵਾਵਾ,କନଜୁନେକ୍ଟିଡା
ਸੰਜੋਗ ਟਿਸ਼ੂ,କନଜୁକେକ୍ଟିଭ୍ ଟିସୁ |
ਕਨੈਕਟਿਵ ਟਿਸ਼ੂ,ସଂଯୋଗକାରୀ ଟିସୁ |
ਕੁਨੈਲ ਦਾ ਤਜਰਬਾ,କନେଲର ପରୀକ୍ଷଣ |
ਸੰਭਾਲ ਜੰਗਲਾਤ,ସଂରକ୍ଷଣ ଜଙ୍ଗଲ
ਕੰਜ਼ਰਵੇਸ਼ਨਲ ਟਿਲੇਜ,କନସେଲୁଜନାଲ୍ ଟିଲଗ୍ |
ਸਥਿਰਤਾ,ସ୍ଥିରତା
ਸੰਵਿਧਾਨ,ସୃଷ୍ଟିକର୍ତ୍ତା
ਗਠਿਤ ਪਾਚਕ,ସଜ୍ଜିତ ଏନଜାଇମ୍ |
ਖਪਤਕਾਰ,ଗ୍ରାହକ
ਸੰਪਰਕ ਰੋਕ,ପ୍ରତିବନ୍ଧକ ପ୍ରତିବନ୍ଧକ |
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,ସଂକ୍ରାମକ ରୋଗ
ਦੂਸ਼ਿਤ,ଦୂଷିତ କରନ୍ତୁ |
ਗੰਦਗੀ,ପ୍ରଦୂଷଣ
ਸਮਕਾਲੀ ਜੀਵ ਵਿਗਿਆਨ,ସମସାମୟିକ ଜୀବବିଜ୍ଞାନ |
ਮਹਾਂਦੀਪ,ମାଳଦ୍ୱୀପ
ਸਮਤਲ,କଣ୍ଟୁର ହଳ କରିବା |
ਇਕਰਾਰਨਾਮਾ,ଚୁକ୍ତିଭିତ୍ତିକତା |
ਇਕਰਾਰਨਾਮੇ ਦੇ ਫਾਈਬਰ,ଚୁକ୍ତିିକିକରଣ ଫାଇବର |
ਇਕਰਾਰਨਾਮੇ ਦੇ ਪ੍ਰੋਟੀਨ,ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରୋଟିନ୍ |
ਇਕਰਾਰਨਾਮੇ ਦਾ ਜਵਾਬ,ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରତିକ୍ରିୟା |
ਇਕਰਾਰਨਾਮੇ ਦੀ ਖਾਲੀ ਥਾਂ,ଚୁକ୍ତିଭିତ୍ତିକ ଶୂନ୍ୟସ୍ଥାନ |
ਕੰਟਰਸਸਟ ਏਜੰਟ,ବିପରୀତ ଏଜେଣ୍ଟ |
ਕੰਟਰਸਸਟ ਏਜੰਟ,ବିପରୀତ ଏଜେଣ୍ଟ |
ਕੰਟਰਸਸਟ ਏਜੰਟ,ବିପରୀତ ଏଜେଣ୍ଟ |
ਵਿਪਰੀਤ ਗੁਣ,ପରଠାରୁ ବିପରୀତ ଗୁଣ |
ਸੈਂਟਰਿਫੁਗਲ ਫੋਰਸ,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
ਕੰਟਰੋਲ ਕਾਰਕ,ନିୟନ୍ତ୍ରଣ କାରକ
ਨਿਯੰਤਰਿਤ ਪ੍ਰਯੋਗ,ନିୟନ୍ତ୍ରିତ ପରୀକ୍ଷଣ |
ਕੋਨਸ,କନସ୍
ਕੌਨਸ ਆਰਟਰੀਓਸਸ,କନସ୍ ବ ister ଜ୍ଞାନିକ |
ਰਵਾਇਤੀ ਖੇਤ,ପାରମ୍ପାରିକ ଟିଲଗେଜ୍ |
ਸੰਨਿਆਸ,ଗଣିତ
ਪਰਿਵਰਤਨ,ସମ୍ମିଳିତ
ਪਰਿਵਰਤਨ (ਵਿਕਾਸ),କନଭର୍ଡେଣ୍ଟ୍ (ବିବର୍ତ୍ତନ)
ਕਨਵੋਲਵੂਲਸੀ,Convolvundes
ਪੱਕਾ ਟਿ ule ਬਲੇ,କନଭଲେଡ୍ ଟୁବଲ୍ |
ਤਾਲਮੇਲ,ସମନ୍ୱୟ
ਕੋਪੋਲਮਰ,Cooplymer
ਤਾਂਬਾ,ତମ୍ବା
ਕੋਪਰੂਲੀਟ,କପ୍ଲନାଇଟ୍ |
ਕਾਪੀਰੋਫਿਲਸ,ତମ୍ବାଫିଲସ୍
ਕਾੱਪੀ,ନକଲ କରନ୍ତୁ |
ਕਾੱਪੀ,କୋଣ
ਕਾੱਪੀ,କୋଣ
ਕਪੂਲਟਰੀ ਪੈਡ,କପିଟୋରୀ ପ୍ୟାଡ୍ |
ਕੋਰਲ ਰੀਫ ਕਮਿ Community ਨਿਟੀ,କରାଲ୍ ରିଫ୍ ସମ୍ପ୍ରଦାୟ |
ਕੋਰਲ,ପ୍ରବାହ
ਕੋਰਡੇਟ,କର୍ଡେଟ୍
ਕੋਰ ਖੇਤਰ,ମୂଳ କ୍ଷେତ୍ର
ਕੋਰ ਜ਼ੋਨ,ମୂଳ ଜୋନ୍
ਕੋਰਪ੍ਰੈਸਰ,କୋରପ୍ରେସର୍
ਕੋਰਿਪੋਸਫਾਈਨ,କୋଇନଫୋସଫିନ୍ |
ਦਰੱਖਤ ਦਾ ਸੱਕ,କର୍କ
ਕਾਰ੍ਕ ਕੰਬਿਅਮ,କର୍କ କାମ୍ବିୟମ୍ |
ਕਾਰ੍ਕ ਪੇਚ,କର୍କ ସ୍କ୍ରୁ |
ਕੋਰਮ,କରମ୍
ਮੱਕੀ ਦਾ ਬੋਰਡ,ମକା ବୋର୍ଡର
ਕੌਰਨੀਆ,କର୍ଣ୍ଣିଆ |
ਕੋਰਨੇਗੇਨ ਸੈੱਲ,କୋଣେଗେନ୍ କକ୍ଷ
ਕੋਰਨੇਲ ਲੈਂਜ਼,କର୍ଣ୍ଣାଲ୍ ଲେନ୍ସ |
ਕੋਰੋਲਾ,କରୋଲଲା
ਕੋਰੋਨਾ,କରୋନା |
ਕੋਨਾ ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ ਪਾਚਕ,କରୋନା ଅନୁପ୍ରବେଶକାରୀ ଏନଜାଇମ୍ |
ਕੋਰੋਨਾ ਰੇਡੀਏਟਾ,କରୋନା ରେଡିଆଟା |
ਕੋਰੋਨਰੀਆ,କରୋନାରିଏ କଏ ପିଆଓ
ਕੋਰੋਨਰੀ ਆਰਟਰੀ,କରୋନାରୀ ଧମନୀତା |
ਕੋਰੋਨਰੀ ਆਰਟਰੀ ਬਾਈਪਾਸ,କରୋନାରୀ ଧମନୀ ବାଇପାସ୍ |
ਕੋਰੋਨਰੀ ਆਰਟਰੀ ਦੀ ਬਿਮਾਰੀ,କରୋନାରୀ ଧମନୀ ରୋଗ |
ਕੋਰੋਨਰੀ ਸਲੈਕਸ,କରୋନାରୀ ସୁଲସ
ਕਾਰਪੋਰਾ ਕਾਵਰਨੋਸਾ (ਲਿੰਗ ਦਾ),କର୍ପୋରାଥୋସା (ଲିଙ୍ଗର)
ਕਾਰਪੋਰਾ ਚਾਵਡ੍ਰਿਗਮਿਨਾ,କର୍ପୋରା କ୍ୱାଡ୍ରିଗେମିନା |
ਕਾਰਪਸ,କର୍ପସ
ਕਾਰਪਸ ਐਲਬਿਕਸ,କର୍ପସ୍ ଆଲବିକାନ୍ |
ਕਾਰਪਸ ਕਾਲੋਸਮ,କର୍ପସ୍ କାଲୋସମ୍ |
ਕਾਰਪਸ ਲਯੂਟਮ,କର୍ପସ ଲଟମ୍ |
ਕਾਰਪੋਸੀਓਸਮ,କର୍ପସ ସ୍ପାଙ୍ଗିସମ୍ |
ਕਾਰਪਸ ਸਟ੍ਰੇਟਮ,କର୍ପସ ଷ୍ଟେରାଟମ୍ |
ਕੋਰੋਡ,କରୋଡ୍ |
ਕੋਰਟੇਕਸ,କର୍ଟେକ୍ସ
ਕੋਰਟੀਕਲ ਨੇਫਰਨ,କର୍ଟିକାଲ୍ ନେଫ୍ରନ୍ |
ਕੋਰਟੀਕੋਸਟੀਟਰੋਨ,କର୍ଟିକୋଷ୍ଟେରୋନ |
ਕੋਰਟੀਕੋਫਿਕ,କର୍ଟିକୋଟ୍ରୋଫିକ୍ |
ਕੋਰਟੀਸੋਲ,କର୍ଟିସୋଲ |
ਕੋਰਟੀਸੋਨ,କର୍ଟିସୋନ
ਕੋਰਵੋਸ,କରଭସ୍
ਕੋਰੀਮ,କରମୁଣ୍ଡ
ਬ੍ਰਹਿਮੰਡ ਮੂਲ,ବ୍ରହ୍ମାଣ୍ଡ ଉତ୍ପତ୍ତି |
