Gujarati,Punjabi
કોથળી,ਸਾਇਟੋਮਰੇ
કોયડો,ਸਾਇਟੋਪਲਾਜ਼ਮ
કોબી,ਪੱਤਾਗੋਭੀ
કactક્ટસ,ਕੈਕਟਸ
ક calંડન,ਕੈਲੰਡੁਲਾ
કેનેરી ઘાસ (ફાલારિસ),ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ)
ઝેર,ਕੈਨਨਾ
કળણ,ਕੈਪਾਰਿਸ
ક capંગિકમ,ਕੈਪਸਿਕਮ
કોથળી,ਕੈਰਮਬੋਲਾ
કાર્પા,ਕੈਰਾਪਾ
ઇલાયચી,ਕਾਰਡਮੋਮ
સંતાડ,ਕੈਰੇਸ਼ਨ
ગાજર,ਗਾਜਰ
કાજુ,ਕਾਜੂ ਗਿਰੀ
કાસિયા,ਕਾਸੀਆ
એરપોર,ਕੈਸਟਰ
ફૂલકોબી,ਫੁੱਲ ਗੋਭੀ
કચુંબરની વનસ્પતિ,ਅਜਵਾਇਨ
ચેમ્પ,ਚੈਂਪੈਕ
ચેતાન,ਚੇਨੋਪੋਡੀਅਮ
ચેરી ટમેટા,ਚੈਰੀ ਟਮਾਟਰ
ચેરી,ਚੈਰੀ
"ચણા, ગ્રામ","Chickpea, ਗ੍ਰਾਮ"
મરચાં,ਮਿਰਚ
ચાઇના ટર્પેન્ટાઇન ટ્રી,ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ
ચો-ચો,ਚੋ-ਚੋਅ
ક્રાયસન્થેમમ,ਕ੍ਰਾਈਸੈਂਥੇਮਮ
"ચુફા, પૃથ્વી બદામ","ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ"
ચિત્ત,ਸਿਖਾਂ
તજ,ਦਾਲਚੀਨੀ
સિટ્રોન,ਸਿਟਰਨ
સિટ્રોનેલા ઘાસ,ਸਿਟਰੋਨਲਾ ਘਾਹ
ચ bingતી જાસ્મિન,ਜਸਮੀਨ ਚੜ੍ਹਨਾ
ફાટવું,ਲੌਂਗ
કલગીર બીન,ਕਲੱਸਟਰ ਬੀਨ
કોકો,ਕੋਕੋ
નારિયેળ,ਨਾਰੀਅਲ
કોફી,ਕਾਫੀ
કોલસ,ਕੋਲੇਸ
કોલોકસિયા,ਕੋਲੋਕੈਸੀਆ
"કોલોસિન્થ, કડવો સફરજન","ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ"
સામાન્ય પરત,ਆਮ ਸੇਵਾ
કોથમીર,ਧਨੀਆ
સુતરાઉ,ਸੂਤੀ
કોથળી,ਕਾਵਾਂ
ઘનબી,ਕੁਬੇਬ
કાકડી,ਖੀਰਾ
કકર્બિટ્સ,ਖਰਕੀ
જીરું,ਜੀ
પર્ણ,ਕਰੀ ਪੱਤੇ
સીતાફળ,ਕਸਟਾਰਡ ਐਪਲ
કોઇ,ਕੈਪਸੂਲ ਬੋਰਰ
કેટરપિલર,ਕੈਟਰਪਿਲਰ
સાઇટ્રસ સાયલ્લા,ਨਿੰਬੂ ਸਾਈਂ
ક્રિકેટ,ਕ੍ਰਿਕੇਟ
તારવું,ਕਾਂ
કૃમિ,ਕੀੜਾ ਕੱਟੋ
ડેરી,ਡੇਅਰੀ
ડેરીંગ,ਡੇਅਰੀ
ડામ,ਡੈਮ
તટસ્થ,ਦਿਵਸ ਨਿਰਪੱਖ
ફૂલો પછીના દિવસો,ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ
સંપૂર્ણ મોર પછીના દિવસો,ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ
ભિન્ન,ਡੀਬਲੋਸੋਮਿੰਗ
છળ,ਅਸਵੀਕਾਰ
ડોકટ,ਫੈਸਲਾ
સડો,ਵਿਗਾੜ
નિર્ણાયક,ਪਤਝੜ
દશાંશ,ਦਸ਼ਮਲਵ
ઉણલી,ਘਾਟ
ડિફ્લોક્યુલેશન (માટી),ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ)
ઉન્મત્ત,ਬਦਨਾਮੀ
અસ્થિરતા,ਹੱਤਿਆ
વન -નાબૂદી,ਕਟਾਈ
અધ degપન,ਡੀਜਨਰੇਸ਼ਨ
અધોગતિ,ਨਿਘਾਰ
ડિગ્રી દિવસ,ਡਿਗਰੀ ਦਿਨ
પ્રમાણ,ਡਿਗਰੀ
વિકૃત,ਡੀਹਿਸੈਂਸ
ઉદ્ધત,ਦਹੁਣਾ
ધ્રુવીય,ਡੀਹੁਸਕਿੰਗ
નિર્જલીકરણ,ਡੀਹਾਈਡਰੇਸ਼ਨ
નિર્જૃપક,ਡੀਹਾਈਡਰੇਟਰ
માંગ,ਮੰਗ
પ્રાણઘાતક,ਗਿਰਾਵਟ
ખોટો ઉપયોગ,ਘਟਨਾਵਾਂ
થાપણ,ਜਮ੍ਹਾ
જુબાની,ਜਮ੍ਹਾ
ઘસૃષ્ટિ,ਕਮੀ
અવ્યવસ્થા,Desiccation
આચાર,ਡਿਜ਼ਾਇਨ
બેસાડનાર,ਡੈਸੀਕੇਟਰ
ખામી,ਨਿਰਧਾਰਤ
આછું,ਡਿਸਿਕਰਿੰਗ
દેશી,Desynapis
ખાદ્ય પદાર્થ,ਡੈਟਾਸਲ
અસ્થિર,ਡੀਟਾਸਿੰਗ
નિર્ધારક,ਨਿਰਧਾਰਤ
અવમૂલ્યન,ਦੀ ਘਾਟ
નીરસ,ਠਹਿਰਾਓ
વિચલનો,ਭਟਕਣਾ
નિષ્ઠુર,ਡਿਆਡ
નિદાન,ਨਿਦਾਨ
દ્વિ -દખલ,ਦੁਚਰਾ
અલગ -અલગ,Dichotomy
ડિકોટિલેડોન (બીજ),ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
પાછા ડાઇ (રોગ),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
પ્રસાર,ਫੈਲਾ
પાચનત્વ,ਪਾਚਨਤਾ
દિગ્ગજ,ਡਾਇਲਬ੍ਰਿਡ
ડાઇક (ડાઇક),ਡਾਈਕ (ਡਾਈਕ)
પાતળું,ਪਤਲਾ
દ્વેષી,Dioeous
રાજદ્રોહ,ਡਿਪਲੋਇਡ
રાજદ્રોહ,ਡਿਪਲੋਇਡ
રાજદ્રોહ,ਡਿਪਲੋਨੀਮਾ
અવજ્ disા,ਡਿਸਬੋਡਿੰਗ
ઠપકો,ਡਿਸਕਿੰਗ
છૂટ,ਛੂਟ
જીવાલો,ਰੋਗਾਣੂ-ਮੁਕਤ
વિક્ષેપ,ਫੈਲਾਅ
પ્રસાર,ਪ੍ਰਸਾਰ
વૈવિધ્ય,ਵਿਭਿੰਨਤਾ
વૈવિધ્યપૂર્ણ ખેતી,ਵਿਭਿੰਨਤਾ
ડીએનએ સીડી,ਡੀ ਐਨ ਏ ਪੌੜੀ
ડીએનએ રીસેપ્ટર,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
ગોળાકાર,ਡੋਕੇਜ
પ્રભુત્વપૂર્ણ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
નિષ્ક્રિયતા,ਸੁਸਤ
માત્રા,ਖੁਰਾਕ
ડબલ સિગ્મ id ઇડ વળાંક,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
ડ્રાફ્ટ (ડ્રાફ્ટ),ਡਰਾਫਟ (ਡਰਾਫਟ)
ગટર,ਡਰੇਨ
ગટર,ਡਰੇਨੇਜ
ખેંચાણ,ਡਰਾਅ ਕਰੋ
ભીડિયું,ਖਾਈ
ડ્રેસિંગ (બીજ),ਡਰੈਸਿੰਗ (ਬੀਜ)
ડ્રિલ (એન.),ਮਸ਼ਕ (ਐਨ.)
ડ્રિલિંગ (એજી. એન્જીજી),ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
ડ્રિલિંગ (કૃષિવિજ્) ાન),ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
ટીપું સિંચાઈ,ਡਰਿਪ ਸਿੰਚਾਈ
સૂકરાની ખેતી,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
ધૂળ,ਧੂੜ
ડસ્ટર,ਡੱਸਟਰ
ધૂમ્રપાન,ਧੂੜ
વામન,ਬੌਨੇ
વામન પિરામિડ,Dwarf ਪਿਰਾਮਿਡ
વામન,Dwarfing
ડેઝી,ਡੇਜ਼ੀ
તારીખ,ਤਾਰੀਖਾਂ
જાસ્મિન,ਦਿਨ ਜੈਸਮੀਨ
સુવાદાણા,ਡਿਲ
દંડ,ਦੀਨਨਾਥ ਘਾਹ
ઘા,ਡੂਡਡਰ
"ડૂબ ઘાસ, બર્મુડા ઘાસ","ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
ભડકો,ਬਰੂਸ
સૂકા આદુ,ਸੁੱਕੇ ਅਦਰਕ
અછડતી ભમરો,ਮੋਹਰਿੰਗ ਬੀਟਲ
ડ્રોન,ਡਰੋਨ
બતક,ਬਤਖ਼
પરિસ્થિતિવિજ્ologyાન,ਵਾਤਾਵਰਣ
અર્થશાસ્ત્ર,Econometrics
આર્થિક કાર્યક્ષમતા,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
પર્યાવરણ,ਈਕੋਟਾਈਪ
શિષ્ટાચારને લગતું,ਐਲੀਕਟ੍ਰੋਫਿਕ
શેખીને લગતું,ਏਡੋਫੇਿਕ
પદવિજ્ologyાન,ਐਡੀਫੋਲੋਜੀ
ધાર,ਐਡਜਿੰਗ
ખાદ્ય ભાગ,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
સ્થિતિસ્થાપકતા,ਮੰਗ ਦੀ ਲਚਕਤਾ
સ્થિતિસ્થાપકતા,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
વિદ્યાપમાણ,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
વિદ્યુતપ્રવાહ,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
નિરુત્સાહ,ਕਪੜੇ
છાતીવાળું,Emasculator
પાંુમાદ,ਤੇਜ਼
ભ્રમણ,ਭਰੂਣ
ગર્ભવિજ્ embાન,ਭਰੂਣ
આતુરતા,ਉਭਰਨ
પ્રવાહી ભ્રષ્ટ વ્યક્તિ,ਇਮਲਸੀਫਾਇਰ
અંતર્ગત,ਐਂਡੋਜੇਨਸ
અંતર્જ્ endાન,ਹੋਂਦ
એન્ડોપારસાઇટ,ਨਿਰਦੋਪਿਤ
એંજીવ,ਐਂਡੋਸਪਰਮ
સાહસ,ਉੱਦਮ
પરિશિષ્ટ,ਐਂਡੋਮੋਲੋਜੀ
વાતાવરણ,ਵਾਤਾਵਰਣ
મનાઈ,ਪਾਚਕ
મહાકાવ્ય,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
ઉપદ્રવ,ਐਪੀਫਾਈਟ
સમાનતા,ਇਕੁਇਟੀ
નાબૂદી,ਖਾਤਮੇ
આવશ્યક પોષક તત્ત્વો,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
અંદાજ,ਅਨੁਮਾਨ
નિષ્ઠા,ਈਟੀਓਲੇਸ਼ਨ
સુશોભિત,ਯੂਗੇਨਿਕ
મૂલ્યાંકન,ਮੁਲਾਂਕਣ
વરાળ,ਈਵੈਪੋਮੀਟਰ
સ્થાવર સંક્રમણ,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
સદાબહાર ક્રાંતિ,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
શાશ્વત,ਸਦਾਬਹਾਰ
વિકસિત થવું,ਵਿਕਾਸ
આબકારી,ਆਬਕਾਰੀ
થાક (ફળદ્રુપતા),ਥਕਾਵਟ (ਜਣਨ)
શોષણ,ਸ਼ੋਸ਼ਣ
સંશોધન,ਖੋਜ
ઉત્તેજના,ਬਾਹਰ ਕੱ .ਣ
આંખ (સુગરકેન/બટાકાની),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
ખાદ્ય પાઇન,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
"હાથી પગ, યમ","ਹਾਥੀ ਪੈਰ, ਯਮ"
નીરોગીત,ਯੁਕਲਿਪਟਸ
ધામ ખળો,ਧਰਤੀ ਦਾ ਕੀੜਾ
એન્ટોમોલોગ્ધાર વિજ્ologistાની,ਐਂਟਰੋਲੋਜਿਸਟ
પર્યાવરણવાદક,ਵਾਤਾਵਰਣਕ
પરિબળ,ਕਾਰਕ
પરિબળ ઉત્પાદકતા,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
પરિબળ,ਫੈਕਟੋਰੇਜ
કાલ્પનિક અવરોધ રચના,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
વિદ્યાશાખા,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
પડતર,ਪਰਦਾ
કુટુંબ,ਪਰਿਵਾਰ
ખેતર -મૂલ્યાંકન,ਫਾਰਮ ਮੁਲਾਂਕਣ
ખેતી અંદાજપત્ર,ਖੇਤ ਬਜਟ
ખેત વ્યવસાય,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
ખેતી આયોજન,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
ખેડૂત,ਕਿਸਾਨ
ખેતી,ਖੇਤੀ
ફાંસી,ਸ਼ਮੂਲੀਅਤ
ઉશ્કેરાટ,ਧੋਖਾਧੜੀ
આથો,ਫਰਮੈਂਟੇਸ਼ਨ
ફળદ્રુપતા,ਜਣਨ
ખાતર,ਖਾਦ
ખાતરનો ઉપયોગ કાર્યક્ષમતા,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
રેસાવાળું,ਰੇਸ਼ੇਦਾਰ
ક્ષેત્ર,ਖੇਤਰ
ક્ષેત્ર -ક્ષમતા,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
ક્ષેત્ર પ્રદર્શન,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
નિર્ધારણ,ਨਿਰਧਾਰਤ
ફાટ,ਹੜ੍ਹ
પ્રવાહ વિધિ,ਵਹਾਅ ਡਾਇਗਰਾਮ
ખાદ્ય મૂલ્ય,ਭੋਜਨ ਦਾ ਮੁੱਲ
ઘાસચારો (ઘાસચારો),ਚਾਰਾ (ਚਾਰਾ)
આગાહી,ਭਵਿੱਖਬਾਣੀ
વન,ਜੰਗਲ
વનનિવારણ,ਜੰਗਲਾਤ
ક frંગું,ਫਰੌਡ
હિમનો પ્રતિરોધક,ਠੰਡ ਰੋਧਕ
હિમ,ਠੰਡ
સ્થિર (ફળ અને શાકભાજી),ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ)
ફળ,ਫਰੂਟੇਸ਼ਨ
ફળ ટીપાં,ਫਲ ਬੂੰਦ
ફળ-સેટ (ફળની ગોઠવણી),ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ)
ધૂણી,ਧੁੰਦਲੀ
ફૂગનાશક,ਫੰਜਾਈਸਾਈਡ
ફૂગવાદી,ਮਜ਼ੇਦਾਰ
ફૂગ,ਫੰਗਸ
Furીલું કરવું,Furown
મિશ્રણ,ਮਿਸ਼ਰਨ
ઝઘડો,ਫਜ਼
ઝાંખું,ਫਜ਼ੀ
"વરિયાળી, વરિયાળી","ਫੈਨਿਲ, ਅਨੀਸ"
મેથી,Fenugreek
અંજીર,ਅੰਜੀਰ
આંગળીથી બાજરી,ਫਿੰਗਰ ਬਾਜਰੇ
અગ્નિશામક ઝાડવું,ਅੱਗ-ਲਾਲ ਝਾੜੀ
વન ની જ્યોત,ਜੰਗਲ ਦੀ ਲਾਟ
ફ્રેન્ચ બીન,ਫ੍ਰੈਂਚ ਬੀਨ
ચાંચડ,ਫਲੀ
શિયાળ,ਲੂੰਬੜੀ
ફળ,ਫਲ ਉੱਡਦੇ ਹਨ
પિત્ત (હોર્ટ),Gall (ਹੋਰਟ)
જુગાર,ਗੇਮਟ
ખાદ્ય,ਗਾਰਡਨ
ગેજ (પાણી),ਗੇਜ (ਪਾਣੀ)
પશુ બેંક,ਜੀਨ ਬੈਂਕ
જીન ટેગિંગ,ਜੀਨ ਟੈਗਿੰਗ
જિનોલોજી,ਵਾਹਨ
આનુવંશિક નકશો,ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ
આનુવંશિકતા,ਜੈਨੇਟਿਕਸ
જિનોમ,ਜੀਨੋਮ
જિનોમિક ગ્રંથાલય,ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ
જર્નીશ,ਜੇਨੋਮਿਕਸ
વિનોટાઇપ,ਜੀਨੋਟਾਈਪ
વિનોટાઇપ,ਜੀਨੋਟਾਈਪ
જાતિ,ਜੀਨਸ
જાતિ,ਜੀਨਸ
જીવાણુ,ਕੀਟਾਣੂ
જીવાણુનાશક,ਗਠੀਏ
અંકુર,ਉਗ
જંતુરહિત,Germpelsm
જિબ્રેલિલીક એસિડ,ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ
ગિનિંગ,ਗਿਲਿੰਗ
ધાંધલ,Glumue
ખાઉધરું,ਸ਼ਾਨਦਾਰ
ગ્લાયકોલિસીસ,ਗਲਾਈਕੋਲਸਿਸ
ગુંડાગીરી,ਗਲੇਸ
સુવર્ણ ક્રાંતિ,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
ક્રમ,ਗਰੇਡਿੰਗ
કલમી છોડ,ਗ੍ਰੈਫਟਡ ਪੌਦਾ
કલમ,ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ
માંદગી,ਗ੍ਰਾਨਾ
દાણાદાર,ਗ੍ਰੈਨੂਲੇਸ਼ਨ
લીલો રંગ,ਹਰੀ ਖਾਦ
લીલો ક્રાંતિ,ਹਰੀ ਕ੍ਰਾਂਤੀ
વિકાસ અને વિકાસ,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
ગુંડો,ਗਮਮੋਸਿਸ
સંયુક્ત,Gynovioleive
બાપ,ਗੈਲ ਗਿਰੀ
લસણ,ਲਸਣ
જર્થી ઘડતર,ਗਰਬੀਰਾ
ગિરિન,Gherkin
આદુ,ਅਦਰਕ
ગંધયંત્ર,ਗਲੇਡੀਓਲਸ
બકરી નીંદણ (એગરાટમ),ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ)
દ્રાક્ષ,ਚਕੋਤਰਾ
દ્રાક્ષ,ਅੰਗੂਰ
લીલો ગ્રામ,ਹਰੀ ਗ੍ਰਾਮ
ગ્રોઇયા,ਗ੍ਰੇਵੀਆ
મગફળી,ਗਰਾਉਂਡ
જામફળ,ਹਰੂਦ
ગિની ઘાસ,ਗਿੰਨੀ ਘਾਹ
પિત્તાશય,ਗੈਲ ਮਿਜ
ઘાસના ઘેરા,ਘਾਹ ਹੌਪਰ
ગુંડિ,ਗੁੰਡ ਦਾ ਬੱਗ
આદત,ਆਦਤ
કરચરો,ਗੜੇ
વાળ,ਵਾਲਾਂ ਵਾਲੇ
હાર્વેગેટ,ਹੈਲੋਫਾਈਟ
દલાલ,ਹੈਰੋ
લણણી અનુક્રમણિકા,ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ
લણણી,ਵਾਢੀ
લણણી,ਕਟਾਈ
ક hંગું,ਹੈਚ
ઘાસની,ਸੁੱਕਾ ਘਾਹ
દાદાગીરી,ਹੇਲੇਜ
ઘાસ,ਹਾਇਸਟੌਕ
ઝાકળ,ਹੇਜ਼
ધૂંધળું,ਹੁਸ਼ੀ
વડા (કૃષિ),ਸਿਰ (ਐਗਰੋ)
વડા (ચેનલનું),ਸਿਰ (ਚੈਨਲ ਦਾ)
પાછા મથાળા,ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ
હેજ,ਹੇਜ
હેજ,ਹੇਜਿੰਗ
રખડુ,ਹੇਲਿਕਸ
હિમેટાઇટ,ਹੇਮੇਟਾਈਟ
વનસ્પતિ,ਹਰਬ
વનસ્પતિ,ਹਰਬਰਿਅਮ
વનસ્પતિનાશક,ਹਰਬੀਸਾਈਡ
આનુવંશિકતા,ਧਾਰਕ
વિપુલતા,ਇਸ ਨੂੰ
હર્મેફ્રોડાઇટ,ਹਰਮਫ੍ਰੋਡਾਈਟ
વિજાત્ય,ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ
હેટરફેરિલાઇઝેશન,ਹੇਟਰੋਫਰੀਕਰਨ
તકરારી,ਹੇਟਰੋਸਿਸ
વિજાતીય,ਹੇਟਰੋਸੋਮ
વિજાત્ય,ਹੇਟਰੋਟ੍ਰੋਫ
હેકસપ્લોઇડ,ਹੇਕਸਾਪਲਾਈਡ
સ્તુતિ,ਹਾਈਬਰਨੇਟ
ઉચ્ચ ઘનતા વાવેતર,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
હિલ (ચોખા),ਪਹਾੜੀ (ਚਾਵਲ)
Histંચર,ਹਿਸਟੋਗ੍ਰਾਮ
હિટેક બાગાયતી,ਹਿਟਚ ਬਾਗਬਾਨੀ
મધપૂડો,ਛਪਾਕੀ
ઉશ્કેરણી,ਹੋਇਿੰਗ
યજમાન,ਹੋਲਡਿੰਗ
દેશી ખેતર,ਘਰ ਫਾਰਮ
હોમિયોસ્ટેસિસ,ਹੋਮਸੋਸਟਾਸਿਸ
ઘર,ਹੋਮਸਸਟੇਡ
એકરૂપતા,ਹੋਮਜਿਗੈਨਿਟੀ
એકરૂપ,ਇਕੋ
સમલૈંગિક,ਹੋਮੋਗਸ
સજાવટ,ਹੋਮੋਜ਼ੀਗੋਟ
ઘૂંટણ,ਹੌਪਰ
ક્ષિતિજ,ਹਰੀਜੋਨ
બાગાયતી પાક,ਬਾਗਬਾਨੀ ਫਸਲਾਂ
બાગાયત,ਬਾਗਬਾਨੀ
હોર્ટી-સિલ્વી પશુપાલન ખેતી,ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ
યજમાન,ਹੋਸਟ
ગરમ પાણીની સારવાર,ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ
હલકું,ਹੌਲ
ભેજ,ਨਮੀ
ફર્સ્ટ,Humus
ક husંગું,ਭੁੱਕੀ
ક husંગર,ਹੁਸਕ
ભૂખ,ਹਸਤਾਖਰ
સંકર,ਹਾਈਬ੍ਰਿਡ
સંકર,ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
હાઇડ્રેશન,ਹਾਈਡਰੇਸ਼ਨ
જળવિજ્ologyાન,ਹਾਈਡ੍ਰੋਲੋਜੀ
જળશાસ્ત્ર,ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ
જળમાર્ગ,ਹਾਈਡ੍ਰੋਮੀਟਰ
જળચુક્ત,ਹਾਈਡ੍ਰੋਫਿਲਸ
જળવિજ્icsાન,ਹਾਈਡ੍ਰੋਪੋਨਿਕ
જળશાસ્ત્ર,ਹਾਈਡ੍ਰੋਸਫਾਇਰ
જળચોર,ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ
અતિથિ,ਹਾਈਪਰਪਰੇਸਾਈਟ
આત્યંતિક,ਹਾਈਪਰਪਲਸੀਆ
કોઇ,ਹਾਈਫਾ
પમાટ,ਹਾਈਪੋਕੋਟੀਲ
અનુમાન,ਕਲਪਨਾ
હિસ્ટ્રેસિસ (પાણી),ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ)
હેઝલ અખરોટ,ਹੇਜ਼ਲ ਗਿਰੀ
શણ,ਭੰਗ
હેનબેન,ਹੈਨਬੇਨ
મેંદી,ਮਹਿੰਦਾ
શિષ્ટાચાર,ਹਿਬਿਸਕਸ
ઠોક,ਹੌਪ
ઘોડાનો ગ્રામ,ਘੋੜਾ ਗ੍ਰਾਮ
ઘોડાગાડી,ਘੋੜਾ-ਅੱਖ-ਬੀਨ
મધમાખી,ਮਧੂ ਮੱਖੀ
ઘૂંટણ,ਹੌਪਰ
બાગાયતી,ਬਾਗਬਾਨੀ
જળ -વિજ્ologistાની,ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ
સીમિત,ਸਥਿਤੀ ਵਿੱਚ
વિટ્રોમાં,ਵਿਟਰੋ ਵਿੱਚ
વિવો,ਵੀਵੋ ਵਿਚ
આડેધડ,ਅੰਨ੍ਹੇਵਾਹ
જંતુ,ਕੀੜੇ
જંતુનાશક જીવાડો,ਕੀੜੇ ਪੈੱਸਟ
જંતુ,ਥੀਏਟਰ
જંતુનાશક,ਕੀਟਨਾਸ਼ਕਾਂ
જંતુનાશક,ਕੀਟਨਾਸ਼ਕ
તાલ,ਇਨਸੋਲੇਸ਼ਨ
ઉઘાડાવાળું,ਘੁਲਣਸ਼ੀਲ
ઇન્સ્ટાર (જંતુ),ਇੰਸਟਾਰ (ਕੀੜੇ)
અલગ પાડનાર,ਇਨਸੂਲੇਟਰ
સંકલિત રોગ વ્યવસ્થાપન,ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ
એકીકૃત પોષક સંચાલન,ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ
એકીકૃત જંતુ સંચાલન,ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ
તીવ્રતા,ਤੀਬਰਤਾ
સઘન,ਤੀਬਰ
એકાંગાળ,ਇੰਟਰਕ੍ਰਾਪ
આંતરસંબંધ (ઇન્ટરકલ્ચર),ਅੰਤਰਾਲ (ਅੰਤਰਾਲ)
હિત,ਦਿਲਚਸਪੀ
ઇંટનો કરવો,ਇੰਟਰਨਿਓ
ઇન્ટરફેસ (સેલ વિભાગ),ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ)
પ્રક્ષેપણ,ਇੰਟਰਪੋਲੇਸ਼ਨ
આંતરડા,ਅੰਤਰ-ਨਿਰਜੀਵ
સૂચિ,ਵਸਤੂ ਸੂਚੀ
ઉલ્લંઘન,ਉਲਟਾ
અનુચિત,ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ
આયન,ਆਇਨ
ઝળહળાટ,ਇਰੈਡੀਏਸ਼ਨ
સિંચાઈ,ਸਿੰਜਾਈ
આઇએસઓ એલીલ્સ,ਆਈਸੋ ਐਲੇਲਸ
આઇએસઓ ઉત્પાદન વળાંક,ISO ਉਤਪਾਦ ਕਰਵ
ઇસોબર,ਆਈਸੋਬਾਰ
અલગતા,ਆਈਸੋਗੈਮ
અલગ અંતર,ਇਕੱਲਤਾ ਦੂਰੀ
આઇસોપ્લાઇડ,ਆਈਸੋਪਲੋਇਡ
અનહદ,ਇਕੱਲਤਾ
આઇસોટોપ,ਆਈਸੋਟੋਪ
ભારતીય બિર્ચ,ਭਾਰਤੀ ਬੁਰਸ਼
ભારતીય વાદળી પાઇન,ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ
ભારતીય ચેરી,ਭਾਰਤੀ ਚੈਰੀ
ભારતીય જ્યુનિપર,ਭਾਰਤੀ ਜੂਨੀਪਰ
ભારતીય કિનો વૃક્ષ,ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ
ભારતીય લૌરલ વૃક્ષ,ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ
ભારતીય પાગલ,ਇੰਡੀਅਨ ਮੈਡਡਰ
