Gujarati,Odiya
કલેક્ટર પ્રવાહ,ସଂଗୃହକ କରେଣ୍ଟ୍ |
આધાર વાહકતા,କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |
કલેક્ટક-આધાર-જંકશન,କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |
રંગ,ରଙ୍ଗ
રંગીન વિશ્લેષક,ରଙ୍ଗ ଆନାଲିଜର |
રંગ,ରଙ୍ଗ ବାଲାନ୍ସ |
રંગમાટ,ରଙ୍ଗ ଫାଟିଗଲା
રંગસંધ,ରଙ୍ଗ ଚାର୍ଟ |
સંયોજન,ରଙ୍ଗ ମିଶ୍ରଣ |
રંગસંધ,ରଙ୍ଗ ସ୍ଥିର |
રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ),ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍)
રંગબદ,ରଙ୍ଗ ଗଭୀରତା
રંગીન થાક,ରଙ୍ଗ ଥକ୍କୁମାନେ |
રંગસંધ,ରଙ୍ଗ ଫିଲ୍ଟର୍ |
કલર કિલર,ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |
રંગસંધ,ରଙ୍ଗ କିନ୍ସୋପେପ୍ |
કલર,ରଙ୍ଗ ମିକ୍ସର୍ |
દાણા,ରଙ୍ଗ pattern ାଞ୍ଚା |
રંગ -ધારે તે,ରଙ୍ଗ ଧାରଣା
રંગીન ચિત્ર,ରଙ୍ଗ ଚିତ୍ର ପରଦା |
રંગભૂમિ,ରଙ୍ଗ ସ୍ଥାନ |
રંગબેરંગી,ରଙ୍ଗ ସବ୍କରାରିର୍ |
રંગ તાપમાન,ରଙ୍ଗ ତାପମାତ୍ରା |
રંગ -પ્રસારણ,ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |
રંગીન નળી,ରଙ୍ଗ ଟ୍ୟୁବ୍ |
રંગ,ରଙ୍ଗ
રંગહીન,ରଙ୍ଗହୀନ |
સંયોજન,ମିଶ୍ରଣ
વારાફરતી,ମିଶ୍ରଣ
સંયોજન પ્રક્રિયા,ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା
દહન,ଜଜ୍
આદેશ આપવો,ନିର୍ଦ୍ଦେଶ
પ્રારંભ,ଆରମ୍ଭ
વેપારી પ્રસારણ,ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |
વાણિજ્ય ટેલિવિઝન,ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |
સામાન્ય કલેકટર સર્કિટ,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |
વાતચીત,ଯୋଗାଯୋଗ |
સંચાર ઉપગ્રહ,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
સાર્વજનિક રેડિયો કેન્દ્ર,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |
સામુદાયિક રેડિયો સ્ટેશન,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |
કોમ્પેક્ટ ડિસ્ક (સીડી),କମ୍ପାକ୍ଟ ଡିସ୍କ (CD)
કોમ્પેક્ટ ડિસ્ક ખેલાડી,କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |
સાન્ત્વન,ତୁଳନା
સરખામણી,ତୁଳନା
સુસંગતતા,ସୁସଙ୍ଗତତା
સુસંગત,ସୁସଙ୍ଗତ
સંકલન કરનાર,ସଙ୍କଳନକାରୀ
પૂરક,ସମ୍ପୃକ୍ତ
પૂરક ટ્રાંસિસ્ટર,ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |
સંકુલ,ଜଟିଳ ତରଙ୍ଗ |
ઘટક,ଉପାଦାନ
સંયુક્ત,ମିଶ୍ରିତ
સંયુક્ત,ରଚନା ସର୍କିଟ୍ |
સંયુક્ત ડિજિટલ,ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |
સંયુક્ત રેડિયો આવર્તન સંકેત,କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |
સંયુક્ત સંકેત,ମିଶ୍ରିତ ସଙ୍କେତ |
સંયુક્ત વિડિઓ,ମିଶ୍ରିତ ଭିଡିଓ
સંયુક્ત વિડિઓ સિગ્નલ,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
-નું જોડાણ,ରଚନା
સંકુચિત ડેટા,ସଙ୍କଳନ ତଥ୍ୟ
સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ,ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
સંકુચિત વિડિઓ,ସଙ୍କୋଚିତ ଭିଡିଓ |
સંકોચન,ସଙ୍କୋଚନ
સંકોચન કલા,ସଙ୍କୋଚନ କଳାକୃତି |
સંકોચન,ସଙ୍କୋଚନ ବିପଦ |
સંકોચનની તકનીક,ସଙ୍କୋଚନ କ techni ଶଳ |
સંકુચિત,ସଙ୍କଣଶକ
ગણતરી,ଗଣଯୋଗୀ
કોમ્પ્યુટર,କମ୍ପ୍ୟୁଟର
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |
કોમ્પ્યુટર પ્રોગ્રામીંગ,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |
કમ્પ્યુટર પ્રૌદ્યોગિકી,କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |
અંતરાલ,କନକଭ୍ ଲେନ୍ସ
અંતરીલ અરીસો,କନକଭ୍ ଦର୍ପଣ |
છુપાવવું તે,ଲୁଚାନ୍ତୁ
કેન્દ્રિત,ଏକାଗ୍ର
એકાગ્રતા,ଏକାଗ୍ରତା
કેન્દ્રિત લેન્સ,ଏକାଗ୍ର ଲେନ୍ସ
કન્ડેન્સર માઇક્રોફોન,ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |
સંતુલનની શરત,ସନ୍ତୁଳନର ଅବସ୍ଥା |
ઉધાર,ଧାଜାକରଣ
વહન પ્રવાહ,କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |
વાહકતા,ପରିଚୟ
વ્યવસ્થાપક,କଣ୍ଡକ୍ଟର |
ગોઠવણી,ବିନ୍ୟାସ
જોડાણ,ସଂଯୋଗ
જોડાણ,ସଂଯୋଗ
સંલગ્ન,ସଂଯୋଜକ |
સુસંગતતા,ସ୍ଥିରତା
એક સ્થિરતાપૂર્વક,କ୍ରମାଗତ ଭାବରେ |
ને આશ્વાસન આપવું,କନସୋଲ୍ |
સતત,ସ୍ଥିର
સતત કંપનવિસ્તાર,ନିରନ୍ତର ପ୍ରଶସ୍ତତା |
માઇક્રોફોનનો સંપર્ક કરો,ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
કન્ટેન ફોર્મેટ,ପାତ୍ର ଫର୍ମାଟ୍ |
દૂષણ,ପ୍ରଦୂଷଣ
સંતુષ્ટ,ବିଷୟବସ୍ତୁ
સંલગ્ન,ସଂଲଗ୍ନ
સતતપણું,ନିରନ୍ତରତା
સાતત્ય કેન્દ્ર,ନିରନ୍ତରତା ବୁଥ୍ |
સાતત્ય knાંકણ,ନିରନ୍ତର ଗଣ୍ଠି |
સતત,ନିରନ୍ତର |
સતત ચાપ,କ୍ରମାଗତ ଆର୍କ
સતત તરંગ,କ୍ରମାଗତ ତରଙ୍ଗ |
સમોચ્ચ રેખા,ବିଷୟବସ୍ତୁ ଧାଡ଼ି
સમોચ્ચ યોજના,ବିଷୟବସ୍ତୁ ଯୋଜନା
કરાર,ଚୁକ୍ତିନାମା
સંકોચન,ସଂକୋଚନ
વિપરીત ગુણોત્તર,ବିପରୀତ ଅନୁପାତ
નિયંત્રણ વર્તુળ,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
નિયંત્રણ વીજળી,ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
અંકુશ,ନିୟନ୍ତ୍ରଣ ଉପକରଣ |
નિયંત્રણ ગ્રીસ,କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍
નિયંત્રણ રેખા,ନିୟନ୍ତ୍ରଣ ରେଖା
કંટ્રોલ પેનલ,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
નિયંત્રણ કક્ષ,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
અંકુશ,ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |
નિયંત્રણ ટાવર,ନିୟନ୍ତ୍ରଣ ଟାୱାର |
નિયંત્રક,ନିୟନ୍ତ୍ରକ
એકતરફી,ଏକତ୍ରିତତା
એકતરતી લેન્સ,ଏକତ୍ରିତ ଲେନ୍ସ |
રૂપાંતર કરનાર,Contenker
બહિર્મુખ લેન્સ,କନଭକ୍ସ ଲେନ୍ସ |
માર્ગ,ଦୋଷ
સંકટ,Convolution cended
મરણોત્તર,ଦୋଷୀ ଜଣା
મંતવ્ય,ଦୋଷୀ ଅସହଯୋଗୀ |
કૂકી,କୁକି |
કૂકીટર,କୁକିଅର୍
કોપરો,ତମ୍ବାସେସୋର
દોરી,କର୍ଡ
કોથળી,କରୋନା |
કોરોના -વિસર્જન,କରୋନା ଡିସଚାର୍ଜ |
સંબંધ,ସମ୍ପର୍କ |
કોસિન ઘટક,କସିନ୍ ଉପାଦାନ |
કોસિન તરંગ,କସିନ୍ ତରଙ୍ଗ |
બ્રહ્માંડિક અવાજ,କସମିକ୍ ଶବ୍ଦ
કાઉન્ટર,କାଉଣ୍ଟର
પ્રતિવિશેષ,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
જોડીદાર,କପଟର୍ |
જોડાણ,ଯୋଡିଙ୍ଗ୍
જોડાણ કરનાર,ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |
જોડાણ નેટવર્ક,Coupling ନେଟୱାର୍କ
સંલગ્ન પ્રતિકાર,ସହଯୋଗ ପ୍ରତିରୋଧ
સહ સંયોજક બંધન,ସହଯୋଗୀ ବଣ୍ଡ |
કવરેજ,କଭରେଜ୍
ભડકો,ଦୁର୍ଘଟଣା
વિવેચક,ଜଟିଳ ବ୍ୟାଣ୍ଡ |
નિર્ણાયક શરત,ଗୁରୁତର ଅବସ୍ଥା |
વિવેચક,ଗୁରୁତର ଚିନ୍ତା |
વિવેચક આવર્તન,ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |
નિર્ણાયક પરિમાણ,ଗୁରୁତର ପାରାମିଟର |
મગરો,କୁମ୍ଭୀର କ୍ଲିପ୍ |
ફાલ,କ୍ରସ୍ କ୍ଷୀଣ |
Crossલટ -મોડ્યુલેશન,କ୍ରସ୍ ମୋଡୁଲେସନ୍ |
આતુરતા,କ୍ରସ୍ ଟକ୍ |
ક્રોસફેક,କ୍ରସଫେଡ୍
ભંડાર,କ୍ରିପ୍ଟୋଗ୍ରାଫି
ક્રિસ્ટલ,ସ୍ଫଟିକ୍
ક્રિસ્ટલ ફિલ્ટર,ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |
સંકેત,କ୍ୟୁ
કયડ -નિશાન,କ୍ୟୁ ମାର୍କ
ક્વોરી ઉપકરણ,କ୍ୟୁରିଂ ଉପକରଣ
પ્રવાહ,ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |
વર્તમાન મીટર,ସାମ୍ପ୍ରତିକ ମିଟର
વર્તમાન ટ્રાન્સફોર્મર,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
શબ,କର୍ସର୍
વળાંક,ବକ୍ର
આવર્તન બંધ કરવું,ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |
કટર,କଟର
કોયરો,ସାଇବର କାଫେ |
સાયબર સુરક્ષા,ସାଇବର ସୁରକ୍ଷା |
કોયરાની જગ્યા,ସାଇବର ସ୍ଥାନ |
ચક્ર,ଚକ୍ର
સાધનસંપત્તિ,ସାଇକ୍ଲିକ୍ |
ડીસી. ઘટક,D.C. ଉପାଦାନ
ડીસી. પ્લેટની વીજળી,D.C. ଥାଳି ଶକ୍ତି
ડીસી. પુન: સ્થાપન,D.C. ପୁନରୁଦ୍ଧାର
વિધ્વંસ,ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |
ભીનાશ,ବନ୍ଧପ
અંધારું,ଅନ୍ଧାର
માહિતી,ତଥ୍ୟ
માહિતી પ્રસારણ,ଡାଟା ପ୍ରସାରଣ |
આધારપ્રણી,ତଥ୍ୟ ସଙ୍କୋଚନ |
માહિતી શારકામ,ଡାଟା ଡ୍ରିଲିଂ |
આધાર -એન્ક્રિપ્શન,ତଥ୍ୟ ଏନକ୍ରିପସନ୍
આધારપત્રક,ଡାଟା ଫାଇଲ୍ |
આધાર -નિયંત્રણ,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
માહિતી ખાણકામ,ତଥ୍ୟ ଖଣି
આંકડા,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
ડેટા પ્રોસેસર,ଡାଟା ସଞ୍ଚାଳକ |
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |
માહિતી સેવા,ଡାଟା ସେବା |
આધાર સામગ્રી,ତଥ୍ୟ ଫର୍ଦ୍ଦ
માહિતી સંગ્રાહક,ତଥ୍ୟ ସଂରକ୍ଷଣ
આંકડા,ଡାଟା ଷ୍ଟ୍ରିମ୍ |
આંકડાકીય પરિવર્તન,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍
આંકડા,ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
ડેટાબેઝ,ଡାଟାବେସ୍ |
ઓળખપત્ર,ଡେସ୍କାଷ୍ଟିଂ |
ડબ્બા,ଡାଟାଗ୍ରାମ୍
ડી.બી. મીટર,DB ମିଟର
મડાગાંઠ,ମୃତ ପବନ
મૃત શોર્ટ સર્કિટ,ମୃତ ସର୍ଟ ସର୍କିଟ୍ |
મૃત સ્થળ,ମୃତ ସ୍ପଟ୍
મડાગાંઠ,ଜଳଖିଆ
ડીબગ કાર્યક્રમ,କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍
ઉઘાડું,ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
અવાજનો સડો,ଶବ୍ଦର କ୍ଷୟ |
ડેસિબેલ (ડીબી),ଡେକ୍ସିବେଲ୍ (DB)
દશાંશ,ଦଶମିକ
દશાંશ સંહિતા,ଦଶମିକ କୋଡ୍ |
દશાંશ,ଦଶମିକ ଅଙ୍କ |
સ્પષ્ટીકરણ,ଡିସପିଅର୍ କରିବା
ડીકોડર,ଡେକୋଡର୍
ડીકોડિંગ,ଡିକୋଡିଂ
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
વિઘટન,ସଙ୍କଳନ
શોક,ସଜାଇବା
ડિક્યુપલિંગ સર્કિટ,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
ડિક્યુપલિંગ નેટવર્ક,ନେଟୱର୍କ ନେଟୱାର୍କ |
ડિક્રિપેશન,ଡିକ୍ରିପ୍ସନ୍
સમર્પિત રેખા,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
દાદર,ଦେ-ଏମ୍ବେଡିଂ |
દહન,ଡି-ଫାଟିସ୍ |
ચૂક,ଡିଫଲ୍ଟ |
ગુણવત્તામાં ખામી,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
ખામીયુક્ત,ତ୍ରୁଟିଯୁକ୍ତ
ખામીયુક્ત એકમ,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
વ્યાખ્યા,ସଂଜ୍ଞା
સુશોભન,ଡିସଲେନେକସନ |
શૃય,ବିକଳାଙ୍ଗ
અવકાશ,ନବିଣ୍ଡେସନ୍
કોઇલ,ଡି-ଗସିଂ କୋଇଲ୍ |
પ્રમાણ,ଡିଗ୍ରୀ
દખલ,ଡି-ଇଣ୍ଟରଲିଭେଭର |
વિલંબ -રેખા,ବିଳମ୍ବ ରେଖା
વિલંબ સમય,ବିଳମ୍ବ ସମୟ
વિલંબિત ફ્રેમ મેમરી,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
વિલંબિત સ્કેનીંગ,ବିଳମ୍ବିତ ସ୍କାନିଂ |
વિલંબિત સુમેળ સંકેત,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
ડિલિવરી,ବିତରଣ
વિતરણ પદ્ધતિ,ବିତରଣ ବ୍ୟବସ୍ଥା
નશાખોરી,ଡେମୋଡୁଲେସନ୍
નામંજૂર કરનાર કાર્ડ,ଡେମୋଡୁଲେଟର କାର୍ଡ |
બેભાન વ્યક્તિ,Demultipleter
ક્ષેત્રની .ંડાઈ,କ୍ଷେତ୍ରର ଗଭୀରତା |
ઉતરતું,ଅବତରଣ
નિયમાની વિશિષ્ટતા,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ડેસ્કટ .પ,ଡେସ୍କଟପ
તપાસ -ઉત્પાદન,ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
વિચલનો,ବ୍ୟତିକ୍ରମ
સાધન,ଉପକରଣ
ઉપકારની ચાલક,ଉପକରଣ ଡ୍ରାଇଭର |
રોગનિવાર,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
ચિત્ર,ଚିତ୍ର
સંવાદ ટ્રેક,ସଂଳାପ ଟ୍ରାକ୍ |
વ્યતાના,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
હીરાની સ્ટાઇલસ,ହୀରା ଷ୍ଟାଇଲସ୍ |
પાટા,ଡାଇଫ୍ରାଗମ୍ |
ડાયફ્ર ra મેટિક શોષક,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
અલગ -અલગ વાત,ଡିକଟିକ୍ ଶୁଣିବା |
શિખાઉ,DiWeLictericorick
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,Divelostic Brock- ତଳକୁ |
ડાઇલેક્ટ્રિક નુકસાન,Divelostic କ୍ଷତି |
તફાવત આવર્તન,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
તફાવત આવર્તન વિકૃતિ (ડીએફડી),ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
ફરક,ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
વિભેદક એમ્પ્લીફાયર,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
પરિબળ,ଭିନ୍ନ
વિસારક,ଭିନ୍ନ
અંક,ଅଙ୍କ
ડિજિટલ,ଡିଜିଟାଲ୍ |
ડિજિટલ આર્ટિફેક્ટ,ଡିଜିଟାଲ୍ କଳାକୃତି |
ડિજિટલ audio ડિઓ,ଡିଜିଟାଲ୍ ଅଡିଓ |
ડિજિટલ audio ડિઓ ફિલ્ટર,ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
ડીજીટલ કેમેરા,ଡିଜିଟାଲ୍ କ୍ୟାମେରା
ડિજિટલ કમ્પ્યુટર,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ડિજિટલ ડેટા,ଡିଜିଟାଲ୍ ଡାଟା |
ડિજિટલ સંપાદન,ଡିଜିଟାଲ୍ ଏଡିଟିଂ |
ડિજિટિહાઇટર,ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |
ડિજિટલ ફિલ્ટર,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |
ડિજિટલ હેરિટેજ,ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |
ડિજિટલ છબી,ଡିଜିଟାଲ୍ ଇମେଜ୍ |
ડિજિટલ ગ્રંથાલય,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
ડિજિટલ મીટર,ଡିଜିଟାଲ୍ ମିଟର |
ડિજિટલ મોડ્યુલેશન,ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |
ડિજિટલ મલ્ટીપ્લેક્સ,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |
ડિજિટલ નેટવર્ક,ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |
Digitalપચારિક outputપટી,ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |
ડિજિટલ પ્લેબેક,ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM)
ડિજિટલ રેકોર્ડિંગ,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
ડિજિટલ ક્રાંતિ,ଡିଜିଟାଲ୍ ବିପ୍ଳବ |
ડિજિટલ સંકેત,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP)
ડિજિટલ સહી,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
ડિજિટલ પ્રૌદ્યોગિકી,ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |
ડિજિટલથી એનાલોગ કન્વર્ટર,ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |
ડિજિટલ વિડિઓ,ଡିଜିଟାଲ୍ ଭିଡିଓ |
ડિજિટલ વોલ્ટમીટર,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |
વિભાજન,ଡିଜିଟାଲ୍ାଇଜେସନ୍ |
અંશે,ଡିଜିଟାଇଜେସନ୍
ડિજિટાઇઝ્ડ વિડિઓ,ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
સિધ્ધાંત,ଅଗ୍ରଗାମୀ
ઝાંખું,ଅନ୍ଧ
પરિમાણ,ପରିମାପ
ઝાંખું,ଡିମର୍
પશુ -વ્યવસ્થા,ଡାୟୋଡ୍
ડૂબકી મારવી,ବୁଡ଼ାନ୍ତୁ |
દ્વિપક્ષી,Dlixer
દ્વિધ્રુવ,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
પ્રત્યક્ષ પ્રસારણ,ସିଧାସଳଖ ପ୍ରସାରଣ
ડાયરેક્ટ વર્તમાન (ડી સી),ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c)
સીધું પસંદ કરવું,ସିଧାସଳଖ ଉଠାଇବା
પ્રત્યક્ષ વાંચન સાધન,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
પ્રત્યક્ષ રેકોર્ડિંગ,ସିଧାସଳଖ ରେକର୍ଡିଂ |
દિશાત્મક એન્ટેના,ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |
દિશાત્મક દંપતી,ଦିଗଦର୍ଶନ କପଟ
દિશાત્મક માઇક્રોફોન,ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
ઉદ્ધતા,ନିର୍ଦ୍ଦେଶନାପତି
ડિરેક્ટરી,ଡିରେକ୍ଟୋରୀ
અપંગ કરવું,ଅକ୍ଷମ କରନ୍ତୁ |
છટણી,ଡିସ୍କ ଆଣ୍ଟେନା |
ડિસ્ક આધારિત સંગ્રહ,ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |
અંધકારમય,ପ୍ରତିରୋଧ
ઝૂંપડી,ଡିସ୍କ
ડિસ્ક ડ્રાઇવ,ଡିସ୍କ ଡ୍ରାଇଭ
છળ,ଡିସ୍କ କୋଟା
વિઘટન,ଡିସ୍କେଟ୍
વિઘટન,ସ୍ଥାନାନ୍ତର
વિક્ષેપ,ବିଚ୍ଛେଦ
વિસ્થાપન,ବିସ୍ଥାପନ
પ્રદર્શન,ପ୍ରଦର୍ଶନ
પ્રદર્શન એકમ (કન્સોલ),ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍)
અપરાધ,ରୂପାନ୍ତର
જુસ્સો,ବିସୋନ୍ସ
નિસ્યંદિત પાણી,ଡିଷ୍ଟିଲ୍ ପାଣି |
વિકૃતિ,ବିକୃତି
વિતરણ,ବଣ୍ଟନ
વિતરણ એમ્પંતક,ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |
ભાગ,ବିଭାଜନ
ભાજક,ଡିଭିସିଆସର
દસ્તાવેજ,ଡକ୍ୟୁମେଣ୍ଟ୍
ડોલ્બી,ଡଲବି ଡିଜିଟାଲ୍ |
ક્ષેત્ર,ଡୋମେନ୍
ક્ષેત્રમાં,ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |
ધૂમ્રપાનની અસર,ଡୋପେଲର ପ୍ରଭାବ
ડબલ ધ્રુવ (દ્વિધ્રુવી),ଡବଲ୍ ପୋଲ୍ (ଡିପୋଲ୍)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,ଡବଲ୍ ପୋଲ୍ ସିଙ୍ଗଲ୍ ଥ୍ରୋ ସୁଇଚ୍ |
બે બાજુવાળી ડિસ્ક,ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |
બેવડું,ଦ୍ୱନ୍ଦ୍ୱ
નીચે આવવાનું તરંગ,ତଳକୁ ଆସୁଥିବା ତରଙ୍ଗ |
નીચેનો પ્રવાહ,ତଳେ ସ୍ରୋତ |
ડાઉનલિંક,ଅଦୃଶ୍ୟ
ડાઉનલોડ કરવું,ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
ડાઉનલોડનું,ଡାଉନଲୋଡ୍ କରିବା
ચિત્ર,ଚିତ୍ରାଙ୍କନ
ડ્રોલીંગ બીટ,ଡ୍ରିଲିଂ ବିଟ୍
શારકામ યંત્ર,ଡ୍ରିଲିଂ ମେସିନ୍ |
ઝુંબેશ,ଡ୍ରାଇଭ୍
ડ્રમ,ଡ୍ରମ୍
સુકા બલ્બનું તાપમાન,ଶୁଖିଲା ବଲ୍ବ ତାପମାତ୍ରା |
સૂકકો,ଶୁଖିଲା କୋଷ
સૂકા સોલ્ડર,ଶୁଖିଲା ସୋଲିୟର |
ડ્યુઅલ ચેનલ મોડ,ଡୁଆଲ୍ ଚ୍ୟାନେଲ ମୋଡ୍ |
ડબ,ଅଳିଆ
નાવિક,ଡୁଡ୍
ફેંકડી,ଡମ୍ପ୍ |
બેવડી,ଡୁପ୍ଲେକ୍ସ
સમયગાળો,ଅବଧି
ધૂળ,ଧୂଳି
ક dustંગ,ଧୂଳି ବଗ୍
