Tamil,English
பெறப்பட்ட தொடர்,derived series
பெறப்பட்ட தொகுப்பு,derived set
இறங்குதல்,descending
இறங்கு வரிசை,descending order
இறங்கு தொடர்,descending series
விளக்க வடிவியல்,descriptive geometry
விளக்க மாதிரி,descriptive model
விளக்கமான புள்ளிவிபரங்கள்,descriptive statistics
வடிவமைப்பு,design
சோதனை வடிவமைப்பு,design of experiment
மேசை கால்குலேட்டர்,desk calculator
கண்டறிதல்,detection
தீர்மானிக்கும்,determinant
தீர்மானிக்கும் தரவரிசை,determinant rank
தீர்மானிக்க,determine
தீர்மானிக்கும் மாதிரி,deterministic model
தீர்மானிக்கும் பிரச்சனை,deterministic problem
விலகல்,deviation
விலகல் குணகம்,deviation coefficient
டயடிக் அமைப்பு,diadic system
மூலைவிட்டமான,diagonal
ஒரு அணி மூலைவிட்டமாக்கல்,diagonalization of a matrix
மூலைவிட்ட அணி,diagonal matrix
மூலைவிட்ட ஒற்றுமை,diagonal similarity
வரைபடம்,diagram
வரைபட முறை,diagrammatic method
வரைபட விளக்கக்காட்சி,diagrammatic presentation
விட்டம்,diameter
ஒரு தொகுப்பின் விட்டம்,diameter of a set
முற்றிலும் எதிர்,diametrically opposite
பகடை வீசுதல்,dice throw
இருவகை வகைப்பாடு,dichotomous classification
இருவகை,dichotomy
அகராதி ஒழுங்கு,dictionary order
வேறுபாடு கணக்கீடு,difference calculus
வேறுபாடு சமன்பாடு,difference equation
வேறுபாடு சூத்திரம்,difference formula
வேறுபாடு முறை,difference method
தொகுப்புகளின் வேறுபாடு,difference of sets
வேறுபடுத்தக்கூடியது,differentiable
வேறுபட்ட வளைவு,differentiable curve
வேறுபட்ட செயல்பாடு,differentiable function
வித்தியாசமான,differential
வேறுபட்ட கணக்கீடு,differential calculus
வேறுபட்ட குணகம்,differential coefficient
வகையீட்டு சமன்பாடு,differential equation
வேறுபட்ட வடிவம்,differential form
வேறுபட்ட சூத்திரம்,differential formula
வேறுபட்ட செயல்பாடு,differential function
வேறுபட்ட வடிவியல்,differential geometry
உயர் வரிசையின் வேறுபாடு,differential of higher order
வேறுபட்ட அளவு,differential quotient
வேறுபடுத்தி,differentiate
வேறுபாடு,differentiation
வேறுபாடு சூத்திரம்,differentiation formula
திசையன் வேறுபாடு,differentiation of vector
பரவல்,diffusion
இலக்கம்,digit
டிஜிட்டல் கணினி,digital computer
டிஜிட்டல் தரவு,digital data
பரிமாணம்,dimension
பரிமாணம்,dimensionality
பரிமாணமற்ற,dimensionless
ஒரு சமன்பாட்டின் பரிமாணம்,dimension of an equation
diophantine சமன்பாடு,diophantine equation
சாய்வு கோணம்,dip angle
இருமுனை ஆயத்தொகுப்புகள்,dipolar coordinates
இருமுனை,dipole
இருபிரமிட் (பைபிரமிட்),dipyramid (bipyramid)
டைராக் டெல்டா செயல்பாடு,Dirac delta function
நேரடி பொதுவான தொடுகோடு,direct common tangent
இயக்கிய கோணம்,directed angle
இயக்கிய வரி,directed line
திசை வழித்தோன்றல்,directional derivative
திசை கொசைன்,direction cosine
அதிகபட்ச திசை,direction of maxima
திட்ட திசை,direction of projection
திசை விகிதம்,direction ratio
இயக்குனர் வட்டம்,director circle
இயக்குனர் கோளம்,director sphere
நேரடி தயாரிப்பு,direct product
நேரடி ஆதாரம்,direct proof
நேரடி விகிதம்,direct proportion
டைரக்ட்ரிக்ஸ்,directrix
நேரடித் தொகை,direct sum
துண்டிக்கப்பட்ட தொகுப்புகள்,disconncted sets
தொடர்ச்சியின்மை,discontinuity
வழித்தோன்றலின் தொடர்ச்சியின்மை,discontinuity of derivative
முதல் வகையான இடைநிறுத்தம்,discontinuity of the first kind
இரண்டாவது வகையான தொடர்ச்சியின்மை,discontinuity of the second kind
இடைவிடாத விநியோகம்,discontinuous distribution
இடைவிடாத செயல்பாடு,discontinuous function
இடைவிடாத மாறுபாடு,discontinuous variate
தனித்தனி,discrete
தனித்துவமான விநியோகம்,discrete distribution
தனித்துவமான நிகழ்தகவு பரவல்,discrete probability distribution
தனித்த சீரற்ற மாறி,discrete random variable
தனித்த மாதிரி இடம்,discrete sample space
தனித்துவமான தொகுப்பு,discrete set
தனி இடம்,discrete space
தனித்த இடவியல்,discrete topology
தனித்த மாறுபாடு,discrete variate
பாரபட்சமான,discriminant
பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு),discriminatory analysis (=discriminant analysis)
பிரித்தல்,disjoint
மாறுபட்ட நிகழ்வுகள்,disjoint events
பிரிக்கப்பட்ட தொகுப்புகள்,disjoint sets
ஒன்றிணைந்த தொழிற்சங்கம்,disjoint union
பிரித்தல்,disjunction
சிதறல்,dispersion
சிதறல் விளக்கப்படம்,dispersion chart
சிதறல் மாறிலி,dispersion constant
சிதறல் வரைபடம்,dispersion diagram
சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்),dispersion matrix (=covariance matrix)
இடப்பெயர்ச்சி,displacement
காட்சி,display
காட்சி அலகு (=கன்சோல்),display unit (=consol)
ஒற்றுமையற்ற,dissimilar
சிதறடிக்கும் சக்திகள்,dissipative forces
தூர செயல்பாடு,distance function
தூர மாடுலஸ்,distance modulus
விநியோகம் இல்லாத முறை,distribution-free method
விநியோக சட்டம்,distributive law
வேறுபடுகின்றன,diverge
வேறுபாடு,divergence
வேறுபாடு தேற்றம்,divergence theorem
மாறுபட்ட,divergent
மாறுபட்ட தொடர்,divergent series
பிரிக்கப்பட்ட வேறுபாடு,divided difference
வகுக்கும் தன்மை,divisibility
வகுபடக்கூடியது,divisible
பிரிவு,division
பிரிவு அல்காரிதம்,division algorithm
பிரிவு வளையம்,division ring
dodecagon,dodecagon
பன்னிருமுகி,dodecahedron
களம்,domain
ஒரு செயல்பாட்டின் களம்,domain of a function
வரையறையின் களம்,domain of definition
இருப்பு களம்,domain of existence
மேலாதிக்க மூலோபாயம்,dominant strategy
டாப்ளர் விளைவு,doppler effect
டாட் தயாரிப்பு,dot product
புள்ளியிடப்பட்ட வளைவு,dotted curve
இரட்டை வேறுபாடு,double differentiation
இரட்டை அதிவேக விநியோகம்,double exponential distribution
இரட்டை சுருள்,double helix
இரட்டை ஒருங்கிணைந்த,double integral
இரட்டை ஒருங்கிணைப்பு,double integration
இரட்டை வரம்பு,double limit
இரட்டை மாதிரி திட்டம்,double sampling plan
இரட்டை வரிசை,double sequence
இரட்டை தொடர்,double series
இரட்டை பின்னொட்டு குறியீடு,double suffix notation
இரட்டை கூட்டுத்தொகை,double summation
கீழ்நோக்கிய முடுக்கம்,downward acceleration
கீழ்நோக்கிய இடப்பெயர்ச்சி,downward displacement
கீழ்நோக்கிய இயக்கம்,downward motion
கீழ்நோக்கிய வேகம்,downward velocity
இழுத்து,drag
இழுவிசை,drag force
இரட்டை,dual
இரட்டை அடிப்படையில்,dual basis
இரட்டை உள் தயாரிப்பு,dual inner product
இரட்டை நேரியல் நிரலாக்க சிக்கல்,dual linear programming problem
இரட்டை செயல்பாடு,dual operation
இரட்டை பிரச்சனை,dual problem
இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்,dual simplex algorithm
இரட்டை எளிய நுட்பம்,dual simplex technique
இரட்டை இடம்,dual space
இரட்டை மாறி,dual variable
இரட்டை திசையன் இடம்,dual vector space
போலி குறியீடு,dummy index
போலி சந்தா,dummy subscript
போலி பின்னொட்டு,dummy suffix
போலி மாறி,dummy variable
நகல் செயல்முறை,duplicator process
மாறும்,dynamical
இயக்க அமைப்பு,dynamical system
மாறும் தேவை செயல்பாடு,dynamic demand function
டைனமிக் மாதிரி,dynamic model
மாறும் நிரலாக்க,dynamic programming
மாறும் நிரலாக்க அணுகுமுறை,dynamic programming approach
டைனமிக் நிரலாக்க நுட்பம்,dynamic programming technique
இயக்கவியல்,dynamics
ஒரு துகள் இயக்கவியல்,dynamics of a particle
திடமான உடல்களின் இயக்கவியல்,dynamics of rigid bodies
பூமி,earth
பூகம்பத்தின் தீவிரம்,earthquake intensity
விசித்திரத்தன்மை,eccentricity
கிரகணம்,eclipse
பொருளாதார கணிப்பு,econometric forecast
பொருளாதார நிபுணர்,econometrician
பொருளாதார அளவியல்,econometrics
பொருளாதாரம்,economics
விளிம்பு,edge
ஒரு குவிந்த தொகுப்பின் விளிம்பு,edge of a convex set
செயல்திறன் காரணி,efficiency factor
ஈஜென் உறுப்பு,eigen element
ஈஜென் செயல்பாடு,eigen function
ஈஜென் மதிப்பு,eigen value
ஈஜென் மதிப்பு சமன்பாடு,eigen value equation
ஈஜென் திசையன்,eigen vector
மீள்,elastic
மீள் மாறிலி,elastic constant
மீள் சமநிலை,elastic equilibrium
நெகிழ்ச்சி,elasticity
நெகிழ்ச்சி மேற்பரப்பு,elasticity surface
மின்னணு கணினி,electronic computer
உறுப்பு,element
அடிப்படை நிரல் செயல்பாடு,elementary column operation
ஆரம்ப நிகழ்வு,elementary event
அடிப்படை செயல்பாடு,elementary function
அடிப்படை செயல்பாடு,elementary operation
அடிப்படை முடிவு,elementary outcome
அடிப்படை நிகழ்தகவு சட்டம்,elementary probability law
அடிப்படை வரிசை செயல்பாடு,elementary row operation
ஒழிக்க,eliminate
நீக்குதல் செயல்முறை,elemination procedure
நீள்வட்டம்,ellipse
நீள்வட்டம்,ellipsoid
நீள்வட்டம்,ellipsoidal
நீள்வட்ட மேற்பரப்பு,ellipsoidal surface
நீள்வட்ட உடல்,elliptical body
உட்பொதித்தல்,embedding
உமிழ்வு,emission
அனுபவ தரவு,empirical data
அனுபவ சூத்திரம்,empirical formula
அனுபவ நிகழ்தகவு,empirical probability
அனுபவ உறவு,empirical relation
வெற்று தொகுப்பு,empty set
மூடப்பட்டது,enclosed
குறியாக்கம்,encoding
எண்டோமார்பிசம்,endomorphism
இறுதி புள்ளி,end point
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,end point of class interval
ஆற்றல்,energy
ஆற்றல் வேக கூறு,energy momentum component
மாறி நுழைகிறது,entering variable
எண்ணற்ற தொகுப்பு,enumerable set
கணக்கீடு,enumeration
சமமான,equal
சமத்துவம்,equality
சமமாக வாய்ப்பு,equally likely
சம நிகழ்தகவு தேர்வு முறை (=epsem),equal probability selection method (=epsem)
சமன்,equate
சமன்பாடு,equation
முதல் பட்டத்தின் சமன்பாடு,equation of first degree
இரண்டாம் பட்டத்தின் சமன்பாடு,equation of second degree
மூன்றாம் பட்டத்தின் சமன்பாடு,equation of third degree
பூமத்திய ரேகை,equator
சமமான,equicontinuous
சமபக்க,equilateral
சமநிலை,equilibrium
சக்திகளின் சமநிலை,equilibrium of forces
சமநிலை புள்ளி,equilibrium point
சமத்துவம்,equivalence
சமநிலை வகுப்பு,equivalence class
சமமான உறவு,equivalence relation
இணையான,equivalent
சமமான அணி,equivalent matrix
சமமான தொகுப்பு,equivalent set
எர்கோடிசிட்டி,ergodicity
பிழை,error
பிழை பகுப்பாய்வு,error analysis
பிழை குறியீடு,error code
பிழை குணகம்,error coefficient
சராசரி சதுரத்தின் பிழை,error of mean square
முதல் வகை பிழை,error of the first kind
இரண்டாவது வகையான பிழை,error of the second kind
தப்பிக்கும் நிகழ்தகவு,escape probability
தப்பிக்கும் வேகம்,escape velocity
E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை,E. Schmidt's orthogonalization process
குறிப்பிடப்பட்ட வட்டம்,escribed circle
அத்தியாவசியமான,essential
அடிப்படையில் தனித்துவமானது,essentially unique
மதிப்பீடு,estimate
மதிப்பீட்டு முறை,estimation method
யூக்ளிடியன் ஒருங்கிணைப்பு,Euclidean coordinate
யூக்ளிடியன் களம்,Euclidean domain
யூக்ளிடியன் வடிவியல்,Euclidean geometry
யூக்ளிடியன் n-வெளி,Euclidean n-space
யூக்ளிடியன் விமானம்,Euclidean plane
ஆய்லரின் தேற்றம்,Euler's theorem
மதிப்பீடு,evaluate
கூட,even
கூட வளைவு,even curve
கூட செயல்பாடு,even function
கூட பல,even multiple
இரட்டைப்படை எண்,even number
ஒற்றைப்படை சமச்சீர்,even odd symmetry
வரிசைமாற்றம் கூட,even permutation
நிகழ்வு,event
கூட கால,even term
சரியான,exact
சரியான சி-சதுர சோதனை,exact chi-square test
சரியான வேறுபாடு,exact differential
சரியான சமன்பாடு,exact equation
உதாரணமாக,example
பரிமாற்றம்,exchange
முழுமையான நிகழ்வு,exhaustive event
இருப்பு கோட்பாடு,existence axiom
இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு),existence probability(= a priori probability)
இருப்பு தேற்றம்,existence theorem
வெளிப்புற மாறி,exogenous variable
விரிவாக்கம்,expansion
எதிர்பார்ப்பு செயல்பாடு,expectation function
எதிர்பார்க்கப்படும் அதிர்வெண்,expected frequency
எதிர்பார்க்கப்படும் மதிப்பு,expected value
பரிசோதனை,experiment
சோதனை பிழை,experimental error
விளக்கம்,explanation
வெளிப்படையான சமன்பாடு,explicit equation
வெளிப்படையான வடிவம்,explicit form
வெளிப்படையான செயல்பாடு,explicit function
வெளிப்படையான தீர்வு,explicit solution
அடுக்கு,exponent
அதிவேக வளைவு,exponential curve
அதிவேக அடர்த்தி செயல்பாடு,exponential density function
அதிவேக விநியோகம்,exponential distribution
அதிவேக சமன்பாடு,exponential equation
அதிவேக செயல்பாடு,exponential function
அதிவேகமான வளர்ச்சி,exponential growth
அதிவேக சட்டம்,exponential law
அதிவேக வரைபடம்,exponential map
அதிவேக தொடர்,exponential series
வெளிப்பாடு,expression
நீட்டிக்கப்பட்ட இடைவெளி,extended interval
நீட்டிக்கப்பட்ட உண்மையான வரி,extended real line
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,extended real number system
மேப்பிங்கின் நீட்டிப்பு,extension of a mapping
வெளிப்புற கோணம்,exterior angle
வெளிப்புற பகுதி,exterior area
வெளிப்புற புள்ளி,exterior point
வெளிப்புற,external
போக்கு மதிப்பின் விரிவாக்கம்,extrapolation of trend value
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,extrapolation technique
தீவிர மதிப்பு,extremal value
தீவிர,extreme
தீவிர புள்ளி,extreme point
குவிந்த தொகுப்பின் தீவிர புள்ளி,extreme point of convex set
ஒரு செயல்பாட்டின் உச்சம்,extremum of a function
தீவிர சொத்து,extremum property
முகம்,face
முக மதிப்பு,face value
காரணி,factor
காரணி பகுப்பாய்வு,factor analysis
காரணியாக்கப்பட்டது,factored
காரணியான,factorial
காரணி வடிவமைப்பு,factorial design
காரணியாக்கம்,factorization
காரணியாக்கு,factorise
நியாயமான விளையாட்டு,fair game
பொய்,FALSE
குடும்பம்,family
வட்டங்களின் குடும்பம்,family of circles
குடும்ப வளைவுகள்,family curves
செயல்பாடுகளின் குடும்பம்,family of functions
வரிகளின் குடும்பம்,family of lines
முகநூல்,facsimile
எஃப்-விநியோகம்,F-distribution
சாத்தியமான அடிப்படை தீர்வு,feasible basic solution
சாத்தியமான தீர்வு,feasible solution
பின்னூட்டம்,feed back
ஃபெர்மாட் கொள்கை,Fermat principle
ஃபெர்மட்டின் தேற்றம்,Fermat's theorem
ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்,Fermi-Dirac statistics
ஃபைபோனச்சி எண்,Fibonacci number
ஃபைபோனச்சி தொடர்,Fibonacci series
களம்,field
இறுதி வேகம்,final velocity
வரையறுக்கப்பட்ட,finite
வரையறுக்கப்பட்ட அடிப்படை,finite basis
வரையறுக்கப்பட்ட தசம,finite decimal
வரையறுக்கப்பட்ட வேறுபாடு,finite difference
வரையறுக்கப்பட்ட வேறுபாடு முறை,finite difference method
வரையறுக்கப்பட்ட பரிமாணம்,finite dimensional
வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்,finite dimensional vector space
வரையறுக்கப்பட்ட விளையாட்டு,finite game
வரையறுக்கப்பட்ட வடிவியல்,finite geometry
வரையறுக்கப்பட்ட குறுக்குவெட்டு,finite intersection
வரையறுக்கப்பட்ட பல,finite many
வரையறுக்கப்பட்ட மார்கோவ் சங்கிலி,finite Markov chain
finiteness ஆதாரம்,finiteness proof
வரையறுக்கப்பட்ட எண்,finite number
வரையறுக்கப்பட்ட மக்கள் தொகை,finite population
வரையறுக்கப்பட்ட நிகழ்தகவு,finite probability
வரையறுக்கப்பட்ட தொடர்,finite series
வரையறுக்கப்பட்ட தொகுப்பு,finite set
வரையறுக்கப்பட்ட வேகம்,finite velocity
வரையறுக்கப்பட்ட அளவு,finite volume
பொருத்தி,fitting
வளைவு பொருத்துதல்,fitting of curve
நேர்கோட்டின் பொருத்துதல்,fitting of straight line
நிலையான புள்ளி தேற்றம்,fixed point theorem
நிலையான மாதிரி,fixed sample
விமான வேகம்,flight velocity
மிதக்கும் புள்ளி எண்கணிதம்,floating point arithmetic
மிதக்கும் புள்ளி அமைப்பு,floating point system
ஓட்ட விளக்கப்படம்,flow chart
ஓட்டம் வேகம்,flow velocity
திரவ இயக்கவியல்,fluid dynamics
குவிய,focal
குவிய நாண்,focal chord
குவிய தூரம்,focal distance
குவியத்தூரம்,focal length
கவனம்,focus
கால்,foot
செங்குத்தாக அடி,foot of perpendicular
புவியீர்ப்பு விசை,force of gravity
முன்னறிவிப்பு,forecasting
சூத்திரம்,formula
முறைப்படுத்து,formulate
உருவாக்கம்,formulation
முன்னோக்கி வேறுபாடு,forward difference
முன்னோக்கி இடைச்செருகல்,forward interpolation
கணிதத்தின் அடித்தளம்,foundation of mathematics
ஃபோரியரின் பகுப்பாய்வு,Fourier's analysis
ஃபோரியரின் தொடர்,Fourier's series
ஃபோரியரின் மாற்றம்,Fourier's transform
பின்னம்,fraction
பகுதி ஒருங்கிணைப்பு,fractional coordinate
பின்ன எண்,fractional number
பகுதி நிரலாக்கம்,fractional programming
இலவச பாதை,free path
இலவச திசையன்,free vector
அதிர்வெண்,frequency
அதிர்வெண் நெடுவரிசை,frequency column
அதிர்வெண் வளைவு,frequency curve
அதிர்வெண் விநியோகம்,frequency distribution
அதிர்வெண் ஹிஸ்டோகிராம்,frequency histogram
நிகழ்வின் அதிர்வெண்,frequency of occurrence
அதிர்வெண் பலகோணம்,frequency polygon
அதிர்வெண் அட்டவணை,frequency table
விரக்தி,frustum
ஒரு பிரமிட்டின் விரக்தி,frustum of a pyramid
ஒரு கோளத்தின் விரக்தி,frustum of a sphere
முழு விரிவாக்கம்,full expansion
செயல்பாடு,function
செயல்பாட்டு பகுப்பாய்வு,functional analysis
அடிப்படை,fundamental
அடிப்படை தேற்றம்,fundamental theorem
இயற்கணிதத்தின் அடிப்படை தேற்றம்,fundamental theorem of algebra
விண்மீன் மண்டலம்,galaxy
கலோயிஸ் புலம்,Galois field
கலோயிஸ் குழு,Galois group
சூதாடியின் அழிவு,gambler's ruin
விளையாட்டு மற்றும் நகர்வு,game and move
வாய்ப்பு விளையாட்டு,game of chance
பகடை விளையாட்டு,game of dice
விளையாட்டு கோட்பாடு,games theory
சரியான நினைவுடன் கூடிய விளையாட்டுகள்,games with perfect recall
விளையாட்டு மதிப்பு,game value
காமா செயல்பாடு,gamma function
காஸ்-அர்கண்ட் விமானம்,Gauss-Argand plane
காஸியன் வளைவு,Gaussian curve
காஸியன் நீக்கம்,Gaussian elimination
காஸியன் விமானம்,Gaussian plane
காஸ்-ஜோர்டான் குறைப்பு,Gauss-Jordan reduction
பொது வழக்கு,general case
பொது ஒருங்கிணைப்பு தேற்றம்,general convergence theorem
பொது சமன்பாடு,general equation
பொது காரணி,general factor
பொது வடிவம்,general form
பொது சூத்திரம்,general formula
பொது விளையாட்டு,general game
பொது அனுமானம்,general inference
பொது ஒருங்கிணைப்பு,general integral
பொதுமைப்படுத்தல்,generalization
பொதுவான இணை சட்டம்,generalised associative law
பொதுவான தொடர்ச்சியான கருதுகோள்,generalised continuum hypothesis
பொதுவான குவிந்த செயல்பாடு,generalised convex function
பொதுவான ஆயத்தொகுப்புகள்,generalised coordinates
பொதுவான ஈஜென் மதிப்பு சிக்கல்,generalised eigen value problem
பொது ஒருங்கிணைப்பு தேற்றம்,general convergence theorem
பொது சமன்பாடு,general equation
பொது காரணி,general factor
பொது வடிவம்,general form
பொது சூத்திரம்,general formula
பொது விளையாட்டு,general game
பொது அனுமானம்,general inference
பொது ஒருங்கிணைப்பு,general integral
பொதுமைப்படுத்தல்,generalization
பொதுவான இணை சட்டம்,generalised associative law
பொதுவான தொடர்ச்சியான கருதுகோள்,generalised continuum hypothesis
பொதுவான குவிந்த செயல்பாடு,generalised convex function
பொதுவான ஆயத்தொகுப்புகள்,generalised coordinates
பொதுவான ஈஜென் மதிப்பு சிக்கல்,generalised eigen value problem
பொதுப்பெயர்,generic name
மேற்பரப்பு இனம்,genus of surface
புவியியல்,geodesic
வடிவியல்,geometrical
வடிவியல் கட்டுமானம்,geometrical construction
வடிவியல் சராசரி,geometrical mean
வடிவியல் பெருக்கம்,geometrical multiplicity
வடிவியல் நிகழ்தகவு,geometrical probability
வடிவியல் முன்னேற்றம்,geometrical progression
வடிவியல் தொடர்,geometrical series
வடிவியல் வடிவம்,geometrical shape
வடிவியல் எண்கணிதத் தொடர்,geometrico arithmetic series
வடிவியல்,geometry
உலகளாவிய அதிகபட்சம்,global maximum
உலகளாவிய சொத்து,global property
உலகளாவிய குறைந்தபட்சம்,global minimum
உலகளாவிய உகந்தது,global optimum
உலகளாவிய சொத்து,global property
உலகளாவிய சேணம் புள்ளி,global saddle point
பொருத்தத்தின் நன்மை,goodness of fit
தர தொடர்பு,grade correlation
தரப்படுத்தப்பட்ட தரவு,graded data
சாய்வு,gradient
சாய்வு அடர்த்தி,gradient density
கோட்டின் சாய்வு,gradient of line
வேகத்தின் சாய்வு,gradient of velocity
சாய்வு திசையன்,gradient vector
சாய்வு வேகம்,gradient velocity
தரப்படுத்துதல்,grading
தர பகுப்பாய்வு,grading analysis
கிராம்,gram
கிராம் தீர்மானிப்பான்,Gram determinant
கிராம் - ஷ்மிட் ஆர்த்தோகனலைசேஷன் செயல்முறை,Gram - Schmidt orthogonalization process
பெரிய சராசரி,grand mean
பெரும் மொத்தம்,grand total
வரைபடம்,graph
வரைகலை,graphic
வரைகலை,graphical
வரைகலை கணக்கீடு,graphical computation
வரைகலை கட்டுமானம்,graphical construction
வரைகலை ஒருங்கிணைப்பு,graphical integration
வரைகலை இடைச்செருகல்,graphical interpolation
வரைகலை முறை,graphical method
வரைகலை பிரதிநிதித்துவம்,graphical representation
வரைகலை வெளிப்பாடு,graphic expression
வரைபட தாள்,graph paper
ஈர்ப்பு,gravitation
ஈர்ப்பு முடுக்கம்,gravitational accelaration
ஈர்ப்பு ஈர்ப்பு,gravitational attraction
ஈர்ப்பு மாறிலி,gravitational constant
ஈர்ப்பு வளைவு,gravitational curvature
புவியீர்ப்பு விசை,gravitational force
ஈர்ப்பு விசை,gravitational pull
புவியீர்ப்பு,gravity
பெரிய கரடி,great bear
பெரிய வட்டம்,great circle
பெரிய வட்ட விமானம்,great - circle plane
பெரிய வட்ட பாதை,great circle route
மிகப்பெரிய பொதுவான நடவடிக்கை,greatest common measure
மிகப்பெரிய உறுப்பு,greatest element
மிகப் பெரிய கீழ் எல்லை,greatest lower bound
பெரிய எண்,great number
பெரிய முக்கோணம்,great triangle
கிரேக்க நாட்காட்டி,Gregorian calendar
கிரிகோரியன் திருத்தம்,Gregorian correction
கிரிகோரி சூத்திரம்,Gregory formula
கிரிகோரி - நியூட்டன் சூத்திரம்,Gregory - Newton formula
கிரிகோரி தொடர்,Gregory series
மொத்த,gross
மொத்த தொடர்பு,gross correlation
மொத்த பிழை,gross error
மொத்த வருமானம் ரூ,gross income
குழு,group
குழு ஆட்டோமார்பிசம்,group automorphism
குழு கோட்பாடு,group axiom
குழு கட்டுப்பாடு,group control
தொகுக்கப்பட்ட தொடர்,grouped series
சமச்சீர் குழு,group of symmetries
மாற்றத்தின் குழு,group of transformation
குழுவாக,groupoid
குழு தத்துவார்த்த அனுமானம்,group theoretical assumption
குழு கோட்பாடு,group theory
வளர்ச்சி,growth
வளர்ச்சி சூத்திரம்,growth formula
வளர்ச்சி விகிதம்,growth rate
g-புள்ளிவிவரம்,g-statistic
சராசரியாக யூகிக்கப்பட்டது,guessed average
அரை சேர்ப்பான்,half adder
பாதி திறந்த இடைவெளி,half open interval
அரை இடம்,half space
ஹாமில்டன் கேலி தேற்றம்,Hamilton Cayley Theorem
ஹாமில்டோனியன் ஆபரேட்டர்,Hamiltonian operator
ஹாமில்டனின் குவாட்டர்னியன் இயற்கணிதம்,Hamilton's quaternion algebra
இசைவான,harmonic
ஹார்மோனிக் உறை,harmonic envelope
ஹார்மோனிக் சராசரி,harmonic mean
ஹார்மோனிக் முன்னேற்றம்,harmonic progression
ஹார்மோனிக்ஸ்,harmonics
ஹார்மோனிக் தொடர்,harmonic series
உயரம்,height
அரைக்கோளம்,hemisphere
அரைக்கோளமானது,hemispherical
அரைக்கோளத் திட்டம்,hemispherical projection
ஹெப்டகன்,heptagon
ஹெர்மிஷியன் கான்ஜுகேட் ஆபரேட்டர்,Hermitian conjugate operator
ஹெர்மிஷியன் வடிவம்,Hermitian form
ஹெர்மிஷியன் மேட்ரிக்ஸ்,Hermitian matrix
ஹெர்மிஷியன் ஆபரேட்டர்,Hermitian operator
ஹெர்மிடியன் தயாரிப்பு,Hermitian product
ஹெர்மிஷியன் அரைகுழு,Hermitian semigroup
ஹெர்மிஷியன் விண்வெளி,Hermitian space
ஹெர்மிடியன் மாற்றம்,Hermitian transformation
ஹெஸ் வரைபடம்,Hess diagram
ஹெஸியன் அணி,Hessian matrix
செயல்பாட்டின் ஹெஸியன்,Hessian of function
பன்முகத்தன்மை சோதனை,heterogeneity test
பன்முகத்தன்மை கொண்ட,heterogeneous
பன்முக தரவு,heterogeneous data
பன்முக மக்கள் தொகை,heterogeneous population
ஹூரிஸ்டிக்,heuristic
வெறித்தனமாக,heuristically
அறுகோணம்,hexagon
ஹெக்ஸாஹெட்ரான்,hexahedron
படிநிலை உட்பிரிவு,hierarchial subdivision
படிநிலை,hierarchy
உயர் பிறப்பு விகிதம்,high birth rate
அதிக இறப்பு விகிதம்,high death rate
அதிக வயது - குழு,higher - age – group
உயர் வரிசை,higher order
மிக உயர்ந்த வரிசை,highest order
ஹில்பர்ட் கன சதுரம்,Hilbert cube
ஹில்பர்ட் விண்வெளி,Hilbert space
எச் - மாறாதது,H–invariant
வரலாற்று வரைபடம்,historigram
வெற்று கூம்பு,hollow cone
ஹோமியோமார்பிசம்,homeomorphism
ஒருமைப்பாடு,homogeneity
ஒரேவிதமான,homogeneous
ஒரே மாதிரியான தரவு,homogeneous data
ஒரே மாதிரியான வேறுபாடு சமன்பாடு,homogeneous difference equation
ஓரினச்சேர்க்கை,homomorphism
கிடைமட்ட,horizontal
கிடைமட்ட விமானம்,horizontal plane
மணி,hour
ஹைட்ரோடைனமிக்,hydrodynamic
ஹைட்ரோடைனமிக்ஸ்,hydrodynamics
ஹைட்ரோமெக்கானிக்ஸ்,hydromechanics
நீர்நிலை,hydrostatic
நீர்நிலை சமநிலை,hydrostatic balance
ஹைட்ரோஸ்டேடிக்ஸ்,hydrostatics
ஹைபர்போலா,hyperbola
ஹைப்பர்போலாய்டு,hyperboloid
ஒரு தாளின் ஹைப்பர்போலாய்டு,hyperboloid of one sheet
புரட்சியின் ஹைப்பர்போலாய்டு,hyperboloid of revolution
இரண்டு தாள்களின் ஹைப்பர்போலாய்டு,hyperboloid of two sheets
ஹைபர்ஜியோமெட்ரிக் விநியோகம்,hypergeometric distribution
மிகை வடிவியல் தொடர்,hypergeometric series
அதிவிமானம்,hyperplane
மிகைக்கோளம்,hypersphere
உயர் மேற்பரப்பு,hyper surface
ஹைப்போடென்யூஸ்,hypotenuse
கருதுகோள்,hypothesis
சிறந்த அடிப்படை,ideal basis
சிறந்த திரவம்,ideal fluid
