Marathi,Hindi
रंग ट्यूब,वर्ण नलिका
रंगरंगोटी,रंजन
रंगहीन,वर्णहीन
संयोजन,संयोजन
संयोजक,संयोजक
प्रक्रिया एकत्रित,संयोजन प्रक्रम
ज्वलन,दहन
आज्ञा,"समादेश, कमान"
प्रारंभ,प्रारंभ
व्यावसायिक प्रसारण,वाणिज्यिक प्रसारण
व्यावसायिक टेलिव्हिजन,"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन"
सामान्य कलेक्टर सर्किट,उभयनिष्ठ संग्राही परिपथ
संप्रेषण,संचार
संप्रेषण उपग्रह,संचार उपग्रह
कम्युनिटी रेडिओ सेंटर,सामुदायिक रेडियो केंद्र
कम्युनिटी रेडिओ स्टेशन,"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र"
कॉम्पॅक्ट डिस्क (सीडी),कॉम्पैक्ट डिस्क (सीडी)
कॉम्पॅक्ट डिस्क प्लेयर,कॉम्पैक्ट डिस्क प्लेयर
कॉम्पॅन्डर,संपीडन-प्रसारित्र
कंपँडिंग,संपीडन-प्रसारण
सुसंगतता,सुसंगतता
सुसंगत,सुसंगत
कंपाईलर,"संकलक, क्रमादेश अंतरक"
पूरक,पूरक
पूरक ट्रान्झिस्टर,पूरक ट्रांजिस्टर
कॉम्प्लेक्स वेव्ह,सम्मिश्र तरंग
घटक,घटक
संमिश्र,"संयुक्त, संयोजित, सम्मिश्र"
संमिश्र सर्किट,संयुक्त परिपथ
संमिश्र डिजिटल,संयुक्त डिजिटल
संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल,संयुक्त रेडियो आवृत्ति संकेत
संमिश्र सिग्नल,संयुक्त संकेत
संमिश्र व्हिडिओ,संयुक्त वीडियो
संमिश्र व्हिडिओ सिग्नल,संयुक्त –श्य संकेत
रचना,"बनावट, रचना"
संकुचित डेटा,संपीडित आंकड़ा
संकुचित डिजिटलाइज्ड व्हिडिओ,संपीडित अंकीकृत –श्य
संकुचित व्हिडिओ,संपीडित वीडियो
कम्प्रेशन,संपीडन
कॉम्प्रेशन आर्टिफॅक्ट,संपीडन विरूपण साक्ष्य
कॉम्प्रेशन धोका,संपीडन संकट
कॉम्प्रेशन तंत्र,संपीडन तकनीक
कंप्रेसर,संपीडित्र
गणना,अभिकलन
संगणक,"अभिकलित्र, कंप्यूटर"
संगणक आधारित मल्टीमीडिया,कंप्यूटर आधारित बहुमाध्यम
संगणक प्रोग्रामिंग,कंप्यूटर प्रोग्रामन
संगणक तंत्रज्ञान,कंप्यूटर प्रौद्योगिकी
अवतल लेन्स,अवतल लेन्स
अवतल आरसा,अवतल दर्पण
लपवून ठेवणे,"प्रच्छादन, गोपन"
एकाग्र,"सांद्रित, गाढ़ा, संकेंद्रित"
एकाग्रता,"संकेंद्रण, सांद्रण"
कॉन्सेन्ट्रिक लेन्स,संकेंद्रिक लेन्स
कंडेन्सर मायक्रोफोन,"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन"
समतोल स्थिती,साम्यावस्था
वाहक,चालन
वाहक चालू,चालन धारा
वाहकता,चालकता
कंडक्टर,चालक
कॉन्फिगरेशन,"संरूपण, विन्यास"
कनेक्शन,"संबंधन, संयोजन"
कनेक्टिव्हिटी,"संबद्धता, योजकता"
कनेक्टर,"संबंधक, योजक"
सुसंगतता,सुसंगति
सातत्याने,सुसंगततः
कन्सोल,कन्सोल
स्थिर,"स्थिर, नियतांक, स्थिरांक, नियत"
सतत मोठेपणा,"अचर कोणांक, अचर आयाम"
मायक्रोफोनशी संपर्क साधा,संपर्क माइक्रोफोन
कंटेनर स्वरूप,पात्र आरूप
दूषित,संदूषण
सामग्री,"अंतर्वस्तु, अंश"
संमिश्र,"निकटस्थ, समीपस्थ, संलग्न, संस्पशब"
सातत्य,"सांतत्य, सातत्य, निरंतरता"
सातत्य बूथ,सातत्य बूथ
सातत्य नॉब,सातत्य घुंडी
सतत,"सतत, निरंतर, अविरल, अविच्छिन्न"
सतत कंस,"सतत चाप, अविच्छिन्न चाप"
सतत लाट,सतत तरंग
समोच्च ओळ,समोच्च रेखा
समोच्च योजना,समोच्च रेखीय योजना
करार,"संविदा, संकुचित करना"
आकुंचन,संकुचन
कॉन्ट्रास्ट गुणोत्तर,विपर्यास अनुपात
नियंत्रण सर्किट,नियंत्रण परिपथ
इलेक्ट्रोड नियंत्रित करा,नियंत्रण इलेक्ट्रोड
नियंत्रण उपकरणे,नियंत्रण उपस्कर
नियंत्रण ग्रीड,नियंत्रण ग्रिड
नियंत्रण ओळ,नियंत्रण रेखा
नियंत्रण पॅनेल,नियंत्रण पैनल
नियंत्रण कक्ष,नियंत्रण कक्ष
नियंत्रण सारणी,नियंत्रण सारणी
नियंत्रण टॉवर,"नियंत्रण मीनार, नियंत्रण टावर"
नियंत्रक,नियंत्रक
अभिसरण,अभिसरण
कन्व्हर्जंट लेन्स,अभिसारी लेन्स
कन्व्हर्टर,परिवर्तक
बहिर्गोल लेन्स,उत्तल लेन्स
कन्व्होल्यूशन,संवलन
कन्व्होल्यूशन कोड,संवलन कोडित
कॉन्व्होल्यूशनल इंटरलीव्ह,"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र"
कॉन्व्होल्यूशनल इंटरलीव्हिंग,"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण"
कुकी,कुकी
कुकीयर,कुकियर
कॉप्रोसेसर,सहप्रक्रमक
दोरखंड,"डोरी, कॉर्ड"
कोरोना,"किरीट, कोरोना"
कोरोना डिस्चार्ज,किरीट विसर्जन
परस्परसंबंध,सहसंबंधन
कोसाइन घटक,"कोसाइन घटक, कोज्या घटक"
कोसाइन वेव्ह,"कोज्या तरंग, कोसाइन तरंग"
वैश्विक आवाज,अंतरिक्ष रव
काउंटर,"गणक, काउंटर"
घड्याळाच्या दिशेने काउंटर,वामावर्त
कपलर,युग्मक
जोड्या,युग्मन
कपलिंग कंडेन्सर,युग्मन संधारित्र
कपलिंग नेटवर्क,"युग्मन जालक्रम, युग्मन नेटवर्क"
कपलिंग प्रतिकार,युग्मन प्रतिरोध
सहसंयोजक बंध,सहसंयोजी आबंध
कव्हरेज,"व्याप्ति, कवरेज"
आपटी,ध्वंस
गंभीर बँड,क्रांतिक बैंड
चिंताजनक स्थिती,क्रांतिक अवस्था
गंभीर जोड्या,क्रांतिक युग्मन
गंभीर वारंवारता,क्रांतिक आवृत्ति
गंभीर मापदंड,क्रांतिक प्राचल
मगर क्लिप,मकरदंती क्लिप
क्रॉस फिकट,पार मंदन
क्रॉस मॉड्यूलेशन,क्रॉस मॉडुलन
क्रॉस टॉक,"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता"
क्रॉसफेड,पारमंद
क्रिप्टोग्राफी,"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी"
क्रिस्टल,क्रिस्टल
क्रिस्टल फिल्टर,क्रिस्टल फिल्टर
क्यू,"अनुसंकेत, इंगित"
क्यू मार्क्स,अनुसंकेत चिह्न
क्यूइंग डिव्हाइस,अनुसंकेत युक्ति
चालू नाले,धारा अपवाह
चालू मीटर,धारामापी
वर्तमान ट्रान्सफॉर्मर,धारा ट्रांसफार्मर
कर्सर,"प्रसंकेतक, कर्सर"
वक्र,वक्र
वारंवारता कट करा,अंतक आवृत्ति
कटर,कर्तक
सायबर कॅफे,साइबर कैफे
सायबर सुरक्षा,साइबर सुरक्षा
सायबर स्पेस,साइबर स्पेस
चक्र,"चक्र, आवर्तन"
चक्रीय,चक्रीय
डी.सी. घटक,डी.सी. (दिष्टधारा) घटक
डी.सी. प्लेट पॉवर,डी.सी. प्लेट षक्ति
डी.सी. जीर्णोद्धार,डी.सी. पुनः स्थापन
डॅम्पर डायोड,अवमंदक डायोड
ओलसर,अवमंदन
गडद,अदीप्त
डेटा,"आंकड़ा, डाटा"
डेटा प्रसारण,आंकड़ा प्रसारण
डेटा कॉम्प्रेशन,आंकड़ा संपीडन
डेटा ड्रिलिंग,"आंकड़ा प्रवेधन, डाटा प्रवेधन"
डेटा कूटबद्धीकरण,"डाटा कूटलेखन, आंकड़ा कूटलेखन"
डेटा फाइल,आंकड़ा संचिका
डेटा हाताळणी,"डाटा संचालन, आंकड़ा संचालन"
डेटा खाण,आंकड़ा खनन
डेटा प्रक्रिया,"आंकड़ा प्रक्रमण, डाटा प्रक्रमण"
डेटा प्रोसेसर,"डाटा प्रक्रमक, आंकड़ा प्रक्रमक"
डेटा कमी बिट सिस्टम,आंकड़ा लघुकृत बिट तंत्र
डेटा सेवा,आंकड़ा सेवा
माहिती पत्रक,"डाटा पत्र, आंकड़ा पत्र, डाटा शीट"
डेटा संचयन,"डाटा भंडारण, आंकड़ा भंडारण"
डेटा प्रवाह,"डाटा प्रवाह, आंकड़ा प्रवाह"
डेटा परिवर्तन,आंकड़ा रूपांतरण
डेटा ट्रान्समिशन,"डाटा संचरण, आंकड़ा संचरण"
डेटाबेस,"आंकड़ा आधार, डाटा बेस"
डेटाकास्टिंग,आंकड़ा प्रसारण
डेटाग्राम,"आंकड़ा-लेख, डाटाग्राम"
डीबी मीटर,"डेसिबल मीटर, dB मीटर"
मृत हवा,अमॉडुलित प्रसारण
मृत शॉर्ट सर्किट,पूर्ण लघु परिपथ
मृत जागा,मूक स्थल
डेडलॉक,गतिरोध
डीबग प्रोग्राम,दोषमार्जन कार्यक्रम
डीबगिंग,"डीबगिंग, दोषमार्जन"
आवाजाचा क्षय,ध्वनि-क्षय
डेसिबल (डीबी),डेसिबल
दशांश,"दशमलव, दशमिक"
दशांश कोड,दशमिक कोड
दशांश अंक,दशमिक डिजिट
उलगडा,कूटवाचन
डीकोडर,"कूट वाचक, विकोडक"
डीकोडिंग,"कूट वाचन, विकोडन"
डिजिटल ट्रान्समिशनमध्ये डीकोडिंग,अंकीय संचरण विकोडन
विघटन,विसंपीडन
डीकोपलिंग,वियुग्मन
डिकॉपलिंग सर्किट,वियुग्मन परिपथ
डिकॉपलिंग नेटवर्क,"वियुग्मन जालक्रम, वियुग्मन नेटवर्क"
डिक्रिप्शन,"विकोडन, विकूटन, विगोपन"
समर्पित ओळ,समर्पित लाइन
डी-एम्बेडिंग,वि-अंतः स्थापन
डी-जोर,विप्रबलन
डीफॉल्ट,"स्वतः निर्धारित, डिफाल्ट"
गुणवत्तेत दोष,गुणता दोष
सदोष,"सदोष, दोषपूर्ण"
सदोष युनिट,"सदोष एकक, दोषपूर्ण एकक"
व्याख्या,"परिभाषा, स्पष्टता"
विक्षेप,विक्षेपण
विकृती,"विरूपण, विकृति"
डीफ्रॅगमेंटेशन,एकीकरण
डी-गॉसिंग कॉइल,"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली"
पदवी,"डिग्री, अंश"
डी-इंटरलीव्हर,वि-अंतरापत्रक
विलंब ओळ,डिले लाइन
विलंब वेळ,विलंब काल
विलंब फ्रेम मेमरी,विलंबित फ्रेम स्मृति
विलंब स्कॅनिंग,विलंबित क्रमवीक्षण
विलंब सिंक्रोनाइझेशन सिग्नल,विलंबित तुल्यकालन संकेत
वितरण,"प्रदान, प्रस्तुति"
वितरण प्रणाली,"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली"
डिमोड्युलेशन,विमॉडुलन
डेमोड्युलेटर कार्ड,विमॉडुलक कार्ड
डेमल्टिप्लेक्सर,विबहुसंकेतक
फील्डची खोली,क्षेत्र गहराई
उतरत्या,अवरोहण
डिझाइन तपशील,अभिकल्प विनिर्देश
डेस्कटॉप,डेस्कटॉप
डिटेक्टर आउटपुट,"संसूचक उत्पाद, संसूचक निर्गत"
विचलन,विचलन
साधन,"युक्ति, साधन"
डिव्हाइस ड्राइव्हर,युक्ति चालक
डायग्नोस्टिक्स,नैदानिकी
आकृती,आरेख
संवाद ट्रॅक,संवाद पथ
व्यासाचा मोड,व्यासीय विधा
डायमंड स्टाईलस,"हीरक स्टाइलस, हीरक सुई"
डायाफ्राम,"मध्यपट, तनुपट"
डायाफ्रामॅटिक शोषक,तनुपटीय अवशोषक
डायकोटिक ऐकणे,द्विशाखी श्रवण
डायलेक्ट्रिक,"डाइइलेक्ट्रिक, परावैद्युत"
डायलेक्ट्रिक ब्रेक- डाउन,"डाइइलेक्ट्रिक भंग, परावैद्युत भंग"
डायलेक्ट्रिक तोटा,परावैद्युत हानि
फरक वारंवारता,अंतर आवृत्ति
फरक वारंवारता विकृती (डीएफडी),अंतर आवृत्ति विरूपण
फरक टोन,"अंतर स्वरक, अंतर टोन"
विभेदक एम्पलीफायर,विभेदी प्रवर्धक
विवर्तन,विवर्तन
डिफ्यूझर,विसारक
अंक,अंक
डिजिटल,"अंकीय, डिजिटल"
डिजिटल कलाकृती,अंकीय विरूपण साक्ष्य
डिजिटल ऑडिओ,अंकीय श्रव्य
डिजिटल ऑडिओ फिल्टर,"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर"
डिजिटल ऑडिओ वर्क स्टेशन,"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र"
डिजिटल कॅमेरा,"अंकीय कैमरा, डिजिटल कैमरा"
डिजिटल संगणक,"अंकीय कंप्यूटर, डिजिटल कंप्यूटर"
डिजिटल डेटा,"अंकीय आंकड़ा, अंकीय डाटा"
डिजिटल संपादन,अंकीय संपादन
डिजिटल एक्झिटर,"अंकीय उत्तेजक, डिजिटल एक्साइटर"
डिजिटल फिल्टर,"अंकीय फिल्टर, अंकीय निस्यंदक"
डिजिटल फ्रेम सिंक्रोनाइझर,अंकीय फ्रेम तुल्यकालक
डिजिटल वारसा,अंकीय विरासत
डिजिटल प्रतिमा,अंकीय प्रतिबिंब
डिजिटल लायब्ररी,अंकीय लाइबेरी
डिजिटल मीटर,"डिजिटल मीटर, अंकीयमापी"
डिजिटल मॉड्यूलेशन,अंकीय मॉडुलन
डिजिटल मल्टिप्लेक्स,अंकीय बहुसंकेत
डिजिटल नेटवर्क,अंकीय जालक्रम
डिजिटल आउटपुट,अंकीय निर्गत
डिजिटल प्लेबॅक,"अंकीय प्रतिश्रवण, अंकीय प्लेबैक"
डिजिटल रेडिओ मोंडिएल (डीआरएम),विष्वव्यापी अंकीय रेडियो
डिजिटल रेकॉर्डिंग,अंकीय अभिलेखन
डिजिटल क्रांती,अंकीय क्रांति
डिजिटल सिग्नल,अंकीय संकेत
डिजिटल सिग्नल प्रक्रिया (डीएसपी),डिजिटल सिगनल प्रक्रमण
डिजिटल स्वाक्षरी,"अंकीय हस्ताक्षर, अंकीय चिd"
डिजिटल तंत्रज्ञान,"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी"
डिजिटल टू एनालॉग कन्व्हर्टर,अंकीय-अनुरूप परिवर्तक
डिजिटल व्हिडिओ,"अंकीय –ष्य, डिजिटल वीडियो"
डिजिटल व्होल्टमीटर,अंकीय वोल्टतामापी
डिजिटलायझेशन,अंकरूपण
डिजिटलायझेशन,"अंकरूपण, अंकीकरण"
डिजिटलाइज्ड व्हिडिओ,"अंकीकृत –ष्य, अंकीकृत वीडियो"
डिजिटायझर,"अंकक, अंकरूपक"
अंधुक,मंद
परिमाण,"विमा, विस्तार"
डिमर,मंदक
डायोड,डायोड
बुडविणे,नति
डिप्लेक्सर,द्विसंकेतक
द्विध्रुवीय अँटेना,द्विधुवी ऐन्टेना
थेट प्रसारण,सीधा प्रसारण
थेट करंट (डी सी),दिष्टधारा (डी सी)
डायरेक्ट पिक अप,"सीधा पिकअप, पकड़ना"
थेट वाचन साधन,प्रत्यक्ष पठन यंत्र
थेट रेकॉर्डिंग,प्रत्यक्ष अभिलेखन
दिशात्मक ten न्टीना,दिशिक ऐन्टेना
दिशात्मक कपलर,दिशिक युग्मक
दिशात्मक मायक्रोफोन,दिशिक माइक्रोफोन
निर्देश,"दिशात्मकता, दिशिकता"
निर्देशिका,निर्देशिका
अक्षम करा,असमर्थ
डिस्क अँटेना,डिस्क ऐन्टेना
डिस्क आधारित स्टोरेज,डिस्क आधारित भंडारण
वेगळा,"अलग, विविक्त, भिन्न"
डिस्क,"डिस्क, चक्रिका"
डिस्क ड्राइव्ह,"डिस्क ड्राइव, चालक"
डिस्क कोटा,डिस्क नियतांश
डिस्केट,डिस्केट
विस्थापन,"विस्थापन, प्रभ्रंश"
फैलाव,"प्रकीर्णन, परिक्षेपण"
विस्थापन,विस्थापन
प्रदर्शन,प्रदर्शित करना; प्रदर्श
प्रदर्शन युनिट (कन्सोल),प्रदर्श एकक (कन्सोल)
अपव्यय,क्षय
असंतोष,"बेसुरापन, असंनादिता"
डिस्टिल्ड वॉटर,आसुत जल
विकृती,विरूपण
वितरण,वितरण
वितरण एम्पलीफायर,वितरण प्रवर्धक
विभागणी,"विभाजन, प्रभाग"
विभाजक,भाजक
दस्तऐवज,"प्रलेख, दस्तावेज"
डॉल्बी डिजिटल,"डोल्बी अंकीय, डोल्बी डिजिटल"
डोमेन,प्रक्षेत्र
डोमेन नियंत्रक,प्रक्षेत्र नियंत्रक
डॉपलर प्रभाव,डॉप्लर प्रभाव
डबल पोल (द्विध्रुवीय),द्विधुव
डबल पोल सिंगल थ्रो स्विच,द्विधुव एकल क्षेप स्विच
डबल साइड डिस्क,"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क"
दुहेरी,द्विक
खाली येणारी लाट,अधोगामी तरंग
खाली प्रवाह,अनुप्रवाह
डाउनलिंक,"अधोयोजन, डाउनलिंक"
डाउनलोड करा,"डाउनलोड, अधोभार"
डाउनलोड करीत आहे,अधोभारण
रेखांकन,"आरेखण, आहरण"
ड्रिलिंग बिट,"प्रवेधन बिट, बरमा अणी"
ड्रिलिंग मशीन,प्रवेधन यंत्र
चालवा,"चालन, ड्राइव"
ड्रम,"ड्रम, ढोल"
कोरडे बल्ब तापमान,शुष्क बल्ब तापमान
कोरडे सेल,शुष्क सेल
कोरडे सोल्डर,"ड्राई सोल्डर, विफल सोल्डर"
ड्युअल चॅनेल मोड,द्वि चैनल विधा
डबिंग,"डबीकरण, काट-छाँट, अंतरण"
डड,"निष्फल, निरर्थक"
डंप,निपात
दुहेरी,द्वैध
कालावधी,अवधि
धूळ,"धूल, धूलि"
धूळ बग,धूलि दोष
धूळ पुरावा,धूलि रोधी
डस्टर,"झाड़न, धूलित्र"
डायनॅमिक,"गतिक, गतिशील"
डायनॅमिक बिट वाटप,गतिक बिट नियतन
डायनॅमिक इंटरमोडुलेशन विकृती (डीआयएम),गतिक अंतरामॉडुलन विरूपण
डायनॅमिक क्वांटिझेशन,"गतिक क्वांटमन, गतिक क्वांटमीकरण"
डायनॅमिक श्रेणी,गतिक परास
डायनॅमिक श्रेणी नियंत्रण,गतिक परास नियंत्रण
डायनामो,डाइनेमो
कान फोन,"कर्णफोन, ईयरफोन"
पृथ्वी,भूमि
पृथ्वी बल्ज,भू-उभार
पृथ्वी प्रतिकार,भू-प्रतिरोध
पृथ्वी रॉड,भू-छड़
पृथ्वी उपग्रह,भू-उपग्रह
पृथ्वी स्टेशन,भू-केंद्र
पृथ्वी टर्मिनल,भू-टर्मिनल
अर्थिंग,"भू-संपर्क करना, भू-संपर्कन"
प्रतिध्वनी,प्रतिध्वनि
इको चेंबर,प्रतिध्वनि कक्ष
एडी करंट,भंवर धारा
एडी चालू तोटा,भंवर धारा हानि
एजवाइज मीटर,"एजवाइज मीटर, अधिकोर मापी"
संपादन,संपादन
प्रभावी अँटेना उंची,प्रभावी ऐन्टेना ऊंचाई
प्रभावी अँटेना लांबी,प्रभावी ऐन्टेना लंबाई
प्रभावी व्होल्टेज,प्रभावी वोल्टता
कार्यक्षमता,दक्षता
लवचिकता,प्रत्यास्थता
इलेक्ट्रिक डिस्चार्ज,विद्युत् विसर्जन
विद्युत क्षेत्र,विद्युत् क्षेत्र
इलेक्ट्रिक फ्लॅश,विद्युत् फ्लैश
विद्युत उष्मक,विद्युत् तापक
इलेक्ट्रिक मीटर,विद्युत् मापी
विद्युत मोटर,विद्युत् मोटर
विजेचा धक्का,"बिजली का झटका, विद्युत् प्रघात"
इलेक्ट्रिक स्पार्क,"विद्युत् चिनगारी, विद्युत् स्फुलिंग"
विद्युत उपकरण,विद्युत् उपकरण
विद्युत आवाज,विद्युत् रव
विद्युत वादळ,विद्युत् तूफान
इलेक्ट्रिकली ऑपरेट केलेले संगीत वाद्य,विद्युत् चालित वाद्यसंगीत यंत्र
वीज,विद्युत्
वीजपुरवठा,विद्युत् प्रदाय
इलेक्ट्रोडायनामिक,विद्युत् गतिक
इलेक्ट्रोलाइटिक कॅपेसिटर,विद्युत् अपघटनी संधारित्र
इलेक्ट्रोमॅग्नेटिक,विद्युत्चुंबकीय
इलेक्ट्रोमॅग्नेटिक त्रास,विद्युत्चुंबकीय विक्षोभ
इलेक्ट्रोमॅग्नेटिक इंटरफेरेन्स,विदयुतचुंबकीय व्यतिकरण
इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम,विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम
इलेक्ट्रोमॅग्नेटिक वेव्ह,विद्युत्चुंबकीय तरंग
इलेक्ट्रोमॅग्नेटिक वेव्ह प्रसार,विद्युतचुंबकीय तरंग संचरण
इलेक्ट्रॉन एकाधिक फोटोट्यूब,इलेक्ट्रॉन बहु फोटोट्यूब
इलेक्ट्रॉनिक कॅल्क्युलेटर,"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर"
इलेक्ट्रॉनिक डेटा प्रक्रिया (ईडीपी),"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण"
इलेक्ट्रॉनिक मेल (ई-मेल),इलेक्ट्रॉनिक मेल (ई-मेल)
इलेक्ट्रॉनिक स्विचिंग सिस्टम,इलेक्ट्रॉनिक स्विचन तंत्र
इलेक्ट्रॉनिक्स,इलेक्ट्रॉनिकी
इलेक्ट्रोप्लेटिंग,विद्युत्ल्ेपन
इलेक्ट्रोस्टेटिक,स्थिर-वैद्युत
उत्थान,"उन्नयन, उच्चता"
एम्बेड केलेले,अंतः स्थापित
एम्बेड केलेले ऑडिओ,अंतः स्थापित श्रव्य
एम्बेडेड प्रणाली,अंतः स्थापित तंत्र
प्रतीक,"प्रतीक, चिह्न"
उदयोन्मुख ट्रेंड,"आविर्भावी प्रवृत्तियां, आविर्भावी चलन"
उत्सर्जन,उत्सर्जन
एमिटर,उत्सर्जक
एमिटर अनुयायी,उत्सर्जक अनुगामी
एमिटर टर्मिनल,उत्सर्जक टर्मिनल
एमिटर-बेस-जंक्शन,उत्सर्जक-आधार संधि
सक्षम करा,समर्थ बनाना
Enamelled वायर,इनेमलित तार
एन्किफर,कूटलेखक
संलग्न,संलग्नक
एन्कोड,कोडित करना
एन्कोडर,"कूटलेखक, कोडक"
एन्कोडिंग,"कूटलेखन, कोडन"
कूटबद्धीकरण,गूढ़ लेखन
शेवटचा चिन्ह,अंत चिह्न
अंतिम वापरकर्ता,अंतिम प्रयोक्ता
ऊर्जा,ऊर्जा
उर्जा विखुरलेले,ऊर्जा परिक्षेपण
उर्जा वितरण,ऊर्जा वितरण
अंमलबजावणी,प्रवर्तन; लागू करना
इंजिन,इंजन
अभियंता,"इंजीनियर, अभियंता"
अभियांत्रिकी,"इंजीनियरी, अभियांत्रिकी"
अभियांत्रिकी स्टोअर,अभियांत्रिकी भंडार
खोदकाम,उत्कीर्णन
वाढविण्यासाठी,बढ़ाना; वर्धन
एकत्रित,समूहन
की प्रविष्ट करा,प्रवेश कुंजी
एंटरप्राइझ आर्किटेक्चर,उद्यम संरचना
एन्थॅल्पी,एन्थैल्पी
एन्ट्रोपी,एन्ट्रॉपी
एन्ट्रोपी कोडिंग,एन्ट्रॉपी कोडन
एन्ट्रोपी रिडंडंसी,एन्ट्रॉपी अतिरिक्तता
समतुल्य,"समकरण, तुल्यकरण"
समानता,"समकरण, तुल्यकरण"
इक्वेलायझर,"तुल्यकारी, समकारी"
उपकरणे,उपस्कर
उपकरणे कव्हर,उपस्कर आवरण
समतुल्य,तुल्य; तुल्यांक
मिटवा,मिटाना
डोके मिटवा,व्यामार्जन शीर्ष
इरोशन,अपरदन
अनियमित,अनियमित
त्रुटी,"त्रुटि, अशुद्धि, भूल"
त्रुटी नियंत्रण कोडिंग,त्रुटि नियंत्रण कोडन
त्रुटी सुधारणे,"त्रुटि संशोधन, भूल सुधार"
त्रुटी शोध,त्रुटि संसूचन
त्रुटी हाताळणी,त्रुटि संशोधन प्रक्रिया
त्रुटी संभाव्यता,त्रुटि प्रायिकता
इथरनेट,ईथरनेट
इथरनेट केबल,ईथरनेट केबल/ईथरनेट तार
युजेनिक्स,"सुजननिकी, सुजनन विज्ञान"
खाली करा,रिक्त करना; खाली कराना
एक्सचेंज,"केंद्र, आदान प्रदान"
एक्झिटर,उत्तेजक
अंमलबजावणी,निष्पादन करना
अंमलबजावणीची वेळ,"निष्पादन काल, निष्पादन समय"
दमट,"निष्कासन, रेचन करना"
बाहेर पडा,निर्गम
विस्तारित,प्रसारित
विस्तार वाल्व,प्रसार वाल्व
प्रयोग,प्रयोग
तज्ञ प्रणाली,विशेषज्ञ प्रणाली
अन्वेषण,अन्वेषण करना
एक्सप्लोरर,अन्वेषक
एक्सपो (प्रदर्शन),प्रदर्शनी
वीजपुरवठा वाढवणे,विद्युत् आपूर्ति विस्तार
बाह्य नियंत्रण,बाह्य नियंत्रण
बाह्य मेमरी,बाह्य स्मृति
बाह्य संचय,बाह्य भंडारण
बाह्य धागा,बाह्य चूड़ी
काढा,निष्कर्ष
बाह्य,एक्सट्रानेट
बनावट,संविरचन
पैलू,"फलकिका, लघु चेहरा"
फॅसिमिले,"प्रतिकृति, अनुलिपि"
घटक,"कारक, गुणक"
फिकट,मंदन
ठळक होत जाणे,उत्तीव्रण
फिकट बाहेर,अवतीव्रण
फॅडर,"अवतीव्रक, मंदक"
लुप्त होत आहे,अवतीव्रण
फिकट झोन,मंदन क्षेत्र
फॅन्टॉम (= फॅंटम),"फैंटम, आभासी"
फास्ट फुरियर ट्रान्सफॉर्म (एफएफटी) अल्गोरिदम,फास्ट फूरिये रूपांतर कलनविधि
गंभीर त्रुटी,घातक त्रुटि
दोष,दोष
वैशिष्ट्य,लक्षण
अन्न देणे,"प्रभरण, भरण"
अभिप्राय,"प्रतिपुष्टि, पुनर्भरण, फीडबैक, पष्चभरण"
अभिप्राय एम्पलीफायर,पुनर्भरण प्रवर्धक
अभिप्राय सर्किट,पुनर्भरण परिपथ
अभिप्राय व्होल्टेज,पुनःनिविष्ट वोल्टता
फीडर,"प्रभरक, फीडर, पोषक"
फीडर केबल,"प्रभरक केबल, फीडर  केबल"
फीडर झोपडी,"प्रभरक कुटीर, फीडर हट"
फीडर लाइन,"प्रभरक लाइन, फीडर लाइन"
फीडर सिस्टम,"प्रभरक तंत्र, फीडर सिस्टम"
फीडर वायर,प्रभरक तार
फायबर,"फाइबर, तंतु"
फायबर ऑप्टिक्स,तंतु प्रकाशिकी
निष्ठा,"तद्रूपता, निष्ठा, वफादारी"
निष्ठा श्रेणी विस्तार,तद्रूपता परास विस्तार
फील्ड,क्षेत्र
फील्ड ड्राइव्ह,"क्षेत्र ड्राइव, क्षेत्र चालन"
फील्ड इफेक्ट ट्रान्झिस्टर,क्षेत्र प्रभाव ट्रांजिस्टर
फील्ड सामर्थ्य,क्षेत्र तीव्रता
फील्ड सामर्थ्य मीटर,क्षेत्र तीव्रतामापी
फील्ड सामर्थ्य सर्वेक्षण,क्षेत्र तीव्रता सर्वेक्षण
आकृती,"आकृति, चित्र, अंक"
गुणवत्तेची आकृती,दक्षतांक
फिलामेंट,तंतु
फाईल,"संचिका, फाइल"
