Bengali,Hindi
ডেটা মাল্টিপ্লেক্সার,आँकड़ा बहुसंकतेक
ডেটা নাম,आँकड़ा नाम
তথ্য জালিকা,आँकड़ा जालक्रम
ডেটা অপারেশন,आँकड़ा प्रचालन
ডেটা সংস্থা,आँकड़ा संगठन
ডেটা উত্স,आँकड़ा उद्गमीकरण
ডেটা আউটপুট,आँकड़ा निर्गम
ডেটা পাথ,आँकड़ा पथ
ডেটা ফেজ,आँकड़ा प्रावस्था
ডেটাফোন,डेटाफोन
ডেটা চক্রান্তকারী,आँकड़ा आलेखक
ডেটা পয়েন্টার,आँकड़ा सूचक
ডেটা প্রস্তুতি,आँकड़ा तैयारी
"ডেটা প্রস্তুতি
 যন্ত্র",आँकड़ा तैयारी युक्ति
তথ্য প্রক্রিয়াজাতকরণ,आँकड़ा संसाधन
"তথ্য প্রক্রিয়াজাতকরণ
 কেন্দ্র",आँकड़ा संसाधन केन्द्र
"তথ্য প্রক্রিয়াজাতকরণ
 সাইকেল",आँकड़ा संसाधन चक्र
"তথ্য প্রক্রিয়াজাতকরণ
 মেশিন",आँकड़ा संसाधन यंत्र
"তথ্য প্রক্রিয়াজাতকরণ
 নোড",आँकड़ा संसाधन आसंधि
"তথ্য প্রক্রিয়াজাতকরণ
 স্টেশন",आँकड़ा संसाधन केन्द्र
"তথ্য প্রক্রিয়াজাতকরণ
 পদ্ধতি",आँकड़ा संसाधन प्रणाली
ডাটা প্রসেসর,आँकड़ा संसाधित्र
তথ্য সুরক্ষা,आँकड़ा रक्षण
ডেটা পরিশোধন,आँकड़ा शोधन
ডেটা রেডিও,आँकड़ा रेडियो
ডেটা রিসিভার,आँकड़ा अभिग्राही
ডেটা রেকর্ড,आँकड़ा अभिलेख
তথ্য হ্রাস,आँकड़ा समानयन
ডেটা রেজিস্টার,आँकड़ा पंजी
ডেটা নির্ভরযোগ্যতা,आँकड़ा विश्वसनीयता
"ডেটা
 প্রতিনিধিত্ব",आँकड़ा निरूपण
ডেটা প্রজনন,आकड़ा पुनरूत्पादन
ডেটা পুনরুদ্ধার,आँकड़ा प्रतिनयन
"ডেটা পর্যালোচনা
 নিয়ন্ত্রণ",आँकड़ा पुनरीक्षण नियंत्रण
তথ্য নিরাপত্তা,आँकड़ा सुरक्षा
ডেটা বিভাজক,आँकड़ा पृथक्कारी
ডেটা সেট,आँकड़ा समुच्चय
ডেটা সেট ক্লকিং,आँकड़ा समुच्चय समयायोजन
"ডেটা সেট সংজ্ঞা
 টেবিল",आँकड़ा समुच्चय परिभाषा सारणी
ডেটা সেট লেবেল,आँकड़ा समुच्चय लेबल
ডেটা সেট নাম,आँकड़ा समुच्चय नाम
"ডেটা সেট
 সংগঠন",आँकड़ा समुच्चय संगठन
"ডেটা সেট রেফারেন্স
 সংখ্যা",आँकड़ा समुच्चय संदर्भ संख्या
ডেটা সেট সুরক্ষা,आँकड़ा समुच्चय सुरक्षा
"ডেটা সেট ইউটিলিটি
 কার্যক্রম",आँकड़ा समुच्चय उपयोगिता क्रमादेश
ডেটা সিগন্যাল,आँकड़ा संकेत
ডেটা সিগন্যালিং হার,आँकड़ा संकेतन दर
ডেটা সিঙ্ক,आँकड़ा अभिगम
তথ্য সূত্র,आँकड़ा स्रोत
ডেটা স্পেসিফিকেশন,आँकड़ा विनिर्देश
ডেটা স্টেশন,आँकड़ा केंद्र
তথ্য ভান্ডার,आँकड़ा भंडारण
"তথ্য ভান্ডার
 কাঠামো",आँकड़ा भंडारण संरचना
তথ্য প্রবাহ,आँकड़ा धारा
তথ্য কাঠামো,आँकड़ा संरचना
"তথ্য কাঠামো
 চিত্র",आँकड़ा संरचना आरेख
ডেটা স্যুইচ,आँकड़ा स्विच
"ডেটা স্যুইচিং
 কেন্দ্র",आँकड़ा स्विचन
"ডেটা স্যুইচিং
 বিনিময়",आँकड़ा स्विचन केन्द्र
ডেটা ট্যাবলেট,आँकड़ा सारणिका
ডেটা টার্মিনাল,आँकड़ा अंतक
"ডেটা টার্মিনাল
 সরঞ্জাম",आँकड़ा अंतक उपकरण
ডেটা সময়,आँकड़ा काल
ডেটা ট্রান্সক্রিপশন,आँकड़ा अनुलेखन
"ডেটা ট্রান্সক্রিপশন
 যন্ত্র",आँकड़ा अनुलेखन युक्ति
তথ্য স্থানান্তর,आँकड़ा स्थानांतरण
"তথ্য স্থানান্তর
 পর্যায়",आँकड़ा स्थानांतरण प्रवस्था
ডেটা স্থানান্তর হার,आँकड़ा स्थानांतरण दर
"তথ্য স্থানান্তর
 নিবন্ধন",आँकड़ा स्थानांतरण पंजी
ডেটা ট্রান্সমিশন,आँकड़ा संचरण
"ডেটা ট্রান্সমিশন
 চ্যানেল",आँकड़ा संचरण प्रणाली
"ডেটা ট্রান্সমিশন
 সুবিধা",आँकड़ा संचरण सुविधा
"ডেটা ট্রান্সমিশন
 ইন্টারফেস",आँकड़ा संचरण अंतरापृष्ठ
"ডেটা ট্রান্সমিশন
 লাইন",आँकड़ा संचरण लाइन
"ডেটা ট্রান্সমিশন
 পরিষেবা",आँकड़ा संचरण सेवा
"ডেটা ট্রান্সমিশন
 ফাঁদ",आँकड़ा संचरण प्रपाश
ডেটাট্রন,डेटाट्रान
ডেটা টাইপ,आँकड़ा प्रकार
কণ্ঠের অধীনে ডেটা,अधोवाक् आँकड़े
ডেটা ইউনিট,आँकड़ा एकक
তথ্য বৈধতা,आँकड़ा मान्यकरण
ডেটা ওয়ার্ড,आँकड़ा मात्रक शब्द
ডেটিং রুটিন,काल निर्धारण नेमका
ডেটুম,"आधार, आँकड़ा"
ডেটাম লাইন,आधार रेखा
দশমিক বিন্দু,दशमलव बिन्दु
নিষ্ক্রিয়করণ,निष्क्रियण
ডেড ব্যান্ড,अक्रिय क्षेत्र
মৃত ফাইল,अक्रिय संचिका
মৃত লক,आकस्मिक रोधन
মৃত সময়,विश्रांति काल
মৃত এলাকা,अक्रिय क्षेत्र
ডেড জোন ইউনিট,अक्रिय क्षेत्र एकक
Deblock,विखंडकन
ডিবাগ,दोषमार्जन
ডিবাগার,दोषमार्जक
ডিবাগিং সহায়তা,दोषमार्जन सहाय
"ডিবাগিং সহায়তা
 রুটিন",दोषमार्जन सहाय नेमका
"ডিবাগিং
 ভাষা",दोषमार्जन भाषा
ডিবাগিং মেমরি ডাম্প,दोषमार्जन स्मृति सन्निक्षेप
ডিবাগিং আউটপুট,दोषमार्जन निर्गम
ডিবাগ ম্যাক্রোস,दोषमार्जन मैक्रास
ডিবাগ বিবৃতি,दोषमार्जन कथन
দশক,दशक
দশকের কাউন্টার,दशक गणित्र
সিদ্ধান্ত টেবিল ভাষা,निर्णय सारणी भाषा
হ্রাস সময়,मंदन काल
"বিকেন্দ্রীভূত
 তথ্য
 পদ্ধতি",विकेन्द्रीकृत सूचना तंत्र
ডেসিবেল,डेसिबेल
সিদ্ধান্ত,निर्णेयता
দশমিক গাণিতিক অপারেশন,दशमलव अंकगणितीय संक्रिया
দশমিক প্রান্তিককরণ,दशमलव सरेखण
দশমিক অঙ্ক,दशमलव अंक
দশমিক চিহ্নিতকারী,दशमलव चिह्नक
দশমিক স্বরলিপি,दशमलव संकेतन पद्धति
দশমিক সংখ্যা,दशमलव संख्यांक
"দশমিক
 সংখ্যা
 পদ্ধতি",दशमलव संख्यांक पद्धति
"দশমিক ছবি
 ডেটা",दशमलव चित्र आँकड़े
দশমিক প্রতীক,दशमलव प्रतीक
ডেসিফার,कूटवाचन
সিদ্ধান্ত,निर्णय
সিদ্ধান্ত বাক্স,निर्णय कोष्ठ
সিদ্ধান্ত সার্কিট,निर्णय परिपथ
সিদ্ধান্তের বিষয়বস্তু,निर्षय अंतर्वस्तु
সিদ্ধান্তের উপাদান,निर्णय अवयव
"সিদ্ধান্ত
 নির্দেশ",निर्णय अनुदेश
"সিদ্ধান্ত
 Kmechanism",निर्णय अंश
সিদ্ধান্তের ভাষা,निर्णय भाषा
সিদ্ধান্ত যুক্তি,निर्णय तर्क
"সিদ্ধান্ত যুক্তি
 অনুবাদক",निर्णय तर्क अनुवादित्र
সিদ্ধান্ত নীতি,निर्णय सिद्धांत
সিদ্ধান্তের নিয়ম,निर्णय नियम
"সিদ্ধান্ত
 সিমুলেশন",निर्णय अनुकार
সিদ্ধান্ত কাঠামো,निर्णय संरचना
সিদ্ধান্ত টেবিল,निर्णय सारणी
সিদ্ধান্ত তত্ত্ব,निर्णय सिद्धांत
সিদ্ধান্ত স্থির,घोषणा नियतांक
ডিকোডার,"विकोडक, कूटवाचक"
"ডিকোডিং
 নির্দেশ",कूटवाचन अनुदेश
ডিকোললেট,विसमानुक्रमण
ডিকোলেটর,विसमानुक्रमक
ডিকনসেন্ট্রেশন,विसंकेन्द्रक
হ্রাস,"अपक्षय, ह्रास"
ডিক্রিপ্ট,विगुढ़न
ডিকুরল,वक्रमार्जन
ডেডিকেটেড চ্যানেল,समर्पित प्रणाल
ডেডিকেটেড সার্কিট,समर्पित परिपथ
"নিবেদিত
 সংযোগ",समर्पित संबंध
ডেডিকেটেড ডিভাইসড,समर्पित युक्ति
ডেডিকেটেড লাইন,समर्पित लाइन
ডেডিকেটেড পোর্ট,समर्पित संद्वार
ডেডিকেটেড রেজিস্টার,समर्पित पंजी
ডিফল্ট,"व्यतिक्रम, चुक"
ডিফল্ট গ্রুপ,व्यतिक्रम समूह
ডিফল্ট বিকল্প,व्यतिक्रम विकल्प
ডিফল্ট প্যারামিটার,व्यतिक्रम प्राचल
ডিফল্ট মান,व्यतिक्रम मान
"বিলম্বিত
 সম্বোধন",आस्थगित पताभिगमन
স্থগিত এন্ট্রি,आस्थगित प्रविष्टि
স্থগিত প্রস্থান,आस्थगित निकास
"বিলম্বিত
 রক্ষণাবেক্ষণ",आस्थगित अनुरक्षण
"বিলম্বিত
রক্ষণাবেক্ষণ
সময়",आस्थगित अनुरक्षण काल
"বিলম্বিত
 প্রক্রিয়াজাতকরণ",आस्थागित संसाधन
স্থগিত পুনঃসূচনা,आस्थगित पुनः प्रारंभ
সংজ্ঞায়িত আইটেম,परिभाषित मद
নির্দিষ্ট নেটওয়ার্ক,निश्चित जालक्रम
ডিফ্লেশন প্লেট,विक्षेपण प्लेट
দেগস,विक्षेत्रण
দেগুসার,विक्षेत्रक
অবক্ষয়,अपभ्रष्टता
অবক্ষয় ফ্যাক্টর,ह्रास गुणक
"বহু ডিগ্রি
 প্রোগ্রামিং",बहुक्रमादेशन कोटि
বিলম্ব,विलंब
বিলম্ব কাউন্টার,विलंब गणित्र
ডিফারেনশিয়াল বিলম্ব,विलंबातर
বিলম্বের সংখ্যা,विलंब अंक
বিলম্ব বিকৃতি,विलंब विरूपण
বিলম্ব উপাদান,विलंबक अवयव
বিলম্ব সমান,विलंब तुल्यकारी
বিলম্ব,विलंब लाइन
বিলম্ব লাইন মেমরি,विलंब लाइन स्मृति
বিলম্ব লাইন রেজিস্টার,विलंब लाइन पंजी
বিলম্ব লাইন স্টোরেজ,विलंब लाइन भंडारण
বিলম্ব লুপ স্টোর,विलंब पाश भंडार
"বিলম্ব
 প্রোগ্রামিং",विलंब क्रमादेशन
বিলম্ব সময়,विलंब काल
"ডিলিভ
 (= ডিকোললেট)",विसमानुक्रमण
মুছে ফেলা,"विलोप, विलोपन"
চরিত্র মুছুন,विलोप संप्रतीक
কী মুছুন,विलोप कुंजी
মুছে ফেলার রেকর্ড,विलोपन अभिलेख
ডিলিমিটার,परिसीमक
"ডিলিমিটার
 বিবৃতি",परिसीमक कथन
বিতরণ সময়,प्रदान काल
ডেল্টা মড্যুলেশন,डेल्टा माडुलन
ডেল্টা শব্দ,डेल्टा रव
চাহিদা,मांग
চাহিদা আনতে,मांग आनयन
চাহিদা পেজিং,मांग पृष्ठन
"চাহিদা
 প্রক্রিয়াজাতকরণ",मांग संसाधन
চাহিদা মঞ্চ,मांग संचन
সীমানা স্ট্রিপ,सीमांकन पट्टी
ডিমোডুলেশন,विमाडुलन
ডেমোডুলেটর,विमाडुलक
"ডেমোগ্রাফিক
 আবেদন",जनसांख्यिकीय अनुप्रयोग
ডেমাউন্ট,अवरोहण
ডেমাল্টিপ্লেক্সিং,विबहुसंकेतन
ঘন তালিকা,सघन सूची
ঘনত্ব,"सघनता, घनत्व"
নির্ভরতা তত্ত্ব,आश्रितता सिद्धांत
"নির্ভরশীল
 বিভাগ",आश्रित खंड
নির্ভর ইউনিট,आश्रित एकक
ডেক,विपंक्तीयन
ডেরিং,नयूनन क्षमता
অবতরণ,अवरोहक
অবতরণ বাছাই,अवरोही शाटन
বর্ণনা,वर्णन
বিবরণ তালিকা,वर्णन सूची
বর্ণনাকারী,निरूपक
নকশা,अभिकल्पना
ডিজাইন করা ডিভাইস,अभिधान युक्ति
ডিজাইন মডেম,अभिकल्पना मोडेम
"নকশা
 অপ্টিমাইজেশন",अभिकल्पना इष्टतमीकरण
নকশা গোপনীয়তা,अभिकल्पना गोपनीपता
ডিজাইন সিমুলেশন,अभिकल्पना अनुकार
কাঙ্ক্ষিত মান,अपेक्षित मान
ডেস্ক ক্যালকুলেটর,डेस्क परिकलित्र
ডেস্ক চেকিং,डेस्क जाँच
ডেস্কটপ কম্পিউটার,डेस्क अभिकलित्र
প্রেরণ,प्रेषण
গন্তব্য,गंतव्य
"গন্তব্য
 ঠিকানা",गंतव्य पता
গন্তব্য কোড,गंतंव्य कूट
গন্তব্য ক্ষেত্র,गंतव्य क्षेत्र
গন্তব্য ফাইল,गंतव्य संचिका
গন্তব্য স্টেশন,गंतव्य केन्द्र
ধ্বংস,विनाशी योग
ধ্বংসাত্মক কার্সার,विनाशी प्रसंकेतक
ধ্বংসাত্মক পড়া,विनाशी पठन
ধ্বংসাত্মক স্টোরেজ,विनाशी भंडारण
ডিটাব,विसारणीयन
বিশদ কার্ড,विवरण पत्रक
বিশদ ফাইল,विवरण संचिका
ডিট্যাপ,विटैपन
সনাক্তকরণযোগ্য উপাদান,संसूचनीय अवयव
"ডিটারমিনিস্টিক
 অটোমেটা",निर्धारणात्मक स्वचल प्ररूप
"ডিটারমিনিস্টিক
 মেশিন",निर्धारणात्मक मशीन
"ডিটারমিনিস্টিক
 মডেল",निर्धारणात्मक निदर्श
"ডিটারমিনিস্টিক
 সমস্যা",निर्धारणात्मक समस्या
"ডিটারমিনিস্টিক
 প্রক্রিয়া",निर्धारणात्मक प्रक्रम
"ডিটারমিনিস্টিক
 কার্যক্রম",निर्धारणात्मक क्रमादेश
"ডিটারমিনিস্টিক
 প্রোগ্রামিং",निर्धारणात्मक क्रमादेशन
"ডিটারমিনিস্টিক
 সিকোয়েন্সিং
 সমস্যা",निर्धारणात्मक अनुक्रमण समत्या
"ডিটারমিনিস্টিক
 অবস্থা",निर्धारणात्मक स्थिति
"উন্নয়ন
 পদ্ধতি",विकास तंत्र
উন্নয়নের সময়,विकास काल
উন্নয়ন সরঞ্জাম,विकास उपकरण
"থেকে বিচ্যুতি
 লিনিয়ারিটি",रैखिकता से विचलन
যন্ত্র,युक्ति
ডিভাইস ঠিকানা,युक्ति पता
ডিভাইস ব্যাকআপ,युक्ति पूर्तिकर
"ডিভাইস নিয়ন্ত্রণ
 চরিত্র",युक्ति नियंत्रक संप्रतीक
ডিভাইস নিয়ামক,युक्ति नियंत्रक
ডিভাইস নিয়ন্ত্রণ ইউনিট,युक्ति नियंत्रण एकक
ডিভাইস সমন্বয়,युक्ति निर्देशांक
ডিভাইস-নির্ভর,युक्ति आश्रित
"ডিভাইস নির্ভর
 কার্যক্রম",युक्ति आश्रित क्रमादेश
ডিভাইস পতাকা,युक्ति पताका
"যন্ত্র
 স্বাধীনতা",युक्ति स्वतंत्रता
"যন্ত্র
 স্বতন্ত্র",युक्ति स्वतंत्र
"যন্ত্র
 স্বাধীনতা
 কার্যক্রম",युक्ति स्वतंत्र क्रमादेश
"ডিভাইস লাইন
 (= প্রদর্শন লাইন)",प्रदर्शरेखा
"ডিভাইস মিডিয়া
 নিয়ন্ত্রণ ভাষা",युक्ति माध्यम नियंत्रण भाषा
ডিভাইসের নাম,युक्ति नाम
ডিভাইস সংখ্যা,युक्ति संख्या
ডিভাইস সারি,युक्ति पंक्ति
ডিভাইসের স্থিতি শব্দ,युक्ति अवस्थिति शब्द
ডিভাইসের ধরন,युक्ति प्रकार
"ডায়ডিক বুলিয়ান
 অপারেশন",द्विक बूलीय संक्रिया
রোগ নির্ণয়,निदान
ডায়াগনস্টিক চেক,निदानार्य जाँच
"ডায়াগনস্টিক ফাংশন
 পরীক্ষা",निदानार्य फलन परीक्षण
ডায়াগনস্টিক মেকানিজম,निदान क्रियाविधि
"ডায়াগনস্টিক
 বার্তা",निदान संदेश
"ডায়াগনস্টিক
 কার্যক্রম",निदान क्रमादेश
ডায়াগনস্টিক রুটিন,निदान नेमका
কারণ নির্ণয়,निदानिकी
"ডায়াগনস্টিক
 প্রযুক্তি",निदान तकनीक
ডায়গনিস্টিক পরীক্ষা,निदानार्थ परीक्षण
চিত্র,आरेख
ডায়াল,डायल
ডায়াল লাইন,डायल लाइन
ডায়াল এক্সচেঞ্জ,डायल केन्द्र
ডায়ালিং,डायलन
ডায়াল লাইন,डायल लाइन
কথোপকথন,संवाद
ডাল ডাল,डायल स्पंद
"ডায়াল পুনরাবৃত্তি
 ট্রাঙ্ক",डायल पुनरावृत्ति ट्रंक
ডায়াল টোন,डायल टोन
ডায়াল টোন বিলম্ব,डायल टोन विलंब
ডায়াল স্থানান্তর,डायल स्थानांतरण
ডায়াল-আপ,डायलन
ডায়াল-আপ টার্মিনাল,डायलन अंतक
ডিবিট,द्विद्वयंक
ডাইকোটমাইজিং অনুসন্ধান,द्विभाजी खेज
দ্বৈতত্ত্ব,द्विभाजन
অভিধান,कोश
পার্থক্য ইঞ্জিন,अंतर इंजन
"পার্থক্য
 অপারেশন",अंतर संक्रिया
পার্থক্য প্রতিবেদন,अंतर प्रतिवेदन
"ডিফারেনশিয়াল
 বিশ্লেষক",अवकल विश्लेषक
ডিফারেনশিয়াল বিলম্ব,विभेदी विलंब
ডিফারেনশিয়াল গিয়ার,विभेदी गियर
"ডিফারেনশিয়াল
 মড্যুলেশন",पूर्वाश्रित माडुलन
পার্থক্যকারী,अवकलक
অঙ্ক,अंक
ডিজিটাল ব্লক,अंकीय खंडक
"ডিজিটাল ক্যারিয়ার
 পদ্ধতি",अंकीय वाहक तंत्र
"ডিজিটাল
 বৈশিষ্ট্য",अंकीय अभिलक्षण
ডিজিটাল কম্পিউটার,अंकीय अभिकलित्र
ডিজিটাল ডেটা `,अकीय आँकड़े
"ডিজিটাল ডেটা
 স্যুইচিং",अंकीय आँकड़ा स्विचन
ডিজিটাল ডেটা সিস্টেম,अंकीय आँकड़ा तंत्र
ডিজিটাল সুবিধা,अंकीय सुविधा
"ডিজিটাল সুবিধা
 টার্মিনাল",अंकीय सुविधा अंतक
ডিজিটাল ফিল্টার,अंकीय निस्यंदक
ডিজিটাল গ্রাফিক্স,अंकीय आलेखिकी
"ডিজিটাল ইনক্রিমেন্টাল
 চক্রান্তকারী",अंकीय वार्धिक आलेखित्र
ডিজিটাল লাইন পাথ,अंकीय लाइन पथ
ডিজিটাল লাইন বিভাগ,अंकीय लाइन अनुभाग
"ডিজিটাল মাল্টিপ্লেক্স
 সরঞ্জাম",अंकीय बहुसंकेतन उपकरण
"ডিজিটাল অপটিক্যাল
 রেকর্ডিং",अंकीय प्रकाशिकीय अभिलेखन
ডিজিটাল ছবি,अंकीय चित्र
ডিজিটাল রেডিও পাথ,अंकीय रेडियो पथ
ডিজিটাল রেডিও বিভাগ,अंकीय रेडियो अनुभाग
ডিজিটাল রিড-আউট,अंकीय पठन
ডিজিটাল রেকর্ডার,अंकीय अभिलेखित्र
"ডিজিটাল
 প্রতিনিধিত্ব",अंकीय निरूपण
ডিজিটাল বিভাগ,अंकीय अनुभाग
ডিজিটাল সিগন্যাল,अंकीय संकेत
ডিজিটাল স্বাক্ষর,अंकीय चिह्नक
ডিজিটাল বাছাই,अंकीय शाटन
"ডিজিটাল স্টোরেজ
 উপাদান",अंकीय भंडारण अवयव
"ডিজিটাল স্টোরেজ
 মিডিয়া",अंकीय भंडारण माध्यम
ডিজিটাল স্যুইচিং,अंकीय स्विचन
"ডিজিটাল সমাপ্তি
 পদ্ধতি",अंकीय अवसान तंत्र
"অ্যানালগ থেকে ডিজিটাল
 রূপান্তরকারী",अंक से अनुरूप रूपांतरित्र
"ডিজিটাল
 সংক্রমণ",अंकीय संचरण
অঙ্ক গাণিতিক,अंकीय गणित
অঙ্ক সংকোচনের,अंक संपीडन
ডিজিট বিলম্বের উপাদান,अंक विलंब अवयव
ডিজিটাইজেশন,अंकरूपण
ডিজিটাইজেশন বক্তৃতা,अंकरूपण वाक्
ডিজিটাইজ,"अंकरूपण, अंकीकरण"
ডিজিটাইজার,अंकरूपक
অঙ্কের সময়কাল,अंक अवधि
অঙ্কের জায়গা,अंक स्थान
অঙ্কের অবস্থান,अंक स्थिति
অঙ্ক পাঞ্চ,अंक छिद्र
"অঙ্ক
 পুনর্বিন্যাস",अंकीय पुनर्विन्यास
অঙ্কের সময়,अंक काल
"ডিজিট-টু-অ্যানালগ
 রূপান্তর",अंक से अनुरूप रूपांतरण
ডিগ্রুপ,अंकात्मक समूह
মাত্রা,विमा
"হ্রাস রেডিক্স
 পরিপূরক",हासित मूलांक पूरक
ডিপ্লেক্সার,द्विसंकेतक
ডিপোল অ্যান্টেনা,द्विध्रुवी ऐन्टेना
ডিপোল মড্যুলেশন,द्विध्रुवी मॉडुलन
সরাসরি অ্যাক্সেস,प्रत्यक्ष अभिगम
"সরাসরি অ্যাক্সেস
 ব্যবস্থা",प्रत्यक्ष अभिगम विन्यास
"সরাসরি অ্যাক্সেস
 অনুসন্ধান",प्रत्यक्ष अभिगम पूछताछ
সরাসরি অ্যাক্সেস হ্যাশ,प्रत्यक्ष अभिगम द्रुतान्वेषण
"সরাসরি অ্যাক্সেস
 পদ্ধতি",प्रत्यक्ष अभिगम विधि
"সরাসরি অ্যাক্সেস
 স্টোরেজ",प्रत्यक्ष अभिगम भंडारण
সরাসরি ঠিকানা,प्रत्यक्ष पता
সরাসরি ঠিকানা,प्रत्यक्ष पताभिगमन
সরাসরি কল,प्रत्यक्ष आह्वान
সরাসরি কোড,प्रत्यक्ष कूट
সরাসরি কোডিং,प्रत्यक्ष कूटलेखन
"সরাসরি মিলিত
 ফ্লিপ-ফ্লপ",प्रत्यक्ष युग्मित द्विमानित्र
সরাসরি কাপলিং,प्रत्यक्ष युग्मन
"সরাসরি ডেটা
 সংগঠন",प्रत्यक्ष आँकड़ा व्यवस्था
সরাসরি ডেটা সেট,प्रत्यक्ष आँकड़ा समुच्चय
সরাসরি ডিভাইস,प्रत्यक्ष युक्ति
"সরাসরি ডিজিটাল
 নিয়ন্ত্রণ",प्रत्यक्ष अंकीय नियंत्रण
"সরাসরি দূরত্ব
 ডায়ালিং",प्रत्यक्ष दूरी डायलन
"নির্দেশিত মরীচি
 স্ক্যান",दिष्ट पुंज क्रमवीक्षण
নির্দেশিত গ্রাফ,दिष्ट आलेख
নির্দেশিত স্ক্যান,दिष्ट क्रमवीक्षण
"ডাইরেক্ট-এন্ট্রি
 টার্মিনাল",प्रत्यक्ष प्रविष्टि अंतक
"সরাসরি শ্রেণিবিন্যাস
 নিয়ন্ত্রণ",प्रत्यक्ष पदानुक्रम नियंत्रण
"সরাসরি সন্নিবেশ
 রুটিন",प्रत्यक्ष निवेश नेमका
"সরাসরি সন্নিবেশ
 Subroutine",प्रत्यक्ष निवेश उपनेमका
সরাসরি নির্দেশ,प्रत्यक्ष अनुदेश
দিকনির্দেশক কাপলার,दिशिक युग्मक
নির্দেশ,निर्देश
"ডাইরেক্ট কেইং
 যন্ত্র",प्रत्यक्ष कुंजीयन युक्ति
"সরাসরি স্মৃতি
 অ্যাক্সেস",प्रत्यक्ष स्मृति अभिगम
"সরাসরি সংখ্যা
 নিয়ন্ত্রণ",प्रत्यक्ष संख्यात्मक नियंत्रण
ডিরেক্টরি,निर्देशिका
"ডিরেক্টরি
 সহায়তা ব্যুরো",निर्देशिका सहायता ब्यूरो
"ডিরেক্টরি
 সহায়তা
 অপারেটর",निर्देशिका सहायता प्रचालक
ডিরেক্টরি ডিভাইস,निर्देशिका युक्ति
"সরাসরি বাহ্যিক
 ডায়ালিং",सीथे डायलन
প্রত্যক্ষ শতাংশ,प्रत्यक्ष प्रतिशतता
"সরাসরি পয়েন্ট
 রিপিটার",प्रत्यक्ष बिन्दु पुनरावर्तित्र
"সরাসরি সংক্রমণ
 স্যাটেলাইট",प्रत्यक्ष संचरण उपग्रह
সরাসরি ভয়েস ইনপুট,प्रत्यक्ष वाक् निवेश
অক্ষম মডিউল,असमर्थ प्रतिरूपक
অক্ষম সংকেত,असमर्थकारी संकेत
একীকরণ,विपुंजन
ডিসসেম্বলার,विकोंडातरक
বিপর্যয় ডাম্প,विनाशी सन्निक्षेप
পৃথক ডেটা,असंतत आँकड़े
পৃথক ডিভাইস,असंतत युक्ति
"বিচ্ছিন্ন ফুরিয়ার
 রূপান্তর",अंसतत फुरिए रूपान्तरण
"বিচ্ছিন্ন
 প্রোগ্রামিং",अंसतत क्रमादेशान
"বিচ্ছিন্ন
 প্রতিনিধিত্ব",असंतत निरूपण
"বিচক্ষণ
 হাইফেন",स्वेच्छ हाइफन
বিচক্ষণতা,असंततकरण
"বিচক্ষণতা
 ত্রুটি",असंततकरण त्रुटि
"বৈষম্যমূলক
 বিশ্লেষণ",विविक्तकर विश्लेषण
"বৈষম্য
 নির্দেশ",विवविक्तकरण अनुदेश
বৈষম্যমূলক,विविक्तकर
বিচ্ছিন্নতা,सम्मिलन
ডিস্ক অ্যাক্সেস,चक्रिका अभिगमन
ডিস্ক ভিত্তিক,चक्रिका आधारित प्रचालन
"ডিস্ক কন্ট্রোলার
 কার্ড",चक्रिका नियंत्रक पत्रक
ডিস্কেট,"नम्यिका, डिस्कट"
"ডিস্কেট-ফর্ম্যাটেড
 টেপ",नम्यिका संरूपित टेप
ডিস্কেট হার্ড গর্ত,नम्यिका दृढ़ छिद्र
ডিসকেট স্টোরেজ,नम्यिका भंडारण
"ডিসকেট স্টোরেজ
 যন্ত্র",नम्मिका भंडारण युक्ति
ডিস্ক ফাইল,चक्रिका संचिका
"ডেটা
 যোগাযোগ
 ইন্টারফেস",चक्रिका संचिका नियंत्रक
"ডিস্ক অপারেটিং
 পদ্ধতি",चक्रिका प्रचालन तंत्र
ডিস্ক প্যাক,चक्रिका संकुल
ডিস্ক সেক্টর,चक्रिका क्षेत्रक
ডিস্ক বাছাই,चक्रिका शाटन
ডিস্ক স্টোরেজ,चक्रिका भंडारण
ডিস্ক স্টোরেজ ডিভাইস,चक्रिका भंडारण युक्ति
"ডিস্ক স্টোরেজ
 মডিউল",चक्रिका भंडारण प्रतिरूपक
"ডিস্ক-টু-প্রিন্টার
 ইউটিলিটি",चक्रिका से मुद्रित उपयोगिता
ডিস্ক ইউনিট,चक्रिका एकक
ডিস্ক ভলিউম,चक्रिका संकुल
প্রেরণ,प्रेषण
প্রেরণকারী,प्रेषक
প্রেরণ অঞ্চল,प्रेषण क्षेत्र
"প্রেরণ
 অগ্রাধিকার",प्रेषण प्राथमिकता
"ছত্রভঙ্গ
 বুদ্ধি",परिक्षिप्त बुद्धि
বিচ্ছুরণ,परिक्षेपण
"প্রদর্শন এবং
 মুদ্রণ
 ক্যালকুলেটর",प्रदर्श एवं मुद्रण परिकलित्र
প্রদর্শন বৈশিষ্ট্য,प्रदर्श गुण
"প্রদর্শন
 পটভূমি",प्रदर्श पृष्ठभूमि
ক্যালকুলেটর প্রদর্শন করুন,प्रदर्श परिकलित्र
প্রদর্শন কেন্দ্র,प्रदर्श केन्द्र
