Tamil,Gujarati
ஃபைபர் ஆப்டிக்ஸ் டிரான்ஸ்மிஷன் சாளரம்,ફાઈબર ઓપ્ટિક્સ ટ્રાન્સમિશન વિન્ડો
ஃபைபர் லைட் டிடெக்டர்,ફાઇબર લાઇટ ડિટેક્ટર
நார் பிணைப்பு,ફાઇબર બંધન
ஃபைபோனச்சி எண்கள்,ફિબોનાકી નંબરો
மெய்நிகர் இரைச்சல் ஜெனரேட்டர்,વર્ચ્યુઅલ અવાજ જનરેટર
பெறுநரின் விசுவாசம்,પ્રાપ્તકર્તાની વફાદારી
போலி,બનાવટી
பகுதி உதவி,વિસ્તાર સહાયિત
புல விளைவு சாதனம்,ક્ષેત્ર અસર ઉપકરણ
புல விளைவு சுவிட்ச்,ક્ષેત્ર અસર સ્વીચ
புல பயனுள்ள டிரான்சிஸ்டர்,ક્ષેત્ર અસરકારક ટ્રાન્ઝિસ્ટર
புல உமிழ்வு,ક્ષેત્ર ઉત્સર્જન
முன்னணி உடல்,લીડ બોડી
புல அதிர்வெண்,ક્ષેત્ર આવર્તન
புல தீவிரம்,ક્ષેત્રની તીવ્રતા
புல நிரல் தர்க்க வரிசை,ફીલ્ડ પ્રોગ્રામ લોજિક એરે
கள சோதனை,ક્ષેત્ર પરીક્ષણ
கள ரத்து,ક્ષેત્ર રદબાતલ
FIFO நினைவகம்,FIFO મેમરી
செயல்திறன் குறியீடு,કાર્યક્ષમતા સૂચકાંક
கோப்பு,ફાઇલ
கோப்பு நிரப்பு,ફાઇલ ફિલર
கோப்பு கட்டளை,ફાઇલ આદેશ
கோப்பு சேவையகம்,ફાઇલ સર્વર
அடுக்கு மின்தேக்கி,સ્તર કેપેસિટર
அடுக்கு மின்தடை,સ્તર રેઝિસ્ટર
வடிகட்டி,ફિલ્ટર
வடிகட்டி பண்புகள்,ફિલ્ટર લાક્ષણિકતાઓ
வடிகட்டி சுற்று,ફિલ્ટર સર્કિટ
சேகரிப்பு,સંગ્રહ
வடிகட்டி வடிவமைப்பு,ફિલ્ટર ડિઝાઇન
தொடர்பு தரவு,સંચાર ડેટા
வடிகட்டி முறை,ફિલ્ટર પદ્ધતિ
வடிகட்டி புனரமைப்பு,ફિલ્ટર પુનઃનિર્માણ
இறுதி அசெம்பிளிங்,અંતિમ એસેમ્બલીંગ
கைரேகை,ફિંગર પ્રિન્ટ
வரையறுக்கப்பட்ட மனக்கிளர்ச்சி அறிக்கை வடிகட்டி,મર્યાદિત આવેગજન્ય રિપોર્ટિંગ ફિલ્ટર
வரையறுக்கப்பட்ட அளவுரு,મર્યાદિત પરિમાણ
வரையறுக்கப்பட்ட நிலை இயந்திரம்,મર્યાદિત રાજ્ય મશીન
துப்பாக்கி சூடு கோணம்,ફાયરિંગ એંગલ
நிலைபொருள்,ફર્મવેર
முதல் உருவ வார்த்தை,પ્રથમ આકૃતિ શબ્દ
முதல் வரிசை பிரஷ்,પ્રથમ ઓર્ડર પ્રેશ
பிஷ்ஷர் லூப் சோதனை,ફિશર લૂપ ટેસ્ટ
நிலையான,સતત
நிலையான அட்டென்யூட்டர்,સ્થિર એટેન્યુએટર
நிலையான நோக்குநிலை,નિશ્ચિત અભિગમ
நிலையான கால்குலேட்டர்,નિશ્ચિત કેલ્ક્યુલેટર
நிலையான பகுதி,નિશ્ચિત વિસ્તાર
ஒதுக்கீட்டு இயந்திரம்,સોંપણી મશીન
நிலையான நேரக் கட்டுப்படுத்தி,નિશ્ચિત સમય નિયંત્રક
கொடி,ધ્વજ
விளிம்பு,ફ્લેંજ
மடல் அட்டென்யூட்டர்,ફ્લૅપ એટેન્યુએટર
ஒளிரும்,ચમક
பிரகாசம் மாற்றி,તેજ કન્વર્ટર
ஒளிரும்,ચમક
தட்டையான தரை ஸ்கேனிங்,ફ્લેટ ફ્લોર સ્કેનિંગ
தட்டையான சுருள்,સપાટ કોઇલ
பிளாட் கோப்பு,ફ્લેટ ફાઇલ
தட்டையான வடிகட்டி,ફ્લેટ ફિલ્ટર
பிளாட் பேக்,ફ્લેટ પેક
தட்டையான ரிப்பன் கேபிள்,ફ્લેટ રિબન કેબલ
தட்டையான மேல் மாதிரி,ફ્લેટ ટોપ સેમ્પલિંગ
F-அடுக்கு,F-સ્તર
F-அடுக்கு அயனோஸ்பியர்,F-સ્તર આયનોસ્ફિયર
ஃப்ளெமிங்,ફ્લેમિંગ
ஃப்ளெமிங் மற்றும் கிளிண்டன் வேறுபாடு முறை,ફ્લેમિંગ અને ક્લિન્ટન ડાયવર્જન્સ પદ્ધતિ
படபடப்பு,ફફડાટ
படபடப்பு சத்தம்,ફફડાટનો અવાજ
படபடப்பு போட்டோமீட்டர்,ફ્લટર ફોટોમીટર
புரட்டல்,ફલીપ ફલોપ
ஃபிளிப் ஃப்ளாப் ஒத்திசைவற்ற முதலீடு,ફ્લિપ ફ્લોપ અસુમેળ રોકાણ
ஃபிளிப் ஃப்ளாப் பண்புகள்,ફ્લિપ ફ્લોપ લાક્ષણિકતાઓ
ஃபிளிப் ஃப்ளாப் அழைப்பு சமிக்ஞை,ફ્લિપ ફ્લોપ કોલ સિગ્નલ
ஃபிளிப் ஃப்ளாப் காலவரிசை,ફ્લિપ ફ્લોપ સમયરેખા
ஃபிளிப் ஃப்ளாப் கோர்-தூண்டப்பட்டது,ફ્લિપ ફ્લોપ કોર-ટ્રિગર
flip flop jK தூண்டுதல்,ફ્લિપ ફ્લોપ જેકે ટ્રિગર
ஃபிளிப் ஃப்ளாப் தாழ்ப்பாள்,ફ્લિપ ફ્લોપ લેચ
புரட்டுதல் மாஸ்டர்-அடிமை,ફ્લિપ ફ્લોપ માસ્ટર-સ્લેવ
ஃபிளிப் ஃப்ளாப் ஆர்எஸ்,ફ્લિપ ફ્લોપ RS
Flip Flop Startup Restart Set Reset (SR),ફ્લિપ ફ્લોપ સ્ટાર્ટઅપ રીસ્ટાર્ટ સેટ રીસેટ (SR)
ஃபிளிப் ஃப்ளாப் சின்க்ரோனஸ் முதலீடு,ફ્લિપ ફ્લોપ સિંક્રનસ રોકાણ
மிதவை கட்டணம்,ફ્લોટેશન ચાર્જ
மிதவை உருவாக்கம்,ફ્લોટ રચના
மிதக்கும் வாயில்,તરતો દરવાજો
விலகல்,વિનિમય
இணைக்கப்படாத சுமை,અનકનેક્ટેડ લોડ
தொடர்பில்லாத ஆதாரம்,અસંબંધિત સ્ત્રોત
முழு வெளிச்சம்,સંપૂર્ણ રોશની
நெகிழ்,ફ્લોપી
நெகிழ் வட்டு,ફ્લોપી ડિસ્ક
ஓட்டம்,પ્રવાહ
ஓட்ட விளக்கப்படம்,ફ્લો ચાર્ટ
சாய்வு வரைபடம்,ઢાળ રેખાકૃતિ
ஓட்டம் திசை,પ્રવાહની દિશા
ஓட்ட வரி,પ્રવાહ રેખા
ஓட்டமானி,ફ્લોમીટર
FLT U2 வடிகட்டி,FLT U2 ફિલ્ટર
பன்மை சிதைவு தேற்றம்,બહુવચન સડો પ્રમેય
திரவ உராய்வு தணிப்பு,પ્રવાહી ઘર્ષણ ભીનાશ
திரவ தளம்,પ્રવાહી માળ
ஃப்ளோரசன்ஸ் விளைவு குழாய்,ફ્લોરોસેન્સ ઇફેક્ટ ટ્યુબ
ஃப்ளோரசன்ட்,ફ્લોરોસન્ટ
படபடப்பு,ફફડાટ
ஃப்ளக்ஸ் அடர்த்தி,પ્રવાહ ઘનતા
ஃப்ளக்ஸ் கதவு காந்தமானி,ફ્લક્સ ડોર મેગ્નેટોમીટર
ஃப்ளக்ஸ் பிணைப்பு,પ્રવાહ બંધનકર્તા
"ஃப்ளக்ஸ் மீட்டர், ஃப்ளக்ஸ் மீட்டர்","ફ્લક્સ મીટર, ફ્લક્સ મીટર"
ஃப்ளக்ஸ் சாலிடர்,ફ્લક્સ સોલ્ડર
எதிர் காயம்,કાઉન્ટર ઈજા
எதிர்வினை உயர் மின்னழுத்தம்,પ્રતિક્રિયા ઉચ્ચ વોલ્ટેજ
எதிர் மின்மாற்றி,કાઉન્ટરકરન્ટ ટ્રાન્સફોર્મર
குவிப்பு விளைவு,સંચય અસર
அதிர்வெண் பண்பேற்றம் டிஜிட்டல் டிடெக்டர்,ફ્રીક્વન્સી મોડ્યુલેશન ડિજિટલ ડિટેક્ટર
அதிர்வெண் மாடுலேஷன் பீக் டிடெக்டர்,ફ્રીક્વન્સી મોડ્યુલેશન પીક ડિટેક્ટર
என்வலப் செய்யப்பட்ட மாடுலேஷன் ஆர்ட் சேர்க்கப்பட்ட லூப் டிடெக்டர்,એન્વેલપ્ડ મોડ્યુલેશન આર્ટ એડેડ લૂપ ડિટેક્ટર
எப்.எம் குரல் அதிர்வெண் தந்தி,એફએમ વૉઇસ ફ્રીક્વન્સી ટેલિગ્રાફ
குவிய,ફોકલ
கவனம்,ફોકસ
ஃபோகஸ் கேமரா,ફોકસ કેમેરા
கவனம் பிழை பெருக்கி,ફોકસ એરર એમ્પ્લીફાયર
கவனம் பட குழாய்,ફોકસ પિક્ચર ટ્યુબ
ஃபோகஸ் சர்வோ,ફોકસ સર્વો
கவனம் மற்றும் பின்தொடர்தல்,ફોકસ અને ફોલો-અપ
கவனம் மற்றும் உடல் பின்பற்ற,ફોકસ અને ફોલોઅપ બોડી
படலம்-வகை அளவீடு,ફોઇલ-ટાઇપ ગેજ
முதல் விரிசல்,પ્રથમ ક્રેક
மீண்டும் மடி மின்னழுத்த வரம்பு,ફોલ્ડ બેક વોલ્ટેજ લિમિટર
வெள்ளை வரி மதிப்பு,સફેદ રેખા મૂલ્ય
மின்னோட்ட வரம்பைத் திரும்ப மடக்கு,વર્તમાન લિમિટરને ફોલ્ડ બેક કરો
மடிந்த கட்டிடக்கலை,ફોલ્ડ આર્કિટેક્ચર
மடிந்த இருமுனையம்,ફોલ્ડ દ્વિધ્રુવ
மடிந்த இருமுனையம்,ફોલ્ડ દ્વિધ્રુવ
மடிந்த உறுப்பு,ફોલ્ડ તત્વ
பின்தங்கி,પાછળ
எழுத்துரு காட்சி,ફોન્ટ ડિસ્પ્લે
உணவு அச்சு,ફૂડ પ્રિન્ટ
தடை இசைக்குழு,નિષેધ બેન્ડ
தடைசெய்யப்பட்ட ஆற்றல் இடைவெளி,પ્રતિબંધિત ઊર્જા અંતર
தடை செய்யப்பட்ட மண்டலம்,પ્રતિબંધિત ઝોન
படை,બળ
உந்துதல் மாற்றி,પ્રોપલ્સિવ કન્વર્ટર
வெளிநாட்டு பொருள்,વિદેશી પદાર્થ
வடிவம் காரணி,ફોર્મ ફેક્ટર
பக்க நிரப்பு,પૃષ્ઠ ભરો
முறையான தர்க்கம்,ઔપચારિક તર્ક
வடிவமைப்பு எண்,ફોર્મેટ નંબર
ஃபோர்ட்ரான்,ફોરટ્રાન
தற்செயலான சிதைவு,આકસ્મિક વિકૃતિ
முன்னோக்கி சார்பு,ફોરવર્ડ પૂર્વગ્રહ
முன்னோக்கி சார்பு,ફોરવર્ડ પૂર્વગ્રહ
முன்னோக்கி சார்பு கூட்டு,આગળ પૂર્વગ્રહ સંયુક્ત
முன்னோக்கி தடுக்கும் நிலை,ફોરવર્ડ બ્લોકીંગ સ્ટેટ
முன்னோக்கி முறிவு மின்னழுத்தம்,ફોરવર્ડ બ્રેક વોલ્ટેજ
முன்னோக்கி பிழை திருத்தம்,આગળ ભૂલ સુધારણા
முன் வளைய ஆதாயம்,ફ્રન્ટ લૂપ ગેઇન
முன் சாலை ஆதாயம்,ફ્રન્ટ રોડ ગેઇન
முன்னோக்கி துருவமுனைப்பு,આગળ ધ્રુવીયતા
முன்னோக்கி கடத்துத்திறன்,આગળ વાહકતા
முன்னோக்கி போக்குவரத்து நேரம்,આગળ પરિવહન સમય
ஃபாஸ்டர் சில்லி விவேகர்,પાલક સિલી વિવેકર
நான்கு மடங்கு குறியாக்கம்,ચારગણું એન્કોડિંગ
நான்குமுனை,ચતુર્ભુજ
நாற்கர டிஜிட்டல் பரிமாற்றம்,ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન
நாற்கர வலையமைப்பு,ચતુર્ભુજ નેટવર્ક
குவாட்டர்னரி நெட்வொர்க்,ચતુર્થાંશ નેટવર્ક
குவாட் டியூப் கேமரா,ક્વોડ ટ્યુબ કેમેરા
ஃபோரியர் குணகம்,ફોરિયર ગુણાંક
ஃபோரியர் ஒருங்கிணைப்பு,ફોરિયર એકીકરણ
ஃபோரியர் தலைகீழ்,ફોરિયર ઇન્વર્સ
நான்கு தொடர்,ફોરિયર શ્રેણી
பரவும் முறை,ટ્રાન્સમિશન
ஃபோரியர் முக்கோணவியல் தொடர்,ફોરિયર ત્રિકોણમિતિ શ્રેણી
ஃபோரியர் தேற்றம்,ફોરિયર પ્રમેય
நான்கு மடங்கு சாதனம்,ચારગણું ઉપકરણ
குவாட்டர்னரி டையோடு,ચતુર્થાંશ ડાયોડ
மொபைல் புள்ளி செயலி,મોબાઇલ પોઇન્ટ પ્રોસેસર
மிதக்கும் புள்ளி அலகு,ફ્લોટિંગ પોઈન્ટ યુનિટ
கோப்பு மாற்று,ફાઇલ રિપ્લેસમેન્ટ
பகுதியளவு பிழை,અપૂર્ણાંક ભૂલ
வேறுபட்ட பரிமாற்றம்,વિભેદક ટ્રાન્સમિશન
சட்டகம்,ફ્રેમ
சட்ட இடையக சிப்,ફ્રેમ બફર ચિપ
சட்ட பிடிப்பு,ફ્રેમ કેપ્ચર
சட்ட கடவுச்சொல்,ફ્રેમ પાસવર્ડ
சட்ட வடிவம்,ફ્રેમ ફોર્મેટ
சட்ட அதிர்வெண்,ફ્રેમ આવર્તન
சட்ட நிலம்,ફ્રેમ જમીન
சட்ட ஒத்திசைவு புள்ளிகள்,ફ્રેમ સિંક્રનસ પોઈન્ટ
சட்ட ஒத்திசைவு,ફ્રેમ સિંક્રનાઇઝેશન
சட்ட ஒத்திசைவான சமிக்ஞை,ફ્રેમ સિંક્રનસ સિગ્નલ
வெளிப்படையான குறியீடு,ફ્રેન્ક કોડ
இலவச எலக்ட்ரான்கள்,મફત ઇલેક્ટ્રોન
இலவச மண்டலம்,ફ્રી ઝોન
இலவச நகரும் ஆஸிலேட்டர்,મુક્ત મૂવિંગ ઓસિલેટર
இலவச இடைவெளி மின்மறுப்பு,મુક્ત અંતર અવબાધ
இலவச இடைவெளி,મુક્ત અંતર
இலவச நகரும் மல்டிவிபிரேட்டர்,મફત મૂવિંગ મલ્ટિવાઇબ્રેટર
அதிர்வெண்,આવર્તન
அதிர்வெண்,આવર્તન
அதிர்வெண்,આવર્તન
அதிர்வெண்,આવર્તન
அதிர்வெண் இணைக்கப்பட்ட சேனல்,આવર્તન જોડાયેલ ચેનલ
அதிர்வெண் ஒதுக்கீடு,આવર્તન સોંપણી
அலைவரிசை,આવર્તન બેન્ડ
அதிர்வெண் மாற்றி,આવર્તન કન્વર્ટર
அதிர்வெண் இழப்பீடு,આવર્તન વળતર
அதிர்வெண் இழப்பீடு,આવર્તન વળતર
அதிர்வெண் கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,આવર્તન નિયંત્રિત ઓસિલેટર
அதிர்வெண் மாற்றம்,આવર્તન રૂપાંતર
அதிர்வெண் பண்பேற்றம்,આવર્તન મોડ્યુલેશન
அதிர்வெண் கண்டறிதல்,આવર્તન શોધક
அதிர்வெண் விலகல்,આવર્તન વિચલન
அதிர்வெண் விலகல்,આવર્તન વિચલન
அதிர்வெண் வேறுபாடு,આવર્તન તફાવત
அதிர்வெண் பாகுபடுத்துபவர்,આવર્તન ભેદભાવ કરનાર
அதிர்வெண் சிதைவு,આવર્તન વિકૃતિ
அதிர்வெண் மாறுபாடு,આવર્તન વિવિધતા
அதிர்வெண் பிரிப்பான்,આવર્તન વિભાજક
மல்டிபிளெக்சர் அதிர்வெண் பிரிவு,મલ્ટિપ્લેક્સર ફ્રીક્વન્સી ડિવિઝન
அதிர்வெண் இரட்டிப்பாகிறது,આવર્તન ડબલ
அதிர்வெண் மாறுதல்,આવર્તન સ્વિચિંગ
அதிர்வெண் உருவாக்கம்,આવર્તન જનરેશન
அதிர்வெண் சார்ந்த ஆண்டெனா,આવર્તન આધારિત એન્ટેના
அதிர்வெண் இடைமுகம்,આવર્તન ઇન્ટરફેસ
அதிர்வெண் குறுக்கீடு,આવર્તન દખલ
அதிர்வெண் தலைகீழ்,આવર્તન વ્યસ્ત
அதிர்வெண் பண்பேற்றம்,આવર્તન મોડ્યુલેશન
அதிர்வெண் பண்பேற்றம் குறியீடு,આવર્તન મોડ્યુલેશન ઇન્ડેક્સ
அதிர்வெண் மாடுலேட்டர்,આવર્તન મોડ્યુલેટર
அதிர்வெண் குறுகிய இசைக்குழு,આવર્તન સાંકડી બેન્ડ
அதிர்வெண் இரைச்சல்,આવર્તન અવાજ
அதிர்வெண் வரம்பு,આવર્તન શ્રેણી
அதிர்வெண் எதிர்வினை மாடுலேட்டர்,આવર્તન પ્રતિક્રિયા મોડ્યુલેટર
அதிர்வெண் குறிப்பு,આવર્તન સંદર્ભ
அதிர்வெண் பதில்,આવૃત્તિ પ્રતિક્રિયાને
அதிர்வெண் தரப்படுத்தல்,આવર્તન ગ્રેડિંગ
அதிர்வெண் ஒலி சுற்று,આવર્તન અવાજ સર્કિટ
அதிர்வெண் நிறமாலை,આવર્તન સ્પેક્ટ્રમ
அதிர்வெண் நிலைத்தன்மை,આવર્તન સ્થિરતા
அதிர்வெண் தரநிலை,આવર્તન ધોરણ
அதிர்வெண் தவறு,આવર્તન ખામી
அதிர்வெண் தொகுப்பு,આવર્તન સંશ્લેષણ
அதிர்வெண் தொகுப்பு,આવર્તન સંશ્લેષણ
அதிர்வெண் தொகுக்கப்பட்ட டியூனிங்,આવર્તન સંશ્લેષણ ટ્યુનિંગ
அதிர்வெண் மின்னழுத்த மாற்றம்,આવર્તન વોલ્ટેજ ફેરફાર
மின்னழுத்த மாற்றிக்கு அதிர்வெண்,વોલ્ટેજ કન્વર્ટર માટે આવર્તન
அதிர்வெண்-மின்னழுத்த மாற்றி,આવર્તન-વોલ્ટેજ કન્વર્ટર
அதிர்வெண்-மின்னழுத்த மாற்றி,આવર્તન-વોલ્ટેજ કન્વર્ટર
அதிர்வெண் தாங்கி,ફ્રીક્વન્સી બેરિંગ
அதிர்வெண் பரிமாற்றம்,ફ્રીક્વન્સી ટ્રાન્સફર
அதிர்வெண் பரிமாற்றம்,આવર્તન ટ્રાન્સમિશન
அதிர்வெண் ட்யூனர்,આવર્તન ટ્યુનર
எழுத்து மாடுலேட்டர்,વેક્ટર મોડ્યુલેટર
அதிர்வெண் பரந்த இசைக்குழு,આવર્તન વિશાળ બેન્ડ
ஃப்ரெஸ்னல் சிதைவு அதிர்வெண்,ફ્રેસ્નલ ડિગ્રેડેશન આવર્તન
உராய்வு பிழை,ઘર્ષણ ભૂલ
வட்ட பாத்திரம்,વર્તુળ અક્ષર
முன் பலகை கட்டுப்பாடு,ફ્રન્ટ બોર્ડ નિયંત્રણ
முன் தாழ்வாரம்,આગળનો મંડપ
பனி புள்ளி ஹைக்ரோமீட்டர்,હિમ બિંદુ હાઇગ્રોમીટર
கோப்பு சேமிப்பு,ફાઇલ સંગ્રહ
ஃபூ மஞ்சு வைரஸ்,ફુ માંચુ વાયરસ
எரிபொருள் பம்ப் குறுக்கீடு,બળતણ પંપ દખલ
fuji நெகிழ்வின்மை செயல்பாடு,ફુજી અણગમતી કામગીરી
முழு சேர்ப்பான்,સંપૂર્ણ ઉમેરનાર
முழு இரட்டை,સંપૂર્ણ ડુપ્લેક્સ
முழு இரட்டை அமைப்பு,સંપૂર્ણ ડુપ્લેક્સ સેટઅપ
முழு இரட்டை பரிமாற்றம்,સંપૂર્ણ ડુપ્લેક્સ ટ્રાન્સમિશન
முழு சுமை மின்னழுத்தம்,સંપૂર્ણ લોડ વોલ્ટેજ
முழு சக்தி,સંપૂર્ણ શક્તિ
முழு பவர் பேண்ட் நீட்டிப்பு,સંપૂર્ણ પાવર બેન્ડ એક્સ્ટેંશન
முழுமையான அளவிலான விலகல்,સંપૂર્ણ સ્કેલ ડિફ્લેક્શન
முழு திரை,"પૂર્ણ - પટ, આખો પડદો"
சரியான கலவை,સંપૂર્ણ સંયોજન
முழு கசிவு தாங்கல்,સંપૂર્ણ લીક બફરિંગ
முழு அலை,સંપૂર્ણ તરંગ
முழு அலை பாலம் திருத்தி,સંપૂર્ણ વેવ બ્રિજ રેક્ટિફાયર
முழு அலை திருத்தி,સંપૂર્ણ તરંગ સુધારક
செயல்பாட்டு குறியீடு,કાર્ય કોડ
செயல்பாடு ஜெனரேட்டர்,કાર્ય જનરેટર
செயல்பாட்டு நூலகம்,કાર્ય પુસ્તકાલય
செயல்பாடு சுவிட்ச்,કાર્ય સ્વીચ
செயல்பாட்டு உருவகப்படுத்துதல்,કાર્યાત્મક સિમ્યુલેશન
அசல்,મૂળ
அடிப்படை அதிர்வெண்,મૂળભૂત આવર્તન
அடிப்படை முறை,મૂળભૂત મોડ
அசல் அதிர்வு,મૂળ પડઘો
உருகி,ફ્યુઝ
உருகி விளைவு,ફ્યુઝ અસર
உருகி வரைபடம்,ફ્યુઝ નકશો
கரையக்கூடிய இணைப்பு,દ્રાવ્ય લિંક
எதிர்கால போக்கு,ભાવિ વલણ
"தெளிவற்ற தர்க்கம், தெளிவற்ற தர்க்கம்","ફઝી લોજિક, ફઝી લોજિક"
"தெளிவற்ற தர்க்கம், போலி தர்க்கம்","અસ્પષ્ટ તર્ક, બોગસ તર્ક"
கோப்பு பிரித்தெடுத்தல்,ફાઇલ નિષ્કર્ષણ
மறு முதலீட்டு உணர்திறன்,પુનઃરોકાણ સંવેદનશીલતા
ஆதாயம்,લાભ
வழிகாட்டப்பட்ட லேசரைப் பெறுங்கள்,માર્ગદર્શિત લેસર મેળવો
இலாப வரம்பு,નફા મર્યાદા
ஆதாய பேண்ட் விரிவாக்க பெருக்கல்,ગેઇન બેન્ડ વિસ્તરણ ગુણાકાર
மாறுதல் அதிர்வெண்ணைப் பெறுங்கள்,સંક્રમણ આવર્તન મેળવો
கல்லாகர் குறியீடு,ગલાઘર કોડ
காலியம் ஆர்சனைடு,ગેલિયમ આર્સેનાઇડ
கால்வனிக் செல்,ગેલ્વેનિક કોષ
கால்வனோமீட்டர்,ગેલ્વેનોમીટર
கால்வனேற்றப்பட்ட ரெக்கார்டர்,ગેલ્વેનાઈઝ્ડ રેકોર્ડર
காமா,ગામા
காமா கதிர்,ગામા-રે
குரல் ட்யூனிங்,અવાજવાળી ટ્યુનિંગ
இடைவெளி,અંતરાલ
எரிவாயு மூழ்கும் விளக்கு,ગેસ નિમજ્જન દીવો
வாயு லேசர்,ગેસ લેસર
"வாயில், வாயில்","દરવાજો, દરવાજો"
வாயில் வரிசை,ગેટ એરે
வாயில் வரிசை,ગેટ એરે
கேட் கொள்ளளவு / கேட் கேபாசிட்டர்,ગેટ કેપેસિટેન્સ / ગેટ કેપેસિટર
வாயில் இன்சுலேடிங்,ગેટ ઇન્સ્યુલેટીંગ
வாயில் ஆஸிலேட்டர்,ગેટ ઓસિલેટર
வாயில் பாதுகாப்பு,દ્વાર સુરક્ષા
வாயில் பாதுகாப்பு டையோடு,ગેટ પ્રોટેક્શન ડાયોડ
வாயில் பூட்டு சுவிட்ச்,ગેટ લોક સ્વીચ
வாயில் கட்டுப்படுத்தப்பட்ட சுவிட்ச்,ગેટ નિયંત્રિત સ્વીચ
கேட் போஸ்டிங் நெட்வொர்க்,ગેટ પાછળનું નેટવર્ક
கேட் ஆக்சைடு மின்தேக்கி,ગેટ ઓક્સાઇડ કેપેસિટર
திறப்பு பிழை,ઓપનિંગ ભૂલ
அளவு,ગેજ
அளவு பெருக்கி,ગેજ ગુણક
காஸ் மீட்டர்,ગૌસ મીટર
காசியன் அடர்த்தி செயல்பாடு,ગૌસીયન ઘનતા કાર્ય
காஸியன் பரவல்,ગૌસીયન પ્રસરણ
காஸியன் விநியோகம்,ગૌસીયન વિતરણ
காஸியன் விநியோகம்,ગૌસીયન વિતરણ
காஸியன் சத்தம்,ગૌસીયન અવાજ
காஸியன் சத்தம்,ગૌસીયન અવાજ
காசியன் செயல்முறை,ગૌસીયન પ્રક્રિયા
காசியன் துடிப்பு,ગૌસીયન પલ્સ
காசியன் சட்டம்,ગૌસીયન કાયદો
கிக் ஹெர்ட்ஸ்,ગીગ હર્ટ્ઝ
பொது நோக்க எதிர்ப்பு,સામાન્ય હેતુ પ્રતિકાર
உருவாக்கப்பட்ட சத்தம்,અવાજ પેદા કર્યો
ஜெனரேட்டர்,જનરેટર
"பெற்றோர், பொதுவான","પિતૃ, સામાન્ય"
வடிவியல் சராசரி,ભૌમિતિક સરેરાશ
வடிவியல் கதிர் அனுரேஷ்,ભૌમિતિક કિરણ અનુરેશ
புவிநிலை அறை,જીઓસ્ટેશનરી ચેમ્બર
gerber foment,ગેર્બર ફોમેન્ટ
ஜெர்மானியம்,જર્મેનિયમ
ஜெர்மானியம் டையோடு,જર્મેનિયમ ડાયોડ
கெட்ரான் சிகிச்சை,ગેટરન સારવાર
கீசர் கால்குலேட்டர்,ગીઝર કેલ્ક્યુલેટર
போலி நினைவக பிரதிபலிப்பு,સ્યુડો મેમરી રીફ્લેક્સ
கிப்ஸ் நிகழ்வு,ગિબ્સની ઘટના
கிகா,ગીગા
வித்தை,ખેલ
கண்ணை கூசும் வடிகட்டி,ઝગઝગાટ ફિલ્ટર
கண்ணாடி மின்தேக்கி,ગ્લાસ કેપેસિટર
தடுமாற்றம்,ભૂલ
பூமியின் நிலை செயற்கைக்கோள்,પૃથ્વી સ્થિતિ ઉપગ્રહ
பிரகாசம் மூழ்குதல்,પ્રકાશનું નિમજ્જન
ஷெல் குறியீடு,શેલ કોડ
தங்க குறியீடு,ગોલ્ડ કોડ
கோனியோமீட்டர்,ગોનીયોમીટર
ஜி-ஆபரேஷன்,જી-ઓપરેશન
தரம்,ગ્રેડ
தொடர் குறியீட்டு ஃபைபர்,સીરીયલ ઇન્ડેક્સ ફાઇબર
சாய்வு,ઢાળ
பூமியின் இரைச்சல் தீர்மானம்,પૃથ્વી અવાજ રિઝોલ્યુશન
துகள் சத்தம்,રજકણ અવાજ
சிறுமணி சத்தம்,દાણાદાર અવાજ
துகள் சத்தம்,રજકણ અવાજ
கட்டுரை,લેખ
வரைகலை காட்சி அலகு,ગ્રાફિકલ ડિસ્પ્લે યુનિટ
வரைகலை சமநிலைப்படுத்தி,ગ્રાફિકલ બરાબરી
வரைகலை பகுப்பாய்வு,ગ્રાફિકલ વિશ્લેષણ
நன்றி,ગ્રેટિક્યુલ
தட்டு பிரதிபலிப்பான்,છીણવું પરાવર્તક
மொத்த பிழை,કુલ ભૂલ
புவிசார்ந்த முதலீடு,ભૂ-સંદર્ભિત રોકાણ
"நிலம், நிலம்","જમીન, જમીન"
தரையில் பிரதிபலிப்பு,જમીન પ્રતિબિંબ
நிலம் திரும்ப,જમીન પરત
தரை அலை,જમીન તરંગ
தரை அலை,જમીન તરંગ
பேய் பரவுதல்,ભૂત ટ્રાન્સમિશન
பூமி இணைப்பு,પૃથ્વી જોડાણ
தரையிறக்கப்பட்ட சுமை (சுமை),ગ્રાઉન્ડ લોડ (લોડ)
தரை ஆண்டெனா,ગ્રાઉન્ડ એન્ટેના
நிலத்தடி உமிழ்ப்பான் பெருக்கி,ગ્રાઉન્ડેડ એમિટર એમ્પ્લીફાયર
அடிப்படை மூல பெருக்கி,ગ્રાઉન્ડ સોર્સ એમ્પ્લીફાયર
தரை வளையம்,ગ્રાઉન્ડ લૂપ
தரை மட்டம்,નીચલું સ્તર
குழு குறியீடு,જૂથ કોડ
குழு தாமத காலம்,જૂથ વિલંબ સમયગાળો
குழு தேர்வாளர்,જૂથ પસંદગીકાર
