English,Malayalam
Forced draught,നിർബന്ധിത ഡ്രാഫ്റ്റ്
Force pump,നിർബന്ധിത പമ്പ്
Forebay,ഫോർബേ
Forge,ഫോർജ്
Forging heat,കെട്ടിച്ചമച്ച ചൂട്
Forging machine,വ്യാജ യന്ത്രം
Forgings,ഫോർഗിംഗ്സ്
"Forgings, upset","വ്യാജങ്ങൾ, അസ്വസ്ഥത"
Form grinding,ഫോം അരക്കൽ
Form turning,ഫോം തിരിയുന്നു
Foundation bolt,ഫൗണ്ടേഷൻ ബോൾട്ട്
Foundry shop,ഫൗണ്ടറി ഷോപ്പ്
Francis Turbine,ഫ്രാൻസിസ് ടർബൈൻ
Frictional adiabatic flow,ഘർഷണപരമായ അഡിബാറ്റിക് ഫ്ലോ
Frictional damper,ഘർഷണപരമായ ഡാംപർ
Friction gear,ഫ്രിക്ഷൻ ഗിയർ
Frost,ഫ്രോസ്റ്റ്
Fuel Pump,ഇന്ധന പമ്പ്
Fuel sensitivity,ഇന്ധന സംവേദനക്ഷമത
Full annealing,പൂർണ്ണ അനീലിംഗ്
Fuller,ഫുള്ളർ
Fullering,ഫുള്ളറിംഗ്
Fultering tool,ഫൾട്ടറിംഗ് ഉപകരണം
Full shroyd (gear),ഫുൾ ഷ്രോയിഡ് (ഗിയർ)
Furnace,ചൂള
"Furnace, blast","ചൂള, സ്ഫോടനം"
Fusible Plug,ഫ്യൂസിബിൾ പ്ലഗ്
Gagger,ഗാഗർ
Galvanized Iron,ഗാൽവാനൈസ്ഡ് ഇരുമ്പ്
Gang Die,ഗാംഗ് ഡൈ
Gang Drill,ഗാംഗ് ഡ്രിൽ
Gang Edging Machine,ഗ്യാങ് എഡ്ജിംഗ് മെഷീൻ
Gang Mill,ഗ്യാങ് മിൽ
Gang Milling,ഗാംഗ് മില്ലിങ്
Gang mould,സംഘത്തിന്റെ പൂപ്പൽ
Gang saw,സംഘം കണ്ടു
Gang Tool,ഗാംഗ് ടൂൾ
Ganister,ഗാനിസ്റ്റർ
Gantry Crane,ഗാൻട്രി ക്രെയിൻ
Gases,വാതകങ്ങൾ
Gash,ഗാഷ്
Gasket,ഗാസ്കറ്റ്
"Gauge, boring bar cutter","ഗേജ്, ബോറടിപ്പിക്കുന്ന ബാർ കട്ടർ"
"Gauge, Depth","ഗേജ്, ആഴം"
"Gauge, drill","ഗേജ്, ഡ്രിൽ"
"Gauge, feeler or thickness","ഗേജ്, ഫീലർ അല്ലെങ്കിൽ കനം"
"Gauge, flush-pin","ഗേജ്, ഫ്ലഷ് പിൻ"
"Gauge, plug","ഗേജ്, പ്ലഗ്"
Gauge pressure,മർദ്ദം അളക്കുക
Gauging,അളക്കുന്നു
"Gauge, working","ഗേജ്, പ്രവർത്തിക്കുന്നു"
"Gauge, wire","ഗേജ്, വയർ"
"Gauging, air","അളക്കൽ, വായു"
"Gauging, indicating","അളക്കൽ, സൂചിപ്പിക്കുന്നു"
"Gauge, ring","ഗേജ്, മോതിരം"
"Gauge, Screw thread pitch","ഗേജ്, സ്ക്രൂ ത്രെഡ് പിച്ച്"
"Gauge, snap","ഗേജ്, സ്നാപ്പ്"
"Gauge, taper","ഗേജ്, ടേപ്പർ"
Gear,ഗിയര്
"Gear, annular","ഗിയർ, വാർഷികം"
"Bear, bevel","കരടി, ബെവൽ"
gear-box,ഗിയർ-ബോക്സ്
gear case,ഗിയർ കേസ്
gear cluster,ഗിയർ ക്ലസ്റ്റർ
gear cutters,ഗിയർ കട്ടറുകൾ
gear cutting machine,ഗിയർ കട്ടിംഗ് മെഷീൻ
"gear, differential","ഗിയർ, ഡിഫറൻഷ്യൽ"
Gear drive,ഗിയർ ഡ്രൈവ്
Geared headstock,ഗിയർഡ് ഹെഡ്സ്റ്റോക്ക്
geared lathe,ഗിയർ ലാത്ത്
gear grinding machine,ഗിയർ അരക്കൽ യന്ത്രം
gearing,ഗിയറിംഗ്
gearing down,ഒരുങ്ങുന്നു
gearing up,തയ്യാറാവുന്നു
gear miller,ഗിയർ മില്ലർ
Gear pump,ഗിയർ പമ്പ്
Gland follower,ഗ്രന്ഥി അനുയായി
Gland sealing line,ഗ്രന്ഥി സീലിംഗ് ലൈൻ
Gravity lubricator,ഗ്രാവിറ്റി ലൂബ്രിക്കേറ്റർ
Grease lubricator,ഗ്രീസ് ലൂബ്രിക്കേറ്റർ
Gross head,മൊത്തത്തിലുള്ള തല
Guide vanes,ഗൈഡ് വാനുകൾ
Hammer Blow,ചുറ്റിക അടി
Head race,തല ഓട്ടം
Heat treatment section,ചൂട് ചികിത്സ വിഭാഗം
Heavy force & shrink fit,കനത്ത ബലവും ചുരുക്കലും
Helical gear,ഹെലിക്കൽ ഗിയർ
Hit and miss governing,ഹിറ്റ് ആൻഡ് മിസ് ഭരണം
Hydraulic accumulator,ഹൈഡ്രോളിക് അക്യുമുലേറ്റർ
Hydraulic Crane,ഹൈഡ്രോളിക് ക്രെയിൻ
Hydraulic efficiency,ഹൈഡ്രോളിക് കാര്യക്ഷമത
Hydraulic Intensifier,ഹൈഡ്രോളിക് തീവ്രത
Hydraulic jack,ഹൈഡ്രോളിക് ജാക്ക്
Hydraulic lift,ഹൈഡ്രോളിക് ലിഫ്റ്റ്
Hydraulic machines,ഹൈഡ്രോളിക് യന്ത്രങ്ങൾ
Hydraulic Press,ഹൈഡ്രോളിക് പ്രസ്സ്
Hydraulic Prime mover,ഹൈഡ്രോളിക് പ്രൈം മൂവർ
Hydrocone,ഹൈഡ്രോകോൺ
Hydro dynamics,ഹൈഡ്രോ ഡൈനാമിക്സ്
Hydro mechanics,ഹൈഡ്രോ മെക്കാനിക്സ്
Hydrostatics,ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
Hyperboli compression,ഹൈപ്പർബോളി കംപ്രഷൻ
Impact extrusion,ഇംപാക്ട് എക്സ്ട്രൂഷൻ
Impeller,ഇംപെല്ലർ
Impulse Turbine,ഇംപൾസ് ടർബൈൻ
In board,ബോർഡിൽ
Indicated power,സൂചിപ്പിച്ച ശക്തി
Indivisual Drive Method,വ്യക്തിഗത ഡ്രൈവ് രീതി
Induced draught,ഇൻഡ്യൂസ്ഡ് ഡ്രാഫ്റ്റ്
Inspection Department,പരിശോധനാ വിഭാഗം
Internal energy of Vaporization,ബാഷ്പീകരണത്തിന്റെ ആന്തരിക ഊർജ്ജം
Internal gear,ആന്തരിക ഗിയർ
Interstage diaphragm,ഇന്റർസ്റ്റേജ് ഡയഫ്രം
Jet condenser,ജെറ്റ് കണ്ടൻസർ
Jet pump,ജെറ്റ് പമ്പ്
Jig,ജിഗ്
Kaplan Turbine,കപ്ലാൻ ടർബൈൻ
Knocking,മുട്ടുന്നു
Labyrinth packing or seal,ലാബിരിന്ത് പാക്കിംഗ് അല്ലെങ്കിൽ മുദ്ര
Lag,കാലതാമസം
Laminates,ലാമിനേറ്റ്സ്
Laminated spring = leaf spring,ലാമിനേറ്റഡ് സ്പ്രിംഗ് = ഇല നീരുറവ
Landing gear,ലാൻഡിംഗ് ഗിയർ
Lantern ring,വിളക്ക് വളയം
Lap,ലാപ്
Lap joint,ലാപ് ജോയിന്റ്
Lapping,ലാപ്പിംഗ്
Lapping Machine,ലാപ്പിംഗ് മെഷീൻ
Latent heat,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
Lathe,ലാഥെ
Lathe bearer,ലാത്ത് ചുമക്കുന്നയാൾ
Lathe bed,ലാത്ത് ബെഡ്
Lathe careier,ലാത്ത് കരിയർ
Lathe Centre,ലാത്ത് സെന്റർ
Lathe centre grinder,ലാഥ് സെന്റർ ഗ്രൈൻഡർ
Lathe cheek,ലാത്ത് കവിൾ
Lathe chuck,ലാത്ത് ചക്ക്
Lathe head,ലാത്ത് തല
Lathe planer,ലാത്ത് പ്ലാനർ
Lathe saddle,ലാത്ത് സാഡിൽ
Lathe shears,ലാത്ത് കത്രിക
Lathe standard,ലാത്ത് സ്റ്റാൻഡേർഡ്
Lathe tool,ലാത്ത് ഉപകരണം
Lathe work,ലാത്ത് വർക്ക്
Lay shaft,ഷാഫ്റ്റ് കിടക്കുക
Laying out,മുട്ടയിടുന്നു
Lay out man,മനുഷ്യനെ പുറത്തു വിടുക
Lead,നയിക്കുക
Lead angle,ലീഡ് ആംഗിൾ
lead line,ലീഡ് ലൈൻ
Lead of valve,വാൽവിന്റെ ലീഡ്
Lead screw,ലീഡ് സ്ക്രൂ
Leading axle,ലീഡിംഗ് ആക്സിൽ
Leading springs,നയിക്കുന്ന നീരുറവകൾ
Leaf,ഇല
leaf spring = Laminated spring,ഇല നീരുറവ = ലാമിനേറ്റഡ് സ്പ്രിംഗ്
leak off,ചോർച്ച
left hand drill,ഇടത് കൈ ഡ്രിൽ
left-hand engine,ഇടത് കൈ എഞ്ചിൻ
left-hand screw,ഇടത് കൈ സ്ക്രൂ
left-hand thread,ഇടത് കൈ ത്രെഡ്
Left-hand tool,ഇടത് കൈ ഉപകരണം
left-hand twist drill,ഇടത് കൈ ട്വിസ്റ്റ് ഡ്രിൽ
lever chuck,ലിവർ ചക്ക്
lever jack,ലിവർ ജാക്ക്
lever safety valve,ലിവർ സുരക്ഷാ വാൽവ്
Lubricant,ലൂബ്രിക്കന്റ്
Machine Shop,മെഷീൻ ഷോപ്പ്
Made Circuit,സർക്യൂട്ട് ഉണ്ടാക്കി
Magazine Fuse,മാഗസിൻ ഫ്യൂസ്
Magnet Coil,മാഗ്നറ്റ് കോയിൽ
Magnet Core,മാഗ്നറ്റ് കോർ
Magneto ignition system,മാഗ്നെറ്റോ ഇഗ്നിഷൻ സിസ്റ്റം
Magnet wire,മാഗ്നറ്റ് വയർ
Magnetic Attraction,കാന്തിക ആകർഷണം
Magnetic Cross Flux,മാഗ്നറ്റിക് ക്രോസ് ഫ്ലക്സ്
Magnetic Helix,കാന്തിക ഹെലിക്സ്
Magnetic key,കാന്തിക കീ
Magnetic shield,കാന്തിക കവചം
Magnetic shunt,കാന്തിക ഷണ്ട്
Magnetizing current of Transformer,ട്രാൻസ്ഫോർമറിന്റെ കാന്തിക പ്രവാഹം
Magneto Ignition,മാഗ്നെറ്റോ ഇഗ്നിഷൻ
Mains,മെയിൻസ്
Maintenance workshop,മെയിന്റനൻസ് വർക്ക്ഷോപ്പ്
Main shaft,പ്രധാന ഷാഫ്റ്റ്
Make impulse,പ്രേരണ ഉണ്ടാക്കുക
"Mandrel, expanding","മാൻഡ്രൽ, വികസിക്കുന്നു"
Manual Remote control switch Boards,മാനുവൽ റിമോട്ട് കൺട്രോൾ സ്വിച്ച് ബോർഡുകൾ
Manual Repeater,മാനുവൽ റിപ്പീറ്റർ
Master gauge,മാസ്റ്റർ ഗേജ്
Master Oscillator,മാസ്റ്റർ ഓസിലേറ്റർ
Master switch,മാസ്റ്റർ സ്വിച്ച്
Maximum starting current,പരമാവധി ആരംഭ കറന്റ്
Mean effective pressure,ശരാശരി ഫലപ്രദമായ സമ്മർദ്ദം
Mechanical characterisitc of Motor,മോട്ടോറിന്റെ മെക്കാനിക്കൽ സ്വഭാവം
Mechanical circuit closer,മെക്കാനിക്കൽ സർക്യൂട്ട് അടുത്തു
Mechanical efficiency,മെക്കാനിക്കൽ കാര്യക്ഷമത
Mechanical seal,മെക്കാനിക്കൽ മുദ്ര
Medium force fit,മീഡിയം ഫോഴ്സ് ഫിറ്റ്
Megger,മെഗ്ഗർ
Megger Testing set,മെഗ്ഗർ ടെസ്റ്റിംഗ് സെറ്റ്
Megline,മെഗ്ലൈൻ
Megohm,മെഗോം
Megohmit,മെഗോഹ്മിത്
Melting section,ഉരുകൽ വിഭാഗം
Mercury switch,മെർക്കുറി സ്വിച്ച്
Metallic Packing,മെറ്റാലിക് പാക്കിംഗ്
Milling,മില്ലിങ്
Milling cutter,മില്ലിങ് കട്ടർ
Milling Machine,പൊടിക്കുന്ന യന്ത്രം
Mitre gear,മിറ്റർ ഗിയർ
Mixed flow pump,മിക്സഡ് ഫ്ലോ പമ്പ്
Mixed flow turbine,മിക്സഡ് ഫ്ലോ ടർബൈൻ
Module,മൊഡ്യൂൾ
Moulding section,മോൾഡിംഗ് വിഭാഗം
Mouth piece,വായ കഷണം
Multistage pump,മൾട്ടിസ്റ്റേജ് പമ്പ്
Needle lubricator,സൂചി ലൂബ്രിക്കേറ്റർ
Needle valve,സൂചി വാൽവ്
Negative lead,നെഗറ്റീവ് ലീഡ്
Neutral Gear,ന്യൂട്രൽ ഗിയർ
Nominal Horse-Power,നാമമാത്രമായ കുതിരശക്തി
Non-Condensing Engine,നോൺ-കണ്ടൻസിങ് എഞ്ചിൻ
Non return valve,നോൺ റിട്ടേൺ വാൽവ്
Normal Pitch,സാധാരണ പിച്ച്
Normally Aspirated Engine,സാധാരണ ആസ്പിറേറ്റഡ് എഞ്ചിൻ
Notched-bar test,നോച്ച്-ബാർ ടെസ്റ്റ്
Notching,നോച്ചിംഗ്
Notches,നോട്ടുകൾ
Odontometer,ഒഡോന്റോമീറ്റർ
Obliquity of Connecting-Rod,ബന്ധിപ്പിക്കുന്ന വടിയുടെ ചരിവ്
Oil-Engine,ഓയിൽ-എഞ്ചിൻ
Oil Feed,എണ്ണ തീറ്റ
Oil Groove,ഓയിൽ ഗ്രോവ്
Oilness,എണ്ണമയം
Oil Pump,എണ്ണ പമ്പ്
"Oil sump, tank","എണ്ണ സംപ്, ടാങ്ക്"
Oil-sealing Ring,ഓയിൽ സീലിംഗ് റിംഗ്
"Oiling Ring, Oil thrower Ring","ഓയിലിംഗ് റിംഗ്, ഓയിൽ ത്രോവർ റിംഗ്"
Oldham Coupling,ഓൾഡ്ഹാം കപ്ലിംഗ്
Open Belt Drive,ബെൽറ്റ് ഡ്രൈവ് തുറക്കുക
Opening Die,ഓപ്പണിംഗ് ഡൈ
Opposed-Cylinder Engine,എതിർ-സിലിണ്ടർ എഞ്ചിൻ
Opposed Piston Engine,എതിർത്ത പിസ്റ്റൺ എഞ്ചിൻ
Optical Tooling,ഒപ്റ്റിക്കൽ ടൂളിംഗ്
Otto cycle,ഓട്ടോ സൈക്കിൾ
Otto Engine,ഓട്ടോ എഞ്ചിൻ
Out of Gear,ഔട്ട് ഓഫ് ഗിയർ
Outside Crank,ക്രാങ്കിന് പുറത്ത്
Outside Diameter,പുറം വ്യാസം
Outside lap,പുറത്ത് മടിയിൽ
Out Stroke,ഔട്ട് സ്ട്രോക്ക്
Oval chuck,ഓവൽ ചക്ക്
Oval Hole cutting,ഓവൽ ഹോൾ കട്ടിംഗ്
Overall efficiency,മൊത്തത്തിലുള്ള കാര്യക്ഷമത
Over hanging Pulley,തൂങ്ങിക്കിടക്കുന്ന പുള്ളി
Overhanging Shaft,ഓവർഹാംഗിംഗ് ഷാഫ്റ്റ്
Over head Camshaft,തലയ്ക്ക് മുകളിൽ കാംഷാഫ്റ്റ്
Over head valve,ഓവർ ഹെഡ് വാൽവ്
Overshot water wheel,ഓവർഷോട്ട് വാട്ടർ വീൽ
Packing,പാക്കിംഗ്
Parallel flow condenser,സമാന്തര ഫ്ലോ കണ്ടൻസർ
Painting shop,പെയിന്റിംഗ് ഷോപ്പ്
Parting off Tool,ടൂൾ ഓഫ് ചെയ്യുന്നു
Pattern making shop,പാറ്റേൺ നിർമ്മാണ കട
Pawl-Feed,പാവൽ-ഫീഡ്
Pelton Turbine,പെൽട്ടൺ ടർബൈൻ
Penstock,പെൻസ്റ്റോക്ക്
piercing,തുളയ്ക്കൽ
piercing punch,തുളയ്ക്കുന്ന പഞ്ച്
Pilger Mill,പിൽഗർ മിൽ
Pilot Valve,പൈലറ്റ് വാൽവ്
Pin Wheel Gear,പിൻ വീൽ ഗിയർ
Piston Ring,പിസ്റ്റൺ റിംഗ്
Piston Rod,പിസ്റ്റൺ വടി
Piston Rod Gland,പിസ്റ്റൺ വടി ഗ്രന്ഥി
Piston slap,പിസ്റ്റൺ സ്ലാപ്പ്
Piston speed,പിസ്റ്റൺ വേഗത
Piston Valve,പിസ്റ്റൺ വാൽവ്
Pitch Angle,പിച്ച് ആംഗിൾ
Pitch Circle,പിച്ച് സർക്കിൾ
Pitch Cones,പിച്ച് കോണുകൾ
Pitch Control,പിച്ച് നിയന്ത്രണം
Pitch curves,പിച്ച് വളവുകൾ
Pitch Cylinder,പിച്ച് സിലിണ്ടർ
Pitch Diameter,പിച്ച് വ്യാസം
Pitch line,പിച്ച് ലൈൻ
Pitch Plane,പിച്ച് പ്ലെയിൻ
Pitch Point,പിച്ച് പോയിന്റ്
Pitch setting,പിച്ച് ക്രമീകരണം
Pitch surface,പിച്ച് ഉപരിതലം
Pit-head Gear,പിറ്റ്-ഹെഡ് ഗിയർ
Pitot tube,പിറ്റോട്ട് ട്യൂബ്
Pit wheel,കുഴി ചക്രം
Planer Centre,പ്ലാനർ സെന്റർ
Planet wheel,ഗ്രഹചക്രം
Planetary Gear,പ്ലാനറ്ററി ഗിയർ
Planing,പ്ലാനിംഗ്
Planing Machine,പ്ലാനിംഗ് മെഷീൻ
Planishing hammer,പ്ലാനിഷിംഗ് ചുറ്റിക
Planning section,ആസൂത്രണ വിഭാഗം
Pneumatic Drill,ന്യൂമാറ്റിക് ഡ്രിൽ
Point chuck,പോയിന്റ് ചക്ക്
Positive displace Pump,പോസിറ്റീവ് ഡിസ്പ്ലേസ് പമ്പ്
Polytropic expansion,പോളിട്രോപിക് വികാസം
Potential energy,സാധ്യതയുള്ള ഊർജ്ജം
Power driven pump,പവർ പ്രവർത്തിപ്പിക്കുന്ന പമ്പ്
Power Hammer,പവർ ചുറ്റിക
Pre-ignition,പ്രീ-ഇഗ്നിഷൻ
Pre-selector Gear-box,പ്രീ-സെലക്ടർ ഗിയർ-ബോക്സ്
Pressure and velocity compounding (In Turbine),മർദ്ദവും വേഗതയും സംയുക്തം (ടർബൈനിൽ)
Pressure compounding (In Turbine),പ്രഷർ കോമ്പൗണ്ടിംഗ് (ടർബൈനിൽ)
Pressure lubricator,പ്രഷർ ലൂബ്രിക്കേറ്റർ
Priming,പ്രൈമിംഗ്
Production Engineer,പ്രൊഡക്ഷൻ എഞ്ചിനീയർ
Production workshop,പ്രൊഡക്ഷൻ വർക്ക്ഷോപ്പ്
Propeller Blade,പ്രൊപ്പല്ലർ ബ്ലേഡ്
Propeller Efficiency,പ്രൊപ്പല്ലർ കാര്യക്ഷമത
Propeller Fan,പ്രൊപ്പല്ലർ ഫാൻ
Propeller shaft,പ്രൊപ്പല്ലർ ഷാഫ്റ്റ്
Pump,അടിച്ചുകയറ്റുക
Pump stage,പമ്പ് ഘട്ടം
Pumping machinery,പമ്പിംഗ് യന്ത്രങ്ങൾ
Punch,പഞ്ച്
Punching,പഞ്ചിംഗ്
Qualitative governing,ഗുണപരമായ ഭരണം
Quantitative governing,ക്വാണ്ടിറ്റേറ്റീവ് ഭരണം
Quarter-turn Belt Drive,ക്വാർട്ടർ-ടേൺ ബെൽറ്റ് ഡ്രൈവ്
Quenching baths,ശമിപ്പിക്കുന്ന കുളി
Quick Gear,ദ്രുത ഗിയർ
Quick Return,പെട്ടെന്നുള്ള മടക്കം
Radially inwarc flow Turbine,റേഡിയലി ഇൻവാർക്ക് ഫ്ലോ ടർബൈൻ
Radially Outward flow turbine,റേഡിയൽ ഔട്ട്‌വേർഡ് ഫ്ലോ ടർബൈൻ
Radial drilling machine,റേഡിയൽ ഡ്രില്ലിംഗ് മെഷീൻ
Radial system,റേഡിയൽ സിസ്റ്റം
Ratio meter,അനുപാത മീറ്റർ
Reactance drop,പ്രതികരണശേഷി കുറയുന്നു
Reactance voltage,പ്രതികരണ വോൾട്ടേജ്
Reaction Turbine,പ്രതികരണ ടർബൈൻ
Reactive factor,പ്രതിപ്രവർത്തന ഘടകം
Reactive load,റിയാക്ടീവ് ലോഡ്
Reactor,റിയാക്ടർ
Reaming,റീമിംഗ്
Reciprocity theorem,പരസ്പര സിദ്ധാന്തം
Reclamation Section,വീണ്ടെടുക്കൽ വിഭാഗം
Re-entrant Or Borda’s mouth piece,റീ-എൻട്രന്റ് അല്ലെങ്കിൽ ബോർഡിന്റെ മൗത്ത് പീസ്
Relative coefficient of performance,പ്രകടനത്തിന്റെ ആപേക്ഷിക ഗുണകം
Relative efficiency,ആപേക്ഷിക കാര്യക്ഷമത
Repair workshop,റിപ്പയർ വർക്ക്ഷോപ്പ്
"rest, follow","വിശ്രമിക്കുക, പിന്തുടരുക"
"rest, roller","വിശ്രമം, റോളർ"
Right Angle Belt Drive,റൈറ്റ് ആംഗിൾ ബെൽറ്റ് ഡ്രൈവ്
Right hand drill,വലതു കൈ ഡ്രിൽ
Ring lubricator,റിംഗ് ലൂബ്രിക്കേറ്റർ
Rivetting shop,റിവറ്റിംഗ് ഷോപ്പ്
Roller Chain,റോളർ ചെയിൻ
Roll forging,റോൾ ഫോർജിംഗ്
Root Diameter,റൂട്ട് വ്യാസം
Runner,ഓട്ടക്കാരൻ
Running Free (mouthpiece),റണ്ണിംഗ് ഫ്രീ (വായ്പീസ്)
Running Full,ഫുൾ ഓടുന്നു
Safety valve,സുരക്ഷാ വാൽവ്
Sectionalized busbar,വിഭാഗീകരിച്ച ബസ്ബാർ
Seeback effect,സീബാക്ക് പ്രഭാവം
Self excitation,സ്വയം ആവേശം
Selenium rectifier,സെലിനിയം റക്റ്റിഫയർ
Self-levelling device,സ്വയം-ലെവലിംഗ് ഉപകരണം
Self starting synchronous motor,സ്വയം ആരംഭിക്കുന്ന സിൻക്രണസ് മോട്ടോർ
Semi-open impellor,സെമി-ഓപ്പൺ ഇംപെല്ലർ
Sensible heat,സെൻസിബിൾ ചൂട്
Series characteristic Motor,സീരീസ് സ്വഭാവം മോട്ടോർ
Servomotor,Servo മോട്ടോർ
Shaping,രൂപപ്പെടുത്താനും
Shaping Machine,ഷേപ്പിംഗ് മെഷീൻ
Shaving,ഷേവിംഗ്
Sheet metal shop,ഷീറ്റ് മെറ്റൽ കട
Silent chain,നിശബ്ദ ചങ്ങല
Single acting pump,സിംഗിൾ ആക്ടിംഗ് പമ്പ്
Single flute drill,സിംഗിൾ ഫ്ലൂട്ട് ഡ്രിൽ
Single helical gear,സിംഗിൾ ഹെലിക്കൽ ഗിയർ
Single suction pump,സിംഗിൾ സക്ഷൻ പമ്പ്
Snug fit,സുഗമമായ ഫിറ്റ്
Spark Ignition Engine,സ്പാർക്ക് ഇഗ്നിഷൻ എഞ്ചിൻ
Spark Plug,സ്പാർക്ക് പ്ലഗ്
Spear head,കുന്തം തല
Specific speed (pump),നിർദ്ദിഷ്ട വേഗത (പമ്പ്)
Speed Cones,സ്പീഡ് കോണുകൾ
Spiral casing,സർപ്പിള കേസിംഗ്
Spiral gear,സർപ്പിള ഗിയർ
Splash lubricator,സ്പ്ലാഷ് ലൂബ്രിക്കേറ്റർ
Spring loaded safety valve,സ്പ്രിംഗ് ലോഡ് സുരക്ഷാ വാൽവ്
Spring washer,സ്പ്രിംഗ് വാഷർ
Spur Gear,സ്പർ ഗിയർ
Standard size,സാധാരണ വലിപ്പം
Steam Injector,സ്റ്റീം ഇൻജക്ടർ
Steam Jet draught,സ്റ്റീം ജെറ്റ് ഡ്രാഫ്റ്റ്
Storage reservoir,സംഭരണ റിസർവോയർ
Stud,സ്റ്റഡ്
Stud wheel,സ്റ്റഡ് വീൽ
Thermo couple Generator,തെർമോ ദമ്പതികൾ ജനറേറ്റർ
Thermodynamics,തെർമോഡൈനാമിക്സ്
Thermopile,തെർമോപൈൽ
Thompson effect,തോംസൺ പ്രഭാവം
Three-Ammeter method,ത്രീ-അമ്മീറ്റർ രീതി
Three flute drill,മൂന്ന് ഫ്ലൂട്ട് ഡ്രിൽ
Three-phase system,ത്രീ-ഫേസ് സിസ്റ്റം
Three-wire system,മൂന്ന് വയർ സംവിധാനം
Throat bushing,തൊണ്ടയിലെ കുറ്റിക്കാടുകൾ
Throttling,ത്രോട്ടിലിംഗ്
Thrust,ത്രസ്റ്റ്
Thrust Bearing,ത്രസ്റ്റ് ബെയറിംഗ്
Thury system,തുരി സിസ്റ്റം
Thyristor,തൈറിസ്റ്റർ
Tie line,ടൈ ലൈൻ
Time Constant,സമയ സ്ഥിരത
Time Office,ടൈം ഓഫീസ്
Time Recovery,സമയം വീണ്ടെടുക്കൽ
T-Network,ടി-നെറ്റ്വർക്ക്
Tooth space,ടൂത്ത് സ്പേസ്
Tooth thickness,പല്ലിന്റെ കനം
Torque amplifier,ടോർക്ക് ആംപ്ലിഫയർ
Torque Motor,ടോർക്ക് മോട്ടോർ
Total break time,ആകെ ഇടവേള സമയം
Total heat,ആകെ ചൂട്
Transducer,ട്രാൻസ്ഡ്യൂസർ
Transfer admittance,ട്രാൻസ്ഫർ അഡ്മിറ്റൻസ്
Transfer impedance,ട്രാൻസ്ഫർ ഇം‌പെഡൻസ്
Transfer switch,ട്രാൻസ്ഫർ സ്വിച്ച്
Transformation Ratio,പരിവർത്തന അനുപാതം
Transformer tank,ട്രാൻസ്ഫോർമർ ടാങ്ക്
Transient Reactance,താൽക്കാലിക പ്രതിപ്രവർത്തനം
Transient stability,താൽക്കാലിക സ്ഥിരത
Transmission line,ട്രാൻസ്മിഷൻ ലൈൻ
Travelling Cable,യാത്രാ കേബിൾ
Trunk feeder,ട്രങ്ക് ഫീഡർ
Tuned Circuit,ട്യൂൺ ചെയ്ത സർക്യൂട്ട്
Turbine Governing,ടർബൈൻ ഭരണം
Turbo-alternator,ടർബോ-ആൾട്ടർനേറ്റർ
Turnery,ടേണറി
Turning,തിരിയുന്നു
Turning gauge,ടേണിംഗ് ഗേജ്
Turnings,ടേണിംഗ്സ്
Turning tool,ടേണിംഗ് ഉപകരണം
Turret lathe,ടററ്റ് ലാത്ത്
Two flute drill,രണ്ട് ഫ്ലൂട്ട് ഡ്രിൽ
Under shot wheel,അണ്ടർ ഷോട്ട് വീൽ
Vane pump,വെയ്ൻ പമ്പ്
Vane,വനേ
Vapour absorption refrigerator,നീരാവി ആഗിരണം ചെയ്യുന്ന റഫ്രിജറേറ്റർ
Vapour compression refrigerator,നീരാവി കംപ്രഷൻ റഫ്രിജറേറ്റർ
Velocity compounding (In Turbine),വെലോസിറ്റി കോമ്പൗണ്ടിംഗ് (ടർബൈനിൽ)
Velocity head,വേഗത തല
Vertical pump,ലംബ പമ്പ്
Viscosity,വിസ്കോസിറ്റി
Volute,വോളിയം
Volute chamber,വോളിയം ചേംബർ
Vortex,ചുഴി
Vortex chamber,വോർട്ടക്സ് ചേംബർ
Waste Product,മാലിന്യ ഉൽപ്പന്നം
Water Cooling,വാട്ടർ കൂളിംഗ്
Water Cooling (gravity-method),വാട്ടർ കൂളിംഗ് (ഗുരുത്വാകർഷണ-രീതി)
Water cooling (Thermo syphen system),വാട്ടർ കൂളിംഗ് (തെർമോ സൈഫൻ സിസ്റ്റം)
Water tube boiler,വാട്ടർ ട്യൂബ് ബോയിലർ
Water Turbine,വാട്ടർ ടർബൈൻ
Water wheel,ജല ചക്രം
Wearing rings,വളയങ്ങൾ ധരിക്കുന്നു
Weirs,വിയർസ്
Welding shop,വെൽഡിംഗ് ഷോപ്പ്
Wet sump system,വെറ്റ് സംപ് സിസ്റ്റം
Whirl,ചുഴലിക്കാറ്റ്
Whole depth,മുഴുവൻ ആഴം
Wick lubricator,വിക്ക് ലൂബ്രിക്കേറ്റർ
Wicket gates,വിക്കറ്റ് ഗേറ്റുകൾ
Wire Rope,വയർ കയർ
Working depth (In gears),പ്രവർത്തന ആഴം (ഗിയറുകളിൽ)
Workshop Administration,വർക്ക്ഷോപ്പ് അഡ്മിനിസ്ട്രേഷൻ
Workshop layout,വർക്ക്ഷോപ്പ് ലേഔട്ട്
Work shop Superintendent,വർക്ക് ഷോപ്പ് സൂപ്രണ്ട്
