Odiya,Gujarati
କର୍ସାୟର୍ |,કોર્સેર
କର୍ସାୟର୍ |,કોર્સેર
କର୍ସେଟ୍ (= କର୍ସଲେଟ୍),કાંચળી (=કાંચળી)
କର୍ଟସ୍ |,કોર્ટેસ
କୁଟୀର (= କୁଟିଅର୍),કોટ્ટર (=કોટીયર)
କୁଟୀର (= କୁଟିଅର୍),કોટ્ટર (=કોટીયર)
ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |,કાઉન્ટ પેલેટિનેટ
ଦେଶ ଘର,દેશ ઘર
କାଉଣ୍ଟି |,કાઉન્ટી
କାଉଣ୍ଟି ବୋରୱେଲ |,કાઉન્ટી બરો
କାଉଣ୍ଟି କୋର୍ଟ |,કાઉન્ટી કોર્ટ
କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |,કાઉન્ટી પેલેટીન
କୋର୍ଟ,કોર્ટ
କୋର୍ଟ,કોર્ટ
କୋର୍ଟ ସର୍କୁଲାର୍ |,કોર્ટ પરિપત્ર
କୋର୍ଟ ଶ iqu ଳୀ,કોર્ટ શિષ્ટાચાર
କୋର୍ଟ,દરબારી
ଅଦାଲତ,કેસેશન કોર્ટ
କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC),કોર્ટ ઓફ ડિરેક્ટર્સ (EIC)
ମାଲିକଙ୍କ କୋର୍ଟ,માલિકોની કોર્ટ
କୋର୍ଟ କବି,દરબાર કવિ
ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |,કરારબદ્ધ કેમેરોનિયનો
ମୁକୁଟ |,તાજ
ମୁକୁଟ |,તાજ
ମୁକୁଟ |,તાજ
ମୁକୁଟ ଜମି |,તાજ જમીન
ମୁକୁଟ ଜମି |,તાજ જમીન
କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |,રાજકુંવર
କ୍ରୁସେଡ୍ |,ધર્મયુદ્ધ
କ୍ରୁସେଡର୍ |,ક્રુસેડર
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,ક્રિપ્ટોગ્રામ
କୁଇରାସ୍ |,કુઇરાસ
କୁଇରାସିଅର୍ |,ક્યુરાસીયર
ଦେବତା ସଂସ୍କୃତି,સંપ્રદાય દેવતા
କୁରିଆ,કુરિયા
କୁରିଆ,કુરિયા
ରାଜା,ઝારવાદ
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,શ્યામ ખંડ
ବିଚାର ଦିନ,ચુકાદાનો દિવસ
ବିଚାର ଦିନ,ચુકાદાનો દિવસ
ଡିନ୍,ડીન
ଦଶନ୍ଧି,દશક
ଡେନାରିୟସ୍ |,ડેનરિયસ
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,પદભ્રષ્ટ રાજા
ଲୁଟ,બગાડ
ବିଚ୍ଛିନ୍ନତା |,બગાડ
ଡେଥ୍ରୋନ୍ |,ડિથ્રોન
ଡାଏଡେମ୍ |,ડાયડેમ
ଡାଏଡେମ୍ |,ડાયડેમ
ଡାଏଡେମ୍ |,ડાયડેમ
ଡିଆସିଆ,ડાયસિયા
ଡିକାଷ୍ଟେରିୟମ୍ |,ડિકાસ્ટેરિયમ
ଦିଲୁଭିଆଲିଷ୍ଟ |,ડિલુવિઆલિસ્ટ
ଡ଼ିଓସିସ୍,પંથક
ଡ଼ିଓସିସ୍,પંથક
Directoire (= Directry),નિર્દેશક (=નિર્દેશક)
Directoire (= Directry),નિર્દેશક (=નિર્દેશક)
ଦିରହମ୍ |,દિરહામ
ଅବିଶ୍ୱାସୀ |,બેવફા
ଅବିଶ୍ୱାସୀ |,બેવફા
ତ୍ୟାଗ,ક્ષતિનો સિદ્ધાંત
ଡକ୍ୟୁମେଣ୍ଟ୍,દસ્તાવેજ
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,દસ્તાવેજી પુરાવા
ଡୋମେସ୍ ବୁକ୍ |,ડોમ્સડે બુક
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,કોન્સ્ટેન્ટાઇનનું દાન
ନିପାତ |,પ્રારબ્ધ
ଡାଉଜର୍ ରାଣୀ |,ડોવગર રાણી
ଡ୍ରାଗନ୍ |,ડ્રેગન
ଡ୍ରୋମେଡାରିଆନ୍ |,ડ્રોમેડેરીયન
ଡ୍ରୋମେଡାରୀ |,ડ્રોમેડરી
ଡ୍ରୋମଣ୍ଡ |,ડ્રોમોન્ડ
ଡୁଆଲ୍ |,ડ્યુઅલ
ଦ୍ୱ ual ତ ମିଳିତତା |,બેવડા જોડાણ
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ડ્યુઅલ entente
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),ડ્યુઅલ સિસ્ટમ (= બેવડી સરકાર)
ଡ୍ୟୁକ୍ |,ડ્યુક
ଡୁମା,ડુમા
ବାଘ ଅବତାର |,વામન અવતાર
ରାଜବଂଶ,રાજવંશ
ରାଜବଂଶ,રાજવંશ
ଇଗଲ,ગરુડ
ଏଲଡର୍ ମ୍ୟାନ୍ |,વૃદ્ધ માણસ
କର୍ଣ୍ଣ,અર્લ
Earldom,અર્લ્ડમ
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,પ્રારંભિક ગુપ્તા
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,પ્રારંભિક વૈદિક સમયગાળો
ଉପଦେଶ,એકલસિયા
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,વળતરનો આદેશ
ଆଠ ଗୁଣା ପଥ |,આઠ ગણો રસ્તો
ପ୍ରାଚୀନମାନେ,વડીલો
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),વડીલ રાજનેતા (= genro)
ହାତୀ ଛେଳି |,હાથી ગોડ
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,અગિયાર વર્ષનો જુલમ
ଏଲିସା (= ଏଲିସି),એલિસી (=એલિસી)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,બિડાણ ચળવળ
ଏନସାଇକ୍ଲିକ୍ |,એન્સાઇકલિકલ
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,જ્ઞાનકોશવાદી ચળવળ
ଏଣ୍ଟେଣ୍ଟେ |,એન્ટેન્ટે
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,એન્ટેન્ટે કોર્ડિયેલ
ଏଣ୍ଟ୍ରୋନ୍ |,સિંહાસન
ଭ୍ରମଣ,નોકરચાકર
ଏଫୋଡ୍,એફોદ
ଇଫୋର |,એફોર
ଏପିକ୍ ବୟସ |,મહાકાવ્ય યુગ
ଏପିକ୍ ହିରୋ |,એપિક હીરો
ଏପିଗ୍ରାଫ୍ |,એપિગ્રાફ
Episcopacy,એપિસ્કોપેસી
Episcopate |,એપિસ્કોપેટ
ଏପିସୋଡ୍,એપિસોડ
ଯୁଗ,યુગ
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,યુગ-નિર્માણની ઘટના
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,યુગ-નિર્માતા માણસ
ଉପନାମ,ઉપનામ
ସମୀକରଣ,ઇક્વેરી
ସମୀକରଣ,ઇક્વેરી
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,અશ્વારોહણ પ્રતિમા
ଯୁଗ,યુગ
ଏରଗାଷ୍ଟୁଲମ୍ |,અર્ગાસ્ટુલમ
ଇଉକାରିଷ୍ଟ |,યુકેરિસ્ટ
ସୁସମାଚାର,ઇવેન્જેલિકલિઝમ
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,ઇવેન્જેલિકલ ચળવળ
ସୁସମାଚାର ପ୍ରଚାରକ |,પ્રચારક
Exarch,Exarch
Exilarch,એક્સિલર્ચ
ଫାଲାଙ୍ଗିଷ୍ଟ |,ફલાંગિસ્ટ
ପିତା ଭୂମି |,પિતાની જમીન
ପିତା ଭୂମି |,પિતાની જમીન
ଫେରିଆ |,ફેરિયા
ଫେଟିଶ୍ |,ફેટીશ
ସାମାଜିକ ହୋଲ୍ଡିଂ |,સામન્તી હોલ્ડિંગ્સ
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),સામંતવાદ (= સામંતશાહી વ્યવસ્થા)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,સામંતશાહી વ્યવસ્થા
ବିବାଦୀୟ |,સામંતશાહી
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક)
ଫିଫ୍ |,ફીફ
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,ફીલ્ડ સિસ્ટમ
ପ te ୍ଚଦଶ କର |,પંદરમો કર
ଚିତ୍ର ମୁଣ୍ଡ,આકૃતિ વડા
ଫିନ୍ ଡି ସାଇକେଲ୍ |,ફિન ડી siecle
ଅଗ୍ନି ଭୋଜନକାରୀ |,અગ્નિ ખાનાર
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,ફાઇવ માઇલ એક્ટ
ପତାକା,ધ્વજ
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,ફ્લેમેન ડાયાલિસ
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,ફ્લેમેન માર્શેલીસ
ଜ୍ୱଳନ୍ତ ମଶାଲ |,જ્વલંત મશાલ
ଫାଙ୍କା,ફ્લૅન્ક
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,flanking ચળવળ
ସମୃଦ୍ଧ ସଭ୍ୟତା |,વિકસતી સંસ્કૃતિ
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,પ્રવાહવાદી માન્યતા
ଲୋକ ଭଗବାନ |,લોક દેવ
ଲୋକ ଦେବୀ,લોક દેવી
ଲୋକ ସ୍ମୃତି,લોક સ્મૃતિ
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),લોક પૌરાણિક કથા (=લોકકથા)
ଚୋରାଚାଲାଣ |,ઘાસચારો
ଅଗ୍ରଗାମୀ |,ધાડ
ଅଗ୍ରଗାମୀ |,ફોરબિયર
ପୂର୍ବଜ,વડવા
ଅଗ୍ରଗାମୀ |,અગ્રદૂત
ଭରସା,નિરાશ આશા
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,રચનાત્મક તબક્કો
ଦୁର୍ଗ,કિલ્લો
ଦୁର୍ଗ,કિલ્લેબંધી
ଦୁର୍ଗ ସହର,ફોર્ટિફાઇડ નગર
ଦୁର୍ଗ,કિલ્લો
ଫର୍ଚୁନା,ફોર્ચ્યુના
ଫୋରମ୍ ରୋମାନମ୍ |,ફોરમ રોમનમ
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,ફ્રાન્સિસ્કન
ଫ୍ରାଙ୍କଲିନ୍ |,ફ્રેન્કલીન
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,ભાઈચારો યુદ્ધ
ମୁକ୍ତ ଚର୍ଚ୍ଚ,મફત ચર્ચ
ମୁକ୍ତଧାରୀ,ફ્રીહોલ્ડર
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ફ્રીલાન્સ સૈનિક
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,ફ્રીલાન્સ સૈનિક
ଫ୍ରିମାନ୍,ફ્રીમેન
ଫ୍ରିମାନ୍,ફ્રીમેન
ଫ୍ରିପାସ୍ |,મફત પાસ
ଫରାସୀ ବିପ୍ଳବ |,ફ્રેન્ચ ક્રાંતિ
ଫ୍ରିୟାର୍ |,તપસ્વી
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,ફ્રિયાશિયન ભાડૂતી
ସୀମାନ୍ତ ମଣିଷ |,સરહદી માણસ
ଗାଲେନ୍ |,ગેલિયન
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),ગેલિકન (=ગેલિકનવાદી)
ଗାଲିକାନିଜିମ୍ |,ગેલિકનિઝમ
ଗ୍ୟାରିସନ୍ |,ગેરિસન
ଗଲ୍ |,ગૌલ
ଗାଣ୍ଟଲେଟ୍ |,ગાઉન્ટલેટ
ଗାଣ୍ଟଲେଟ୍ |,ગાઉન્ટલેટ
ଗେଜେବୋ |,ગાઝેબો
ଗେଜେବୋ |,ગાઝેબો
ଗେଜେବୋ |,ગાઝેબો
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,વંશાવળી ઇતિહાસ
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,વંશાવળી રેકોર્ડ
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,વંશાવળી કોષ્ટક
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,વંશાવળી વૃક્ષ
ବଂଶାନୁକ୍ରମିକ,વંશાવળી
ବଂଶାନୁକ୍ରମିକ,વંશાવળી
ପି Generation ଼ି,જનરેશન
ଜାତିସଂଘ,નરસંહાર
ଅଣଯିହୂଦୀ,બિનજાતીય
ଅଣଯିହୂଦୀ,બિનજાતીય
ଅଣଯିହୂଦୀ,બિનજાતીય
ଅଣଯିହୂଦୀ,બિનજાતીય
ଘେଟୋ |,ઘેટ્ટો
ଘେଟୋ |,ઘેટ્ટો
ଗିବ୍ବେଟ୍ |,ગીબેટ
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),ગિલ્ડ (=ગિલ્ડ)
ଗ୍ଲାଡିଏଟର |,ગ્લેડીએટર
ଗ or ରବମୟ ବିପ୍ଳବ |,ભવ્ય ક્રાંતિ
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,ગોલ્ડન હોર્ડ
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,ગ્રાન્ડ એલાયન્સ
ଗ୍ରାଣ୍ଡି,ગ્રાન્ડી
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ગ્રાન્ડ સિગ્નર
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,ગ્રાન્ડ સિગ્નર
ମହାନ ଗୃହଯୁଦ୍ଧ |,મહાન ગૃહ યુદ્ધ
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),મહાન પ્રસ્થાન (બુદ્ધનું)
ଗ୍ରେଟର ଭାରତ |,બૃહદ ભારત
ମହାନ ହେଲାସ୍ |,ગ્રેટ હેલાસ
ମହାନ ହୋର୍ଡ,મહાન લોકોનું મોટું ટોળું
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),મહાન ત્યાગ (= મહાન પ્રસ્થાન)
ମହାନ ସିଲ୍ |,ગ્રેટ સીલ
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,ગ્રેટ ટ્રૅક
ମହାନ ଯାନ,મહાન વાહન
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,ચીનની મહાન દિવાલ
ଗ୍ରୀଭ୍ |,ગ્રીવ
ରାକ୍ଷୀ-ଚାମ୍ବର |,ગાર્ડ-ચેમ્બર
ରାକ୍ଷୀ-ଚାମ୍ବର |,ગાર્ડ-ચેમ્બર
ରାକ୍ଷୀ-ଚାମ୍ବର |,ગાર્ડ-ચેમ્બર
ଗୁପ୍ତା,ગુપ્તા
ହାଗିଓଗ୍ରାଫି |,હેગિઓગ્રાફી
ହାଗିଓଗ୍ରାଫି |,હેગિઓગ્રાફી
ହାଜିଓଲୋଜି |,હેગિઓલોજી
ହାଜିଓଲୋଜି |,હેગિઓલોજી
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,ખાનગી પ્રેક્ષકોનો હોલ
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,જાહેર પ્રેક્ષકોનો હોલ
ହ୍ୟାଚ୍,હેચમેન્ટ
ହେଥେନ୍ |,વિધર્મી
ହେଥେନ୍ |,વિધર્મી
ହେଥେନିଜିମ୍ |,હીથેનિઝમ
ହେଗିରା (ହେଜେରା),હેગીરા (હેજેરા)
ହେଲେନିଜିମ୍ |,હેલેનિઝમ
ହେଲଟ୍ |,હેલોટ
ହେରାଲ୍ଡ୍ରି |,હેરાલ્ડ્રી
ହେରିଟେଜ୍,ધરોહર
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,હિયેરોગ્લિફિક રેખીય અક્ષરો
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,હિયેરોગ્લિફિક સ્ક્રિપ્ટ
ହାଇ ଚର୍ଚ୍ଚ,ઉચ્ચ ચર્ચ
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,ઉચ્ચ લેન્ડર
ହିନ୍ଦୁ ଧର୍ମ,હિંદુ ધર્મ
Histor ତିହାସିକ,ઈતિહાસકાર
Histor ତିହାସିକ,ઈતિહાસકાર
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ઐતિહાસિક ભૌતિકવાદ
Histor ତିହାସିକ ଯୁଗ |,ઐતિહાસિક યુગ
Histor ତିହାସିକ ସୀମା,ઐતિહાસિક સરહદ
ଇତିହାସକାର,ઇતિહાસકાર
ଇତିହାସକାର,ઇતિહાસકાર
ଇତିହାସ ଲିପି,ઇતિહાસલેખન
ଇତିହାସ ଲିପି,ઇતિહાસલેખન
ଇତିହାସ,ઇતિહાસ
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,હિટ્ટાઇટ સામ્રાજ્ય
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,પવિત્ર જોડાણ
ପବିତ୍ର ସହର,પવિત્ર શહેર
ପବିତ୍ର ସହର,પવિત્ર શહેર
ପବିତ୍ର ଭୂମି,પવિત્ર ભૂમિ
ପବିତ୍ର ଭୂମି,પવિત્ર ભૂમિ
ହୋଲି ଲିଗ୍ |,પવિત્ર લીગ
ହୋଲି ଲିଗ୍ |,પવિત્ર લીગ
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર)
ପବିତ୍ର ସମୁଦ୍ର |,પવિત્ર સમુદ્ર
ପବିତ୍ର ସମୁଦ୍ର |,પવિત્ર સમુદ્ર
ପବିତ୍ର ଯୁଦ୍ଧ,પવિત્ર યુદ્ધ
ପବିତ୍ର ଯୁଦ୍ଧ,પવિત્ર યુદ્ધ
ଗୃହ ସରକାର,ગૃહ સરકાર
ହୋମ ଗାର୍ଡ |,હોમગાર્ડ
ମାତୃଭୂମି |,વતન
ଗୃହ ନିୟମ |,ઘરનો નિયમ
ଗୃହ ନିୟମ,હોમ રૂલ
ହୋର୍ଡେ |,લોકોનું મોટું ટોળું
ହୋର୍ଡେ |,લોકોનું મોટું ટોળું
ଶତ୍ରୁ ଦେଶ |,પ્રતિકૂળ દેશ
ଶତ୍ରୁ ଭୂମି |,પ્રતિકૂળ જમીન
ଗରମ ଅନୁସରଣ,ગરમ પીછો
ଘର,ઘર
ଘର,ઘર
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,હાઉસ ઓફ કોમન્સ
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,હાઉસ ઓફ લોર્ડ્સ
ଲୋକସଭା,હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ
ହୁଗୁଏନଟ୍ସ |,હ્યુગ્યુનોટ્સ
ମାନବବାଦ |,માનવતાવાદ
ମାନବବାଦୀ |,માનવતાવાદી
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,સો યસર્સ વોર
ହଙ୍କର୍ |,હુંકર
ଇବାଦତ ଖାନା (ପୂଜା ଘର),ઇબાદત ખાના (ઇબાદતનું ઘર)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,આઇકોનોક્લાસ્ટ
ପ୍ରତିମା,મૂર્તિપૂજક
ଇଲାହି ଯୁଗ |,ઇલાહી યુગ
ବେଆଇନ ଯୁଦ୍ଧ |,ગેરકાયદેસર યુદ્ધ
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,પ્રકાશિત હસ્તપ્રત
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,સચિત્ર હસ્તપ્રત
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,સચિત્ર હસ્તપ્રત
ଇମାମ (ଇମ୍ମାମ୍),ઇમામ (ઇમામ)
ଇମାମେଟ୍ |,ઈમામત
ଇମାମେଟ୍ |,ઈમામત
ଇମମ୍ବର,ઈમામબારહ
ସାମ୍ରାଜ୍ୟ,શાહી
ସାମ୍ରାଜ୍ୟ ସହର |,શાહી શહેર
ସାମ୍ରାଜ୍ୟବାଦ |,સામ્રાજ્યવાદ
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,શાહી પસંદગી
ଅପ୍ରାକୃତିକ |,અવ્યવસ્થિતતા
ଇମ୍ପୋଷ୍ଟର୍ |,ઢોંગી
କାରାଗାର,કેદ
କାରାଗାର,કેદ
ଆକ୍ରମଣ,આક્રમણ
ଅନୁପ୍ରବେଶକାରୀ |,આક્રમણ કરનાર
ସ୍ୱାଧୀନତା,સ્વતંત્રતા
ସ୍ବାଧୀନତା ଦିବସ,સ્વતંત્રતા દિવસ
ସ୍ୱାଧୀନତା ହଲ୍,સ્વતંત્રતા હોલ
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,ઈન્ડિયન હોમ રૂલ લીગ
ଶିଳ୍ପ ବିପ୍ଳବ |,ઔદ્યોગિક ક્રાંતિ
ଅବିଶ୍ୱାସୀ |,બેવફાઈ
ଅବିଶ୍ୱାସୀ |,બેવફાઈ
ଅନୁପ୍ରବେଶ,ઘૂસણખોરી
ଅନୁପ୍ରବେଶକାରୀ |,ઘૂસણખોર
ସୂଚନାଯୋଗ୍ୟ,માહિતી આપનાર
ସୂଚନାଯୋଗ୍ୟ,માહિતી આપનાર
ସୂଚନାଦାତା,બાતમીદાર
ସୂଚନାଦାତା,બાતમીદાર
ଅନୁପ୍ରବେଶ,પ્રવેશ
ଅନୁପ୍ରବେଶ,પ્રવેશ
ଅନୁପ୍ରବେଶ,પ્રવેશ
ବାସସ୍ଥାନ,વસવાટ
ନିବାସୀ,રહેવાસી
ଉତ୍ତରାଧିକାରୀ |,વારસો
ଉତ୍ତରାଧିକାରୀ |,વારસો
ଉତ୍ତରାଧିକାରୀ |,વારસો
ଲେଖା,શિલાલેખ
ଇନସିନିୟା |,ચિહ્ન
ଯୋଗଦାନର ଯନ୍ତ୍ର,પ્રવેશનું સાધન
ସରକାରଙ୍କ ଉପକରଣ,સરકારનું સાધન
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),બળવો (બળવો)
ବିଦ୍ରୋହୀ,બળવાખોર
ବିଦ୍ରୋହ,બળવો
ବିଦ୍ରୋହ,બળવો
ଏକୀକରଣ,એકીકરણ
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,રેકોર્ડની અખંડિતતા
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,રાજ્યોની અખંડિતતા
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી)
ମଧ୍ୟସ୍ଥି |,મધ્યસ્થી
ମଧ୍ୟସ୍ଥି |,મધ્યસ્થી
ମଧ୍ୟସ୍ଥି |,મધ્યસ્થી
ଆନ୍ତର୍ଜାତୀୟତା,આંતરરાષ્ટ્રીયવાદ
ଆନ୍ତର୍ଜାତୀୟତା,આંતરરાષ્ટ્રીયવાદ
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,આંતરરાષ્ટ્રીયવાદી
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,આંતરીક યુદ્ધ
ଇଣ୍ଟରନେଟ୍,ઈન્ટરની
ଇଣ୍ଟରନେଟ୍,ઈન્ટરની
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ઈન્ટરની કેમ્પ
ଇଣ୍ଟର୍ନେଟ୍,નજરબંધ
ଇଣ୍ଟର୍ନେଟ୍,નજરબંધ
ଇଣ୍ଟର୍ନେଟ୍,નજરબંધ
ଇଣ୍ଟର୍ନିସିଓ |,ઈન્ટર્નસિયો
ଅନୁବାଦକ,દુભાષિયા
ଅନୁବାଦକ,દુભાષિયા
ଅନୁବାଦକ,દુભાષિયા
ହସ୍ତକ୍ଷେପ,હસ્તક્ષેપ
ଆନ୍ତରିକତା,ઇન્ટેસ્ટેસી
ଅନ୍ତନଳୀ,ઇન્ટેસ્ટેટ
ଷଡଯନ୍ତ୍ର,ષડયંત્ર
ଅନୁପ୍ରବେଶକାରୀ,ઘુસણખોર
ଅନୁପ୍ରବେଶକାରୀ,ઘુસણખોર
ଅନୁପ୍ରବେଶ,ઘુસણખોરી
ଆକ୍ରମଣ,આક્રમણ
ଆକ୍ରମଣ,આક્રમણ
ବିନିଯୋଗ କରନ୍ତୁ |,રોકાણ કરો
ବିନିଯୋଗ କରନ୍ତୁ |,રોકાણ કરો
ବିନିଯୋଗ କରନ୍ତୁ |,રોકાણ કરો
ବିନିଯୋଗ କରନ୍ତୁ |,રોકાણ કરો
ବିନିଯୋଗ,રોકાણ
ବିନିଯୋଗ,રોકાણ
ବିନିଯୋଗ,રોકાણ
ବିନିଯୋଗ ସମାରୋହ,રોકાણ સમારોહ
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,રાષ્ટ્રીયતા સાથે રોકાણ કરો
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,અજેય આર્મડા
ଅହିଂସା (ରାଜ୍ୟ),ઉલ્લંઘન (રાજ્યની)
ଅବ୍ୟବସ୍ଥା |,ઉલ્લંઘન રાજ્ય
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,અભેદ્ય કિલ્લો
ଲ Iron ହ ଯୁଗ |,આયર્ન યુગ
ଲୁହା ପରଦା |,લોખંડનો પડદો
ଲୁହା ଗାର୍ଡ |,આયર્ન ગાર્ડ
ଲୁହା ରାସନ |,આયર્ન રાશન
ଲୁହା ପାର୍ଶ୍ୱ |,આયર્ન બાજુઓ
ଲୁହା ଟାଇପ୍ ତୀର |,આયર્ન ટીપેડ તીર
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ઇસ્થમિયન રમતો
ଜାନିସାରୀ |,જેનિસરી
ଜାନିଟର୍ |,દરવાન
ଜାନିଟର୍ |,દરવાન
ଜାଭେଲିନ୍ |,જેવલિન
ଜିମ୍ କ୍ରୋ ନିୟମ |,જિમ ક્રો કાયદા
ଜିଙ୍ଗୋ |,જિંગો
ଜିଙ୍ଗୋ |,જિંગો
ଜିଙ୍ଗୋ |,જિંગો
ଜିଙ୍ଗୋଜିମ୍ |,જિન્ગોઇઝમ
