Malayalam,Odiya
ചാനൽ മായ്ക്കുക,ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |
ഡാറ്റ മായ്ക്കുക,ତଥ୍ୟ ସଫା କରନ୍ତୁ |
ഡിസ്പ്ലേ,ପରିପକ୍ୱ ପ୍ରଦର୍ଶନ
മെമ്മറി മായ്ക്കുക (= വ്യക്തമായ സംഭരണം),ମେମୋରୀ ସଫା କରନ୍ତୁ (= ସଫା ସଂରକ୍ଷଣ)
വ്യക്തമായ സെഷൻ,ଅଧିବେଶନ ସଫା କରନ୍ତୁ |
നിർദ്ദേശിക്കുക,ଷ୍ଟୋରେଜ୍ ସଫା କରନ୍ତୁ |
ക്ലിപ്പിംഗ്,କ୍ଲିପ୍
ഘടികാരം,ଘଣ୍ଟା
ക്ലോക്ക് സർക്യൂട്ട്,ଘଣ୍ଟା ସର୍କିଟ୍ |
ക്ലോക്ക് ക .ണ്ടർ,ଘଣ୍ଟା କାଉଣ୍ଟର |
ക്ലോക്ക് ആവൃത്തി,ଘଣ୍ଟା ଫ୍ରିକ୍ୱେନ୍ସି
ഘടികാരം,ଘନିଷ୍ଠନ୍
ക്ലോക്ക് ഇന്ററപ്റ്റ്,ଘଣ୍ଟା ବାଧା
ക്ലോക്ക് പൾസ്,ଘଣ୍ଟା ନାଜ୍ |
ക്ലോക്ക് നിരക്ക്,ଘଣ୍ଟା ହାର
ക്ലോക്ക് രജിസ്റ്റർ (= ടൈമർ),ଘଣ୍ଟା ରେଜିଷ୍ଟର (= ଟାଇମର୍)
ക്ലോക്ക് സിഗ്നൽ,ଘଣ୍ଟା ସଙ୍କେତ |
ക്ലോക്ക് സിമുലേഷൻ,ଘଣ୍ଟା ସିମୁଲେସନ୍
ക്ലോക്ക് സമയം,ଘଣ୍ଟା ସମୟ
ക്ലോക്ക് ട്രാക്ക്,ଘଣ୍ଟା ଟ୍ରାକ୍ |
വർഗ്ഗീകരണം അടയ്ക്കുക,ବର୍ଗୀକରଣ |
അടച്ച അറേ,ବନ୍ଦ ଆରେ |
അടച്ച ഫയൽ,ବନ୍ଦ ଫାଇଲ୍
അടച്ച ലൂപ്പ്,ବନ୍ଦ ଲୁପ୍ |
അടച്ച ലൂപ്പ് (നിയന്ത്രണം) സിസ്റ്റം,ବନ୍ଦ ଲୁପ୍ (ନିୟନ୍ତ୍ରଣ) ସିଷ୍ଟମ୍ |
അടച്ച പതിവ്,ବନ୍ଦ ରୁଟିନ୍ |
അടച്ച ഷോപ്പ് പ്രവർത്തനം,ବନ୍ଦ ଦୋକାନ ଅପରେସନ୍ |
അടച്ച സബ്റൂട്ടിൻ,ବନ୍ଦ ବଗ୍ରୋଟାଇନ୍ |
അടച്ച ഉപയോക്തൃ ഗ്രൂപ്പ്,ବନ୍ଦ-ଉପଭୋକ୍ତା ଗୋଷ୍ଠୀ |
അടുത്ത് ചേർത്തു,ଘନିଷ୍ଠ ଭାବରେ ଯୋଡି |
ഒരു ടെർമിനൽ അടയ്ക്കുന്നു,ଏକ ଟର୍ମିନାଲ୍ ବନ୍ଦ କରିବା |
ഒരു ഫയൽ അടയ്ക്കൽ,ଏକ ଫାଇଲ୍ ବନ୍ଦ
ക്ലസ്റ്റർ,କ୍ଲଷ୍ଟର
ക്ലസ്റ്റർ വിശകലനം,କ୍ଲଷ୍ଟର ବିଶ୍ଳେଷଣ |
ക്ലസ്റ്റർ കൺട്രോളർ,କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ |
ക്ലസ്റ്റർ കൺട്രോളർ നോഡ്,କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ ନୋଡ |
ക്ലസ്റ്റർ നിയന്ത്രണ യൂണിറ്റ്,କ୍ଲଷ୍ଟର କଣ୍ଟ୍ରୋନ ୟୁନିଟ୍ |
ക്ലസ്റ്റേർഡ് ഫയൽ,କ୍ଲଷ୍ଟର ଫାଇଲ |
ക്ലസ്റ്ററിംഗ് അൽഗോരിതം,କ୍ଲଷ୍ଟରିଶ୍ ଆଲଗୋରିଦମ |
ചേരുന്നത്,ସାଂସ୍କାଳୟ
പൂശിയ കാർഡ്,ଆବୃତ କାର୍ଡ |
അബോക്സിയൽ കേബിൾ,କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
കോബോൾ,କୋବଲ୍
കോബോൾ പ്രതീകം,କୋବଲ୍ ଚରିତ୍ର
കോബോൾ പ്രോഗ്രാമിംഗ്,କୋବୋଲ ପ୍ରୋଗ୍ରାମିଂ |
കോഡസൈൽ,Codasyl
കോഡ്,କୋଡ୍
കോഡ് ഏരിയ,କୋଡ୍ କ୍ଷେତ୍ର
കോഡ് ചെയിൻ,କୋଡ୍ ଚାନ୍
കോഡ് പരിശോധന,କୋଡ୍ ଯାଞ୍ଚ
കോഡ് ചെയ്ത അരിത്മെറ്റിക് ഡാറ്റ,ମୁଖ୍ୟ ବିଲିଟିକ୍ ତଥ୍ୟ |
കോഡ് ചെയ്ത പ്രതീക സെറ്റ്,କୋଡ୍ ବର୍ଣ୍ଣ ସେଟ୍ |
കോഡ് ചെയ്ത കൺവെർട്ടർ,କୋଡ୍ କନଭର୍ଟର |
കോഡ് ചെയ്ത ദശാംശ നൊട്ടേഷൻ,କୋଡେଡ୍ ଦଶମିକ ନୋଟିସ୍ |
കോഡ് ആശ്രിത സംവിധാനം,କୋଡ୍ ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍ |
കോഡ് ചെയ്ത ഗ്രാഫിക്സ്,କୋଡ୍ ହୋଇଥିବା ଗ୍ରାଫିକ୍ସ |
കോഡ് ചെയ്ത ഇമേജ് സ്പേസ്,କୋଡ୍ ହୋଇଥିବା ପ୍ରତିଛବି ସ୍ପେସ୍ |
കോഡ് ഡയറക്ട് പ്രതീകം,କୋଡ୍ ନିର୍ଦ୍ଦେଶନ
കോഡ് ചെയ്ത പ്രോഗ്രാം,କୋଡ୍ ପ୍ରୋଗ୍ରାମ |
കോഡ് ചെയ്ത പ്രാതിനിധ്യം,କୋଡ୍ ହୋଇଥିବା ଉପସ୍ଥାପନା |
കോഡ് ചെയ്ത സ്റ്റോപ്പ്,କୋଡ୍ ଷ୍ଟପ୍ |
കോഡ് ഘടകം,କୋଡ୍ ଉପାଦାନ |
കോഡ് വിപുലീകരണ പ്രതീകം,କୋଡ୍ ବିସ୍ତାର ବର୍ଣ୍ଣ
കോഡ് ഫ്രെയിം,କୋଡ୍ ଫ୍ରେମ୍
കോഡ് ദ്വാരം,କୋଡ୍ ଗର୍ତ୍ତ
കോഡ്-സ്വതന്ത്ര ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ,କୋଡ୍-ସ୍ independent ାଧୀନ ତଥ୍ୟ ଯୋଗାଯୋଗ |
കോഡ്-സ്വതന്ത്ര സംവിധാനം,କୋଡ୍-ସ୍ independent ାଧୀନ ବ୍ୟବସ୍ଥା |
"കോഡ്-ഇൻസെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ഇൻ- ആശ്രിതൻ
 സിസ്റ്റം)","କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ଇନ୍-ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)"
കോഡ് കീ,କୋଡ୍ କୀ
കോഡ് ലെവൽ,କୋଡ୍ ସ୍ତର
കോഡ് ലൈൻ,କୋଡ୍ ରେଖା
കോഡ് ലൈൻ സൂചിക,କୋଡ୍ ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |
കോഡ് പോയിന്റ് വിവർത്തകൻ,କୋଡ୍ ପଏଣ୍ଟ ଅନୁବାଦକ |
കോഡ് സ്ഥാനം,କୋଡ୍ ଅବସ୍ଥାନ
കോഡർ,Couder
കോഡ്-സെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ആശ്രിത സംവിധാനം),କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍)
കോഡ് സെറ്റ്,କୋଡ୍ ସେଟ୍ କରନ୍ତୁ |
കോഡ്- സുതാര്യമായ ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ,କୋଡ୍- ସ୍ୱଚ୍ଛ ତଥ୍ୟ ଯୋଗାଯୋଗ |
"കോഡ്-സുതാര്യമായ സിസ്റ്റം (= കോഡ് ആശ്രയിച്ചിരിക്കുന്നു
 സിസ്റ്റം)","କୋଡ୍-ସ୍ୱଚ୍ଛ ସିଷ୍ଟମ୍ (= କୋଡ୍ ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)"
കോഡ് മൂല്യം,କୋଡ୍ ମୂଲ୍ୟ
കോഡ് വാക്ക്,କୋଡ୍ ଶବ୍ଦ
കോഡിംഗ്,ସହଯୋଗ
കോഡിംഗ് ചെക്ക്,କୋଡିଂ ଚେକ୍ |
കോഡിംഗ് ഫോം,କୋଡିଂ ଫର୍ମ |
കോഡിംഗ് സ്കീം,କୋଡିଂ ସ୍କିମ୍ |
കോഡിംഗ് ഷീറ്റ്,କୋଡିଂ ସିଟ୍ |
ഗുണകം യൂണിറ്റ്,କୋଭରିଟ୍ ୟୁନିଟ୍ |
മോഡന്റ് മോഡുലേഷൻ സിസ്റ്റം,ସମନ୍ୱିତ ମୋଡ୍ୟୁଲେସନ୍ ସିଷ୍ଟମ୍ |
ആകർഷകമായ ഘട്ടം ഷിഫ്റ്റ് കീയിംഗ്,ସମନ୍ୱିତ ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀଟିଙ୍ଗ୍ |
യാദൃശ്ചികമായി സർക്കറും (യും ഘടകം),ସମକକ୍ଷ ସର୍କିଟ୍ (= ଏବଂ ଉପାଦାନ)
"യാദൃശ്ചികത (=, ഘടകം)",ସମକକ୍ଷତା ଉପାଦାନ (= ଏବଂ ଉପାଦାନ)
യാദൃശ്ചികമായ പിശക്,ସମକକ୍ଷ ତ୍ରୁଟି |
യാദൃശ്ചിക ഗേറ്റ് (ഒപ്പം ഘടകവും,ସମକକ୍ଷତା ଫାଟକ (ଏବଂ ଉପାଦାନ) |
യാദൃശ്ചിക-നിലവിലെ തിരഞ്ഞെടുപ്പ്,ସମକକ୍ଷତା-ସାମ୍ପ୍ରତିକ ଚୟନ |
തണുത്ത തെറ്റ്,ଥଣ୍ଡା ତ୍ରୁଟି |
തണുത്ത ആരംഭം (= ആരംഭിക്കുക),ଥଣ୍ଡା ଆରମ୍ଭ (= ଆରମ୍ଭ)
കൂട്ടിച്ചേര്ക്കുക,ପଲାଟ୍ |
ശേഖരം ശേഖരിക്കുന്നു,କ୍ଲେଜିଂ କ୍ରମ |
ശേഖരം ശേഖരിക്കുന്നു,ସଜ୍ଜିତ ସର୍ଟିଂ |
ശേഖരം,କଲକାରୀ
കൂട്ടിമുട്ടല്,ଧକ୍କା
കോളം,ସ୍ତମ୍ଭ
നിര ബൈനറി,ସ୍ତମ୍ଭ ବାଇନାରୀ |
നിര നീക്കുക,ସ୍ତମ୍ଭ ଗତି
സമ്മിശണം,ମିଶ୍ରଣ
"കോമ്പിനാഷണൽ
 സഞ്ചാരം","ମିଶ୍ରଣ
 ସର୍କିଟ"
"കോമ്പിനാഷണൽ
 തര്ക്കശാസ്തം","ମିଶ୍ରଣ
 ତର୍କ"
"കോമ്പിനാഷണൽ
 ലോജിക് ഘടകം","ମିଶ୍ରଣ
 ତର୍କ ଉପାଦାନ |"
കോമ്പിനേഷൻ ഹബ്,ମିଶ୍ରଣ ହବ୍ |
കോമ്പിനേറ്റോറിയൽ നെറ്റ്വർക്ക്,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ନେଟୱାର୍କ |
"കോമ്പിനേറ്ററി
 സഞ്ചാരം","ମିଶ୍ରିତ
 ସର୍କିଟ"
"സംയോജിപ്പിച്ചിരിക്കുന്നു
 വിതരണ
 അസ്ഥികൂട്","ମିଳିତ
 ବଣ୍ଟନ
 ଫ୍ରେମ୍"
സംയോജിത തല,ମିଳିତ ମୁଣ୍ଡ
സംയോജിത വായന / റൈറ്റ് ഹെഡ്,ମିଳିତ ପ read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |
സംയോജിത സ്റ്റേഷൻ,ମିଳିତ ଷ୍ଟେସନ |
കോമ്പിനർ,ମିଶ୍ରଣ
ആജ്ഞാപിക്കുക,ନିର୍ଦ୍ଦେଶ
"കമാൻഡും
 നിയന്ത്രണ സംവിധാനം","ନିର୍ଦ୍ଦେଶ ଏବଂ
 ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା"
കമാൻഡ് ചെയിൻ,କମାଣ୍ଡ୍ ଶୃଙ୍ଖଳା |
കമാൻഡ് നിയന്ത്രണ പ്രോഗ്രാം,କମାଣ୍ଡ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଗ୍ରାମ୍ |
കമാൻഡ് ഡബിൾ പദം,ଦୁଇଥର ଶବ୍ଦ ନିର୍ଦ୍ଦେଶ ଦିଅ |
കമാൻഡ് പ്രവർത്തനം,ନିର୍ଦ୍ଦେଶନାମା
കമാൻഡ് ഇന്റർപ്രെറ്റർ,କମାଣ୍ଡ୍ ଇଣ୍ଟରପ୍ରେଟର |
കമാൻഡ് ഭാഷ,ନିର୍ଦ୍ଦେଶ ଭାଷା
കമാൻഡ് ലിസ്റ്റ്,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
കമാൻഡ് നാമം,ନିର୍ଦ୍ଦେଶ ନାମ
പോയിന്റർ കമാൻഡ് ചെയ്യുക,ନିର୍ଦ୍ଦେଶ ସୂଚକ
"ആജ്ഞാപിക്കുക
 നടപടി","ନିର୍ଦ୍ଦେଶ
 ପ୍ରକ୍ରିୟାକରଣ"
കമാൻഡ് പ്രോസസ്സർ,କମାଣ୍ଡ୍ ପ୍ରୋସେସର୍ |
കമാൻഡ് വീണ്ടും ശ്രമിക്കുക,ନିର୍ଦ୍ଦେଶକୁ ପୁନ ry ଚେଷ୍ଟା କର
കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്,କମାଣ୍ଡ୍ ଷ୍ଟେଟମେଣ୍ଟ
കമാൻഡ് സിസ്റ്റം,କମାଣ୍ଡ୍ ସିଷ୍ଟମ୍ |
അഭിപായം,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
അഭിപ്രായ ഫീൽഡ്,ମନ୍ତବ୍ୟ କ୍ଷେତ୍ର
അഭിപ്രായ പ്രസ്താവന,ମନ୍ତବ୍ୟ ଷ୍ଟେଟମେଣ୍ଟ
വാണിജ്യ ആപ്ലിക്കേഷൻ,ବାଣିଜ୍ୟିକ ଆବେଦନ
വാണിജ്യ സ്വഭാവം,ବାଣିଜ୍ୟିକ ବର୍ଣ୍ଣ
കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്,ବାଣିଜ୍ୟିକ ନିର୍ଦ୍ଦେଶ ସେଟ୍ |
പൊതു പ്രദേശം,ସାଧାରଣ କ୍ଷେତ୍ର |
കോമൺ ബ്ലോക്ക്,ସାଧାରଣ ବ୍ଲକ
സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ),ସାଧାରଣ ବ୍ୟବସାୟ-ଆଧାରିତ (କୋବୋଲ୍)
സാധാരണ കാരിയർ,ସାଧାରଣ ବାହକ |
കോമൺ കാരിയർ ബ്യൂറോ,ସାଧାରଣ ବାହକ ବ୍ୟୁରୋ |
കോമൺ കമാൻഡ് ഭാഷ,ସାଧାରଣ ନିର୍ଦ୍ଦେଶ ଭାଷା |
സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ,ସାଧାରଣ ଯୋଗାଯୋଗ ଆଡାପ୍ଟର |
പൊതു നിയന്ത്രണം,ସାଧାରଣ ନିୟନ୍ତ୍ରଣ
സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം,ସାଧାରଣ ନିୟନ୍ତ୍ରଣ ସୁଇଚ୍ ବ୍ୟବସ୍ଥା |
സാധാരണ നിയന്ത്രണ സംവിധാനം,ସାଧାରଣ ନିୟନ୍ତ୍ରଣ ସିଷ୍ଟମ୍ |
പൊതു പിശക്,ସାଧାରଣ ତ୍ରୁଟି |
പൊതു ഫീൽഡ്,ସାଧାରଣ କ୍ଷେତ୍ର |
സാധാരണ ഹബ്,ସାଧାରଣ ହବ୍ |
പൊതു ഭാഷ,ସାଧାରଣ ଭାଷା |
സാധാരണ ഭാഷാ കോഡ്,ସାଧାରଣ ଭାଷା କୋଡ୍ |
സാധാരണ പതിവ്,ସାଧାରଣ ରୁଟିନ୍ |
സാധാരണ സെഗ്മെന്റ്,ସାଧାରଣ ବିଭାଗ
സാധാരണ സോഫ്റ്റ്വെയർ,ସାଧାରଣ ସଫ୍ଟୱେର୍ |
സാധാരണ സംഭരണ ​​ഏരിയ,ସାଧାରଣ ସଂରକ୍ଷଣ କ୍ଷେତ୍ର |
സാധാരണ ടാർഗെറ്റ് മെഷീൻ,ସାଧାରଣ ଟାର୍ଗେଟ୍ ମେସିନ୍ |
സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്,ସାଧାରଣ ୟୁଜର୍ ସର୍କିଟ |
സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്,ସାଧାରଣ ଉପଭୋକ୍ତା ନେଟୱାର୍କ |
സാമതം,ଯୋଗାଯୋଗ
വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു,ଶବ୍ଦ-ପ୍ରକ୍ରିୟାକରଣ ଉପକରଣ ସହିତ ଯୋଗାଯୋଗ କରିବା |
വാര്ത്താവിനിമയം,ଯୋଗାଯୋଗ |
ആശയവിനിമയ അഡാപ്റ്റർ,ଯୋଗାଯୋଗ ଆଡାପ୍ଟର |
ആശയവിനിമയ ചാനൽ,ଯୋଗାଯୋଗ ଚ୍ୟାନେଲ |
ആശയവിനിമയ പൊതു കാരിയർ,ଯୋଗାଯୋଗ ସାଧାରଣ ବାହକ |
ആശയവിനിമയ പ്രതീകം,ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |
ആശയവിനിമയ കണ്ട്രോളർ,ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରକ |
ആശയവിനിമയ കൺട്രോളർ നോഡ്,ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରକ ନୋଡ |
ആശയവിനിമയ നിയന്ത്രണ യൂണിറ്റ്,ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ଏକକ |
ആശയവിനിമയ ഡാറ്റ സിസ്റ്റം,ଯୋଗାଯୋଗ ଡାଟା ସିଷ୍ଟମ୍ |
ആശയവിനിമയ ഇന്റർഫേസ്,ଯୋଗାଯୋଗ ଇଣ୍ଟରଫେସ୍ |
ആശയവിനിമയ ലൈൻ,ଯୋଗାଯୋଗ ରେଖା |
ആശയവിനിമയ ലൈൻ അഡാപ്റ്റർ,ଯୋଗାଯୋଗ ରେଖା ଆଡାପ୍ଟର |
ആശയവിനിമയ ലൈൻ സ്വഭാവം,ଯୋଗାଯୋଗ ଲାଇନ୍ ଚରିତ୍ର |
ആശയവിനിമയ ലിങ്ക്,ଯୋଗାଯୋଗ ଲିଙ୍କ୍ |
ആശയവിനിമയ മിശ്രിതം,ଯୋଗାଯୋଗ ମିଶ୍ରଣ |
ആശയവിനിമയ മോഡ് നിയന്ത്രണം,ଯୋଗାଯୋଗ ମୋଡ୍ ନିୟନ୍ତ୍ରଣ |
ആശയവിനിമയ മോഡം,ଯୋଗାଯୋଗ ମୋଡେମ୍ |
ആശയവിനിമയ ശൃംഖല,ଯୋଗାଯୋଗ ନେଟୱାର୍କ |
കമ്മ്യൂണിക്കേഷൻ സെന്റർ,ଯୋଗାଯୋଗ କେନ୍ଦ୍ର |
ആശയവിനിമയ കമ്പ്യൂട്ടർ,ଯୋଗାଯୋଗ କମ୍ପ୍ୟୁଟର |
കമ്മ്യൂണിക്കേഷൻ കണ്ട്രോളർ,ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରକ |
ആശയവിനിമയ ഉപഗ്രഹം,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
ആശയവിനിമയ സുരക്ഷാ ഉപകരണങ്ങൾ,ଯୋଗାଯୋଗ ସୁରକ୍ଷା ଉପକରଣ |
ആശയവിനിമയ സോഫ്റ്റ്വെയർ,ଯୋଗାଯୋଗ ସଫ୍ଟୱେର୍ |
ആശയവിനിമയ സബ്സിസ്റ്റം,ଯୋଗାଯୋଗ ଉପତନ୍ତ୍ର |
ആശയവിനിമയ ടെർമിനൽ,ଯୋଗାଯୋଗ ଟର୍ମିନାଲ୍ |
ആശയവിനിമയ സിദ്ധാന്തം,ଯୋଗାଯୋଗ ଥିଓରୀ |
കമ്മ്യൂണിറ്റി ഓട്ടോമാറ്റിക് എക്സ്ചേഞ്ച്,କମ୍ୟୁନିଟି ସ୍ୱୟଂଚାଳିତ ବିନିମୟ |
കമ്മ്യൂണിറ്റി ഡയൽ ഓഫീസ്,କମ୍ୟୁନିଟି ଡାଏଲ୍ ଅଫିସ୍ |
കമ്മ്യൂട്ടർ പൾസ്,ଯାତାୟାତ ପଲ୍ସ |
കോംപാക്ഷൻ അൽഗോരിതം,ସଙ୍କୋଚନ ଆଲଗୋରିଦମ |
സൃഷ്ടിച്ച്,ତୁଳନା
സാദൃശരകം,ତୁଳନା
കംപാൻഡർ തെറ്റായിടാക്കൽ,ଭୁଲ୍ ଆବିଷ୍କାର କରନ୍ତୁ |
"കമ്പാനിയൻറ്
 ബാക്കപ്പ്","ସାଥୀ ଷ୍ଟୋର୍ମେଣ୍ଟ |
 ନକଲ ସଂରକ୍ଷଣ"
താരതമ്യക്കാരൻ,ତୁଳନାତ୍ମକ
താരതമ്യ അന്വേഷണം,ତୁଳନାକାରୀ ଅନୁସନ୍ଧାନ |
"യൂണിറ്റ് താരതമ്യം ചെയ്യുന്നു
 (= താരതമ്യക്കാരൻ)","ମିଶ୍ରଣକୁ ତୁଳନା କରିବା
 (= ତୁଳନାକାରୀ)"
"താരതമം
 ശസ്തകിയ","ତୁଳନା
 ଅପରେସନ୍"
"താരതമം
 ടെലഫോണ്ഓപ്പറേറ്റര്","ତୁଳନା
 ଅପରେଟର୍"
താരതമ്യ പരിശോധന,ତୁଳନା ପରୀକ୍ଷା
അനുയോജ്യത,ସୁସଙ୍ଗତତା
അനുയോജ്യത പരിശോധന,ସୁସଙ୍ଗତତା ପରୀକ୍ଷା
അനുഗുണമായ,ସୁସଙ୍ଗତ
"അനുയോജ്യമായ സമയം
 പങ്കിടൽ സിസ്റ്റം","ସୁସଙ୍ଗତ ସମୟ
 ସିଷ୍ଟମ୍ ଅଂଶୀଦାର"
സമാഹാരം,ସଂକଳନ
സമാഹരണ സഹായം,ସଂକଳନ ସହାୟକ
സമാഹരിക്കുക,ସଙ୍କଳନ
കംപൈൽ കാലയളവ്,ସଙ୍କଳନ ଅବଧି
ഘട്ടം കംപൈൽ,ସଙ୍କଳନ ପର୍ଯ୍ୟାୟ |
കംപൈലർ,ସଙ୍କଳନକାରୀ
കംപൈലർ-കംപൈലർ,ସଙ୍କଳନକାରୀ-କମ୍ପାଇଲର୍ |
കംപൈലർ ഡയറക്റ്റിംഗ് സിസ്റ്റം,ସଙ୍କଳନକାରୀ ନିର୍ଦ୍ଦେଶାବଳୀ
കംപൈലർ നിർദ്ദേശം,କମ୍ପାଇଲର୍ ନିର୍ଦ୍ଦେଶନାମା |
കംപൈലർ ജനറേറ്റർ,ସଙ୍କଳନକାରୀ ଜେନେରେଟର
കംപൈലർ ഇന്റർഫേസ്,କମ୍ପାଇଲକର୍ ଇଣ୍ଟରଫେସ୍
കംപൈലർ ഭാഷ,ସଙ୍କଳନକାରୀ ଭାଷା
കംപൈലർ ഓപ്ഷൻ,କମ୍ପେଲାଇଲର୍ ବିକଳ୍ପ
സമയം കംപൈൽ ചെയ്യുക,ସମୟ ସଂକଳନ କରନ୍ତୁ |
സമയ ഡയഗ്നോസ്റ്റിക്സ് കംപൈൽ ചെയ്യുക,ସଙ୍କଳନ ସମୟ ନିର୍ଣ୍ଣୟକାରୀ |
സമയ പ്രസ്താവന കംപൈൽ ചെയ്യുക,ସଙ୍କଳନ ସମୟ ବିବୃତ୍ତି |
കംപൈൽ കാലയളവ്,ସଂକଳନ ସର୍ତ୍ତଗୁଡିକ
കംപൈൽ ഘട്ടം,ପର୍ଯ୍ୟାୟ ସଂକଳନ କରିବା |
കംപൈൽ പ്രോഗ്രാം (= അഭിനയം),ପ୍ରୋଗ୍ରାମ୍ (= companger) ସଂକଳନ କରିବା |
സമാഹരിക്കുന്നു,ସମୟ ସଂକଳନ କରିବା |
പൂരക,ପୂର୍ଣ୍ଣ
പൂരക പ്രവർത്തനം,ଉପଲବ୍ଧ ଶକ୍ତି ସମାପ୍ତି |
പൂരക ഓപ്പറേറ്റർ,ସଂପୃକ୍ତ ଅପରେଟର୍ |
പൂരക അടിത്തറ,ସମ୍ପୃକ୍ତ ଆଧାର
പൂർത്തീകരിക്കപ്പെട്ട നമ്പർ സിസ്റ്റം,ସଂପୃକ୍ତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
പൂരകൻ,ସଂପୂର୍ଣ୍ଣଟିଳେ |
പൂരകമാണ്,ସମ୍ପାଦନ
പൂരക-ഒൻപത്,ସଂପନ୍ନ-ଅନ୍-ନଅ |
ഒരെണ്ണത്തിൽ പൂരകൻ,ଗୋଟିଏ ଉପରେ ସଂପନ୍ନ |
പൂരക-ഓൺ പത്ത്,ANS ANT ANT |
പൂരകൻ-ഓൺ-ഓൺ,ସଂପନ୍ନ-ଅନ୍-ଦୁଇ |
പൂർത്തിയാക്കുക,ସଂପୂର୍ଣ୍ଣ ବହନ
സമ്പൂർണ്ണ പരിശോധന,ସଂପୂର୍ଣ୍ଣତା ଯାଞ୍ଚ |
പൂർത്തിയാക്കുക,ସଂପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟ
പൂർണ്ണ പതിവ്,ସଂପୂର୍ଣ୍ଣ ରୁଟିନ୍ |
പൂർത്തീകരണ കോഡ്,ସମାପ୍ତି କୋଡ୍
സങ്കീർണ്ണമായ സ്ഥിരാങ്കം,ଜଟିଳ ନିରନ୍ତର |
സങ്കീർണ്ണമായ ഡാറ്റ,ଜଟିଳ ତଥ୍ୟ
സങ്കീർണ്ണമായ ഡാറ്റ തരം,ଜଟିଳ ତଥ୍ୟ ପ୍ରକାର |
സങ്കീർണ്ണമായ തീരുമാനം സിമുലേഷൻ,ଜଟିଳ ନିଷ୍ପତ୍ତି ଅନୁକରଣ କରୁଛି |
സങ്കീർണ്ണ സിദ്ധാന്തം,ଜଟିଳତା ସିଦ୍ଧାନ୍ତ |
സങ്കീർണ്ണ സംഖ്യ,ଜଟିଳ ସଂଖ୍ୟା
ഘടകം,ଉପାଦାନ
ഘടക വിലാസം,ଉପାଦାନ ଠିକଣା |
ഘടക പ്രോസസർ,ଉପାଦାନ ପ୍ରୋସେସର୍ |
സംയോജിത കൺസോൾ,ମିଶ୍ରିତ କନସୋଲ୍ |
സംയോജിത സർക്യൂട്ട്,ରଚନା ସର୍କିଟ୍ |
സംയോജിത ബാഹ്യ ചിഹ്ന നിഘണ്ടു,କମ୍ପୋଜିଟ୍ ବାହ୍ୟ ପ୍ରତୀକ ଅଭିଯା ଅଭିଧାନ |
സംയോജിത മൊഡ്യൂൾ,ମିଶ୍ରିତ ମଡ୍ୟୁଲ୍ |
