Punjabi,Hindi
"ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ","क्रमविनिमेयक, दिक्परिवर्तक, कम्यूटेटर"
"ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ","तुलनित्र, कम्पेरेटर"
ਤੁਲਨਾ,तुलना
"ਕੰਪਾਸ, ਕੰਪਾਸ, ਕੰਪਾਸ","कुतुबनुमा, दिक्सूचक, कम्पास"
"ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ","सुसंगति, संगतता, निषेच्यता, संयोज्यता"
"ਮੁਆਵਜ਼ਾ ਦੇਣਾ, ਬਦਲਾ ਲੈਣਾ","क्षतिपूर्ति करना, प्रतिकार करना"
"ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ","क्षतिपूर्ति, प्रतिकार, प्रतिपूरण"
ਵਿਰੋਧੀ ਉਪਾਅ,प्रतिकारित्र
"ਸੰਕਲਨ, ਵਿਆਖਿਆ","संकलन, अनुभाषण"
"ਸੰਕਲਨ, ਵਿਆਖਿਆ","संकलन, अनुभाषण"
ਪੂਰਕਤਾ,पूरकता
ਪੂਰਕ,पूरक
ਸੰਪੂਰਨ,पूर्ण
ਪੂਰਾ ਸੈੱਲ,संपूरित कोश
ਸੰਪੂਰਨ ਸੰਚਾਲਨ,पूर्ण माडुलन
"ਗੁੰਝਲਦਾਰ, ਗੁੰਝਲਦਾਰ, ਪੈਕੇਜ","सम्मिश्र, जटिल, संकुल"
ਗੁੰਝਲਦਾਰ ਪਰਮਾਣੂ,जटिल परमाणु
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,सम्मिश्र फलन
ਫਾਰਮੈਟ,संरूप
ਗੁੰਝਲਦਾਰ ਵਿਧੀ,जटिल क्रियाविधि
Ran leti,अनुवृत्ति
"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ","घटक, संबद्ध घटक"
"ਮਿਲਾ, ਮਿਸ਼ਰਤ","संयुक्त, मिश्र"
"ਮਿਸ਼ਰਤ, ਮਿਸ਼ਰਤ, ਸੰਯੁਕਤ, ਵਿੱਤ, ਮਿਸ਼ਰਿਤ","मिश्र, आमिश्र, संयक्त, विवत्त, यौगिक"
asral ਪੈਂਡੂਲਮ,"असरल लोलक, पिंड लोलक"
"ਕੰਪਰੈੱਸ (ਐਡੀ.), ਕੰਪਰੈੱਸ (ਵੀ.)","संपीड (सं.), संपीडन (क्रि.)"
ਸੰਕੁਚਿਤ,संपीडित
ਸੰਕੁਚਿਤਤਾ,संपीड्यता
ਸੰਕੁਚਿਤ,संपीड्य
ਸੰਕੁਚਨ,संपीडन
"ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ","संपीडित्र, संपीडनी"
"ਕੰਪਟਨ ਇਲੈਕਟ੍ਰੌਨ, ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ ਇਲੈਕਟ੍ਰੌਨ","कॉम्पटन इलेक्ट्रॉन, प्रतिक्षिप्त इलेक्ट्रॉन"
ਗਣਨਾ,अभिकलन
ਕੰਪਿਊਟੇਸ਼ਨਲ,अभिकलनी
"ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ","कंप्यूटर, अभिकलित्र, अभिकलक"
ਅਤਰ,अवतल
biconcave,उभयावतल
"ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰਨਾ, ਸੰਘਣਾ ਕਰਨਾ, ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (adj.), ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (v.)","सांद्र करना, गाढ़आ करना, सान्द्र (सं.), संकेन्द्रित करना (क्रि.)"
"ਕੇਂਦ੍ਰਿਤ, ਕੇਂਦਰਿਤ, ਕੇਂਦ੍ਰਿਤ","सांद्रित, गाढ़आ, संकेन्द्रित"
"ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ","सांद्रण, गाढ़आपन, सांद्रता, संकेन्द्रण"
"ਇੱਕ ਕੇਂਦਰਿਤ, ਕੇਂਦਰਿਤ","एककेन्द्रीय, संकेन्द्री"
ਸੰਕਲਪ,संकल्पना
ਸੰਕਲਪਿਕ,संकल्पनात्मक
"ਨੇੜਤਾ, ਸੰਚਾਰ","अनुस्तरता, संवादिता"
ਤਾਲਮੇਲ,"सुसंगत, अनुस्तरी, सुस्वर"
"ਸਮਕਾਲੀ, ਪਿਛਾਂਹ","संगामी, अनुगामी"
"ਸੰਘਣਾਪਣ, ਸੰਘਣਾਪਣ","संघनन, द्रवण"
"ਸੰਘਣਾ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ","संघनित करना, द्रवित होना, द्रवित करना"
"ਸੰਘਣਾ, ਤਰਲ, ਸੰਕੁਚਿਤ","संघनित, द्रवित, संहत"
"ਕੰਡੈਂਸਰ, ਕੈਪੇਸੀਟਰ, ਕੁਲੈਕਟਰ","द्रवणित्र, संधारित्र, संग्राही"
"ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ","प्रतिबंध, शर्त, दशा, अवस्था, परिस्थिति"
ਚਾਲਕਤਾ,चालकत्व
ਡਰਾਈਵਰ,चालक
ਗੱਡੀ ਚਲਾਉਣਾ,चालन
ਚਾਲਕਤਾ,चालकता
ਵਫ਼ਾਦਾਰੀ,विश्वास्यता
"ਸੰਰਚਨਾ, ਸੰਰਚਨਾ","विन्यास, संरूपण"
ਸੰਰਚਨਾ,विन्यासी
confocal,संनाभि
"ਇਕਸਾਰਤਾ, ਦੋਧਰੁਵੀਤਾ, ਸਮਾਨਤਾ","सर्वांगसमता, द्विप्रचालरेखा-कुल, समशेषता"
"ਇਕਸਾਰ, ਸਮਾਨ","सर्वांगसम, समशेष"
ਕੋਨਿਕ,शांकव
"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (ਵਰ.)","संयुग्मी (वि.), संयुग्मन होना (क्रि.)"
ਲੇਟਰਲ ਐਸੋਸੀਏਟਿਡ,पार्श्व संबद्ध
ਚੇਨ ਸਬੰਧਤ,"माला संबद्ध, श्रेणी संबद्ध"
ਕੁਨੈਕਟਰ ਲਾਈਨ,संबंधक लाइन
ਕੁਨੈਕਸ਼ਨ,संबंधन
"ਸਪਾਂਸਰ, ਕਨੈਕਟਰ","अनुयोजक, संबंधक"
ਲਗਾਤਾਰ,क्रमागत
ਸਰਪ੍ਰਸਤ,संरक्षी
ਸਰਪ੍ਰਸਤ,संरक्षी
"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਮੋਟਾਈ, ਮੋਟਾਈ","संगति, अवरोध, गाढ़आपन, गाढ़ता"
"ਅਨੁਕੂਲ, ਉਲਟ","संगत, अविरोधी"
ਗੱਲਬਾਤ,संवादिता
ਗੱਲਬਾਤ,संवादी
ਸਥਿਰਤਾ,स्थिरता
"ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ","नियत, स्थिर, अचल, अपरिवर्ती, एकसमान"
ਕਾਂਸਟੈਂਟਨ,कॉन्स्टैन्टन
ਲਗਾਤਾਰ ਵਹਾਅ,सतत प्रवाह
covariate ਨੰਬਰ,अपेरणांक
ਸਰਕਟ ਦੇ ਗੁਣ,परिपथ के अभिलाक्षणिक
ਤਾਰਾਮੰਡਲ,तारा-मंडल
"ਰਚਨਾ, ਰਚਨਾ, ਰਚਨਾ","रचना, संघटन, गठन"
ਸੀਮਤ ਗਤੀ,व्यवरुद्ध गति
ਪਾਬੰਦੀ,व्यवरोध
ਤੰਗ ਕਰਨਾ,संकीर्णन
ਸਥਾਈ ਦਖਲਅੰਦਾਜ਼ੀ,संपोषी व्यतिकरण
ਊਰਜਾ ਖਪਤ,उपभुक्त ऊर्जा
"ਛੋਹਵੋ, ਛੋਹਵੋ, ਛੋਹਵੋ","संस्पर्श, संपर्क, स्पर्श"
"ਸੰਪਰਕ, ਸੰਪਰਕ","संस्पर्शित्र, संपर्कक"
ਗੰਦਗੀ,संदूषण
"ਸਮੱਗਰੀ, ਹਿੱਸਾ, ਅੱਧਾ","अंतर्वस्तु, अंश, आधेय"
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ","सातत्य, सातत्य"
ਰਾਜ ਨਿਰੰਤਰਤਾ,अवस्था-सातत्य
"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ","संतत, अखंड, अविछिन्न, अविरत, सतत"
ਨਿਰੰਤਰਤਾ,सातत्यक
"ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)","संकुचित करना, संकुचित होना (क्रि.)"
ਸੁੰਗੜਨਾ,संकुचित
ਸੰਕੁਚਨ,संकुचन
ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ,प्रतिकक्षीय दिशा
ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ,प्रतिसम्बन्धित पिंड
"ਉਲਟ, ਉਲਟ","विपर्यास, व्यतिरेक"
ਕੰਟਰੋਲ,नियंत्रण
ਸੰਚਾਲਨ,संवहन
ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ,संवहन-पद
ਨਾੜੀ,संवहनी
ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ,रूढ़ परमाणु भार
"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ","अभिसरित करना, अभिसरित होना"
"ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ","अभिसरण, अभिसारिता"
ਕਨਵਰਜਿੰਗ ਲੈਂਸ,अभिसरणकारी लेन्स
"ਉਲਟ, ਉਲਟ","विलोम, विपरीत"
VICA ਉਲਟ,विलोमतः
ਤਬਦੀਲੀ,रूपांतरण
ਤਬਦੀਲੀ,रूपान्तरित
ਪਰਿਵਰਤਕ,परिवर्तक
ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ,परिवर्तनीय लेन्स
ਉੱਤਲ,उत्तल
convexity,उत्तलता
ਉੱਤਲ,उत्तलावतल
biconvex,उभयोत्तल
ਕੂਲਰ,शीतक
"ਠੰਡਾ, ਚਿਲਰ","शीतक यंत्र, शीतित्र"
ਕੂਲੀਜ ਟਿਊਬ,कूलिज नलिका
ਕੂਲਿੰਗ,शीतन
ਕੂਲਰ,शीतक
ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ,सहकारी परिघटना
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ","निर्देशी, निर्देशांक"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,निर्देशक अक्ष
ਪਲੈਨਰ,समतलीय
ਸਮਤਲਤਾ,समतलीयता
"ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ","प्रतिलिपिकरण, प्रतिलिपि, प्रति"
ਕੋਰ,क्रोड
ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ,क्रोडीय इलेक्ट्रॉन
ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ,कोरिऑलिस त्वरण
ਕੋਰੀਓਲਿਸ ਬਲ,कोरिऑलिस बल
"ਕਿਰਿਤ, ਕੋਰੋਨਾ","किरीट, कोरोना"
ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ,कोरोना ऑस्ट्रेलिस
corona borealis,कोरोना बोरिएलिस
ਸੂਰਜੀ ਭੜਕਣ,किरीटीय सौर ज्वाला
ਗ੍ਰੈਨਿਊਲ,कणिका
ਦਾਣੇਦਾਰ,"कणिकामय, कणिका"
"ਸਹੀ, ਸਹੀ","संशुद्ध, सही"
ਸੋਧੇ,संशोधित
"ਸੁਧਾਰ, ਸੋਧ","संशुद्धि, संशोधन"
ਸਹਿ - ਸਬੰਧ,सहसंबंध
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","संगत होना, तदनरूपी होना"
ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ,संगति-नियम
ਸੰਗਤਿ,संगत
ਕੋਸਾਈਨ ਨਿਯਮ,कोसाइन नियम
ਸਪੇਸ ਭਰਪੂਰਤਾ,अंतरिक्षी बाहुल्य
ਬ੍ਰਹਿਮੰਡੀ,ब्रह्मांडीय
ਸਪੇਸ ਰੇ ਬਰਸਟ,अंतरिक्ष किरणी प्रस्फोट
"ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ","अंतरिक्ष किरण, कॉस्मिक किरण"
ਸਪੇਸ ਵਰਖਾ,अंतरिक्ष किरणवर्षण
ਸਪੇਸ,अंतरिक्ष
ਬ੍ਰਹਿਮੰਡੀ,ब्रह्मांडिकीय
"ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ","ब्रह्मांडिकी, ब्रह्मांड-विज्ञान"
ਪੁਲਾੜ ਯਾਤਰੀ,अंतरिक्षयात्री
ਪੁਲਾੜ ਵਿਗਿਆਨ,अंतरिक्षयानिकी
"ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ","कॉसमस, ब्रह्मांड"
coulomb,कूलॉम
ਕੁਲੋਮੀ ਖੇਤਰ,कूलॉमी क्षेत्र
ਕੂਲਮੀਟਰ,कूलॉमीटर
"ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ","गिनती, गणना, गणनांक, काउंट"
"ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ","अवगणनांक, विलोम गणन"
"ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ","गणित्र, काउंटर, फलक"
ਘੜੀ ਦੇ ਉਲਟ,वामावर्त
"ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ","विपरीत धारा, प्रति प्रवाह"
ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,विरोधी विद्युतवाहक-बल
ਡੈਪੂਟੇਸ਼ਨ,प्रतियुक्ति
ਉਲਟਾ ਧੜ,"प्रतितोल, धड़आ"
ਗਿਣਤੀ ਦੀ ਦਰ,गणन-दर
"ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ","गणनांक, गणन-संख्या, गिनती, गणना"
ਫੋਰਸ ਜੋੜਾ,बल-युग्म
ਜੋੜਿਆ,युग्मित
ਜੋੜਨ ਵਾਲਾ,युग्मक
ਜੋੜੀ,युग्मन
"ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ","अभीष्ट दिशा, पथ, मार्ग"
covalency,सहसंयोजकता
covalency,सहसंयोजकता
ਸਹਿਯੋਗੀ,सहसंयोजक
ਸਹਿਵਿਹਾਰ,सहप्रसरण
ਸਮਕਾਲੀ,सहपरिवर्ती
"ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ","व्याप्ति क्षेत्र, प्रसारण क्षेत्र"
ਕਵਰ ਸ਼ੀਟ,आवरण-पट्टिका
ਬਕਵਾਸ,चटचटाहट
ਜਣਨ ਦਰ,जनन दर
ਮਾਮੂਲੀ ਵਿਗਾੜ,"मंद विरूपण, विसर्पण"
ਸਿਖਰ,"शिखर, कलगी"
"ਮਾਪਦੰਡ, ਮਾਪਦੰਡ","कसौटी, निकष"
ਨਾਜ਼ੁਕ,क्रांतिक
ਆਲੋਚਨਾ,क्रांतिकता
ਮਕਰ ਕਲਿੱਪ,मकर क्लिप
ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ,क्रुक्स का अदीप्त प्रदेश
ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ,"क्रॉस, संकर संकरण"
ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ,"क्रॉस बैंड, परस्पर संचार"
ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ,अप्रासंगिक वर्ण व्यक्तिकरण
ਕਰਾਸ ਸਬੰਧ,क्रॉस संबंधन
ਪਾਰ ਕੀਤਾ ਖੇਤਰ,क्रॉसित क्षेत्र
ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ,अल्पतम विपथी लेन्स
ਕਰਾਸ ਉਤਪਾਦ,तिर्यक् उत्पाद
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,अप्रासंगिक सिग्नल
ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ,तलों का अतिक्रमण
ਤਬਦੀਲੀ ਜ਼ੋਨ,संक्रमण क्षेत्र
ਤਬਦੀਲੀ ਬਿੰਦੂ,संक्रमण बिंदु
ਵਟਾਂਦਰਾ ਮੁੱਲ,विनिमय मान
ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ,"वेक्टर-गुणनफल, सदिश गुणनफल"
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","अनुप्रस्थ काट, अनुप्रस्थ परिच्छेद"
"ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ","गुणित पद, संकरपद"
ਕਰਾਸ ਤਾਰ,क्रॉस तार
"ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ","क्राऊन चाक्षुष काँच, क्राऊन प्रकाशिक काँच"
ਠੰਢਾ ਮਿਸ਼ਰਣ,शीतजन मिश्रण
ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,निम्नताप इलेक्ट्रॉनिकी
ਹਾਈਪੋਥਰਮੀਆ,निम्नतापी
cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ,निम्नतापिकी प्रयोगशाला
ਨਿਮਰਤਾਪਿਕੀ,निम्रतापिकी
ਜੰਮਣ ਗੇਜ,हिमांकमापी
ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ,हिमांकमितीय स्थिरांक
ਕ੍ਰਿਸਟਲ,क्रिस्टल
"ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ","क्रिस्टलीय, रवेदार"
"crystallization, crystallization, crystallization","क्रिस्टलन, क्रिस्टलीकरण, क्रिस्टलीभवन"
ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ,"क्रिस्टल वैज्ञानिक, क्रिस्टल विज्ञानवेत्ता"
ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ,क्रिस्टल-संरचनात्मक
ਕ੍ਰਿਸਟਲ ਬਣਤਰ,क्रिस्टल संरचनात्मक
"ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ","क्रिस्टलिकी, क्रिस्टल विज्ञान"
ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ,जालक स्थानांतरण संक्रिया
ਕ੍ਰਿਸਟਲ ਧੱਬਾ,क्रिस्टल श्मश्रु
ਘਣ ਘਣ,"घन, क्यूब"
"ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ","घन, घनाकृति, घनीय, त्रिघात, घनीय, त्रिसमलंबाक्ष"
ਕਿਊਬਿਕ ਕਲੀਵੇਜ,घनीय विदलन
ਔਰਬਿਟਲ,कक्षिका
ਸੰਚਤ,संचयी
ਕਿਊਰੀ ਸਥਿਰ,क्यूरी नियतांक
ਕਿਊਰੀ ਪ੍ਰਭਾਵ,क्यूरी प्रभाव
"ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ","क्यूरी बिन्दु, क्यूरी तापांक, क्यूरी विचुबकतांक"
ਕਿਊਰੀ,क्यूरी
ਸਟ੍ਰੀਮ,धारा
ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ,धारा का अल्पांश
ਵੰਡ,विरतीकरण
ਵਕਰਤਾ,वक्रता
ਕਰਵ ਕਰਵ ਲਾਈਨ,"वक्र, वक्र रेखा"
ਕਰਵ,वक्रित
ਕਰਵ ਪੱਟੀ,वक्र दंड
ਕਰਵ ਸਫ਼ਾ,वक्र पृष्ठ
ਵਿਕਾਸ ਵਕਰ,वृद्धि-वक्र
curvilinear,वक्ररेखी
"perforator, ਕੱਟਣਾ","छेदक अंतक, छाड़न"
ਅੰਤ ਜ਼ੋਨ,अंतक क्षेत्र
ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ,अंतक आवृत्ति
ਅੰਤ ਬਿੰਦੂ,अंतकीय बिंदु
ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ,अंतकीय बिंदु वेग
ਟਰਮੀਨਲ ਵੋਲਟੇਜ,अंतक वोल्टता
"ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ","कर्तित्र, कर्तक"
ਸਾਈਬਰਨੇਟਿਕਸ,साइबरनेटिक्स
"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ","चक्र, आवर्तन, साइकिल"
ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ,साइकिल प्रति सेकंड
"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ","चक्रीय, चक्रिक"
ਸਪਿਨ,चक्रण
ਚੱਕਰੀ ਪੈਂਡੂਲਮ,चक्रजीय लोलक
ਸਾਈਕਲੋਟ੍ਰੋਨ,साइक्लोट्रॉन
ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,साइक्लोट्रॉन आवृत्ति
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","बेलन, सिलिन्डर"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","बलेनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी"
ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ,सिलिंडरी हार्मोनिक
ਗਿੱਲਾ,अवमंदित
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ,अवमंदित सरल आवर्त दोलन
ਡੈਪਰ,अवमंदक
ਡੈਨੀਅਲ ਸੈੱਲ,डेन्यल सेल
ਹਨੇਰ,अदीप्त
"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ","दत्त संसाधन, उपात्त संसाधन, न्यास संसाधन"
"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ","विघटन उत्पादक, दुहिता उत्पादत, मूलज, संतति"
ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ,डैविसन गर्मर प्रयोग
ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ),डी. सी. (दिष्टधारा)
ਪੈਸਿਵ ਹਿੱਸਾ,निष्क्रिय भाग
ਚੁੱਪ ਸਥਾਨ,मूक स्थल
ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ,दे ब्राग्ली तरंग दैर्घ्य
Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ,डेबाई अभिलाक्षणिक ताप
"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ","डेबाई दैर्घ्य, डेबाई दूरी"
ਕਰਜ਼ਾ-ਵਿਰਾਮ,डेबाई-विश्रांति काल
ਸੜਨ,क्षय
ਸੜਨ ਸੂਚਕਾਂਕ,क्षयांक
ਪਤਲਾ,मंदक
ਪਿੱਛੇ ਹਟਣਾ,मंदन
ਵਿਰਾਮ ਸਮਾਂ,अभिविराम काल
ਡੈਸੀਬਲ,डेसिबेल
ਡੈਸੀਬੇਲੋਮੀਟਰ,डेसिबेलमापी
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","दशमलव, दशमिक"
ਵਰਗੀਕਰਨ,विवर्गीकरण
"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ","दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन"
isometric ਚੱਕਰ,समक्रांतिक वृत्त
ਡੀਕੋਡਰ,"कूटवाचक, विकोडक"
"ਸੜਨ, ਭੰਗ","अपघटन, वियोजन"
decompression,विसंपीडन
ਗੰਦਗੀ,विसंदूषण
ਸਜਾਵਟ,अलंकरण
ਸੰਜੋਗ,वियुग्मन
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ह्रासमान फलन
ਮੌਸਮ,अपक्षय
ਉਲੰਘਣਾ,विप्रबलन
ਸਬਫਲੋਰ,अधस्थ तल
ਡੂੰਘੀ ਸਪੇਸ,गहन अंतरिक्ष
ਵਿਉਤਪੱਤੀ,व्युत्तेजन
"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ","दोष, त्रुटि, क्षति, कमी"
ਗਲਤ,सदोष
ਇਮਿਊਨਿਟੀ,प्रतिरक्षा
ਸੀਮਾ ਦਰਵਾਜ਼ਾ,सीमक द्वारक
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ","परिभाषा, स्पष्टता, निश्चय"
ਉਲਟਾਉਣਾ,विक्षेपित करना
ਡਿਫਲੈਕਟਰ,विक्षेपक
"ਭਟਕਣਾ, ਭਟਕਣਾ","विक्षेप, विक्षेपण"
ਖਰਾਬ ਫੋਕਸ,विक्षेपी विफोकसन
deflection-doublet mirror,विक्षेप-द्विगुणन दर्पण
ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ,विक्षेपक क्षेत्र
ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ,गुरुत्व-प्रभावित विक्षेप
ਸੰਖੇਪ ਪਲੇਟਾਂ,विक्षेप पट्टिकाएँ
ਫੋਕਸ,विफ़ओकसन
ਵਿਕਾਰ,विरूप्यता
"ਵਿਗਾੜ, ਵਿਗਾੜ","विरूपण, विकृति"
ਵਿਗਾਸਨ,विगैसन
"debauchery, debauchery","अपभ्रष्टता, अपह्रास"
